
[00:00:00.000 --> 00:00:02.000]  第一次會面平安
[00:07:04.000 --> 00:07:06.000]  我這個傳道者
[00:07:06.000 --> 00:07:08.000]  人身上那種正直的行為
[00:07:08.000 --> 00:07:10.000]  無論傳道者
[00:07:10.000 --> 00:07:12.000]  他的口才有多好
[00:07:12.000 --> 00:07:14.000]  他說話有多生動
[00:07:14.000 --> 00:07:16.000]  他一說就很明白
[00:07:16.000 --> 00:07:18.000]  神的話語
[00:07:18.000 --> 00:07:20.000]  這個人
[00:07:20.000 --> 00:07:22.000]  或者這個傳道者
[00:07:22.000 --> 00:07:24.000]  都只不過是神一個代言人
[00:07:24.000 --> 00:07:26.000]  是一個講述
[00:07:26.000 --> 00:07:28.000]  神福音的使者
[00:07:28.000 --> 00:07:30.000]  所以不是關於
[00:07:30.000 --> 00:07:32.000]  本身究竟他的正直的行為
[00:07:32.000 --> 00:07:34.000]  或者他有多好的口才
[00:07:34.000 --> 00:07:36.000]  而是福音
[00:07:36.000 --> 00:07:38.000]  根本就是
[00:07:38.000 --> 00:07:40.000]  單單是神在當中
[00:07:40.000 --> 00:07:42.000]  他自己的動工
[00:07:42.000 --> 00:07:44.000]  所以福音的本身
[00:07:44.000 --> 00:07:46.000]  是來源來自那位
[00:07:46.000 --> 00:07:48.000]  創造我們生命的主
[00:07:48.000 --> 00:07:50.000]  所以弟兄姊妹
[00:07:50.000 --> 00:07:52.000]  當你去傳揚福音的時候
[00:07:52.000 --> 00:07:54.000]  請你記住
[00:07:54.000 --> 00:07:56.000]  你是去宣講
[00:07:56.000 --> 00:07:58.000]  神的福音
[00:07:58.000 --> 00:08:00.000]  是宣講神在耶穌基督
[00:08:00.000 --> 00:08:02.000]  裡面的作為
[00:08:02.000 --> 00:08:04.000]  不是宣講你自己的作為
[00:08:04.000 --> 00:08:06.000]  不是宣講你自己
[00:08:06.000 --> 00:08:08.000]  有多有能力去解決問題
[00:08:08.000 --> 00:08:10.000]  不是宣講
[00:08:10.000 --> 00:08:12.000]  你自己在疾病當中
[00:08:12.000 --> 00:08:14.000]  怎樣去醫治
[00:08:14.000 --> 00:08:16.000]  而是宣講神在耶穌基督裡面
[00:08:16.000 --> 00:08:18.000]  對你的那份愛
[00:08:18.000 --> 00:08:20.000]  是神在耶穌基督裡面
[00:08:20.000 --> 00:08:22.000]  對你的那份憐憫
[00:08:22.000 --> 00:08:24.000]  所以當我們去
[00:08:24.000 --> 00:08:26.000]  認識神
[00:08:26.000 --> 00:08:28.000]  傳福音的時候
[00:08:28.000 --> 00:08:30.000]  提摩泰他有講福音
[00:08:30.000 --> 00:08:32.000]  是神給他有那份能力
[00:08:32.000 --> 00:08:34.000]  他得著神的能力
[00:08:34.000 --> 00:08:36.000]  福音就能夠使到
[00:08:36.000 --> 00:08:40.000]  人的生命的改變
[00:08:40.000 --> 00:08:42.000]  所以保羅他告訴
[00:08:42.000 --> 00:08:44.000]  貼撒羅尼加的人聽
[00:08:44.000 --> 00:08:46.000]  我們去傳福音的時候
[00:08:46.000 --> 00:08:48.000]  我們是要
[00:08:48.000 --> 00:08:50.000]  藉著聖靈去講神的話
[00:08:50.000 --> 00:08:52.000]  然後就讓
[00:08:52.000 --> 00:08:54.000]  那個人去接受
[00:08:54.000 --> 00:08:56.000]  剛才那段影片
[00:08:56.000 --> 00:08:58.000]  大家有看甚麼呢?
[00:08:58.000 --> 00:09:00.000]  有看資訊的影片嗎?
[00:09:00.000 --> 00:09:02.000]  你看到在分半鐘
[00:09:02.000 --> 00:09:04.000]  大概分半鐘裡面
[00:09:04.000 --> 00:09:06.000]  你有沒有看到人那份行為呢?
[00:09:06.000 --> 00:09:08.000]  你有沒有看到
[00:09:08.000 --> 00:09:10.000]  有些人接受了耶穌基督
[00:09:10.000 --> 00:09:12.000]  那份福音的行為呢?
[00:09:12.000 --> 00:09:14.000]  有些人沒有接受
[00:09:14.000 --> 00:09:16.000]  耶穌基督的行為呢?
[00:09:16.000 --> 00:09:18.000]  聖經告訴我們
[00:09:18.000 --> 00:09:20.000]  當人聽到福音之後
[00:09:20.000 --> 00:09:22.000]  他的後面的作為
[00:09:22.000 --> 00:09:24.000]  就是好的土壤
[00:09:24.000 --> 00:09:26.000]  結實的有100倍
[00:09:26.000 --> 00:09:28.000]  有60倍
[00:09:28.000 --> 00:09:30.000]  有30倍
[00:09:30.000 --> 00:09:32.000]  不過有些人因為土壤的問題
[00:09:32.000 --> 00:09:34.000]  所結的福音果子
[00:09:34.000 --> 00:09:36.000]  就被小鳥擔了
[00:09:36.000 --> 00:09:38.000]  所以福音是能夠改變人
[00:09:38.000 --> 00:09:40.000]  如果剛才你看到影片
[00:09:40.000 --> 00:09:42.000]  或者你說
[00:09:42.000 --> 00:09:44.000]  莫先生我只是集中看資訊
[00:09:44.000 --> 00:09:46.000]  我只是看到靜心書院的時候
[00:09:46.000 --> 00:09:48.000]  你有沒有看到福音的大能
[00:09:48.000 --> 00:09:50.000]  能夠改變
[00:09:50.000 --> 00:09:52.000]  裡面某些人的行為
[00:09:52.000 --> 00:09:54.000]  也有些人
[00:09:54.000 --> 00:09:56.000]  沒有接受福音
[00:09:56.000 --> 00:09:58.000]  他在影片裡面的行為
[00:09:58.000 --> 00:10:00.000]  如果我們從這個角度去看
[00:10:00.000 --> 00:10:02.000]  弟兄姊妹
[00:10:02.000 --> 00:10:04.000]  從這個角度
[00:10:04.000 --> 00:10:06.000]  我們接受了耶穌基督福音的人
[00:10:06.000 --> 00:10:08.000]  我們的行為是怎樣呢?
[00:10:08.000 --> 00:10:10.000]  神的話語
[00:10:10.000 --> 00:10:12.000]  他能夠運行在我們身邊的時候
[00:10:12.000 --> 00:10:14.000]  是結出一個美好的果子
[00:10:14.000 --> 00:10:16.000]  我們因著神的道
[00:10:16.000 --> 00:10:18.000]  他能夠改變自己
[00:10:18.000 --> 00:10:20.000]  我們聽到神的道
[00:10:20.000 --> 00:10:22.000]  我們能夠有信心去接受
[00:10:22.000 --> 00:10:26.000]  無論我們在信仰經歷裡面
[00:10:26.000 --> 00:10:28.000]  我們無可否認
[00:10:28.000 --> 00:10:30.000]  我們是有逼迫的
[00:10:30.000 --> 00:10:32.000]  我們是有阻滯的
[00:10:32.000 --> 00:10:34.000]  我們是有困難的
[00:10:34.000 --> 00:10:36.000]  不過我們
[00:10:36.000 --> 00:10:38.000]  看到神的話語
[00:10:38.000 --> 00:10:40.000]  聽到神的話語的時候
[00:10:40.000 --> 00:10:42.000]  如果我們活不到這份的道
[00:10:42.000 --> 00:10:44.000]  試問我們的行為是怎樣呢?
[00:10:46.000 --> 00:10:48.000]  在《雅各書》裡面
[00:10:48.000 --> 00:10:50.000]  他講到原來我們要
[00:10:50.000 --> 00:10:52.000]  成為一個基督徒
[00:10:52.000 --> 00:10:54.000]  《雅各書》的作者
[00:10:54.000 --> 00:10:56.000]  他認為一個很重要的重點
[00:10:56.000 --> 00:10:58.000]  不是我們什麼時候受浸
[00:10:58.000 --> 00:11:00.000]  不是我們什麼時候
[00:11:00.000 --> 00:11:02.000]  有沒有一張受浸證明書
[00:11:02.000 --> 00:11:04.000]  是因為我們有沒有
[00:11:04.000 --> 00:11:06.000]  好好從神而來的信心
[00:11:06.000 --> 00:11:08.000]  而能夠活出
[00:11:08.000 --> 00:11:10.000]  那個很好的行為
[00:11:10.000 --> 00:11:12.000]  就算你沒有了這份受浸的證書
[00:11:12.000 --> 00:11:14.000]  就算你不見了這份受浸的證書
[00:11:14.000 --> 00:11:16.000]  人家都知道
[00:11:16.000 --> 00:11:18.000]  你就是那位神的兒女
[00:11:18.000 --> 00:11:20.000]  是因為
[00:11:20.000 --> 00:11:22.000]  人從你身上
[00:11:22.000 --> 00:11:24.000]  那份好的行為
[00:11:24.000 --> 00:11:26.000]  那份好的信心
[00:11:26.000 --> 00:11:28.000]  去活出這位耶穌基督的樣式
[00:11:28.000 --> 00:11:30.000]  所以
[00:11:30.000 --> 00:11:32.000]  神的道
[00:11:32.000 --> 00:11:34.000]  是能夠讓我們活出
[00:11:34.000 --> 00:11:36.000]  有新生命的能力
[00:11:36.000 --> 00:11:40.000]  貼撒羅尼加教會
[00:11:40.000 --> 00:11:42.000]  部分猶太人的教會
[00:11:42.000 --> 00:11:44.000]  他們所受的苦難
[00:11:44.000 --> 00:11:46.000]  其實保羅最清楚
[00:11:46.000 --> 00:11:48.000]  因為保羅尚未在大馬適路上
[00:11:48.000 --> 00:11:50.000]  遇見主的時候
[00:11:50.000 --> 00:11:52.000]  他何嘗不是一位去逼迫基督徒的人
[00:11:52.000 --> 00:11:54.000]  他何嘗不是
[00:11:54.000 --> 00:11:56.000]  他整天去抓住那些基督徒
[00:11:56.000 --> 00:11:58.000]  令他們受苦
[00:11:58.000 --> 00:12:00.000]  不過我們又想想
[00:12:00.000 --> 00:12:02.000]  保羅有一天
[00:12:02.000 --> 00:12:04.000]  被人抓去坐牢的時候
[00:12:04.000 --> 00:12:06.000]  他的生命不再一樣
[00:12:06.000 --> 00:12:08.000]  不再一樣不是因為他愁眉苦臉
[00:12:08.000 --> 00:12:10.000]  是因為他在監獄裡
[00:12:10.000 --> 00:12:12.000]  整天唱歌
[00:12:12.000 --> 00:12:14.000]  因為他有喜樂
[00:12:14.000 --> 00:12:16.000]  為什麼我們會這樣呢?
[00:12:16.000 --> 00:12:18.000]  是因為保羅他認識福音的大量
[00:12:18.000 --> 00:12:20.000]  所以
[00:12:20.000 --> 00:12:22.000]  神揀選了你和我的時候
[00:12:22.000 --> 00:12:24.000]  是在我們困難的裡面
[00:12:24.000 --> 00:12:26.000]  我仍然知道
[00:12:26.000 --> 00:12:28.000]  神與我們的同在
[00:12:28.000 --> 00:12:30.000]  所以
[00:12:30.000 --> 00:12:32.000]  他寫給貼撒羅尼加的信徒
[00:12:32.000 --> 00:12:34.000]  弟兄姊妹
[00:12:34.000 --> 00:12:36.000]  他其中說
[00:12:36.000 --> 00:12:38.000]  我知道你們會受逼迫
[00:12:38.000 --> 00:12:40.000]  會受苦
[00:12:40.000 --> 00:12:42.000]  我知道你們可能比我更苦
[00:12:42.000 --> 00:12:44.000]  不過不要緊
[00:12:44.000 --> 00:12:46.000]  是因為你們接受了
[00:12:46.000 --> 00:12:48.000]  這份福音的時候
[00:12:48.000 --> 00:12:50.000]  你們都不會覺得這些是受苦
[00:12:50.000 --> 00:12:52.000]  不覺得這些逼迫你的
[00:12:52.000 --> 00:12:54.000]  是一種苦
[00:12:54.000 --> 00:12:56.000]  也不覺得坐牢是一種苦
[00:12:56.000 --> 00:12:58.000]  所以在這裡
[00:12:58.000 --> 00:13:00.000]  保羅他鼓勵
[00:13:00.000 --> 00:13:02.000]  貼撒羅尼加的信徒
[00:13:02.000 --> 00:13:04.000]  告訴他們
[00:13:04.000 --> 00:13:06.000]  福音那份大能是什麼
[00:13:08.000 --> 00:13:10.000]  許多時候我們活在這個世代
[00:13:10.000 --> 00:13:12.000]  我們有兩種情況
[00:13:12.000 --> 00:13:14.000]  第一
[00:13:14.000 --> 00:13:16.000]  我們活在一個愛的世界裡面
[00:13:16.000 --> 00:13:18.000]  第二
[00:13:18.000 --> 00:13:20.000]  我們活在一個恨的世界裡面
[00:13:20.000 --> 00:13:22.000]  我們或者活在一個
[00:13:22.000 --> 00:13:24.000]  很有盼望的世界裡面
[00:13:24.000 --> 00:13:26.000]  或者我們活在一個審判的世界裡面
[00:13:26.000 --> 00:13:30.000]  無論你活在什麼世界
[00:13:30.000 --> 00:13:32.000]  無論你是愛與恨的交刺
[00:13:32.000 --> 00:13:34.000]  或者你有盼望
[00:13:34.000 --> 00:13:36.000]  你怕審判的交刺
[00:13:36.000 --> 00:13:38.000]  保羅的心情
[00:13:38.000 --> 00:13:40.000]  他寫給貼撒羅尼加的人
[00:13:40.000 --> 00:13:42.000]  他就是這樣說
[00:13:42.000 --> 00:13:44.000]  他說我們信主的人
[00:13:44.000 --> 00:13:46.000]  他接受了福音的人
[00:13:46.000 --> 00:13:48.000]  就好像昔日
[00:13:48.000 --> 00:13:50.000]  以色列人
[00:13:50.000 --> 00:13:52.000]  你們的猶太一樣
[00:13:52.000 --> 00:13:54.000]  在西乃山和神納約一樣
[00:13:54.000 --> 00:13:56.000]  只要我們守緊神的約的時候
[00:13:56.000 --> 00:13:58.000]  神就賜福給我們
[00:13:58.000 --> 00:14:00.000]  如果我們背了神的約的時候
[00:14:00.000 --> 00:14:02.000]  這一份
[00:14:02.000 --> 00:14:04.000]  神就會帶來給我們一份的咒詛
[00:14:04.000 --> 00:14:06.000]  所以當
[00:14:06.000 --> 00:14:08.000]  如果我們看舊約書的時候
[00:14:08.000 --> 00:14:10.000]  無論你看三十九
[00:14:10.000 --> 00:14:12.000]  當以色列人屢次離開了神的時候
[00:14:12.000 --> 00:14:14.000]  神差派他的僕人
[00:14:14.000 --> 00:14:16.000]  先知
[00:14:16.000 --> 00:14:18.000]  說到口水都乾
[00:14:18.000 --> 00:14:20.000]  就叫這班以色列人
[00:14:20.000 --> 00:14:22.000]  你要回轉
[00:14:22.000 --> 00:14:24.000]  你要聽回神的話等等
[00:14:24.000 --> 00:14:26.000]  耶利米就是其中一個先知
[00:14:26.000 --> 00:14:28.000]  他經歷了一個很沉痛的經歷
[00:14:28.000 --> 00:14:32.000]  他很深愛自己的
[00:14:32.000 --> 00:14:34.000]  以色列的民族
[00:14:34.000 --> 00:14:36.000]  他鞠躬盡瘁
[00:14:36.000 --> 00:14:38.000]  告訴以色列人
[00:14:38.000 --> 00:14:40.000]  你們要回轉
[00:14:40.000 --> 00:14:42.000]  你們要緊守神的律法
[00:14:42.000 --> 00:14:44.000]  呼喚他們
[00:14:44.000 --> 00:14:46.000]  生命的回轉
[00:14:46.000 --> 00:14:48.000]  不過耶利米先知很慘
[00:14:48.000 --> 00:14:50.000]  他口水都乾的時候
[00:14:50.000 --> 00:14:52.000]  他換來什麼呢
[00:14:52.000 --> 00:14:54.000]  他的代價就是換來
[00:14:54.000 --> 00:14:56.000]  那些很強硬
[00:14:56.000 --> 00:14:58.000]  很出賣他
[00:14:58.000 --> 00:15:00.000]  更加凌厲攻擊他
[00:15:00.000 --> 00:15:02.000]  這班以色列人
[00:15:02.000 --> 00:15:04.000]  所以
[00:15:04.000 --> 00:15:06.000]  耶利米先知
[00:15:06.000 --> 00:15:08.000]  去面對這些
[00:15:08.000 --> 00:15:10.000]  那麼恩將仇報的
[00:15:10.000 --> 00:15:12.000]  冤屈的時候
[00:15:12.000 --> 00:15:14.000]  他有沒有報復呢
[00:15:14.000 --> 00:15:16.000]  他心裡有沒有起一個報復的心念呢
[00:15:16.000 --> 00:15:18.000]  他心裡有沒有說
[00:15:18.000 --> 00:15:20.000]  豈有此理,我說這麼好的訊息
[00:15:20.000 --> 00:15:22.000]  希望你們回轉
[00:15:22.000 --> 00:15:24.000]  希望你們回到神的身邊的時候
[00:15:24.000 --> 00:15:26.000]  怎知你們還這樣對我呢
[00:15:26.000 --> 00:15:28.000]  保羅去教導
[00:15:28.000 --> 00:15:30.000]  主撒羅尼加的信徒
[00:15:30.000 --> 00:15:32.000]  我們不可以有個報復的心理
[00:15:32.000 --> 00:15:34.000]  耶利米先知
[00:15:34.000 --> 00:15:36.000]  他就是這樣
[00:15:36.000 --> 00:15:38.000]  在當中的時候
[00:15:38.000 --> 00:15:40.000]  他所受的報復
[00:15:40.000 --> 00:15:42.000]  所受的冤屈
[00:15:42.000 --> 00:15:44.000]  他仍然的,不斷的
[00:15:44.000 --> 00:15:46.000]  他跟這班神的子民說
[00:15:46.000 --> 00:15:48.000]  你們要回轉
[00:15:48.000 --> 00:15:50.000]  愛與恨的交刺
