
[00:00:00.000 --> 00:00:05.000]  好,讓我們一齊在廣東之先低頭祈禱
[00:05:09.000 --> 00:05:13.000]  就是在《馬太福音》第二章十一至十二節
[00:05:18.000 --> 00:05:40.000]  (廣東話)
[00:05:49.000 --> 00:06:02.000]  (廣東話)
[00:06:02.000 --> 00:06:07.000]  聖經記載第一批見到耶穌的就是一群牧羊人
[00:06:07.000 --> 00:06:14.000]  本地的猶太人他們很卑微是被忽略的群
[00:06:14.000 --> 00:06:18.000]  但是他們的生命卻是向神討害
[00:06:18.000 --> 00:06:29.000]  而第二批就是我們今天所說的三博士
[00:06:29.000 --> 00:06:35.000]  這個次序一點也不偶然
[00:06:35.000 --> 00:06:42.000]  因為神首先向自己的子民以色列民顯現出他的救恩
[00:06:45.000 --> 00:06:47.000]  然後就向五國打開福音的門
[00:06:47.000 --> 00:06:57.000]  我們要明白今天的故事要很清楚知道
[00:06:57.000 --> 00:07:00.000]  那些博士並不是猶太人
[00:07:00.000 --> 00:07:06.000]  他們是由東方來的學者
[00:07:06.000 --> 00:07:12.000]  他們是智者來的受過很高深的教育
[00:07:12.000 --> 00:07:13.000]  是有地位有影響力的
[00:07:15.000 --> 00:07:17.000]  同時他們也是外邦人
[00:07:17.000 --> 00:07:21.000]  即不是以色列民
[00:07:21.000 --> 00:07:26.000]  文化宗教背景和以色列民是完全不同的
[00:07:26.000 --> 00:07:33.000]  你可以想像一下從人的眼光
[00:07:33.000 --> 00:07:40.000]  他們距離這個鷹鞋很遠的八百公里還要特意這樣來到這裡
[00:07:45.000 --> 00:07:50.000]  所以當我們看到經文一開始說他們找到這個鷹鞋的時候
[00:07:50.000 --> 00:07:52.000]  他們第一個動作是怎樣呢?
[00:07:52.000 --> 00:07:54.000]  就是俯伏去拜
[00:07:54.000 --> 00:08:02.000]  這是一個很震撼的圖畫
[00:08:02.000 --> 00:08:06.000]  有時候我們看得太慣了
[00:08:06.000 --> 00:08:08.000]  那些星晚圖畫就有三博士
[00:08:15.000 --> 00:08:18.000]  但是其實神透過這個圖畫告訴我們
[00:08:18.000 --> 00:08:20.000]  祂發出了邀請
[00:08:20.000 --> 00:08:28.000]  就是跨越各界境界各國各族
[00:08:28.000 --> 00:08:32.000]  邀請來到這個鷹鞋耶穌的面前
[00:08:32.000 --> 00:08:39.000]  只要我們認定祂是主
[00:08:45.000 --> 00:08:47.000]  祂可以找到這個真神
[00:08:47.000 --> 00:08:52.000]  我想大家看這幅圖畫
[00:08:52.000 --> 00:08:57.000]  這班博士穿什麼衣服?
[00:08:57.000 --> 00:09:02.000]  嘩!真的很隆重
[00:09:02.000 --> 00:09:07.000]  你有沒有試過穿西裝去到一個派對
[00:09:07.000 --> 00:09:09.000]  誰不知大家都穿短褲和襯衫
[00:09:15.000 --> 00:09:17.000]  有什麼感覺?
[00:09:17.000 --> 00:09:19.000]  怪怪的
[00:09:19.000 --> 00:09:22.000]  你看看後面另一邊
[00:09:22.000 --> 00:09:26.000]  其實當我看這幅圖的時候
[00:09:26.000 --> 00:09:27.000]  我自己也發覺
[00:09:27.000 --> 00:09:31.000]  咦!太慣了聖誕卡那裡
[00:09:31.000 --> 00:09:33.000]  那麼尊貴的博士
[00:09:33.000 --> 00:09:36.000]  但是又來到這麼骯髒的馬槽
[00:09:45.000 --> 00:09:47.000]  如果你再看這幅圖
[00:09:47.000 --> 00:09:53.000]  這班博士是否真的完全明白他們在拜誰?
[00:09:53.000 --> 00:10:03.000]  在那一刻
[00:10:03.000 --> 00:10:07.000]  神學家告訴我們
[00:10:07.000 --> 00:10:11.000]  可能他們只是知道這是猶太人的君王
[00:10:11.000 --> 00:10:14.000]  好像是地上的王
[00:10:14.000 --> 00:10:24.000]  他們未必明白
[00:10:24.000 --> 00:10:26.000]  以瑪萊利神與我們同在
[00:10:26.000 --> 00:10:36.000]  但是神可以按照他們的些微的理解
[00:10:36.000 --> 00:10:38.000]  明白多少
[00:10:38.000 --> 00:10:40.000]  只要他們有一個願意去拜的心
[00:10:40.000 --> 00:10:43.000]  神就可以繼續在他們生命當中的工作
[00:10:43.000 --> 00:10:58.000]  不知你和神有多遙遠?
[00:10:58.000 --> 00:11:04.000]  我和你今天在聖誕故事裡面
[00:11:04.000 --> 00:11:05.000]  我們可以知道
[00:11:05.000 --> 00:11:09.000]  無論你是很近
[00:11:11.000 --> 00:11:13.000]  或者你距離神很遠
[00:11:13.000 --> 00:11:20.000]  只要你願意按照你現在的理解
[00:11:20.000 --> 00:11:21.000]  打開你的心
[00:11:21.000 --> 00:11:31.000]  就好像今天十二位受浸者一樣
[00:11:31.000 --> 00:11:38.000]  他們剛才在十點鐘的見證
[00:11:38.000 --> 00:11:41.000]  給我很深的感動
[00:11:41.000 --> 00:11:46.000]  他們很真實地說
[00:11:46.000 --> 00:11:48.000]  有些還在掙扎
[00:11:48.000 --> 00:11:54.000]  還有些不明的地方
[00:11:54.000 --> 00:11:57.000]  就像這班博士一樣
[00:11:57.000 --> 00:11:59.000]  其實他們未必完全明白那一刻
[00:11:59.000 --> 00:12:02.000]  真正的屬靈意義
[00:12:07.000 --> 00:12:09.000]  但原來我們接受神的邀請
[00:12:09.000 --> 00:12:15.000]  我們去伏伏拜
[00:12:15.000 --> 00:12:21.000]  我們就能夠經歷神,認識神
[00:12:21.000 --> 00:12:29.000]  只要我們有少少的亮光見到基督
[00:12:29.000 --> 00:12:33.000]  我們就可以更深入地去認識,明白祂
[00:12:38.000 --> 00:12:41.000]  在這個聖誕故事裡面
[00:12:41.000 --> 00:12:43.000]  我們都看到這班博士很特別
[00:12:43.000 --> 00:12:51.000]  他們不單止成就了舊約的一個預言
[00:12:51.000 --> 00:13:00.000]  因為在舊約的聖經裡面
[00:13:00.000 --> 00:13:06.000]  就是說萬國萬族都要來敬拜這位基督
[00:13:08.000 --> 00:13:12.000]  所以博士來到就成就了舊約很多年前的預言
[00:13:12.000 --> 00:13:28.000]  所以就算在他不知不覺當中
[00:13:28.000 --> 00:13:31.000]  他原來就已經在參與神的故事
[00:13:37.000 --> 00:13:39.000]  我們真的要學他們
[00:13:39.000 --> 00:13:45.000]  就是神邀請我們全心全意地去敬拜
[00:13:45.000 --> 00:13:53.000]  你看到他們是有備而來的
[00:13:53.000 --> 00:14:01.000]  他們都不知道會見到這個王是誰,怎樣的,能不能找到
[00:14:08.000 --> 00:14:11.000]  如果找不到就拿著禮物又要拿回原地
[00:14:11.000 --> 00:14:20.000]  但是你看到他們卻是拿出他們的禮物
[00:14:20.000 --> 00:14:23.000]  是寶盒,拿出他們的寶盒
[00:14:23.000 --> 00:14:28.000]  是拿出黃金,乳香,活藥,作為禮物去呈現
[00:14:36.000 --> 00:14:38.000]  博士不是空手而來的
[00:14:38.000 --> 00:14:42.000]  他們是帶著最好的
[00:14:42.000 --> 00:14:49.000]  這三樣的禮物,長話短說,就是配得給君王的
[00:14:49.000 --> 00:14:57.000]  是早已預備好的
[00:14:57.000 --> 00:15:02.000]  真正的敬拜
[00:15:02.000 --> 00:15:04.000]  是有代價的
[00:15:05.000 --> 00:15:06.000]  是有預備的
[00:15:06.000 --> 00:15:08.000]  是有心智的
[00:15:08.000 --> 00:15:16.000]  不是隨便拿個錢包出來,可能分兩元給神使用,不是這樣的
[00:15:16.000 --> 00:15:24.000]  真正的敬拜
[00:15:24.000 --> 00:15:27.000]  就會將我們最好的禮物
[00:15:27.000 --> 00:15:33.000]  就是配得起這份君王去接受的禮物去獻上
[00:15:36.000 --> 00:15:38.000]  這是神對我和你今天的邀請
[00:15:38.000 --> 00:15:53.000]  我們是否很樂意的,甘心的,將最好的,配得君王去接受的
[00:15:53.000 --> 00:15:59.000]  交給他吧
[00:16:02.000 --> 00:16:05.000]  另外一個,在這個故事一直進展的時候
[00:16:05.000 --> 00:16:09.000]  你會看到他們除了是敬拜,也是願意去獻情之外
[00:16:09.000 --> 00:16:23.000]  你留意,因為在夢中得到主的指示,忽要回去見希律
[00:16:23.000 --> 00:16:30.000]  奇怪了
[00:16:31.000 --> 00:16:34.000]  這班博士其實,缺志了嗎?
[00:16:34.000 --> 00:16:38.000]  好像還沒有,在我們今天來講,還沒有缺志
[00:16:38.000 --> 00:16:45.000]  神跟他們說話
[00:16:45.000 --> 00:16:48.000]  他們又聽到
[00:16:48.000 --> 00:16:53.000]  這班博士解夢是不奇怪的
[00:17:01.000 --> 00:17:04.000]  他們去解夢,去看星象
[00:17:04.000 --> 00:17:07.000]  就因為這樣,所以他們看到星,大家記得嗎?
[00:17:07.000 --> 00:17:09.000]  於是他們就找到這個鷹鞋
[00:17:09.000 --> 00:17:17.000]  所以這班博士很威風
[00:17:17.000 --> 00:17:25.000]  他們透過他們的學識,地位,他們的人脈關係
[00:17:25.000 --> 00:17:29.000]  去知道星象之後,知道要怎麼做,他們都有計劃
[00:17:32.000 --> 00:17:35.000]  但是你留意,他們其實都很謙卑
[00:17:35.000 --> 00:17:43.000]  他們謙卑,回應了神當時給他們能夠明白的東西
[00:17:43.000 --> 00:17:54.000]  如果你代入這個三博士的故事裡面
[00:17:59.000 --> 00:18:02.000]  其實他們都有很多東西還沒有明白
[00:18:02.000 --> 00:18:07.000]  很多東西都還沒有清楚
[00:18:07.000 --> 00:18:12.000]  根據《聖經》的記載,這是第一次
[00:18:12.000 --> 00:18:16.000]  神直接在夢裡面介入跟他們說話
[00:18:16.000 --> 00:18:26.000]  如果你是那些博士,你會怎樣?
[00:18:29.000 --> 00:18:31.000]  是不是真的神跟我說?
[00:18:31.000 --> 00:18:36.000]  是不是真的人跟我說?
[00:18:36.000 --> 00:18:39.000]  或者我自己亂想,想錯了
[00:18:39.000 --> 00:18:47.000]  但是博士面對的就是兩條路
[00:18:47.000 --> 00:18:55.000]  一條路就是依附權勢
[00:19:00.000 --> 00:19:03.000]  希臘王叫他們看到鷹鞋回來報告
[00:19:03.000 --> 00:19:12.000]  又或者他們靠自己的學識
[00:19:12.000 --> 00:19:17.000]  他們自己的計劃
[00:19:17.000 --> 00:19:21.000]  其實如果他們選擇回到希臘
[00:19:21.000 --> 00:19:24.000]  不管是不是自己幻想的夢
[00:19:24.000 --> 00:19:27.000]  回到希臘是很正常的
[00:19:29.000 --> 00:19:31.000]  他們可以簡單的走自己的路
[00:19:31.000 --> 00:19:33.000]  回到希臘
[00:19:33.000 --> 00:19:35.000]  這其實是很正常的
[00:19:35.000 --> 00:19:45.000]  但是這個故事提醒了我和你
[00:19:45.000 --> 00:19:52.000]  我們在每一刻都要好好地去禱告
[00:19:52.000 --> 00:19:57.000]  去讀《聖經》
[00:19:59.000 --> 00:20:02.000]  我們去聽《神奇》
[00:20:02.000 --> 00:20:03.000]  你生命裡面說什麼
[00:20:03.000 --> 00:20:11.000]  因為當我們聽到的時候
[00:20:11.000 --> 00:20:15.000]  是在成就一些
[00:20:15.000 --> 00:20:17.000]  我們都沒有想像過的事情
[00:20:17.000 --> 00:20:22.000]  我再講多一點
[00:20:22.000 --> 00:20:24.000]  這班博士其實未明白到
[00:20:24.000 --> 00:20:26.000]  他們的選擇有什麼後果
[00:20:26.000 --> 00:20:27.000]  他們未必明白
[00:20:30.000 --> 00:20:32.000]  他們不回去見希律
[00:20:32.000 --> 00:20:34.000]  他們在另一條路走
[00:20:34.000 --> 00:20:37.000]  的確是憑信心聽完之後就走
[00:20:37.000 --> 00:20:47.000]  我覺得這個就是他們真正的智慧
[00:20:47.000 --> 00:20:50.000]  他們聽到神的時候
[00:20:50.000 --> 00:20:52.000]  他們的智慧是真實的
[00:20:52.000 --> 00:20:54.000]  他們的智慧是真實的
[00:20:54.000 --> 00:20:56.000]  他們的智慧是真實的
[00:20:56.000 --> 00:20:59.000]  他們聽到神的時候
[00:20:59.000 --> 00:21:00.000]  沒有爭辯
[00:21:00.000 --> 00:21:01.000]  沒有拖延
[00:21:01.000 --> 00:21:02.000]  沒有討價還價
[00:21:02.000 --> 00:21:13.000]  這班博士很奇妙
[00:21:13.000 --> 00:21:17.000]  因為他們其實
[00:21:17.000 --> 00:21:19.000]  可以靠他們的思想
[00:21:19.000 --> 00:21:21.000]  靠他們的學識
[00:21:21.000 --> 00:21:23.000]  去做決定
[00:21:26.000 --> 00:21:27.000]  你有沒有試過
[00:21:27.000 --> 00:21:29.000]  你祈禱的時候已經有答案
[00:21:29.000 --> 00:21:30.000]  然後問神
[00:21:30.000 --> 00:21:32.000]  希望祂成就你的計劃
[00:21:32.000 --> 00:21:43.000]  其實
[00:21:43.000 --> 00:21:45.000]  這班博士都有這些思想在裡面
[00:21:45.000 --> 00:21:47.000]  但是他是願意放下這些假設
[00:21:47.000 --> 00:21:50.000]  放下他本身已經在想的東西
[00:21:57.000 --> 00:21:58.000]  他們有一個計劃
[00:21:58.000 --> 00:22:00.000]  他們有一個計劃去某個地方
[00:22:00.000 --> 00:22:07.000]  願意我們從他們的身上
[00:22:07.000 --> 00:22:09.000]  學習一個禱告
[00:22:09.000 --> 00:22:13.000]  主啊
[00:22:13.000 --> 00:22:17.000]  我未必能夠完全明白一切
[00:22:17.000 --> 00:22:22.000]  但是只要我們聽到祢
[00:22:22.000 --> 00:22:24.000]  我們就願意跟隨祢
[00:22:27.000 --> 00:22:28.000]  當你祈禱的時候
[00:22:28.000 --> 00:22:33.000]  當你說你尋求神的心意的時候
[00:22:33.000 --> 00:22:38.000]  你有沒有很多預設呢
[00:22:38.000 --> 00:22:43.000]  你有沒有很多
[00:22:43.000 --> 00:22:46.000]  阻攔了你去聽到神的一些聲音
[00:22:46.000 --> 00:22:47.000]  或者知識呢
[00:22:47.000 --> 00:22:55.000]  你有沒有擠低這些預設
[00:22:56.000 --> 00:22:58.000]  專心的聽神
[00:22:58.000 --> 00:23:06.000]  當你一專心去聽神的時候
[00:23:06.000 --> 00:23:08.000]  這兩節經文就告訴我們
[00:23:08.000 --> 00:23:09.000]  有什麼後果呢
[00:23:09.000 --> 00:23:19.000]  我們一起讀中文
[00:23:19.000 --> 00:23:20.000]  然後一起讀英文
[00:23:23.000 --> 00:23:29.000]  他們就從別的路回自己的家鄉去了
[00:23:29.000 --> 00:23:38.000]  這是一個很重要的決定
[00:23:38.000 --> 00:23:44.000]  這裡不單只是說一個路徑
[00:23:44.000 --> 00:23:46.000]  走哪條路
[00:23:50.000 --> 00:23:55.000]  更加願意去走一個新的人生的方向
[00:23:55.000 --> 00:24:03.000]  博士原本是打算回去見希律
[00:24:03.000 --> 00:24:05.000]  將所見的事情告訴他
[00:24:05.000 --> 00:24:07.000]  去報告給希律王知道
[00:24:07.000 --> 00:24:17.000]  但是
[00:24:19.000 --> 00:24:21.000]  他們並沒有這樣去做
[00:24:21.000 --> 00:24:25.000]  他們選擇另一條路
[00:24:25.000 --> 00:24:31.000]  這條別的路
[00:24:31.000 --> 00:24:37.000]  不單止可以避開一個殘暴的君王
[00:24:37.000 --> 00:24:40.000]  更加進入一個神的保護裡面
[00:24:48.000 --> 00:24:50.000]  剛才我和大家說
[00:24:50.000 --> 00:24:53.000]  有時候我們都未能完全明白神
[00:24:53.000 --> 00:24:55.000]  和我們說的指引的時候
[00:24:55.000 --> 00:24:58.000]  只要我們信服去聽他跟隨他
[00:24:58.000 --> 00:25:00.000]  有時候我們就不自覺之間
[00:25:00.000 --> 00:25:02.000]  就已經進入了神的計劃裡面
[00:25:02.000 --> 00:25:16.000]  因為當這班博士
[00:25:16.000 --> 00:25:18.000]  走別的路的時候
[00:25:18.000 --> 00:25:21.000]  神就可以保護嬰孩耶穌
[00:25:21.000 --> 00:25:25.000]  不會讓希律王聽到他在哪裡
[00:25:25.000 --> 00:25:27.000]  就去追殺他
[00:25:27.000 --> 00:25:39.000]  一個這麼簡單的決定
[00:25:39.000 --> 00:25:43.000]  可能就已經在成就神的心意和計劃
[00:25:47.000 --> 00:25:50.000]  其實這幅也是一個屬靈的圖畫
[00:25:50.000 --> 00:25:56.000]  真正遇到基督的人
[00:25:56.000 --> 00:26:02.000]  不會走回原路
[00:26:02.000 --> 00:26:11.000]  博士他們見到一個新生的王
[00:26:11.000 --> 00:26:14.000]  所以他們不再走舊路了
[00:26:17.000 --> 00:26:19.000]  聖經說這種就是悔改
[00:26:19.000 --> 00:26:26.000]  不僅是情緒上的後悔
[00:26:26.000 --> 00:26:28.000]  而是思想上的改變
[00:26:28.000 --> 00:26:29.000]  方向的改變
[00:26:29.000 --> 00:26:30.000]  生命的改變
[00:26:30.000 --> 00:26:39.000]  其實博士這一次的旅程
[00:26:39.000 --> 00:26:42.000]  就是為了避開這個殘暴的君王
[00:26:42.000 --> 00:26:46.000]  和我們歸向基督的縮影
[00:26:46.000 --> 00:27:03.000]  你看到這個縮影就是這樣的
[00:27:03.000 --> 00:27:11.000]  我們先要悔改
[00:27:11.000 --> 00:27:12.000]  我們先要去認識
[00:27:12.000 --> 00:27:15.000]  去預見到這個神
[00:27:15.000 --> 00:27:22.000]  而我們認知和決定去接納他
[00:27:22.000 --> 00:27:24.000]  就是我們生命的主
[00:27:24.000 --> 00:27:25.000]  是一種敬拜
[00:27:25.000 --> 00:27:33.000]  真正的敬拜
[00:27:33.000 --> 00:27:37.000]  其實是會帶來我們生命對神的馴服
[00:27:42.000 --> 00:27:43.000]  你有沒有試過有時候說
[00:27:43.000 --> 00:27:45.000]  我去完禮拜堂
[00:27:45.000 --> 00:27:47.000]  好像今天都忘記了
[00:27:47.000 --> 00:27:50.000]  今天都不知道聽到什麼
[00:27:50.000 --> 00:27:51.000]  好像沒什麼感受
[00:27:51.000 --> 00:28:01.000]  如果你馴服的時候
[00:28:01.000 --> 00:28:03.000]  你會記得
[00:28:03.000 --> 00:28:05.000]  我怎樣回應今天的信息
[00:28:12.000 --> 00:28:13.000]  你有沒有見過
[00:28:13.000 --> 00:28:14.000]  或者你自己都經歷過
[00:28:14.000 --> 00:28:16.000]  有時候我們跟隨神
[00:28:16.000 --> 00:28:19.000]  很多年好像都沒什麼生命的改變
[00:28:19.000 --> 00:28:21.000]  不經歷到生命的奇蹟
[00:28:21.000 --> 00:28:35.000]  但生命的奇蹟和改變
[00:28:35.000 --> 00:28:38.000]  就是從真正的敬拜之後
[00:28:38.000 --> 00:28:40.000]  去馴服回應開始
[00:28:42.000 --> 00:28:45.000]  每一次的馴服帶來一個新的路
[00:28:45.000 --> 00:28:50.000]  別的路
[00:28:50.000 --> 00:28:53.000]  我不知道對你來說
[00:28:53.000 --> 00:28:55.000]  哪一條才是別的路
[00:28:55.000 --> 00:29:01.000]  對我們每一個信徒來說
[00:29:01.000 --> 00:29:05.000]  我們要被提醒
[00:29:09.000 --> 00:29:11.000]  我們要被提醒
[00:29:11.000 --> 00:29:15.000]  我們跟隨耶穌的話
[00:29:15.000 --> 00:29:19.000]  我們的生命的方向會有不同
[00:29:19.000 --> 00:29:21.000]  因為我們跟著祂的方向
[00:29:21.000 --> 00:29:31.000]  所以今天聖誕節
[00:29:31.000 --> 00:29:35.000]  當我們看到這個馬槽
[00:29:37.000 --> 00:29:39.000]  我們記住一件事
[00:29:39.000 --> 00:29:42.000]  這個故事
[00:29:42.000 --> 00:29:43.000]  聖誕的故事
[00:29:43.000 --> 00:29:45.000]  不是停留在馬槽
[00:29:45.000 --> 00:29:51.000]  馬槽是一個開始
[00:29:51.000 --> 00:29:55.000]  馬槽的結束
[00:29:55.000 --> 00:29:58.000]  就是主耶穌基督成就了救恩
[00:29:58.000 --> 00:30:03.000]  其實你和我每一個人
[00:30:03.000 --> 00:30:05.000]  我們跟隨耶穌
[00:30:05.000 --> 00:30:07.000]  我們都有神給我們獨特的
[00:30:07.000 --> 00:30:09.000]  個人的使命
[00:30:09.000 --> 00:30:17.000]  就好像博士一樣
[00:30:17.000 --> 00:30:20.000]  真正遇到基督的人
[00:30:20.000 --> 00:30:25.000]  不會返回原路
[00:30:25.000 --> 00:30:29.000]  而是必定會走神為他預備的路
[00:30:29.000 --> 00:30:34.000]  就是那個別的路
[00:30:35.000 --> 00:30:37.000]  基督來到世上
[00:30:37.000 --> 00:30:40.000]  不單要我們敬拜祂
[00:30:40.000 --> 00:30:44.000]  更加呼召我們跟隨祂
[00:30:44.000 --> 00:30:50.000]  我們跟隨耶穌
[00:30:50.000 --> 00:30:52.000]  不單要追求得著安慰
[00:30:52.000 --> 00:30:59.000]  我們都會得著平安
[00:31:02.000 --> 00:31:06.000]  但更加是跟隨耶穌的時候
[00:31:06.000 --> 00:31:10.000]  我們得著改變生命方向的力量
[00:31:10.000 --> 00:31:18.000]  聖誕的故事告訴我們
[00:31:18.000 --> 00:31:20.000]  不單是耶神邀請我們
[00:31:20.000 --> 00:31:24.000]  進入聖誕的故事當中
[00:31:30.000 --> 00:31:33.000]  更加是邀請我們進入一個使命
[00:31:33.000 --> 00:31:40.000]  可能在這個使命裡面
[00:31:40.000 --> 00:31:43.000]  你說神啊
[00:31:43.000 --> 00:31:47.000]  祢想我怎樣去跟隨祢呢?
[00:31:47.000 --> 00:31:51.000]  可能祢說我現在的狀況
[00:31:51.000 --> 00:31:53.000]  好像都是很卑微、不顯眼的
[00:31:53.000 --> 00:31:57.000]  我都是沒有什麼力量去侍奉神
[00:32:00.000 --> 00:32:02.000]  但聖誕的故事讓你記住
[00:32:02.000 --> 00:32:06.000]  最偉大的使命
[00:32:06.000 --> 00:32:08.000]  是由一個最卑微的馬祖開始
[00:32:08.000 --> 00:32:16.000]  只要你有這個第一步的開始
[00:32:16.000 --> 00:32:21.000]  神就可以帶你進入
[00:32:21.000 --> 00:32:24.000]  那個偉大和祂同工的使命當中
[00:32:29.000 --> 00:32:31.000]  你願不願意呢?
[00:32:31.000 --> 00:32:34.000]  所以對我們整個群體來說
[00:32:34.000 --> 00:32:36.000]  聖誕節不單只是一個慶祝
[00:32:36.000 --> 00:32:43.000]  更加是一個回應的時刻
[00:32:43.000 --> 00:32:48.000]  回應基督的呼召
[00:32:48.000 --> 00:32:52.000]  由敬拜走去信服
[00:32:52.000 --> 00:32:58.000]  由領受恩典到活出那個恩典
[00:33:00.000 --> 00:33:02.000]  從馬祖到使命
[00:33:02.000 --> 00:33:09.000]  因為遇見基督的人
[00:33:09.000 --> 00:33:11.000]  跟隨基督就會走一條新的路
[00:33:11.000 --> 00:33:18.000]  我們就同心低頭祈禱
[00:33:29.000 --> 00:33:31.000]  當我們安靜地祈禱的時候
[00:33:31.000 --> 00:33:33.000]  很想你自己跟神去祈禱
[00:33:33.000 --> 00:33:35.000]  在這個聖誕節
[00:33:35.000 --> 00:33:39.000]  神要你走一條怎樣另一條的路呢?
[00:33:39.000 --> 00:33:41.000]  這個別的路對你來說是怎樣的呢?
[00:33:41.000 --> 00:33:47.000]  當我們安靜地祈禱的時候
[00:33:47.000 --> 00:33:49.000]  很想你自己跟神去祈禱
[00:33:49.000 --> 00:33:51.000]  在這個聖誕節
[00:33:51.000 --> 00:33:53.000]  神要你走一條怎樣另一條的路呢?
[00:33:53.000 --> 00:33:55.000]  在這個聖誕節
[00:33:55.000 --> 00:33:57.000]  神要你走一條怎樣另一條的路呢?
[00:33:57.000 --> 00:33:59.000]  當我們安靜地祈禱的時候
[00:33:59.000 --> 00:34:01.000]  很想你自己跟神去祈禱
[00:34:01.000 --> 00:34:03.000]  在這個聖誕節
[00:34:03.000 --> 00:34:05.000]  神要你走一條怎樣另一條的路呢?
[00:34:05.000 --> 00:34:07.000]  當我們安靜地祈禱的時候
[00:34:07.000 --> 00:34:09.000]  很想你自己跟神去祈禱
[00:34:09.000 --> 00:34:11.000]  在這個聖誕節
[00:34:11.000 --> 00:34:13.000]  神要你走一條怎樣另一條的路呢?
[00:34:13.000 --> 00:34:15.000]  當我們安靜地祈禱的時候
[00:34:15.000 --> 00:34:17.000]  很想你自己跟神去祈禱
[00:34:17.000 --> 00:34:19.000]  在這個聖誕節
[00:34:19.000 --> 00:34:21.000]  神要你走一條怎樣另一條的路呢?
[00:34:21.000 --> 00:34:23.000]  當我們安靜地祈禱的時候
[00:34:23.000 --> 00:34:25.000]  很想你自己跟神去祈禱
[00:34:25.000 --> 00:34:27.000]  親愛的天父感謝你
