
[00:00:00.000 --> 00:00:01.380]  我們讀兩節聖經。
[00:10:26.700 --> 00:10:28.600]  不要憑眼見。
[00:10:28.600 --> 00:10:31.400]  為什麼信心這麼重要?
[00:10:31.400 --> 00:10:32.900]  兩方面。
[00:10:32.900 --> 00:10:38.300]  第一個,信心能夠使我們看見那看不見的。
[00:10:38.300 --> 00:10:42.100]  信心能夠讓我們看見那看不見的。
[00:10:42.100 --> 00:10:44.400]  今天當我們在面對未知的環境的時候,
[00:10:44.400 --> 00:10:47.900]  很多時候我們常常心中徬徨,不是嗎?
[00:10:47.900 --> 00:10:51.200]  有一位很出名的教育學家Peter Drucker,
[00:10:51.200 --> 00:10:53.200]  他曾經說過一句話,
[00:10:53.200 --> 00:10:59.500]  他說,the best way to predict future is to create it.
[00:10:59.500 --> 00:11:05.900]  最好預測未來的方法就是去創造未來。
[00:11:05.900 --> 00:11:11.200]  最好預測未來的方法就是去創造未來。
[00:11:11.200 --> 00:11:17.100]  太多時候教會只會懂得怎麼保存過去,
[00:11:17.100 --> 00:11:20.100]  教會只懂得維持現狀。
[00:11:20.100 --> 00:11:22.000]  這些我們都做得非常好,
[00:11:22.000 --> 00:11:26.700]  我們非常懂得保存過去,維持現狀。
[00:11:26.700 --> 00:11:31.700]  但教會卻很少想到要去創造未來。
[00:11:31.700 --> 00:11:33.700]  今天如果你想到創造未來,
[00:11:33.700 --> 00:11:36.100]  你想到一定是科技公司,
[00:11:36.100 --> 00:11:39.000]  你絕對想不到是教會,不是嗎?
[00:11:39.000 --> 00:11:41.500]  但事實上今天我們所信的神,
[00:11:41.500 --> 00:11:44.500]  難道不是掌管明天的神嗎?
[00:11:44.500 --> 00:11:48.500]  我請問你,你這神是不是掌管明天的神?
[00:11:48.500 --> 00:11:51.100]  如果你真的有這樣的確信,
[00:11:51.100 --> 00:11:54.900]  那你就應該知道不但我們的未來是在神手中,
[00:11:54.900 --> 00:11:59.000]  我們這個世界的未來也都在神手中,不是嗎?
[00:11:59.000 --> 00:12:01.000]  如果我們真的有這樣的確信,
[00:12:01.000 --> 00:12:06.100]  那麼教會不就應該是創造未來的先驅嗎?
[00:12:06.100 --> 00:12:07.100]  不是嗎?
[00:12:07.100 --> 00:12:11.500]  如果我們今天所信的神是掌管未來的神,
[00:12:11.500 --> 00:12:17.700]  那教會不就應當是創造未來的先驅嗎?
[00:12:17.700 --> 00:12:20.600]  今天如果我們真的有這樣的確信,
[00:12:20.600 --> 00:12:23.600]  那麼教會不就應當回到神的面前
[00:12:23.600 --> 00:12:29.100]  來尋求神對未來的心意,來創造未來嗎?
[00:12:29.100 --> 00:12:32.000]  你說我們怎麼樣來創造未來呢?
[00:12:32.000 --> 00:12:38.300]  你為了要創造未來,我告訴你,你需要先看見未來。
[00:12:38.300 --> 00:12:44.000]  當在Orlando Florida的迪士尼樂園落成的時候,
[00:12:44.000 --> 00:12:48.500]  其實當時的迪士尼先生已經過世了。
[00:12:48.500 --> 00:12:50.700]  在開幕典禮那一天,
[00:12:50.700 --> 00:12:54.600]  記者就對迪士尼夫人說,真是很遺憾,
[00:12:54.600 --> 00:13:01.600]  若是迪士尼先生現在能夠看見現在的景況,那有多好。
[00:13:01.600 --> 00:13:05.400]  迪士尼夫人就回答那位記者說,
[00:13:05.400 --> 00:13:08.100]  不,他已經看見了。
[00:13:08.100 --> 00:13:14.200]  在迪士尼樂園還沒有動工之前,他已經看見了一切。
[00:13:14.200 --> 00:13:19.700]  你必須要看見未來,你才能夠創造未來。
[00:13:19.700 --> 00:13:22.200]  那你說我們怎麼樣能夠看見未來呢?
[00:13:22.200 --> 00:13:24.500]  未來是看不見的。
[00:13:24.500 --> 00:13:31.300]  我們就必須憑信心來看見神要我們看見的,Amen?
[00:13:31.300 --> 00:13:33.900]  希伯來說十一章第一節,我們一同來念。
[00:13:33.900 --> 00:13:39.800]  信就是所望之事的實底,是未見之事的確距。
[00:13:39.800 --> 00:13:45.200]  信心能讓我們看見那個看不見。
[00:13:45.200 --> 00:13:50.500]  如果今天的眼目只是看得見的東西,
[00:13:50.500 --> 00:13:54.000]  那你很容易就心灰意冷的。
[00:13:54.000 --> 00:13:57.800]  就像在舊約聖經裡面,以利沙跟他的僕人,
[00:13:57.800 --> 00:14:01.600]  你還記得有一次以利沙跟他僕人住在多丹城,
[00:14:01.600 --> 00:14:04.700]  亞蘭王的軍隊四面來圍繞,
[00:14:04.700 --> 00:14:10.400]  他的僕人清早起來看見四面被敵人圍繞的時候,
[00:14:10.400 --> 00:14:13.400]  立刻衝回到以利沙邊對以利沙說,
[00:14:13.400 --> 00:14:16.700]  哀哉呀,我們怎麼辦呢?
[00:14:16.700 --> 00:14:19.400]  你還記得以利沙怎麼為他僕人禱告?
[00:14:19.400 --> 00:14:22.700]  以利沙為僕人禱告說,求你開他的眼睛,
[00:14:22.700 --> 00:14:25.700]  因為他現在只能看到的是環境,
[00:14:25.700 --> 00:14:28.600]  他眼睛只能看見他看得見的,
[00:14:28.600 --> 00:14:31.400]  他只看見敵軍四面圍繞。
[00:14:31.400 --> 00:14:36.500]  求你開他的眼睛,看見那個看不見的。
[00:14:36.500 --> 00:14:40.500]  神就開他僕人眼睛,他僕人眼睛一被打開就看見,
[00:14:40.500 --> 00:14:45.400]  原來天使天君四面圍繞,火車火馬四面圍繞,
[00:14:45.400 --> 00:14:49.800]  其數量是比敵人還重多。
[00:14:49.800 --> 00:14:52.500]  你要求神開你的眼睛,
[00:14:52.500 --> 00:14:56.800]  好叫你能夠看見神所要你看見,
[00:14:56.800 --> 00:14:58.700]  不只是看見環境,
[00:14:58.700 --> 00:15:01.200]  更是要看見神在你的環境當中,
[00:15:01.200 --> 00:15:03.900]  他所要做的事情。
[00:15:03.900 --> 00:15:05.900]  就像亞伯拉罕一樣,
[00:15:05.900 --> 00:15:10.200]  當他年紀老邁,又沒有兒子的時候,
[00:15:10.200 --> 00:15:13.000]  神讓他看見天上的星星,
[00:15:13.000 --> 00:15:18.400]  神應許他說他的後裔要像天上的星星那樣多。
[00:15:18.400 --> 00:15:22.100]  我也喜歡趙永積牧師對這段聖經的解釋,
[00:15:22.100 --> 00:15:27.200]  趙永積牧師說當亞伯拉罕舉目望著天上的星星的時候,
[00:15:27.200 --> 00:15:31.700]  忽然間每一顆星星變成一個娃娃的臉,
[00:15:31.700 --> 00:15:35.900]  對他喊著說:阿爸!阿爸!
[00:15:35.900 --> 00:15:40.800]  亞伯拉罕因著信,就看見那看不見的。
[00:15:40.800 --> 00:15:43.300]  因著信,他不但看見,
[00:15:43.300 --> 00:15:46.400]  而且後來神親自成全了神的應許,
[00:15:46.400 --> 00:15:51.200]  賜給他一個兒子,取名叫以撒哈利路亞。
[00:15:51.200 --> 00:15:54.100]  第一個,信心能夠讓你看見。
[00:15:54.100 --> 00:16:00.000]  第二,信心能夠使我們抓住神的機會。
[00:16:00.000 --> 00:16:02.500]  信心能夠使我們抓住神的機會。
[00:16:02.500 --> 00:16:07.200]  疫情之後的新世界雖然充滿了危機,
[00:16:07.200 --> 00:16:12.400]  但是疫情後的新世界也必然充滿了神的機會。
[00:16:12.400 --> 00:16:16.100]  今天我們要憑信心抓住神所給我們的機會,
[00:16:16.100 --> 00:16:18.800]  我們才可能經歷神的突破。
[00:16:18.800 --> 00:16:22.100]  就像鷹一樣,鷹在空中飛翔,
[00:16:22.100 --> 00:16:24.800]  它不是隨便亂飛的,
[00:16:24.800 --> 00:16:28.100]  鷹總是要等候正確的時機。
[00:16:28.100 --> 00:16:30.000]  當風起來的時候,
[00:16:30.000 --> 00:16:35.000]  它展開翅膀,就能夠乘風而上。
[00:16:35.000 --> 00:16:38.100]  當它抓住起風的時機,
[00:16:38.100 --> 00:16:41.500]  它就能在空中翱翔。
[00:16:41.500 --> 00:16:45.400]  我常舉例,就好像舊約的路德一樣,
[00:16:45.400 --> 00:16:48.100]  路德本來是外邦的女子,不是嗎?
[00:16:48.100 --> 00:16:50.300]  也是位窮寡婦。
[00:16:50.300 --> 00:16:54.300]  她其實與神的諸約是無關的,
[00:16:54.300 --> 00:16:59.400]  但後來卻成為猶大帝伯利恆的貴婦人。
[00:16:59.400 --> 00:17:02.000]  甚至在耶穌基督裡面,
[00:17:02.000 --> 00:17:04.300]  家譜裡面四個女人當中,
[00:17:04.300 --> 00:17:06.100]  她是其中這一個。
[00:17:06.100 --> 00:17:10.000]  這是到底怎麼發生的?
[00:17:10.000 --> 00:17:13.500]  我常說,路德絕對不是一夜之間
[00:17:13.500 --> 00:17:17.300]  從窮寡婦變成貴婦人的。
[00:17:17.300 --> 00:17:18.700]  路德之所以成功,
[00:17:18.700 --> 00:17:25.000]  是因為她懂得抓住神所給她的每一個機會。
[00:17:25.000 --> 00:17:27.300]  你還記得當娜奧米跟她兩個媳婦,
[00:17:27.300 --> 00:17:29.700]  她們的丈夫都死了之後,
[00:17:29.700 --> 00:17:30.700]  娜奧米跟她們兩個媳婦說,
[00:17:30.700 --> 00:17:31.900]  你們回到你們父家去,
[00:17:31.900 --> 00:17:32.900]  回到你們磨鴨,
[00:17:32.900 --> 00:17:34.800]  都是磨鴨人,回到你們父家去,
[00:17:34.800 --> 00:17:39.600]  我要回到我的本地伯利恆去。
[00:17:39.600 --> 00:17:42.400]  路德她看見這個機會,
[00:17:42.400 --> 00:17:44.400]  抓住這個機會,
[00:17:44.400 --> 00:17:47.100]  她說,婆婆我要跟隨你。
[00:17:47.100 --> 00:17:50.100]  其實這不是很容易的決定在當時。
[00:17:50.100 --> 00:17:53.500]  伯利恆對路德那樣完全陌生的環境,
[00:17:53.500 --> 00:17:56.900]  猶太人對他那樣也是完全陌生的人群。
[00:17:56.900 --> 00:17:58.700]  我們看見路德在那個時刻,
[00:17:58.700 --> 00:18:01.300]  他卻抓住神所給他的機會,
[00:18:01.300 --> 00:18:02.100]  他在娜奧米說,
[00:18:02.100 --> 00:18:03.700]  跟隨你,你的國就是我的國,
[00:18:03.700 --> 00:18:06.700]  你的神就是我的神。
[00:18:06.700 --> 00:18:08.400]  他就跟隨婆婆到了伯利恆。
[00:18:08.400 --> 00:18:11.500]  到了伯利恆,他看見另外一個機會了。
[00:18:11.500 --> 00:18:14.900]  那個時候收取大麥的時刻。
[00:18:14.900 --> 00:18:17.100]  他作為一個女子,他沒有只是坐在家裡,
[00:18:17.100 --> 00:18:19.300]  等別人來餵養他。
[00:18:19.300 --> 00:18:23.300]  其實女人她不行到外面去工作的,
[00:18:23.300 --> 00:18:25.800]  她可以坐在家裡等,他沒有。
[00:18:25.800 --> 00:18:27.500]  他看見這個機會,
[00:18:27.500 --> 00:18:31.000]  他就跟隨那些大麥的工人的後面,
[00:18:31.000 --> 00:18:32.900]  去撿取那個零碎的,
[00:18:32.900 --> 00:18:34.100]  就是十碎的,
[00:18:34.100 --> 00:18:36.600]  就撿取那個零碎的,
[00:18:36.600 --> 00:18:38.800]  就跟著跟著跟著,
[00:18:38.800 --> 00:18:41.400]  就跟到了伯阿斯的田裡。
[00:18:41.400 --> 00:18:44.000]  這個伯阿斯又是娜奧米的親戚,
[00:18:44.000 --> 00:18:46.700]  另外一個機會又來了。
[00:18:46.700 --> 00:18:48.500]  後來我們就看見,
[00:18:48.500 --> 00:18:52.400]  自從路德就成為伯阿斯的妻子,
[00:18:52.400 --> 00:18:56.500]  自從路德就在耶穌基督的家譜裡面,
[00:18:56.500 --> 00:19:00.300]  四個女人當中,他是其中之一。
[00:19:00.300 --> 00:19:03.400]  就看見,你看見路德之所以成功,
[00:19:03.400 --> 00:19:07.900]  是因為他抓住了神所給他的每一個機會。
[00:19:07.900 --> 00:19:10.100]  就覺得這些年當我越多跟隨神,
[00:19:10.100 --> 00:19:11.400]  我就越明白,
[00:19:11.400 --> 00:19:13.800]  信心不是一種感覺,
[00:19:13.800 --> 00:19:17.400]  信心其實是一種選擇。
[00:19:17.400 --> 00:19:20.400]  不是我有感覺來相信,
[00:19:20.400 --> 00:19:23.500]  而是我選擇來相信。
[00:19:23.500 --> 00:19:27.000]  信心就是我選擇抓住神的機會,
[00:19:27.000 --> 00:19:29.600]  並且勇敢跟隨。
[00:19:29.600 --> 00:19:32.500]  事實上如果你仔細看聖經裡面所有的神蹟,
[00:19:32.500 --> 00:19:34.000]  每一個神蹟的發生,
[00:19:34.000 --> 00:19:38.100]  都是因為人憑著信心抓住神的機會,
[00:19:38.100 --> 00:19:42.000]  去做神要他們做的事情,不是嗎?
[00:19:42.000 --> 00:19:45.000]  就像以色列在面對耶利哥城的時候,
[00:19:45.000 --> 00:19:49.400]  那是一場從人的角度來講是一個不可能的戰爭。
[00:19:49.400 --> 00:19:51.800]  而且神吩咐他們打仗的方法,
[00:19:51.800 --> 00:19:53.900]  那更是不可思議的方法。
[00:19:53.900 --> 00:19:57.600]  有誰打仗會叫老弱婦孺去繞城行進一下?
[00:19:57.600 --> 00:19:59.200]  沒有啊!
[00:19:59.200 --> 00:20:01.200]  可是當時的約蘇亞,
[00:20:01.200 --> 00:20:05.100]  憑著信心抓住當時的機會,
[00:20:05.100 --> 00:20:07.000]  勇敢跟隨。
[00:20:07.000 --> 00:20:08.700]  結果他們在耶利哥怎麼樣?
[00:20:08.700 --> 00:20:11.100]  就大大的得勝。
[00:20:11.100 --> 00:20:14.400]  而這場戰爭也奠定了後來,
