
[00:00:00.000 --> 00:00:05.000]  大家新年好!
[00:09:54.000 --> 00:09:55.000]  其實並不存在一句所謂的,
[00:09:55.000 --> 00:10:05.000]  苦難其實是福氣,
[00:10:05.000 --> 00:10:06.000]  苦難就是苦難,
[00:10:06.000 --> 00:10:07.000]  苦難就是苦難,
[00:10:07.000 --> 00:10:08.000]  但是苦難在上帝手裡是什麼?
[00:10:08.000 --> 00:10:09.000]  但是苦難在上帝手裡是什麼?
[00:10:09.000 --> 00:10:10.000]  但是苦難在上帝手裡是什麼?
[00:10:10.000 --> 00:10:11.000]  但是苦難在上帝手裡是什麼?
[00:10:11.000 --> 00:10:12.000]  在上帝手裡是他恩典的一部分,
[00:10:12.000 --> 00:10:13.000]  在上帝手裡是他恩典的一部分,
[00:10:13.000 --> 00:10:14.000]  在上帝手裡是他恩典的一部分,
[00:10:14.000 --> 00:10:15.000]  在上帝手裡是他恩典的一部分,
[00:10:15.000 --> 00:10:16.000]  在上帝手裡是他恩典的一部分,
[00:10:16.000 --> 00:10:17.000]  在上帝手裡是他恩典的一部分,
[00:10:17.000 --> 00:10:18.000]  在上帝手裡是他恩典的一部分,
[00:10:18.000 --> 00:10:19.000]  在上帝手裡是他恩典的一部分,
[00:10:19.000 --> 00:10:25.000]  在上帝手裡是他恩典的一部分,
[00:10:25.000 --> 00:10:26.000]  在上帝手裡是他恩典的一部分,
[00:10:26.000 --> 00:10:27.000]  在上帝手裡是他恩典的一部分,
[00:10:27.000 --> 00:10:28.000]  在上帝手裡是他恩典的一部分,
[00:10:28.000 --> 00:10:29.000]  在上帝手裡是他恩典的一部分,
[00:10:29.000 --> 00:10:30.000]  在上帝手裡是他恩典的一部分,
[00:10:30.000 --> 00:10:31.000]  在上帝手裡是他恩典的一部分,
[00:10:31.000 --> 00:10:32.000]  在上帝手裡是他恩典的一部分,
[00:10:32.000 --> 00:10:33.000]  在上帝手裡是他恩典的一部分,
[00:10:33.000 --> 00:10:34.000]  在上帝手裡是他恩典的一部分,
[00:10:34.000 --> 00:10:35.000]  在上帝手裡是他恩典的一部分,
[00:10:35.000 --> 00:10:36.000]  在上帝手裡是他恩典的一部分,
[00:10:36.000 --> 00:10:50.000]  在上帝手裡是他恩典的一部分,
[00:10:50.000 --> 00:10:51.000]  在上帝手裡是他恩典的一部分,
[00:10:51.000 --> 00:10:52.000]  在上帝手裡是他恩典的一部分,
[00:10:52.000 --> 00:10:53.000]  在上帝手裡是他恩典的一部分,
[00:10:53.000 --> 00:10:54.000]  在上帝手裡是他恩典的一部分,
[00:10:54.000 --> 00:10:55.000]  在上帝手裡是他恩典的一部分,
[00:10:55.000 --> 00:10:56.000]  在上帝手裡是他恩典的一部分,
[00:10:56.000 --> 00:10:57.000]  在上帝手裡是他恩典的一部分,
[00:10:57.000 --> 00:10:58.000]  在上帝手裡是他恩典的一部分,
[00:10:58.000 --> 00:10:59.000]  在上帝手裡是他恩典的一部分,
[00:10:59.000 --> 00:11:00.000]  在上帝手裡是他恩典的一部分,
[00:11:00.000 --> 00:11:01.000]  在上帝手裡是他恩典的一部分,
[00:11:01.000 --> 00:11:07.000]  在上帝手裡是他恩典的一部分,
[00:11:07.000 --> 00:11:08.000]  在上帝手裡是他恩典的一部分,
[00:11:08.000 --> 00:11:09.000]  在上帝手裡是他恩典的一部分,
[00:11:09.000 --> 00:11:10.000]  在上帝手裡是他恩典的一部分,
[00:11:10.000 --> 00:11:11.000]  在上帝手裡是他恩典的一部分,
[00:11:11.000 --> 00:11:12.000]  在上帝手裡是他恩典的一部分,
[00:11:12.000 --> 00:11:13.000]  在上帝手裡是他恩典的一部分,
[00:11:13.000 --> 00:11:14.000]  在上帝手裡是他恩典的一部分,
[00:11:14.000 --> 00:11:15.000]  在上帝手裡是他恩典的一部分,
[00:11:15.000 --> 00:11:16.000]  在上帝手裡是他恩典的一部分,
[00:11:16.000 --> 00:11:17.000]  在上帝手裡是他恩典的一部分,
[00:11:17.000 --> 00:11:18.000]  在上帝手裡是他恩典的一部分,
[00:11:18.000 --> 00:11:32.000]  在上帝手裡是他恩典的一部分,
[00:11:32.000 --> 00:11:33.000]  在上帝手裡是他恩典的一部分,
[00:11:33.000 --> 00:11:34.000]  在上帝手裡是他恩典的一部分,
[00:11:34.000 --> 00:11:35.000]  在上帝手裡是他恩典的一部分,
[00:11:35.000 --> 00:11:36.000]  在上帝手裡是他恩典的一部分,
[00:11:36.000 --> 00:11:37.000]  在上帝手裡是他恩典的一部分,
[00:11:37.000 --> 00:11:38.000]  在上帝手裡是他恩典的一部分,
[00:11:38.000 --> 00:11:39.000]  在上帝手裡是他恩典的一部分,
[00:11:39.000 --> 00:11:40.000]  在上帝手裡是他恩典的一部分,
[00:11:40.000 --> 00:11:41.000]  在上帝手裡是他恩典的一部分,
[00:11:41.000 --> 00:11:42.000]  在上帝手裡是他恩典的一部分,
[00:11:42.000 --> 00:11:43.000]  在上帝手裡是他恩典的一部分,
[00:11:43.000 --> 00:11:51.000]  在上帝手裡是他恩典的一部分,
[00:11:51.000 --> 00:11:52.000]  在上帝手裡是他恩典的一部分,
[00:11:52.000 --> 00:11:53.000]  在上帝手裡是他恩典的一部分,
[00:11:53.000 --> 00:11:54.000]  在上帝手裡是他恩典的一部分,
[00:11:54.000 --> 00:11:55.000]  在上帝手裡是他恩典的一部分,
[00:11:55.000 --> 00:11:56.000]  在上帝手裡是他恩典的一部分,
[00:11:56.000 --> 00:11:57.000]  在上帝手裡是他恩典的一部分,
[00:11:57.000 --> 00:11:58.000]  在上帝手裡是他恩典的一部分,
[00:11:58.000 --> 00:11:59.000]  在上帝手裡是他恩典的一部分,
[00:11:59.000 --> 00:12:00.000]  在上帝手裡是他恩典的一部分,
[00:12:00.000 --> 00:12:01.000]  在上帝手裡是他恩典的一部分,
[00:12:01.000 --> 00:12:02.000]  在上帝手裡是他恩典的一部分,
[00:12:02.000 --> 00:12:13.000]  在上帝手裡是他恩典的一部分,
[00:12:13.000 --> 00:12:14.000]  在上帝手裡是他恩典的一部分,
[00:12:14.000 --> 00:12:15.000]  在上帝手裡是他恩典的一部分,
[00:12:15.000 --> 00:12:16.000]  在上帝手裡是他恩典的一部分,
[00:12:16.000 --> 00:12:17.000]  在上帝手裡是他恩典的一部分,
[00:12:17.000 --> 00:12:18.000]  在上帝手裡是他恩典的一部分,
[00:12:18.000 --> 00:12:19.000]  在上帝手裡是他恩典的一部分,
[00:12:19.000 --> 00:12:20.000]  在上帝手裡是他恩典的一部分,
[00:12:20.000 --> 00:12:21.000]  在上帝手裡是他恩典的一部分,
[00:12:21.000 --> 00:12:22.000]  在上帝手裡是他恩典的一部分,
[00:12:22.000 --> 00:12:23.000]  在上帝手裡是他恩典的一部分,
[00:12:23.000 --> 00:12:24.000]  在上帝手裡是他恩典的一部分,
[00:12:24.000 --> 00:12:35.000]  在上帝手裡是他恩典的一部分,
[00:12:35.000 --> 00:12:36.000]  在上帝手裡是他恩典的一部分,
[00:12:36.000 --> 00:12:37.000]  在上帝手裡是他恩典的一部分,
[00:12:37.000 --> 00:12:38.000]  在上帝手裡是他恩典的一部分,
[00:12:38.000 --> 00:12:39.000]  在上帝手裡是他恩典的一部分,
[00:12:39.000 --> 00:12:40.000]  在上帝手裡是他恩典的一部分,
[00:12:40.000 --> 00:12:41.000]  在上帝手裡是他恩典的一部分,
[00:12:41.000 --> 00:12:42.000]  在上帝手裡是他恩典的一部分,
[00:12:42.000 --> 00:12:43.000]  在上帝手裡是他恩典的一部分,
[00:12:43.000 --> 00:12:44.000]  在上帝手裡是他恩典的一部分,
[00:12:44.000 --> 00:12:45.000]  在上帝手裡是他恩典的一部分,
[00:12:45.000 --> 00:12:46.000]  在上帝手裡是他恩典的一部分,
[00:12:46.000 --> 00:12:56.000]  在上帝手裡是他恩典的一部分,
[00:12:56.000 --> 00:12:57.000]  在上帝手裡是他恩典的一部分,
[00:12:57.000 --> 00:12:58.000]  在上帝手裡是他恩典的一部分,
[00:12:58.000 --> 00:12:59.000]  在上帝手裡是他恩典的一部分,
[00:12:59.000 --> 00:13:00.000]  在上帝手裡是他恩典的一部分,
[00:13:00.000 --> 00:13:01.000]  在上帝手裡是他恩典的一部分,
[00:13:01.000 --> 00:13:02.000]  在上帝手裡是他恩典的一部分,
[00:13:02.000 --> 00:13:03.000]  在上帝手裡是他恩典的一部分,
[00:13:03.000 --> 00:13:04.000]  在上帝手裡是他恩典的一部分,
[00:13:04.000 --> 00:13:05.000]  在上帝手裡是他恩典的一部分,
[00:13:05.000 --> 00:13:06.000]  在上帝手裡是他恩典的一部分,
[00:13:06.000 --> 00:13:07.000]  在上帝手裡是他恩典的一部分,
[00:13:07.000 --> 00:13:16.000]  在上帝手裡是他恩典的一部分,
[00:13:16.000 --> 00:13:17.000]  在上帝手裡是他恩典的一部分,
[00:13:17.000 --> 00:13:18.000]  在上帝手裡是他恩典的一部分,
[00:13:18.000 --> 00:13:19.000]  在上帝手裡是他恩典的一部分,
[00:13:19.000 --> 00:13:20.000]  在上帝手裡是他恩典的一部分,
[00:13:20.000 --> 00:13:21.000]  在上帝手裡是他恩典的一部分,
[00:13:21.000 --> 00:13:22.000]  在上帝手裡是他恩典的一部分,
[00:13:22.000 --> 00:13:23.000]  在上帝手裡是他恩典的一部分,
[00:13:23.000 --> 00:13:24.000]  在上帝手裡是他恩典的一部分,
[00:13:24.000 --> 00:13:25.000]  在上帝手裡是他恩典的一部分,
[00:13:25.000 --> 00:13:26.000]  在上帝手裡是他恩典的一部分,
[00:13:26.000 --> 00:13:27.000]  在上帝手裡是他恩典的一部分,
[00:13:27.000 --> 00:13:37.000]  在上帝手裡是他恩典的一部分,
[00:13:37.000 --> 00:13:38.000]  在上帝手裡是他恩典的一部分,
[00:13:38.000 --> 00:13:39.000]  在上帝手裡是他恩典的一部分,
[00:13:39.000 --> 00:13:40.000]  在上帝手裡是他恩典的一部分,
[00:13:40.000 --> 00:13:41.000]  在上帝手裡是他恩典的一部分,
[00:13:41.000 --> 00:13:42.000]  在上帝手裡是他恩典的一部分,
[00:13:42.000 --> 00:13:43.000]  在上帝手裡是他恩典的一部分,
[00:13:43.000 --> 00:13:44.000]  在上帝手裡是他恩典的一部分,
[00:13:44.000 --> 00:13:45.000]  在上帝手裡是他恩典的一部分,
[00:13:45.000 --> 00:13:46.000]  在上帝手裡是他恩典的一部分,
[00:13:46.000 --> 00:13:47.000]  在上帝手裡是他恩典的一部分,
[00:13:47.000 --> 00:13:48.000]  在上帝手裡是他恩典的一部分,
[00:13:48.000 --> 00:13:57.000]  在上帝手裡是他恩典的一部分,
[00:13:57.000 --> 00:13:58.000]  在上帝手裡是他恩典的一部分,
[00:13:58.000 --> 00:13:59.000]  在上帝手裡是他恩典的一部分,
[00:13:59.000 --> 00:14:00.000]  在上帝手裡是他恩典的一部分,
[00:14:00.000 --> 00:14:01.000]  在上帝手裡是他恩典的一部分,
[00:14:01.000 --> 00:14:02.000]  在上帝手裡是他恩典的一部分,
[00:14:02.000 --> 00:14:03.000]  在上帝手裡是他恩典的一部分,
[00:14:03.000 --> 00:14:04.000]  在上帝手裡是他恩典的一部分,
[00:14:04.000 --> 00:14:05.000]  在上帝手裡是他恩典的一部分,
[00:14:05.000 --> 00:14:06.000]  在上帝手裡是他恩典的一部分,
[00:14:06.000 --> 00:14:07.000]  在上帝手裡是他恩典的一部分,
[00:14:07.000 --> 00:14:08.000]  在上帝手裡是他恩典的一部分,
[00:14:08.000 --> 00:14:18.000]  在上帝手裡是他恩典的一部分,
[00:14:18.000 --> 00:14:19.000]  在上帝手裡是他恩典的一部分,
[00:14:19.000 --> 00:14:20.000]  在上帝手裡是他恩典的一部分,
[00:14:20.000 --> 00:14:21.000]  在上帝手裡是他恩典的一部分,
[00:14:21.000 --> 00:14:22.000]  在上帝手裡是他恩典的一部分,
[00:14:22.000 --> 00:14:23.000]  在上帝手裡是他恩典的一部分,
[00:14:23.000 --> 00:14:24.000]  在上帝手裡是他恩典的一部分,
[00:14:24.000 --> 00:14:25.000]  在上帝手裡是他恩典的一部分,
[00:14:25.000 --> 00:14:26.000]  在上帝手裡是他恩典的一部分,
[00:14:26.000 --> 00:14:27.000]  在上帝手裡是他恩典的一部分,
[00:14:27.000 --> 00:14:28.000]  在上帝手裡是他恩典的一部分,
[00:14:28.000 --> 00:14:29.000]  在上帝手裡是他恩典的一部分,
[00:14:29.000 --> 00:14:39.000]  在2020年裡我們會面對的那些,
