
[00:00:00.000 --> 00:00:03.000]  我們今天繼續思想伊斯拉基的經文
[00:04:29.400 --> 00:04:31.200]  領受恩典的
[00:04:31.200 --> 00:04:33.800]  不可以繼續在罪中活著
[00:04:33.800 --> 00:04:36.400]  而當我們這樣去了解的時候
[00:04:36.400 --> 00:04:37.200]  你會覺得
[00:04:37.200 --> 00:04:39.400]  當讀到以色列的第九章
[00:04:39.400 --> 00:04:41.400]  就會察覺當中的訊息
[00:04:41.400 --> 00:04:45.000]  是很自然回應著這個呼籲
[00:04:45.000 --> 00:04:47.000]  領受恩典的人
[00:04:47.000 --> 00:04:49.600]  怎可以仍在罪中活著呢?
[00:04:49.600 --> 00:04:52.800]  當以色列人蒙受神的賜福
[00:04:52.800 --> 00:04:54.400]  他們得到復興了
[00:04:54.400 --> 00:04:57.200]  有機會他們回到自己的故土
[00:04:57.200 --> 00:04:59.000]  重建聖殿
[00:04:59.000 --> 00:05:01.600]  但是過程中突然間發覺
[00:05:01.600 --> 00:05:03.800]  原來百姓一方面轉向神
[00:05:03.800 --> 00:05:05.800]  要建造神的聖殿
[00:05:05.800 --> 00:05:07.200]  但另一方面
[00:05:07.200 --> 00:05:09.800]  又同樣在罪當中
[00:05:09.800 --> 00:05:11.600]  再次跌倒下來
[00:05:11.600 --> 00:05:15.000]  聖經就在過程中
[00:05:15.000 --> 00:05:17.200]  來幫助我們明白
[00:05:17.200 --> 00:05:20.800]  如何避開這些危險
[00:05:21.200 --> 00:05:23.200]  大家看回聖經第九章
[00:05:23.200 --> 00:05:26.200]  在第九章的第一節
[00:05:26.200 --> 00:05:27.400]  一開始的時候就說
[00:05:27.400 --> 00:05:29.200]  完成這些事以後
[00:05:29.200 --> 00:05:32.800]  眾領袖前來見以色拉說
[00:05:32.800 --> 00:05:36.000]  以色列文祭司和利美人
[00:05:36.000 --> 00:05:39.200]  沒有從當地的民族中分別出來
[00:05:39.200 --> 00:05:41.800]  他們隨從了當地很多的民族
[00:05:41.800 --> 00:05:44.400]  行可憎的事
[00:05:44.400 --> 00:05:46.800]  完成了這些事情
[00:05:46.800 --> 00:05:49.400]  大家之前讀過第七第八章知道
[00:05:49.800 --> 00:05:52.600]  以色拉夢王的吩咐
[00:05:52.600 --> 00:05:54.800]  回到自己的故土
[00:05:54.800 --> 00:05:56.800]  有兩件事情要做
[00:05:56.800 --> 00:05:57.600]  第一
[00:05:57.600 --> 00:06:01.600]  是要去到當地設立一些法官
[00:06:01.600 --> 00:06:05.200]  和一些官吏來治理這個地區
[00:06:05.200 --> 00:06:06.600]  第二
[00:06:06.600 --> 00:06:09.600]  要幫助百姓明白神的律法
[00:06:09.600 --> 00:06:12.000]  從當時開始
[00:06:12.000 --> 00:06:14.200]  直到九章開始的時候
[00:06:14.200 --> 00:06:17.000]  中間相隔了大概四個半月
[00:06:17.000 --> 00:06:19.200]  相信百姓也有很多
[00:06:19.200 --> 00:06:21.600]  重新領受了神的律法
[00:06:21.600 --> 00:06:23.200]  明白了神的道
[00:06:23.200 --> 00:06:25.400]  而他們開始有一種的審查
[00:06:25.400 --> 00:06:28.000]  知道自己是得罪了神
[00:06:28.000 --> 00:06:30.000]  而有些領袖就主動來
[00:06:30.000 --> 00:06:31.600]  告訴以色拉知道
[00:06:31.600 --> 00:06:33.000]  告訴她知道
[00:06:33.000 --> 00:06:34.200]  他說不單止百姓
[00:06:34.200 --> 00:06:37.800]  而且是領袖、祭司、利美人
[00:06:37.800 --> 00:06:40.400]  他們竟然是首先犯罪
[00:06:40.400 --> 00:06:43.400]  聖經說他們做了什麼事情呢
[00:06:43.400 --> 00:06:45.000]  在第二節就說
[00:06:45.000 --> 00:06:48.600]  他說他們為自己和自己的兒子
[00:06:48.600 --> 00:06:51.600]  娶到這些外族的女子為妻
[00:06:51.600 --> 00:06:53.600]  以至聖潔的種族
[00:06:53.600 --> 00:06:56.200]  與當地的民族混雜了
[00:06:56.200 --> 00:06:58.200]  而領袖和官長
[00:06:58.200 --> 00:07:02.000]  警示這些不忠的士的罪魁
[00:07:02.000 --> 00:07:05.800]  他們提到就是這些百姓
[00:07:05.800 --> 00:07:08.800]  竟然和外族的人來去通婚
[00:07:08.800 --> 00:07:11.800]  可能在我們今天的角度
[00:07:11.800 --> 00:07:13.600]  覺得沒什麼大問題
[00:07:13.600 --> 00:07:16.000]  但如果你小心了解的時候
[00:07:16.000 --> 00:07:16.800]  就會知道
[00:07:17.000 --> 00:07:19.600]  在舊約裡面 神多次透過先知
[00:07:19.600 --> 00:07:22.000]  不斷地提醒百姓
[00:07:22.000 --> 00:07:24.600]  你們要離開
[00:07:24.600 --> 00:07:30.000]  與其他族人的通婚的做法
[00:07:30.000 --> 00:07:31.800]  為什麼要這樣做呢?
[00:07:31.800 --> 00:07:34.200]  如果你讀下去就會知道了
[00:07:34.200 --> 00:07:37.000]  你看看下面的第十一節
[00:07:37.000 --> 00:07:40.600]  第十一節提到
[00:07:40.600 --> 00:07:43.400]  當時就是神藉著
[00:07:43.400 --> 00:07:46.400]  獨人眾先知所吩咐的
[00:07:47.000 --> 00:07:51.800]  神說你們進去要得遺孽的地方是污穢的
[00:07:51.800 --> 00:07:54.400]  充滿了當地民族的污穢
[00:07:54.400 --> 00:07:56.200]  他們可憎的事
[00:07:56.200 --> 00:07:59.200]  使這地從這邊到那邊
[00:07:59.200 --> 00:08:01.800]  都充滿了他們的不見
[00:08:01.800 --> 00:08:03.800]  這些外族人
[00:08:03.800 --> 00:08:08.000]  他們敬拜的是很多邪靈偶像
[00:08:08.000 --> 00:08:10.200]  很多的假神
[00:08:10.200 --> 00:08:12.000]  他們沾污自己
[00:08:12.000 --> 00:08:15.000]  整個土地都受影響
[00:08:15.200 --> 00:08:19.400]  聖經稱這些土地這些地方為不潔
[00:08:19.400 --> 00:08:22.000]  而聖經十二節說
[00:08:22.000 --> 00:08:26.400]  所以你們不可把你們的女兒
[00:08:26.400 --> 00:08:28.600]  嫁給他們的兒子
[00:08:28.600 --> 00:08:32.000]  也不可為你們的兒子
[00:08:32.000 --> 00:08:34.200]  娶他們的女兒
[00:08:34.200 --> 00:08:38.800]  聖經提到這些民眾
[00:08:38.800 --> 00:08:41.600]  他們是敬拜假神
[00:08:41.600 --> 00:08:43.600]  生命轉向了偶像
[00:08:44.000 --> 00:08:46.600]  何時跟他們結合的時候
[00:08:46.600 --> 00:08:49.800]  這些問題影響了以色列人
[00:08:49.800 --> 00:08:52.800]  令他們生命受到污穢
[00:08:52.800 --> 00:08:54.200]  受到沾染
[00:08:54.200 --> 00:08:57.400]  這個正是神所關注的事情
[00:08:57.400 --> 00:08:59.800]  我想大家都會記得
[00:08:59.800 --> 00:09:01.800]  當以色列人離開埃及地
[00:09:01.800 --> 00:09:05.000]  他們被神釋放進入加南地的時候
[00:09:05.000 --> 00:09:06.800]  在聖經很多處地方
[00:09:06.800 --> 00:09:08.000]  譬如說生命記
[00:09:08.000 --> 00:09:09.600]  其中第七章
[00:09:09.600 --> 00:09:12.400]  也都同樣很清楚地提醒他們
[00:09:13.000 --> 00:09:16.200]  你們去到加南地地方要留意
[00:09:16.200 --> 00:09:17.800]  因為英國土地的人
[00:09:17.800 --> 00:09:19.800]  他們敬拜很多的假神
[00:09:19.800 --> 00:09:22.200]  你們跟他們通婚的時候
[00:09:22.200 --> 00:09:27.200]  他們會引誘你離開耶和華上帝
[00:09:27.200 --> 00:09:29.800]  而神就告訴他們知道
[00:09:29.800 --> 00:09:31.400]  如果你們這樣做的時候
[00:09:31.400 --> 00:09:33.400]  我的怒氣就會發作
[00:09:33.400 --> 00:09:36.600]  要滅絕你們
[00:09:36.600 --> 00:09:40.800]  神就警告他們不要這樣做
[00:09:41.800 --> 00:09:43.200]  大家會記得
[00:09:43.200 --> 00:09:45.400]  聖經提及所羅門王的事跡
[00:09:45.400 --> 00:09:48.200]  所羅門王敬畏上帝
[00:09:48.200 --> 00:09:50.600]  神亦都向他顯現
[00:09:50.600 --> 00:09:54.600]  因此他被神所用建築聖殿
[00:09:54.600 --> 00:09:56.800]  宏偉的聖殿
[00:09:56.800 --> 00:09:59.000]  但是到了他晚年的時候
[00:09:59.000 --> 00:09:59.800]  大家知道
[00:09:59.800 --> 00:10:03.600]  他寵愛很多外族人的一些公主
[00:10:03.600 --> 00:10:05.800]  就娶他們為妃嬪
[00:10:05.800 --> 00:10:08.000]  聖經很清楚地說一件事情
[00:10:08.000 --> 00:10:09.000]  就是當時
[00:10:09.200 --> 00:10:12.400]  所羅門王接受了他們很多的說話
[00:10:12.400 --> 00:10:15.000]  他們引誘了所羅門的心
[00:10:15.000 --> 00:10:17.800]  就隨從了別神
[00:10:17.800 --> 00:10:18.600]  聖經說
[00:10:18.600 --> 00:10:20.200]  引誘了他的心
[00:10:20.200 --> 00:10:21.600]  本來是向著神的
[00:10:21.600 --> 00:10:23.800]  本來的心是很單純的
[00:10:23.800 --> 00:10:27.000]  但是這個王的心就偏離了
[00:10:27.000 --> 00:10:29.600]  就跟隨了其他的神明
[00:10:29.600 --> 00:10:32.200]  因此審判臨到整個國家
[00:10:32.200 --> 00:10:33.600]  大家知道後來
[00:10:33.600 --> 00:10:36.800]  整個的以色列民族就分裂出來了
[00:10:36.800 --> 00:10:39.000]  你知道分裂出來之後
[00:10:39.000 --> 00:10:41.600]  北面稱為以色列
[00:10:41.600 --> 00:10:44.200]  南面稱為猶大
[00:10:44.200 --> 00:10:47.200]  是直接因為所羅門所做的事情
[00:10:47.200 --> 00:10:50.400]  而帶來了很多他的國民的傷害
[00:10:50.400 --> 00:10:52.600]  再提一下
[00:10:52.600 --> 00:10:53.800]  很清楚地說
[00:10:53.800 --> 00:10:55.000]  你們要留意
[00:10:55.000 --> 00:10:58.800]  不要跟這些不潔的事情
[00:10:58.800 --> 00:11:00.800]  來聯合在一起
[00:11:00.800 --> 00:11:03.200]  這段經文你再讀下去的時候
[00:11:03.200 --> 00:11:04.800]  剛才讀第十二節
[00:11:04.800 --> 00:11:06.200]  你再到中間
[00:11:08.000 --> 00:11:09.800]  在第十二節中間說
[00:11:09.800 --> 00:11:13.800]  你們永遠不可尋求他們的平安
[00:11:13.800 --> 00:11:15.600]  和他們的利益
[00:11:15.600 --> 00:11:17.800]  如果你們能夠這樣做
[00:11:17.800 --> 00:11:21.800]  你們就可以強盛吃這地的美物
[00:11:21.800 --> 00:11:25.000]  把這地留給你們的子孫作產業
[00:11:25.000 --> 00:11:27.000]  直到永遠
[00:11:27.000 --> 00:11:28.800]  所以說
[00:11:28.800 --> 00:11:33.000]  你們不可以尋求他們的平安
[00:11:33.000 --> 00:11:37.400]  不是說你不可以向他們說平安的話
[00:11:38.000 --> 00:11:39.800]  不可以去祝福別人
[00:11:39.800 --> 00:11:41.200]  而是說
[00:11:41.200 --> 00:11:45.000]  你不要因為為了得到他們的平安和利益
[00:11:45.000 --> 00:11:47.200]  而放棄了你的原則
[00:11:47.200 --> 00:11:50.600]  放棄了你敬拜神
[00:11:50.600 --> 00:11:53.000]  聽從神的生命的原則
[00:11:53.000 --> 00:11:55.800]  何時你為了得到他們的利益
[00:11:55.800 --> 00:11:56.800]  而放棄了
[00:11:56.800 --> 00:11:59.000]  你們會有真正的損失
[00:11:59.000 --> 00:12:01.000]  但是如果你能夠
[00:12:01.000 --> 00:12:03.800]  持守著去聽從上帝
[00:12:03.800 --> 00:12:05.200]  在聖經就說
[00:12:05.200 --> 00:12:08.600]  你自己會得到這個地區的美物
[00:12:08.600 --> 00:12:11.200]  和你的子孫都會在其中
[00:12:11.200 --> 00:12:12.800]  繼續蒙福
[00:12:12.800 --> 00:12:13.600]  聖經說
[00:12:13.600 --> 00:12:15.000]  直到永遠
[00:12:15.000 --> 00:12:17.600]  為了得到一些
[00:12:17.600 --> 00:12:19.000]  可能是暫時的
[00:12:19.000 --> 00:12:20.400]  或者眼前的
[00:12:20.400 --> 00:12:22.600]  利益和好處
[00:12:22.600 --> 00:12:25.600]  而放棄了去聽從上帝
[00:12:25.600 --> 00:12:26.600]  聖經說
[00:12:26.600 --> 00:12:28.400]  這個是真正的損失
[00:12:28.400 --> 00:12:30.800]  唯有真的去
[00:12:30.800 --> 00:12:32.800]  繼續的去聽從上帝
[00:12:33.200 --> 00:12:35.600]  神的恩惠才會繼續的
[00:12:35.600 --> 00:12:37.400]  臨到人的身上
[00:12:37.400 --> 00:12:40.000]  不是神好像很吝嗇
[00:12:40.000 --> 00:12:41.600]  而是上帝知道
[00:12:41.600 --> 00:12:44.200]  唯有在光明裏面
[00:12:44.200 --> 00:12:46.400]  神的恩典才可以臨到
[00:12:46.400 --> 00:12:49.200]  黑暗裏面
[00:12:49.200 --> 00:12:50.600]  次下恩惠
[00:12:50.600 --> 00:12:53.200]  只會帶來更多的黑暗
[00:12:53.200 --> 00:12:55.800]  在聖經裏面說到
[00:12:55.800 --> 00:12:58.000]  你要留意保守自己
[00:12:58.000 --> 00:13:00.800]  在神的心意裏面
[00:13:00.800 --> 00:13:02.600]  當你再讀的時候
[00:13:02.600 --> 00:13:04.000]  我想大家再去看一看
[00:13:04.000 --> 00:13:06.600]  聖經的新約的另一段經文
[00:13:06.600 --> 00:13:09.000]  聖經新約的哥林多後書
[00:13:09.000 --> 00:13:12.200]  正是同一段經文是互相呼應的
[00:13:12.200 --> 00:13:16.200]  新約的哥林多後書第六章
[00:13:16.200 --> 00:13:18.400]  第十四節
[00:13:18.400 --> 00:13:27.800]  在第六章的第十四節
[00:13:32.000 --> 00:13:35.400]  在新約的一千七百三十五頁
[00:13:35.400 --> 00:13:36.800]  哥林多後書
[00:13:36.800 --> 00:13:39.400]  在和學本這樣說
[00:14:03.000 --> 00:14:05.000]  聖經一路這樣講及
[00:14:05.000 --> 00:14:07.400]  很清楚地講及一件事情
[00:14:07.400 --> 00:14:11.000]  光明和黑暗是沒有相通的地方
[00:14:11.000 --> 00:14:12.400]  因此
[00:14:12.400 --> 00:14:14.800]  屬神的人要留心
[00:14:14.800 --> 00:14:19.000]  不要和黑暗的事情來相聯繫
[00:14:19.000 --> 00:14:20.800]  聖經開始提到
[00:14:20.800 --> 00:14:24.200]  信的和不信主的緣不相配
[00:14:24.200 --> 00:14:26.800]  很多弟兄姊妹讀完《潔聖經》的時候
[00:14:26.800 --> 00:14:29.200]  都會知道這裏有提及到的
[00:14:29.200 --> 00:14:31.000]  是有關婚姻的事情
[00:14:31.400 --> 00:14:33.400]  有人說我不是講婚姻
[00:14:33.400 --> 00:14:36.400]  是講一些某一種的夥伴關係
[00:14:36.400 --> 00:14:38.800]  但是小心讀聖經的時候
[00:14:38.800 --> 00:14:42.400]  知道這段經文絕對是包括了婚姻
[00:14:42.400 --> 00:14:44.200]  在聖經的原文
[00:14:44.200 --> 00:14:46.400]  大家知道希臘文的聖經
[00:14:46.400 --> 00:14:47.800]  在新約裏面
[00:14:47.800 --> 00:14:50.000]  當讀到這些經文的時候
[00:14:50.000 --> 00:14:51.600]  就會發覺希臘人
[00:14:51.600 --> 00:14:54.000]  是常常用婦額這個字
[00:14:54.000 --> 00:14:56.400]  來描述婚姻的
[00:14:56.400 --> 00:14:58.600]  一看婦額的時候
[00:14:58.600 --> 00:15:02.400]  他們知道很多時候是在講婚姻的事情
[00:15:02.400 --> 00:15:05.800]  也其實有拉丁文的背景
[00:15:05.800 --> 00:15:09.200]  這段經文用的婚姻的字眼
[00:15:09.200 --> 00:15:13.400]  和婦額的字眼是同一個根源的
[00:15:13.400 --> 00:15:16.600]  因此今天有很多很多重要的
[00:15:16.600 --> 00:15:19.200]  方信仰的聖經學者
[00:15:19.200 --> 00:15:21.800]  也清楚指出這一節經文
[00:15:21.800 --> 00:15:24.200]  是一定是指向婚姻
[00:15:24.200 --> 00:15:26.200]  包括婚姻的事情
[00:15:27.000 --> 00:15:29.000]  因為聖經說到要留心
[00:15:29.000 --> 00:15:31.800]  要留心免得在過程當中
[00:15:31.800 --> 00:15:34.000]  去混雜了
[00:15:34.000 --> 00:15:37.400]  以致生命受到一個影響
[00:15:37.400 --> 00:15:39.000]  但是在留心的時候
[00:15:39.000 --> 00:15:42.200]  聖經更加留意的就是第十六節提出的
[00:15:42.200 --> 00:15:44.200]  第十六節說
[00:15:44.200 --> 00:15:48.800]  神的殿和偶像有什麼相同呢
[00:15:48.800 --> 00:15:51.600]  因為我們是永生神的殿
[00:15:51.600 --> 00:15:53.200]  就如神曾說
[00:15:53.200 --> 00:15:56.000]  我要在他們中間居住
[00:15:56.000 --> 00:15:58.400]  在他們中間來往
[00:15:58.400 --> 00:16:00.200]  我要作他們的神
[00:16:00.200 --> 00:16:02.200]  他們要作我的子民
[00:16:02.200 --> 00:16:03.600]  十七節很寶貴
[00:16:03.600 --> 00:16:04.800]  大家一起讀出來
[00:16:04.800 --> 00:16:09.600]  又說你們務要從他們中間出來
[00:16:09.600 --> 00:16:11.400]  與他們分別
[00:16:11.400 --> 00:16:14.000]  不要沾不潔淨的物
[00:16:14.000 --> 00:16:16.600]  我就收納你們
[00:16:16.600 --> 00:16:19.800]  聖經就是很清楚說出
[00:16:19.800 --> 00:16:25.800]  神的殿和偶像是完全不相同的
[00:16:25.800 --> 00:16:31.800]  神的殿是敬拜那位天地真實獨一的真神
[00:16:31.800 --> 00:16:33.800]  但是偶像是人手所做
[00:16:33.800 --> 00:16:35.800]  是虛假的
[00:16:35.800 --> 00:16:39.800]  是之間沒有什麼相同之處
[00:16:39.800 --> 00:16:41.400]  但是聖經進一步說
[00:16:41.400 --> 00:16:44.800]  因為我們是永生神的殿
[00:16:44.800 --> 00:16:48.800]  我們自己每一個弟兄姊妹都會知道
[00:16:48.800 --> 00:16:49.800]  當我們信主的時候
[00:16:49.800 --> 00:16:50.800]  聖經清楚說
[00:16:50.800 --> 00:16:54.800]  神的聖靈居住在我們生命裡面
[00:16:54.800 --> 00:16:57.800]  所以就算你覺得自己還是很軟弱
[00:16:57.800 --> 00:17:01.800]  我可能有些時候會得罪神
[00:17:01.800 --> 00:17:02.800]  但是無論如何
[00:17:02.800 --> 00:17:06.800]  你記得你的確與別不同
[00:17:06.800 --> 00:17:08.800]  不是說你要去抬高自己
[00:17:08.800 --> 00:17:10.800]  我比別人厲害
[00:17:10.800 --> 00:17:11.800]  不是
[00:17:11.800 --> 00:17:13.800]  是說你有一個很大的分別
[00:17:13.800 --> 00:17:18.800]  就是你裡面有神居住
[00:17:18.800 --> 00:17:19.800]  聖經清楚說
[00:17:19.800 --> 00:17:23.800]  屬神的人是神的聖殿
[00:17:23.800 --> 00:17:25.800]  因此一段日子我們說到
[00:17:25.800 --> 00:17:27.800]  要建造聖殿的時候
[00:17:27.800 --> 00:17:33.800]  同樣說你怎樣能夠去建造屬靈的生命
[00:17:33.800 --> 00:17:39.800]  讓這個生命更讓上帝在其中來同在
[00:17:39.800 --> 00:17:40.800]  聖經說
[00:17:40.800 --> 00:17:42.800]  既然我們是神的殿
[00:17:42.800 --> 00:17:43.800]  所以我們要留心
[00:17:43.800 --> 00:17:46.800]  從這個世界裡面分別出來
[00:17:46.800 --> 00:17:48.800]  所以剛才十七節就說
[00:17:48.800 --> 00:17:50.800]  你們務要從他們中間出來
[00:17:50.800 --> 00:17:52.800]  與他們分別
[00:17:52.800 --> 00:17:53.800]  我們純粹說
[00:17:53.800 --> 00:17:55.800]  甚麼是聖潔
[00:17:55.800 --> 00:17:59.800]  聖潔的意思就是分別出來
[00:17:59.800 --> 00:18:00.800]  是有所不同的
[00:18:00.800 --> 00:18:02.800]  從這個世界分別出來
[00:18:02.800 --> 00:18:05.800]  不要尖不見正的物
[00:18:05.800 --> 00:18:07.800]  我就收納你們
[00:18:07.800 --> 00:18:09.800]  我要作你們的父
[00:18:09.800 --> 00:18:11.800]  你們要作我的兒女
[00:18:11.800 --> 00:18:15.800]  這是全能的主說的
[00:18:15.800 --> 00:18:16.800]  聖經接續第七章
[00:18:16.800 --> 00:18:17.800]  你再看下去
[00:18:17.800 --> 00:18:22.800]  親愛的弟兄們我們既有者等應許
[00:18:22.800 --> 00:18:24.800]  已經應運我們
[00:18:24.800 --> 00:18:26.800]  已經是事實
[00:18:26.800 --> 00:18:31.800]  就當潔淨自己
[00:18:31.800 --> 00:18:35.800]  除去身體靈魂一切的污穢
[00:18:35.800 --> 00:18:39.800]  敬畏神德以成城
[00:18:39.800 --> 00:18:42.800]  如果你覺得已經沒有盼望
[00:18:42.800 --> 00:18:44.800]  多努力也好
[00:18:44.800 --> 00:18:46.800]  沒有用的
[00:18:46.800 --> 00:18:49.800]  也不會有任何動機去做
[00:18:49.800 --> 00:18:50.800]  但如果你真的相信
[00:18:50.800 --> 00:18:52.800]  這個是應許了
[00:18:52.800 --> 00:18:55.800]  讓你成為生命的聖殿
[00:18:55.800 --> 00:18:57.800]  因此你向著這個目標
[00:18:57.800 --> 00:19:01.800]  你知道已經是一種神給你的應許
[00:19:01.800 --> 00:19:03.800]  而你讓你的生活行為
[00:19:03.800 --> 00:19:06.800]  實在配合這個應許
[00:19:06.800 --> 00:19:10.800]  而讓這個成為了真實的事情
[00:19:10.800 --> 00:19:12.800]  不單是一種的遺憤
[00:19:12.800 --> 00:19:14.800]  一種的身份
[00:19:14.800 --> 00:19:17.800]  而是真實的一種狀況
[00:19:17.800 --> 00:19:18.800]  因此聖經說
[00:19:18.800 --> 00:19:21.800]  你要留心要從他們中間分別出來
[00:19:21.800 --> 00:19:23.800]  當聖經說到猶太人
[00:19:23.800 --> 00:19:26.800]  他們從巴比倫被釋放
[00:19:26.800 --> 00:19:29.800]  回到自己的地方的時候
[00:19:29.800 --> 00:19:31.800]  聖經裡面就說到
[00:19:31.800 --> 00:19:32.800]  神就吩咐他們
[00:19:32.800 --> 00:19:34.800]  你們離開吧
[00:19:34.800 --> 00:19:37.800]  你們離開吧
