
[00:00:00.000 --> 00:00:04.180]  最後再一次感謝祢 讓我們有弟兄姊妹
[00:03:03.760 --> 00:03:05.460]  如果看回原文的意思
[00:03:05.460 --> 00:03:08.460]  它是由兩個希臘文的組合
[00:03:08.460 --> 00:03:13.060]  而兩個組合的意思加起來就是呼召出來
[00:03:13.060 --> 00:03:17.440]  換言之教會並不是一座的建築物
[00:03:17.440 --> 00:03:19.600]  真正的教會的含義
[00:03:19.600 --> 00:03:22.280]  是一班人被呼召出來
[00:03:22.280 --> 00:03:25.780]  能夠走在一起就已經成為教會
[00:03:25.780 --> 00:03:28.480]  所以Ecclesia這個字在新約聖經裡面
[00:03:28.480 --> 00:03:30.420]  除了翻譯成教會之外
[00:03:30.420 --> 00:03:32.620]  有時候會翻譯成聚會
[00:03:32.620 --> 00:03:35.880]  或者聚會的人或者是眾人
[00:03:35.880 --> 00:03:37.460]  所以也有這樣的含義
[00:03:37.460 --> 00:03:41.120]  但絕大部分都是翻譯成教會
[00:03:41.120 --> 00:03:43.300]  所以當我們看回教會的時候
[00:03:43.300 --> 00:03:47.600]  絕對不只是四面牆之內的一個建築物
[00:03:47.600 --> 00:03:50.300]  而是一班人的相聚
[00:03:50.300 --> 00:03:52.800]  所以過去這二十多年裡面
[00:03:52.800 --> 00:03:56.100]  我們所看到的在教會的發展當中
[00:03:56.100 --> 00:03:59.780]  越來越多一些新的對教會的觀念
[00:03:59.780 --> 00:04:02.780]  就是所謂一些叫做無牆教會
[00:04:02.780 --> 00:04:05.020]  或者叫做使命教會
[00:04:05.020 --> 00:04:07.860]  或者有些叫做有機教會
[00:04:07.860 --> 00:04:10.460]  這些都是過去這二十多三十年裡面
[00:04:10.460 --> 00:04:13.760]  在一些教會觀的發展當中
[00:04:13.760 --> 00:04:17.500]  慢慢慢慢就越來越多一些這樣的名稱
[00:04:17.500 --> 00:04:21.100]  如果大家有看剛才屯門堂的簡介
[00:04:21.100 --> 00:04:23.340]  關於他們的構圖的簡介
[00:04:23.340 --> 00:04:25.840]  你會發覺其實李牧師的觀點
[00:04:25.840 --> 00:04:29.540]  他對教會觀是傾向一個無牆教會的
[00:04:29.540 --> 00:04:32.740]  所以你會發覺他要建立一個什麼中心
[00:04:32.740 --> 00:04:33.840]  大家聽不聽得到
[00:04:33.840 --> 00:04:36.020]  We Care Center
[00:04:36.020 --> 00:04:38.980]  他要在一個地方任何人都可以進來
[00:04:38.980 --> 00:04:42.420]  任何地方任何不同的背景
[00:04:42.420 --> 00:04:44.920]  都可以在這裡得到祝福就行了
[00:04:44.920 --> 00:04:47.000]  所以變成在觀點裡面
[00:04:47.000 --> 00:04:49.700]  他是一個無牆教會的觀點
[00:04:49.700 --> 00:04:53.000]  以致到我們看到在過去這二十多三十年
[00:04:53.000 --> 00:04:56.740]  甚至在教會發展的一些研究人說
[00:04:56.740 --> 00:04:59.080]  教會增長最快的教會
[00:04:59.080 --> 00:05:01.840]  其實並不是一些大型教會
[00:05:01.840 --> 00:05:03.180]  所謂Mega Church
[00:05:03.180 --> 00:05:06.220]  而是一些所謂使命教會
[00:05:06.220 --> 00:05:08.920]  無牆教會的增長是最快
[00:05:08.920 --> 00:05:11.480]  當然今天我們不是去講教會的史
[00:05:11.480 --> 00:05:15.320]  而是反而看回聖靈和教會的關係
[00:05:15.320 --> 00:05:19.160]  究竟教會所謂有形的教會
[00:05:19.160 --> 00:05:23.460]  在地上的教會什麼時候真正建立
[00:05:23.460 --> 00:05:25.140]  在我自己的觀點裡面
[00:05:25.140 --> 00:05:28.180]  今天我們回去看回教會這個字
[00:05:28.180 --> 00:05:31.180]  Ecclesia這個字最早出現的地方
[00:05:31.180 --> 00:05:34.240]  我們讀一讀《馬太福音》第十六章第十八節
[00:05:34.240 --> 00:05:35.640]  我們一起讀一讀
[00:05:35.640 --> 00:05:36.640]  準備123
[00:05:46.320 --> 00:05:51.160]  耶穌說 我告訴你 你是彼得
[00:05:51.160 --> 00:05:54.900]  我要將教會Ecclesia這個字
[00:05:54.900 --> 00:05:58.660]  教會建造在這盆石上
[00:05:58.660 --> 00:06:00.940]  這個盆石其實彼得的名字
[00:06:00.940 --> 00:06:02.900]  這個意思就是盆石的意思
[00:06:02.900 --> 00:06:04.740]  一個Petra就是盆石的意思
[00:06:04.740 --> 00:06:07.080]  所以當我們看回在耶穌所說
[00:06:07.080 --> 00:06:11.920]  我要將教會的基礎在一個使徒上面
[00:06:11.920 --> 00:06:12.980]  這個是很清楚的
[00:06:12.980 --> 00:06:15.020]  耶穌講得很清楚
[00:06:15.020 --> 00:06:20.420]  他說教會要建基在使徒作為基礎的上面
[00:06:20.420 --> 00:06:23.320]  所以耶穌說教會將會建立
[00:06:23.320 --> 00:06:25.600]  當然在我們上一次說到
[00:06:25.600 --> 00:06:27.500]  我信聖靈的時候
[00:06:27.500 --> 00:06:31.360]  我強調聖靈是當耶穌要離開的時候
[00:06:31.360 --> 00:06:34.700]  祂怕那幫門徒覺得自己成為孤兒
[00:06:34.700 --> 00:06:37.040]  所以耶穌就求父神
[00:06:37.040 --> 00:06:40.300]  差派保衛師來到當中
[00:06:40.300 --> 00:06:43.540]  這個保衛師是可以時刻
[00:06:43.540 --> 00:06:46.220]  無時無刻與門徒同在
[00:06:46.220 --> 00:06:48.180]  而當時耶穌這樣說
[00:06:48.180 --> 00:06:50.020]  是因為擔心那幫門徒
[00:06:50.020 --> 00:06:51.660]  怕耶穌離開之後
[00:06:51.660 --> 00:06:53.380]  沒有人答應他們
[00:06:53.380 --> 00:06:56.860]  所以耶穌就求父差派這個保衛師
[00:06:56.860 --> 00:06:59.020]  這個保衛師是能夠保護我們
[00:06:59.020 --> 00:07:00.660]  是時刻保護我們
[00:07:00.660 --> 00:07:03.000]  他同樣也是真理的靈
[00:07:03.000 --> 00:07:05.700]  他是引導我們去明白真理
[00:07:05.700 --> 00:07:07.360]  所以每當我們讀聖經的時候
[00:07:07.360 --> 00:07:10.440]  我們都會禱告求主的靈
[00:07:10.440 --> 00:07:12.040]  是光照我們的眼睛
[00:07:12.040 --> 00:07:14.040]  能夠明白祂的教導
[00:07:14.040 --> 00:07:16.940]  所以我們對於聖靈的觀念
[00:07:16.940 --> 00:07:18.240]  其實絕不可怕
[00:07:18.240 --> 00:07:19.720]  聖靈是保衛師
[00:07:19.720 --> 00:07:21.520]  聖靈是真理的靈
[00:07:21.520 --> 00:07:23.520]  聖靈是奈住在我們生命裡面
[00:07:23.520 --> 00:07:26.020]  是時刻與我們同在
[00:07:26.020 --> 00:07:28.680]  但當然耶穌在這裡禱告的時候
[00:07:28.680 --> 00:07:29.720]  在耶穌時代
[00:07:29.720 --> 00:07:32.200]  我們可以說聖靈是未來的
[00:07:32.200 --> 00:07:33.960]  但聖靈何時降臨呢?
[00:07:33.960 --> 00:07:36.400]  我們先讀一讀《司徒行傳》第一章第八節
[00:07:36.400 --> 00:07:37.200]  我們一起讀一讀
[00:07:37.200 --> 00:07:38.640]  準備一二三
[00:07:38.640 --> 00:07:41.400]  但聖靈降臨在你們身上
[00:07:41.400 --> 00:07:43.840]  你們就必得著能力
[00:07:43.840 --> 00:07:45.600]  並要在耶路撒冷
[00:07:45.600 --> 00:07:48.140]  猶太傳地和撒瑪利亞
[00:07:48.140 --> 00:07:50.980]  直到地極作我的見證
[00:07:50.980 --> 00:07:54.240]  這句話可以說是耶穌在升天之前
[00:07:54.240 --> 00:07:55.980]  祂最後的一句話
[00:07:55.980 --> 00:07:59.680]  祂說你們要等候聖靈的降臨
[00:07:59.680 --> 00:08:01.780]  然後就得著能力
[00:08:01.780 --> 00:08:03.460]  耶穌最後一句話
[00:08:03.460 --> 00:08:04.320]  祂沒有這樣說
[00:08:04.320 --> 00:08:06.100]  祂沒有說我現在升天了
[00:08:06.100 --> 00:08:07.420]  你們出去傳福音
[00:08:07.420 --> 00:08:08.720]  耶穌不是這樣說
[00:08:08.720 --> 00:08:10.660]  跟了耶穌三年的那群門徒
[00:08:10.660 --> 00:08:12.200]  耶穌也沒有這樣說
[00:08:12.200 --> 00:08:13.660]  祂說你們要等候
[00:08:13.660 --> 00:08:15.860]  反而要等候聖靈的降臨
[00:08:15.860 --> 00:08:18.900]  然後就得著能力
[00:08:18.900 --> 00:08:20.040]  這個能力這個字
[00:08:20.040 --> 00:08:22.680]  在原文的字就叫做Dynamic
[00:08:22.680 --> 00:08:26.240]  這個字去到英文就叫做Dynamic
[00:08:26.240 --> 00:08:28.840]  Dynamic的字是來自希臘文這個Dynamic
[00:08:28.840 --> 00:08:31.280]  Dynamic這個字是很有意思的
[00:08:31.280 --> 00:08:36.020]  這個字的能力是指一種叫做爆炸力
[00:08:36.020 --> 00:08:39.160]  當然今天你和我未必有機會
[00:08:39.160 --> 00:08:41.060]  見過戰爭的場面
[00:08:41.060 --> 00:08:43.320]  我的意思是真實的戰爭場面
[00:08:43.320 --> 00:08:46.200]  我們沒有機會去面對一些打仗的場面
[00:08:46.200 --> 00:08:47.400]  但我們很多時候
[00:08:47.400 --> 00:08:50.360]  只能夠見到有人放煙花
[00:08:50.360 --> 00:08:52.340]  我們每年十月一號放煙花
[00:08:52.340 --> 00:08:53.540]  七月一號放煙花
[00:08:53.540 --> 00:08:54.700]  年初二放煙花
[00:08:54.700 --> 00:08:55.940]  放煙花
[00:08:55.940 --> 00:08:58.280]  你在現場去看放煙花
[00:08:58.280 --> 00:09:02.840]  和在家裡打開電視機去看放煙花
[00:09:02.840 --> 00:09:04.620]  其實是兩回事
[00:09:04.620 --> 00:09:06.720]  因為去現場那種感覺
[00:09:06.720 --> 00:09:08.980]  在家裡絕對是感覺不到的
[00:09:08.980 --> 00:09:11.160]  我記得有一次有個朋友請我們夫婦
[00:09:11.160 --> 00:09:12.980]  請我們去看煙花
[00:09:12.980 --> 00:09:13.680]  我馬上推
[00:09:13.680 --> 00:09:14.860]  我又沒有看
[00:09:14.860 --> 00:09:16.960]  因為媽媽教過人多的地方不要去
[00:09:16.960 --> 00:09:17.820]  所以他說
[00:09:17.820 --> 00:09:20.320]  我不是請他去人多的地方
[00:09:20.320 --> 00:09:23.160]  去那幾十萬人在維港兩岸看煙花
[00:09:23.160 --> 00:09:26.140]  他說我租了YMCA一個房
[00:09:26.140 --> 00:09:27.740]  希望能夠在一個房
[00:09:27.740 --> 00:09:29.840]  讓他現場去看放煙花
[00:09:29.840 --> 00:09:31.800]  他說還請你吃飯
[00:09:31.800 --> 00:09:33.600]  於是我很早去到YMCA
[00:09:33.600 --> 00:09:34.880]  和他吃完晚飯
[00:09:34.880 --> 00:09:37.120]  就去到房去看放煙花
[00:09:37.120 --> 00:09:39.040]  原來發覺在房裡看煙花
[00:09:39.040 --> 00:09:42.520]  看著海很近的放煙花
[00:09:42.520 --> 00:09:43.880]  真的不同一點
[00:09:43.880 --> 00:09:46.280]  因為在家裡看電視
[00:09:46.280 --> 00:09:48.420]  你好像看得很闊
[00:09:48.420 --> 00:09:51.120]  但是你會把聲音調低
[00:09:51.120 --> 00:09:53.700]  因為你不想聽別人講解煙花是什麼意思
[00:09:53.700 --> 00:09:56.060]  你知道那些是很多廢話
[00:09:56.060 --> 00:09:57.460]  花海富貴什麼的
[00:09:57.460 --> 00:09:59.160]  那些沒什麼意思
[00:09:59.160 --> 00:10:02.500]  所以你從來看不到放煙花的那種震撼
[00:10:02.500 --> 00:10:04.100]  但是當你在現場的時候
[00:10:04.100 --> 00:10:06.440]  你就會一放的時候
[00:10:06.440 --> 00:10:08.200]  那個玻璃會震
[00:10:08.200 --> 00:10:09.580]  震的很大
[00:10:09.580 --> 00:10:11.220]  真的很大的震撼
[00:10:11.220 --> 00:10:13.420]  這個就是能力的意思
[00:10:13.420 --> 00:10:14.320]  Dynamize
[00:10:14.320 --> 00:10:16.320]  就是說聖靈的臨在
[00:10:16.320 --> 00:10:19.360]  我們就得著Dynamize
[00:10:19.360 --> 00:10:22.020]  而這個Dynamize就是一個爆炸力
[00:10:22.020 --> 00:10:25.060]  然後福音就從耶路撒冷開始
[00:10:25.060 --> 00:10:27.660]  一直去到地極
[00:10:27.660 --> 00:10:30.140]  所以很明顯
[00:10:30.140 --> 00:10:31.600]  當耶穌升天之前
[00:10:31.600 --> 00:10:33.000]  祂和那些門徒說
[00:10:33.000 --> 00:10:36.440]  祂說你們要等聖靈
[00:10:36.440 --> 00:10:39.500]  而這個聖靈就是一個Dynamize
[00:10:39.500 --> 00:10:40.880]  就是一個能力
[00:10:40.880 --> 00:10:44.140]  這個能力就讓你能夠從福音
[00:10:44.140 --> 00:10:46.980]  從耶路撒冷開始一直去到地極
[00:10:46.980 --> 00:10:48.480]  然後耶穌升天
[00:10:48.480 --> 00:10:51.120]  當這群門徒回到耶路撒冷
[00:10:51.120 --> 00:10:52.120]  和一群人
[00:10:52.120 --> 00:10:55.020]  120人一起的時候
[00:10:55.020 --> 00:10:57.000]  去等候聖靈的時候
[00:10:57.000 --> 00:10:58.220]  他們做什麼呢
[00:10:58.220 --> 00:11:00.700]  我們又讀一張十四召
[00:11:00.700 --> 00:11:02.660]  準備 1 2 3
[00:11:02.660 --> 00:11:05.040]  這些人同著幾個婦人
[00:11:05.040 --> 00:11:07.440]  和耶穌的母親瑪利亞
[00:11:07.440 --> 00:11:09.200]  並耶穌的弟兄
[00:11:09.200 --> 00:11:12.900]  都同心合意行切禱告
[00:11:12.900 --> 00:11:14.640]  120人
[00:11:14.640 --> 00:11:17.520]  他們在等候聖靈的臨在的時候
[00:11:17.520 --> 00:11:20.040]  他們是同心合意
[00:11:20.040 --> 00:11:21.080]  然後做什麼呢
[00:11:21.080 --> 00:11:23.420]  行切禱告
[00:11:23.420 --> 00:11:25.480]  他們不是去開派對
[00:11:25.480 --> 00:11:27.480]  他們不是去BBQ
[00:11:27.480 --> 00:11:30.000]  他們是去等的過程那邊
[00:11:30.000 --> 00:11:32.100]  他們是同心合意
[00:11:32.100 --> 00:11:34.660]  是一起去行切祈禱
[00:11:34.660 --> 00:11:36.000]  弟兄姊妹
[00:11:36.000 --> 00:11:37.540]  我過去幾堂我都問弟兄姊妹
[00:11:37.540 --> 00:11:38.540]  我說如果
[00:11:38.540 --> 00:11:39.900]  我跟大家講
[00:11:39.900 --> 00:11:40.900]  各位弟兄姊妹
[00:11:40.900 --> 00:11:42.180]  未來十一
[00:11:42.180 --> 00:11:43.540]  你們不用上班
[00:11:43.540 --> 00:11:44.440]  不要上班
[00:11:44.440 --> 00:11:46.080]  回來教會請十天假
[00:11:46.080 --> 00:11:46.980]  回來教會
[00:11:46.980 --> 00:11:49.580]  我們同心合意行切禱告
[00:11:49.580 --> 00:11:52.920]  然後神會復興香港
[00:11:52.920 --> 00:11:55.220]  你借不借
[00:11:55.220 --> 00:11:57.320]  不是很多
[00:11:57.320 --> 00:11:59.220]  因為牧師那些誰會相信
[00:11:59.220 --> 00:12:00.220]  十一真是
[00:12:00.220 --> 00:12:01.820]  搞錯十一
[00:12:01.820 --> 00:12:03.560]  耶穌升天的時候
[00:12:03.560 --> 00:12:05.860]  他並沒有跟那班門徒講
[00:12:05.860 --> 00:12:07.800]  聖靈什麼時候降臨
[00:12:07.800 --> 00:12:09.700]  是我們之後計算一下
[00:12:09.700 --> 00:12:11.440]  就是耶穌升天之後
[00:12:11.440 --> 00:12:12.300]  十天
[00:12:12.300 --> 00:12:13.900]  聖靈降臨
[00:12:13.900 --> 00:12:15.200]  我今天跟大家講
[00:12:15.200 --> 00:12:17.200]  十天而已
[00:12:17.200 --> 00:12:18.940]  我們都未必願意
[00:12:18.940 --> 00:12:20.740]  但當時那班門徒
[00:12:20.740 --> 00:12:21.740]  120人
[00:12:21.740 --> 00:12:24.180]  他真的去到一個地方
[00:12:24.180 --> 00:12:26.580]  我們估計是一個馬開樓的地方
[00:12:26.580 --> 00:12:29.280]  在那裡他們真的同心合意
[00:12:29.280 --> 00:12:31.660]  行切禱告
[00:12:31.660 --> 00:12:34.160]  當他們真的行切禱告
[00:12:34.160 --> 00:12:36.800]  等候聖靈的降臨的時候
[00:12:36.800 --> 00:12:39.260]  我們看看結果是什麼
[00:12:39.260 --> 00:12:41.800]  由第一章他們行切禱告
[00:12:41.800 --> 00:12:43.860]  我們看看結果
[00:12:43.860 --> 00:12:44.900]  有四個結果
[00:12:44.900 --> 00:12:45.500]  第一
[00:12:45.500 --> 00:12:46.100]  我看看
[00:12:46.100 --> 00:12:47.000]  第一
[00:12:47.000 --> 00:12:49.740]  就是真的聖靈降臨
[00:12:49.740 --> 00:12:51.500]  他們行切禱告之後
[00:12:51.500 --> 00:12:54.120]  真的聖靈降臨
[00:12:54.120 --> 00:12:55.340]  120人
[00:12:55.340 --> 00:12:56.980]  他們一起去經歷
[00:12:56.980 --> 00:12:58.320]  聖靈的降臨
[00:12:58.320 --> 00:12:59.520]  我們又讀一讀
[00:12:59.520 --> 00:13:02.120]  師徒行轉第二章 1至4節
[00:13:02.120 --> 00:13:03.620]  準備 1 2 3
[00:13:03.620 --> 00:13:05.120]  五重節禱告
[00:13:29.180 --> 00:13:31.920]  我們讀聖經很有趣
[00:13:31.920 --> 00:13:33.180]  我們讀師徒行轉第二章
[00:13:33.180 --> 00:13:35.420]  第一節到第四節的時候
[00:13:35.420 --> 00:13:38.460]  我們心裡有沒有一些恐懼
[00:13:38.460 --> 00:13:40.460]  我們害不害怕
[00:13:40.460 --> 00:13:42.160]  不太害怕
[00:13:42.160 --> 00:13:44.400]  但如果有一天我和大家說
[00:13:44.400 --> 00:13:45.460]  各位弟兄姊妹
[00:13:45.460 --> 00:13:47.700]  你知不知道這裡300人的頭上
[00:13:47.700 --> 00:13:50.200]  個個都有火 你害不害怕
[00:13:50.200 --> 00:13:51.600]  你望一望有沒有
[00:13:51.600 --> 00:13:53.580]  你害不害怕
[00:13:53.580 --> 00:13:55.240]  我們讀聖經很有趣
[00:13:55.240 --> 00:13:57.480]  我們讀聖經經常幫人讀
[00:13:57.480 --> 00:13:59.280]  好像和我們沒有什麼關係
[00:13:59.280 --> 00:14:01.080]  師徒行轉是這樣的
[00:14:01.080 --> 00:14:02.880]  我們今天不是
[00:14:02.880 --> 00:14:03.780]  弟兄姊妹
[00:14:03.780 --> 00:14:05.380]  聖經很有趣
[00:14:05.380 --> 00:14:07.580]  聖經說聖靈降臨
[00:14:07.580 --> 00:14:11.160]  是有一些外顯的情況
[00:14:11.160 --> 00:14:12.160]  有幾樣外顯
[00:14:12.160 --> 00:14:13.060]  第一
[00:14:13.060 --> 00:14:16.100]  他聽到有聲音從天上降落
[00:14:16.100 --> 00:14:17.600]  就好像什麼聲音
[00:14:17.600 --> 00:14:19.340]  大風的聲音
[00:14:19.340 --> 00:14:21.600]  有大風的聲音
[00:14:21.600 --> 00:14:23.300]  外顯的
[00:14:23.300 --> 00:14:25.080]  風是代表聖靈
[00:14:25.080 --> 00:14:28.380]  耶穌說 風 聖靈如風
[00:14:28.380 --> 00:14:30.440]  聖靈如大風
[00:14:30.440 --> 00:14:32.580]  同樣有火
[00:14:32.580 --> 00:14:35.540]  好像蝕頭在我們頭上
[00:14:35.540 --> 00:14:38.080]  120朵火在我們頭上
[00:14:38.080 --> 00:14:39.760]  我們如果今天有
[00:14:39.760 --> 00:14:41.880]  真的300多朵火在頭上
[00:14:41.880 --> 00:14:43.660]  我相信大家都可能會害怕
[00:14:43.660 --> 00:14:44.560]  就等於今天我們
[00:14:44.560 --> 00:14:46.160]  有時去到一些教會
[00:14:46.160 --> 00:14:48.460]  一些我們平時很少去的
[00:14:48.460 --> 00:14:50.960]  所謂一些靈因派教會
[00:14:50.960 --> 00:14:52.260]  有時會覺得
[00:14:52.260 --> 00:14:53.260]  見到一些教會
[00:14:53.260 --> 00:14:55.640]  那個人躺下來 那個大叫 那個大哭
[00:14:55.640 --> 00:14:57.140]  這樣沒有秩序
[00:14:57.140 --> 00:14:59.000]  於是就叫那些教會不要去
[00:14:59.000 --> 00:14:59.940]  弟兄姊妹
[00:14:59.940 --> 00:15:01.280]  聖靈的降臨
[00:15:01.280 --> 00:15:03.440]  有時會有很多外顯的事
[00:15:03.440 --> 00:15:05.040]  是我們未必明白的
[00:15:05.040 --> 00:15:07.740]  是我們未必能夠知道的
[00:15:07.740 --> 00:15:08.920]  就算小道行傳
[00:15:08.920 --> 00:15:10.080]  第二章那邊
[00:15:10.080 --> 00:15:11.560]  的確是有外顯
[00:15:11.560 --> 00:15:13.780]  第一就是大風的聲音
[00:15:13.780 --> 00:15:15.420]  就等於如果有強風
[00:15:15.420 --> 00:15:16.920]  香港掛十號風球
[00:15:16.920 --> 00:15:17.860]  你在家裡
[00:15:17.860 --> 00:15:18.860]  坐在家裡的時候
[00:15:18.860 --> 00:15:21.000]  你都會聽到外面的風聲是什麼
[00:15:21.000 --> 00:15:22.100]  呼呼聲
[00:15:22.100 --> 00:15:23.700]  很大風很大風
[00:15:23.700 --> 00:15:24.900]  第二有火
[00:15:24.900 --> 00:15:26.540]  我記得十年前我去新加坡
[00:15:26.540 --> 00:15:27.400]  有一個聚會
[00:15:27.400 --> 00:15:28.840]  當時有一個牧師
[00:15:28.840 --> 00:15:30.540]  是來自德國的牧師
[00:15:30.540 --> 00:15:31.480]  這個Bonky
[00:15:31.480 --> 00:15:33.240]  他就很被神所使用
[00:15:33.240 --> 00:15:34.380]  在非洲傳福音
[00:15:34.380 --> 00:15:35.580]  很多人信耶穌
[00:15:35.580 --> 00:15:36.340]  有一次
[00:15:36.340 --> 00:15:38.140]  有一堂聚會
[00:15:38.140 --> 00:15:39.220]  他講道的時候
[00:15:39.220 --> 00:15:40.720]  他講一講 忽然間看著我們
[00:15:40.720 --> 00:15:42.140]  他說 你知不知道
[00:15:42.140 --> 00:15:44.020]  你們每個人頭上有一把火
[00:15:44.020 --> 00:15:44.820]  我一看
[00:15:44.820 --> 00:15:45.580]  沒有
[00:15:45.580 --> 00:15:46.720]  難道我蠢一點
[00:15:46.720 --> 00:15:48.320]  聰明人才看到
[00:15:48.320 --> 00:15:50.120]  當時我都害怕
[00:15:50.120 --> 00:15:51.620]  為什麼我頭上有火
[00:15:51.620 --> 00:15:52.860]  不可能
[00:15:52.860 --> 00:15:54.020]  我們讀聖經
[00:15:54.020 --> 00:15:56.160]  和我們今天現實的時候
[00:15:56.160 --> 00:15:57.700]  很多時候我們都不一定
[00:15:57.700 --> 00:16:00.200]  不一定完全覺得是一致
[00:16:00.200 --> 00:16:01.940]  但是火有什麼好害怕
[00:16:01.940 --> 00:16:03.440]  如果看回聖經很有趣
[00:16:03.440 --> 00:16:04.440]  看回舊約
[00:16:04.440 --> 00:16:07.380]  火是代表神的能力
[00:16:07.380 --> 00:16:09.040]  代表神的臨在
[00:16:09.040 --> 00:16:11.140]  也代表神的潔淨
[00:16:11.140 --> 00:16:12.180]  很清楚
[00:16:12.180 --> 00:16:13.640]  舊約很清楚
[00:16:13.640 --> 00:16:15.580]  火是代表神的能力
[00:16:15.580 --> 00:16:16.620]  神的臨在
[00:16:16.620 --> 00:16:18.120]  和神的潔淨
[00:16:18.120 --> 00:16:20.220]  如果看回先知以利亞
[00:16:20.220 --> 00:16:22.960]  當他面對四百五十個巴黎先知的時候
[00:16:22.960 --> 00:16:24.160]  他們鬥法的時候
