
[00:00:00.000 --> 00:00:02.560]  今天我們談到的題目就是
[00:03:39.280 --> 00:03:41.480]  我們有信心應該明白的
[00:03:41.480 --> 00:03:43.840]  我們先看第一個阿當
[00:03:43.840 --> 00:03:48.200]  第一個阿當是不是真的一人做事一人當呢?
[00:03:48.200 --> 00:03:49.440]  我就說不是
[00:03:49.440 --> 00:03:51.560]  不是一人做事一人當
[00:03:51.560 --> 00:03:53.440]  我們讀一讀三節聖經
[00:03:53.440 --> 00:03:56.080]  由十二節讀到十四節
[00:03:56.080 --> 00:03:57.520]  準備一二三
[00:03:57.520 --> 00:04:01.040]  「這就如罪是從一人入了世界
[00:04:01.040 --> 00:04:03.360]  死又是從罪來的
[00:04:03.360 --> 00:04:05.800]  於是死就臨到眾人
[00:04:05.800 --> 00:04:08.280]  因為眾人都犯了罪
[00:04:08.280 --> 00:04:09.720]  沒有律法之先
[00:04:09.720 --> 00:04:11.640]  罪已經在世上
[00:04:11.640 --> 00:04:14.600]  但沒有律法罪也不算罪
[00:04:14.600 --> 00:04:17.240]  然而從阿當到摩西
[00:04:17.240 --> 00:04:18.840]  死就作了王
[00:04:18.840 --> 00:04:22.520]  連那些不與阿當犯一樣罪過的
[00:04:22.520 --> 00:04:24.640]  也在他的權下
[00:04:24.640 --> 00:04:29.680]  阿當乃是那以後要來之人的遇象」
[00:04:29.680 --> 00:04:31.480]  十四節最後一句
[00:04:31.480 --> 00:04:37.680]  保羅說「阿當乃是那以後要來的人的遇象」
[00:04:37.680 --> 00:04:39.800]  這個會來的是誰呢?
[00:04:39.800 --> 00:04:41.320]  很明顯如果看回下文
[00:04:41.320 --> 00:04:42.440]  這個就是耶穌
[00:04:42.440 --> 00:04:48.280]  保羅說「阿當乃是那以後要來的人的遇象」
[00:04:48.280 --> 00:04:50.480]  遇象如果看回英文這個字
[00:04:50.480 --> 00:04:51.800]  就是pattern
[00:04:51.800 --> 00:04:54.120]  或者是一個example
[00:04:54.120 --> 00:04:55.120]  一個這樣的意思
[00:04:55.120 --> 00:05:00.360]  即是說阿當是耶穌的一個example
[00:05:00.360 --> 00:05:03.400]  一個榜樣或者一個圖案
[00:05:03.400 --> 00:05:04.360]  換言之
[00:05:04.360 --> 00:05:07.680]  阿當和在後來所謂的耶穌
[00:05:07.680 --> 00:05:10.440]  好像在某些情況下
[00:05:10.440 --> 00:05:13.400]  是有些相近
[00:05:13.400 --> 00:05:14.680]  換言之
[00:05:14.680 --> 00:05:15.880]  他們是相近
[00:05:15.880 --> 00:05:17.560]  不是完全一樣
[00:05:17.560 --> 00:05:18.800]  只是一個遇象
[00:05:18.800 --> 00:05:20.000]  不是一個同等
[00:05:20.000 --> 00:05:21.840]  就等於你去街上
[00:05:21.840 --> 00:05:23.520]  看到有很多的狗
[00:05:23.520 --> 00:05:25.360]  現在我們家養了狗之後
[00:05:25.360 --> 00:05:26.760]  養了柴犬之後
[00:05:26.760 --> 00:05:28.120]  看到到處都是柴犬
[00:05:28.120 --> 00:05:29.000]  但是一看
[00:05:29.000 --> 00:05:31.240]  就知道那隻柴犬不是我家的柴犬
[00:05:31.240 --> 00:05:34.080]  因為每隻狗都有些不同的
[00:05:34.080 --> 00:05:36.760]  但是都是狗
[00:05:36.760 --> 00:05:41.520]  所以這個就是阿當和耶穌是遇象
[00:05:41.520 --> 00:05:42.600]  是一個example
[00:05:42.600 --> 00:05:47.360]  是一個所謂前面所顯明出來的一個樣式
[00:05:47.360 --> 00:05:49.520]  但是他和耶穌是一個比較
[00:05:49.520 --> 00:05:51.640]  當然我們說
[00:05:51.640 --> 00:05:53.600]  看回十二節很明顯
[00:05:53.600 --> 00:05:57.600]  罪是從一人入到世界
[00:05:57.600 --> 00:05:59.160]  我們要明白《伊斯聖經》
[00:05:59.160 --> 00:06:01.720]  我們一定要回到《創世紀》第三章
[00:06:01.720 --> 00:06:02.920]  大家都很明白
[00:06:02.920 --> 00:06:04.520]  《創世紀》第三章
[00:06:04.520 --> 00:06:06.400]  就是有一條蛇出來了
[00:06:06.400 --> 00:06:13.200]  這條蛇就是先試探夏娃
[00:06:13.200 --> 00:06:15.240]  夏娃經不起試探
[00:06:15.240 --> 00:06:16.720]  就吃了禁果
[00:06:16.720 --> 00:06:18.120]  吃了禁果之後
[00:06:18.120 --> 00:06:21.320]  她就舔手將禁果給誰吃
[00:06:21.320 --> 00:06:22.280]  給阿當吃
[00:06:22.280 --> 00:06:25.160]  阿當就一個不經意又吃了
[00:06:25.160 --> 00:06:26.680]  罪就出現了
[00:06:26.680 --> 00:06:27.760]  但是很有趣
[00:06:27.760 --> 00:06:30.480]  當他們兩個都吃了禁果之後
[00:06:30.480 --> 00:06:32.880]  《創世紀》第三章第九節說了一句話
[00:06:32.880 --> 00:06:36.360]  耶和華神呼喚那人
[00:06:36.360 --> 00:06:38.400]  這個人是呼喚誰呢?
[00:06:38.400 --> 00:06:39.440]  是呼喚阿當
[00:06:39.440 --> 00:06:40.480]  不是呼喚夏娃
[00:06:40.480 --> 00:06:41.560]  誰先犯罪呢?
[00:06:41.560 --> 00:06:42.360]  再說一次
[00:06:42.360 --> 00:06:43.680]  夏娃先犯罪
[00:06:43.680 --> 00:06:46.240]  但是神是呼喚誰呢?
[00:06:46.240 --> 00:06:47.480]  呼喚阿當
[00:06:47.480 --> 00:06:49.480]  因為阿當一個字
[00:06:49.480 --> 00:06:51.360]  希伯文就是人的意思
[00:06:51.360 --> 00:06:52.760]  他呼喚阿當
[00:06:52.760 --> 00:06:55.720]  對他說你在哪裡
[00:06:55.720 --> 00:06:57.640]  耶和華神是找誰呢?
[00:06:57.640 --> 00:06:58.640]  找阿當
[00:06:58.640 --> 00:06:59.680]  不是找夏娃
[00:06:59.680 --> 00:07:00.560]  是找阿當
[00:07:00.560 --> 00:07:03.280]  到了保羅很明顯
[00:07:03.280 --> 00:07:08.040]  他說罪是從阿當一人入到這個世界
[00:07:08.040 --> 00:07:13.880]  所以使徒保羅是秉承聖經的一貫性
[00:07:13.880 --> 00:07:16.760]  將責任歸給誰呢?
[00:07:16.760 --> 00:07:18.440]  阿當
[00:07:18.440 --> 00:07:20.080]  你說做丈夫值不值
[00:07:20.080 --> 00:07:21.240]  如果你的丈夫在旁邊
[00:07:21.240 --> 00:07:24.000]  其實對不起他是不值的
[00:07:24.000 --> 00:07:24.760]  歸給他
[00:07:24.760 --> 00:07:25.520]  為什麼呢?
[00:07:25.520 --> 00:07:26.440]  為什麼歸給丈夫
[00:07:26.440 --> 00:07:28.160]  明明是夏娃先犯罪
[00:07:28.160 --> 00:07:29.640]  很多假經家就說
[00:07:29.640 --> 00:07:32.840]  其實當蛇去試探夏娃的時候
[00:07:32.840 --> 00:07:34.840]  阿當在不在那裡呢?
[00:07:34.840 --> 00:07:36.000]  阿當在旁邊
[00:07:36.000 --> 00:07:38.480]  不然他怎麼會舌頭給蘋果吃呢?
[00:07:38.480 --> 00:07:39.560]  如果他不在旁邊
[00:07:39.560 --> 00:07:42.160]  但是通常男人是不說話的
[00:07:42.160 --> 00:07:43.520]  夏娃明明在那裡被試探
[00:07:43.520 --> 00:07:44.000]  他也不說話
[00:07:44.000 --> 00:07:45.320]  他吃了
[00:07:45.320 --> 00:07:47.120]  原來他罪是歸給誰呢?
[00:07:47.120 --> 00:07:47.840]  歸給丈夫
[00:07:47.840 --> 00:07:48.960]  所以以後丈夫
[00:07:48.960 --> 00:07:51.360]  你不要這麼沉默
[00:07:51.360 --> 00:07:52.840]  你也要說話
[00:07:52.840 --> 00:07:54.160]  所以你很不值
[00:07:54.160 --> 00:07:55.040]  你跟鄰居說是不值的
[00:07:55.040 --> 00:07:55.880]  I'm sorry
[00:07:55.880 --> 00:07:56.520]  是不值的
[00:07:56.520 --> 00:07:58.160]  是歸在你的身上
[00:07:58.160 --> 00:08:01.040]  所以罪從阿當一個人歸到
[00:08:01.040 --> 00:08:02.720]  當然第十二節
[00:08:02.720 --> 00:08:04.040]  我們解釋一句話
[00:08:04.040 --> 00:08:07.320]  就如罪從一人進入世界
[00:08:07.320 --> 00:08:08.960]  從阿當進入世界
[00:08:08.960 --> 00:08:11.720]  死又是從罪來的
[00:08:11.720 --> 00:08:13.160]  罪的公間乃是死
[00:08:13.160 --> 00:08:14.960]  下一次講第六章
[00:08:14.960 --> 00:08:16.560]  我們同工會講
[00:08:16.560 --> 00:08:17.360]  但是
[00:08:17.360 --> 00:08:18.200]  如果停在這裡
[00:08:18.200 --> 00:08:19.600]  什麼事都沒有
[00:08:19.600 --> 00:08:21.520]  但是下面加了兩句
[00:08:21.520 --> 00:08:23.200]  保羅加了兩句就出現問題了
[00:08:23.200 --> 00:08:24.080]  這兩句就說
[00:08:24.080 --> 00:08:27.480]  於是死就臨到什麼?
[00:08:27.480 --> 00:08:28.800]  眾人
[00:08:28.800 --> 00:08:29.720]  為什麼?
[00:08:29.720 --> 00:08:33.520]  因為眾人都犯了罪
[00:08:33.520 --> 00:08:37.280]  他說罪從阿當一個人進入世界
[00:08:37.280 --> 00:08:38.080]  於是就死
[00:08:38.080 --> 00:08:41.320]  一個關係
[00:08:41.320 --> 00:08:43.960]  罪帶來死亡
[00:08:43.960 --> 00:08:47.280]  保羅就說眾人都會死
[00:08:47.280 --> 00:08:47.880]  為什麼?
[00:08:47.880 --> 00:08:50.400]  因為眾人都犯了罪
[00:08:50.400 --> 00:08:51.520]  保羅的重點
[00:08:51.520 --> 00:08:53.800]  他就很想去解釋
[00:08:53.800 --> 00:08:56.320]  為什麼世人都犯了罪
[00:08:56.320 --> 00:08:57.840]  但是他在這裡的解釋就說
[00:08:57.840 --> 00:08:59.680]  我們喜歡不喜歡
[00:08:59.680 --> 00:09:00.680]  有時候我們都會這樣
[00:09:00.680 --> 00:09:02.640]  為什麼阿當犯罪
[00:09:02.640 --> 00:09:06.400]  會連累眾人都犯罪
[00:09:06.400 --> 00:09:08.200]  一人做事一人當
[00:09:08.200 --> 00:09:10.360]  他犯罪關我什麼事?
[00:09:10.360 --> 00:09:11.400]  是他做的
[00:09:11.400 --> 00:09:12.520]  不關我的事
[00:09:12.520 --> 00:09:14.400]  於是在整個神學界裡面
[00:09:14.400 --> 00:09:16.480]  就開始去探討這個問題
[00:09:16.480 --> 00:09:19.240]  為什麼阿當犯罪
[00:09:19.240 --> 00:09:21.600]  會連累我們
[00:09:21.600 --> 00:09:25.800]  於是在神學的思考裡面
[00:09:25.800 --> 00:09:27.800]  不同的神學家去思考裡面
[00:09:27.800 --> 00:09:29.440]  為了要解決這個問題
[00:09:29.440 --> 00:09:31.240]  就出現了一個名詞
[00:09:31.240 --> 00:09:33.080]  叫做罪性
[00:09:33.080 --> 00:09:35.160]  Sinful nature
[00:09:35.160 --> 00:09:37.360]  人有罪性
[00:09:37.360 --> 00:09:39.720]  以前我們說人有原罪
[00:09:39.720 --> 00:09:42.040]  覺得原罪好像不是很對
[00:09:42.040 --> 00:09:44.600]  覺得阿當的罪好像與我無關
[00:09:44.600 --> 00:09:48.920]  於是就將原罪改變成為罪性
[00:09:48.920 --> 00:09:53.280]  罪性就是會有犯罪的傾向
[00:09:53.280 --> 00:09:55.440]  這是我們一直的觀點
[00:09:55.440 --> 00:09:57.480]  但是在整個神學界裡面
[00:09:57.480 --> 00:09:59.120]  其實有三個
[00:09:59.120 --> 00:10:01.800]  我今天只選擇三個觀點
[00:10:01.800 --> 00:10:04.280]  究竟怎樣去看這個罪性
[00:10:04.280 --> 00:10:07.160]  第一個就是第四第五世紀的神學家
[00:10:07.160 --> 00:10:08.280]  叫做白埃奇
[00:10:08.280 --> 00:10:09.520]  白埃奇就說
[00:10:09.520 --> 00:10:14.240]  其實阿當的罪對後代的靈魂是沒有影響的
[00:10:14.240 --> 00:10:15.280]  完全沒有影響
[00:10:15.280 --> 00:10:19.280]  因為他的犯罪只是一個先例
[00:10:19.280 --> 00:10:23.640]  是可以影響後來的人去犯罪
[00:10:23.640 --> 00:10:25.280]  阿當犯罪只是一個先例
[00:10:25.280 --> 00:10:28.400]  他可以影響後來的人去犯罪
[00:10:28.400 --> 00:10:32.840]  不過後面的人可以靠自己的意志不去犯罪
[00:10:32.840 --> 00:10:33.880]  大家明白意思嗎
[00:10:33.880 --> 00:10:35.160]  這就是他的觀點
[00:10:35.160 --> 00:10:37.560]  就是說如果你的朋友犯罪
[00:10:37.560 --> 00:10:39.160]  你的朋友吸毒
[00:10:39.160 --> 00:10:41.920]  我可以憑意志不去吸毒
[00:10:41.920 --> 00:10:42.880]  是我的意志
[00:10:42.880 --> 00:10:44.200]  就等於我大學一年級
[00:10:44.200 --> 00:10:45.760]  我在美國那個年代
[00:10:45.760 --> 00:10:48.560]  其實很多人吸大麻
[00:10:48.560 --> 00:10:49.440]  是公開的
[00:10:49.440 --> 00:10:51.480]  學校給你一個房間吸大麻
[00:10:51.480 --> 00:10:53.320]  有一次我就走去這個房間
[00:10:53.320 --> 00:10:56.080]  進去跟這些吸大麻的人圍在一圈
[00:10:56.080 --> 00:10:56.880]  一起坐在那裏
[00:10:56.880 --> 00:10:58.160]  於是大家點煙
[00:10:58.160 --> 00:11:00.680]  就傳到我那裏
[00:11:00.680 --> 00:11:03.040]  我憑我的意志不吃
[00:11:03.040 --> 00:11:04.680]  就給旁邊的人吃
[00:11:04.680 --> 00:11:05.200]  不關我的事
[00:11:05.200 --> 00:11:06.480]  他吃了不關我的事
[00:11:06.480 --> 00:11:07.200]  我就不吃
[00:11:07.200 --> 00:11:10.160]  我可以憑我的意志不吃
[00:11:10.160 --> 00:11:12.800]  白埃奇就說
[00:11:12.800 --> 00:11:14.160]  他有犯罪是先例
[00:11:14.160 --> 00:11:16.560]  不過跟我不一定有關係
[00:11:16.560 --> 00:11:18.880]  我可以憑意志不去
[00:11:18.880 --> 00:11:20.640]  不過在他的觀點
[00:11:20.640 --> 00:11:23.320]  其實每個人的意志都很弱
[00:11:23.320 --> 00:11:24.240]  其實每個人都犯罪
[00:11:24.240 --> 00:11:25.960]  所以不是所有人都犯罪
[00:11:25.960 --> 00:11:28.680]  第二就是亞美尼亞
[00:11:28.680 --> 00:11:30.520]  大概十個世紀一個人
[00:11:30.520 --> 00:11:31.360]  他就說
[00:11:31.360 --> 00:11:32.760]  這個就是我們一直的觀點
[00:11:32.760 --> 00:11:34.120]  就是罪性
[00:11:34.120 --> 00:11:38.920]  這個罪性是帶給我們人的天性
[00:11:38.920 --> 00:11:41.000]  就是說當我們犯罪
[00:11:41.000 --> 00:11:45.120]  我們人就是一個天性去犯罪
[00:11:45.120 --> 00:11:46.920]  他的例子就說
[00:11:46.920 --> 00:11:48.360]  貓
[00:11:48.360 --> 00:11:49.600]  怎麼可以貓叫
[00:11:49.600 --> 00:11:53.200]  貓不會變狗叫
[00:11:53.200 --> 00:11:55.320]  貓的天性就是貓叫
[00:11:55.320 --> 00:11:59.480]  他說人的罪性成為了我們的天性
[00:11:59.480 --> 00:12:00.640]  所以我們就犯罪
[00:12:00.640 --> 00:12:02.880]  所謂眾人都犯了罪
[00:12:02.880 --> 00:12:03.480]  就是這個意思
[00:12:03.480 --> 00:12:07.560]  這個一直很多人都會持守這個觀點
[00:12:07.560 --> 00:12:10.200]  覺得亞當的罪不關我的事
[00:12:10.200 --> 00:12:13.960]  不過我有天性犯罪的天性
[00:12:13.960 --> 00:12:15.120]  這是第二個觀點
[00:12:15.120 --> 00:12:17.080]  第三個觀點就是加爾文
[00:12:17.080 --> 00:12:21.600]  加爾文是影響我們華人教會最深的一個觀點
[00:12:21.600 --> 00:12:22.760]  這個觀點就是
[00:12:22.760 --> 00:12:23.640]  他就這麼說
[00:12:23.640 --> 00:12:27.960]  他說他認為亞當的罪是導致我們不單
[00:12:27.960 --> 00:12:29.800]  不單止擁有罪性
[00:12:29.800 --> 00:12:31.120]  真的擁有罪性
[00:12:31.120 --> 00:12:34.160]  而且是在神的面前會犯罪
[00:12:34.160 --> 00:12:37.840]  這個犯罪是我們應該面對懲罰
[00:12:37.840 --> 00:12:38.720]  他就說
[00:12:38.720 --> 00:12:41.400]  所以我們在胎兒的時候
[00:12:41.400 --> 00:12:44.920]  已經擁有原罪
[00:12:44.920 --> 00:12:47.560]  現在擁有原罪,這是C篇51篇第五節
[00:12:47.560 --> 00:12:51.080]  然後讓我們繼承了這個罪性
[00:12:51.080 --> 00:12:54.200]  而這個罪性是邪惡到一個地步
[00:12:54.200 --> 00:12:56.880]  就好像耶利米斯第十七章第九節那裡說
[00:12:56.880 --> 00:13:01.080]  人心比萬物都詭詐,壞到極處
[00:13:01.080 --> 00:13:02.480]  這個意思就是說
[00:13:02.480 --> 00:13:05.680]  他說我們喜歡不喜歡也好
[00:13:05.680 --> 00:13:08.400]  他說原來在嬰兒那邊
[00:13:08.400 --> 00:13:09.600]  在胎兒那邊
[00:13:09.600 --> 00:13:11.120]  仍然在母腹那邊
[00:13:11.120 --> 00:13:14.640]  其實他已經有了一個原罪
[00:13:14.640 --> 00:13:15.760]  而這個原罪就是
[00:13:15.760 --> 00:13:19.560]  亞當犯的罪歸在我們的身上
[00:13:19.560 --> 00:13:21.640]  所以以前有一個牧師說到的時候很有趣
[00:13:21.640 --> 00:13:22.600]  他曾經說過
[00:13:22.600 --> 00:13:24.800]  他說,嬰兒出生是怎樣的
[00:13:24.800 --> 00:13:26.640]  一出生的過程之後
[00:13:26.640 --> 00:13:29.240]  通常一出生就手握拳頭
[00:13:29.240 --> 00:13:30.320]  就已經有罪性了
[00:13:30.320 --> 00:13:32.760]  就是我要得罪這個世界
[00:13:32.760 --> 00:13:34.360]  手握拳頭,是真的還是假的
[00:13:34.360 --> 00:13:35.840]  我不知道,是牧師說的
[00:13:35.840 --> 00:13:37.680]  就是說,用這個觀點就是說
[00:13:37.680 --> 00:13:39.000]  他在胎兒那邊
[00:13:39.000 --> 00:13:44.320]  已經有亞當的罪歸在我們的身上
[00:13:44.320 --> 00:13:48.800]  當然,這個觀點就引伸出兩個不同的方向
[00:13:48.800 --> 00:13:49.920]  第一個方向就是說
[00:13:49.920 --> 00:13:54.400]  他說人類是以文雅的形式在亞當裡面
[00:13:54.400 --> 00:13:55.920]  所以當亞當犯了罪
[00:13:55.920 --> 00:13:57.880]  我們在他的裡面也犯了罪
[00:13:57.880 --> 00:14:00.760]  這個是一種很神秘性的
[00:14:00.760 --> 00:14:03.400]  一種和亞當的聯合
[00:14:03.400 --> 00:14:04.600]  這種聯合就是說
[00:14:04.600 --> 00:14:07.000]  他犯了罪,我也犯了罪
[00:14:07.000 --> 00:14:09.160]  第二的引伸就是
[00:14:09.160 --> 00:14:11.880]  亞當充當了我們的代表
[00:14:11.880 --> 00:14:13.680]  所以當他犯了罪的時候
[00:14:13.680 --> 00:14:14.640]  我也犯了罪
[00:14:14.640 --> 00:14:16.680]  就是說,無論如何
[00:14:16.680 --> 00:14:19.280]  亞當的罪,我們喜不喜歡
[00:14:19.280 --> 00:14:22.680]  都歸在我們的身上
[00:14:22.680 --> 00:14:26.160]  這三個不同的神學家的發展
[00:14:26.160 --> 00:14:27.600]  對於罪性的看法
[00:14:27.600 --> 00:14:31.360]  當然,我們覺得第二個似乎合理一點
[00:14:31.360 --> 00:14:32.840]  我們只是一個天性
[00:14:32.840 --> 00:14:34.320]  我們犯罪的天性
[00:14:34.320 --> 00:14:37.400]  但是,當我們仔細去看回這段聖經的時候
[00:14:37.400 --> 00:14:40.160]  我們可以強調,看回這段聖經
[00:14:40.160 --> 00:14:41.160]  保羅怎麼說
[00:14:41.160 --> 00:14:46.560]  保羅其實某個情況是贊成第三點
[00:14:46.560 --> 00:14:48.800]  就是加爾文
[00:14:48.800 --> 00:14:51.320]  因為加爾文他有五大論點
[00:14:51.320 --> 00:14:52.440]  第一個論點就是說
[00:14:52.440 --> 00:14:55.360]  他說人是total depravity
[00:14:55.360 --> 00:14:58.200]  就是人是全然敗壞的
[00:14:58.200 --> 00:15:00.640]  為什麼他說人是全然敗壞呢
[00:15:00.640 --> 00:15:02.680]  他說,保羅真的這麼說
[00:15:02.680 --> 00:15:04.720]  我們再看看十三節,十四節
[00:15:04.720 --> 00:15:07.760]  看看夏文,保羅怎麼去詮釋這件事
[00:15:07.760 --> 00:15:08.680]  他就說
[00:15:08.680 --> 00:15:11.800]  沒有違法之先,罪已經在世上
[00:15:11.800 --> 00:15:14.360]  但沒有違法,罪也不算罪
[00:15:14.360 --> 00:15:17.920]  然而,從亞當到摩西,死就作為王
[00:15:17.920 --> 00:15:20.880]  連那些不與亞當犯一樣罪過的
[00:15:20.880 --> 00:15:22.480]  也在他的權下
[00:15:22.480 --> 00:15:26.040]  亞當乃是乃以後以來之人的遇象
[00:15:26.040 --> 00:15:28.520]  就是說,由亞當到摩西
[00:15:28.520 --> 00:15:32.000]  大家都知道摩西是頒佈了違法
