
[00:00:00.000 --> 00:00:02.000]  靜止回平安
[00:03:23.000 --> 00:03:26.000]  當時保羅離開雅典來到哥倫多
[00:03:26.000 --> 00:03:29.000]  遇上阿基拉
[00:03:29.000 --> 00:03:31.000]  因為格魯雕下令
[00:03:31.000 --> 00:03:34.000]  要所有猶太人離開羅馬
[00:03:34.000 --> 00:03:36.000]  當時在主後49年的時間
[00:03:36.000 --> 00:03:39.000]  正正在羅馬的地方裏面
[00:03:39.000 --> 00:03:41.000]  有些猶太人去逼伯雀圖
[00:03:41.000 --> 00:03:43.000]  引起一些的叛亂
[00:03:43.000 --> 00:03:45.000]  在裏面格魯雕沒有去
[00:03:45.000 --> 00:03:48.000]  理會究竟發生什麼事
[00:03:48.000 --> 00:03:50.000]  只見到一些動亂出現的時候
[00:03:50.000 --> 00:03:52.000]  因為動亂的人的名字
[00:03:52.000 --> 00:03:53.000]  與耶穌的名字串法上
[00:03:53.000 --> 00:03:54.000]  相差一個字母
[00:03:54.000 --> 00:03:57.000]  所以一干人等相關的
[00:03:57.000 --> 00:04:02.000]  全部猶太人都趕離開羅馬城
[00:04:02.000 --> 00:04:05.000]  在一個這樣的情況之下
[00:04:05.000 --> 00:04:07.000]  趕離開羅馬城
[00:04:07.000 --> 00:04:11.000]  保羅就去找阿基拉和伯基拉
[00:04:11.000 --> 00:04:12.000]  每逢安息日的時候
[00:04:12.000 --> 00:04:13.000]  保羅在會堂裏面
[00:04:13.000 --> 00:04:15.000]  去與人辯論
[00:04:15.000 --> 00:04:17.000]  想要說服猶太人和希臘人
[00:04:17.000 --> 00:04:21.000]  保羅繼續去講道神的道
[00:04:21.000 --> 00:04:22.000]  西拉提摩泰在馬其頓
[00:04:22.000 --> 00:04:23.000]  遇到保羅的時候
[00:04:23.000 --> 00:04:25.000]  保羅也在講道
[00:04:25.000 --> 00:04:27.000]  向猶太人鄭重見證
[00:04:27.000 --> 00:04:29.000]  耶穌就是基督
[00:04:29.000 --> 00:04:30.000]  第六節
[00:04:30.000 --> 00:04:32.000]  有些猶太人反對他
[00:04:32.000 --> 00:04:33.000]  毀謗他
[00:04:33.000 --> 00:04:35.000]  其實猶太人去面對保羅的時候
[00:04:35.000 --> 00:04:37.000]  其實他是反對保羅
[00:04:37.000 --> 00:04:38.000]  毀謗保羅
[00:04:38.000 --> 00:04:40.000]  所以保羅就抖一抖衣服
[00:04:40.000 --> 00:04:43.000]  跟他們說你們的事你們自己處理
[00:04:43.000 --> 00:04:45.000]  你的血歸到你們身上
[00:04:45.000 --> 00:04:46.000]  與我無關
[00:04:46.000 --> 00:04:47.000]  自此之後
[00:04:47.000 --> 00:04:49.000]  保羅就不再與猶太人傳福音
[00:04:49.000 --> 00:04:51.000]  直接與外邦人傳福音
[00:04:51.000 --> 00:04:53.000]  簡單的說這個動作
[00:04:53.000 --> 00:04:55.000]  其實就是用今天的言語去說
[00:04:55.000 --> 00:04:56.000]  就是割席
[00:04:56.000 --> 00:04:57.000]  抖一抖衣服
[00:04:57.000 --> 00:05:00.000]  就是與你們無關
[00:05:00.000 --> 00:05:01.000]  我不再與你們在一起了
[00:05:01.000 --> 00:05:06.000]  我只是與外邦人傳福音
[00:05:06.000 --> 00:05:07.000]  他離開那裏的時候
[00:05:07.000 --> 00:05:11.000]  來到一個名叫提多尤士多的家裏
[00:05:11.000 --> 00:05:13.000]  這個人是敬畏神的人
[00:05:13.000 --> 00:05:15.000]  會堂的主管吉尼斯堡
[00:05:15.000 --> 00:05:17.000]  和他的全家都相信主
[00:05:17.000 --> 00:05:18.000]  還有很多人
[00:05:18.000 --> 00:05:19.000]  多不多人聽見就相信
[00:05:19.000 --> 00:05:21.000]  並且受了洗
[00:05:21.000 --> 00:05:22.000]  所以你看到
[00:05:22.000 --> 00:05:25.000]  多不多有猶太人去反對保羅
[00:05:25.000 --> 00:05:27.000]  與保羅差不多一刀兩斷
[00:05:27.000 --> 00:05:28.000]  割席
[00:05:28.000 --> 00:05:29.000]  與此同時
[00:05:29.000 --> 00:05:31.000]  也有一些人信耶穌
[00:05:31.000 --> 00:05:33.000]  也有些人信主
[00:05:33.000 --> 00:05:34.000]  也有些人受洗
[00:05:34.000 --> 00:05:36.000]  多不多有些人聽見的時候
[00:05:36.000 --> 00:05:38.000]  依然相信他受洗
[00:05:38.000 --> 00:05:40.000]  吉尼斯堡的全家都信主
[00:05:40.000 --> 00:05:42.000]  在裏面提多尤士多
[00:05:42.000 --> 00:05:44.000]  也是一個敬畏神的人
[00:05:44.000 --> 00:05:46.000]  所以同樣聽見救恩
[00:05:46.000 --> 00:05:47.000]  聽見福音的時候
[00:05:47.000 --> 00:05:48.000]  猶太人是反對
[00:05:48.000 --> 00:05:50.000]  但多不多裏面有些人
[00:05:50.000 --> 00:05:51.000]  是相信受洗
[00:05:51.000 --> 00:05:54.000]  有些人是跟從主耶穌
[00:05:54.000 --> 00:05:56.000]  晚上裏面
[00:05:56.000 --> 00:05:58.000]  主席主義上對保羅說
[00:05:58.000 --> 00:05:59.000]  不要怕 只管說
[00:05:59.000 --> 00:06:00.000]  不要沉默
[00:06:00.000 --> 00:06:03.000]  雖然面對猶太人那種反對
[00:06:03.000 --> 00:06:04.000]  你不用怕 只管說
[00:06:04.000 --> 00:06:05.000]  放膽繼續說
[00:06:05.000 --> 00:06:06.000]  因為我跟你同在
[00:06:06.000 --> 00:06:07.000]  沒有人會害到你
[00:06:07.000 --> 00:06:09.000]  又因為在城裏面
[00:06:09.000 --> 00:06:11.000]  仍然有屬我的子民
[00:06:11.000 --> 00:06:16.000]  猶太人這裏說
[00:06:16.000 --> 00:06:19.000]  在加留任阿關雅總督的時候
[00:06:19.000 --> 00:06:21.000]  猶太人同心合二
[00:06:21.000 --> 00:06:22.000]  猶太人同心合二
[00:06:22.000 --> 00:06:23.000]  不是興旺福音
[00:06:23.000 --> 00:06:25.000]  猶太人是同心合二
[00:06:25.000 --> 00:06:26.000]  起來攻擊保羅
[00:06:26.000 --> 00:06:29.000]  甚至拉他去審判席前
[00:06:29.000 --> 00:06:32.000]  說他不是按照律法去敬拜神
[00:06:32.000 --> 00:06:33.000]  他們繼續攻擊
[00:06:33.000 --> 00:06:36.000]  保羅當正要開口的時候
[00:06:36.000 --> 00:06:37.000]  加留對猶太人說
[00:06:37.000 --> 00:06:38.000]  他說 猶太人
[00:06:38.000 --> 00:06:40.000]  如果你犯的法
[00:06:40.000 --> 00:06:42.000]  真的犯法或是嚴重罪行
[00:06:42.000 --> 00:06:45.000]  就交到我這裏處理
[00:06:45.000 --> 00:06:48.000]  如果是因為你們自己的用詞 律法
[00:06:48.000 --> 00:06:50.000]  因為你們私底下發生的事
[00:06:50.000 --> 00:06:51.000]  和信仰有關的事
[00:06:51.000 --> 00:06:53.000]  你們自己處理
[00:06:53.000 --> 00:06:54.000]  不要來我這裏審問
[00:06:54.000 --> 00:06:56.000]  也不要煩我
[00:06:56.000 --> 00:07:00.000]  於是他就將他們
[00:07:00.000 --> 00:07:02.000]  從審判席前說出17節
[00:07:02.000 --> 00:07:06.000]  大家抓著掌管會堂的所提尼
[00:07:06.000 --> 00:07:08.000]  在審判席前打他
[00:07:08.000 --> 00:07:10.000]  你看到猶太人不單止出口
[00:07:10.000 --> 00:07:11.000]  還出手
[00:07:11.000 --> 00:07:14.000]  面對著這個情況的時候
[00:07:14.000 --> 00:07:16.000]  他們不單止攻擊保羅
[00:07:16.000 --> 00:07:18.000]  就算是管會堂的所提尼
[00:07:18.000 --> 00:07:20.000]  也打了
[00:07:20.000 --> 00:07:23.000]  你看到總督不管
[00:07:23.000 --> 00:07:25.000]  那些人就自己搞定
[00:07:25.000 --> 00:07:27.000]  自己用自己的方式去打他們
[00:07:27.000 --> 00:07:29.000]  拉他們去審判席前
[00:07:29.000 --> 00:07:30.000]  不審了
[00:07:30.000 --> 00:07:32.000]  叫他們自己打
[00:07:32.000 --> 00:07:34.000]  所以你看到在裏面
[00:07:34.000 --> 00:07:36.000]  面對同樣的情況的時候
[00:07:36.000 --> 00:07:38.000]  有些人信耶穌
[00:07:38.000 --> 00:07:40.000]  有些人受洗
[00:07:40.000 --> 00:07:42.000]  有一些敬填的人在會堂裏面
[00:07:42.000 --> 00:07:44.000]  但你也看到猶太人那種情況
[00:07:44.000 --> 00:07:46.000]  去迫害 去反對
[00:07:46.000 --> 00:07:48.000]  在裏面批評
[00:07:48.000 --> 00:07:52.000]  甚至出手打管會堂的人
[00:07:52.000 --> 00:07:54.000]  面對福音
[00:07:54.000 --> 00:07:56.000]  有人相信 有人反對
[00:07:56.000 --> 00:07:59.000]  但保羅說無論結果怎樣只管說
[00:07:59.000 --> 00:08:01.000]  在裏面有很不同的反應
[00:08:01.000 --> 00:08:06.000]  不過總之就繼續只管去說上帝的福音
[00:08:06.000 --> 00:08:09.000]  我記得有一次去探望一個叔叔
[00:08:09.000 --> 00:08:12.000]  其實那個叔叔我已經探望了他很多次
[00:08:12.000 --> 00:08:14.000]  每次有機會去認識他的時候
[00:08:14.000 --> 00:08:15.000]  跟他說福音的時候
[00:08:15.000 --> 00:08:18.000]  其實他每次大概都是跟我說差不多的東西
[00:08:18.000 --> 00:08:20.000]  每次他大概說什麼呢
[00:08:20.000 --> 00:08:21.000]  牧師遲一點吧
[00:08:21.000 --> 00:08:23.000]  牧師下一次吧
[00:08:23.000 --> 00:08:24.000]  他很厲害的
[00:08:24.000 --> 00:08:26.000]  其實他好像很禮貌
[00:08:26.000 --> 00:08:27.000]  很婉拒
[00:08:27.000 --> 00:08:29.000]  其實每次他跟我分享的時候
[00:08:29.000 --> 00:08:30.000]  每次我跟他說
[00:08:30.000 --> 00:08:31.000]  一入題想說福音
[00:08:31.000 --> 00:08:33.000]  他說下次先吧牧師
[00:08:33.000 --> 00:08:35.000]  遲一點吧
[00:08:35.000 --> 00:08:37.000]  我記得那次在醫院裏面去探望他
[00:08:37.000 --> 00:08:39.000]  他又是從師顧技
[00:08:39.000 --> 00:08:40.000]  又是這招
[00:08:40.000 --> 00:08:41.000]  牧師遲一點吧
[00:08:41.000 --> 00:08:43.000]  下次先吧
[00:08:43.000 --> 00:08:45.000]  你有沒有想過下次是什麼時候
[00:08:45.000 --> 00:08:49.000]  我也跟他說好啊下次先吧
[00:08:49.000 --> 00:08:52.000]  我記得那次我去探望他的時候
[00:08:52.000 --> 00:08:54.000]  他說完之後又說下次先吧
[00:08:54.000 --> 00:08:57.000]  我跟著說好吧拜拜下次再來跟你說吧
[00:08:57.000 --> 00:09:00.000]  我就走出病房門口
[00:09:00.000 --> 00:09:02.000]  大概過了一分多鐘
[00:09:02.000 --> 00:09:05.000]  我又走回病房裏面再探望他
[00:09:05.000 --> 00:09:06.000]  你又來了
[00:09:06.000 --> 00:09:08.000]  他說是啊你剛才說下次先
[00:09:08.000 --> 00:09:10.000]  但你沒有說下次什麼時候
[00:09:10.000 --> 00:09:11.000]  我一分多鐘前探望完你
[00:09:11.000 --> 00:09:13.000]  現在我下一次又來探望你
[00:09:13.000 --> 00:09:15.000]  一路再跟他說福音
[00:09:15.000 --> 00:09:17.000]  這次他沒有什麼辦法
[00:09:17.000 --> 00:09:20.000]  沒有想過下次可以出現得這麼短時間
[00:09:20.000 --> 00:09:21.000]  真的是下一次
[00:09:21.000 --> 00:09:22.000]  我沒有騙他
[00:09:22.000 --> 00:09:23.000]  拜拜完
[00:09:23.000 --> 00:09:24.000]  我很緊張
[00:09:24.000 --> 00:09:26.000]  下一次我一分多鐘再探望他
[00:09:26.000 --> 00:09:28.000]  跟著他跟我說
[00:09:28.000 --> 00:09:29.000]  講完整個福音
[00:09:29.000 --> 00:09:30.000]  他明白
[00:09:30.000 --> 00:09:31.000]  跟著他跟我說
[00:09:31.000 --> 00:09:34.000]  牧師你口講無憑
[00:09:34.000 --> 00:09:36.000]  簽名作實
[00:09:36.000 --> 00:09:37.000]  因為在醫院裏面
[00:09:37.000 --> 00:09:39.000]  凡是醫生裏面問他
[00:09:39.000 --> 00:09:41.000]  有什麼需要做任何的治療
[00:09:41.000 --> 00:09:43.000]  他自己簽名的
[00:09:43.000 --> 00:09:44.000]  他自己做決定的
[00:09:44.000 --> 00:09:45.000]  他說你講信耶穌
[00:09:45.000 --> 00:09:46.000]  他當然明白
[00:09:46.000 --> 00:09:48.000]  口裏承認心裏相信
[00:09:48.000 --> 00:09:49.000]  口啞啞地講完就算了
[00:09:49.000 --> 00:09:51.000]  好像沒什麼差
[00:09:51.000 --> 00:09:53.000]  口講無憑簽名作實
[00:09:53.000 --> 00:09:54.000]  就算買樓
[00:09:54.000 --> 00:09:56.000]  契約也是簽名的
[00:09:56.000 --> 00:09:58.000]  跟著他跟我說
[00:09:58.000 --> 00:09:59.000]  牧師你不如
[00:09:59.000 --> 00:10:02.000]  草擬一份約章或約書
[00:10:02.000 --> 00:10:05.000]  我馬上拿一張紙筆
[00:10:05.000 --> 00:10:06.000]  馬上寫
[00:10:06.000 --> 00:10:09.000]  寫基本的內容
[00:10:09.000 --> 00:10:10.000]  我什麼名字
[00:10:10.000 --> 00:10:11.000]  我承認自己有罪
[00:10:11.000 --> 00:10:12.000]  接受耶穌做救主
[00:10:12.000 --> 00:10:14.000]  願意去認識你
[00:10:14.000 --> 00:10:16.000]  願意進入我的生命裏
[00:10:16.000 --> 00:10:17.000]  我也是這樣寫
[00:10:17.000 --> 00:10:18.000]  底下寫了見證人
[00:10:18.000 --> 00:10:20.000]  我就簽名
[00:10:20.000 --> 00:10:24.000]  納約人就畫了間
[00:10:24.000 --> 00:10:25.000]  跟著他跟我說
[00:10:25.000 --> 00:10:26.000]  牧師你放下吧
[00:10:26.000 --> 00:10:28.000]  我先想想
[00:10:28.000 --> 00:10:30.000]  我覺得會簽我會簽
[00:10:30.000 --> 00:10:31.000]  你放下吧
[00:10:31.000 --> 00:10:32.000]  我自己考慮一下
[00:10:32.000 --> 00:10:33.000]  我跟他說
[00:10:33.000 --> 00:10:34.000]  好啊我放下
[00:10:34.000 --> 00:10:35.000]  你自己考慮一下
[00:10:35.000 --> 00:10:37.000]  你要納約
[00:10:37.000 --> 00:10:39.000]  我是見證人
[00:10:39.000 --> 00:10:41.000]  你自己覺得要簽就簽吧
[00:10:41.000 --> 00:10:45.000]  第二天早上
[00:10:45.000 --> 00:10:46.000]  姐妹
[00:10:46.000 --> 00:10:48.000]  叔叔的女兒
[00:10:48.000 --> 00:10:49.000]  打電話給我
[00:10:49.000 --> 00:10:52.000]  牧師我昨天去探望我爸爸
[00:10:52.000 --> 00:10:54.000]  看到有一張紙
[00:10:54.000 --> 00:10:56.000]  放在我爸爸的床上
[00:10:56.000 --> 00:10:57.000]  是什麼來的
[00:10:57.000 --> 00:11:00.000]  我看到我爸爸簽了名
[00:11:00.000 --> 00:11:02.000]  為什麼簽了這張紙
[00:11:02.000 --> 00:11:03.000]  我說是呀
[00:11:03.000 --> 00:11:04.000]  你爸爸說信耶穌
[00:11:04.000 --> 00:11:05.000]  口講無憑
[00:11:05.000 --> 00:11:06.000]  簽名作實
[00:11:06.000 --> 00:11:07.000]  他叫我幫他納一份約書
[00:11:07.000 --> 00:11:08.000]  做見證人
[00:11:08.000 --> 00:11:09.000]  寫在這裏
[00:11:09.000 --> 00:11:11.000]  他自己想清楚他會簽
[00:11:11.000 --> 00:11:13.000]  姐妹拍了張照片給我看
[00:11:13.000 --> 00:11:14.000]  我說是呀
[00:11:14.000 --> 00:11:16.000]  你爸爸這樣說完
[00:11:16.000 --> 00:11:17.000]  他說要簽名作實
[00:11:17.000 --> 00:11:21.000]  姐妹就把她爸爸簽的約書
[00:11:21.000 --> 00:11:22.000]  在神面前納了
[00:11:22.000 --> 00:11:23.000]  要信耶穌
[00:11:23.000 --> 00:11:25.000]  神儀還幫她找了個相架
[00:11:25.000 --> 00:11:27.000]  箱子放在客廳中間
[00:11:27.000 --> 00:11:29.000]  感謝神
[00:11:29.000 --> 00:11:30.000]  那位叔叔
[00:11:30.000 --> 00:11:31.000]  他說要信耶穌的時候
[00:11:31.000 --> 00:11:33.000]  他信得很認真
[00:11:33.000 --> 00:11:34.000]  我說完我怕
[00:11:34.000 --> 00:11:35.000]  好像沒什麼差別
[00:11:35.000 --> 00:11:36.000]  簽名作實
[00:11:36.000 --> 00:11:38.000]  我們做一些很重要的決定
[00:11:38.000 --> 00:11:39.000]  都是簽名
[00:11:39.000 --> 00:11:40.000]  結婚也是簽名
[00:11:40.000 --> 00:11:42.000]  買樓也是簽名
[00:11:42.000 --> 00:11:43.000]  在醫院裏也是簽名
[00:11:43.000 --> 00:11:45.000]  所以我要簽名才算是
[00:11:46.000 --> 00:11:47.000]  很感謝神那次
[00:11:47.000 --> 00:11:48.000]  雖然祂已經
[00:11:48.000 --> 00:11:49.000]  打發了我很多次
[00:11:49.000 --> 00:11:50.000]  每次都是下次
[00:11:50.000 --> 00:11:51.000]  不過很感謝神那次
[00:11:51.000 --> 00:11:52.000]  我下一次那次
[00:11:52.000 --> 00:11:54.000]  那次的下一次就來得很快
[00:11:54.000 --> 00:11:56.000]  再進去探祂的時候
[00:11:56.000 --> 00:11:57.000]  然後祂就願意
[00:11:57.000 --> 00:11:59.000]  真的不單止口裏面
[00:11:59.000 --> 00:12:00.000]  誠心裏面相信
[00:12:00.000 --> 00:12:01.000]  簽名作實
[00:12:01.000 --> 00:12:03.000]  納約去相信耶穌
[00:12:03.000 --> 00:12:06.000]  所以有時我們會計算
[00:12:06.000 --> 00:12:08.000]  究竟人去接受耶穌
[00:12:08.000 --> 00:12:09.000]  祂是否真的會接受
[00:12:09.000 --> 00:12:10.000]  會計較結果
[00:12:10.000 --> 00:12:12.000]  不過聖經提醒我們
[00:12:12.000 --> 00:12:13.000]  無論結果如何
[00:12:13.000 --> 00:12:14.000]  只管說
[00:12:16.000 --> 00:12:17.000]  第二個態度
[00:12:17.000 --> 00:12:18.000]  無論懂多少
[00:12:18.000 --> 00:12:19.000]  只管說
[00:12:19.000 --> 00:12:21.000]  有一個名叫阿波羅的猶太人
[00:12:21.000 --> 00:12:22.000]  來到以弗所
[00:12:22.000 --> 00:12:23.000]  他原籍亞歷山大
[00:12:23.000 --> 00:12:24.000]  這個人很有口才
[00:12:24.000 --> 00:12:25.000]  精通聖經
[00:12:25.000 --> 00:12:26.000]  這個人在主的道上
[00:12:26.000 --> 00:12:27.000]  曾經受過教訓
[00:12:27.000 --> 00:12:28.000]  靈裏面火熱
[00:12:28.000 --> 00:12:31.000]  準確講解和教導耶穌的事
[00:12:31.000 --> 00:12:33.000]  他只知道約翰的洗禮
[00:12:33.000 --> 00:12:36.000]  阿波羅其實是一個猶太人
[00:12:36.000 --> 00:12:37.000]  在他裏面
[00:12:37.000 --> 00:12:38.000]  其實他受過訓練
[00:12:38.000 --> 00:12:39.000]  懂得聖經
[00:12:39.000 --> 00:12:41.000]  不過他只知道
[00:12:41.000 --> 00:12:43.000]  約翰的洗禮
[00:12:43.000 --> 00:12:45.000]  他只知道悔改的道
[00:12:45.000 --> 00:12:46.000]  不過他知道多少
[00:12:46.000 --> 00:12:47.000]  就說多少
[00:12:47.000 --> 00:12:48.000]  他盡他的能力
[00:12:48.000 --> 00:12:50.000]  就在裏面講約翰的洗禮
[00:12:50.000 --> 00:12:52.000]  講相關悔改的訊息
[00:12:52.000 --> 00:12:55.000]  對阿波羅來說
[00:12:55.000 --> 00:12:57.000]  可能他知道的就是這麼多
[00:12:57.000 --> 00:12:59.000]  不過他懂多少就說多少
[00:12:59.000 --> 00:13:02.000]  我有一次去探訪一位太太
[00:13:02.000 --> 00:13:05.000]  因為我去跟她聊天的時候
[00:13:05.000 --> 00:13:07.000]  我就拿起一條五色珠
[00:13:07.000 --> 00:13:09.000]  跟她分享
[00:13:09.000 --> 00:13:11.000]  五色珠可能很多頂姐妹都認識
[00:13:11.000 --> 00:13:12.000]  都見過
[00:13:12.000 --> 00:13:13.000]  什麼是五色珠呢
[00:13:14.000 --> 00:13:15.000]  這條應該是婦女團整的
[00:13:15.000 --> 00:13:17.000]  五色珠就是
[00:13:17.000 --> 00:13:18.000]  幾種顏色
[00:13:18.000 --> 00:13:20.000]  綠色講到神的創造
[00:13:20.000 --> 00:13:22.000]  黑色講到人有罪
[00:13:22.000 --> 00:13:24.000]  紅色講到耶穌基督的補血
[00:13:24.000 --> 00:13:27.000]  白色講到耶穌基督的救贖
[00:13:27.000 --> 00:13:28.000]  將我們洗白如雪
[00:13:28.000 --> 00:13:30.000]  黃色講到一個豐盛的生命
[00:13:30.000 --> 00:13:32.000]  就是這麼簡單
[00:13:32.000 --> 00:13:35.000]  我跟那位太太去分享的時候
[00:13:35.000 --> 00:13:36.000]  分享完之後
[00:13:36.000 --> 00:13:38.000]  她說我覺得上帝很愛我很好
[00:13:38.000 --> 00:13:40.000]  我就帶她去信耶穌
[00:13:40.000 --> 00:13:41.000]  去認識耶穌
[00:13:41.000 --> 00:13:43.000]  當她認識耶穌的時候
[00:13:43.000 --> 00:13:45.000]  大概十五分鐘之後
[00:13:45.000 --> 00:13:47.000]  她妹妹從外面回來
[00:13:47.000 --> 00:13:49.000]  當她妹妹從外面回來的時候
[00:13:49.000 --> 00:13:51.000]  這位太太就跟我說
[00:13:51.000 --> 00:13:53.000]  牧師不知道這叫五色珠
[00:13:53.000 --> 00:13:55.000]  她說你剛才送給我的那條鏈
[00:13:55.000 --> 00:13:57.000]  是不是有幾種顏色
