
[00:00:00.000 --> 00:00:04.600]  這套卡通片,大人小孩都喜歡看
[00:01:52.840 --> 00:01:54.680]  天父在天上
[00:01:54.680 --> 00:01:57.400]  我們地上的父親就在地上
[00:01:57.400 --> 00:01:58.640]  不只是這樣
[00:01:58.640 --> 00:02:01.560]  天上的父親是神
[00:02:01.560 --> 00:02:04.280]  神是全知全能,無所不在
[00:02:04.280 --> 00:02:07.480]  我們地上的父親有血有肉
[00:02:07.480 --> 00:02:10.080]  而且有很多的限制
[00:02:10.080 --> 00:02:13.520]  而且還有很多性格上的缺憾
[00:02:13.520 --> 00:02:16.000]  我們都說世上有沒有完美的人
[00:02:16.000 --> 00:02:16.760]  沒有的
[00:02:16.760 --> 00:02:19.080]  每個人都有性格上的弱點
[00:02:19.080 --> 00:02:21.600]  性格上的那種缺憾
[00:02:21.600 --> 00:02:26.160]  當然了,我的父親,我的爸爸其實都是好人
[00:02:26.160 --> 00:02:27.360]  好人來的,是不是?
[00:02:27.360 --> 00:02:29.240]  好人來的,我爸爸是好人來的
[00:02:29.240 --> 00:02:33.320]  而且怎麼會像電影裡的卡通人物
[00:02:33.320 --> 00:02:34.640]  這麼涼薄,這麼卑鄙
[00:02:34.640 --> 00:02:35.320]  不會的
[00:02:35.320 --> 00:02:37.760]  斤斤計較我爹地很疼我
[00:02:37.760 --> 00:02:39.480]  對我很好
[00:02:39.480 --> 00:02:40.480]  我也知道
[00:02:40.480 --> 00:02:43.920]  所以有這麼多好人在
[00:02:43.920 --> 00:02:46.480]  但是無論我們的父親多好也好
[00:02:46.480 --> 00:02:48.680]  其實我們有沒有覺得
[00:02:48.680 --> 00:02:51.800]  有時候我們的父親是沒有辦法
[00:02:51.800 --> 00:02:54.360]  完全去明白
[00:02:54.360 --> 00:02:57.360]  了解我們的感覺和需要
[00:02:57.360 --> 00:02:58.560]  不是他們對我們不好
[00:02:58.560 --> 00:03:00.000]  不過有時候說來說去
[00:03:00.000 --> 00:03:02.120]  好像他們都不是,都摸得到
[00:03:02.120 --> 00:03:03.280]  到底我們想什麼
[00:03:03.280 --> 00:03:04.440]  我們的感覺是怎樣
[00:03:04.440 --> 00:03:06.120]  我們的需要是怎樣
[00:03:06.120 --> 00:03:07.680]  不是他們不想幫
[00:03:07.680 --> 00:03:09.400]  就算他們知道多一點
[00:03:09.400 --> 00:03:10.960]  明白我們多了一點
[00:03:10.960 --> 00:03:13.320]  但是想幫幫不了
[00:03:13.320 --> 00:03:15.240]  有沒有這樣的經驗
[00:03:15.240 --> 00:03:18.400]  但是天父爸爸不同
[00:03:18.400 --> 00:03:21.120]  天父爸爸是100%
[00:03:21.120 --> 00:03:23.960]  完全明白我們的感覺
[00:03:23.960 --> 00:03:25.960]  完全知道我們的需要
[00:03:25.960 --> 00:03:30.240]  完全可以有能力去幫助我們
[00:03:30.240 --> 00:03:33.240]  去完成他交付給我們的使命
[00:03:33.240 --> 00:03:35.520]  和人生的目的
[00:03:35.520 --> 00:03:37.040]  所以我們看到
[00:03:37.040 --> 00:03:40.200]  天父爸爸和我們地上的爸爸
[00:03:40.200 --> 00:03:42.720]  是有很多不同的地方
[00:03:42.720 --> 00:03:45.640]  This is why 今天我們繼續看登山寶法的時候
[00:03:45.640 --> 00:03:46.800]  耶穌怎麼說的
[00:03:46.800 --> 00:03:48.160]  不斷祈求吧
[00:03:48.160 --> 00:03:49.400]  我們看一下經文
[00:03:49.400 --> 00:03:50.720]  不斷祈求吧
[00:03:50.720 --> 00:03:51.800]  就會給你們
[00:03:51.800 --> 00:03:53.200]  不斷尋找吧
[00:03:53.200 --> 00:03:54.160]  就會找到
[00:03:54.160 --> 00:03:55.680]  不斷敲門吧
[00:03:55.680 --> 00:03:57.080]  就會為你們開門
[00:03:57.080 --> 00:03:59.080]  因為凡祈求的就得到
[00:03:59.080 --> 00:04:00.880]  尋找的就尋到
[00:04:00.880 --> 00:04:03.320]  敲門的就為他開門
[00:04:03.320 --> 00:04:05.040]  你們當中有哪個人
[00:04:05.040 --> 00:04:06.640]  而只要餅
[00:04:06.640 --> 00:04:08.280]  卻給他石頭呢
[00:04:08.280 --> 00:04:09.640]  而只要魚
[00:04:09.640 --> 00:04:11.440]  卻給他蛇呢
[00:04:11.440 --> 00:04:14.000]  所以如果你們作為惡人
[00:04:14.000 --> 00:04:16.680]  也知道把好的東西
[00:04:16.680 --> 00:04:18.520]  給自己的子女
[00:04:18.520 --> 00:04:21.600]  更何況你們在天上的父
[00:04:21.600 --> 00:04:24.680]  要把美好的賜給他的人呢
[00:04:24.680 --> 00:04:27.480]  因此在任何的事上
[00:04:27.480 --> 00:04:31.320]  你們希望別人怎樣對待你們
[00:04:31.320 --> 00:04:35.000]  你們也應當怎樣對待別人
[00:04:35.000 --> 00:04:40.480]  而知道這就是律法和先知的教導
[00:04:40.480 --> 00:04:42.720]  這段聖經其實大家可能都有些印象
[00:04:42.720 --> 00:04:43.800]  不是完全陌生的
[00:04:43.800 --> 00:04:44.680]  如果你是基督徒
[00:04:44.680 --> 00:04:46.000]  在教會裏面一段時間
[00:04:46.000 --> 00:04:47.760]  聽過這段聖經的
[00:04:47.760 --> 00:04:49.360]  我也很熟悉
[00:04:49.360 --> 00:04:52.640]  當我對這段聖經的時候
[00:04:52.640 --> 00:04:54.960]  一直以為這段聖經說什麼
[00:04:54.960 --> 00:04:56.760]  就是耶穌叫我們向上帝求
[00:04:56.760 --> 00:04:58.400]  要什麼就求什麼
[00:04:58.400 --> 00:05:00.760]  你想要什麼就告訴上帝
[00:05:00.760 --> 00:05:02.760]  上帝就會給你的
[00:05:02.760 --> 00:05:04.560]  是不是這樣呢
[00:05:04.560 --> 00:05:05.840]  當我看下去時
[00:05:05.840 --> 00:05:08.960]  一直看都應該沒有什麼問題
[00:05:08.960 --> 00:05:10.520]  不過看到十二節
[00:05:10.520 --> 00:05:12.200]  就覺得不太妥當
[00:05:12.200 --> 00:05:13.760]  看到十二節的時候
[00:05:13.760 --> 00:05:14.600]  十二節怎麼說
[00:05:14.600 --> 00:05:15.960]  無論什麼事都好
[00:05:15.960 --> 00:05:18.720]  你們希望別人怎樣對待你們
[00:05:18.720 --> 00:05:22.600]  你們也應當怎樣對待別人
[00:05:22.600 --> 00:05:24.000]  所以
[00:05:24.000 --> 00:05:25.360]  因此
[00:05:25.360 --> 00:05:26.720]  這是一個結論
[00:05:26.720 --> 00:05:29.000]  為了以前所說的一堆東西
[00:05:29.000 --> 00:05:30.640]  就是一個小結論
[00:05:30.640 --> 00:05:31.280]  因此
[00:05:31.280 --> 00:05:31.920]  所以
[00:05:31.920 --> 00:05:33.600]  你就這樣
[00:05:33.600 --> 00:05:35.440]  但是所以說什麼
[00:05:35.440 --> 00:05:36.680]  在任何事上
[00:05:36.680 --> 00:05:37.600]  別人怎樣對待你
[00:05:37.600 --> 00:05:38.960]  你怎樣對待別人
[00:05:38.960 --> 00:05:40.720]  跟祈禱有什麼關係
[00:05:40.720 --> 00:05:42.200]  說的是祈禱
[00:05:42.200 --> 00:05:42.720]  對不對
[00:05:42.720 --> 00:05:43.520]  說的是祈禱
[00:05:43.520 --> 00:05:44.920]  這樣向上求東西
[00:05:44.920 --> 00:05:46.240]  為什麼忽然之間說
[00:05:46.240 --> 00:05:47.520]  你要怎樣對待別人
[00:05:47.520 --> 00:05:50.440]  別人怎樣對待你呢
[00:05:50.440 --> 00:05:52.520]  大家覺不覺得會接不上鬼
[00:05:52.520 --> 00:05:54.640]  起碼我覺得接不上鬼
[00:05:54.640 --> 00:05:55.240]  咦
[00:05:55.240 --> 00:05:56.960]  什麼意思呢
[00:05:56.960 --> 00:05:59.760]  於是我就再次去重新看一看
[00:05:59.760 --> 00:06:01.800]  登山寶佛
[00:06:01.800 --> 00:06:03.760]  從第五章一直看
[00:06:03.760 --> 00:06:04.600]  大家記得
[00:06:04.600 --> 00:06:06.120]  登山寶佛我講了很久
[00:06:06.120 --> 00:06:07.360]  講八幅
[00:06:07.360 --> 00:06:08.880]  講完八幅之後
[00:06:08.880 --> 00:06:09.880]  耶穌怎麼說
[00:06:09.880 --> 00:06:11.000]  你們的義
[00:06:11.000 --> 00:06:13.120]  你們的善行
[00:06:13.120 --> 00:06:16.240]  要比律法師和法律長人好
[00:06:16.240 --> 00:06:19.280]  耶穌就舉了好幾個例子
[00:06:19.280 --> 00:06:21.960]  怎樣我們的義能夠勝過
[00:06:21.960 --> 00:06:23.400]  民事和法律長人的義
[00:06:23.400 --> 00:06:24.480]  記不記得
[00:06:24.480 --> 00:06:25.360]  記得嗎
[00:06:25.360 --> 00:06:27.280]  之後說什麼
[00:06:27.280 --> 00:06:29.920]  之後原來耶穌就說祈禱
[00:06:29.920 --> 00:06:32.560]  說完你們應該怎樣做人之後
[00:06:32.560 --> 00:06:33.640]  耶穌就說
[00:06:33.640 --> 00:06:35.560]  那你怎樣能夠跟這個天父
[00:06:35.560 --> 00:06:36.160]  爸爸
[00:06:36.160 --> 00:06:37.440]  這個上帝
[00:06:37.440 --> 00:06:40.440]  建立一個更加親密的關係呢
[00:06:40.440 --> 00:06:43.560]  學一下怎樣跟上帝聊天
[00:06:43.560 --> 00:06:45.560]  所以說完那些之後
[00:06:45.560 --> 00:06:47.160]  耶穌就教導門徒
[00:06:47.160 --> 00:06:49.280]  你應該怎樣跟上帝聊天
[00:06:49.280 --> 00:06:51.640]  怎樣跟上帝交心
[00:06:51.640 --> 00:06:53.040]  說完之後說什麼
[00:06:53.040 --> 00:06:54.000]  說主徒文
[00:06:54.000 --> 00:06:55.160]  為什麼說主徒文
[00:06:55.160 --> 00:06:58.120]  因為主徒文就是調整我們的世界觀
[00:06:58.120 --> 00:07:01.120]  到底應該怎樣從上帝的角度
[00:07:01.120 --> 00:07:02.320]  去看這個世界
[00:07:02.320 --> 00:07:05.760]  去看我們每天的生活
[00:07:05.760 --> 00:07:10.080]  說完主徒文之後
[00:07:10.080 --> 00:07:14.200]  如果你真的想進一步去明白上帝的心意
[00:07:14.200 --> 00:07:14.800]  OK
[00:07:14.800 --> 00:07:15.400]  是喔
[00:07:15.400 --> 00:07:17.400]  原來我們信耶穌就是這樣生活的
[00:07:17.400 --> 00:07:20.680]  你想進一步明白上帝的心意
[00:07:20.680 --> 00:07:22.800]  但你未觸摸得到
[00:07:22.800 --> 00:07:24.280]  那怎麼辦
[00:07:24.280 --> 00:07:25.480]  禁食
[00:07:25.480 --> 00:07:26.160]  禁食來幹什麼
[00:07:26.160 --> 00:07:27.480]  不是只捱餓
[00:07:27.480 --> 00:07:29.240]  專心祈禱
[00:07:29.240 --> 00:07:32.000]  所以說禁食祈禱
[00:07:32.000 --> 00:07:34.000]  當你能夠專心禁食祈禱的時候
[00:07:34.000 --> 00:07:36.160]  你跟上帝的關係越來越親密
[00:07:36.160 --> 00:07:38.320]  真的越來越聽到神跟你說話
[00:07:38.320 --> 00:07:40.320]  又越來越明白神的心意
[00:07:40.320 --> 00:07:43.800]  你真的覺得上帝真的是上帝
[00:07:43.800 --> 00:07:45.240]  上帝真的是神
[00:07:45.240 --> 00:07:46.880]  上帝是我生命的主
[00:07:46.880 --> 00:07:49.400]  我值得把我的生命交託給祂
[00:07:49.400 --> 00:07:51.920]  到你能夠做到那個地步
[00:07:51.920 --> 00:07:55.040]  你還會不會擔心衣食住行那些東西
[00:07:55.040 --> 00:07:56.400]  不用擔心
[00:07:56.400 --> 00:07:58.240]  因為你是上帝的子女
[00:07:58.240 --> 00:07:59.000]  你信得過
[00:07:59.000 --> 00:08:00.000]  你明白到
[00:08:00.000 --> 00:08:02.920]  你跟神的關係更加密切
[00:08:02.920 --> 00:08:03.800]  不用擔心
[00:08:03.800 --> 00:08:05.240]  不需要
[00:08:05.240 --> 00:08:09.200]  因為上帝既然成為我們的天父
[00:08:09.200 --> 00:08:11.280]  祂必定會照顧我們
[00:08:11.280 --> 00:08:14.000]  上帝不會不照顧子女的
[00:08:14.000 --> 00:08:18.320]  那你發覺我們真的不一樣了
[00:08:18.320 --> 00:08:19.440]  在那個時間
[00:08:19.440 --> 00:08:22.280]  如果我們的屬靈生命島的地步
[00:08:22.280 --> 00:08:25.080]  能夠好像耶穌所說的是什麼
[00:08:25.080 --> 00:08:29.840]  先求上帝的國和上帝的意的時候
[00:08:29.840 --> 00:08:32.720]  那你真的不需要憂慮任何東西
[00:08:32.720 --> 00:08:34.480]  而你發覺
[00:08:34.480 --> 00:08:36.600]  我真是上帝的子女
[00:08:36.600 --> 00:08:39.360]  我好像被人高一等
[00:08:39.360 --> 00:08:40.640]  就好像以色列人覺得
[00:08:40.640 --> 00:08:41.920]  我是上帝的子民
[00:08:41.920 --> 00:08:43.720]  你們全部都是外邦人
[00:08:43.720 --> 00:08:45.680]  以色列人真的有種族歧視
[00:08:45.680 --> 00:08:47.280]  我告訴你
[00:08:47.280 --> 00:08:48.880]  我們信耶穌之後
[00:08:48.880 --> 00:08:49.800]  你到一個地步
[00:08:49.800 --> 00:08:53.200]  我能夠可以先求上帝的國和上帝的意
[00:08:53.200 --> 00:08:54.680]  第七章耶穌就提醒我們
[00:08:54.680 --> 00:08:56.280]  那你要小心
[00:08:56.280 --> 00:08:57.640]  小心什麼
[00:08:57.640 --> 00:08:59.080]  不要論斷人
[00:08:59.080 --> 00:09:01.280]  不要驕傲
[00:09:01.280 --> 00:09:02.920]  不要只看到人眼中有刺
[00:09:02.920 --> 00:09:06.040]  眼中有涼目自己也不知道
[00:09:06.040 --> 00:09:10.480]  不要覺得自己全都很厲害
[00:09:10.480 --> 00:09:15.120]  大家是否聽到耶穌在講道時的思路是這樣的
[00:09:15.120 --> 00:09:16.280]  提醒我們之後
[00:09:16.280 --> 00:09:16.920]  耶穌就說
[00:09:16.920 --> 00:09:19.280]  既然是這樣
[00:09:19.280 --> 00:09:24.680]  你們就要不斷向上帝祈禱
[00:09:24.680 --> 00:09:26.320]  所以聖經說
[00:09:26.320 --> 00:09:28.600]  不斷祈求吧
[00:09:28.600 --> 00:09:30.600]  當你和神的關係到一個地步的時候
[00:09:30.600 --> 00:09:33.120]  你會發覺祈求就給你們
[00:09:33.120 --> 00:09:34.280]  不斷尋找吧
[00:09:34.280 --> 00:09:35.120]  就會找到
[00:09:35.120 --> 00:09:36.320]  不斷敲門
[00:09:36.320 --> 00:09:38.440]  就會為你們開門
[00:09:38.440 --> 00:09:41.280]  因為凡祈求的就得到
[00:09:41.280 --> 00:09:43.200]  尋找的就找到
[00:09:43.200 --> 00:09:47.520]  敲門的就為他開門
[00:09:47.520 --> 00:09:50.120]  耶穌說
[00:09:50.120 --> 00:09:50.720]  求吧
[00:09:50.720 --> 00:09:51.320]  問吧
[00:09:51.320 --> 00:09:51.920]  OK
[00:09:51.920 --> 00:09:53.080]  敲門吧
[00:09:53.080 --> 00:09:55.240]  就可以了
[00:09:55.240 --> 00:09:57.240]  你會說穆斯林不是
[00:09:57.240 --> 00:09:59.960]  我求過的東西好像不行
[00:09:59.960 --> 00:10:01.040]  我祈禱過一件事
[00:10:01.040 --> 00:10:03.280]  好像神沒有回答我
[00:10:03.280 --> 00:10:06.040]  好像祂也不理我
[00:10:06.040 --> 00:10:07.920]  大家有沒有試過這樣的經驗
[00:10:07.920 --> 00:10:08.880]  向上求東西
[00:10:08.880 --> 00:10:13.040]  但好像去到天花板
[00:10:13.040 --> 00:10:14.720]  頂著一個洞去不了
[00:10:14.720 --> 00:10:15.560]  或者是去到
[00:10:15.560 --> 00:10:17.160]  不過神也不理我
[00:10:17.160 --> 00:10:20.920]  不聽我祈禱
[00:10:20.920 --> 00:10:23.440]  如果你有這樣的經驗的話
[00:10:23.440 --> 00:10:24.080]  我教你
[00:10:24.080 --> 00:10:26.200]  首先你要問什麼
[00:10:26.200 --> 00:10:28.200]  問問自己
[00:10:28.200 --> 00:10:30.280]  你知不知道自己在求什麼
[00:10:30.280 --> 00:10:30.760]  我知道
[00:10:30.760 --> 00:10:31.800]  當然知道求什麼
[00:10:31.800 --> 00:10:34.320]  我知道求什麼才知道祂不回答我
[00:10:34.320 --> 00:10:36.720]  是否真的知道自己在求什麼
[00:10:36.720 --> 00:10:39.040]  你真的知道
[00:10:39.040 --> 00:10:40.040]  你可以問問自己
[00:10:40.040 --> 00:10:42.800]  為什麼你會求這件事情
[00:10:42.800 --> 00:10:43.960]  為什麼
[00:10:43.960 --> 00:10:45.080]  為什麼什麼都不求
[00:10:45.080 --> 00:10:47.120]  是要求這件事情
[00:10:47.120 --> 00:10:48.600]  當你祈求的時候
[00:10:48.600 --> 00:10:50.240]  你有沒有想過
[00:10:50.240 --> 00:10:52.040]  我求上帝幫我做這件事
[00:10:52.040 --> 00:10:54.680]  或者給我一些東西
[00:10:54.680 --> 00:10:59.600]  是否能夠讓上帝得到榮耀
[00:10:59.600 --> 00:11:01.920]  你按上祂旨意求
[00:11:01.920 --> 00:11:05.680]  或者原來我只是為了滿足我自己的需要
[00:11:05.680 --> 00:11:08.440]  和我自己的慾望
[00:11:08.440 --> 00:11:09.400]  聖經怎麼說
[00:11:09.400 --> 00:11:12.320]  雅各書第四章第三節
[00:11:12.320 --> 00:11:15.840]  說你們求也得不著
[00:11:15.840 --> 00:11:21.320]  原來耶穌的答案有時是不接受的
[00:11:21.320 --> 00:11:23.920]  你求也得不著
[00:11:23.920 --> 00:11:28.920]  是因為網球亂金求野
[00:11:28.920 --> 00:11:33.480]  要浪費在你們的演樂當中
[00:11:33.480 --> 00:11:36.800]  很多時候我求什麼神給我什麼
[00:11:36.800 --> 00:11:38.760]  我們才說是神聽我們祈禱
[00:11:38.760 --> 00:11:40.120]  但聖經說原來不是
[00:11:40.120 --> 00:11:42.160]  原來不接受是答案
[00:11:42.160 --> 00:11:42.800]  是嗎
[00:11:42.800 --> 00:11:44.120]  子女問你拿東西
[00:11:44.120 --> 00:11:45.680]  你每次都給他嗎
[00:11:45.680 --> 00:11:46.680]  有些東西你不給他
[00:11:46.680 --> 00:11:47.400]  為什麼
[00:11:47.400 --> 00:11:48.840]  對他不好
[00:11:48.840 --> 00:11:49.720]  對子女不好
[00:11:49.720 --> 00:11:52.840]  所以有些東西你不給他做
[00:11:52.840 --> 00:11:56.120]  或者不給他要求那些東西
[00:11:56.120 --> 00:11:58.240]  不是答案
[00:11:58.240 --> 00:12:01.000]  不過我們自己不肯接受
[00:12:01.000 --> 00:12:03.880]  因為原來我們網球
[00:12:03.880 --> 00:12:08.880]  比如說你最近經濟有點緊張
[00:12:08.880 --> 00:12:12.920]  好像積蓄越來越少
[00:12:12.920 --> 00:12:16.440]  於是你去7-11買東西的時候
[00:12:16.440 --> 00:12:19.680]  順便買一張邏輯
[00:12:19.680 --> 00:12:21.120]  或者什麼彩券
[00:12:21.120 --> 00:12:22.920]  其實我不知道有什麼彩券
[00:12:22.920 --> 00:12:25.080]  因為從來都沒有試過
[00:12:25.080 --> 00:12:25.760]  如果你祈禱
[00:12:25.760 --> 00:12:26.600]  天父上帝
[00:12:26.600 --> 00:12:29.720]  你知道我現在經濟緊張
[00:12:29.720 --> 00:12:31.000]  給我發一份小財
[00:12:31.000 --> 00:12:32.080]  我不是很貪心
[00:12:32.080 --> 00:12:33.120]  小財
[00:12:33.120 --> 00:12:35.320]  讓我送一下
[00:12:35.320 --> 00:12:38.080]  那你猜上帝會不會聽你祈禱
[00:12:38.080 --> 00:12:40.760]  你覺得呢
[00:12:40.760 --> 00:12:43.720]  又或者另外一個角度
[00:12:43.720 --> 00:12:45.160]  你在做工是嗎
[00:12:45.160 --> 00:12:46.720]  大家在做工
[00:12:46.720 --> 00:12:49.760]  這份工好像雞肋
[00:12:49.760 --> 00:12:51.040]  大家知道什麼是雞肋嗎
[00:12:51.040 --> 00:12:53.120]  什麼意思
[00:12:53.120 --> 00:12:54.760]  食而無味
[00:12:54.760 --> 00:12:56.520]  棄之可惜
[00:12:56.520 --> 00:12:59.360]  這份工都可以的
[00:12:59.360 --> 00:13:01.240]  幫我找兩餐有餘
[00:13:01.240 --> 00:13:05.080]  又可以讓我養妻活兒
[00:13:05.080 --> 00:13:07.600]  還有些錢可以去旅行
[00:13:07.600 --> 00:13:08.440]  都不錯的
[00:13:08.440 --> 00:13:12.480]  不過這份工比較枯燥
[00:13:12.480 --> 00:13:14.040]  每天都做這些事
[00:13:14.040 --> 00:13:16.480]  太無聊了
[00:13:16.480 --> 00:13:18.000]  於是你就問上帝
[00:13:18.000 --> 00:13:19.360]  上帝
[00:13:19.360 --> 00:13:20.720]  天父伯伯
[00:13:20.720 --> 00:13:23.240]  為什麼你給我這份工
[00:13:23.240 --> 00:13:26.640]  為什麼我在這裏做工
[00:13:26.640 --> 00:13:29.640]  然後你就問上帝
[00:13:29.640 --> 00:13:32.040]  既然你把這份工給我
[00:13:32.040 --> 00:13:35.920]  我怎樣可以在我做這份工的時候
[00:13:35.920 --> 00:13:37.840]  這麼枯燥給我這份工
[00:13:37.840 --> 00:13:40.880]  能夠變得有意思多些
[00:13:40.880 --> 00:13:43.000]  雖然這份工很枯燥
[00:13:43.000 --> 00:13:45.480]  很重複
[00:13:45.480 --> 00:13:46.720]  都會做這些事
[00:13:46.720 --> 00:13:48.720]  你覺得很無聊
[00:13:48.720 --> 00:13:49.640]  很沉悶
[00:13:49.640 --> 00:13:51.240]  不過你既然給了我的時候
[00:13:51.240 --> 00:13:52.720]  我可不可以在這份工上面
[00:13:52.720 --> 00:13:56.720]  找到一些特別的意義呢
[00:13:56.720 --> 00:13:58.840]  讓你可以因為我做這份工的緣故
[00:13:58.840 --> 00:14:00.680]  能夠榮耀你的名字
[00:14:00.680 --> 00:14:03.400]  為你做一個好的見證呢
[00:14:03.400 --> 00:14:06.520]  這是另外兩種不同的祈禱
[00:14:06.520 --> 00:14:07.960]  第一種
[00:14:07.960 --> 00:14:09.720]  你覺得上帝會不會答你
[00:14:09.720 --> 00:14:11.400]  會不會給你
[00:14:11.400 --> 00:14:13.120]  如果你這樣向上帝祈求
[00:14:13.120 --> 00:14:14.200]  工作上面
[00:14:14.200 --> 00:14:17.080]  怎樣去找到人生的價值和意義
[00:14:17.080 --> 00:14:19.400]  你又會覺得
[00:14:19.400 --> 00:14:22.320]  神會怎樣回答你呢
[00:14:22.320 --> 00:14:23.400]  在十七世紀裏面
[00:14:23.400 --> 00:14:25.360]  有一個很出名的修道士
[00:14:25.360 --> 00:14:26.520]  那時候他不出名
[00:14:26.520 --> 00:14:27.800]  現在就很出名了
[00:14:27.800 --> 00:14:30.920]  這個人我們稱之為Brother Lawrence
[00:14:30.920 --> 00:14:32.720]  不知道有沒有聽過Brother Lawrence
[00:14:32.720 --> 00:14:33.800]  基督徒
[00:14:33.800 --> 00:14:34.960]  老基督徒
[00:14:34.960 --> 00:14:36.520]  或者是一些傳道人
[00:14:36.520 --> 00:14:38.680]  應該經常聽過他的名字
[00:14:38.680 --> 00:14:41.600]  他在法國一個修道院裏面
[00:14:41.600 --> 00:14:42.960]  修道的時候
[00:14:42.960 --> 00:14:45.440]  每個修道士都要做事的
[00:14:45.440 --> 00:14:47.120]  他就被指定了
[00:14:47.120 --> 00:14:50.520]  就分配到去廚房做工
[00:14:50.520 --> 00:14:52.040]  在那個時代裏面
[00:14:52.040 --> 00:14:53.040]  十七世紀的廚房
[00:14:53.040 --> 00:14:54.840]  廚房的設備又差
[00:14:54.840 --> 00:14:56.600]  要燒柴
[00:14:56.600 --> 00:14:57.520]  或者各樣的東西
[00:14:57.520 --> 00:14:59.800]  不是現在有的煤氣爐
[00:14:59.800 --> 00:15:01.800]  電爐那些東西
[00:15:01.800 --> 00:15:03.280]  在廚房你做什麼工作呢
[00:15:03.280 --> 00:15:04.720]  每天就是做
[00:15:04.720 --> 00:15:05.680]  買菜
[00:15:05.680 --> 00:15:06.320]  煮飯
[00:15:06.320 --> 00:15:07.240]  洗碗碟
[00:15:07.240 --> 00:15:08.360]  是不是
[00:15:08.360 --> 00:15:09.040]  買菜
[00:15:09.040 --> 00:15:09.520]  煮飯
[00:15:09.520 --> 00:15:10.440]  洗碗碟
[00:15:10.440 --> 00:15:11.040]  買菜
[00:15:11.040 --> 00:15:11.480]  煮飯
[00:15:11.480 --> 00:15:12.080]  洗碗碟
[00:15:12.080 --> 00:15:13.400]  一人三餐
[00:15:13.400 --> 00:15:14.280]  他就是買菜
[00:15:14.280 --> 00:15:14.640]  煮飯
[00:15:14.640 --> 00:15:15.960]  洗碗碟
[00:15:15.960 --> 00:15:17.680]  做了多久
[00:15:17.680 --> 00:15:19.720]  做了十五年
[00:15:19.720 --> 00:15:20.880]  十五年在廚房裏面
[00:15:20.880 --> 00:15:22.120]  每天就是
[00:15:22.120 --> 00:15:23.800]  早午晚三餐
[00:15:23.800 --> 00:15:24.320]  買菜
[00:15:24.320 --> 00:15:24.800]  煮飯
[00:15:24.800 --> 00:15:25.320]  洗碗碟
[00:15:25.320 --> 00:15:25.760]  買菜
[00:15:25.760 --> 00:15:26.120]  煮飯
[00:15:26.120 --> 00:15:27.760]  洗碗碟
[00:15:27.760 --> 00:15:29.240]  但是
[00:15:29.240 --> 00:15:30.400]  在他買菜
