
[00:00:00.000 --> 00:00:03.860]  我想問問大家,有沒有人曾經對你這樣說?
[00:01:49.400 --> 00:01:51.520]  因為今天是父親節
[00:01:51.520 --> 00:01:53.760]  所以我題目叫「成為父親」
[00:01:53.760 --> 00:01:55.800]  就是應節一點
[00:01:55.800 --> 00:01:57.160]  不過更加因為
[00:01:57.160 --> 00:02:01.120]  剛才我們讀的那個比喻是什麼呢?
[00:02:01.120 --> 00:02:04.480]  是主耶穌的一個浪子的比喻
[00:02:04.480 --> 00:02:06.480]  裡面是一個慈父
[00:02:06.480 --> 00:02:08.600]  那裡是說一個父親
[00:02:08.600 --> 00:02:12.680]  「成為父親」首先是從那個比喻故事裡面
[00:02:12.680 --> 00:02:16.960]  兩位兒子裡面去看這位慈父
[00:02:16.960 --> 00:02:20.600]  從中我們去窺探天父的大愛
[00:02:20.600 --> 00:02:21.960]  所以我分三方面講
[00:02:21.960 --> 00:02:26.560]  一方面就是小兒子對父愛的初體驗
[00:02:26.560 --> 00:02:31.000]  第二方面就是大兒子對父愛的衝擊
[00:02:31.000 --> 00:02:35.440]  第三方面我又跟大家看一幅畫
[00:02:35.440 --> 00:02:37.680]  就是林布蘭所畫的畫
[00:02:37.680 --> 00:02:40.880]  是很出名的經典的「浪子回頭」
[00:02:40.880 --> 00:02:43.640]  和那裡有什麼啟迪
[00:02:43.640 --> 00:02:46.480]  最重要就是這個主題
[00:02:46.480 --> 00:02:49.160]  怎樣去鼓勵我們成為父親
[00:02:49.160 --> 00:02:53.320]  今天跟大家在這三方面去思想
[00:02:53.320 --> 00:02:57.360]  首先其實為什麼耶穌會講這個比喻呢?
[00:02:57.360 --> 00:03:01.680]  原來《路加福音》十五章一、二節裡面已經看到
[00:03:01.680 --> 00:03:04.240]  當時有些稅吏、罪人
[00:03:04.240 --> 00:03:07.640]  是很喜歡聽耶穌的講道和和耶穌一起
[00:03:07.640 --> 00:03:10.640]  那些法利塞人和民事
[00:03:10.640 --> 00:03:12.640]  引起他們的不滿
[00:03:12.640 --> 00:03:13.840]  他們抱怨
[00:03:13.840 --> 00:03:16.560]  這個人竟然去接待這些罪人
[00:03:16.560 --> 00:03:18.120]  和他們一起吃飯
[00:03:18.120 --> 00:03:25.560]  批評耶穌和這些所謂罪人走得太近了
[00:03:25.560 --> 00:03:28.120]  這個老師有些問題了
[00:03:28.120 --> 00:03:32.520]  所以耶穌就用了三個比喻
[00:03:32.520 --> 00:03:35.160]  十五章《路加福音》裡面三個比喻
[00:03:35.160 --> 00:03:36.560]  大家都熟悉的
[00:03:36.560 --> 00:03:40.840]  迷陽的比喻、失前的比喻、浪子的比喻
[00:03:40.840 --> 00:03:43.720]  去教導他們
[00:03:43.720 --> 00:03:45.600]  讓他們特別在這個浪子比喻
[00:03:45.600 --> 00:03:47.600]  今天我們讀這段經文
[00:03:47.600 --> 00:03:50.680]  是講出這位神是一個慈悲的神
[00:03:50.680 --> 00:03:55.680]  是一個充滿憐憫、充滿恩典、充滿愛的神
[00:03:55.680 --> 00:04:00.600]  祂是歡迎很多人離開了祂
[00:04:00.600 --> 00:04:02.480]  很多的罪人、悔改的罪人
[00:04:02.480 --> 00:04:04.760]  能夠進入這個家裡面
[00:04:04.760 --> 00:04:07.000]  進入這個神的國度裡面
[00:04:07.000 --> 00:04:10.520]  所以耶穌基督是會和這些聲名狼藉的人
[00:04:10.520 --> 00:04:12.440]  一起去來往
[00:04:12.440 --> 00:04:14.160]  甚至一起吃飯
[00:04:14.160 --> 00:04:19.560]  是沒有抵觸到這個天父的教導
[00:04:19.560 --> 00:04:21.080]  耶穌會講出來
[00:04:21.080 --> 00:04:25.720]  祂這樣做更加是秉承了天父的大愛
[00:04:25.720 --> 00:04:28.960]  要在日常生活裡面實踐出來
[00:04:28.960 --> 00:04:35.320]  所以當知道神是要去拯救這些罪人的時候
[00:04:35.320 --> 00:04:40.000]  同樣耶穌說我們都是同樣這樣的眼光、這樣的角度
[00:04:40.000 --> 00:04:42.800]  去幫助這些有需要的人
[00:04:42.800 --> 00:04:48.400]  神是歡迎這些很多難處
[00:04:48.400 --> 00:04:49.880]  人看不起的人
[00:04:49.880 --> 00:04:53.680]  或者這些我們覺得他們是不好的人也好
[00:04:53.680 --> 00:04:55.600]  神都是歡迎他們歸家
[00:04:55.600 --> 00:04:59.000]  同樣都是教導我們要去接待他們
[00:04:59.000 --> 00:05:01.920]  神是這麼恩典、慈愛
[00:05:01.920 --> 00:05:06.120]  同樣是期望我們都是能夠有這樣的心懷在裡面
[00:05:06.120 --> 00:05:10.600]  所以一個的比喻裡面
[00:05:10.600 --> 00:05:15.080]  更加是提醒我們去效法我們的天父
[00:05:15.080 --> 00:05:21.800]  在當中能夠用天父的愛去愛我們周圍的人
[00:05:21.800 --> 00:05:28.840]  首先我們看一方面是小兒子父愛的初體驗
[00:05:28.840 --> 00:05:33.320]  這個小兒子首先在十二、十三節就說
[00:05:33.320 --> 00:05:36.520]  跟媽媽說給家產分了給我
[00:05:36.520 --> 00:05:39.120]  接著我就要離開家了
[00:05:39.120 --> 00:05:42.440]  這個小兒子很想過自己的生活
[00:05:42.440 --> 00:05:46.480]  很想在家裡過很多的束縛
[00:05:46.480 --> 00:05:48.920]  雖然在家裡都是一個大家大戶
[00:05:48.920 --> 00:05:52.720]  都是一個有錢的人家
[00:05:52.720 --> 00:05:55.400]  又有這些工人
[00:05:55.400 --> 00:05:57.240]  又有這些生意
[00:05:57.240 --> 00:06:01.240]  但是這個小兒子似乎是不喜歡這個家庭
[00:06:01.240 --> 00:06:06.520]  不喜歡在裡面更加想嚮往自由自在
[00:06:06.520 --> 00:06:09.520]  這些很多時候年輕人都會
[00:06:09.520 --> 00:06:12.360]  希望我自己闖一下天涯
[00:06:12.360 --> 00:06:14.640]  我走一下自己的路在裡面
[00:06:14.640 --> 00:06:17.640]  如果你家裡有這樣的兒子
[00:06:17.640 --> 00:06:19.360]  其實你覺得不放心
[00:06:19.360 --> 00:06:20.640]  你會怎樣看法呢?
[00:06:20.640 --> 00:06:22.840]  你的反應是怎樣呢?
[00:06:22.840 --> 00:06:26.160]  要跟你說分家產我走了
[00:06:26.160 --> 00:06:31.040]  可能你都會覺得心裡面是很怒氣的
[00:06:31.040 --> 00:06:32.760]  我養到你這麼大
[00:06:32.760 --> 00:06:35.000]  我都希望你循規蹈矩
[00:06:35.000 --> 00:06:40.800]  希望你能夠可以按著我們的心意一直成長
[00:06:40.800 --> 00:06:43.040]  但是你竟然這樣說要離家出走
[00:06:43.040 --> 00:06:45.720]  你這樣就走了
[00:06:45.720 --> 00:06:49.920]  可能你會說你離開了家之後
[00:06:49.920 --> 00:06:51.800]  你以後就不要再回來了
[00:06:51.800 --> 00:06:54.440]  這個家就不歡迎你了
[00:06:54.440 --> 00:06:58.840]  當然其實雖然是這樣說
[00:06:58.840 --> 00:07:00.240]  身為父親父母親
[00:07:00.240 --> 00:07:06.520]  我們可能都想著子女都不需要這麼快離開我們身邊
[00:07:06.520 --> 00:07:11.080]  希望都能夠更多的跟子女一起成長
[00:07:11.080 --> 00:07:15.080]  一起去建立一個家庭
[00:07:15.080 --> 00:07:19.560]  我們享多一些天倫之學
[00:07:19.560 --> 00:07:23.840]  但是你看到這個故事裡面的父親
[00:07:23.840 --> 00:07:28.520]  似乎就好像沒有在這方面有什麼反應
[00:07:28.520 --> 00:07:34.280]  就好像你要離開要分家產
[00:07:34.280 --> 00:07:37.520]  是不是這種放縱呢?
[00:07:37.520 --> 00:07:39.320]  其實我覺得又不是放縱
[00:07:39.320 --> 00:07:45.440]  因為就好像天父是指立我們這種的自由
[00:07:45.440 --> 00:07:47.360]  我們有這樣的選擇
[00:07:47.360 --> 00:07:51.200]  他就是出於愛去回應我們
[00:07:51.200 --> 00:07:53.440]  出於愛做出發點
[00:07:53.440 --> 00:07:57.360]  都是讓他離開這個家
[00:07:57.360 --> 00:07:58.800]  問我們世人也是
[00:07:58.800 --> 00:08:00.600]  我們今天做很多事情
[00:08:00.600 --> 00:08:05.160]  我們有沒有很詳細的問過天父問過神
[00:08:05.160 --> 00:08:06.720]  究竟你想不想我這樣做
[00:08:06.720 --> 00:08:09.760]  或者我們會問尋求神的意思
[00:08:09.760 --> 00:08:10.920]  是很明白的
[00:08:10.920 --> 00:08:15.120]  一般來說我們都可能按著自己的心意
[00:08:15.120 --> 00:08:17.800]  按著自己那種成長的歷程
[00:08:17.800 --> 00:08:18.880]  我們去做我們的事情
[00:08:18.880 --> 00:08:20.400]  或者我們自己的人生的目標
[00:08:20.400 --> 00:08:21.040]  我們這樣想
[00:08:21.040 --> 00:08:25.120]  我不會想過天父擺在我世上有什麼目標的
[00:08:25.120 --> 00:08:26.560]  我們都會這樣
[00:08:26.560 --> 00:08:28.560]  天父都容向我們
[00:08:28.560 --> 00:08:33.640]  當然神的愛是隨著我們走的那條路
[00:08:33.640 --> 00:08:35.160]  祂仍然在我們當中
[00:08:35.160 --> 00:08:40.520]  仍然隨時去等待我們能夠尋求祂自己的愛
[00:08:40.520 --> 00:08:44.760]  其實在這個故事讓我們看到
[00:08:44.760 --> 00:08:48.760]  上帝已經選擇了做人類的父親
[00:08:48.760 --> 00:08:50.320]  做人類的父親
[00:08:50.320 --> 00:08:56.240]  其實這種是一種父母的痛苦
[00:08:56.240 --> 00:09:00.320]  因為實際上父母是很深愛他們的兒女
[00:09:00.320 --> 00:09:02.800]  看著他們的兒女和嬰兒一直的成長
[00:09:02.800 --> 00:09:04.600]  那種心情
[00:09:04.600 --> 00:09:05.920]  那種養育
[00:09:05.920 --> 00:09:08.960]  那種投放的心機
[00:09:08.960 --> 00:09:10.880]  甚至是那種期望
[00:09:10.880 --> 00:09:12.480]  很多東西都放在那裡
[00:09:12.480 --> 00:09:14.000]  甚至忘記自己
[00:09:14.000 --> 00:09:16.840]  這種愛是很無私很偉大
[00:09:16.840 --> 00:09:20.000]  但是當子女說走就走
[00:09:20.000 --> 00:09:24.480]  好像不太領情父母親的愛
[00:09:24.480 --> 00:09:28.240]  其實心裡也有很大的傷痛
[00:09:28.240 --> 00:09:31.720]  心裡也有很大的刺痛
[00:09:31.720 --> 00:09:36.880]  很多時候人類做父母親都是這樣經歷
[00:09:36.880 --> 00:09:39.320]  可能你也會經歷過類似的情況
[00:09:39.320 --> 00:09:43.720]  或者我們也曾經給我們的父母一些傷痛
[00:09:43.720 --> 00:09:47.160]  但是父母仍然是愛我們
[00:09:47.160 --> 00:09:51.720]  所以看到神已經選擇了用一種
[00:09:51.720 --> 00:09:54.880]  父親的愛去愛我們的時候
[00:09:54.880 --> 00:09:58.240]  他也要知道神的愛有多麼深
[00:09:58.240 --> 00:10:03.440]  要知道他仍然會面對我們這種勃逆的痛苦
[00:10:03.440 --> 00:10:08.040]  面對我們這種不認天父的痛苦
[00:10:08.040 --> 00:10:14.800]  但是神仍然容讓自己這樣去愛我們每一個人
[00:10:14.800 --> 00:10:17.720]  接著看到這個兒子
[00:10:17.720 --> 00:10:21.960]  當然覺得自己出去了
[00:10:21.960 --> 00:10:24.440]  發覺花光了錢
[00:10:24.440 --> 00:10:27.240]  然後一無所有了
[00:10:27.240 --> 00:10:29.440]  要回到家裡了
[00:10:29.440 --> 00:10:35.240]  當然心裡也有很悔疚的感覺
[00:10:35.240 --> 00:10:37.040]  在十八句那裡說我要起來
[00:10:37.040 --> 00:10:39.040]  跟父親那裡說
[00:10:39.040 --> 00:10:40.920]  「父親我得罪了天又得罪了你」
[00:10:40.920 --> 00:10:45.040]  「從今以後我就不配稱你為兒子了」
[00:10:45.040 --> 00:10:48.440]  「你當我是一個故宮吧」
[00:10:48.440 --> 00:10:52.360]  這個兒子發覺自己是這樣
[00:10:52.360 --> 00:10:54.440]  也知道自己做錯了
[00:10:54.440 --> 00:10:57.240]  也知道沒辦法了
[00:10:57.240 --> 00:11:00.240]  要回到父親面前認錯了
[00:11:00.240 --> 00:11:01.640]  認低威了
[00:11:01.640 --> 00:11:04.040]  通常都自貶自己
[00:11:04.040 --> 00:11:06.240]  經過自己的反省
[00:11:06.240 --> 00:11:08.440]  「真是不對的了」
[00:11:08.440 --> 00:11:10.440]  「也不配做這個兒子」
[00:11:10.440 --> 00:11:14.040]  「也不敢想拿回尊貴的身份」
[00:11:14.040 --> 00:11:18.640]  「現在在豬場裡做一個故宮」
[00:11:18.640 --> 00:11:21.240]  「還要跟那些豬爭食」
[00:11:21.240 --> 00:11:24.240]  「不如在我父親家裡做個故宮」
[00:11:24.240 --> 00:11:27.640]  「父親可能對他的工人很好」
[00:11:27.640 --> 00:11:28.640]  「會有恩典」
[00:11:28.640 --> 00:11:30.240]  「為甚麼我不回家裡呢」
[00:11:30.240 --> 00:11:33.440]  「寧願做個故宮也比現在好的情況好」
[00:11:33.440 --> 00:11:38.840]  於是這個兒子覺得這是一個出路
[00:11:38.840 --> 00:11:39.840]  回到家裡
[00:11:39.840 --> 00:11:44.240]  不過他不敢要父親再把他當成小兒子
[00:11:44.240 --> 00:11:47.040]  已經沒有家產和家業了
[00:11:47.040 --> 00:11:49.040]  「當我故宮吧」
[00:11:49.040 --> 00:11:51.840]  所以他想了一些台詞
[00:11:51.840 --> 00:11:54.640]  一段「我要跟父親說」
[00:11:54.640 --> 00:11:56.240]  「得罪了天、得罪了你」
[00:11:56.240 --> 00:12:00.640]  「從今以後不配稱為你的兒子」
[00:12:00.640 --> 00:12:02.640]  「當我故宮吧」
[00:12:02.640 --> 00:12:06.040]  配定一段求情的話
[00:12:06.040 --> 00:12:09.040]  大家試過求情了嗎?
[00:12:09.040 --> 00:12:12.040]  試過求情的時候沒有想好一段話
[00:12:12.040 --> 00:12:13.440]  我試過很多了
[00:12:13.440 --> 00:12:14.840]  我經常跟老師說
[00:12:14.840 --> 00:12:18.640]  「老師,很多不幸、不幸、不幸」
[00:12:18.640 --> 00:12:21.240]  「加起來今天交不到功課」
[00:12:21.240 --> 00:12:23.840]  即是說了很多因素
[00:12:23.840 --> 00:12:25.640]  我跟父親說也是
[00:12:25.640 --> 00:12:27.440]  「我怎樣怎樣,忘記了」
[00:12:27.440 --> 00:12:29.440]  「怎樣怎樣,很多很多原因」
[00:12:29.440 --> 00:12:30.440]  「都是不對的」
[00:12:30.440 --> 00:12:32.840]  「下次跟你做好它吧」
[00:12:32.840 --> 00:12:34.640]  很多的求情
[00:12:34.640 --> 00:12:37.240]  說一段說話
[00:12:37.240 --> 00:12:42.240]  希望能夠得到原諒、得到寬算
[00:12:42.240 --> 00:12:44.240]  這個兒子就是這樣
[00:12:44.240 --> 00:12:45.640]  想好了
[00:12:45.640 --> 00:12:49.040]  心裏就是這樣說
[00:12:49.040 --> 00:12:51.440]  但是你有沒有看到
[00:12:51.440 --> 00:12:53.240]  父親的反應是怎樣呢?
[00:12:53.240 --> 00:12:55.240]  首先父親
[00:12:55.240 --> 00:12:57.440]  雖然他甘願做回故宮
[00:12:57.440 --> 00:12:58.640]  父親不知道
[00:12:58.640 --> 00:13:00.240]  但是他的反應一開始
[00:13:00.240 --> 00:13:01.440]  遠遠看到他來的時候
[00:13:01.440 --> 00:13:03.440]  已經動了慈心
[00:13:03.440 --> 00:13:07.440]  就起來主動迎接他
[00:13:07.440 --> 00:13:08.440]  擁抱他
[00:13:08.440 --> 00:13:10.440]  連連親嘴
[00:13:10.440 --> 00:13:12.040]  你看到父親的反應
[00:13:12.040 --> 00:13:15.840]  超乎了小兒子的想法
[00:13:15.840 --> 00:13:18.440]  嘩!為何這麼奇怪?
[00:13:18.440 --> 00:13:22.040]  竟然父親擁抱他
[00:13:22.040 --> 00:13:24.840]  很歡喜地接待他回來
[00:13:24.840 --> 00:13:28.840]  已經衣衫藍柳
[00:13:28.840 --> 00:13:31.440]  已經很骯髒
[00:13:31.440 --> 00:13:38.640]  已經好像失去了兒子的尊貴身份
[00:13:38.640 --> 00:13:42.240]  竟然父親會擁抱他
[00:13:42.240 --> 00:13:46.440]  竟然好像一點批評、責罵都沒有
[00:13:46.440 --> 00:13:49.240]  無論如何
[00:13:49.240 --> 00:13:52.240]  這個兒子當然很意外
[00:13:52.240 --> 00:13:55.040]  第一次感受到父親的愛
[00:13:55.040 --> 00:13:57.840]  這種的愛真是太震撼了
[00:13:57.840 --> 00:13:59.640]  平時在家裏是不察覺的
[00:13:59.640 --> 00:14:05.240]  但是竟然這次出外闖禍回來
[00:14:05.240 --> 00:14:08.040]  竟然是這麼偉大的愛
[00:14:08.040 --> 00:14:10.640]  去接納他自己
[00:14:10.640 --> 00:14:13.040]  兒子的台詞沒有忘記
[00:14:13.040 --> 00:14:14.040]  他仍然說
[00:14:14.040 --> 00:14:15.040]  21節說
[00:14:15.040 --> 00:14:18.240]  「父親,我得罪了天,得罪了你
[00:14:18.240 --> 00:14:21.640]  從今以後,我不配稱為你的兒子」
[00:14:21.640 --> 00:14:24.640]  接著有一句是甚麼?
[00:14:24.640 --> 00:14:26.040]  大家記不記得?
[00:14:26.040 --> 00:14:27.240]  我特意讀了幾次
[00:14:27.240 --> 00:14:29.240]  你應該記得的
[00:14:29.240 --> 00:14:30.640]  怎樣?
[00:14:30.640 --> 00:14:34.240]  「我不配做你的兒子」
[00:14:34.240 --> 00:14:35.640]  接著應該怎樣?
[00:14:35.640 --> 00:14:38.240]  「你要當我一個故宮」
[00:14:38.240 --> 00:14:40.240]  但是原來這段經文裏面
[00:14:40.240 --> 00:14:43.640]  實際上兒子有沒有說出來?
[00:14:43.640 --> 00:14:44.840]  你看看
[00:14:44.840 --> 00:14:49.240]  21至22節是沒有說出來的
[00:14:49.240 --> 00:14:50.840]  為甚麼沒有說出來?
[00:14:50.840 --> 00:14:54.040]  根本沒有機會讓他把整個台詞都說出來
[00:14:54.040 --> 00:15:00.040]  即是爸爸已經抱得很緊,無法讓他透氣說
[00:15:00.040 --> 00:15:01.040]  不用再說了
[00:15:01.040 --> 00:15:02.040]  抱著他
[00:15:02.040 --> 00:15:04.440]  「不配稱為你的兒子」已經抱得很緊
[00:15:04.440 --> 00:15:07.040]  不用再說下一句他背了的台詞
[00:15:07.040 --> 00:15:11.040]  「當我當成一個故宮」
[00:15:11.040 --> 00:15:12.040]  那裏沒有了
[00:15:12.040 --> 00:15:13.040]  沒有了那句
[00:15:13.040 --> 00:15:15.040]  爸爸馬上怎樣?
[00:15:15.040 --> 00:15:16.040]  叫人來「快點」
[00:15:16.040 --> 00:15:20.440]  拿好衣服、袍剪、戴上戒指
[00:15:20.440 --> 00:15:24.840]  以恢復兒子的身份
[00:15:24.840 --> 00:15:28.840]  可以看到父親一個無條件的愛
[00:15:28.840 --> 00:15:31.840]  無條件的愛去接納他回來
[00:15:31.840 --> 00:15:39.840]  這個小兒子真是很大的體驗父親的大愛
[00:15:39.840 --> 00:15:43.840]  或者我們有時今天會遇到這樣的情況
[00:15:43.840 --> 00:15:44.840]  可能我們會說
[00:15:44.840 --> 00:15:47.840]  「看死你,死死地氣回來」
[00:15:47.840 --> 00:15:49.840]  我們用這樣的口吻
[00:15:49.840 --> 00:15:51.840]  我們連這樣的口吻都沒有
[00:15:51.840 --> 00:15:54.840]  竟然是不需要說任何話
[00:15:54.840 --> 00:15:56.840]  是歡喜快樂的
[00:15:56.840 --> 00:15:59.840]  是搖旋浪子回頭
[00:15:59.840 --> 00:16:00.840]  更加特別的是
[00:16:00.840 --> 00:16:04.840]  竟然馬上跟他開派對、開慶祝會
[00:16:04.840 --> 00:16:06.840]  你有沒有想過
[00:16:06.840 --> 00:16:09.840]  你做錯事,打算求人原諒
[00:16:09.840 --> 00:16:11.840]  然後人家開慶祝會
[00:16:11.840 --> 00:16:13.840]  你想都沒有想過
[00:16:13.840 --> 00:16:15.840]  父親就是這麼奇特
[00:16:15.840 --> 00:16:17.840]  這個愛的特別是這樣的情況
[00:16:17.840 --> 00:16:18.840]  想都沒有想過
[00:16:18.840 --> 00:16:22.840]  這種愛徹底的融化了一個小兒子
[00:16:22.840 --> 00:16:24.840]  你相信這個小兒子
[00:16:24.840 --> 00:16:26.840]  將來在父親的家裏
[00:16:26.840 --> 00:16:27.840]  你會想到
[00:16:27.840 --> 00:16:29.840]  因為這個愛真是經歷的時候
[00:16:29.840 --> 00:16:31.840]  很大的改變
[00:16:31.840 --> 00:16:33.840]  他更加要孝化一個父親
[00:16:33.840 --> 00:16:36.840]  繼續做他自己
[00:16:36.840 --> 00:16:37.840]  但同時間
[00:16:37.840 --> 00:16:39.840]  這個父親有另一個兒子
[00:16:39.840 --> 00:16:41.840]  就是大兒子
[00:16:41.840 --> 00:16:43.840]  我說第二方面就是
[00:16:43.840 --> 00:16:47.840]  大兒子對父愛的衝擊
[00:16:47.840 --> 00:16:50.840]  見到這種情況下
[00:16:50.840 --> 00:16:51.840]  很大的衝擊
[00:16:51.840 --> 00:16:53.840]  這個父親的愛
[00:16:53.840 --> 00:16:55.840]  是向著小兒子
[00:16:55.840 --> 00:16:57.840]  好像不是向著自己
[00:16:57.840 --> 00:16:59.840]  有更大的衝擊
[00:16:59.840 --> 00:17:01.840]  大兒子的反應是什麼?
[00:17:01.840 --> 00:17:03.840]  很生氣
[00:17:03.840 --> 00:17:05.840]  他覺得很生氣
[00:17:05.840 --> 00:17:07.840]  什麼原因呢?
[00:17:07.840 --> 00:17:09.840]  當然他有一個比較
[00:17:09.840 --> 00:17:10.840]  跟小兒子比較
[00:17:10.840 --> 00:17:11.840]  如果小兒子不在
[00:17:11.840 --> 00:17:13.840]  我繼續在這裏工作
[00:17:13.840 --> 00:17:15.840]  繼續在這裏為父親工作
[00:17:15.840 --> 00:17:18.840]  他的家業沒有問題
[00:17:18.840 --> 00:17:20.840]  做得辛苦都沒有問題
[00:17:20.840 --> 00:17:21.840]  不會生氣
[00:17:21.840 --> 00:17:23.840]  但竟然小兒子回來
[00:17:23.840 --> 00:17:25.840]  父親這樣迎接他
[00:17:25.840 --> 00:17:27.840]  他就生氣起來了
[00:17:27.840 --> 00:17:29.840]  所以聖經裏面就說
[00:17:29.840 --> 00:17:30.840]  二十五節
[00:17:30.840 --> 00:17:32.840]  大兒子在田裡工作
[00:17:32.840 --> 00:17:33.840]  回來後
[00:17:33.840 --> 00:17:35.840]  聽到家裏很開心
[00:17:35.840 --> 00:17:37.840]  於是問「什麼事?」
[00:17:37.840 --> 00:17:39.840]  「你弟弟回來了」
[00:17:39.840 --> 00:17:40.840]  因為爸爸很高興
[00:17:40.840 --> 00:17:42.840]  所以見他沒有病沒有痛
[00:17:42.840 --> 00:17:43.840]  無災無害
[00:17:43.840 --> 00:17:45.840]  於是就弄一個肥牛餐
[00:17:45.840 --> 00:17:47.840]  一起吃
[00:17:47.840 --> 00:17:49.840]  這個大兒子就很生氣
[00:17:49.840 --> 00:17:51.840]  生氣得不回家
[00:17:51.840 --> 00:17:54.840]  不打算進去
[00:17:54.840 --> 00:17:57.840]  然後爸爸就勸他回來
[00:17:57.840 --> 00:18:00.840]  大兒子的生氣
[00:18:00.840 --> 00:18:02.840]  換作是你也想想
[00:18:02.840 --> 00:18:03.840]  也會的
[00:18:03.840 --> 00:18:04.840]  什麼理由呢?
[00:18:04.840 --> 00:18:06.840]  兄弟姐妹
[00:18:06.840 --> 00:18:08.840]  拿了錢就走了
[00:18:08.840 --> 00:18:09.840]  現在什麼都沒有
[00:18:09.840 --> 00:18:10.840]  又說回來
[00:18:10.840 --> 00:18:15.840]  有時我們人間也會有這樣的親情
[00:18:15.840 --> 00:18:17.840]  覺得會翻臉
[00:18:17.840 --> 00:18:18.840]  這樣的情況
[00:18:18.840 --> 00:18:21.840]  所以這個哥哥就很生氣
[00:18:21.840 --> 00:18:22.840]  怎麼可能這樣呢?
[00:18:22.840 --> 00:18:24.840]  爸爸有沒有搞錯?
[00:18:24.840 --> 00:18:26.840]  被人騙一次又騙第二次?
[00:18:26.840 --> 00:18:28.840]  會不會這樣蠢呢?
[00:18:28.840 --> 00:18:30.840]  所以這個大兒子很生氣
[00:18:30.840 --> 00:18:32.840]  當然他的生氣
[00:18:32.840 --> 00:18:37.840]  其實他會跟弟弟比較
[00:18:37.840 --> 00:18:41.840]  為什麼爸爸竟然這樣對他呢?
[00:18:41.840 --> 00:18:44.840]  是不是這種偏心呢?
[00:18:44.840 --> 00:18:46.840]  這種偏愛呢?
[00:18:46.840 --> 00:18:50.840]  其實我覺得這個大兒子
[00:18:50.840 --> 00:18:53.840]  他以為他得不到爸爸的認同
[00:18:53.840 --> 00:18:56.840]  他以為他得不到爸爸的認同
[00:18:56.840 --> 00:18:57.840]  我這麼辛苦
[00:18:57.840 --> 00:19:00.840]  你要我做的事我每天都做
[00:19:00.840 --> 00:19:02.840]  打好家業
[00:19:02.840 --> 00:19:07.840]  繼續守住這個生意
[00:19:07.840 --> 00:19:09.840]  我這麼勞苦
[00:19:09.840 --> 00:19:12.840]  但都沒見過你開派對
[00:19:12.840 --> 00:19:16.840]  有時我們會這樣做一個比較
[00:19:16.840 --> 00:19:19.840]  但是我覺得
[00:19:19.840 --> 00:19:20.840]  更加其實的
[00:19:20.840 --> 00:19:25.840]  他不是得不到爸爸的認同
[00:19:25.840 --> 00:19:28.840]  只不過剛好相反
[00:19:28.840 --> 00:19:32.840]  他是認同不到爸爸的那種心腸
