
[00:00:00.000 --> 00:00:02.000]  我們一齊同心圖告
[00:09:07.000 --> 00:09:11.000]  他不再看大自然為偶然產生的事物
[00:09:11.000 --> 00:09:15.000]  他所見到的是上帝的設計
[00:09:15.000 --> 00:09:18.000]  上帝的看顧和同在
[00:09:18.000 --> 00:09:22.000]  在這個特色的人
[00:09:22.000 --> 00:09:27.000]  他們在這段時間很渴求在生命中得到更大的意義
[00:09:28.000 --> 00:09:33.000]  他開始對上帝有一個單純的信心
[00:09:33.000 --> 00:09:39.000]  但在這個風格裏都會遇到
[00:09:39.000 --> 00:09:43.000]  四個窒礙他成長的情況
[00:09:43.000 --> 00:09:48.000]  可能他會覺得自己無論怎樣活都好
[00:09:48.000 --> 00:09:51.000]  他都活不出聖經所說的
[00:09:51.000 --> 00:09:55.000]  或者基督徒所說的那種期望
[00:09:56.000 --> 00:09:58.000]  有這樣的生命
[00:09:58.000 --> 00:10:03.000]  或者他可能遇到他生命很乏力
[00:10:03.000 --> 00:10:05.000]  覺得很不配
[00:10:05.000 --> 00:10:07.000]  覺得自己很不配
[00:10:07.000 --> 00:10:12.000]  他覺得不配得被上帝、被人關心自己
[00:10:12.000 --> 00:10:18.000]  又或者他會遇到一個情況是
[00:10:18.000 --> 00:10:23.000]  他覺得這個世界很多不好的事都衝他而來
[00:10:24.000 --> 00:10:26.000]  一方面他心裏很憤恨
[00:10:26.000 --> 00:10:29.000]  但另一方面可能走到另一個極端
[00:10:29.000 --> 00:10:31.000]  就是自為意
[00:10:31.000 --> 00:10:34.000]  覺得為何神要這樣苦待他
[00:10:34.000 --> 00:10:37.000]  又或者
[00:10:37.000 --> 00:10:44.000]  他可能發覺無論我怎樣熱心追求信仰都好
[00:10:44.000 --> 00:10:46.000]  其實都沒有用
[00:10:46.000 --> 00:10:51.000]  在這個風格的關鍵可以說是初信的情況
[00:10:53.000 --> 00:10:55.000]  再說另一個風格
[00:10:55.000 --> 00:10:57.000]  結伴學習
[00:10:57.000 --> 00:10:59.000]  這個風格的人其實
[00:10:59.000 --> 00:11:02.000]  不好意思我要補充剛才應信上帝
[00:11:02.000 --> 00:11:07.000]  有甚麼可以幫這些人去成長呢
[00:11:07.000 --> 00:11:11.000]  就是讓他們有一個對上帝正確的觀念
[00:11:11.000 --> 00:11:14.000]  他們可以在小組或者群體裏
[00:11:14.000 --> 00:11:18.000]  在關係裏建立歸屬感
[00:11:18.000 --> 00:11:21.000]  歸屬感可以幫他們消除被拒絕
[00:11:22.000 --> 00:11:24.000]  自我貶低的恐懼
[00:11:24.000 --> 00:11:30.000]  在群體裏能夠幫助他去認識他自己和神人的關係
[00:11:30.000 --> 00:11:33.000]  因此你見到教會近年
[00:11:33.000 --> 00:11:36.000]  用不同角色的方法
[00:11:36.000 --> 00:11:41.000]  其實目的就是很想我們這個群體有歸屬感
[00:11:41.000 --> 00:11:44.000]  因為只有在歸屬感裏
[00:11:44.000 --> 00:11:48.000]  我們才能夠在上帝裏繼續成長
[00:11:48.000 --> 00:11:51.000]  這個是前提
[00:11:53.000 --> 00:11:58.000]  在應信上帝風格裏的關鍵字就是初信
[00:11:58.000 --> 00:12:02.000]  我們說下一個風格
[00:12:02.000 --> 00:12:04.000]  結伴學習
[00:12:04.000 --> 00:12:09.000]  這個風格的人在歸屬感裏認識他自己
[00:12:09.000 --> 00:12:12.000]  他更加找到人生的意義
[00:12:12.000 --> 00:12:14.000]  他渴望的是答案
[00:12:14.000 --> 00:12:19.000]  他渴望有一個人或者教會的領袖
[00:12:20.000 --> 00:12:22.000]  能夠告訴他如何做一個門徒
[00:12:22.000 --> 00:12:25.000]  特別在迷茫的時候
[00:12:25.000 --> 00:12:28.000]  他最想見到有人告訴他
[00:12:28.000 --> 00:12:30.000]  你朝著這個方向去學
[00:12:30.000 --> 00:12:32.000]  你就會找到人生的答案
[00:12:32.000 --> 00:12:34.000]  找到正路
[00:12:34.000 --> 00:12:36.000]  如果他得到的時候
[00:12:36.000 --> 00:12:38.000]  他心裏就會感到舒服
[00:12:38.000 --> 00:12:41.000]  在當中找到安全感
[00:12:41.000 --> 00:12:45.000]  但有三樣東西會阻礙他成長
[00:12:46.000 --> 00:12:51.000]  其中一樣就是他過份執著對與錯
[00:12:51.000 --> 00:12:58.000]  另一個情況可能是他在群體裏過度的內罪
[00:12:58.000 --> 00:13:02.000]  這種內罪令他排斥在群體以外的人
[00:13:02.000 --> 00:13:06.000]  這個所謂以外的人不是教外和教內之分
[00:13:06.000 --> 00:13:08.000]  而是在教會裏面
[00:13:08.000 --> 00:13:10.000]  他將他自己的群體
[00:13:10.000 --> 00:13:12.000]  如果那些人不屬於他的群體
[00:13:12.000 --> 00:13:14.000]  他就覺得那些人是外人
[00:13:15.000 --> 00:13:17.000]  這些人才是我自己人
[00:13:17.000 --> 00:13:20.000]  這個情況會阻礙他成長
[00:13:20.000 --> 00:13:23.000]  最後一個可能性
[00:13:23.000 --> 00:13:27.000]  就是他經常換小組或換教會都會阻礙他成長
[00:13:27.000 --> 00:13:30.000]  有什麼可以幫助他們成長呢
[00:13:30.000 --> 00:13:33.000]  就是幫助他們信靠上帝
[00:13:33.000 --> 00:13:35.000]  信靠耶穌
[00:13:35.000 --> 00:13:37.000]  能夠自由的探索信仰
[00:13:37.000 --> 00:13:39.000]  他們在群體裏面
[00:13:39.000 --> 00:13:41.000]  當他們建立到歸屬感之後
[00:13:41.000 --> 00:13:43.000]  他們獲取一份肯定
[00:13:44.000 --> 00:13:47.000]  他們就會開始發現自己個人的獨特價值
[00:13:47.000 --> 00:13:49.000]  在群體裏面
[00:13:49.000 --> 00:13:51.000]  他能夠發現他自己
[00:13:51.000 --> 00:13:54.000]  能夠認定自己的屬靈恩賜
[00:13:54.000 --> 00:13:58.000]  他開始小小地去擔起一些責任
[00:13:58.000 --> 00:14:01.000]  去發展他所長
[00:14:01.000 --> 00:14:03.000]  神所給他的恩賜
[00:14:03.000 --> 00:14:05.000]  服侍群體
[00:14:05.000 --> 00:14:07.000]  這個風格的關鍵字
[00:14:07.000 --> 00:14:09.000]  可以說是門徒
[00:14:09.000 --> 00:14:12.000]  下一個風格
[00:14:13.000 --> 00:14:14.000]  侍奉上帝
[00:14:14.000 --> 00:14:16.000]  這個風格的人
[00:14:16.000 --> 00:14:19.000]  開始在群體裏面發展他的恩賜
[00:14:19.000 --> 00:14:21.000]  他開始擔當不同的角色
[00:14:21.000 --> 00:14:24.000]  而他所負責的亦是他感覺自在的崗位
[00:14:24.000 --> 00:14:26.000]  他投入侍奉
[00:14:26.000 --> 00:14:28.000]  他享受服侍人
[00:14:28.000 --> 00:14:31.000]  還有弟兄姊妹給他的回應都是很正面
[00:14:31.000 --> 00:14:33.000]  他感到肯定
[00:14:33.000 --> 00:14:35.000]  他開始感覺到服侍人真的很開心
[00:14:35.000 --> 00:14:38.000]  好找到他個人的恩賜
[00:14:38.000 --> 00:14:41.000]  他在群體裏面覺得自己有貢獻
[00:14:42.000 --> 00:14:44.000]  但是在侍奉裏面
[00:14:44.000 --> 00:14:46.000]  都會
[00:14:46.000 --> 00:14:48.000]  窒礙他的成長
[00:14:48.000 --> 00:14:50.000]  可能有五個可能
[00:14:50.000 --> 00:14:52.000]  第一
[00:14:52.000 --> 00:14:54.000]  他太過熱心
[00:14:54.000 --> 00:14:56.000]  而忘記了自己的需要
[00:14:56.000 --> 00:14:59.000]  或者忘記了他家人的需要
[00:14:59.000 --> 00:15:01.000]  第二
[00:15:01.000 --> 00:15:04.000]  他只單單滿足別人的需要
[00:15:04.000 --> 00:15:06.000]  把自己都傾出去
[00:15:06.000 --> 00:15:08.000]  就是為了滿足別人
[00:15:08.000 --> 00:15:10.000]  第三
[00:15:11.000 --> 00:15:12.000]  他忽略了
[00:15:12.000 --> 00:15:14.000]  他個人休息的需要
[00:15:14.000 --> 00:15:16.000]  第四
[00:15:16.000 --> 00:15:20.000]  他把服侍變成了他個人的崇拜
[00:15:20.000 --> 00:15:23.000]  他很想
[00:15:23.000 --> 00:15:26.000]  經常被人看到
[00:15:26.000 --> 00:15:28.000]  而人都很
[00:15:28.000 --> 00:15:30.000]  那種讚賞的程度是
[00:15:30.000 --> 00:15:33.000]  當他好像是一個偶像
[00:15:33.000 --> 00:15:37.000]  侍奉
[00:15:37.000 --> 00:15:39.000]  可能
[00:15:40.000 --> 00:15:42.000]  會變成自以為意的情況
[00:15:42.000 --> 00:15:44.000]  最後一個可能
[00:15:44.000 --> 00:15:47.000]  就是他誤以為
[00:15:47.000 --> 00:15:49.000]  侍奉的表現就等同他
[00:15:49.000 --> 00:15:52.000]  靈命很壞的表現
[00:15:52.000 --> 00:15:54.000]  侍奉的表現
[00:15:54.000 --> 00:15:58.000]  等同了他那時候的靈命好或壞的情況
[00:15:58.000 --> 00:16:01.000]  有什麼可以幫他成長呢
[00:16:01.000 --> 00:16:03.000]  就是在他迷失的裏面
[00:16:03.000 --> 00:16:05.000]  及時支持他關懷他
[00:16:05.000 --> 00:16:08.000]  能夠有助幫他面對
[00:16:09.000 --> 00:16:11.000]  他個人和信仰的危機
[00:16:11.000 --> 00:16:13.000]  尤其是當他開始
[00:16:13.000 --> 00:16:15.000]  懷疑
[00:16:15.000 --> 00:16:17.000]  自己和上帝的關係的時候
[00:16:17.000 --> 00:16:20.000]  他最需要的是同行者
[00:16:20.000 --> 00:16:23.000]  因為在這個時候
[00:16:23.000 --> 00:16:25.000]  他和神的關係
[00:16:25.000 --> 00:16:27.000]  正在改變中
[00:16:27.000 --> 00:16:30.000]  這個風格
[00:16:30.000 --> 00:16:32.000]  給他一個關鍵字
[00:16:32.000 --> 00:16:34.000]  就是侍奉
[00:16:34.000 --> 00:16:36.000]  下一個風格
[00:16:36.000 --> 00:16:38.000]  內在的歷程
[00:16:39.000 --> 00:16:40.000]  當他開始面對
[00:16:40.000 --> 00:16:42.000]  他個人的信仰
[00:16:42.000 --> 00:16:44.000]  和他個人的危機
[00:16:44.000 --> 00:16:46.000]  他發現信仰和生活之間
[00:16:46.000 --> 00:16:48.000]  有一個好像
[00:16:48.000 --> 00:16:53.000]  兩邊不能結合的鴻溝
[00:16:53.000 --> 00:16:58.000]  他內心在這個風格裏很困惑
[00:16:58.000 --> 00:17:02.000]  他開始對信仰外在的形式感到迷惘
[00:17:02.000 --> 00:17:04.000]  甚至痛苦
[00:17:04.000 --> 00:17:06.000]  他開始尋求一份
[00:17:06.000 --> 00:17:08.000]  內在的靈性
[00:17:10.000 --> 00:17:12.000]  他開始追求不是答案
[00:17:12.000 --> 00:17:14.000]  而是怎樣可以
[00:17:14.000 --> 00:17:16.000]  在生活和信仰當中
[00:17:16.000 --> 00:17:18.000]  有一個內在的屬靈指引
[00:17:18.000 --> 00:17:20.000]  讓他繼續活下去
[00:17:20.000 --> 00:17:24.000]  他所尋求的是一種生命的意義
[00:17:24.000 --> 00:17:26.000]  和侍奉的導向
[00:17:26.000 --> 00:17:28.000]  因為他最想處理
[00:17:28.000 --> 00:17:31.000]  他內心的問題和困惑
[00:17:31.000 --> 00:17:35.000]  如果不正視這個歷程的話
[00:17:35.000 --> 00:17:37.000]  就會出現
[00:17:38.000 --> 00:17:39.000]  窒礙他成長的情況
[00:17:39.000 --> 00:17:42.000]  有三個困難
[00:17:42.000 --> 00:17:45.000]  其中一個困難
[00:17:45.000 --> 00:17:48.000]  是他長期留在疑惑裏面
[00:17:48.000 --> 00:17:50.000]  他不斷嘗試
[00:17:50.000 --> 00:17:53.000]  想找一個更大的啟發給他
[00:17:53.000 --> 00:17:55.000]  但他找不到
[00:17:55.000 --> 00:17:57.000]  第二個可能
[00:17:57.000 --> 00:18:00.000]  是他將自我標準
[00:18:00.000 --> 00:18:04.000]  去代替上帝的標準來評估他自己
[00:18:04.000 --> 00:18:07.000]  當他反思檢討他自己的時候
[00:18:08.000 --> 00:18:09.000]  他不是用聖經
[00:18:09.000 --> 00:18:12.000]  他用自己的成敗得失的標準
[00:18:12.000 --> 00:18:14.000]  去看自己
[00:18:14.000 --> 00:18:16.000]  第三個可能
[00:18:16.000 --> 00:18:18.000]  是他開始慢慢離群
[00:18:18.000 --> 00:18:20.000]  他和人與人之間的關係
[00:18:20.000 --> 00:18:22.000]  開始缺乏一種
[00:18:22.000 --> 00:18:25.000]  有深度和親密的結連
[00:18:25.000 --> 00:18:27.000]  這些都會令他
[00:18:27.000 --> 00:18:29.000]  窒礙他成長
[00:18:29.000 --> 00:18:33.000]  有甚麼可以幫助他成長呢
[00:18:33.000 --> 00:18:35.000]  就是他這個時候
[00:18:36.000 --> 00:18:38.000]  可以陪伴他去面對他個人的軟弱
[00:18:38.000 --> 00:18:40.000]  去能夠幫助他
[00:18:40.000 --> 00:18:44.000]  與神面對面
[00:18:44.000 --> 00:18:49.000]  他需要的是放下他自我的忠心
[00:18:49.000 --> 00:18:52.000]  建立對神深一度的
[00:18:52.000 --> 00:18:54.000]  有深層的信心
[00:18:54.000 --> 00:18:57.000]  他需要他認識他自己
[00:18:57.000 --> 00:18:59.000]  甚至去越接納
[00:18:59.000 --> 00:19:01.000]  失敗
[00:19:01.000 --> 00:19:04.000]  因此他開始要放下
[00:19:05.000 --> 00:19:07.000]  過往在教會的成功感
[00:19:07.000 --> 00:19:11.000]  他要學會放下恐懼
[00:19:11.000 --> 00:19:14.000]  在生活裏面傳言的信靠
[00:19:14.000 --> 00:19:17.000]  和經歷上帝的同在
[00:19:17.000 --> 00:19:19.000]  在這個時候
[00:19:19.000 --> 00:19:21.000]  內在歷程風格的人
[00:19:21.000 --> 00:19:24.000]  他會遇到一個壁壘
[00:19:24.000 --> 00:19:28.000]  這個壁壘不是一個靈命的風格
[00:19:28.000 --> 00:19:30.000]  而是一個危機
[00:19:30.000 --> 00:19:34.000]  反映個人生命的真相
[00:19:35.000 --> 00:19:37.000]  所謂有危就有機
[00:19:37.000 --> 00:19:40.000]  危的是他困惑他自己
[00:19:40.000 --> 00:19:43.000]  面對上帝的時候
[00:19:43.000 --> 00:19:45.000]  很清楚上帝的旨意
[00:19:45.000 --> 00:19:48.000]  但他又清楚自己的意願
[00:19:48.000 --> 00:19:52.000]  在當中他感覺到很大的張力
[00:19:52.000 --> 00:19:56.000]  腦裏面只是罪疚的記憶
[00:19:56.000 --> 00:19:59.000]  他不斷嘗試用理性去分析
[00:19:59.000 --> 00:20:03.000]  但他一直找不到一個能夠說服他的答案
[00:20:04.000 --> 00:20:05.000]  不知不覺
[00:20:05.000 --> 00:20:10.000]  他開始懷疑漢史矛盾的信仰
[00:20:10.000 --> 00:20:13.000]  內心十分交戰
[00:20:13.000 --> 00:20:20.000]  這個情況如果在一些被委以重任的領袖層面發生
[00:20:20.000 --> 00:20:23.000]  這些人會更加困惑
[00:20:23.000 --> 00:20:25.000]  他會感到很大的懼怕
[00:20:25.000 --> 00:20:27.000]  他心想如果我一天
[00:20:27.000 --> 00:20:29.000]  突破不了現在這個關口
[00:20:29.000 --> 00:20:31.000]  我怎樣繼續下去呢
[00:20:32.000 --> 00:20:34.000]  他不知如何向主任牧師交代
[00:20:34.000 --> 00:20:37.000]  是否要辭職或是怎樣呢
[00:20:37.000 --> 00:20:42.000]  這個時候他會感覺到一種強烈的孤單感
[00:20:42.000 --> 00:20:44.000]  但正因為這種孤單感
[00:20:44.000 --> 00:20:49.000]  令他能夠打破迎來的機遇
[00:20:49.000 --> 00:20:55.000]  他開始要學習的是安成獨處
[00:20:55.000 --> 00:21:01.000]  他需要的是放下那些能夠代表他榮辱的東西
[00:21:02.000 --> 00:21:05.000]  他開始需要正視自己的內心和靈明
[00:21:05.000 --> 00:21:09.000]  是時候需要更新和醫治了
[00:21:09.000 --> 00:21:12.000]  其實這裡的壁壘
[00:21:12.000 --> 00:21:16.000]  正是邀請他去接納好的一面的他
[00:21:16.000 --> 00:21:18.000]  和不好的一面的他
[00:21:18.000 --> 00:21:21.000]  他要學習的是實踐信仰
[00:21:21.000 --> 00:21:24.000]  那個信仰就是寬恕
[00:21:24.000 --> 00:21:26.000]  寬恕他自己
[00:21:26.000 --> 00:21:28.000]  寬恕別人
[00:21:29.000 --> 00:21:32.000]  去闖開他的心懷
[00:21:32.000 --> 00:21:35.000]  緊緊抱著他
[00:21:35.000 --> 00:21:37.000]  就是另一面的他
[00:21:37.000 --> 00:21:39.000]  就是陰暗面的他
[00:21:39.000 --> 00:21:42.000]  勇於面對他自己的一切
[00:21:42.000 --> 00:21:46.000]  才能夠真真正正得到釋放和自由
[00:21:46.000 --> 00:21:49.000]  只要他發現到自己的脆弱
[00:21:49.000 --> 00:21:55.000]  他在裡面才能夠感覺到上帝無條件的愛和同在
[00:21:55.000 --> 00:21:57.000]  因為上帝的愛
[00:21:58.000 --> 00:22:03.000]  從來都不是我們有什麼
[00:22:03.000 --> 00:22:05.000]  我們是什麼
