
[00:00:00.000 --> 00:00:03.000]  丁智梅平安
[00:05:23.000 --> 00:05:29.000]  聖潔依靠主愛主
[00:05:29.000 --> 00:05:33.000]  愛人謙卑不妥協
[00:05:33.000 --> 00:05:38.000]  而且聽取旁人的意見
[00:05:38.000 --> 00:05:41.000]  可惜後面六年
[00:05:41.000 --> 00:05:45.000]  他冷淡了他跌倒了
[00:05:45.000 --> 00:05:48.000]  他生命變質了
[00:05:48.000 --> 00:05:52.000]  他只靠人不靠神
[00:05:52.000 --> 00:05:57.000]  缺乏了愛主愛人的心
[00:05:57.000 --> 00:06:00.000]  他向罪低頭
[00:06:00.000 --> 00:06:04.000]  不再聽取任何意見
[00:06:04.000 --> 00:06:06.000]  怎樣說呢
[00:06:06.000 --> 00:06:13.000]  當美國以色列要攻佔南國的時候
[00:06:13.000 --> 00:06:20.000]  亞薩不像以前這樣來禱告上帝
[00:06:20.000 --> 00:06:24.000]  他變得狂妄自大
[00:06:24.000 --> 00:06:30.000]  他說我可以用我的小聰明來處理這次難題
[00:06:30.000 --> 00:06:32.000]  不再禱告
[00:06:32.000 --> 00:06:35.000]  不再向神求問
[00:06:35.000 --> 00:06:45.000]  他竟然把聖殿和皇宮的寶物送給大馬色王
[00:06:45.000 --> 00:06:51.000]  要他幫助擊敗北國
[00:06:51.000 --> 00:06:56.000]  當先知亞哈尼來的時候
[00:06:56.000 --> 00:06:59.000]  他質問亞薩王
[00:06:59.000 --> 00:07:03.000]  本來應該聽先知的話
[00:07:03.000 --> 00:07:08.000]  但是亞薩王惱羞成怒
[00:07:08.000 --> 00:07:13.000]  把哈拉尼關到監牢裏面去
[00:07:13.000 --> 00:07:15.000]  而且誰跟我的意見不同
[00:07:15.000 --> 00:07:22.000]  一概要關到監牢裏面去
[00:07:22.000 --> 00:07:28.000]  這個時候亞薩變得要什麼就要什麼
[00:07:28.000 --> 00:07:32.000]  權力使人腐敗
[00:07:32.000 --> 00:07:39.000]  絕對的權力更容易變為絕對的腐敗
[00:07:39.000 --> 00:07:42.000]  亞薩到那個時候有極高的權柄
[00:07:42.000 --> 00:07:45.000]  他忘記了
[00:07:45.000 --> 00:07:51.000]  神將權力賜給領袖
[00:07:51.000 --> 00:07:54.000]  不是嚇管人的
[00:07:54.000 --> 00:07:57.000]  是要服侍人
[00:07:57.000 --> 00:08:00.000]  不是謀求個人的利益
[00:08:00.000 --> 00:08:05.000]  更不是表示自己無所不能
[00:08:05.000 --> 00:08:10.000]  在第一堂,這次的8月1號的第一堂
[00:08:10.000 --> 00:08:12.000]  晚上的時候
[00:08:12.000 --> 00:08:19.000]  我講到烏西亞前40年愛主
[00:08:19.000 --> 00:08:23.000]  後12年離開主
[00:08:23.000 --> 00:08:30.000]  今晚看到亞薩前35年愛主
[00:08:30.000 --> 00:08:33.000]  後6年離開主
[00:08:33.000 --> 00:08:42.000]  他也跟烏西亞一樣,變成過期人
[00:08:42.000 --> 00:08:51.000]  我說過過期的牛奶,過期的微鍋肉都不能再吃了
[00:08:51.000 --> 00:08:54.000]  但是令人反胃
[00:08:54.000 --> 00:09:00.000]  所以這個時候亞薩一身空袍
[00:09:00.000 --> 00:09:03.000]  晚節不保
[00:09:03.000 --> 00:09:09.000]  用耶穌的話更嚴厲
[00:09:09.000 --> 00:09:18.000]  他說猶太,猶太是這人不生在世上更好
[00:09:18.000 --> 00:09:27.000]  如果有一天我們見主的時候,主說你不生在世上更好
[00:09:27.000 --> 00:09:30.000]  是非常淒涼的
[00:09:30.000 --> 00:09:34.000]  主舉出一個例子
[00:09:34.000 --> 00:09:41.000]  發生在神學生,神的僕人身上
[00:09:41.000 --> 00:09:44.000]  純屬虛構
[00:09:44.000 --> 00:09:48.000]  如有雷同請原諒
[00:09:48.000 --> 00:09:53.000]  一對神學生剛剛畢業
[00:09:53.000 --> 00:10:00.000]  他們謙卑兩神面前全心全意求神
[00:10:00.000 --> 00:10:02.000]  他們要結婚
[00:10:02.000 --> 00:10:10.000]  沒有辦法負擔一個有體面的婚姻
[00:10:10.000 --> 00:10:15.000]  他們買的房子是非常簡陋的
[00:10:15.000 --> 00:10:17.000]  沒有電視
[00:10:17.000 --> 00:10:20.000]  沒有冰箱
[00:10:20.000 --> 00:10:23.000]  吃和穿都很簡陋
[00:10:23.000 --> 00:10:30.000]  那個時候,在主裡面有很深的平安和喜樂
[00:10:30.000 --> 00:10:34.000]  那個時候他們禱告是什麼呢?
[00:10:34.000 --> 00:10:38.000]  主啊,我們夫婦需要祢
[00:10:38.000 --> 00:10:43.000]  願祢的旨意成就在我們身上
[00:10:43.000 --> 00:10:46.000]  求祢幫助我們
[00:10:46.000 --> 00:10:55.000]  神知道所有一切的美事都是來自於祢
[00:10:55.000 --> 00:10:58.000]  神聽了他們的祈禱
[00:10:58.000 --> 00:11:01.000]  賜福給他們
[00:11:01.000 --> 00:11:04.000]  給他們許多的恩典
[00:11:04.000 --> 00:11:06.000]  許多的恩賜
[00:11:06.000 --> 00:11:09.000]  許多的才華
[00:11:09.000 --> 00:11:17.000]  慢慢這對夫婦的眼目離開了施恩的主
[00:11:17.000 --> 00:11:21.000]  被這些禮物佔據了
[00:11:21.000 --> 00:11:25.000]  他們教會增長到一千人
[00:11:25.000 --> 00:11:31.000]  很快地他們謙卑受教的心消失了
[00:11:31.000 --> 00:11:35.000]  他們那個時候只有自己
[00:11:35.000 --> 00:11:39.000]  忘記了當年和主相遇的那種感動和美
[00:11:39.000 --> 00:11:50.000]  更可怕的是,許多人成為了領袖之後
[00:11:50.000 --> 00:11:56.000]  我們有一種叫當之無愧的心態
[00:11:56.000 --> 00:11:59.000]  什麼叫當之無愧?
[00:11:59.000 --> 00:12:05.000]  當之無愧就是我認為自己很特別
[00:12:05.000 --> 00:12:07.000]  我是主任牧師
[00:12:07.000 --> 00:12:09.000]  我是總裁
[00:12:09.000 --> 00:12:12.000]  我是爸爸
[00:12:12.000 --> 00:12:17.000]  我是超越家中的一切規律
[00:12:17.000 --> 00:12:23.000]  因此我應該受到特別的對待
[00:12:23.000 --> 00:12:26.000]  我不需要再忍受別人所忍受的艱辛
[00:12:26.000 --> 00:12:30.000]  我不需要去忍受別人所受過的擔心
[00:12:30.000 --> 00:12:34.000]  這豈不是我們師父很久的領袖常說的話嗎?
[00:12:34.000 --> 00:12:39.000]  這豈不是我們做了很久領袖的人常常說的話嗎?
[00:12:39.000 --> 00:12:41.000]  現在我們這樣有成就了
[00:12:41.000 --> 00:12:43.000]  我是這樣有成就了
[00:12:43.000 --> 00:12:45.000]  何不放鬆自己呢?
[00:12:45.000 --> 00:12:47.000]  何不放鬆一下自己呢?
[00:12:47.000 --> 00:12:48.000]  是我應得的嘛
[00:12:48.000 --> 00:12:49.000]  是我應得的嘛
[00:12:49.000 --> 00:12:52.000]  這樣的態度變成自大狂傲
[00:12:52.000 --> 00:12:54.000]  這樣的態度變成自大狂傲
[00:12:54.000 --> 00:12:59.000]  這樣的態度是把自己的特權看得超過自己的責任
[00:12:59.000 --> 00:13:03.000]  這樣的態度是把自己的特權看得超過自己的責任
[00:13:03.000 --> 00:13:07.000]  亞撒把先知哈那尼關到監牢裏面
[00:13:07.000 --> 00:13:11.000]  亞撒把先知哈那尼關到監牢裏面去
[00:13:11.000 --> 00:13:13.000]  他拒絕聽所有人的勸告
[00:13:13.000 --> 00:13:15.000]  他拒絕聽所有人的勸告
[00:13:15.000 --> 00:13:17.000]  最後自取滅亡
[00:13:17.000 --> 00:13:19.000]  最後自取滅亡
[00:13:19.000 --> 00:13:23.000]  若在高海拔的地方呆久了一點
[00:13:23.000 --> 00:13:27.000]  若在高海拔的地方呆久了一點
[00:13:27.000 --> 00:13:29.000]  很高地位的時候
[00:13:29.000 --> 00:13:30.000]  很高地位的時候
[00:13:30.000 --> 00:13:33.000]  人體兩個器官受到損害
[00:13:33.000 --> 00:13:35.000]  人有兩個器官會受到損害
[00:13:35.000 --> 00:13:38.000]  一個是聽覺遲鈍,一個是視力模糊
[00:13:38.000 --> 00:13:43.000]  一個是聽力遲鈍,一個是視力模糊
[00:13:43.000 --> 00:13:44.000]  這句話說得真好
[00:13:44.000 --> 00:13:45.000]  這句話說得真好
[00:13:45.000 --> 00:13:47.000]  一個坐在高位的領袖
[00:13:47.000 --> 00:13:49.000]  一個坐在高位的領袖
[00:13:49.000 --> 00:13:53.000]  變得聽覺遲鈍,聽不到別人的勸告
[00:13:53.000 --> 00:13:56.000]  變得聽覺遲鈍,聽不到別人的勸告
[00:13:56.000 --> 00:13:59.000]  視力模糊,看不到前景多麼危險
[00:13:59.000 --> 00:14:02.000]  視力模糊,看不到前景多麼危險
[00:14:02.000 --> 00:14:04.000]  看不到自己應該改善的地方
[00:14:04.000 --> 00:14:06.000]  看不到自己要改善的地方
[00:14:06.000 --> 00:14:08.000]  今晚我們痛心疾首
[00:14:08.000 --> 00:14:10.000]  令到我們痛心疾首
[00:14:10.000 --> 00:14:14.000]  我們要求主賜我們永遠一個受教謙卑的心
[00:14:14.000 --> 00:14:17.000]  我們求主賜我們一個永遠受教的心
[00:14:17.000 --> 00:14:20.000]  那看了亞撒,我們轉移鏡頭看看大衛
[00:14:20.000 --> 00:14:23.000]  我們剛才說了亞撒,我們轉過來看看大衛
[00:14:23.000 --> 00:14:25.000]  那今晚我們只講三個王
[00:14:25.000 --> 00:14:26.000]  我們今晚只講三個王
[00:14:26.000 --> 00:14:28.000]  如果你想知道十個王
[00:14:28.000 --> 00:14:31.000]  你可以買一本書叫做《與君對話》
[00:14:31.000 --> 00:14:32.000]  如果你想看十個王
[00:14:32.000 --> 00:14:36.000]  可以看陳方牧師所著作的《與君對話》那本書
[00:14:36.000 --> 00:14:40.000]  大衛和神的關係是很密切的
[00:14:40.000 --> 00:14:42.000]  他們與神的關係應該是很密切的
[00:14:42.000 --> 00:14:44.000]  大衛見的事也比我們多
[00:14:44.000 --> 00:14:46.000]  大衛所見的事比我們多
[00:14:46.000 --> 00:14:48.000]  一不留神也犯了大罪
[00:14:48.000 --> 00:14:50.000]  一不留神也犯了大罪
[00:14:50.000 --> 00:14:53.000]  魔鬼常常在我們自鳴得意的時候
[00:14:53.000 --> 00:14:56.000]  魔鬼常常在我們自鳴得意的時候
[00:14:56.000 --> 00:14:57.000]  將我們擊打
[00:14:57.000 --> 00:14:58.000]  將我們擊打
[00:14:58.000 --> 00:14:59.000]  魔鬼從不睡覺
[00:14:59.000 --> 00:15:00.000]  魔鬼從來不用睡覺
[00:15:00.000 --> 00:15:02.000]  從不信情面
[00:15:02.000 --> 00:15:03.000]  不用
[00:15:03.000 --> 00:15:04.000]  不信情面
[00:15:04.000 --> 00:15:05.000]  不信情面
[00:15:05.000 --> 00:15:07.000]  即使你靈敏到了高峰
[00:15:07.000 --> 00:15:09.000]  無論你靈敏到多高峰
[00:15:09.000 --> 00:15:10.000]  他還要試探你
[00:15:10.000 --> 00:15:11.000]  他還要試探你
[00:15:11.000 --> 00:15:12.000]  誘惑你
[00:15:12.000 --> 00:15:13.000]  突破你
[00:15:13.000 --> 00:15:15.000]  你我千萬不要輕敵
[00:15:15.000 --> 00:15:17.000]  你我千萬不要輕敵
[00:15:17.000 --> 00:15:19.000]  不要以為自己來到一個地步
[00:15:19.000 --> 00:15:21.000]  不要以為自己來到一個地步
[00:15:21.000 --> 00:15:23.000]  能夠說我安全了
[00:15:23.000 --> 00:15:25.000]  就說自己我安全了
[00:15:25.000 --> 00:15:26.000]  我妥當了
[00:15:26.000 --> 00:15:27.000]  我妥當了
[00:15:27.000 --> 00:15:30.000]  我跟隨主已經有相當大多的年日
[00:15:30.000 --> 00:15:32.000]  我跟隨主有相當長的年日
[00:15:32.000 --> 00:15:34.000]  在主的話也算有基礎的
[00:15:34.000 --> 00:15:36.000]  在主的話上算有基礎了
[00:15:36.000 --> 00:15:38.000]  我曾經上海
[00:15:38.000 --> 00:15:40.000]  我曾經上海
[00:15:40.000 --> 00:15:41.000]  有什麼事我沒有見過呢
[00:15:41.000 --> 00:15:43.000]  有什麼事我沒有見過呢
[00:15:43.000 --> 00:15:46.000]  有什麼事會引導我離開主呢
[00:15:46.000 --> 00:15:48.000]  有什麼事會引導我離開主呢
[00:15:48.000 --> 00:15:50.000]  微信主的朋友
[00:15:50.000 --> 00:15:52.000]  在座微信主的朋友
[00:15:52.000 --> 00:15:53.000]  在座微信主的朋友
[00:15:53.000 --> 00:15:55.000]  你要明白你不能靠
[00:15:55.000 --> 00:15:58.000]  永遠不能靠自己的力量來對抗罪惡
[00:15:58.000 --> 00:15:59.000]  你記得
[00:15:59.000 --> 00:16:02.000]  永遠不能靠自己的力量來對抗罪惡
[00:16:02.000 --> 00:16:04.000]  因為你有法力感
[00:16:04.000 --> 00:16:05.000]  因為你有罰力感
[00:16:05.000 --> 00:16:06.000]  有罪咎感
[00:16:06.000 --> 00:16:07.000]  有罪惡感
[00:16:07.000 --> 00:16:08.000]  有羞恥感
[00:16:08.000 --> 00:16:09.000]  有羞恥感
[00:16:09.000 --> 00:16:10.000]  但是除了神之外
[00:16:10.000 --> 00:16:13.000]  沒有辦法對付你內心的罪惡
[00:16:13.000 --> 00:16:14.000]  除了神之外
[00:16:14.000 --> 00:16:17.000]  你沒有辦法對付你內在的罪惡
[00:16:17.000 --> 00:16:20.000]  情欲的罪凶來死凶凶
[00:16:20.000 --> 00:16:23.000]  情欲來之凶凶
[00:16:23.000 --> 00:16:24.000]  貪得無厭
[00:16:24.000 --> 00:16:25.000]  貪得無厭
[00:16:25.000 --> 00:16:28.000]  使那些自以為剛強的人也會跌倒
[00:16:28.000 --> 00:16:29.000]  使那些自以為剛強的人也會跌倒
[00:16:29.000 --> 00:16:31.000]  有的人自以為剛強都會跌倒
[00:16:31.000 --> 00:16:32.000]  我們要拒絕
[00:16:32.000 --> 00:16:33.000]  我們要拒絕
[00:16:33.000 --> 00:16:35.000]  不要以身試法
[00:16:35.000 --> 00:16:36.000]  不要以身試法
[00:16:36.000 --> 00:16:39.000]  那你想想大衛有什麼藉口犯罪呢
[00:16:39.000 --> 00:16:43.000]  那你想想大衛有什麼藉口犯罪呢
[00:16:43.000 --> 00:16:45.000]  他犯了奸淫搶奪別人的妻子
[00:16:45.000 --> 00:16:46.000]  他犯了奸淫搶奪別人的妻子
[00:16:46.000 --> 00:16:49.000]  他犯了奸淫搶奪別人的妻子
[00:16:49.000 --> 00:16:51.000]  我猜他有四大理由
[00:16:51.000 --> 00:16:53.000]  我猜他有四大理由
[00:16:53.000 --> 00:16:55.000]  第一,我是皇帝
[00:16:55.000 --> 00:16:56.000]  第一,我是皇帝
[00:16:56.000 --> 00:16:58.000]  我有最高的權柄
[00:16:58.000 --> 00:16:59.000]  我有最高的權柄
[00:16:59.000 --> 00:17:01.000]  我看中誰家的婦女
[00:17:01.000 --> 00:17:03.000]  我看中誰家的婦女
[00:17:03.000 --> 00:17:05.000]  我當然有權把她迎娶過來
[00:17:05.000 --> 00:17:07.000]  我當然有權把她迎娶過來
[00:17:07.000 --> 00:17:09.000]  等一下我會一一地反駁
[00:17:09.000 --> 00:17:11.000]  等一下我會一一地反駁
[00:17:11.000 --> 00:17:13.000]  第二,他說其實我身邊的大臣
[00:17:13.000 --> 00:17:14.000]  第二,他說其實我身邊的大臣
[00:17:14.000 --> 00:17:16.000]  第二,他說其實我身邊的大臣
[00:17:16.000 --> 00:17:18.000]  都知道我和八十八的秘密
[00:17:18.000 --> 00:17:21.000]  都知道我和八十八的秘密
[00:17:21.000 --> 00:17:22.000]  但他們沒有說我錯
[00:17:22.000 --> 00:17:24.000]  但他們都沒有說我錯
[00:17:24.000 --> 00:17:26.000]  越壓還支持我的行動
[00:17:26.000 --> 00:17:29.000]  越壓還支持我的行動
[00:17:29.000 --> 00:17:30.000]  第三個理由
[00:17:30.000 --> 00:17:31.000]  第三個理由
[00:17:31.000 --> 00:17:32.000]  我猜想大衛會說
[00:17:32.000 --> 00:17:33.000]  我猜想大衛會說
[00:17:33.000 --> 00:17:34.000]  我猜想大衛會說
[00:17:34.000 --> 00:17:37.000]  我拼命勸烏尼亞回家
[00:17:37.000 --> 00:17:38.000]  我拼命勸烏尼亞回家
[00:17:38.000 --> 00:17:39.000]  跟太太共度良宵
[00:17:39.000 --> 00:17:40.000]  跟太太共度良宵
[00:17:40.000 --> 00:17:42.000]  其實我都勸烏尼亞回家
[00:17:42.000 --> 00:17:43.000]  其實我都勸烏尼亞回家
[00:17:43.000 --> 00:17:44.000]  跟我太太共度良宵
[00:17:44.000 --> 00:17:45.000]  跟我太太共度良宵
[00:17:45.000 --> 00:17:46.000]  這樣一來人家以為
[00:17:46.000 --> 00:17:47.000]  這樣一來人家以為
[00:17:47.000 --> 00:17:48.000]  我和八十八的孩子是他生的
[00:17:48.000 --> 00:17:49.000]  我和八十八的孩子是他生的
[00:17:49.000 --> 00:17:50.000]  這樣一來人家就會以為
[00:17:50.000 --> 00:17:51.000]  這樣一來人家就會以為
[00:17:51.000 --> 00:17:52.000]  我和八十八的孩子是烏尼亞生的
[00:17:52.000 --> 00:17:53.000]  我和八十八的孩子是烏尼亞生的
[00:17:53.000 --> 00:17:54.000]  我和八十八的孩子是烏尼亞生的
[00:17:54.000 --> 00:18:05.000]  我和八十八的孩子是烏尼亞生的
[00:18:05.000 --> 00:18:06.000]  但是烏尼亞太固執了
[00:18:06.000 --> 00:18:07.000]  但是烏尼亞太固執了
[00:18:07.000 --> 00:18:08.000]  但是烏尼亞太固執了
[00:18:08.000 --> 00:18:09.000]  他不接受我的好意
[00:18:09.000 --> 00:18:10.000]  他不接受我的好意
[00:18:10.000 --> 00:18:11.000]  所以他逼我殺他
[00:18:11.000 --> 00:18:12.000]  所以他逼我殺他
[00:18:12.000 --> 00:18:13.000]  結果他逼我殺他
[00:18:13.000 --> 00:18:14.000]  第四
[00:18:14.000 --> 00:18:15.000]  第四
[00:18:15.000 --> 00:18:16.000]  他說八十八也心甘情願嫁給我
[00:18:16.000 --> 00:18:17.000]  他說八十八也心甘情願嫁給我
[00:18:17.000 --> 00:18:18.000]  八十八也心甘情願嫁給我
[00:18:18.000 --> 00:18:19.000]  八十八也心甘情願嫁給我
[00:18:19.000 --> 00:18:20.000]  八十八也心甘情願嫁給我
[00:18:20.000 --> 00:18:21.000]  八十八也心甘情願嫁給我
[00:18:21.000 --> 00:18:22.000]  八十八也心甘情願嫁給我
[00:18:22.000 --> 00:18:24.000]  八十八也心甘情願嫁給我
[00:18:24.000 --> 00:18:25.000]  八十八也心甘情願嫁給我
[00:18:25.000 --> 00:18:26.000]  八十八也心甘情願嫁給我
[00:18:26.000 --> 00:18:27.000]  八十八也心甘情願嫁給我
[00:18:27.000 --> 00:18:28.000]  八十八也心甘情願嫁給我
[00:18:28.000 --> 00:18:29.000]  八十八也心甘情願嫁給我
[00:18:29.000 --> 00:18:30.000]  八十八也心甘情願嫁給我
[00:18:30.000 --> 00:18:31.000]  八十八也心甘情願嫁給我
[00:18:31.000 --> 00:18:32.000]  八十八也心甘情願嫁給我
[00:18:32.000 --> 00:18:33.000]  八十八也心甘情願嫁給我
[00:18:33.000 --> 00:18:34.000]  八十八也心甘情願嫁給我
[00:18:34.000 --> 00:18:35.000]  八十八也心甘情願嫁給我
[00:18:35.000 --> 00:18:36.000]  八十八也心甘情願嫁給我
[00:18:36.000 --> 00:18:37.000]  八十八也心甘情願嫁給我
[00:18:37.000 --> 00:18:57.000]  八十八也心甘情願嫁給我
[00:18:57.000 --> 00:18:58.000]  八十八也心甘情願嫁給我
[00:18:58.000 --> 00:18:59.000]  八十八也心甘情願嫁給我
[00:18:59.000 --> 00:19:00.000]  八十八也心甘情願嫁給我
[00:19:00.000 --> 00:19:01.000]  八十八也心甘情願嫁給我
[00:19:01.000 --> 00:19:02.000]  八十八也心甘情願嫁給我
[00:19:02.000 --> 00:19:03.000]  八十八也心甘情願嫁給我
[00:19:03.000 --> 00:19:04.000]  八十八也心甘情願嫁給我
[00:19:04.000 --> 00:19:05.000]  八十八也心甘情願嫁給我
[00:19:05.000 --> 00:19:06.000]  八十八也心甘情願嫁給我
[00:19:06.000 --> 00:19:33.520]  他先錯,我後錯,我只是以牙還牙,我不過是以牙還牙,第四,你情我願,第四呢,你情我願,為什麼你說我犯罪?你為什麼說我犯罪?那我們要正視你那些不成理由的理由,我們要正視那些不成理由的理由,裡面一直是自欺,裡面一不明是自欺,你有沒有想過你今天所犯的某種罪,你還在自欺,還在騙自己?
[00:19:33.520 --> 00:19:38.320]  弟兄姊妹,你看看你今天所犯的那些罪,是不是還在自欺,還在欺騙自己?
[00:19:38.320 --> 00:20:02.200]  你應該在今晚醒過來,應該有一個拿丹,他敢向你說誠實話,他帶著眼淚來勸告你,勸你清醒過來,這個拿丹經常地勸勉你,責備你,
[00:20:02.200 --> 00:20:27.160]  矯正你,督促你,願你和我今晚有這個心願,我希望在我生命中,有一個愛我到一個地步,因為怕我跌倒,不怕麻煩我,
[00:20:27.160 --> 00:20:50.960]  冒犯我,這是一種何等偉大的情操,常罵我,常提醒我,所以領袖旁邊沒有人再講他的時候,他就一直嚇我,大衛和亞剎不同,
[00:20:50.960 --> 00:21:16.320]  拿丹勸告之後,他就立刻悔改,我每天在領袖的時候都做領袖筆記,也寫禱告日記,如果昨天我做了一件錯事,我就寫在聖經的邊邊,永不再犯。
[00:21:16.320 --> 00:21:44.600]  我就在聖經的旁邊,我不用你的寶了,我就寫住永不再犯,看到嗎?我一直在重複犯某一個罪,我送給你這個五小章迷你自傳,有五章,每章兩句話,我沿著街往下走,
[00:21:44.600 --> 00:22:11.960]  人行道上有一個深洞,我掉下去了,我迷路了,非常無助,那不是我的錯,我費了九牛二虎之力才找到出路,這是我們生命的第一個光景,
[00:22:11.960 --> 00:22:40.600]  第二天,我沿著街往下走,人行道上有一個深洞還在那邊,我裝作看不到,我又掉在同一個洞裏面,我真不敢相信我會掉到同一個地方去。
[00:22:40.600 --> 00:23:07.960]  死定了,那不是我的錯,我還是花了很多時間才找到出口,第一天是不慎失腳,今天是明知故犯了,第三天,我沿著同樣的街往下走,人行道上有一個深洞還在那邊,
[00:23:07.960 --> 00:23:30.440]  人行道上又有一個很大的洞,我看到它在那裏,結果我還是掉下去,這已經成為了習慣,我眼睛張開了,我知道我身在何處,這是我的錯,我很快就跑了出來。
[00:23:30.440 --> 00:23:59.240]  第四天,我沿著同樣的街往下走,人行道上有一個深洞,我繞著邊走過去,迴避試探,
[00:23:59.240 --> 00:24:23.480]  我們不要故意以身試法,最後一天完全得勝了,我換一條街走,這對我有很大的提醒,這就是我們犯罪的重演的情形,
[00:24:23.480 --> 00:24:45.160]  起初不慎失腳,後來明知故犯,後來纏住我們習以為常了,只要我們靠著恩典迴避,靠著恩典有力量脫離,我們才有出路。
[00:24:45.160 --> 00:25:06.440]  今晚我說我們有兩個禱告,每天我們禱告,求主賜我謙卑受教的心,第二個禱告,求主賜我為主焚燒的生命,
[00:25:06.440 --> 00:25:27.320]  我設計這十天的講題,最後一天是精彩,生命裡面的最高峰,焚燒的生命,保羅是歷代最偉大的宣教士,
[00:25:27.320 --> 00:25:47.160]  他的生命就是為主焚燒,為主奔跑,他的血騰騰,熱血沸騰,是終極無憾,他的足跡遍佈了當時的未得之民。
[00:25:47.160 --> 00:26:09.640]  在晚年還走到羅馬,甚至到西班牙,在哥倫多後書第十一章,看到保羅說我被鞭打五次,被棍打三次,被石頭打一次,
