
[00:00:00.000 --> 00:00:02.560]  今日可以同大家一齊敬拜
[00:11:42.340 --> 00:11:44.340]  咁我又都講到話林書豪成個
[00:11:44.340 --> 00:11:46.340]  呢個係香港嘅日程呀
[00:11:46.340 --> 00:11:47.340]  去邊度呀
[00:11:47.340 --> 00:11:49.340]  每一段邊個時間出現
[00:11:49.340 --> 00:11:51.340]  咁佢就話林書豪來港
[00:11:51.340 --> 00:11:54.340]  任fans捕獲咁樣
[00:11:54.340 --> 00:11:56.340]  但我唔知佢有冇舊時咁紅呀
[00:11:56.340 --> 00:11:59.340]  咁但係你都會用咗個捕獲呀
[00:11:59.340 --> 00:12:01.340]  你真係好似去追星嘅時候
[00:12:01.340 --> 00:12:03.340]  真係好似去捕捉佢咁樣
[00:12:03.340 --> 00:12:05.340]  咁呢個差唔多啦
[00:12:05.340 --> 00:12:09.340]  即係比德西門同埋啲門徒一齊去搵耶穌嘅時候
[00:12:09.340 --> 00:12:11.340]  真係要好似捕獲林書豪咁樣
[00:12:11.340 --> 00:12:13.340]  但你發覺佢唔見咗喎
[00:12:13.340 --> 00:12:16.340]  如果林書豪要出席一個講座
[00:12:16.340 --> 00:12:17.340]  發現佢唔喺度呀
[00:12:17.340 --> 00:12:18.340]  啲人會幾咁心慌呀
[00:12:18.340 --> 00:12:22.340]  而家呢個就係一種好急需一定要搵到耶穌嘅情況
[00:12:22.340 --> 00:12:26.340]  見到佢就話眾人都在找你
[00:12:26.340 --> 00:12:28.340]  換句話講個潛台詞就係
[00:12:28.340 --> 00:12:30.340]  你去咗邊呀夫子
[00:12:30.340 --> 00:12:32.340]  我哋個個都搵緊你
[00:12:32.340 --> 00:12:35.340]  好有趣耶穌嘅回應
[00:12:35.340 --> 00:12:38.340]  38節耶穌對他們說
[00:12:38.340 --> 00:12:41.340]  讓我們往別處去
[00:12:41.340 --> 00:12:44.340]  到鄰近的鄉村
[00:12:44.340 --> 00:12:49.340]  我也好在那裡傳道,因為我是為者是出來的
[00:12:49.340 --> 00:12:55.340]  於是他走遍全加利利,在他們的會堂傳道並且趕鬼
[00:12:55.340 --> 00:12:58.340]  當耶穌好受歡迎
[00:12:58.340 --> 00:13:01.340]  我哋見到成班人都喺度搵緊耶穌
[00:13:01.340 --> 00:13:04.340]  等緊耶穌再返去嘅時候
[00:13:04.340 --> 00:13:07.340]  耶穌話等我去第二度啦
[00:13:07.340 --> 00:13:09.340]  我唔再去嗰個地方啦
[00:13:09.340 --> 00:13:13.340]  我係為咗傳道,所以我要去其他地方啦
[00:13:13.340 --> 00:13:16.340]  好有趣,佢唔係諗
[00:13:16.340 --> 00:13:20.340]  咦,呢度咁受歡迎呀,好喎,等我繼續去先
[00:13:20.340 --> 00:13:22.340]  佢睇得見嘅係
[00:13:22.340 --> 00:13:26.340]  第一,佢自己嘅使命,佢係為咗傳道而嚟
[00:13:26.340 --> 00:13:28.340]  唔係因為佢受歡迎就去
[00:13:28.340 --> 00:13:31.340]  第二,可能呢班人跟隨佢嘅時候
[00:13:31.340 --> 00:13:35.340]  係因為佢哋想喺耶穌入面搵到好處
[00:13:35.340 --> 00:13:38.340]  耶穌啱啱又醫病又趕鬼
[00:13:38.340 --> 00:13:41.340]  佢哋係想得到呢件事而跟隨耶穌
[00:13:41.340 --> 00:13:45.340]  而耶穌話我係要去傳道,所以佢要離開
[00:13:45.340 --> 00:13:48.340]  呢班人不明不白嘅跟隨耶穌
[00:13:48.340 --> 00:13:51.340]  因為佢根本都唔知道耶穌喺度做緊乜嘢
[00:13:51.340 --> 00:13:55.340]  佢哋見得到有啲佢哋啱嘅嘢佢哋想要
[00:13:55.340 --> 00:13:58.340]  但係耶穌係持守住自己嘅使命
[00:13:58.340 --> 00:14:00.340]  佢要做佢應該要做嘅事情
[00:14:00.340 --> 00:14:03.340]  佢冇因著佢受歡迎要去
[00:14:03.340 --> 00:14:07.340]  因為佢係為咗一個唔啱嘅原因受歡迎
[00:14:07.340 --> 00:14:11.340]  呢班人跟隨耶穌都係跟得不明不白嘅
[00:14:11.340 --> 00:14:13.340]  我想同大家介紹一個人物
[00:14:13.340 --> 00:14:15.340]  可唔可以有個powerpoint唔該
[00:14:15.340 --> 00:14:22.340]  知唔知呢個邊個嚟㗎
[00:14:22.340 --> 00:14:24.340]  你唔知係好正常呀
[00:14:24.340 --> 00:14:26.340]  你知我會有啲意外
[00:14:26.340 --> 00:14:29.340]  佢係菲律賓前總統
[00:14:29.340 --> 00:14:31.340]  Joseph Estrada
[00:14:31.340 --> 00:14:35.340]  佢呢前總統啦咁佢而家已經唔係啦
[00:14:35.340 --> 00:14:38.340]  咁但係呢佢受歡迎嘅原因呢
[00:14:38.340 --> 00:14:41.340]  係因為佢本身係一個演員嚟嘅
[00:14:41.340 --> 00:14:47.340]  佢做過一百套以上嘅男主角嘅電影
[00:14:47.340 --> 00:14:49.340]  而作為一個製片人呢
[00:14:49.340 --> 00:14:51.340]  佢都拍過七十套電影
[00:14:51.340 --> 00:14:53.340]  咁純粹做一個比較呢
[00:14:53.340 --> 00:14:56.340]  呢一位仁兄呢
[00:14:56.340 --> 00:15:01.340]  周星馳就拍過大概五十至六十部電影度啦
[00:15:01.340 --> 00:15:04.340]  咁而另外呢一位仁兄呢
[00:15:04.340 --> 00:15:08.340]  成龍呢就拍過大概一百零幾套電影
[00:15:08.340 --> 00:15:10.340]  即包括到佢未紅嘅時候
[00:15:10.340 --> 00:15:12.340]  做啲配角嘅角色咁樣
[00:15:12.340 --> 00:15:14.340]  咁所以你睇返
[00:15:14.340 --> 00:15:16.340]  呢一位仁兄
[00:15:16.340 --> 00:15:18.340]  佢拍過超過一百部電影嘅時候話呢
[00:15:18.340 --> 00:15:21.340]  從一個即係當地嘅電影業嚟講呢
[00:15:21.340 --> 00:15:24.340]  佢嘅影響力呢其實係大過成龍周星馳嘅
[00:15:24.340 --> 00:15:27.340]  而呢幅相我覺得佢有幾分似伍萬達啦
[00:15:27.340 --> 00:15:29.340]  不過可能係我個人嘅睇法咁
[00:15:29.340 --> 00:15:31.340]  佢拍嗰套電影呢
[00:15:31.340 --> 00:15:36.340]  都係講佢係為著啲受欺壓嘅人做英雄咁樣
[00:15:36.340 --> 00:15:39.340]  即係拯救啲好慘呀好窮呀低下階層嗰啲人
[00:15:39.340 --> 00:15:40.340]  所以啲人好鍾意佢
[00:15:40.340 --> 00:15:42.340]  以至到就係嗰班低下階層人呢
[00:15:42.340 --> 00:15:44.340]  就好擁戴佢
[00:15:44.340 --> 00:15:47.340]  以至到佢可以做到總統咁樣
[00:15:47.340 --> 00:15:49.340]  咁都幾有趣呀
[00:15:49.340 --> 00:15:52.340]  即係因為你拍戲受歡迎就可以做總統咁樣
[00:15:52.340 --> 00:15:56.340]  咁可能有啲香港人話咁都好過無呀咁樣
[00:15:56.340 --> 00:15:59.340]  咁呀總之佢受歡迎啦
[00:15:59.340 --> 00:16:01.340]  但係呢我覺得有趣嘅就係
[00:16:01.340 --> 00:16:04.340]  有一次我聽一個菲律賓嘅朋友同我講
[00:16:04.340 --> 00:16:09.340]  話呢當有啲人問到一個總統呢啲政治議題嘅時候呢
[00:16:09.340 --> 00:16:10.340]  佢答咗句
[00:16:10.340 --> 00:16:13.340]  我點知呀我演員嚟嘅我邊個識呀咁樣
[00:16:13.340 --> 00:16:16.340]  嗱咁佢講真定講假我唔係好清楚啦
[00:16:16.340 --> 00:16:17.340]  可能佢講笑啦
[00:16:17.340 --> 00:16:20.340]  但係即係若果係真嘅話你諗吓
[00:16:20.340 --> 00:16:21.340]  佢受歡迎
[00:16:21.340 --> 00:16:23.340]  佢作為一個演員受歡迎
[00:16:23.340 --> 00:16:25.340]  所以佢可以做到一個總統
[00:16:25.340 --> 00:16:29.340]  佢呢個受歡迎係一個唔合適嘅原因呀
[00:16:29.340 --> 00:16:31.340]  如果因為呢個緣故讓佢做總統
[00:16:31.340 --> 00:16:35.340]  佢根本都唔能夠稱職佢做一個總統嘅話
[00:16:35.340 --> 00:16:37.340]  咁佢點樣可以因著佢受歡迎就係呢
[00:16:37.340 --> 00:16:39.340]  擺到你信得一齊
[00:16:39.340 --> 00:16:43.340]  佢最後好似係因為貪污緣故都坐過兩年監咁樣
[00:16:43.340 --> 00:16:46.340]  但係睇返耶穌嘅時候
[00:16:46.340 --> 00:16:48.340]  啲門徒去跟隨耶穌嘅時候
[00:16:48.340 --> 00:16:50.340]  雖然耶穌好受歡迎
[00:16:50.340 --> 00:16:52.340]  但係呢個係一個錯誤嘅原因呀
[00:16:52.340 --> 00:16:57.340]  因為個個都係想喺耶穌身上面攞到啲著數
[00:16:57.340 --> 00:17:00.340]  係為咗我嘅緣故呀
[00:17:00.340 --> 00:17:03.340]  包括到門徒
[00:17:03.340 --> 00:17:06.340]  好有趣
[00:17:06.340 --> 00:17:10.340]  當耶穌離開群眾去禱告嘅時候
[00:17:10.340 --> 00:17:12.340]  聖門彼得帶埋啲人
[00:17:12.340 --> 00:17:14.340]  帶埋啲人同伴去搵耶穌
[00:17:14.340 --> 00:17:17.340]  嘩 下面啲人等緊你喎
[00:17:17.340 --> 00:17:20.340]  佢打斷咗耶穌本身所做嘅事
[00:17:20.340 --> 00:17:22.340]  即係更加正確嘅
[00:17:22.340 --> 00:17:24.340]  佢可能應該企埋一邊等
[00:17:24.340 --> 00:17:25.340]  等到耶穌祈願好嘅時候
[00:17:25.340 --> 00:17:26.340]  一齊講聲阿門
[00:17:26.340 --> 00:17:29.340]  跟住話 師父知呀 有好多人等緊你
[00:17:29.340 --> 00:17:32.340]  但係佢為咗迎合眾人嘅需要
[00:17:32.340 --> 00:17:34.340]  佢睇得到眾人所要嘅嘢
[00:17:34.340 --> 00:17:37.340]  多過睇得到耶穌所要嘅嘢
[00:17:37.340 --> 00:17:40.340]  呢度見得到門徒同埋其他跟隨嘅人
[00:17:40.340 --> 00:17:42.340]  都係諗到我想要嘅嘢
