
[00:00:00.000 --> 00:00:05.880]  今日會和大家一齊繼續看臨前的經文第十四章
[00:04:40.160 --> 00:04:41.640]  但我會知道大家已經聽過
[00:04:41.640 --> 00:04:43.360]  我就不會講得很詳細
[00:04:43.360 --> 00:04:44.880]  其中一節我覺得敬拜
[00:04:44.880 --> 00:04:47.680]  在臨前的十四章二十五節
[00:04:47.680 --> 00:04:48.840]  就已經講得很好了
[00:04:48.840 --> 00:04:50.400]  我們一起讀這節經文
[00:04:50.400 --> 00:04:51.520]  預備起
[00:04:51.520 --> 00:04:54.600]  「他心裡的忍情顯露出來
[00:04:54.600 --> 00:04:58.520]  就必將念伏地敬拜神說
[00:04:58.520 --> 00:05:02.400]  神真是在你們中間了」
[00:05:02.400 --> 00:05:04.680]  敬拜或崇拜是甚麼呢
[00:05:04.680 --> 00:05:07.920]  是神的臨在
[00:05:07.920 --> 00:05:09.640]  這段經文其實最重要是
[00:05:09.640 --> 00:05:12.480]  當我們敬拜神的時候的經歷是甚麼
[00:05:12.480 --> 00:05:16.480]  我們經歷到神真是在我們中間
[00:05:16.480 --> 00:05:19.240]  這個是神的臨在
[00:05:19.240 --> 00:05:20.320]  神的臨在可以是一個
[00:05:20.320 --> 00:05:22.280]  很神學的我們叫名詞
[00:05:22.280 --> 00:05:23.280]  但我想簡單來講
[00:05:23.280 --> 00:05:23.960]  我會告訴大家
[00:05:23.960 --> 00:05:25.480]  甚麼叫神的臨在呢
[00:05:25.480 --> 00:05:27.720]  就好像一個皇帝
[00:05:27.720 --> 00:05:30.640]  我們中國古時的皇帝出巡
[00:05:30.640 --> 00:05:32.320]  不論是微服出巡也好
[00:05:32.320 --> 00:05:34.320]  或是正式出巡也好
[00:05:34.320 --> 00:05:36.160]  當皇帝出巡的時候
[00:05:36.160 --> 00:05:38.640]  去到民間去到外面的時候
[00:05:38.640 --> 00:05:42.400]  就是皇帝的氣勢君臨天下
[00:05:42.400 --> 00:05:44.680]  即是來到這個地方的臨在
[00:05:44.680 --> 00:05:47.000]  所以這跟神的同在是有點不同的
[00:05:47.000 --> 00:05:48.720]  臨在是一個很神學的
[00:05:48.720 --> 00:05:50.400]  即是在聖經裏面給我們看見
[00:05:50.400 --> 00:05:53.040]  神的榮耀偉大
[00:05:53.040 --> 00:05:55.240]  臨到人的中間
[00:05:55.240 --> 00:05:57.480]  為甚麼當人在經歷了
[00:05:57.480 --> 00:05:58.960]  哥倫多教會這段經文的時候
[00:05:58.960 --> 00:06:00.320]  他講到他敬拜神
[00:06:00.320 --> 00:06:02.080]  講到這句說話呢
[00:06:02.080 --> 00:06:03.240]  我覺得正正就是他很體會到
[00:06:03.240 --> 00:06:05.960]  在敬拜的聚會裏面
[00:06:05.960 --> 00:06:10.160]  神真的臨在在他們裏面
[00:06:10.160 --> 00:06:11.760]  這個我很想我們的敬拜
[00:06:11.760 --> 00:06:15.320]  都是可以讓我們能夠經歷到
[00:06:15.320 --> 00:06:18.240]  神的在我們中間
[00:06:18.240 --> 00:06:19.920]  這個是敬拜
[00:06:19.920 --> 00:06:21.280]  第二個敬拜是甚麼呢
[00:06:21.280 --> 00:06:23.640]  我和大家看另外一段經文
[00:06:23.640 --> 00:06:25.080]  就是在詩篇的
[00:06:25.080 --> 00:06:27.960]  詩篇105篇的一到三節
[00:06:27.960 --> 00:06:29.200]  找到的話我們一起讀
[00:06:29.200 --> 00:06:30.920]  這段經文預備起
[00:06:30.920 --> 00:06:33.480]  你們要稱謝耶和華
[00:06:33.480 --> 00:06:35.240]  求告他的名
[00:06:35.240 --> 00:06:38.880]  在萬民中傳揚他的作為
[00:06:38.880 --> 00:06:41.760]  要向他唱詩歌頌
[00:06:41.760 --> 00:06:45.600]  談論他一切奇妙的作為
[00:06:45.600 --> 00:06:48.680]  要以他的正名誇耀
[00:06:48.680 --> 00:06:50.800]  尋求耶和華的人
[00:06:50.800 --> 00:06:53.800]  心中應當歡喜
[00:06:53.800 --> 00:06:55.440]  這個當我們敬拜的時候
[00:06:55.440 --> 00:06:56.360]  敬拜是甚麼呢
[00:06:56.360 --> 00:06:59.640]  就是我們能夠以神為大
[00:06:59.640 --> 00:07:02.200]  以神為正
[00:07:02.200 --> 00:07:04.280]  以神為榮
[00:07:04.280 --> 00:07:06.000]  這個就是敬拜的時候
[00:07:06.000 --> 00:07:07.600]  我們要經歷
[00:07:07.600 --> 00:07:09.400]  或者我們要做的
[00:07:09.400 --> 00:07:11.360]  就是以神為大
[00:07:11.360 --> 00:07:13.200]  以神為正
[00:07:13.200 --> 00:07:14.600]  以神為榮
[00:07:14.600 --> 00:07:16.080]  這個我想敬拜有時
[00:07:16.080 --> 00:07:16.960]  我能夠講的
[00:07:16.960 --> 00:07:18.080]  聖經裏面給我們知道的
[00:07:18.080 --> 00:07:19.240]  其實都有很多
[00:07:19.240 --> 00:07:20.840]  但我想有很多其實
[00:07:20.840 --> 00:07:22.240]  回到實際就是
[00:07:22.240 --> 00:07:24.280]  我們能不能夠去經歷
[00:07:24.280 --> 00:07:25.680]  體驗到呢
[00:07:25.680 --> 00:07:27.280]  我們一起去敬拜的神的時候
[00:07:27.280 --> 00:07:31.800]  就好像詩人所經歷的所講的
[00:07:31.800 --> 00:07:33.440]  好,這個就是敬拜
[00:07:33.440 --> 00:07:35.440]  我給大家一個簡單的
[00:07:35.440 --> 00:07:37.000]  所謂叫定義也好
[00:07:37.000 --> 00:07:39.880]  或者敬拜到底是在做些甚麼
[00:07:39.880 --> 00:07:41.080]  然後今天我的題目
[00:07:41.080 --> 00:07:43.920]  就是叫和諧的敬拜
[00:07:43.920 --> 00:07:45.400]  為甚麼會用這個題目呢
[00:07:45.400 --> 00:07:47.360]  其實就在剛才我們讀哥林多前書
[00:07:47.360 --> 00:07:49.520]  十四章裏面出現過的
[00:07:49.520 --> 00:07:52.400]  在十四章三十三節的時候
[00:07:52.400 --> 00:07:55.400]  其實剛才我們讀的和合本
[00:07:55.400 --> 00:07:56.040]  它就說
[00:07:56.040 --> 00:07:57.360]  神不是叫人混亂
[00:07:57.360 --> 00:07:59.120]  乃是叫人安靜
[00:07:59.120 --> 00:08:01.160]  我找多兩個聖經中文的日本同大家
[00:08:01.160 --> 00:08:03.440]  去看這字的經文的意思
[00:08:03.440 --> 00:08:05.400]  可能大家會明白多一點
[00:08:05.400 --> 00:08:08.320]  第一個就是和合本的修訂版
[00:08:08.320 --> 00:08:09.760]  叫和修版
[00:08:09.760 --> 00:08:10.200]  它那裏說
[00:08:10.200 --> 00:08:12.600]  因為神不是叫人混亂
[00:08:12.600 --> 00:08:14.680]  而是叫人甚麼
[00:08:14.680 --> 00:08:16.760]  和諧的神
[00:08:16.760 --> 00:08:18.400]  是叫人和諧的神
[00:08:18.400 --> 00:08:19.720]  另外一個新日本的聖經
[00:08:19.720 --> 00:08:20.840]  就是這樣翻的
[00:08:20.840 --> 00:08:22.600]  因為神不是混亂的
[00:08:22.600 --> 00:08:24.120]  而是甚麼
[00:08:24.120 --> 00:08:25.560]  和平的
[00:08:25.560 --> 00:08:28.000]  這個和平最近是比較敏感的字
[00:08:28.000 --> 00:08:29.360]  不過聖經就是這樣說
[00:08:29.360 --> 00:08:31.520]  原文原文叫Irene
[00:08:31.520 --> 00:08:34.200]  即是和平peace
[00:08:34.200 --> 00:08:35.520]  在原文那裏都是
[00:08:35.520 --> 00:08:38.160]  所以它一般翻譯是和平的
[00:08:38.160 --> 00:08:39.800]  但這裏另外翻譯是和諧
[00:08:39.800 --> 00:08:42.960]  所以我將這段經文的講題
[00:08:42.960 --> 00:08:46.160]  我定了做和諧的敬拜
[00:08:46.160 --> 00:08:49.840]  這個我想是保羅認識哥林多教會
[00:08:49.840 --> 00:08:51.440]  他們是一個怎樣的教會呢
[00:08:51.440 --> 00:08:55.960]  他們是一個當時比較混亂的教會
[00:08:55.960 --> 00:09:00.240]  這是哥林教會的一個特色
[00:09:00.240 --> 00:09:03.520]  他們聚會的特色是有損無益
[00:09:03.520 --> 00:09:06.040]  在臨前的十一章十七節
[00:09:06.040 --> 00:09:08.000]  臨前的十一章十一節那裏告訴你
[00:09:08.000 --> 00:09:10.040]  他吩咐他講的說話
[00:09:10.040 --> 00:09:12.840]  他不是稱讚哥林多教會保羅
[00:09:12.840 --> 00:09:14.560]  因為他們的聚會不是受益
[00:09:14.560 --> 00:09:15.960]  而是挑選
[00:09:15.960 --> 00:09:17.000]  另外一個翻譯就是
[00:09:17.000 --> 00:09:17.760]  他們的聚會
[00:09:17.760 --> 00:09:21.280]  他們的教會所做的事都是有損無益
[00:09:21.280 --> 00:09:22.680]  其實你還記得
[00:09:22.680 --> 00:09:24.800]  我們年頭開始讀臨前的第一章
[00:09:24.800 --> 00:09:28.600]  你就發現哥林多教會其中一個問題是甚麼
[00:09:28.600 --> 00:09:30.880]  分黨分派
[00:09:30.880 --> 00:09:34.080]  大家在很多的聚會
[00:09:34.080 --> 00:09:36.200]  或者很多的道德倫理上
[00:09:36.200 --> 00:09:38.200]  都很混亂很複雜
[00:09:38.200 --> 00:09:42.040]  搞到很多得罪了神的東西
[00:09:42.040 --> 00:09:44.080]  這個就是哥林多教會的情況
[00:09:44.080 --> 00:09:44.760]  由第一章開始
[00:09:44.760 --> 00:09:45.760]  其實我們已經知道
[00:09:45.760 --> 00:09:48.960]  哥林多教會是一間很多問題的教會
[00:09:48.960 --> 00:09:50.480]  而且在聚會的時候
[00:09:50.480 --> 00:09:52.920]  同樣帶出來就是混亂
[00:09:52.920 --> 00:09:55.160]  是有損無益
[00:09:55.160 --> 00:09:57.920]  這個就是臨前教會當時的情況
[00:09:57.920 --> 00:10:00.680]  所以去到他們的教會聚會敬拜的時候
[00:10:00.680 --> 00:10:02.400]  同樣帶來的
[00:10:02.400 --> 00:10:06.760]  都不是成為聚會弟兄姊妹的幫助
[00:10:06.760 --> 00:10:10.040]  是讓聚會的弟兄姊妹來受虧損
[00:10:10.040 --> 00:10:11.440]  所以我們盼望
[00:10:11.440 --> 00:10:14.840]  藉著保羅去教導哥林多教會的時候
[00:10:14.840 --> 00:10:16.240]  我們同樣來學習
[00:10:16.240 --> 00:10:17.560]  雖然我相信我們教會
[00:10:17.560 --> 00:10:19.480]  不是哥林多教會那麼混亂
[00:10:19.480 --> 00:10:21.400]  但是我們能夠從
[00:10:21.400 --> 00:10:22.920]  保羅的教導裡面學習
[00:10:22.920 --> 00:10:25.320]  怎樣來讓我們教會的敬拜
[00:10:25.320 --> 00:10:27.160]  可以是一個和諧的敬拜
[00:10:27.160 --> 00:10:30.040]  是一個神所喜悅的敬拜
[00:10:30.040 --> 00:10:31.400]  所以我想和大家來看看
[00:10:31.400 --> 00:10:33.680]  和諧敬拜的特色是什麼呢
[00:10:33.680 --> 00:10:35.480]  在保羅比哥林多教會
[00:10:35.480 --> 00:10:39.280]  第一個就是應該能夠造就人
[00:10:39.280 --> 00:10:40.480]  應該能夠造就人
[00:10:40.480 --> 00:10:42.400]  十六章的二十六節裡面
[00:10:42.400 --> 00:10:43.440]  告訴我們
[00:10:43.440 --> 00:10:45.560]  無論他們在聚會裡面的環節
[00:10:45.560 --> 00:10:46.560]  或者的程序
[00:10:46.560 --> 00:10:48.480]  有詩歌 有教訓 有啟示
[00:10:48.480 --> 00:10:50.840]  有謊言 有翻出來的謊言
[00:10:50.840 --> 00:10:53.480]  凡事都當造就人
[00:10:53.480 --> 00:10:55.320]  凡事都當造就人
[00:10:55.320 --> 00:10:57.120]  這個我都再提了
[00:10:57.120 --> 00:10:59.280]  蔡牧師應該上個星期有說過的
[00:10:59.280 --> 00:11:00.760]  有沒有人記得
[00:11:00.760 --> 00:11:01.680]  都應該記得
[00:11:01.680 --> 00:11:03.080]  我估計大家年輕的時候
[00:11:03.080 --> 00:11:04.440]  記憶力應該很好
[00:11:04.440 --> 00:11:06.320]  但是我想凡事都當造就人
[00:11:06.320 --> 00:11:07.280]  其中都有兩個意思
[00:11:07.280 --> 00:11:08.520]  我想和大家多點去看
[00:11:08.520 --> 00:11:09.480]  第一個就是
[00:11:09.480 --> 00:11:11.360]  當我們能夠在一個聚會裡面
[00:11:11.360 --> 00:11:13.040]  或者這個敬拜裡面的時候
[00:11:13.040 --> 00:11:14.760]  我們怎樣去幫助到人
[00:11:14.760 --> 00:11:15.560]  建立到人呢
[00:11:15.560 --> 00:11:17.600]  就是能夠幫助信徒對信仰
[00:11:17.600 --> 00:11:20.200]  有更進深的認識
[00:11:20.200 --> 00:11:22.160]  這個是在聚會當中
[00:11:22.160 --> 00:11:23.600]  我們可以做到的
[00:11:23.600 --> 00:11:25.040]  同樣在敬拜都一樣
[00:11:25.040 --> 00:11:26.080]  我相信這個敬拜
[00:11:26.080 --> 00:11:26.920]  我們來到每一次
[00:11:26.920 --> 00:11:28.560]  回來教會崇拜的時候
[00:11:28.560 --> 00:11:30.160]  是能夠幫助我們在信仰裡面
[00:11:30.160 --> 00:11:32.200]  可以有更進深的認識
[00:11:32.200 --> 00:11:33.200]  這個認識
[00:11:33.200 --> 00:11:34.240]  最重要其中一個
[00:11:34.240 --> 00:11:36.760]  我想是我們和神之間的關係
[00:11:36.760 --> 00:11:38.120]  我們對神的認識
[00:11:38.120 --> 00:11:41.200]  可以透過崇拜來到去更加加深
[00:11:41.200 --> 00:11:42.320]  而這個認識裡面
[00:11:42.320 --> 00:11:44.080]  我想和大家來說一個叫
[00:11:44.080 --> 00:11:45.520]  悟性的認識
[00:11:45.520 --> 00:11:48.120]  一個是感動的認識
[00:11:48.120 --> 00:11:49.800]  這個悟性的認識
[00:11:49.800 --> 00:11:54.600]  在臨前的十四章十五節
[00:11:54.600 --> 00:11:56.480]  其實這節經文是很好的
[00:11:56.480 --> 00:11:59.000]  我想介紹給大家是什麼呢
[00:11:59.000 --> 00:11:59.680]  我沒有打出來
[00:11:59.680 --> 00:12:01.960]  不過我想讀給大家聽
[00:12:01.960 --> 00:12:04.840]  臨前十四章十五節是這樣說的
[00:12:04.840 --> 00:12:06.160]  這卻怎麼樣呢
[00:12:06.160 --> 00:12:08.280]  我要用靈禱告
[00:12:08.280 --> 00:12:10.800]  也要用悟性禱告
[00:12:10.800 --> 00:12:13.000]  我要用靈歌唱
[00:12:13.000 --> 00:12:17.360]  也要用悟性歌唱
[00:12:17.360 --> 00:12:18.560]  大家明白嗎
[00:12:18.560 --> 00:12:19.920]  你可以祈禱
[00:12:19.920 --> 00:12:21.440]  可以唱詩的時候
[00:12:21.440 --> 00:12:24.040]  是用靈來歌唱祈禱
[00:12:24.040 --> 00:12:25.280]  又可以用什麼
[00:12:25.280 --> 00:12:28.040]  悟性來歌唱祈禱
[00:12:28.040 --> 00:12:29.040]  不如問一下大家
[00:12:29.040 --> 00:12:31.280]  大家你先唱詩吧
[00:12:31.280 --> 00:12:32.560]  唱詩大家覺得
[00:12:32.560 --> 00:12:34.680]  你用靈來歌唱
[00:12:34.680 --> 00:12:37.080]  還是用悟性來歌唱
[00:12:37.080 --> 00:12:37.720]  先試一下
[00:12:37.720 --> 00:12:39.800]  試一下唱詩唱得最多
[00:12:39.800 --> 00:12:40.600]  大家試一下覺得
[00:12:40.600 --> 00:12:42.560]  你用靈唱歌多一點
[00:12:42.560 --> 00:12:44.760]  還是用悟性多一點
[00:12:44.760 --> 00:12:46.480]  自己給分數
[00:12:46.480 --> 00:12:48.680]  你說混合也可以
[00:12:48.680 --> 00:12:50.240]  最好是五成五成
[00:12:50.240 --> 00:12:52.080]  最保險的答案就是五成五成
[00:12:52.080 --> 00:12:53.840]  樣樣都有一點
[00:12:53.840 --> 00:12:56.880]  這裡到底用靈還是用悟性呢
[00:12:56.880 --> 00:12:58.240]  我想提醒的是什麼呢
[00:12:58.240 --> 00:13:00.000]  其實這裡提醒我們
[00:13:00.000 --> 00:13:02.520]  原來我們去參與崇拜或聚會
[00:13:02.520 --> 00:13:03.320]  而在聚會裡面
[00:13:03.320 --> 00:13:06.320]  我們有一些服事或侍奉的時候
[00:13:06.320 --> 00:13:11.440]  我們應該怎樣去準備或怎樣去做呢
[00:13:11.440 --> 00:13:12.720]  我問另外一個問題
[00:13:12.720 --> 00:13:14.000]  簡單一點
[00:13:14.000 --> 00:13:16.120]  有人試過你祈禱的時候
[00:13:16.120 --> 00:13:17.760]  睜大眼睛祈禱嗎
[00:13:17.760 --> 00:13:19.000]  不是睜大眼睛說謊
[00:13:19.000 --> 00:13:20.520]  不用怕
[00:13:20.520 --> 00:13:21.560]  有人試過睜大眼睛祈禱
[00:13:21.560 --> 00:13:23.080]  不如舉手
[00:13:23.080 --> 00:13:24.080]  也有啊
[00:13:24.080 --> 00:13:25.440]  為什麼你要睜大眼睛
[00:13:25.440 --> 00:13:28.240]  通常叫你祈禱都要
[00:13:28.240 --> 00:13:30.440]  或是低頭閉上眼睛祈禱
[00:13:30.440 --> 00:13:32.480]  為什麼要睜大眼睛祈禱呢
[00:13:32.480 --> 00:13:34.200]  除了我們有時有些私事
[00:13:34.200 --> 00:13:36.800]  我們要幫忙看著崇拜場地
[00:13:36.800 --> 00:13:38.400]  不知道有沒有人不守規矩
[00:13:38.400 --> 00:13:40.800]  所以就要睜大眼睛祈禱
[00:13:40.800 --> 00:13:45.360]  有人試過你負責出來帶領祈禱
[00:13:45.360 --> 00:13:47.600]  寫一張貓紙
[00:13:47.600 --> 00:13:49.960]  然後叫大家低頭祈禱
[00:13:49.960 --> 00:13:51.840]  閉上眼睛千萬不要看
[00:13:51.840 --> 00:13:53.840]  然後自己拿張貓紙出來祈禱
[00:13:53.840 --> 00:13:55.640]  有沒有人試過
[00:13:55.640 --> 00:13:56.400]  也有啊
[00:13:56.400 --> 00:13:57.760]  大家很誠實
[00:13:57.760 --> 00:14:00.160]  貓紙都這麼誠實
[00:14:00.160 --> 00:14:01.800]  為什麼要用貓紙呢
[00:14:01.800 --> 00:14:02.880]  其實這個不好
[00:14:02.880 --> 00:14:04.000]  貓紙其實不適合
[00:14:04.000 --> 00:14:07.520]  為什麼要預備好寫下你的祈禱文呢
[00:14:07.520 --> 00:14:10.160]  我想大家一定有不同的原因
[00:14:10.160 --> 00:14:11.960]  可不可以呢
[00:14:11.960 --> 00:14:12.960]  是不是不對呢
[00:14:12.960 --> 00:14:16.480]  會不會因為我拿著張紙來祈禱
[00:14:16.480 --> 00:14:18.280]  是褻瀆神明
[00:14:18.280 --> 00:14:20.440]  不尊敬呢
[00:14:20.440 --> 00:14:22.840]  哥倫多慈善會其實提醒我們什麼
[00:14:22.840 --> 00:14:23.640]  就是告訴我們
[00:14:23.640 --> 00:14:27.680]  其實我們要帶領聚會或者負責的時候
[00:14:27.680 --> 00:14:29.000]  有時我們需要
[00:14:29.000 --> 00:14:31.960]  我們不同的階段或者不同的聚會
[00:14:31.960 --> 00:14:34.560]  我們是要好好地準備
[00:14:34.560 --> 00:14:37.200]  我們是要覺得自己
[00:14:37.200 --> 00:14:39.600]  在這個聚會裏面我要負責祈禱的
[00:14:39.600 --> 00:14:41.360]  我可以真的之前準備好
[00:14:41.360 --> 00:14:42.480]  寫下全部
[00:14:42.480 --> 00:14:48.840]  然後我按著那個禱文來帶領會眾祈禱
[00:14:48.840 --> 00:14:50.880]  這個沒有任何的不尊敬
[00:14:50.880 --> 00:14:53.120]  也沒有任何的褻瀆神明
[00:14:53.120 --> 00:14:55.200]  這個是我們很認真
[00:14:55.200 --> 00:14:56.720]  很好的準備
[00:14:56.720 --> 00:14:58.560]  這個是聖經保羅的教導
[00:14:58.560 --> 00:15:00.000]  都可以是這樣的
[00:15:00.000 --> 00:15:02.120]  這個就是悟性
[00:15:02.120 --> 00:15:05.320]  千萬不要單單靠感動
[00:15:05.320 --> 00:15:07.040]  不要單單靠感動
[00:15:07.040 --> 00:15:08.680]  我覺得我們都要準備
[00:15:08.680 --> 00:15:10.880]  就算你說牧師講道
[00:15:10.880 --> 00:15:12.480]  要不要寫講章
[00:15:12.480 --> 00:15:13.160]  都要的
[00:15:13.160 --> 00:15:14.520]  不會說牧師上到台
