
[00:00:00.000 --> 00:00:03.640]  剛才主席讀的一段經文
[00:05:59.240 --> 00:06:01.280]  保羅就為了這麼高興
[00:06:01.280 --> 00:06:03.160]  這麼感恩的訊息
[00:06:03.160 --> 00:06:03.800]  去禱告
[00:06:03.800 --> 00:06:05.600]  但是他禱告的時候
[00:06:05.600 --> 00:06:06.840]  他想起一件事
[00:06:06.840 --> 00:06:07.960]  他一定要交代
[00:06:07.960 --> 00:06:11.160]  這個其實是打風之前那個禮拜的講道
[00:06:11.160 --> 00:06:12.680]  不知道大家還記不記得
[00:06:12.680 --> 00:06:16.920]  但是我就用一句話去總結他當中的訊息
[00:06:16.920 --> 00:06:18.400]  在三章第六節
[00:06:18.400 --> 00:06:19.440]  他是這麼說的
[00:06:19.440 --> 00:06:21.600]  他說就是外邦人在基督耶穌裡
[00:06:21.600 --> 00:06:23.400]  藉著福音
[00:06:23.400 --> 00:06:24.840]  得以同為後製
[00:06:24.840 --> 00:06:26.200]  同為一體
[00:06:26.200 --> 00:06:28.480]  同為蒙英許的人
[00:06:28.480 --> 00:06:30.920]  哇!三個同為
[00:06:30.920 --> 00:06:31.800]  同為後製
[00:06:31.800 --> 00:06:32.600]  得到基業
[00:06:32.600 --> 00:06:34.720]  同為一體在教會裡面
[00:06:34.720 --> 00:06:35.800]  同為蒙英許
[00:06:35.800 --> 00:06:37.440]  得到神的祝福
[00:06:37.440 --> 00:06:39.800]  他就為了這麼高興的訊息
[00:06:39.800 --> 00:06:42.120]  所以他開始祈禱的時候
[00:06:42.120 --> 00:06:44.360]  他馬上要交代這件事
[00:06:44.360 --> 00:06:46.000]  然後就到今天
[00:06:46.000 --> 00:06:47.960]  十四到二十一節
[00:06:47.960 --> 00:06:49.600]  這八節的經文
[00:06:49.600 --> 00:06:52.640]  好像一個禱告的繼續版
[00:06:52.640 --> 00:06:54.480]  八節的聖經裡面
[00:06:54.480 --> 00:06:56.840]  其實在原文當中是兩句話
[00:06:56.840 --> 00:06:58.800]  十四到十九是一句話
[00:06:58.800 --> 00:07:00.960]  當中有三個平衡的祈禱
[00:07:00.960 --> 00:07:02.560]  而二十到二十一節
[00:07:02.560 --> 00:07:07.400]  就是保羅獻上這個重讚讚美的說話
[00:07:07.400 --> 00:07:10.320]  在十四到十九節當中
[00:07:10.320 --> 00:07:12.200]  三個平衡
[00:07:12.200 --> 00:07:13.520]  十六節
[00:07:13.520 --> 00:07:14.360]  十八節
[00:07:14.360 --> 00:07:15.720]  十九節的開始
[00:07:15.720 --> 00:07:18.520]  在原文當中也有一個連接詞
[00:07:18.520 --> 00:07:21.200]  那個連接詞的意思就是
[00:07:21.200 --> 00:07:23.960]  為了什麼?
[00:07:23.960 --> 00:07:27.400]  如果我嘗試將這三句再重新組合
[00:07:27.400 --> 00:07:28.520]  這樣跟你說
[00:07:28.520 --> 00:07:29.760]  你就會很清楚
[00:07:29.760 --> 00:07:30.880]  今天早上
[00:07:30.880 --> 00:07:33.520]  保羅所獻上這個禱告的意思
[00:07:33.520 --> 00:07:34.920]  如果我前面加上
[00:07:34.920 --> 00:07:36.400]  我禱告祈求
[00:07:37.600 --> 00:07:39.600]  祈求父洗禮地
[00:07:39.600 --> 00:07:41.240]  加上這個詞的時候
[00:07:41.240 --> 00:07:42.320]  你就會完全明白
[00:07:42.320 --> 00:07:43.400]  在十六節那裡
[00:07:43.400 --> 00:07:44.400]  我禱告祈求父
[00:07:44.400 --> 00:07:44.840]  為了什麼?
[00:07:44.840 --> 00:07:47.040]  為了基督能夠住在你的心裡面
[00:07:47.040 --> 00:07:48.400]  其實在你的程序表裡面
[00:07:48.400 --> 00:07:51.280]  我已經將這三個祈禱寫出來了
[00:07:51.280 --> 00:07:52.400]  十六節那裡說
[00:07:52.400 --> 00:07:53.800]  我禱告祈求父
[00:07:53.800 --> 00:07:54.400]  為了什麼?
[00:07:54.400 --> 00:07:56.360]  為了基督能夠住在你心裡面
[00:07:56.360 --> 00:07:57.200]  十八節那裡
[00:07:57.200 --> 00:07:58.360]  我禱告祈求父
[00:07:58.360 --> 00:07:59.000]  為了什麼?
[00:07:59.000 --> 00:08:01.960]  為了你們能夠一同去明白基督的愛
[00:08:01.960 --> 00:08:02.960]  而十九節呢
[00:08:02.960 --> 00:08:03.960]  我禱告祈求父
[00:08:03.960 --> 00:08:04.720]  為了什麼?
[00:08:04.720 --> 00:08:08.400]  為了能夠充滿神一切的豐盛
[00:08:08.400 --> 00:08:10.680]  三個祈求裡面
[00:08:10.680 --> 00:08:11.800]  看到
[00:08:11.800 --> 00:08:14.080]  好像有一個層底在這裡
[00:08:14.080 --> 00:08:15.680]  一級進上一級
[00:08:15.680 --> 00:08:19.000]  慢慢地讓我們能夠更加明白
[00:08:19.000 --> 00:08:23.200]  既然知道外邦人和猶太人
[00:08:23.200 --> 00:08:24.880]  可以同為後製
[00:08:24.880 --> 00:08:25.920]  同為一體
[00:08:25.920 --> 00:08:28.720]  同為蒙英許這麼開心的信息
[00:08:28.720 --> 00:08:31.360]  於是保羅就立刻獻上這個禱告
[00:08:31.360 --> 00:08:32.680]  所以十四節裡面
[00:08:32.680 --> 00:08:34.520]  開始的恩賜就是這麼來的
[00:08:34.520 --> 00:08:35.560]  就是因為這樣
[00:08:35.560 --> 00:08:37.800]  所以他立刻獻上這個禱告
[00:08:37.800 --> 00:08:39.320]  很開心、很感動
[00:08:39.320 --> 00:08:40.400]  他怎麼祈禱呢?
[00:08:40.400 --> 00:08:42.600]  他不是站著祈禱
[00:08:42.600 --> 00:08:44.880]  他立刻是雙膝跪在那裡祈禱
[00:08:44.880 --> 00:08:46.680]  在原文當中的跪是
[00:08:46.680 --> 00:08:48.440]  那個膝是重掃來的
[00:08:48.440 --> 00:08:49.440]  其實那句話就是
[00:08:49.440 --> 00:08:52.840]  我把我的雙膝在父前跪下來
[00:08:52.840 --> 00:08:55.880]  他還怕大家不知道父是誰
[00:08:55.880 --> 00:08:58.720]  於是立刻加上十五節這句話
[00:08:58.720 --> 00:09:02.480]  他說天上、地上的國家
[00:09:02.480 --> 00:09:06.080]  國家和父其實是同一個字根
[00:09:06.080 --> 00:09:08.840]  告訴我們所有的族群
[00:09:08.840 --> 00:09:11.880]  天下間所有的族群在神面前
[00:09:11.880 --> 00:09:14.120]  都能夠走在一起
[00:09:14.120 --> 00:09:17.400]  就好像主耶穌教我們背主禱文的時候
[00:09:17.400 --> 00:09:18.480]  第一句是什麼呢?
[00:09:18.480 --> 00:09:21.640]  我們在天上的父
[00:09:21.640 --> 00:09:22.280]  是不是?
[00:09:22.280 --> 00:09:24.840]  我相信我們在座應該沒有猶太人在這裡
[00:09:24.840 --> 00:09:26.880]  我們全部人一起祈禱的時候
[00:09:26.880 --> 00:09:28.200]  都是這樣祈禱
[00:09:28.200 --> 00:09:28.960]  都是這樣祈求
[00:09:28.960 --> 00:09:30.720]  我們在天上的父
[00:09:31.000 --> 00:09:32.920]  所以當保羅在二千年前
[00:09:32.920 --> 00:09:36.720]  當他一看到這麼感恩的信息的時候
[00:09:36.720 --> 00:09:39.640]  他就獻上這個禱告
[00:09:39.640 --> 00:09:42.400]  能夠為別人去代禱
[00:09:42.400 --> 00:09:44.400]  其實是一個祝福
[00:09:44.400 --> 00:09:45.920]  是一個福氣
[00:09:45.920 --> 00:09:47.600]  你想想你能夠幫助別人
[00:09:47.600 --> 00:09:49.840]  我經常都說你能夠幫助別人
[00:09:49.840 --> 00:09:51.720]  其實是你的福氣
[00:09:51.720 --> 00:09:52.920]  是不是?
[00:09:52.920 --> 00:09:55.440]  施比授更為有福
[00:09:55.440 --> 00:09:56.720]  主耶穌教我們
[00:09:56.720 --> 00:09:59.200]  能夠去幫助別人、為別人代禱
[00:09:59.200 --> 00:10:02.840]  別人可能自己都不能夠做得到的地方
[00:10:02.840 --> 00:10:05.640]  你能夠透過禱告去祈求天父
[00:10:05.640 --> 00:10:06.560]  去幫助他
[00:10:06.560 --> 00:10:08.440]  讓他能夠得到祝福
[00:10:08.440 --> 00:10:09.920]  很多時候我在想
[00:10:09.920 --> 00:10:11.280]  我們做牧者的話
[00:10:11.280 --> 00:10:13.040]  聽到弟兄姊妹有病
[00:10:13.040 --> 00:10:16.160]  我經常都為他們著急
[00:10:16.160 --> 00:10:17.840]  但是我可以做什麼呢?
[00:10:17.840 --> 00:10:22.000]  正所謂好像蘇牧師講的一次講道當中
[00:10:22.000 --> 00:10:23.760]  我們是一些無能的大能者
[00:10:23.760 --> 00:10:24.480]  我可以做什麼呢?
[00:10:24.480 --> 00:10:25.400]  我不是醫生
[00:10:25.400 --> 00:10:26.920]  我又不知道怎麼做
[00:10:26.920 --> 00:10:28.520]  但是我可以為他祈禱
[00:10:29.480 --> 00:10:30.600]  我可以為他代禱
[00:10:30.600 --> 00:10:33.600]  祈求天父去照顧他
[00:10:33.600 --> 00:10:34.800]  去保守著他
[00:10:34.800 --> 00:10:36.360]  最近流感高峰
[00:10:36.360 --> 00:10:37.720]  我經常聽到
[00:10:37.720 --> 00:10:38.560]  我們有群組
[00:10:38.560 --> 00:10:39.240]  WhatsApp群組
[00:10:39.240 --> 00:10:41.520]  很多弟兄姊妹在當中都有病患
[00:10:41.520 --> 00:10:43.680]  有些真是一病入醫院
[00:10:43.680 --> 00:10:44.480]  可以住很久
[00:10:44.480 --> 00:10:45.600]  可以住兩個星期
[00:10:45.600 --> 00:10:47.320]  很擔心
[00:10:47.320 --> 00:10:49.080]  但是我們可以做什麼呢?
[00:10:49.080 --> 00:10:50.920]  我們祈禱
[00:10:50.920 --> 00:10:52.440]  我們可以靠禱告
[00:10:52.440 --> 00:10:55.440]  禱告我們天上的福
[00:10:55.440 --> 00:10:57.960]  能夠代禱其實是一個捨己
[00:10:57.960 --> 00:10:59.240]  一個無我的
[00:10:59.240 --> 00:11:01.720]  一個愛別人的行為
[00:11:01.720 --> 00:11:03.760]  你想想你祈禱的時候
[00:11:03.760 --> 00:11:06.080]  你不是為自己去祈禱
[00:11:06.080 --> 00:11:08.880]  你是為你身邊的弟兄姊妹
[00:11:08.880 --> 00:11:10.320]  你是為你的家人
[00:11:10.320 --> 00:11:12.240]  為你的朋友去祈禱
[00:11:12.240 --> 00:11:14.280]  多麼開心
[00:11:14.280 --> 00:11:15.160]  多麼偉大
[00:11:15.160 --> 00:11:19.480]  讓我們當中能夠彼此去發揮那份關懷
[00:11:19.480 --> 00:11:20.960]  記得有一晚
[00:11:20.960 --> 00:11:23.560]  我自己經過我媽媽的房門口
[00:11:23.560 --> 00:11:25.280]  我看一看
[00:11:25.280 --> 00:11:26.760]  媽媽在那裡祈禱
[00:11:27.640 --> 00:11:28.800]  她不是站著祈禱
[00:11:28.800 --> 00:11:29.920]  不是坐著祈禱
[00:11:29.920 --> 00:11:31.720]  她是跪著祈禱
[00:11:31.720 --> 00:11:34.600]  她是雙膝跪在床上
[00:11:34.600 --> 00:11:36.600]  在枕頭前面禱告
[00:11:36.600 --> 00:11:41.040]  一個老人家能夠跪著禱告
[00:11:41.040 --> 00:11:42.640]  我當時在想
[00:11:42.640 --> 00:11:46.760]  一定是有些東西在她心裡記掛著
[00:11:46.760 --> 00:11:48.120]  可能是她自己的健康
[00:11:48.120 --> 00:11:50.520]  可能是她的孫子
[00:11:50.520 --> 00:11:52.720]  可能是我
[00:11:52.720 --> 00:11:53.640]  可能是媳婦
[00:11:53.640 --> 00:11:56.640]  但在當中我看到
[00:11:56.640 --> 00:11:59.440]  她自己付上膝蓋的功夫
[00:11:59.440 --> 00:12:04.280]  我到現在還記得她跪在那裡的樣子
[00:12:04.280 --> 00:12:06.760]  其實有時候我自己也會這樣做
[00:12:06.760 --> 00:12:08.960]  當晚上完成工作
[00:12:08.960 --> 00:12:10.440]  上床準備睡覺的時候
[00:12:10.440 --> 00:12:12.560]  想起弟兄姊妹有需要
[00:12:12.560 --> 00:12:15.480]  我也會跪在自己的床上
[00:12:15.480 --> 00:12:17.000]  抱著枕頭
[00:12:17.000 --> 00:12:18.800]  感覺很實在
[00:12:18.800 --> 00:12:22.040]  上帝好像真的在那一刻
[00:12:22.040 --> 00:12:23.640]  正在聽你祈禱一樣
[00:12:24.080 --> 00:12:26.720]  為弟兄姊妹的需要去禱告
[00:12:26.720 --> 00:12:30.520]  禱告讓我們彼此去關懷
[00:12:30.520 --> 00:12:31.840]  去愛他們
[00:12:31.840 --> 00:12:34.320]  保羅就是這樣跪在那裡
[00:12:34.320 --> 00:12:35.880]  雙膝跪在那裡
[00:12:35.880 --> 00:12:38.320]  為弟兄姊妹的需要去禱告
[00:12:38.320 --> 00:12:40.400]  為了什麼?
[00:12:40.400 --> 00:12:43.120]  就是為了他們能夠在屬靈上有成長
[00:12:43.120 --> 00:12:47.600]  盼望他們內心的力量能夠剛強起來
[00:12:47.600 --> 00:12:49.600]  這個力量和剛強
[00:12:49.600 --> 00:12:51.280]  好像兩個不同的字
[00:12:51.280 --> 00:12:55.320]  但加起來就像是一個加強版
[00:12:55.320 --> 00:12:59.840]  用他們內心的力量能夠加強起來
[00:12:59.840 --> 00:13:05.240]  讓聖靈能夠去更新內心的生命
[00:13:05.240 --> 00:13:07.360]  幫助我們
[00:13:07.360 --> 00:13:11.320]  改變我們一些可能不合神心意的
[00:13:11.320 --> 00:13:15.400]  脾性、說話、脾氣、性格
[00:13:15.400 --> 00:13:18.320]  讓聖靈去幫助我們
[00:13:19.240 --> 00:13:22.560]  讓我們內心的力量能夠剛強起來
[00:13:22.560 --> 00:13:25.400]  也讓我們能夠因著基督的信
[00:13:25.400 --> 00:13:27.720]  因著我們信徒的信
[00:13:27.720 --> 00:13:30.240]  基督能夠住在我們裡面
[00:13:30.240 --> 00:13:34.080]  住這個字不是像我們平時去旅行
[00:13:34.080 --> 00:13:36.280]  在酒店住三幾晚就走了
[00:13:36.280 --> 00:13:40.040]  住這個字是長時間停留在這裡的意思
[00:13:40.040 --> 00:13:44.960]  讓基督能夠長時間停留在我們心裡面
[00:13:44.960 --> 00:13:46.960]  以至更新我們的生命
[00:13:46.960 --> 00:13:48.600]  改變我們的脾性
[00:13:48.880 --> 00:13:51.280]  當基督住在我們裡面的時候
[00:13:51.280 --> 00:13:54.200]  就會成為你生活的核心
[00:13:54.200 --> 00:13:58.440]  你平時所想、所做的
[00:13:58.440 --> 00:14:01.840]  都會因著基督而被改變
[00:14:01.840 --> 00:14:06.880]  你的性格、你的說話、你的脾性
[00:14:06.880 --> 00:14:11.520]  很多地方都會因著基督住在你裡面
[00:14:11.520 --> 00:14:13.200]  而得著更新
[00:14:13.200 --> 00:14:16.560]  讓你能夠去更加像基督
[00:14:17.080 --> 00:14:19.880]  這是保羅第一個的祈求
[00:14:19.880 --> 00:14:23.600]  如果可能的話
[00:14:23.600 --> 00:14:26.920]  不知道你願不願意讓基督住在你裡面
[00:14:26.920 --> 00:14:29.760]  讓基督住在你家裡
[00:14:29.760 --> 00:14:33.320]  有一段時間我媽媽來了我家裡住
[00:14:33.320 --> 00:14:35.880]  那時候我有兩個女兒
[00:14:35.880 --> 00:14:37.280]  我兩女兒已經出生
[00:14:37.280 --> 00:14:39.760]  家裡有一個非籍的傭工
[00:14:39.760 --> 00:14:41.560]  如果你心水清一清
[00:14:41.560 --> 00:14:44.720]  你就會知道女多男少的比例很高
[00:14:45.560 --> 00:14:49.600]  媽媽一來就進一步提升比例
[00:14:49.600 --> 00:14:53.720]  在光宗裡面真的有很多的學習、很多的遷就
[00:14:53.720 --> 00:14:55.200]  其實結了婚之後
[00:14:55.200 --> 00:14:57.720]  很多很多年都沒有跟媽媽一起住
[00:14:57.720 --> 00:14:59.600]  但是媽媽一來的時候
[00:14:59.600 --> 00:15:02.000]  我就刻意將我自己的書房
[00:15:02.000 --> 00:15:03.920]  就收起來
[00:15:03.920 --> 00:15:05.040]  把書桌收起來
[00:15:05.040 --> 00:15:06.600]  就換了一張床給她
[00:15:06.600 --> 00:15:08.760]  讓她有自己的空間
[00:15:08.760 --> 00:15:11.720]  在家裡有自己的生活
[00:15:12.400 --> 00:15:16.160]  也將我自己在睡房裡加一張小書桌
[00:15:16.160 --> 00:15:18.800]  讓我自己可以看書、做一些事情
[00:15:18.800 --> 00:15:21.360]  但是媽媽來到我們家裡
[00:15:21.360 --> 00:15:23.800]  很多地方都要遷就
[00:15:23.800 --> 00:15:24.800]  比方說
[00:15:24.800 --> 00:15:28.080]  她老人家定時定候吃飯
[00:15:28.080 --> 00:15:31.280]  但是我每天都加班
[00:15:31.280 --> 00:15:33.080]  她吃完飯之後
[00:15:33.080 --> 00:15:36.040]  她會坐在客廳正中間看電視
[00:15:36.040 --> 00:15:39.080]  而我就會跟兩個小孩坐在地上
[00:15:39.080 --> 00:15:41.280]  也是在客廳中間玩
[00:15:42.640 --> 00:15:45.680]  她就會在晚上定時定候睡覺
[00:15:45.680 --> 00:15:48.240]  而我的小朋友睡了覺之後
[00:15:48.240 --> 00:15:49.240]  我就會開工
[00:15:49.240 --> 00:15:51.240]  做一些事情、看一看書
