
[00:00:00.000 --> 00:00:02.000]  那麼我們現在一起禱告
[00:01:10.000 --> 00:01:11.000]  你可以說是派
[00:01:11.000 --> 00:01:13.000]  你也可以說是兩個支
[00:01:13.000 --> 00:01:16.000]  第一個支就是不求靠神
[00:01:16.000 --> 00:01:18.000]  第二個支就是求靠神
[00:01:18.000 --> 00:01:20.000]  那麼在這一段經文
[00:01:20.000 --> 00:01:23.000]  從第四章一直到第六章第八節
[00:01:23.000 --> 00:01:25.000]  我們大概可以分成三段來看
[00:01:25.000 --> 00:01:29.000]  第一段是從第四章第一節到二十四節
[00:01:29.000 --> 00:01:33.000]  這一段是講到該隱和他的後代
[00:01:33.000 --> 00:01:34.000]  這是該隱
[00:01:34.000 --> 00:01:35.000]  記得亞當跟夏娃
[00:01:35.000 --> 00:01:38.000]  當他們被從伊甸園趕出來之後
[00:01:38.000 --> 00:01:39.000]  這是他們第一個
[00:01:39.000 --> 00:01:40.000]  我自己在想
[00:01:40.000 --> 00:01:42.000]  如果用我們現代的話講的話
[00:01:42.000 --> 00:01:44.000]  就是愛的結晶
[00:01:44.000 --> 00:01:49.000]  結了婚的人你們知道是怎麼一回事
[00:01:49.000 --> 00:01:50.000]  對不對
[00:01:50.000 --> 00:01:51.000]  那麼沒有結了婚的人
[00:01:51.000 --> 00:01:53.000]  你也知道是怎麼一回事
[00:01:53.000 --> 00:01:54.000]  為什麼呢
[00:01:54.000 --> 00:01:57.000]  因為你就是你爸爸媽媽他們愛的結晶
[00:01:57.000 --> 00:02:00.000]  那麼第四章二十五節到第五章三十二節
[00:02:00.000 --> 00:02:01.000]  這是第二段
[00:02:01.000 --> 00:02:02.000]  我們可以講到說
[00:02:02.000 --> 00:02:05.000]  是亞當的另外一個兒子
[00:02:05.000 --> 00:02:06.000]  換句話講
[00:02:06.000 --> 00:02:09.000]  他就是講到賽特和他的後代
[00:02:09.000 --> 00:02:13.000]  最後一段是從第六章第一節到第八節
[00:02:13.000 --> 00:02:17.000]  人徹底的敗壞了
[00:02:17.000 --> 00:02:19.000]  那麼下面一個slide
[00:02:19.000 --> 00:02:20.000]  就讓我們看見
[00:02:20.000 --> 00:02:23.000]  我們先講該隱和他的後代
[00:02:23.000 --> 00:02:25.000]  那這是從第四章第一節
[00:02:25.000 --> 00:02:28.000]  一直到第二十四節
[00:02:28.000 --> 00:02:31.000]  那這一段我們可以把它分成兩部分
[00:02:31.000 --> 00:02:33.000]  前面一部分是講到該隱
[00:02:33.000 --> 00:02:38.000]  那就從創世紀第四章第一節到第十六節
[00:02:38.000 --> 00:02:40.000]  那麼下面一個slide
[00:02:40.000 --> 00:02:46.000]  那麼該隱
[00:02:46.000 --> 00:02:50.000]  這個他就告訴我們了
[00:02:50.000 --> 00:02:53.000]  是亞當跟夏娃他同房之後
[00:02:53.000 --> 00:02:56.000]  第一個兒子
[00:02:56.000 --> 00:02:59.000]  該隱是一個關鍵性的人物
[00:02:59.000 --> 00:03:00.000]  為什麼呢
[00:03:00.000 --> 00:03:01.000]  因為我們在伊甸園的時候
[00:03:01.000 --> 00:03:03.000]  我們看見好像大家都很好
[00:03:03.000 --> 00:03:06.000]  那麼亞當跟夏娃可以跟神直接的溝通
[00:03:06.000 --> 00:03:08.000]  但是呢
[00:03:08.000 --> 00:03:10.000]  他們被趕出伊甸園之後
[00:03:10.000 --> 00:03:15.000]  那麼他們生了該隱
[00:03:15.000 --> 00:03:18.000]  該隱到底是什麼樣的一個人
[00:03:18.000 --> 00:03:19.000]  他是不是改變了
[00:03:19.000 --> 00:03:22.000]  讓我們能夠看見人墮落了之後
[00:03:22.000 --> 00:03:26.000]  到底發生了什麼事情
[00:03:26.000 --> 00:03:30.000]  那我們如果從第四章第一節
[00:03:30.000 --> 00:03:32.000]  請下面一個slide
[00:03:32.000 --> 00:03:34.000]  如果我們從第四章第一節的話
[00:03:34.000 --> 00:03:37.000]  我們就看見
[00:03:37.000 --> 00:03:38.000]  我們一起來讀好不好
[00:03:38.000 --> 00:03:39.000]  第四章第一節
[00:03:39.000 --> 00:03:41.000]  如果你有聖經的話
[00:03:41.000 --> 00:03:42.000]  一起來讀
[00:03:42.000 --> 00:03:43.000]  第四章第一節
[00:03:43.000 --> 00:03:47.000]  有一日那人和他妻子夏娃同房
[00:03:47.000 --> 00:03:49.000]  夏娃就懷孕
[00:03:49.000 --> 00:03:50.000]  生了該隱
[00:03:50.000 --> 00:03:54.000]  便說耶和華使我得了一個男子
[00:03:54.000 --> 00:03:58.000]  如果我們注意看這一節經文的話
[00:03:58.000 --> 00:03:59.000]  那麼最後他說
[00:03:59.000 --> 00:04:04.000]  耶和華使我得了一個男子
[00:04:04.000 --> 00:04:06.000]  他沒有說讓我得了一個嬰孩
[00:04:06.000 --> 00:04:09.000]  或者是得了一個小孩
[00:04:09.000 --> 00:04:20.000]  那麼他是說得了一個男子
[00:04:20.000 --> 00:04:24.000]  在下面一個slide
[00:04:24.000 --> 00:04:26.000]  那麼我們從和和本的話
[00:04:26.000 --> 00:04:29.000]  我們不太容易看得出來
[00:04:29.000 --> 00:04:32.000]  這一節經文到底原來是什麼
[00:04:32.000 --> 00:04:34.000]  他怎麼寫的
[00:04:34.000 --> 00:04:37.000]  如果從希伯來文去看的話
[00:04:37.000 --> 00:04:42.000]  他這個男子跟耶和華是一個compound
[00:04:42.000 --> 00:04:47.000]  一個合在一起的詞
[00:04:47.000 --> 00:04:49.000]  這個希伯來文叫做constructive
[00:04:49.000 --> 00:04:51.000]  那麼就是他是連在一起的
[00:04:51.000 --> 00:04:52.000]  換句話講
[00:04:52.000 --> 00:04:56.000]  這個男子跟耶和華是同樣的一個人
[00:04:56.000 --> 00:04:58.000]  如果說我們去了解的話
[00:04:58.000 --> 00:05:00.000]  那麼和和本不容易看出來
[00:05:00.000 --> 00:05:02.000]  其實也很少有翻譯本
[00:05:02.000 --> 00:05:03.000]  把它能夠翻出來
[00:05:03.000 --> 00:05:04.000]  所以我們和和本是說
[00:05:04.000 --> 00:05:06.000]  耶和華使我得了一個男子
[00:05:06.000 --> 00:05:10.000]  好像耶和華神是一個主詞
[00:05:10.000 --> 00:05:13.000]  那麼後面是一個授詞
[00:05:13.000 --> 00:05:19.000]  但是如果我們看馬丁路德
[00:05:19.000 --> 00:05:22.000]  我覺得我想在歷史上
[00:05:22.000 --> 00:05:24.000]  只有他把它翻出來了
[00:05:24.000 --> 00:05:25.000]  他翻的是什麼呢
[00:05:25.000 --> 00:05:28.000]  他說我有了這個男子
[00:05:28.000 --> 00:05:31.000]  後面如果我們用中文來表達的話
[00:05:31.000 --> 00:05:32.000]  有一個dash
[00:05:32.000 --> 00:05:34.000]  然後就是耶和華
[00:05:34.000 --> 00:05:37.000]  如果把它從德文翻譯出來的話
[00:05:37.000 --> 00:05:43.000]  英文就是I have the man, the lord
[00:05:43.000 --> 00:05:45.000]  我不知道你們能不能夠體會
[00:05:45.000 --> 00:05:49.000]  馬丁路德他在讀這些東西的時候
[00:05:49.000 --> 00:05:50.000]  他看到什麼
[00:05:50.000 --> 00:05:51.000]  他真的是看見
[00:05:51.000 --> 00:05:52.000]  對夏娃來講
[00:05:52.000 --> 00:05:54.000]  他覺得那就是一個盼望
[00:05:54.000 --> 00:05:55.000]  什麼盼望
[00:05:55.000 --> 00:05:57.000]  就是當他們犯罪的時候
[00:05:57.000 --> 00:06:02.000]  神在上世紀第三章第十五節那邊所說的
[00:06:02.000 --> 00:06:04.000]  他說女人的後遺要傷你的頭
[00:06:04.000 --> 00:06:06.000]  對這個蛇說的
[00:06:06.000 --> 00:06:08.000]  他說女人的後遺要傷你的頭
[00:06:08.000 --> 00:06:09.000]  我們可以理解
[00:06:09.000 --> 00:06:12.000]  我們可以理解夏娃她的心態
[00:06:12.000 --> 00:06:13.000]  因為妹妹你想想看
[00:06:13.000 --> 00:06:14.000]  如果你做一件事情
[00:06:14.000 --> 00:06:16.000]  把它搞砸了之後
[00:06:16.000 --> 00:06:20.000]  你第一件事情想的是什麼
[00:06:20.000 --> 00:06:22.000]  你想要解決它
[00:06:22.000 --> 00:06:24.000]  這就是我們人的心態
[00:06:24.000 --> 00:06:25.000]  所以我們可以了解
[00:06:25.000 --> 00:06:28.000]  夏娃她也立刻想到要解決的辦法
[00:06:28.000 --> 00:06:31.000]  她聽到神講了這麼一句話
[00:06:31.000 --> 00:06:33.000]  上世紀第三章第十五節
[00:06:33.000 --> 00:06:36.000]  所以當她生了這一個小孩之後
[00:06:36.000 --> 00:06:37.000]  她就開始怎麼樣
[00:06:37.000 --> 00:06:39.000]  她就開始有了盼望
[00:06:39.000 --> 00:06:40.000]  她就想說
[00:06:40.000 --> 00:06:42.000]  這是神給我的彌賽亞
[00:06:42.000 --> 00:06:45.000]  這是我們從馬丁路德她的了解
[00:06:45.000 --> 00:06:47.000]  的的確確是這樣子
[00:06:47.000 --> 00:06:49.000]  The man
[00:06:49.000 --> 00:06:50.000]  Yahweh
[00:06:50.000 --> 00:06:55.000]  如果我們從現在用英文去翻譯的話
[00:06:55.000 --> 00:06:57.000]  但是夏娃
[00:06:57.000 --> 00:06:59.000]  她以為這就是神所應許的
[00:06:59.000 --> 00:07:01.000]  女人的後裔
[00:07:01.000 --> 00:07:03.000]  The seed of woman
[00:07:03.000 --> 00:07:07.000]  她以為這就是了
[00:07:07.000 --> 00:07:09.000]  但是如果我們從整個聖經去看
[00:07:09.000 --> 00:07:11.000]  我們從神做事的方法
[00:07:11.000 --> 00:07:12.000]  我們就知道
[00:07:12.000 --> 00:07:16.000]  這個是一個奧秘
[00:07:16.000 --> 00:07:17.000]  在那個時候
[00:07:17.000 --> 00:07:19.000]  沒有人能夠知道
[00:07:19.000 --> 00:07:20.000]  等一下我們就會看到
[00:07:20.000 --> 00:07:21.000]  真的是很妙
[00:07:21.000 --> 00:07:22.000]  真的是很奇妙
[00:07:22.000 --> 00:07:26.000]  那麼從第四章第五節開始
[00:07:26.000 --> 00:07:29.000]  描寫該隱的性情
[00:07:29.000 --> 00:07:30.000]  第二章第三節
[00:07:30.000 --> 00:07:32.000]  在這裡講到亞伯和該隱
[00:07:32.000 --> 00:07:35.000]  那麼亞伯是牧羊的
[00:07:35.000 --> 00:07:36.000]  該隱是種地的
[00:07:36.000 --> 00:07:38.000]  因為跟他爸爸一樣
[00:07:38.000 --> 00:07:39.000]  他爸爸也是種地的
[00:07:39.000 --> 00:07:41.000]  因為在伊甸園裡面
[00:07:41.000 --> 00:07:42.000]  神就告訴他了
[00:07:42.000 --> 00:07:45.000]  那麼亞伯是牧羊的
[00:07:45.000 --> 00:07:46.000]  我們在這裡
[00:07:46.000 --> 00:07:49.000]  我們想幾個很有趣的事情
[00:07:49.000 --> 00:07:54.000]  一個問題就是亞伯為什麼要牧羊
[00:07:54.000 --> 00:07:56.000]  因為你要知道
[00:07:56.000 --> 00:07:59.000]  那個時候他們不吃動物的
[00:07:59.000 --> 00:08:01.000]  不吃肉的
[00:08:01.000 --> 00:08:04.000]  他為什麼要牧羊
[00:08:04.000 --> 00:08:07.000]  我讓你們去想
[00:08:07.000 --> 00:08:10.000]  還有一個就是亞伯的名字很有意思
[00:08:10.000 --> 00:08:12.000]  亞伯的名字
[00:08:12.000 --> 00:08:16.000]  希伯來文跟在傳道書裡面空虛
[00:08:16.000 --> 00:08:20.000]  是同樣的一個字根
[00:08:20.000 --> 00:08:24.000]  那麼當然也許夏娃
[00:08:24.000 --> 00:08:26.000]  她原來盼望的是該隱
[00:08:26.000 --> 00:08:28.000]  就是那個女人的後裔
[00:08:28.000 --> 00:08:31.000]  然後後來很快地她就發現
[00:08:31.000 --> 00:08:33.000]  不是這麼一回事
[00:08:33.000 --> 00:08:35.000]  所以也許她就很失望
[00:08:35.000 --> 00:08:37.000]  她就給她的第二個兒子
[00:08:37.000 --> 00:08:41.000]  起了一個名字叫做空虛
[00:08:41.000 --> 00:08:42.000]  弟兄姊妹
[00:08:42.000 --> 00:08:43.000]  你們會不會給你的小孩
[00:08:43.000 --> 00:08:46.000]  起個名字叫做空虛啊
[00:08:46.000 --> 00:08:51.000]  空虛啊我們家有一個空虛
[00:08:51.000 --> 00:08:53.000]  You won't do that對不對
[00:08:53.000 --> 00:08:54.000]  但是在這裡
[00:08:54.000 --> 00:08:57.000]  我們從希伯來人他們的這個習慣
[00:08:57.000 --> 00:08:58.000]  他們真的是就是這樣子
[00:08:58.000 --> 00:09:02.000]  就是提醒他們這個所發生的事情
[00:09:02.000 --> 00:09:04.000]  結果我們現在到了第三節
[00:09:04.000 --> 00:09:07.000]  他說有一日有一日
[00:09:07.000 --> 00:09:08.000]  在這裡呢
[00:09:08.000 --> 00:09:11.000]  你知道這個希伯來文的表明的方法
[00:09:11.000 --> 00:09:13.000]  並不是說他是第一次了
[00:09:13.000 --> 00:09:15.000]  這不是他第一次獻祭
[00:09:15.000 --> 00:09:18.000]  那是他前面有很多次的獻祭
[00:09:18.000 --> 00:09:20.000]  那麼有解經家認為
[00:09:20.000 --> 00:09:23.000]  就是說或者是從猶太人拉比的傳統
[00:09:23.000 --> 00:09:25.000]  他們認為當該隱在過去
[00:09:25.000 --> 00:09:28.000]  他也跟亞伯一樣像是神獻祭
[00:09:28.000 --> 00:09:30.000]  因為他的父親教他的
[00:09:30.000 --> 00:09:32.000]  然後他獻祭這個時候
[00:09:32.000 --> 00:09:34.000]  因為他是種地的
[00:09:34.000 --> 00:09:39.000]  他就向亞伯去買羊或者是借羊
[00:09:39.000 --> 00:09:41.000]  不過這些聖經上沒有記載
[00:09:41.000 --> 00:09:44.000]  但是我們是從這些拉比
[00:09:44.000 --> 00:09:46.000]  還是從解經家他們所看到的
[00:09:46.000 --> 00:09:47.000]  但是我們不曉得
[00:09:47.000 --> 00:09:49.000]  但是這一次
[00:09:49.000 --> 00:09:51.000]  這個希伯來文的講法就是說
[00:09:51.000 --> 00:09:52.000]  前面有幾次了
[00:09:52.000 --> 00:09:54.000]  但是這一次他去做什麼呢
[00:09:54.000 --> 00:09:59.000]  他就拿了地裡面的出產就來了
[00:09:59.000 --> 00:10:01.000]  結果呢
[00:10:01.000 --> 00:10:05.000]  神約納了亞伯給他的貢物
[00:10:05.000 --> 00:10:08.000]  那我們從第四章第七節那邊的時候
[00:10:08.000 --> 00:10:09.000]  神就告訴他
[00:10:09.000 --> 00:10:11.000]  他說你若行得好
[00:10:11.000 --> 00:10:12.000]  換句話講
[00:10:12.000 --> 00:10:16.000]  亞伯所做的在神的眼裡面是行得好
[00:10:16.000 --> 00:10:18.000]  那麼在該隱所做的
[00:10:18.000 --> 00:10:20.000]  在神的眼裡面是行得不好
[00:10:20.000 --> 00:10:23.000]  這件事情我們常常很多爭論
[00:10:23.000 --> 00:10:25.000]  神為什麼約納
[00:10:25.000 --> 00:10:27.000]  那麼他種地有什麼錯
[00:10:27.000 --> 00:10:29.000]  如果我們從這裡慢慢了解的話
[00:10:29.000 --> 00:10:32.000]  我們再配上希伯來書第十一章第四節的時候
[00:10:32.000 --> 00:10:33.000]  我們就曉得
[00:10:33.000 --> 00:10:35.000]  希伯來書第十一章第四節
[00:10:35.000 --> 00:10:38.000]  聖靈就告訴新約的作者
[00:10:38.000 --> 00:10:40.000]  那個時候該隱他怎麼樣呢
[00:10:40.000 --> 00:10:44.000]  他心裡面是不信
[00:10:44.000 --> 00:10:48.000]  所以神沒有辦法約納他的貢物
[00:10:48.000 --> 00:10:51.000]  那麼神就告訴他
[00:10:51.000 --> 00:10:52.000]  在第七節
[00:10:52.000 --> 00:10:55.000]  他說你若行得好的話
[00:10:55.000 --> 00:10:56.000]  豈不蒙約納
[00:10:56.000 --> 00:10:58.000]  你若行得不好
[00:10:58.000 --> 00:11:01.000]  罪就伏在門前
[00:11:01.000 --> 00:11:02.000]  他的意思就是說
[00:11:02.000 --> 00:11:07.000]  罪已經在你裡面搭了一個窩了
[00:11:07.000 --> 00:11:09.000]  他一定會戀慕你
[00:11:09.000 --> 00:11:11.000]  但是你要去制伏他
[00:11:11.000 --> 00:11:14.000]  這就是神警告他的地方
[00:11:14.000 --> 00:11:16.000]  接下去我們就來看看
[00:11:16.000 --> 00:11:17.000]  在這一段裡面
[00:11:17.000 --> 00:11:19.000]  看看該隱他的惡行
[00:11:19.000 --> 00:11:20.000]  第一個我們看見
[00:11:20.000 --> 00:11:22.000]  他真的是大大的發怒
[00:11:22.000 --> 00:11:24.000]  變了臉色
[00:11:24.000 --> 00:11:25.000]  為什麼我們都曉得
[00:11:25.000 --> 00:11:27.000]  是因為他嫉妒
[00:11:27.000 --> 00:11:30.000]  那麼從我們現在來講的話
[00:11:30.000 --> 00:11:36.000]  這個該隱他就好像垮這個臉
[00:11:36.000 --> 00:11:38.000]  給他旁邊的人也沒什麼好臉色看
[00:11:38.000 --> 00:11:40.000]  當然從聖經上我們看見
[00:11:40.000 --> 00:11:42.000]  他給神沒有什麼好臉色看
[00:11:42.000 --> 00:11:43.000]  為什麼
[00:11:43.000 --> 00:11:49.000]  因為沒有順著他自己的心
[00:11:49.000 --> 00:11:50.000]  我們在舊約裡面
[00:11:50.000 --> 00:11:51.000]  其實我們看見
[00:11:51.000 --> 00:11:52.000]  創世紀第37章
[00:11:52.000 --> 00:11:54.000]  當他講到約瑟的時候
[00:11:54.000 --> 00:11:56.000]  他的哥哥們就是因為嫉妒他
[00:11:56.000 --> 00:11:57.000]  所以他的哥哥們
[00:11:57.000 --> 00:12:00.000]  常常給他沒有什麼好臉色看
[00:12:00.000 --> 00:12:01.000]  每次一看到他的時候
[00:12:01.000 --> 00:12:03.000]  就垮這個臉
[00:12:03.000 --> 00:12:05.000]  我們人其實是不是也是這個樣子
[00:12:05.000 --> 00:12:07.000]  我們在每天的生活當中
[00:12:07.000 --> 00:12:08.000]  我們在教會裡面
[00:12:08.000 --> 00:12:09.000]  可能不太容易看得出來
[00:12:09.000 --> 00:12:10.000]  為什麼
[00:12:10.000 --> 00:12:11.000]  因為大家都很客氣
[00:12:11.000 --> 00:12:13.000]  但在家裡面就不一樣
[00:12:13.000 --> 00:12:14.000]  你們有沒有注意到
[00:12:14.000 --> 00:12:16.000]  你的老公常常很多事情
[00:12:16.000 --> 00:12:17.000]  不順著他心意的時候
[00:12:17.000 --> 00:12:19.000]  他就垮這個臉
[00:12:19.000 --> 00:12:20.000]  這就是聖經上講的
[00:12:20.000 --> 00:12:22.000]  他就變了臉色
[00:12:22.000 --> 00:12:24.000]  小孩子也是一樣
[00:12:24.000 --> 00:12:25.000]  你什麼事情不讓他做
[00:12:25.000 --> 00:12:28.000]  他馬上臉就垮下來了
[00:12:28.000 --> 00:12:30.000]  這是我們人
[00:12:30.000 --> 00:12:34.000]  那麼這個該隱他還有其他的問題
[00:12:34.000 --> 00:12:35.000]  我們看到他
[00:12:35.000 --> 00:12:39.000]  真的是他騙他的弟弟
[00:12:39.000 --> 00:12:42.000]  那麼該隱與他兄弟亞伯說話
[00:12:42.000 --> 00:12:44.000]  其實有很多的解經家認為
[00:12:44.000 --> 00:12:46.000]  這個希伯來文寫的就是說
[00:12:46.000 --> 00:12:50.000]  他把他的弟弟引誘到田裡面去
[00:12:50.000 --> 00:12:51.000]  所以有很多人說
[00:12:51.000 --> 00:12:56.000]  該隱殺他的弟弟是premeditated
[00:12:56.000 --> 00:12:59.000]  預謀
[00:12:59.000 --> 00:13:01.000]  他不聽神的話
[00:13:01.000 --> 00:13:04.000]  神告訴他他不聽
[00:13:04.000 --> 00:13:06.000]  他選擇了行惡
[00:13:06.000 --> 00:13:08.000]  這是該隱
[00:13:08.000 --> 00:13:10.000]  他這些惡行是從哪裡學來的
[00:13:10.000 --> 00:13:13.000]  我們在創世紀第一章第二章的時候
[00:13:13.000 --> 00:13:14.000]  第三章的時候
[00:13:14.000 --> 00:13:16.000]  我們看不到這些東西
[00:13:16.000 --> 00:13:18.000]  我們看見當人在伊甸園裡面的時候
[00:13:18.000 --> 00:13:20.000]  我們也看不到這些東西
[00:13:20.000 --> 00:13:26.000]  接下來我們就看看他跟誰學的
[00:13:26.000 --> 00:13:29.000]  我覺得我們要想在這些事情的時候
[00:13:29.000 --> 00:13:31.000]  我們要回到新約裡面
[00:13:31.000 --> 00:13:33.000]  我們來看這位主耶穌他怎麼講
[00:13:33.000 --> 00:13:36.000]  因為主耶穌他是從根骨到永遠的
[00:13:36.000 --> 00:13:38.000]  他知道我們人的心
[00:13:38.000 --> 00:13:40.000]  他知道人到底是怎麼一回事
[00:13:40.000 --> 00:13:42.000]  他知道人從開始是怎麼樣
[00:13:42.000 --> 00:13:43.000]  然後後來變成怎麼樣
[00:13:43.000 --> 00:13:44.000]  然後到現在怎麼樣
[00:13:44.000 --> 00:13:45.000]  在他那個時代
[00:13:45.000 --> 00:13:48.000]  他就曉得人的心是怎麼想法
[00:13:48.000 --> 00:13:50.000]  他就曉得人的心是會忌妒
[00:13:50.000 --> 00:13:52.000]  他曉得人的心是會憤怒的
[00:13:52.000 --> 00:13:54.000]  所以當這些法利塞人
[00:13:54.000 --> 00:13:57.000]  當這些經學家跟他面對面
[00:13:57.000 --> 00:14:00.000]  就是問他問題的時候
[00:14:00.000 --> 00:14:05.000]  他早就知道他們心裡面在想什麼了
[00:14:05.000 --> 00:14:07.000]  所以我們如果從新約裡面來看的話
[00:14:07.000 --> 00:14:10.000]  我們來看一看這位
[00:14:10.000 --> 00:14:13.000]  從永遠活到永遠的耶穌
[00:14:13.000 --> 00:14:16.000]  他的comment是什麼
[00:14:16.000 --> 00:14:17.000]  特別是在馬太福音
[00:14:17.000 --> 00:14:18.000]  我們不看了
[00:14:18.000 --> 00:14:19.000]  在馬太福音第十三章
[00:14:19.000 --> 00:14:21.000]  二十四節到三十節的時候
[00:14:21.000 --> 00:14:23.000]  在那裡主耶穌講了一個比喻
[00:14:23.000 --> 00:14:26.000]  這個比喻就是一個拜旨和賣旨的比喻
[00:14:26.000 --> 00:14:30.000]  他說有一個主人在他的田裡面
[00:14:30.000 --> 00:14:31.000]  撒下了好的種子
[00:14:31.000 --> 00:14:32.000]  後來到了晚上的時候
[00:14:32.000 --> 00:14:33.000]  他睡覺的時候
[00:14:33.000 --> 00:14:35.000]  那麼就有他的惡人
[00:14:35.000 --> 00:14:36.000]  就有他的仇敵
[00:14:36.000 --> 00:14:38.000]  來把拜旨撒在田裡面
[00:14:38.000 --> 00:14:41.000]  後來這個拜旨就跟賣旨一起成長
[00:14:41.000 --> 00:14:44.000]  在沒有結果的時候是看不出來的
[00:14:44.000 --> 00:14:46.000]  所以他的僕人就來告訴他說
[00:14:46.000 --> 00:14:48.000]  他說你要我們把它拔出來嗎
[00:14:48.000 --> 00:14:49.000]  他說不必
[00:14:49.000 --> 00:14:51.000]  他說等到將來收成的時候
[00:14:51.000 --> 00:14:54.000]  才把它分開
[00:14:54.000 --> 00:14:55.000]  我自己在想
[00:14:55.000 --> 00:14:58.000]  當時所發生的什麼事情
[00:14:58.000 --> 00:15:00.000]  那麼我們從聖經上面我們了解
[00:15:00.000 --> 00:15:04.000]  是撒旦把這個東西撒在夏娃的心裡面
[00:15:04.000 --> 00:15:07.000]  他把一些事情撒在夏娃的心裡面
[00:15:07.000 --> 00:15:09.000]  我們再看其他的經文的話
[00:15:09.000 --> 00:15:12.000]  就在約翰福音第八章四十三節到四十四節
[00:15:12.000 --> 00:15:17.000]  我們一起念約翰福音第八章四十三節到四十四節
[00:15:17.000 --> 00:15:18.000]  好不好
[00:15:18.000 --> 00:15:19.000]  如果你有聖經的話
[00:15:19.000 --> 00:15:22.000]  我覺得這些經文我們可以把它念一下
[00:15:22.000 --> 00:15:25.000]  讓我們心裡面打下一個根基
[00:15:25.000 --> 00:15:28.000]  約翰福音第八章四十四節
[00:15:28.000 --> 00:15:29.000]  我們一起來
[00:15:29.000 --> 00:15:32.000]  你們是出於你們的父魔鬼
[00:15:32.000 --> 00:15:34.000]  你們父的私慾
[00:15:34.000 --> 00:15:35.000]  你們偏要行
[00:15:35.000 --> 00:15:37.000]  他從起初是殺人的
[00:15:37.000 --> 00:15:39.000]  不守真理
[00:15:39.000 --> 00:15:41.000]  因他心裡沒有真理
[00:15:41.000 --> 00:15:43.000]  他說謊是出於自己
[00:15:43.000 --> 00:15:45.000]  因他本來是說謊的
[00:15:45.000 --> 00:15:47.000]  也是說謊之人的父
[00:15:47.000 --> 00:15:50.000]  在這裡我們看見主耶穌告訴我們
[00:15:50.000 --> 00:15:52.000]  我們回想起來
[00:15:52.000 --> 00:15:55.000]  該引這些東西是從哪裡學來的
[00:15:55.000 --> 00:15:57.000]  聖經上有答案的
[00:15:57.000 --> 00:16:01.000]  然後我們再看到約翰一書
[00:16:01.000 --> 00:16:04.000]  約翰一書第三章第十到十二節
[00:16:04.000 --> 00:16:05.000]  我念給你們聽
[00:16:05.000 --> 00:16:13.000]  約翰一書第三章第十到十二節
[00:16:13.000 --> 00:16:16.000]  他在這裡就講到該引到底是怎麼一回事
[00:16:16.000 --> 00:16:19.000]  因為前面講到說我們應該要彼此相愛
[00:16:19.000 --> 00:16:20.000]  他告訴教會
[00:16:20.000 --> 00:16:22.000]  告訴教會你們弟兄姊妹
[00:16:22.000 --> 00:16:23.000]  他說我們要彼此相愛
[00:16:23.000 --> 00:16:25.000]  因為這是主耶穌給的命令
[00:16:25.000 --> 00:16:27.000]  他說不可以向該引
[00:16:27.000 --> 00:16:31.000]  他是屬那惡者的
[00:16:31.000 --> 00:16:34.000]  殺了他的兄弟
[00:16:34.000 --> 00:16:35.000]  為什麼殺了他呢
