
[00:00:00.000 --> 00:00:06.160]  你不同你覺得是應該走在一起的人
[00:07:24.320 --> 00:07:26.320]  所以
[00:07:26.320 --> 00:07:28.320]  千里姻緣一線牽
[00:07:28.320 --> 00:07:30.320]  我們婚姻有一個信念
[00:07:30.320 --> 00:07:32.320]  就是說
[00:07:32.320 --> 00:07:34.320]  你現今的配偶
[00:07:34.320 --> 00:07:36.320]  若然你是
[00:07:36.320 --> 00:07:38.320]  經過禱告
[00:07:38.320 --> 00:07:40.320]  還有
[00:07:40.320 --> 00:07:42.320]  你當時有一種
[00:07:42.320 --> 00:07:44.320]  很確定的
[00:07:44.320 --> 00:07:46.320]  怎樣呢
[00:07:46.320 --> 00:07:48.320]  那個sense of certainty
[00:07:48.320 --> 00:07:50.320]  有那種堅信的感覺
[00:07:50.320 --> 00:07:52.320]  有一種強烈的愛
[00:07:52.320 --> 00:07:54.320]  是要愛神愛人
[00:07:54.320 --> 00:07:56.320]  的一種使命
[00:07:56.320 --> 00:07:58.320]  你應該能夠確定
[00:07:58.320 --> 00:08:00.320]  這段婚姻是上帝為你安排
[00:08:00.320 --> 00:08:02.320]  帶下去第二個問題
[00:08:02.320 --> 00:08:04.320]  來之不易
[00:08:04.320 --> 00:08:06.320]  要保養故事
[00:08:06.320 --> 00:08:08.320]  十年修得同旋渡
[00:08:08.320 --> 00:08:10.320]  百年修得
[00:08:10.320 --> 00:08:12.320]  共枕眠
[00:08:12.320 --> 00:08:14.320]  這個是
[00:08:14.320 --> 00:08:16.320]  民間信仰裏面
[00:08:16.320 --> 00:08:18.320]  當然有少少
[00:08:18.320 --> 00:08:20.320]  是道佛的色彩
[00:08:20.320 --> 00:08:22.320]  但其實背後的意思就是說
[00:08:22.320 --> 00:08:24.320]  今天你們成為夫妻
[00:08:24.320 --> 00:08:26.320]  不是一件容易的事
[00:08:26.320 --> 00:08:28.320]  有很多的因果
[00:08:28.320 --> 00:08:30.320]  有很多的事
[00:08:30.320 --> 00:08:32.320]  站在基督徒來說
[00:08:32.320 --> 00:08:34.320]  是神的安排
[00:08:34.320 --> 00:08:36.320]  是神的命定
[00:08:36.320 --> 00:08:38.320]  因此這段婚姻
[00:08:38.320 --> 00:08:40.320]  來之不易
[00:08:40.320 --> 00:08:42.320]  你要好好地保養
[00:08:42.320 --> 00:08:44.320]  故事
[00:08:44.320 --> 00:08:46.320]  馬太福音第十九章二十六節
[00:08:46.320 --> 00:08:48.320]  說到
[00:08:48.320 --> 00:08:50.320]  在人者事不可能在神
[00:08:50.320 --> 00:08:52.320]  凡事
[00:08:52.320 --> 00:08:54.320]  都可能
[00:08:54.320 --> 00:08:56.320]  兩個個性是完全不同
[00:08:56.320 --> 00:08:58.320]  甚至
[00:08:58.320 --> 00:09:00.320]  背景很不同的人
[00:09:00.320 --> 00:09:02.320]  能夠生活在一起
[00:09:02.320 --> 00:09:04.320]  真的有很多超越
[00:09:04.320 --> 00:09:06.320]  現在
[00:09:06.320 --> 00:09:08.320]  基督徒的女性
[00:09:08.320 --> 00:09:10.320]  要找對象
[00:09:10.320 --> 00:09:12.320]  是不容易
[00:09:12.320 --> 00:09:14.320]  按照這個數據
[00:09:14.320 --> 00:09:16.320]  一般教會
[00:09:16.320 --> 00:09:18.320]  女性
[00:09:18.320 --> 00:09:20.320]  比男性多一些
[00:09:20.320 --> 00:09:22.320]  如果你堅持
[00:09:22.320 --> 00:09:24.320]  要找一個基督徒
[00:09:24.320 --> 00:09:26.320]  甚至是門當戶對
[00:09:26.320 --> 00:09:28.320]  甚至是門當戶對
[00:09:28.320 --> 00:09:30.320]  有時很難
[00:09:30.320 --> 00:09:32.320]  我曾經和一個
[00:09:32.320 --> 00:09:34.320]  一個姐妹約我吃午飯
[00:09:34.320 --> 00:09:36.320]  很靈驗
[00:09:36.320 --> 00:09:38.320]  英國著名的大學
[00:09:38.320 --> 00:09:40.320]  畢業的
[00:09:40.320 --> 00:09:42.320]  博士
[00:09:42.320 --> 00:09:44.320]  在報刊裡面寫文
[00:09:44.320 --> 00:09:46.320]  在很多的機構
[00:09:46.320 --> 00:09:48.320]  國際的機構
[00:09:48.320 --> 00:09:50.320]  做的CEO
[00:09:50.320 --> 00:09:52.320]  又年輕又茅尾
[00:09:52.320 --> 00:09:54.320]  他說他都
[00:09:54.320 --> 00:09:56.320]  不同種族的人
[00:09:56.320 --> 00:09:58.320]  都會和他聊天和認識
[00:09:58.320 --> 00:10:00.320]  聊下去
[00:10:00.320 --> 00:10:02.320]  為什麼這個人講話
[00:10:02.320 --> 00:10:04.320]  沒什麼味道
[00:10:04.320 --> 00:10:06.320]  就算他在高盛
[00:10:06.320 --> 00:10:08.320]  做
[00:10:08.320 --> 00:10:10.320]  或者某個國際金融機構
[00:10:10.320 --> 00:10:12.320]  的CEO
[00:10:12.320 --> 00:10:14.320]  聊下去好像很空泛
[00:10:14.320 --> 00:10:16.320]  沒什麼內涵
[00:10:16.320 --> 00:10:18.320]  他的父母說你的學問太高了
[00:10:18.320 --> 00:10:20.320]  而且那些男孩子
[00:10:20.320 --> 00:10:22.320]  走過來都沒有一種
[00:10:22.320 --> 00:10:24.320]  愛錫的感覺
[00:10:24.320 --> 00:10:26.320]  他說牧師
[00:10:26.320 --> 00:10:28.320]  怎麼辦呢
[00:10:28.320 --> 00:10:30.320]  我不是教他
[00:10:30.320 --> 00:10:32.320]  有時愛情
[00:10:32.320 --> 00:10:34.320]  這些東西是超越的
[00:10:34.320 --> 00:10:36.320]  我又認識到一個
[00:10:36.320 --> 00:10:38.320]  女醫生
[00:10:38.320 --> 00:10:42.320]  樣貌比較一般
[00:10:42.320 --> 00:10:44.320]  但她至少
[00:10:44.320 --> 00:10:46.320]  學歷和職業都相當好
[00:10:46.320 --> 00:10:50.320]  在教會裡面找來找去
[00:10:50.320 --> 00:10:52.320]  沒人敢靠近
[00:10:52.320 --> 00:10:54.320]  這是真人真事
[00:10:54.320 --> 00:10:56.320]  不過當然不是廣福堂
[00:10:56.320 --> 00:11:00.320]  你又不用
[00:11:00.320 --> 00:11:02.320]  什麼
[00:11:02.320 --> 00:11:04.320]  不是廣福堂
[00:11:04.320 --> 00:11:06.320]  那又怎麼樣呢
[00:11:06.320 --> 00:11:08.320]  有一次我家裡裝修
[00:11:08.320 --> 00:11:10.320]  裝修完
[00:11:10.320 --> 00:11:12.320]  這個裝修工人
[00:11:12.320 --> 00:11:14.320]  挺好的
[00:11:14.320 --> 00:11:16.320]  身材又健碩
[00:11:16.320 --> 00:11:18.320]  聊著聊著
[00:11:18.320 --> 00:11:20.320]  大家都挺談得來
[00:11:20.320 --> 00:11:22.320]  而且是基督徒
[00:11:22.320 --> 00:11:24.320]  結果他真的下架
[00:11:24.320 --> 00:11:26.320]  下架了
[00:11:26.320 --> 00:11:28.320]  給一個裝修工人
[00:11:28.320 --> 00:11:30.320]  裝修工人有沒有大學畢業的呢
[00:11:30.320 --> 00:11:32.320]  我就比較少聽到
[00:11:32.320 --> 00:11:36.320]  如果中學畢業都不得了
[00:11:36.320 --> 00:11:40.320]  這是真人真事
[00:11:40.320 --> 00:11:42.320]  究竟這個婚姻行不行呢
[00:11:42.320 --> 00:11:44.320]  我相信如果是
[00:11:44.320 --> 00:11:46.320]  來自愛呢
[00:11:46.320 --> 00:11:48.320]  愛的動力
[00:11:48.320 --> 00:11:50.320]  真的超越年紀
[00:11:50.320 --> 00:11:52.320]  學歷
[00:11:52.320 --> 00:11:54.320]  經濟差距
[00:11:54.320 --> 00:11:56.320]  能夠令人改變
[00:11:56.320 --> 00:11:58.320]  當然
[00:11:58.320 --> 00:12:00.320]  第三點我們一會兒講到
[00:12:00.320 --> 00:12:02.320]  其實
[00:12:02.320 --> 00:12:04.320]  夫妻之間
[00:12:04.320 --> 00:12:06.320]  並沒有完美的婚姻
[00:12:06.320 --> 00:12:10.320]  只有優化的夫妻關係
[00:12:10.320 --> 00:12:12.320]  用現在的術語
[00:12:12.320 --> 00:12:14.320]  優化的夫妻關係
[00:12:16.320 --> 00:12:18.320]  你找一個完美的夫妻
[00:12:18.320 --> 00:12:20.320]  我告訴你
[00:12:20.320 --> 00:12:22.320]  你將來會後悔
[00:12:22.320 --> 00:12:24.320]  原來你那時候
[00:12:24.320 --> 00:12:26.320]  認為完美的眼光是這麼狹窄
[00:12:26.320 --> 00:12:28.320]  你會後悔是你自己定的標準
[00:12:28.320 --> 00:12:30.320]  是有問題的
[00:12:30.320 --> 00:12:34.320]  其實
[00:12:34.320 --> 00:12:36.320]  婚姻就是兩個很不同的人
[00:12:36.320 --> 00:12:38.320]  但是在一間
[00:12:38.320 --> 00:12:40.320]  有一種愛在裡面
[00:12:40.320 --> 00:12:42.320]  和上帝
[00:12:42.320 --> 00:12:44.320]  將愛的種子擺在裡面
[00:12:44.320 --> 00:12:46.320]  大家有這麼多不同的東西
[00:12:46.320 --> 00:12:48.320]  如何在以後
[00:12:48.320 --> 00:12:50.320]  克服和優化
[00:12:50.320 --> 00:12:52.320]  真的
[00:12:52.320 --> 00:12:54.320]  到今時今日
[00:12:54.320 --> 00:12:56.320]  我都不認為師母
[00:12:56.320 --> 00:12:58.320]  是一個最好的妻子
[00:12:58.320 --> 00:13:00.320]  當然
[00:13:00.320 --> 00:13:02.320]  我更加不是一個
[00:13:02.320 --> 00:13:04.320]  最好的丈夫
[00:13:04.320 --> 00:13:06.320]  我覺得這樣
[00:13:06.320 --> 00:13:08.320]  但是她絕對是一個
[00:13:08.320 --> 00:13:10.320]  好的媽媽
[00:13:10.320 --> 00:13:12.320]  一個好的外婆
[00:13:12.320 --> 00:13:14.320]  真是為兒女
[00:13:14.320 --> 00:13:16.320]  為孫子毫無條件擺上
[00:13:16.320 --> 00:13:18.320]  她本來答應我三點半來
[00:13:18.320 --> 00:13:20.320]  我打電話問她為什麼還沒來
[00:13:20.320 --> 00:13:22.320]  她說孫子睡了
[00:13:22.320 --> 00:13:26.320]  她說要等他醒了才能趕來
[00:13:26.320 --> 00:13:30.320]  單憑這一點
[00:13:30.320 --> 00:13:32.320]  我覺得我很尊敬她
[00:13:32.320 --> 00:13:34.320]  我很尊敬她
[00:13:34.320 --> 00:13:36.320]  是因為和我結合
[00:13:36.320 --> 00:13:38.320]  和這段婚姻
[00:13:38.320 --> 00:13:40.320]  有兒女有孫子
[00:13:40.320 --> 00:13:42.320]  她為在裡面
[00:13:42.320 --> 00:13:44.320]  那種毫無條件的擺上
[00:13:44.320 --> 00:13:46.320]  而我呢
[00:13:46.320 --> 00:13:48.320]  我記得我都在講壇
[00:13:48.320 --> 00:13:50.320]  因此
[00:13:50.320 --> 00:13:52.320]  你不用理我
[00:13:52.320 --> 00:13:54.320]  我自己能處理
[00:13:54.320 --> 00:13:56.320]  你將你的精神
[00:13:56.320 --> 00:13:58.320]  所有東西去照顧孫子
[00:13:58.320 --> 00:14:00.320]  我給你Blessing和Endorse
[00:14:00.320 --> 00:14:02.320]  我有時候
[00:14:02.320 --> 00:14:04.320]  很多時晚上
[00:14:04.320 --> 00:14:06.320]  孤寂獨眠的
[00:14:06.320 --> 00:14:08.320]  為什麼
[00:14:08.320 --> 00:14:10.320]  要不就孫子
[00:14:10.320 --> 00:14:12.320]  夾在中間睡
[00:14:12.320 --> 00:14:16.320]  很多晚要這樣
[00:14:16.320 --> 00:14:18.320]  這樣
[00:14:18.320 --> 00:14:20.320]  好了
[00:14:20.320 --> 00:14:22.320]  第三方面
[00:14:22.320 --> 00:14:24.320]  夫唱婦隨
[00:14:24.320 --> 00:14:26.320]  尊重馴服
[00:14:26.320 --> 00:14:28.320]  中國人有句話
[00:14:28.320 --> 00:14:30.320]  嫁雞除雞嫁狗除狗
[00:14:30.320 --> 00:14:32.320]  嫁雀馬騮就通山走
[00:14:32.320 --> 00:14:36.320]  夫唱婦隨很重要
[00:14:36.320 --> 00:14:38.320]  中國人都覺得
[00:14:38.320 --> 00:14:40.320]  夫唯妻剛
[00:14:40.320 --> 00:14:42.320]  當然好像封建一點
[00:14:42.320 --> 00:14:44.320]  但其實就是說
[00:14:44.320 --> 00:14:46.320]  在一個
[00:14:46.320 --> 00:14:48.320]  人類社會的單元裡面
[00:14:48.320 --> 00:14:50.320]  始終
[00:14:50.320 --> 00:14:52.320]  要有一個領袖
[00:14:52.320 --> 00:14:54.320]  在今天
[00:14:54.320 --> 00:14:56.320]  這個父系社會
[00:14:56.320 --> 00:14:58.320]  或者社會
[00:14:58.320 --> 00:15:00.320]  那種習慣裡面
[00:15:00.320 --> 00:15:02.320]  男性始終
[00:15:02.320 --> 00:15:04.320]  是一家之主
[00:15:04.320 --> 00:15:06.320]  要負起很多責任
[00:15:06.320 --> 00:15:08.320]  而聖經也教導
[00:15:08.320 --> 00:15:10.320]  我們要馴服
[00:15:10.320 --> 00:15:12.320]  妻子要
[00:15:12.320 --> 00:15:14.320]  以她的柔順
[00:15:14.320 --> 00:15:16.320]  來贏取她的丈夫
[00:15:16.320 --> 00:15:18.320]  特別在二分所書
[00:15:18.320 --> 00:15:20.320]  那裡說到
[00:15:20.320 --> 00:15:22.320]  用基督和教會
[00:15:22.320 --> 00:15:24.320]  的關係
[00:15:24.320 --> 00:15:26.320]  來描述丈夫和妻子的關係
[00:15:26.320 --> 00:15:28.320]  我覺得很特別
[00:15:28.320 --> 00:15:30.320]  這是基督教裡面
[00:15:30.320 --> 00:15:32.320]  一個超越
[00:15:32.320 --> 00:15:34.320]  其他宗教
[00:15:34.320 --> 00:15:36.320]  特別在夫妻關係上
[00:15:36.320 --> 00:15:38.320]  提升到他信仰的對象
[00:15:38.320 --> 00:15:40.320]  來講夫妻的愛
[00:15:40.320 --> 00:15:42.320]  你想想
[00:15:42.320 --> 00:15:44.320]  他看夫妻的關係
[00:15:44.320 --> 00:15:46.320]  是看得多重要
[00:15:46.320 --> 00:15:48.320]  這個是丈夫
[00:15:48.320 --> 00:15:50.320]  愛太太
[00:15:50.320 --> 00:15:52.320]  就好像基督愛教會
[00:15:52.320 --> 00:15:54.320]  為教會寫記一樣
[00:15:54.320 --> 00:15:56.320]  換言之
[00:15:56.320 --> 00:15:58.320]  丈夫獻給太太
[00:15:58.320 --> 00:16:00.320]  的愛是一種什麼愛呢
[00:16:00.320 --> 00:16:02.320]  是sacrificial love
[00:16:02.320 --> 00:16:04.320]  無私
[00:16:04.320 --> 00:16:06.320]  犧牲的愛
[00:16:06.320 --> 00:16:08.320]  換言之
[00:16:08.320 --> 00:16:10.320]  你應用下去
[00:16:10.320 --> 00:16:12.320]  丈夫為了這個家,為了太太
[00:16:12.320 --> 00:16:14.320]  可能事業
[00:16:14.320 --> 00:16:16.320]  可能他作為男性
[00:16:16.320 --> 00:16:18.320]  工作上的滿足
[00:16:18.320 --> 00:16:20.320]  成就感
[00:16:20.320 --> 00:16:22.320]  都要為這個愛情,為這個家
[00:16:22.320 --> 00:16:24.320]  而獻上
[00:16:24.320 --> 00:16:26.320]  這才叫寫記的愛
[00:16:26.320 --> 00:16:28.320]  sacrificial love
[00:16:28.320 --> 00:16:30.320]  妻子
[00:16:30.320 --> 00:16:32.320]  愛丈夫要愛到一個地步
[00:16:32.320 --> 00:16:34.320]  好像教會
[00:16:34.320 --> 00:16:36.320]  信奉基督一樣
[00:16:36.320 --> 00:16:38.320]  那種愛
[00:16:38.320 --> 00:16:40.320]  是submissive love
[00:16:40.320 --> 00:16:42.320]  是一種信奉的愛
[00:16:42.320 --> 00:16:44.320]  不是妻子不夠丈夫厲害
[00:16:44.320 --> 00:16:46.320]  如果在
[00:16:46.320 --> 00:16:48.320]  神的計劃
[00:16:48.320 --> 00:16:50.320]  和秩序
[00:16:50.320 --> 00:16:52.320]  為了你那個不厲害的丈夫
[00:16:52.320 --> 00:16:54.320]  你這個很厲害的妻子
[00:16:54.320 --> 00:16:56.320]  仍然是
[00:16:56.320 --> 00:16:58.320]  謙卑
[00:16:58.320 --> 00:17:00.320]  柔順
[00:17:00.320 --> 00:17:02.320]  讓你那個不厲害的丈夫
[00:17:02.320 --> 00:17:04.320]  能夠起來
[00:17:04.320 --> 00:17:06.320]  有尊嚴
[00:17:06.320 --> 00:17:08.320]  有一種被尊重的感覺
[00:17:08.320 --> 00:17:10.320]  能夠抬起頭
[00:17:10.320 --> 00:17:12.320]  學做領袖
[00:17:12.320 --> 00:17:14.320]  這個奧秘在這個地方
[00:17:14.320 --> 00:17:16.320]  submissive love
[00:17:16.320 --> 00:17:18.320]  就是這樣
[00:17:18.320 --> 00:17:20.320]  我是比你差,你是大學我是中學
[00:17:20.320 --> 00:17:22.320]  你是研究院我是大學
[00:17:22.320 --> 00:17:24.320]  你是博士我是碩士
[00:17:24.320 --> 00:17:26.320]  你賺五萬
[00:17:26.320 --> 00:17:28.320]  我賺三萬
[00:17:28.320 --> 00:17:30.320]  我認識很多太太
[00:17:30.320 --> 00:17:32.320]  經濟的條件各方面
[00:17:32.320 --> 00:17:34.320]  賺錢的能力
[00:17:34.320 --> 00:17:36.320]  比丈夫還多
[00:17:36.320 --> 00:17:38.320]  但她仍然要學習
