
[00:00:00.000 --> 00:00:04.000]  今日我要和大家來思想一段經文
[00:02:30.000 --> 00:02:36.000]  保羅首先為羅馬的信徒去感恩
[00:02:36.000 --> 00:02:37.000]  所以第八節就說
[00:02:37.000 --> 00:02:41.000]  第一,我靠著耶穌基督
[00:02:41.000 --> 00:02:44.000]  為你們眾人感謝我的神
[00:02:44.000 --> 00:02:47.000]  因你們的信德傳遍了天下
[00:02:47.000 --> 00:02:50.000]  這個第一其實是首先
[00:02:50.000 --> 00:02:57.000]  保羅首先為羅馬弟兄姊妹去感恩
[00:02:57.000 --> 00:02:59.000]  原因在哪裡呢?
[00:02:59.000 --> 00:03:01.000]  保羅也說了原因
[00:03:01.000 --> 00:03:05.000]  因你們的信德傳遍了天下
[00:03:05.000 --> 00:03:08.000]  信德是什麼意思呢?
[00:03:08.000 --> 00:03:14.000]  信德這個字不只是說一個抽象的信心
[00:03:14.000 --> 00:03:17.000]  信德其實是一個形容
[00:03:17.000 --> 00:03:21.000]  這些信徒他們的行為表現
[00:03:21.000 --> 00:03:23.000]  能夠將他們的信心
[00:03:23.000 --> 00:03:27.000]  表現出來的那種信心
[00:03:27.000 --> 00:03:31.000]  意思就是說
[00:03:31.000 --> 00:03:33.000]  身邊的人
[00:03:33.000 --> 00:03:36.000]  當他們看見這些人的行為表現
[00:03:36.000 --> 00:03:39.000]  他們的生活與他們相處的時候
[00:03:39.000 --> 00:03:42.000]  他們就會看到他們的信心
[00:03:42.000 --> 00:03:45.000]  他們這群人是信耶穌
[00:03:45.000 --> 00:03:47.000]  所以這個信心不是很抽象
[00:03:47.000 --> 00:03:50.000]  很飄渺的東西
[00:03:50.000 --> 00:03:51.000]  是很具體的
[00:03:51.000 --> 00:03:54.000]  在他們的生活當中
[00:03:54.000 --> 00:03:56.000]  傳遍了天下
[00:03:56.000 --> 00:04:00.000]  這個說話可以用另一個說法
[00:04:00.000 --> 00:04:03.000]  就是「講為人知」
[00:04:03.000 --> 00:04:07.000]  就是說他們那種信心的見證
[00:04:07.000 --> 00:04:09.000]  在他們身邊的人
[00:04:09.000 --> 00:04:12.000]  都能夠體會到
[00:04:12.000 --> 00:04:16.000]  保羅首先為他們有這種活然的信心
[00:04:16.000 --> 00:04:20.000]  而去感謝上帝
[00:04:20.000 --> 00:04:25.000]  然後保羅在第九節開始
[00:04:25.000 --> 00:04:28.000]  他提到一件事
[00:04:28.000 --> 00:04:30.000]  並且提到這件事的時候
[00:04:30.000 --> 00:04:38.000]  他用神來做他的保證
[00:04:38.000 --> 00:04:39.000]  所以第九節說
[00:04:39.000 --> 00:04:41.000]  「我在他兒子的福音上
[00:04:41.000 --> 00:04:47.000]  用心靈所侍奉的神可以見證我」
[00:04:47.000 --> 00:04:50.000]  他說到一件事
[00:04:50.000 --> 00:04:53.000]  神可以為他作見證
[00:04:53.000 --> 00:04:54.000]  見證甚麼呢
[00:04:54.000 --> 00:04:59.000]  就是怎樣不住地提到你們
[00:04:59.000 --> 00:05:01.000]  既然保羅說過
[00:05:01.000 --> 00:05:03.000]  這件事是神可以為他作見證
[00:05:03.000 --> 00:05:08.000]  其實代表這件事是很實在的
[00:05:08.000 --> 00:05:10.000]  保羅很想神見證甚麼呢
[00:05:10.000 --> 00:05:17.000]  就是保羅怎樣不住地提到他們
[00:05:17.000 --> 00:05:23.000]  我想大家特別集中思想這句說話
[00:05:23.000 --> 00:05:27.000]  不住地提到
[00:05:27.000 --> 00:05:29.000]  不住地提到
[00:05:29.000 --> 00:05:31.000]  表面上的意思就是
[00:05:31.000 --> 00:05:34.000]  繼續不斷地祈禱
[00:05:34.000 --> 00:05:39.000]  或者是沒有停過地禱告
[00:05:39.000 --> 00:05:41.000]  但其實這句說話裏面
[00:05:41.000 --> 00:05:45.000]  是有非常豐富的內容的
[00:05:45.000 --> 00:05:49.000]  起碼有三個意思
[00:05:49.000 --> 00:05:50.000]  不住地提到
[00:05:50.000 --> 00:05:51.000]  第一個意思就是
[00:05:51.000 --> 00:05:57.000]  保羅將這班在羅馬的信徒
[00:05:57.000 --> 00:06:03.000]  放在他的心裏
[00:06:03.000 --> 00:06:08.000]  其實這件事是不難去明白的
[00:06:08.000 --> 00:06:15.000]  正如假如你為一個人或一件事
[00:06:15.000 --> 00:06:19.000]  每天都為這個人祈禱
[00:06:19.000 --> 00:06:24.000]  很自然這個人就會佔據你的內心
[00:06:24.000 --> 00:06:26.000]  我們講得俗一點
[00:06:26.000 --> 00:06:29.000]  就是上了心的祈禱
[00:06:29.000 --> 00:06:35.000]  他真的放在你的心裏
[00:06:35.000 --> 00:06:38.000]  這就是第一件事
[00:06:38.000 --> 00:06:40.000]  第二個意思就是
[00:06:40.000 --> 00:06:42.000]  不住地提到
[00:06:42.000 --> 00:06:51.000]  保羅同時將他們交託在神的手裏
[00:06:51.000 --> 00:06:56.000]  由於保羅和當時在羅馬的信徒
[00:06:56.000 --> 00:07:03.000]  他們之間在地理上有一個距離
[00:07:03.000 --> 00:07:09.000]  因為當時保羅在哥倫多這個地方
[00:07:09.000 --> 00:07:12.000]  羅馬書據一些學者的研究
[00:07:12.000 --> 00:07:19.000]  很可能是保羅在哥倫多的時候寫的
[00:07:19.000 --> 00:07:25.000]  我也明白當日信耶穌會面對很多的挑戰
[00:07:25.000 --> 00:07:26.000]  很多的困難
[00:07:26.000 --> 00:07:27.000]  甚至是迫害
[00:07:27.000 --> 00:07:32.000]  所以保羅唯有將他們的禱告
[00:07:32.000 --> 00:07:35.000]  交託在神的手裏
[00:07:35.000 --> 00:07:41.000]  求神親自來保守他們
[00:07:41.000 --> 00:07:46.000]  所以這就是不住地提到的意思
[00:07:46.000 --> 00:07:50.000]  首先是將他們放在心裏
[00:07:50.000 --> 00:07:55.000]  然後亦交託他們在神的手裏
[00:07:55.000 --> 00:07:57.000]  但亦有第三個意思
[00:07:57.000 --> 00:08:00.000]  我們看第十節就看到了
[00:08:00.000 --> 00:08:02.000]  十節在禱告之間
[00:08:02.000 --> 00:08:05.000]  上上懇求或照神的旨意
[00:08:05.000 --> 00:08:12.000]  終能得平坦的道路往你們那裏去
[00:08:12.000 --> 00:08:16.000]  原來保羅不斷地祈禱
[00:08:16.000 --> 00:08:21.000]  其實他的禱告其中一個意義
[00:08:21.000 --> 00:08:27.000]  就是保羅很想去到他們當中
[00:08:27.000 --> 00:08:31.000]  其實當時羅馬的教會
[00:08:31.000 --> 00:08:35.000]  不是保羅設立的
[00:08:35.000 --> 00:08:39.000]  保羅亦未去過羅馬
[00:08:39.000 --> 00:08:43.000]  在這裏就說到他很想去
[00:08:43.000 --> 00:08:45.000]  這個不住地提到第三個意思
[00:08:45.000 --> 00:08:50.000]  就是保羅亦將自己交託在神的手當中
[00:08:50.000 --> 00:08:58.000]  即是禱告保羅將自己放在神的手裏
[00:08:58.000 --> 00:09:00.000]  原來保羅一直都很想去羅馬
[00:09:00.000 --> 00:09:03.000]  但始終都去不到
[00:09:03.000 --> 00:09:08.000]  經文沒有講到很詳細的原因在哪裏
[00:09:08.000 --> 00:09:13.000]  很可能是當時的各種環境
[00:09:13.000 --> 00:09:15.000]  政治等等的因素
[00:09:15.000 --> 00:09:18.000]  不過沒有很詳細去交代
[00:09:18.000 --> 00:09:22.000]  但問題是保羅一直都去不到
[00:09:22.000 --> 00:09:25.000]  因此保羅的禱告亦是一種
[00:09:25.000 --> 00:09:29.000]  等候神的開路或開門的禱告
[00:09:29.000 --> 00:09:31.000]  而對他來說
[00:09:31.000 --> 00:09:34.000]  他是隨時準備好出發
[00:09:34.000 --> 00:09:40.000]  隨時準備好去為神工作
[00:09:40.000 --> 00:09:44.000]  保羅在這裏將自己交託在神的手裏
[00:09:44.000 --> 00:09:51.000]  其實就是他願意順服神的帶領
[00:09:51.000 --> 00:09:53.000]  神的主權
[00:09:53.000 --> 00:09:55.000]  神的安排
[00:09:55.000 --> 00:09:58.000]  神何時開路我就上
[00:09:58.000 --> 00:10:01.000]  其實是這樣的一個祈禱
[00:10:01.000 --> 00:10:05.000]  所以這個不住的提到這句說話
[00:10:05.000 --> 00:10:09.000]  是代表著保羅在心裏
[00:10:09.000 --> 00:10:14.000]  準備行動的一種禱告
[00:10:14.000 --> 00:10:18.000]  亦是將他要去接觸的人
[00:10:18.000 --> 00:10:21.000]  放在心裏
[00:10:21.000 --> 00:10:25.000]  和交託在神的手當中
[00:10:25.000 --> 00:10:27.000]  是這樣的一種禱告
[00:10:27.000 --> 00:10:29.000]  所以在這裏我們看到
[00:10:29.000 --> 00:10:33.000]  作為基督的使者
[00:10:33.000 --> 00:10:40.000]  保羅就有這份祈禱的心
[00:10:40.000 --> 00:10:43.000]  而事實上今天我們可以看到
[00:10:43.000 --> 00:10:49.000]  有很多不同特色或重點的
[00:10:49.000 --> 00:10:53.000]  科音的事工或機構出現
[00:10:53.000 --> 00:10:57.000]  往往都是神透過小絕的人
[00:10:57.000 --> 00:11:01.000]  他們願意去祈禱、等候、仰望
[00:11:01.000 --> 00:11:08.000]  而神就在當中帶領和開展
[00:11:08.000 --> 00:11:10.000]  其中有一個人
[00:11:10.000 --> 00:11:16.000]  他被譽為緬甸的使徒
[00:11:16.000 --> 00:11:18.000]  他的名字叫耶德遜
[00:11:18.000 --> 00:11:20.000]  這個年青人當他讀大學的時候
[00:11:20.000 --> 00:11:23.000]  已經心裏有一種感動
[00:11:23.000 --> 00:11:27.000]  很想去緬甸傳播音
[00:11:27.000 --> 00:11:29.000]  當他畢業之後
[00:11:29.000 --> 00:11:31.000]  他就很想去
[00:11:31.000 --> 00:11:34.000]  但當時都不知道怎樣去
[00:11:34.000 --> 00:11:37.000]  原來那個年代
[00:11:37.000 --> 00:11:42.000]  在美國還沒有警察會
[00:11:42.000 --> 00:11:46.000]  於是他和幾位年青人
[00:11:46.000 --> 00:11:50.000]  都很有心去宣教,一起去祈禱
[00:11:50.000 --> 00:11:56.000]  期間都不知道最後會怎樣
[00:11:56.000 --> 00:11:59.000]  是他們那幾個人自己成立警察會
[00:11:59.000 --> 00:12:02.000]  然後去警察他們自己出去
[00:12:02.000 --> 00:12:08.000]  那也成為美國第一個宣教的警察會
[00:12:08.000 --> 00:12:11.000]  我相信今天
[00:12:11.000 --> 00:12:16.000]  神也會使用同樣的方式
[00:12:16.000 --> 00:12:22.000]  只要有人願意去祈禱、尋求上帝
[00:12:22.000 --> 00:12:30.000]  上帝一定會帶領他走在上帝的心意當中
[00:12:30.000 --> 00:12:33.000]  今天我相信
[00:12:33.000 --> 00:12:36.000]  神也樂意見到
[00:12:36.000 --> 00:12:39.000]  在我們生命裏面
[00:12:39.000 --> 00:12:43.000]  藉著禱告去經歷上帝
[00:12:43.000 --> 00:12:47.000]  我可以有一個很簡單的建議給大家
[00:12:47.000 --> 00:12:50.000]  一件很簡單
[00:12:50.000 --> 00:12:57.000]  你真的去到神面前去祈禱
[00:12:57.000 --> 00:13:01.000]  你可以說我很想為一個人
[00:13:01.000 --> 00:13:05.000]  他的信耶穌去祈禱
[00:13:05.000 --> 00:13:09.000]  你也不需要想誰,你先去祈禱
[00:13:09.000 --> 00:13:12.000]  在祈禱裏面讓神去感動你
[00:13:12.000 --> 00:13:14.000]  你繼續為這個人去祈禱
[00:13:14.000 --> 00:13:17.000]  好像保羅所說,不絕的禱告
[00:13:17.000 --> 00:13:21.000]  直到某個地步,他真的上了你的心
[00:13:21.000 --> 00:13:23.000]  然後你的祈禱
[00:13:23.000 --> 00:13:28.000]  其實你也是同時將這個人加在神的手裏
[00:13:28.000 --> 00:13:32.000]  因為你相信其實都是上帝的工作
[00:13:32.000 --> 00:13:37.000]  並且你也是將自己加在神的手裏
[00:13:37.000 --> 00:13:42.000]  讓神給你看到機會去接觸他
[00:13:42.000 --> 00:13:47.000]  給你有智慧去分享你的生命
[00:13:47.000 --> 00:13:52.000]  整個過程,你的祈禱
[00:13:52.000 --> 00:13:56.000]  好像保羅所描述的,不絕的禱告
[00:13:56.000 --> 00:14:00.000]  你去等候上帝的工作
[00:14:00.000 --> 00:14:04.000]  等候上帝的時間
[00:14:04.000 --> 00:14:07.000]  我相信當我們這樣做的時候
[00:14:07.000 --> 00:14:13.000]  我們一定會體會到神是怎樣帶領我們
[00:14:13.000 --> 00:14:17.000]  可以先為一個人的信耶穌去祈禱
[00:14:17.000 --> 00:14:19.000]  然後慢慢你可以再闊一點
[00:14:19.000 --> 00:14:22.000]  為更多的人,或者是為教會
[00:14:22.000 --> 00:14:25.000]  甚至是為世界各地的教會
[00:14:25.000 --> 00:14:28.000]  你的心胸是越來越廣闊
[00:14:28.000 --> 00:14:30.000]  但你同樣在做這件事
[00:14:30.000 --> 00:14:33.000]  不斷地去祈禱
[00:14:33.000 --> 00:14:42.000]  我相信你會更加看到神在更多地方的作為
[00:14:42.000 --> 00:14:45.000]  基督的使者,第一件事我們看到的
[00:14:45.000 --> 00:14:48.000]  就是一個祈禱的心
[00:14:48.000 --> 00:14:50.000]  然後我們再看下去
[00:14:50.000 --> 00:14:55.000]  我們看到原來保羅除了有祈禱的心之外
[00:14:55.000 --> 00:14:59.000]  還有第二個心,就是迫切的心
[00:14:59.000 --> 00:15:01.000]  接著我們在經文當中可以看到
[00:15:01.000 --> 00:15:08.000]  保羅為何這麼想去羅馬
[00:15:08.000 --> 00:15:14.000]  在經文第十一至第十五節
[00:15:14.000 --> 00:15:19.000]  其實保羅說了三個原因
[00:15:19.000 --> 00:15:21.000]  第一個原因,第十一節
[00:15:21.000 --> 00:15:26.000]  因為我切切地想見你們
[00:15:26.000 --> 00:15:27.000]  為何他這麼想去?
[00:15:27.000 --> 00:15:29.000]  因為我切切地想見你們
[00:15:29.000 --> 00:15:32.000]  要把聖淑玲的恩賜分給你們
[00:15:32.000 --> 00:15:36.000]  使你們可以堅固
[00:15:36.000 --> 00:15:39.000]  保羅為何這麼想去羅馬
[00:15:39.000 --> 00:15:43.000]  第一個原因,就是他切切地
[00:15:43.000 --> 00:15:47.000]  切切這個字就是很想,很迫切
[00:15:47.000 --> 00:15:52.000]  想見你們
[00:15:52.000 --> 00:15:55.000]  要把聖淑玲的恩賜分給你們
[00:15:55.000 --> 00:15:57.000]  聖淑玲的恩賜可能更好地翻譯為
[00:15:57.000 --> 00:16:00.000]  「淑玲的恩典」
[00:16:00.000 --> 00:16:02.000]  因為我們都知道
[00:16:02.000 --> 00:16:07.000]  通常恩賜是聖靈賜予人的
[00:16:07.000 --> 00:16:10.000]  不是人給人的
[00:16:10.000 --> 00:16:14.000]  我不可以給你恩賜
[00:16:14.000 --> 00:16:21.000]  我後面的目的就是
[00:16:21.000 --> 00:16:24.000]  使你們可以堅固
[00:16:24.000 --> 00:16:28.000]  所以其實「淑玲的恩典」
[00:16:28.000 --> 00:16:31.000]  就是保羅很想將他自己
[00:16:31.000 --> 00:16:35.000]  在神裡面的領袖的經歷
[00:16:35.000 --> 00:16:39.000]  和在羅馬的信徒分享
[00:16:39.000 --> 00:16:42.000]  可以鼓勵他們,堅固他們
[00:16:42.000 --> 00:16:44.000]  剛才我也提及過
[00:16:44.000 --> 00:16:46.000]  在當時做基督徒
[00:16:46.000 --> 00:16:49.000]  信耶穌是面對很大的衝擊
[00:16:49.000 --> 00:16:52.000]  會遇到有迫害的
[00:16:52.000 --> 00:16:55.000]  很需要在信心裡面
[00:16:55.000 --> 00:16:58.000]  去得到堅固
[00:16:58.000 --> 00:17:02.000]  保羅很想能夠去到當中
[00:17:02.000 --> 00:17:04.000]  和他們分享
[00:17:04.000 --> 00:17:08.000]  神的說話,神的恩典
[00:17:08.000 --> 00:17:12.000]  第十二節第二個原因
[00:17:12.000 --> 00:17:13.000]  「這樣我在你們中間
[00:17:13.000 --> 00:17:15.000]  因你我彼此的信心
[00:17:15.000 --> 00:17:18.000]  就可以同得安慰」
[00:17:18.000 --> 00:17:20.000]  原來保羅不像自己
[00:17:20.000 --> 00:17:22.000]  我信主
[00:17:22.000 --> 00:17:27.000]  我的淑玲生命比較厲害
[00:17:27.000 --> 00:17:28.000]  高一點
[00:17:28.000 --> 00:17:31.000]  所以我要來幫助你們
[00:17:31.000 --> 00:17:32.000]  鼓勵你們
[00:17:32.000 --> 00:17:34.000]  他完全沒有這個心
[00:17:34.000 --> 00:17:37.000]  他其實在十二節說到
[00:17:37.000 --> 00:17:38.000]  「我在你們中間
[00:17:38.000 --> 00:17:41.000]  因你我彼此的信心
[00:17:41.000 --> 00:17:44.000]  就可以同得安慰」
[00:17:44.000 --> 00:17:46.000]  原來保羅很相信
[00:17:46.000 --> 00:17:49.000]  當他去到他們當中的時候
[00:17:49.000 --> 00:17:50.000]  他們的見證
[00:17:50.000 --> 00:17:52.000]  他們怎樣去經歷上帝
[00:17:52.000 --> 00:17:54.000]  都成為保羅的安慰
[00:17:54.000 --> 00:17:56.000]  所以是一個很平等的
[00:17:56.000 --> 00:17:58.000]  互相的建立
[00:17:58.000 --> 00:18:00.000]  互相的堅固
[00:18:00.000 --> 00:18:02.000]  互相的得到安慰
[00:18:02.000 --> 00:18:06.000]  其實是這個意思
[00:18:06.000 --> 00:18:08.000]  然後有第三個原因
[00:18:08.000 --> 00:18:10.000]  保羅繼續說下去
[00:18:36.000 --> 00:18:40.000]  第三個原因
[00:18:40.000 --> 00:18:44.000]  為什麼保羅這麼想去羅馬呢
[00:18:44.000 --> 00:18:50.000]  就是很希望在當中得些果子
[00:18:50.000 --> 00:18:53.000]  得什麼果子
[00:18:53.000 --> 00:18:56.000]  其實就是保羅很想去到他們當中
[00:18:56.000 --> 00:18:58.000]  跟當地的人
[00:18:58.000 --> 00:19:02.000]  跟那些外邦的人去傳福音
[00:19:02.000 --> 00:19:05.000]  得一個福音的果子
[00:19:05.000 --> 00:19:10.000]  所以他在這裡說到
[00:19:10.000 --> 00:19:18.000]  他心裡是很心急
[00:19:18.000 --> 00:19:20.000]  很想能夠去到
[00:19:20.000 --> 00:19:24.000]  他用一個詞去形容那種焦急
[00:19:24.000 --> 00:19:27.000]  就是欠債
[00:19:27.000 --> 00:19:29.000]  一個人欠債是很不舒服的
[00:19:29.000 --> 00:19:31.000]  經常欠債
[00:19:31.000 --> 00:19:34.000]  所以他很想盡快去還債
[00:19:34.000 --> 00:19:40.000]  這個就是他欠他們的
[00:19:40.000 --> 00:19:42.000]  欠那些外邦人的債
[00:19:42.000 --> 00:19:46.000]  就是要將福音傳給他們
[00:19:46.000 --> 00:19:49.000]  通常我們欠債
[00:19:49.000 --> 00:19:51.000]  起碼有兩個情況
[00:19:51.000 --> 00:19:53.000]  第一個情況
[00:19:53.000 --> 00:19:59.000]  譬如我向夏木借了五百元
[00:19:59.000 --> 00:20:01.000]  我一天沒還給他
[00:20:01.000 --> 00:20:03.000]  我也是欠他的
[00:20:03.000 --> 00:20:05.000]  這個就是第一個情況
[00:20:05.000 --> 00:20:07.000]  第二個情況
[00:20:07.000 --> 00:20:12.000]  就是有人知道我今天來
[00:20:12.000 --> 00:20:14.000]  從基拉伯到港
[00:20:14.000 --> 00:20:16.000]  會見到夏木
[00:20:16.000 --> 00:20:19.000]  是他欠夏木錢
[00:20:19.000 --> 00:20:22.000]  托我交給他
[00:20:22.000 --> 00:20:24.000]  我還沒還給他
[00:20:24.000 --> 00:20:28.000]  我也是欠他的
[00:20:28.000 --> 00:20:31.000]  保羅所描述的欠債
[00:20:31.000 --> 00:20:34.000]  就是剛才所說的第二種情況
[00:20:34.000 --> 00:20:39.000]  其實保羅根本對那些外邦人沒什麼關係
[00:20:39.000 --> 00:20:46.000]  但由於他領受了神給他的託付
[00:20:46.000 --> 00:20:50.000]  就是要將福音傳給那些外邦人
[00:20:50.000 --> 00:20:51.000]  所以是這個原因
[00:20:51.000 --> 00:20:53.000]  是因為這個託付
[00:20:53.000 --> 00:20:54.000]  領受了託付
[00:20:54.000 --> 00:20:58.000]  所以他就欠那些人的債
[00:20:58.000 --> 00:21:04.000]  保羅很想盡快地還這個債
[00:21:04.000 --> 00:21:06.000]  所以這三個原因
[00:21:06.000 --> 00:21:10.000]  為何保羅不絕的祈禱
[00:21:10.000 --> 00:21:13.000]  很希望能夠去到羅馬
[00:21:13.000 --> 00:21:18.000]  就是要還這個福音的債
[00:21:18.000 --> 00:21:21.000]  他心裏面實在是很焦急
[00:21:21.000 --> 00:21:23.000]  所以他內心裏面
[00:21:23.000 --> 00:21:24.000]  我們看見
[00:21:24.000 --> 00:21:29.000]  第二個心就是一個迫切的心
[00:21:29.000 --> 00:21:30.000]  迫切到一個地步
[00:21:30.000 --> 00:21:37.000]  好像欠人債要盡快償還一樣
[00:21:37.000 --> 00:21:38.000]  弟兄姊妹
[00:21:38.000 --> 00:21:41.000]  今天我們都是領受了
[00:21:41.000 --> 00:21:45.000]  上帝給我們的恩典
[00:21:45.000 --> 00:21:48.000]  上主給我們有很好的機會
[00:21:48.000 --> 00:21:52.000]  繼續去成長
[00:21:52.000 --> 00:21:54.000]  領受祂的祈福
[00:21:54.000 --> 00:21:55.000]  在我們生活裏面
[00:21:55.000 --> 00:21:59.000]  去經歷祂的幫助
[00:21:59.000 --> 00:22:02.000]  經歷祂的帶領
[00:22:02.000 --> 00:22:04.000]  我們人生都在上帝的手裏
[00:22:04.000 --> 00:22:07.000]  這個就是我們在神面前
[00:22:07.000 --> 00:22:11.000]  領受了很多的祝福
[00:22:11.000 --> 00:22:14.000]  但其實神亦都是
[00:22:14.000 --> 00:22:16.000]  將託付交給我們每一個
[00:22:16.000 --> 00:22:23.000]  願意跟隨祂 相信祂的弟兄姊妹
[00:22:23.000 --> 00:22:26.000]  而這個託付就是
[00:22:26.000 --> 00:22:31.000]  上帝很想我們和我們身邊的人
[00:22:31.000 --> 00:22:33.000]  能夠將這個福音
[00:22:33.000 --> 00:22:36.000]  將我們所領受的生命
[00:22:36.000 --> 00:22:38.000]  跟他們分享
[00:22:38.000 --> 00:22:43.000]  將他們能夠帶到神的面前
[00:22:43.000 --> 00:22:48.000]  其實我們每個人都是領受了這個託付
[00:22:48.000 --> 00:22:52.000]  耶穌基督在馬太福音
[00:22:52.000 --> 00:22:53.000]  當祂升天之前
[00:22:53.000 --> 00:22:55.000]  就已經將這個託付
[00:22:55.000 --> 00:22:59.000]  交給每一個願意跟隨著的人
[00:22:59.000 --> 00:23:05.000]  所以我們有沒有這種迫切的心呢?
[00:23:05.000 --> 00:23:06.000]  其實在我們身邊
[00:23:06.000 --> 00:23:08.000]  我們周圍有很多人
[00:23:08.000 --> 00:23:15.000]  他們內心心靈裏面有很多的需要
[00:23:15.000 --> 00:23:16.000]  今天在香港
[00:23:16.000 --> 00:23:23.000]  特別在香港這個繁榮的急促
[00:23:23.000 --> 00:23:29.000]  其實是一個充滿壓力的城市
[00:23:29.000 --> 00:23:33.000]  香港人面對著內心裏面
[00:23:33.000 --> 00:23:37.000]  有很多的焦慮
[00:23:37.000 --> 00:23:43.000]  愈來愈多人在情緒上都有困擾
[00:23:43.000 --> 00:23:49.000]  這些人其實是很需要有人去勝在他們
[00:23:49.000 --> 00:23:51.000]  跟他們一起同行
[00:23:51.000 --> 00:23:57.000]  並且能夠將他們帶到神的面前
[00:23:57.000 --> 00:24:02.000]  讓他們領受上帝的幫助和賜福
[00:24:02.000 --> 00:24:07.000]  我們有沒有看到這個需要呢?
[00:24:07.000 --> 00:24:12.000]  我們再看看第三點
[00:24:12.000 --> 00:24:15.000]  保羅不單止有祈禱的心
[00:24:15.000 --> 00:24:17.000]  迫切的心
[00:24:17.000 --> 00:24:22.000]  第三就是有一個不以福音為恥的心
[00:24:22.000 --> 00:24:26.000]  這就是第十六節和十七節所說的
[00:24:26.000 --> 00:24:28.000]  保羅說:我不以福音為恥
[00:24:28.000 --> 00:24:33.000]  而福音本是神的大能 要他一切相信的先是猶太人
[00:24:33.000 --> 00:24:35.000]  後是希臘人
[00:24:35.000 --> 00:24:38.000]  因為神的義正在這福音上顯明出來
[00:24:38.000 --> 00:24:41.000]  這義是本於信以至於信
[00:24:41.000 --> 00:24:42.000]  如經上所記
[00:24:42.000 --> 00:24:47.000]  二人必因信得生
[00:24:47.000 --> 00:24:53.000]  保羅第三個心就是不以福音為恥的心
[00:24:53.000 --> 00:24:59.000]  意思是保羅不會因為信這個福音
[00:24:59.000 --> 00:25:06.000]  或傳這個福音而感到羞恥
[00:25:06.000 --> 00:25:09.000]  雖然在現實上來說
[00:25:09.000 --> 00:25:16.000]  保羅確是因為信或傳福音而受了不少苦
[00:25:16.000 --> 00:25:21.000]  他坐過牢 又被人笑過 又被人打過
[00:25:21.000 --> 00:25:24.000]  主要都是因為福音的緣故
[00:25:24.000 --> 00:25:28.000]  如果他不是信耶穌 信福音或傳福音
[00:25:28.000 --> 00:25:30.000]  他根本不需要受這些苦
[00:25:30.000 --> 00:25:35.000]  但他說:我不以福音為恥
[00:25:35.000 --> 00:25:40.000]  他一點都不會退縮 不會感到羞恥
[00:25:40.000 --> 00:25:46.000]  我相信主要原因就是保羅
[00:25:46.000 --> 00:25:54.000]  他親身體會到這個福音對他的意義
[00:25:54.000 --> 00:25:59.000]  《史林經》第九章記載他改變的經歷
