
[00:00:00.000 --> 00:00:03.060]  主人祢的恩典是何等奇妙
[00:09:15.320 --> 00:09:22.240]  所以娜奧米想到自己的生活已經相當艱苦
[00:09:22.240 --> 00:09:25.120]  當然她已經有相當的年紀
[00:09:25.120 --> 00:09:29.440]  她不想她兩個的媳婦都好像她一樣
[00:09:29.440 --> 00:09:31.880]  她的將來也是這麼困難
[00:09:31.880 --> 00:09:37.520]  因此娜奧米就極力勸告路德和另外一個媳婦
[00:09:37.520 --> 00:09:40.920]  他們可以回到自己的故鄉
[00:09:40.920 --> 00:09:43.560]  另外可以再嫁
[00:09:43.560 --> 00:09:46.000]  這樣讓他們將來的生活
[00:09:46.000 --> 00:09:49.520]  也不會像她一樣那麼辛苦
[00:09:49.520 --> 00:09:56.680]  但是路德不斷地推卻娜奧米的好意
[00:09:56.680 --> 00:09:59.680]  他不肯去拋下這個婆婆
[00:09:59.680 --> 00:10:01.040]  置之不理
[00:10:01.040 --> 00:10:06.440]  所以最後這個娜奧米有一個特別的安排
[00:10:06.440 --> 00:10:08.480]  也是上帝的旨意
[00:10:08.480 --> 00:10:13.640]  路德就下嫁給他們家族裡面其中一位的親戚
[00:10:13.640 --> 00:10:15.240]  叫做波亞斯
[00:10:15.240 --> 00:10:18.440]  在兩人結合之後
[00:10:18.440 --> 00:10:21.840]  他們就生了一個兒子叫做俄彼得
[00:10:21.840 --> 00:10:25.040]  然後這個俄彼得又生了一個兒子
[00:10:25.040 --> 00:10:26.640]  叫做耶西
[00:10:26.640 --> 00:10:29.000]  耶西就生了很多個兒子
[00:10:29.000 --> 00:10:31.560]  其中一個兒子就叫做大衛
[00:10:31.560 --> 00:10:34.080]  大家知道大衛是誰呢?
[00:10:34.080 --> 00:10:35.600]  不是普通的大衛
[00:10:35.600 --> 00:10:37.960]  而是成為君王的那位大衛
[00:10:37.960 --> 00:10:40.400]  然後一直再數下去
[00:10:40.400 --> 00:10:43.160]  就數到有一個人叫做約瑟
[00:10:43.160 --> 00:10:48.480]  約瑟在名義上就是耶穌的父親
[00:10:48.480 --> 00:10:52.480]  所以一直數下去之後大家就發現了
[00:10:52.480 --> 00:10:58.520]  娜奧米原來在耶穌的家族裡面佔有一個位置
[00:10:58.520 --> 00:11:01.000]  而在耶穌的族譜當中
[00:11:01.000 --> 00:11:04.280]  路德當然是其中的一員
[00:11:04.280 --> 00:11:07.800]  因此這個人物是相當重要
[00:11:07.800 --> 00:11:11.000]  不過我們未必對他有很多的了解
[00:11:11.000 --> 00:11:15.360]  為什麼我說娜奧米可以成為一個參考
[00:11:15.360 --> 00:11:17.080]  讓我們去看看
[00:11:17.080 --> 00:11:19.080]  侍奉的基本功
[00:11:19.080 --> 00:11:22.360]  應該如何在家庭裡面做出來呢?
[00:11:22.360 --> 00:11:25.800]  其實我們讀路德記就看到了
[00:11:25.800 --> 00:11:28.920]  沒有一些驚天動地的故事
[00:11:28.920 --> 00:11:32.920]  不過就好像有天梯般令人感動的愛情故事
[00:11:32.920 --> 00:11:34.920]  就在其中
[00:11:34.920 --> 00:11:40.160]  在路德記裡面也沒有說一些很深奧的
[00:11:40.160 --> 00:11:42.160]  所謂的述靈真體
[00:11:42.160 --> 00:11:45.680]  讓我們可以不斷思想
[00:11:45.680 --> 00:11:48.680]  不過一直看這個故事的時候
[00:11:48.680 --> 00:11:50.960]  會令人相當感動
[00:11:50.960 --> 00:11:54.320]  因為在當中做了很多很美麗的事情
[00:11:54.320 --> 00:11:59.760]  這些美麗的事情就是很多將自己的利益放下
[00:11:59.760 --> 00:12:02.720]  不斷顧及對方的好處
[00:12:02.720 --> 00:12:06.440]  每一個故事裡面的主人翁可以說
[00:12:06.440 --> 00:12:09.240]  由娜奧米、路德到波亞斯
[00:12:09.240 --> 00:12:11.240]  其實他們不斷在想著
[00:12:11.240 --> 00:12:15.440]  對方怎麼樣才會得到最大的好處
[00:12:15.440 --> 00:12:17.440]  而不是在想著自己
[00:12:17.440 --> 00:12:18.960]  就因為這樣的緣故
[00:12:18.960 --> 00:12:20.760]  這一切配合在一起
[00:12:20.760 --> 00:12:23.640]  成為了一個很美麗的故事
[00:12:23.640 --> 00:12:25.160]  大家想想
[00:12:25.160 --> 00:12:27.960]  娜奧米本來有丈夫
[00:12:27.960 --> 00:12:29.440]  兩個兒子
[00:12:29.440 --> 00:12:30.960]  有兩個媳婦
[00:12:30.960 --> 00:12:33.440]  雖然他們的生活其實是簡單
[00:12:33.440 --> 00:12:36.560]  不算是一些什麼風俗的生活
[00:12:36.560 --> 00:12:40.360]  因為娜奧米和她的丈夫以利米蘭
[00:12:40.360 --> 00:12:45.960]  因著自己的地方有饑荒發生
[00:12:45.960 --> 00:12:48.560]  所以才離鄉別井
[00:12:48.560 --> 00:12:52.360]  去到摩亞地是一個外邦人的地方
[00:12:52.360 --> 00:12:54.040]  生活了下來
[00:12:54.040 --> 00:12:58.360]  可能只是勉強有基本的溫飽
[00:12:58.360 --> 00:13:02.960]  能夠再為自己兩個兒子娶到媳婦
[00:13:02.960 --> 00:13:05.560]  雖然是一個外邦的女子
[00:13:05.560 --> 00:13:07.560]  但是因為生活的緣故
[00:13:07.560 --> 00:13:11.360]  迫於無奈他們都要接受這個現實
[00:13:11.360 --> 00:13:14.160]  一切終於穩定了下來
[00:13:14.160 --> 00:13:16.640]  但是好景不常
[00:13:16.640 --> 00:13:18.560]  失去了丈夫
[00:13:18.560 --> 00:13:21.160]  也失去了兩個兒子
[00:13:21.160 --> 00:13:25.560]  這種喪夫和喪子之痛
[00:13:25.560 --> 00:13:27.360]  大家可以想像
[00:13:27.360 --> 00:13:29.960]  對於一個婦人來說
[00:13:29.960 --> 00:13:33.960]  在當時是一個多大的打擊呢?
[00:13:33.960 --> 00:13:35.960]  我相信就算在今天
[00:13:35.960 --> 00:13:37.960]  如果真是這麼幸運
[00:13:37.960 --> 00:13:42.160]  我們在我們認識的朋友當中
[00:13:42.160 --> 00:13:44.160]  是有遇到這些情況
[00:13:44.160 --> 00:13:47.760]  我相信你都一定會為她很難過
[00:13:47.760 --> 00:13:49.760]  失去了丈夫
[00:13:49.760 --> 00:13:52.160]  失去了自己的孩子
[00:13:52.160 --> 00:13:55.560]  可以說沒有任何的依靠
[00:13:55.560 --> 00:13:58.360]  如果是為了自己的打算的話
[00:13:58.360 --> 00:14:00.360]  還有兩個媳婦
[00:14:00.360 --> 00:14:02.360]  應該留他們在身邊
[00:14:02.360 --> 00:14:04.160]  來照顧自己
[00:14:04.160 --> 00:14:06.760]  一直去到自己百年歸老
[00:14:06.760 --> 00:14:10.160]  我相信這個都是合情合理的
[00:14:10.160 --> 00:14:11.560]  對於很多人來說
[00:14:11.560 --> 00:14:16.760]  也會覺得好像應該要這樣去發生
[00:14:16.760 --> 00:14:18.160]  但我剛才說了
[00:14:18.160 --> 00:14:20.960]  在整個路德劇裡面的主角
[00:14:20.960 --> 00:14:24.560]  不斷為了對方的好處去著想
[00:14:24.560 --> 00:14:29.160]  而撈米就是第一個做這種動作的人
[00:14:29.160 --> 00:14:33.360]  他並沒有想著自己是否可以安享晚年
[00:14:33.360 --> 00:14:36.160]  究竟自己將來的生活是怎樣
[00:14:36.160 --> 00:14:40.360]  他一想就想到自己已經這麼慘
[00:14:40.360 --> 00:14:44.560]  沒理由要讓兩位的媳婦這麼年輕
[00:14:44.560 --> 00:14:47.760]  就要走他這段路
[00:14:47.760 --> 00:14:50.160]  所以他很不忍心
[00:14:50.160 --> 00:14:55.560]  我們看看在第一章第八節裡有一句對話
[00:14:55.560 --> 00:14:57.360]  在第八節裡怎麼說呢?
[00:14:57.360 --> 00:14:59.960]  撈米對兩個媳婦說
[00:14:59.960 --> 00:15:02.760]  「你們各自回娘家去吧」
[00:15:02.760 --> 00:15:05.160]  「願耶和華恩待你們」
[00:15:05.160 --> 00:15:09.160]  「將你們待已故的人和我一樣」
[00:15:09.160 --> 00:15:11.960]  從這句話大家看到
[00:15:11.960 --> 00:15:15.960]  撈米認為他這兩個媳婦好不好呢?
[00:15:15.960 --> 00:15:17.560]  應該是好的
[00:15:17.560 --> 00:15:19.960]  因為祂祝福他們兩個
[00:15:19.960 --> 00:15:23.160]  希望耶和華上帝恩待他們
[00:15:23.160 --> 00:15:29.160]  就好像他們恩待撈米整個家庭一樣
[00:15:29.160 --> 00:15:32.360]  肯定這兩個媳婦都應該不錯
[00:15:32.360 --> 00:15:36.360]  否則撈米就不會說這番話
[00:15:36.360 --> 00:15:38.760]  這兩個媳婦這麼好
[00:15:38.760 --> 00:15:41.760]  不留他們在自己身邊
[00:15:41.760 --> 00:15:43.360]  而是叫他們走
[00:15:43.360 --> 00:15:48.960]  可能如果剛好我們將時光倒流
[00:15:48.960 --> 00:15:52.560]  回到魯德記的時代
[00:15:52.560 --> 00:15:55.760]  你是撈米的其中一個親戚
[00:15:55.760 --> 00:15:57.360]  你聽到他這麼說
[00:15:57.360 --> 00:15:58.560]  接著你會怎樣呢?
[00:15:58.560 --> 00:16:00.160]  當然拉在他一旁說
[00:16:00.160 --> 00:16:02.160]  「你有什麼理由這麼傻」
[00:16:02.160 --> 00:16:03.560]  「已經沒有丈夫了」
[00:16:03.560 --> 00:16:04.760]  「沒有兩個兒子了」
[00:16:04.760 --> 00:16:06.360]  「還叫兩個媳婦走?」
[00:16:06.360 --> 00:16:07.960]  「他們對你這麼好」
[00:16:07.960 --> 00:16:09.560]  「當然留他們在身邊」
[00:16:09.560 --> 00:16:13.160]  可能你就會獻計給撈米
[00:16:13.160 --> 00:16:15.760]  千萬不要讓這兩個媳婦走
[00:16:15.760 --> 00:16:17.960]  否則你將來怎麼辦呢?
[00:16:17.960 --> 00:16:19.760]  可能如果你是朋友的話
[00:16:19.760 --> 00:16:22.960]  你會這樣來勸撈米
[00:16:22.960 --> 00:16:25.560]  但當時撈米的想法就是
[00:16:25.560 --> 00:16:27.560]  我已經在這樣的情況
[00:16:27.560 --> 00:16:28.760]  我不要養
[00:16:28.760 --> 00:16:31.160]  我的媳婦也是這樣養
[00:16:31.160 --> 00:16:33.960]  尤其是他們兩個對我這麼好
[00:16:33.960 --> 00:16:35.960]  將心比己
[00:16:35.960 --> 00:16:37.960]  人家對你這麼好的時候
[00:16:37.960 --> 00:16:40.760]  你應該是不是也同樣有這個心
[00:16:40.760 --> 00:16:42.760]  來對待人家這麼好呢?
[00:16:42.760 --> 00:16:45.360]  所以他很不想他們兩個留下
[00:16:45.360 --> 00:16:48.360]  要勸他們離開
[00:16:48.360 --> 00:16:52.160]  結果其中一個媳婦
[00:16:52.160 --> 00:16:55.360]  就是這個
[00:16:55.360 --> 00:16:58.360]  這個俄爾巴
[00:16:58.360 --> 00:17:02.960]  她在一個很不情願的情況下
[00:17:02.960 --> 00:17:06.960]  終於離開了撈米
[00:17:06.960 --> 00:17:09.760]  回到自己的家鄉
[00:17:09.760 --> 00:17:12.960]  但路德卻死也不走
[00:17:12.960 --> 00:17:15.360]  結果路德就成為了
[00:17:15.360 --> 00:17:19.160]  聖經當中做媳婦的典範
[00:17:19.160 --> 00:17:21.160]  他有一句名句
[00:17:21.160 --> 00:17:25.360]  名句就在第十六和第十七節
[00:17:25.360 --> 00:17:29.760]  所以大家看看聖經的排版
[00:17:29.760 --> 00:17:33.160]  這兩句話是刻意寫得有點不同
[00:17:33.160 --> 00:17:35.760]  第十六節開始怎麼說呢?
[00:17:35.760 --> 00:17:36.760]  路德說
[00:17:36.760 --> 00:17:38.760]  「不要勸我離開你
[00:17:38.760 --> 00:17:40.760]  轉去不跟隨你
[00:17:40.760 --> 00:17:42.160]  你往哪裡去
[00:17:42.160 --> 00:17:43.760]  我也往哪裡去
[00:17:43.760 --> 00:17:45.360]  你在哪裡住
[00:17:45.360 --> 00:17:46.960]  我也在哪裡住
[00:17:46.960 --> 00:17:49.760]  你的百姓就是我的百姓
[00:17:49.760 --> 00:17:52.560]  你的上帝就是我的上帝」
[00:17:52.560 --> 00:17:54.160]  第十七節最厲害了
[00:17:54.160 --> 00:17:55.760]  「你死在哪裡
[00:17:55.760 --> 00:17:57.360]  我也死在哪裡
[00:17:57.360 --> 00:17:58.560]  葬在哪裡
[00:17:58.560 --> 00:18:01.360]  只有死能使你我分離
[00:18:01.360 --> 00:18:02.760]  不願不言
[00:18:02.760 --> 00:18:06.960]  怨耶和華重重懲罰我」
[00:18:06.960 --> 00:18:09.560]  這兩句話
[00:18:09.560 --> 00:18:11.760]  名句到一個什麼地步呢?
[00:18:11.760 --> 00:18:13.760]  就好像在結婚的時候
[00:18:13.760 --> 00:18:16.760]  男女雙方說出的誓詞一樣
[00:18:16.760 --> 00:18:18.560]  你去哪裡我就去哪裡
[00:18:18.560 --> 00:18:20.560]  你死在哪裡我就死在哪裡
[00:18:20.560 --> 00:18:22.960]  除非死是可以叫我們離開
[00:18:22.960 --> 00:18:26.760]  這簡直就是結婚的誓詞
[00:18:26.760 --> 00:18:28.360]  現在是一個媳婦
[00:18:28.360 --> 00:18:31.160]  跟婆婆說這番話
[00:18:31.160 --> 00:18:33.760]  你想想感不感人呢?
[00:18:33.760 --> 00:18:37.760]  感人得好像十幾年前的《鐵達尼號》
[00:18:37.760 --> 00:18:39.160]  You jump, I jump
[00:18:39.160 --> 00:18:40.760]  你跳我就跳
[00:18:40.760 --> 00:18:42.360]  要死也一起死
[00:18:42.360 --> 00:18:44.360]  不可以扔下你
[00:18:44.360 --> 00:18:47.360]  到了一個這樣的地步
[00:18:47.360 --> 00:18:49.360]  所以當讀到這裡的時候
[00:18:49.360 --> 00:18:51.760]  我有一句話就跑出來了
[00:18:51.760 --> 00:18:53.760]  我們中國人有句俗語說
[00:18:53.760 --> 00:18:56.560]  好兒子不如好媳婦
[00:18:56.560 --> 00:18:58.960]  如果兒子娶了一個不好的媳婦
[00:18:58.960 --> 00:19:00.560]  就沒有兒子了
[00:19:00.560 --> 00:19:02.560]  所以如果有一個好的媳婦
[00:19:02.560 --> 00:19:04.360]  你就很安樂
[00:19:04.360 --> 00:19:07.360]  而拿我米就真的有福了
[00:19:07.360 --> 00:19:10.360]  得到一個這麼好的媳婦
[00:19:10.360 --> 00:19:11.960]  對她來說
[00:19:11.960 --> 00:19:14.560]  她要離開
[00:19:14.560 --> 00:19:16.160]  好像她的嫂子一樣
[00:19:16.160 --> 00:19:18.160]  其實不會有人責備她
[00:19:18.160 --> 00:19:20.560]  大家都會覺得很體諒
[00:19:20.560 --> 00:19:25.960]  也都很肯定她這個做法
[00:19:25.960 --> 00:19:28.160]  但是因為拿我米
[00:19:28.160 --> 00:19:30.960]  將她自己的利益都放下
[00:19:30.960 --> 00:19:34.560]  不斷想她自己的媳婦將來如何
[00:19:34.560 --> 00:19:36.960]  所以媳婦也都反過來想
[00:19:36.960 --> 00:19:38.560]  如果她離開了之後
[00:19:38.560 --> 00:19:40.560]  她的婆婆會怎樣呢?
[00:19:40.560 --> 00:19:44.160]  生活一定會更加更加的艱難
[00:19:44.160 --> 00:19:46.160]  更加更加的痛苦
[00:19:46.160 --> 00:19:49.360]  因為已經失去她的家人了
[00:19:49.360 --> 00:19:51.360]  而拿我米可以對她來說
