
[00:00:00.000 --> 00:00:04.000]  我很想和大家分享今天的信息
[00:01:45.000 --> 00:01:48.000]  其實究竟有什麼特別
[00:01:48.000 --> 00:01:53.000]  要我這個專業人士來的
[00:01:53.000 --> 00:01:59.000]  去做這個專業的送派的服務
[00:01:59.000 --> 00:02:00.000]  後來我才知道
[00:02:00.000 --> 00:02:02.000]  原來那份東西
[00:02:02.000 --> 00:02:06.000]  就是關乎當時一個公職的高官
[00:02:06.000 --> 00:02:10.000]  以權謀私貪污的財政證據
[00:02:10.000 --> 00:02:11.000]  交給他的時候
[00:02:11.000 --> 00:02:14.000]  我也不知道是誰
[00:02:14.000 --> 00:02:16.000]  接一個非常任務
[00:02:16.000 --> 00:02:18.000]  就有非常的要求
[00:02:18.000 --> 00:02:19.000]  我很記得一件事就是
[00:02:19.000 --> 00:02:22.000]  由頭到尾我非常緊張
[00:02:22.000 --> 00:02:24.000]  我很怕搞錯了
[00:02:24.000 --> 00:02:26.000]  譬如忘記了對名
[00:02:26.000 --> 00:02:27.000]  忘記了簽名
[00:02:27.000 --> 00:02:29.000]  接著或者說收不到
[00:02:29.000 --> 00:02:31.000]  我就很怕
[00:02:31.000 --> 00:02:35.000]  保羅他都接受了一個非常任務
[00:02:35.000 --> 00:02:37.000]  他的非常任務
[00:02:37.000 --> 00:02:39.000]  有不同的機會底下
[00:02:39.000 --> 00:02:40.000]  都跟別人複述
[00:02:40.000 --> 00:02:42.000]  剛才讀的聖經
[00:02:42.000 --> 00:02:44.000]  使堂傳的二十六章
[00:02:44.000 --> 00:02:47.000]  他有機會在一個見證的裏面
[00:02:47.000 --> 00:02:49.000]  跟別人說
[00:02:49.000 --> 00:02:51.000]  我覺得保羅是非常聰明
[00:02:51.000 --> 00:02:54.000]  又非常有效的
[00:02:54.000 --> 00:02:56.000]  別人都想你講了
[00:02:56.000 --> 00:02:58.000]  你還不講
[00:02:58.000 --> 00:03:00.000]  有時候我們傳福音的機會
[00:03:00.000 --> 00:03:01.000]  什麼時候來呢
[00:03:01.000 --> 00:03:03.000]  別人都問你了
[00:03:03.000 --> 00:03:04.000]  你還不講
[00:03:04.000 --> 00:03:06.000]  你有沒有試過
[00:03:06.000 --> 00:03:07.000]  你有沒有試過
[00:03:07.000 --> 00:03:09.000]  有時候要製造機會
[00:03:09.000 --> 00:03:11.000]  這些是要學的
[00:03:11.000 --> 00:03:13.000]  別人會送上門過來問你的
[00:03:13.000 --> 00:03:15.000]  保羅都遇到這個機會
[00:03:15.000 --> 00:03:17.000]  向這個昏風的王阿基帕
[00:03:17.000 --> 00:03:20.000]  和他的太太伯妮基士
[00:03:20.000 --> 00:03:22.000]  一起來分享
[00:03:22.000 --> 00:03:25.000]  因為他藉著自己羅馬公民的身份
[00:03:25.000 --> 00:03:27.000]  在一個訴訟裏面
[00:03:27.000 --> 00:03:29.000]  他行使他的權利
[00:03:29.000 --> 00:03:30.000]  上訴該殺
[00:03:30.000 --> 00:03:32.000]  當時是可以的
[00:03:32.000 --> 00:03:34.000]  還要給女婿帶過去
[00:03:34.000 --> 00:03:36.000]  有人保護他
[00:03:36.000 --> 00:03:37.000]  在他的分訴裏面
[00:03:37.000 --> 00:03:43.000]  剛剛包括馬尚所讀的聖經
[00:03:43.000 --> 00:03:45.000]  所以透過保羅
[00:03:45.000 --> 00:03:46.000]  他的見證
[00:03:46.000 --> 00:03:47.000]  我們又看到
[00:03:47.000 --> 00:03:48.000]  他怎樣看待自己
[00:03:48.000 --> 00:03:50.000]  那個非常任務
[00:03:50.000 --> 00:03:52.000]  首先我們看到
[00:03:52.000 --> 00:03:54.000]  保羅認定自己的任務
[00:03:54.000 --> 00:03:56.000]  是怎樣來的呢
[00:03:56.000 --> 00:04:00.000]  是一個更高的權
[00:04:00.000 --> 00:04:03.000]  更高的掌管者
[00:04:03.000 --> 00:04:05.000]  我們叫他上頭
[00:04:05.000 --> 00:04:07.000]  更高的上頭交給他
[00:04:07.000 --> 00:04:09.000]  我的工作就是
[00:04:09.000 --> 00:04:11.000]  當時那個部門負責
[00:04:11.000 --> 00:04:12.000]  那個高級經理
[00:04:12.000 --> 00:04:15.000]  僅次於合夥人搭檔
[00:04:15.000 --> 00:04:16.000]  交給我
[00:04:16.000 --> 00:04:18.000]  我當然很害怕
[00:04:18.000 --> 00:04:20.000]  很嚴肅看待這件事
[00:04:20.000 --> 00:04:21.000]  所以同樣保羅
[00:04:21.000 --> 00:04:23.000]  也很嚴肅看待
[00:04:23.000 --> 00:04:26.000]  主耶穌跟他說
[00:04:26.000 --> 00:04:27.000]  交代他的事
[00:04:27.000 --> 00:04:29.000]  這個經文裏面提到的
[00:04:29.000 --> 00:04:33.000]  主耶穌是他自己這樣說的
[00:04:33.000 --> 00:04:35.000]  主親口說
[00:04:35.000 --> 00:04:37.000]  我就是你所逼迫的耶穌
[00:04:37.000 --> 00:04:40.000]  從前保羅有眼不識泰山
[00:04:40.000 --> 00:04:41.000]  自以為義心
[00:04:41.000 --> 00:04:46.000]  拼命來逼迫主耶穌的跟隨者
[00:04:46.000 --> 00:04:48.000]  他一旦認清了身份之後
[00:04:48.000 --> 00:04:49.000]  他就反過來
[00:04:49.000 --> 00:04:52.000]  拼命為主做見證
[00:04:52.000 --> 00:04:54.000]  不怕別人的取笑
[00:04:54.000 --> 00:04:57.000]  不怕別人威脅他的生命
[00:04:57.000 --> 00:04:59.000]  絕對是認真不苟且的
[00:04:59.000 --> 00:05:00.000]  我親眼都碰過
[00:05:00.000 --> 00:05:03.000]  很多信耶穌的朋友
[00:05:03.000 --> 00:05:05.000]  從前他是反對神的
[00:05:05.000 --> 00:05:07.000]  找基督徒取笑的
[00:05:07.000 --> 00:05:10.000]  或者做很多事傷害基督徒
[00:05:10.000 --> 00:05:12.000]  但當他一信耶穌之後
[00:05:12.000 --> 00:05:14.000]  他是改變過來的
[00:05:14.000 --> 00:05:15.000]  一定改變的
[00:05:15.000 --> 00:05:18.000]  他裏面就很認真去看待
[00:05:18.000 --> 00:05:20.000]  他信耶穌的這件事情
[00:05:20.000 --> 00:05:22.000]  我不知道我們在座之中
[00:05:22.000 --> 00:05:25.000]  有多認真看待你信仰的事情
[00:05:25.000 --> 00:05:27.000]  可能有時候
[00:05:27.000 --> 00:05:30.000]  有些人生活無聊
[00:05:30.000 --> 00:05:31.000]  沒什麼好做
[00:05:31.000 --> 00:05:33.000]  星期天那些人還沒醒
[00:05:33.000 --> 00:05:34.000]  不如回來教會吧
[00:05:34.000 --> 00:05:36.000]  等那些人醒了再出去玩
[00:05:36.000 --> 00:05:38.000]  有些人這樣想的
[00:05:38.000 --> 00:05:39.000]  但也有些人好好的
[00:05:39.000 --> 00:05:42.000]  準備自己去敬拜神
[00:05:42.000 --> 00:05:44.000]  保羅很認真看到
[00:05:44.000 --> 00:05:46.000]  他難得這個機會
[00:05:46.000 --> 00:05:48.000]  因為這個交給他的任務
[00:05:48.000 --> 00:05:50.000]  就是一個愛他的主
[00:05:50.000 --> 00:05:51.000]  很有權柄的
[00:05:51.000 --> 00:05:55.000]  沒有人不會不聽他講話的
[00:05:55.000 --> 00:05:58.000]  權柄這東西大家感不感受到
[00:05:58.000 --> 00:06:00.000]  做事的人很覺得
[00:06:00.000 --> 00:06:01.000]  有很多青年人
[00:06:01.000 --> 00:06:02.000]  還沒做事的時候
[00:06:02.000 --> 00:06:04.000]  不覺得什麼叫權柄
[00:06:04.000 --> 00:06:05.000]  出來做事之後
[00:06:05.000 --> 00:06:07.000]  就知道什麼叫權柄
[00:06:07.000 --> 00:06:09.000]  我可以寫死你的
[00:06:09.000 --> 00:06:11.000]  我可以寫到你被人調職
[00:06:11.000 --> 00:06:13.000]  我寫到你永遠升不到職
[00:06:13.000 --> 00:06:14.000]  甚至被人解僱
[00:06:14.000 --> 00:06:15.000]  你怕不怕
[00:06:15.000 --> 00:06:18.000]  我出來做第一份工作
[00:06:18.000 --> 00:06:21.000]  我的 supervisor 就嚇我
[00:06:21.000 --> 00:06:24.000]  你知不知道兩年之內就死了
[00:06:24.000 --> 00:06:26.000]  兩年一個最後的評估
[00:06:26.000 --> 00:06:27.000]  能不能做到會計師
[00:06:27.000 --> 00:06:28.000]  這樣就寫死了你
[00:06:28.000 --> 00:06:30.000]  真是慘
[00:06:30.000 --> 00:06:34.000]  我記得有一個小女孩
[00:06:34.000 --> 00:06:38.000]  以前考上中學就要派位
[00:06:38.000 --> 00:06:42.000]  她的家人有些問題
[00:06:42.000 --> 00:06:46.000]  明明公佈了結果
[00:06:46.000 --> 00:06:48.000]  就要在幾天之內去登記
[00:06:48.000 --> 00:06:50.000]  她的家人不知道有什麼事
[00:06:50.000 --> 00:06:52.000]  旅行啊或者什麼的
[00:06:52.000 --> 00:06:54.000]  錯過了登記日子
[00:06:54.000 --> 00:06:56.000]  回來就去校務處
[00:06:56.000 --> 00:06:57.000]  校務處就說
[00:06:57.000 --> 00:06:58.000]  沒有了
[00:06:58.000 --> 00:07:01.000]  你這個中學位很矜貴的
[00:07:01.000 --> 00:07:02.000]  沒有了
[00:07:02.000 --> 00:07:05.000]  多次跟進不得要領
[00:07:05.000 --> 00:07:08.000]  接著那個小女孩
[00:07:08.000 --> 00:07:09.000]  跟家人走一走
[00:07:09.000 --> 00:07:12.000]  經過公園就跌在那裡哭
[00:07:12.000 --> 00:07:14.000]  哭得很厲害
[00:07:14.000 --> 00:07:16.000]  有位阿姨經過
[00:07:16.000 --> 00:07:19.000]  看到小女孩哭得這麼慘
[00:07:19.000 --> 00:07:23.000]  一面安慰這個小女孩
[00:07:23.000 --> 00:07:25.000]  一面安慰她的家人
[00:07:25.000 --> 00:07:26.000]  不要擔心
[00:07:26.000 --> 00:07:29.000]  接著就拿出電話
[00:07:29.000 --> 00:07:31.000]  你寫下這個電話
[00:07:31.000 --> 00:07:35.000]  你下個星期一打這個電話
[00:07:35.000 --> 00:07:38.000]  叫辦事處
[00:07:38.000 --> 00:07:39.000]  看可不可以幫到你
[00:07:39.000 --> 00:07:41.000]  你記得打啊
[00:07:41.000 --> 00:07:43.000]  那家人就
[00:07:43.000 --> 00:07:44.000]  我想那個小女孩
[00:07:44.000 --> 00:07:46.000]  有沒有走都不要緊
[00:07:46.000 --> 00:07:48.000]  家人就覺得
[00:07:48.000 --> 00:07:51.000]  不如試試打吧
[00:07:51.000 --> 00:07:52.000]  到星期一
[00:07:52.000 --> 00:07:55.000]  真的打電話
[00:07:55.000 --> 00:07:58.000]  打電話就說說他的苦處
[00:07:58.000 --> 00:08:00.000]  聽到那些人都閉嘴
[00:08:00.000 --> 00:08:03.000]  一個小時內
[00:08:03.000 --> 00:08:07.000]  原來那家學校就打過來了
[00:08:07.000 --> 00:08:09.000]  他說妹妹
[00:08:09.000 --> 00:08:10.000]  王太
[00:08:10.000 --> 00:08:13.000]  你女兒的學額有了
[00:08:13.000 --> 00:08:15.000]  你再回來拿吧
[00:08:15.000 --> 00:08:18.000]  我會保辦這個手續
[00:08:18.000 --> 00:08:19.000]  後來才知道
[00:08:19.000 --> 00:08:21.000]  原來那天剛剛經過那個
[00:08:21.000 --> 00:08:23.000]  那個區
[00:08:23.000 --> 00:08:26.000]  那個是一個區監督
[00:08:26.000 --> 00:08:28.000]  剛剛有事經過那裡
[00:08:28.000 --> 00:08:30.000]  看到這個事情
[00:08:30.000 --> 00:08:32.000]  之後就撥個卵
[00:08:32.000 --> 00:08:34.000]  告訴他們那些辦事的人
[00:08:34.000 --> 00:08:37.000]  你們要幫這個小女孩
[00:08:37.000 --> 00:08:39.000]  他們會不會不聽呢
[00:08:39.000 --> 00:08:40.000]  他們不會不聽
[00:08:40.000 --> 00:08:41.000]  因為這個是什麼人
[00:08:41.000 --> 00:08:42.000]  告訴他們
[00:08:42.000 --> 00:08:44.000]  是那個監督告訴他們的
[00:08:44.000 --> 00:08:47.000]  主宰他們的工作
[00:08:47.000 --> 00:08:48.000]  親愛的弟兄姊妹
[00:08:48.000 --> 00:08:49.000]  第一樣
[00:08:49.000 --> 00:08:51.000]  當我們說非常大的任務
[00:08:51.000 --> 00:08:52.000]  這個非常大的任務
[00:08:52.000 --> 00:08:54.000]  所以非常是因為
[00:08:54.000 --> 00:08:56.000]  交這個工作給我們那個人
[00:08:56.000 --> 00:08:58.000]  是一個非常大的身份
[00:08:58.000 --> 00:09:00.000]  第二
[00:09:00.000 --> 00:09:03.000]  主耶穌交代的是什麼任務呢
[00:09:03.000 --> 00:09:06.000]  我可以歸類三樣東西
[00:09:06.000 --> 00:09:08.000]  三樣東西就是這個任務的內容
[00:09:08.000 --> 00:09:10.000]  第一樣任務的內容就是
[00:09:10.000 --> 00:09:14.000]  你要做神的服侍者
[00:09:14.000 --> 00:09:15.000]  剛才讀的經文
[00:09:15.000 --> 00:09:19.000]  用的字眼叫執事
[00:09:19.000 --> 00:09:21.000]  大家不要誤會了這個執事
[00:09:21.000 --> 00:09:24.000]  是教會的執事
[00:09:24.000 --> 00:09:27.000]  成會好像用別的名字也不一定
[00:09:27.000 --> 00:09:29.000]  不知道call member
[00:09:29.000 --> 00:09:31.000]  不知道什麼成員
[00:09:31.000 --> 00:09:34.000]  那個任務是其中一樣
[00:09:34.000 --> 00:09:36.000]  要他做一個執事
[00:09:36.000 --> 00:09:39.000]  其實只是一個服侍者
[00:09:39.000 --> 00:09:40.000]  一個服侍者
[00:09:40.000 --> 00:09:43.000]  還查那些聖經的字典
[00:09:43.000 --> 00:09:46.000]  強調這件事情不是高級的
[00:09:46.000 --> 00:09:48.000]  是cheap的
[00:09:48.000 --> 00:09:49.000]  我真的覺得
[00:09:49.000 --> 00:09:50.000]  主啊
[00:09:50.000 --> 00:09:52.000]  你這麼辛苦救我回來
[00:09:52.000 --> 00:09:56.000]  你給我這麼不高級的事情我做的
[00:09:56.000 --> 00:09:57.000]  弟兄姊妹
[00:09:57.000 --> 00:09:59.000]  我們去完成主給我們的任務
[00:09:59.000 --> 00:10:00.000]  其中一樣東西
[00:10:00.000 --> 00:10:03.000]  我們要習慣看自己去服侍神
[00:10:03.000 --> 00:10:06.000]  不要看得自己太高
[00:10:06.000 --> 00:10:09.000]  可能這個不適合很多人聽
[00:10:09.000 --> 00:10:12.000]  但是這個的確是主耶穌和保羅所說的
[00:10:12.000 --> 00:10:13.000]  但是你想想
[00:10:13.000 --> 00:10:14.000]  保羅是什麼人士
[00:10:14.000 --> 00:10:17.000]  what man horse
[00:10:17.000 --> 00:10:19.000]  他是很年輕的
[00:10:19.000 --> 00:10:21.000]  但是聖經說他
[00:10:21.000 --> 00:10:24.000]  在工會裏面一個成員
[00:10:24.000 --> 00:10:27.000]  還可以出名定案的意思是什麼
[00:10:27.000 --> 00:10:29.000]  就是簽名
[00:10:29.000 --> 00:10:31.000]  就是我以前的工作
[00:10:31.000 --> 00:10:33.000]  做財務主管那些
[00:10:33.000 --> 00:10:35.000]  就是我的簽名很重要
[00:10:35.000 --> 00:10:38.000]  公司簽你追蹤我
[00:10:38.000 --> 00:10:39.000]  就是要我
[00:10:39.000 --> 00:10:41.000]  很重要你快點回來簽
[00:10:41.000 --> 00:10:43.000]  我記得有一年
[00:10:43.000 --> 00:10:46.000]  我就要教兒童聖經班
[00:10:46.000 --> 00:10:51.000]  公司就因為我重要
[00:10:51.000 --> 00:10:53.000]  姑且這麼說
[00:10:53.000 --> 00:10:56.000]  就說有什麼事我要call手提電話
[00:10:56.000 --> 00:11:00.000]  那時候是在說30年前
[00:11:00.000 --> 00:11:03.000]  我竟然不聽
[00:11:03.000 --> 00:11:05.000]  那就慘了那次
[00:11:05.000 --> 00:11:06.000]  後來被公司問責
[00:11:06.000 --> 00:11:07.000]  為什麼不聽電話
[00:11:07.000 --> 00:11:08.000]  很重要的
[00:11:08.000 --> 00:11:11.000]  有個很大件事要交帳
[00:11:11.000 --> 00:11:12.000]  要付款
[00:11:12.000 --> 00:11:14.000]  要出貨等等
[00:11:14.000 --> 00:11:15.000]  很害怕
[00:11:15.000 --> 00:11:17.000]  我再說
[00:11:17.000 --> 00:11:20.000]  我們看自己是什麼身份
[00:11:20.000 --> 00:11:22.000]  我們只不過是一個
[00:11:22.000 --> 00:11:23.000]  僕人
[00:11:23.000 --> 00:11:24.000]  服侍的
[00:11:24.000 --> 00:11:26.000]  是主教給我們
[00:11:26.000 --> 00:11:27.000]  這個這麼重要的任務
[00:11:27.000 --> 00:11:29.000]  第一樣我們的心態看自己
[00:11:29.000 --> 00:11:32.000]  不要看得自己太過高
[00:11:32.000 --> 00:11:34.000]  老羅是一個這麼重要的人
[00:11:34.000 --> 00:11:35.000]  當他信了耶穌之後
[00:11:35.000 --> 00:11:36.000]  他能夠擺下自己
[00:11:36.000 --> 00:11:38.000]  工會成員的身份
[00:11:38.000 --> 00:11:40.000]  一個明日之星的身份
[00:11:40.000 --> 00:11:41.000]  你幻想一下
[00:11:41.000 --> 00:11:42.000]  有個參議員
[00:11:42.000 --> 00:11:44.000]  或者有一個眾議員
[00:11:44.000 --> 00:11:48.000]  30歲左右就已經成名
[00:11:48.000 --> 00:11:50.000]  然後成為明日之星
[00:11:50.000 --> 00:11:51.000]  一下子他不做那件事
[00:11:51.000 --> 00:11:53.000]  他要跟隨耶穌基督
[00:11:53.000 --> 00:11:56.000]  他做耶穌基督的僕人
[00:11:56.000 --> 00:11:58.000]  第二樣主耶穌要告訴你
[00:11:58.000 --> 00:12:01.000]  你要做一個見證人
[00:12:01.000 --> 00:12:02.000]  什麼見證人
[00:12:02.000 --> 00:12:03.000]  做過見證人嗎
[00:12:03.000 --> 00:12:05.000]  想不想做
[00:12:05.000 --> 00:12:07.000]  做過沒有
[00:12:07.000 --> 00:12:09.000]  見證人很重要的
[00:12:09.000 --> 00:12:10.000]  還有保羅是做
[00:12:10.000 --> 00:12:15.000]  耶穌基督復活的見證人
[00:12:15.000 --> 00:12:19.000]  這個不是個個有資格做
[00:12:19.000 --> 00:12:20.000]  我沒有資格做
[00:12:20.000 --> 00:12:22.000]  我想我們在座之中
[00:12:22.000 --> 00:12:23.000]  應該處大多數人
[00:12:23.000 --> 00:12:24.000]  都沒有資格做
[00:12:24.000 --> 00:12:25.000]  因為在第一世紀
[00:12:25.000 --> 00:12:27.000]  都很難找這些人
[00:12:27.000 --> 00:12:29.000]  第一世紀他們都要
[00:12:29.000 --> 00:12:32.000]  要不斷地去數票
[00:12:32.000 --> 00:12:33.000]  這些人
[00:12:33.000 --> 00:12:34.000]  符合這個資格
[00:12:34.000 --> 00:12:35.000]  符合這個資格
[00:12:35.000 --> 00:12:38.000]  才可以被推選為
[00:12:38.000 --> 00:12:39.000]  後補仕途
[00:12:39.000 --> 00:12:40.000]  所以聖經裡面
[00:12:40.000 --> 00:12:42.000]  只有兩個做後補仕途
[00:12:42.000 --> 00:12:45.000]  還有一個落選
[00:12:45.000 --> 00:12:47.000]  選到的就是
[00:12:47.000 --> 00:12:50.000]  馬提亞
[00:12:50.000 --> 00:12:51.000]  所以他們很知道
[00:12:51.000 --> 00:12:53.000]  這個復活的見證人很重要
[00:12:53.000 --> 00:12:55.000]  也都很難得
[00:12:55.000 --> 00:12:59.000]  證人對一件案件關係重大
[00:12:59.000 --> 00:13:02.000]  你知道嗎
[00:13:02.000 --> 00:13:05.000]  在多倫多發生一個交通意外
[00:13:05.000 --> 00:13:10.000]  那時候還沒有興行車紀錄儀
[00:13:10.000 --> 00:13:14.000]  結果應該沒有負這個法律責任
[00:13:14.000 --> 00:13:15.000]  但是你知道
[00:13:15.000 --> 00:13:16.000]  交通意外特點就是
[00:13:16.000 --> 00:13:18.000]  很多人說謊
[00:13:18.000 --> 00:13:20.000]  一剎那覺得
[00:13:20.000 --> 00:13:21.000]  真真假假
[00:13:21.000 --> 00:13:22.000]  假假真真
[00:13:22.000 --> 00:13:23.000]  沒有人知道
[00:13:23.000 --> 00:13:24.000]  又沒有紀錄儀
[00:13:24.000 --> 00:13:25.000]  那怎麼辦
[00:13:25.000 --> 00:13:27.000]  結果呢
[00:13:27.000 --> 00:13:28.000]  就很不利
[00:13:28.000 --> 00:13:30.000]  對於那個
[00:13:30.000 --> 00:13:33.000]  本來不應該負責的司機
[00:13:33.000 --> 00:13:34.000]  好啦
[00:13:34.000 --> 00:13:35.000]  沒辦法
[00:13:35.000 --> 00:13:36.000]  突然間有一天
[00:13:36.000 --> 00:13:39.000]  警察局就打給這個司機
[00:13:39.000 --> 00:13:40.000]  他說
[00:13:40.000 --> 00:13:42.000]  有好消息
[00:13:42.000 --> 00:13:44.000]  竟然有個人主動聯絡警方
[00:13:44.000 --> 00:13:47.000]  說他可以做證人
[00:13:47.000 --> 00:13:50.000]  真是天大其事
[00:13:50.000 --> 00:13:52.000]  竟然有個人這麼主動
[00:13:52.000 --> 00:13:54.000]  他證明之後
[00:13:54.000 --> 00:13:55.000]  警方就說
[00:13:55.000 --> 00:13:56.000]  決定不會起訴你
[00:13:56.000 --> 00:13:58.000]  你沒有這個法律的責任
[00:13:58.000 --> 00:14:00.000]  很感謝神
[00:14:00.000 --> 00:14:02.000]  我就是那個受害者
[00:14:02.000 --> 00:14:04.000]  本應
[00:14:04.000 --> 00:14:06.000]  真的很切身
[00:14:06.000 --> 00:14:07.000]  我很記得
[00:14:07.000 --> 00:14:08.000]  證人啊
[00:14:08.000 --> 00:14:09.000]  證人啊
[00:14:09.000 --> 00:14:10.000]  神派你做證人
[00:14:10.000 --> 00:14:13.000]  真是好
[00:14:13.000 --> 00:14:14.000]  神為我預備了一個
[00:14:14.000 --> 00:14:16.000]  樂於助人的證人
[00:14:16.000 --> 00:14:18.000]  弟兄姊妹
[00:14:18.000 --> 00:14:19.000]  主耶穌基督復活了
[00:14:19.000 --> 00:14:21.000]  是事實
[00:14:21.000 --> 00:14:23.000]  但是能夠做復活的見證人
[00:14:23.000 --> 00:14:25.000]  可能只是那一班
[00:14:25.000 --> 00:14:27.000]  真是認識主耶穌
[00:14:27.000 --> 00:14:30.000]  真是知道發生什麼事
[00:14:30.000 --> 00:14:32.000]  如果他們是那個見證人
[00:14:32.000 --> 00:14:34.000]  又沒有義氣不去
[00:14:34.000 --> 00:14:36.000]  那怎麼辦呢
[00:14:36.000 --> 00:14:38.000]  就沒有見證人了
[00:14:38.000 --> 00:14:39.000]  所以弟兄姊妹
[00:14:39.000 --> 00:14:41.000]  我們如果是真心
[00:14:41.000 --> 00:14:42.000]  信了主耶穌
[00:14:42.000 --> 00:14:43.000]  跟了祂
[00:14:43.000 --> 00:14:45.000]  知道
[00:14:45.000 --> 00:14:47.000]  主耶穌復活是一件什麼事
[00:14:47.000 --> 00:14:50.000]  真理福音是一件什麼事
[00:14:50.000 --> 00:14:52.000]  主耶穌對你多好的事
[00:14:52.000 --> 00:14:54.000]  你是親身經歷的話
[00:14:54.000 --> 00:14:56.000]  如果我們這麼沒有義氣
[00:14:56.000 --> 00:14:58.000]  我們不肯去宣告
[00:14:58.000 --> 00:15:01.000]  我們就是連做證人都不肯做
[00:15:01.000 --> 00:15:02.000]  很討厭的
[00:15:02.000 --> 00:15:04.000]  不做證人你知不知道
[00:15:04.000 --> 00:15:05.000]  屈枉正直
[00:15:05.000 --> 00:15:07.000]  就是這樣的人搞成
[00:15:07.000 --> 00:15:08.000]  第三樣
[00:15:08.000 --> 00:15:10.000]  主耶穌跟保羅說
[00:15:10.000 --> 00:15:12.000]  你要做什麼人呢
[00:15:12.000 --> 00:15:14.000]  信息的傳遞人
[00:15:14.000 --> 00:15:16.000]  就是你看到什麼
[00:15:16.000 --> 00:15:17.000]  主耶穌說什麼
[00:15:17.000 --> 00:15:18.000]  那些道理
[00:15:18.000 --> 00:15:20.000]  你就說出去
[00:15:20.000 --> 00:15:22.000]  難不難
[00:15:22.000 --> 00:15:24.000]  哪有難
[00:15:24.000 --> 00:15:26.000]  你養過妞哥沒有
[00:15:26.000 --> 00:15:28.000]  你沒養過妞哥
[00:15:28.000 --> 00:15:29.000]  值得養一隻
[00:15:29.000 --> 00:15:31.000]  不是太貴的話
[00:15:31.000 --> 00:15:33.000]  我養的那些是不用錢的
[00:15:33.000 --> 00:15:35.000]  他自己飛來的
[00:15:35.000 --> 00:15:38.000]  很聰明的
[00:15:38.000 --> 00:15:39.000]  我很記得
[00:15:39.000 --> 00:15:41.000]  我那時候還上學
[00:15:41.000 --> 00:15:43.000]  我教他
[00:15:43.000 --> 00:15:44.000]  叫我阿霖
[00:15:44.000 --> 00:15:46.000]  我的中文名字有個霖字
[00:15:46.000 --> 00:15:48.000]  他早上就很聰明的
[00:15:48.000 --> 00:15:51.000]  阿霖 阿霖
[00:15:51.000 --> 00:15:52.000]  什麼都可以
[00:15:52.000 --> 00:15:54.000]  我要教他早晨
[00:15:54.000 --> 00:15:56.000]  阿霖 早晨
[00:15:56.000 --> 00:15:57.000]  阿霖 早晨
[00:15:57.000 --> 00:15:58.000]  很聰明
[00:15:58.000 --> 00:15:59.000]  那時候覺得妞哥
[00:15:59.000 --> 00:16:02.000]  比小孩子還乖
