
[00:00:00.000 --> 00:00:03.280]  兄弟姐妹 早安 主佑平安
[00:02:49.040 --> 00:02:50.600]  但是有沒有想過
[00:02:50.600 --> 00:02:53.120]  當信徒很多的活動
[00:02:53.120 --> 00:02:55.480]  卻缺少了崇拜
[00:02:55.480 --> 00:02:57.920]  在信徒的生命裏面
[00:02:57.920 --> 00:02:59.640]  整個群體生活裏面
[00:02:59.640 --> 00:03:02.000]  沒有神在當中的時候
[00:03:02.000 --> 00:03:06.520]  你會覺得這些只不過是跟其他團體
[00:03:06.520 --> 00:03:08.120]  或者跟一些聯誼會
[00:03:08.120 --> 00:03:09.560]  好像沒什麼分別
[00:03:09.560 --> 00:03:12.240]  這就是為什麼我們說
[00:03:12.240 --> 00:03:14.640]  群體崇拜的重要性
[00:03:14.640 --> 00:03:17.640]  當信徒在一起崇拜
[00:03:17.640 --> 00:03:20.480]  敬拜的是獨一的真神
[00:03:20.480 --> 00:03:23.280]  大家要穿同一個敬拜的對象
[00:03:23.280 --> 00:03:26.240]  當大家去同聲去唱詩
[00:03:26.240 --> 00:03:26.960]  去讀經
[00:03:26.960 --> 00:03:27.960]  去祈禱
[00:03:27.960 --> 00:03:29.240]  去聽道
[00:03:29.240 --> 00:03:33.000]  不單止是在敬拜上帝
[00:03:33.000 --> 00:03:33.880]  更重要
[00:03:33.880 --> 00:03:36.680]  這個群體一起去宣述
[00:03:36.680 --> 00:03:39.080]  建立這個群體的信仰
[00:03:39.080 --> 00:03:41.320]  實踐彼此相熟
[00:03:41.320 --> 00:03:43.200]  互相結連的關係
[00:03:43.200 --> 00:03:46.240]  體現好像在《約翰一書》一章七節那裏說
[00:03:46.240 --> 00:03:49.000]  我們就彼此相交
[00:03:49.000 --> 00:03:51.720]  這個分享和團契的觀念
[00:03:51.720 --> 00:03:55.000]  堅浸是一間地方的教會
[00:03:55.000 --> 00:03:56.360]  我們說local church
[00:03:56.360 --> 00:04:00.080]  你們都是堅浸的弟兄姊妹
[00:04:00.080 --> 00:04:02.880]  如果沒有疫情的時候
[00:04:02.880 --> 00:04:04.600]  我們每個星期回來
[00:04:04.600 --> 00:04:07.720]  殿裏面一同去朝見上帝
[00:04:07.720 --> 00:04:09.360]  這個是一個恩典
[00:04:09.360 --> 00:04:11.000]  因著疫情
[00:04:11.000 --> 00:04:13.720]  我們可能都回不來了
[00:04:13.720 --> 00:04:15.120]  於是乎有很多機會
[00:04:15.120 --> 00:04:18.880]  弟兄姊妹就多了機會去其他的教會崇拜
[00:04:18.880 --> 00:04:19.720]  你明白我的意思
[00:04:19.720 --> 00:04:20.880]  去其他的教會
[00:04:20.880 --> 00:04:22.440]  上網很方便
[00:04:22.440 --> 00:04:24.680]  去看看其他的教會崇拜是怎樣
[00:04:24.680 --> 00:04:27.240]  弟兄姊妹我都覺得
[00:04:27.240 --> 00:04:30.160]  你可以去其他的教會去崇拜
[00:04:30.160 --> 00:04:31.600]  但是更重要的
[00:04:31.600 --> 00:04:35.320]  無論你每個星期去多少間教會去看
[00:04:35.320 --> 00:04:37.000]  更重要的我覺得
[00:04:37.000 --> 00:04:39.560]  你都需要回來堅浸
[00:04:39.560 --> 00:04:41.200]  你都可以去敬拜
[00:04:41.200 --> 00:04:42.800]  雖然透過網上
[00:04:42.800 --> 00:04:44.640]  我都希望你不要忘記
[00:04:44.640 --> 00:04:46.920]  堅浸要是你崇拜的家
[00:04:47.120 --> 00:04:49.120]  回到來你去敬拜
[00:04:49.120 --> 00:04:51.200]  有人會說
[00:04:51.200 --> 00:04:52.720]  牧師我信了主
[00:04:52.720 --> 00:04:54.400]  為何一定要回教會
[00:04:54.400 --> 00:04:57.600]  我自己有很好的讀經
[00:04:57.600 --> 00:04:58.320]  靈修
[00:04:58.320 --> 00:04:59.040]  祈禱的生活
[00:04:59.040 --> 00:05:01.040]  為何我們一定要集體崇拜呢?
[00:05:01.040 --> 00:05:02.600]  或者
[00:05:02.600 --> 00:05:03.880]  這樣去形容
[00:05:03.880 --> 00:05:05.080]  一盤的炭
[00:05:05.080 --> 00:05:06.440]  很火熱的炭
[00:05:06.440 --> 00:05:08.360]  當其中一塊的炭
[00:05:08.360 --> 00:05:11.880]  離開了自己一盤炭的時候
[00:05:11.880 --> 00:05:13.080]  我們就會發覺
[00:05:13.080 --> 00:05:14.600]  這一塊的炭
[00:05:14.600 --> 00:05:16.920]  很快就會冷卻了
[00:05:17.520 --> 00:05:18.920]  或者這個比喻
[00:05:18.920 --> 00:05:20.680]  都可以幫助我們明白
[00:05:20.680 --> 00:05:22.120]  是的,我們信了主
[00:05:22.120 --> 00:05:24.440]  和上帝有好的關係是重要的
[00:05:24.440 --> 00:05:26.680]  但是我們都仍然需要有教會
[00:05:26.680 --> 00:05:27.800]  肢體的生活
[00:05:27.800 --> 00:05:29.720]  去互相提醒
[00:05:29.720 --> 00:05:31.240]  互相去抵禮
[00:05:31.240 --> 00:05:32.800]  互相去支持
[00:05:32.800 --> 00:05:34.240]  互相去同行
[00:05:34.240 --> 00:05:36.520]  你
[00:05:36.520 --> 00:05:38.880]  是否有絕對的信心覺得
[00:05:38.880 --> 00:05:39.920]  你自己
[00:05:39.920 --> 00:05:41.600]  崇靈生命可以自己
[00:05:41.600 --> 00:05:42.680]  就應付得來呢?
[00:05:42.680 --> 00:05:45.640]  你是否有絕對的信心
[00:05:45.640 --> 00:05:48.880]  當你沒有回到教會去崇拜的時候
[00:05:48.880 --> 00:05:50.560]  你敬拜的生活
[00:05:50.560 --> 00:05:52.280]  仍然是
[00:05:52.280 --> 00:05:53.760]  做得這麼好
[00:05:53.760 --> 00:05:56.600]  所以這個正好告訴我們
[00:05:56.600 --> 00:05:58.200]  我們是需要有
[00:05:58.200 --> 00:05:59.520]  集體的崇拜
[00:05:59.520 --> 00:06:01.680]  既然是集體的崇拜
[00:06:01.680 --> 00:06:04.080]  自然就會有一定的程序
[00:06:04.080 --> 00:06:05.040]  不能夠
[00:06:05.040 --> 00:06:06.320]  隨隨便便這樣
[00:06:06.320 --> 00:06:08.160]  因為如果不是的話就會亂了
[00:06:08.160 --> 00:06:09.480]  一人多的時候
[00:06:09.480 --> 00:06:11.000]  而是有規有矩的
[00:06:11.000 --> 00:06:12.280]  就好像保羅
[00:06:12.280 --> 00:06:15.200]  在哥倫多前書十四章第四十節那裡說
[00:06:15.200 --> 00:06:19.160]  凡事都要按規規矩矩的按著
[00:06:19.160 --> 00:06:20.440]  次序行
[00:06:20.440 --> 00:06:22.160]  是的
[00:06:22.160 --> 00:06:24.880]  一多的時候我們就會有一些秩序
[00:06:24.880 --> 00:06:28.320]  這個正正就是我們為什麼每個星期都有一些的程序
[00:06:28.320 --> 00:06:29.280]  崇拜的程序
[00:06:29.280 --> 00:06:31.000]  有弟兄姊妹來參與
[00:06:31.000 --> 00:06:34.120]  有些禮儀派的教會
[00:06:34.120 --> 00:06:36.200]  他們有既定的程序
[00:06:36.200 --> 00:06:37.360]  我們是
[00:06:37.360 --> 00:06:38.520]  浸信會
[00:06:38.520 --> 00:06:40.040]  我們是較為自由一點的
[00:06:40.040 --> 00:06:41.960]  所以你看我們每一個星期
[00:06:41.960 --> 00:06:43.080]  那個程序
[00:06:43.080 --> 00:06:45.040]  那些可能是唱詩
[00:06:45.040 --> 00:06:46.880]  或者讀經的那個次序
[00:06:46.880 --> 00:06:48.760]  都會有不同的
[00:06:48.760 --> 00:06:50.480]  但是無論是怎麼樣
[00:06:50.480 --> 00:06:52.640]  我相信我們都可以透過
[00:06:52.640 --> 00:06:54.320]  不同的程序
[00:06:54.320 --> 00:06:55.840]  都有達至
[00:06:55.840 --> 00:06:58.200]  每一個崇拜的行動
[00:06:58.200 --> 00:07:02.160]  每一個程序都有一定的意思在裡面
[00:07:02.160 --> 00:07:04.960]  今天我就想透過
[00:07:04.960 --> 00:07:07.240]  這個講壇和大家來去
[00:07:07.240 --> 00:07:09.040]  彼此去提醒
[00:07:09.040 --> 00:07:10.920]  每一個程序的意義
[00:07:10.920 --> 00:07:12.840]  以及應該怎樣參與
[00:07:12.840 --> 00:07:14.600]  那種的心態
[00:07:14.600 --> 00:07:15.840]  大家都知道
[00:07:15.840 --> 00:07:18.800]  星期日的崇拜和我們週六的崇拜是有不同的
[00:07:18.800 --> 00:07:19.960]  但是無論是怎麼樣
[00:07:19.960 --> 00:07:21.520]  我希望今天所講的
[00:07:21.520 --> 00:07:22.720]  都能夠
[00:07:22.720 --> 00:07:23.960]  都可以
[00:07:23.960 --> 00:07:24.960]  就是
[00:07:24.960 --> 00:07:29.520]  講完每一個程序大致上的意義是怎樣
[00:07:29.520 --> 00:07:31.240]  第一方面我們需要
[00:07:31.240 --> 00:07:34.800]  預先準備好去敬拜神
[00:07:34.800 --> 00:07:36.400]  教育的經文去形容
[00:07:36.400 --> 00:07:38.160]  對摩西說
[00:07:38.160 --> 00:07:39.520]  你要來見我
[00:07:39.520 --> 00:07:42.320]  要三天預備的時間
[00:07:42.320 --> 00:07:44.520]  那你說牧師要三天去預備
[00:07:44.520 --> 00:07:45.720]  有什麼可能
[00:07:45.720 --> 00:07:47.720]  真的沒有什麼可能
[00:07:47.720 --> 00:07:50.720]  我們也不會想著這樣去做
[00:07:50.720 --> 00:07:54.360]  但是這種需要去預備自己
[00:07:54.360 --> 00:07:56.440]  來去朝見上帝的心態
[00:07:56.440 --> 00:07:59.720]  我覺得仍然今天是適用的
[00:07:59.720 --> 00:08:03.880]  仍然是需要有這樣的心態
[00:08:03.880 --> 00:08:05.200]  今早
[00:08:05.200 --> 00:08:06.160]  崇拜
[00:08:06.160 --> 00:08:07.520]  有人這樣說
[00:08:07.520 --> 00:08:09.600]  主日早上的崇拜
[00:08:09.600 --> 00:08:12.560]  應該由星期六晚就開始
[00:08:12.560 --> 00:08:15.560]  你昨晚幾點睡
[00:08:15.560 --> 00:08:19.000]  是不是你還很晚在煲劇呢
[00:08:19.000 --> 00:08:21.520]  如果你想今早有一個好的精神
[00:08:21.520 --> 00:08:23.920]  來去朝見上帝的時候
[00:08:23.920 --> 00:08:25.600]  可能你的預備
[00:08:25.600 --> 00:08:27.680]  就在昨晚已經開始
[00:08:27.680 --> 00:08:30.520]  因為你早點上床睡覺
[00:08:30.520 --> 00:08:32.600]  以致你今天精神飽滿的
[00:08:32.600 --> 00:08:35.160]  來去朝見上帝
[00:08:35.160 --> 00:08:36.440]  剛才
[00:08:36.440 --> 00:08:38.280]  開始崇拜之前
[00:08:38.280 --> 00:08:40.200]  你也看到我們會打出來
[00:08:40.200 --> 00:08:42.160]  特別是現在我們網上崇拜
[00:08:42.160 --> 00:08:43.600]  有很多的預備
[00:08:43.600 --> 00:08:45.360]  我相信這種的過程
[00:08:45.360 --> 00:08:47.440]  都可能幫到大家
[00:08:47.440 --> 00:08:48.880]  知道什麼叫做預備
[00:08:48.880 --> 00:08:50.240]  原來在網上崇拜之前
[00:08:50.240 --> 00:08:51.160]  我們要怎樣
[00:08:51.160 --> 00:08:53.600]  首先在家裡找一個
[00:08:53.600 --> 00:08:55.400]  適合的地方
[00:08:55.400 --> 00:08:57.440]  可能是沒有人騷擾的地方
[00:08:57.440 --> 00:08:59.440]  主要提醒大家不要吃東西
[00:08:59.440 --> 00:09:00.800]  不要聊天
[00:09:00.800 --> 00:09:03.840]  預備好你那個足夠的電量了沒有
[00:09:03.840 --> 00:09:06.840]  你那個手機或者你的iPad等等
[00:09:06.840 --> 00:09:09.800]  是不是很清楚看得到收聽得到
[00:09:09.800 --> 00:09:11.160]  然後你有沒有預早
[00:09:11.160 --> 00:09:12.520]  下載程序
[00:09:12.520 --> 00:09:14.680]  預備好聖經
[00:09:14.680 --> 00:09:16.000]  是的
[00:09:16.000 --> 00:09:18.640]  這個喜不是就是預備嗎?
[00:09:18.640 --> 00:09:20.040]  又或者我也看到
[00:09:20.040 --> 00:09:21.200]  頂姐妹
[00:09:21.200 --> 00:09:22.280]  回來崇拜的時候
[00:09:22.280 --> 00:09:23.000]  很多時候
[00:09:23.000 --> 00:09:25.720]  嘩!趕得氣喘氣喘
[00:09:25.720 --> 00:09:28.320]  大汗淋漓地趕回來
[00:09:28.320 --> 00:09:30.920]  你可不可以早點回來呢?
[00:09:30.920 --> 00:09:33.000]  我們說崇拜開始
[00:09:33.000 --> 00:09:35.080]  我們可以用三個步驟
[00:09:35.080 --> 00:09:37.640]  來去準備去迎見神
[00:09:37.640 --> 00:09:39.360]  就是放慢
[00:09:39.360 --> 00:09:40.600]  過度
[00:09:40.600 --> 00:09:42.240]  和預備
[00:09:42.240 --> 00:09:43.880]  放慢就是放下你
[00:09:43.880 --> 00:09:46.120]  平時很急促的生活的節奏
[00:09:46.120 --> 00:09:48.720]  回復平靜的心態
[00:09:48.720 --> 00:09:51.520]  過度是從自我為中心
[00:09:51.520 --> 00:09:54.280]  過度到去以神為中心
[00:09:54.280 --> 00:09:55.800]  由熟悉的世界
[00:09:55.800 --> 00:09:57.520]  過度去敬拜
[00:09:57.520 --> 00:09:59.520]  在殿裡面朝見神
[00:09:59.520 --> 00:10:01.400]  這種的心態
[00:10:01.400 --> 00:10:03.680]  過度是由外在的活動
[00:10:03.680 --> 00:10:06.000]  過度去內心聚焦
[00:10:06.000 --> 00:10:11.000]  察覺到上帝同在的一個過度
[00:10:11.000 --> 00:10:12.520]  在預備裡面
[00:10:12.520 --> 00:10:17.840]  我們可以安靜默討
[00:10:17.840 --> 00:10:19.400]  所以我們
[00:10:19.400 --> 00:10:20.760]  如果你回來見證的時候
[00:10:20.760 --> 00:10:22.560]  你知道我們每一次崇拜
[00:10:22.560 --> 00:10:23.360]  星期天有個崇拜
[00:10:23.360 --> 00:10:26.000]  我們都會有些風琴的聲音
[00:10:26.000 --> 00:10:28.960]  樂曲來安靜大家
[00:10:28.960 --> 00:10:30.480]  所以大家早點回來
[00:10:30.480 --> 00:10:32.600]  可能你就安靜在這裡
[00:10:32.600 --> 00:10:36.000]  而不是彼此高談闊論
[00:10:36.000 --> 00:10:36.880]  彼此交易
[00:10:36.880 --> 00:10:40.360]  而是首先安靜自己的心
[00:10:40.360 --> 00:10:41.360]  我會欣賞一些
[00:10:41.360 --> 00:10:44.800]  特別是早堂的弟兄姊妹回來
[00:10:44.800 --> 00:10:46.000]  早堂通常都是
[00:10:46.000 --> 00:10:49.280]  年長的弟兄姊妹較為多
[00:10:49.280 --> 00:10:49.920]  他告訴我
[00:10:49.920 --> 00:10:51.600]  我問他為何你這麼早回來
[00:10:51.600 --> 00:10:52.480]  他說牧師
[00:10:52.480 --> 00:10:53.680]  我們睡不了那麼多
[00:10:53.680 --> 00:10:55.120]  他已經做完神問
[00:10:55.120 --> 00:10:56.040]  喝了早茶
[00:10:56.040 --> 00:10:58.200]  才回來早堂崇拜
[00:10:58.200 --> 00:10:59.760]  但另一樣更重要的是
[00:10:59.760 --> 00:11:00.640]  我們早點回來
[00:11:00.640 --> 00:11:02.960]  因為我們打開程序表
[00:11:02.960 --> 00:11:04.160]  我們慢
[00:11:04.160 --> 00:11:07.200]  所以我們決定聖經
[00:11:07.200 --> 00:11:10.080]  這個豈不是預備好自己
[00:11:10.080 --> 00:11:11.880]  以致他能夠
[00:11:11.880 --> 00:11:13.080]  崇拜開始的時候
[00:11:13.080 --> 00:11:18.880]  他能夠專注在上帝的身上
[00:11:18.880 --> 00:11:19.760]  主日的崇拜
[00:11:19.760 --> 00:11:21.080]  當有現場實體的時候
[00:11:21.080 --> 00:11:22.520]  師班會進場
[00:11:22.520 --> 00:11:25.360]  然後主席帶著大家
[00:11:25.360 --> 00:11:27.080]  當進場的時候
[00:11:27.080 --> 00:11:29.040]  大家就會起來
[00:11:29.040 --> 00:11:33.080]  有人說為何師班這麼重要
[00:11:33.080 --> 00:11:35.520]  要向師班致敬
[00:11:35.520 --> 00:11:37.440]  大家可能誤會了
[00:11:37.440 --> 00:11:38.800]  其實當進場的時候
[00:11:38.800 --> 00:11:41.000]  當然我們不像禮儀派教會
[00:11:41.000 --> 00:11:42.120]  如果你去過禮儀派教會
[00:11:42.120 --> 00:11:43.000]  你會知道
[00:11:43.000 --> 00:11:46.400]  有主禮的人會捧著聖經
[00:11:46.400 --> 00:11:48.240]  高舉十字架進場
[00:11:48.240 --> 00:11:51.840]  去代表上帝臨在會堂
[00:11:51.840 --> 00:11:52.640]  我們不是這樣
[00:11:52.640 --> 00:11:54.240]  但當我們進場的時候
[00:11:54.240 --> 00:11:56.360]  都希望大家一齊去肅立
[00:11:56.360 --> 00:12:02.320]  為了表示我們好像迎接上帝進來
[00:12:02.320 --> 00:12:04.960]  我們表示我們那份重視
[00:12:04.960 --> 00:12:06.360]  那份尊敬
[00:12:06.360 --> 00:12:08.040]  那份敬畏
[00:12:08.040 --> 00:12:10.200]  這份重視、尊敬、敬畏
[00:12:10.200 --> 00:12:15.000]  不是向著入堂、進來的主席或師班
[00:12:15.000 --> 00:12:18.320]  而是對準上帝
[00:12:18.320 --> 00:12:19.400]  在崇拜開始的時候
[00:12:19.400 --> 00:12:21.200]  我們都有宣召這個環節
[00:12:21.200 --> 00:12:24.720]  剛才我們也有宣讀一段經文
[00:12:24.720 --> 00:12:27.520]  宣召的意思是甚麼呢?
[00:12:27.520 --> 00:12:29.600]  宣召就是清楚講明
[00:12:29.600 --> 00:12:32.000]  會中來到崇拜的目的
[00:12:32.000 --> 00:12:34.680]  信徒被召這個群體
[00:12:34.680 --> 00:12:37.080]  是回應上帝主動的邀請
[00:12:37.080 --> 00:12:38.920]  進來崇拜
[00:12:38.920 --> 00:12:40.880]  宣召是提醒信徒
[00:12:40.880 --> 00:12:43.880]  崇拜的對象和中心是上帝
[00:12:43.880 --> 00:12:45.400]  不是人
[00:12:45.400 --> 00:12:49.040]  所以宣召多數以經文為主
[00:12:49.040 --> 00:12:51.720]  尤其是我們很多時候選擇
[00:12:51.720 --> 00:12:54.480]  詩篇的經文作為宣召
[00:12:54.480 --> 00:12:57.120]  譬如詩篇九十五篇第六節
[00:12:57.120 --> 00:12:59.800]  「來呀!我們要屈膝敬拜
[00:12:59.800 --> 00:13:03.640]  在做我們的耶和華面前跪下」
[00:13:03.640 --> 00:13:06.160]  清楚,他叫人來吧
[00:13:06.160 --> 00:13:08.160]  宣召就好像叫人來吧
[00:13:08.160 --> 00:13:09.680]  然後是怎樣呢?
[00:13:09.680 --> 00:13:12.360]  這個行動是屈膝敬拜
[00:13:12.360 --> 00:13:15.640]  是表示那份敬虔
[00:13:15.640 --> 00:13:17.480]  然後對象是誰
[00:13:17.480 --> 00:13:21.720]  是做我們的耶和華神
[00:13:21.720 --> 00:13:27.200]  崇拜裏面有很多讚美的聲音
[00:13:27.200 --> 00:13:28.640]  我經常問人
[00:13:28.640 --> 00:13:30.640]  你有沒有想像到崇拜裏面
[00:13:30.640 --> 00:13:33.920]  沒有音樂的部分會是怎樣呢?
[00:13:33.920 --> 00:13:35.640]  你可能沒有試過
[00:13:35.640 --> 00:13:37.840]  行不行呢?當然可以
[00:13:37.840 --> 00:13:41.280]  但你會發覺好像很寡
[00:13:41.280 --> 00:13:42.560]  好像很齋
[00:13:42.560 --> 00:13:45.360]  好像很悶
[00:13:45.360 --> 00:13:46.120]  沒錯
[00:13:46.120 --> 00:13:49.760]  音樂是能夠豐富整個崇拜的
[00:13:49.760 --> 00:13:52.360]  信徒另外是透過音樂
[00:13:52.360 --> 00:13:55.200]  可以是一個很實際回應的行動
[00:13:55.200 --> 00:13:56.720]  所以在崇拜裏面
[00:13:56.720 --> 00:14:00.720]  唱歌是一個很實際的行動去回應的
[00:14:00.720 --> 00:14:02.880]  否則你可能只是坐在那裏
[00:14:02.880 --> 00:14:05.160]  當然是悲動的
[00:14:05.160 --> 00:14:08.000]  當我們打開詩篇
[00:14:08.000 --> 00:14:10.080]  一百五十篇的詩篇裏面
[00:14:10.080 --> 00:14:13.000]  遍佈著很多鼓勵弟兄姊妹
[00:14:13.000 --> 00:14:15.600]  去歌頌讚美上帝的經文
[00:14:15.600 --> 00:14:17.400]  特別在最後一篇的詩篇
[00:14:17.400 --> 00:14:21.840]  一百五十篇詩篇,一百五十篇第三到第五節
[00:14:21.840 --> 00:14:25.000]  不如我們一起去讀這段經文
[00:14:25.000 --> 00:14:27.600]  要用國聲讚美他
[00:14:27.600 --> 00:14:29.240]  鼓塞彈琴讚美他
[00:14:29.240 --> 00:14:31.120]  擊鼓跳舞讚美他
[00:14:31.120 --> 00:14:34.200]  用詩言的樂器和燒的聲音讚美他
[00:14:34.200 --> 00:14:36.200]  用大響的筆讚美他
[00:14:36.200 --> 00:14:39.080]  用高聲的筆讚美他
[00:14:39.080 --> 00:14:40.920]  總共一百五十篇的詩篇
[00:14:40.920 --> 00:14:43.360]  來到最後的一篇的詩篇
[00:14:43.360 --> 00:14:47.760]  就好像很多樂章最後一個輝煌的結束
[00:14:47.760 --> 00:14:51.280]  我們說的一個Grand Finale
[00:14:51.280 --> 00:14:52.800]  詩人怎樣去提醒我們呢?
[00:14:52.800 --> 00:14:56.520]  我們不單止用歌聲來讚美他
[00:14:56.520 --> 00:14:57.840]  你細心去看一看
[00:14:57.840 --> 00:14:59.880]  是用國聲鼓塞彈琴
[00:14:59.880 --> 00:15:02.040]  詩言的樂器鼓
[00:15:02.040 --> 00:15:05.600]  這豈不是一個管弦樂隊嗎?
[00:15:05.600 --> 00:15:06.360]  詩人提醒我們
[00:15:06.360 --> 00:15:09.440]  我們不單止可以透過音樂
[00:15:09.440 --> 00:15:11.360]  在崇拜裏面來讚美上帝
[00:15:11.360 --> 00:15:15.200]  我們可以透過樂器來讚美
[00:15:15.200 --> 00:15:19.600]  所以為何堅振很重視用樂器
[00:15:19.600 --> 00:15:21.800]  我們星期日有風琴
[00:15:21.800 --> 00:15:24.200]  我們星期六有敬拜隊
[00:15:24.200 --> 00:15:26.280]  平時我們亦有獻奏
[00:15:26.280 --> 00:15:29.120]  是透過不同的音樂
[00:15:29.120 --> 00:15:31.520]  我們希望透過音樂
[00:15:31.520 --> 00:15:37.040]  這個神賜給人最好最美麗的禮物
[00:15:37.040 --> 00:15:41.040]  透過音樂來獻情讚美
[00:15:41.040 --> 00:15:44.240]  但音樂不單止是講述優美
[00:15:44.240 --> 00:15:46.000]  講述旋律好聽
[00:15:46.000 --> 00:15:49.840]  音樂更是承載著文字
[00:15:49.840 --> 00:15:51.440]  所以當我們唱詩的時候
[00:15:51.440 --> 00:15:55.280]  其實我們是在唱文字
[00:15:55.280 --> 00:15:59.560]  這正如保羅在哥羅西書三章十六節提醒我們
[00:15:59.560 --> 00:16:01.120]  不如我們一起讀
[00:16:01.120 --> 00:16:02.440]  當用各樣的智慧
[00:16:02.440 --> 00:16:03.480]  把基督的道理
[00:16:03.480 --> 00:16:06.040]  豐豐富富的傳在心裏
[00:16:06.040 --> 00:16:08.880]  用詩章、頌詞、靈歌
[00:16:08.880 --> 00:16:12.760]  彼此教導、互相勸誡
[00:16:12.760 --> 00:16:14.200]  保羅在這裏說
[00:16:14.200 --> 00:16:17.400]  把基督的道理豐富的傳在心裏
[00:16:17.400 --> 00:16:20.200]  然後透過詩章、頌詞、靈歌
[00:16:20.200 --> 00:16:23.240]  各種不同的音樂表達的方式
