
[00:00:00.000 --> 00:00:02.380]  感謝主讓我們一齊
[00:07:00.800 --> 00:07:10.960]  在他的腦海中不斷出現「在基督裡」是何等重要
[00:07:10.960 --> 00:07:19.200]  在以下經課講解我會以「在基督裡」定為最重要的思想核心
[00:07:19.200 --> 00:07:23.840]  並且分為兩個主要部分跟大家一起思考
[00:07:23.840 --> 00:07:29.760]  第一「在基督裡」究竟是怎樣的呢?
[00:07:29.760 --> 00:07:37.360]  第二「在基督裡」究竟是指甚麼呢?
[00:07:37.360 --> 00:07:43.760]  首先第一是「在基督裡」究竟如何?
[00:07:43.760 --> 00:07:49.800]  我想跟大家一起很快地看每一節所談到的內容
[00:07:49.800 --> 00:07:54.960]  第三節一開始就說
[00:07:54.960 --> 00:07:57.120]  在基督裡
[00:07:57.120 --> 00:08:04.440]  父上給予我們很多各種的屬靈福氣
[00:08:04.440 --> 00:08:05.840]  這些福氣包括甚麼呢?
[00:08:05.840 --> 00:08:07.720]  第四節
[00:08:07.720 --> 00:08:12.320]  揀選我們成為聖潔無瑕、滿有愛心
[00:08:12.320 --> 00:08:16.000]  第五到第七節提到「得兒子的名分」
[00:08:16.000 --> 00:08:19.800]  而這個「得兒子的名分」是百百得恩典的
[00:08:19.800 --> 00:08:25.960]  是「得救贖」、「罪得赦免」
[00:08:25.960 --> 00:08:29.200]  這就是「得兒子」的意思
[00:08:29.200 --> 00:08:32.760]  第八到第九節就說
[00:08:32.760 --> 00:08:39.240]  上帝用諸般的智慧使我們知道祂的旨意的奧妙
[00:08:39.240 --> 00:08:43.680]  第十節說「使一切同貴於一」
[00:08:43.680 --> 00:08:49.720]  意思是完全聯合、總合在一起
[00:08:49.720 --> 00:08:53.480]  第十一到第十二節說「得著基業」
[00:08:53.480 --> 00:08:57.000]  第十三到第十四節說「因福音」
[00:08:57.000 --> 00:09:03.880]  我們能夠相信受聖靈的印記有基業的憑據
[00:09:03.880 --> 00:09:05.840]  總合來說
[00:09:05.840 --> 00:09:13.600]  我會列出有九樣屬靈的福氣
[00:09:13.600 --> 00:09:16.520]  即是「揀選」
[00:09:16.520 --> 00:09:18.280]  「聖潔」
[00:09:18.280 --> 00:09:19.800]  「愛心」
[00:09:19.800 --> 00:09:21.560]  「兒子名分」
[00:09:21.560 --> 00:09:23.680]  「上主的旨意」
[00:09:23.680 --> 00:09:25.120]  「同貴於一」
[00:09:25.120 --> 00:09:26.320]  「基業」
[00:09:26.320 --> 00:09:27.320]  「信心」
[00:09:27.320 --> 00:09:30.080]  「聖靈的印記」
[00:09:30.080 --> 00:09:32.520]  從以上所數算的屬靈福氣
[00:09:32.520 --> 00:09:39.920]  包括有個人和整體的
[00:09:39.920 --> 00:09:41.200]  這兩大方面
[00:09:41.200 --> 00:09:47.680]  即是這九樣的福氣可以分為個人和整體
[00:09:47.680 --> 00:09:50.040]  個人的屬靈福氣有甚麼呢?
[00:09:50.040 --> 00:09:52.640]  即是你和我是基督徒的
[00:09:52.640 --> 00:10:05.120]  其實我們每一個人都因為在基督裏有「揀選」
[00:10:05.120 --> 00:10:07.560]  每一個你和我
[00:10:07.560 --> 00:10:10.440]  我們成為基督徒就因為上帝「揀選」
[00:10:10.440 --> 00:10:11.520]  「聖潔」
[00:10:11.520 --> 00:10:15.880]  你和我的生命本來是滿有罪惡
[00:10:15.880 --> 00:10:21.240]  但是今天我們能夠成為一個「聖潔」的人
[00:10:21.240 --> 00:10:23.240]  「愛心」
[00:10:23.240 --> 00:10:24.800]  「愛心」不是自然有的
[00:10:24.800 --> 00:10:27.240]  是上帝賜給我們
[00:10:27.240 --> 00:10:29.840]  「兒子的名分」
[00:10:29.840 --> 00:10:32.560]  我們本來是屬血氣的
[00:10:32.560 --> 00:10:35.920]  但今天成為上帝的兒子
[00:10:35.920 --> 00:10:36.920]  「基業」
[00:10:36.920 --> 00:10:41.240]  上帝為我們預備了很豐富的
[00:10:41.240 --> 00:10:44.280]  祂為我們預備的那一份產業
[00:10:44.280 --> 00:10:47.640]  「聖靈的印記」
[00:10:47.640 --> 00:10:51.400]  而整體,不單止我自己個人
[00:10:51.400 --> 00:10:53.640]  你自己個人
[00:10:53.640 --> 00:10:56.800]  是整個人類
[00:10:56.800 --> 00:11:00.280]  上帝又賜了甚麼屬靈的福氣呢?
[00:11:00.280 --> 00:11:02.120]  就是「恩典」
[00:11:02.120 --> 00:11:03.560]  「救贖」
[00:11:03.560 --> 00:11:04.760]  「福音」
[00:11:04.760 --> 00:11:12.000]  和「同歸於一」
[00:11:12.000 --> 00:11:17.960]  今天世上很多人所追求的福
[00:11:17.960 --> 00:11:23.600]  和保羅所列舉的自然不同
[00:11:23.600 --> 00:11:26.040]  對於很多人來說
[00:11:26.040 --> 00:11:29.680]  我不知你是否一樣
[00:11:29.680 --> 00:11:31.320]  收入高
[00:11:31.320 --> 00:11:33.680]  居住環境好
[00:11:33.680 --> 00:11:36.320]  生活有保障而無憂
[00:11:36.320 --> 00:11:39.520]  這就是福氣
[00:11:39.520 --> 00:11:46.760]  亦有些人認為我不是很看重金錢和物質享受
[00:11:46.760 --> 00:11:51.280]  不過,對於我來看
[00:11:51.280 --> 00:11:54.040]  我所指的是某些人
[00:11:54.040 --> 00:11:56.160]  我要自由自在
[00:11:56.160 --> 00:11:58.440]  做喜歡做的事
[00:11:58.440 --> 00:12:01.200]  去喜歡去的地方
[00:12:01.200 --> 00:12:03.520]  吃喜歡吃的菜式
[00:12:03.520 --> 00:12:06.000]  買喜歡買的東西
[00:12:06.000 --> 00:12:11.080]  這就是有福氣
[00:12:11.080 --> 00:12:13.840]  各位弟兄姊妹
[00:12:13.840 --> 00:12:19.920]  你如何衡量自己是否一個有福氣的人呢?
[00:12:19.920 --> 00:12:24.280]  我看過一個關於在一個小鎮裏面
[00:12:24.280 --> 00:12:27.440]  有一位基督徒護士的故事
[00:12:27.440 --> 00:12:33.440]  這是我看聖經學者巴赫萊牧師所寫的
[00:12:33.440 --> 00:12:37.920]  《珠穗碎裂》裏面的一個故事
[00:12:37.920 --> 00:12:39.840]  有一個醫科生
[00:12:39.840 --> 00:12:41.440]  他實習的時候
[00:12:41.440 --> 00:12:45.160]  認識當地小鎮的一名護士
[00:12:45.160 --> 00:12:48.280]  即是他還在實習
[00:12:48.280 --> 00:12:49.520]  未畢業
[00:12:49.520 --> 00:12:51.920]  但他在實習的過程裏面
[00:12:51.920 --> 00:12:56.000]  就在那間小鎮的醫院
[00:12:56.000 --> 00:13:00.640]  認識了一名護士
[00:13:00.640 --> 00:13:06.000]  這位護士在那裏工作了二十年
[00:13:06.000 --> 00:13:08.880]  二十年來
[00:13:08.880 --> 00:13:10.080]  因為規模很小
[00:13:10.080 --> 00:13:13.920]  所以整間醫院原則上
[00:13:13.920 --> 00:13:16.000]  只有他一個人
[00:13:16.000 --> 00:13:18.440]  全職的在那裏工作
[00:13:18.440 --> 00:13:23.000]  他默默地工作服務病人
[00:13:23.000 --> 00:13:26.640]  對於這位醫科生來說
[00:13:26.640 --> 00:13:30.560]  他很欣賞這位護士
[00:13:30.560 --> 00:13:33.240]  他生命所表現的那種忍耐
[00:13:33.240 --> 00:13:39.040]  剛毅和快樂
[00:13:39.040 --> 00:13:40.640]  甚至這位醫科生
[00:13:40.640 --> 00:13:49.280]  他這種氣質令他覺得很驚訝
[00:13:49.280 --> 00:13:52.720]  譬如這位護士為了急症
[00:13:52.720 --> 00:13:54.240]  雖然他已經下班
[00:13:54.240 --> 00:13:57.120]  但半夜要他趕回來
[00:13:57.120 --> 00:14:01.360]  一回來工作時他毫無倦意
[00:14:01.360 --> 00:14:04.920]  但這位醫科生留意了一件事
[00:14:04.920 --> 00:14:10.000]  就是他的身心很微薄
[00:14:10.000 --> 00:14:11.760]  有一晚
[00:14:11.760 --> 00:14:15.840]  經過了一整天艱辛的工作
[00:14:15.840 --> 00:14:19.520]  他們兩個一起在醫院裏面
[00:14:19.520 --> 00:14:23.000]  這位醫科生
[00:14:23.000 --> 00:14:27.400]  有一種意思想要表達
[00:14:27.400 --> 00:14:31.120]  他認為以下他所講的
[00:14:31.120 --> 00:14:35.240]  為這位護士抱不平衡
[00:14:35.240 --> 00:14:38.360]  他對這位護士說
[00:14:38.360 --> 00:14:45.120]  你為何不叫醫院的高層
[00:14:45.120 --> 00:14:47.320]  叫他們加你工資
[00:14:47.320 --> 00:14:48.640]  給你多些錢
[00:14:48.640 --> 00:14:50.640]  你這麼辛苦工作
[00:14:50.640 --> 00:14:53.760]  其實上帝知道你是值得的
[00:14:53.760 --> 00:14:57.600]  即是值得加工資
[00:14:57.600 --> 00:15:00.720]  這位護士這樣回答
[00:15:00.720 --> 00:15:04.880]  如果上帝都知道我是值得的話
[00:15:04.880 --> 00:15:09.800]  我便無所求
[00:15:09.800 --> 00:15:12.480]  這位護士
[00:15:12.480 --> 00:15:14.680]  他並不是為人工作
[00:15:14.680 --> 00:15:19.080]  更非為酬報
[00:15:19.080 --> 00:15:25.880]  他是為上帝而工作
[00:15:50.080 --> 00:15:53.600]  生命和萬有的圓滿和成全
[00:15:53.600 --> 00:15:56.080]  全在乎基督
[00:15:56.080 --> 00:15:56.760]  換言之
[00:15:56.760 --> 00:16:01.800]  基督是上帝計劃和救世福音的關鍵者
[00:16:01.800 --> 00:16:04.280]  反過來說
[00:16:04.280 --> 00:16:09.080]  人如果沒有得著基督
[00:16:09.080 --> 00:16:11.840]  因典、揀選、救贖、成性
[00:16:11.840 --> 00:16:21.600]  兒子名分等福氣都不可能
[00:16:21.600 --> 00:16:25.640]  關鍵是基督
[00:16:25.640 --> 00:16:28.920]  十天前
[00:16:28.920 --> 00:16:33.280]  大家以不同的方式慶祝聖誕節
[00:16:33.280 --> 00:16:35.600]  然而
[00:16:35.600 --> 00:16:39.600]  除了聖誕日崇拜或聖誕子夜彌撒外
[00:16:39.600 --> 00:16:47.320]  我發現香港和世界很多地方的聖誕節
[00:16:47.320 --> 00:16:51.080]  是沒有耶穌的
[00:16:51.080 --> 00:16:57.080]  聖誕樹、聖誕燈飾、聖誕禮物、聖誕食品
[00:16:57.080 --> 00:17:00.640]  聖誕老人、聖誕餐會
[00:17:00.640 --> 00:17:03.520]  所謂的聖誕歌曲
[00:17:03.520 --> 00:17:11.520]  究竟哪一樣與這位使人得贖靈福氣的耶穌有關呢?
[00:17:11.520 --> 00:17:13.520]  我們好像失去了焦點
[00:17:13.520 --> 00:17:15.800]  過聖誕的時候
[00:17:15.800 --> 00:17:18.280]  求主幫助我們
[00:17:18.280 --> 00:17:21.960]  只專注於稱為基督的耶穌身上
[00:17:21.960 --> 00:17:30.720]  因為祂是唯一的主角
[00:17:30.720 --> 00:17:38.880]  第二,我想講解「在基督裡」究竟是指甚麼意思
[00:17:38.880 --> 00:17:42.320]  首先,我認為「在基督裡」是指生命與基督結連
[00:17:42.320 --> 00:17:44.640]  即是我的生命中有基督
[00:17:44.640 --> 00:17:50.560]  也確知道自己在基督的生命之中
[00:17:50.560 --> 00:17:53.680]  耶穌在《約翰福音》十五章一到八節
[00:17:53.680 --> 00:18:01.680]  已經講述了資治與葡萄樹的關係
[00:18:01.680 --> 00:18:04.320]  在我的生命當中有基督
[00:18:04.320 --> 00:18:08.720]  同時我也在基督裡
[00:18:08.720 --> 00:18:12.160]  我想嘗試用這種方式來表達
[00:18:12.160 --> 00:18:17.280]  不是完全吻合的
[00:18:17.280 --> 00:18:26.000]  而是好如自己來自甚麼家庭、生於何地、活在何處
[00:18:26.000 --> 00:18:32.320]  你和我的生命就會自然流露出一種
[00:18:32.320 --> 00:18:38.560]  相融合的特質、習慣和生活方式
[00:18:38.560 --> 00:18:40.160]  這就是「在裡面」
[00:18:40.160 --> 00:18:42.240]  包括你在祂的裡面
[00:18:42.240 --> 00:18:45.840]  祂在你的裡面
[00:18:45.840 --> 00:18:48.400]  來自四川與來自廣東的人
[00:18:48.400 --> 00:18:54.000]  口味當然不同
[00:18:54.000 --> 00:18:56.240]  我是出生於澳門
[00:18:56.240 --> 00:18:59.040]  以及在當地受中小學教育
[00:18:59.040 --> 00:19:01.520]  之後我來到香港
[00:19:01.520 --> 00:19:03.440]  在崇基讀神學
[00:19:03.440 --> 00:19:05.040]  之後成為牧者
[00:19:05.040 --> 00:19:09.200]  至今超過了四十年
[00:19:09.200 --> 00:19:13.360]  我不知道在當中有沒有像我一樣
[00:19:13.360 --> 00:19:15.520]  可能你出生並不在香港
[00:19:15.520 --> 00:19:17.120]  在另外的地方
[00:19:17.120 --> 00:19:20.640]  然後你來到香港
[00:19:20.640 --> 00:19:28.720]  因此我很了解澳門和香港兩地的社會和文化特質
[00:19:28.720 --> 00:19:34.480]  是如何塑造澳門人和香港人的特質
[00:19:34.480 --> 00:19:37.440]  以及生活方式
[00:19:37.440 --> 00:19:43.040]  有機會限談才跟大家分享
[00:19:43.040 --> 00:19:45.600]  各位基督徒
[00:19:45.600 --> 00:19:48.800]  請問你會如何描述
[00:19:48.800 --> 00:19:57.360]  自己因生命中有基督而顯露出有什麼特質呢?
[00:19:57.360 --> 00:20:02.480]  另一方面
[00:20:02.480 --> 00:20:04.720]  一個在基督裡面的人
[00:20:04.720 --> 00:20:07.360]  不但擁有基督所賜的身份
[00:20:07.360 --> 00:20:11.360]  也得著他所賜豐盛的生命
[00:20:11.360 --> 00:20:14.400]  因為在基督裡面
[00:20:14.400 --> 00:20:17.760]  人被賦予了一個獨特的身份
[00:20:17.760 --> 00:20:20.720]  這個身份能使人完全享受
[00:20:20.720 --> 00:20:25.920]  主為他所預備的一切的豐盛恩典
[00:20:25.920 --> 00:20:29.440]  因為你在他裡面
[00:20:29.440 --> 00:20:32.800]  他為你所預備的一切
[00:20:32.800 --> 00:20:35.360]  全都給了你
[00:20:35.360 --> 00:20:38.400]  我又嘗試用另一個例子
[00:20:38.400 --> 00:20:42.560]  不知你有沒有一些相近的經歷
[00:20:42.560 --> 00:20:45.680]  有一次我去加勒比海一個地方
[00:20:45.680 --> 00:20:48.720]  在亞米加出席會議
[00:20:48.720 --> 00:20:53.680]  會議的場地是一間度假式的酒店
[00:20:53.680 --> 00:20:56.640]  原來這間度假式的酒店
[00:20:56.640 --> 00:21:05.520]  在那裡是住食消閒活動全包的
[00:21:05.520 --> 00:21:08.480]  入住者唯一需要做的
[00:21:08.480 --> 00:21:13.600]  就是佩戴酒店提供給你的住客手帶
[00:21:13.600 --> 00:21:16.560]  以確認身份
[00:21:16.560 --> 00:21:22.960]  當你戴著這個手帶進入了這個酒店之後
[00:21:22.960 --> 00:21:25.600]  進入了之後
[00:21:25.600 --> 00:21:27.440]  你所具備的身份
[00:21:27.440 --> 00:21:31.600]  就可以完全享受那裡所提供的
[00:21:31.600 --> 00:21:37.120]  所預備的、所精心策劃的一切
[00:21:37.120 --> 00:21:43.120]  即是那幾天開會的時候
[00:21:43.120 --> 00:21:45.600]  你隨時隨地
[00:21:45.600 --> 00:21:49.040]  你去到在他的範圍裡面
[00:21:49.040 --> 00:21:51.600]  任何一樣
[00:21:51.600 --> 00:21:53.760]  因為你有這個手帶
[00:21:53.760 --> 00:21:59.120]  你就可以隨便享受
[00:21:59.120 --> 00:22:00.960]  感謝主
[00:22:00.960 --> 00:22:05.600]  基督為我們預備了身份和豐盛的恩典
[00:22:05.600 --> 00:22:07.440]  來吧
[00:22:07.440 --> 00:22:10.160]  讓我們一起恩信
[00:22:10.160 --> 00:22:19.120]  成為在基督裡面的人
[00:22:19.120 --> 00:22:25.040]  我要做一個總結和反省
[00:22:25.040 --> 00:22:27.200]  透過以下兩個提問
[00:22:27.200 --> 00:22:29.280]  我邀請你和我
[00:22:29.280 --> 00:22:35.040]  為今天的經課作出反省
[00:22:35.040 --> 00:22:38.080]  第一
[00:22:38.080 --> 00:22:43.360]  今天作為基督徒的你和我
[00:22:43.360 --> 00:22:48.800]  會怎樣描述自己和基督的結連
[00:22:48.800 --> 00:22:54.880]  正如我剛才在早些時候的另外一個提問
[00:22:54.880 --> 00:22:58.080]  在我的生命當中
[00:22:58.080 --> 00:23:03.040]  究竟有哪些可以顯露出
[00:23:03.040 --> 00:23:10.160]  彰顯出有基督的特質
[00:23:10.160 --> 00:23:14.240]  這是第一個提問
[00:23:14.240 --> 00:23:17.520]  第二
[00:23:17.520 --> 00:23:19.440]  在基督裡面的人
[00:23:19.440 --> 00:23:23.680]  我們有很多福氣
[00:23:23.680 --> 00:23:27.760]  我想第二個提問就是說
[00:23:27.760 --> 00:23:36.400]  你經歷過在基督裡面的豐盛恩典嗎?
[00:23:36.400 --> 00:23:38.640]  一定有
[00:23:38.640 --> 00:23:45.920]  你會怎樣數算所受的恩典呢?
[00:23:45.920 --> 00:23:50.320]  我很喜歡年輕的時候
[00:23:50.320 --> 00:23:53.120]  我所唱過
[00:23:53.120 --> 00:23:58.240]  到今天仍然記得很清楚的一首聖詩
[00:23:58.240 --> 00:24:03.680]  我想用這首聖詩的副歌的歌詞作為結束
[00:24:03.680 --> 00:24:10.320]  這首聖詩的歌名叫做「數算主恩」
[00:24:10.320 --> 00:24:14.560]  副歌的英文歌詞這樣說
[00:24:14.560 --> 00:24:29.520]  Count your blessings, name them one by one. Count your blessings, see what God has done.
[00:24:29.520 --> 00:24:43.520]  Count your blessings, name them one by one. Count your many blessings, see what God has done.
[00:24:43.520 --> 00:24:45.280]  中文翻譯是
[00:24:45.280 --> 00:24:50.080]  主的恩典,樣樣都要數
[00:24:50.080 --> 00:24:54.240]  主的恩典都要記清楚
[00:24:54.240 --> 00:24:58.240]  主的恩典,樣樣都要數
[00:24:58.240 --> 00:25:04.320]  必能叫你驚訝、立時、樂、歡、歡
[00:25:04.320 --> 00:25:06.320]  阿們
