
[00:00:00.000 --> 00:00:03.600]  上星期我們開始跟大家思想過
[00:04:59.900 --> 00:05:03.900]  這句說話除了表面明顯的意義之外
[00:05:03.900 --> 00:05:05.900]  其實還有一個作用
[00:05:05.900 --> 00:05:07.900]  就是用來分斷
[00:05:07.900 --> 00:05:12.500]  所以在十九章這一章的經文當中
[00:05:12.500 --> 00:05:16.100]  「我是上主」這句說話出現了很多次
[00:05:16.100 --> 00:05:19.100]  在第十六節尾那裏就出現過
[00:05:19.100 --> 00:05:22.100]  然後在第十八節尾那裏又出現
[00:05:22.100 --> 00:05:25.100]  因此十七節到十八節
[00:05:25.100 --> 00:05:28.100]  就可以說是自成一段
[00:05:28.100 --> 00:05:31.100]  現在我們要思想愛人如己這句說話
[00:05:31.100 --> 00:05:34.100]  這個我剛才提過是和諧本的翻譯
[00:05:34.100 --> 00:05:35.100]  四個字
[00:05:35.100 --> 00:05:37.100]  簡單易記
[00:05:37.100 --> 00:05:41.100]  但是很可惜
[00:05:41.100 --> 00:05:43.100]  這個翻譯
[00:05:43.100 --> 00:05:46.100]  容易使人誤解
[00:05:46.100 --> 00:05:50.100]  以為上帝是要我們愛所有的人
[00:05:50.100 --> 00:05:54.100]  即使我們不認識的都要愛
[00:05:54.100 --> 00:05:56.100]  並且要無分彼此
[00:05:56.100 --> 00:05:58.100]  要一視同仁
[00:05:58.100 --> 00:06:01.100]  但是在希伯來文
[00:06:01.100 --> 00:06:03.100]  原文的聖經裏面
[00:06:03.100 --> 00:06:06.100]  這個字不是指一般的人
[00:06:06.100 --> 00:06:09.100]  是指朋友或者鄰居
[00:06:09.100 --> 00:06:12.100]  故此如果我們參考英文的聖經
[00:06:12.100 --> 00:06:14.100]  都是翻譯做
[00:06:14.100 --> 00:06:17.100]  Love your neighbor as yourself
[00:06:17.100 --> 00:06:18.100]  而不是說
[00:06:18.100 --> 00:06:21.100]  Love everyone as yourself
[00:06:21.100 --> 00:06:24.100]  事實上我們都參考過
[00:06:24.100 --> 00:06:26.100]  中文的聖經新譯本
[00:06:26.100 --> 00:06:29.100]  都是翻譯做鄰居
[00:06:29.100 --> 00:06:33.100]  甚至連到和諧本的修訂版
[00:06:33.100 --> 00:06:35.100]  也都改了
[00:06:35.100 --> 00:06:38.100]  不再叫做愛人如己了
[00:06:38.100 --> 00:06:41.100]  是翻譯做愛倫如己
[00:06:41.100 --> 00:06:42.100]  都是四個字
[00:06:42.100 --> 00:06:45.100]  但是愛人和愛倫的分別
[00:06:45.100 --> 00:06:47.100]  他們現在留意到了
[00:06:47.100 --> 00:06:49.100]  是有不同的
[00:06:49.100 --> 00:06:51.100]  人與人之間相處
[00:06:51.100 --> 00:06:53.100]  是不可能一視同仁的
[00:06:53.100 --> 00:06:55.100]  歧視或者不重視
[00:06:55.100 --> 00:06:57.100]  其他國籍膚色的人
[00:06:57.100 --> 00:06:59.100]  當然是不對的
[00:06:59.100 --> 00:07:02.100]  但是要我們愛所有的人
[00:07:02.100 --> 00:07:05.100]  都好像愛自己一樣
[00:07:05.100 --> 00:07:07.100]  也是不可能的
[00:07:07.100 --> 00:07:10.100]  在利未記十九章十七節
[00:07:10.100 --> 00:07:12.100]  我們看到上帝的吩咐
[00:07:12.100 --> 00:07:14.100]  是有關親人
[00:07:14.100 --> 00:07:16.100]  是有關同胞
[00:07:16.100 --> 00:07:20.100]  而十八節是有關鄰居
[00:07:20.100 --> 00:07:23.100]  所以如果我們按照上文下理
[00:07:23.100 --> 00:07:25.100]  去理解的話
[00:07:25.100 --> 00:07:27.100]  這節經文
[00:07:27.100 --> 00:07:31.100]  真的不是教我們要愛所有的人
[00:07:31.100 --> 00:07:33.100]  包括不認識的人
[00:07:33.100 --> 00:07:37.100]  並且愛他們愛到好像自己一樣
[00:07:37.100 --> 00:07:40.100]  事實上
[00:07:40.100 --> 00:07:43.100]  上帝都沒有這樣做的
[00:07:43.100 --> 00:07:47.100]  在生命記第七章七至八節裡面
[00:07:47.100 --> 00:07:49.100]  上帝講明
[00:07:49.100 --> 00:07:51.100]  他是愛以色列人
[00:07:51.100 --> 00:07:54.100]  多過愛其他民族的
[00:07:54.100 --> 00:07:58.100]  在上主頒佈給以色列人的律法當中
[00:07:58.100 --> 00:08:04.100]  也不是靠他們要一視同仁
[00:08:04.100 --> 00:08:06.100]  我可以舉兩個例子
[00:08:06.100 --> 00:08:10.100]  第一個就是有關借錢收利息的問題
[00:08:10.100 --> 00:08:13.100]  在以色列人借錢給同胞
[00:08:13.100 --> 00:08:15.100]  是不可以收利息的
[00:08:15.100 --> 00:08:17.100]  上帝給他們的大名
[00:08:17.100 --> 00:08:19.100]  借錢給同胞你不要收利息
[00:08:19.100 --> 00:08:22.100]  借錢給外族人就可以了
[00:08:22.100 --> 00:08:23.100]  是不是有分別
[00:08:23.100 --> 00:08:25.100]  有分彼此的
[00:08:25.100 --> 00:08:28.100]  另一個例子就是奴隸的問題
[00:08:28.100 --> 00:08:32.100]  如果以色列人賣身做奴隸
[00:08:32.100 --> 00:08:34.100]  太窮賣身做奴隸
[00:08:34.100 --> 00:08:39.100]  在安息年一定要放以色列人的奴隸
[00:08:39.100 --> 00:08:41.100]  你放走以色列人的奴隸的時候
[00:08:41.100 --> 00:08:44.100]  還不要讓他兩手空空地走
[00:08:44.100 --> 00:08:46.100]  你要給他一些禮物
[00:08:46.100 --> 00:08:48.100]  讓他帶回家
[00:08:48.100 --> 00:08:51.100]  外族人做奴隸是不用的
[00:08:51.100 --> 00:08:54.100]  不用說安息年就放人
[00:08:54.100 --> 00:08:58.100]  外族人就可以終生做以色列人的奴隸
[00:08:58.100 --> 00:09:01.100]  並且可以留給下一代
[00:09:01.100 --> 00:09:03.100]  如果你死了一個僕人
[00:09:03.100 --> 00:09:05.100]  奴隸沒死留給子孫
[00:09:05.100 --> 00:09:08.100]  如果有人想詳細研究的話
[00:09:08.100 --> 00:09:12.100]  你可以回家看利微記二十五章
[00:09:12.100 --> 00:09:14.100]  我只是想指出
[00:09:14.100 --> 00:09:17.100]  在舊約聖經的誡明中
[00:09:17.100 --> 00:09:20.100]  上帝沒有吩咐我們
[00:09:20.100 --> 00:09:22.100]  上帝沒有吩咐我們
[00:09:22.100 --> 00:09:25.100]  要愛所有的人像愛自己那樣
[00:09:25.100 --> 00:09:28.100]  而是有親疏之別
[00:09:28.100 --> 00:09:33.100]  要分清楚究竟對方是鄰居還是朋友
[00:09:33.100 --> 00:09:36.100]  還要分不是以色列的同胞
[00:09:36.100 --> 00:09:39.100]  還是外族人
[00:09:39.100 --> 00:09:41.100]  在新約聖經當中
[00:09:41.100 --> 00:09:44.100]  主耶穌也有引用經文
[00:09:44.100 --> 00:09:48.100]  去回答考問他的律法師
[00:09:48.100 --> 00:09:50.100]  律法教師
[00:09:50.100 --> 00:09:53.100]  所以耶穌所頒佈的命令
[00:09:53.100 --> 00:09:55.100]  你們要彼此相愛
[00:09:55.100 --> 00:10:00.100]  在精神上和舊約聖經沒有分別
[00:10:00.100 --> 00:10:02.100]  門徒之間是朋友
[00:10:02.100 --> 00:10:04.100]  是同門兄弟
[00:10:04.100 --> 00:10:07.100]  是應該彼此相愛
[00:10:07.100 --> 00:10:09.100]  在耶穌的時代
[00:10:09.100 --> 00:10:14.100]  信耶穌的人已經被猶太人排擠迫害
[00:10:14.100 --> 00:10:19.100]  後期還要被羅馬人追殺
[00:10:19.100 --> 00:10:23.100]  所以信徒之間的彼此相愛
[00:10:23.100 --> 00:10:26.100]  就有更重大的意義
[00:10:26.100 --> 00:10:28.100]  而在每一個時代
[00:10:28.100 --> 00:10:30.100]  信徒的彼此相愛
[00:10:30.100 --> 00:10:34.100]  都會成為一個群體的見證
[00:10:34.100 --> 00:10:38.100]  幫助人認識耶穌
[00:10:38.100 --> 00:10:41.100]  可能還有人會問一個問題
[00:10:41.100 --> 00:10:44.100]  可能的問題是
[00:10:44.100 --> 00:10:48.100]  耶穌也說過好撒瑪利亞人的故事
[00:10:48.100 --> 00:10:53.100]  是不是教我們要愛所有有需要的人呢?
[00:10:53.100 --> 00:10:58.100]  今天我沒有那麼多時間詳細分析那段經文
[00:10:58.100 --> 00:10:59.100]  簡單來說
[00:10:59.100 --> 00:11:03.100]  可以說是要愛有需要的人
[00:11:03.100 --> 00:11:07.100]  撒瑪利亞人的故事就是教我們要愛有需要的人
[00:11:07.100 --> 00:11:11.100]  但是根據那個故事本身來說
[00:11:11.100 --> 00:11:15.100]  好撒瑪利亞人只是遇到一個有需要的猶太人
[00:11:15.100 --> 00:11:18.100]  不是遇到有兩個人
[00:11:18.100 --> 00:11:20.100]  有兩個人你才有選擇
[00:11:20.100 --> 00:11:23.100]  他只是遇到一個人 猶太人
[00:11:23.100 --> 00:11:25.100]  我們要知道 要記得
[00:11:25.100 --> 00:11:28.100]  撒瑪利亞人和猶太人
[00:11:28.100 --> 00:11:32.100]  都同樣是雅各的後代
[00:11:32.100 --> 00:11:34.100]  他們都算得上是同胞
[00:11:34.100 --> 00:11:37.100]  不算是外族人
[00:11:37.100 --> 00:11:43.100]  所以一位撒瑪利亞人幫助一位落難的猶太同胞
[00:11:43.100 --> 00:11:46.100]  而猶太人卻是歧視他們
[00:11:46.100 --> 00:11:49.100]  所以其實耶穌講的那個故事
[00:11:49.100 --> 00:11:54.100]  極其量都是教導猶太人你們要愛倫如己
[00:11:54.100 --> 00:11:56.100]  而耶穌講的這個故事
[00:11:56.100 --> 00:12:01.100]  其實都有責備猶太人的虛偽行為的意思
[00:12:01.100 --> 00:12:04.100]  當然基督徒有能力的時候
[00:12:04.100 --> 00:12:07.100]  我們當然可以幫助非基督徒
[00:12:07.100 --> 00:12:09.100]  向他們表達愛心
[00:12:09.100 --> 00:12:12.100]  但是如果有選擇
[00:12:12.100 --> 00:12:14.100]  必須選擇的時候
[00:12:14.100 --> 00:12:16.100]  根據耶穌的命令
[00:12:16.100 --> 00:12:21.100]  我們應該優先幫助的是主內的弟兄姊妹
[00:12:21.100 --> 00:12:23.100]  你可以不同意
[00:12:23.100 --> 00:12:25.100]  你自己再回去看清楚聖經
[00:12:25.100 --> 00:12:29.100]  你願不願意做一個順服上帝命令的基督徒
[00:12:29.100 --> 00:12:32.100]  我們今天要來思考今天的題目
[00:12:32.100 --> 00:12:36.100]  今天的題目是成熟的路障
[00:12:36.100 --> 00:12:40.100]  什麼是阻礙我們成熟的路障呢
[00:12:40.100 --> 00:12:43.100]  每個人都可能不相同
[00:12:43.100 --> 00:12:47.100]  但是假如我們誠實地去面對自己
[00:12:47.100 --> 00:12:49.100]  反省自己的話
[00:12:49.100 --> 00:12:54.100]  阻礙我們成長成熟最大的障礙
[00:12:54.100 --> 00:12:57.100]  就是自我
[00:12:57.100 --> 00:12:59.100]  尤其是我們現今
[00:12:59.100 --> 00:13:05.100]  生活在一個高舉自我的個人主義時代
[00:13:05.100 --> 00:13:09.100]  但是自我中心不是今天才有的新問題
[00:13:09.100 --> 00:13:12.100]  或者讓我們從蘇羅的事跡
[00:13:12.100 --> 00:13:15.100]  來看自我的問題
[00:13:15.100 --> 00:13:18.100]  今天的經文是有關蘇羅的事跡
[00:13:18.100 --> 00:13:22.100]  蘇羅出生在一位有錢有地位的
[00:13:22.100 --> 00:13:25.100]  變亞敏茲派的人的家
[00:13:25.100 --> 00:13:29.100]  但是假如不是上帝揀選他
[00:13:29.100 --> 00:13:34.100]  他都沒有能力輕易就做了以色列人的王
[00:13:34.100 --> 00:13:37.100]  在他得到了王位之後
[00:13:37.100 --> 00:13:39.100]  他的人性弱點
[00:13:39.100 --> 00:13:42.100]  他的自我中心就顯現出來
[00:13:42.100 --> 00:13:46.100]  在今天的經文十五章一至三節
[00:13:46.100 --> 00:13:50.100]  撒姆爾傳達上帝的命令給蘇羅
[00:13:50.100 --> 00:13:54.100]  要他去攻打亞馬力人
[00:13:54.100 --> 00:13:56.100]  將他們趕盡殺絕
[00:13:56.100 --> 00:13:58.100]  不單止是人要殺
[00:13:58.100 --> 00:14:01.100]  連畜生都一樣要殺
[00:14:01.100 --> 00:14:06.100]  為什麼上帝要這樣對待亞馬力人呢
[00:14:06.100 --> 00:14:08.100]  其實是有原因的
[00:14:08.100 --> 00:14:12.100]  或者讓我們看一段在新命紀的經文
[00:14:12.100 --> 00:14:15.100]  二十五章十七節至十九節
[00:14:15.100 --> 00:14:17.100]  在那裡上帝吩咐
[00:14:17.100 --> 00:14:20.100]  要記住你們出埃及時
[00:14:20.100 --> 00:14:24.100]  在旅途上亞馬力人怎樣對待你們
[00:14:24.100 --> 00:14:27.100]  他們不怕上帝
[00:14:27.100 --> 00:14:30.100]  趁你們疲乏無力的時候
[00:14:30.100 --> 00:14:32.100]  從後面襲擊
[00:14:32.100 --> 00:14:35.100]  擺落在後面的人都殺了
[00:14:35.100 --> 00:14:41.100]  因此當上主你們的上帝把土地賜給你們
[00:14:41.100 --> 00:14:44.100]  使你們不受外敵困擾的時候
[00:14:44.100 --> 00:14:48.100]  你們要消滅所有的亞馬力人
[00:14:48.100 --> 00:14:50.100]  使人不再記起他們
[00:14:50.100 --> 00:14:53.100]  這是你們不可忘記的
[00:14:53.100 --> 00:14:56.100]  原來亞馬力人在以色列人出埃及
[00:14:56.100 --> 00:15:00.100]  在抗議的時候曾經用很卑鄙的手段
[00:15:00.100 --> 00:15:02.100]  殺了很多的以色列人
[00:15:02.100 --> 00:15:07.100]  而且他們用這麼卑劣的手段
[00:15:07.100 --> 00:15:09.100]  對付以色列人的原因
[00:15:09.100 --> 00:15:13.100]  就是由於他們不怕上帝
[00:15:13.100 --> 00:15:16.100]  當上帝舞蹈
[00:15:16.100 --> 00:15:19.100]  在第四節到第六節
[00:15:19.100 --> 00:15:21.100]  今天的經文四至六節
[00:15:21.100 --> 00:15:27.100]  就說塑羅做了一切準備攻打亞馬力人的事
[00:15:27.100 --> 00:15:31.100]  包括通知基尼人要避開亞馬力人
[00:15:31.100 --> 00:15:33.100]  以免殃及詞譽
[00:15:33.100 --> 00:15:37.100]  第七節就很簡單的告訴我們
[00:15:37.100 --> 00:15:40.100]  塑羅打了聖像
[00:15:40.100 --> 00:15:44.100]  第八節至第九節就告訴我們
[00:15:44.100 --> 00:15:47.100]  塑羅沒有遵照上帝的吩咐辦事
[00:15:47.100 --> 00:15:51.100]  首先他雖然殺了所有的亞馬力人
[00:15:51.100 --> 00:15:55.100]  但是他又保留了亞馬力的王
[00:15:55.100 --> 00:15:57.100]  叫做阿甲的生命
[00:15:57.100 --> 00:16:00.100]  我們不知道他為什麼不殺阿甲
[00:16:00.100 --> 00:16:04.100]  很可能是留他的命來表演
[00:16:04.100 --> 00:16:07.100]  警告其他外族人
[00:16:07.100 --> 00:16:11.100]  此外他也沒有殺盡所有的生畜
[00:16:11.100 --> 00:16:12.100]  羊和牛
[00:16:12.100 --> 00:16:16.100]  並且留下很多其他的好東西
[00:16:16.100 --> 00:16:20.100]  這是明顯違反上帝的吩咐
[00:16:20.100 --> 00:16:23.100]  在第三節上帝吩咐得很清楚
[00:16:23.100 --> 00:16:25.100]  你要去攻打亞馬力人
[00:16:25.100 --> 00:16:27.100]  毀滅他們所有的一切
[00:16:27.100 --> 00:16:29.100]  不要留下一樣東西
[00:16:29.100 --> 00:16:32.100]  要殺盡他們的男人、女人、兒童、嬰兒
[00:16:32.100 --> 00:16:35.100]  牛群、羊群、駱駝和驢
[00:16:35.100 --> 00:16:36.100]  很清楚
[00:16:36.100 --> 00:16:38.100]  有時候好像有些長氣
[00:16:38.100 --> 00:16:41.100]  殺了所有就全說了
[00:16:41.100 --> 00:16:42.100]  但是很清楚
[00:16:42.100 --> 00:16:44.100]  每一樣都說
[00:16:44.100 --> 00:16:49.100]  為什麼塑羅會這樣背叛上帝呢?
[00:16:49.100 --> 00:16:52.100]  夏文有詳細的交代
[00:16:52.100 --> 00:16:54.100]  當薩姆爾去找塑羅的時候
[00:16:54.100 --> 00:16:56.100]  塑羅一見到薩姆爾
[00:16:56.100 --> 00:17:01.100]  馬上對他說:我遵守了他的命令
[00:17:01.100 --> 00:17:05.100]  塑羅很明顯是自欺欺人
[00:17:05.100 --> 00:17:07.100]  薩姆爾就跟他對質
[00:17:07.100 --> 00:17:11.100]  第十四節薩姆爾說:是嗎?
[00:17:11.100 --> 00:17:15.100]  為什麼我聽到這麼多牛羊鳴叫呢?
[00:17:15.100 --> 00:17:17.100]  這裡不是牧場
[00:17:17.100 --> 00:17:20.100]  這裡是軍營
[00:17:20.100 --> 00:17:24.100]  不應該有這麼多牛羊鳴叫聲
[00:17:24.100 --> 00:17:26.100]  塑羅怎麼回答呢?
[00:17:26.100 --> 00:17:27.100]  第十五節
[00:17:27.100 --> 00:17:30.100]  塑羅說:這是我的軍隊
[00:17:30.100 --> 00:17:33.100]  從阿瑪利人那裡擄來的
[00:17:33.100 --> 00:17:35.100]  他們留下最好的牛羊
[00:17:35.100 --> 00:17:39.100]  為的要當生祭
[00:17:39.100 --> 00:17:40.100]  獻給上主
[00:17:40.100 --> 00:17:42.100]  你的上帝
[00:17:42.100 --> 00:17:46.100]  其餘的我們都滅絕了
[00:17:46.100 --> 00:17:48.100]  從塑羅的答覆
[00:17:48.100 --> 00:17:49.100]  我們可以看出
[00:17:49.100 --> 00:17:53.100]  塑羅不信從上帝的原因
[00:17:53.100 --> 00:17:59.100]  首先他說:這是我的軍隊
[00:17:59.100 --> 00:18:02.100]  從阿瑪利人那裡擄來的
[00:18:02.100 --> 00:18:07.100]  留意當他認為那些軍隊是屬於我的
[00:18:07.100 --> 00:18:09.100]  我的軍隊
[00:18:09.100 --> 00:18:12.100]  不是屬於上帝的軍隊
[00:18:12.100 --> 00:18:16.100]  其實以色列人是上帝的子民
[00:18:16.100 --> 00:18:20.100]  以色列的軍隊是上帝的軍隊
[00:18:20.100 --> 00:18:24.100]  包括塑羅也是屬於上帝的
[00:18:24.100 --> 00:18:26.100]  在二十一節
[00:18:26.100 --> 00:18:32.100]  塑羅更加將他的責任推卸給他的軍隊
[00:18:32.100 --> 00:18:34.100]  說:只是我的軍隊
[00:18:34.100 --> 00:18:38.100]  沒有把擄來的那些最好的牛羊殺了
[00:18:38.100 --> 00:18:40.100]  其實有言下之意
[00:18:40.100 --> 00:18:42.100]  我雖然是王
[00:18:42.100 --> 00:18:45.100]  但是我都是身不由己的
[00:18:45.100 --> 00:18:48.100]  我要靠我的軍隊才能夠打仗
[00:18:48.100 --> 00:18:50.100]  才能夠打勝仗
[00:18:50.100 --> 00:18:52.100]  軍隊不肯殺那些牛羊
[00:18:52.100 --> 00:18:55.100]  那我有什麼辦法呢
[00:18:55.100 --> 00:18:57.100]  身不由己
[00:18:57.100 --> 00:18:59.100]  毀過於人
[00:18:59.100 --> 00:19:01.100]  其實只是一些藉口
[00:19:01.100 --> 00:19:05.100]  是用來遮掩塑羅內心的貪婪
[00:19:05.100 --> 00:19:10.100]  他亂冒做王的權力和地位
[00:19:10.100 --> 00:19:15.100]  這是塑羅不信從上帝的第一個原因
[00:19:15.100 --> 00:19:18.100]  塑羅不信從上帝的第二個原因
[00:19:18.100 --> 00:19:24.100]  就是他並不是將完和華當作是他的上帝
[00:19:24.100 --> 00:19:26.100]  所以在十五節
[00:19:26.100 --> 00:19:28.100]  他對撒姆爾說
[00:19:28.100 --> 00:19:31.100]  他們樓下最好的牛羊
[00:19:31.100 --> 00:19:37.100]  為的要當生祭獻給上主
[00:19:37.100 --> 00:19:40.100]  你的上帝
[00:19:40.100 --> 00:19:43.100]  他不是說要當生祭獻給上主
[00:19:43.100 --> 00:19:45.100]  是我們的上帝
[00:19:45.100 --> 00:19:48.100]  是你的上帝
[00:19:48.100 --> 00:19:52.100]  塑羅可能認識到上帝是一位大有權能的創造主
[00:19:52.100 --> 00:19:55.100]  他也知道他們能夠打勝仗
[00:19:55.100 --> 00:19:57.100]  都有上帝的祝福
[00:19:57.100 --> 00:20:01.100]  但是他個人並沒有將上帝
[00:20:01.100 --> 00:20:05.100]  當成是他生命裡面最重要的一位
[00:20:05.100 --> 00:20:07.100]  他也沒有意識到
[00:20:07.100 --> 00:20:11.100]  我們作為人是應該敬畏上帝
[00:20:11.100 --> 00:20:14.100]  凡事要聽上帝的話去做
[00:20:14.100 --> 00:20:17.100]  他以為只要上帝負責祝福我
[00:20:17.100 --> 00:20:19.100]  讓我心想事成
[00:20:19.100 --> 00:20:21.100]  當我名成利就的時候
[00:20:21.100 --> 00:20:23.100]  我會照顧上帝
[00:20:23.100 --> 00:20:24.100]  我會給他一些東西
[00:20:24.100 --> 00:20:27.100]  燒些牛羊給他
[00:20:27.100 --> 00:20:30.100]  聊表謝意
[00:20:30.100 --> 00:20:32.100]  撒姆爾聽了之後很生氣
[00:20:32.100 --> 00:20:34.100]  主人,閉嘴
[00:20:34.100 --> 00:20:35.100]  你閉嘴吧
[00:20:35.100 --> 00:20:37.100]  然後教訓他
[00:20:37.100 --> 00:20:38.100]  在十七節
[00:20:38.100 --> 00:20:40.100]  雖然你認為自己不重要
[00:20:40.100 --> 00:20:45.100]  但你是以色列各支族的領袖
[00:20:45.100 --> 00:20:48.100]  上主選立你作以色列的王
[00:20:48.100 --> 00:20:49.100]  他派你出去
[00:20:49.100 --> 00:20:53.100]  命令你消滅那些邪惡的阿瑪利人
