
[00:00:00.000 --> 00:00:08.600]  今日我們的講題是「瀑人真領袖」
[00:04:31.600 --> 00:04:33.600]  可以管住那些人
[00:04:33.600 --> 00:04:39.600]  其實做班長都比老師有少少穩定
[00:04:39.600 --> 00:04:42.600]  主要是做來做很多事
[00:04:42.600 --> 00:04:47.600]  但我們人很想認叻,很想去話事
[00:04:47.600 --> 00:04:52.600]  我們不經意都很想將自己突出來
[00:04:52.600 --> 00:04:56.600]  耶穌的門徒照計跟從耶穌
[00:04:56.600 --> 00:04:59.600]  照計就不會吵架
[00:04:59.600 --> 00:05:01.600]  照理論
[00:05:01.600 --> 00:05:03.600]  跟從耶穌
[00:05:03.600 --> 00:05:07.600]  誰知道他們都喊誰最大
[00:05:07.600 --> 00:05:10.600]  很奇怪的事
[00:05:10.600 --> 00:05:13.600]  究竟我們的生命是怎樣呢
[00:05:13.600 --> 00:05:15.600]  所以我剛才說到
[00:05:15.600 --> 00:05:17.600]  越似主耶穌
[00:05:17.600 --> 00:05:20.600]  我們就可以將自己擺地
[00:05:20.600 --> 00:05:22.600]  施朕約翰,記不記得
[00:05:22.600 --> 00:05:24.600]  施朕約翰那些人說
[00:05:24.600 --> 00:05:27.600]  現在的人不跟你了,跟了耶穌
[00:05:27.600 --> 00:05:30.600]  那些人去耶穌那裡受浸了
[00:05:30.600 --> 00:05:32.600]  施朕約翰怎樣說
[00:05:32.600 --> 00:05:36.600]  他要為大,我要為小
[00:05:36.600 --> 00:05:38.600]  更加謙卑
[00:05:38.600 --> 00:05:42.600]  這是一個很偉大的先知
[00:05:42.600 --> 00:05:46.600]  耶穌稱他是最偉大的先知
[00:05:46.600 --> 00:05:48.600]  因為他是耶穌的先鋒
[00:05:48.600 --> 00:05:50.600]  但他怎樣態度呢
[00:05:50.600 --> 00:05:53.600]  耶穌偉大,我越做越小
[00:05:53.600 --> 00:05:56.600]  所以沒所謂
[00:05:56.600 --> 00:06:01.600]  我們要慢慢將我們自己隱藏下去
[00:06:01.600 --> 00:06:09.600]  人真的很容易爭鬥
[00:06:09.600 --> 00:06:11.600]  據說在中世紀的時候
[00:06:11.600 --> 00:06:13.600]  有一個教父
[00:06:13.600 --> 00:06:16.600]  這個教父是很誠心的
[00:06:16.600 --> 00:06:20.600]  在那裡讀聖經,拉丁文
[00:06:20.600 --> 00:06:25.600]  在那裡修煉,祈禱
[00:06:25.600 --> 00:06:27.600]  有一天有人幫他說
[00:06:27.600 --> 00:06:31.600]  你的弟弟做了主教
[00:06:31.600 --> 00:06:36.600]  這個教父或神父聽到之後很不開心
[00:06:36.600 --> 00:06:39.600]  他說我弟弟以前不長進
[00:06:39.600 --> 00:06:41.600]  現在做了主教,為何不找我做呢
[00:06:41.600 --> 00:06:44.600]  找他做,他就很不開心
[00:06:44.600 --> 00:06:47.600]  這是人的性情
[00:06:47.600 --> 00:06:52.600]  我發覺爭鬥
[00:06:52.600 --> 00:06:54.600]  在教會裡面爭鬥
[00:06:54.600 --> 00:06:56.600]  這個叫做鬥淑玲
[00:06:56.600 --> 00:06:58.600]  有沒有聽過
[00:06:58.600 --> 00:07:00.600]  我們有些頂尖在教會裡面
[00:07:00.600 --> 00:07:02.600]  比較久的,你會發覺
[00:07:02.600 --> 00:07:04.600]  有些人經常鬥淑玲
[00:07:04.600 --> 00:07:06.600]  真是鬥淑玲
[00:07:06.600 --> 00:07:08.600]  甚麼是鬥淑玲呢
[00:07:08.600 --> 00:07:12.600]  我是最好的
[00:07:12.600 --> 00:07:14.600]  我記得有一個姐妹
[00:07:14.600 --> 00:07:16.600]  她禁食祈禱
[00:07:16.600 --> 00:07:20.600]  禁食祈禱,然後回到團契當中
[00:07:20.600 --> 00:07:22.600]  剛好團契開聚餐
[00:07:22.600 --> 00:07:24.600]  她進來的時候
[00:07:24.600 --> 00:07:26.600]  她說為何你們不禁食祈禱
[00:07:26.600 --> 00:07:28.600]  開大食會
[00:07:28.600 --> 00:07:30.600]  那群人都不敢出聲
[00:07:30.600 --> 00:07:32.600]  以後這個姐妹
[00:07:32.600 --> 00:07:34.600]  別人看到就害怕
[00:07:34.600 --> 00:07:36.600]  這個禁淑玲
[00:07:36.600 --> 00:07:38.600]  她禁食,我們就禁出來吃
[00:07:38.600 --> 00:07:40.600]  很慘
[00:07:40.600 --> 00:07:44.600]  這個姐妹其實她禁食
[00:07:44.600 --> 00:07:46.600]  不需要告訴別人
[00:07:46.600 --> 00:07:48.600]  但她告訴所有人
[00:07:48.600 --> 00:07:50.600]  看我多威風
[00:07:50.600 --> 00:07:52.600]  禁食祈禱
[00:07:52.600 --> 00:07:54.600]  教會裡面很多時候
[00:07:54.600 --> 00:07:56.600]  越信主義得久
[00:07:56.600 --> 00:07:58.600]  生命我們以為有進步
[00:07:58.600 --> 00:08:00.600]  我們經常讀經祈禱
[00:08:00.600 --> 00:08:02.600]  為何我們更加驕傲呢
[00:08:02.600 --> 00:08:04.600]  為何我們幫人鬥淑玲呢
[00:08:04.600 --> 00:08:06.600]  耶穌的門徒
[00:08:06.600 --> 00:08:08.600]  在鬥淑玲
[00:08:08.600 --> 00:08:10.600]  原來爭鬥
[00:08:10.600 --> 00:08:12.600]  不是在酒吧鬥
[00:08:12.600 --> 00:08:14.600]  我們有時聽新聞
[00:08:14.600 --> 00:08:16.600]  屋輪晚上打鬥
[00:08:16.600 --> 00:08:18.600]  大家爭做大哥
[00:08:18.600 --> 00:08:20.600]  在教會
[00:08:20.600 --> 00:08:22.600]  原來在教會當中
[00:08:22.600 --> 00:08:24.600]  鬥淑玲
[00:08:24.600 --> 00:08:26.600]  很多人害怕
[00:08:26.600 --> 00:08:28.600]  所以大家要小心
[00:08:28.600 --> 00:08:30.600]  我們人生裡面
[00:08:30.600 --> 00:08:32.600]  裡面的
[00:08:32.600 --> 00:08:34.600]  問題
[00:08:34.600 --> 00:08:36.600]  是驕傲
[00:08:36.600 --> 00:08:40.600]  魔鬼
[00:08:40.600 --> 00:08:42.600]  本來是天使
[00:08:46.600 --> 00:08:48.600]  魔鬼
[00:08:48.600 --> 00:08:50.600]  唱歌很厲害
[00:08:50.600 --> 00:08:52.600]  音樂很好
[00:08:52.600 --> 00:08:54.600]  很多人有音樂
[00:08:54.600 --> 00:08:56.600]  很厲害
[00:08:56.600 --> 00:08:58.600]  他就很驕傲
[00:08:58.600 --> 00:09:00.600]  他就想與神同等
[00:09:00.600 --> 00:09:02.600]  就變成魔鬼
[00:09:02.600 --> 00:09:04.600]  所以我覺得
[00:09:04.600 --> 00:09:06.600]  所有罪當中
[00:09:06.600 --> 00:09:08.600]  最隱晦的是驕傲
[00:09:08.600 --> 00:09:10.600]  最隱晦的是驕傲
[00:09:10.600 --> 00:09:12.600]  我們一下不小心
[00:09:12.600 --> 00:09:14.600]  我們就將裡面的驕傲
[00:09:14.600 --> 00:09:16.600]  出來
[00:09:16.600 --> 00:09:18.600]  我們講說話有意無意中間
[00:09:18.600 --> 00:09:20.600]  都將自己偉大的事跡
[00:09:20.600 --> 00:09:22.600]  講出來
[00:09:22.600 --> 00:09:24.600]  叫別人讚嘆我們
[00:09:24.600 --> 00:09:26.600]  是很難的
[00:09:26.600 --> 00:09:28.600]  我們怎樣在主面前
[00:09:28.600 --> 00:09:30.600]  更加謙卑呢
[00:09:30.600 --> 00:09:32.600]  所以我們不要
[00:09:32.600 --> 00:09:34.600]  叫我們謙讓的
[00:09:34.600 --> 00:09:36.600]  來服事
[00:09:36.600 --> 00:09:38.600]  我們看看聖經裡面
[00:09:38.600 --> 00:09:40.600]  第二章六至八節
[00:09:40.600 --> 00:09:42.600]  這裡講到主耶穌基督
[00:09:42.600 --> 00:09:44.600]  他本有神的形象
[00:09:44.600 --> 00:09:46.600]  但不以
[00:09:46.600 --> 00:09:48.600]  自己與神同等
[00:09:48.600 --> 00:09:50.600]  為可以爭取的
[00:09:50.600 --> 00:09:52.600]  反倒虛己
[00:09:52.600 --> 00:09:54.600]  吹了奴僕的形象
[00:09:54.600 --> 00:09:56.600]  成為人的樣式
[00:09:56.600 --> 00:09:58.600]  吹了人的本質
[00:09:58.600 --> 00:10:00.600]  他卑微自己全心信服
[00:10:00.600 --> 00:10:02.600]  意志於死
[00:10:02.600 --> 00:10:04.600]  且死在十字架上
[00:10:04.600 --> 00:10:06.600]  主耶穌本來偉大嗎
[00:10:06.600 --> 00:10:10.600]  當然偉大
[00:10:10.600 --> 00:10:12.600]  他是三位一體的神
[00:10:12.600 --> 00:10:14.600]  他變成了人
[00:10:14.600 --> 00:10:16.600]  是一個
[00:10:16.600 --> 00:10:18.600]  經過一個嬰兒的樣式
[00:10:18.600 --> 00:10:20.600]  成為一個人
[00:10:20.600 --> 00:10:22.600]  無助來到這個世界
[00:10:22.600 --> 00:10:24.600]  上面
[00:10:24.600 --> 00:10:26.600]  他在世上所做的事
[00:10:26.600 --> 00:10:28.600]  完全不是靠他神的力量
[00:10:28.600 --> 00:10:30.600]  所以魔鬼經常叫他
[00:10:30.600 --> 00:10:32.600]  你是神的兒子
[00:10:32.600 --> 00:10:34.600]  你可以成功的
[00:10:34.600 --> 00:10:36.600]  你做這樣做那樣
[00:10:36.600 --> 00:10:38.600]  魔鬼提醒耶穌
[00:10:38.600 --> 00:10:40.600]  你本來是神
[00:10:40.600 --> 00:10:42.600]  為什麼你現在要這麼傻呢
[00:10:42.600 --> 00:10:44.600]  要謙卑呢
[00:10:44.600 --> 00:10:46.600]  但神的知就要
[00:10:46.600 --> 00:10:48.600]  主耶穌謙卑
[00:10:48.600 --> 00:10:50.600]  成為人的
[00:10:50.600 --> 00:10:52.600]  樣式
[00:10:52.600 --> 00:10:54.600]  我們心裏面有
[00:10:54.600 --> 00:10:56.600]  很多的爭鬥
[00:10:56.600 --> 00:10:58.600]  我們有沒有想到主耶穌原來是這樣呢
[00:10:58.600 --> 00:11:00.600]  他沒有以自己與神同等
[00:11:00.600 --> 00:11:02.600]  為強奪去爭取
[00:11:02.600 --> 00:11:04.600]  反倒虛己
[00:11:04.600 --> 00:11:06.600]  吹了奴僕的樣式
[00:11:06.600 --> 00:11:08.600]  十字架上
[00:11:08.600 --> 00:11:10.600]  為人來寫命
[00:11:10.600 --> 00:11:12.600]  今天我們稱為基督徒
[00:11:12.600 --> 00:11:14.600]  基督徒是
[00:11:14.600 --> 00:11:16.600]  效法主耶穌
[00:11:16.600 --> 00:11:18.600]  不是效法主耶穌去做神蹟
[00:11:18.600 --> 00:11:22.600]  很多教會裏面的人
[00:11:22.600 --> 00:11:24.600]  很想學似主耶穌去做神蹟
[00:11:24.600 --> 00:11:26.600]  很有能力
[00:11:26.600 --> 00:11:28.600]  我認識一個朋友
[00:11:28.600 --> 00:11:30.600]  他是牧師
[00:11:30.600 --> 00:11:32.600]  很有能力
[00:11:32.600 --> 00:11:34.600]  但這不是神要我們追求的事
[00:11:36.600 --> 00:11:38.600]  神要我們追求的更加像
[00:11:38.600 --> 00:11:40.600]  主耶穌的謙卑
[00:11:40.600 --> 00:11:42.600]  我們所做的一切
[00:11:42.600 --> 00:11:44.600]  是榮耀歸給神
[00:11:44.600 --> 00:11:46.600]  不是靠我們自己的力量
[00:11:46.600 --> 00:11:48.600]  是靠聖靈的能力
[00:11:48.600 --> 00:11:50.600]  將榮耀歸給主
[00:11:50.600 --> 00:11:52.600]  我們生命當中
[00:11:52.600 --> 00:11:54.600]  有沒有將榮耀歸給主呢
[00:11:54.600 --> 00:11:56.600]  有沒有謙讓的去服侍神呢
[00:11:56.600 --> 00:12:00.600]  大家看到我們教會裏面
[00:12:00.600 --> 00:12:02.600]  都推行門訓
[00:12:02.600 --> 00:12:04.600]  門徒訓練
[00:12:04.600 --> 00:12:06.600]  我們講過很多次
[00:12:06.600 --> 00:12:08.600]  門訓裏面最重要的是什麼呢
[00:12:08.600 --> 00:12:10.600]  就是我們學似
[00:12:10.600 --> 00:12:12.600]  主耶穌的謙卑
[00:12:12.600 --> 00:12:14.600]  這個我們真的很難
[00:12:14.600 --> 00:12:16.600]  信服自己
[00:12:16.600 --> 00:12:18.600]  我們的驕傲好像一匹野馬
[00:12:18.600 --> 00:12:20.600]  喜歡怎樣就怎樣
[00:12:20.600 --> 00:12:22.600]  不受控制
[00:12:22.600 --> 00:12:24.600]  所以我們不肯信服
[00:12:24.600 --> 00:12:26.600]  說回頭
[00:12:26.600 --> 00:12:28.600]  為什麼要受浸
[00:12:28.600 --> 00:12:30.600]  我講給你們聽
[00:12:30.600 --> 00:12:32.600]  受浸是什麼意思
[00:12:32.600 --> 00:12:34.600]  受浸不是得救
[00:12:34.600 --> 00:12:36.600]  你不要以為受浸就是得救
[00:12:36.600 --> 00:12:38.600]  那些水不要拿回去煲湯
[00:12:38.600 --> 00:12:40.600]  我經常這樣說
[00:12:40.600 --> 00:12:42.600]  不會讓你腎結
[00:12:42.600 --> 00:12:44.600]  受浸是表示什麼呢
[00:12:44.600 --> 00:12:46.600]  表示我們信服神
[00:12:46.600 --> 00:12:48.600]  我們信了主之後我們信服神
[00:12:48.600 --> 00:12:50.600]  信服是什麼意思呢
[00:12:50.600 --> 00:12:52.600]  我的意思跟從耶穌的意思
[00:12:52.600 --> 00:12:54.600]  不是耶穌跟從我
[00:12:54.600 --> 00:12:56.600]  當有不一樣的時候
[00:12:56.600 --> 00:12:58.600]  我願意信服主耶穌基督
[00:12:58.600 --> 00:13:00.600]  主耶穌基督就是信服
[00:13:00.600 --> 00:13:02.600]  不是一個權力的鬥爭
[00:13:02.600 --> 00:13:04.600]  是一個
[00:13:04.600 --> 00:13:06.600]  甘心樂意的信服
[00:13:06.600 --> 00:13:08.600]  我們要信服
[00:13:08.600 --> 00:13:10.600]  主耶穌基督
[00:13:10.600 --> 00:13:12.600]  很多時候我們教會當中
[00:13:12.600 --> 00:13:14.600]  在教會裏面
[00:13:14.600 --> 00:13:16.600]  一下不小心
[00:13:16.600 --> 00:13:18.600]  我們就會將這個驕傲
[00:13:18.600 --> 00:13:20.600]  隱藏出來
[00:13:20.600 --> 00:13:22.600]  爆了出來
[00:13:22.600 --> 00:13:24.600]  本來很和諧的氣氛
[00:13:24.600 --> 00:13:26.600]  變了做一做很特別
[00:13:26.600 --> 00:13:28.600]  我記得有一次在教會裏面
[00:13:28.600 --> 00:13:30.600]  有一班愛主的姊妹
[00:13:30.600 --> 00:13:32.600]  他們服侍小朋友
[00:13:32.600 --> 00:13:34.600]  假期聖誕學校
[00:13:34.600 --> 00:13:36.600]  他們煮東西吃
[00:13:36.600 --> 00:13:38.600]  外面小朋友很開心
[00:13:38.600 --> 00:13:40.600]  他們在那裏煮東西吃
[00:13:40.600 --> 00:13:42.600]  婦女煮東西吃
[00:13:42.600 --> 00:13:44.600]  後來我發覺他們幾個婦女不歡而散
[00:13:44.600 --> 00:13:46.600]  什麼意思呢
[00:13:46.600 --> 00:13:48.600]  再查一查
[00:13:48.600 --> 00:13:50.600]  原來每個婦女在家裏
[00:13:50.600 --> 00:13:52.600]  都是處臣
[00:13:52.600 --> 00:13:54.600]  每個都要作主
[00:13:54.600 --> 00:13:56.600]  來到很簡單服侍午餐
[00:13:56.600 --> 00:13:58.600]  不知道聽誰說
[00:13:58.600 --> 00:14:00.600]  每個都要這樣做
[00:14:00.600 --> 00:14:02.600]  三文治要這樣切
[00:14:02.600 --> 00:14:04.600]  要這樣做這樣做
[00:14:04.600 --> 00:14:06.600]  結果驕傲出來的時候
[00:14:06.600 --> 00:14:08.600]  大家不信服
[00:14:08.600 --> 00:14:10.600]  結果就是
[00:14:10.600 --> 00:14:12.600]  爭鬥
[00:14:12.600 --> 00:14:14.600]  本來是一個很好的侍奉
[00:14:14.600 --> 00:14:16.600]  但變成了一種鬥爭
[00:14:16.600 --> 00:14:18.600]  我們要很小心
[00:14:18.600 --> 00:14:20.600]  免得我們進入了
[00:14:20.600 --> 00:14:22.600]  這個撒旦的圈套
[00:14:22.600 --> 00:14:24.600]  我們求主幫助我們
[00:14:24.600 --> 00:14:26.600]  事上的謙卑
[00:14:26.600 --> 00:14:28.600]  有時候我們連祈禱
[00:14:28.600 --> 00:14:30.600]  祈禱都會鬥爭
[00:14:30.600 --> 00:14:32.600]  你知道嗎
[00:14:32.600 --> 00:14:34.600]  有些人祈禱不是祈禱
[00:14:34.600 --> 00:14:36.600]  不是禱告是宣告
[00:14:36.600 --> 00:14:38.600]  宣告什麼呢
[00:14:38.600 --> 00:14:40.600]  宣告自己偉大
[00:14:40.600 --> 00:14:42.600]  好像那個法利賽人
[00:14:42.600 --> 00:14:44.600]  在路加福地第18章
[00:14:44.600 --> 00:14:46.600]  他在那裏祈禱
[00:14:46.600 --> 00:14:48.600]  我不像那個人那麼壞
[00:14:48.600 --> 00:14:50.600]  我沒有刻薄別人
[00:14:50.600 --> 00:14:52.600]  我家裏很好
[00:14:52.600 --> 00:14:54.600]  他禁食一次
[00:14:54.600 --> 00:14:56.600]  他禁食兩次
[00:14:56.600 --> 00:14:58.600]  都很厲害
[00:14:58.600 --> 00:15:00.600]  他說自己在宣告
[00:15:00.600 --> 00:15:02.600]  他根本不是祈禱
[00:15:02.600 --> 00:15:04.600]  但那邊的瑞麗
[00:15:04.600 --> 00:15:06.600]  覺得自己滿身醉污
[00:15:06.600 --> 00:15:08.600]  祈禱都不知道怎麼說
[00:15:08.600 --> 00:15:10.600]  只是在揼心口
[00:15:10.600 --> 00:15:12.600]  耶穌說他就聽
[00:15:12.600 --> 00:15:14.600]  神就聽那個瑞麗的祈禱
[00:15:14.600 --> 00:15:16.600]  連我們在生命裏
[00:15:16.600 --> 00:15:18.600]  我們沒有一個
[00:15:18.600 --> 00:15:20.600]  沒有一個機會
[00:15:20.600 --> 00:15:22.600]  在世上都有機會
[00:15:22.600 --> 00:15:24.600]  去表現自己的驕傲
[00:15:24.600 --> 00:15:26.600]  我記得我十幾歲的時候
[00:15:26.600 --> 00:15:28.600]  在教會裏面一起去吃飯
[00:15:28.600 --> 00:15:30.600]  吃完飯
[00:15:30.600 --> 00:15:32.600]  我們崇拜完吃飯
[00:15:32.600 --> 00:15:34.600]  吃完飯之後
[00:15:34.600 --> 00:15:36.600]  給錢
[00:15:36.600 --> 00:15:38.600]  有個弟兄他要給錢
[00:15:38.600 --> 00:15:40.600]  他講了一句說話
[00:15:40.600 --> 00:15:42.600]  你們個個救我那麼有錢嗎
[00:15:42.600 --> 00:15:44.600]  他講了一句說話
[00:15:44.600 --> 00:15:46.600]  我很記得
[00:15:46.600 --> 00:15:48.600]  我們是真的
[00:15:48.600 --> 00:15:50.600]  當時教會喜歡將
[00:15:50.600 --> 00:15:52.600]  奉獻的名錄
[00:15:52.600 --> 00:15:54.600]  排名分先後
[00:15:54.600 --> 00:15:56.600]  誰奉獻多錢
[00:15:56.600 --> 00:15:58.600]  就印了出來
[00:15:58.600 --> 00:16:00.600]  他經常排第一
[00:16:00.600 --> 00:16:02.600]  我們當然不敢出聲
[00:16:02.600 --> 00:16:04.600]  你給就你給
[00:16:04.600 --> 00:16:06.600]  原來我們吃飯
[00:16:06.600 --> 00:16:08.600]  給錢都可以爭的
[00:16:08.600 --> 00:16:10.600]  有時候我們真的
[00:16:10.600 --> 00:16:12.600]  甚至鬥謙卑
[00:16:12.600 --> 00:16:14.600]  我謙卑
[00:16:14.600 --> 00:16:16.600]  我比你更謙卑
[00:16:16.600 --> 00:16:18.600]  很多人讚
[00:16:18.600 --> 00:16:20.600]  求主
[00:16:20.600 --> 00:16:22.600]  饒恕我們幫助我們
[00:16:22.600 --> 00:16:24.600]  在生命當中我們知道神
[00:16:24.600 --> 00:16:26.600]  是真的偉大
[00:16:26.600 --> 00:16:28.600]  主耶穌為門徒洗腳
[00:16:28.600 --> 00:16:30.600]  大家記得這個故事
[00:16:30.600 --> 00:16:32.600]  當他們爭論的時候
[00:16:32.600 --> 00:16:34.600]  祂就在為門徒洗腳
[00:16:34.600 --> 00:16:36.600]  你知不知道耶穌
[00:16:36.600 --> 00:16:38.600]  連猶大的腳
[00:16:38.600 --> 00:16:40.600]  都洗
[00:16:40.600 --> 00:16:42.600]  謙卑
[00:16:42.600 --> 00:16:44.600]  猶大的腳
[00:16:44.600 --> 00:16:46.600]  都洗
[00:16:46.600 --> 00:16:48.600]  用來出賣他的猶大
[00:16:48.600 --> 00:16:50.600]  在《楊枫第十三章》記載
[00:16:50.600 --> 00:16:52.600]  大家仔細看看
[00:16:52.600 --> 00:16:54.600]  猶大的腳
[00:16:54.600 --> 00:16:56.600]  祂都洗
[00:16:56.600 --> 00:16:58.600]  這是真的謙卑
[00:16:58.600 --> 00:17:00.600]  去服侍
[00:17:00.600 --> 00:17:02.600]  當門徒在爭論的時候
[00:17:02.600 --> 00:17:04.600]  主耶穌就謙卑
[00:17:04.600 --> 00:17:06.600]  我覺得
[00:17:06.600 --> 00:17:08.600]  教會最重要的功課
[00:17:08.600 --> 00:17:12.600]  讀經祈禱是很重要
[00:17:12.600 --> 00:17:14.600]  但如何謙卑
[00:17:14.600 --> 00:17:16.600]  是我們今天要學習的功課
[00:17:16.600 --> 00:17:18.600]  求主幫助我們
[00:17:18.600 --> 00:17:20.600]  我們來到去
[00:17:20.600 --> 00:17:22.600]  敬拜主 讚美主的時候
[00:17:22.600 --> 00:17:24.600]  我們心裡面就真的在
[00:17:24.600 --> 00:17:26.600]  謙讓
[00:17:26.600 --> 00:17:28.600]  很謙讓地去敬拜神
[00:17:28.600 --> 00:17:30.600]  謙讓就是
[00:17:30.600 --> 00:17:32.600]  服侍人
[00:17:32.600 --> 00:17:34.600]  另外一些人就願意服侍他
[00:17:34.600 --> 00:17:36.600]  謙讓
[00:17:36.600 --> 00:17:38.600]  我見到有些姊妹們
