
[00:00:00.000 --> 00:00:04.340]  我們在聆聽神的話語之先
[00:07:27.340 --> 00:07:30.340]  大家馬上有一個擔心或者疑問
[00:07:30.340 --> 00:07:31.340]  可能你會說
[00:07:31.340 --> 00:07:34.340]  其實我信了主以來
[00:07:34.340 --> 00:07:38.340]  都沒有帶領過多少人信主
[00:07:38.340 --> 00:07:40.340]  我是不是有問題呢
[00:07:40.340 --> 00:07:42.340]  我是不是沒有見證
[00:07:42.340 --> 00:07:44.340]  或者沒有聖靈的能力呢
[00:07:44.340 --> 00:07:47.340]  我相信很多弟兄姊妹都會有這個擔心
[00:07:47.340 --> 00:07:50.340]  又或者當鼓勵你去傳福音的時候
[00:07:50.340 --> 00:07:52.340]  你會馬上想起
[00:07:52.340 --> 00:07:54.340]  我說話不擅長
[00:07:54.340 --> 00:07:57.340]  我怎樣可以說服到別人呢
[00:07:57.340 --> 00:07:58.340]  所以這麼久以來
[00:07:58.340 --> 00:08:00.340]  我都沒有帶過人信主
[00:08:00.340 --> 00:08:03.340]  那怎麼辦呢
[00:08:03.340 --> 00:08:05.340]  如果你真的有這樣的疑問
[00:08:05.340 --> 00:08:07.340]  當然你真的要看看自己
[00:08:07.340 --> 00:08:11.340]  為什麼會這麼少去帶領人信主
[00:08:11.340 --> 00:08:13.340]  是不知道怎麼做
[00:08:13.340 --> 00:08:16.340]  還是不知道要做呢
[00:08:16.340 --> 00:08:18.340]  如果你不知道怎麼做的話
[00:08:18.340 --> 00:08:20.340]  可能問題就在我身上
[00:08:20.340 --> 00:08:22.340]  因為我們作為牧師傳道人
[00:08:22.340 --> 00:08:25.340]  應該有責任去教導大家
[00:08:25.340 --> 00:08:26.340]  如果你不知道怎麼做
[00:08:26.340 --> 00:08:28.340]  就是我沒有好好教導大家
[00:08:28.340 --> 00:08:30.340]  但是如果你不知道怎麼做
[00:08:30.340 --> 00:08:32.340]  這個就說不通
[00:08:32.340 --> 00:08:34.340]  因為經常在教會裡面
[00:08:34.340 --> 00:08:36.340]  應該都提醒大家要去做
[00:08:36.340 --> 00:08:38.340]  所以你一定不可以說
[00:08:38.340 --> 00:08:40.340]  你不知道
[00:08:40.340 --> 00:08:44.340]  在這樣的情況當中
[00:08:44.340 --> 00:08:47.340]  我們要去看看自己
[00:08:47.340 --> 00:08:50.340]  究竟是在哪一個狀況
[00:08:50.340 --> 00:08:55.340]  傳福音和我們來去銷售一些產品
[00:08:55.340 --> 00:08:57.340]  是很不同的
[00:08:57.340 --> 00:08:58.340]  銷售一些產品
[00:08:58.340 --> 00:09:00.340]  就可能靠我們的技巧
[00:09:00.340 --> 00:09:01.340]  口才等等
[00:09:01.340 --> 00:09:03.340]  如果我們將傳福音
[00:09:03.340 --> 00:09:05.340]  都好像銷售一樣
[00:09:05.340 --> 00:09:06.340]  那就是說可能
[00:09:06.340 --> 00:09:09.340]  上帝就是這個銷售部的經理
[00:09:09.340 --> 00:09:10.340]  告訴大家
[00:09:10.340 --> 00:09:12.340]  我們定了一個目標
[00:09:12.340 --> 00:09:14.340]  今年這個目標你要達到
[00:09:14.340 --> 00:09:16.340]  達不到就解僱你
[00:09:16.340 --> 00:09:18.340]  那就大件事了
[00:09:18.340 --> 00:09:21.340]  上帝不是一個銷售部的經理
[00:09:21.340 --> 00:09:24.340]  祂不是要你用口才和技巧
[00:09:24.340 --> 00:09:27.340]  來去哄人去信主
[00:09:27.340 --> 00:09:29.340]  因為如果你只是用這樣的方法
[00:09:29.340 --> 00:09:31.340]  你哄完之後
[00:09:31.340 --> 00:09:34.340]  那個人再看清楚
[00:09:34.340 --> 00:09:36.340]  就知道原來上了那一檔
[00:09:36.340 --> 00:09:39.340]  那就當然不會持久了
[00:09:39.340 --> 00:09:43.340]  但如果不是因著什麼技巧
[00:09:43.340 --> 00:09:45.340]  而是因著我們生命的表現
[00:09:45.340 --> 00:09:46.340]  去鼓勵一個人
[00:09:46.340 --> 00:09:48.340]  自己去反省自己的生命
[00:09:48.340 --> 00:09:51.340]  去反省他和上帝之間的關係
[00:09:51.340 --> 00:09:53.340]  然後他來去信主
[00:09:53.340 --> 00:09:56.340]  這個就是他和上帝之間
[00:09:56.340 --> 00:09:57.340]  所建立的關係
[00:09:57.340 --> 00:10:01.340]  這個關係才可以持久
[00:10:01.340 --> 00:10:04.340]  今天你既然知道
[00:10:04.340 --> 00:10:06.340]  或者再被提醒
[00:10:06.340 --> 00:10:08.340]  要來將福音傳開
[00:10:08.340 --> 00:10:11.340]  你就不可以去找藉口了
[00:10:11.340 --> 00:10:13.340]  你一定要去做
[00:10:13.340 --> 00:10:17.340]  剩下來當然又回到問題
[00:10:17.340 --> 00:10:19.340]  怎樣來去做呢
[00:10:19.340 --> 00:10:21.340]  就是廣告時間
[00:10:21.340 --> 00:10:22.340]  什麼廣告時間呢
[00:10:22.340 --> 00:10:26.340]  教會裡面有很多機會來鼓勵大家
[00:10:26.340 --> 00:10:28.340]  或者教導大家
[00:10:28.340 --> 00:10:29.340]  怎樣來去傳福音
[00:10:29.340 --> 00:10:33.340]  其中一個就是宣教的體驗
[00:10:33.340 --> 00:10:35.340]  有時候也很有趣
[00:10:35.340 --> 00:10:37.340]  在你附近的人
[00:10:37.340 --> 00:10:39.340]  很難去傳福音
[00:10:39.340 --> 00:10:41.340]  當大家去到另一個地方
[00:10:41.340 --> 00:10:42.340]  又不認識你
[00:10:42.340 --> 00:10:43.340]  什麼都可以
[00:10:43.340 --> 00:10:46.340]  你很容易就傳福音給別人
[00:10:46.340 --> 00:10:49.340]  當然我們不是因為這樣來安排
[00:10:49.340 --> 00:10:51.340]  而是讓大家去經驗一下
[00:10:51.340 --> 00:10:53.340]  在一個環境裡面
[00:10:53.340 --> 00:10:54.340]  你知道你有一個
[00:10:54.340 --> 00:10:56.340]  很清楚的焦點和使命
[00:10:56.340 --> 00:10:59.340]  就是和別人分享你的信仰
[00:10:59.340 --> 00:11:01.340]  分享你自己生命的經歷
[00:11:01.340 --> 00:11:03.340]  所以這些宣教的體驗
[00:11:03.340 --> 00:11:07.340]  是希望去鼓勵到頂智妹
[00:11:07.340 --> 00:11:08.340]  另外一件事
[00:11:08.340 --> 00:11:09.340]  大家在教會裡面
[00:11:09.340 --> 00:11:11.340]  可能都聽過一個說法
[00:11:11.340 --> 00:11:14.340]  就是剛剛受洗加入教會的頂智妹
[00:11:14.340 --> 00:11:17.340]  我們有一個特別的稱呼給他們
[00:11:17.340 --> 00:11:19.340]  叫做新蒲
[00:11:19.340 --> 00:11:20.340]  大家聽清楚一點
[00:11:20.340 --> 00:11:21.340]  那個音是向下的
[00:11:21.340 --> 00:11:22.340]  新蒲
[00:11:22.340 --> 00:11:24.340]  就不是新蒲
[00:11:24.340 --> 00:11:25.340]  什麼新蒲呢
[00:11:25.340 --> 00:11:26.340]  蒲就是葡萄的蒲
[00:11:26.340 --> 00:11:31.340]  就是剛剛在樹上摘下來的葡萄
[00:11:31.340 --> 00:11:33.340]  是成熟可以去收成
[00:11:33.340 --> 00:11:37.340]  代表著他們信仰生命的一個新的開始
[00:11:37.340 --> 00:11:39.340]  呈現到上帝的面前
[00:11:39.340 --> 00:11:43.340]  所以我們說這些剛剛受洗加入教會的頂智妹
[00:11:43.340 --> 00:11:44.340]  就是一個新蒲
[00:11:44.340 --> 00:11:46.340]  一個新的葡萄
[00:11:46.340 --> 00:11:48.340]  我們這一群屬於基督的人
[00:11:48.340 --> 00:11:51.340]  我們既要聯繫於基督
[00:11:51.340 --> 00:11:54.340]  我們就要結出這個果子
[00:11:54.340 --> 00:11:55.340]  讓人看到
[00:11:55.340 --> 00:11:58.340]  我們的信仰是一個活的信仰
[00:11:58.340 --> 00:12:01.340]  也鼓勵人去認識和接受基督的救恩
[00:12:01.340 --> 00:12:04.340]  這個是第一個方面的果子
[00:12:04.340 --> 00:12:06.340]  第二個方面的果子
[00:12:06.340 --> 00:12:11.340]  就是提到由聖靈的能力所結出的那個
[00:12:11.340 --> 00:12:13.340]  是有美好質素的
[00:12:13.340 --> 00:12:15.340]  一個生命的果子
[00:12:15.340 --> 00:12:17.340]  我們稱為是聖靈的果子
[00:12:17.340 --> 00:12:22.340]  在經文第十五章第七至八節裡面
[00:12:22.340 --> 00:12:25.340]  很清楚地說出一件事
[00:12:25.340 --> 00:12:26.340]  在經文裡面說
[00:12:26.340 --> 00:12:28.340]  你們若常在我裡面
[00:12:28.340 --> 00:12:30.340]  我的話也常在你們裡面
[00:12:30.340 --> 00:12:32.340]  凡你們想要的祈求
[00:12:32.340 --> 00:12:34.340]  就給你們承傳
[00:12:34.340 --> 00:12:36.340]  你們多結果子
[00:12:36.340 --> 00:12:38.340]  我父就因此得榮耀
[00:12:38.340 --> 00:12:42.340]  你們也就是我的門徒了
[00:12:42.340 --> 00:12:44.340]  在這兩節的經文裡面
[00:12:44.340 --> 00:12:46.340]  想說什麼呢?
[00:12:46.340 --> 00:12:50.340]  因為我們的生命
[00:12:50.340 --> 00:12:54.340]  經常得到上帝的話語的提醒
[00:12:54.340 --> 00:12:55.340]  去到一個地步
[00:12:55.340 --> 00:12:58.340]  是內化在我們的思想
[00:12:58.340 --> 00:12:59.340]  在我們的說話
[00:12:59.340 --> 00:13:01.340]  在我們的行為
[00:13:01.340 --> 00:13:03.340]  已經成為了另一部分
[00:13:03.340 --> 00:13:05.340]  指導著我們做一些決定
[00:13:05.340 --> 00:13:08.340]  指導著我們一些生活的行動
[00:13:08.340 --> 00:13:10.340]  好似我們的生活的表現
[00:13:10.340 --> 00:13:14.340]  就是按照著神的教導來做
[00:13:14.340 --> 00:13:15.340]  尤其是我們記得
[00:13:15.340 --> 00:13:22.340]  在《迦太書》第五章二十二至二十五節裡面的記載
[00:13:22.340 --> 00:13:25.340]  這段經文可能我們都會成為了金句
[00:13:25.340 --> 00:13:26.340]  經常會背
[00:13:26.340 --> 00:13:29.340]  或者很多兒童主學的小朋友都會懂得背
[00:13:29.340 --> 00:13:34.340]  在《迦太書》第五章二十二至二十五節是怎麼說的呢?
[00:13:34.340 --> 00:13:36.340]  聖靈的果子就是
[00:13:36.340 --> 00:13:43.340]  人愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制
[00:13:43.340 --> 00:13:45.340]  有九方面的
[00:13:45.340 --> 00:13:48.340]  但是我們知道這個果子只有一個
[00:13:48.340 --> 00:13:50.340]  因為在原文當中
[00:13:50.340 --> 00:13:51.340]  這個果子是單數
[00:13:51.340 --> 00:13:52.340]  不是眾數
[00:13:52.340 --> 00:13:57.340]  一個果子裡面已經有九方面的特質
[00:13:57.340 --> 00:14:00.340]  是讓我們看見
[00:14:00.340 --> 00:14:01.340]  我們的生命
[00:14:01.340 --> 00:14:03.340]  因著聖靈的能力
[00:14:03.340 --> 00:14:06.340]  可以有這麼多方面不同的表現
[00:14:06.340 --> 00:14:08.340]  在《迦太書》裡面說
[00:14:08.340 --> 00:14:10.340]  這樣的生命的特質是說
[00:14:10.340 --> 00:14:13.340]  這樣的事是沒有律法禁止
[00:14:13.340 --> 00:14:15.340]  凡屬基督耶穌的人
[00:14:15.340 --> 00:14:18.340]  是已經將肉體和肉體的邪情私慾
[00:14:18.340 --> 00:14:21.340]  銅釘在十字架上了
[00:14:21.340 --> 00:14:23.340]  我們若靠聖靈而活
[00:14:23.340 --> 00:14:26.340]  也要靠著聖靈行事
[00:14:26.340 --> 00:14:29.340]  這個就是聖靈
[00:14:29.340 --> 00:14:30.340]  讓我們去結出
[00:14:30.340 --> 00:14:33.340]  這樣的有生命質素的果子
[00:14:33.340 --> 00:14:35.340]  這樣的生命質素
[00:14:35.340 --> 00:14:37.340]  和世界的標準
[00:14:37.340 --> 00:14:38.340]  是很不同的
[00:14:38.340 --> 00:14:41.340]  就像我們在前面提到
[00:14:41.340 --> 00:14:43.340]  我們看見一棵樹上
[00:14:43.340 --> 00:14:45.340]  結出了蘋果
[00:14:45.340 --> 00:14:48.340]  就知道是蘋果樹
[00:14:48.340 --> 00:14:51.340]  當我們發現有一個人
[00:14:51.340 --> 00:14:55.340]  他在《迦太書》裡面所提到的那種生命質素
[00:14:55.340 --> 00:14:58.340]  我們就知道是聖靈的幫助
[00:14:58.340 --> 00:14:59.340]  聖靈的能力
[00:14:59.340 --> 00:15:02.340]  使得他流露出這樣的質素
[00:15:02.340 --> 00:15:06.340]  也回應在《約翰福音》第十五章
[00:15:06.340 --> 00:15:08.340]  第八節裡面
[00:15:08.340 --> 00:15:10.340]  說當我們多結果子
[00:15:10.340 --> 00:15:12.340]  我們的父就得到榮耀
[00:15:12.340 --> 00:15:15.340]  而我們也是他的門徒
[00:15:15.340 --> 00:15:18.340]  從我們的生命反映出
[00:15:18.340 --> 00:15:20.340]  我們是屬於主的
[00:15:20.340 --> 00:15:22.340]  我們可以想想
[00:15:22.340 --> 00:15:25.340]  有哪些是大家認識的人
[00:15:25.340 --> 00:15:27.340]  你會從他的生命表現裡面
[00:15:27.340 --> 00:15:30.340]  估計到他是一個基督徒
[00:15:30.340 --> 00:15:32.340]  即是你以前是不知道的
[00:15:32.340 --> 00:15:34.340]  從他的表現
[00:15:34.340 --> 00:15:35.340]  他的生命裡面
[00:15:35.340 --> 00:15:37.340]  你估計到他是基督徒
[00:15:37.340 --> 00:15:39.340]  可能你會想起
[00:15:39.340 --> 00:15:44.340]  昔日帶領你去信主的一個朋友
[00:15:44.340 --> 00:15:46.340]  或者可能是親戚
[00:15:46.340 --> 00:15:49.340]  當他去邀請你的時候
[00:15:49.340 --> 00:15:51.340]  你會覺得很願意
[00:15:51.340 --> 00:15:53.340]  因為你看見他的表現
[00:15:53.340 --> 00:15:54.340]  你就知道
[00:15:54.340 --> 00:15:57.340]  他是一個真正的信徒
[00:15:57.340 --> 00:16:01.340]  最近因為要來接見一些
[00:16:01.340 --> 00:16:04.340]  申請讀神學的學生
[00:16:04.340 --> 00:16:08.340]  當他們來介紹自己的時候
[00:16:08.340 --> 00:16:09.340]  通常都會說一下
[00:16:09.340 --> 00:16:12.340]  他們自己信主的經歷
[00:16:12.340 --> 00:16:15.340]  其中有幾位朋友
[00:16:15.340 --> 00:16:17.340]  他們怎樣去信主
[00:16:17.340 --> 00:16:18.340]  都是差不多的經歷
[00:16:18.340 --> 00:16:22.340]  就是一些他們很尊敬的老師
[00:16:22.340 --> 00:16:25.340]  對他們影響很深的老師
[00:16:25.340 --> 00:16:27.340]  帶領他們來信主
[00:16:27.340 --> 00:16:30.340]  這些他們這麼尊敬的老師
[00:16:30.340 --> 00:16:31.340]  可以這樣說
[00:16:31.340 --> 00:16:32.340]  他們自己也說
[00:16:32.340 --> 00:16:34.340]  其實教書不一定特別好
[00:16:34.340 --> 00:16:36.340]  這個有時候也很特別
[00:16:36.340 --> 00:16:37.340]  很受尊敬的老師
[00:16:37.340 --> 00:16:39.340]  有時候教書未必特別好
[00:16:39.340 --> 00:16:42.340]  不過因為他們的新教
[00:16:42.340 --> 00:16:43.340]  他們的榜樣
[00:16:43.340 --> 00:16:46.340]  和他們對學生那種真誠的關懷
[00:16:46.340 --> 00:16:49.340]  比起有些可能就是
[00:16:49.340 --> 00:16:51.340]  一見到學生就問
[00:16:51.340 --> 00:16:53.340]  交齊功課了沒有
[00:16:53.340 --> 00:16:54.340]  說他的成績
[00:16:54.340 --> 00:16:55.340]  說他的表現
[00:16:55.340 --> 00:16:56.340]  說他的操行
[00:16:56.340 --> 00:16:57.340]  會提這些
[00:16:57.340 --> 00:17:00.340]  然後就已經是所謂完結了
[00:17:00.340 --> 00:17:03.340]  但是有些老師會花更多的時間
[00:17:03.340 --> 00:17:04.340]  去了解一下
[00:17:04.340 --> 00:17:07.340]  為什麼學生有困難
[00:17:07.340 --> 00:17:09.340]  然後去幫助他們
[00:17:09.340 --> 00:17:11.340]  去關心他們
[00:17:11.340 --> 00:17:14.340]  這些老師不單只是教書
[00:17:14.340 --> 00:17:16.340]  他們真的教人
[00:17:16.340 --> 00:17:18.340]  去幫助一個學生
[00:17:18.340 --> 00:17:20.340]  來去成長
[00:17:20.340 --> 00:17:21.340]  幫助一個學生
[00:17:21.340 --> 00:17:23.340]  建立他不是學術的能力
[00:17:23.340 --> 00:17:24.340]  學業的能力
[00:17:24.340 --> 00:17:28.340]  是幫助他成為一個好的人
[00:17:28.340 --> 00:17:31.340]  一個能夠去發揮自己潛能的人
[00:17:31.340 --> 00:17:32.340]  所以這些同學
[00:17:32.340 --> 00:17:35.340]  他們因著這麼尊敬的老師的幫助
[00:17:35.340 --> 00:17:37.340]  當這些老師
[00:17:37.340 --> 00:17:38.340]  也是基督徒的時候
[00:17:38.340 --> 00:17:39.340]  邀請他們
[00:17:39.340 --> 00:17:41.340]  帶領他們回教會
[00:17:41.340 --> 00:17:45.340]  他們就有機會認識這個信仰
[00:17:45.340 --> 00:17:49.340]  這種由聖靈的能力而生的果子
[00:17:49.340 --> 00:17:51.340]  可能不會是叫一個人
[00:17:51.340 --> 00:17:54.340]  有驚天動地的改變
[00:17:54.340 --> 00:17:57.340]  甚至乎可能是很普通
[00:17:57.340 --> 00:18:01.340]  不過卻是給人一個很深刻的影響
[00:18:01.340 --> 00:18:04.340]  因為這個影響是一生之久
[00:18:04.340 --> 00:18:06.340]  不是一時之間
[00:18:06.340 --> 00:18:08.340]  耶穌基督很希望我們所結的
[00:18:08.340 --> 00:18:10.340]  就是這樣的果子
[00:18:10.340 --> 00:18:12.340]  我們的生命是能夠
[00:18:12.340 --> 00:18:15.340]  使人有深刻的影響
[00:18:15.340 --> 00:18:19.340]  而不一定有驚天動地的改變
[00:18:19.340 --> 00:18:22.340]  這個是第二方面的果子
[00:18:22.340 --> 00:18:24.340]  第三方面的果子
[00:18:24.340 --> 00:18:27.340]  是我們比較少留意的
[00:18:27.340 --> 00:18:29.340]  就是要去結出
[00:18:29.340 --> 00:18:33.340]  上帝要我們有公平公義的果子
[00:18:33.340 --> 00:18:35.340]  《約翰福音》第十五章
[00:18:35.340 --> 00:18:38.340]  是我們很熟悉的經文也說不定
[00:18:38.340 --> 00:18:41.340]  很多時候我們會跳過了第一節
[00:18:41.340 --> 00:18:45.340]  雖然我們知道這是耶穌所說的
