
[00:00:00.000 --> 00:00:03.580]  不知大家有沒有試過失眠呢?
[00:10:15.340 --> 00:10:17.380]  雅各單人匹馬的時刻
[00:10:17.380 --> 00:10:22.760]  有一個人向雅各衝過來要和他摔交
[00:10:22.760 --> 00:10:29.920]  這個向雅各衝過來要和他摔交的人是誰?
[00:10:29.920 --> 00:10:31.200]  有沒有人知道
[00:10:31.200 --> 00:10:33.520]  這個衝過來雅各都
[00:10:33.520 --> 00:10:35.820]  和他摔交的是誰?
[00:10:35.820 --> 00:10:38.120]  今天如果我們有看聖經
[00:10:38.120 --> 00:10:39.420]  我們就知道
[00:10:39.420 --> 00:10:43.000]  荷西亞書講到原來這個和雅各摔交的
[00:10:43.000 --> 00:10:45.560]  是神或者是神的使者
[00:10:45.560 --> 00:10:48.120]  是天使
[00:10:48.120 --> 00:10:51.440]  但是當時如果我們代入一下雅各
[00:10:51.440 --> 00:10:54.520]  那個看著一個人衝過來的雅各
[00:10:54.520 --> 00:10:57.840]  他知不知道那個是天使呢?
[00:10:57.840 --> 00:11:00.400]  我們嘗試代入一下雅各
[00:11:00.400 --> 00:11:02.440]  當時雅各在想什麼呢?
[00:11:02.440 --> 00:11:07.300]  就是在想怎樣有什麼方法可以將人口生畜
[00:11:07.300 --> 00:11:10.900]  將我的妻兒甚至將我自己安置
[00:11:10.900 --> 00:11:12.940]  怎樣才是最安全呢?
[00:11:12.940 --> 00:11:16.520]  怎樣才可以逃過哥哥耳熟的刀劍呢?
[00:11:16.520 --> 00:11:19.080]  就在他剛剛在想這些的時候
[00:11:19.080 --> 00:11:21.900]  又剛剛將那些妻兒送了過河
[00:11:21.900 --> 00:11:23.940]  只有他自己一個人的時候
[00:11:23.940 --> 00:11:26.000]  有人衝過來攻擊我
[00:11:26.000 --> 00:11:28.040]  這個是誰?
[00:11:28.040 --> 00:11:32.640]  雅各心裡在想他在做這麼多的籌算的時候
[00:11:32.640 --> 00:11:34.180]  很害怕哥哥耳熟的時候
[00:11:34.180 --> 00:11:35.720]  有人衝過來
[00:11:35.720 --> 00:11:38.020]  雅各應該一定在想
[00:11:38.020 --> 00:11:40.580]  這個一定是耳熟
[00:11:40.580 --> 00:11:43.920]  又或者這個是耳熟派過來的殺手
[00:11:43.920 --> 00:11:45.200]  趁我一個人
[00:11:45.200 --> 00:11:47.760]  去殺了我
[00:11:47.760 --> 00:11:50.320]  心裡充滿著恐懼的雅各
[00:11:50.320 --> 00:11:54.400]  他再一次在這個時候硬著頭皮衝過去
[00:11:54.400 --> 00:11:58.240]  一出手抓住這個人
[00:11:58.240 --> 00:12:00.280]  去教力
[00:12:00.280 --> 00:12:01.560]  因為雅各很害怕
[00:12:01.560 --> 00:12:05.920]  一不留神他自己隨時沒命
[00:12:05.920 --> 00:12:09.760]  雅各這個一生都在用力抓住的人
[00:12:09.760 --> 00:12:13.340]  現在他就很用力抓住這個神秘人
[00:12:13.340 --> 00:12:18.200]  他用盡全力去推、去拉、去抗衡
[00:12:18.200 --> 00:12:19.480]  他不服輸
[00:12:19.480 --> 00:12:21.800]  他不願意被制服
[00:12:21.800 --> 00:12:25.640]  正如他的一生裡面他不願意馴服他的哥哥
[00:12:25.640 --> 00:12:27.680]  不願意馴服他的爸爸
[00:12:27.680 --> 00:12:33.320]  不願意馴服拉班甚至他不願意馴服神
[00:12:33.320 --> 00:12:37.420]  經年記載這場摔跤從夜間開始一直
[00:12:37.420 --> 00:12:39.720]  持續到黎明
[00:12:39.720 --> 00:12:42.540]  這個是一個極其漫長
[00:12:42.540 --> 00:12:44.080]  我們想像可以
[00:12:44.080 --> 00:12:49.200]  跟其力竭但是又膠著的一個搏鬥
[00:12:49.200 --> 00:12:52.280]  一直打到不知道什麼時候完結
[00:12:52.280 --> 00:12:53.800]  但是突然之間
[00:12:53.800 --> 00:12:55.080]  二十五節
[00:12:55.080 --> 00:12:58.420]  迎來了這個轉捩點
[00:12:58.420 --> 00:13:01.240]  那人見自己勝不過他
[00:13:01.240 --> 00:13:04.300]  就在雅各的大腿窩摸了一巴
[00:13:04.300 --> 00:13:08.140]  又或者好像新日本的翻譯是擊打了一下
[00:13:08.140 --> 00:13:09.680]  雅各的大腿窩
[00:13:09.680 --> 00:13:14.280]  正在摔跤的時候就扭了
[00:13:14.280 --> 00:13:15.820]  經文記載
[00:13:15.820 --> 00:13:20.940]  這裡究竟是矛盾還是諷刺呢
[00:13:20.940 --> 00:13:23.000]  從文字上面去到看
[00:13:23.000 --> 00:13:24.280]  我們看到
[00:13:24.280 --> 00:13:26.320]  天使見自己
[00:13:26.320 --> 00:13:27.860]  贏過雅各
[00:13:27.860 --> 00:13:29.400]  即是誰贏了
[00:13:29.400 --> 00:13:30.680]  即是雅各贏了
[00:13:30.680 --> 00:13:34.000]  天使贏不了即是雅各贏了
[00:13:34.000 --> 00:13:36.040]  是雅各勝利
[00:13:36.040 --> 00:13:42.200]  又正如這個其實都是天使自己所講二十八節所講到的說話
[00:13:42.200 --> 00:13:46.300]  你和神和人的交流你都贏了
[00:13:46.300 --> 00:13:48.860]  但是這個是從文字去看
[00:13:48.860 --> 00:13:52.180]  但若我們從現實去到看
[00:13:52.180 --> 00:13:56.280]  大腿窩扭了又或者好像新日本的翻譯
[00:13:56.280 --> 00:14:00.880]  大腿窩脫節脫了膠
[00:14:00.880 --> 00:14:06.000]  又或者這個大腿窩扭了的
[00:14:06.000 --> 00:14:08.060]  卻是雅各
[00:14:08.060 --> 00:14:12.160]  是那個得勝了的雅各
[00:14:12.160 --> 00:14:15.740]  臣藉著天使和雅各的摔跤
[00:14:15.740 --> 00:14:20.600]  再一次讓雅各用盡了自己的力氣去爭
[00:14:20.600 --> 00:14:25.480]  並且再一次讓雅各贏得勝利
[00:14:25.480 --> 00:14:27.260]  但是得到的是什麼呢
[00:14:27.260 --> 00:14:32.120]  得到這個勝利之後他得到了什麼呢
[00:14:32.120 --> 00:14:33.920]  和耳掃之爭
[00:14:33.920 --> 00:14:37.760]  雅各贏得的是被追殺被逃亡
[00:14:37.760 --> 00:14:42.880]  和拉班之爭他贏得的是被奴役被追趕
[00:14:42.880 --> 00:14:48.000]  今次他和神或者和天使之爭
[00:14:48.000 --> 00:14:51.580]  他贏得的是一個扭曲的大腿窩
[00:14:51.580 --> 00:14:55.680]  一個脫節的大腿窩
[00:14:55.680 --> 00:15:01.560]  大腿窩是人體其中一個最強壯的肌肉的支撐點
[00:15:01.560 --> 00:15:06.680]  是人站立在這裏是人發力的一個核心
[00:15:06.680 --> 00:15:10.260]  神的使者藉著摸或者藉著擊打
[00:15:10.260 --> 00:15:14.620]  令到雅各的大腿窩扭曲、脫節
[00:15:14.620 --> 00:15:19.480]  意味著神廢去了雅各引以為傲的力量
[00:15:19.480 --> 00:15:22.560]  那一刻劇痛傳來
[00:15:22.560 --> 00:15:24.860]  雅各站立也站不穩
[00:15:24.860 --> 00:15:29.460]  彷彿告訴他以後他也不可以再靠自己的力量
[00:15:29.460 --> 00:15:33.560]  去戰鬥、去逃跑
[00:15:33.560 --> 00:15:35.860]  這一幕其實很有意義
[00:15:35.860 --> 00:15:39.180]  原來神為了拯救我們
[00:15:39.180 --> 00:15:43.280]  有時不可以不拆毀
[00:15:43.280 --> 00:15:48.140]  和打破一些我們最引以為傲的東西
[00:15:48.140 --> 00:15:49.940]  可能是我們的健康
[00:15:49.940 --> 00:15:51.980]  可能是我們的財富
[00:15:51.980 --> 00:15:55.580]  可能是我們很引以為傲的事業
[00:15:55.580 --> 00:15:59.420]  可能是我們很重視的關係
[00:15:59.420 --> 00:16:05.300]  甚至是你自己的聰明才能、技巧
[00:16:05.300 --> 00:16:10.680]  神讓你們在這些自己引以為傲的事上經歷失敗
[00:16:10.680 --> 00:16:12.720]  讓你感覺到無力
[00:16:12.720 --> 00:16:16.820]  甚至讓你受到極大的傷害和痛楚
[00:16:16.820 --> 00:16:19.640]  其實神不是想害你
[00:16:19.640 --> 00:16:23.480]  而是神想讓你好像雅各一樣
[00:16:23.480 --> 00:16:26.800]  在無力之中學會一件事
[00:16:26.800 --> 00:16:29.360]  不再是抓住
[00:16:29.360 --> 00:16:31.920]  而是抱
[00:16:31.920 --> 00:16:35.000]  二十六節 當大腿扭傷之後
[00:16:35.000 --> 00:16:37.300]  雅各沒辦法再去摔跤
[00:16:37.300 --> 00:16:39.100]  他只能夠做一個動作
[00:16:39.100 --> 00:16:41.660]  死命地抱著天使不放
[00:16:41.660 --> 00:16:44.980]  他說你不給祝福 我不讓你走
[00:16:44.980 --> 00:16:50.100]  這個是雅各生命裏面一個很重要的轉折
[00:16:50.100 --> 00:16:51.900]  過去他想要祝福
[00:16:51.900 --> 00:16:53.440]  他是要用換的
[00:16:53.440 --> 00:16:56.000]  用騙的、用搶的
[00:16:56.000 --> 00:16:57.020]  現在
[00:16:57.020 --> 00:16:58.300]  他想要祝福
[00:16:58.300 --> 00:17:00.080]  他是在軟弱裏面
[00:17:00.080 --> 00:17:01.620]  在劇痛裏面
[00:17:01.620 --> 00:17:03.680]  在無力裏面
[00:17:03.680 --> 00:17:07.260]  單單去到仰望神的陰天
[00:17:07.260 --> 00:17:11.100]  他知道他想要祝福不再是一個交易
[00:17:11.100 --> 00:17:13.660]  而是乞求
[00:17:13.660 --> 00:17:18.280]  正如剛才我們在荷西亞書有提到雅各的故事
[00:17:18.280 --> 00:17:20.320]  荷西亞書用的字
[00:17:20.320 --> 00:17:25.180]  是雅各哭泣、懇求
[00:17:25.180 --> 00:17:28.260]  上一次他是站在拉班的面前
[00:17:28.260 --> 00:17:31.840]  理直氣壯地宣告神怎樣保護他
[00:17:31.840 --> 00:17:32.860]  如今
[00:17:32.860 --> 00:17:34.900]  他是跪在地上
[00:17:34.900 --> 00:17:36.440]  拉著他的眼淚
[00:17:36.440 --> 00:17:38.240]  忍著他的痛楚
[00:17:38.240 --> 00:17:39.780]  很卑微的
[00:17:39.780 --> 00:17:43.620]  去求神去保守他
[00:17:43.620 --> 00:17:46.940]  弟兄姊妹我們有沒有試過這個時刻呢?
[00:17:46.940 --> 00:17:49.240]  四周七黑一片
[00:17:49.240 --> 00:17:51.040]  你自己孤身一人
[00:17:51.040 --> 00:17:56.160]  彷彿沒有任何的朋友、沒有任何的親人去陪伴你
[00:17:56.160 --> 00:17:57.440]  連你的家人
[00:17:57.440 --> 00:18:00.520]  連教會的人都不明白你
[00:18:00.520 --> 00:18:05.640]  你過去一生最倚靠的、最引以為傲的、最可靠的
[00:18:05.640 --> 00:18:07.160]  都化為烏有
[00:18:07.160 --> 00:18:08.440]  你什麼都沒有
[00:18:08.440 --> 00:18:11.520]  這個時候還有人衝過來跟你下井下石
[00:18:11.520 --> 00:18:16.900]  要跟你相爭、徹夜去耗盡你的時間、心機精力
[00:18:16.900 --> 00:18:18.700]  然後還要反過手來
[00:18:18.700 --> 00:18:22.020]  把你打傷、把你打倒
[00:18:22.020 --> 00:18:25.100]  打到你傷一傷之餘還要揶揄你
[00:18:25.100 --> 00:18:27.140]  對喔,很厲害喔
[00:18:27.140 --> 00:18:30.460]  你贏了我喔,很厲害喔
[00:18:30.460 --> 00:18:33.280]  我們以為神看不到
[00:18:33.280 --> 00:18:35.320]  我們以為神不知道我們發生什麼事
[00:18:35.320 --> 00:18:38.400]  我們以為神聽不到我們的祈求
[00:18:38.400 --> 00:18:39.680]  是神不理我們
[00:18:39.680 --> 00:18:46.080]  甚至我們以為是神伸手攻擊我們、懲罰我們
[00:18:46.080 --> 00:18:48.640]  但是我們有沒有想過
[00:18:48.640 --> 00:18:51.960]  其實是神想要拯救我們
[00:18:51.960 --> 00:18:57.080]  是神想要從只懂得依靠自己的我們
[00:18:57.080 --> 00:18:59.400]  去拯救出來
[00:18:59.400 --> 00:19:02.720]  是神想要拯救我們、教會我們
[00:19:02.720 --> 00:19:08.100]  什麼叫做完全的降伏在祂的帶領之下
[00:19:08.100 --> 00:19:14.000]  所以神才把支撐著我們生命的每一條支柱
[00:19:14.000 --> 00:19:16.800]  通通拆毀
[00:19:16.800 --> 00:19:22.440]  讓我們徹底降伏於祂
[00:19:22.440 --> 00:19:25.500]  當雅各去求天使的祝福
[00:19:25.500 --> 00:19:28.320]  他就問了雅各一個問題
[00:19:28.320 --> 00:19:32.160]  你叫什麼名字?你是誰?
[00:19:32.160 --> 00:19:38.300]  神和天使豈不知道雅各叫什麼名字?
[00:19:38.300 --> 00:19:40.620]  神當然知道那個就是雅各
[00:19:40.620 --> 00:19:42.920]  天使當然知道那個就是雅各
[00:19:42.920 --> 00:19:45.740]  所以其實這個不是一個問題
[00:19:45.740 --> 00:19:51.360]  而是一個帶著審判的靈魂敲問
[00:19:51.360 --> 00:19:54.700]  二十年前雅各想要祝福他父親
[00:19:54.700 --> 00:19:56.740]  以撒問他一個同樣的問題
[00:19:56.740 --> 00:20:00.320]  「我的兒子你是誰?」
[00:20:00.320 --> 00:20:02.120]  雅各當時怎麼回答?
[00:20:02.120 --> 00:20:06.720]  昔日的雅各用謊言掩飾自己的身份
[00:20:06.720 --> 00:20:10.060]  「我是你的大兒子二叔」
[00:20:10.060 --> 00:20:12.360]  今日雅各想要祝福
[00:20:12.360 --> 00:20:15.940]  神再一次問他「你是誰?」
[00:20:15.940 --> 00:20:18.500]  「你叫什麼名字?」
[00:20:18.500 --> 00:20:20.540]  如今在神的面前
[00:20:20.540 --> 00:20:25.660]  雅各知道自己無法再去偽裝
[00:20:25.660 --> 00:20:32.580]  雅各最終坦言「我就是雅各」
[00:20:32.580 --> 00:20:34.880]  當雅各承認自己是雅各
[00:20:34.880 --> 00:20:39.220]  等於他承認自己是那個抓奪者
[00:20:39.220 --> 00:20:42.560]  昔日的欺騙者
[00:20:42.560 --> 00:20:47.940]  這是他在神面前最徹底的認罪
[00:20:47.940 --> 00:20:49.980]  他說「主啊 沒錯 我就是雅各」
[00:20:49.980 --> 00:20:52.540]  「我就是那個很卑鄙 很詭詐」
[00:20:52.540 --> 00:20:57.400]  「一直只想靠自己去找取祝福的雅各」
[00:20:57.400 --> 00:20:59.700]  就像我們剛才唱的詩歌一樣
[00:20:59.700 --> 00:21:01.760]  耶和華善愛其中一句說道
[00:21:01.760 --> 00:21:09.440]  「神令我們審查我們心裡的幽暗」
[00:21:09.440 --> 00:21:13.020]  然而就在他承認自己本相的一刻
[00:21:13.020 --> 00:21:17.120]  天使卻說「你的名字不要再叫雅各」
[00:21:17.120 --> 00:21:19.160]  「以後你叫以色列」
[00:21:19.160 --> 00:21:25.820]  「因為你與神 與人教力都得了聖」
[00:21:25.820 --> 00:21:29.400]  以色列這個名字有什麼意思呢?
[00:21:29.400 --> 00:21:32.980]  如果我們從一個最傳統的理解
[00:21:32.980 --> 00:21:37.080]  以色列在希伯來誌可以分拆成兩個部分
[00:21:37.080 --> 00:21:39.900]  一個部分是掙扎教力
[00:21:39.900 --> 00:21:41.940]  另一個部分是神
[00:21:41.940 --> 00:21:46.040]  意思就是一個很直接的理解
[00:21:46.040 --> 00:21:52.180]  就是一個與神掙扎、與神教力、堅持與神相爭的人
[00:21:52.180 --> 00:21:58.840]  正如這個就是神的使者對雅各改名的解釋
[00:21:58.840 --> 00:21:59.860]  如果大家記得
