
[00:00:00.000 --> 00:00:08.400]  今早這段經文是教務同工他們選了這一個月的金句
[00:02:17.560 --> 00:02:22.920]  我們說政府的品格審查有幾個層次
[00:02:22.920 --> 00:02:25.880]  第一個就是說
[00:02:25.880 --> 00:02:28.200]  在入職之前有一個審查
[00:02:28.200 --> 00:02:32.880]  第二個就是它會在你一個的
[00:02:32.880 --> 00:02:35.800]  考慮你出任某一個職位或者調動的時候
[00:02:35.800 --> 00:02:36.760]  升遷的時候
[00:02:36.760 --> 00:02:38.220]  又再有另外一個審查
[00:02:38.220 --> 00:02:41.360]  因為入職的時候是一個普遍的審查
[00:02:41.360 --> 00:02:43.080]  每個人都要經過這些事情
[00:02:43.080 --> 00:02:45.180]  然後可能在你做著做著
[00:02:45.180 --> 00:02:48.720]  要去調遷到一個比較重要
[00:02:48.720 --> 00:02:50.760]  或者敏感的位置的時候
[00:02:50.760 --> 00:02:53.440]  是要做更加多的一個審查
[00:02:53.440 --> 00:02:56.520]  第三個層次就是
[00:02:56.520 --> 00:02:58.880]  我們最近常常提到的就是
[00:02:58.880 --> 00:03:01.360]  當你要做一個職位
[00:03:01.360 --> 00:03:06.940]  如果職位需要一個非常高的信任度的時候
[00:03:06.940 --> 00:03:09.840]  是會進行更加嚴密的一個審查
[00:03:09.840 --> 00:03:12.620]  當然我們不是在這裡詳細講
[00:03:12.620 --> 00:03:16.880]  我當中有些人是做紀律部隊的
[00:03:16.880 --> 00:03:20.160]  如果你做警察
[00:03:20.160 --> 00:03:25.480]  以前做警察就已經要做審查
[00:03:25.480 --> 00:03:27.280]  很麻煩的一件事
[00:03:27.280 --> 00:03:30.060]  以前要填一份三細書
[00:03:30.060 --> 00:03:33.260]  我們俗稱的三細書就是填你自己
[00:03:33.260 --> 00:03:34.740]  你的子女 你的爸爸
[00:03:34.740 --> 00:03:38.580]  你的兄弟姊妹等等有關聯的人等
[00:03:38.580 --> 00:03:40.540]  都要將他們的資料寫上去
[00:03:40.540 --> 00:03:42.780]  不詳細講了
[00:03:42.780 --> 00:03:45.020]  不過以前我講的就是
[00:03:45.020 --> 00:03:47.740]  回歸之前
[00:03:47.740 --> 00:03:50.820]  在警察部裏面有一個叫做政治部
[00:03:50.820 --> 00:03:53.740]  有一個很特別的SB班
[00:03:53.740 --> 00:03:57.140]  你去那裏真的是查家宅
[00:03:57.140 --> 00:04:01.080]  查到你完全徹底透徹
[00:04:01.080 --> 00:04:01.880]  是一個審查
[00:04:01.880 --> 00:04:06.220]  不過這個審查是針對著你過去的一些事情
[00:04:06.220 --> 00:04:08.340]  但是今天我們講的是什麼呢
[00:04:08.340 --> 00:04:10.380]  是一個測試
[00:04:10.380 --> 00:04:11.740]  我不知道以前
[00:04:11.740 --> 00:04:13.140]  譬如你做這些職位的時候
[00:04:13.140 --> 00:04:15.820]  有沒有人特意去測試你
[00:04:15.820 --> 00:04:17.740]  不過我想保羅呢
[00:04:17.740 --> 00:04:23.780]  蘇羅他被揀選做以色列第一個王的時候
[00:04:23.780 --> 00:04:30.420]  他應該理論上是通過了某一個的審查
[00:04:30.420 --> 00:04:32.260]  因為上帝揀選人的時候
[00:04:32.260 --> 00:04:33.500]  都會有一個揀選
[00:04:33.500 --> 00:04:38.460]  不過審查只是說你能夠入職
[00:04:38.460 --> 00:04:40.780]  去做那個工作
[00:04:40.780 --> 00:04:42.380]  你能不能夠升任呢
[00:04:42.380 --> 00:04:44.260]  是在於你入職之後
[00:04:44.260 --> 00:04:47.900]  怎樣來面對各種的挑戰
[00:04:47.900 --> 00:04:56.060]  和各種的誘惑、試探等等
[00:04:56.060 --> 00:04:58.700]  美國其中一個偉大的總統林肯
[00:04:58.700 --> 00:05:00.380]  就講過一句話
[00:05:00.380 --> 00:05:05.780]  他說幾乎所有人都能夠渡過難關
[00:05:05.780 --> 00:05:08.820]  但是如果你要測試一個人的品格
[00:05:08.820 --> 00:05:13.540]  就要給他權力
[00:05:13.540 --> 00:05:15.300]  給他權力
[00:05:15.300 --> 00:05:16.420]  第一節我們都知道
[00:05:16.420 --> 00:05:17.700]  我們經常講一句話
[00:05:17.700 --> 00:05:19.860]  權力令人腐敗
[00:05:19.860 --> 00:05:22.300]  容易令人腐敗
[00:05:22.300 --> 00:05:24.940]  越高權力越容易令人腐敗
[00:05:24.940 --> 00:05:31.380]  絕對權力是絕對可以令人腐敗
[00:05:31.380 --> 00:05:32.780]  權力
[00:05:32.780 --> 00:05:36.700]  就是對我們的品格其中一個很重要的測試
[00:05:36.700 --> 00:05:39.340]  今天我們看這段經文
[00:05:39.340 --> 00:05:41.300]  講到蘇羅
[00:05:41.300 --> 00:05:44.140]  蘇羅原本只不過是一個以色列民裏面
[00:05:44.140 --> 00:05:46.940]  一個平民百姓來的
[00:05:46.940 --> 00:05:49.060]  薩姆爾剛才我們讀那段經文裏面講過
[00:05:49.060 --> 00:05:51.940]  他說你都覺得自己只不過很渺小
[00:05:51.940 --> 00:05:54.380]  但是耶和華抬舉你
[00:05:54.380 --> 00:05:58.900]  使你成為一個國的元首
[00:05:58.900 --> 00:06:03.540]  從一個寂寂無聞的一個人
[00:06:03.540 --> 00:06:06.900]  到成為一國之君
[00:06:06.900 --> 00:06:10.900]  其實是一個很大的挑戰
[00:06:10.900 --> 00:06:13.220]  亦都是一個很大的誘惑
[00:06:13.220 --> 00:06:15.540]  很大的試探
[00:06:15.540 --> 00:06:18.380]  有這麼大的權力的時候我們怎樣做呢
[00:06:18.380 --> 00:06:20.660]  今天我跟大家分享三件事
[00:06:20.660 --> 00:06:27.620]  其實上帝要去使用一個人的時候
[00:06:27.620 --> 00:06:29.700]  這段經文講得很清楚
[00:06:29.700 --> 00:06:31.300]  是要他
[00:06:31.300 --> 00:06:33.460]  其實在立王的時候
[00:06:33.460 --> 00:06:37.260]  如果你重溫歷史
[00:06:37.260 --> 00:06:40.860]  以色列人打仗和周邊的人打仗
[00:06:40.860 --> 00:06:42.060]  打到都輸
[00:06:42.060 --> 00:06:44.740]  在那段時間打到都輸
[00:06:44.740 --> 00:06:48.740]  他們想為甚麼我們打到都會輸呢
[00:06:48.740 --> 00:06:50.060]  他們賽後檢討
[00:06:50.060 --> 00:06:52.100]  戰後的檢討
[00:06:52.100 --> 00:06:55.620]  他找出一個他們認為的原因
[00:06:55.620 --> 00:06:58.260]  其實他們不斷都有錯
[00:06:58.260 --> 00:07:00.340]  不過這個是其中一個錯
[00:07:00.340 --> 00:07:03.980]  每次檢討有兩次很大的檢討錯誤
[00:07:03.980 --> 00:07:05.300]  這個是其中一個
[00:07:05.300 --> 00:07:06.380]  這個甚麼呢
[00:07:06.380 --> 00:07:08.580]  他說原因很簡單
[00:07:08.580 --> 00:07:10.900]  周邊的民族國家裏面
[00:07:10.900 --> 00:07:12.740]  他們有王
[00:07:12.740 --> 00:07:14.660]  有個領袖有王
[00:07:14.660 --> 00:07:16.260]  有王去帶領他們
[00:07:16.260 --> 00:07:17.860]  號令他們
[00:07:17.860 --> 00:07:19.940]  團結他們
[00:07:19.940 --> 00:07:22.220]  但是我們沒有
[00:07:22.220 --> 00:07:24.660]  所以我們就不夠人打
[00:07:24.660 --> 00:07:26.540]  他說現在我們要怎樣呢
[00:07:26.540 --> 00:07:27.500]  我們要好像他們這樣
[00:07:27.500 --> 00:07:29.660]  我們都要立一個王
[00:07:29.660 --> 00:07:34.460]  立一個王就可以跟他們打了
[00:07:34.460 --> 00:07:36.420]  在這裏他們覺得就是
[00:07:36.420 --> 00:07:38.580]  他們要立一個王
[00:07:38.580 --> 00:07:41.220]  古墨論我們講的就是說
[00:07:41.220 --> 00:07:43.580]  當然他都要提這件事的時候
[00:07:43.580 --> 00:07:49.180]  薩姆爾非常難過
[00:07:49.180 --> 00:07:53.340]  上帝對薩姆爾講了一句說話
[00:07:53.340 --> 00:07:54.780]  上帝對薩姆爾講
[00:07:54.780 --> 00:07:55.820]  他說你不要難過
[00:07:55.820 --> 00:07:56.820]  大意是這樣
[00:07:56.820 --> 00:07:57.620]  我背了經文
[00:07:57.620 --> 00:07:59.700]  他說你不要難過
[00:07:59.700 --> 00:08:01.100]  你難過甚麼呢
[00:08:01.100 --> 00:08:03.020]  他說以色列人
[00:08:03.020 --> 00:08:06.220]  以色列民不是不喜歡你
[00:08:06.220 --> 00:08:09.140]  不是要離棄你
[00:08:09.140 --> 00:08:13.100]  他們只不過不喜歡我
[00:08:13.100 --> 00:08:16.460]  要離棄我
[00:08:16.460 --> 00:08:17.620]  兄弟姐妹
[00:08:17.620 --> 00:08:18.620]  其實
[00:08:18.620 --> 00:08:21.820]  耶和華上帝就是以色列民的王
[00:08:21.820 --> 00:08:24.860]  不過他們覺得不足夠
[00:08:24.860 --> 00:08:28.460]  他要立一個他們眼見到
[00:08:28.460 --> 00:08:29.620]  好像列邦
[00:08:29.620 --> 00:08:32.220]  好像周圍的國家裏面的人
[00:08:32.220 --> 00:08:34.500]  那種這樣的領袖
[00:08:34.500 --> 00:08:38.100]  上帝是有寬容大道
[00:08:38.100 --> 00:08:40.220]  所以他說沒有問題
[00:08:40.220 --> 00:08:41.420]  可以的
[00:08:41.420 --> 00:08:43.140]  不過有一個條件
[00:08:43.140 --> 00:08:45.180]  他說如果你將來立這個王
[00:08:45.180 --> 00:08:49.420]  這個王是行我眼中看為善
[00:08:49.420 --> 00:08:51.580]  跟隨我的旨意的話
[00:08:51.580 --> 00:08:57.620]  我一樣會祝福你們風調雨順
[00:08:57.620 --> 00:08:59.180]  這個是那個背景
[00:08:59.180 --> 00:09:01.340]  在這樣的情況下就立了
[00:09:01.340 --> 00:09:02.460]  蘇羅
[00:09:02.460 --> 00:09:05.020]  做以色列第一個的王
[00:09:05.020 --> 00:09:07.460]  所以你要知道因為這個背景的話
[00:09:07.460 --> 00:09:13.420]  蘇羅王唯一要做的一件事
[00:09:13.420 --> 00:09:16.220]  就是要順從
[00:09:16.220 --> 00:09:19.620]  高立他的位置的上帝
[00:09:19.620 --> 00:09:22.140]  換句話說 我今天要跟大家說的就是
[00:09:22.140 --> 00:09:28.220]  他要敬畏上帝
[00:09:28.220 --> 00:09:29.740]  但是我們讀這段經文裏面
[00:09:29.740 --> 00:09:31.380]  一路看見就是
[00:09:31.380 --> 00:09:32.980]  蘇羅其實
[00:09:32.980 --> 00:09:34.820]  他犯了一件錯誤就是
[00:09:34.820 --> 00:09:40.300]  他沒有將上帝看為上帝
[00:09:40.300 --> 00:09:42.380]  他沒有明白 沒有體會到
[00:09:42.380 --> 00:09:45.220]  他有今天這個地位
[00:09:45.220 --> 00:09:52.660]  是完全是上帝的揀選
[00:09:52.660 --> 00:09:54.380]  他以為
[00:09:54.380 --> 00:09:57.140]  有時候我們都會犯同一個錯誤
[00:09:57.140 --> 00:09:58.420]  我們以為
[00:09:58.420 --> 00:10:00.740]  如果你老闆升了你職
[00:10:00.740 --> 00:10:03.580]  你覺得你多謝老闆
[00:10:03.580 --> 00:10:04.700]  多過多謝上帝
[00:10:04.700 --> 00:10:05.860]  當然
[00:10:05.860 --> 00:10:08.500]  在祈禱會裏面或者在
[00:10:08.500 --> 00:10:09.540]  我們的表達裏面
[00:10:09.540 --> 00:10:11.060]  有時候我們的言語表達裏面
[00:10:11.060 --> 00:10:12.900]  我們都會感謝上帝
[00:10:12.900 --> 00:10:17.420]  感謝神 我升了職 感謝神老闆給我甚麼甚麼
[00:10:17.420 --> 00:10:19.820]  這個是我們口講的
[00:10:19.820 --> 00:10:21.020]  心裏面
[00:10:21.020 --> 00:10:23.860]  其實你最感謝的 最多謝的
[00:10:23.860 --> 00:10:25.980]  就是你的老闆
[00:10:25.980 --> 00:10:31.140]  你公司的老闆 你的上司
[00:10:31.140 --> 00:10:33.620]  意識形態上你覺得好像是
[00:10:33.620 --> 00:10:35.540]  你都知道的 作為一個基督徒
[00:10:35.540 --> 00:10:36.860]  當然要多謝上帝
[00:10:36.860 --> 00:10:38.100]  你升了職 是不是
[00:10:38.100 --> 00:10:39.380]  加了薪水
[00:10:39.380 --> 00:10:41.460]  但是實質上
[00:10:41.460 --> 00:10:43.980]  你多謝你的老闆多一點
[00:10:43.980 --> 00:10:45.500]  可能你加了薪水
[00:10:45.500 --> 00:10:47.900]  你對老闆那種敬意
[00:10:47.900 --> 00:10:50.100]  那種感激
[00:10:50.100 --> 00:10:52.380]  多過你對上帝
[00:10:52.380 --> 00:10:54.460]  你請老闆吃飯
[00:10:54.460 --> 00:10:59.300]  都未曾加你的奉獻
[00:10:59.300 --> 00:11:02.180]  我們會有這種錯誤
[00:11:02.180 --> 00:11:03.860]  蘇洛
[00:11:03.860 --> 00:11:06.460]  他被高納了做王之後
[00:11:06.460 --> 00:11:07.460]  表面上
[00:11:07.460 --> 00:11:09.860]  他就好像是
[00:11:09.860 --> 00:11:11.540]  跟隨 信服上帝
[00:11:11.540 --> 00:11:12.900]  實質上
[00:11:12.900 --> 00:11:17.820]  他沒有將上帝應有的敬畏給過他
[00:11:17.820 --> 00:11:19.660]  在很多事情上
[00:11:19.660 --> 00:11:23.060]  他逾越了他的位置
[00:11:23.060 --> 00:11:26.740]  其實我們這段經文是講甚麼呢
[00:11:26.740 --> 00:11:28.060]  是講到
[00:11:28.060 --> 00:11:29.940]  上帝吩咐
[00:11:29.940 --> 00:11:31.660]  這個蘇羅
[00:11:31.660 --> 00:11:33.300]  他
[00:11:33.300 --> 00:11:34.700]  帶著這個以色列盟
[00:11:34.700 --> 00:11:36.460]  他要打這個阿瑪利人
[00:11:36.460 --> 00:11:39.420]  要將他們滅盡
[00:11:39.420 --> 00:11:41.740]  頂尖我們經常有很多
[00:11:41.740 --> 00:11:43.300]  未信的或者是
[00:11:43.300 --> 00:11:44.260]  反對我們的人
[00:11:44.260 --> 00:11:45.260]  都經常提一件事
[00:11:45.260 --> 00:11:47.820]  舊約的上帝其實是很殘忍的
[00:11:47.820 --> 00:11:52.300]  年老大小全部滅盡
[00:11:52.300 --> 00:11:55.340]  我們在今天這種處境裏面
[00:11:55.340 --> 00:11:57.460]  這樣的文化裏面
[00:11:57.460 --> 00:12:00.340]  當然我們覺得很難理解
[00:12:00.340 --> 00:12:05.140]  不過如果你回到真正在當日的文化裏面
[00:12:05.140 --> 00:12:07.460]  你就覺得你應該明白
[00:12:07.460 --> 00:12:12.140]  這個是必定要做的事情
[00:12:12.140 --> 00:12:14.900]  或者這樣說
[00:12:14.900 --> 00:12:18.660]  我用一個未必是完全真實
[00:12:18.660 --> 00:12:21.260]  未必是完全
[00:12:21.260 --> 00:12:23.500]  百分之一百準確
[00:12:23.500 --> 00:12:27.980]  但是幫我們去理解一件事
[00:12:27.980 --> 00:12:30.580]  如果在
[00:12:30.580 --> 00:12:33.060]  三十年前
[00:12:33.060 --> 00:12:38.260]  你某個傷口有感染
[00:12:38.260 --> 00:12:43.380]  你醫藥未有那麼發達的時候
[00:12:43.380 --> 00:12:45.740]  醫生給你的建議可能是甚麼
[00:12:45.740 --> 00:12:47.460]  截肢
[00:12:47.460 --> 00:12:49.220]  斬了它
[00:12:49.220 --> 00:12:52.180]  一個傷口斬了一隻腳
[00:12:52.180 --> 00:12:55.620]  即是很不化算
[00:12:55.620 --> 00:12:58.860]  或者很慘很不值
[00:12:58.860 --> 00:13:03.300]  在當時來說這個是必然要做的事情
[00:13:03.300 --> 00:13:05.540]  今天的醫藥
[00:13:05.540 --> 00:13:08.340]  傷口那裏有個問題
[00:13:08.340 --> 00:13:10.420]  不一定要斬了它
[00:13:10.420 --> 00:13:12.620]  有很多先進的方法
[00:13:12.620 --> 00:13:16.540]  去做治療
[00:13:16.540 --> 00:13:18.900]  到三十年後
[00:13:18.900 --> 00:13:20.020]  我們不知道
[00:13:20.020 --> 00:13:22.420]  根本上摺塊膠布可能沒事
[00:13:22.420 --> 00:13:24.140]  我這樣說
[00:13:24.140 --> 00:13:25.540]  我們不明白
[00:13:25.540 --> 00:13:27.260]  在當時是很重要的
[00:13:27.260 --> 00:13:31.220]  上帝說阿瑪利人當你離開埃及
[00:13:31.220 --> 00:13:35.500]  在當日的處境裏面
[00:13:35.500 --> 00:13:40.660]  阿瑪利人是怎樣來苦待你們
[00:13:40.660 --> 00:13:43.660]  怎樣來令你們受苦受難
[00:13:43.660 --> 00:13:47.340]  上帝說我沒有忘記
[00:13:47.340 --> 00:13:49.900]  他們怎樣來苦待你
[00:13:49.900 --> 00:13:53.740]  而且在風俗上他們都是帶有一種傳染性
[00:13:53.740 --> 00:13:54.780]  即是他們拜假神
[00:13:54.780 --> 00:13:56.180]  他們很多其他的東西
[00:13:56.180 --> 00:13:57.580]  所以在上帝眼中覺得
[00:13:57.580 --> 00:14:02.700]  這個滅絕是必然要做的事情
[00:14:02.700 --> 00:14:03.820]  第二
[00:14:03.820 --> 00:14:06.060]  有時這個很多人不想說
[00:14:06.060 --> 00:14:08.260]  不過我們都可以這樣去想的
[00:14:08.260 --> 00:14:13.860]  不過避開只不過是不想面對一些刁難
[00:14:13.860 --> 00:14:16.780]  上帝有沒有辦法不滅絕他們
[00:14:16.780 --> 00:14:20.020]  都能夠保守意識的人呢
[00:14:20.020 --> 00:14:21.380]  可能都有
[00:14:21.380 --> 00:14:24.180]  不過你要明白常常記住一件事
[00:14:24.180 --> 00:14:26.180]  上帝所做的
[00:14:26.180 --> 00:14:27.900]  第一為我們好處
[00:14:27.900 --> 00:14:40.140]  第二是讓我們能夠承受到這種測試
[00:14:40.140 --> 00:14:45.020]  譬如我們說約伯
[00:14:45.020 --> 00:14:47.100]  《安約聖經》那個記載
[00:14:47.100 --> 00:14:51.420]  是上帝容許撒旦來挑戰他
[00:14:51.420 --> 00:14:52.300]  是不是一定要這樣
[00:14:52.300 --> 00:14:54.860]  其實某個程度我們覺得他很無辜
[00:14:54.860 --> 00:14:56.580]  不過那是一個測試
[00:14:56.580 --> 00:14:59.300]  或者我們看
[00:14:59.300 --> 00:15:01.180]  《史詩記》
[00:15:01.180 --> 00:15:08.420]  當約書亞帶著以色列人過了約旦河
[00:15:08.420 --> 00:15:10.420]  得地分地的時候
[00:15:10.420 --> 00:15:12.300]  《聖經》記載一句說話
[00:15:12.300 --> 00:15:14.060]  他說還有很多地方
[00:15:14.060 --> 00:15:16.140]  其實還有很多地方
[00:15:16.140 --> 00:15:19.700]  是以色列人未曾完全征服的
[00:15:19.700 --> 00:15:25.140]  《聖經》說上帝要留下那些敵人和那些地方
[00:15:25.140 --> 00:15:30.780]  為的是要以色列人去仰望上帝
[00:15:30.780 --> 00:15:34.460]  依靠他
[00:15:34.460 --> 00:15:37.700]  我希望你看《聖經》的時候你都會明白
[00:15:37.700 --> 00:15:40.300]  總是有上帝的美意在其中
[00:15:40.300 --> 00:15:43.100]  我們回到這裡
[00:15:43.100 --> 00:15:44.780]  因為這樣的緣故
[00:15:44.780 --> 00:15:47.900]  上帝吩咐這個索羅
[00:15:47.900 --> 00:15:50.100]  要去滅絕阿瑪利亞
[00:15:50.100 --> 00:15:52.340]  索羅有沒有聽呢
[00:15:52.340 --> 00:15:53.740]  表面上是有的
[00:15:53.740 --> 00:15:54.900]  一會兒我們再說
[00:15:54.900 --> 00:15:58.140]  不過索羅做了一件事
[00:15:58.140 --> 00:15:59.540]  他不應該做的
[00:15:59.540 --> 00:16:03.860]  而這次不是第一次做一件他不應該做的事
[00:16:03.860 --> 00:16:06.340]  《撒姆爾記》第十三章
[00:16:06.340 --> 00:16:10.260]  索羅做了另外一件他不應該做的事
[00:16:10.260 --> 00:16:13.060]  如果我們有機會回去看
[00:16:13.060 --> 00:16:15.420]  《撒姆爾記》第十三章裡面
[00:16:15.420 --> 00:16:18.540]  其實有一次在吉甲的時候
[00:16:18.540 --> 00:16:23.700]  索羅在等待撒姆爾去獻祭
[00:16:23.700 --> 00:16:25.900]  撒姆爾遲到
[00:16:25.900 --> 00:16:27.500]  遲到是他不對
[00:16:27.500 --> 00:16:29.940]  怎麼說都是他不對
[00:16:29.940 --> 00:16:34.740]  索羅等得很心急
[00:16:34.740 --> 00:16:36.820]  他做了一件事
[00:16:36.820 --> 00:16:38.620]  他說什麼呢
[00:16:38.620 --> 00:16:40.020]  不要等了
[00:16:40.020 --> 00:16:41.100]  我來
[00:16:41.100 --> 00:16:43.980]  他去獻祭
[00:16:43.980 --> 00:16:46.860]  獻祭是祭司要做的事
[00:16:46.860 --> 00:16:48.220]  不是一個君王
[00:16:48.220 --> 00:16:50.660]  不是其他人可以做的事
[00:16:50.660 --> 00:16:54.980]  但是索羅不理這件事
[00:16:54.980 --> 00:16:57.060]  可能都是說特事特辦
[00:16:57.060 --> 00:16:59.780]  既然撒姆爾還沒來
[00:16:59.780 --> 00:17:00.900]  那我就做了
[00:17:00.900 --> 00:17:03.380]  撒姆爾後來來的時候
[00:17:03.380 --> 00:17:07.940]  索羅對他這個做法有個解釋
[00:17:07.940 --> 00:17:09.620]  這個解釋是什麼呢
[00:17:09.620 --> 00:17:14.340]  他說我等了你這麼久你都不來
[00:17:14.340 --> 00:17:20.460]  百姓開始離隊了
[00:17:20.460 --> 00:17:24.580]  就是說本來他們要等他來就要去打仗
[00:17:24.580 --> 00:17:27.300]  人就聚集在那裡
[00:17:27.300 --> 00:17:29.940]  要獻祭之後就要去打仗
[00:17:29.940 --> 00:17:31.980]  但是等了撒姆爾都還沒來
[00:17:31.980 --> 00:17:34.380]  人心就渙散
[00:17:34.380 --> 00:17:37.620]  而且慢慢人們開始想走了
[00:17:37.620 --> 00:17:40.580]  保羅眼見一人一走
[00:17:40.580 --> 00:17:42.180]  大事就不妙了
[00:17:42.180 --> 00:17:48.700]  所以他就為所謂的傳兒人我獻祭
[00:17:48.700 --> 00:17:55.180]  索羅是看重百姓看重人
[00:17:55.180 --> 00:17:57.380]  給他那種反應
[00:17:57.380 --> 00:18:02.500]  多過上帝定下來的律例和典章
[00:18:02.500 --> 00:18:05.180]  來到這裡的時候
[00:18:05.180 --> 00:18:08.580]  上帝吩咐他要去滅絕所有的
[00:18:08.580 --> 00:18:10.100]  沒錯
[00:18:10.100 --> 00:18:11.580]  他來到的時候
[00:18:11.580 --> 00:18:14.620]  他又私下留起了一部分
[00:18:14.620 --> 00:18:16.500]  剛才我們看見了
[00:18:16.500 --> 00:18:18.380]  如果你讀聖經就發覺了
[00:18:18.380 --> 00:18:22.900]  那些殘弱的殘疾的盡都殺了
[00:18:22.900 --> 00:18:24.620]  美好的就留下
[00:18:24.620 --> 00:18:25.900]  還有
[00:18:25.900 --> 00:18:28.900]  色英雄重英雄他就留下了
[00:18:28.900 --> 00:18:30.860]  亞馬力王
[00:18:30.860 --> 00:18:33.180]  覺得他
[00:18:33.180 --> 00:18:34.620]  為什麼要留他呢
[00:18:34.620 --> 00:18:36.020]  如果我們在主題學上
[00:18:36.020 --> 00:18:37.220]  記得我們討論過
[00:18:37.220 --> 00:18:38.860]  不過這裡不詳細說
[00:18:38.860 --> 00:18:40.340]  有很多的想法
[00:18:40.340 --> 00:18:43.740]  為什麼他要留下這個王呢
[00:18:43.740 --> 00:18:44.580]  我們今天不說
[00:18:44.580 --> 00:18:46.180]  不過最重要的是什麼呢
[00:18:46.180 --> 00:18:46.980]  就是說
[00:18:46.980 --> 00:18:47.900]  總的來說
[00:18:47.900 --> 00:18:54.660]  他沒有聽從上帝的吩咐
[00:18:54.660 --> 00:18:55.660]  就是說
[00:18:55.660 --> 00:18:59.500]  他不敬畏神
[00:18:59.500 --> 00:19:00.900]  弟兄姊妹
[00:19:00.900 --> 00:19:04.140]  信服是敬畏的緣故
[00:19:04.140 --> 00:19:05.780]  就是你要敬畏上帝
[00:19:05.780 --> 00:19:07.140]  有時候我們說
[00:19:07.140 --> 00:19:08.540]  你有沒有聽過
[00:19:08.540 --> 00:19:09.660]  無論你在主題學上
[00:19:09.660 --> 00:19:12.260]  在你家裡
[00:19:12.260 --> 00:19:14.300]  或者在你公司
[00:19:14.300 --> 00:19:16.060]  在學校
[00:19:16.060 --> 00:19:17.860]  誰說話
[00:19:17.860 --> 00:19:20.980]  所謂有牙力一點
[00:19:20.980 --> 00:19:23.820]  有威信一點
[00:19:23.820 --> 00:19:25.140]  你怕那個人
[00:19:25.140 --> 00:19:26.140]  你尊敬那個人
[00:19:26.140 --> 00:19:27.500]  或者怕那個人
[00:19:27.500 --> 00:19:30.700]  你就會聽話一點
[00:19:30.700 --> 00:19:33.740]  所以說得粗俗一點就是說
[00:19:33.740 --> 00:19:35.180]  有時候要響朵
[00:19:35.180 --> 00:19:37.740]  踏朵
[00:19:37.740 --> 00:19:40.980]  我記得
[00:19:40.980 --> 00:19:41.740]  有時候
[00:19:41.740 --> 00:19:43.100]  我書不在這裡
[00:19:43.100 --> 00:19:45.580]  我們說
[00:19:45.580 --> 00:19:49.500]  八點半就要睡覺了
[00:19:49.500 --> 00:19:53.100]  阿爺阿嫲在跟他玩
[00:19:53.100 --> 00:19:54.980]  八點半睡覺
[00:19:54.980 --> 00:19:56.460]  他會吵你的
