
[00:00:00.000 --> 00:00:03.000]  平安,我們一起祈禱
[00:05:17.000 --> 00:05:19.000]  不要幫助解決問題
[00:05:19.000 --> 00:05:25.000]  如果我們時常這樣翻舊帳
[00:05:25.000 --> 00:05:27.000]  就會是離間物有
[00:05:27.000 --> 00:05:29.000]  即是破壞感情
[00:05:29.000 --> 00:05:33.000]  如果我們能夠在家裡
[00:05:33.000 --> 00:05:35.000]  首先學習實踐這個教導
[00:05:35.000 --> 00:05:38.000]  按照雅各的講法
[00:05:38.000 --> 00:05:40.000]  我們就真正有自慰
[00:05:40.000 --> 00:05:42.000]  按照主耶穌的講法
[00:05:42.000 --> 00:05:45.000]  我們就會成為有福的人
[00:05:45.000 --> 00:05:47.000]  因為主耶穌在八福裡面提到
[00:05:47.000 --> 00:05:50.000]  體造和好關係的人有福了
[00:05:50.000 --> 00:05:53.000]  因為他們必稱為神的兒子
[00:05:53.000 --> 00:05:55.000]  這個是新漢語的譯本
[00:05:55.000 --> 00:05:58.000]  新漢語馬大夫的五章九節
[00:05:58.000 --> 00:06:05.000]  我們回來看看雅各書
[00:06:05.000 --> 00:06:11.000]  為什麼雅各在三章十七至十八節這麼強調
[00:06:11.000 --> 00:06:13.000]  從上面來的智慧
[00:06:13.000 --> 00:06:15.000]  是要與人和睦相處
[00:06:15.000 --> 00:06:17.000]  要播種和平
[00:06:17.000 --> 00:06:20.000]  又要為和平努力呢
[00:06:20.000 --> 00:06:24.000]  原因就是相信人的教會
[00:06:24.000 --> 00:06:28.000]  有些很可怕的情況發生
[00:06:28.000 --> 00:06:31.000]  我們看今天的經文
[00:06:31.000 --> 00:06:33.000]  我們看到今天的經文
[00:06:33.000 --> 00:06:35.000]  那些相信的教會裡面
[00:06:35.000 --> 00:06:37.000]  有一些人
[00:06:37.000 --> 00:06:39.000]  有一些敵對上帝的人
[00:06:39.000 --> 00:06:41.000]  已經滲入了教會
[00:06:41.000 --> 00:06:44.000]  早期的教會是爭取得很快的
[00:06:44.000 --> 00:06:47.000]  根據紹行傳一章二十節
[00:06:47.000 --> 00:06:51.000]  我們知道那時信主的猶太人
[00:06:51.000 --> 00:06:53.000]  已經有很多萬人
[00:06:53.000 --> 00:06:55.000]  因為那節經文說
[00:06:55.000 --> 00:07:00.000]  在猶太人當中有數以萬計的信徒
[00:07:00.000 --> 00:07:03.000]  而這本信雅各書
[00:07:03.000 --> 00:07:06.000]  大概是在主后五十年左右寫的
[00:07:06.000 --> 00:07:08.000]  不會遲過主后六十二年
[00:07:08.000 --> 00:07:11.000]  因為雅各在主后六十二年死了
[00:07:11.000 --> 00:07:15.000]  由主耶穌被釘十字架升天之後
[00:07:15.000 --> 00:07:17.000]  短短二十年之內
[00:07:17.000 --> 00:07:21.000]  教會一下子就增長到幾萬人起碼
[00:07:21.000 --> 00:07:23.000]  都未計外邦人
[00:07:23.000 --> 00:07:25.000]  教會裡面的會友
[00:07:25.000 --> 00:07:28.000]  就一定是良友不齊
[00:07:28.000 --> 00:07:30.000]  雅各寫這種信的對象
[00:07:30.000 --> 00:07:33.000]  教會的情況真的非常糟糕
[00:07:33.000 --> 00:07:35.000]  這個教會很混亂
[00:07:35.000 --> 00:07:41.000]  他們當中有嚴峻的衝突鬥爭
[00:07:41.000 --> 00:07:43.000]  衝突鬥爭
[00:07:43.000 --> 00:07:46.000]  在希臘文裡面用的字眼
[00:07:46.000 --> 00:07:52.000]  其實真的是用戰鬥打鬥的字眼來形容
[00:07:52.000 --> 00:07:56.000]  翻教會就好像翻戰場一樣
[00:07:56.000 --> 00:07:58.000]  我相信雅各在這裡
[00:07:58.000 --> 00:08:05.000]  用了一些誇張法去形容基督徒的衝突爭鬥
[00:08:05.000 --> 00:08:09.000]  已經到了一個白熱化的程度
[00:08:09.000 --> 00:08:12.000]  教會裡面有些人要找要取
[00:08:12.000 --> 00:08:14.000]  得不到就殺人
[00:08:14.000 --> 00:08:16.000]  要貪要拿
[00:08:16.000 --> 00:08:18.000]  得不到手就爭就鬥
[00:08:18.000 --> 00:08:23.000]  我相信雅各在這裡措辭嚴厲
[00:08:23.000 --> 00:08:28.000]  來指責教會裡面出現了一些極之壞的情況
[00:08:28.000 --> 00:08:30.000]  有人在這裡爭鬥
[00:08:30.000 --> 00:08:33.000]  但我相信這裡提到殺人
[00:08:33.000 --> 00:08:35.000]  就是比較誇張的說法
[00:08:35.000 --> 00:08:38.000]  是用了一些誇張的手法
[00:08:38.000 --> 00:08:42.000]  反映其實作者雅各情緒都相當激動
[00:08:42.000 --> 00:08:46.000]  我們花一些時間去想一下
[00:08:46.000 --> 00:08:47.000]  去研究一下
[00:08:47.000 --> 00:08:50.000]  究竟當時的基督徒
[00:08:50.000 --> 00:08:51.000]  要找些什麼
[00:08:51.000 --> 00:08:53.000]  要拿些什麼
[00:08:53.000 --> 00:08:59.000]  以致他們有這麼大的衝突爭鬥呢
[00:08:59.000 --> 00:09:02.000]  在經文裡面沒有直接告訴我們
[00:09:02.000 --> 00:09:05.000]  我們只能夠猜一猜
[00:09:05.000 --> 00:09:08.000]  猜一下他們爭的是什麼
[00:09:08.000 --> 00:09:13.000]  這封信大概是寫在公元50年代的期間
[00:09:13.000 --> 00:09:17.000]  換句話說教會已經發展了二十多年了
[00:09:17.000 --> 00:09:20.000]  在早期耶路撒冷的教會
[00:09:20.000 --> 00:09:22.000]  根據小朋友記載
[00:09:22.000 --> 00:09:26.000]  他們的基督徒一起吃大鍋飯的制度
[00:09:26.000 --> 00:09:29.000]  有點像共產主義的制度
[00:09:29.000 --> 00:09:33.000]  但當耶路撒冷教會受迫害
[00:09:33.000 --> 00:09:36.000]  門徒四處散開之後
[00:09:36.000 --> 00:09:42.000]  信主的門徒就不能夠回到耶路撒冷的聖殿聚集
[00:09:42.000 --> 00:09:45.000]  而在各個城市裡面的猶太人
[00:09:45.000 --> 00:09:48.000]  在猶太人的會堂裡面
[00:09:48.000 --> 00:09:50.000]  都不接納基督徒了
[00:09:50.000 --> 00:09:54.000]  基督徒唯一的出路就是找地方
[00:09:54.000 --> 00:09:57.000]  來做教會聚集的場地
[00:09:57.000 --> 00:10:02.000]  因此他們很可能會效法猶太人會堂的方式
[00:10:02.000 --> 00:10:06.000]  就是選立一些長老出來管理會務
[00:10:06.000 --> 00:10:09.000]  在《時代行傳》裡面
[00:10:09.000 --> 00:10:14.000]  其實我們都看到保羅在各地建立了教會之後
[00:10:14.000 --> 00:10:17.000]  也都會選立長老
[00:10:17.000 --> 00:10:22.000]  而在那個時代的長老和牧師
[00:10:22.000 --> 00:10:26.000]  我們今天的牧師是沒有清楚劃界的
[00:10:26.000 --> 00:10:28.000]  其實長老也是牧師
[00:10:28.000 --> 00:10:30.000]  牧師就是長老
[00:10:30.000 --> 00:10:33.000]  我相信當時的牧師長老
[00:10:33.000 --> 00:10:37.000]  已經是有收教會的公知的
[00:10:37.000 --> 00:10:40.000]  他們不是義務工作的
[00:10:40.000 --> 00:10:42.000]  因為提摩太前書的五章
[00:10:42.000 --> 00:10:45.000]  十七至十八節這樣說
[00:10:45.000 --> 00:10:47.000]  善於領導的長老們
[00:10:47.000 --> 00:10:52.000]  尤其是在講道和教道上特別努力的
[00:10:52.000 --> 00:10:56.000]  應該得到加倍的酬報
[00:10:56.000 --> 00:10:58.000]  因為聖經上說
[00:10:58.000 --> 00:11:00.000]  牛在喘谷的時候
[00:11:00.000 --> 00:11:02.000]  不可籠住他的嘴
[00:11:02.000 --> 00:11:07.000]  又說工人應得工錢
[00:11:07.000 --> 00:11:11.000]  在《雅各書》裡面有兩個提示
[00:11:11.000 --> 00:11:13.000]  讓我們更加相信
[00:11:13.000 --> 00:11:17.000]  當時的那些會友在爭做長老
[00:11:17.000 --> 00:11:21.000]  第一個提示就是在《雅各書》三章一節
[00:11:21.000 --> 00:11:23.000]  他們那裡說
[00:11:23.000 --> 00:11:27.000]  你們不應該個個都想當教師
[00:11:27.000 --> 00:11:30.000]  如果當教師的人是沒有地位
[00:11:30.000 --> 00:11:33.000]  又沒有公知的義工
[00:11:33.000 --> 00:11:36.000]  我相信很少人會爭著做
[00:11:36.000 --> 00:11:38.000]  就好像我們今天的教會
[00:11:38.000 --> 00:11:41.000]  很難找人做主一學教師
[00:11:41.000 --> 00:11:43.000]  很多人都不肯做
[00:11:43.000 --> 00:11:47.000]  第二個提示就是在今天經文四章三節
[00:11:47.000 --> 00:11:49.000]  他們說你們所求的
[00:11:49.000 --> 00:11:54.000]  不過是要揮霍享樂罷了
[00:11:54.000 --> 00:11:57.000]  你爭到什麼可以讓你揮霍享樂呢?
[00:11:57.000 --> 00:12:00.000]  我想除了跟錢有關之外
[00:12:00.000 --> 00:12:03.000]  你爭到錢就可以去揮霍享樂了
[00:12:03.000 --> 00:12:07.000]  我相信這個進一步是顯明他們所爭的
[00:12:07.000 --> 00:12:09.000]  是跟錢財有關的
[00:12:09.000 --> 00:12:12.000]  以至如果他們成功爭到的話
[00:12:12.000 --> 00:12:16.000]  就可以用去揮霍享樂
[00:12:16.000 --> 00:12:21.000]  為什麼這些基督徒會變成這樣呢?
[00:12:21.000 --> 00:12:26.000]  主耶穌留給教會的新誡命是要愛倫如己
[00:12:26.000 --> 00:12:29.000]  而現在這間教會的內部
[00:12:29.000 --> 00:12:33.000]  確實發生了強烈的你爭我奪的情況
[00:12:33.000 --> 00:12:40.000]  難怪雅各要用這麼激烈的語氣來責備他們
[00:12:40.000 --> 00:12:44.000]  在今天的經文中雅各為這些基督徒斷證
[00:12:44.000 --> 00:12:49.000]  指出這些基督徒之所以衝突爭吵的原因
[00:12:49.000 --> 00:12:52.000]  最重要的問題就是自我中心
[00:12:52.000 --> 00:12:55.000]  他們雖然是信了主耶穌
[00:12:55.000 --> 00:13:00.000]  但是在實踐信仰方面卻是非常差勁
[00:13:00.000 --> 00:13:03.000]  所以雅各在第一章就已經提醒他們
[00:13:03.000 --> 00:13:05.000]  你們不要欺騙自己
[00:13:05.000 --> 00:13:07.000]  以為只要聽到就夠
[00:13:07.000 --> 00:13:12.000]  我想一般成年人在信耶穌之前
[00:13:12.000 --> 00:13:14.000]  在世界上生活
[00:13:14.000 --> 00:13:17.000]  一定有自己一套對世界的看法
[00:13:17.000 --> 00:13:21.000]  也有自己一套做人處事的標準
[00:13:21.000 --> 00:13:28.000]  而這些標準也一定會受到當時社會風俗
[00:13:28.000 --> 00:13:34.000]  和自己個人人生經驗的影響而產生
[00:13:34.000 --> 00:13:42.000]  雖然不是每一個人都能夠很有系統地描述自己做人做事的法則
[00:13:42.000 --> 00:13:46.000]  不過當每一個人要做決定的時候
[00:13:46.000 --> 00:13:52.000]  他那套法則就會好像那些中藥店裡面的小抽屜
[00:13:52.000 --> 00:13:57.000]  要什麼藥自然就會去到抽屜拿出來
[00:13:57.000 --> 00:14:01.000]  而那些抽屜也不用有標籤說明
[00:14:01.000 --> 00:14:04.000]  我聽過一位基督徒
[00:14:04.000 --> 00:14:07.000]  由於他爸爸從前熱心教會
[00:14:07.000 --> 00:14:10.000]  捐了不少錢支持教會
[00:14:10.000 --> 00:14:14.000]  去到美國也要藉堂建立教會
[00:14:14.000 --> 00:14:18.000]  但是那位教會牧師
[00:14:18.000 --> 00:14:21.000]  鼓勵教會捐了錢之後
[00:14:21.000 --> 00:14:24.000]  寄了去美國給女兒
[00:14:24.000 --> 00:14:28.000]  女兒用自己的名字去買房子
[00:14:28.000 --> 00:14:33.000]  於是基督徒覺得教會牧師信不過
[00:14:33.000 --> 00:14:36.000]  就不肯捐錢支持教會
[00:14:36.000 --> 00:14:41.000]  由於他有了不良的經驗影響了他的行為
[00:14:41.000 --> 00:14:44.000]  但是當我們信了耶穌之後
[00:14:44.000 --> 00:14:47.000]  我們行事為人的方式
[00:14:47.000 --> 00:14:50.000]  就不能夠被世界的方法
[00:14:50.000 --> 00:14:54.000]  和自己的經驗去捆綁
[00:14:54.000 --> 00:14:56.000]  綁死
[00:14:56.000 --> 00:14:59.000]  而是要跟隨聖經的教導
[00:14:59.000 --> 00:15:03.000]  雖然我明白我們不是每一個信耶穌的人
[00:15:03.000 --> 00:15:05.000]  都可以馬上做得完全
[00:15:05.000 --> 00:15:09.000]  但是我們絕對不能夠當聖經的教導是廢話
[00:15:09.000 --> 00:15:14.000]  假如一個信徒在信了主之後
[00:15:14.000 --> 00:15:20.000]  不肯下定決心去實行聖經的教導的話
[00:15:20.000 --> 00:15:24.000]  就好像將一部舊電腦的外殼換了
[00:15:24.000 --> 00:15:27.000]  外表看起來好像新的電腦
[00:15:27.000 --> 00:15:31.000]  裡面仍然在運行386、486那些
[00:15:31.000 --> 00:15:36.000]  那些叫做內部控制組合CPU
[00:15:36.000 --> 00:15:39.000]  其實是不行的
[00:15:39.000 --> 00:15:41.000]  非常可怕
[00:15:41.000 --> 00:15:46.000]  古人說無論誰
[00:15:46.000 --> 00:15:50.000]  在哥倫多後書五章十七節
[00:15:50.000 --> 00:15:53.000]  無論誰一旦有了基督的生命
[00:15:53.000 --> 00:15:55.000]  就是新造的人
[00:15:55.000 --> 00:15:56.000]  舊的已經過去
[00:15:56.000 --> 00:15:58.000]  新的已經來臨
[00:15:58.000 --> 00:16:03.000]  這種新的生命是由裡面開始
[00:16:03.000 --> 00:16:05.000]  不能夠只是外表
[00:16:05.000 --> 00:16:08.000]  一定要由我們的裡面開始
[00:16:08.000 --> 00:16:10.000]  基督來信主之後
[00:16:10.000 --> 00:16:15.000]  如果不改變我們的價值觀和行事為人的標準
[00:16:15.000 --> 00:16:20.000]  就一定會繼續以自我為中心去生活
[00:16:20.000 --> 00:16:23.000]  受自己的慾望驅使
[00:16:23.000 --> 00:16:26.000]  不斷追求更豐富的物質生活
[00:16:26.000 --> 00:16:28.000]  跟隨社會的風氣
[00:16:28.000 --> 00:16:30.000]  盡量去找
[00:16:30.000 --> 00:16:33.000]  找到就用來享受
[00:16:33.000 --> 00:16:37.000]  感觸自己的情慾
[00:16:37.000 --> 00:16:39.000]  有一位很知名的牧師
[00:16:39.000 --> 00:16:41.000]  如果我沒有記錯應該是John Wesley
[00:16:41.000 --> 00:16:43.000]  約翰.衛斯理
[00:16:43.000 --> 00:16:44.000]  他曾經說過
[00:16:44.000 --> 00:16:47.000]  如果基督徒要拼命賺錢是沒有問題的
[00:16:47.000 --> 00:16:51.000]  只要你同時拼命奉獻給上帝
[00:16:51.000 --> 00:16:53.000]  換句話說
[00:16:53.000 --> 00:16:55.000]  賺錢不是問題
[00:16:55.000 --> 00:16:59.000]  問題是我們是不是為上帝而活
[00:16:59.000 --> 00:17:03.000]  我們是為自己而活
[00:17:03.000 --> 00:17:05.000]  其實我們為自己而活
[00:17:05.000 --> 00:17:07.000]  正是社會的風氣
[00:17:07.000 --> 00:17:09.000]  大部分的人不認識上帝
[00:17:09.000 --> 00:17:11.000]  所以他們為自己而活
[00:17:11.000 --> 00:17:13.000]  是無可厚非的
[00:17:13.000 --> 00:17:17.000]  但是假如基督徒都是這樣的話
[00:17:17.000 --> 00:17:20.000]  雅各在第四節說
[00:17:20.000 --> 00:17:24.000]  他就是對上帝不忠不信
[00:17:24.000 --> 00:17:26.000]  原文就是罵他們
[00:17:26.000 --> 00:17:28.000]  你們這班淫亂的人
[00:17:28.000 --> 00:17:30.000]  他的意思就是說
[00:17:30.000 --> 00:17:37.000]  這些人在信仰上犯了奸淫
[00:17:37.000 --> 00:17:39.000]  在聖經中上帝很強調
[00:17:39.000 --> 00:17:42.000]  我們要專心跟隨上帝
[00:17:42.000 --> 00:17:45.000]  所以在十誡一開始就說
[00:17:45.000 --> 00:17:49.000]  除我以外你們不可有別的神
[00:17:49.000 --> 00:17:51.000]  主耶穌也曾經說過
[00:17:51.000 --> 00:17:54.000]  沒有人能夠侍候兩個主人
[00:17:54.000 --> 00:17:58.000]  他若是厭惡這個,喜愛那個
[00:17:58.000 --> 00:18:01.000]  就是看重這個,輕看那個
[00:18:01.000 --> 00:18:05.000]  你們不可能同時作上帝的僕人
[00:18:05.000 --> 00:18:08.000]  又作錢財的奴隸
[00:18:08.000 --> 00:18:12.000]  原中版將第四節翻譯成不忠不信
[00:18:12.000 --> 00:18:15.000]  我覺得都是一個很好的意義
[00:18:15.000 --> 00:18:17.000]  不改變價值觀
[00:18:17.000 --> 00:18:20.000]  就是不肯對上帝忠心
[00:18:20.000 --> 00:18:21.000]  不斷賄銀
[00:18:21.000 --> 00:18:25.000]  就是不相信上帝會照顧我們
[00:18:25.000 --> 00:18:29.000]  好像祂照顧天上的小鳥一樣
[00:18:29.000 --> 00:18:32.000]  接受世界的價值觀
[00:18:32.000 --> 00:18:35.000]  或者保留世界的價值觀而生活的人
[00:18:35.000 --> 00:18:38.000]  真是名副其實的世界仔
[00:18:38.000 --> 00:18:40.000]  但是我們要知道
[00:18:40.000 --> 00:18:44.000]  影響這個世界潮流背後的黑手
[00:18:44.000 --> 00:18:47.000]  是邪靈,是魔鬼
[00:18:47.000 --> 00:18:53.000]  所以做世界仔,受世界的價值觀影響而生活的人
[00:18:53.000 --> 00:18:56.000]  無形中就是受魔鬼影響
[00:18:56.000 --> 00:18:59.000]  成為魔鬼旗下的人
[00:18:59.000 --> 00:19:04.000]  亦都因此成為上帝的敵人
[00:19:04.000 --> 00:19:06.000]  正如第五節所說
[00:19:06.000 --> 00:19:09.000]  誰要跟世界做朋友
[00:19:09.000 --> 00:19:13.000]  誰就是上帝的敵人
[00:19:13.000 --> 00:19:18.000]  而上帝其實非常盼望跟我們做朋友
[00:19:18.000 --> 00:19:20.000]  他盼望到一個地步
[00:19:20.000 --> 00:19:23.000]  他派遣他的獨生仔來到世界上
[00:19:23.000 --> 00:19:25.000]  為我們的罪而死
[00:19:25.000 --> 00:19:30.000]  使我們可以重新成為上帝的朋友
[00:19:30.000 --> 00:19:35.000]  這些事全部都是上帝主動做的
[00:19:35.000 --> 00:19:40.000]  表明給我們看上帝是多麼盼望
[00:19:40.000 --> 00:19:44.000]  跟我們和好
[00:19:44.000 --> 00:19:47.000]  在我當中有微信主的朋友
[00:19:47.000 --> 00:19:49.000]  或者弟兄姊妹
[00:19:49.000 --> 00:19:53.000]  我們願不願意做上帝的朋友
[00:19:53.000 --> 00:19:58.000]  還是做上帝的敵人呢?
[00:19:58.000 --> 00:20:01.000]  假如我們願意做上帝的朋友的話
[00:20:01.000 --> 00:20:03.000]  亞方告訴我們
[00:20:03.000 --> 00:20:06.000]  唯一的方法就是謙卑自己
[00:20:06.000 --> 00:20:09.000]  信服上帝
[00:20:09.000 --> 00:20:10.000]  我有時想
[00:20:10.000 --> 00:20:12.000]  上帝其實是有能力
[00:20:12.000 --> 00:20:16.000]  去創造一班沒有自由意志的人
[00:20:16.000 --> 00:20:18.000]  好像機械人一樣
[00:20:18.000 --> 00:20:21.000]  個個都只是會讚美上帝
[00:20:21.000 --> 00:20:24.000]  信服上帝的人
[00:20:24.000 --> 00:20:28.000]  但是聖經中看到上帝沒有這樣做
[00:20:28.000 --> 00:20:32.000]  因為這樣做太過沒有意義了
[00:20:32.000 --> 00:20:36.000]  上帝做人就是要給人有自由的意志
[00:20:36.000 --> 00:20:39.000]  我們要用我們自由的意志去謙卑自己
[00:20:39.000 --> 00:20:40.000]  信服上帝
[00:20:40.000 --> 00:20:42.000]  親近上帝
[00:20:42.000 --> 00:20:44.000]  上帝就會親近我們
[00:20:44.000 --> 00:20:46.000]  當我們做錯事的時候
[00:20:46.000 --> 00:20:48.000]  我們應該悔改
[00:20:48.000 --> 00:20:51.000]  正如那個在第八節到第十節
[00:20:51.000 --> 00:20:53.000]  勸那些基督徒說
[00:20:53.000 --> 00:20:56.000]  有罪的人要潔淨你們的手
[00:20:56.000 --> 00:20:59.000]  偽善的人要潔淨你們的心
[00:20:59.000 --> 00:21:03.000]  你應該悲傷、哀悼、哭泣
[00:21:03.000 --> 00:21:06.000]  要將喧笑變為哀哭
[00:21:06.000 --> 00:21:08.000]  喜樂變為悲愁
[00:21:08.000 --> 00:21:10.000]  要在主面前謙卑
[00:21:10.000 --> 00:21:12.000]  他就提升美滿
[00:21:12.000 --> 00:21:15.000]  在這裡提到提升
[00:21:15.000 --> 00:21:17.000]  按照上文的意思
[00:21:17.000 --> 00:21:22.000]  很可能是說上帝會將一些願意信服上帝的人
[00:21:22.000 --> 00:21:25.000]  將自己從前的世界觀改變的人
[00:21:25.000 --> 00:21:30.000]  提升他做教會的領袖、教師或者牧師
[00:21:30.000 --> 00:21:33.000]  因為這個是當時教會的人
[00:21:33.000 --> 00:21:37.000]  用盡方法去爭、去揹的東西
[00:21:37.000 --> 00:21:40.000]  但是在舊約聖經當中
[00:21:40.000 --> 00:21:42.000]  我們都可以看到
[00:21:42.000 --> 00:21:46.000]  很多人是被上帝提升的例子
[00:21:46.000 --> 00:21:52.000]  當阿伯海罕願意信服上帝離鄉別井的時候
[00:21:52.000 --> 00:21:57.000]  上帝就將他提升為多國的父
[00:21:57.000 --> 00:22:01.000]  當約瑟願意信服上帝
[00:22:01.000 --> 00:22:05.000]  無論他是做奴隸或者做囚犯的時候
[00:22:05.000 --> 00:22:08.000]  他都一樣依靠上帝
[00:22:08.000 --> 00:22:13.000]  最後上帝就將他升為埃及的宰相
[00:22:13.000 --> 00:22:18.000]  比里拉合地位低微
[00:22:18.000 --> 00:22:20.000]  還不是猶太人呢
[00:22:20.000 --> 00:22:24.000]  但是當他願意信服以色列的上帝的時候
[00:22:24.000 --> 00:22:26.000]  他就被上帝提升
[00:22:26.000 --> 00:22:30.000]  他成為耶穌先祖裏面的其中一位
[00:22:30.000 --> 00:22:36.000]  並且在馬太福音的族譜上提了他的名字出來
