
[00:00:00.000 --> 00:00:03.200]  今天我們會繼續《獵王記》上的訊息
[00:03:01.800 --> 00:03:03.360]  然後去到那個
[00:03:03.360 --> 00:03:04.480]  走廊很多煙
[00:03:04.480 --> 00:03:06.320]  每個人都在逃亡
[00:03:06.320 --> 00:03:08.280]  原來在睡夢中
[00:03:08.280 --> 00:03:10.080]  你要聽到警號
[00:03:10.080 --> 00:03:11.120]  然後聽到警號
[00:03:11.120 --> 00:03:12.960]  你要有回應
[00:03:12.960 --> 00:03:14.520]  懂得逃生
[00:03:14.520 --> 00:03:16.040]  這樣才有用
[00:03:16.040 --> 00:03:18.080]  今天我們的經文都是說到
[00:03:18.080 --> 00:03:19.680]  響警鐘
[00:03:19.680 --> 00:03:23.280]  今天說到耶羅波安的罪
[00:03:23.280 --> 00:03:26.360]  上次梁牧師幫我們說了他的罪
[00:03:26.360 --> 00:03:28.760]  今天我們會說第十三章
[00:03:28.760 --> 00:03:30.800]  其實經文的結構十二和十三章
[00:03:30.800 --> 00:03:32.800]  好像一個三文字一樣
[00:03:32.800 --> 00:03:35.040]  頭尾是說耶羅波安的罪
[00:03:35.040 --> 00:03:38.200]  中間夾了一個神人的故事
[00:03:38.200 --> 00:03:39.560]  這個神人的故事就是
[00:03:39.560 --> 00:03:41.640]  上帝要藉著這個神人的經歷
[00:03:41.640 --> 00:03:43.720]  去警告耶羅波安
[00:03:43.720 --> 00:03:45.000]  你要悔改了
[00:03:45.000 --> 00:03:47.520]  你看看神人這樣死法
[00:03:47.520 --> 00:03:48.640]  他是我的僕人
[00:03:48.640 --> 00:03:50.000]  他也要這樣死法
[00:03:50.000 --> 00:03:51.440]  你還不悔改
[00:03:51.440 --> 00:03:53.440]  所以今天我們看B這一點
[00:03:53.440 --> 00:03:56.400]  神人的故事說什麼呢
[00:03:56.400 --> 00:03:58.160]  首先耶羅波安有什麼罪呢
[00:03:58.160 --> 00:04:01.440]  就是他設立幽壇
[00:04:01.440 --> 00:04:03.880]  他叫人不要去耶路撒冷那裡
[00:04:03.880 --> 00:04:05.120]  聖殿敬拜神
[00:04:05.120 --> 00:04:07.040]  不准人去敬拜耶和華
[00:04:07.040 --> 00:04:08.800]  他自己做一個宗教
[00:04:08.800 --> 00:04:09.840]  拜金牛毒
[00:04:09.840 --> 00:04:11.440]  然後搞兩個聖殿出來
[00:04:11.440 --> 00:04:12.160]  幽壇
[00:04:12.160 --> 00:04:13.840]  一個在丹
[00:04:13.840 --> 00:04:15.280]  一個在伯特利
[00:04:15.280 --> 00:04:17.000]  在他自己的地頭
[00:04:17.000 --> 00:04:18.880]  就搞兩個幽壇出來
[00:04:18.880 --> 00:04:21.520]  然後納自己的老友
[00:04:21.520 --> 00:04:22.480]  自己友
[00:04:22.480 --> 00:04:24.120]  就做祭司
[00:04:24.120 --> 00:04:26.760]  就取代利美人
[00:04:26.760 --> 00:04:28.440]  然後他就做金牛毒
[00:04:28.440 --> 00:04:29.280]  做了金牛毒
[00:04:29.280 --> 00:04:30.600]  做了一個神像
[00:04:30.600 --> 00:04:32.440]  然後就說你不要拜耶和華
[00:04:32.440 --> 00:04:34.000]  去耶路撒冷很遠
[00:04:34.000 --> 00:04:35.160]  你拜我這個吧
[00:04:35.160 --> 00:04:35.920]  這個金牛毒
[00:04:35.920 --> 00:04:38.280]  不就是帶領你出埃及那個耶和華
[00:04:38.280 --> 00:04:41.600]  他想取代耶和華
[00:04:41.600 --> 00:04:43.920]  所以我們留意第十三章說什麼呢
[00:04:43.920 --> 00:04:47.120]  就是上帝派神人警告他
[00:04:47.120 --> 00:04:48.160]  首先第一樣
[00:04:48.160 --> 00:04:49.800]  就是神人警告耶路撒冷
[00:04:49.800 --> 00:04:52.280]  你不要再帶領以色列人拜偶像了
[00:04:52.280 --> 00:04:53.880]  你犯了一個很嚴重的罪
[00:04:53.880 --> 00:04:55.240]  你不讓人拜耶和華
[00:04:55.240 --> 00:04:57.240]  還要弄一個神像
[00:04:57.240 --> 00:04:58.880]  來叫人拜神像
[00:04:58.880 --> 00:05:01.520]  你是一國之君來的
[00:05:01.520 --> 00:05:02.840]  你犯了很嚴重的罪
[00:05:02.840 --> 00:05:05.240]  所以上帝就要停止他
[00:05:05.240 --> 00:05:06.200]  就要制止他
[00:05:06.200 --> 00:05:09.200]  派一個神人警告他
[00:05:09.200 --> 00:05:13.640]  接著神人受引誘
[00:05:13.640 --> 00:05:15.480]  但是他仍然遵了神的命令
[00:05:15.480 --> 00:05:16.480]  因為皇帝說
[00:05:16.480 --> 00:05:17.640]  不如你來我的皇宮
[00:05:17.640 --> 00:05:19.680]  我請你吃頓飯
[00:05:19.680 --> 00:05:20.720]  但是上帝吩咐他
[00:05:20.720 --> 00:05:23.080]  你不准在伯大利吃東西
[00:05:23.080 --> 00:05:25.400]  於是神人就聽了神的命令
[00:05:25.400 --> 00:05:27.000]  信服
[00:05:27.000 --> 00:05:28.200]  然後第三樣
[00:05:28.200 --> 00:05:29.520]  神人受欺騙
[00:05:29.520 --> 00:05:32.160]  有一個老仙子走去騙他
[00:05:32.160 --> 00:05:33.880]  然後叫他去他家裡吃飯
[00:05:33.880 --> 00:05:37.880]  於是神人就違背了神的命令
[00:05:37.880 --> 00:05:40.240]  於是神人受神責備
[00:05:40.240 --> 00:05:41.880]  然後怎麼死的
[00:05:41.880 --> 00:05:44.480]  被獅子咬死
[00:05:44.480 --> 00:05:46.360]  然後這個警長就很恐怖
[00:05:46.360 --> 00:05:48.120]  老仙子埋葬神人
[00:05:48.120 --> 00:05:49.280]  然後醒悟
[00:05:49.280 --> 00:05:52.920]  原來這個神的話真是真的
[00:05:52.920 --> 00:05:54.480]  你要快點回應神的話
[00:05:54.480 --> 00:05:58.200]  因為警告人的神人都死了
[00:05:58.200 --> 00:05:59.760]  後來最後就是耶羅波安
[00:05:59.760 --> 00:06:02.520]  見到這樣的事都不肯悔改
[00:06:02.520 --> 00:06:03.880]  所以十三章我說完了
[00:06:03.880 --> 00:06:05.760]  可以下課了
[00:06:05.760 --> 00:06:09.400]  但是這個故事和我們有什麼關係
[00:06:09.400 --> 00:06:10.880]  我們今天要學三個功課
[00:06:10.880 --> 00:06:12.880]  我們先看第一節
[00:06:12.880 --> 00:06:14.760]  請大家幫我讀
[00:06:14.760 --> 00:06:15.760]  預備 1 2 3
[00:06:15.760 --> 00:06:18.560]  那時有一個神人供邀
[00:06:18.560 --> 00:06:21.880]  從九大遊到屈合地
[00:06:21.880 --> 00:06:25.800]  耶羅波安正靠在南方要燒香
[00:06:25.800 --> 00:06:28.680]  原來這件事是在進行崇拜
[00:06:28.680 --> 00:06:31.600]  燒香 獻祭
[00:06:31.600 --> 00:06:35.480]  就是耶羅波安正要在壇上燒香
[00:06:35.480 --> 00:06:37.400]  在那個時候殺入一個人
[00:06:37.400 --> 00:06:38.960]  就是上帝插手了
[00:06:38.960 --> 00:06:41.400]  派他的僕人來指證他
[00:06:41.400 --> 00:06:42.680]  那個是在崇拜
[00:06:42.680 --> 00:06:43.680]  我們再讀好嗎
[00:06:43.680 --> 00:06:46.720]  這事就是之前那件事
[00:06:46.720 --> 00:06:47.760]  十二章我們一起讀
[00:06:47.760 --> 00:06:48.680]  預備 起
[00:06:48.680 --> 00:06:52.800]  耶羅波安定八月十五日為節慶
[00:06:52.800 --> 00:06:55.440]  最後有佳績節慶一約
[00:06:55.440 --> 00:06:57.600]  自己上層建制
[00:06:57.600 --> 00:07:02.560]  他在伯格利亞這樣跟他所處的普通建制
[00:07:02.560 --> 00:07:07.200]  又將南無丘同的祭司安置在伯格利亞
[00:07:07.200 --> 00:07:09.200]  他在八月十五日
[00:07:09.200 --> 00:07:12.120]  就是他私自鎖定的月一日
[00:07:12.120 --> 00:07:15.400]  為伯格利亞人下作節慶的日子
[00:07:15.400 --> 00:07:18.080]  在伯格利亞上壇燒香
[00:07:18.080 --> 00:07:23.720]  這裏黃色的字全部是在說宗教禮儀在做的
[00:07:23.720 --> 00:07:26.880]  有節慶 有祭司 獻祭
[00:07:26.880 --> 00:07:27.920]  有燒香
[00:07:27.920 --> 00:07:29.680]  就好像我們今天在崇拜
[00:07:29.680 --> 00:07:32.760]  我們有聖餐 有牧師 有講道
[00:07:32.760 --> 00:07:35.600]  有琴手 有鼓手 有競派隊
[00:07:35.600 --> 00:07:40.960]  全部都是在敬拜 崇拜的宗教禮儀
[00:07:40.960 --> 00:07:42.320]  全部都是很好的
[00:07:42.320 --> 00:07:44.640]  但這段經文有甚麼不好
[00:07:44.640 --> 00:07:45.960]  有甚麼不好
[00:07:45.960 --> 00:07:48.280]  紅色的字 你留意
[00:07:48.280 --> 00:07:51.640]  就是耶羅波安自己上壇
[00:07:51.640 --> 00:07:52.720]  自己建制
[00:07:52.720 --> 00:07:56.320]  然後整個休壇出來取代耶路撒冷聖殿
[00:07:56.320 --> 00:08:00.080]  然後自己做個金流獨的神像取代耶和華
[00:08:00.080 --> 00:08:03.000]  然後私自鎖定的日月
[00:08:03.000 --> 00:08:05.320]  就來定了節慶燒香
[00:08:05.320 --> 00:08:09.200]  它是按自己的司儀來牽制
[00:08:09.200 --> 00:08:12.000]  不只是看表面回來崇拜
[00:08:12.000 --> 00:08:14.560]  究竟這個崇拜是帶人朝向耶和華
[00:08:14.560 --> 00:08:17.680]  還是朝向離開耶和華的呢
[00:08:17.680 --> 00:08:18.480]  很重要
[00:08:18.480 --> 00:08:21.360]  不只是表面有聖餐 有張桌子
[00:08:21.360 --> 00:08:24.520]  有個琴手 有個競拜 宗教禮儀在做事
[00:08:24.520 --> 00:08:27.480]  黃色的字是正常的一個崇拜
[00:08:27.480 --> 00:08:30.320]  但紅色的字是那個人的心態
[00:08:30.320 --> 00:08:32.920]  那個人的心態是他做偶像
[00:08:32.920 --> 00:08:36.640]  自己有休壇 自己上壇獻祭司儀
[00:08:36.640 --> 00:08:38.960]  所以上帝介入
[00:08:38.960 --> 00:08:42.640]  上帝介入就叫一個神人來祭祀他
[00:08:42.640 --> 00:08:47.560]  帶出耶和華的命令在這裡祭祀他
[00:08:47.560 --> 00:08:49.720]  這裡有兩個的審判
[00:08:49.720 --> 00:08:51.520]  就是他說三百年之後
[00:08:51.520 --> 00:08:56.760]  上帝會藉著猶大國的約西亞王來審判你
[00:08:56.760 --> 00:09:00.160]  在這裡燒香的祭司會死
[00:09:00.160 --> 00:09:03.440]  原來對他來說是三百年後才發生的
[00:09:03.440 --> 00:09:06.720]  當然他不知道約西亞是三百年之後
[00:09:06.720 --> 00:09:08.680]  但是神人告訴他
[00:09:08.680 --> 00:09:11.680]  在很多年之後
[00:09:11.680 --> 00:09:16.160]  上帝要審判你所立的休壇上的祭司
[00:09:16.160 --> 00:09:18.680]  然後即時都有一個預兆
[00:09:18.680 --> 00:09:21.760]  他說休壇會即時破裂
[00:09:21.760 --> 00:09:23.720]  然後那些灰會倒瀉
[00:09:23.720 --> 00:09:27.440]  這件事一定會應驗警告耶羅波安
[00:09:27.440 --> 00:09:29.720]  你現在快點悔改
[00:09:29.720 --> 00:09:32.320]  所以上帝介入
[00:09:32.320 --> 00:09:34.080]  然後耶羅波安的反應是什麼
[00:09:34.080 --> 00:09:35.000]  大家讀好嗎
[00:09:35.000 --> 00:09:35.360]  幫我讀
[00:09:35.360 --> 00:09:36.880]  預備 一二三
[00:09:36.880 --> 00:09:41.160]  耶羅波安明天神人伯日會亦有
[00:09:41.160 --> 00:09:42.680]  呼叫敵人
[00:09:42.680 --> 00:09:45.040]  就從下上上手處
[00:09:45.040 --> 00:09:46.440]  乃至下下
[00:09:46.440 --> 00:09:48.600]  獲向神人所施之手
[00:09:48.600 --> 00:09:50.040]  就呼我們
[00:09:50.040 --> 00:09:51.400]  不得挽回
[00:09:51.400 --> 00:09:53.080]  下下破裂
[00:09:53.080 --> 00:09:55.400]  下上的灰燼灑熱
[00:09:55.400 --> 00:09:59.880]  正如神人告訴耶羅波安你所施的祭司
[00:09:59.880 --> 00:10:02.040]  這裡耶羅波安的反應就是
[00:10:02.040 --> 00:10:03.800]  你說的話不合聽
[00:10:03.800 --> 00:10:05.040]  拒絕
[00:10:05.040 --> 00:10:07.560]  然後還說抓住那個港員
[00:10:07.560 --> 00:10:09.000]  我不知道大家說的時候
[00:10:09.000 --> 00:10:11.920]  有沒有人說抓住帶走佛陀阿爾法
[00:10:11.920 --> 00:10:12.680]  不合聽
[00:10:12.680 --> 00:10:13.400]  不想聽
[00:10:13.400 --> 00:10:14.960]  然後抓住他
[00:10:14.960 --> 00:10:15.880]  掩住他的嘴巴
[00:10:15.880 --> 00:10:18.000]  他那隻手立刻做什麼
[00:10:18.000 --> 00:10:18.640]  枯乾
[00:10:18.640 --> 00:10:19.960]  上帝罰他
[00:10:19.960 --> 00:10:21.280]  然後不能挖回
[00:10:21.280 --> 00:10:22.880]  然後那個壇裂了
[00:10:22.880 --> 00:10:23.720]  應驗了
[00:10:23.720 --> 00:10:25.040]  那些灰倒瀉
[00:10:25.040 --> 00:10:27.480]  神人說的話應驗
[00:10:27.480 --> 00:10:28.560]  就是說
[00:10:28.560 --> 00:10:31.120]  當人不喜歡聽警告的話
[00:10:31.120 --> 00:10:33.640]  其實是改變不了警告的信息
[00:10:33.640 --> 00:10:34.400]  我不喜歡聽
[00:10:34.400 --> 00:10:35.040]  掩住耳朵
[00:10:35.040 --> 00:10:36.320]  不要說
[00:10:36.320 --> 00:10:38.280]  但其實你不喜歡聽
[00:10:38.280 --> 00:10:40.960]  不代表那個信息不應驗
[00:10:40.960 --> 00:10:43.360]  這個耶羅波安不喜歡聽
[00:10:43.360 --> 00:10:45.720]  甚至叫他抓住那個港員走
[00:10:45.720 --> 00:10:47.000]  掩住耳朵
[00:10:47.000 --> 00:10:48.520]  拒絕警告
[00:10:48.520 --> 00:10:51.720]  改變不了警告的信息
[00:10:51.720 --> 00:10:53.200]  於是他怎樣回應呢
[00:10:53.200 --> 00:10:55.120]  那隻手不能屈曲
[00:10:55.120 --> 00:10:56.000]  我們大家一起讀這一節
[00:10:56.000 --> 00:10:56.440]  好嗎
[00:10:56.440 --> 00:10:56.960]  預備
[00:10:56.960 --> 00:10:58.880]  我為了神聖書
[00:10:58.880 --> 00:11:00.800]  請你為我告道
[00:11:00.800 --> 00:11:02.080]  求你幫我祈禱
[00:11:02.080 --> 00:11:04.800]  神人已使我的手復原
[00:11:04.800 --> 00:11:07.280]  於是神人叫我耶和華
[00:11:07.280 --> 00:11:09.320]  我的手就復原
[00:11:09.320 --> 00:11:11.360]  應驗上上帝的樣子
[00:11:11.360 --> 00:11:12.560]  這個皇帝他就說
[00:11:12.560 --> 00:11:13.000]  哎呀
[00:11:13.000 --> 00:11:14.480]  你幫我祈禱吧
[00:11:14.480 --> 00:11:16.400]  我的手僵硬了
[00:11:16.400 --> 00:11:17.320]  求你幫我祈禱
[00:11:17.320 --> 00:11:19.520]  讓我的手復原吧
[00:11:19.520 --> 00:11:21.800]  他有沒有認罪
[00:11:21.800 --> 00:11:23.800]  有沒有說我拜偶像錯
[00:11:23.800 --> 00:11:25.160]  有沒有悔改
[00:11:25.160 --> 00:11:25.480]  沒有
[00:11:25.480 --> 00:11:26.800]  但他有沒有祈禱
[00:11:26.800 --> 00:11:27.280]  有
[00:11:27.280 --> 00:11:28.640]  為了什麼祈禱
[00:11:28.640 --> 00:11:30.120]  我頭痛你閹我頭
[00:11:30.120 --> 00:11:32.200]  我腳痛你閹我腳
[00:11:32.200 --> 00:11:34.320]  我們的祈禱會不會有時都是這樣
[00:11:34.320 --> 00:11:36.320]  求神就幫我這樣幫我那樣
[00:11:36.320 --> 00:11:38.280]  但沒有反省我們跟神的關係
[00:11:38.280 --> 00:11:39.880]  神提醒你有罪你要悔改
[00:11:39.880 --> 00:11:40.680]  你聽不到
[00:11:40.680 --> 00:11:41.440]  不想聽
[00:11:41.440 --> 00:11:42.880]  總之不適合聽的關上
[00:11:42.880 --> 00:11:43.840]  但我現在有事
[00:11:43.840 --> 00:11:45.080]  拜託神你幫我
[00:11:45.080 --> 00:11:45.920]  對不對
[00:11:45.920 --> 00:11:48.960]  皇帝都懂得求神人祈禱
[00:11:48.960 --> 00:11:51.120]  不過神很憐憫他
[00:11:51.120 --> 00:11:54.800]  神憐憫神人和羅邦安
[00:11:54.800 --> 00:11:58.040]  皇帝的手馬上好起來
[00:11:58.040 --> 00:11:59.680]  如常一樣
[00:11:59.680 --> 00:12:01.040]  羅邦安有什麼問題
[00:12:01.040 --> 00:12:03.240]  警號
[00:12:03.240 --> 00:12:05.040]  只聽適合聽的說話
[00:12:05.040 --> 00:12:06.680]  如果你聽到只聽
[00:12:06.680 --> 00:12:09.320]  鼓勵吧安慰吧很感動
[00:12:09.320 --> 00:12:11.520]  但一在講台上說你有罪
[00:12:11.520 --> 00:12:14.120]  你要小心的事就閉上耳朵不聽
[00:12:14.120 --> 00:12:14.960]  小心
[00:12:14.960 --> 00:12:16.560]  拒絕警告的訊息
[00:12:16.560 --> 00:12:19.000]  不等於你可以改變警告的內容
[00:12:19.000 --> 00:12:20.920]  OK嗎
[00:12:20.920 --> 00:12:22.240]  只顧自己安危
[00:12:22.240 --> 00:12:24.080]  我的手你幫我吧
[00:12:24.080 --> 00:12:26.240]  好起來之後又顧替復盲
[00:12:26.240 --> 00:12:28.200]  我的祈禱都是我的手
[00:12:28.200 --> 00:12:29.160]  我的女兒
[00:12:29.160 --> 00:12:30.040]  我的兒子
[00:12:30.040 --> 00:12:31.880]  我的生意
[00:12:31.880 --> 00:12:33.440]  我的健康
[00:12:33.440 --> 00:12:35.080]  但你為這些祈禱的時候
[00:12:35.080 --> 00:12:37.480]  你有沒有想你跟神的關係是怎樣
[00:12:37.480 --> 00:12:40.080]  所以今天我們學第一樣
[00:12:40.080 --> 00:12:41.800]  聘名聖遇賢祭
[00:12:41.800 --> 00:12:43.160]  其實在這段經文裡面
[00:12:43.160 --> 00:12:45.400]  那個場景就是崇拜的場景
[00:12:45.400 --> 00:12:46.840]  好像現在這樣
[00:12:46.840 --> 00:12:50.120]  有牧師有祭壇有侍奉的人員
[00:12:50.120 --> 00:12:52.400]  但問題就是究竟我們的崇拜
[00:12:52.400 --> 00:12:55.160]  是帶人朝向耶和華上帝
[00:12:55.160 --> 00:12:56.680]  還是向了偶像
[00:12:56.680 --> 00:12:59.000]  或者說你帶著什麼心態回來
[00:12:59.000 --> 00:13:00.520]  其實在基督教週報
[00:13:00.520 --> 00:13:01.720]  流傳了幾年
[00:13:01.720 --> 00:13:03.440]  有一個打游師
[00:13:03.440 --> 00:13:05.320]  就叫做教會百態
[00:13:05.320 --> 00:13:07.880]  我們要引以為戒
[00:13:07.880 --> 00:13:10.560]  我聽的時候覺得挺好笑的
[00:13:10.560 --> 00:13:12.320]  我的心態都是
[00:13:12.320 --> 00:13:14.480]  如果他說中我的事情就改
[00:13:14.480 --> 00:13:18.280]  所謂有則改之
[00:13:18.280 --> 00:13:20.280]  懂不懂下一句
[00:13:20.280 --> 00:13:21.240]  他們很厲害
[00:13:21.240 --> 00:13:22.520]  無則加勉
[00:13:22.520 --> 00:13:23.320]  不過你知道的
[00:13:23.320 --> 00:13:25.080]  應該跟我差不多年紀
[00:13:25.080 --> 00:13:27.160]  年輕人未必很懂這一句
[00:13:27.160 --> 00:13:28.520]  就是說說中你
[00:13:28.520 --> 00:13:29.800]  那你就要改
[00:13:29.800 --> 00:13:31.840]  但原來不是說中你
[00:13:31.840 --> 00:13:33.160]  那就當加勉
[00:13:33.160 --> 00:13:34.200]  就是說我都感恩了
[00:13:34.200 --> 00:13:36.000]  我沒有中了這些情況
[00:13:36.000 --> 00:13:38.080]  究竟教會有什麼百態
[00:13:38.080 --> 00:13:38.960]  是我們要小心的
[00:13:38.960 --> 00:13:40.000]  第一
[00:13:40.000 --> 00:13:43.200]  崇拜實行輪班祭
[00:13:43.200 --> 00:13:44.320]  今個禮拜你回
[00:13:44.320 --> 00:13:45.320]  下個禮拜你回
[00:13:45.320 --> 00:13:46.400]  撐一下場面就行了
[00:13:46.400 --> 00:13:47.240]  不要這麼疏落
[00:13:47.240 --> 00:13:48.960]  也要給面子牧師
[00:13:48.960 --> 00:13:49.880]  輪著回
[00:13:49.880 --> 00:13:50.960]  你只回祖堂
[00:13:50.960 --> 00:13:52.880]  我下個禮拜就不回了
[00:13:52.880 --> 00:13:53.920]  輪班祭
[00:13:53.920 --> 00:13:56.120]  如果崇拜輪班祭
[00:13:56.120 --> 00:13:57.840]  賞面出席
[00:13:57.840 --> 00:13:59.320]  慰交祭
[00:13:59.320 --> 00:14:01.400]  賞面也要見一下牧者
[00:14:01.400 --> 00:14:03.240]  見一下組員
[00:14:03.240 --> 00:14:05.840]  奉獻多少無謂提
[00:14:05.840 --> 00:14:08.680]  堅信天父我沒什麼辦法
[00:14:08.680 --> 00:14:11.000]  試奉缺席就找人剃
[00:14:11.000 --> 00:14:14.360]  敬拜暢施當然是給人剃
[00:14:14.360 --> 00:14:16.160]  祈禱只是慰藥東西
[00:14:16.160 --> 00:14:17.280]  我的手彎不了
[00:14:17.280 --> 00:14:18.480]  上帝你幫我搞定
[00:14:18.480 --> 00:14:20.960]  聖經封塵早放低
[00:14:20.960 --> 00:14:24.440]  遲到早退始老細
[00:14:24.440 --> 00:14:26.560]  童工幹事就任我洗
[00:14:26.560 --> 00:14:27.840]  幫我影印童工
[00:14:27.840 --> 00:14:28.680]  幫我做些什麼
[00:14:28.680 --> 00:14:29.360]  洗廁所
[00:14:29.360 --> 00:14:30.800]  濕了
