
[00:00:00.000 --> 00:00:01.320]  丙姐妹,早晨
[00:02:54.280 --> 00:02:56.080]  我也覺得激勵我不夠
[00:02:56.080 --> 00:02:59.040]  以下一句才是結束
[00:02:59.040 --> 00:03:00.360]  我們一起讀
[00:03:00.360 --> 00:03:02.240]  《小六行傳》一章八節
[00:03:02.240 --> 00:03:03.760]  預備,一二三
[00:03:03.760 --> 00:03:05.760]  「但聖靈降臨在
[00:03:05.760 --> 00:03:16.960]  作我的見證」
[00:03:16.960 --> 00:03:18.560]  兩千年前
[00:03:18.560 --> 00:03:21.080]  交通沒有今天那麼發達
[00:03:21.080 --> 00:03:24.880]  所有地方不是坐船走路
[00:03:24.880 --> 00:03:26.240]  或者坐車
[00:03:26.240 --> 00:03:27.480]  但是兩千年前
[00:03:27.480 --> 00:03:29.600]  主耶穌向一群門徒
[00:03:29.600 --> 00:03:32.920]  給了一個太大的工作
[00:03:32.920 --> 00:03:34.760]  大得嚇死他們
[00:03:34.760 --> 00:03:37.400]  就是要將福音由耶路撒冷
[00:03:37.400 --> 00:03:39.160]  去猶太全地
[00:03:39.160 --> 00:03:40.840]  去到撒瑪利亞
[00:03:40.840 --> 00:03:42.400]  直到地極
[00:03:42.400 --> 00:03:45.720]  作我的見證
[00:03:45.720 --> 00:03:48.200]  我想門徒當時聽到的時候
[00:03:48.200 --> 00:03:50.400]  都嚇壞了
[00:03:50.400 --> 00:03:52.080]  他們可能會問主耶穌
[00:03:52.080 --> 00:03:54.560]  我哪有能力做這件事呢?
[00:03:54.560 --> 00:03:55.880]  主耶穌也知道
[00:03:55.880 --> 00:03:57.600]  他們或許沒有什麼能力
[00:03:57.600 --> 00:04:04.000]  所以主耶穌會差派聖靈降臨在他們身上
[00:04:04.000 --> 00:04:07.600]  主耶穌希望他們得著能力
[00:04:07.600 --> 00:04:10.000]  然後方向就是
[00:04:10.000 --> 00:04:11.760]  去到地極
[00:04:11.760 --> 00:04:14.960]  作我的見證
[00:04:14.960 --> 00:04:19.880]  當時領受這個使命的大約五百人
[00:04:19.880 --> 00:04:21.560]  兩千年後的今天
[00:04:21.560 --> 00:04:24.920]  有十四至十六億人
[00:04:24.920 --> 00:04:27.320]  已經認識了這個福音
[00:04:27.320 --> 00:04:29.680]  今日這支棒交給我們
[00:04:29.680 --> 00:04:32.520]  我們將這支棒放在櫃桶
[00:04:32.520 --> 00:04:34.320]  還是拿出來呢?
[00:04:34.320 --> 00:04:36.360]  主耶穌希望它的燈
[00:04:36.360 --> 00:04:38.840]  不是放在櫃桶下面
[00:04:38.840 --> 00:04:44.960]  而是放在台上
[00:04:44.960 --> 00:04:46.240]  簡單來說
[00:04:46.240 --> 00:04:48.240]  主耶穌希望我們將它的福音
[00:04:48.240 --> 00:04:50.360]  傳遍世人、傳遍世界
[00:04:50.360 --> 00:04:52.160]  總之有人住的地方
[00:04:52.160 --> 00:04:55.440]  福音就要去到那裡
[00:04:55.440 --> 00:04:57.480]  而這兩千年的福音運動
[00:04:57.480 --> 00:05:00.400]  上帝鎖定了一個很重要的目標
[00:05:00.400 --> 00:05:02.560]  這個目標就是
[00:05:02.560 --> 00:05:04.480]  不是要我們傳給動物聽
[00:05:04.480 --> 00:05:06.480]  也不是傳給昆蟲聽
[00:05:06.480 --> 00:05:16.120]  而是傳給上帝所關心的人去聽
[00:05:16.120 --> 00:05:18.640]  有一位科學家也是基督徒
[00:05:18.640 --> 00:05:20.840]  他研究日月星宿
[00:05:20.840 --> 00:05:23.440]  研究地球、研究宇宙
[00:05:23.440 --> 00:05:28.200]  他看到原來我們人類要生存在這裡
[00:05:28.200 --> 00:05:30.680]  確實是不簡單的
[00:05:30.680 --> 00:05:32.880]  上帝說人類做了四件事
[00:05:32.880 --> 00:05:35.320]  我們才能夠存在這裡
[00:05:35.320 --> 00:05:36.640]  哪四件呢?
[00:05:36.640 --> 00:05:38.680]  比較科學一點
[00:05:38.680 --> 00:05:39.800]  第一
[00:05:39.800 --> 00:05:42.160]  這位科學家說
[00:05:42.160 --> 00:05:45.280]  如果上帝將宇宙的擴張率提高
[00:05:45.280 --> 00:05:47.440]  或降低百萬分之一
[00:05:47.440 --> 00:05:52.120]  生命便會不能出現
[00:05:52.120 --> 00:05:53.400]  第二
[00:05:53.400 --> 00:05:56.280]  如果星球與星球之間的距離
[00:05:56.280 --> 00:05:59.080]  增大一點或拉近一點
[00:05:59.080 --> 00:06:02.920]  地球這些細小的行星
[00:06:02.920 --> 00:06:07.080]  亦會馬上消失
[00:06:07.080 --> 00:06:08.400]  第三
[00:06:08.400 --> 00:06:11.040]  如果碳和氧氣的比例
[00:06:11.040 --> 00:06:13.280]  跟今天稍為不同
[00:06:13.280 --> 00:06:16.640]  我們今天沒有人能夠吸到空氣
[00:06:16.640 --> 00:06:22.400]  即是說十秒內我們都會全躺下來
[00:06:22.400 --> 00:06:23.760]  第四
[00:06:23.760 --> 00:06:27.960]  如果地球的傾斜度向右或向左
[00:06:27.960 --> 00:06:30.040]  微微傾斜
[00:06:30.040 --> 00:06:31.840]  人類便會凍死
[00:06:31.840 --> 00:06:35.280]  或者被燒死
[00:06:35.280 --> 00:06:36.960]  所以這位科學家看到
[00:06:36.960 --> 00:06:39.440]  地球要存在
[00:06:39.440 --> 00:06:41.480]  人類要存在
[00:06:41.480 --> 00:06:44.040]  很奧妙、很奧秘
[00:06:44.040 --> 00:06:46.520]  裏面的擺設
[00:06:46.520 --> 00:06:51.960]  上帝為何這麼愛我們呢?
[00:06:51.960 --> 00:06:55.280]  有人會誤解了上帝今天對人的愛
[00:06:55.280 --> 00:06:58.200]  對人的包容
[00:06:58.200 --> 00:07:04.960]  彼得後書三章七到十節
[00:07:04.960 --> 00:07:07.280]  我們一起讀這段經文
[00:07:07.280 --> 00:07:09.160]  預備,一、二、三
[00:07:09.160 --> 00:07:13.880]  「但現在的天地還是憑著那命存留
[00:07:13.880 --> 00:07:16.120]  寂留到不敬虔之人
[00:07:16.120 --> 00:07:19.080]  受審判遭沉淪的日子
[00:07:19.080 --> 00:07:20.840]  用火焚燒
[00:07:20.840 --> 00:07:22.640]  親愛的弟兄
[00:07:22.640 --> 00:07:25.560]  有一件事你們不可忘記
[00:07:25.560 --> 00:07:28.280]  就是主看一日如千年
[00:07:28.280 --> 00:07:29.880]  千年如一日
[00:07:29.880 --> 00:07:32.760]  主所應許的尚未成就
[00:07:32.760 --> 00:07:35.200]  有人以為它是擔言
[00:07:35.200 --> 00:07:37.040]  其實不是擔言
[00:07:37.040 --> 00:07:38.960]  乃是寬容你們
[00:07:38.960 --> 00:07:41.000]  不願一人沉淪
[00:07:41.000 --> 00:07:43.280]  乃願人人都悔改
[00:07:43.280 --> 00:07:46.960]  但主的日子要像賊來到一樣
[00:07:46.960 --> 00:07:50.320]  那日天必大有響聲廢去
[00:07:50.320 --> 00:07:54.200]  有刑則的都要被火燒毀
[00:07:54.200 --> 00:07:58.440]  地和其上的物都要燒盡了」
[00:07:58.440 --> 00:07:59.760]  特別提醒我們
[00:07:59.760 --> 00:08:01.600]  主看千年如一日
[00:08:01.600 --> 00:08:03.600]  乃是寬容你們
[00:08:03.600 --> 00:08:06.280]  不願一人沉淪
[00:08:06.280 --> 00:08:10.200]  乃願人人都悔改
[00:08:10.200 --> 00:08:15.120]  所以上帝今天繼續讓我們能夠活下去
[00:08:15.120 --> 00:08:16.480]  繼續生活
[00:08:16.480 --> 00:08:20.880]  祈望我們救人救人救人
[00:08:20.880 --> 00:08:29.080]  在美國有一本暢銷書叫《一分鐘經歷》
[00:08:29.080 --> 00:08:32.520]  作者是肯恩·布蘭查
[00:08:32.520 --> 00:08:34.600]  書中提到一個很重要的觀念
[00:08:34.600 --> 00:08:37.840]  叫「倒三角」的觀念
[00:08:37.840 --> 00:08:39.840]  是甚麼來的呢?
[00:08:39.840 --> 00:08:48.920]  這個觀念救了不少快要倒閉的企業
[00:08:48.920 --> 00:08:50.920]  這個觀念是甚麼呢?
[00:08:50.920 --> 00:08:52.920]  他說一個組織
[00:08:52.920 --> 00:08:56.440]  如果在地上想維持得長久
[00:08:56.440 --> 00:08:58.600]  必須將注意力
[00:08:58.600 --> 00:09:11.440]  由自己身上轉移到企業唯一值得存留的準顧客身上
[00:09:11.440 --> 00:09:13.440]  即是簡單一點
[00:09:13.440 --> 00:09:15.600]  一個企業能夠繼續存在
[00:09:15.600 --> 00:09:18.320]  要關心的不是企業自己
[00:09:18.320 --> 00:09:25.000]  乃是那些未曾認識企業的準消費者
[00:09:25.000 --> 00:09:29.040]  這就是企業要進步的地方
[00:09:29.040 --> 00:09:33.040]  在《路加福音》十五章
[00:09:33.040 --> 00:09:35.400]  作者用了三個比喻
[00:09:35.400 --> 00:09:41.360]  包括失陽、失淺和浪子回頭
[00:09:41.360 --> 00:09:43.360]  即是失人
[00:09:43.360 --> 00:09:49.320]  去表明上帝要尋回人的忠心態度
[00:09:49.320 --> 00:09:51.800]  在這三個比喻中有同一個主題
[00:09:51.800 --> 00:09:55.200]  就是失去了東西
[00:09:55.200 --> 00:09:58.120]  不過聖經上我們看到
[00:09:58.120 --> 00:10:00.520]  失去東西的主人
[00:10:00.520 --> 00:10:03.200]  展開了很厲害的搜索
[00:10:03.200 --> 00:10:04.600]  全面的搜索
[00:10:04.600 --> 00:10:07.920]  直到失物歸原為止
[00:10:07.920 --> 00:10:13.920]  我記得我小時候有一次和家人去旅行
[00:10:13.920 --> 00:10:17.400]  我、媽媽、弟弟妹妹也有去
[00:10:17.400 --> 00:10:18.640]  爸爸也有去
[00:10:18.640 --> 00:10:20.640]  好像是長洲還是南丫島
[00:10:20.640 --> 00:10:22.360]  要搭船去
[00:10:22.360 --> 00:10:24.160]  晚上吃完飯
[00:10:24.160 --> 00:10:25.840]  搭船回九龍
[00:10:25.840 --> 00:10:27.520]  上船
[00:10:27.520 --> 00:10:31.440]  我爸爸發現不見了弟弟
[00:10:31.440 --> 00:10:33.680]  船快要關門了
[00:10:33.680 --> 00:10:36.880]  船的關門是這樣蓋上的
[00:10:36.880 --> 00:10:39.520]  大約到那塊板45度
[00:10:39.520 --> 00:10:42.440]  我爸爸要做一個決定
[00:10:42.440 --> 00:10:44.440]  不見了弟弟怎麼辦呢?
[00:10:44.440 --> 00:10:46.240]  沒有人知道
[00:10:46.240 --> 00:10:49.360]  我爸爸就跳船
[00:10:49.360 --> 00:10:51.200]  那塊板去到45度
[00:10:51.200 --> 00:10:53.840]  跳船回去岸邊
[00:10:53.840 --> 00:10:56.440]  那時候我很小
[00:10:56.440 --> 00:10:58.120]  我看到那一幕
[00:10:58.120 --> 00:11:01.520]  就看到我爸爸頭破血流
[00:11:01.520 --> 00:11:06.880]  因為他跳的時候應該撞到對面的石壆
[00:11:06.880 --> 00:11:08.680]  頭破血流
[00:11:08.680 --> 00:11:13.280]  在治療中
[00:11:13.280 --> 00:11:16.360]  那我弟弟在哪裏呢?
[00:11:16.360 --> 00:11:18.600]  不好意思,我不太記得了
[00:11:18.600 --> 00:11:20.640]  到底在船上還是岸邊呢?
[00:11:20.640 --> 00:11:21.240]  我不太記得
[00:11:21.240 --> 00:11:22.840]  可能要問我妹妹才記得
[00:11:22.840 --> 00:11:23.840]  我妹妹在那裏嗎?
[00:11:23.840 --> 00:11:24.240]  在那裏
[00:11:24.240 --> 00:11:25.840]  你記不記得這件事?
[00:11:25.840 --> 00:11:26.920]  記得是吧?
[00:11:26.920 --> 00:11:29.440]  證明我沒有作假見證
[00:11:29.440 --> 00:11:30.120]  我不太記得
[00:11:30.120 --> 00:11:31.640]  在船上還是在那裏
[00:11:31.640 --> 00:11:33.000]  不過我最記得就是
[00:11:33.000 --> 00:11:36.440]  我爸爸在那裏頭破血流
[00:11:36.440 --> 00:11:37.360]  他說
[00:11:37.360 --> 00:11:39.000]  我一定要跳岸
[00:11:39.000 --> 00:11:42.880]  我兒子還沒有上船
[00:11:42.880 --> 00:11:44.920]  上帝怎會像我爸爸那樣
[00:11:44.920 --> 00:11:46.360]  頭破血流
[00:11:46.360 --> 00:11:51.680]  祂連命都要為我們去釘
[00:11:51.680 --> 00:12:00.960]  所以我們不能讓耶穌白白地死去
[00:12:00.960 --> 00:12:04.280]  門徒中心有三件大事
[00:12:04.280 --> 00:12:05.400]  我們一起交托著
[00:12:05.400 --> 00:12:09.200]  我們一起祈禱
[00:12:09.200 --> 00:12:12.480]  天父我們求祢幫助我們
[00:12:12.480 --> 00:12:14.560]  在聖誕節的日子
[00:12:14.560 --> 00:12:17.040]  使用我們一群微小
[00:12:17.040 --> 00:12:21.080]  和一群熟悉祢的門徒
[00:12:21.080 --> 00:12:22.720]  讓我們在這個日子裏
[00:12:22.720 --> 00:12:24.080]  能夠遵行
[00:12:24.080 --> 00:12:26.400]  負祢交托給我們的
[00:12:26.400 --> 00:12:28.400]  終生的大事
[00:12:28.400 --> 00:12:29.120]  主
[00:12:29.120 --> 00:12:31.400]  縱然我們的能力很微弱
[00:12:31.400 --> 00:12:33.520]  我們可能信心不足
[00:12:33.520 --> 00:12:34.400]  但是聖靈
[00:12:34.400 --> 00:12:35.760]  祢會與我們同在
[00:12:35.760 --> 00:12:36.600]  同行
[00:12:36.600 --> 00:12:38.080]  加我們能力
[00:12:38.080 --> 00:12:40.440]  讓我們由這裏
[00:12:40.440 --> 00:12:41.880]  土瓜灣開始
[00:12:41.880 --> 00:12:44.680]  將祢的見證傳開
[00:12:44.680 --> 00:12:45.440]  主
[00:12:45.440 --> 00:12:46.800]  求祢帶領我們
[00:12:46.800 --> 00:12:48.840]  去明白祢的心意
[00:12:48.840 --> 00:12:50.240]  我們這樣祈禱
[00:12:50.240 --> 00:12:52.000]  奉耶穌基督命求
[00:12:52.000 --> 00:12:52.800]  阿們
[00:12:52.800 --> 00:12:57.840]  第一
[00:12:57.840 --> 00:12:59.560]  第一件衷心大事
[00:12:59.560 --> 00:13:01.560]  衷心接觸人群
[00:13:01.560 --> 00:13:04.840]  住在他們中間
[00:13:04.840 --> 00:13:06.120]  耶穌將生命
[00:13:06.120 --> 00:13:07.280]  如果看回《四福音》
[00:13:07.280 --> 00:13:09.440]  會發覺耶穌將大部分時間
[00:13:09.440 --> 00:13:14.440]  都花在宗教以外人士以外的人身上
[00:13:14.440 --> 00:13:15.640]  而事實
[00:13:15.640 --> 00:13:19.400]  祂向宗教以內人士的對話
[00:13:19.400 --> 00:13:22.240]  大多是挑戰他們
[00:13:22.240 --> 00:13:24.360]  愛人的態度
[00:13:24.360 --> 00:13:27.600]  並且向他們說出
[00:13:27.600 --> 00:13:29.520]  上帝有多愛
[00:13:29.520 --> 00:13:33.160]  那些還未認識祂的人
[00:13:33.160 --> 00:13:36.680]  保羅將這一份生命
[00:13:36.680 --> 00:13:39.560]  成為他自己人生的路
[00:13:39.560 --> 00:13:42.800]  他在《哥林多前書》九章二十二節
[00:13:42.800 --> 00:13:44.400]  提醒弟兄姊妹
[00:13:44.400 --> 00:13:45.120]  我們一起讀
[00:13:45.120 --> 00:13:46.760]  預備一二三
[00:13:46.760 --> 00:13:48.480]  「向軟弱的人」
[00:14:07.000 --> 00:14:08.600]  保羅很在意人
[00:14:08.600 --> 00:14:10.080]  在意到一個地步
[00:14:10.080 --> 00:14:12.840]  他可能要忍受一些不方便
[00:14:12.840 --> 00:14:13.920]  但無論如何
[00:14:13.920 --> 00:14:15.600]  他都要接觸人
[00:14:15.600 --> 00:14:17.680]  接觸來做什麼呢?
[00:14:17.680 --> 00:14:21.240]  影響他們信主
[00:14:21.240 --> 00:14:23.680]  在保羅的字典裡
[00:14:23.680 --> 00:14:25.760]  似乎他自己是什麼地位
[00:14:25.760 --> 00:14:26.680]  什麼職業
[00:14:26.680 --> 00:14:28.920]  他不太在乎
[00:14:28.920 --> 00:14:30.880]  無論他扮軟弱也好
[00:14:30.880 --> 00:14:32.680]  要學剛強也好
[00:14:32.680 --> 00:14:34.280]  他覺得都無所謂
[00:14:34.280 --> 00:14:37.000]  最重要的是他要接觸的人
[00:14:37.000 --> 00:14:38.320]  是什麼樣子
[00:14:38.320 --> 00:14:40.960]  他就作什麼樣子
[00:14:40.960 --> 00:14:46.600]  曾經有一位老師
[00:14:46.600 --> 00:14:48.080]  一個基督徒
[00:14:48.080 --> 00:14:50.560]  他發信到學校裡
[00:14:50.560 --> 00:14:55.080]  希望能夠做到老師
[00:14:55.080 --> 00:14:57.280]  他一路發信的時候
[00:14:57.280 --> 00:15:04.240]  他求主帶領他去一個主喜悅的地方
[00:15:04.240 --> 00:15:07.440]  很多信都沒有回音
[00:15:07.440 --> 00:15:08.200]  過了很久
[00:15:08.200 --> 00:15:10.040]  終於有一封有回音
[00:15:10.040 --> 00:15:12.000]  但這封信他有掙扎
[00:15:12.000 --> 00:15:12.880]  去不去見
[00:15:12.880 --> 00:15:14.560]  去不去做好呢?
[00:15:14.560 --> 00:15:15.560]  原因就是
[00:15:15.560 --> 00:15:18.840]  這間學校是一間佛教學校
[00:15:18.840 --> 00:15:20.800]  去不去好呢?
[00:15:20.800 --> 00:15:21.960]  他問他的目者
[00:15:21.960 --> 00:15:23.720]  去不去好呢?
[00:15:23.720 --> 00:15:25.240]  他害怕
[00:15:25.240 --> 00:15:27.960]  到底是不是神的心意呢?
[00:15:27.960 --> 00:15:31.200]  這個目者帶他去看
[00:15:31.200 --> 00:15:33.920]  如果上帝要你做一個宣教士
[00:15:33.920 --> 00:15:35.120]  你去到那裡
[00:15:35.120 --> 00:15:38.520]  你就去彰顯上帝榮耀
[00:15:38.520 --> 00:15:41.640]  他最後覺得
[00:15:41.640 --> 00:15:44.520]  上帝是要他去那裡
[00:15:44.520 --> 00:15:45.920]  他帶著孤單
[00:15:45.920 --> 00:15:47.240]  帶著恐懼
[00:15:47.240 --> 00:15:49.240]  帶著很無助的心
[00:15:49.240 --> 00:15:51.400]  進去看看怎樣
[00:15:51.400 --> 00:15:53.880]  不過幾個月之後
[00:15:53.880 --> 00:15:55.680]  他很感恩
[00:15:55.680 --> 00:15:57.840]  什麼事感恩呢?
[00:15:57.840 --> 00:16:01.480]  他說在老師的班底裡
[00:16:01.480 --> 00:16:06.000]  原來有一部分很熱心愛主的基督徒在那裡
[00:16:06.000 --> 00:16:07.360]  他很快認識了他們
[00:16:07.360 --> 00:16:09.000]  很快相認
[00:16:09.000 --> 00:16:11.840]  他在裡面得到力量
[00:16:11.840 --> 00:16:13.280]  他知道
[00:16:13.280 --> 00:16:15.240]  他不是孤單作戰
[00:16:15.240 --> 00:16:18.800]  他一開始真的以為是佛教學校
[00:16:18.800 --> 00:16:21.320]  去到死定了
[00:16:21.320 --> 00:16:23.960]  原來上帝為人預備的
[00:16:23.960 --> 00:16:26.960]  卻是風風虎虎
[00:16:26.960 --> 00:16:27.760]  最有趣的是
[00:16:27.760 --> 00:16:29.880]  校長也是基督徒
[00:16:29.880 --> 00:16:33.600]  這真是意想不到
[00:16:33.600 --> 00:16:36.680]  所以在校長的保護下
[00:16:36.680 --> 00:16:39.720]  雖然名字還是佛教學校
[00:16:39.720 --> 00:16:50.120]  但他可以開展很多大同學的福音工作
[00:16:50.120 --> 00:16:54.400]  聖靈的帶領是很奇妙的
[00:16:54.400 --> 00:16:56.160]  例如帶領肥尼
[00:16:56.160 --> 00:16:57.680]  他怎樣接觸人
[00:16:57.680 --> 00:16:59.680]  又令我們讚嘆
[00:16:59.680 --> 00:17:01.960]  使徒行傳八章二十六節
[00:17:01.960 --> 00:17:03.160]  我們一起讀一讀
[00:17:03.160 --> 00:17:04.760]  預備,一、二、三
[00:17:04.760 --> 00:17:08.160]  「有主的一個使者對肥尼說」
[00:17:29.680 --> 00:17:44.720]  「你們去,貼近那車走」
[00:17:44.720 --> 00:17:46.520]  當主耶穌升天之後
[00:17:46.520 --> 00:17:49.160]  教會還未建立得很健全
[00:17:49.160 --> 00:17:51.280]  亦未有好有制度
[00:17:51.280 --> 00:17:52.880]  而跟從主的人
[00:17:52.880 --> 00:17:55.080]  亦沒有像我們今天這麼幸福
[00:17:55.080 --> 00:17:56.920]  有好有系統的主教學
[00:17:56.920 --> 00:17:58.520]  有查經班
[00:17:58.520 --> 00:17:59.840]  團契
[00:17:59.840 --> 00:18:02.000]  當時還不知道是否存在
[00:18:02.000 --> 00:18:03.680]  一群門徒甚至
[00:18:03.680 --> 00:18:06.080]  下一次在哪裡聚會的地方
[00:18:06.080 --> 00:18:07.760]  都不肯定
[00:18:07.760 --> 00:18:09.400]  一般人都會想
[00:18:09.400 --> 00:18:13.400]  不如我們先把內部搞好
[00:18:13.400 --> 00:18:14.880]  結構好
[00:18:14.880 --> 00:18:16.880]  才告訴別人
[00:18:16.880 --> 00:18:18.880]  耶穌的救恩
[00:18:18.880 --> 00:18:22.040]  這是一般人很正常的想法
[00:18:22.040 --> 00:18:26.640]  不過聖靈的工作似乎跟人的算盤有些出入
[00:18:26.640 --> 00:18:28.240]  聖靈要肥尼
[00:18:28.240 --> 00:18:30.960]  馬上去接觸人
[00:18:30.960 --> 00:18:34.160]  聖靈帶肥尼離開自己的暗樹區
[00:18:34.160 --> 00:18:35.760]  一直向南走
[00:18:35.760 --> 00:18:37.600]  直到曠野
[00:18:37.600 --> 00:18:38.960]  大家留意
[00:18:38.960 --> 00:18:41.800]  是肥尼先到曠野
[00:18:41.800 --> 00:18:44.440]  可能肥尼都不知道他去曠野做甚麼
[00:18:44.440 --> 00:18:46.440]  總之就去了曠野
[00:18:46.440 --> 00:18:47.680]  沒多久
[00:18:47.680 --> 00:18:51.800]  一個重要人物安提阿伯出現
[00:18:51.800 --> 00:18:56.760]  聖靈繼續帶肥尼接近這個目標人物
[00:18:56.760 --> 00:18:59.200]  這個目標人物相當不簡單
[00:18:59.200 --> 00:19:01.960]  因為他是畏高權重
[00:19:01.960 --> 00:19:06.080]  可能你向著畏高權重的人都要做些準備
[00:19:06.080 --> 00:19:09.000]  至少聖經都揸本
[00:19:09.000 --> 00:19:10.280]  不過不好意思
[00:19:10.280 --> 00:19:12.560]  當時連四福音都未有
[00:19:12.560 --> 00:19:14.680]  耶穌生平都未有
[00:19:14.680 --> 00:19:16.400]  要隔多久才有呢?
[00:19:16.400 --> 00:19:18.520]  大約二至三百年
[00:19:18.520 --> 00:19:21.960]  即是肥尼一生人都未必有
[00:19:21.960 --> 00:19:27.120]  不過聖靈卻沒有叫肥尼等待工具
[00:19:27.120 --> 00:19:29.440]  因為肥尼就是工具
[00:19:29.440 --> 00:19:32.360]  你就去接近安提阿伯
[00:19:32.360 --> 00:19:36.520]  用你的生命讓他知道
[00:19:36.520 --> 00:19:40.280]  耶穌的福音是怎樣
[00:19:40.280 --> 00:19:42.880]  我記得我剛剛信主的時候
[00:19:42.880 --> 00:19:44.880]  有一個很大的感動
[00:19:44.880 --> 00:19:46.520]  回家是睡不著覺的
[00:19:46.520 --> 00:19:48.000]  我不知道你們有沒有試過
[00:19:48.000 --> 00:19:49.880]  晚上都是睡不著
[00:19:49.880 --> 00:19:51.880]  為甚麼睡不著呢?
[00:19:51.880 --> 00:19:54.120]  實在太開心了
[00:19:54.120 --> 00:19:58.520]  我心想明天我怎樣見證呢?
[00:19:58.520 --> 00:20:02.800]  怎樣傳福音呢?
[00:20:02.800 --> 00:20:04.040]  每天都在想
[00:20:04.040 --> 00:20:06.320]  很興奮
[00:20:06.320 --> 00:20:08.440]  生命就得著新的意義
[00:20:08.440 --> 00:20:10.000]  已經不是上班了
[00:20:10.000 --> 00:20:12.000]  上班只是裝模作樣
