
[00:00:00.000 --> 00:00:01.560]  我記得起初很久之前
[00:03:43.880 --> 00:03:46.360]  阿伯拉罕的兒子耶穌
[00:03:46.360 --> 00:03:48.280]  阿伯拉罕是誰?
[00:03:48.280 --> 00:03:51.120]  大衛的子孫大衛是誰?
[00:03:51.120 --> 00:03:53.200]  摩西說摩西是誰?
[00:03:53.200 --> 00:03:56.600]  所以你發覺其實你沒有辦法明白新約
[00:03:56.600 --> 00:04:00.520]  除非你起碼有一些舊約的影子
[00:04:00.520 --> 00:04:03.040]  你知道那些故事你才可以知道的
[00:04:03.040 --> 00:04:04.760]  相反同一個時候
[00:04:04.760 --> 00:04:06.440]  如果你只是知道阿伯拉罕
[00:04:06.440 --> 00:04:09.160]  你知道摩西、大衛
[00:04:09.160 --> 00:04:11.760]  你不知道耶穌或者新約的教徒
[00:04:11.760 --> 00:04:14.720]  其實你沒有辦法做一個基督徒
[00:04:14.720 --> 00:04:17.160]  因為我們不是信阿伯拉罕
[00:04:17.160 --> 00:04:18.520]  我們不是信摩西
[00:04:18.520 --> 00:04:21.000]  我們不是信大衛
[00:04:21.000 --> 00:04:22.680]  我們是信耶穌
[00:04:22.680 --> 00:04:25.200]  所有的東西都是影子指向
[00:04:25.200 --> 00:04:26.880]  所以最終我們沒有什麼選擇的
[00:04:26.880 --> 00:04:29.520]  我們一定要新舊約都讀完
[00:04:29.520 --> 00:04:31.280]  我們的夢想就是
[00:04:31.280 --> 00:04:33.400]  我們教會裡面所有的孩子
[00:04:33.400 --> 00:04:35.720]  十二歲之前讀完
[00:04:35.720 --> 00:04:37.080]  起碼一次新約聖經
[00:04:37.080 --> 00:04:39.000]  十八歲之前上大學
[00:04:39.000 --> 00:04:40.880]  起碼讀完一次新舊約聖經
[00:04:40.880 --> 00:04:42.480]  你可以讀多很多次的
[00:04:42.480 --> 00:04:43.720]  其實沒有人告訴你
[00:04:43.720 --> 00:04:45.480]  你只可以讀一次而已
[00:04:45.480 --> 00:04:47.800]  最重要的是我們這些大人
[00:04:47.800 --> 00:04:50.160]  死之前起碼讀二十次聖經
[00:04:50.160 --> 00:04:54.360]  我覺得可能你會覺得很妙上天開
[00:04:54.360 --> 00:04:55.720]  或者不可思議
[00:04:55.720 --> 00:04:58.800]  但是其實是極其需要的
[00:04:58.800 --> 00:05:00.600]  你一天讀兩張聖經
[00:05:00.600 --> 00:05:03.760]  一年半可以讀完一次聖經
[00:05:03.760 --> 00:05:06.680]  三十年裡面你可以讀二十次聖經
[00:05:06.680 --> 00:05:08.960]  假設你不是英年早逝
[00:05:08.960 --> 00:05:11.560]  你不是特意上帝接了你回去
[00:05:11.560 --> 00:05:14.600]  其實你很有可能在教會裡面浮游
[00:05:14.600 --> 00:05:16.880]  三四十年才死的
[00:05:16.880 --> 00:05:19.200]  那你三四十年你有兩個選擇
[00:05:19.200 --> 00:05:22.080]  你可以就這樣浮游
[00:05:22.080 --> 00:05:24.200]  久不久來聽一下道
[00:05:24.200 --> 00:05:28.480]  那你這樣你完全是沒有任何的把握
[00:05:28.480 --> 00:05:30.160]  可以進入到天國的
[00:05:30.160 --> 00:05:31.520]  另外一個可能性就是
[00:05:31.520 --> 00:05:36.800]  你會善用盡用這三四十年裡面
[00:05:36.800 --> 00:05:37.600]  讀好的聖經
[00:05:37.600 --> 00:05:38.720]  當然不只是讀聖經
[00:05:38.720 --> 00:05:40.200]  你讀聖經你明白聖經
[00:05:40.200 --> 00:05:42.960]  接著你的生命會轉變
[00:05:42.960 --> 00:05:45.680]  你的人生趨向會完全不一樣
[00:05:45.680 --> 00:05:48.160]  你可以開始為主耶穌基督做見證
[00:05:48.160 --> 00:05:49.320]  那些見證就不是
[00:05:49.320 --> 00:05:51.320]  上個禮拜發生什麼事那些見證
[00:05:51.320 --> 00:05:52.440]  那些見證沒什麼用
[00:05:52.440 --> 00:05:53.520]  你會發現
[00:05:53.520 --> 00:05:56.360]  保羅不是在說上個禮拜發生什麼事
[00:05:56.360 --> 00:05:58.640]  保羅永遠都是在說
[00:05:58.640 --> 00:06:02.720]  幾十年前耶穌基督在十字架上發生的什麼事
[00:06:02.720 --> 00:06:04.640]  願這個成為我們
[00:06:04.640 --> 00:06:07.120]  當然所有的數字是為了這個數字
[00:06:07.120 --> 00:06:09.040]  11.2km/s
[00:06:09.040 --> 00:06:10.960]  是escape velocity
[00:06:10.960 --> 00:06:13.720]  就是你要離開地心吸力
[00:06:13.720 --> 00:06:17.560]  可以衝向天空的速度
[00:06:17.560 --> 00:06:19.840]  就是要達到這個速度
[00:06:19.840 --> 00:06:22.640]  我們最終的目的是要活出一個不一樣的生命
[00:06:22.640 --> 00:06:24.640]  完全不一樣的生命
[00:06:24.640 --> 00:06:26.800]  這個是上帝給我們的心意
[00:06:26.800 --> 00:06:28.960]  我們去到一本書
[00:06:28.960 --> 00:06:31.520]  非常困難的一本書
[00:06:31.520 --> 00:06:35.840]  我想現在除非你剛剛好這幾個禮拜看《歷代誌》
[00:06:35.840 --> 00:06:39.240]  你大概都完全沒有什麼印象
[00:06:39.240 --> 00:06:40.760]  《歷代誌》在說什麼
[00:06:40.760 --> 00:06:44.000]  不過早一兩個禮拜真的我的小兒子跟我說
[00:06:44.000 --> 00:06:46.600]  爸爸很難頂《歷代誌》
[00:06:46.600 --> 00:06:50.800]  因為他在看《歷代誌》的家譜
[00:06:50.800 --> 00:06:52.640]  頭九章都是家譜
[00:06:52.640 --> 00:06:54.640]  他問我為什麼
[00:06:54.640 --> 00:06:58.080]  我怎麼讀是不是真的每一個名字都要讀呢
[00:06:58.080 --> 00:07:00.080]  其實這個問題問得很好
[00:07:00.080 --> 00:07:02.880]  其實他問我對我來講已經是一個很大的鼓勵
[00:07:02.880 --> 00:07:04.520]  就是說他真的在讀
[00:07:04.520 --> 00:07:06.880]  還有他是在掙扎《歷代誌》
[00:07:06.880 --> 00:07:09.640]  真的是非常好的一個問題
[00:07:09.640 --> 00:07:15.400]  所以今天就可以教大家用另一個角度去明白《歷代誌》
[00:07:15.400 --> 00:07:17.360]  你看到這個圖畫裡面《歷代誌》
[00:07:17.360 --> 00:07:21.520]  已經將《歷代誌》最重要的兩樣東西三樣東西告訴你
[00:07:21.520 --> 00:07:24.880]  《歷代誌》是一個Exile的書
[00:07:24.880 --> 00:07:27.080]  或者是一個被擄
[00:07:27.080 --> 00:07:29.400]  已經回歸了之後的書
[00:07:29.400 --> 00:07:30.440]  被擄了
[00:07:30.440 --> 00:07:31.360]  然後回歸了
[00:07:31.360 --> 00:07:32.080]  但是呢
[00:07:32.080 --> 00:07:33.240]  好像沒什麼起色
[00:07:33.240 --> 00:07:34.760]  國家還沒重建
[00:07:34.760 --> 00:07:37.520]  那麼究竟上帝還有沒有在呢
[00:07:37.520 --> 00:07:40.040]  上帝還會不會給我們機會呢
[00:07:40.040 --> 00:07:43.480]  這個是一個很大的《歷代誌》所要處理的問題
[00:07:43.480 --> 00:07:44.480]  另外一個問題
[00:07:44.480 --> 00:07:47.920]  《歷代誌》是展望將來有一個萬王之王
[00:07:47.920 --> 00:07:49.800]  一個完美的君王
[00:07:49.800 --> 00:07:51.240]  一會兒我們會跟你們看
[00:07:51.240 --> 00:07:53.920]  《歷代誌》裡面說到大衛和所羅門
[00:07:53.920 --> 00:07:59.120]  跟聶王記、薩姆爾記的大衛和所羅門有什麼不同
[00:07:59.120 --> 00:08:04.520]  另外一個就是《歷代誌》裡面很重要的就是聖殿
[00:08:04.520 --> 00:08:06.440]  這個不是天壇
[00:08:06.440 --> 00:08:08.440]  只是一個比喻而已
[00:08:08.440 --> 00:08:09.840]  就是以色列人的聖殿
[00:08:09.840 --> 00:08:13.680]  原來在《歷代誌》裡面說到兩樣仰望將來
[00:08:13.680 --> 00:08:14.720]  有兩樣東西非常之
[00:08:14.720 --> 00:08:16.040]  第一個是傾存
[00:08:16.040 --> 00:08:17.160]  有一個完美的君王
[00:08:17.160 --> 00:08:19.840]  第二個有一個完美的祭司
[00:08:19.840 --> 00:08:22.000]  有一個完美的聖殿
[00:08:22.000 --> 00:08:27.080]  所以你發現在《歷代誌》裡面的大衛和所羅門
[00:08:27.080 --> 00:08:30.240]  都是忙著做一件事就是建聖殿
[00:08:30.240 --> 00:08:31.120]  很有趣的
[00:08:31.120 --> 00:08:37.520]  因為他想將王和祭司兩個職位連在一起
[00:08:37.520 --> 00:08:42.880]  說將來有一個永遠的完美救主來
[00:08:42.880 --> 00:08:44.800]  他既是君王
[00:08:44.800 --> 00:08:47.360]  他又是祭司
[00:08:47.360 --> 00:08:48.920]  兩個完美的結合
[00:08:48.920 --> 00:08:53.960]  這個就是《歷代誌》基本上的朝向的方向
[00:08:53.960 --> 00:08:57.680]  因為《歷代誌》也算是一個歷史的書籍
[00:08:57.680 --> 00:09:03.680]  我們也需要回去讀一下以色列人的歷史
[00:09:03.680 --> 00:09:05.160]  其實只有兩張圖片而已
[00:09:05.160 --> 00:09:05.960]  很簡單
[00:09:05.960 --> 00:09:10.400]  我經常夢想我們的兒童主義學的小朋友
[00:09:10.400 --> 00:09:12.960]  第一年背了這兩張圖片
[00:09:12.960 --> 00:09:17.320]  以後一生就好用了
[00:09:17.320 --> 00:09:19.280]  也不需要每次都重複
[00:09:19.280 --> 00:09:23.480]  但是我們這些沒有機會去讀兒童主義學的人
[00:09:23.480 --> 00:09:25.680]  不如也要複雜一下
[00:09:25.680 --> 00:09:26.520]  溫習一下
[00:09:26.520 --> 00:09:27.520]  以色列人的歷史
[00:09:27.520 --> 00:09:29.680]  我們說從阿巴拉罕開始
[00:09:29.680 --> 00:09:31.080]  這是大概的時間
[00:09:31.080 --> 00:09:33.160]  神學家有不同的理解
[00:09:33.160 --> 00:09:38.120]  接著阿巴拉罕最後他的孩子是以薩雅各
[00:09:38.120 --> 00:09:38.720]  約瑟
[00:09:38.720 --> 00:09:42.480]  你記得約瑟去了做埃及的宰相
[00:09:42.480 --> 00:09:43.600]  好像很威風
[00:09:43.600 --> 00:09:44.840]  其實是不好的
[00:09:44.840 --> 00:09:47.440]  因為約瑟自己死的時候也知道
[00:09:47.440 --> 00:09:49.400]  他不應該葬在埃及
[00:09:49.400 --> 00:09:52.840]  因為上帝給他們的認許之地不是埃及
[00:09:52.840 --> 00:09:57.040]  於是他們要等待摩西的出世
[00:09:57.040 --> 00:10:00.040]  接著摩西帶他們出埃及
[00:10:00.040 --> 00:10:02.440]  出埃及大概是這個時序
[00:10:02.440 --> 00:10:05.960]  出了之後應該可以立刻入迦南
[00:10:05.960 --> 00:10:07.280]  但是因為他們的叛逆
[00:10:07.280 --> 00:10:08.720]  你記不記得
[00:10:08.720 --> 00:10:12.320]  文素記《曠野中的大叛逆》
[00:10:12.320 --> 00:10:13.800]  叛逆了四十年
[00:10:13.800 --> 00:10:16.800]  上帝要磨去第一代的人
[00:10:16.800 --> 00:10:19.840]  於是約瑟帶他們入迦南
[00:10:19.840 --> 00:10:23.560]  入了迦南之後就是史詩的時代
[00:10:23.560 --> 00:10:26.120]  史詩時代是一個非常混亂的時代
[00:10:26.120 --> 00:10:29.240]  如果你記得《史詩記》有一個主題
[00:10:29.240 --> 00:10:30.920]  那時以色列人沒有王
[00:10:30.920 --> 00:10:33.280]  各人做自己眼中看為對
[00:10:33.280 --> 00:10:35.000]  而王眼中看為惡的事情
[00:10:35.000 --> 00:10:36.240]  《史詩記》的主題就是
[00:10:36.240 --> 00:10:38.720]  沒有皇帝我們求王
[00:10:38.720 --> 00:10:41.680]  於是就進入了君王的時代
[00:10:41.680 --> 00:10:43.800]  第一個君王就是掃羅
[00:10:43.800 --> 00:10:45.720]  擺明上帝陷害他們
[00:10:45.720 --> 00:10:48.280]  也是他們自己心想要的皇帝
[00:10:48.280 --> 00:10:49.120]  只有一個樣子而已
[00:10:49.120 --> 00:10:52.240]  其實是沒有內涵的
[00:10:52.240 --> 00:10:56.160]  接著第二個君王就是大衛
[00:10:56.160 --> 00:10:58.240]  第三個君王就是所羅門
[00:10:58.240 --> 00:11:02.080]  如果你記得《薩姆爾記》裡面說到
[00:11:02.080 --> 00:11:04.040]  薩姆爾就是做王者
[00:11:04.040 --> 00:11:05.680]  薩姆爾的工作就是做王
[00:11:05.680 --> 00:11:06.760]  做了兩個王
[00:11:06.760 --> 00:11:07.960]  一個就是掃羅
[00:11:07.960 --> 00:11:09.440]  另一個就是大衛
[00:11:09.440 --> 00:11:11.960]  掃羅升得很快
[00:11:11.960 --> 00:11:13.360]  跌得很快
[00:11:13.360 --> 00:11:15.720]  而大衛升得很慢
[00:11:15.720 --> 00:11:17.000]  不過還是跌得很快
[00:11:17.000 --> 00:11:18.680]  可能跌得更快
[00:11:18.680 --> 00:11:20.920]  所以結果你看完《薩姆爾記》
[00:11:20.920 --> 00:11:22.880]  你發現《薩姆爾記》是說什麼
[00:11:22.880 --> 00:11:26.800]  是兩個君王的上升和下降
[00:11:26.800 --> 00:11:28.840]  所以完全不行的
[00:11:28.840 --> 00:11:30.400]  但是那個盼望是
[00:11:30.400 --> 00:11:31.560]  如果你記得那個圖畫
[00:11:31.560 --> 00:11:34.280]  是有三個應許指向將來的
[00:11:34.280 --> 00:11:36.000]  一個完美的君王
[00:11:36.000 --> 00:11:37.360]  我們過了《薩姆爾記》
[00:11:37.360 --> 00:11:40.560]  就進入了《聶王記》
[00:11:40.560 --> 00:11:42.840]  上次一個月前我們講《聶王記》
[00:11:42.840 --> 00:11:44.760]  那麼一開始我就看到
[00:11:44.760 --> 00:11:47.360]  所羅門王的上升和下降
[00:11:47.360 --> 00:11:50.640]  因為他建造他的妃子
[00:11:50.640 --> 00:11:54.560]  妃嬪那些皇宮的時間
[00:11:54.560 --> 00:11:57.440]  精力還比上帝的聖殿還大
[00:11:57.440 --> 00:11:59.240]  很明顯知道他是很不行的
[00:11:59.240 --> 00:12:01.960]  他將異星人帶進去罪了裡面
[00:12:01.960 --> 00:12:04.640]  這個罪就是拜其他的偶像
[00:12:04.640 --> 00:12:07.920]  他貪愛很多外邦的女子
[00:12:07.920 --> 00:12:10.280]  引以色列人去犯罪
[00:12:10.280 --> 00:12:12.320]  然後因為這樣的緣故
[00:12:12.320 --> 00:12:15.920]  上帝就將以色列分為南北國
[00:12:15.920 --> 00:12:17.480]  北國是以色列
[00:12:17.480 --> 00:12:20.320]  南國是猶大
[00:12:20.320 --> 00:12:22.320]  然後這兩個國家本來
[00:12:22.320 --> 00:12:24.440]  都應該是吸取了這個教訓
[00:12:24.440 --> 00:12:25.960]  應該好好地侍奉上帝
[00:12:25.960 --> 00:12:27.040]  但是他都沒有
[00:12:27.040 --> 00:12:29.520]  結果就被兩個國家
[00:12:29.520 --> 00:12:31.800]  A國和B國滅了
[00:12:31.800 --> 00:12:33.400]  A國就是Assyria
[00:12:33.400 --> 00:12:34.760]  就是亞述國
[00:12:34.760 --> 00:12:36.520]  B國就是巴比倫
[00:12:36.520 --> 00:12:38.080]  就北國比較壞
[00:12:38.080 --> 00:12:39.080]  早一點滅
[00:12:39.080 --> 00:12:41.480]  公元721年前
[00:12:41.480 --> 00:12:43.200]  就是公元721
[00:12:43.200 --> 00:12:45.920]  然後另一個就是公元586
[00:12:45.920 --> 00:12:49.480]  這些數字是應該要記一記的
[00:12:49.480 --> 00:12:50.600]  是有意思的
[00:12:50.600 --> 00:12:52.800]  我記得以前讀中學的時候
[00:12:52.800 --> 00:12:54.040]  讀那些宗教
[00:12:54.040 --> 00:12:55.400]  我都還記得的
[00:12:55.400 --> 00:12:57.520]  就是那時候都有說過這幾個數字
[00:12:57.520 --> 00:12:59.160]  有時候是722
[00:12:59.160 --> 00:13:00.280]  有時候是721
[00:13:00.280 --> 00:13:02.800]  你看兩個數字都可以的
[00:13:02.800 --> 00:13:04.280]  但是這兩個數字
[00:13:04.280 --> 00:13:06.320]  對以色列人來說是很重要的
[00:13:06.320 --> 00:13:07.440]  說到他們亡國
[00:13:07.440 --> 00:13:08.960]  尤其是這個
[00:13:08.960 --> 00:13:11.680]  就是那個聖殿是被毀的
[00:13:11.680 --> 00:13:16.320]  在他們猶大國被亡國之前的前後
[00:13:16.320 --> 00:13:17.520]  有三次的避老
[00:13:17.520 --> 00:13:19.320]  避老去巴比倫
[00:13:19.320 --> 00:13:22.280]  第一次是公元前605年
[00:13:22.280 --> 00:13:23.520]  這個不用一定記
[00:13:23.520 --> 00:13:25.480]  不過都是值得去記得
[00:13:25.480 --> 00:13:27.040]  記得有三次的避老
[00:13:27.040 --> 00:13:29.120]  但是上帝在他們未避老之前
[00:13:29.120 --> 00:13:31.120]  已經通過耶利米
[00:13:31.120 --> 00:13:33.360]  說過他們會有回歸
[00:13:33.360 --> 00:13:34.240]  70年左右
[00:13:34.240 --> 00:13:34.840]  70年
[00:13:34.840 --> 00:13:36.520]  大概70年會有回歸
[00:13:36.520 --> 00:13:38.120]  而大概70年之後
[00:13:38.120 --> 00:13:39.320]  他真的有回歸
[00:13:39.320 --> 00:13:40.440]  三次的避老
[00:13:40.440 --> 00:13:42.480]  三次的回歸
[00:13:42.480 --> 00:13:46.120]  第一次回歸是公元前538年
[00:13:46.120 --> 00:13:47.760]  我喜歡這兩個數字
[00:13:47.760 --> 00:13:50.520]  雖然你不一定記了他的數字
[00:13:50.520 --> 00:13:53.240]  就是傳統聖經學者說
[00:13:53.240 --> 00:13:56.560]  這兩個數字代表第一次的避老
[00:13:56.560 --> 00:13:57.520]  就是丹爾里
[00:13:57.520 --> 00:13:59.120]  我們很熟悉的丹爾里
[00:13:59.120 --> 00:14:00.920]  被擄巴比倫的情況
[00:14:00.920 --> 00:14:02.360]  丹爾里可能十幾歲
[00:14:02.360 --> 00:14:03.320]  就被擄走了
[00:14:03.320 --> 00:14:07.280]  第一章就講到丹爾里在他的皇宮那裡
[00:14:07.280 --> 00:14:09.760]  而第一次回歸的那一年
[00:14:09.760 --> 00:14:13.640]  我們相信就是丹爾里出獅子坑的那一天
[00:14:13.640 --> 00:14:15.040]  所以丹爾里書是很棒的
[00:14:15.040 --> 00:14:17.880]  丹爾里書是講什麼的
[00:14:17.880 --> 00:14:20.360]  我們通常就是那些兒童的故事
[00:14:20.360 --> 00:14:21.920]  出獅子坑、烈火堯
[00:14:21.920 --> 00:14:25.160]  但是其實丹爾里是一個避老回歸的故事
[00:14:25.160 --> 00:14:27.120]  因為你這樣去明白丹爾里書
[00:14:27.120 --> 00:14:29.760]  你才明白到丹爾里書的重要性
[00:14:29.760 --> 00:14:33.280]  就不是告訴你下次困在獅子坑裡面也有救
[00:14:33.280 --> 00:14:34.400]  沒得救的對不起
[00:14:34.400 --> 00:14:35.960]  如果你下次去獲釋一下
[00:14:35.960 --> 00:14:36.640]  是沒有關係的
[00:14:36.640 --> 00:14:39.520]  因為你不在避老回歸的時候
[00:14:39.520 --> 00:14:40.760]  整個丹爾里書是這樣
[00:14:40.760 --> 00:14:42.520]  有一天我們會講丹爾里書
[00:14:42.520 --> 00:14:44.880]  OK 那就搞定了
[00:14:44.880 --> 00:14:47.320]  丹爾里他們回歸了之後
[00:14:47.320 --> 00:14:49.680]  就在等君王的來臨
[00:14:49.680 --> 00:14:50.840]  在等天國的來臨
[00:14:50.840 --> 00:14:53.320]  結果一等又等了四百年的黑暗
[00:14:53.320 --> 00:14:55.880]  因為以色列人自己繼續犯罪
[00:14:55.880 --> 00:14:57.160]  到耶穌來的時候
[00:14:57.160 --> 00:15:00.040]  就仍然在等罪的赦免
[00:15:00.040 --> 00:15:00.880]  (Sins forgiven)
[00:15:00.880 --> 00:15:03.480]  在等上帝的天國
[00:15:03.480 --> 00:15:04.640]  上帝的君王來臨
[00:15:04.640 --> 00:15:06.400]  OK 這個就是這麼多
[00:15:06.400 --> 00:15:08.280]  兩個循環
[00:15:08.280 --> 00:15:10.800]  我現在講回聖經的書
[00:15:10.800 --> 00:15:12.960]  包括我們之前看過的
[00:15:12.960 --> 00:15:15.920]  一開始你看到的就是摩西五經
[00:15:15.920 --> 00:15:19.320]  摩西五經最終都是指向主耶穌基督
[00:15:19.320 --> 00:15:22.880]  摩西五經我用一些很簡單的字句
[00:15:22.880 --> 00:15:24.960]  是將它濃縮了
[00:15:24.960 --> 00:15:27.560]  創世紀是墮落 救贖 三部曲
[00:15:27.560 --> 00:15:31.240]  應該可以說是創造 墮落 救贖 三部曲
[00:15:31.240 --> 00:15:33.720]  創造 墮落 救贖 三部曲
[00:15:33.720 --> 00:15:35.240]  如果你不記得我講了什麼
[00:15:35.240 --> 00:15:37.960]  你也可以回去網上去聽
[00:15:37.960 --> 00:15:39.240]  創世紀很重要
[00:15:39.240 --> 00:15:42.240]  不單止是上帝拯救你奴役
[00:15:42.240 --> 00:15:44.080]  現在你不喜歡這個波士
[00:15:44.080 --> 00:15:45.880]  求上帝創世紀是沒用的
[00:15:45.880 --> 00:15:46.760]  不可行的
[00:15:46.760 --> 00:15:47.960]  因為創世紀
[00:15:47.960 --> 00:15:51.880]  不是 創世紀的屬靈的意義是
[00:15:51.880 --> 00:15:53.760]  偶像之家逃生的
[00:15:53.760 --> 00:15:56.200]  埃及最大的問題是埃及的偶像
[00:15:56.200 --> 00:15:58.120]  而以色列人離開了埃及之後
[00:15:58.120 --> 00:16:00.360]  埃及卻沒有離開以色列人
[00:16:00.360 --> 00:16:03.960]  繼續埃及的偶像在他們的生命裏面
[00:16:03.960 --> 00:16:06.280]  是不斷重演的
[00:16:06.280 --> 00:16:08.360]  如果你記得當他進了迦蘭之後
[00:16:08.360 --> 00:16:10.400]  以色列人很厲害的
[00:16:10.400 --> 00:16:13.480]  不過以色列人還弄了兩個金牛族
[00:16:13.480 --> 00:16:15.240]  在丹和貝芬勒
[00:16:15.240 --> 00:16:17.720]  另外一個伯特利的地方
[00:16:17.720 --> 00:16:18.880]  所以你發現
[00:16:18.880 --> 00:16:21.360]  原來他們人離開了埃及
[00:16:21.360 --> 00:16:26.280]  但是偶像從來沒有離開過他們的身體裏面
[00:16:26.280 --> 00:16:28.360]  繼續去 繼續去
[00:16:28.360 --> 00:16:31.240]  好 接著就是去到利美記了
[00:16:31.240 --> 00:16:33.040]  出了埃及應該是入迦蘭
[00:16:33.040 --> 00:16:35.000]  結果就是因為
[00:16:35.000 --> 00:16:38.440]  他出了埃及之後的一年
