
[00:00:00.000 --> 00:00:01.960]  親愛的弟兄姐妹們,
[00:07:01.720 --> 00:07:03.760]  一家一家去敲門,
[00:07:03.760 --> 00:07:06.040]  誒,這裏有一些東西給你,
[00:07:06.040 --> 00:07:09.800]  請你約拿我們送給你的東西。
[00:07:09.800 --> 00:07:11.320]  然後跟着下來的黑夜的時間,
[00:07:11.320 --> 00:07:13.440]  就跑到另外一個家有需要的,
[00:07:13.440 --> 00:07:14.640]  又敲門,
[00:07:14.640 --> 00:07:16.240]  誒,請開門,
[00:07:16.240 --> 00:07:18.800]  啊,我知道你們最近生活有困難,
[00:07:18.800 --> 00:07:21.400]  那這裏有些人,
[00:07:21.400 --> 00:07:23.440]  捐獻了一些的米,
[00:07:23.440 --> 00:07:26.240]  請你來收納。
[00:07:26.240 --> 00:07:28.600]  一般的人不會這樣做的,
[00:07:28.600 --> 00:07:31.360]  一般人當要派米、派油、
[00:07:31.360 --> 00:07:33.080]  派這些東西的時間,
[00:07:33.080 --> 00:07:35.040]  是在哪裏派?
[00:07:35.040 --> 00:07:38.360]  是一個大的公共的地方,
[00:07:38.360 --> 00:07:41.520]  很多人維持秩序。
[00:07:41.520 --> 00:07:42.560]  另外一方面呢,
[00:07:42.560 --> 00:07:46.080]  他們也把這個在廣告、
[00:07:46.080 --> 00:07:47.720]  報章也賣出來,
[00:07:47.720 --> 00:07:48.680]  人跟着下來,
[00:07:48.680 --> 00:07:51.920]  各處貼了很多很多的大字報,
[00:07:51.920 --> 00:07:55.080]  恆河告訴人說,
[00:07:55.080 --> 00:07:57.120]  這裏有米派,
[00:07:57.120 --> 00:07:58.920]  有需要的請來,
[00:07:58.920 --> 00:08:00.360]  請早排隊。
[00:08:00.360 --> 00:08:01.560]  啊,就這樣子。
[00:08:01.560 --> 00:08:02.800]  有這個緣故,
[00:08:02.800 --> 00:08:04.080]  在還沒有派的時間,
[00:08:04.080 --> 00:08:07.200]  滿滿的已經派了很多很多的老人家,
[00:08:07.200 --> 00:08:09.360]  甚至有些人家還沒有拿到米,
[00:08:09.360 --> 00:08:10.880]  已經昏倒了。
[00:08:10.880 --> 00:08:11.800]  原因在哪裏呢?
[00:08:11.800 --> 00:08:13.480]  等了太久了。
[00:08:13.480 --> 00:08:14.760]  所以因爲這個緣故,
[00:08:14.760 --> 00:08:17.160]  香港的政府也曾經試過
[00:08:17.160 --> 00:08:20.640]  勸喻這些慈善的團體,
[00:08:20.640 --> 00:08:22.800]  要好好注意。
[00:08:22.800 --> 00:08:24.320]  甚至有人說,
[00:08:24.320 --> 00:08:26.240]  你們爲什麼要這樣來派米呢?
[00:08:26.240 --> 00:08:28.600]  爲什麼不用另外一種的方法來派?
[00:08:28.600 --> 00:08:29.520]  每一個人來到,
[00:08:29.520 --> 00:08:30.960]  你就給他一個米卷,
[00:08:30.960 --> 00:08:33.080]  讓他到超級市場,
[00:08:33.080 --> 00:08:35.840]  憑着這個米捲來換米就可以了吧?
[00:08:35.840 --> 00:08:37.280]  何必要那麼辛苦,
[00:08:37.280 --> 00:08:40.360]  要老人家排那麼長的一條隊,
[00:08:40.360 --> 00:08:42.320]  還要拿那些重重的米,
[00:08:42.320 --> 00:08:43.960]  拿回家呢?
[00:08:43.960 --> 00:08:45.520]  親愛的弟兄姐妹,
[00:08:45.520 --> 00:08:48.160]  當我們留意來看這些舉動的時間,
[00:08:48.160 --> 00:08:51.560]  在耶穌的時代也是一樣。
[00:08:51.560 --> 00:08:53.160]  當人做善事的時間,
[00:08:53.160 --> 00:08:56.960]  是唯恐人不知道。
[00:08:56.960 --> 00:08:59.040]  因爲這個緣故,
[00:08:59.040 --> 00:09:03.240]  他們要在非常熱鬧的地方來做善事。
[00:09:03.240 --> 00:09:05.640]  當他們捐獻的時間,
[00:09:05.640 --> 00:09:07.320]  唯恐人不知道,
[00:09:07.320 --> 00:09:11.360]  所以抬着那些的錢來奉獻、捐獻的時間,
[00:09:11.360 --> 00:09:14.120]  是繞幾個圈,
[00:09:14.120 --> 00:09:16.240]  在熱鬧的地方的繞,
[00:09:16.240 --> 00:09:17.680]  然後去到這個聖殿,
[00:09:17.680 --> 00:09:19.680]  很多人的時候,
[00:09:19.680 --> 00:09:23.960]  然後把那個錢放在這個銀庫那個地方去。
[00:09:23.960 --> 00:09:26.080]  他們是這樣來奉獻的。
[00:09:26.080 --> 00:09:27.880]  那爲什麼這個法利撒人奉獻,
[00:09:27.880 --> 00:09:29.080]  耶穌看到呢?
[00:09:29.080 --> 00:09:30.280]  就是因爲,
[00:09:30.280 --> 00:09:32.000]  他是在最熱鬧的時間,
[00:09:32.000 --> 00:09:33.480]  最多人出來的時間,
[00:09:33.480 --> 00:09:36.920]  就把這個錢抬起來做這個事情。
[00:09:36.920 --> 00:09:40.080]  今天劉裕來看到耶穌,
[00:09:40.080 --> 00:09:41.200]  你就發現,
[00:09:41.200 --> 00:09:45.560]  他對這個捐獻那麼好的行爲,
[00:09:45.560 --> 00:09:49.200]  他做出了一些非常重要的呼籲。
[00:09:49.200 --> 00:09:51.240]  這個呼籲,
[00:09:51.240 --> 00:09:53.760]  第一段的聖經一到四節,
[00:09:53.760 --> 00:09:57.280]  第二段的聖經五到六節,
[00:09:57.280 --> 00:10:00.320]  跟第三段的聖經十六到十八節,
[00:10:00.320 --> 00:10:04.200]  都有相同的一個模式。
[00:10:04.200 --> 00:10:05.440]  你可以這樣說,
[00:10:05.440 --> 00:10:08.440]  他們的結構是完全一樣的。
[00:10:08.440 --> 00:10:11.680]  這個完全一樣的是什麼呢?
[00:10:11.680 --> 00:10:13.760]  第一,
[00:10:13.760 --> 00:10:16.480]  你們什麼什麼的時候,
[00:10:16.480 --> 00:10:17.600]  這是第一個出現,
[00:10:17.600 --> 00:10:19.360]  你們什麼什麼的時候,
[00:10:19.360 --> 00:10:21.280]  都是做好事的。
[00:10:21.280 --> 00:10:23.360]  你施捨的時候,
[00:10:23.360 --> 00:10:25.280]  你禱告的時候,
[00:10:25.280 --> 00:10:27.880]  你進食的時候,
[00:10:27.880 --> 00:10:32.840]  首先把這個做的善事講出來。
[00:10:32.840 --> 00:10:34.880]  第二,
[00:10:34.880 --> 00:10:36.320]  完全一樣的,
[00:10:36.320 --> 00:10:41.000]  就是不可行在,
[00:10:41.000 --> 00:10:42.720]  不可,不可,不可,
[00:10:42.720 --> 00:10:45.480]  三段的經文都有的,不可。
[00:10:45.480 --> 00:10:47.480]  第三個相同的地方,
[00:10:47.480 --> 00:10:51.360]  就是向那假冒爲善的人,
[00:10:51.360 --> 00:10:54.360]  向那假冒爲善的人,
[00:10:54.360 --> 00:10:56.240]  然後去到十六節也是,
[00:10:56.240 --> 00:11:01.760]  不可向那假冒爲善的人,
[00:11:01.760 --> 00:11:03.880]  第三個相同的地方。
[00:11:03.880 --> 00:11:06.360]  第四個相同的地方,
[00:11:06.360 --> 00:11:10.960]  故意要得人的榮耀,故意的。
[00:11:10.960 --> 00:11:12.680]  第二節故意,
[00:11:12.680 --> 00:11:14.040]  然後跟着下來,
[00:11:14.040 --> 00:11:16.240]  去到第五節那個地方,
[00:11:16.240 --> 00:11:18.240]  又是故意叫人看見,
[00:11:18.240 --> 00:11:19.320]  然後跟着下來,
[00:11:19.320 --> 00:11:21.120]  去到十六節那個地方,
[00:11:21.120 --> 00:11:24.680]  也是故意叫人看到。
[00:11:24.680 --> 00:11:27.440]  跟着下來,第五個不同,
[00:11:27.440 --> 00:11:29.120]  第五個相同的地方,
[00:11:29.120 --> 00:11:30.760]  就是耶穌的宣告,
[00:11:30.760 --> 00:11:34.240]  我實在告訴你們。
[00:11:34.240 --> 00:11:35.800]  三處的經文,
[00:11:35.800 --> 00:11:37.120]  耶穌都是同樣,
[00:11:37.120 --> 00:11:39.040]  我實在告訴你們,
[00:11:39.040 --> 00:11:40.800]  Amen, Amen。
[00:11:40.800 --> 00:11:42.200]  實實在在,
[00:11:42.200 --> 00:11:44.520]  絕對是清清楚楚,
[00:11:44.520 --> 00:11:45.880]  一定是真實的,
[00:11:45.880 --> 00:11:47.640]  來告訴你們一件事情。
[00:11:47.640 --> 00:11:50.520]  他講出來的,一定會這樣發生的。
[00:11:50.520 --> 00:11:52.040]  那跟着下來,
[00:11:52.040 --> 00:11:53.800]  最後一個地方,
[00:11:53.800 --> 00:11:57.360]  他們已得了他們的賞賜。
[00:11:57.360 --> 00:11:58.880]  三處的經文,
[00:11:58.880 --> 00:12:00.520]  都這樣類的講出來,
[00:12:00.520 --> 00:12:02.760]  而他們已得了他們的賞賜,
[00:12:02.760 --> 00:12:03.840]  是什麼意思呢?
[00:12:03.840 --> 00:12:05.520]  你去到第一節的時間,
[00:12:05.520 --> 00:12:08.200]  你會發現在第一節那個地方,
[00:12:08.200 --> 00:12:10.240]  非常清楚地講出來,
[00:12:10.240 --> 00:12:14.640]  就不能得你們天父的賞賜。
[00:12:14.640 --> 00:12:16.360]  因爲這個緣故,
[00:12:16.360 --> 00:12:18.360]  在第一段的聖經,
[00:12:18.360 --> 00:12:21.800]  你會看見,
[00:12:21.800 --> 00:12:26.120]  就不能得你們天父的賞賜,
[00:12:26.120 --> 00:12:28.680]  跟去到第二節最後一句,
[00:12:28.680 --> 00:12:32.240]  他們已經得了他們的賞賜,
[00:12:32.240 --> 00:12:34.000]  不是矛盾,
[00:12:34.000 --> 00:12:36.600]  乃是互相補充。
[00:12:36.600 --> 00:12:38.160]  什麼是互相補充呢?
[00:12:38.160 --> 00:12:39.840]  既然你們要看,
[00:12:39.840 --> 00:12:42.160]  是要看人的榮耀,
[00:12:42.160 --> 00:12:44.480]  你們要得,是得人的榮耀,
[00:12:44.480 --> 00:12:46.640]  你們要得,是得人的稱讚。
[00:12:46.640 --> 00:12:48.440]  耶穌說,好了,
[00:12:48.440 --> 00:12:50.560]  你們在那麼多人的面前,
[00:12:50.560 --> 00:12:52.520]  你們已經得了人的稱讚了,
[00:12:52.520 --> 00:12:53.640]  所以因爲這個緣故,
[00:12:53.640 --> 00:12:55.160]  在天上就沒有了,
[00:12:55.160 --> 00:12:56.640]  就是這個意思。
[00:12:56.640 --> 00:12:58.120]  弟兄姐妹們,
[00:12:58.120 --> 00:13:01.680]  這些的經文對我們有非常大的提醒。
[00:13:01.680 --> 00:13:03.640]  另外尤其相同的地方,
[00:13:03.640 --> 00:13:05.400]  我們就用這個ABC,
[00:13:05.400 --> 00:13:08.560]  來給你們看見那個pattern完全一樣,
[00:13:08.560 --> 00:13:13.320]  這個經文的結構完全一樣。
[00:13:13.320 --> 00:13:16.880]  你們施捨要行在暗中,
[00:13:16.880 --> 00:13:19.840]  你們禱告要在暗中,
[00:13:19.840 --> 00:13:22.560]  你們進食要關上門,
[00:13:22.560 --> 00:13:25.760]  關上門在暗中給天父看,
[00:13:25.760 --> 00:13:28.840]  在暗中,在暗中,在暗中。
[00:13:28.840 --> 00:13:30.160]  那接下來呢?
[00:13:30.160 --> 00:13:34.160]  你天父在暗中察看,
[00:13:34.160 --> 00:13:35.760]  禱告也是一樣,
[00:13:35.760 --> 00:13:39.480]  你的天父在暗中察看,
[00:13:39.480 --> 00:13:41.200]  然後去到進食,
[00:13:41.200 --> 00:13:44.360]  你的父在暗中察看,
[00:13:44.360 --> 00:13:46.000]  完全一樣。
[00:13:46.000 --> 00:13:49.280]  那接下來那個結果,
[00:13:49.280 --> 00:13:53.240]  施捨它要是是暗中行,
[00:13:53.240 --> 00:13:55.240]  父在暗中察看的時間,
[00:13:55.240 --> 00:13:57.960]  它就必然報答。
[00:13:57.960 --> 00:13:59.440]  然後去到禱告的時間,
[00:13:59.440 --> 00:14:01.040]  要是你這樣行的時間,
[00:14:01.040 --> 00:14:03.000]  它也必然報答。
[00:14:03.000 --> 00:14:04.960]  然後要是我們的進食,
[00:14:04.960 --> 00:14:07.240]  也是在暗中來的進食的時間,
[00:14:07.240 --> 00:14:08.680]  父在暗中察看,
[00:14:08.680 --> 00:14:10.960]  也必然報答。
[00:14:10.960 --> 00:14:12.240]  你們要看見,
[00:14:12.240 --> 00:14:15.600]  提出的經文一而再,再而三,
[00:14:15.600 --> 00:14:19.880]  把一個相同的結構給我們知道。
[00:14:19.880 --> 00:14:21.160]  那弟兄姐妹們,
[00:14:21.160 --> 00:14:23.440]  我今天特別把這個事情列出來,
[00:14:23.440 --> 00:14:25.240]  就是鼓勵各位,
[00:14:25.240 --> 00:14:28.960]  讀聖經的時間很好玩的。
[00:14:28.960 --> 00:14:29.840]  你明白嗎?
[00:14:29.840 --> 00:14:33.680]  你就是預備不同顏色的一些highlight,
[00:14:33.680 --> 00:14:35.520]  然後在經文讀的時間,
[00:14:35.520 --> 00:14:37.520]  把一些主要的東西讀出來,
[00:14:37.520 --> 00:14:39.880]  一些重複的也可以圈,
[00:14:39.880 --> 00:14:40.800]  然後接下來,
[00:14:40.800 --> 00:14:43.320]  就把相關的地方把它連起。
[00:14:43.320 --> 00:14:45.120]  當你這樣連起的時間,
[00:14:45.120 --> 00:14:46.720]  你突然開朗,
[00:14:46.720 --> 00:14:48.120]  突然發現,
[00:14:48.120 --> 00:14:49.920]  原來登山寶聖,
[00:14:49.920 --> 00:14:53.760]  特別提了三樣的東西,
[00:14:53.760 --> 00:14:56.840]  是不要叫人知道的。
[00:14:56.840 --> 00:15:00.960]  首先,我們來看看,
[00:15:00.960 --> 00:15:03.040]  善事,
[00:15:03.040 --> 00:15:04.800]  詩詞,
[00:15:04.800 --> 00:15:09.600]  不要故意的叫人知道。
[00:15:09.600 --> 00:15:11.960]  爲什麼呢?
[00:15:11.960 --> 00:15:15.160]  因爲很簡單。
[00:15:15.160 --> 00:15:18.720]  當我們是故意叫人知道的時間,
[00:15:18.720 --> 00:15:23.920]  在永恆的天上的名冊上就沒有了。
[00:15:23.920 --> 00:15:26.040]  你要得的是人的賞賜,
[00:15:26.040 --> 00:15:28.280]  那現在人的賞賜已經給了你了,
[00:15:28.280 --> 00:15:30.320]  在天上就沒有了。
[00:15:30.320 --> 00:15:32.160]  另外一方面,
[00:15:32.160 --> 00:15:34.160]  它也是提醒了我們,
[00:15:34.160 --> 00:15:36.800]  在今天現實的世界當中,
[00:15:36.800 --> 00:15:40.040]  要是我們今天施捨行善,
[00:15:40.040 --> 00:15:43.480]  又是故意叫人知道的時間,
[00:15:43.480 --> 00:15:49.480]  恐怕很容易引起了別人的反感。
[00:15:49.480 --> 00:15:53.480]  我記得,
[00:15:53.480 --> 00:16:01.040]  有幾次來輔導有些家庭的時間,
[00:16:01.040 --> 00:16:06.360]  我的心中有非常深的一些感受。
[00:16:06.360 --> 00:16:10.640]  有一個從中國大陸出來的一家人,
[00:16:10.640 --> 00:16:13.520]  他自己本身有兩個孩子,
[00:16:13.520 --> 00:16:16.200]  但是在同鄉,
[00:16:16.200 --> 00:16:19.920]  也有一個年輕人跟他們一起偷渡,
[00:16:19.920 --> 00:16:21.800]  來到香港。
[00:16:21.800 --> 00:16:23.600]  來到香港以後,
[00:16:23.600 --> 00:16:26.520]  因爲這個已經是一個孤兒,
[00:16:26.520 --> 00:16:29.040]  因爲這個偷渡出來的人,
[00:16:29.040 --> 00:16:30.920]  他們的家人在裏面,
[00:16:30.920 --> 00:16:33.120]  就是在被盜的時間,
[00:16:33.120 --> 00:16:35.120]  自殺死掉。
[00:16:35.120 --> 00:16:42.720]  因爲這個緣故,這對父母就把他當作是養子一樣來看待。
[00:16:42.720 --> 00:16:47.720]  照理,在這個年輕人最有需要的時間,
[00:16:47.720 --> 00:16:50.480]  能夠得到這對父母來的收養,
[00:16:50.480 --> 00:16:52.960]  而且把他看作是自己的養子,
[00:16:52.960 --> 00:16:55.480]  供書教學,
[00:16:55.480 --> 00:16:58.320]  他應該是一生都難忘,
[00:16:58.320 --> 00:17:01.920]  而且要常常銘記一心,
[00:17:01.920 --> 00:17:05.400]  來報答他的父母纔是。
[00:17:05.400 --> 00:17:10.120]  但想不到的,
[00:17:10.120 --> 00:17:13.320]  當這個年輕人到了外國,
[00:17:13.320 --> 00:17:15.440]  練書了以後,
[00:17:15.440 --> 00:17:19.360]  陰性全無,
[00:17:19.360 --> 00:17:24.160]  這對養父養母,
[00:17:24.160 --> 00:17:27.640]  很久見不到他,
[00:17:27.640 --> 00:17:32.600]  甚至在這個養母病危的時間告訴他,
[00:17:32.600 --> 00:17:34.680]  叫他回來。
[00:17:34.680 --> 00:17:39.080]  他都是用各種不同的方法來的推卻,
[00:17:39.080 --> 00:17:42.400]  忙啊,很多很多的事情。
[00:17:42.400 --> 00:17:44.480]  因爲這個緣故,
[00:17:44.480 --> 00:17:47.600]  有人就看不過眼,
[00:17:47.600 --> 00:17:51.760]  因爲這個人是他們當中的一個親戚,
[00:17:51.760 --> 00:17:55.600]  感覺到這個年輕人實在是忘恩負義啊,
[00:17:55.600 --> 00:18:01.440]  爲什麼連養大他這個養父養母有需要見他,
[00:18:01.440 --> 00:18:04.160]  他都不回來見,爲什麼?
[00:18:04.160 --> 00:18:07.400]  他應該有個感恩的心。
