
[00:00:00.000 --> 00:00:04.440]  基督徒要有憐憫人的心,亦要傳福音
[00:07:48.400 --> 00:07:51.400]  如果我們有一些急於解決的問題
[00:07:51.400 --> 00:07:54.400]  我們去找一些遠親
[00:07:54.400 --> 00:07:57.400]  可能時間上趕不及
[00:07:57.400 --> 00:07:59.400]  譬如說有一次
[00:07:59.400 --> 00:08:01.400]  我們的鄰居在煮飯的時候
[00:08:01.400 --> 00:08:04.400]  走過來和我們借一顆蒜頭
[00:08:04.400 --> 00:08:06.400]  問我們有沒有蒜頭
[00:08:06.400 --> 00:08:10.400]  可能讓他找一個親戚
[00:08:10.400 --> 00:08:12.400]  他要開十幾分鐘車來
[00:08:12.400 --> 00:08:14.400]  拿給他方便一點
[00:08:14.400 --> 00:08:17.400]  每次當我們要出門遠行的時候
[00:08:17.400 --> 00:08:22.400]  我們都會找鄰居幫我們清理油箱的菜
[00:08:22.400 --> 00:08:28.400]  我不會找個女兒來回開三十分鐘車來幫我收菜
[00:08:28.400 --> 00:08:32.400]  當然我們都很樂意幫助鄰居
[00:08:32.400 --> 00:08:35.400]  既然鄰近的朋友那麼重要的時候
[00:08:35.400 --> 00:08:38.400]  我們就不要離棄朋友
[00:08:38.400 --> 00:08:40.400]  什麼是不要離棄呢?
[00:08:40.400 --> 00:08:42.400]  怎樣算是不離棄呢?
[00:08:42.400 --> 00:08:45.400]  我相信在古時的以色列
[00:08:45.400 --> 00:08:50.400]  當他們進了迦南地之後
[00:08:50.400 --> 00:08:53.400]  他們每家人會分到一塊地
[00:08:53.400 --> 00:08:57.400]  以色列古時的習慣就是
[00:08:57.400 --> 00:09:01.400]  家族的地是不能夠隨便賣給人的
[00:09:01.400 --> 00:09:03.400]  而是一定要代代相傳
[00:09:03.400 --> 00:09:05.400]  一代代傳下去的
[00:09:05.400 --> 00:09:07.400]  有些大英姐妹可能記得
[00:09:07.400 --> 00:09:11.400]  在聖經裡面有一個阿哈王的故事
[00:09:11.400 --> 00:09:16.400]  阿哈王看中了隔壁那塊地
[00:09:16.400 --> 00:09:19.400]  不是屬於他那塊地的葡萄園
[00:09:19.400 --> 00:09:21.400]  他很喜歡那塊地
[00:09:21.400 --> 00:09:25.400]  於是他就找了主人來跟他說
[00:09:25.400 --> 00:09:28.400]  不如你把你那塊地的葡萄園賣了給我
[00:09:28.400 --> 00:09:32.400]  你可以提一個價錢賣給我
[00:09:32.400 --> 00:09:34.400]  如果你不喜歡賣的話
[00:09:34.400 --> 00:09:36.400]  我可以跟你換一塊地
[00:09:36.400 --> 00:09:38.400]  我換另外一塊地給你
[00:09:38.400 --> 00:09:40.400]  補錢給你都可以
[00:09:40.400 --> 00:09:42.400]  但是那個園主叫拿伯
[00:09:42.400 --> 00:09:44.400]  拿伯就說不行
[00:09:44.400 --> 00:09:49.400]  是上主不准我把祖業賣給你
[00:09:49.400 --> 00:09:52.400]  所以那個皇帝就很激氣
[00:09:52.400 --> 00:09:55.400]  但我們知道原來以色列人就是這樣
[00:09:55.400 --> 00:09:58.400]  那塊地是要代代相傳
[00:09:58.400 --> 00:10:00.400]  因此不要離棄朋友
[00:10:00.400 --> 00:10:05.400]  還有很可能是指不要隨便移民外地
[00:10:05.400 --> 00:10:08.400]  尤其是在二十七章八節那裡都說
[00:10:08.400 --> 00:10:14.400]  離鄉背井的人正像鳥兒離巢遠飛
[00:10:14.400 --> 00:10:17.400]  離巢遠飛是很淒涼的
[00:10:17.400 --> 00:10:20.400]  要另外找一個新巢真的很不容易
[00:10:20.400 --> 00:10:23.400]  但對我們現代人來說
[00:10:23.400 --> 00:10:26.400]  我們沒有祖居要留守
[00:10:26.400 --> 00:10:28.400]  所以可以移民
[00:10:28.400 --> 00:10:32.400]  不過我們每逢去到一個新的地方
[00:10:32.400 --> 00:10:38.400]  其實我們都要建立一個鄰居和朋友的網絡
[00:10:38.400 --> 00:10:42.400]  那就要花很多時間和功夫
[00:10:42.400 --> 00:10:49.400]  我們要怎樣去跟其他人建立友誼呢?
[00:10:49.400 --> 00:10:53.400]  首先其實我們要建立好自己的品格
[00:10:53.400 --> 00:10:56.400]  在二十七章一至二節那裡說
[00:10:56.400 --> 00:10:58.400]  不要為明天誇口
[00:10:58.400 --> 00:11:01.400]  因為你不知道每天所要發生的事
[00:11:01.400 --> 00:11:05.400]  讓別人誇獎你甚至讓陌生人誇獎你
[00:11:05.400 --> 00:11:07.400]  你可不要自誇
[00:11:07.400 --> 00:11:10.400]  這裡其實就教導我們要自謙
[00:11:10.400 --> 00:11:14.400]  不要為不肯定的事來誇口
[00:11:14.400 --> 00:11:18.400]  在亞國書三章十三節都是這樣說
[00:11:18.400 --> 00:11:23.400]  那裡說你們當中有聰明智慧的人嗎?
[00:11:23.400 --> 00:11:28.400]  如果有他就應該以充滿謙卑和智慧的好行為
[00:11:28.400 --> 00:11:32.400]  來表現他有美好的生活
[00:11:32.400 --> 00:11:37.400]  在亞國書四章十三至十五節也是這樣教導我們
[00:11:37.400 --> 00:11:39.400]  有些人會這樣說
[00:11:39.400 --> 00:11:42.400]  今天或明天我們要到某某城去
[00:11:42.400 --> 00:11:44.400]  在那裡住上一年半載
[00:11:44.400 --> 00:11:46.400]  做生意賺大錢
[00:11:46.400 --> 00:11:48.400]  那時聽我說
[00:11:48.400 --> 00:11:52.400]  你們連明天還活著沒有都不了得
[00:11:52.400 --> 00:11:55.400]  你們不過像一層雲霧
[00:11:55.400 --> 00:11:57.400]  出現一會兒就不見了
[00:11:57.400 --> 00:12:02.400]  在第十五節亞國教導我們怎樣說話
[00:12:02.400 --> 00:12:05.400]  你們應該這樣說
[00:12:05.400 --> 00:12:07.400]  如果主願意
[00:12:07.400 --> 00:12:11.400]  我們就可以活著做這事做那事
[00:12:11.400 --> 00:12:16.400]  事實上我們不單止說如果主願意
[00:12:16.400 --> 00:12:18.400]  我們就可以活著做這事做那事
[00:12:18.400 --> 00:12:23.400]  更加要能夠培養出這種謙卑的心態
[00:12:23.400 --> 00:12:27.400]  一定要知道上主是上帝
[00:12:27.400 --> 00:12:30.400]  我們的生命是在祂的手裡
[00:12:30.400 --> 00:12:33.400]  祂要我們活在世上我們就活著
[00:12:33.400 --> 00:12:37.400]  如果祂要我們早些回天界向祂交仗
[00:12:37.400 --> 00:12:39.400]  那我們就回去了
[00:12:39.400 --> 00:12:43.400]  因此我們做人真是一無可誇
[00:12:43.400 --> 00:12:45.400]  一無可誇
[00:12:45.400 --> 00:12:48.400]  喜歡自誇的人
[00:12:48.400 --> 00:12:52.400]  其實他還可能有其他方面的性格
[00:12:52.400 --> 00:12:54.400]  令他失去朋友
[00:12:54.400 --> 00:12:58.400]  就是喜歡領功和嫉妒
[00:12:58.400 --> 00:13:00.400]  喜歡領功的人
[00:13:00.400 --> 00:13:04.400]  就不會和其他人分享自己的光榮或者成就
[00:13:04.400 --> 00:13:08.400]  甚至會佔了人家的功勞
[00:13:08.400 --> 00:13:12.400]  現代社會上有很多工作上的同事
[00:13:12.400 --> 00:13:14.400]  都會誇大自己的功勞
[00:13:14.400 --> 00:13:17.400]  貶低人家的貢獻
[00:13:17.400 --> 00:13:21.400]  師父在二十七章四節還說到
[00:13:21.400 --> 00:13:24.400]  憤怒殘酷而具破壞性
[00:13:24.400 --> 00:13:28.400]  然而嫉妒更加可怕
[00:13:28.400 --> 00:13:32.400]  憤怒的人可能會做一些殘酷的事
[00:13:32.400 --> 00:13:34.400]  也都會破壞友誼
[00:13:34.400 --> 00:13:37.400]  但是嫉妒更加可怕
[00:13:37.400 --> 00:13:40.400]  在《創世紀》中有一個很熟悉的故事
[00:13:40.400 --> 00:13:42.400]  就是戈隱和阿伯
[00:13:42.400 --> 00:13:45.400]  戈隱就是因為嫉妒阿伯
[00:13:45.400 --> 00:13:47.400]  令他非常生氣
[00:13:47.400 --> 00:13:51.400]  結果就把他弟弟殺死了
[00:13:51.400 --> 00:13:54.400]  在兩年前在悉尼
[00:13:54.400 --> 00:13:56.400]  我記得有一件命案發生
[00:13:56.400 --> 00:13:58.400]  就是有一位女士
[00:13:58.400 --> 00:14:02.400]  被人從高空的apartment扔下樓死了
[00:14:02.400 --> 00:14:06.400]  那位男士就是一位非常嫉妒的人
[00:14:06.400 --> 00:14:08.400]  非常嫉妒的人
[00:14:08.400 --> 00:14:11.400]  他要控制著他的女朋友
[00:14:11.400 --> 00:14:15.400]  結果那個女士就想離開他
[00:14:15.400 --> 00:14:16.400]  走回加拿大
[00:14:16.400 --> 00:14:20.400]  就被那位非常嫉妒的男朋友
[00:14:20.400 --> 00:14:24.400]  從十幾樓高的apartment扔下樓
[00:14:24.400 --> 00:14:28.400]  嫉妒很多時候都是
[00:14:28.400 --> 00:14:32.400]  當我們看到別人擁有一些自己很希望擁有的東西
[00:14:32.400 --> 00:14:34.400]  而自己又沒有的時候
[00:14:34.400 --> 00:14:37.400]  我們就會產生嫉妒
[00:14:39.400 --> 00:14:41.400]  有好幾首
[00:14:41.400 --> 00:14:44.400]  現代的流行曲都是以嫉妒做主題
[00:14:44.400 --> 00:14:46.400]  可能我們不是很熟
[00:14:46.400 --> 00:14:48.400]  其中一首的歌詞都很有意思
[00:14:48.400 --> 00:14:50.400]  我讀給大家聽
[00:14:50.400 --> 00:14:54.400]  女人在嫉妒中沒有解藥
[00:14:54.400 --> 00:14:58.400]  牛角尖越占越鑽越深不屈不撓
[00:14:58.400 --> 00:15:02.400]  其實曠街只是為了互相比較
[00:15:02.400 --> 00:15:06.400]  剎那間閃一眼給對方一個警告
[00:15:06.400 --> 00:15:09.400]  自覺從頭到腳都是困擾
[00:15:09.400 --> 00:15:12.400]  為什麼別人總是自在逍遙
[00:15:12.400 --> 00:15:15.400]  沒有人能了解我的需要
[00:15:15.400 --> 00:15:19.400]  陪我哭陪我笑再給我愛
[00:15:19.400 --> 00:15:22.400]  冷漢他靠在他肩膀
[00:15:22.400 --> 00:15:24.400]  享受他給他的愛和痛
[00:15:24.400 --> 00:15:28.400]  想擁有的衝動受不了當街擁抱
[00:15:28.400 --> 00:15:30.400]  找不到解藥
[00:15:30.400 --> 00:15:32.400]  想不到窒道的煎熬
[00:15:32.400 --> 00:15:37.400]  竟然強烈到每樣人在夜裡翻來覆去睡不著
[00:15:37.400 --> 00:15:43.400]  都很有感受
[00:15:43.400 --> 00:15:48.400]  可能填詞的人都很有經歷
[00:15:48.400 --> 00:15:51.400]  曾經經歷過窒道的痛苦
[00:15:51.400 --> 00:15:57.400]  一個人怎樣知道自己是不是有窒道的心呢
[00:15:57.400 --> 00:16:01.400]  不妨做一個測驗來試一下自己
[00:16:01.400 --> 00:16:03.400]  想一下自己反省一下
[00:16:03.400 --> 00:16:08.400]  第一個問題就是我是不是一個時時都感到不滿足的人
[00:16:08.400 --> 00:16:13.400]  時時都不滿足時時都還想有這樣有那樣的
[00:16:13.400 --> 00:16:16.400]  另外一個問題可以問一下就是
[00:16:16.400 --> 00:16:22.400]  當看到一個朋友成功的時候
[00:16:22.400 --> 00:16:26.400]  我們會不會跟他一起高興快樂呢
[00:16:26.400 --> 00:16:30.400]  在羅馬書十二章保羅教導我們說
[00:16:30.400 --> 00:16:34.400]  與喜樂的人同樂與哀哭的人同哭
[00:16:34.400 --> 00:16:40.400]  如果我們能夠跟哀哭的人同哭
[00:16:40.400 --> 00:16:43.400]  卻不能夠跟喜樂的人同樂
[00:16:43.400 --> 00:16:46.400]  大概我們都是有些窒道
[00:16:46.400 --> 00:16:49.400]  我都承認仍然要學習中
[00:16:49.400 --> 00:16:54.400]  有時真是不能夠跟一個喜樂中的人同樂
[00:16:54.400 --> 00:16:57.400]  如果大家兩個同時一個
[00:16:57.400 --> 00:16:59.400]  大家申請一個職位他得到了
[00:16:59.400 --> 00:17:03.400]  都很難跟他同樂
[00:17:03.400 --> 00:17:06.400]  不過我們真的要學習
[00:17:06.400 --> 00:17:09.400]  要與喜樂的人同樂
[00:17:09.400 --> 00:17:13.400]  鼓勵大家都要學習
[00:17:13.400 --> 00:17:16.400]  因為在《針研》十四章三十節說
[00:17:16.400 --> 00:17:19.400]  寧靜使身體健康
[00:17:19.400 --> 00:17:24.400]  窒道是骨中的毒癌
[00:17:24.400 --> 00:17:28.400]  剛才那首歌詞的作者都說沒有解藥
[00:17:29.400 --> 00:17:30.400]  不是完全沒有的
[00:17:30.400 --> 00:17:32.400]  我們要從聖經裏面去學習
[00:17:32.400 --> 00:17:34.400]  我們一定要除去窒道
[00:17:34.400 --> 00:17:38.400]  才能夠成為別人的好朋友和鄰居
[00:17:38.400 --> 00:17:42.400]  我們要怎樣除去窒道呢
[00:17:42.400 --> 00:17:43.400]  有解藥
[00:17:43.400 --> 00:17:46.400]  其中一樣東西就是學會知足
[00:17:46.400 --> 00:17:48.400]  在二十七章二十字那裏說
[00:17:48.400 --> 00:17:50.400]  陰間冥府填不滿
[00:17:50.400 --> 00:17:52.400]  人的慾望難滿足
[00:17:52.400 --> 00:17:54.400]  是難滿足
[00:17:54.400 --> 00:17:56.400]  但是我們可以學會知足
[00:17:57.400 --> 00:18:00.400]  怎樣學呢 就是要時時感恩
[00:18:00.400 --> 00:18:02.400]  不要看自己所沒有的東西
[00:18:02.400 --> 00:18:04.400]  要看自己所有的東西
[00:18:04.400 --> 00:18:09.400]  看自己有衣服穿 有手錶 有鞋穿
[00:18:09.400 --> 00:18:11.400]  甚麼都有
[00:18:11.400 --> 00:18:13.400]  並且我們為自己所有的
[00:18:13.400 --> 00:18:15.400]  向上帝感恩
[00:18:15.400 --> 00:18:17.400]  我們就可以知足
[00:18:17.400 --> 00:18:21.400]  知足的人就能夠在神的愛裏面
[00:18:21.400 --> 00:18:23.400]  找到自我價值
[00:18:23.400 --> 00:18:25.400]  而不是要在人的成就
[00:18:25.400 --> 00:18:27.400]  或者是物質裏面
[00:18:27.400 --> 00:18:29.400]  去尋找自我價值
[00:18:29.400 --> 00:18:33.400]  只要我們對人要真誠
[00:18:33.400 --> 00:18:37.400]  在二十七章五字到六字那裏說
[00:18:37.400 --> 00:18:39.400]  公開的譴責
[00:18:39.400 --> 00:18:41.400]  強過造作的愛
[00:18:41.400 --> 00:18:44.400]  朋友所交的創傷是出於善意
[00:18:44.400 --> 00:18:46.400]  敵人的擁抱
[00:18:46.400 --> 00:18:47.400]  必須當心
[00:18:47.400 --> 00:18:50.400]  必須當心
[00:18:50.400 --> 00:18:52.400]  這個強調朋友之間
[00:18:52.400 --> 00:18:54.400]  是要有真誠的
[00:18:55.400 --> 00:18:57.400]  大概我們很少會公開
[00:18:57.400 --> 00:18:59.400]  來去指責朋友的
[00:18:59.400 --> 00:19:01.400]  這裏可能是運用誇張法
[00:19:01.400 --> 00:19:04.400]  強調當我們如果見到朋友
[00:19:04.400 --> 00:19:06.400]  真的有些事情
[00:19:06.400 --> 00:19:08.400]  做得不是很好的時候
[00:19:08.400 --> 00:19:09.400]  做錯事的時候
[00:19:09.400 --> 00:19:11.400]  我們一定要盡快
[00:19:11.400 --> 00:19:13.400]  提出我們的意見
[00:19:13.400 --> 00:19:15.400]  以免我們的朋友受害
[00:19:15.400 --> 00:19:18.400]  我記得十幾年前
[00:19:18.400 --> 00:19:20.400]  就認識四位朋友
[00:19:20.400 --> 00:19:22.400]  其中三位就決定
[00:19:24.400 --> 00:19:26.400]  合夥做生意
[00:19:26.400 --> 00:19:29.400]  在一間商場裏面
[00:19:29.400 --> 00:19:31.400]  找了一個店鋪
[00:19:31.400 --> 00:19:32.400]  談了很久
[00:19:32.400 --> 00:19:33.400]  終於被他們談妥了
[00:19:33.400 --> 00:19:34.400]  租到了
[00:19:34.400 --> 00:19:37.400]  但是合同要簽五年
[00:19:37.400 --> 00:19:40.400]  第四位朋友
[00:19:40.400 --> 00:19:41.400]  都知道的
[00:19:41.400 --> 00:19:42.400]  跟他們很熟
[00:19:42.400 --> 00:19:45.400]  經常在一起
[00:19:45.400 --> 00:19:49.400]  第四位朋友就在商界打滾多年
[00:19:49.400 --> 00:19:50.400]  很有經驗
[00:19:51.400 --> 00:19:54.400]  但是他沒有警告
[00:19:54.400 --> 00:19:57.400]  那三位要做生意的朋友
[00:19:57.400 --> 00:19:59.400]  簽五年的合同
[00:19:59.400 --> 00:20:01.400]  可能有危險
[00:20:01.400 --> 00:20:03.400]  結果那三位朋友
[00:20:03.400 --> 00:20:04.400]  生意很快
[00:20:04.400 --> 00:20:06.400]  好像一年左右就失敗了
[00:20:06.400 --> 00:20:08.400]  被商場追他
[00:20:08.400 --> 00:20:10.400]  其他四年的租金
[00:20:10.400 --> 00:20:13.400]  我有機會問問
[00:20:13.400 --> 00:20:14.400]  那個第四位朋友
[00:20:14.400 --> 00:20:15.400]  為什麼你不在他們
[00:20:15.400 --> 00:20:17.400]  未簽合同之前
[00:20:17.400 --> 00:20:19.400]  提出警告呢
[00:20:19.400 --> 00:20:21.400]  他給我一個答覆
[00:20:21.400 --> 00:20:24.400]  他說不想掃人家興
[00:20:24.400 --> 00:20:28.400]  這個可能是華人的文化
[00:20:28.400 --> 00:20:31.400]  人家這麼開心要做生意
[00:20:31.400 --> 00:20:33.400]  不要講這些掃興
[00:20:33.400 --> 00:20:36.400]  不過我認為這位仁兄
[00:20:36.400 --> 00:20:38.400]  是不能夠做真正的朋友
[00:20:38.400 --> 00:20:40.400]  從此以後
[00:20:40.400 --> 00:20:42.400]  我都將他放在大外當之外
[00:20:42.400 --> 00:20:43.400]  不是敵人
[00:20:43.400 --> 00:20:45.400]  不過是大外當
[00:20:45.400 --> 00:20:48.400]  我們要做別人的朋友
[00:20:48.400 --> 00:20:50.400]  自己有的知識
[00:20:50.400 --> 00:20:53.400]  應該願意跟別人分享
[00:20:53.400 --> 00:20:55.400]  叫你分享錢就難一點
[00:20:55.400 --> 00:20:57.400]  因為你分享錢給別人
[00:20:57.400 --> 00:20:58.400]  自己就少一點
[00:20:58.400 --> 00:21:00.400]  分享知識是很不同的
[00:21:00.400 --> 00:21:02.400]  你分享知識給別人
[00:21:02.400 --> 00:21:04.400]  自己仍然有那些知識
[00:21:04.400 --> 00:21:09.400]  甚至當你與朋友交流的時候
[00:21:09.400 --> 00:21:11.400]  大家彼此的見識
[00:21:11.400 --> 00:21:13.400]  可能一起會增長
[00:21:13.400 --> 00:21:17.400]  除了培養好自己的品格
[00:21:17.400 --> 00:21:20.400]  使自己成為別人的好朋友之外
[00:21:20.400 --> 00:21:23.400]  我們結交朋友都要有智慧
[00:21:23.400 --> 00:21:26.400]  首先我們要將朋友分類
[00:21:26.400 --> 00:21:28.400]  事實上這是很自然的事
[00:21:28.400 --> 00:21:32.400]  我們雖然沒有刻意地去分類
[00:21:32.400 --> 00:21:34.400]  但都一定會做
[00:21:34.400 --> 00:21:37.400]  有些是所謂點頭之交
[00:21:37.400 --> 00:21:39.400]  Hi and Bye
[00:21:39.400 --> 00:21:43.400]  有些可能是傾心吐意的朋友
[00:21:43.400 --> 00:21:45.400]  經常見面聊天
[00:21:46.400 --> 00:21:49.400]  27章第6節說
