
[00:00:00.000 --> 00:00:03.400]  我們說《肥勒比書》來到一章尾
[00:01:53.440 --> 00:01:56.640]  可以因為保羅這麼艱難
[00:01:56.640 --> 00:01:58.560]  仍然顯出神的恩典
[00:01:58.560 --> 00:02:00.760]  神的工作在他身上
[00:02:00.760 --> 00:02:03.680]  可以為他誇耀
[00:02:03.680 --> 00:02:04.880]  為他歡呼
[00:02:04.880 --> 00:02:07.040]  有喜樂
[00:02:07.040 --> 00:02:09.400]  接著二十七節他說
[00:02:09.400 --> 00:02:10.520]  「最重要」
[00:02:10.520 --> 00:02:12.600]  即是說甚麼呢?
[00:02:12.600 --> 00:02:16.120]  這裡引申我們經常說的
[00:02:16.800 --> 00:02:21.360]  「你有沒有想過有一天,你會百年歸老?」
[00:02:21.360 --> 00:02:26.920]  「你有沒有想過有一天,你突然可能病了?」
[00:02:26.920 --> 00:02:30.240]  百年歸老也挺好聽的
[00:02:30.240 --> 00:02:31.920]  如果你已經很老
[00:02:31.920 --> 00:02:34.800]  就像我爸爸一樣,今年九十歲
[00:02:34.800 --> 00:02:38.040]  我們跟他說一百歲
[00:02:38.040 --> 00:02:39.920]  就像我岳父九十九歲
[00:02:39.920 --> 00:02:43.240]  你跟他說祝你長命百歲
[00:02:43.240 --> 00:02:45.480]  叫他一年之內就走
[00:02:45.720 --> 00:02:48.320]  所以說一百二十歲,說大一點
[00:02:48.320 --> 00:02:55.080]  即是你祝公司最高級的CEO
[00:02:55.080 --> 00:02:56.720]  祝你升官發財
[00:02:56.720 --> 00:03:00.520]  即是他炒魷魚,他沒得升了
[00:03:00.520 --> 00:03:03.200]  這裡所說的「最重要」
[00:03:03.200 --> 00:03:04.720]  為甚麼用這個字呢?
[00:03:04.720 --> 00:03:06.040]  這個字很有意思
[00:03:06.040 --> 00:03:09.120]  就是保羅他知道
[00:03:09.120 --> 00:03:11.560]  他縱然活著
[00:03:11.560 --> 00:03:12.840]  抑或在世
[00:03:12.840 --> 00:03:15.680]  他很知道他人生做些甚麼
[00:03:16.720 --> 00:03:19.240]  其實保羅你看他前面
[00:03:19.240 --> 00:03:21.680]  他講出他的人生觀
[00:03:21.680 --> 00:03:24.400]  講出他的生死教育
[00:03:24.400 --> 00:03:29.560]  「你有沒有想過你死之前」
[00:03:29.560 --> 00:03:32.480]  「還有些甚麼會在自己身上發生呢?」
[00:03:32.480 --> 00:03:37.880]  有時我去超級市場或是去買東西
[00:03:37.880 --> 00:03:41.960]  我看不到那些「到期日」
[00:03:41.960 --> 00:03:43.760]  「Expiry date」
[00:03:44.160 --> 00:03:46.880]  「你有沒有想過自己洗澡時」
[00:03:46.880 --> 00:03:49.960]  「看看身上有沒有這樣的標籤」
[00:03:49.960 --> 00:03:52.080]  「我還可以玩多久呢?」
[00:03:52.080 --> 00:03:53.520]  突然之間
[00:03:53.520 --> 00:03:55.240]  那天Tracy跟我說
[00:03:55.240 --> 00:03:58.560]  「哎呀,有幾包飲品過期了」
[00:03:58.560 --> 00:04:00.720]  「因為我們很少實體聚會」
[00:04:00.720 --> 00:04:03.760]  「有幾包飲品過期了,然後怎樣?」
[00:04:03.760 --> 00:04:07.080]  我心想過了一點,應該可以喝了
[00:04:07.080 --> 00:04:10.400]  但最近很多頂智妹跟我說
[00:04:10.400 --> 00:04:13.720]  「真心話,牧師你肥了」
[00:04:14.480 --> 00:04:16.200]  我又不敢喝
[00:04:16.200 --> 00:04:18.000]  最後我沒有反駁
[00:04:18.000 --> 00:04:21.160]  我就說「過期就扔掉吧」
[00:04:21.160 --> 00:04:26.320]  但最重要,我想講第一點
[00:04:26.320 --> 00:04:27.400]  保羅講甚麼呢?
[00:04:27.400 --> 00:04:32.880]  就是他在羅馬被軟禁
[00:04:32.880 --> 00:04:37.000]  他距離菲律賓、歐洲
[00:04:37.000 --> 00:04:40.120]  即是愛琴海去到意大利
[00:04:41.960 --> 00:04:44.240]  很遠的路程
[00:04:44.240 --> 00:04:47.040]  坐船也要坐幾個月
[00:04:47.040 --> 00:04:49.240]  頂智妹
[00:04:49.240 --> 00:04:52.640]  他想說「無論我在你那裡還是不在你那裡」
[00:04:52.640 --> 00:04:57.560]  「我最想聽到、見到一件事」
[00:04:57.560 --> 00:04:59.080]  即是說
[00:04:59.080 --> 00:05:02.880]  保羅萬一不測也好
[00:05:02.880 --> 00:05:08.200]  他在世唯一寄望他的子侄
[00:05:08.200 --> 00:05:09.920]  他教會的頂智妹
[00:05:09.920 --> 00:05:12.160]  他牧羊的群羊,他作為一個牧者
[00:05:12.160 --> 00:05:14.000]  他最大的心願
[00:05:14.000 --> 00:05:19.280]  就是「你們行事為人」
[00:05:19.280 --> 00:05:25.760]  「與基督的福音相稱」
[00:05:25.760 --> 00:05:28.000]  即是說
[00:05:28.000 --> 00:05:32.600]  「我最希望教會或你們作為每一個信徒」
[00:05:32.600 --> 00:05:38.240]  「你們的生命與所信的基督的福音相稱」
[00:05:40.240 --> 00:05:41.760]  在這裡我也想問一下
[00:05:41.760 --> 00:05:43.080]  如果你有子女
[00:05:43.080 --> 00:05:46.800]  萬一你發覺你時後無多
[00:05:46.800 --> 00:05:50.760]  你有什麼說話想與你的子女交代?
[00:05:50.760 --> 00:05:52.640]  或者不要說時日無多
[00:05:52.640 --> 00:05:53.680]  可能你退休了
[00:05:53.680 --> 00:05:58.160]  你有什麼與你最好的屬下分享?
[00:05:58.160 --> 00:05:59.120]  最好的同事
[00:05:59.120 --> 00:06:01.800]  有什麼臨別的贈言?
[00:06:01.800 --> 00:06:04.840]  有什麼很重要的說話?
[00:06:04.840 --> 00:06:07.880]  或者你作為一個基督徒
[00:06:08.440 --> 00:06:10.360]  一個組長、一個牧者
[00:06:10.360 --> 00:06:11.960]  一個領袖
[00:06:11.960 --> 00:06:13.840]  有什麼臨別的贈言?
[00:06:13.840 --> 00:06:16.720]  但是保羅這裡所說
[00:06:16.720 --> 00:06:18.600]  他面對的艱難
[00:06:18.600 --> 00:06:22.640]  他也有機會有生死的危機
[00:06:22.640 --> 00:06:26.800]  但是他最想的是一件事
[00:06:26.800 --> 00:06:31.240]  快到年底
[00:06:31.240 --> 00:06:33.440]  其實近幾年我經常想
[00:06:33.440 --> 00:06:35.320]  問自己
[00:06:35.320 --> 00:06:36.840]  我也問一下大家
[00:06:37.360 --> 00:06:38.760]  今年年底之前
[00:06:38.760 --> 00:06:39.880]  有什麼你覺得
[00:06:39.880 --> 00:06:42.040]  你應該做的你還沒做的?
[00:06:42.040 --> 00:06:44.600]  那你快點去做吧
[00:06:44.600 --> 00:06:46.920]  有些什麼
[00:06:46.920 --> 00:06:50.680]  生命很清楚
[00:06:50.680 --> 00:06:51.680]  聖經有說
[00:06:51.680 --> 00:06:53.840]  你不知道你還可以活多久
[00:06:53.840 --> 00:06:55.160]  傳道書八章八節
[00:06:55.160 --> 00:06:57.960]  它是沒有人可以留住自己的生命
[00:06:57.960 --> 00:07:00.160]  也沒有人能夠掌管自己的死期
[00:07:00.160 --> 00:07:01.480]  沒有的
[00:07:01.480 --> 00:07:03.960]  《約伯記》也說
[00:07:04.200 --> 00:07:08.080]  人生在世都有很多苦難
[00:07:08.080 --> 00:07:11.800]  突然之間就會發生很多事情
[00:07:11.800 --> 00:07:13.440]  你預計不到的
[00:07:13.440 --> 00:07:17.320]  你也沒想過2020年香港好像反轉了一樣
[00:07:17.320 --> 00:07:24.280]  如果今年有些事情
[00:07:24.280 --> 00:07:26.800]  人生你覺得很重要的事情
[00:07:26.800 --> 00:07:28.320]  你覺得今年要做的
[00:07:28.320 --> 00:07:29.720]  或者這個月要做的
[00:07:29.720 --> 00:07:31.200]  那你快點去做吧
[00:07:33.960 --> 00:07:34.680]  保羅
[00:07:34.680 --> 00:07:37.040]  對他們唯一的心願
[00:07:37.040 --> 00:07:37.760]  一句而已
[00:07:37.760 --> 00:07:39.760]  就是你們行事為人
[00:07:39.760 --> 00:07:40.720]  對得起
[00:07:40.720 --> 00:07:42.240]  那個什麼?
[00:07:42.240 --> 00:07:44.160]  基督耶穌的福音
[00:07:44.160 --> 00:07:45.680]  咦?福音的生命相稱
[00:07:45.680 --> 00:07:49.320]  什麼叫做福音的生命相稱?
[00:07:49.320 --> 00:07:50.360]  這裡是worthy
[00:07:50.360 --> 00:07:53.000]  行事為人這個字
[00:07:53.000 --> 00:07:54.000]  就是說
[00:07:54.000 --> 00:07:55.960]  他用的字眼很獨特
[00:07:55.960 --> 00:07:57.160]  是一個公民
[00:07:57.160 --> 00:07:58.840]  一個polis
[00:07:58.840 --> 00:08:00.480]  一個公民
[00:08:01.440 --> 00:08:04.640]  因為菲律賓作為一個羅馬的城市
[00:08:04.640 --> 00:08:07.120]  他有羅馬籍
[00:08:07.120 --> 00:08:12.520]  羅馬帝國的公民的身份
[00:08:12.520 --> 00:08:14.040]  是很高級的
[00:08:14.040 --> 00:08:15.360]  他們很自豪的
[00:08:15.360 --> 00:08:16.920]  保羅用這個字眼
[00:08:16.920 --> 00:08:20.120]  在這本書裡提過
[00:08:20.120 --> 00:08:22.160]  他提這個不是
[00:08:22.160 --> 00:08:24.000]  主要不是說羅馬籍
[00:08:24.000 --> 00:08:26.840]  主要是說是一個天國的子民
[00:08:26.840 --> 00:08:28.800]  他說你們行事為人
[00:08:28.800 --> 00:08:30.760]  就像一個天國的子民一樣
[00:08:31.440 --> 00:08:33.680]  與基督的福音相稱
[00:08:33.680 --> 00:08:35.840]  相稱很簡單而已
[00:08:35.840 --> 00:08:36.520]  頂梓梅
[00:08:36.520 --> 00:08:37.800]  你有沒有買過菜?
[00:08:37.800 --> 00:08:39.200]  我想問一下
[00:08:39.200 --> 00:08:42.640]  有誰買菜是被人騙過稱的?
[00:08:42.640 --> 00:08:43.600]  你拍一下手
[00:08:43.600 --> 00:08:44.840]  你覺得
[00:08:44.840 --> 00:08:47.600]  希望你不是騙人稱那個
[00:08:47.600 --> 00:08:49.520]  悔改了
[00:08:49.520 --> 00:08:52.560]  我們說貨不對版
[00:08:52.560 --> 00:08:54.720]  消委會經常都出一些報告
[00:08:54.720 --> 00:08:57.080]  就是有些東西
[00:08:57.080 --> 00:08:59.360]  沒有列出來
[00:08:59.800 --> 00:09:02.240]  這麼強勁
[00:09:02.240 --> 00:09:03.840]  這麼有效
[00:09:03.840 --> 00:09:05.880]  或者最簡單
[00:09:05.880 --> 00:09:07.680]  買一斤菜
[00:09:07.680 --> 00:09:11.240]  其實沒有足夠斤兩
[00:09:11.240 --> 00:09:13.120]  我們就覺得是騙情
[00:09:13.120 --> 00:09:14.280]  那我問你
[00:09:14.280 --> 00:09:15.880]  如果保羅說
[00:09:15.880 --> 00:09:17.800]  他但願教會
[00:09:17.800 --> 00:09:19.080]  但願頂梓梅
[00:09:19.080 --> 00:09:20.600]  你行事為人
[00:09:20.600 --> 00:09:22.080]  作為一個天國的子民
[00:09:22.080 --> 00:09:24.600]  你全個生命
[00:09:24.600 --> 00:09:27.000]  與基督的福音相稱
[00:09:28.680 --> 00:09:31.640]  有什麼指標可以衡量一個教會
[00:09:31.640 --> 00:09:32.840]  或者一個基督徒呢?
[00:09:32.840 --> 00:09:37.000]  你心裡有沒有一些看法呢?
[00:09:37.000 --> 00:09:42.320]  保羅在其他書信
[00:09:42.320 --> 00:09:43.280]  二番所書
[00:09:43.280 --> 00:09:44.280]  他說
[00:09:44.280 --> 00:09:47.840]  為主被囚的人
[00:09:47.840 --> 00:09:48.680]  勸大家
[00:09:48.680 --> 00:09:51.040]  要與行事為人
[00:09:51.040 --> 00:09:51.640]  同一個字眼
[00:09:51.640 --> 00:09:53.120]  要與蒙召的恩相稱
[00:09:53.120 --> 00:09:54.320]  哥羅西斯一章十節
[00:09:54.320 --> 00:09:55.200]  那裡說
[00:09:55.200 --> 00:09:56.440]  你們行事為人
[00:09:56.440 --> 00:09:57.880]  要對得起主
[00:09:58.160 --> 00:10:01.800]  也就是要對得起基督自己
[00:10:01.800 --> 00:10:04.240]  接前二章十二節
[00:10:04.240 --> 00:10:05.120]  一樣這樣說
[00:10:05.120 --> 00:10:06.680]  你們行事
[00:10:06.680 --> 00:10:08.240]  要對得起
[00:10:08.240 --> 00:10:10.760]  那個召你進入榮耀的上帝
[00:10:10.760 --> 00:10:14.000]  對得起
[00:10:14.000 --> 00:10:15.920]  加爾泰書五章一節
[00:10:15.920 --> 00:10:17.480]  他說我們已經釋放
[00:10:17.480 --> 00:10:18.480]  離開了罪
[00:10:18.480 --> 00:10:19.800]  得著真自由
[00:10:19.800 --> 00:10:21.440]  我們行事為人
[00:10:21.440 --> 00:10:23.880]  要對得起耶穌基督
[00:10:23.880 --> 00:10:26.400]  要對得起主
[00:10:27.600 --> 00:10:28.400]  但是問題
[00:10:28.400 --> 00:10:29.960]  我們怎麼看一個叫做
[00:10:29.960 --> 00:10:32.400]  惡性的教會
[00:10:32.400 --> 00:10:34.480]  或者一個叫做惡性的基督徒
[00:10:34.480 --> 00:10:37.360]  或者先不要說教會和基督徒
[00:10:37.360 --> 00:10:39.000]  你有沒有覺得有些人
[00:10:39.000 --> 00:10:40.160]  你去買東西
[00:10:40.160 --> 00:10:42.320]  他惡性貨不對版的
[00:10:42.320 --> 00:10:43.760]  你會不會很生氣?
[00:10:43.760 --> 00:10:44.560]  會啊
[00:10:44.560 --> 00:10:45.400]  是不是?
[00:10:45.400 --> 00:10:48.800]  你有沒有看到那些公司
[00:10:48.800 --> 00:10:49.800]  提供服務給你
[00:10:49.800 --> 00:10:50.720]  貨不對版的
[00:10:50.720 --> 00:10:51.720]  你會不會很生氣?
[00:10:51.720 --> 00:10:52.960]  會啊
[00:10:52.960 --> 00:10:55.640]  又或者最近有些人會覺得
[00:10:55.640 --> 00:10:56.240]  咦?
[00:10:56.640 --> 00:10:58.640]  政府部門有些事情做得
[00:10:58.640 --> 00:10:59.640]  貨不對版
[00:10:59.640 --> 00:11:01.160]  或者有些公共機構
[00:11:01.160 --> 00:11:02.640]  做的事情貨不對版
[00:11:02.640 --> 00:11:04.400]  去醫院看醫生
[00:11:04.400 --> 00:11:06.720]  或者你遇到一個人
[00:11:06.720 --> 00:11:09.520]  他應該是一個求證
[00:11:09.520 --> 00:11:11.680]  應該公平審判的
[00:11:11.680 --> 00:11:12.600]  誰知道呢
[00:11:12.600 --> 00:11:14.360]  他貨不對版
[00:11:14.360 --> 00:11:16.040]  那你又是一個球員
[00:11:16.040 --> 00:11:17.400]  你就會很生氣
[00:11:17.400 --> 00:11:18.840]  或者考試
[00:11:18.840 --> 00:11:19.760]  那個
[00:11:19.760 --> 00:11:22.640]  審你的卷的人
[00:11:22.640 --> 00:11:24.640]  也是貨不對版的
[00:11:24.640 --> 00:11:26.320]  不單止你買一樣東西
[00:11:26.320 --> 00:11:27.280]  你見到一個人
[00:11:27.280 --> 00:11:28.480]  他貨不對版
[00:11:28.480 --> 00:11:29.960]  你也會生氣
[00:11:29.960 --> 00:11:30.480]  是不是?
[00:11:30.480 --> 00:11:32.720]  或者你有一個同事
[00:11:32.720 --> 00:11:34.760]  他貨不對版
[00:11:34.760 --> 00:11:37.000]  但不要說人
[00:11:37.000 --> 00:11:38.120]  說我們自己
[00:11:38.120 --> 00:11:42.960]  我們怎樣看自己呢?
[00:11:42.960 --> 00:11:45.280]  或者補充一個聖經
[00:11:45.280 --> 00:11:46.720]  耶穌教我們
[00:11:46.720 --> 00:11:49.440]  怎樣面對那些貨不對版的人
[00:11:49.440 --> 00:11:51.240]  耶穌在《馬達福音》二十三章
[00:11:51.240 --> 00:11:52.320]  第二、第三節
[00:11:52.320 --> 00:11:54.160]  他對門徒說
[00:11:54.160 --> 00:11:56.680]  你對著那些民事和法理錯人
[00:11:56.680 --> 00:11:59.400]  那些虛偽的民事和法理錯人
[00:11:59.400 --> 00:12:01.960]  那些不跟神話語的人
[00:12:01.960 --> 00:12:03.040]  他說
[00:12:03.040 --> 00:12:06.120]  他在摩西的位置上所說的話
[00:12:06.120 --> 00:12:07.680]  耶穌說什麼?
[00:12:07.680 --> 00:12:08.720]  你要聽
[00:12:08.720 --> 00:12:11.160]  擺明了耶穌說
[00:12:11.160 --> 00:12:12.200]  他們是有禍
[00:12:12.200 --> 00:12:13.880]  他們是假冒為善
[00:12:13.880 --> 00:12:14.600]  但耶穌說
[00:12:14.600 --> 00:12:16.160]  他坐在摩西的位置上
[00:12:16.160 --> 00:12:17.480]  說的那些聖經
[00:12:17.480 --> 00:12:18.480]  你要聽
[00:12:18.480 --> 00:12:20.760]  但他的行為
[00:12:20.760 --> 00:12:21.400]  他的生命
[00:12:21.400 --> 00:12:22.200]  你不要跟
[00:12:22.880 --> 00:12:24.640]  這就是耶穌給我們的方法
[00:12:24.640 --> 00:12:27.120]  但很難的
[00:12:27.120 --> 00:12:30.240]  有時候你看到一些領袖
[00:12:30.240 --> 00:12:31.920]  無論是政治也好
[00:12:31.920 --> 00:12:35.560]  還是社會上的也好
[00:12:35.560 --> 00:12:37.880]  他說的貨不對版
[00:12:37.880 --> 00:12:39.240]  你覺得他不對
[00:12:39.240 --> 00:12:41.200]  你接受不了的
[00:12:41.200 --> 00:12:42.960]  但耶穌說
[00:12:42.960 --> 00:12:46.640]  怎樣對這些能說不能行
[00:12:46.640 --> 00:12:48.440]  我們叫做大隻講
[00:12:48.440 --> 00:12:49.520]  那些
[00:12:49.520 --> 00:12:51.080]  他說的話是對的
[00:12:51.080 --> 00:12:51.760]  你要聽
[00:12:52.000 --> 00:12:53.040]  但他的行為
[00:12:53.040 --> 00:12:53.800]  你不要跟
[00:12:53.800 --> 00:12:57.320]  教會怎樣衡量呢?
[00:12:57.320 --> 00:13:00.640]  有很多方面
[00:13:00.640 --> 00:13:01.800]  但我想說
[00:13:01.800 --> 00:13:04.560]  主要應該有三方面
[00:13:04.560 --> 00:13:06.080]  第一
[00:13:06.080 --> 00:13:13.480]  教會有沒有傳講真理
[00:13:13.480 --> 00:13:16.560]  是不是一個真理的教會
[00:13:16.560 --> 00:13:19.520]  如果教會真理都有偏差
[00:13:19.520 --> 00:13:21.080]  你去外國
[00:13:21.080 --> 00:13:23.200]  你見到相關的教會聚會
[00:13:23.200 --> 00:13:25.000]  不知道他是否異端
[00:13:25.000 --> 00:13:26.280]  他又沒有宗派
[00:13:26.280 --> 00:13:27.880]  你要看他的信仰
[00:13:27.880 --> 00:13:29.920]  他的立場
[00:13:29.920 --> 00:13:32.040]  他所持守的真理
[00:13:32.040 --> 00:13:33.280]  有沒有偏差
[00:13:33.280 --> 00:13:35.240]  是不是一個有真理的教會
[00:13:35.240 --> 00:13:35.840]  第二
[00:13:35.840 --> 00:13:38.840]  是不是一個有愛心的教會
[00:13:38.840 --> 00:13:40.920]  他是否樂意傳福音
[00:13:40.920 --> 00:13:42.920]  我們說如果教會不再傳福音
[00:13:42.920 --> 00:13:45.080]  他可以宣佈死亡五制
[00:13:45.080 --> 00:13:47.240]  沒有愛心的教會
[00:13:47.240 --> 00:13:48.240]  沒有使命
[00:13:48.240 --> 00:13:50.360]  對人莫不關心
[00:13:50.800 --> 00:13:51.360]  第三
[00:13:51.360 --> 00:13:53.160]  一個教會不對辦
[00:13:53.160 --> 00:13:54.440]  惡性的教會
[00:13:54.440 --> 00:13:57.840]  就是教會有罪不處理
[00:13:57.840 --> 00:13:59.840]  明明有人犯罪
[00:13:59.840 --> 00:14:00.920]  任由他
[00:14:00.920 --> 00:14:03.120]  一個沒有真理
[00:14:03.120 --> 00:14:05.000]  一個沒有愛心
[00:14:05.000 --> 00:14:08.920]  或者一個沒有處理罪惡的教會
[00:14:08.920 --> 00:14:10.720]  這些教會
[00:14:10.720 --> 00:14:12.120]  都是惡性
[00:14:12.120 --> 00:14:14.640]  有時我們說
[00:14:14.640 --> 00:14:17.720]  有時教會都不是完全差
[00:14:17.720 --> 00:14:22.120]  他可能神學、真理不清楚
[00:14:22.120 --> 00:14:25.760]  又或者他沒有愛心
[00:14:25.760 --> 00:14:28.040]  或者有罪惡
[00:14:28.040 --> 00:14:30.600]  有時教會又不是那麼差
[00:14:30.600 --> 00:14:31.880]  他真理OK的
[00:14:31.880 --> 00:14:34.280]  愛心也有一點
[00:14:34.280 --> 00:14:36.560]  罪又不是不處理
[00:14:36.560 --> 00:14:38.040]  可能慢一點
[00:14:38.040 --> 00:14:40.960]  但還有一個問題
[00:14:40.960 --> 00:14:44.600]  就是教會很懶
[00:14:44.600 --> 00:14:45.640]  很怠惰
[00:14:46.520 --> 00:14:47.880]  不肯追求
[00:14:47.880 --> 00:14:49.640]  對人沒有熱心
[00:14:49.640 --> 00:14:52.880]  所以你可能覺得
[00:14:52.880 --> 00:14:54.880]  我都不是前面那三樣
[00:14:54.880 --> 00:14:58.560]  但你想深一層
[00:14:58.560 --> 00:15:01.360]  我們的教會
[00:15:01.360 --> 00:15:03.160]  我們自己
[00:15:03.160 --> 00:15:06.520]  我們作為一個跟從主的門徒
[00:15:06.520 --> 00:15:08.440]  我們有沒有惡情?
[00:15:08.440 --> 00:15:11.000]  保羅就是想說
[00:15:11.000 --> 00:15:13.240]  你作為一個天國的公民
[00:15:13.240 --> 00:15:14.560]  你沒有惡情
[00:15:14.880 --> 00:15:18.480]  你的生命要跟基督的福音相稱
[00:15:18.480 --> 00:15:24.680]  這裡有四個主要元素
[00:15:24.680 --> 00:15:28.400]  我們再讀一次第27節
[00:15:28.400 --> 00:15:30.440]  下半部
[00:15:30.440 --> 00:15:31.320]  他說
[00:15:31.320 --> 00:15:34.640]  最重要的是
[00:15:34.640 --> 00:15:41.320]  無論我在不在你那裡
[00:15:41.320 --> 00:15:43.600]  都聽到你們行事為人
[00:15:43.600 --> 00:15:44.920]  與基督的福音相稱
[00:15:44.920 --> 00:15:47.560]  接著同有一個
[00:15:47.560 --> 00:15:48.520]  我們一起讀這裡
[00:15:48.520 --> 00:15:49.200]  預備起
[00:15:49.200 --> 00:15:54.080]  「心志站立得穩
[00:15:54.080 --> 00:15:57.440]  為所欣賞齊心努力」
[00:15:57.440 --> 00:16:05.440]  差不多這句就是今天整個講道的核心
[00:16:05.440 --> 00:16:07.160]  第28節
[00:16:07.160 --> 00:16:11.280]  他說「絲毫不會怕敵人的攻擊」
[00:16:11.640 --> 00:16:15.280]  「他們拒絕真理,就證明他們真是滅亡」
[00:16:15.280 --> 00:16:19.280]  怎樣知道那些人滅亡呢?
[00:16:19.280 --> 00:16:22.680]  就是當你說的是絕對的真理
[00:16:22.680 --> 00:16:26.960]  問題是你和我知不知道自己在信
[00:16:26.960 --> 00:16:29.800]  你是不是信你所信的聖經
[00:16:29.800 --> 00:16:34.560]  所說的公義、慈愛、信實
[00:16:34.560 --> 00:16:36.320]  這些是真理
[00:16:36.320 --> 00:16:38.040]  如果你知道
[00:16:38.040 --> 00:16:40.160]  你意識到這些是真理
[00:16:40.480 --> 00:16:43.280]  而那些是謊言、謊話
[00:16:43.280 --> 00:16:46.360]  聖經說你完全不用怕
[00:16:46.360 --> 00:16:51.520]  因為這樣證明他拒絕真理的時候
[00:16:51.520 --> 00:16:53.080]  他就滅亡
[00:16:53.080 --> 00:16:54.520]  就好像一個醫生
[00:16:54.520 --> 00:16:56.160]  告訴病人
[00:16:56.160 --> 00:16:57.560]  你不吃這個藥
[00:16:57.560 --> 00:16:58.880]  你就會死
[00:16:58.880 --> 00:17:02.000]  他拒絕你這個解藥
[00:17:02.000 --> 00:17:05.200]  他就是註定滅亡
[00:17:05.200 --> 00:17:07.360]  拒絕迴轉
[00:17:08.720 --> 00:17:12.600]  繼續「不愛光,倒愛黑暗」
[00:17:12.600 --> 00:17:13.560]  聖經說
[00:17:13.560 --> 00:17:16.680]  二十八節是拒絕福音真理的人
[00:17:16.680 --> 00:17:18.920]  這就是證明他們沉淪
[00:17:18.920 --> 00:17:19.960]  我們是得救
[00:17:19.960 --> 00:17:22.800]  第一個點
[00:17:22.800 --> 00:17:26.320]  「行事為人,與福音相稱的生命」
[00:17:26.320 --> 00:17:27.520]  第一個大點是
[00:17:27.520 --> 00:17:32.040]  我們在真理裏站立得穩
[00:17:32.040 --> 00:17:33.920]  說到站立
[00:17:33.920 --> 00:17:37.280]  其實彼書不單是在這裏說要站立得穩
[00:17:37.280 --> 00:17:38.920]  它是一個軍事的用語
[00:17:38.920 --> 00:17:43.360]  說一個軍人穿著全副軍裝站立得穩
[00:17:43.360 --> 00:17:45.520]  在保羅的書信裏
[00:17:45.520 --> 00:17:47.400]  彼書四章一節說
[00:17:47.400 --> 00:17:50.840]  「我所親愛,你們是我的榮耀、我的喜樂」
[00:17:50.840 --> 00:17:54.480]  「我但願你們個個都能夠在主裏站立得穩」
[00:17:54.480 --> 00:17:55.280]  Stand firm
[00:17:55.280 --> 00:17:58.680]  有好幾句聖經都是說站立得穩
[00:17:58.680 --> 00:18:00.920]  說到前書十六章十三節
[00:18:00.920 --> 00:18:03.960]  「你們要勇敢作大丈夫」
[00:18:03.960 --> 00:18:08.240]  「要在神面前,在真道裏站立得穩」
[00:18:08.240 --> 00:18:10.320]  貼在我們現在的前書
[00:18:10.320 --> 00:18:13.040]  那裏也是
[00:18:13.040 --> 00:18:15.160]  貼前三章八節
[00:18:15.160 --> 00:18:18.120]  不是,貼前二章
[00:18:18.120 --> 00:18:20.160]  那裏說
[00:18:20.160 --> 00:18:21.280]  「你們」
[00:18:21.280 --> 00:18:22.880]  三章八節
