
[00:00:00.000 --> 00:00:02.800]  今天我們回來看希伯來書
[00:01:24.000 --> 00:01:26.920]  大人通常都會這樣回答你
[00:01:26.920 --> 00:01:28.000]  如果你問大人
[00:01:28.000 --> 00:01:30.160]  大人差不多都會這樣子回答你
[00:01:30.160 --> 00:01:32.720]  他說我食鹽多過你食米
[00:01:32.720 --> 00:01:35.080]  我食鹽多過你食米
[00:01:35.080 --> 00:01:36.760]  我行橋多過你行路
[00:01:36.760 --> 00:01:39.200]  我過橋多過你走路
[00:01:39.200 --> 00:01:40.560]  所以你要聽我的話
[00:01:40.560 --> 00:01:42.200]  所以你要聽我的話
[00:01:42.200 --> 00:01:44.520]  不過我最近聽見
[00:01:44.520 --> 00:01:47.280]  在英國有一個最新的講法
[00:01:47.280 --> 00:01:50.800]  那我最近聽說在英國有一個最新的講法
[00:01:50.800 --> 00:01:53.400]  就說我開車多過你開筷子
[00:01:53.400 --> 00:01:56.640]  我開車多過你抓筷子
[00:01:56.640 --> 00:01:57.480]  為什麼呢
[00:01:57.480 --> 00:01:58.120]  為什麼
[00:01:58.120 --> 00:02:00.040]  因為父母經常都開車
[00:02:00.040 --> 00:02:02.000]  因為父母整天都要開車
[00:02:02.000 --> 00:02:04.320]  但是小孩子都不開筷子
[00:02:04.320 --> 00:02:05.400]  只開刀叉
[00:02:05.400 --> 00:02:07.760]  小孩子都不拿筷子的
[00:02:07.760 --> 00:02:08.960]  都是拿刀叉的
[00:02:08.960 --> 00:02:12.800]  所以他說開車多過開筷子
[00:02:12.800 --> 00:02:14.000]  也挺對的
[00:02:14.000 --> 00:02:18.280]  所以說我開車多過你拿筷子也蠻對的
[00:02:18.280 --> 00:02:20.200]  其實意思就是說
[00:02:20.200 --> 00:02:24.360]  因為成年人經驗多過年輕人
[00:02:24.360 --> 00:02:26.000]  其實就是要說
[00:02:26.000 --> 00:02:28.400]  成年人的經驗比年輕人要多
[00:02:28.400 --> 00:02:30.640]  所以成年人做的決定
[00:02:30.640 --> 00:02:32.840]  基本上都是對的
[00:02:32.840 --> 00:02:35.840]  所以成年人做的決定基本上都是對的
[00:02:35.840 --> 00:02:38.640]  不知道年輕人你贊不贊成這種講法呢
[00:02:38.640 --> 00:02:41.240]  不知道年輕人你贊不贊成這種講法呢
[00:02:41.240 --> 00:02:43.800]  因為其實成年人或者你的父母
[00:02:43.800 --> 00:02:46.240]  通常經驗比較多一點
[00:02:46.240 --> 00:02:48.080]  因為成年人
[00:02:48.080 --> 00:02:49.000]  特別是你的父母
[00:02:49.000 --> 00:02:50.840]  可能經驗真的是特別多
[00:02:50.840 --> 00:02:54.000]  所以他安排的東西比較精打細算
[00:02:54.000 --> 00:02:56.520]  所以他安排的東西比較精打細算
[00:02:56.520 --> 00:02:58.720]  因為他有很多的經驗
[00:02:58.720 --> 00:03:01.120]  所以知道怎麼做才能做到最好的
[00:03:01.120 --> 00:03:02.040]  很多的經驗
[00:03:02.040 --> 00:03:05.240]  因為他知道要怎麼樣做才能夠做得最好
[00:03:05.240 --> 00:03:08.880]  正所謂不怕一萬只怕萬一
[00:03:08.880 --> 00:03:11.960]  就是所謂的不怕一萬只怕萬一
[00:03:11.960 --> 00:03:14.680]  不怕一萬的意思就是說
[00:03:14.680 --> 00:03:19.200]  我平時做的事情是這樣的事情就不怕了
[00:03:19.200 --> 00:03:22.480]  因為已經慣性是這樣的結果了
[00:03:22.480 --> 00:03:24.280]  不怕一萬的意思就是
[00:03:24.280 --> 00:03:27.000]  平時我做了這麼多都已經是習慣的了
[00:03:27.000 --> 00:03:28.360]  都不會怕錯的
[00:03:28.360 --> 00:03:32.520]  最怕的就是萬一有什麼突發情形出現
[00:03:32.520 --> 00:03:35.440]  就要特別去想一想
[00:03:35.440 --> 00:03:36.520]  去處理一下
[00:03:36.520 --> 00:03:39.640]  最怕的是萬一有什麼特別的情況出現了
[00:03:39.640 --> 00:03:40.640]  你要去處理
[00:03:40.640 --> 00:03:42.600]  因為有很多意外就是這樣發生
[00:03:42.600 --> 00:03:45.800]  因為有很多意外就是這樣發生
[00:03:45.800 --> 00:03:47.800]  所謂只怕萬一
[00:03:47.800 --> 00:03:50.640]  就是說我們做事要很仔細地做
[00:03:50.640 --> 00:03:52.520]  不要太過大意
[00:03:52.520 --> 00:03:53.640]  所謂只怕萬一
[00:03:53.640 --> 00:03:56.280]  就是我們做事要很小心不要大意
[00:03:56.280 --> 00:03:59.320]  所謂小心駛得萬年船
[00:03:59.320 --> 00:04:03.200]  就是所謂的小心駛得萬年船
[00:04:03.200 --> 00:04:07.320]  這些都是一般上了年紀的成年人
[00:04:07.320 --> 00:04:09.520]  或者父母親都是會這樣想的
[00:04:09.520 --> 00:04:12.880]  這些都是一般上了年紀的父母親都是會這樣想的
[00:04:12.880 --> 00:04:15.160]  所以你會發覺我們的父母親
[00:04:15.160 --> 00:04:18.360]  都有這樣的情形發生
[00:04:18.360 --> 00:04:20.120]  所以你也會發現我們的父母親
[00:04:20.120 --> 00:04:21.840]  也會有這樣的情形發生
[00:04:21.840 --> 00:04:25.520]  譬如說他一定是很遵守交通規則
[00:04:25.520 --> 00:04:27.960]  譬如說他一定很遵守交通規則
[00:04:27.960 --> 00:04:29.240]  因為如果不遵守的話
[00:04:29.240 --> 00:04:31.440]  萬一發生意外又怎麼辦?
[00:04:31.440 --> 00:04:33.720]  因為如果不遵守萬一發生意外怎麼辦?
[00:04:33.720 --> 00:04:35.440]  就算賠都賠死你了
[00:04:35.440 --> 00:04:36.560]  賠都賠死了
[00:04:36.560 --> 00:04:39.680]  坐車一定要戴安全帶
[00:04:39.680 --> 00:04:41.680]  坐車一定要繫安全帶
[00:04:41.680 --> 00:04:42.880]  為什麼要戴安全帶呢?
[00:04:42.880 --> 00:04:44.160]  一定要繫安全帶
[00:04:44.160 --> 00:04:45.760]  我從小已經戴到現在了
[00:04:45.760 --> 00:04:47.520]  我從小已經繫到現在了
[00:04:47.520 --> 00:04:48.720]  如果我今天不戴
[00:04:48.720 --> 00:04:50.120]  如果今天不繫
[00:04:50.120 --> 00:04:52.480]  萬一有什麼事情發生
[00:04:52.480 --> 00:04:53.400]  撞車
[00:04:53.400 --> 00:04:55.080]  我萬一有什麼事情發生
[00:04:55.080 --> 00:04:55.840]  撞了車
[00:04:55.840 --> 00:04:56.840]  那不是很不值嗎?
[00:04:56.840 --> 00:04:57.840]  那不是很划不來嗎?
[00:04:57.840 --> 00:04:59.280]  我以前都戴開的了
[00:04:59.280 --> 00:05:01.240]  以前都已經繫了安全帶
[00:05:01.240 --> 00:05:02.680]  一不戴就撞車
[00:05:02.680 --> 00:05:04.440]  一不繫就撞車
[00:05:04.440 --> 00:05:06.320]  那不是真的很不划算嗎?
[00:05:06.320 --> 00:05:07.640]  那真的是很划不來
[00:05:07.640 --> 00:05:11.480]  不過這些都是比較成年人的習慣
[00:05:11.480 --> 00:05:14.240]  不過這些就是成年人的習慣
[00:05:14.240 --> 00:05:16.040]  還有一樣就是不遲到
[00:05:16.040 --> 00:05:17.760]  還有一樣就是不遲到
[00:05:17.760 --> 00:05:19.080]  因為為什麼不遲到呢?
[00:05:19.080 --> 00:05:20.120]  為什麼不遲到?
[00:05:20.120 --> 00:05:21.280]  因為他已經知道
[00:05:21.280 --> 00:05:23.520]  今天的交通狀況是怎麼樣
[00:05:23.520 --> 00:05:25.120]  我已經預好時間
[00:05:25.120 --> 00:05:26.760]  剛剛好會準時到
[00:05:26.760 --> 00:05:29.040]  因為他已經知道今天的交通狀況
[00:05:29.040 --> 00:05:31.360]  他已經算好時間要準時到的
[00:05:31.360 --> 00:05:34.080]  究竟這些成年人的習慣對不對呢?
[00:05:34.080 --> 00:05:36.480]  究竟這些成年人的習慣對不對呢?
[00:05:36.480 --> 00:05:39.080]  我舉兩個例子給大家去比較一下
[00:05:39.080 --> 00:05:41.240]  我舉兩個例子讓大家比較一下
[00:05:41.240 --> 00:05:43.000]  一個就是有經驗的成年人
[00:05:43.000 --> 00:05:44.880]  一個就是有經驗的成年人
[00:05:44.880 --> 00:05:46.680]  一個就是沒有經驗的年輕人
[00:05:46.680 --> 00:05:48.800]  一個就是沒有經驗的年輕人
[00:05:48.800 --> 00:05:52.640]  一個很有經驗的成年人或父母他們去旅行
[00:05:52.640 --> 00:05:56.720]  一個很有經驗的成年人父母他們去旅行
[00:05:56.720 --> 00:05:57.680]  去坐飛機
[00:05:57.680 --> 00:05:58.320]  坐飛機
[00:05:58.320 --> 00:06:00.240]  飛機是六點鐘起飛的
[00:06:00.240 --> 00:06:01.920]  飛機六點鐘起飛
[00:06:01.920 --> 00:06:05.120]  所以他就會計算一下我應該幾點鐘出門口
[00:06:05.120 --> 00:06:08.240]  所以他就開始算我應該幾點鐘出門口
[00:06:08.240 --> 00:06:11.560]  六點鐘起飛我們要用兩個小時
[00:06:11.560 --> 00:06:13.240]  一般是兩個小時要 check in 的
[00:06:13.240 --> 00:06:16.560]  六點鐘起飛一般是兩個鐘頭前我們要 check in
[00:06:16.560 --> 00:06:17.880]  所以我應該四點鐘會到
[00:06:17.880 --> 00:06:19.680]  所以要四點鐘要到
[00:06:19.680 --> 00:06:22.680]  但是我們要想一想可能會有一些狀況出現
[00:06:22.680 --> 00:06:25.160]  所以我要想一想可能還會有一些狀況會出現
[00:06:25.160 --> 00:06:28.320]  突然之間可能有恐怖份子
[00:06:28.320 --> 00:06:30.960]  有可能突然之間有恐怖份子
[00:06:30.960 --> 00:06:36.480]  所以我們要提早一個小時 check in 比較準比較好
[00:06:36.480 --> 00:06:40.760]  所以我要再提早一個小時去 check in 比較安全一點
[00:06:40.760 --> 00:06:45.320]  萬一怕 check in 的時間安全檢查會久了
[00:06:45.320 --> 00:06:48.040]  因為怕安全檢查會拖久了
[00:06:48.040 --> 00:06:49.400]  那你就坐不到飛機
[00:06:49.400 --> 00:06:50.600]  那你就坐不到飛機
[00:06:50.600 --> 00:06:52.760]  所以要提早一個小時
[00:06:52.760 --> 00:06:54.160]  總共是三個小時
[00:06:54.160 --> 00:06:55.920]  所以還要再提早一個小時
[00:06:55.920 --> 00:06:57.440]  總共就是三個小時
[00:06:57.440 --> 00:06:59.280]  所以三個小時要到達飛機場
[00:06:59.280 --> 00:07:01.000]  三個小時要到達飛機場
[00:07:01.000 --> 00:07:03.480]  還要考慮坐車去
[00:07:03.480 --> 00:07:06.840]  那你還要考慮從坐車去
[00:07:06.840 --> 00:07:08.920]  如果你坐車是一個小時的話
[00:07:08.920 --> 00:07:11.120]  如果你搭車是一個小時
[00:07:11.120 --> 00:07:13.520]  那你可能計算一下一個小時是正常的
[00:07:13.520 --> 00:07:16.240]  那你會算一個小時是正常的
[00:07:16.240 --> 00:07:20.480]  我們可能會有些交通阻滯、塞車
[00:07:20.480 --> 00:07:22.720]  那我們要提早多半個小時
[00:07:22.720 --> 00:07:26.960]  那你還要算有可能還會塞車、有交通事故
[00:07:26.960 --> 00:07:28.680]  所以你還要多半個小時
[00:07:28.680 --> 00:07:30.320]  那你上車、下車、等車
[00:07:30.320 --> 00:07:31.880]  那就要多預半個小時
[00:07:31.880 --> 00:07:34.880]  可能要預兩個小時坐車的
[00:07:34.880 --> 00:07:38.040]  那你上車、下車還要等車的時間
[00:07:38.040 --> 00:07:41.520]  那你算一算可能要再多兩個小時
[00:07:41.520 --> 00:07:43.200]  所以你六點鐘飛機
[00:07:43.200 --> 00:07:44.640]  你要一點鐘就出門了
[00:07:44.640 --> 00:07:46.320]  所以六點鐘的飛機
[00:07:46.320 --> 00:07:47.960]  你一點鐘就要出門口了
[00:07:47.960 --> 00:07:48.800]  對,一點鐘出門口
[00:07:48.800 --> 00:07:51.400]  你可能又要預一下吃飯
[00:07:51.400 --> 00:07:53.040]  或者十二點鐘出門口
[00:07:53.040 --> 00:07:54.400]  或者十一點鐘出門口的,是不是?
[00:07:54.400 --> 00:07:56.120]  因為一點鐘出門口你還要預算
[00:07:56.120 --> 00:07:57.520]  你還要吃飯
[00:07:57.520 --> 00:08:00.320]  還有一些,可能你十二點就要出門了
[00:08:00.320 --> 00:08:01.800]  那我曾經有這樣的經驗了
[00:08:01.800 --> 00:08:03.320]  我曾經就有這樣的經驗
[00:08:03.320 --> 00:08:05.240]  那我就預備我的計劃
[00:08:05.240 --> 00:08:08.120]  今天去坐飛機
[00:08:08.120 --> 00:08:10.600]  那就預備好的計劃去坐飛機
[00:08:10.600 --> 00:08:11.920]  等我check-in的時候
[00:08:11.920 --> 00:08:13.120]  check-in的時候
[00:08:13.120 --> 00:08:16.000]  那個check-in的櫃台小姐就跟我這樣說了
[00:08:16.000 --> 00:08:17.840]  那個櫃台小姐就這麼說了
[00:08:17.840 --> 00:08:18.800]  先生
[00:08:18.800 --> 00:08:19.400]  先生
[00:08:19.400 --> 00:08:21.720]  可不可以你改一改時間呢?
[00:08:21.720 --> 00:08:23.240]  你可不可以改一改時間呢?
[00:08:23.240 --> 00:08:24.640]  因為你來得太早了
[00:08:24.640 --> 00:08:26.280]  因為你來得太早了
[00:08:26.280 --> 00:08:29.520]  我安排你坐上一班飛機,你怕不怕呢?
[00:08:29.520 --> 00:08:34.560]  你怕不怕我安排你坐在之前一班飛機,好不好?
[00:08:34.560 --> 00:08:36.640]  好啦,我就坐上一班飛機
[00:08:36.640 --> 00:08:38.240]  好啊,他就說好
[00:08:38.240 --> 00:08:39.480]  因為有時候
[00:08:39.480 --> 00:08:41.960]  我們知道,這些叫做萬無一失
[00:08:41.960 --> 00:08:43.920]  這些就是叫做萬無一失
[00:08:43.920 --> 00:08:46.280]  就是寧可以早,就不可以遲到
[00:08:46.280 --> 00:08:48.240]  就是寧願早,你不可以遲到
[00:08:48.240 --> 00:08:50.800]  這些叫做滴水不漏
[00:08:50.800 --> 00:08:52.280]  這個叫做滴水不漏
[00:08:52.280 --> 00:08:57.200]  好的東西就是不會錯過,不會遲到
[00:08:57.200 --> 00:08:58.480]  不會錯過那些飛機
[00:08:58.480 --> 00:09:02.080]  好的方面來講就是你不會錯過
[00:09:02.080 --> 00:09:04.840]  不會錯過你的飛機
[00:09:04.840 --> 00:09:07.280]  有沒有不好的東西呢?
[00:09:07.280 --> 00:09:08.920]  有沒有不好之處?
[00:09:08.920 --> 00:09:10.040]  其實也有的
[00:09:10.040 --> 00:09:10.640]  有啊
[00:09:10.640 --> 00:09:12.160]  因為過分擔心
[00:09:12.160 --> 00:09:13.680]  因為過分擔心
[00:09:13.680 --> 00:09:15.960]  你憂慮太多了
[00:09:15.960 --> 00:09:17.160]  憂慮太多了
[00:09:17.160 --> 00:09:19.680]  擔心這件事不行,擔心那件事不行
[00:09:19.680 --> 00:09:22.400]  擔心這樣不可以,擔心那樣不可以
[00:09:22.400 --> 00:09:24.040]  另外一樣東西也是很重要的
[00:09:24.040 --> 00:09:25.480]  另外一樣也很重要
[00:09:25.480 --> 00:09:28.680]  就是你沒有給神去發揮祂的作用
[00:09:28.680 --> 00:09:32.000]  就是你沒有機會讓神來發揮祂的作用
[00:09:32.000 --> 00:09:34.280]  就是神可能隨時會幫你的
[00:09:34.280 --> 00:09:37.320]  因為神會隨時幫你的
[00:09:37.320 --> 00:09:39.560]  你都做好了,神不用幫你了
[00:09:39.560 --> 00:09:42.280]  你全部計劃好就好了,神不用幫你了
[00:09:42.280 --> 00:09:44.360]  也可以這麼說,就是沒有交託給神
[00:09:44.360 --> 00:09:47.000]  也可以這麼說,就是沒有交託給神
[00:09:47.000 --> 00:09:49.680]  也說另一個經驗
[00:09:49.680 --> 00:09:52.680]  比較年輕人,通常是這麼做的
[00:09:52.680 --> 00:09:54.040]  也講一個經驗
[00:09:54.040 --> 00:09:55.400]  通常年輕人都這麼做
[00:09:55.400 --> 00:09:59.000]  有位年輕人準備去考筆試
[00:09:59.000 --> 00:10:01.920]  有位年輕人準備去考筆試
[00:10:01.920 --> 00:10:04.080]  12點開考
[00:10:04.080 --> 00:10:05.440]  12點開考
[00:10:05.440 --> 00:10:10.200]  他12點開考,打算半個小時車
[00:10:10.200 --> 00:10:13.560]  12點開考,他預算半個小時的車
[00:10:13.560 --> 00:10:15.960]  大概11點出門就差不多了
[00:10:15.960 --> 00:10:18.000]  大概11點出門就差不多了
[00:10:18.000 --> 00:10:20.360]  10點的時候,他的父母就叫他
[00:10:20.360 --> 00:10:24.240]  10點鐘了,你還不出去準備考試?
[00:10:24.240 --> 00:10:26.920]  10點的時候,他父母就叫他
[00:10:26.920 --> 00:10:30.480]  10點了,你怎麼還不趕快出門,要去考試?
[00:10:30.480 --> 00:10:34.080]  因為又要坐車,又要轉車
[00:10:34.080 --> 00:10:36.240]  又要吃早餐,要起床
[00:10:36.240 --> 00:10:37.760]  最少兩個小時
[00:10:37.760 --> 00:10:41.480]  因為你還要起來吃早餐,還要準備
[00:10:41.480 --> 00:10:43.440]  至少你要兩個小時來準備
[00:10:43.440 --> 00:10:46.080]  但這位年輕人就一於不理
[00:10:46.080 --> 00:10:49.760]  這位年輕人他一於不理
[00:10:49.760 --> 00:10:51.840]  回家睡覺睡到11點的時候
[00:10:51.840 --> 00:10:53.400]  睡覺睡到11點
[00:10:53.400 --> 00:10:54.720]  突然之間驚醒
[00:10:54.720 --> 00:10:55.720]  突然驚醒
[00:10:55.720 --> 00:10:56.840]  11點了
[00:10:56.840 --> 00:10:57.680]  11點了
[00:10:57.680 --> 00:10:59.080]  要準備考試
[00:10:59.080 --> 00:11:00.080]  要準備考試了
[00:11:00.080 --> 00:11:05.120]  所以連早餐都不吃,馬上去坐車
[00:11:05.120 --> 00:11:07.160]  所以連早餐也來不及吃了
[00:11:07.160 --> 00:11:09.200]  就要趕快出門去坐車
[00:11:09.200 --> 00:11:12.560]  誰知坐車的時候真的很不幸
[00:11:12.560 --> 00:11:15.480]  誰知坐車的時候運氣非常不好
[00:11:15.480 --> 00:11:20.200]  原來禮拜六有些地鐵是不開的
[00:11:20.200 --> 00:11:23.360]  原來星期六倫敦有些地鐵是不開的
[00:11:23.360 --> 00:11:25.200]  要轉車的
[00:11:25.200 --> 00:11:26.080]  要轉地鐵
[00:11:26.080 --> 00:11:28.520]  你一轉車肯定就遲到了
[00:11:28.520 --> 00:11:31.160]  一轉車你肯定就遲到
[00:11:31.160 --> 00:11:36.440]  真的,12點開考,12點半才到
[00:11:36.440 --> 00:11:39.280]  真的,12點開考,他12點半才到
[00:11:39.280 --> 00:11:41.080]  結果是不是應該沒得考了?
[00:11:41.080 --> 00:11:42.640]  結果是不是應該沒得考了?
[00:11:42.640 --> 00:11:44.840]  但是年輕人有年輕人的方法
[00:11:44.840 --> 00:11:47.200]  但是年輕人有年輕人的方法
[00:11:47.200 --> 00:11:51.520]  他就跟登記的人聊天
[00:11:51.520 --> 00:11:54.120]  他就跟登記的人聊天
[00:11:54.120 --> 00:11:55.920]  我又跟他聊天
[00:11:55.920 --> 00:11:59.000]  說說情形如何,遲到怎麼辦
[00:11:59.000 --> 00:12:03.520]  然後他就說,怎麼辦?我遲到怎麼辦?
[00:12:03.520 --> 00:12:07.080]  誰知登記的人說你這麼慘
[00:12:07.080 --> 00:12:08.840]  好吧,讓你去考試
[00:12:08.840 --> 00:12:11.360]  登記的人就說,看你這麼慘
[00:12:11.360 --> 00:12:13.120]  好吧,讓你去考試
[00:12:13.120 --> 00:12:14.480]  結果一考就考到了
[00:12:14.480 --> 00:12:16.160]  結果一考就考到了
[00:12:16.160 --> 00:12:20.960]  當然年輕人和成年人的做法有些不同
[00:12:20.960 --> 00:12:23.960]  當然年輕人跟成年人的做法有所不同
[00:12:23.960 --> 00:12:26.760]  這些年輕人或者沒經驗的人
[00:12:26.760 --> 00:12:30.120]  當然凡事交託神
[00:12:30.120 --> 00:12:33.880]  這個年輕人凡事交託給神
[00:12:33.880 --> 00:12:35.960]  因為很多事情都沒有預備
[00:12:35.960 --> 00:12:37.960]  因為很多事情他沒有預備
[00:12:37.960 --> 00:12:40.200]  在當中可以學到信心的功課
[00:12:40.200 --> 00:12:42.480]  在當中他可以學到信心的功課
[00:12:42.480 --> 00:12:44.960]  雖然自己遲到
[00:12:44.960 --> 00:12:47.400]  但是神幫助他,可以讓他考試
[00:12:47.400 --> 00:12:50.040]  而且也可以合格
[00:12:50.040 --> 00:12:52.640]  雖然他自己遲到
[00:12:52.640 --> 00:12:54.640]  但是神幫了他可以考試
[00:12:54.640 --> 00:12:56.280]  而且還考及格了
[00:12:56.280 --> 00:12:59.120]  反面當然有些不好處
[00:12:59.120 --> 00:13:01.600]  反面當然有不好處
[00:13:01.600 --> 00:13:03.880]  因為他沒有做一個很好的計劃
[00:13:03.880 --> 00:13:05.600]  因為他沒有做好他的計劃
[00:13:05.600 --> 00:13:08.480]  也不看重考試的事情
[00:13:08.480 --> 00:13:11.400]  也不看重考試的事情
[00:13:11.400 --> 00:13:14.080]  我們聽完這兩個故事之後
[00:13:14.080 --> 00:13:15.040]  我們想一想
[00:13:15.040 --> 00:13:17.360]  究竟有沒有兩全其美的事情呢?
[00:13:17.360 --> 00:13:20.120]  我們聽完之後就可以想一想
[00:13:20.120 --> 00:13:22.480]  到底有沒有兩全其美的呢?
[00:13:22.480 --> 00:13:25.880]  我們又不可以太過分去憂慮
[00:13:25.880 --> 00:13:27.880]  我們又不可以太過分的憂慮
[00:13:27.880 --> 00:13:30.320]  不可以說太過擔心事情
[00:13:30.320 --> 00:13:32.120]  不可以太過擔心事情
[00:13:32.120 --> 00:13:35.080]  因為擔心就表示你不能相信神
[00:13:35.080 --> 00:13:38.200]  因為擔心就表示你信不過神
[00:13:38.200 --> 00:13:40.200]  如果你每一件事都信靠神的時候
[00:13:40.200 --> 00:13:42.200]  如果你每一件事都信靠神的時候
[00:13:42.200 --> 00:13:47.360]  你好像沒有自己為自己的打算
[00:13:47.360 --> 00:13:51.440]  你好像也沒有一個好好的為自己的打算
[00:13:51.440 --> 00:13:53.240]  今天我們所讀到的希伯來書
[00:13:53.240 --> 00:13:55.240]  就是在這方面教導我們
[00:13:55.240 --> 00:13:56.840]  今天我們所讀的希伯來書
[00:13:56.840 --> 00:13:58.520]  就是在這方面來教導我們
[00:13:58.520 --> 00:14:00.640]  叫我們凡事去信神
[00:14:00.640 --> 00:14:02.840]  叫我們凡事信神
[00:14:02.840 --> 00:14:07.320]  但是又不會說你沒有一個計劃
[00:14:07.320 --> 00:14:10.280]  但是也不會說你沒有一個計劃
[00:14:10.280 --> 00:14:12.000]  那我們來看看今天的希伯來書
[00:14:12.000 --> 00:14:12.880]  我們講些什麼呢?
[00:14:12.880 --> 00:14:15.360]  我們來看看今天希伯來書我們講什麼
[00:14:15.360 --> 00:14:19.800]  究竟希伯來書是教我們怎樣去信靠神
[00:14:19.800 --> 00:14:23.160]  到底希伯來書是怎樣教我們信靠神
[00:14:23.160 --> 00:14:26.440]  希伯來書我們剛才讀的就有13到20節了
[00:14:26.440 --> 00:14:29.360]  希伯來書我們剛才讀13到20節
[00:14:29.360 --> 00:14:31.960]  我們讀完之後可能都不太了解
[00:14:31.960 --> 00:14:33.160]  裡面講些什麼意思
[00:14:33.160 --> 00:14:35.360]  我們讀完之後可能也不太了解
[00:14:35.360 --> 00:14:37.000]  裡面是什麼意思
[00:14:37.000 --> 00:14:40.680]  不過如果我們單單看18節的時候
[00:14:40.680 --> 00:14:45.680]  我們就大概知道全段經文講些什麼了
[00:14:45.680 --> 00:14:48.800]  不過我們單單看18節
[00:14:48.800 --> 00:14:50.440]  我們大概就可以知道
[00:14:50.440 --> 00:14:52.440]  大概全部的經文在講什麼
[00:14:52.440 --> 00:14:55.720]  那我們就專心來看第18節
[00:14:55.720 --> 00:14:58.360]  我們就專心來看第18節
[00:14:58.360 --> 00:15:00.360]  這裡第18節這麼說
[00:15:00.360 --> 00:15:01.600]  18節這麼說
[00:15:01.600 --> 00:15:06.840]  「藉著兩件不可更改的事」
[00:15:06.840 --> 00:15:08.320]  這裡第一句就說
[00:15:08.320 --> 00:15:11.040]  有兩件事是不可以更改的
[00:15:11.040 --> 00:15:14.320]  第一句就說兩件事是不可以更改的
[00:15:14.320 --> 00:15:16.320]  中間這一句就說
[00:15:16.320 --> 00:15:19.400]  「在這些事上神絕不會說謊」
[00:15:19.400 --> 00:15:20.400]  中間這一句就說
[00:15:20.400 --> 00:15:23.040]  「在這些事上神絕不會說謊」
[00:15:23.040 --> 00:15:27.880]  這一句就用來補充上句的那兩件事
[00:15:27.880 --> 00:15:31.720]  這一句就是來補充我們上面所說的兩件事
[00:15:31.720 --> 00:15:34.040]  究竟後面說些什麼呢
[00:15:34.040 --> 00:15:35.760]  那到底後面說什麼呢
[00:15:35.760 --> 00:15:36.640]  最後一句就說
[00:15:36.640 --> 00:15:42.240]  「去抓住那擺在我們前頭的指紋」
[00:15:42.240 --> 00:15:43.000]  最後一句就說
[00:15:43.000 --> 00:15:46.240]  「去抓住那擺在我們前頭的指紋」
[00:15:46.240 --> 00:15:48.440]  我們先來看看這一句
[00:15:48.440 --> 00:15:53.880]  「去抓住那擺在我們前頭的指紋」
[00:15:53.880 --> 00:15:55.160]  我們先來看這一句
[00:15:55.160 --> 00:15:59.160]  「去抓住那擺在我們前頭的指紋」
[00:15:59.160 --> 00:16:02.160]  究竟我們前頭的指紋是什麼呢
[00:16:02.160 --> 00:16:04.800]  到底我們前頭的指紋是什麼呢
[00:16:04.800 --> 00:16:10.160]  我們來看看我們基督徒有什麼指紋
[00:16:10.160 --> 00:16:14.280]  我們來看我們基督徒到底有什麼指紋
