
[00:00:00.000 --> 00:00:03.680]  「大風大浪」
[00:09:27.920 --> 00:09:29.280]  你聽完之後
[00:09:29.280 --> 00:09:32.720]  水過鴨背根本沒有了
[00:09:32.720 --> 00:09:34.400]  所以我作為一位
[00:09:34.400 --> 00:09:37.040]  做了40多年的牧師
[00:09:37.040 --> 00:09:40.560]  我很語重心長的勸你
[00:09:40.560 --> 00:09:46.400]  是你需要去應用活出生的話
[00:09:46.400 --> 00:09:48.880]  你明白它
[00:09:48.880 --> 00:09:51.440]  你學去做
[00:09:51.440 --> 00:09:53.920]  跟聖經的話去做
[00:09:53.920 --> 00:09:55.360]  然後你才說
[00:09:55.360 --> 00:09:59.520]  我掌握了這些經文
[00:09:59.520 --> 00:10:02.320]  我掌握了這些真理
[00:10:02.320 --> 00:10:03.920]  如果你只是聽過
[00:10:03.920 --> 00:10:07.520]  你不要當你已經擁有過聖經
[00:10:07.520 --> 00:10:09.920]  假的 騙人的
[00:10:09.920 --> 00:10:13.360]  你不是聽完就當自己明白
[00:10:13.360 --> 00:10:17.440]  不是聽完就當自己我已經做過
[00:10:17.440 --> 00:10:19.920]  千萬不要自己騙自己
[00:10:19.920 --> 00:10:22.160]  如果你來了教會
[00:10:22.160 --> 00:10:24.320]  十幾二十幾年 三十幾年
[00:10:24.320 --> 00:10:26.160]  你不是聽過很多道
[00:10:26.160 --> 00:10:28.480]  你不是熟悉聖經了嗎?
[00:10:28.480 --> 00:10:29.360]  是不是呢?
[00:10:29.360 --> 00:10:31.360]  你要反心問問你會知
[00:10:31.360 --> 00:10:34.320]  聽過的全部已經還給了牧師
[00:10:34.320 --> 00:10:35.680]  給了傳道人
[00:10:35.680 --> 00:10:38.880]  你剩下的很少很少
[00:10:38.880 --> 00:10:41.280]  所以我們一定要有渣拿
[00:10:41.280 --> 00:10:43.440]  要抓住神的話
[00:10:43.440 --> 00:10:46.160]  什麼能夠抓住呢?
[00:10:46.160 --> 00:10:49.920]  就是那些經文在你裡面
[00:10:49.920 --> 00:10:52.960]  好像成為你的血肉一樣
[00:10:52.960 --> 00:10:55.520]  比如說詩篇23篇說
[00:10:55.520 --> 00:11:01.280]  耶和華是我的牧者
[00:11:01.280 --> 00:11:06.240]  這位的神是不是你的牧者?
[00:11:06.240 --> 00:11:08.880]  你經歷過神的帶領有多久?
[00:11:08.880 --> 00:11:12.080]  你是否真的走過死任的幽谷
[00:11:12.080 --> 00:11:14.240]  都不怕遭害?
[00:11:14.240 --> 00:11:17.200]  因為祂的將 祂的肝
[00:11:17.200 --> 00:11:20.080]  安慰你 幫助你
[00:11:20.080 --> 00:11:23.200]  很多時候在一些長者的安息禮拜
[00:11:23.200 --> 00:11:27.680]  我都很喜歡用詩篇23篇來分享
[00:11:27.680 --> 00:11:29.680]  因為我覺得作為一個年紀
[00:11:29.680 --> 00:11:31.440]  有這麼長時間的人
[00:11:31.440 --> 00:11:34.800]  祂的生命是很多很多
[00:11:34.800 --> 00:11:37.040]  很不簡單的經歷
[00:11:37.040 --> 00:11:39.920]  會經過平順的時候
[00:11:39.920 --> 00:11:42.560]  有時候會說很暢順
[00:11:42.560 --> 00:11:46.320]  但是生命裡面都會遭遇很艱辛
[00:11:46.320 --> 00:11:51.040]  很難過 很黑暗 很不容易的時候
[00:11:51.040 --> 00:11:54.640]  耶和華就是我的牧者
[00:11:54.640 --> 00:11:56.880]  不是第二個 不是祂的
[00:11:56.880 --> 00:12:00.400]  不是第二個人 是我的牧者
[00:12:00.400 --> 00:12:04.160]  我經歷過 我知道祂很可靠
[00:12:04.160 --> 00:12:08.960]  祂信神 祂帶我去到青草地
[00:12:08.960 --> 00:12:10.080]  有草蛇
[00:12:10.080 --> 00:12:13.840]  祂帶我去到可安潔的水邊
[00:12:13.840 --> 00:12:16.400]  因為那些羊很怕青的
[00:12:16.400 --> 00:12:17.920]  如果祂去到一個水邊
[00:12:17.920 --> 00:12:19.440]  那些水會動的
[00:12:19.440 --> 00:12:20.800]  祂不敢喝水
[00:12:20.800 --> 00:12:23.760]  因為不知道有什麼會出現
[00:12:23.760 --> 00:12:27.440]  如果祂去到那些很平靜
[00:12:27.440 --> 00:12:31.920]  好像一個完全水流不動的
[00:12:31.920 --> 00:12:36.320]  祂才會安心喝水
[00:12:36.320 --> 00:12:40.960]  然後祂安然睡覺
[00:12:40.960 --> 00:12:44.720]  今天請問你 在你的生命裡面
[00:12:44.720 --> 00:12:49.120]  你有沒有這樣經歷過神的話
[00:12:49.120 --> 00:12:52.640]  那種寶貴 那種可靠
[00:12:52.640 --> 00:12:56.800]  我們真的很需要神的話
[00:12:56.800 --> 00:12:59.120]  神的話就是力量
[00:12:59.120 --> 00:13:02.720]  是我們的高台 是我們的盤石
[00:13:02.720 --> 00:13:05.200]  神的話就是我們的羽革
[00:13:05.200 --> 00:13:07.680]  有時候如果風下來
[00:13:07.680 --> 00:13:10.000]  你覺得你要抓住一些東西
[00:13:10.000 --> 00:13:11.680]  有什麼抓住呢
[00:13:11.680 --> 00:13:13.360]  如果你掉進水裡
[00:13:13.360 --> 00:13:15.280]  你要抱著水泡
[00:13:15.280 --> 00:13:17.040]  哪個是你的水泡
[00:13:17.040 --> 00:13:18.400]  我再一次說
[00:13:18.400 --> 00:13:21.200]  神的話就是你的水泡
[00:13:21.200 --> 00:13:22.720]  就是你的救生圈
[00:13:22.720 --> 00:13:25.520]  就是那艘船的錨
[00:13:25.520 --> 00:13:26.960]  所以我們基督徒
[00:13:26.960 --> 00:13:30.480]  必須在人生遇到無論什麼事的裡面
[00:13:30.480 --> 00:13:32.880]  你有聖經
[00:13:32.880 --> 00:13:34.160]  不用多的
[00:13:34.160 --> 00:13:36.000]  可能幾折
[00:13:36.000 --> 00:13:37.760]  你真的經歷過
[00:13:37.760 --> 00:13:40.560]  對你來說很寶貴的
[00:13:40.560 --> 00:13:43.760]  就能夠救肉了
[00:13:43.760 --> 00:13:47.200]  希伯來人有一個很好的功課
[00:13:47.200 --> 00:13:49.920]  所有的希伯來人
[00:13:49.920 --> 00:13:51.520]  從小開始
[00:13:51.520 --> 00:13:54.240]  他們一定要背一折聖經
[00:13:54.240 --> 00:13:57.760]  是唸口黃 倒轉頭都會背的
[00:13:57.760 --> 00:14:02.240]  就是《生命記》第六章第四節
[00:14:02.240 --> 00:14:07.280]  《一折聖經》的重要性真的太重要了
[00:14:07.280 --> 00:14:09.600]  《一折聖經》叫做Shema
[00:14:09.600 --> 00:14:11.360]  是希伯來文來的
[00:14:11.360 --> 00:14:15.200]  Shema就是說 你要聽
[00:14:15.200 --> 00:14:17.520]  如果你打開《生命記》
[00:14:17.520 --> 00:14:18.800]  六章四節
[00:14:18.800 --> 00:14:20.000]  第一句就說
[00:14:20.000 --> 00:14:24.480]  以色列 你要聽
[00:14:24.480 --> 00:14:28.400]  你要愛耶和華你的神
[00:14:28.400 --> 00:14:32.080]  盡心 盡性 盡意
[00:14:32.080 --> 00:14:35.600]  順從你的神
[00:14:35.600 --> 00:14:37.840]  所有以色列人
[00:14:37.840 --> 00:14:40.000]  由嬰兒開始
[00:14:40.000 --> 00:14:43.760]  他的父母就會從小開始教他
[00:14:43.760 --> 00:14:45.520]  Shema Shema
[00:14:45.520 --> 00:14:47.760]  一定要背的
[00:14:47.760 --> 00:14:50.000]  每一個以色列人一起來
[00:14:50.000 --> 00:14:51.840]  可能他就背Shema
[00:14:51.840 --> 00:14:54.080]  一睡覺他就背Shema
[00:14:54.080 --> 00:14:56.880]  出入門口又背Shema
[00:14:56.880 --> 00:14:59.760]  在以色列人的屋外
[00:14:59.760 --> 00:15:03.280]  會有一個銅做的東西貼在那裡
[00:15:03.280 --> 00:15:06.160]  那裡裝一折聖經
[00:15:06.160 --> 00:15:07.920]  就是《一折聖經》
[00:15:07.920 --> 00:15:10.480]  《生命記》六章四節
[00:15:10.480 --> 00:15:13.600]  以色列啊 你要聽
[00:15:13.600 --> 00:15:19.600]  你當盡心 盡性 盡意
[00:15:19.600 --> 00:15:22.800]  愛你的神
[00:15:22.800 --> 00:15:25.280]  耶和華你的神
[00:15:25.280 --> 00:15:28.000]  那位帶你出埃及
[00:15:28.000 --> 00:15:30.000]  那位賜福給你
[00:15:30.000 --> 00:15:32.000]  那位恩待你的神
[00:15:32.000 --> 00:15:35.680]  叫你在瀏覽與密之地
[00:15:35.680 --> 00:15:37.360]  得著神的祝福
[00:15:37.360 --> 00:15:39.360]  所以當你回去看
[00:15:39.360 --> 00:15:42.720]  《生命記》第六章第三和第四節
[00:15:42.720 --> 00:15:44.400]  第三節又不同一點
[00:15:44.400 --> 00:15:45.840]  第三節那裡說
[00:15:45.840 --> 00:15:47.360]  以色列啊 你要聽
[00:15:47.360 --> 00:15:48.800]  要是Shema
[00:15:48.800 --> 00:15:50.720]  要謹守遵行
[00:15:50.720 --> 00:15:52.800]  使你可以在
[00:15:52.800 --> 00:15:56.240]  我賜給你這個瀏覽與密之地
[00:15:56.240 --> 00:15:58.320]  得以享福
[00:15:58.320 --> 00:16:01.840]  你就會人數增多
[00:16:01.840 --> 00:16:03.520]  正如耶和華
[00:16:03.520 --> 00:16:05.920]  你列祖的神
[00:16:05.920 --> 00:16:08.880]  所應許給你的
[00:16:08.880 --> 00:16:10.960]  然後第四節那裡就說
[00:16:10.960 --> 00:16:15.680]  耶和華 我們獨一的主
[00:16:15.680 --> 00:16:19.200]  你要盡心 盡性 盡意
[00:16:19.200 --> 00:16:22.560]  愛耶和華你的神
[00:16:22.560 --> 00:16:24.320]  所以各位弟兄姊妹
[00:16:24.320 --> 00:16:27.200]  讓我再沉氣一點
[00:16:27.200 --> 00:16:31.520]  一定要進入神的話的裡面
[00:16:31.520 --> 00:16:34.320]  緊緊抓住神的話
[00:16:34.320 --> 00:16:37.280]  所以每天我們必須要靈修
[00:16:37.280 --> 00:16:39.520]  無論你讀多長多短都好
[00:16:39.520 --> 00:16:41.520]  起碼讀幾節聖經
[00:16:41.520 --> 00:16:43.840]  讓聖經就一天一天一天
[00:16:43.840 --> 00:16:48.080]  好像你在電腦裡輸入資料
[00:16:48.080 --> 00:16:50.880]  當你輸入資料越來越多的時候
[00:16:50.880 --> 00:16:52.240]  一有需要的時候
[00:16:52.240 --> 00:16:55.360]  就有東西可以去應用
[00:16:55.360 --> 00:16:58.800]  面對你生命裡面
[00:16:58.800 --> 00:17:01.280]  各式各樣的問題
[00:17:01.280 --> 00:17:03.600]  是讓神的道
[00:17:03.600 --> 00:17:07.760]  作為一個最可靠的盤石
[00:17:07.760 --> 00:17:13.200]  是你暴風雨中的錨
[00:17:13.200 --> 00:17:16.160]  當一隻船落了錨
[00:17:16.160 --> 00:17:18.880]  它就很穩固
[00:17:18.880 --> 00:17:20.800]  各樣的風浪
[00:17:20.800 --> 00:17:23.760]  是不能夠將它吹走了
[00:17:23.760 --> 00:17:27.360]  它固定在一個位置
[00:17:27.360 --> 00:17:29.040]  後神幫助你
[00:17:29.040 --> 00:17:31.360]  讓你今天雖然會面對
[00:17:31.360 --> 00:17:33.360]  各式各樣不同的衝擊
[00:17:33.360 --> 00:17:34.320]  我們都不知道
[00:17:34.320 --> 00:17:37.440]  2024年繼續會有什麼發生
[00:17:37.440 --> 00:17:41.920]  但深信當我們掌握神的話的時候
[00:17:41.920 --> 00:17:45.120]  你就是一個最堅固
[00:17:45.120 --> 00:17:47.280]  最可靠的信徒
[00:17:47.280 --> 00:17:49.920]  願天父賜福給各位
