
[00:00:00.000 --> 00:00:06.000]  很感恩終於不需要對著鏡頭去說話
[00:02:15.000 --> 00:02:17.000]  撞落大西洋
[00:02:17.000 --> 00:02:19.000]  如果你看到電影
[00:02:19.000 --> 00:02:21.000]  引致極大的海嘯
[00:02:21.000 --> 00:02:24.000]  整個紐約都被淹在水下
[00:02:24.000 --> 00:02:26.000]  美國的東岸全部都在水下
[00:02:26.000 --> 00:02:29.000]  一直到歐洲到非洲
[00:02:29.000 --> 00:02:31.000]  但最大的問題
[00:02:31.000 --> 00:02:33.000]  那粒大的水星
[00:02:33.000 --> 00:02:36.000]  繼續按著軌跡撞落地球
[00:02:36.000 --> 00:02:38.000]  如果這大的水星撞落
[00:02:38.000 --> 00:02:41.000]  全人類就會滅亡
[00:02:41.000 --> 00:02:44.000]  救世者號上的太空人
[00:02:44.000 --> 00:02:46.000]  做了一個決定
[00:02:46.000 --> 00:02:51.000]  他們將救世者號上的所有核彈
[00:02:51.000 --> 00:02:53.000]  當然全部啟動
[00:02:53.000 --> 00:02:57.000]  然後整架太空船就撞落那粒很大的水星裏面
[00:02:57.000 --> 00:03:01.000]  結果就將這粒水星炸碎了
[00:03:01.000 --> 00:03:04.000]  挽救回地球
[00:03:04.000 --> 00:03:06.000]  我經常想這套電影
[00:03:06.000 --> 00:03:08.000]  當然這套電影不是說教
[00:03:08.000 --> 00:03:10.000]  這套電影經常令我想起
[00:03:10.000 --> 00:03:12.000]  如果在Messiah號上
[00:03:12.000 --> 00:03:14.000]  有個太空人他未死
[00:03:14.000 --> 00:03:17.000]  他能夠生還回到地球
[00:03:17.000 --> 00:03:20.000]  全人類會怎樣對他呢?
[00:03:20.000 --> 00:03:22.000]  我想什麼諾貝爾獎
[00:03:22.000 --> 00:03:23.000]  什麼勳章
[00:03:23.000 --> 00:03:24.000]  什麼獎狀
[00:03:24.000 --> 00:03:25.000]  什麼都會給他
[00:03:25.000 --> 00:03:28.000]  因為他救了全人類
[00:03:28.000 --> 00:03:31.000]  在現實上
[00:03:31.000 --> 00:03:33.000]  這個Messiah耶穌基督
[00:03:33.000 --> 00:03:35.000]  他真的來過世界
[00:03:35.000 --> 00:03:37.000]  他真的救了全人類
[00:03:37.000 --> 00:03:39.000]  但我們怎樣對他呢?
[00:03:39.000 --> 00:03:43.000]  大部份人都對他一般般
[00:03:43.000 --> 00:03:45.000]  甚至拒絕他
[00:03:45.000 --> 00:03:47.000]  我們基督徒
[00:03:47.000 --> 00:03:50.000]  我們在這位救世主中間
[00:03:50.000 --> 00:03:52.000]  我們得救了
[00:03:52.000 --> 00:03:55.000]  我們怎樣對這位救世主呢?
[00:03:55.000 --> 00:03:56.000]  有時真的
[00:03:56.000 --> 00:03:58.000]  我們有時覺得耶穌救我們
[00:03:58.000 --> 00:04:00.000]  好像是應份
[00:04:00.000 --> 00:04:02.000]  你老馮你是救世主
[00:04:02.000 --> 00:04:04.000]  你應該救我的
[00:04:04.000 --> 00:04:06.000]  我們的感激之情
[00:04:06.000 --> 00:04:08.000]  不是很澎湃
[00:04:08.000 --> 00:04:11.000]  我們的信仰不是單單激情
[00:04:11.000 --> 00:04:13.000]  但對於耶穌這個救恩
[00:04:13.000 --> 00:04:15.000]  我們應該很激情
[00:04:15.000 --> 00:04:17.000]  這個激情是推動我們的人生
[00:04:17.000 --> 00:04:19.000]  怎樣再走下去
[00:04:19.000 --> 00:04:22.000]  今天我想藉著路加福音第七章
[00:04:22.000 --> 00:04:25.000]  十一到十七這段經文
[00:04:25.000 --> 00:04:28.000]  我們看看耶穌是誰
[00:04:28.000 --> 00:04:30.000]  他成就了什麼
[00:04:30.000 --> 00:04:33.000]  我們應該怎樣去回應
[00:04:33.000 --> 00:04:35.000]  如果你上星期有聽阿茜茜
[00:04:35.000 --> 00:04:37.000]  分享七章一到十
[00:04:37.000 --> 00:04:41.000]  你知道上面一個神蹟醫治了伯夫長的僕人
[00:04:41.000 --> 00:04:45.000]  其實這兩段經文可以一起去看
[00:04:45.000 --> 00:04:48.000]  上星期講七章一到十
[00:04:48.000 --> 00:04:50.000]  主角肯定不是那個僕人
[00:04:50.000 --> 00:04:52.000]  是一位伯夫長
[00:04:52.000 --> 00:04:54.000]  這位伯夫長是一個男性
[00:04:54.000 --> 00:04:57.000]  今天這一段主角不是那個兒子
[00:04:57.000 --> 00:04:59.000]  不是死了的兒子
[00:04:59.000 --> 00:05:02.000]  是他的母親那位寡婦
[00:05:02.000 --> 00:05:05.000]  在路加福音如果你留心去看
[00:05:05.000 --> 00:05:07.000]  你很常見這一種
[00:05:07.000 --> 00:05:09.000]  我們叫做male female pair
[00:05:09.000 --> 00:05:11.000]  即是男女組合
[00:05:11.000 --> 00:05:13.000]  一男一女擺出來
[00:05:13.000 --> 00:05:17.000]  在路加福音第二章第25到38節
[00:05:17.000 --> 00:05:20.000]  有一個很虔誠很公義的西冕
[00:05:20.000 --> 00:05:23.000]  和一個女先知阿娜
[00:05:23.000 --> 00:05:27.000]  見到這位盼望了很久的救贖主
[00:05:27.000 --> 00:05:31.000]  BB耶穌來到這個世界
[00:05:31.000 --> 00:05:33.000]  在八章四十到五十六節
[00:05:33.000 --> 00:05:36.000]  用一個三文字的結構
[00:05:36.000 --> 00:05:38.000]  去講捱老
[00:05:38.000 --> 00:05:40.000]  耶穌令他的女兒翻生
[00:05:40.000 --> 00:05:45.000]  然後就講一個患了血漏的婦人
[00:05:45.000 --> 00:05:48.000]  這兩個神蹟是放在一起夾著的
[00:05:48.000 --> 00:05:49.000]  就是講什麼呢?
[00:05:49.000 --> 00:05:53.000]  耶穌就是我們身體和生命的主宰
[00:05:53.000 --> 00:05:56.000]  在耶穌講的比喻裡面
[00:05:56.000 --> 00:05:59.000]  如果你看十三章十八到二十一
[00:05:59.000 --> 00:06:02.000]  十八十九兩節就講一個男人
[00:06:02.000 --> 00:06:05.000]  他的芥菜種還在圓裡面
[00:06:05.000 --> 00:06:07.000]  就會長大成樹
[00:06:07.000 --> 00:06:10.000]  二十二十一這兩節就馬上講
[00:06:10.000 --> 00:06:15.000]  有一個婦人將面皎放在三斗面裡面去發酵
[00:06:15.000 --> 00:06:18.000]  在第十五章更加出名的兩個比喻
[00:06:18.000 --> 00:06:21.000]  十五章三到七節講一個木人
[00:06:21.000 --> 00:06:23.000]  一個男性的木人
[00:06:23.000 --> 00:06:25.000]  去找一隻失了的羊
[00:06:25.000 --> 00:06:28.000]  去到八到十節就講一個婦人
[00:06:28.000 --> 00:06:31.000]  去找失了的一塊錢
[00:06:31.000 --> 00:06:35.000]  救恩就是我們失而復得
[00:06:35.000 --> 00:06:37.000]  在耶穌的教導裡面
[00:06:37.000 --> 00:06:40.000]  有沒有這種男女組合呢?
[00:06:40.000 --> 00:06:42.000]  在四章第二十四到二十八節
[00:06:42.000 --> 00:06:46.000]  耶穌提到有撒勒法的寡婦
[00:06:46.000 --> 00:06:49.000]  和敘利亞的乃曼元帥
[00:06:49.000 --> 00:06:52.000]  在十一章二十九到三十二節
[00:06:52.000 --> 00:06:57.000]  耶穌又提到有約拿先知和南方的女王
[00:06:57.000 --> 00:07:00.000]  去到二十章四十五到四十七節
[00:07:00.000 --> 00:07:02.000]  耶穌責備那些文士
[00:07:02.000 --> 00:07:05.000]  去侵吞那些寡婦的家產
[00:07:05.000 --> 00:07:06.000]  在跟著那一段
[00:07:06.000 --> 00:07:08.000]  二十一章一到四節
[00:07:08.000 --> 00:07:15.000]  他就讚賞這位願意奉獻的寡婦
[00:07:15.000 --> 00:07:18.000]  所以這種男女組合
[00:07:18.000 --> 00:07:21.000]  在路加是比較突出的
[00:07:21.000 --> 00:07:22.000]  是一個特色
[00:07:22.000 --> 00:07:24.000]  但我們會問
[00:07:24.000 --> 00:07:27.000]  男女組合有什麼意義呢?
[00:07:27.000 --> 00:07:30.000]  男女組合是指向一個普世性
[00:07:30.000 --> 00:07:32.000]  一個普世性的向導
[00:07:32.000 --> 00:07:33.000]  不分性別
[00:07:33.000 --> 00:07:35.000]  不論男女
[00:07:35.000 --> 00:07:37.000]  除了男女組合
[00:07:37.000 --> 00:07:42.000]  還有上流階層和低下階層的組合
[00:07:42.000 --> 00:07:44.000]  伯夫長是上流階層
[00:07:44.000 --> 00:07:48.000]  拿恩成的寡婦是低下階層
[00:07:48.000 --> 00:07:51.000]  管會堂的艾魯是上流階層
[00:07:51.000 --> 00:07:55.000]  患血漏的婦人是低下階層
[00:07:55.000 --> 00:07:58.000]  乃萬元帥是上流階層
[00:07:58.000 --> 00:08:01.000]  撒勒伐的寡婦是低下階層
[00:08:01.000 --> 00:08:03.000]  都有這個組合
[00:08:03.000 --> 00:08:05.000]  上流階層和低下階層
[00:08:05.000 --> 00:08:08.000]  這個組合是什麼呢?
[00:08:08.000 --> 00:08:11.000]  同樣是指向一個普世性的向導
[00:08:11.000 --> 00:08:13.000]  不分貴賤
[00:08:13.000 --> 00:08:15.000]  不論貧富
[00:08:15.000 --> 00:08:18.000]  還有就是猶太人和愛邦人的組合
[00:08:18.000 --> 00:08:20.000]  這個神跡放在一起
[00:08:20.000 --> 00:08:22.000]  伯夫長就是愛邦人
[00:08:22.000 --> 00:08:25.000]  拿恩成的寡婦是誰呢?
[00:08:25.000 --> 00:08:28.000]  她應該是屬於猶太的群體
[00:08:28.000 --> 00:08:29.000]  你看看第17節
[00:08:29.000 --> 00:08:31.000]  他說耶穌這件事
[00:08:31.000 --> 00:08:35.000]  傳遍了猶太人的地區和周圍地區
[00:08:35.000 --> 00:08:38.000]  猶太人和愛邦人這個組合
[00:08:38.000 --> 00:08:40.000]  明顯是指向一個普世性
[00:08:40.000 --> 00:08:42.000]  不分種族
[00:08:42.000 --> 00:08:44.000]  不論國籍
[00:08:44.000 --> 00:08:48.000]  究竟路加用這樣的組合
[00:08:48.000 --> 00:08:50.000]  特別是這兩個神跡
[00:08:50.000 --> 00:08:55.000]  他想說耶穌成就了一個普世性的什麼呢?
[00:08:55.000 --> 00:08:57.000]  第七章九節
[00:08:57.000 --> 00:08:59.000]  上一個神跡
[00:08:59.000 --> 00:09:01.000]  上個星期大家都聽了
[00:09:01.000 --> 00:09:04.000]  耶穌讚賞伯夫長的信心
[00:09:04.000 --> 00:09:06.000]  在第七章十六節
[00:09:06.000 --> 00:09:10.000]  眾人去表達神眷顧了他的百姓
[00:09:10.000 --> 00:09:12.000]  這件普世性的事情
[00:09:12.000 --> 00:09:14.000]  和信心有關
[00:09:14.000 --> 00:09:17.000]  和神眷顧世人有關
[00:09:17.000 --> 00:09:20.000]  我們相信從整個路加神學
[00:09:20.000 --> 00:09:23.000]  你知道這是指舊因
[00:09:23.000 --> 00:09:26.000]  上個星期薛師說的講題是
[00:09:26.000 --> 00:09:28.000]  不配得的因典
[00:09:28.000 --> 00:09:30.000]  大家應該記憶猶新
[00:09:30.000 --> 00:09:34.000]  這個因典不是單單說病得醫治
[00:09:34.000 --> 00:09:36.000]  能夠死人復活
[00:09:36.000 --> 00:09:38.000]  這個不配得的因典
[00:09:38.000 --> 00:09:40.000]  更加是指舊因
[00:09:40.000 --> 00:09:43.000]  一個普世性的舊因
[00:09:43.000 --> 00:09:46.000]  其實耶穌行了很多神跡
[00:09:46.000 --> 00:09:48.000]  主要不是想說
[00:09:48.000 --> 00:09:50.000]  祂多有能力
[00:09:50.000 --> 00:09:51.000]  祂多厲害
[00:09:51.000 --> 00:09:54.000]  不是這些超自然的東西
[00:09:54.000 --> 00:09:57.000]  很多時候是想說祂是誰
[00:09:57.000 --> 00:09:59.000]  祂成就了什麼
[00:09:59.000 --> 00:10:01.000]  我們應該怎樣回應
[00:10:01.000 --> 00:10:04.000]  在七章一到十七節
[00:10:04.000 --> 00:10:06.000]  這兩個神跡放在一起
[00:10:06.000 --> 00:10:07.000]  是想表達
[00:10:07.000 --> 00:10:10.000]  耶穌就是那位很憐憫我們的主
[00:10:10.000 --> 00:10:13.000]  祂成就了一個普世性的舊因
[00:10:13.000 --> 00:10:16.000]  你和我都有份
[00:10:16.000 --> 00:10:18.000]  在路加福音四章十八節
[00:10:18.000 --> 00:10:19.000]  耶穌宣告
[00:10:19.000 --> 00:10:21.000]  這個差不多是祂的使命
[00:10:21.000 --> 00:10:23.000]  祂說主的靈在我身上
[00:10:23.000 --> 00:10:24.000]  因為太陽高告我
[00:10:24.000 --> 00:10:26.000]  叫我傳福音給貧窮的人
[00:10:26.000 --> 00:10:28.000]  差遣我宣告
[00:10:28.000 --> 00:10:29.000]  被擄的得釋放
[00:10:29.000 --> 00:10:31.000]  乞眼的得看見
[00:10:31.000 --> 00:10:34.000]  受壓迫的得自由
[00:10:34.000 --> 00:10:38.000]  這個福音要延伸至弱勢群體
[00:10:38.000 --> 00:10:40.000]  病的死人
[00:10:40.000 --> 00:10:43.000]  這是一個普世性的舊因
[00:10:43.000 --> 00:10:45.000]  任何人都有份
[00:10:45.000 --> 00:10:50.000]  我們可以帶著這個理解去看這個神跡
[00:10:50.000 --> 00:10:54.000]  我們先看十一到十二節
[00:10:54.000 --> 00:10:57.000]  過了不久或者是第二天
[00:10:57.000 --> 00:10:58.000]  第二天
[00:10:58.000 --> 00:10:59.000]  耶穌往一座城去
[00:10:59.000 --> 00:11:01.000]  這城名叫拿恩
[00:11:01.000 --> 00:11:05.000]  拿恩城就位於耶穌的故鄉
[00:11:05.000 --> 00:11:08.000]  拿撒勒東南大約十公里
[00:11:08.000 --> 00:11:12.000]  是在加利利比較南部的一個地方
[00:11:12.000 --> 00:11:15.000]  在1982年有考古學家
[00:11:15.000 --> 00:11:17.000]  在考古學裡面
[00:11:17.000 --> 00:11:22.000]  他就證實了拿恩城是一座有城牆的城鎮
[00:11:22.000 --> 00:11:25.000]  所以這裡他描述有城門
[00:11:25.000 --> 00:11:26.000]  即是有城牆
[00:11:26.000 --> 00:11:29.000]  應該都是一個真實的情況
[00:11:29.000 --> 00:11:32.000]  當他走近城門時
[00:11:32.000 --> 00:11:34.000]  有一個死人被抬出來
[00:11:34.000 --> 00:11:36.000]  因為在古代的墳場
[00:11:36.000 --> 00:11:41.000]  是在城外鄉郊的地方
[00:11:41.000 --> 00:11:46.000]  所以出殯的隊伍就將遺體經城門抬出去
[00:11:46.000 --> 00:11:50.000]  剛剛耶穌就遇上這隊出殯的隊伍
[00:11:50.000 --> 00:11:55.000]  我們看看死人和媽媽的狀況
[00:11:55.000 --> 00:11:58.000]  這個死人是一個獨子
[00:11:58.000 --> 00:12:01.000]  獨子是媽媽唯一的希望
[00:12:01.000 --> 00:12:03.000]  但是她死了
[00:12:03.000 --> 00:12:05.000]  這個死人不是一個小朋友
[00:12:05.000 --> 00:12:08.000]  不是一個嬰兒
[00:12:08.000 --> 00:12:10.000]  在第十四節
[00:12:10.000 --> 00:12:13.000]  耶穌說「年輕人」
[00:12:13.000 --> 00:12:15.000]  我們不知道這個年輕人是多大
[00:12:15.000 --> 00:12:18.000]  可能是十幾歲、二十幾歲
[00:12:18.000 --> 00:12:19.000]  我們不知道
[00:12:19.000 --> 00:12:23.000]  不過如果這個不是一個很小的小朋友
[00:12:23.000 --> 00:12:25.000]  這個是年輕人
[00:12:25.000 --> 00:12:28.000]  即是說這位媽媽都應該有一定的年紀
[00:12:28.000 --> 00:12:31.000]  我們不知道她能不能夠再生育
[00:12:31.000 --> 00:12:33.000]  再有小朋友
[00:12:33.000 --> 00:12:35.000]  這位媽媽又是寡婦
[00:12:35.000 --> 00:12:37.000]  她是寡婦已經沒有老公
[00:12:37.000 --> 00:12:39.000]  她年紀未必很輕
[00:12:39.000 --> 00:12:41.000]  她這個唯一的希望
[00:12:41.000 --> 00:12:43.000]  這個獨子都死了
[00:12:43.000 --> 00:12:45.000]  她無依無靠
[00:12:45.000 --> 00:12:47.000]  真是很絕望
[00:12:47.000 --> 00:12:50.000]  絕望我們完全不會陌生
[00:12:50.000 --> 00:12:53.000]  在社運再加上疫症
[00:12:53.000 --> 00:12:55.000]  很多人都走
[00:12:55.000 --> 00:12:57.000]  我最近這幾個月
[00:12:57.000 --> 00:13:00.000]  相當多人都問這個問題
[00:13:00.000 --> 00:13:04.000]  經常問陳牧師移不移民呢?
[00:13:04.000 --> 00:13:06.000]  他問我移不移民?
[00:13:06.000 --> 00:13:08.000]  好不好移民呢?
[00:13:08.000 --> 00:13:12.000]  當我了解弟兄姊妹移民的原因
[00:13:12.000 --> 00:13:15.000]  通常我自己的想法都是這樣
[00:13:15.000 --> 00:13:20.000]  不要因為恐懼或者憂慮去移民
[00:13:20.000 --> 00:13:22.000]  我們人生的決定
[00:13:22.000 --> 00:13:26.000]  不應該被恐懼和憂慮去引導
[00:13:26.000 --> 00:13:28.000]  我們移民只有一個原因
[00:13:28.000 --> 00:13:30.000]  就是上帝的召命
[00:13:30.000 --> 00:13:33.000]  如果上帝呼召我走
[00:13:33.000 --> 00:13:37.000]  我不會因為這裡很留戀而留在這裡
[00:13:37.000 --> 00:13:39.000]  如果上帝呼召我留
[00:13:39.000 --> 00:13:43.000]  我不會因為這裡很危險很混亂而走
[00:13:43.000 --> 00:13:45.000]  一個原因
[00:13:45.000 --> 00:13:48.000]  上帝帶我去哪裡我就去哪裡
[00:13:48.000 --> 00:13:51.000]  不要被恐懼和憂慮
[00:13:51.000 --> 00:13:54.000]  成為你作決定的一個因素
[00:13:54.000 --> 00:13:56.000]  但很多人真的很絕望
[00:13:56.000 --> 00:14:00.000]  在這裡好像很無力
[00:14:00.000 --> 00:14:03.000]  那怎麼辦呢?有什麼出路呢?
[00:14:03.000 --> 00:14:06.000]  我不知道你現在是不是在一種絕望
[00:14:06.000 --> 00:14:08.000]  或者無望的光景之中
[00:14:08.000 --> 00:14:10.000]  不一定是社會因素
[00:14:10.000 --> 00:14:12.000]  可能有病
[00:14:12.000 --> 00:14:14.000]  有一個重病
[00:14:14.000 --> 00:14:17.000]  或者有很嚴重的經濟問題
[00:14:17.000 --> 00:14:20.000]  或者很嚴重的人際關係
[00:14:20.000 --> 00:14:21.000]  不奇怪的
[00:14:21.000 --> 00:14:23.000]  但是我聽過一個預言
[00:14:23.000 --> 00:14:25.000]  這個預言也幫不了我
[00:14:25.000 --> 00:14:27.000]  這個預言說有三個人
[00:14:27.000 --> 00:14:31.000]  在山脊的一條小徑行走
[00:14:31.000 --> 00:14:34.000]  兩邊都是一些陡峭的斜坡
[00:14:34.000 --> 00:14:35.000]  這三個
[00:14:35.000 --> 00:14:38.000]  一個叫做感覺
[00:14:38.000 --> 00:14:40.000]  一個叫做信心
[00:14:40.000 --> 00:14:42.000]  一個叫做真理
[00:14:42.000 --> 00:14:44.000]  感覺走在最前頭
[00:14:44.000 --> 00:14:46.000]  信心走在中間
[00:14:46.000 --> 00:14:48.000]  真理就是
[00:14:48.000 --> 00:14:51.000]  感覺走在最後頭
[00:14:51.000 --> 00:14:52.000]  信心走在中間
[00:14:52.000 --> 00:14:54.000]  真理走在最前頭
[00:14:54.000 --> 00:14:58.000]  反而感覺就不小心滑了腳
[00:14:58.000 --> 00:14:59.000]  跌倒
[00:14:59.000 --> 00:15:02.000]  他跌的時候就順手扯前面一個信心
[00:15:02.000 --> 00:15:04.000]  信心被他一扯
[00:15:04.000 --> 00:15:06.000]  又被拉低了
[00:15:06.000 --> 00:15:09.000]  信心很本能又扯前面一個
[00:15:09.000 --> 00:15:11.000]  扯著前面一個真理
[00:15:11.000 --> 00:15:14.000]  但是真理就沒有被影響
[00:15:14.000 --> 00:15:17.000]  他依然壓倒不了
[00:15:17.000 --> 00:15:19.000]  他就將信心扶起
[00:15:19.000 --> 00:15:22.000]  信心又將感覺拉起來
[00:15:22.000 --> 00:15:24.000]  這個預言想說什麼呢?
[00:15:24.000 --> 00:15:27.000]  絕望很多時候
[00:15:27.000 --> 00:15:29.000]  可能是一種感覺
[00:15:29.000 --> 00:15:31.000]  我覺得很絕望
[00:15:31.000 --> 00:15:34.000]  會動搖你的信心
[00:15:34.000 --> 00:15:37.000]  但是真理就屹立不倒
[00:15:37.000 --> 00:15:38.000]  所以弟兄姊妹
[00:15:38.000 --> 00:15:40.000]  我們很多時候都決定
[00:15:40.000 --> 00:15:42.000]  不要以感覺先行
[00:15:42.000 --> 00:15:44.000]  回到真理那裡
[00:15:44.000 --> 00:15:47.000]  藉著真理建立信心
[00:15:47.000 --> 00:15:51.000]  可以克服這些無望或者絕望的感覺
[00:15:51.000 --> 00:15:53.000]  環境一樣
[00:15:53.000 --> 00:15:55.000]  你記得耶穌面對風浪
[00:15:55.000 --> 00:15:57.000]  門徒又面對風浪
[00:15:57.000 --> 00:15:59.000]  在同一個風浪裡面
[00:15:59.000 --> 00:16:01.000]  大家坐在同一條船
[00:16:01.000 --> 00:16:02.000]  門徒就很害怕
[00:16:02.000 --> 00:16:03.000]  我們要死
[00:16:03.000 --> 00:16:05.000]  夫子你不理嗎?
[00:16:05.000 --> 00:16:07.000]  但是耶穌就平安
[00:16:07.000 --> 00:16:08.000]  弟兄姊妹
[00:16:08.000 --> 00:16:11.000]  耶穌祂自己宣告
[00:16:11.000 --> 00:16:13.000]  祂就是真理
[00:16:13.000 --> 00:16:15.000]  神的話語就是真理
[00:16:15.000 --> 00:16:16.000]  在主裡面
[00:16:16.000 --> 00:16:17.000]  在神的話語裡面
[00:16:17.000 --> 00:16:20.000]  我們就能夠建立信心
[00:16:20.000 --> 00:16:21.000]  在絕望裡面
[00:16:21.000 --> 00:16:24.000]  我們仍然有希望
[00:16:24.000 --> 00:16:26.000]  好像這位寡婦一樣
[00:16:26.000 --> 00:16:27.000]  她遇到耶穌
[00:16:27.000 --> 00:16:28.000]  她就有希望
[00:16:28.000 --> 00:16:30.000]  她就有出路
[00:16:30.000 --> 00:16:32.000]  如果你留意這兩節經文
[00:16:32.000 --> 00:16:34.000]  最後都有一句
[00:16:34.000 --> 00:16:38.000]  她的門徒和一大群人與她同行
[00:16:38.000 --> 00:16:39.000]  第十二節
[00:16:39.000 --> 00:16:44.000]  城裡許多人與她一同送殯
[00:16:44.000 --> 00:16:46.000]  所以在路加的筆下
[00:16:46.000 --> 00:16:50.000]  有許多見證人見證著
[00:16:50.000 --> 00:16:52.000]  這位絕望的寡婦
[00:16:52.000 --> 00:16:55.000]  在耶穌基督裡面重見曙光
[00:16:55.000 --> 00:16:57.000]  找到出路
[00:16:57.000 --> 00:16:59.000]  我們身邊有許多運彩的見證人
[00:16:59.000 --> 00:17:02.000]  你在臥課裡面聽到許多見證
[00:17:02.000 --> 00:17:06.000]  在耶穌基督裡面有出路
[00:17:06.000 --> 00:17:09.000]  我們接著看十三到十五節
[00:17:09.000 --> 00:17:11.000]  在絕望中的希望
[00:17:11.000 --> 00:17:14.000]  我肯定一定是見到耶穌
[00:17:14.000 --> 00:17:15.000]  弟兄姊妹
[00:17:15.000 --> 00:17:22.000]  你不要將一些奢望放在其他東西上
[00:17:22.000 --> 00:17:24.000]  這是很真實的
[00:17:24.000 --> 00:17:25.000]  經濟有問題
[00:17:25.000 --> 00:17:27.000]  你賺錢不是我們的出路
[00:17:27.000 --> 00:17:30.000]  我們會再遇到經濟問題
[00:17:30.000 --> 00:17:32.000]  我在金融界很多年
[00:17:32.000 --> 00:17:34.000]  有金融風暴之後
[00:17:34.000 --> 00:17:36.000]  有金融海嘯
[00:17:36.000 --> 00:17:38.000]  總是有衝擊的
[00:17:38.000 --> 00:17:39.000]  我有病好起來
[00:17:39.000 --> 00:17:41.000]  你總是會再病過
[00:17:41.000 --> 00:17:45.000]  我們不要將盼望放在一些不肯定的東西上
[00:17:45.000 --> 00:17:47.000]  或者不會長存的東西上
[00:17:47.000 --> 00:17:50.000]  我們絕望中的希望一定是耶穌
[00:17:50.000 --> 00:17:52.000]  第十三節
[00:17:52.000 --> 00:17:55.000]  主看見那寡婦就憐憫她
[00:17:55.000 --> 00:17:56.000]  在福音書
[00:17:56.000 --> 00:17:57.000]  主這個字
[00:17:57.000 --> 00:18:00.000]  通常是對復活後的耶穌的稱呼
[00:18:00.000 --> 00:18:01.000]  這個比較多
[00:18:01.000 --> 00:18:04.000]  但是唯獨路加就很特別
[00:18:04.000 --> 00:18:06.000]  路加是比較多用主
[00:18:06.000 --> 00:18:09.000]  來稱呼受難前的耶穌
[00:18:09.000 --> 00:18:12.000]  所以路加比較想突出的是什麼呢?
[00:18:12.000 --> 00:18:15.000]  耶穌的真正身份
[00:18:15.000 --> 00:18:17.000]  是生命的主
[00:18:17.000 --> 00:18:18.000]  祂是主
[00:18:18.000 --> 00:18:20.000]  祂不是一個普通的拉比
[00:18:20.000 --> 00:18:22.000]  不是一個偉人這麼簡單
[00:18:22.000 --> 00:18:25.000]  耶穌很主動的憐憫寡婦
