
[00:00:00.000 --> 00:00:07.000]  我們要跟弟兄姊妹一同來讀《旦夷禮書》
[00:03:45.000 --> 00:03:54.000]  第八節說,旦夷禮卻立志不以王的善和王所飲的酒玷污自己。
[00:03:54.000 --> 00:04:17.000]  雖然這個王吩咐這些青年人,他們都要吃王所吃的東西,要喝王所用的酒,但是呢,旦夷禮卻是立志,他不要這些酒或者這些飲食,這些食物來玷污他自己。
[00:04:17.000 --> 00:04:38.000]  那我們看見這個立志呢,這個志的話,就是兩個字合起來,一個就是放的意思,放在什麼裡面的意思,還有一個意思呢,就是心,放在心裡,所以立志就是放在心裡頭。
[00:04:38.000 --> 00:04:56.000]  就是他心裡頭有一個志向,有一個東西,就向著神的心,他放在他自己的心裡頭,所以立志就是他這個心裡頭有一個目的,他做這個事情有一個目的,就是向著神。
[00:04:56.000 --> 00:05:20.000]  那我們看見他不容王的飲食玷污自己,就說到他的人生是有一個目標的,雖然這個旦夷禮現在是從這個以色列的地方被擄到巴比倫,到外國來了,離開他的家鄉了,因為他們的國家被巴比倫滅掉了。
[00:05:20.000 --> 00:05:49.000]  所以這些好多少年人,青年人,這些貴族,這些王家的子弟的話,就被擄到巴比倫去了,那麼巴比倫王就是要給他們來吃最好的東西,來喝最好的酒,能夠養他們三年,然後在三年以後叫他們能夠來服侍這個巴比倫王。
[00:05:49.000 --> 00:06:06.000]  而且在他們的期間,要叫他們來學巴比倫的迦勒底文字,叫他們將來在巴比倫的國家可以為這個王服務,這個是王給他們特別的優待。
[00:06:06.000 --> 00:06:22.000]  雖然他們是俘虜,但是巴比倫王卻是特別優待這些少年人,要培養他們,讓他們將來能夠在巴比倫的王國裡頭給巴比倫做事情。
[00:06:22.000 --> 00:06:43.000]  但是呢,這個丹義禮呢,卻是裡面呢,他知道自己,他人生有個目標,他的目標是什麼呢?他是要侍奉神的,他知道自己是神的選民,他要保持一個清潔的心,
[00:06:43.000 --> 00:06:56.000]  他不是要來追求物質的享受,也不是要在飲食上面來叫自己得到滿足,這是很不容易的事情。
[00:06:56.000 --> 00:07:13.000]  因為他們不過就是,可能就不到二十歲,可能十六七歲,這樣一個年輕人,來到一個這麼繁華的地方,但他們卻是不忘記他自己是神的選民。
[00:07:13.000 --> 00:07:28.000]  這個是可以看見,這個丹義禮呢,他人生呢,是有個目標的,所以他就能夠勝過這些飲食,這試探。
[00:07:28.000 --> 00:07:43.000]  你想,他要看到其他的以色列人被擄到巴比倫,就沒有這麼好的待遇,他應該是很高興了吧,很能夠利用當時的機會來給自己享受了吧。
[00:07:43.000 --> 00:07:54.000]  因為他知道,如果他一享受這些東西的話,他的心就會漸漸離開神了,他就會忘記自己的身份是什麼了。
[00:07:54.000 --> 00:08:03.000]  他就是不容這些飲食來玷污他自己。
[00:08:03.000 --> 00:08:18.000]  有好幾個可以想到的,因為巴比倫是不幸延後華的國家,那麼他們所吃的肉,很可能是拜過偶像以後再來吃的。
[00:08:18.000 --> 00:08:47.000]  或者他們這些食物的話,不一定是聖經所允許他們吃的東西,你想以色列人,猶太人,他們就也不吃豬肉,也可能巴比倫王那個地方就要他們吃豬肉,那麼這個對他的信仰是一個衝突的,所以他就不容這些東西玷污他自己。
[00:08:47.000 --> 00:09:10.000]  還可能這些食物不是按照猶太人的禮節方法來宰殺的,你現在也有些伊斯蘭教的人,他們吃的肉是經過他們伊斯蘭教這種人宰殺過的,不是普通人去宰殺的。
[00:09:10.000 --> 00:09:27.000]  那麼猶太人這些食物的話,也是有特別的清潔的規矩的,所以這樣的話,如果你享用這些食物的話,你就是變成也不知竭盡的了。
[00:09:27.000 --> 00:09:55.000]  所以丹裔人就是不要這些食物來玷污他,使他變成也不知竭盡,如果他不知竭盡的話,他就不能夠來清經神,如果他不知竭盡的話,就不能持守他在神面前的心,所以他就立志,我就不吃這些東西,我就不喝王的酒。
[00:09:55.000 --> 00:10:22.000]  所以他立志求太監長能夠容他不玷污自己,就跟太監長說,就是他不要這些東西,那麼這個可以看見他有很堅定的心智,雖然有這麼好的東西,但是他有堅定的心智不要。
[00:10:22.000 --> 00:10:51.000]  然後他也是求,這個地方我們要注意的求字,他不是很厲害地跟太監長說,我絕對不能吃,但是求太監長,這是一個很好的禮貌,所以一方面丹裔人有一個堅定的心智,另一方面他有一個很禮貌的請求,這個就是,你就看見這是對神的信心。
[00:10:51.000 --> 00:11:19.000]  因為他知道自己是神的選民,是神所愛的,雖然他人是在外國,可是他心呢,知道他是屬於神的,他知道他雖然在外國的地方,可是神是要看顧他,還與他同在的,那麼他用不到很激烈地去反對。
[00:11:19.000 --> 00:11:46.000]  因為當我們有時候要表明我們的信仰的立場的時候,我們會往往會顯得很嚴厲,會跟他說,我是基督徒,我不能說這個,我是基督徒,我不能說那個,我們覺得我們很厲害,可是丹裔人不是這樣,他一方面有堅定的心智,一方面他有一個禮貌的拒絕。
[00:11:46.000 --> 00:12:03.000]  所以他請求太監長不容他,可以不用這些,讓他不吃這些東西,不要讓他玷污他的自己,這個是一個信心,其實說起來是一個信心。
[00:12:03.000 --> 00:12:25.000]  他是知道,他提出來這個要求,相信神會看顧他,所以他說,你就給我們試試看,怎麼叫我們吃白菜、蔬菜、喝白水,這個你看一下差多大。
[00:12:25.000 --> 00:12:44.000]  一個是王用的膳,王用的膳,恐怕菜就比較少,都是肉、魚、蝦這些好的東西,可能魚翅、鮑魚,但是你要蔬菜,那你到餐館裡頭專門去吃蔬菜的,不會的。
[00:12:44.000 --> 00:13:07.000]  還有一個是酒,一個是水,這兩個差別多大?那麼你說給我們吃十天,如果我們的面貌跟吃王膳的少年比一比看,那麼你就照你所看的來對待我們吧。
[00:13:07.000 --> 00:13:22.000]  所以你看,他們真是能夠相信神,知道自己就是吃蔬菜、喝白水,這面貌也不會差到哪裡去,他對神有這樣的信心。
[00:13:22.000 --> 00:13:41.000]  所以我們這個是真的信心,如果我們顯得很立場、很堅定、口氣很嚴厲,還不一定是信心,可能是還沒有把握,要接著我們的態度叫別人來聽我們的話。
[00:13:41.000 --> 00:14:01.000]  但他這個戴燕俐非常相信神。我們看這些結果,這個太監長本來是很猶豫的,因為如果這四個青年人,戴燕俐跟他三個朋友都是吃蔬菜、都是喝白水,
[00:14:01.000 --> 00:14:19.000]  然後過了三年以後,臉龐肌瘦,體格很不好,那將來這個王教問了,那時候他說,恐怕我的頭啊,他說我的頭在王庭難保了,恐怕就王教處分他了。
[00:14:19.000 --> 00:14:35.000]  但是經過十天以後呢,他比同伴的更加俊美肥胖,這肥胖我就把它說成健康,健康,胖現在我們都不希望胖,那我們健康。
[00:14:35.000 --> 00:14:54.000]  就他們這個四個人吃了十天以後,效果不同,不但是不比他們差,還要比他們更好。這個裡面,你要按照科學來解釋的話,好像是不太可能,但是神能夠做人所做不到的事情。
[00:14:54.000 --> 00:15:06.000]  所以當你能夠來相信神的時候,神就在其中能夠來顯出祂的奇妙的能力。
[00:15:06.000 --> 00:15:28.000]  所以這個立志,立志就是開始,見證才是後面。有了立志,你才有見證。如果他不立志,王給他吃什麼他就吃什麼,他下面做什麼見證呢?
[00:15:28.000 --> 00:15:43.000]  他跟一般人都一樣,他允許這些食物來玷污自己,怎麼能夠說神與他同在?他是靠著神的,你能夠做什麼見證,能夠顯出神的奇妙呢?
[00:15:43.000 --> 00:15:58.000]  我們感謝神,當你立志是一個開始,然後是見證。有立志,後面就有見證了。如果沒有立志,就沒有見證。
[00:15:58.000 --> 00:16:15.000]  人,我們基督徒在世人中間,人家看起來都一樣,我們做這個你也跟我們一樣,我們做那個你也跟我們一樣,那你就是顯不出你所信的神是怎麼一位神。
[00:16:15.000 --> 00:16:30.000]  那到底你這位神有什麼特別的地方,叫我們來相信,叫我們來看見呢?所以立志不是單單為了立志,立志乃是為了為神做見證。
[00:16:30.000 --> 00:16:59.000]  所以立志是一個開始,然後才是見證。所以我們看到這個《誕業禮》的立志,這一段聖經所講的《誕業禮》的立志,實在是叫我們看到一個基督徒他必須在他這些生命中間能夠立志。
[00:17:01.000 --> 00:17:24.000]  《誕業禮》的立志,他為了神,他不是為了自己,他為了神,他不容許他自己被這些食物所玷污,他是為了神保守他的生命,是一個潔淨的生命,保守自己在神的面前有一個無愧的良心。
[00:17:24.000 --> 00:17:39.000]  當他為了神的時候,神就為了他;當你為了神,你就看見神就為了你;當你相信神,神就看顧你;當你為了神擺上的時候,神就保守你。
[00:17:39.000 --> 00:18:03.000]  所以神就跟《誕業禮》同在,在他的一生中間,我們看見神都看顧了他。他是從他年輕的時候到巴比倫,等他離開世界差不多有八十歲以上,八九十歲了。
[00:18:03.000 --> 00:18:32.000]  他在巴比倫國裡頭做事情有很長的時間,差不多有六十年是在巴比倫國裡頭做事情。我們看見神與他同在,他經過好多的事情,但是看見他一直向著神是忠心的,他向著神的心沒有改變。
[00:18:32.000 --> 00:18:48.000]  在那個時代,以色列國(猶太人)被巴比倫滅掉了,他們是亡國了。亡國使以色列國進入另外一個時代了。
[00:18:48.000 --> 00:19:07.000]  本來是自己是神的選民,他們是可以敬拜神,有聖殿,但現在要到外國去,就沒有自由敬拜的環境,就不能夠自己來管理自己的事情。
[00:19:07.000 --> 00:19:23.000]  所以這個時代的轉變,時代轉變的時候,怎麼樣能夠還向著神忠心,還能夠向見證神呢?這個時候,神興起,丹伊里做一個轉移時代的器皿。
[00:19:23.000 --> 00:19:33.000]  這時代轉移的時候,神仍然保守一些人為他做見證,其中就是有個丹伊里跟他三個朋友。
[00:19:33.000 --> 00:19:48.000]  所以從丹伊里書這十二章裡頭,你看到神怎麼慧的丹伊里,神賜給他們聰明智慧。
[00:19:48.000 --> 00:20:03.000]  第十七節說,這四個少年人,神在各樣文字學問上賜給他們聰明智慧,丹伊里又明白各樣的意欲相和夢照。
[00:20:03.000 --> 00:20:22.000]  他們已經是很聰明的,本來他們被擄的時候,被擄到巴比倫的時候,他們學了在猶太國的時候,也學了各樣的學問,他的知識,聰明,都是很全輩的。
[00:20:22.000 --> 00:20:35.000]  可是來到巴比倫以後,這三年下來,他們的聰明智慧,神給他們更多的聰明智慧,
[00:20:35.000 --> 00:20:57.000]  以致他在所有的少年人裡頭,他們都勝過這些其他的少年人,所以王就把他們留在他的庚前來服侍他,所以神就賜給他聰明智慧。
[00:20:57.000 --> 00:21:15.000]  第二個,丹伊里還有美好的靈性,到了第五章,說到他有美好的靈性,他能夠解夢,巴比倫王做了一個夢,
[00:21:15.000 --> 00:21:35.000]  夢見一個很大的像,有金頭,銀胸,銅的銅符,還有下面是半泥半鐵的泥,看見一像,都不知道怎麼解釋。
[00:21:35.000 --> 00:21:58.000]  因為王做了一個夢,夢醒了以後,覺得很奇怪,心裡很不平安,就把他國家裡頭這些聰明的人召集起來,要他們給解這個夢。
[00:21:58.000 --> 00:22:09.000]  這些人就問,王啊,你做什麼夢?他說,我忘了,我不知道我做什麼夢,他說,你不告訴我們做什麼夢,我們怎麼給你解夢呢?
[00:22:09.000 --> 00:22:21.000]  他說,你們應該知道我做什麼夢,這下這些人就沒有辦法了,那王說,如果你們不把這個夢解出來,我都把你們殺掉。
[00:22:21.000 --> 00:22:33.000]  丹依里在這個時候跟他的同伴一起禱告,求神賜給他聰明智慧,能夠跟王解這個夢。
[00:22:33.000 --> 00:22:47.000]  不知道這個王真的是忘了這個夢,還是王故意不說這個夢,這個我們不知道,但是丹依里去了以後,就把這個夢給王說了。
[00:22:47.000 --> 00:23:04.000]  他說,你夢到的是一個很大的像,是個金頭,頭是金的,然後胸是銀的,下面到肚腹是銅的,再下去兩條腿就是半鈴半茄。
[00:23:04.000 --> 00:23:21.000]  這就說到你是個金頭,以後在你的國家,以後別的國家起來就像銀的胸,像銅的肚子,然後還有一些國家就像腿一樣的半鈴半茄的。
[00:23:21.000 --> 00:23:36.000]  這下就尼泊加尼趙王就非常的高興了,就立他為管巴比倫省的總督,他能有這樣的聰明,從哪裡來的?
[00:23:36.000 --> 00:23:48.000]  他們禱告神,神就賜給他們聰明智慧,當他立志要為了神,神就為了他,就把聰明智慧賜給他,他能夠解夢。
[00:23:48.000 --> 00:24:00.000]  所以到第五章的時候,另外一些王又發生事情了,也是弄不清楚怎麼辦。
[00:24:00.000 --> 00:24:29.000]  太后王的母親就跟她說了,她說在第五章說的,從前有一個你的父親尼泊加尼趙在的時候,有一個很聰明的人,這個人在他裡頭有美好的靈性,也有知識聰明,能夠解各樣的夢,能夠解除各樣的疑惑。
[00:24:29.000 --> 00:24:44.000]  她說這個人就叫丹伊里,就把丹伊里介紹給尼泊加尼趙的兒子了,所以他有聰明智慧,又有美好的靈性。
[00:24:44.000 --> 00:25:01.000]  丹伊里在巴比倫國裡頭服務了做官,做了很高級的官,做了有好多年。
[00:25:01.000 --> 00:25:17.000]  現在又換了一個朝代了,這個朝代就是後面的英雄。巴比倫國滅了以後,被馬代波斯帝國滅掉了。
[00:25:17.000 --> 00:25:40.000]  所以波斯帝國的王上了以後,丹伊里還在波斯王的底下來管事情,這個波斯王立他作為總督,管理各個省的地方的人。
[00:25:40.000 --> 00:26:00.000]  丹伊里就是在一個很高的位置。第六章第四節就說到他,這些人要找他的毛病,要找他有錯誤沒有,有過失沒有,可以把他給拉下來。
[00:26:00.000 --> 00:26:12.000]  所以政治上的東西,越高的位置越不是穩定的,因為你越高的話,有些人就嫉妒你了,就找你的毛病了。
[00:26:12.000 --> 00:26:30.000]  這些人要找他的毛病,可是因為他忠心辦事,毫無錯誤過失,找不到他的毛病。這些人當然要找其他方法了,我們就先不說了。
[00:26:30.000 --> 00:26:48.000]  可是我們可以看見,他在幾十年當中都能夠忠心地來辦事情,找不到一點沒有,這個就很不容易了,毫無錯誤過失,這是神看護他。
[00:26:48.000 --> 00:27:07.000]  神給他有聰明智慧,神還保守他的心,在一切的事情上能夠明白,而且能夠處理得合適,這是很不容易的,不是一件兩件事情,這麼多年都能夠人家看到他忠心。
[00:27:07.000 --> 00:27:26.000]  所以那些人說,在政治上,這些處理的事情上,你要找戴伊里的錯,找不到,怎麼辦?要從他的信仰上來找他的毛病,所以下面就有戴伊里被丟到獅子坑裡頭的事情發生了。
[00:27:26.000 --> 00:27:42.000]  所以我們看到,當他能為了神,神就保守他,給他處理事情的能力,也給他處理事情的忠心,讓他能夠在王的面前,人家找不出他一切的毛病。
[00:27:42.000 --> 00:27:56.000]  當他為了神,第四個,我們就看見神保守他。剛才我們說了,人家找他毛病,找不到怎麼辦呢?在信仰上找。
[00:27:56.000 --> 00:28:23.000]  因為戴伊里立志,雖然人在巴比倫,不在自己的國家,可是他的心還向著神,他的心還向著耶路撒冷,所以他每天要三次開開窗戶向著耶路撒冷,向神禱告,他的心是向著神的。
[00:28:23.000 --> 00:28:44.000]  那麼這個就可以,他們其他的同事就抓住這一點,就跟王說,他說王啊,你要立一個命令,在三十天之內不許任何人向王以外的人禱告或者求什麼。
[00:28:44.000 --> 00:28:58.000]  那麼如果有違反,那麼王要嚴厲的處置他。王也糊裡糊塗,就答應他們了,就寫了這個命令,寫成書面的了。
[00:28:58.000 --> 00:29:17.000]  但是戴伊里他立志為了神的話,他就照常每天三次向著開開窗,向著耶路撒冷,向神禱告。他並不是把窗戶關起來,把門關起來,能看不見。
[00:29:17.000 --> 00:29:43.000]  所以那些人還看見,你看,王有這命令了,你還這樣的做,你還堅持你的信仰,就找到這個毛病了。所以這個王就告到王這裡了,王一看也沒有辦法,自己已經立了一條命令了,他就要照命令辦事,就把戴伊里給扔到坑裡頭去,坑裡頭是獅子。
[00:29:43.000 --> 00:29:51.000]  扔到獅子洞裡頭,這個時候你看是怎麼辦?神保守他。
[00:29:51.000 --> 00:30:18.000]  所以那天晚上把戴伊里扔到這個獅子洞裡頭,裡面是有很多獅子,王那些下面的人就把這個洞的蓋子把它蓋上,又封上封條,沒有人可以動這個。這個王那天晚上他睡不到覺,因為他很愛戴伊里,很喜歡他。
[00:30:18.000 --> 00:30:29.000]  看見他這麼好的人,現在被扔到坑里,他也救不了他。所以第二天一早,這個王就到獅子洞口看一看戴伊里怎麼樣。
[00:30:29.000 --> 00:30:54.000]  所以就哀聲呼叫戴伊里,說戴伊里怎麼辦?你還在不在?你所侍奉的神能夠救你脫離獅子的口嗎?他想戴伊里一定完了,人碰到獅子還有活的,還不是一個獅子,很多獅子在洞裡頭。
[00:30:54.000 --> 00:31:07.000]  那天晚上他沒有睡好覺,老是擔心戴伊里的結果怎麼樣。但戴伊里在洞裡頭就說願王萬歲,他還活著。
[00:31:07.000 --> 00:31:28.000]  他說我的神差遣使者封住獅子的口,叫獅子不傷我。那天晚上戴伊里在獅子洞裡頭怎麼過來,可能還睡得挺好,獅子的毛都非常溫暖,所以他睡的當中很舒服。
[00:31:28.000 --> 00:31:47.000]  王沒有睡好覺,他確實睡了一個晚上很舒坦的覺。當他為了神,神就為了他。當他衷心地為神站住,照樣地向神禱告,神就保守他,堵住了獅子的口。
[00:31:47.000 --> 00:32:03.000]  他有三個朋友,巴比倫王立了一個很大的金像,要求這些大臣和底下的人都來拜這個像。
[00:32:03.000 --> 00:32:17.000]  但是戴伊里三個朋友,他立志不敬拜這些假神,不立志不敬拜這些偶像,也不敬拜王所立的金像。
[00:32:17.000 --> 00:32:34.000]  結果王就問他們,你們是故意地也不聽我的命令嗎?意思給他一個台階,讓他們說,我們沒有注意到你有這樣的命令,那你要叫我們拜,我們就拜吧。
[00:32:34.000 --> 00:32:54.000]  但是這三個人說,我們不會拜你的像,我們也相信神要救我們,結果不然,結果神不救我們,教盟在火藥裡頭被燒死,我們還不會拜你的像。
[00:32:54.000 --> 00:33:11.000]  我們看見第一第三章所記載的,王把戴伊里的三個朋友扔在火藥裡頭,應該是很快就被燒死了。
[00:33:11.000 --> 00:33:25.000]  過一會兒王起來一看,他說,我們扔進去不是三個人嗎?怎麼裡面有四個人呢?有一個人好像像神的神子,好像像天使一樣地跟他們三人在一起。
[00:33:25.000 --> 00:33:41.000]  他們四個人在火藥裡頭自由地運行,走來走去,快點把他們給放出來。他們三人出來以後,毫髮無傷,頭髮都沒有燒焦,衣服也沒有燒壞。
[00:33:41.000 --> 00:34:03.000]  這個地方是神保守這三個少年人,滅了烈火的猛士。當他立志為了神,神就會為了他們。
[00:34:03.000 --> 00:34:27.000]  我們在戴伊里書裡頭,到第九章或者第七章開始,神讓戴伊里看到很多異象,看到整個世界要來的幾百年,或者一直到主來以前,外邦人的歷史都顯現給戴伊里看。
[00:34:27.000 --> 00:34:35.000]  可以說戴伊里看到的異象,在舊約先知裡頭是一個最大最多的人。
[00:34:35.000 --> 00:34:58.000]  我們知道在舊新約的時候,約翰看到的起訴說,他看到很多異象,講到將來這世界的歷史。但是在戴伊里書裡頭,你可以看到神要把很長時間的歷史顯現給戴伊里看,他又見到很多異象。
[00:34:58.000 --> 00:35:18.000]  所以到第七章,你就看到他從海裡上來,有什麼,他有石子,有個熊,有個豹,就看到有很多的異象,就說到世界的帝國一個一個的演變的歷史。
[00:35:18.000 --> 00:35:47.000]  那麼還特別在第九章有七十個七的啓示,因為巴比倫把這些猶太人給擄到以後,戴伊里有一天讀到耶利米蘇,說他們被擄到外頭去,七十年滿了以後,他們還要回來,還要回到耶路撒冷。
[00:35:47.000 --> 00:36:08.000]  所以戴伊里為了這個事情就迫切在神面前禱告,淨是禱告,神就給他一個啓示,就是七十個七。七十個七,七七四的九,就是有四百九十年的這樣一段的歷史。
[00:36:08.000 --> 00:36:28.000]  這段歷史說什麼呢?這段歷史就說自從猶太人滅亡國以後,一直到主再來,這一段的時間會發生什麼事情,這個不是一年兩年的歷史。
[00:36:28.000 --> 00:36:45.000]  七十個七裡頭,神給他看見有頭六個七,開始有六個七,這個六個七就講到耶路撒冷,他們回來以後,耶路撒冷要重新建造。
[00:36:45.000 --> 00:36:59.000]  然後就底下有六十二個七,六十二乘七多少啊?四百三十四年吧,是不是四百三十年啊?
[00:36:59.000 --> 00:37:17.000]  那麼這個四百多年是什麼呢?就是他們耶路撒冷恢復重建以後,一直到耶穌基督這位彌賽亞出現,彌賽亞被除掉,這個四百多年所發生的事情。
[00:37:17.000 --> 00:37:36.000]  就是說在六十九個七以後,他們回過六十九個七,就是四百八十三年以後,這位神所傳來的彌賽亞要被他們除掉。
[00:37:36.000 --> 00:37:52.000]  然後過了很長一段時間,還有最後一個七,還有最後一個七年,這個七年就是在主耶穌回來以前七年的大災難當中,要出現一個狄基督。
[00:37:52.000 --> 00:38:09.000]  這個狄基督一開始頭三年半要跟以色列人簽一個盟約,保證他們和平,到了以後的三年半,他就撕毀這個條約,又是厲害地迫害這個猶太人。
[00:38:09.000 --> 00:38:29.000]  但當這個最後一個七完成的時候,主耶穌來了,主耶穌第二次再來。這個七十個七是一個很重要的異象,就告訴以色列人他們的歷史,他們最後神要保住他們。
[00:38:29.000 --> 00:38:41.000]  神能夠把這麼大的異象,把這樣的一些啓示給誰呢?誰能夠明白來接受這個啓示呢?
[00:38:41.000 --> 00:38:56.000]  這就是忠心向著神,這就是勵志向著神的人,不容自己被這些世界上的東西所玷污的人,神才能夠把這樣的異象來托付給他。
[00:38:56.000 --> 00:39:07.000]  神才能夠把這個啓示給他。所以神找到一個人,就是戴耶利,能夠來接受這些異象。
[00:39:07.000 --> 00:39:21.000]  所以你看見戴耶利的成功,他的得勝並不是一個偶然的,他乃是從一開始在年輕的時候就勵志為神。
[00:39:21.000 --> 00:39:29.000]  雖然吃東西,飲食也好,酒也好,看起來很小的事情,也無所謂,何必堅持呢?
[00:39:29.000 --> 00:39:40.000]  但是戴耶利有這樣的心智的話,神喜悅他,神就能用他,神的心意就能接到他,能夠表現出來。
[00:39:40.000 --> 00:39:52.000]  神在歷史歷代都找了很多的能夠忠心、勵志為了他的人。我們這裡多說了一些戴耶利。
[00:39:52.000 --> 00:40:04.000]  其實像很多,像以賽亞,像保羅這些神的僕人,他們都有一個心智來向著神的。
[00:40:04.000 --> 00:40:16.000]  我們再看看對我們自己的關係,我們在這裡說基督徒一生總少不了勵志。
[00:40:16.000 --> 00:40:29.000]  不管你勵的是大志或者勵的是小志,其實志向沒有什麼大小,你也會根據你自己的情況向神勵志。
[00:40:29.000 --> 00:40:47.000]  有些事情比較大一些,勵志,像以賽亞就勵的比較大的志,神啊你差遣我,我在這裡請你差遣,你差遣我到哪裡我就到哪裡,差遣我說什麼話我就說什麼話。
[00:40:47.000 --> 00:41:05.000]  他一生就是因為有這樣一個志向,神用了他。保羅也是,保羅他遇見主以後,立刻就問主了,主啊你是誰,主跟他說我就是你所逼迫的耶穌。
[00:41:05.000 --> 00:41:17.000]  接下來就問,主啊我當做什麼,下一步我已經是屬於你的了,我要做什麼,我願意來服侍你,願意來被你所使用。
[00:41:17.000 --> 00:41:30.000]  他在一信主以後,主耶穌就托付他,你要傳福音,把我的福音傳給所有的人,這都是一個很大的志向。
[00:41:30.000 --> 00:41:40.000]  那有些人可能比較小的志向,有一些西部的弟兄姊妹,他們就勵志要到中國來傳福音,
[00:41:40.000 --> 00:41:52.000]  勵志到非洲傳福音,給那些還沒聽到福音的人,然後把主的福音給他們,這也是很大的志向,因為這個是牽扯一生的事情。
[00:41:52.000 --> 00:42:06.000]  我們可能有一些小的志向,但是不管立大志也好,立小志也好,我們立志的話對我們生命成長都是一個好處。
[00:42:06.000 --> 00:42:18.000]  如果一個基督徒信了主以後,從來沒有立過志,我也無所謂,我一天就過一天,我要聚會我就來聚會,我要做什麼就做什麼,
[00:42:18.000 --> 00:42:32.000]  從來沒有向著主有一點點的心,立下一點點的志的話,恐怕他的生命一直是停頓在那個地步,成長就比較難一些。
[00:42:32.000 --> 00:42:43.000]  因為等到你立了志以後,你就看見神與你同在,就帶你走過這條路,這對自己的生命很有好處。
[00:42:43.000 --> 00:42:55.000]  那有人說了,我沒有像別的人那麼有意志力那麼強,其實立志不是靠人的意志力。
[00:42:55.000 --> 00:43:08.000]  我想單一理,他也不是說從生下來就是一個很堅強的人,保羅也不是說生下來就是一個很堅強的人。
[00:43:08.000 --> 00:43:22.000]  可是這裡說,剛才讀聖經,他說你們立志行事就是神在你們心裡運行,目的什麼呢?為了要成就祂的美意。
[00:43:22.000 --> 00:43:35.000]  因為神有些事情要托付你去做,神有個美好的旨意要你去做,神就在你裡面運行,在你心裡運行,運行就是工作。
[00:43:35.000 --> 00:43:43.000]  神就在你靈的這裡面工作,神的靈就在裡面感動你,所以你就能夠立志。
[00:43:43.000 --> 00:43:56.000]  所以看起來是神在我們裡面運行,當你接受這個感動,你就能夠立志,你不拒絕地感動。
[00:43:56.000 --> 00:44:19.000]  我相信好多西方的傳教士,弟兄姊妹他們來到中國的話,他們就開始說,就聽到有一些人回去報告說中國或者有些地方沒有聽過福音,那些人生活對沒有神的環境非常的痛苦,沒有希望。
[00:44:19.000 --> 00:44:31.000]  所以他們受感動,神的靈就感動他們,他們就說我願意離開我自己的地方,來到遠方傳福音。
[00:44:31.000 --> 00:44:50.000]  當我剛信主不久,有時候我聽到有些弟兄姊妹在邊疆傳福音,他們回來跟我們做見證,講到那個地方從來沒有聽過耶穌,他們就把福音帶給他,
[00:44:50.000 --> 00:45:01.000]  有一些地方就信了主了,有些人他們的地方就改變了,人的心改變了,風俗習慣也改變了,我聽了以後心裡就很受感動。
[00:45:01.000 --> 00:45:17.000]  我默默地向神立志說,我將來我要遠到邊疆去傳福音,當然我是這樣立了一點點志,神也沒有讓我去,神沒有讓我去。
[00:45:17.000 --> 00:45:45.000]  所以我在畢業分配的時候填了志願,那個時候有個填志願,你希望到畢業以後你有什麼志願到什麼地方去,我上面寫著服從分配,你叫我到哪裡去哪裡,你叫我到邊疆去哪裡去,當時並沒有,等到以後運動來了,才我給放到邊疆去,不是我自己要去的。
