
[00:00:00.000 --> 00:00:02.720]  各位遛熊姐妹早上平安
[00:05:44.280 --> 00:05:45.000]  沒有
[00:05:45.000 --> 00:05:47.040]  只要你信他
[00:05:47.040 --> 00:05:48.360]  信他獨生子
[00:05:48.360 --> 00:05:50.680]  而且做出了最偉大的犧牲
[00:05:50.680 --> 00:05:52.960]  那是透過他的獨生子
[00:05:52.960 --> 00:05:56.360]  賜給每一位他所愛的世人
[00:05:56.360 --> 00:05:58.320]  最寶貴的是
[00:05:58.320 --> 00:06:01.280]  神給我們一個最大的一個交換
[00:06:01.280 --> 00:06:02.720]  當你信靠耶穌基督以後
[00:06:02.720 --> 00:06:05.080]  他說不自滅亡反得什麼
[00:06:05.080 --> 00:06:06.360]  永生啊
[00:06:06.360 --> 00:06:08.360]  就是給你豐盛的生命
[00:06:08.360 --> 00:06:10.280]  給你永生的生命
[00:06:10.280 --> 00:06:13.360]  所以這乃是最偉大的好消息
[00:06:13.360 --> 00:06:16.280]  因此我們要領受這樣的信息
[00:06:16.280 --> 00:06:17.720]  同時要把這個信息
[00:06:17.720 --> 00:06:20.480]  這個福音能夠傳給我們身邊左右
[00:06:20.480 --> 00:06:22.320]  還不認識的親朋好友
[00:06:22.320 --> 00:06:23.120]  包括我們的家人
[00:06:23.120 --> 00:06:24.120]  阿們
[00:06:24.120 --> 00:06:24.760]  不但是如此
[00:06:24.760 --> 00:06:26.600]  我們要走出去
[00:06:26.600 --> 00:06:28.320]  走到萬國萬民當中
[00:06:28.320 --> 00:06:30.000]  把這個大能的福音
[00:06:30.000 --> 00:06:31.880]  向還沒有聽到福音的人
[00:06:31.880 --> 00:06:33.400]  能夠來傳開
[00:06:33.400 --> 00:06:35.600]  這是為什麼我們教會一開始
[00:06:35.600 --> 00:06:37.160]  就走向萬國萬民
[00:06:37.160 --> 00:06:39.200]  到世界各地去直彈
[00:06:39.200 --> 00:06:41.720]  每年教會有十幾支短宣隊
[00:06:41.720 --> 00:06:42.840]  都到世界各地去
[00:06:42.840 --> 00:06:44.720]  來傳揚主的福音
[00:06:44.720 --> 00:06:45.720]  阿們
[00:06:45.720 --> 00:06:46.840]  所以這次非常感謝主
[00:06:46.840 --> 00:06:47.560]  我們六月一號
[00:06:47.560 --> 00:06:49.240]  我們瓜地馬拉短宣隊
[00:06:49.240 --> 00:06:50.120]  平安回來了
[00:06:50.120 --> 00:06:51.280]  謝謝大家的支持
[00:06:51.280 --> 00:06:54.840]  謝謝大家的愛心和祷告
[00:06:54.840 --> 00:06:56.400]  所以今天早上想跟大家分享
[00:06:56.400 --> 00:06:58.160]  我們從瓜地馬拉短宣隊裡面
[00:06:58.160 --> 00:07:00.120]  再一次經歷福音
[00:07:00.120 --> 00:07:02.600]  本來就是神的大能
[00:07:02.600 --> 00:07:04.520]  要就一切相信的
[00:07:04.520 --> 00:07:06.960]  因為這是最偉大的福音
[00:07:06.960 --> 00:07:09.080]  因為是神愛世人
[00:07:09.080 --> 00:07:11.000]  神也愛瓜地馬拉人
[00:07:11.000 --> 00:07:12.520]  所以這次我們一行
[00:07:12.520 --> 00:07:13.520]  就是五個人
[00:07:13.520 --> 00:07:16.720]  加上我們在Cosa Rica
[00:07:16.720 --> 00:07:18.360]  我們的網路小組長Lucy
[00:07:18.360 --> 00:07:19.280]  我們六個人
[00:07:19.280 --> 00:07:21.560]  一起到瓜地馬拉
[00:07:21.560 --> 00:07:23.480]  去來把神的愛
[00:07:23.480 --> 00:07:26.240]  分享給當地的瓜地馬拉人
[00:07:26.240 --> 00:07:27.520]  其實如果有機會上
[00:07:27.520 --> 00:07:31.680]  我們美國的國務院的報告的話
[00:07:31.680 --> 00:07:33.120]  它是告訴我們說
[00:07:33.120 --> 00:07:35.320]  盡可能不要到瓜地馬拉去
[00:07:35.320 --> 00:07:37.400]  因為這個國家太危險了
[00:07:37.400 --> 00:07:38.120]  所以我們去到那裡
[00:07:38.120 --> 00:07:40.760]  發現到其實我們都享受神
[00:07:40.760 --> 00:07:42.080]  給我們的同在和平安
[00:07:42.080 --> 00:07:43.880]  我們特別走到當時
[00:07:43.880 --> 00:07:45.320]  可以說在瓜地馬拉
[00:07:45.320 --> 00:07:46.760]  最危險的一個地區之一
[00:07:46.760 --> 00:07:48.720]  跟大家分享過的紅區
[00:07:48.720 --> 00:07:50.160]  你看那個紅區
[00:07:50.160 --> 00:07:52.080]  是一個非常非常貧困
[00:07:52.080 --> 00:07:53.520]  可以說是一個貧民窟
[00:07:53.520 --> 00:07:55.040]  在這樣的一個地區裡面
[00:07:55.040 --> 00:07:56.920]  住了六萬多人
[00:07:56.920 --> 00:07:57.840]  而且這個地區
[00:07:57.840 --> 00:08:00.160]  是完全政府不管的地方
[00:08:00.160 --> 00:08:02.320]  連警察都不敢去的地方
[00:08:02.320 --> 00:08:04.680]  所以裡面充滿了販毒的
[00:08:04.680 --> 00:08:07.360]  幫派的 謀殺的各樣的事情
[00:08:07.360 --> 00:08:10.120]  聽說這裡面每天都有槍殺案發生
[00:08:10.120 --> 00:08:11.240]  但是我們到那裡去的時候
[00:08:11.240 --> 00:08:13.360]  我們想說神愛世人
[00:08:13.360 --> 00:08:17.680]  所以愛這些沒有人願意關心的人
[00:08:17.680 --> 00:08:20.200]  連政府都不願意管的人
[00:08:20.200 --> 00:08:22.520]  我們去到他們當中做什麼呢
[00:08:22.520 --> 00:08:23.640]  行進禱告
[00:08:23.640 --> 00:08:25.120]  現在講圖畫
[00:08:25.120 --> 00:08:26.520]  我們這是非常勇敢的轉學隊
[00:08:26.520 --> 00:08:29.160]  到那裡去行進禱告
[00:08:29.160 --> 00:08:31.840]  求神降下他的從在
[00:08:31.840 --> 00:08:33.320]  讓耶穌基督的愛
[00:08:33.320 --> 00:08:36.040]  充滿在這一塊黑暗的地區
[00:08:36.040 --> 00:08:37.520]  我們一面走一面禱告
[00:08:37.520 --> 00:08:39.480]  憑著聖靈的感動
[00:08:39.480 --> 00:08:41.720]  為有需要的人禱告
[00:08:41.720 --> 00:08:46.640]  這是我第四次去瓜地馬拉這個短宣
[00:08:46.640 --> 00:08:48.000]  然後看到每一次去的時候
[00:08:48.000 --> 00:08:49.080]  都有看到神的工作
[00:08:49.080 --> 00:08:50.320]  不斷不斷的增加
[00:08:50.320 --> 00:08:50.920]  這次去的時候
[00:08:50.920 --> 00:08:52.840]  我們看到很多人都願意
[00:08:52.840 --> 00:08:54.000]  我們為他們禱告
[00:08:54.000 --> 00:08:55.400]  這裡就是一個婦女
[00:08:55.400 --> 00:08:56.280]  她身上有疾病
[00:08:56.280 --> 00:08:57.400]  然後請我們的姐妹們
[00:08:57.400 --> 00:08:59.280]  去一起為她按守禱告
[00:08:59.280 --> 00:09:01.720]  我們看到這裡面的需要是多麼大
[00:09:01.720 --> 00:09:03.960]  神愛世人
[00:09:03.960 --> 00:09:05.400]  要我們走出去
[00:09:05.400 --> 00:09:07.040]  把這美好的福音
[00:09:07.040 --> 00:09:10.200]  傳給那些有需要的人群
[00:09:10.200 --> 00:09:11.720]  特別是住在黑暗
[00:09:11.720 --> 00:09:13.600]  魔鬼撒旦的全世底下的人
[00:09:13.600 --> 00:09:14.560]  阿們
[00:09:14.560 --> 00:09:15.520]  不論是如此
[00:09:15.520 --> 00:09:17.920]  這個偉大的福音告訴我們什麼呢
[00:09:17.920 --> 00:09:20.240]  凡求告祖名的人
[00:09:20.240 --> 00:09:22.360]  救必得救
[00:09:22.360 --> 00:09:25.960]  信他的人不知滅亡反得永生
[00:09:25.960 --> 00:09:27.200]  聖經裡面從來沒有要求
[00:09:27.200 --> 00:09:30.080]  我們先改過我們所有不良的習慣
[00:09:30.080 --> 00:09:31.600]  所有的壞的習慣
[00:09:31.600 --> 00:09:33.600]  我們才能夠來領受神的愛
[00:09:33.600 --> 00:09:35.800]  神的愛先臨到我們以後
[00:09:35.800 --> 00:09:36.800]  透過聖靈的能力
[00:09:36.800 --> 00:09:39.560]  我們才能夠過不再依然的生活
[00:09:39.560 --> 00:09:41.240]  所以聖靈給我們最基本的條件
[00:09:41.240 --> 00:09:43.200]  就是叫求告祖的名
[00:09:43.200 --> 00:09:44.440]  就要來信靠祂
[00:09:44.440 --> 00:09:45.600]  救必得救
[00:09:45.600 --> 00:09:46.880]  我們看到羅馬書第十章
[00:09:46.880 --> 00:09:47.480]  講得很清楚
[00:09:47.480 --> 00:09:49.200]  第十三節對十四節
[00:09:49.200 --> 00:09:52.040]  保羅說因為凡求告祖名的
[00:09:52.040 --> 00:09:53.080]  就怎麼樣
[00:09:53.080 --> 00:09:54.840]  救必得救
[00:09:54.840 --> 00:09:55.640]  就這個條件
[00:09:55.640 --> 00:09:57.320]  求告祖名的
[00:09:57.320 --> 00:09:58.560]  但是保羅接著說什麼呢
[00:09:58.560 --> 00:10:00.760]  然而人未曾信他
[00:10:00.760 --> 00:10:02.040]  怎能求他呢
[00:10:02.040 --> 00:10:03.640]  他們有聽過耶穌的名字
[00:10:03.640 --> 00:10:04.600]  不知道神愛他們
[00:10:04.600 --> 00:10:06.120]  他們怎麼會相信他呢
[00:10:06.120 --> 00:10:08.200]  不相信他怎麼會求他呢
[00:10:08.200 --> 00:10:10.080]  他們未曾聽見他
[00:10:10.080 --> 00:10:11.640]  怎麼能夠相信他呢
[00:10:11.640 --> 00:10:12.960]  如果沒有人走到他們當中
[00:10:12.960 --> 00:10:13.680]  告訴他們說
[00:10:13.680 --> 00:10:15.080]  耶穌愛你
[00:10:15.080 --> 00:10:16.000]  神愛你
[00:10:16.000 --> 00:10:18.520]  為你降下祂獨生的愛子
[00:10:18.520 --> 00:10:20.400]  他們怎麼能夠相信呢
[00:10:20.400 --> 00:10:22.080]  沒有出去傳道的
[00:10:22.080 --> 00:10:25.360]  他們怎能聽見呢
[00:10:25.360 --> 00:10:27.320]  所以這就是為什麼我們教會
[00:10:27.320 --> 00:10:29.640]  一定要走到萬國萬民去
[00:10:29.640 --> 00:10:30.440]  不能是非洲
[00:10:30.440 --> 00:10:31.280]  不能是亞洲
[00:10:31.280 --> 00:10:32.560]  中南美洲 歐洲
[00:10:32.560 --> 00:10:34.800]  我們就希望能夠把神的福音
[00:10:34.800 --> 00:10:36.360]  能夠把神的愛
[00:10:36.360 --> 00:10:38.800]  能夠帶到這些有需要的人群當中
[00:10:38.800 --> 00:10:39.760]  阿們
[00:10:39.760 --> 00:10:40.520]  非常感謝主
[00:10:40.520 --> 00:10:44.040]  我們看到當地的這些墓者同工
[00:10:44.040 --> 00:10:46.160]  他們也領受了這樣一個意象
[00:10:46.160 --> 00:10:47.560]  在這個最困難
[00:10:47.560 --> 00:10:49.440]  最黑暗的地區裡面
[00:10:49.440 --> 00:10:50.960]  他們來做神的功
[00:10:50.960 --> 00:10:53.560]  我們看看下一張圖畫
[00:10:53.560 --> 00:10:54.880]  我們的分堂
[00:10:54.880 --> 00:10:56.080]  我們的分堂的
[00:10:56.080 --> 00:10:57.160]  第一個分堂的墓舍
[00:10:57.160 --> 00:10:58.360]  就是在右手邊的
[00:10:58.360 --> 00:10:59.280]  比較高的那個
[00:10:59.280 --> 00:11:00.920]  帕斯扎伯多神前面那裡
[00:11:00.920 --> 00:11:02.520]  然後他在今年的時候
[00:11:02.520 --> 00:11:05.400]  他又領受了神給他的託付
[00:11:05.400 --> 00:11:06.800]  在紅區裡面
[00:11:06.800 --> 00:11:08.360]  我們接受了另外一位墓者
[00:11:08.360 --> 00:11:09.760]  就站在我旁邊
[00:11:09.760 --> 00:11:11.120]  中間那個墓者
[00:11:11.120 --> 00:11:12.240]  叫帕斯扎伯多
[00:11:12.240 --> 00:11:12.640]  你看到嗎
[00:11:12.640 --> 00:11:14.160]  River of Life 生命河
[00:11:14.160 --> 00:11:16.440]  就在這個紅區裡面
[00:11:16.440 --> 00:11:17.960]  他建立了教會
[00:11:17.960 --> 00:11:20.960]  這位墓師非常非常佩服他
[00:11:20.960 --> 00:11:21.320]  你知道嗎
[00:11:21.320 --> 00:11:24.120]  你如果留意看到他在右手邊
[00:11:24.120 --> 00:11:25.600]  腫了好幾塊
[00:11:25.600 --> 00:11:27.000]  其實他為什麼右手邊
[00:11:27.000 --> 00:11:28.440]  腫了那麼多塊呢
[00:11:28.440 --> 00:11:30.680]  其實他有很嚴重的腎病
[00:11:30.680 --> 00:11:33.960]  他一個禮拜要去洗腎三次
[00:11:33.960 --> 00:11:36.760]  而且他一共洗腎洗了多少年
[00:11:36.760 --> 00:11:38.840]  二十五年
[00:11:38.840 --> 00:11:39.920]  通常醫生告訴他說
[00:11:39.920 --> 00:11:42.640]  一般上人洗腎洗七年就沒了
[00:11:42.640 --> 00:11:44.480]  他洗了二十五年
[00:11:44.480 --> 00:11:47.040]  而且是精力充沛
[00:11:47.040 --> 00:11:48.560]  充滿神的能力
[00:11:48.560 --> 00:11:49.800]  充滿神的熱情
[00:11:49.800 --> 00:11:51.040]  在這個紅區地方
[00:11:51.040 --> 00:11:52.280]  他們夫婦兩個人
[00:11:52.280 --> 00:11:53.120]  跟一些的同工
[00:11:53.120 --> 00:11:54.600]  就在紅區的地方
[00:11:54.600 --> 00:11:56.440]  向這些還沒有聽到呼應的人
[00:11:56.440 --> 00:11:57.000]  傳呼應
[00:11:57.000 --> 00:11:58.160]  哈利路亞
[00:11:58.160 --> 00:11:59.240]  我們真是要為他們禱告
[00:11:59.240 --> 00:12:00.520]  為他們祝福
[00:12:00.520 --> 00:12:01.440]  他現在是我們
[00:12:01.440 --> 00:12:03.240]  在瓜地馬拉的第二間分堂
[00:12:03.240 --> 00:12:04.640]  就在紅區裡面
[00:12:04.640 --> 00:12:05.840]  最危險的地區裡面
[00:12:05.840 --> 00:12:07.240]  阿們
[00:12:07.240 --> 00:12:08.240]  那我們到另外一個
[00:12:08.240 --> 00:12:10.080]  在紅區神經禱告的時候
[00:12:10.080 --> 00:12:13.000]  我們有遇到另外一個師母
[00:12:13.000 --> 00:12:13.760]  她的
[00:12:13.760 --> 00:12:15.760]  我們看看這張圖畫
[00:12:15.760 --> 00:12:18.640]  她的牧師就叫Antonio
[00:12:18.640 --> 00:12:19.720]  他這次不在
[00:12:19.720 --> 00:12:21.720]  2019年我去的時候有看到他
[00:12:21.720 --> 00:12:24.600]  他也是非常勇敢的傳道人
[00:12:24.600 --> 00:12:27.320]  他的家就住在紅區裡面
[00:12:27.320 --> 00:12:31.040]  兩個幫派地盤的交界的地方
[00:12:31.040 --> 00:12:32.760]  然後這個幫派的曾經
[00:12:32.760 --> 00:12:35.160]  黑社會幫派曾經威脅他
[00:12:35.160 --> 00:12:36.680]  要他搬走
[00:12:36.680 --> 00:12:38.080]  他說神就是呼召我來
[00:12:38.080 --> 00:12:39.480]  在這裡要建立教會
[00:12:39.480 --> 00:12:40.600]  他就不搬走
[00:12:40.600 --> 00:12:43.200]  結果幫派拿槍來射他房子外面
[00:12:43.200 --> 00:12:44.240]  威脅他
[00:12:44.240 --> 00:12:45.600]  他依然不搬走
[00:12:45.600 --> 00:12:48.240]  所以我們去到剛好他不在紅區
[00:12:48.240 --> 00:12:49.080]  所以這是他的師母
[00:12:49.080 --> 00:12:50.240]  我們為他禱告
[00:12:50.240 --> 00:12:51.840]  我們看到他們真是
[00:12:51.840 --> 00:12:54.640]  相信福音就是神的大能
[00:12:54.640 --> 00:12:57.480]  雖然政府不管了也沒辦法管了
[00:12:57.480 --> 00:13:00.840]  但他們相信神愛世人
[00:13:00.840 --> 00:13:02.680]  福音的大能要彰顯在
[00:13:02.680 --> 00:13:05.720]  這一塊最黑暗的地區裡面
[00:13:05.720 --> 00:13:06.920]  所以我們要為Pastor Edward
[00:13:06.920 --> 00:13:07.920]  為Pastor Antonio
[00:13:07.920 --> 00:13:10.160]  這兩個勇敢神的僕人
[00:13:10.160 --> 00:13:11.920]  和他們的家人為他們禱告
[00:13:11.920 --> 00:13:14.440]  他們生活在非常危險的地區
[00:13:14.440 --> 00:13:17.240]  向這些非常非常危險的人
[00:13:17.240 --> 00:13:18.520]  來傳揚祖的福音
[00:13:18.520 --> 00:13:19.480]  哈利路亞
[00:13:19.480 --> 00:13:20.320]  我們為他們來感謝
[00:13:20.320 --> 00:13:21.040]  大美蒙的祖
[00:13:21.040 --> 00:13:23.560]  哈利路亞
[00:13:23.560 --> 00:13:24.600]  這是第一點
[00:13:24.600 --> 00:13:26.680]  神大能福音的彰顯
[00:13:26.680 --> 00:13:29.360]  乃是透過神愛世人
[00:13:29.360 --> 00:13:30.240]  然後這些牧者
[00:13:30.240 --> 00:13:31.440]  經歷了神的愛以後
[00:13:31.440 --> 00:13:33.040]  也願意把神的愛
[00:13:33.040 --> 00:13:34.560]  付上極大的代價
[00:13:34.560 --> 00:13:36.320]  冒上生命的危險
[00:13:36.320 --> 00:13:37.760]  就是要把神的愛
[00:13:37.760 --> 00:13:40.960]  分享給這些在黑暗當中的人
[00:13:40.960 --> 00:13:42.320]  因為凡求靠祖名的人
[00:13:42.320 --> 00:13:43.840]  救彼得救阿們
[00:13:43.840 --> 00:13:44.600]  然後第二
[00:13:44.600 --> 00:13:47.240]  為什麼我們要傳揚
[00:13:47.240 --> 00:13:48.800]  這樣的一個大能的福音呢
[00:13:48.800 --> 00:13:50.440]  因為耶穌來了
[00:13:50.440 --> 00:13:52.400]  耶穌來了是要教我們怎麼樣
[00:13:52.400 --> 00:13:55.440]  活得更豐盛
[00:13:55.440 --> 00:13:56.080]  耶穌來了
[00:13:56.080 --> 00:13:58.800]  就是要我們活得更豐盛
[00:13:58.800 --> 00:14:02.600]  這是福音裡面最好的消息
[00:14:02.600 --> 00:14:03.640]  我們要告訴那些
[00:14:03.640 --> 00:14:05.760]  在黑暗當中行走的人
[00:14:05.760 --> 00:14:07.800]  生活在捆綁當中的人說
[00:14:07.800 --> 00:14:10.280]  其實你來到耶穌基督面前
[00:14:10.280 --> 00:14:11.760]  只要你願意接受祂
[00:14:11.760 --> 00:14:14.320]  祂就把豐盛的生命賜給你
[00:14:14.320 --> 00:14:16.240]  所以約翰福音第十章第十節
[00:14:16.240 --> 00:14:18.040]  大家非常熟悉的經文
[00:14:18.040 --> 00:14:19.520]  我們一起來念一遍
