
[00:00:00.000 --> 00:00:01.640]  我們再一起來祈禱
[00:02:56.960 --> 00:03:00.000]  以前的事舊的就忘記了
[00:03:00.000 --> 00:03:00.840]  過去了
[00:03:00.840 --> 00:03:02.720]  現在成為一個新人
[00:03:02.720 --> 00:03:04.120]  不單止這麼簡單
[00:03:04.120 --> 00:03:05.480]  那裡的舊事
[00:03:05.480 --> 00:03:09.480]  簡直是說舊的世界已經過去
[00:03:09.480 --> 00:03:14.520]  因為耶穌已經來了給我們一個新的世界
[00:03:14.520 --> 00:03:18.280]  所以現在是舊事已過都變成新的了
[00:03:18.280 --> 00:03:22.840]  我們簡直是生活在一個新的世界裡面
[00:03:22.840 --> 00:03:26.680]  所以這個新對我們來說是很多的啟發
[00:03:26.680 --> 00:03:29.480]  很多的力量
[00:03:29.480 --> 00:03:33.560]  我們今天要明白四章二十五至三十二節
[00:03:33.560 --> 00:03:37.840]  我們再跟大家又重溫一下
[00:03:37.840 --> 00:03:39.800]  在前面說什麼
[00:03:39.800 --> 00:03:42.040]  因為我時時都覺得
[00:03:42.040 --> 00:03:44.760]  我們要看一下前文後理
[00:03:44.760 --> 00:03:48.200]  尤其是這一段的前面
[00:03:48.200 --> 00:03:50.120]  我們重溫一點
[00:03:50.120 --> 00:03:51.680]  萬一大家不記得
[00:03:51.680 --> 00:03:54.360]  我相信大家都是非常勤力
[00:03:54.360 --> 00:03:57.480]  又非常好記性
[00:03:57.480 --> 00:03:59.800]  現在所說的第一章至第三章
[00:03:59.800 --> 00:04:01.400]  我們時時都是這樣說的
[00:04:01.400 --> 00:04:05.080]  那裡就是我們的基本信念
[00:04:05.080 --> 00:04:09.640]  保羅幫我們解釋得很清楚
[00:04:09.640 --> 00:04:12.280]  然後四章至六章就是
[00:04:12.280 --> 00:04:15.560]  因為我們有這樣的基本信念
[00:04:15.560 --> 00:04:20.440]  因為我們在耶穌基督裡面有這樣的新的生命
[00:04:20.440 --> 00:04:26.440]  於是四章至六章就幫我們再詳細的形容
[00:04:26.440 --> 00:04:29.000]  我們現在因為有新生命
[00:04:29.000 --> 00:04:31.880]  所以我們的新生活就是要這樣了
[00:04:31.880 --> 00:04:36.040]  這個也是我們靈福堂的其中一個主要課程
[00:04:36.040 --> 00:04:38.200]  新生命、新生活
[00:04:38.200 --> 00:04:42.040]  其實這幾個字就是這樣來的
[00:04:42.040 --> 00:04:44.440]  尤其是當時保羅的時代
[00:04:44.440 --> 00:04:49.160]  因為很多的信徒認識了耶穌
[00:04:49.160 --> 00:04:51.000]  無論他們以前是猶太教
[00:04:51.000 --> 00:04:56.360]  或者是其他的拜任何偶像
[00:04:56.360 --> 00:04:59.720]  或者是無神論
[00:04:59.720 --> 00:05:03.640]  現在成為了跟從耶穌的門徒
[00:05:03.640 --> 00:05:04.920]  保羅就告訴他們
[00:05:04.920 --> 00:05:07.400]  你們有一個新的基督的生命
[00:05:07.400 --> 00:05:11.560]  於是你們也要過一個新的生活
[00:05:11.560 --> 00:05:16.520]  再回應第四章前面那一段
[00:05:16.520 --> 00:05:19.080]  就說你們要脫去一些什麼
[00:05:19.080 --> 00:05:21.720]  然後再穿上一些什麼
[00:05:21.720 --> 00:05:26.360]  以致你們活出耶穌基督的生命
[00:05:26.360 --> 00:05:29.320]  所以二十五節這裡一開始
[00:05:29.320 --> 00:05:32.840]  就是所以你們要這樣
[00:05:32.840 --> 00:05:37.400]  前面那一段告訴我們新生命
[00:05:37.400 --> 00:05:40.440]  我又很想再跟大家看看
[00:05:40.440 --> 00:05:43.160]  二章八至十節
[00:05:43.160 --> 00:05:46.920]  這幾節是非常重要的經文
[00:05:46.920 --> 00:05:48.600]  而且也是一樣
[00:05:48.600 --> 00:05:51.720]  很多弟兄姊妹背得非常熟
[00:05:51.720 --> 00:05:53.240]  去傳福音的時候
[00:05:53.240 --> 00:05:56.520]  也是要講這幾節的聖經
[00:05:56.520 --> 00:05:57.320]  這裡說
[00:05:57.320 --> 00:06:00.760]  你們得救是本福因也因著信
[00:06:00.760 --> 00:06:04.280]  這不是出於自己乃是神所賜的
[00:06:04.280 --> 00:06:08.520]  也不是出於行為免得有人自誇
[00:06:08.520 --> 00:06:11.960]  兩節非常重要的經文
[00:06:11.960 --> 00:06:14.760]  也是我們基本的信仰
[00:06:14.760 --> 00:06:17.400]  我們的救恩究竟是怎樣的
[00:06:17.400 --> 00:06:20.200]  不過我在這裡要提醒大家
[00:06:20.200 --> 00:06:23.080]  保羅寫完這兩句之後
[00:06:23.080 --> 00:06:25.480]  後面那句就是第十節
[00:06:25.480 --> 00:06:27.240]  都是非常之重要的
[00:06:27.240 --> 00:06:28.280]  有時候我們背今句
[00:06:28.280 --> 00:06:29.880]  只是背這兩節
[00:06:29.880 --> 00:06:34.760]  就失去了保羅給我們很重要的教導
[00:06:34.760 --> 00:06:36.120]  第十節講什麼呢?
[00:06:36.120 --> 00:06:38.440]  我們完事他的工作
[00:06:38.440 --> 00:06:40.920]  在基督耶穌裡造成的
[00:06:40.920 --> 00:06:42.680]  為要叫我們行善
[00:06:42.680 --> 00:06:47.240]  就是神所預備叫我們行的
[00:06:47.240 --> 00:06:48.200]  第十節就是說
[00:06:48.200 --> 00:06:52.360]  因為第八節、第九節給我們的救恩
[00:06:52.360 --> 00:06:55.240]  是完全是因典
[00:06:55.240 --> 00:06:57.160]  沒有人可以自誇的
[00:06:57.160 --> 00:06:59.000]  不是出於自己的
[00:06:59.000 --> 00:07:03.320]  因此神這樣做我們
[00:07:03.320 --> 00:07:08.120]  在神的手裡我們好像一個藝術品一樣
[00:07:08.120 --> 00:07:11.080]  他雕塑我們有一個目的
[00:07:11.080 --> 00:07:11.880]  目的是什麼?
[00:07:11.880 --> 00:07:13.240]  叫我們行善
[00:07:13.240 --> 00:07:16.760]  去做神所預備叫我們做的事
[00:07:16.760 --> 00:07:18.680]  這個行善當然不是那種
[00:07:18.680 --> 00:07:22.680]  行善積德積福那種的行善
[00:07:22.680 --> 00:07:24.200]  行善的意思是什麼?
[00:07:24.200 --> 00:07:28.280]  就是神所預備叫我們行的
[00:07:28.280 --> 00:07:31.240]  所以我們的生命有一個很重要的目標
[00:07:31.240 --> 00:07:36.200]  就是我要做神叫我做的事
[00:07:36.200 --> 00:07:37.560]  所以我們要讀聖經
[00:07:37.560 --> 00:07:39.080]  所以我們就要知道
[00:07:39.080 --> 00:07:41.320]  因為救恩是這樣的
[00:07:41.320 --> 00:07:43.720]  耶穌基督裡面的生命是這樣的
[00:07:43.720 --> 00:07:47.160]  所以接下來我的生活就是這樣
[00:07:47.160 --> 00:07:50.360]  你留意到我都講所以
[00:07:50.360 --> 00:07:53.880]  四章第一節其實是所以開始的
[00:07:53.880 --> 00:07:57.080]  四章十七節又是所以開始的
[00:07:57.080 --> 00:08:00.360]  四章二十五節又是所以開始的
[00:08:00.360 --> 00:08:03.160]  保羅都講了很多所以
[00:08:03.160 --> 00:08:04.280]  告訴我們
[00:08:04.280 --> 00:08:07.080]  因為我們有這樣的新生命
[00:08:07.080 --> 00:08:11.400]  所以我們接著就很自然有力量
[00:08:11.400 --> 00:08:17.320]  可以活出這樣的基督給我們的新生活
[00:08:17.320 --> 00:08:19.960]  我們的新生活究竟是怎樣的呢?
[00:08:19.960 --> 00:08:24.360]  接著就和大家看二十五節到三十二節
[00:08:24.360 --> 00:08:27.960]  亦都好像過往一樣我想和大家看一下
[00:08:27.960 --> 00:08:32.040]  那一段裡面的結構
[00:08:32.040 --> 00:08:35.880]  即是那個條理那個系統究竟是怎樣的
[00:08:35.880 --> 00:08:39.640]  這裡的結構就是二十五節開始
[00:08:39.640 --> 00:08:41.720]  然後結束就是三十二節
[00:08:41.720 --> 00:08:50.040]  這兩節其實亦都可以說是包住了中間的那六節
[00:08:50.040 --> 00:08:52.840]  二十五節那裡一開始
[00:08:52.840 --> 00:08:56.200]  講到我們的說話是怎樣
[00:08:56.200 --> 00:08:58.760]  是因為我們是基督的身體
[00:08:58.760 --> 00:09:01.240]  三十二節亦都是一樣
[00:09:01.240 --> 00:09:04.440]  再次重新告訴我們
[00:09:04.440 --> 00:09:08.280]  提醒我們我們是基督的身體
[00:09:08.280 --> 00:09:10.520]  因為二十五節和三十二節
[00:09:10.520 --> 00:09:16.360]  都有互相和彼此這兩個詞
[00:09:16.360 --> 00:09:21.480]  其實在希臘文裡面這兩個詞本身是同一個字
[00:09:21.480 --> 00:09:23.320]  所以二十五節一開始
[00:09:23.320 --> 00:09:25.560]  三十二節的總結
[00:09:25.560 --> 00:09:30.520]  都是有同樣的互相呼應
[00:09:30.520 --> 00:09:35.080]  然後到了二十六節到三十一節
[00:09:35.080 --> 00:09:37.080]  在這六節裡面
[00:09:37.080 --> 00:09:40.040]  保羅再解釋給我們聽
[00:09:40.040 --> 00:09:43.960]  因為我們有這樣的新生命
[00:09:43.960 --> 00:09:45.960]  又有這樣的新生活
[00:09:45.960 --> 00:09:48.840]  所以我們要怎樣生活呢?
[00:09:48.840 --> 00:09:53.000]  當然新的生活是有很多方面的
[00:09:53.000 --> 00:09:58.760]  保羅在這六節或者加上頭尾這八節裡面
[00:09:58.760 --> 00:10:03.160]  那個氣究迎新漸漸新
[00:10:03.160 --> 00:10:05.480]  有一個特別的主題
[00:10:05.480 --> 00:10:07.800]  有一個特別的範圍
[00:10:07.800 --> 00:10:12.600]  那個主題和範圍就是我們作為基督的身體
[00:10:12.600 --> 00:10:16.200]  我們作為一個基督徒的群體
[00:10:16.200 --> 00:10:21.560]  在這個團契生活或者教會生活裡面
[00:10:21.560 --> 00:10:23.800]  應該怎樣生活
[00:10:23.800 --> 00:10:27.080]  也可以說在一個基督教的群體
[00:10:27.080 --> 00:10:32.840]  在教會團契裡面應該怎樣相處
[00:10:32.840 --> 00:10:34.760]  和其他的弟兄姊妹
[00:10:34.760 --> 00:10:38.440]  我和他們怎樣相處
[00:10:38.440 --> 00:10:42.040]  所以這裡可以說是一個相處的問題
[00:10:42.040 --> 00:10:47.000]  說一個群體生活的課題
[00:10:47.000 --> 00:10:49.800]  這個課題其實是什麼呢?
[00:10:49.800 --> 00:10:51.720]  剛才說過二十五節開始
[00:10:51.720 --> 00:10:53.240]  三十二節結束
[00:10:53.240 --> 00:10:56.600]  都是有互相彼此的意思
[00:10:56.600 --> 00:10:58.280]  包著中間的
[00:10:58.280 --> 00:11:04.840]  也是強調我們作為基督的身體的合一
[00:11:04.840 --> 00:11:07.160]  記不記得?
[00:11:07.160 --> 00:11:08.200]  這個已忽所書
[00:11:08.200 --> 00:11:11.720]  無論第一章第二章第三章第四章
[00:11:11.720 --> 00:11:14.120]  開頭那幾段
[00:11:14.120 --> 00:11:21.560]  全部都很強調我們在基督裡面的合一
[00:11:21.560 --> 00:11:25.800]  我們的新生活的一個很重要的部分
[00:11:25.800 --> 00:11:29.320]  就是一種合一的生命
[00:11:29.320 --> 00:11:32.120]  一種合一的態度
[00:11:32.120 --> 00:11:34.280]  所以有時候我們讀這八節
[00:11:34.280 --> 00:11:38.360]  好像覺得它總之就是教我們怎樣做人
[00:11:38.360 --> 00:11:41.320]  第一第二第三第四第五第六第七第八
[00:11:41.320 --> 00:11:43.000]  教我們八樣東西
[00:11:43.000 --> 00:11:44.120]  沒錯是八樣東西
[00:11:44.120 --> 00:11:48.680]  不過這八樣東西是有一個總題的
[00:11:48.680 --> 00:11:51.080]  在一個總題下面
[00:11:51.080 --> 00:11:58.200]  就是作為基督的身體怎樣一起生活
[00:11:58.200 --> 00:11:59.720]  所以上一次我講道的時候
[00:11:59.720 --> 00:12:04.440]  我也有提過保羅為信徒祈禱
[00:12:04.440 --> 00:12:08.440]  特別是講到我們怎樣愛神
[00:12:08.440 --> 00:12:11.240]  愛神的其中一個表現
[00:12:11.240 --> 00:12:14.120]  就是愛弟兄姊妹
[00:12:14.120 --> 00:12:16.680]  所以如果我不懂得愛弟兄姊妹
[00:12:16.680 --> 00:12:18.760]  我真的要反省
[00:12:18.760 --> 00:12:23.160]  大家都要作一個很誠實的反省
[00:12:23.160 --> 00:12:26.600]  如果我不懂得愛弟兄姊妹
[00:12:26.600 --> 00:12:32.200]  究竟我是否真的知道怎樣愛神
[00:12:32.200 --> 00:12:34.760]  這是一個很重要的反省
[00:12:34.760 --> 00:12:36.600]  就在這個反省裡面
[00:12:36.600 --> 00:12:42.200]  我們就開始講保羅給我們這幾樣很直接
[00:12:42.200 --> 00:12:47.240]  也都是很實際的教導
[00:12:47.240 --> 00:12:50.600]  第一方面就是講回四章二十五節
[00:12:50.600 --> 00:12:54.680]  這裡保羅說你們要棄絕謊言
[00:12:54.680 --> 00:12:57.800]  各人要與鄰舍說實話
[00:12:57.800 --> 00:13:01.160]  因為我們是互相為之體的
[00:13:01.160 --> 00:13:04.920]  這裡有三樣很直接的東西
[00:13:04.920 --> 00:13:08.200]  第一樣就是你要棄絕謊言
[00:13:08.200 --> 00:13:11.560]  棄絕跟前面四章二十二節講的
[00:13:11.560 --> 00:13:15.560]  脫去舊人的脫去是同一樣東西
[00:13:15.560 --> 00:13:17.800]  棄絕 脫去
[00:13:17.800 --> 00:13:21.000]  就是要這些舊的東西扔掉
[00:13:21.000 --> 00:13:23.720]  我們要更新我們的生命
[00:13:23.720 --> 00:13:30.120]  我們要更新我們與人相處之道
[00:13:30.120 --> 00:13:32.360]  這個更新
[00:13:32.360 --> 00:13:35.800]  也都是帶我們回到四章第一節
[00:13:35.800 --> 00:13:41.640]  我們的生活要與夢召的因相稱
[00:13:41.640 --> 00:13:46.520]  所以我們要有新生命就要有新生活
[00:13:46.520 --> 00:13:50.600]  第二樣東西這裡講到我們要說實話
[00:13:50.600 --> 00:13:54.680]  實話第一個意思就是我們不要說謊
[00:13:54.680 --> 00:13:56.200]  要講真話
[00:13:56.200 --> 00:13:59.400]  這個實話就是說真話的意思
[00:13:59.400 --> 00:14:04.920]  尤其是當時有一些信其他的宗教
[00:14:04.920 --> 00:14:09.480]  或者沒有信任何的宗教
[00:14:09.480 --> 00:14:13.320]  沒有這些宗教的指引
[00:14:13.320 --> 00:14:17.880]  或者有一些是拜偶像那種宗教的指引
[00:14:17.880 --> 00:14:23.240]  就很容易教人你喜歡做什麼都可以
[00:14:23.240 --> 00:14:25.400]  沒問題的
[00:14:25.400 --> 00:14:31.560]  你總之達到目的就沒有人理你用什麼手段
[00:14:31.560 --> 00:14:35.640]  所以好像是說謊是很自然的
[00:14:35.640 --> 00:14:37.160]  說謊是沒問題的
[00:14:37.160 --> 00:14:41.160]  只要你達到目的你可以不擇手段的
[00:14:41.160 --> 00:14:45.240]  於是保羅就要提醒這一班的新信徒
[00:14:45.240 --> 00:14:48.840]  你們要與你的鄰舍說實話
[00:14:48.840 --> 00:14:53.880]  這裡又是再講一個與人相處的方法
[00:14:53.880 --> 00:14:57.480]  就是要講真話
[00:14:57.480 --> 00:15:01.640]  第二方面這個實話其實就和
[00:15:01.640 --> 00:15:04.920]  約翰福音四章二十四節我們時時都講
[00:15:04.920 --> 00:15:09.720]  我們敬拜神是以心靈和誠實
[00:15:09.720 --> 00:15:14.120]  誠實也和這裡這個實話希臘文同一個字
[00:15:14.120 --> 00:15:16.120]  這個字是什麼呢?其實是真理
[00:15:16.120 --> 00:15:19.640]  大家都知道我們敬拜神是以真理
[00:15:19.640 --> 00:15:22.600]  按著真理敬拜神
[00:15:22.600 --> 00:15:26.680]  這個真理的字也和以弗所書四章十五節
[00:15:26.680 --> 00:15:30.840]  那裡說我們要以愛心說誠實話
[00:15:30.840 --> 00:15:34.760]  這個誠實話一樣同一個字
[00:15:34.760 --> 00:15:36.280]  真理
[00:15:36.280 --> 00:15:41.080]  所以剛才我們講這幾個不同的翻譯出來
[00:15:41.080 --> 00:15:43.560]  希臘文都是同一個字
[00:15:43.560 --> 00:15:45.640]  真理
[00:15:45.640 --> 00:15:48.040]  所以這裡其實保羅的意思就是說
[00:15:48.040 --> 00:15:53.240]  我們要用真理來彼此建立
[00:15:53.240 --> 00:15:56.360]  和我們的鄰舍講真理
[00:15:56.360 --> 00:16:03.080]  要以真理來互相去鼓勵
[00:16:03.080 --> 00:16:08.520]  然後第三件事就是再講那個互相為之體
[00:16:08.520 --> 00:16:11.160]  因為我們是互相為之體
[00:16:11.160 --> 00:16:14.120]  因為我們是一個屬靈的大家庭
[00:16:14.120 --> 00:16:16.120]  因為我們是家人
[00:16:16.120 --> 00:16:19.960]  所以我們是要講真話真理
[00:16:19.960 --> 00:16:21.400]  不要互相欺騙
[00:16:21.400 --> 00:16:25.800]  也不要拿一些虛妙的
[00:16:25.800 --> 00:16:29.800]  不知道什麼的異教異端的東西
[00:16:29.800 --> 00:16:35.640]  搬進來我們的團體裡面
[00:16:35.640 --> 00:16:37.320]  我們互為之體
[00:16:37.320 --> 00:16:38.920]  其實我們大家時時都知道
[00:16:38.920 --> 00:16:41.560]  我們是教會我們是團契
[00:16:41.560 --> 00:16:44.680]  那種互為之體
[00:16:44.680 --> 00:16:48.040]  但是在這裡給大家一個思想
[00:16:48.040 --> 00:16:51.240]  一個反省就是
[00:16:51.240 --> 00:16:55.160]  我們怎樣是屬靈的家人
[00:16:55.160 --> 00:16:59.160]  沒錯我們稱呼大家是弟兄姊妹
[00:16:59.160 --> 00:17:01.800]  但是有時候我們只不過是一個稱呼
[00:17:01.800 --> 00:17:04.280]  講得屬靈一點
[00:17:04.280 --> 00:17:07.880]  但是除了講得屬靈一點之外
[00:17:07.880 --> 00:17:10.840]  我們原來是有血緣關係的
[00:17:10.840 --> 00:17:15.640]  我們不是真是同一個父母所生
[00:17:15.640 --> 00:17:18.840]  所以有血緣關係
[00:17:18.840 --> 00:17:22.280]  但是我們都是在耶穌基督裡面
[00:17:22.280 --> 00:17:24.760]  是祂為我們流血
[00:17:24.760 --> 00:17:27.320]  所以我們得到救恩
[00:17:27.320 --> 00:17:30.520]  我們就在耶穌基督的寶血裡面
[00:17:30.520 --> 00:17:35.640]  有這個血緣關係
[00:17:35.640 --> 00:17:37.400]  既然是家人
[00:17:37.400 --> 00:17:39.720]  我們就要誠誠實實
[00:17:39.720 --> 00:17:43.160]  而且是以真理互相建立
[00:17:43.160 --> 00:17:49.000]  這裡是保羅第一個給我們很直接的教導
[00:17:49.000 --> 00:17:50.760]  所以我們要反省的就是
[00:17:50.760 --> 00:17:53.560]  當我們見到有人走錯路
[00:17:53.560 --> 00:17:55.560]  做錯事
[00:17:55.560 --> 00:18:00.040]  我應該怎樣勸戒他
[00:18:00.040 --> 00:18:01.720]  一方面要講誠實話
[00:18:01.720 --> 00:18:04.120]  一方面要講真理
[00:18:04.120 --> 00:18:06.920]  所以《二分所書》四章十五節那裡
[00:18:06.920 --> 00:18:10.120]  我們很多時候解錯了又做錯了
[00:18:10.120 --> 00:18:14.280]  因為那裡說要以愛心說誠實話
[00:18:14.280 --> 00:18:19.480]  我們有時候將自己想去批評人的說話
[00:18:19.480 --> 00:18:23.720]  甚至是去踩人的說話
[00:18:23.720 --> 00:18:28.680]  化了妝弄得很漂亮
[00:18:28.680 --> 00:18:33.000]  告訴他我現在以愛心說誠實話
[00:18:33.000 --> 00:18:34.920]  所以我講給你聽
[00:18:34.920 --> 00:18:38.840]  不過其實我們是想踩扁他
[00:18:38.840 --> 00:18:43.640]  我們真的見到有弟兄姊妹走錯路的時候
[00:18:43.640 --> 00:18:47.400]  在講真理講誠實話
[00:18:47.400 --> 00:18:49.800]  和我們作為肢體
[00:18:49.800 --> 00:18:53.960]  我們又要互相建立的這兩樣東西之間
[00:18:53.960 --> 00:18:55.640]  怎樣平衡呢
[00:18:55.640 --> 00:18:57.320]  的確不容易的
[00:18:57.320 --> 00:19:00.920]  所以保羅就跟著跟我們講到第二點
[00:19:00.920 --> 00:19:06.360]  就是四章的二十六節那裡
[00:19:06.360 --> 00:19:08.760]  四章二十六節那裡就說
[00:19:08.760 --> 00:19:11.480]  生氣卻不要犯罪
[00:19:11.480 --> 00:19:14.360]  不可含怒到日落
[00:19:14.360 --> 00:19:18.680]  有時候我們認為我們要
[00:19:18.680 --> 00:19:21.720]  見到人做錯事講錯話
[00:19:21.720 --> 00:19:26.360]  就一定要摒棄來指責他
[00:19:26.360 --> 00:19:30.520]  因為我是按著真理來教導他
[00:19:30.520 --> 00:19:34.280]  所以我要很嚴厲的
[00:19:34.280 --> 00:19:39.080]  我要甚至可以惡死的火爆的
[00:19:39.080 --> 00:19:41.560]  但是這裡保羅就說
[00:19:41.560 --> 00:19:45.320]  你怎樣生氣怎樣火爆都好
[00:19:45.320 --> 00:19:46.680]  不要犯罪
[00:19:46.680 --> 00:19:49.880]  也不可含怒到日落
[00:19:49.880 --> 00:19:51.320]  生氣不要犯罪
[00:19:51.320 --> 00:19:52.360]  即是什麼呢
[00:19:52.360 --> 00:19:53.640]  第一件事就是
[00:19:53.640 --> 00:19:55.560]  是可以發怒的
[00:19:55.560 --> 00:19:57.400]  可以有憤怒的
[00:19:57.400 --> 00:19:59.320]  不過有憤怒的時候
[00:19:59.320 --> 00:20:00.920]  又不一定會犯罪
[00:20:00.920 --> 00:20:03.640]  所以好像神現在批准我們
[00:20:03.640 --> 00:20:08.040]  是有怒氣可以生氣
[00:20:08.040 --> 00:20:12.520]  不過我們自己要反省就是
[00:20:12.520 --> 00:20:14.200]  是不是你生氣
[00:20:14.200 --> 00:20:16.200]  是不是你發脾氣
[00:20:16.200 --> 00:20:18.280]  你都可以很誠實的說
[00:20:18.280 --> 00:20:20.120]  我現在發怒
[00:20:20.120 --> 00:20:24.120]  所以我現在指正你
[00:20:24.120 --> 00:20:25.960]  自己問一下自己
[00:20:25.960 --> 00:20:28.760]  是不是我每一次發怒
[00:20:28.760 --> 00:20:33.560]  我都可以在神的面前這樣說
[00:20:33.560 --> 00:20:35.160]  留給自己想
[00:20:35.160 --> 00:20:37.720]  第二件事就是
[00:20:37.720 --> 00:20:40.120]  不可含怒到日落
[00:20:40.120 --> 00:20:41.960]  這幾個字
[00:20:41.960 --> 00:20:46.280]  又是很多時候我們會亂解一通
[00:20:46.280 --> 00:20:47.960]  怎樣亂解一通
[00:20:47.960 --> 00:20:52.920]  就是既然我是發了怒
[00:20:52.920 --> 00:20:55.480]  日落之前我就要不要生氣
[00:20:55.480 --> 00:20:59.000]  第二天起床又是新的一天
[00:20:59.000 --> 00:21:01.880]  怒氣全消了
[00:21:01.880 --> 00:21:03.800]  不過只是這樣說是不行的
[00:21:03.800 --> 00:21:04.840]  因為這樣說的時候
[00:21:04.840 --> 00:21:06.360]  就是說
[00:21:06.360 --> 00:21:10.360]  總之我是日落之前生氣完了
[00:21:10.360 --> 00:21:12.760]  但是有些人會跟你這樣說
[00:21:12.760 --> 00:21:15.720]  我睡醒之後很有精力了
[00:21:15.720 --> 00:21:18.680]  於是我很有精力再生氣
[00:21:18.680 --> 00:21:20.680]  跟他再打架
[00:21:20.680 --> 00:21:24.680]  這不是聖經的意思
[00:21:24.680 --> 00:21:27.800]  聖經的意思其實是說什麼呢
[00:21:27.800 --> 00:21:30.280]  不可含怒到日落
[00:21:30.280 --> 00:21:34.520]  不是說每逢日落之前就要生氣完了
[00:21:34.520 --> 00:21:38.440]  否則我們就會經常拿我們的手機
[00:21:38.440 --> 00:21:39.880]  看電視
[00:21:39.880 --> 00:21:41.960]  看今天日落是幾點呢
[00:21:41.960 --> 00:21:45.400]  是五點十分還是五點十二分呢
[00:21:45.400 --> 00:21:50.200]  我就計準時間生氣完了
[00:21:50.200 --> 00:21:51.960]  聖經不會教我們這些東西
[00:21:51.960 --> 00:21:54.840]  因為這是律法主義
[00:21:54.840 --> 00:21:58.120]  不可含怒到日落
[00:21:58.120 --> 00:22:00.760]  正確的意思是說
[00:22:00.760 --> 00:22:06.600]  不要讓日頭落在你的憤怒的上面
[00:22:06.600 --> 00:22:08.200]  這是什麼意思呢
[00:22:08.200 --> 00:22:11.400]  這句我相信是保羅當時的
[00:22:11.400 --> 00:22:15.480]  類似一句俗語或者諺語
[00:22:15.480 --> 00:22:17.800]  意思其實就是說
[00:22:17.800 --> 00:22:20.280]  不要火上加油
[00:22:20.280 --> 00:22:24.920]  不要讓自己的怒氣失控
