
[00:00:00.000 --> 00:00:03.100]  今日我話我哋嘅大題目係
[00:02:14.700 --> 00:02:16.800]  嚟面對呢個分裂嘅問題
[00:02:16.800 --> 00:02:19.300]  但我想最後會話畀你知呢
[00:02:19.300 --> 00:02:21.400]  佢哋嘅問題唔係分裂咁簡單
[00:02:21.400 --> 00:02:23.000]  佢哋嘅問題係佢哋
[00:02:23.000 --> 00:02:25.900]  完全係同哥倫多嘅世界
[00:02:25.900 --> 00:02:28.000]  屬世係有關係嘅
[00:02:28.000 --> 00:02:28.700]  OK
[00:02:28.700 --> 00:02:31.700]  咁我哋而家就先睇個Overview
[00:02:31.700 --> 00:02:34.000]  今日我想要做嘅就係Overview
[00:02:34.000 --> 00:02:37.200]  咁我Overview叫做十萬埋伏十萬火急
[00:02:37.200 --> 00:02:40.200]  咁我嗰個大綱有三點
[00:02:40.200 --> 00:02:41.500]  第一點係
[00:02:41.500 --> 00:02:46.600]  不是愛患乃是來憂
[00:02:46.600 --> 00:02:48.200]  OK一陣同你解釋
[00:02:48.200 --> 00:02:49.000]  第二
[00:02:49.000 --> 00:02:51.400]  所愛兒女要效法我
[00:02:51.400 --> 00:02:53.000]  呢個係四章十六節
[00:02:53.000 --> 00:02:54.800]  最後保羅嗰個Goal
[00:02:54.800 --> 00:02:57.000]  佢最後佢要達到嘅目標
[00:02:57.000 --> 00:02:58.200]  係要佢哋效法佢
[00:02:58.200 --> 00:03:00.900]  唔係單單只叫佢哋唔好
[00:03:00.900 --> 00:03:02.600]  唔好爭
[00:03:02.600 --> 00:03:04.000]  唔好分裂咁簡單
[00:03:04.000 --> 00:03:06.600]  佢最後係要佢哋效法佢
[00:03:06.600 --> 00:03:07.900]  OK
[00:03:07.900 --> 00:03:09.200]  第三點
[00:03:09.200 --> 00:03:11.600]  要佢哋欣愁嘅悔改
[00:03:11.600 --> 00:03:12.500]  以至可以得救
[00:03:12.500 --> 00:03:14.600]  咁其實頭先弟兄問咗個問題
[00:03:14.600 --> 00:03:16.400]  究竟佢哋係咪得救呀等等
[00:03:16.400 --> 00:03:17.800]  你唔使影呢啲Slide
[00:03:17.800 --> 00:03:20.000]  因為你可以擺返去上網嗰度
[00:03:20.000 --> 00:03:22.000]  可以全部睇哂到㗎啦
[00:03:22.000 --> 00:03:23.400]  OK
[00:03:23.400 --> 00:03:25.800]  我想同你先講下保羅
[00:03:25.800 --> 00:03:27.400]  有冇人知道保羅係新約聖經裏面
[00:03:27.400 --> 00:03:30.300]  寫咗幾多本書呀
[00:03:30.300 --> 00:03:31.700]  新約聖經裏面有二十七本
[00:03:31.700 --> 00:03:34.800]  保羅寫咗幾多本
[00:03:34.800 --> 00:03:36.700]  十三
[00:03:36.700 --> 00:03:37.800]  即係有啲人就十四啦
[00:03:37.800 --> 00:03:38.600]  唔好理佢啦
[00:03:38.600 --> 00:03:39.800]  咁我哋普遍嚟講
[00:03:39.800 --> 00:03:41.400]  我哋相信保羅呢
[00:03:41.400 --> 00:03:42.600]  係新約聖經裏面呢
[00:03:42.600 --> 00:03:45.200]  係寫咗十三本書
[00:03:45.200 --> 00:03:46.400]  一半㗎囉喎
[00:03:46.400 --> 00:03:48.400]  所以保羅係一個好重要
[00:03:48.400 --> 00:03:49.300]  好重要嘅作者
[00:03:49.300 --> 00:03:50.800]  但我唔知你有冇機會
[00:03:50.800 --> 00:03:53.000]  睇哂保羅十三封信
[00:03:53.000 --> 00:03:54.000]  我想你留意一樣
[00:03:54.000 --> 00:03:55.700]  如果你有機會再返去重新
[00:03:55.700 --> 00:03:57.100]  睇哂保羅十三封信
[00:03:57.100 --> 00:03:58.000]  你發覺呢
[00:03:58.000 --> 00:03:59.000]  佢寫嘅嘢
[00:03:59.000 --> 00:04:00.200]  佢唔係一個
[00:04:00.200 --> 00:04:01.800]  即係唔係一個牧師
[00:04:01.800 --> 00:04:04.600]  今日即係寫信畀個教會
[00:04:04.600 --> 00:04:06.000]  同佢講下
[00:04:06.000 --> 00:04:07.800]  幫你Plan下啲活動啦
[00:04:07.800 --> 00:04:08.800]  幫下你
[00:04:08.800 --> 00:04:10.300]  諗下啲Strategy啦
[00:04:10.300 --> 00:04:11.700]  佢唔係咁樣嘅
[00:04:11.700 --> 00:04:12.900]  佢亦都唔係一個牧師
[00:04:12.900 --> 00:04:15.300]  寫信去關心下啲會友
[00:04:15.300 --> 00:04:17.700]  你個女點呀?幾時結婚呀?
[00:04:17.700 --> 00:04:18.700]  佢生咗個BB
[00:04:18.700 --> 00:04:20.100]  即係健唔健康呀?
[00:04:20.100 --> 00:04:21.600]  為你祈禱喎
[00:04:21.600 --> 00:04:24.800]  你嗰日話去醫生嗰度
[00:04:24.800 --> 00:04:26.100]  個Biopsy做得好唔好
[00:04:26.100 --> 00:04:26.800]  你發覺呢
[00:04:26.800 --> 00:04:29.200]  保羅係全部唔講呢啲嘢嘅
[00:04:29.200 --> 00:04:30.200]  咁係咪當時啲人
[00:04:30.200 --> 00:04:31.300]  全部好健康呀?
[00:04:31.300 --> 00:04:33.400]  咁梗係唔係啦
[00:04:33.400 --> 00:04:36.100]  係保羅所寫嘅信
[00:04:36.100 --> 00:04:38.300]  有一個好特別嘅地方
[00:04:38.300 --> 00:04:40.700]  就係佢係引領嗰啲人
[00:04:40.700 --> 00:04:42.800]  行一條天上嘅道路
[00:04:42.800 --> 00:04:44.000]  佢唔係同佢
[00:04:44.000 --> 00:04:46.200]  He doesn't care about
[00:04:46.200 --> 00:04:48.500]  what's happening on earth
[00:04:48.500 --> 00:04:50.600]  我唔係話保羅care
[00:04:50.600 --> 00:04:51.500]  但我意思話
[00:04:51.500 --> 00:04:54.200]  佢唔係同你care講地上嘅事情
[00:04:54.200 --> 00:04:57.500]  佢同你care佢索寧嘅成長
[00:04:57.500 --> 00:05:00.100]  所以如果我將保羅嘅書信
[00:05:00.100 --> 00:05:01.300]  作為一個大題目
[00:05:01.300 --> 00:05:02.800]  咁呢個就係我嘅題目
[00:05:02.800 --> 00:05:03.600]  我嘅題目叫做
[00:05:03.600 --> 00:05:06.100]  亮目內雄
[00:05:06.100 --> 00:05:07.400]  引導天龍
[00:05:07.400 --> 00:05:10.500]  亮目即係好嘅牧師
[00:05:10.500 --> 00:05:11.100]  內雄
[00:05:11.100 --> 00:05:12.900]  我唔知你識唔識你中文好唔好
[00:05:12.900 --> 00:05:14.800]  內雄即係寫信嚟
[00:05:14.800 --> 00:05:17.200]  CS Lewis有本書叫做《地獄內雄》
[00:05:17.200 --> 00:05:18.900]  Scrutate Letters
[00:05:18.900 --> 00:05:22.200]  講嗰啲地獄嘅魔鬼寫信
[00:05:22.200 --> 00:05:23.400]  咁就係內雄
[00:05:23.400 --> 00:05:24.800]  亮目內雄
[00:05:24.800 --> 00:05:28.900]  呢個係一個忠心良善嘅牧師
[00:05:28.900 --> 00:05:31.800]  佢寫信畀佢呢啲教會
[00:05:31.800 --> 00:05:34.200]  為咗要乜嘢
[00:05:34.200 --> 00:05:39.200]  唔係幫佢哋喺地上平平安安過日子
[00:05:39.200 --> 00:05:42.500]  而係引導佢哋行天路
[00:05:42.500 --> 00:05:44.100]  因為佢係一個亮目
[00:05:44.100 --> 00:05:46.700]  因為佢要指揚佢哋行天路
[00:05:46.700 --> 00:05:48.000]  所以你發現
[00:05:48.000 --> 00:05:50.800]  佢所有嘢都同十字架有關係
[00:05:50.800 --> 00:05:52.700]  你去行路嘅時候
[00:05:52.700 --> 00:05:54.200]  你需要個指南針
[00:05:54.200 --> 00:05:55.700]  你去唔識路嘅時候
[00:05:55.700 --> 00:05:57.000]  你需要個指南針
[00:05:57.000 --> 00:05:59.800]  保羅嘅指南針
[00:05:59.800 --> 00:06:02.200]  就係十字架
[00:06:02.200 --> 00:06:04.800]  如果有人教你點樣行
[00:06:04.800 --> 00:06:05.700]  基督徒嘅人生
[00:06:05.700 --> 00:06:07.300]  係同十字架冇關係
[00:06:07.300 --> 00:06:08.900]  或者係反十字架嘅話
[00:06:08.900 --> 00:06:10.800]  呢個唔係一個亮目嚟嘅
[00:06:10.800 --> 00:06:13.000]  係假嘢嚟㗎
[00:06:13.000 --> 00:06:14.200]  所以你可以諗到
[00:06:14.200 --> 00:06:16.600]  新加坡而家有嘅一啲問題
[00:06:16.600 --> 00:06:18.200]  但我亦都唔想你諗嗰啲嘢
[00:06:18.200 --> 00:06:20.000]  我想你諗你自己
[00:06:20.000 --> 00:06:22.000]  喺你人生嘅取向裏面
[00:06:22.000 --> 00:06:24.000]  你自己活緊嘅基督徒
[00:06:24.000 --> 00:06:26.100]  係咪你嘅人生同十字架
[00:06:26.100 --> 00:06:27.200]  有咩嘅關係
[00:06:27.200 --> 00:06:28.400]  如果你嘅人生同十字架
[00:06:28.400 --> 00:06:29.900]  係冇乜關係嘅
[00:06:29.900 --> 00:06:31.600]  純粹係上帝祝福我
[00:06:31.600 --> 00:06:33.300]  我祈禱佢應允我呢
[00:06:33.300 --> 00:06:34.300]  我話畀你聽
[00:06:34.300 --> 00:06:35.900]  你好有問題
[00:06:35.900 --> 00:06:37.900]  就唔好諗新加坡嗰啲
[00:06:37.900 --> 00:06:39.000]  Megachurch嘅問題
[00:06:39.000 --> 00:06:41.500]  諗你自己嘅問題先
[00:06:41.500 --> 00:06:44.300]  我哋好需要一個好嘅牧師
[00:06:44.300 --> 00:06:45.700]  正如你知唔知
[00:06:45.700 --> 00:06:51.100]  而家啲人好興去爬Mount Everest
[00:06:51.100 --> 00:06:53.200]  即係去爬山
[00:06:53.200 --> 00:06:54.400]  但係你知
[00:06:54.400 --> 00:06:56.100]  你一個外國人
[00:06:56.100 --> 00:06:57.800]  你可以用幾萬蚊美金咁
[00:06:57.800 --> 00:06:59.500]  你去參加一個團
[00:06:59.500 --> 00:07:00.700]  但係你個團裏面
[00:07:00.700 --> 00:07:02.900]  一定要有一個指南嘅人
[00:07:02.900 --> 00:07:03.500]  帶住你嘅
[00:07:03.500 --> 00:07:04.700]  如果唔係你死緊嘅
[00:07:04.700 --> 00:07:06.100]  你冇可能上到去嘅
[00:07:06.100 --> 00:07:08.700]  佢一定要本地有個人
[00:07:08.700 --> 00:07:09.700]  佢帶住你
[00:07:09.700 --> 00:07:10.900]  佢好experience
[00:07:10.900 --> 00:07:11.500]  跑呢個
[00:07:11.500 --> 00:07:13.500]  保羅係呢個良木
[00:07:13.500 --> 00:07:15.600]  佢引導我哋行天道
[00:07:15.600 --> 00:07:16.800]  我想話畀你知
[00:07:16.800 --> 00:07:19.100]  你好需要一個好嘅牧師
[00:07:19.100 --> 00:07:20.700]  我好需要一個好嘅牧師
[00:07:20.700 --> 00:07:22.300]  每一個人都需要一個好嘅牧師
[00:07:22.300 --> 00:07:23.700]  新加坡人好需要
[00:07:23.700 --> 00:07:25.600]  香港人好需要一個好牧師
[00:07:25.600 --> 00:07:27.300]  因為如果你唔係一個好牧師
[00:07:27.300 --> 00:07:28.900]  你冇一個好牧師
[00:07:28.900 --> 00:07:29.900]  你行錯路
[00:07:29.900 --> 00:07:31.200]  你唔知發生咩事
[00:07:31.200 --> 00:07:32.500]  碌咗落山你都死
[00:07:32.500 --> 00:07:34.100]  你唔知發生咩事
[00:07:34.100 --> 00:07:35.800]  我唔知你有冇睇過一本書
[00:07:35.800 --> 00:07:38.400]  叫做Pilgrim Progress
[00:07:38.400 --> 00:07:41.400]  其實我唔多睇書
[00:07:41.400 --> 00:07:43.500]  唔係應該唔多睇書
[00:07:43.500 --> 00:07:48.300]  我係好難recommend一本書俾啲人話
[00:07:48.300 --> 00:07:51.200]  呢本書大家由頭到尾睇哂佢
[00:07:51.200 --> 00:07:56.000]  因為我每本書都有啲嘢覺得唔係好妥
[00:07:56.000 --> 00:07:58.900]  但係呢本書係好值得睇
[00:07:58.900 --> 00:08:01.500]  Classic嘅John Bunyan嘅天路歷程
[00:08:01.500 --> 00:08:07.000]  講緊一個天路客喺路上面嘅一啲經歷
[00:08:07.000 --> 00:08:08.500]  唔講裏面嘅故事
[00:08:08.500 --> 00:08:11.800]  但我想同你睇一段
[00:08:11.800 --> 00:08:15.300]  就係喺佢嘅天路歷程裏面
[00:08:15.300 --> 00:08:18.700]  講到一個好牧師嘅圖畫
[00:08:18.700 --> 00:08:20.100]  一個好牧師嘅圖畫
[00:08:20.100 --> 00:08:21.400]  一個良牧嘅圖畫
[00:08:21.400 --> 00:08:25.800]  呢本圖畫當然係特別畀Anson
[00:08:25.800 --> 00:08:27.800]  佢去到一個地方
[00:08:27.800 --> 00:08:31.300]  呢個天路客去咗一個尋訪啟導家
[00:08:31.300 --> 00:08:34.700]  即係as a house of interpreter
[00:08:34.700 --> 00:08:36.100]  你唔使理佢發生咗咩事
[00:08:36.100 --> 00:08:38.100]  總之佢入到去就睇咗一幅相
[00:08:38.100 --> 00:08:39.600]  我讀畀你聽
[00:08:39.600 --> 00:08:42.900]  嗰屋內掛著一幅畫像
[00:08:42.900 --> 00:08:47.900]  畫中人嘅神態異常莊嚴動人
[00:08:47.900 --> 00:08:52.300]  佢嘅雙眼注視著天
[00:08:52.300 --> 00:08:54.500]  頭戴著金冠
[00:08:54.500 --> 00:08:57.900]  背向世界一切嘅榮華富貴
[00:08:57.900 --> 00:09:01.500]  拿著一本世上最珍貴嘅書
[00:09:01.500 --> 00:09:04.000]  當然就係《成經》
[00:09:04.000 --> 00:09:06.500]  唔係your best life now
[00:09:06.500 --> 00:09:09.200]  站在那裏全講真理
[00:09:09.200 --> 00:09:11.000]  懇求世人
[00:09:11.000 --> 00:09:12.300]  基督徒端
[00:09:12.300 --> 00:09:14.300]  基督徒就係呢個故事裏面嘅作者
[00:09:14.300 --> 00:09:15.600]  個天路客
[00:09:15.600 --> 00:09:19.600]  基督徒端長條畫像一番
[00:09:19.600 --> 00:09:22.600]  然後轉過頭嚟問啟導
[00:09:22.600 --> 00:09:24.300]  這是什麼意思
[00:09:24.300 --> 00:09:25.100]  啟導說
[00:09:25.100 --> 00:09:28.900]  這人是世上千人中難逢的
[00:09:28.900 --> 00:09:30.900]  他的雙目望天
[00:09:30.900 --> 00:09:33.300]  手中拿著真理的書
[00:09:33.300 --> 00:09:35.500]  口中傳講真理的話
[00:09:35.500 --> 00:09:36.900]  這是表示
[00:09:36.900 --> 00:09:41.900]  他的工作是要幫助黑暗中的世人歸向光明
[00:09:41.900 --> 00:09:45.000]  他看輕世上的榮華
[00:09:45.000 --> 00:09:46.800]  一心侍奉神
[00:09:46.800 --> 00:09:50.800]  他將來必得著冠冕為獎賞
[00:09:50.800 --> 00:09:52.400]  OK 呢啲全部都係正面嘅
[00:09:52.400 --> 00:09:55.900]  講一個真正嘅天路嘅目者應該係點樣嘅
[00:09:55.900 --> 00:09:57.800]  跟住佢警告佢哋
[00:09:57.800 --> 00:10:01.600]  所以我所以帶你參觀這幅圖像
[00:10:01.600 --> 00:10:05.200]  同時因為載你往天城去的路上
[00:10:05.200 --> 00:10:12.100]  只有像圖中這個人才能當配你的響導
[00:10:12.100 --> 00:10:13.600]  你的guide
[00:10:13.600 --> 00:10:14.600]  Look at this guide
[00:10:14.600 --> 00:10:17.100]  This is the one that you want to be your guide
[00:10:17.100 --> 00:10:19.800]  你要牢記這人的樣貌
[00:10:19.800 --> 00:10:24.600]  免得在圖上遇上好多嘅假師傅
[00:10:24.600 --> 00:10:27.300]  把你引到死亡的路上
[00:10:27.300 --> 00:10:28.500]  你明唔明白
[00:10:28.500 --> 00:10:30.500]  所以呢本書係幾百年前寫
[00:10:30.500 --> 00:10:32.000]  但係真係好前衛
[00:10:32.000 --> 00:10:34.700]  你諗下每個時代裏面都有好多假教師
[00:10:34.700 --> 00:10:36.100]  所以佢畫咗一幅圖畫
[00:10:36.100 --> 00:10:41.800]  佢話呢個係真正嘅天路指引引導嘅牧師
[00:10:41.800 --> 00:10:43.300]  你要記住呢個牧師
[00:10:43.300 --> 00:10:45.700]  Anson 當然你要成為呢個牧師
[00:10:45.700 --> 00:10:47.100]  我記得幾年前
[00:10:47.100 --> 00:10:48.100]  我喺神學院嘅時候
[00:10:48.100 --> 00:10:50.500]  我寫俾我哋畢業生
[00:10:50.500 --> 00:10:51.900]  畫咗寫咗呢幾句
[00:10:51.900 --> 00:10:52.700]  跟住我同佢講
[00:10:52.700 --> 00:10:56.500]  我希望我祈禱你哋會成為一個咁樣嘅傳道人
[00:10:56.500 --> 00:10:57.700]  唯有咁嘅傳道人
[00:10:57.700 --> 00:11:02.900]  先可以帶領到人上天國
[00:11:02.900 --> 00:11:07.500]  想帶你返去睇哥倫多前後書
[00:11:07.500 --> 00:11:09.900]  我哋通常你打開本聖經
[00:11:09.900 --> 00:11:13.500]  保羅寫咗幾多封信俾哥倫多教會呢
[00:11:13.500 --> 00:11:14.300]  兩封啦
[00:11:14.300 --> 00:11:15.300]  所以一封叫傳書
[00:11:15.300 --> 00:11:16.900]  一封叫做後書
[00:11:16.900 --> 00:11:19.500]  英文就係One Corinthian
[00:11:19.500 --> 00:11:20.900]  Two Corinthian
[00:11:20.900 --> 00:11:21.900]  或者第一 Corinthians
[00:11:21.900 --> 00:11:22.900]  Second Corinthian
[00:11:22.900 --> 00:11:24.900]  但原來呢保羅呢
[00:11:24.900 --> 00:11:26.900]  唔止寫咗兩封
[00:11:26.900 --> 00:11:27.900]  照我哋所知
[00:11:27.900 --> 00:11:30.300]  佢起碼寫咗成封嘅
[00:11:30.300 --> 00:11:31.100]  我哋點知呢
[00:11:31.100 --> 00:11:32.900]  因為佢寫哥倫多前書嘅時候
[00:11:32.900 --> 00:11:33.500]  佢已經話
[00:11:33.500 --> 00:11:35.700]  之前我寫過俾你哋
[00:11:35.700 --> 00:11:37.700]  嗰封嘢我哋係冇咗嘅
[00:11:37.700 --> 00:11:39.700]  喺上帝無窮嘅智慧當中
[00:11:39.700 --> 00:11:41.900]  我哋係冇咗嗰封嘢嘅
[00:11:41.900 --> 00:11:42.900]  後尾我哋知道
[00:11:42.900 --> 00:11:44.100]  佢亦都寫咗另一封
[00:11:44.100 --> 00:11:46.100]  令佢哋好傷心嘅信
[00:11:46.100 --> 00:11:48.100]  我哋又冇㗎喎
[00:11:48.100 --> 00:11:48.900]  即係話呢
[00:11:48.900 --> 00:11:51.700]  其實我哋而家擁有嘅哥倫多一二呢
[00:11:51.700 --> 00:11:54.300]  其實係二四嚟嘅
[00:11:54.300 --> 00:11:56.100]  咁可能仲有五六都未知
[00:11:56.100 --> 00:11:57.700]  或者中間仲有其他我哋唔知
[00:11:57.700 --> 00:11:58.900]  但係我哋好肯定
[00:11:58.900 --> 00:12:00.100]  佢其實係二四嚟嘅
[00:12:00.100 --> 00:12:02.500]  我哋係冇一三嘅
[00:12:02.500 --> 00:12:04.500]  OK
[00:12:04.500 --> 00:12:06.100]  你記住先
[00:12:06.100 --> 00:12:08.900]  哥倫多教會係喺邊度呢
[00:12:08.900 --> 00:12:10.900]  你睇下呢個就係雅典
[00:12:10.900 --> 00:12:11.900]  呢個呢
[00:12:11.900 --> 00:12:13.900]  就係哥倫多地理上
[00:12:13.900 --> 00:12:16.100]  如果你去返《兆行傳》裏面
[00:12:16.100 --> 00:12:17.100]  你睇到
[00:12:17.100 --> 00:12:19.300]  保羅係去咗雅典
[00:12:19.300 --> 00:12:20.700]  跟住喺雅典
[00:12:20.700 --> 00:12:22.500]  再去哥倫多嘅
[00:12:22.500 --> 00:12:23.500]  我都鼓勵你
[00:12:23.500 --> 00:12:24.300]  如果有機會
[00:12:24.300 --> 00:12:27.500]  你可以返返去睇下
[00:12:27.500 --> 00:12:28.700]  《兆行傳》裏面
[00:12:28.700 --> 00:12:29.900]  保羅嘅一啲
[00:12:29.900 --> 00:12:30.900]  Missionary Journey
[00:12:30.900 --> 00:12:32.100]  佢嘅行程
[00:12:32.100 --> 00:12:33.900]  保羅其實同細賴去咗
[00:12:33.900 --> 00:12:35.700]  貼薩羅維加嘅
[00:12:35.700 --> 00:12:37.100]  跟住就畀人趕
[00:12:37.100 --> 00:12:38.500]  畀人逼逼
[00:12:38.500 --> 00:12:40.500]  咁於是去咗另一個地方叫Berea
[00:12:40.500 --> 00:12:42.500]  咁Berea嗰度啲人好歡迎佢
[00:12:42.500 --> 00:12:44.300]  亦都係一齊去讀聖經
[00:12:44.300 --> 00:12:45.100]  但係後尾
[00:12:45.100 --> 00:12:46.300]  貼薩羅維加嗰啲
[00:12:46.300 --> 00:12:47.900]  佢啲敵人又殺到嚟
[00:12:47.900 --> 00:12:49.500]  跟住又趕咗佢走
[00:12:49.500 --> 00:12:52.500]  於是佢就去咗雅典
[00:12:52.500 --> 00:12:54.500]  咁喺《兆行傳》第十七章
[00:12:54.500 --> 00:12:56.100]  係講佢去雅典
[00:12:56.100 --> 00:12:58.100]  聖學者有唔同嘅諗法
[00:12:58.100 --> 00:12:59.100]  究竟保羅
[00:12:59.100 --> 00:13:01.300]  點解冇喺雅典長留
[00:13:01.300 --> 00:13:02.700]  有人話佢根本冇諗過
[00:13:02.700 --> 00:13:04.100]  喺雅典去建立教會
[00:13:04.100 --> 00:13:05.100]  亦都有人話
[00:13:05.100 --> 00:13:06.500]  雅典啲人心太硬
[00:13:06.500 --> 00:13:07.900]  所以冇辦法做到咩嘢
[00:13:07.900 --> 00:13:08.900]  於是佢走咗
[00:13:08.900 --> 00:13:09.900]  無論如何
[00:13:09.900 --> 00:13:11.300]  十八章開始你睇到
[00:13:11.300 --> 00:13:13.900]  佢由雅典去咗哥倫多
[00:13:13.900 --> 00:13:17.900]  等我讀個小小嘅背景畀你聽下
[00:13:17.900 --> 00:13:23.300]  「這是以後保羅離開雅典來到哥倫多
[00:13:23.300 --> 00:13:27.100]  他遇見一個身在本都的猶太人
[00:13:27.100 --> 00:13:29.100]  名叫阿居拉
[00:13:29.100 --> 00:13:29.900]  Aquila
[00:13:29.900 --> 00:13:31.700]  如果你用英文嘅時候
[00:13:31.700 --> 00:13:34.500]  不久前他帶著妻子
[00:13:34.500 --> 00:13:36.700]  伯記拉Brasila
[00:13:36.700 --> 00:13:38.300]  大概有個印象
[00:13:38.300 --> 00:13:39.900]  Aquila and Brasila
[00:13:39.900 --> 00:13:41.300]  從意大利來
[00:13:41.300 --> 00:13:45.700]  因為赫魯帝命令所有的猶太人
[00:13:45.700 --> 00:13:47.700]  都離開羅馬」
[00:13:47.700 --> 00:13:53.100]  Aquila and Brasila 以前係喺羅馬嘅
[00:13:53.100 --> 00:13:55.100]  所以後尾保羅寫咗封信
[00:13:55.100 --> 00:13:59.100]  好偉大嘅叫做羅馬書
[00:13:59.100 --> 00:14:00.900]  原來羅馬書
[00:14:00.900 --> 00:14:02.500]  點解保羅會寫羅馬書
[00:14:02.500 --> 00:14:05.300]  係因為通過Aquila and Brasila
[00:14:05.300 --> 00:14:07.900]  佢知道喺遙遠嘅羅馬
[00:14:07.900 --> 00:14:10.100]  已經有個基督教會
[00:14:10.100 --> 00:14:11.900]  所以佢寫咗羅馬書寫去
[00:14:11.900 --> 00:14:14.100]  其實保羅從來未去過羅馬
[00:14:14.100 --> 00:14:15.500]  寫羅馬書嘅時候
[00:14:15.500 --> 00:14:17.700]  佢又好希望
[00:14:17.700 --> 00:14:20.300]  第一去兼顧羅馬弟兄姊妹
[00:14:20.300 --> 00:14:21.300]  對福音嘅認識
[00:14:21.300 --> 00:14:22.900]  第二佢希望
[00:14:22.900 --> 00:14:24.900]  有一天佢自己可以去到羅馬
[00:14:24.900 --> 00:14:26.500]  因為羅馬有少少地極
[00:14:26.500 --> 00:14:28.700]  將福音傳到地極
[00:14:28.700 --> 00:14:31.700]  跟住佢希望通過羅馬
[00:14:31.700 --> 00:14:34.100]  可以去西班牙
[00:14:34.100 --> 00:14:34.700]  傳福音
