
[00:00:00.000 --> 00:00:08.000]  我相信大家都聽過或者看過一套最近很備受熱捧的一套中國電影
[00:02:07.000 --> 00:02:09.000]  被聖靈掌控我們身體的時候
[00:02:09.000 --> 00:02:12.000]  如果我們的樣子也比較帥一點的時候
[00:02:12.000 --> 00:02:13.000]  那就簡單了
[00:02:13.000 --> 00:02:15.000]  立刻對著鏡子就知道
[00:02:15.000 --> 00:02:17.000]  我們有沒有被聖靈充滿
[00:02:17.000 --> 00:02:19.000]  有沒有被聖靈掌控我們的生命
[00:02:19.000 --> 00:02:22.000]  雖然我們不是好像
[00:02:22.000 --> 00:02:24.000]  我們不能像拿渣那樣
[00:02:24.000 --> 00:02:26.000]  吃一顆藥丸的時候
[00:02:26.000 --> 00:02:30.000]  就讓身體被他的朋友來掌控
[00:02:30.000 --> 00:02:32.000]  或者是我們的情況被聖靈掌控
[00:02:32.000 --> 00:02:35.000]  但是今天這段經文告訴我們
[00:02:35.000 --> 00:02:37.000]  有一些實際的方法
[00:02:37.000 --> 00:02:39.000]  保羅告訴我們
[00:02:39.000 --> 00:02:44.000]  我們可以讓我們的身體
[00:02:44.000 --> 00:02:48.000]  得著聖靈的掌管
[00:02:48.000 --> 00:02:51.000]  保羅在教導我們
[00:02:51.000 --> 00:02:52.000]  我們有什麼做
[00:02:52.000 --> 00:02:54.000]  我們有什麼方法
[00:02:54.000 --> 00:02:57.000]  可以讓我們更加的配合聖靈
[00:02:57.000 --> 00:03:01.000]  讓我們得著聖靈的帶領呢
[00:03:01.000 --> 00:03:03.000]  在這段經文開始的時候
[00:03:03.000 --> 00:03:05.000]  保羅說我說
[00:03:05.000 --> 00:03:07.000]  如果我們看回原文的時候
[00:03:07.000 --> 00:03:08.000]  這裡漏了
[00:03:08.000 --> 00:03:12.000]  原文應該說"但我說"
[00:03:12.000 --> 00:03:13.000]  漏了個"但"字
[00:03:13.000 --> 00:03:15.000]  沒有翻譯到這個"但"字
[00:03:15.000 --> 00:03:16.000]  如果有個"但"字的時候
[00:03:16.000 --> 00:03:17.000]  很明顯
[00:03:17.000 --> 00:03:18.000]  保羅這裡所說的
[00:03:18.000 --> 00:03:21.000]  其實是連接著上文所說的
[00:03:21.000 --> 00:03:22.000]  如果大家記得上個星期
[00:03:22.000 --> 00:03:24.000]  諾傳道跟我們說的是什麼
[00:03:24.000 --> 00:03:25.000]  一個很重要的信息就是
[00:03:25.000 --> 00:03:27.000]  你不要濫用
[00:03:27.000 --> 00:03:29.000]  我們在基督裡面得著的自由
[00:03:29.000 --> 00:03:30.000]  來利用這個自由
[00:03:30.000 --> 00:03:31.000]  當作什麼
[00:03:31.000 --> 00:03:34.000]  放縱情慾的機會
[00:03:34.000 --> 00:03:36.000]  這個就是之前
[00:03:36.000 --> 00:03:37.000]  我們今天經文
[00:03:37.000 --> 00:03:38.000]  之前那幾節經文
[00:03:38.000 --> 00:03:40.000]  一個最重要的信息
[00:03:40.000 --> 00:03:41.000]  告訴我們
[00:03:41.000 --> 00:03:43.000]  我們千萬不要什麼
[00:03:43.000 --> 00:03:48.000]  靠著肉體或者隨從著肉體的
[00:03:48.000 --> 00:03:50.000]  需要來生活
[00:03:50.000 --> 00:03:51.000]  我們要怎麼樣
[00:03:51.000 --> 00:03:53.000]  保羅在這裡告訴我們
[00:03:53.000 --> 00:03:57.000]  我們需要順著聖靈而行
[00:03:57.000 --> 00:03:58.000]  我問大家
[00:03:58.000 --> 00:04:01.000]  什麼叫做順著聖靈而行呢
[00:04:01.000 --> 00:04:03.000]  這句話是什麼意思呢
[00:04:03.000 --> 00:04:05.000]  原文這個順著聖靈而行
[00:04:05.000 --> 00:04:06.000]  這個"行"字
[00:04:06.000 --> 00:04:07.000]  很明顯是一個動詞
[00:04:07.000 --> 00:04:09.000]  這個動詞是
[00:04:09.000 --> 00:04:11.000]  現在式和命令式的
[00:04:11.000 --> 00:04:13.000]  如果直接翻譯就說
[00:04:13.000 --> 00:04:18.000]  你要持續不斷地來行走
[00:04:18.000 --> 00:04:20.000]  拿著這套電影裡面
[00:04:20.000 --> 00:04:21.000]  他可以選擇
[00:04:21.000 --> 00:04:24.000]  什麼時候把身體給他的朋友
[00:04:24.000 --> 00:04:26.000]  奧丙來管控的時候
[00:04:26.000 --> 00:04:28.000]  就吃一顆藥
[00:04:28.000 --> 00:04:30.000]  不過來到我們屬靈的事情上
[00:04:30.000 --> 00:04:31.000]  我們也提到過
[00:04:31.000 --> 00:04:34.000]  我們有沒有這顆藥吃
[00:04:34.000 --> 00:04:35.000]  大家想不想什麼時候
[00:04:35.000 --> 00:04:37.000]  我的身體被聖靈充滿
[00:04:37.000 --> 00:04:38.000]  吃一顆藥
[00:04:38.000 --> 00:04:39.000]  搞定
[00:04:39.000 --> 00:04:42.000]  聖靈馬上充滿我們的生命
[00:04:42.000 --> 00:04:43.000]  多好多方便
[00:04:43.000 --> 00:04:45.000]  有沒有這些藥
[00:04:45.000 --> 00:04:46.000]  有沒有
[00:04:46.000 --> 00:04:47.000]  有些人說
[00:04:47.000 --> 00:04:48.000]  不是啊牧師
[00:04:48.000 --> 00:04:49.000]  有的
[00:04:49.000 --> 00:04:50.000]  有這顆藥
[00:04:50.000 --> 00:04:51.000]  什麼藥
[00:04:51.000 --> 00:04:53.000]  睡覺藥
[00:04:53.000 --> 00:04:55.000]  安眠藥
[00:04:55.000 --> 00:04:57.000]  吃了之後睡覺
[00:04:57.000 --> 00:04:59.000]  是就慘了
[00:04:59.000 --> 00:05:01.000]  我們只是睡覺的時候
[00:05:01.000 --> 00:05:02.000]  才被聖靈充滿
[00:05:02.000 --> 00:05:04.000]  這就真的慘了
[00:05:04.000 --> 00:05:06.000]  保羅告訴我們
[00:05:06.000 --> 00:05:07.000]  對不起
[00:05:07.000 --> 00:05:09.000]  沒有這顆藥
[00:05:09.000 --> 00:05:11.000]  而且
[00:05:11.000 --> 00:05:14.000]  順著聖靈而行
[00:05:14.000 --> 00:05:18.000]  並不是我們可以選擇的選項
[00:05:18.000 --> 00:05:19.000]  我們不能選擇
[00:05:19.000 --> 00:05:20.000]  為什麼
[00:05:20.000 --> 00:05:23.000]  因為這是神給我們的命令
[00:05:23.000 --> 00:05:26.000]  我們要順著聖靈而行
[00:05:26.000 --> 00:05:29.000]  這個行字是命令式的
[00:05:29.000 --> 00:05:32.000]  保羅在羅馬書第八章九節
[00:05:32.000 --> 00:05:33.000]  他這樣說
[00:05:33.000 --> 00:05:35.000]  人若沒有基督的靈
[00:05:35.000 --> 00:05:38.000]  就不是屬基督的
[00:05:38.000 --> 00:05:39.000]  我們相信耶穌這麼大
[00:05:39.000 --> 00:05:41.000]  我們很清楚現在的事實是什麼
[00:05:41.000 --> 00:05:44.000]  我們真心相信耶穌基督的時候
[00:05:44.000 --> 00:05:48.000]  聖靈就會進入信徒的生命
[00:05:48.000 --> 00:05:49.000]  所以每一個信徒
[00:05:49.000 --> 00:05:53.000]  真心的信徒都會領受聖靈的
[00:05:53.000 --> 00:05:54.000]  不過
[00:05:54.000 --> 00:05:56.000]  不是每一個信徒
[00:05:56.000 --> 00:05:59.000]  都是完全被聖靈充滿
[00:05:59.000 --> 00:06:01.000]  也不是每一個聖靈
[00:06:01.000 --> 00:06:06.000]  都願意完全的降服在聖靈的帶領之下
[00:06:06.000 --> 00:06:07.000]  而聖靈
[00:06:07.000 --> 00:06:10.000]  在我們生命之中的掌管
[00:06:10.000 --> 00:06:14.000]  也不是自自然然就會發生的
[00:06:14.000 --> 00:06:16.000]  是要我們有意識地
[00:06:16.000 --> 00:06:20.000]  依靠和信服聖靈的帶領
[00:06:20.000 --> 00:06:21.000]  所以第一點
[00:06:21.000 --> 00:06:24.000]  順著聖靈而行的意思
[00:06:24.000 --> 00:06:25.000]  就是說
[00:06:25.000 --> 00:06:26.000]  我們是需要願意
[00:06:26.000 --> 00:06:29.000]  以及有行動的
[00:06:29.000 --> 00:06:33.000]  降服在聖靈的能力和帶領之下
[00:06:33.000 --> 00:06:35.000]  而這個「行」字這個字
[00:06:35.000 --> 00:06:37.000]  也是代表著持續性
[00:06:37.000 --> 00:06:38.000]  剛才所說
[00:06:38.000 --> 00:06:39.000]  是有行動的
[00:06:39.000 --> 00:06:41.000]  是每一天的衛生
[00:06:41.000 --> 00:06:45.000]  不是一次過就完成了的事情
[00:06:45.000 --> 00:06:46.000]  是我們一生之久
[00:06:46.000 --> 00:06:49.000]  願意順服聖靈的帶領
[00:06:49.000 --> 00:06:50.000]  這個字
[00:06:50.000 --> 00:06:51.000]  這個「行」字
[00:06:51.000 --> 00:06:53.000]  也是包含著一個意思
[00:06:53.000 --> 00:06:55.000]  是有行動的
[00:06:55.000 --> 00:06:58.000]  不是單是一個意念
[00:06:58.000 --> 00:07:00.000]  也是一個進程
[00:07:00.000 --> 00:07:02.000]  在信心裡面不斷地成長
[00:07:02.000 --> 00:07:04.000]  我們不斷地向著
[00:07:04.000 --> 00:07:08.000]  寧命漸趨成熟的方向進發
[00:07:08.000 --> 00:07:11.000]  這個就是這個字所包含的意思
[00:07:11.000 --> 00:07:14.000]  保羅也再進一步指出
[00:07:14.000 --> 00:07:18.000]  如果我們順著聖靈而行
[00:07:18.000 --> 00:07:19.000]  後果是什麼
[00:07:19.000 --> 00:07:20.000]  後果就是
[00:07:20.000 --> 00:07:24.000]  就不會放縱肉體的情慾了
[00:07:24.000 --> 00:07:25.000]  我們要首先明白
[00:07:25.000 --> 00:07:27.000]  什麼叫做肉體
[00:07:27.000 --> 00:07:33.000]  肉體就是指人本來有的罪性
[00:07:33.000 --> 00:07:35.000]  在我們未信耶穌基德之前
[00:07:35.000 --> 00:07:38.000]  我們那個老舊的自己
[00:07:38.000 --> 00:07:39.000]  老我
[00:07:39.000 --> 00:07:42.000]  這個就是這裏所說的肉體
[00:07:42.000 --> 00:07:43.000]  很明顯
[00:07:43.000 --> 00:07:44.000]  當我們未信耶穌之前
[00:07:44.000 --> 00:07:45.000]  我們的老我是怎樣
[00:07:45.000 --> 00:07:47.000]  既不認識神的時候
[00:07:47.000 --> 00:07:49.000]  我們自然就不會有什麼
[00:07:49.000 --> 00:07:52.000]  順服神的傾向
[00:07:52.000 --> 00:07:53.000]  我們的本質
[00:07:53.000 --> 00:07:54.000]  我們的本性
[00:07:54.000 --> 00:07:56.000]  是違背神的命令
[00:07:56.000 --> 00:07:58.000]  是造神所謂喜悅的事情
[00:07:58.000 --> 00:08:01.000]  而保羅在羅馬書六章六節
[00:08:01.000 --> 00:08:02.000]  那裏告訴我們
[00:08:02.000 --> 00:08:04.000]  我們的舊人
[00:08:04.000 --> 00:08:08.000]  和耶穌基督同釘十字架
[00:08:08.000 --> 00:08:12.000]  現在活著的就不是我們
[00:08:12.000 --> 00:08:14.000]  所以我們的罪身
[00:08:14.000 --> 00:08:16.000]  已經被滅絕的時候
[00:08:16.000 --> 00:08:17.000]  我們就怎樣
[00:08:17.000 --> 00:08:20.000]  不再作罪的勞僕
[00:08:20.000 --> 00:08:21.000]  就是說
[00:08:21.000 --> 00:08:23.000]  在我們真心信耶穌的時候
[00:08:23.000 --> 00:08:26.000]  我們的罪性
[00:08:26.000 --> 00:08:27.000]  已經和耶穌基督
[00:08:27.000 --> 00:08:28.000]  一起釘在十字架上面
[00:08:28.000 --> 00:08:29.000]  沒有了
[00:08:29.000 --> 00:08:30.000]  所以我們今天
[00:08:30.000 --> 00:08:33.000]  並不再是罪的勞僕
[00:08:33.000 --> 00:08:34.000]  我想問大家
[00:08:34.000 --> 00:08:35.000]  頂尖梅
[00:08:35.000 --> 00:08:38.000]  你們在實際的生命的經驗裏面
[00:08:38.000 --> 00:08:39.000]  有沒有經驗到
[00:08:39.000 --> 00:08:42.000]  我不再受罪的合制
[00:08:42.000 --> 00:08:44.000]  有沒有經驗過
[00:08:44.000 --> 00:08:45.000]  你可能說
[00:08:45.000 --> 00:08:47.000]  不是啊 牧師
[00:08:47.000 --> 00:08:50.000]  每一個基督徒都會犯罪的
[00:08:50.000 --> 00:08:51.000]  絕對是
[00:08:51.000 --> 00:08:54.000]  每一個基督徒都會犯罪
[00:08:54.000 --> 00:08:55.000]  不過我想大家要留意
[00:08:55.000 --> 00:08:58.000]  清楚一個很重要的分別
[00:08:58.000 --> 00:08:59.000]  如果我們生命
[00:08:59.000 --> 00:09:01.000]  沒有耶穌基督的時候
[00:09:01.000 --> 00:09:02.000]  大家要清楚
[00:09:02.000 --> 00:09:05.000]  我們是沒有選擇地
[00:09:05.000 --> 00:09:08.000]  仍然是罪的勞僕
[00:09:08.000 --> 00:09:11.000]  我們沒有任何的自由
[00:09:11.000 --> 00:09:12.000]  能力
[00:09:12.000 --> 00:09:13.000]  去活一個
[00:09:13.000 --> 00:09:16.000]  完全沒有罪的人生
[00:09:16.000 --> 00:09:18.000]  我們沒有選擇
[00:09:18.000 --> 00:09:22.000]  但是當我們的舊惡與耶穌基督
[00:09:22.000 --> 00:09:24.000]  一同被釘在十字架上的時候
[00:09:24.000 --> 00:09:26.000]  真實的信徒
[00:09:26.000 --> 00:09:29.000]  是會從罪的權能
[00:09:29.000 --> 00:09:32.000]  和枷鎖裏面被釋放出來的
[00:09:32.000 --> 00:09:34.000]  不過
[00:09:34.000 --> 00:09:40.000]  罪仍然可以引誘我們犯罪
[00:09:40.000 --> 00:09:41.000]  因為為什麼
[00:09:41.000 --> 00:09:43.000]  因為我們今天仍然活在一個
[00:09:43.000 --> 00:09:46.000]  罪惡的世界裏面
[00:09:46.000 --> 00:09:48.000]  保羅很清楚這個
[00:09:48.000 --> 00:09:52.000]  情慾與聖靈相爭的事實
[00:09:52.000 --> 00:09:54.000]  所以他在《羅馬書》的七章
[00:09:54.000 --> 00:09:55.000]  他這樣說
[00:09:55.000 --> 00:09:57.000]  立之為善由得我
[00:09:57.000 --> 00:09:59.000]  只是行出來由不得我
[00:09:59.000 --> 00:10:01.000]  我生命裏面好像有兩個路
[00:10:01.000 --> 00:10:02.000]  一個要我向東
[00:10:02.000 --> 00:10:03.000]  一個要我向西
[00:10:03.000 --> 00:10:04.000]  一個要我行善
[00:10:04.000 --> 00:10:06.000]  一個要我行惡
[00:10:06.000 --> 00:10:07.000]  我真是苦
[00:10:07.000 --> 00:10:12.000]  誰能可以幫我脫離這個罪惡
[00:10:12.000 --> 00:10:18.000]  誰能可以幫我脫離這個取死的身體
[00:10:18.000 --> 00:10:19.000]  一個想我行善
[00:10:19.000 --> 00:10:21.000]  一個想我行惡
[00:10:21.000 --> 00:10:25.000]  雖然保羅在這個內心的掙扎裏面
[00:10:25.000 --> 00:10:28.000]  受到很大的痛苦和掙扎
[00:10:28.000 --> 00:10:29.000]  不過
[00:10:29.000 --> 00:10:31.000]  好像拿渣
[00:10:31.000 --> 00:10:34.000]  他有一顆藥丸可以幫他
[00:10:34.000 --> 00:10:39.000]  來得著讓他的身體得著他抱有的控制
[00:10:39.000 --> 00:10:40.000]  我們雖然沒有這顆藥丸
[00:10:40.000 --> 00:10:42.000]  但是保羅告訴我們
[00:10:42.000 --> 00:10:44.000]  他找到一個途徑
[00:10:44.000 --> 00:10:48.000]  讓我們可以按著聖靈而活
[00:10:48.000 --> 00:10:49.000]  什麼行徑
[00:10:49.000 --> 00:10:50.000]  什麼方法
[00:10:50.000 --> 00:10:51.000]  就是說
[00:10:51.000 --> 00:10:53.000]  靠著我們主耶穌基督
[00:10:53.000 --> 00:11:04.000]  就能脫離這個罪與聖靈之間的爭戰
[00:11:04.000 --> 00:11:12.000]  耶穌基督是我們聖靈與肉體之間爭戰的唯一出路
[00:11:12.000 --> 00:11:13.000]  為什麼
[00:11:13.000 --> 00:11:15.000]  為什麼耶穌基督是唯一的出路
[00:11:15.000 --> 00:11:17.000]  因為保羅說得很清楚
[00:11:17.000 --> 00:11:19.000]  羅馬書的八章一到二節
[00:11:19.000 --> 00:11:20.000]  保羅說
[00:11:20.000 --> 00:11:21.000]  在基督耶穌裏面
[00:11:21.000 --> 00:11:26.000]  我們真心相信耶穌基督的人就不再被定罪
[00:11:26.000 --> 00:11:27.000]  為什麼
[00:11:27.000 --> 00:11:30.000]  因為次生命聖靈的律
[00:11:30.000 --> 00:11:34.000]  在耶穌基督裏面釋放了我們所有的罪人
[00:11:34.000 --> 00:11:38.000]  使我們脫離罪與死的律法
[00:11:38.000 --> 00:11:39.000]  換言之
[00:11:39.000 --> 00:11:41.000]  我們真心相信耶穌基督的人
[00:11:41.000 --> 00:11:47.000]  我們已經從死亡與罪惡的律裏面釋放出來
[00:11:47.000 --> 00:11:51.000]  並不像那些非信徒
[00:11:51.000 --> 00:11:53.000]  不信耶穌基督的人
[00:11:53.000 --> 00:11:56.000]  他們仍然活在罪惡的權勢之下
[00:11:56.000 --> 00:11:57.000]  但是
[00:11:57.000 --> 00:11:59.000]  真心相信耶穌基督的人
[00:11:59.000 --> 00:12:03.000]  我們已經脫離了罪惡的合制
[00:12:03.000 --> 00:12:05.000]  不過我們接下來要問的問題就是
[00:12:05.000 --> 00:12:07.000]  不是啊 牧師
[00:12:07.000 --> 00:12:10.000]  強如保羅這個這麼厲害的人
[00:12:10.000 --> 00:12:11.000]  剛才我還沒說
[00:12:11.000 --> 00:12:13.000]  在生命裏面有很大的掙扎
[00:12:13.000 --> 00:12:18.000]  這個掙扎使他發出生命裏面的一個吶喊
[00:12:18.000 --> 00:12:20.000]  我真是苦
[00:12:20.000 --> 00:12:22.000]  為什麼
[00:12:22.000 --> 00:12:26.000]  最近我家裏那部咖啡機壞了
[00:12:26.000 --> 00:12:29.000]  買了這部咖啡機回來之後
[00:12:29.000 --> 00:12:33.000]  我發現整個咖啡沒有那種咖啡油脂
[00:12:33.000 --> 00:12:35.000]  大家喜歡喝咖啡的話
[00:12:35.000 --> 00:12:36.000]  我相信你也喜歡喝
[00:12:36.000 --> 00:12:39.000]  咖啡表面淺啡色那一層
[00:12:39.000 --> 00:12:40.000]  那是最好吃的
[00:12:40.000 --> 00:12:42.000]  我發現我新那部咖啡機
[00:12:42.000 --> 00:12:46.000]  沒有那個油脂出現
[00:12:46.000 --> 00:12:49.000]  我就去追尋什麼原因
[00:12:49.000 --> 00:12:53.000]  後來我發現有兩個最重要的可能性
[00:12:53.000 --> 00:12:54.000]  第一個可能性
[00:12:54.000 --> 00:12:56.000]  那部咖啡機本身有問題
[00:12:56.000 --> 00:12:59.000]  做不到那個最好吃的油脂出來
[00:12:59.000 --> 00:13:00.000]  第二個可能性
[00:13:00.000 --> 00:13:02.000]  我不懂得用
[00:13:02.000 --> 00:13:03.000]  是不是
[00:13:03.000 --> 00:13:04.000]  兩個可能性
[00:13:04.000 --> 00:13:06.000]  同樣
[00:13:06.000 --> 00:13:09.000]  我們今天作為基督徒
[00:13:09.000 --> 00:13:11.000]  我們仍然會犯罪
[00:13:11.000 --> 00:13:12.000]  為什麼
[00:13:12.000 --> 00:13:16.000]  有兩個最大的可能性
[00:13:16.000 --> 00:13:17.000]  第一
[00:13:17.000 --> 00:13:19.000]  我們的軟弱
[00:13:19.000 --> 00:13:21.000]  我們的問題
[00:13:21.000 --> 00:13:23.000]  我們做不到
[00:13:23.000 --> 00:13:24.000]  第二個原因呢
[00:13:24.000 --> 00:13:26.000]  第二個原因
[00:13:26.000 --> 00:13:28.000]  有沒有可能
[00:13:28.000 --> 00:13:30.000]  有沒有可能
[00:13:30.000 --> 00:13:31.000]  當我們說
[00:13:31.000 --> 00:13:36.000]  我們在罪惡的枷鎖裡面被釋放出來
[00:13:36.000 --> 00:13:37.000]  有沒有可能
[00:13:37.000 --> 00:13:41.000]  我們其實還沒有完全被釋放呢
[00:13:41.000 --> 00:13:42.000]  有沒有可能
[00:13:42.000 --> 00:13:43.000]  當我們說
[00:13:43.000 --> 00:13:46.000]  我們的舊我被釘死在十字架上的時候
[00:13:46.000 --> 00:13:47.000]  有沒有可能
[00:13:47.000 --> 00:13:50.000]  我們的舊我不是完全被釘死呢
[00:13:50.000 --> 00:13:55.000]  而今天我們仍然被未釘死的舊我所控制著呢
[00:13:55.000 --> 00:13:58.000]  有沒有可能
[00:13:58.000 --> 00:14:01.000]  我記得我小時候
[00:14:01.000 --> 00:14:04.000]  我有一次父親在街市
[00:14:04.000 --> 00:14:05.000]  我小時候
[00:14:05.000 --> 00:14:06.000]  大家知道什麼年代嗎
[00:14:06.000 --> 00:14:08.000]  在街市買一隻雞
[00:14:08.000 --> 00:14:09.000]  原來那個年代
[00:14:09.000 --> 00:14:10.000]  我不知道現在是不是
[00:14:10.000 --> 00:14:11.000]  那個年代買雞的時候
[00:14:11.000 --> 00:14:13.000]  如果你叫老闆幫你宰雞的時候
[00:14:13.000 --> 00:14:15.000]  大家說給錢而已
[00:14:15.000 --> 00:14:16.000]  我爸爸很節儉
[00:14:16.000 --> 00:14:17.000]  他說不用 不用
[00:14:17.000 --> 00:14:19.000]  節儉一點
[00:14:19.000 --> 00:14:20.000]  就這樣給我一隻雞
[00:14:20.000 --> 00:14:21.000]  我回去自己搞定
[00:14:21.000 --> 00:14:22.000]  那就回去搞定
[00:14:22.000 --> 00:14:24.000]  拿著一隻雞回家的時候
[00:14:24.000 --> 00:14:26.000]  手起刀落
[00:14:26.000 --> 00:14:28.000]  你知道接著什麼事發生嗎
[00:14:28.000 --> 00:14:30.000]  鬆了一隻手
[00:14:30.000 --> 00:14:32.000]  哇 這隻雞
[00:14:32.000 --> 00:14:33.000]  雞頭
[00:14:33.000 --> 00:14:34.000]  掉了一點點
[00:14:34.000 --> 00:14:36.000]  還沒完全掉下來
[00:14:36.000 --> 00:14:38.000]  整個屋子半飛半走
[00:14:38.000 --> 00:14:40.000]  半飛半走
[00:14:40.000 --> 00:14:42.000]  哇
[00:14:42.000 --> 00:14:46.000]  場面相當壯觀
[00:14:46.000 --> 00:14:48.000]  簡直是
[00:14:48.000 --> 00:14:50.000]  到我現在還記得
[00:14:50.000 --> 00:14:53.000]  整個屋子所有傢俬都是血
[00:14:53.000 --> 00:14:54.000]  啊
[00:14:54.000 --> 00:14:56.000]  我的經驗告訴大家
[00:14:56.000 --> 00:14:59.000]  原來我雞頭還沒斬
[00:14:59.000 --> 00:15:00.000]  斬了
[00:15:00.000 --> 00:15:01.000]  快要掉了
[00:15:01.000 --> 00:15:04.000]  那隻雞還可以飛
[00:15:04.000 --> 00:15:06.000]  不過
[00:15:06.000 --> 00:15:10.000]  那隻雞的終極命運
[00:15:10.000 --> 00:15:11.000]  不能逃避
[00:15:11.000 --> 00:15:12.000]  可能其實
[00:15:12.000 --> 00:15:13.000]  那隻雞在飛的時候
[00:15:13.000 --> 00:15:15.000]  那隻雞已經死了
[00:15:15.000 --> 00:15:19.000]  不過在終極命運還沒到之前
[00:15:19.000 --> 00:15:21.000]  你會發覺那隻雞仍然有破壞力
[00:15:21.000 --> 00:15:23.000]  仍然可以帶來很多破壞
[00:15:23.000 --> 00:15:25.000]  其實同樣
[00:15:25.000 --> 00:15:28.000]  當耶穌基督在十字架上
[00:15:28.000 --> 00:15:31.000]  為我人類受死的時候
[00:15:31.000 --> 00:15:34.000]  雖然這個律法
[00:15:34.000 --> 00:15:37.000]  已經被耶穌基督的死亡所
[00:15:37.000 --> 00:15:38.000]  什麼
[00:15:38.000 --> 00:15:41.000]  完全的滿足了
[00:15:41.000 --> 00:15:43.000]  再完
[00:15:43.000 --> 00:15:48.000]  也因為耶穌基督的死而被破解
[00:15:48.000 --> 00:15:49.000]  撒旦
[00:15:49.000 --> 00:15:53.000]  不能夠再用律法來控制我們
[00:15:53.000 --> 00:15:55.000]  不過
[00:15:55.000 --> 00:15:57.000]  這個魔鬼
[00:15:57.000 --> 00:16:00.000]  仍然可以使用這個情慾的世界
[00:16:00.000 --> 00:16:02.000]  來引誘人犯罪
[00:16:02.000 --> 00:16:04.000]  所以
[00:16:04.000 --> 00:16:08.000]  基督徒仍然會犯罪的原因
[00:16:08.000 --> 00:16:11.000]  並不是因為耶穌基督
[00:16:11.000 --> 00:16:15.000]  有徹底擊破罪惡的權勢
[00:16:15.000 --> 00:16:17.000]  而是因為
[00:16:17.000 --> 00:16:21.000]  撒旦的終極命運
[00:16:21.000 --> 00:16:23.000]  在神的計劃裡面
[00:16:23.000 --> 00:16:25.000]  還沒到時候
[00:16:25.000 --> 00:16:26.000]  不過
[00:16:26.000 --> 00:16:27.000]  在他面對
[00:16:27.000 --> 00:16:33.000]  或者是接受這個終極的命運之前
[00:16:33.000 --> 00:16:34.000]  這個撒旦
[00:16:34.000 --> 00:16:38.000]  仍然會帶來世界很多的破壞
[00:16:38.000 --> 00:16:39.000]  不過雖然是這樣
[00:16:39.000 --> 00:16:42.000]  基督徒不需要感到懼怕
[00:16:42.000 --> 00:16:45.000]  因為
