
[00:00:00.000 --> 00:00:01.960]  各位電容姐妹 平安
[00:02:30.440 --> 00:02:32.720]  只有父知道我們不知道
[00:02:32.720 --> 00:02:33.600]  但有一件事情
[00:02:33.600 --> 00:02:35.320]  你必須要知道的就是
[00:02:35.320 --> 00:02:38.280]  當聖靈降臨在你們身上的時候
[00:02:38.280 --> 00:02:40.600]  你們就得著能力
[00:02:40.600 --> 00:02:41.440]  要在耶路撒冷
[00:02:41.440 --> 00:02:42.400]  猶太權地和撒瑪利亞
[00:02:42.400 --> 00:02:46.360]  直到第幾做我的見證
[00:02:46.360 --> 00:02:48.440]  這是耶穌基督所應許他們的
[00:02:48.440 --> 00:02:50.800]  而且要他們等候在耶路撒冷
[00:02:50.800 --> 00:02:53.520]  直到他們領受聖靈的降臨
[00:02:53.520 --> 00:02:55.360]  我們繼續看到五行節的時候
[00:02:55.360 --> 00:02:56.920]  使徒聖像第二章
[00:02:56.920 --> 00:02:59.280]  聖靈真的是如火如風一樣
[00:02:59.280 --> 00:03:01.600]  降臨在這一百二十個人身上
[00:03:01.600 --> 00:03:03.760]  他們就說起別國的幻言來
[00:03:03.760 --> 00:03:06.280]  得著聖靈的能力
[00:03:06.280 --> 00:03:07.680]  因此今天我們來思想
[00:03:07.680 --> 00:03:10.080]  從使徒形狀裡面來思想
[00:03:10.080 --> 00:03:12.840]  門徒們領受了聖靈以後
[00:03:12.840 --> 00:03:16.080]  聖靈所帶來美好的祝福有三方面
[00:03:16.080 --> 00:03:16.800]  換句話說
[00:03:16.800 --> 00:03:19.480]  使徒形狀也可以說是聖靈形狀
[00:03:19.480 --> 00:03:22.240]  那是講到聖靈如何透過門徒們
[00:03:22.240 --> 00:03:25.560]  來彰顯神奇妙的作為在他們當中
[00:03:25.560 --> 00:03:28.000]  凡是領受聖靈充滿的人
[00:03:28.000 --> 00:03:30.640]  也一樣會領受聖靈充滿所帶來
[00:03:30.640 --> 00:03:32.440]  這三方面的祝福
[00:03:32.440 --> 00:03:34.200]  請問禮拜五 禮拜六晚上
[00:03:34.200 --> 00:03:36.440]  領受聖靈充滿的人舉手一下
[00:03:36.440 --> 00:03:37.880]  如果要感謝讚美主
[00:03:37.880 --> 00:03:40.200]  如果你真正領受了聖靈的充滿
[00:03:40.200 --> 00:03:42.480]  或者今天帶回領受聖靈的充滿
[00:03:42.480 --> 00:03:44.400]  這以下的三方面的祝福
[00:03:44.400 --> 00:03:46.320]  也一樣要領到你
[00:03:46.320 --> 00:03:47.960]  不單只是領到門徒們
[00:03:47.960 --> 00:03:48.720]  阿們
[00:03:48.720 --> 00:03:49.840]  首先地
[00:03:49.840 --> 00:03:51.920]  聖靈充滿所帶來的結果是怎麼樣
[00:03:51.920 --> 00:03:53.600]  不再憂傷
[00:03:53.600 --> 00:03:54.800]  因為有主
[00:03:54.800 --> 00:03:55.720]  同在的喜樂
[00:03:55.720 --> 00:03:56.840]  一起講一遍來
[00:03:56.840 --> 00:03:58.680]  不再憂傷
[00:03:58.680 --> 00:03:59.800]  因為有主
[00:03:59.800 --> 00:04:02.240]  同在的喜樂
[00:04:02.240 --> 00:04:05.040]  你可以想像當耶穌就在釋善的時候
[00:04:05.040 --> 00:04:08.040]  告訴他們祂要離開他們
[00:04:08.040 --> 00:04:09.200]  要被賣
[00:04:09.200 --> 00:04:10.320]  被審判
[00:04:10.320 --> 00:04:12.560]  然後被釘死在十字架上
[00:04:12.560 --> 00:04:14.760]  門徒是何等的憂傷啊
[00:04:14.760 --> 00:04:15.760]  我們跟隨你
[00:04:15.760 --> 00:04:17.760]  跟隨了三年半的時間
[00:04:17.760 --> 00:04:19.360]  如今你要離開我們
[00:04:19.360 --> 00:04:20.960]  我們該如何呢
[00:04:20.960 --> 00:04:22.320]  何去何從
[00:04:22.320 --> 00:04:24.240]  是你何等的憂傷
[00:04:24.240 --> 00:04:26.680]  當五行節聖靈降臨在他們身上的時候
[00:04:26.680 --> 00:04:31.920]  他們馬上經歷了聖靈與他們同在所帶來的喜樂
[00:04:31.920 --> 00:04:37.520]  聖靈的同在就代表主耶穌基督永遠與他們同在
[00:04:37.520 --> 00:04:40.440]  因此他們有說不出來的喜樂
[00:04:40.440 --> 00:04:43.680]  他們的生命因此被聖靈完全地翻轉
[00:04:43.680 --> 00:04:45.840]  不單只是這一百二十個人
[00:04:45.840 --> 00:04:48.800]  當彼得傳講那美好的福音信息的時候
[00:04:48.800 --> 00:04:51.320]  當天就有多少人信主啊
[00:04:51.320 --> 00:04:52.840]  三千人信主
[00:04:52.840 --> 00:04:54.440]  他們一樣被聖靈充滿
[00:04:54.440 --> 00:04:57.680]  得著聖靈主同在所帶來的喜樂
[00:04:57.680 --> 00:04:58.760]  如何知道呢
[00:04:58.760 --> 00:04:59.520]  我們來看看
[00:04:59.520 --> 00:05:03.120]  使徒學那第二章的四十四節到四十七節
[00:05:03.120 --> 00:05:06.120]  這裡說信的人包括這三千人
[00:05:06.120 --> 00:05:09.120]  都在一處繁物共用
[00:05:09.120 --> 00:05:13.600]  並且賣的田場家業照個人所需用的分給個人
[00:05:13.600 --> 00:05:14.800]  四十六節這裡說
[00:05:14.800 --> 00:05:18.240]  他們天天不是有時候不是隔一天
[00:05:18.240 --> 00:05:20.880]  而是天天同心合意
[00:05:20.880 --> 00:05:24.240]  懇切地在店裡且在家中掰餅
[00:05:24.240 --> 00:05:28.080]  成做歡喜誠實的新用飯
[00:05:28.080 --> 00:05:30.120]  詐美神得眾名的喜愛
[00:05:30.120 --> 00:05:31.240]  主將怎麼樣
[00:05:31.240 --> 00:05:37.400]  得救的人天天加給他們
[00:05:37.400 --> 00:05:39.400]  這是他們被聖靈充滿以後
[00:05:39.400 --> 00:05:42.200]  有主同在帶出來的喜樂
[00:05:42.200 --> 00:05:43.720]  生命不再一樣
[00:05:43.720 --> 00:05:45.440]  不再以自我為中心
[00:05:45.440 --> 00:05:47.120]  仍是以主為中心
[00:05:47.120 --> 00:05:49.320]  不再是過他們自己想過的生活
[00:05:49.320 --> 00:05:51.360]  仍是想到主要如何
[00:05:51.360 --> 00:05:54.440]  帶領他們過每天不一樣的生活
[00:05:54.440 --> 00:05:58.640]  因此從這幾節聖經你們看到非常重要的
[00:05:58.640 --> 00:06:01.360]  當他們有主同在帶出來的喜樂的時候
[00:06:01.360 --> 00:06:03.160]  他們的生命就是不一樣
[00:06:03.160 --> 00:06:04.160]  兩方面的彰顯
[00:06:04.160 --> 00:06:05.080]  首先第一
[00:06:05.080 --> 00:06:05.760]  他們怎麼樣
[00:06:05.760 --> 00:06:08.400]  切實地彼此相愛
[00:06:08.400 --> 00:06:09.640]  當被聖靈充滿以後
[00:06:09.640 --> 00:06:11.120]  神的靈住在他們裡面以後
[00:06:11.120 --> 00:06:12.240]  他們有主的喜樂
[00:06:12.240 --> 00:06:16.880]  他們就能夠切實地彼此相愛
[00:06:16.880 --> 00:06:19.920]  變賣田產家業
[00:06:19.920 --> 00:06:21.880]  分給那些有需要的人
[00:06:21.880 --> 00:06:22.720]  而且聖靈告訴我們
[00:06:22.720 --> 00:06:24.080]  他們是自願的
[00:06:24.080 --> 00:06:24.960]  如果是被避的話
[00:06:24.960 --> 00:06:26.120]  那是共產主義
[00:06:26.120 --> 00:06:27.600]  他們是自願的
[00:06:27.600 --> 00:06:29.920]  自願地變賣田產家業
[00:06:29.920 --> 00:06:31.520]  能夠把有多的
[00:06:31.520 --> 00:06:33.160]  能夠分給那些有需要的人
[00:06:33.160 --> 00:06:36.760]  因此他們切實地彼此相愛
[00:06:36.760 --> 00:06:39.040]  他們的確歷行了
[00:06:39.040 --> 00:06:40.640]  耶穌基督在約翰福音第十三章
[00:06:40.640 --> 00:06:41.280]  告訴他們的
[00:06:41.280 --> 00:06:43.760]  你們若有彼此相愛的心
[00:06:43.760 --> 00:06:45.560]  眾人因此就認出
[00:06:45.560 --> 00:06:46.800]  你們是什麼
[00:06:46.800 --> 00:06:49.920]  我的門徒了
[00:06:49.920 --> 00:06:51.160]  非常明顯的
[00:06:51.160 --> 00:06:52.760]  主同在的喜樂
[00:06:52.760 --> 00:06:55.440]  幫助他們能夠切實地彼此相愛
[00:06:55.440 --> 00:06:56.120]  不但如此
[00:06:56.120 --> 00:06:59.600]  他們天天在殿裡面拜稟聚會
[00:06:59.600 --> 00:07:00.720]  那他們是怎麼樣
[00:07:00.720 --> 00:07:03.280]  他們同心合一地敬拜主
[00:07:03.280 --> 00:07:06.880]  一起來說同心合一地敬拜主
[00:07:06.880 --> 00:07:08.800]  聖靈充滿所帶來的結果
[00:07:08.800 --> 00:07:10.760]  由主同在所帶來的喜樂
[00:07:10.760 --> 00:07:12.880]  使大家能夠同心合意
[00:07:12.880 --> 00:07:14.040]  一起來敬拜主
[00:07:14.040 --> 00:07:14.880]  一起來拜稟
[00:07:14.880 --> 00:07:16.280]  一起來聚會
[00:07:16.280 --> 00:07:18.760]  過去可能彼此有一些不同的意見
[00:07:18.760 --> 00:07:20.040]  不同的看法
[00:07:20.040 --> 00:07:21.280]  甚至不同的個性
[00:07:21.280 --> 00:07:22.080]  生活習慣
[00:07:22.080 --> 00:07:24.080]  使他們不能夠同心合意
[00:07:24.080 --> 00:07:26.240]  如今因為有聖靈的充滿
[00:07:26.240 --> 00:07:28.880]  他們有主同在所帶來的喜樂
[00:07:28.880 --> 00:07:31.840]  他們可以同心合意地敬拜讚美主
[00:07:31.840 --> 00:07:32.960]  結果是什麼
[00:07:32.960 --> 00:07:37.080]  主就將得救的靈人數天天加給他們
[00:07:37.080 --> 00:07:39.400]  他們得眾名的喜愛
[00:07:39.400 --> 00:07:40.880]  相信他們切實地彼此相愛
[00:07:40.880 --> 00:07:42.840]  不但在教會裡面彼此相愛
[00:07:42.840 --> 00:07:44.840]  也把這樣基督的愛
[00:07:44.840 --> 00:07:48.240]  能夠分享到他們的左鄰右舍
[00:07:48.240 --> 00:07:50.560]  給看到他們同心合意地敬拜
[00:07:50.560 --> 00:07:52.000]  彼此相愛的心
[00:07:52.000 --> 00:07:54.960]  眾人不但是認出他們是主的門徒
[00:07:54.960 --> 00:07:57.720]  也願意來歸向耶穌基督
[00:07:57.720 --> 00:08:02.080]  結果就把得救的人數天天加給耶路撒冷的教會
[00:08:02.080 --> 00:08:04.600]  從三千人一直增加到五千人
[00:08:04.600 --> 00:08:05.880]  繼續地增加
[00:08:05.880 --> 00:08:08.240]  這是耶路撒冷教會一開始
[00:08:08.240 --> 00:08:10.680]  就是這樣轟轟烈烈的開始
[00:08:10.680 --> 00:08:14.000]  而且是帶來極大的復興阿們
[00:08:14.000 --> 00:08:17.440]  上上禮拜三我們剛剛從短圈隊從瓜地馬拉回來
[00:08:17.440 --> 00:08:20.640]  我們繼續看到我們的分壇在瓜地馬拉這個城市裡面
[00:08:20.640 --> 00:08:23.040]  的確也是聖靈充滿了教會
[00:08:23.040 --> 00:08:24.360]  過去三年多來
[00:08:24.360 --> 00:08:28.720]  我們可以說他們在這種非常憂傷難過的日子度過了
[00:08:28.720 --> 00:08:30.680]  他們現在經歷了聖靈的充滿
[00:08:30.680 --> 00:08:32.120]  主同在帶來的喜樂
[00:08:32.120 --> 00:08:35.960]  你可以在崇拜會當中感受到那種聖靈
[00:08:35.960 --> 00:08:39.000]  同在那種主同在所帶來的喜樂
[00:08:39.000 --> 00:08:40.880]  看看下面幾張相片
[00:08:40.880 --> 00:08:44.320]  我們禮拜天他們是租用一個俱樂部裡面的敬拜
[00:08:44.320 --> 00:08:47.320]  你看帝王姊妹在前面跳舞
[00:08:47.320 --> 00:08:49.040]  大家在那裡敬拜詐美
[00:08:49.040 --> 00:08:51.200]  我們的主充滿喜樂
[00:08:51.200 --> 00:08:53.040]  再看下一張
[00:08:53.040 --> 00:08:56.800]  大家都非常投入地在那裡敬拜詐美主
[00:08:56.800 --> 00:08:59.840]  同心合意不在憂傷
[00:08:59.840 --> 00:09:04.440]  我們感受到喜樂的靈就充滿在整個會堂當中
[00:09:04.440 --> 00:09:05.520]  不然是如此
[00:09:05.520 --> 00:09:06.480]  看到這個教會
[00:09:06.480 --> 00:09:09.440]  我們的分堂不但是能夠同心合意服事主
[00:09:09.440 --> 00:09:11.080]  也看到他們的愛心
[00:09:11.080 --> 00:09:12.480]  彼此相愛
[00:09:12.480 --> 00:09:17.640]  這個愛也湧流到他們所接觸的這些社區
[00:09:17.640 --> 00:09:18.960]  特別是我們這次去的時候
[00:09:18.960 --> 00:09:22.080]  他們特別安排我們第一天就到一個非常偏遠的
[00:09:22.080 --> 00:09:24.080]  開車幾乎兩個小時的地方
[00:09:24.080 --> 00:09:27.080]  到一個非常貧困的鄉下
[00:09:27.080 --> 00:09:29.240]  住在山坡裡面的人
[00:09:29.240 --> 00:09:30.480]  看到他們非常的貧困
[00:09:30.480 --> 00:09:32.760]  真的是沒有足夠的飲食
[00:09:32.760 --> 00:09:36.400]  一個十七歲的母親才十七歲
[00:09:36.400 --> 00:09:39.240]  因為營養不良沒有辦法有足夠的奶
[00:09:39.240 --> 00:09:42.320]  來餵她自己親生的嬰孩
[00:09:42.320 --> 00:09:43.680]  這麼貧窮的地方
[00:09:43.680 --> 00:09:46.720]  但是這個教會因為有主同在帶來的喜樂
[00:09:46.720 --> 00:09:49.120]  他們的愛就湧流到這個社區去
[00:09:49.120 --> 00:09:50.680]  所以我們帶什麼去探望他們呢
[00:09:50.680 --> 00:09:51.800]  我們帶了玉米
[00:09:51.800 --> 00:09:53.040]  他們的主食
[00:09:53.040 --> 00:09:53.960]  帶了雞蛋
[00:09:53.960 --> 00:09:54.560]  帶了油
[00:09:54.560 --> 00:09:56.400]  一包一包的送給這些人
[00:09:56.400 --> 00:09:58.400]  看看這個圖畫
[00:09:58.400 --> 00:10:00.720]  他們住在非常簡陋的地方
[00:10:00.720 --> 00:10:02.960]  這個媽媽就是十七歲的媽媽抱著小孩
[00:10:02.960 --> 00:10:04.320]  然後這個她的母親
[00:10:04.320 --> 00:10:05.840]  住在非常簡陋的地方
[00:10:05.840 --> 00:10:07.960]  根本是沒有牆的
[00:10:07.960 --> 00:10:09.680]  基本上就是一些柱子這樣搭起來
[00:10:09.680 --> 00:10:10.720]  然後裡面呢
[00:10:10.720 --> 00:10:12.920]  我看到裡面的柱子真的是已經破爛了
[00:10:12.920 --> 00:10:15.000]  不能再破爛 又髒又爛
[00:10:15.000 --> 00:10:17.200]  哇 就住在那個地方
[00:10:17.200 --> 00:10:20.720]  當他領受我們所給他的玉米油
[00:10:20.720 --> 00:10:21.880]  跟這個雞蛋的時候
[00:10:21.880 --> 00:10:22.480]  非常感動
[00:10:22.480 --> 00:10:25.120]  他們都酷作來領受
[00:10:25.120 --> 00:10:25.920]  我們不但是如此
[00:10:25.920 --> 00:10:27.800]  我們也為那些有需要的人禱告
[00:10:27.800 --> 00:10:29.840]  教會的地公前輩非常任性
[00:10:29.840 --> 00:10:30.920]  我們有十幾個人
[00:10:30.920 --> 00:10:32.120]  跟我們一起到這個地方去
[00:10:32.120 --> 00:10:33.760]  為他們來禱告
[00:10:33.760 --> 00:10:36.200]  每一次為這些貧困的
[00:10:36.200 --> 00:10:37.520]  這些人禱告的時候
[00:10:37.520 --> 00:10:39.880]  他們都是流著眼淚
[00:10:39.880 --> 00:10:41.320]  敬禮了神的愛
[00:10:41.320 --> 00:10:42.800]  敬禮了神
[00:10:42.800 --> 00:10:44.400]  自己的感動在他們心中
[00:10:44.400 --> 00:10:46.840]  我們看到當聖靈充滿的時候
[00:10:46.840 --> 00:10:48.680]  我們真的不再憂傷
[00:10:48.680 --> 00:10:50.800]  我們能夠充滿主同在的喜樂
[00:10:50.800 --> 00:10:51.920]  可以走出去
[00:10:51.920 --> 00:10:53.440]  走到我們的社區
[00:10:53.440 --> 00:10:55.920]  同樣當你被聖靈充滿以後
[00:10:55.920 --> 00:10:57.760]  主的喜樂在你的心中
[00:10:57.760 --> 00:11:00.240]  你開始要想到怎麼讓主的愛
[00:11:00.240 --> 00:11:03.240]  也能夠流到你身邊左右有需要的人
[00:11:03.240 --> 00:11:05.680]  看看你的左鄰右舍有什麼需要
[00:11:05.680 --> 00:11:07.080]  好讓主能夠透過你
[00:11:07.080 --> 00:11:09.400]  因為聖靈主同在的喜樂
[00:11:09.400 --> 00:11:10.800]  能夠將主的愛
[00:11:10.800 --> 00:11:12.720]  一樣能夠分享給那些有需要的人
[00:11:12.720 --> 00:11:13.640]  阿們
[00:11:13.640 --> 00:11:14.840]  這是第一件我們看見
[00:11:14.840 --> 00:11:16.440]  聖靈充滿在耶路撒冷教會所
[00:11:16.440 --> 00:11:17.920]  帶來的一個結果
[00:11:17.920 --> 00:11:19.040]  不再憂傷
[00:11:19.040 --> 00:11:21.360]  他們滿有主同在的喜樂
[00:11:21.360 --> 00:11:22.000]  阿們
[00:11:22.000 --> 00:11:22.880]  然後第二
[00:11:22.880 --> 00:11:24.000]  他們不再恐懼
[00:11:24.000 --> 00:11:25.080]  因為有什麼
[00:11:25.080 --> 00:11:25.920]  聖靈的恩高
[00:11:25.920 --> 00:11:26.880]  一起來講一遍
[00:11:26.880 --> 00:11:28.160]  不再恐懼
[00:11:28.160 --> 00:11:32.000]  應有聖靈的恩高
[00:11:32.000 --> 00:11:33.160]  你可以想像
[00:11:33.160 --> 00:11:34.240]  幾天前
[00:11:34.240 --> 00:11:36.800]  當耶穌基督被抓拿
[00:11:36.800 --> 00:11:38.520]  然後被審判
[00:11:38.520 --> 00:11:39.680]  在這個過程當中
[00:11:39.680 --> 00:11:42.560]  門徒們是多麼的害怕恐懼
[00:11:42.560 --> 00:11:43.520]  關起門來
[00:11:43.520 --> 00:11:44.560]  鎖起門來
[00:11:44.560 --> 00:11:45.440]  都不敢出門
[00:11:45.440 --> 00:11:46.520]  躲起來
[00:11:46.520 --> 00:11:48.240]  害怕他們同樣也被抓去
[00:11:48.240 --> 00:11:50.240]  同樣被釘在獅子架上
[00:11:50.240 --> 00:11:52.120]  他們何等的恐懼害怕
[00:11:52.120 --> 00:11:54.840]  生活在恐懼的陰影底下
[00:11:54.840 --> 00:11:58.600]  這不是我們這兩三年的觀景嗎
[00:11:58.600 --> 00:12:01.360]  當我們看見聖靈降臨的時候
[00:12:01.360 --> 00:12:03.200]  五行節來臨的時候
[00:12:03.200 --> 00:12:05.600]  門徒們不再一樣
[00:12:05.600 --> 00:12:07.200]  他們不再恐懼了
[00:12:07.200 --> 00:12:08.960]  因為聖靈充滿了他們
[00:12:08.960 --> 00:12:11.480]  直到耶穌基督從此裡復活了
[00:12:11.480 --> 00:12:13.840]  戰勝過黑暗死亡的權柄
[00:12:13.840 --> 00:12:15.640]  戰勝過魔鬼撒旦的權柄
[00:12:15.640 --> 00:12:18.160]  因此他們滿有聖靈的恩高
[00:12:18.160 --> 00:12:20.720]  不再一樣就是不一樣
[00:12:20.720 --> 00:12:23.880]  所以彼得這位過去非常害怕
[00:12:23.880 --> 00:12:25.520]  膽小的彼得
[00:12:25.520 --> 00:12:27.640]  那天就站起來在眾人面前
[00:12:27.640 --> 00:12:29.440]  講了一篇福音的信息
[00:12:29.440 --> 00:12:30.920]  強有能力
[00:12:30.920 --> 00:12:32.320]  滿有權別的信息
[00:12:32.320 --> 00:12:33.760]  帶領多少人信主啊
[00:12:33.760 --> 00:12:34.720]  三千人信主
[00:12:34.720 --> 00:12:36.960]  你看看彼得講到的過程
[00:12:36.960 --> 00:12:38.120]  大家有什麼反應呢
[00:12:38.120 --> 00:12:38.920]  看第二章
[00:12:38.920 --> 00:12:39.720]  使徒信仰第二章
[00:12:39.720 --> 00:12:41.680]  三十七節 三十八節
[00:12:41.680 --> 00:12:43.560]  眾人聽見這話
[00:12:43.560 --> 00:12:45.200]  覺得雜心
[00:12:45.200 --> 00:12:47.840]  就對彼得和其餘的使徒們說
[00:12:47.840 --> 00:12:51.880]  弟兄們 我們當怎樣行
[00:12:51.880 --> 00:12:53.840]  彼得說你們個人要悔改
[00:12:53.840 --> 00:12:55.840]  奉耶穌基督的名受洗
[00:12:55.840 --> 00:12:57.520]  教你們的罪得赦
[00:12:57.520 --> 00:13:01.320]  就必領受所賜的聖靈
[00:13:01.320 --> 00:13:04.240]  你不要忘記這些問彼得跟約翰的人說
[00:13:04.240 --> 00:13:05.680]  我們當怎麼行的人
[00:13:05.680 --> 00:13:07.800]  這些來自幾天前
[00:13:07.800 --> 00:13:09.560]  在彼得面前大聲喊說
[00:13:09.560 --> 00:13:10.640]  釘他十字架
[00:13:10.640 --> 00:13:13.920]  釘他十字架的這一群人
[00:13:13.920 --> 00:13:16.120]  如今在耶路撒冷聽見
[00:13:16.120 --> 00:13:18.200]  彼得那一篇強而有力
[00:13:18.200 --> 00:13:20.080]  充滿權柄能力的信息以後
[00:13:20.080 --> 00:13:22.000]  覺得雜心
[00:13:22.000 --> 00:13:25.160]  弟兄們 我們當怎樣行
[00:13:25.160 --> 00:13:26.840]  所以彼得直接了當告訴他們說
[00:13:26.840 --> 00:13:28.600]  你們個人要悔改
[00:13:28.600 --> 00:13:30.600]  奉基督耶穌的名
[00:13:30.600 --> 00:13:32.560]  就是你們被你們釘的
[00:13:32.560 --> 00:13:34.240]  耶穌基督的名受洗
[00:13:34.240 --> 00:13:35.640]  使你們罪得赦免
[00:13:35.640 --> 00:13:38.120]  必領受所賜給你們的聖靈
[00:13:38.120 --> 00:13:39.400]  我們看見聖靈的大能
[00:13:39.400 --> 00:13:41.360]  真的在使徒們身上
[00:13:41.360 --> 00:13:43.160]  充滿了恩高
[00:13:43.160 --> 00:13:44.920]  這個恩高就是不一樣
[00:13:44.920 --> 00:13:46.320]  這個恩高能夠幫助他們
[00:13:46.320 --> 00:13:48.240]  做他們過去所不能做的事情
[00:13:48.240 --> 00:13:51.000]  過去是膽怯 害怕
[00:13:51.000 --> 00:13:52.320]  因為聖靈充滿了緣故
[00:13:52.320 --> 00:13:54.160]  他們就領受這樣的恩高
[00:13:54.160 --> 00:13:57.320]  他們就大膽傳福音的勇氣
[00:13:57.320 --> 00:13:58.360]  就加給他們了
[00:13:58.360 --> 00:14:00.400]  阿們
[00:14:00.400 --> 00:14:02.720]  聖靈恩高很明顯的兩方面
[00:14:02.720 --> 00:14:05.200]  第一方面就是大膽傳福音的勇氣
[00:14:05.200 --> 00:14:09.600]  告訴我們聖靈有大膽傳福音的勇氣
[00:14:09.600 --> 00:14:11.480]  大膽傳福音的勇氣
[00:14:11.480 --> 00:14:14.600]  曾經三次不認主的彼得
[00:14:14.600 --> 00:14:17.320]  現在竟然站在眾人面前
[00:14:17.320 --> 00:14:19.840]  能夠把這樣那個福音的信息
[00:14:19.840 --> 00:14:21.600]  講得非常的清楚
[00:14:21.600 --> 00:14:24.320]  叫人感覺到雜心
[00:14:24.320 --> 00:14:27.200]  是三千人因此歸入耶穌基督的名下
[00:14:27.200 --> 00:14:28.480]  不但是如此
[00:14:28.480 --> 00:14:29.440]  聖靈告訴我們說
[00:14:29.440 --> 00:14:30.800]  第二天他們到美門去的時候
[00:14:30.800 --> 00:14:31.960]  看到一個斜腿的人
[00:14:31.960 --> 00:14:33.040]  斜了四十幾年
[00:14:33.040 --> 00:14:35.120]  四十幾歲的人
