
[00:00:00.000 --> 00:00:03.480]  以色列書46章第三節到第四節
[00:11:03.080 --> 00:11:05.080]  所以他想要把這個
[00:11:05.080 --> 00:11:06.080]  因為他自己很累
[00:11:06.080 --> 00:11:09.080]  所以女兒看著他就很體貼
[00:11:09.080 --> 00:11:10.080]  就跟他爸爸講說
[00:11:10.080 --> 00:11:11.080]  他說爸爸
[00:11:11.080 --> 00:11:16.080]  我可以幫你拿這個包裹
[00:11:16.080 --> 00:11:19.080]  這個傳道人看到女兒這樣說
[00:11:19.080 --> 00:11:20.080]  就心裡想說
[00:11:20.080 --> 00:11:22.080]  他說女兒
[00:11:22.080 --> 00:11:26.080]  你自己兩隻腿都癱瘓了
[00:11:26.080 --> 00:11:28.080]  你自己連抱自己都動不了了
[00:11:28.080 --> 00:11:32.080]  你怎麼會去抱這個包裹呢
[00:11:32.080 --> 00:11:34.080]  這個女兒講了一段
[00:11:34.080 --> 00:11:35.080]  讓他很得
[00:11:35.080 --> 00:11:36.080]  好像神透過這個女兒
[00:11:36.080 --> 00:11:38.080]  跟他講了這段話
[00:11:38.080 --> 00:11:39.080]  他說Daddy
[00:11:39.080 --> 00:11:43.080]  如果你把包裹交給我
[00:11:43.080 --> 00:11:45.080]  當你抱著我的時候
[00:11:45.080 --> 00:11:49.080]  我就可以拿著包裹
[00:11:49.080 --> 00:11:54.080]  聽得懂這意思嗎
[00:11:54.080 --> 00:11:56.080]  他的意思就是說
[00:11:56.080 --> 00:11:57.080]  雖然我不能夠
[00:11:57.080 --> 00:12:02.080]  但是他的心裡面想要幫助這個爸爸
[00:12:02.080 --> 00:12:04.080]  所以他說我抱著這個包裹
[00:12:04.080 --> 00:12:05.080]  Daddy
[00:12:05.080 --> 00:12:06.080]  你抱著我的時候
[00:12:06.080 --> 00:12:10.080]  我就可以拿著這個包裹
[00:12:10.080 --> 00:12:14.080]  這句話其實
[00:12:14.080 --> 00:12:15.080]  神接著這一句話
[00:12:15.080 --> 00:12:20.080]  也讓這個傳道人再一次的明白
[00:12:20.080 --> 00:12:23.080]  神他抱著我們
[00:12:23.080 --> 00:12:24.080]  很多時候在我們人生當中
[00:12:24.080 --> 00:12:26.080]  我們可能身上有重擔
[00:12:26.080 --> 00:12:28.080]  我們有許多的難處
[00:12:28.080 --> 00:12:31.080]  我們覺得我們承受不了了
[00:12:31.080 --> 00:12:33.080]  但是神他抱我們
[00:12:33.080 --> 00:12:36.080]  神懷揣我們
[00:12:36.080 --> 00:12:40.080]  在許多的重擔壓力之下
[00:12:40.080 --> 00:12:41.080]  弟兄姊妹
[00:12:41.080 --> 00:12:43.080]  你記得一件事情
[00:12:43.080 --> 00:12:47.080]  神他是保抱我們的神
[00:12:47.080 --> 00:12:49.080]  神是他會帶著我們
[00:12:49.080 --> 00:12:51.080]  走過這些困難的神
[00:12:51.080 --> 00:12:52.080]  神是在我們面臨到
[00:12:52.080 --> 00:12:54.080]  有時候我們真的是走不下去了
[00:12:54.080 --> 00:12:55.080]  人生當中有許多的難處
[00:12:55.080 --> 00:12:57.080]  有許多的一些苦難
[00:12:57.080 --> 00:12:58.080]  好像有些時候
[00:12:58.080 --> 00:13:00.080]  重擔加到一個地步
[00:13:00.080 --> 00:13:01.080]  讓我們覺得說
[00:13:01.080 --> 00:13:02.080]  我們沒有辦法
[00:13:02.080 --> 00:13:04.080]  有時候心裡記得一件事情
[00:13:04.080 --> 00:13:08.080]  上帝要帶你走過
[00:13:08.080 --> 00:13:15.080]  這個寶寶
[00:13:15.080 --> 00:13:17.080]  這個寶寶在原文裡面
[00:13:17.080 --> 00:13:21.080]  他其實是一個
[00:13:21.080 --> 00:13:22.080]  Live up
[00:13:22.080 --> 00:13:24.080]  把他舉起來
[00:13:24.080 --> 00:13:27.080]  或者是帶著
[00:13:27.080 --> 00:13:29.080]  承擔這樣子的意思
[00:13:29.080 --> 00:13:32.080]  懷揣在原文的意思是
[00:13:32.080 --> 00:13:34.080]  Carry 背負
[00:13:34.080 --> 00:13:37.080]  所以這兩個意思其實有點類似的
[00:13:37.080 --> 00:13:39.080]  都在表示說神會
[00:13:39.080 --> 00:13:42.080]  他要來Carry我們
[00:13:42.080 --> 00:13:43.080]  他要來帶領我們
[00:13:43.080 --> 00:13:44.080]  他要承擔我們
[00:13:44.080 --> 00:13:48.080]  他要把我們Live up
[00:13:48.080 --> 00:13:52.080]  我們的天父是這樣子一位神的
[00:13:52.080 --> 00:13:53.080]  我還記得
[00:13:53.080 --> 00:13:54.080]  我們在宣教工廠的時候
[00:13:54.080 --> 00:13:59.080]  那時候我們生了老二
[00:13:59.080 --> 00:14:04.080]  我們老二他也是比較特別的
[00:14:04.080 --> 00:14:05.080]  他從出生
[00:14:05.080 --> 00:14:10.080]  他就只喜歡男生不喜歡女生
[00:14:10.080 --> 00:14:11.080]  應該這樣正確講
[00:14:11.080 --> 00:14:16.080]  他只喜歡男生抱不喜歡女生抱
[00:14:16.080 --> 00:14:21.080]  所以我們回去台灣
[00:14:21.080 --> 00:14:23.080]  到了我們雙方的家庭裡面
[00:14:23.080 --> 00:14:26.080]  到我們家的時候
[00:14:26.080 --> 00:14:28.080]  他一哭
[00:14:28.080 --> 00:14:31.080]  那麼這時候我的大嫂就要去抱他
[00:14:31.080 --> 00:14:33.080]  但是我大嫂去抱他
[00:14:33.080 --> 00:14:35.080]  他不要他抱
[00:14:35.080 --> 00:14:36.080]  然後二嫂去抱他
[00:14:36.080 --> 00:14:38.080]  他也不讓他抱
[00:14:38.080 --> 00:14:39.080]  奇怪了
[00:14:39.080 --> 00:14:40.080]  大哥去抱他
[00:14:40.080 --> 00:14:41.080]  他就讓他抱
[00:14:41.080 --> 00:14:43.080]  二哥去他讓他抱
[00:14:43.080 --> 00:14:46.080]  所以只要是男的就讓他抱
[00:14:46.080 --> 00:14:47.080]  所以這些大哥二哥
[00:14:47.080 --> 00:14:49.080]  平常不帶抱孩子的
[00:14:49.080 --> 00:14:51.080]  那一天就發揮了
[00:14:51.080 --> 00:14:55.080]  他一生最多時間抱孩子
[00:14:55.080 --> 00:14:56.080]  我們到了台北
[00:14:56.080 --> 00:14:59.080]  我自己岳父母家的時候
[00:14:59.080 --> 00:15:01.080]  因為我們一家人回去
[00:15:01.080 --> 00:15:04.080]  他們就幫我們很小的一個房子
[00:15:04.080 --> 00:15:08.080]  所以就有一個好像小的地下室
[00:15:08.080 --> 00:15:11.080]  所以我們就全家就住在地下室裡面
[00:15:11.080 --> 00:15:13.080]  那麼我們老二他那時候還是baby
[00:15:13.080 --> 00:15:15.080]  所以我們就把他放在嬰兒床
[00:15:15.080 --> 00:15:20.080]  你知道那種嬰兒床裡面
[00:15:20.080 --> 00:15:23.080]  他晚上一哭
[00:15:23.080 --> 00:15:25.080]  那個房間
[00:15:25.080 --> 00:15:26.080]  台北的那個房子
[00:15:26.080 --> 00:15:28.080]  都是鼻子都連接的
[00:15:28.080 --> 00:15:30.080]  所以我們又怕他吵到岳父母
[00:15:30.080 --> 00:15:32.080]  又怕他吵到鄰居
[00:15:32.080 --> 00:15:33.080]  所以他一哭的時候
[00:15:33.080 --> 00:15:35.080]  就要把他抱起來
[00:15:35.080 --> 00:15:37.080]  那誰去抱呢
[00:15:37.080 --> 00:15:41.080]  我啊
[00:15:41.080 --> 00:15:44.080]  今天是母親節
[00:15:44.080 --> 00:15:46.080]  但是因為他只要男生
[00:15:46.080 --> 00:15:49.080]  所以我就去抱他
[00:15:49.080 --> 00:15:50.080]  我一抱起來
[00:15:50.080 --> 00:15:53.080]  他就不哭了
[00:15:53.080 --> 00:15:56.080]  每天晚上就這樣子抱起來
[00:15:56.080 --> 00:15:57.080]  然後不哭了
[00:15:57.080 --> 00:15:58.080]  再把他放回去
[00:15:58.080 --> 00:15:59.080]  輕輕放下去
[00:15:59.080 --> 00:16:00.080]  看他睡著了
[00:16:00.080 --> 00:16:02.080]  放下去對不對
[00:16:02.080 --> 00:16:04.080]  你們有經驗都知道我在講什麼
[00:16:04.080 --> 00:16:07.080]  然後當他一放下去的時候
[00:16:07.080 --> 00:16:08.080]  趕快就這樣
[00:16:08.080 --> 00:16:09.080]  又哭了
[00:16:09.080 --> 00:16:12.080]  然後又再抱
[00:16:12.080 --> 00:16:14.080]  整個晚上就這樣子
[00:16:14.080 --> 00:16:16.080]  後來弄得我背都痛了
[00:16:16.080 --> 00:16:18.080]  受傷
[00:16:18.080 --> 00:16:20.080]  受內傷
[00:16:20.080 --> 00:16:21.080]  不是外面的傷
[00:16:21.080 --> 00:16:22.080]  是內傷
[00:16:22.080 --> 00:16:24.080]  後來我們到哥斯大黎家去
[00:16:24.080 --> 00:16:25.080]  看那邊的弟兄姊妹
[00:16:25.080 --> 00:16:26.080]  因為我們在那邊學習西班牙
[00:16:26.080 --> 00:16:27.080]  我們學了一年
[00:16:27.080 --> 00:16:28.080]  我們回去看弟兄姊妹的時候
[00:16:28.080 --> 00:16:30.080]  有一個教會的長輩八十幾歲
[00:16:30.080 --> 00:16:32.080]  他聽說我這個背疼
[00:16:32.080 --> 00:16:33.080]  他就說好
[00:16:33.080 --> 00:16:34.080]  我來幫你
[00:16:34.080 --> 00:16:36.080]  他說他會拔罐
[00:16:36.080 --> 00:16:38.080]  我第一次經驗到拔罐的果效
[00:16:38.080 --> 00:16:41.080]  他就給我拔了八個罐
[00:16:41.080 --> 00:16:42.080]  用火罐
[00:16:42.080 --> 00:16:47.080]  拔完之後就好了
[00:16:47.080 --> 00:16:53.080]  這是我深刻的體會到
[00:16:53.080 --> 00:16:56.080]  深刻的體會到
[00:16:56.080 --> 00:16:59.080]  抱孩子
[00:16:59.080 --> 00:17:02.080]  真是不容易的一件事情
[00:17:02.080 --> 00:17:04.080]  所以我們想想看
[00:17:04.080 --> 00:17:06.080]  從小到大的時候
[00:17:06.080 --> 00:17:09.080]  母親抱孩子
[00:17:09.080 --> 00:17:12.080]  不知道花了多少的工夫
[00:17:12.080 --> 00:17:13.080]  體力上面
[00:17:13.080 --> 00:17:14.080]  身體上面
[00:17:14.080 --> 00:17:16.080]  付出了多少的代價
[00:17:16.080 --> 00:17:20.080]  在丟生命經歷這件事情
[00:17:20.080 --> 00:17:22.080]  上帝在這個地方
[00:17:22.080 --> 00:17:23.080]  其實這段聖經裡面
[00:17:23.080 --> 00:17:24.080]  祂是講到
[00:17:24.080 --> 00:17:26.080]  以色列當時候
[00:17:26.080 --> 00:17:30.080]  他們要面臨到亡國了
[00:17:30.080 --> 00:17:33.080]  猶大國
[00:17:33.080 --> 00:17:36.080]  他們要面臨到亡國了
[00:17:36.080 --> 00:17:37.080]  這時候神就跟他們講說
[00:17:37.080 --> 00:17:41.080]  祂說你們自從生下
[00:17:41.080 --> 00:17:42.080]  就蒙我寶寶
[00:17:42.080 --> 00:17:44.080]  祂要提醒他們一件事情
[00:17:44.080 --> 00:17:46.080]  就是說你們這些
[00:17:46.080 --> 00:17:47.080]  經歷到這些
[00:17:47.080 --> 00:17:48.080]  因為你們犯罪
[00:17:48.080 --> 00:17:49.080]  你們不聽話
[00:17:49.080 --> 00:17:52.080]  所以這些強敵要來打你們
[00:17:52.080 --> 00:17:55.080]  這是目的是什麼
[00:17:55.080 --> 00:17:57.080]  是為了讓你們能夠會戰
[00:17:57.080 --> 00:17:59.080]  可是請你們記得一件事情
[00:17:59.080 --> 00:18:00.080]  就算如此
[00:18:00.080 --> 00:18:03.080]  以色列家你們這些餘生的
[00:18:03.080 --> 00:18:04.080]  你們從出生的時候
[00:18:04.080 --> 00:18:06.080]  就蒙我的寶寶
[00:18:06.080 --> 00:18:08.080]  你們從出生的時候
[00:18:08.080 --> 00:18:09.080]  就蒙我懷揣
[00:18:09.080 --> 00:18:11.080]  你們是我所愛的
[00:18:11.080 --> 00:18:14.080]  弟兄姊妹
[00:18:14.080 --> 00:18:17.080]  神對我們的愛
[00:18:17.080 --> 00:18:21.080]  是這樣子的無微不至
[00:18:21.080 --> 00:18:22.080]  在你人生當中
[00:18:22.080 --> 00:18:24.080]  經歷到再多的難處的時候
[00:18:24.080 --> 00:18:26.080]  你記得一件事情
[00:18:26.080 --> 00:18:29.080]  神祂永遠永遠
[00:18:29.080 --> 00:18:30.080]  祂要帶領我們
[00:18:30.080 --> 00:18:33.080]  走過這個艱難的過程
[00:18:33.080 --> 00:18:37.080]  所以神的愛是一個關顧
[00:18:37.080 --> 00:18:38.080]  是一個保抱
[00:18:38.080 --> 00:18:40.080]  是一個養育
[00:18:40.080 --> 00:18:43.080]  是一個關懷的愛
