
[00:00:00.000 --> 00:00:03.860]  大陸的聖誕節
[00:04:57.660 --> 00:05:00.020]  竟然有人來引據這句話來說
[00:05:00.020 --> 00:05:00.820]  世雖道微
[00:05:00.820 --> 00:05:02.540]  他說這個世界沒有公道的
[00:05:02.540 --> 00:05:03.540]  世界上沒有公道
[00:05:03.540 --> 00:05:05.740]  我們這樣的雜碎店
[00:05:05.740 --> 00:05:08.340]  我們這樣的一個
[00:05:08.340 --> 00:05:10.300]  交足碎的話呢
[00:05:10.300 --> 00:05:11.180]  交足了碎
[00:05:11.180 --> 00:05:12.620]  就生存不了的
[00:05:12.620 --> 00:05:13.580]  就生存不到
[00:05:13.580 --> 00:05:15.100]  不交足碎呢
[00:05:15.100 --> 00:05:17.300]  我有犯法我又做不出
[00:05:17.300 --> 00:05:18.620]  有犯法又做不到
[00:05:18.620 --> 00:05:20.620]  最慘就是你這些這樣的客人
[00:05:20.620 --> 00:05:21.620]  最慘就是你們這樣的客人
[00:05:21.620 --> 00:05:23.700]  你都又整天說不交碎
[00:05:23.700 --> 00:05:24.700]  來到說又不用交碎
[00:05:24.700 --> 00:05:26.060]  現金交易
[00:05:26.060 --> 00:05:26.940]  現金交易
[00:05:26.940 --> 00:05:28.820]  就是叫我出那份碎
[00:05:28.820 --> 00:05:29.740]  叫我出那份
[00:05:29.740 --> 00:05:31.700]  世雖道微
[00:05:31.700 --> 00:05:32.860]  世雖道微
[00:05:32.860 --> 00:05:34.060]  暴雪
[00:05:34.060 --> 00:05:35.100]  邪恨
[00:05:35.100 --> 00:05:36.820]  到處都有人這樣做
[00:05:36.820 --> 00:05:37.740]  就是
[00:05:37.740 --> 00:05:38.700]  別說暴行
[00:05:38.700 --> 00:05:39.180]  哪裡都有
[00:05:39.180 --> 00:05:39.940]  因為他這樣說
[00:05:39.940 --> 00:05:42.300]  我就有很多機會跟他傾聖經了
[00:05:42.300 --> 00:05:43.420]  如果他聽他這麼講
[00:05:43.420 --> 00:05:45.500]  人的罪性是怎樣
[00:05:45.500 --> 00:05:46.660]  人的罪性是怎樣
[00:05:46.660 --> 00:05:47.660]  講了這麼久
[00:05:47.660 --> 00:05:48.420]  講了這麼久
[00:05:48.420 --> 00:05:49.780]  他好像很公義
[00:05:49.780 --> 00:05:50.700]  他好像很公義
[00:05:50.700 --> 00:05:52.980]  那你自己又是不是這樣的人呢
[00:05:52.980 --> 00:05:55.100]  你自己是不是也是這樣的人呢
[00:05:55.100 --> 00:05:56.020]  他沒得答
[00:05:56.020 --> 00:05:56.780]  他沒有回答
[00:05:56.780 --> 00:05:58.260]  鄭太英姐們
[00:05:58.260 --> 00:06:00.780]  的而且確這個世界裏面
[00:06:00.780 --> 00:06:01.460]  就是這個世界
[00:06:01.460 --> 00:06:03.700]  我們活在一個矛盾的當中
[00:06:03.700 --> 00:06:05.100]  我們活在矛盾當中
[00:06:05.100 --> 00:06:08.380]  我們很想這個世界以公義而行事
[00:06:08.380 --> 00:06:10.500]  我們很希望這個世界能以公義行事
[00:06:10.500 --> 00:06:11.740]  但是我們發覺原來
[00:06:11.740 --> 00:06:13.180]  當我們行了公義的時候
[00:06:13.180 --> 00:06:14.740]  可能有很多的事
[00:06:14.740 --> 00:06:16.820]  也都在那裏做錯了
[00:06:16.820 --> 00:06:18.140]  害了其他的人
[00:06:18.140 --> 00:06:19.220]  當我們可能在
[00:06:19.220 --> 00:06:20.700]  以為是行公義的時候
[00:06:20.700 --> 00:06:22.300]  也可能會害了別人
[00:06:22.300 --> 00:06:23.260]  我記得有一次
[00:06:23.260 --> 00:06:25.380]  我跟一個傳道人聊天的時候
[00:06:25.380 --> 00:06:27.780]  我記得有一次跟一個傳道人聊天的時候
[00:06:27.780 --> 00:06:29.540]  說到我家後院
[00:06:29.540 --> 00:06:30.700]  說家裏後院
[00:06:30.700 --> 00:06:32.020]  那裏種花
[00:06:32.020 --> 00:06:32.820]  種花的
[00:06:32.820 --> 00:06:34.700]  哇 都不明白的
[00:06:34.700 --> 00:06:35.340]  不明白
[00:06:35.340 --> 00:06:36.900]  鄰居都不知道在搞什麼
[00:06:36.900 --> 00:06:38.020]  不知道鄰居在搞什麼
[00:06:38.020 --> 00:06:40.260]  我弄後院 patio
[00:06:40.260 --> 00:06:43.380]  我在整個後院的
[00:06:43.380 --> 00:06:45.860]  那個後院的那些階磚石
[00:06:45.860 --> 00:06:47.340]  這個石板路
[00:06:47.340 --> 00:06:49.580]  我弄4尺乘8尺
[00:06:49.580 --> 00:06:51.540]  我做這個4乘8尺
[00:06:51.540 --> 00:06:53.380]  它是都要弄大一點的
[00:06:53.380 --> 00:06:54.740]  它總要都比我大一點
[00:06:54.740 --> 00:06:56.380]  它要弄8尺乘12尺
[00:06:56.380 --> 00:06:57.860]  它要做8乘11尺
[00:06:57.860 --> 00:06:59.860]  它見到我種玫瑰花
[00:06:59.860 --> 00:07:00.940]  它看我種玫瑰花
[00:07:00.940 --> 00:07:01.860]  我就種一個角落
[00:07:01.860 --> 00:07:03.060]  透過花槽
[00:07:03.060 --> 00:07:05.180]  我在一個角邊搞一個花槽
[00:07:05.180 --> 00:07:07.780]  它整個後院都是玫瑰花
[00:07:07.780 --> 00:07:10.100]  它種滿了整個後院
[00:07:10.100 --> 00:07:11.740]  這個傳媒人這樣跟我分享
[00:07:11.740 --> 00:07:13.540]  這個傳媒人跟我分享
[00:07:13.540 --> 00:07:15.180]  你不要這麼囉唆才行
[00:07:15.180 --> 00:07:16.180]  你不要這麼生氣
[00:07:16.180 --> 00:07:18.220]  這些叫做良性競爭
[00:07:18.220 --> 00:07:19.580]  這叫良性競爭
[00:07:19.580 --> 00:07:20.940]  它種得好
[00:07:20.940 --> 00:07:22.140]  你又種得好
[00:07:22.140 --> 00:07:23.780]  大家不就漂亮了後院
[00:07:23.780 --> 00:07:24.420]  你種得好
[00:07:24.420 --> 00:07:25.180]  他也種得好
[00:07:25.180 --> 00:07:26.940]  不是大家都高興嗎
[00:07:26.940 --> 00:07:29.220]  但當我不種後院的時候
[00:07:29.220 --> 00:07:30.660]  當我不種後院的時候
[00:07:30.660 --> 00:07:31.660]  不剪草呢
[00:07:31.660 --> 00:07:32.140]  不剪草
[00:07:32.140 --> 00:07:33.340]  他又不剪草
[00:07:33.340 --> 00:07:34.500]  他也不剪
[00:07:34.500 --> 00:07:35.900]  因為他說我剪了之後
[00:07:35.900 --> 00:07:36.820]  好像便宜了你
[00:07:36.820 --> 00:07:38.020]  漂亮了這樣
[00:07:38.020 --> 00:07:39.700]  好像我剪了之後
[00:07:39.700 --> 00:07:40.420]  便宜了你了
[00:07:40.420 --> 00:07:41.340]  讓你漂亮了
[00:07:41.340 --> 00:07:42.660]  特別我們兩間屋之間
[00:07:42.660 --> 00:07:44.780]  一起分享那幅草地
[00:07:44.780 --> 00:07:46.660]  特別是我們兩居之間共享的草地
[00:07:46.660 --> 00:07:48.380]  那裏有多少呎地呢
[00:07:48.380 --> 00:07:49.380]  那裏有多大地呢
[00:07:49.380 --> 00:07:51.420]  兩呎乘12呎左右而已
[00:07:51.420 --> 00:07:52.780]  兩呎乘11呎吧
[00:07:52.780 --> 00:07:54.980]  我打算我剪下你剪下
[00:07:54.980 --> 00:07:57.020]  我想我剪一下你剪一下
[00:07:57.020 --> 00:07:58.660]  我剪他又不剪
[00:07:58.660 --> 00:07:59.820]  我剪他又不剪
[00:07:59.820 --> 00:08:01.700]  搞著搞著大家都不剪
[00:08:01.700 --> 00:08:02.660]  結果大家都不剪
[00:08:02.660 --> 00:08:04.180]  中間就爛了
[00:08:04.180 --> 00:08:04.900]  中間就爛了
[00:08:04.900 --> 00:08:05.940]  野草叢生
[00:08:05.940 --> 00:08:07.900]  野草叢生
[00:08:07.900 --> 00:08:09.740]  這個世界就是這樣
[00:08:09.740 --> 00:08:11.020]  這個世界就是這樣
[00:08:11.020 --> 00:08:12.460]  好的可以一起好
[00:08:12.460 --> 00:08:14.260]  有一個良性競爭
[00:08:14.260 --> 00:08:15.300]  好的可以一起好
[00:08:15.300 --> 00:08:16.380]  有一個良性競爭
[00:08:16.380 --> 00:08:18.340]  但如果不好的就一起壞下去
[00:08:18.340 --> 00:08:20.180]  但如果不好的就一起壞下去
[00:08:20.180 --> 00:08:21.780]  在這個世界裏面
[00:08:21.780 --> 00:08:22.620]  在這個世界上
[00:08:22.620 --> 00:08:23.660]  是很矛盾的
[00:08:23.660 --> 00:08:24.660]  很矛盾
[00:08:24.660 --> 00:08:25.620]  我相信我這樣說
[00:08:25.620 --> 00:08:26.660]  你一定有同感
[00:08:26.660 --> 00:08:31.380]  有時做又死
[00:08:31.380 --> 00:08:32.420]  有時做也死
[00:08:32.420 --> 00:08:33.540]  不做也死
[00:08:33.540 --> 00:08:34.500]  不做也死
[00:08:34.500 --> 00:08:35.540]  這個就是人生
[00:08:35.540 --> 00:08:36.180]  這就是人生
[00:08:36.180 --> 00:08:38.660]  那究竟做還是不做好呢
[00:08:38.660 --> 00:08:40.180]  究竟是做還是不做呢
[00:08:40.180 --> 00:08:42.020]  我回到香港的時候
[00:08:42.020 --> 00:08:42.580]  我回到香港
[00:08:42.580 --> 00:08:43.540]  跟一班朋友
[00:08:43.540 --> 00:08:43.940]  跟一班朋友
[00:08:43.940 --> 00:08:45.620]  說到教會的生活
[00:08:45.620 --> 00:08:48.020]  說到教會的生活
[00:08:48.020 --> 00:08:49.460]  有一個弟兄跟我分享
[00:08:49.460 --> 00:08:50.340]  有一個弟兄跟我分享
[00:08:50.340 --> 00:08:52.660]  他說我回到教會真的很無聊
[00:08:52.660 --> 00:08:54.140]  我回到教會覺得無聊
[00:08:54.140 --> 00:08:55.580]  他回了二十多年
[00:08:55.580 --> 00:08:57.100]  他去了二十年
[00:08:57.100 --> 00:08:59.300]  他說我很有盼望地進入會堂
[00:08:59.300 --> 00:09:00.860]  他說我很有盼望地進入會堂
[00:09:00.860 --> 00:09:02.700]  說我很有失望地離開
[00:09:02.700 --> 00:09:04.260]  但是又很失望地離開
[00:09:04.260 --> 00:09:06.940]  無論唱詩
[00:09:06.940 --> 00:09:08.060]  分享
[00:09:08.060 --> 00:09:09.100]  祈禱
[00:09:09.100 --> 00:09:10.500]  全部都是黑板的
[00:09:10.500 --> 00:09:12.100]  全部都是黑板的
[00:09:12.100 --> 00:09:13.180]  黑板
[00:09:13.180 --> 00:09:15.860]  不是黑板
[00:09:15.860 --> 00:09:17.980]  每樣事情都是按程序去做的
[00:09:17.980 --> 00:09:19.340]  每樣事情都是按程序去做的
[00:09:19.340 --> 00:09:20.740]  沒有生命的
[00:09:20.740 --> 00:09:21.260]  沒有生命的
[00:09:21.260 --> 00:09:23.060]  連那個港島的傳導人
[00:09:23.060 --> 00:09:24.420]  連講到
[00:09:24.420 --> 00:09:26.100]  我都不知道他想說什麼
[00:09:26.100 --> 00:09:26.940]  也不知道他想說什麼
[00:09:26.940 --> 00:09:28.980]  又浪費了我二十四分鐘時間
[00:09:28.980 --> 00:09:30.020]  浪費了我二十四分鐘時間
[00:09:30.020 --> 00:09:32.780]  你知道香港港島不能超過二十五分鐘
[00:09:32.780 --> 00:09:34.140]  香港講的不能超過二十五分鐘
[00:09:34.140 --> 00:09:35.900]  多過二十五分鐘我會走的
[00:09:35.900 --> 00:09:37.900]  所以為什麼我們教會少人就是這個原因
[00:09:37.900 --> 00:09:39.660]  因為港島多過二十五分鐘
[00:09:39.660 --> 00:09:40.820]  我們教會也是多過二十五分鐘
[00:09:40.820 --> 00:09:42.700]  浪費時間
[00:09:42.700 --> 00:09:44.380]  但是為什麼我還要回教會呢
[00:09:44.380 --> 00:09:45.900]  為什麼要回教會呢
[00:09:45.900 --> 00:09:46.700]  很矛盾
[00:09:46.700 --> 00:09:48.140]  和生活很矛盾
[00:09:48.140 --> 00:09:48.740]  和生活的矛盾
[00:09:48.740 --> 00:09:50.500]  和敬拜生活都很矛盾
[00:09:50.500 --> 00:09:51.420]  敬拜生活也很矛盾
[00:09:51.420 --> 00:09:52.780]  他說黃牧師
[00:09:52.780 --> 00:09:55.580]  你可不可以把你回教會的秘訣告訴我
[00:09:55.580 --> 00:09:58.340]  能不能讓你回教會的秘訣告訴我呢
[00:09:58.340 --> 00:10:00.100]  今天我希望透過這段聖經
[00:10:00.100 --> 00:10:01.540]  將那個秘訣告訴大家
[00:10:01.540 --> 00:10:03.220]  今天我希望這段聖經
[00:10:03.220 --> 00:10:04.220]  將秘訣告訴大家
[00:10:04.220 --> 00:10:05.780]  每一個人
[00:10:05.780 --> 00:10:07.780]  特別是基督徒
[00:10:07.780 --> 00:10:10.940]  如果你沒有覺得你的生活矛盾的話
[00:10:10.940 --> 00:10:12.540]  沒有覺得你生活矛盾的話
[00:10:12.540 --> 00:10:14.020]  你不是一個真正的基督徒
[00:10:14.020 --> 00:10:15.020]  你不是一個真正的基督徒
[00:10:15.020 --> 00:10:16.340]  因為每一個基督徒
[00:10:16.340 --> 00:10:17.100]  每一個基督徒
[00:10:17.100 --> 00:10:18.780]  都會抱著一個這樣的心態
[00:10:18.780 --> 00:10:20.020]  都會抱著這樣的心態
[00:10:20.020 --> 00:10:21.180]  行公義
[00:10:21.180 --> 00:10:21.580]  行公義
[00:10:21.580 --> 00:10:22.420]  好憐憫
[00:10:22.420 --> 00:10:22.900]  好憐憫
[00:10:22.900 --> 00:10:25.500]  全天卑的心在這個地上生活
[00:10:25.500 --> 00:10:27.180]  全天卑的心在這世上生活
[00:10:27.180 --> 00:10:29.620]  我背著的是尼加書第六章八節
[00:10:29.620 --> 00:10:31.620]  我是說尼加書第六章八節
[00:10:31.620 --> 00:10:33.420]  這個世界就不是這樣的
[00:10:33.420 --> 00:10:35.100]  但這世界不是這樣的
[00:10:35.100 --> 00:10:37.300]  我們當見到矛盾的時候
[00:10:37.300 --> 00:10:38.660]  當我們見到矛盾的時候
[00:10:38.660 --> 00:10:39.580]  我們應該認定
[00:10:39.580 --> 00:10:43.820]  這個不是阻止我們屬靈生命的原因
[00:10:43.820 --> 00:10:45.180]  我們不能當作是
[00:10:45.180 --> 00:10:47.020]  阻止我們生命的原因
[00:10:47.020 --> 00:10:49.980]  原來矛盾在我們生命裏面
[00:10:49.980 --> 00:10:51.580]  矛盾在我們生命裏面
[00:10:51.580 --> 00:10:55.020]  卻是對每一個相信基督耶穌的人
[00:10:55.020 --> 00:10:57.260]  卻是對每一個相信基督耶穌的人
[00:10:57.260 --> 00:11:00.620]  一塊人生的生命的條板
[00:11:00.620 --> 00:11:03.060]  是一塊人生的生命的條板
[00:11:03.060 --> 00:11:06.060]  是一塊人生的生命的條板
[00:11:06.060 --> 00:11:07.700]  是一塊人生的生命的條板
[00:11:07.700 --> 00:11:08.500]  靚姐妹
[00:11:08.500 --> 00:11:11.820]  今天我們看的菲拉比書第一章
[00:11:11.820 --> 00:11:14.060]  今天我們看的菲拉比書第一章
[00:11:14.060 --> 00:11:15.860]  從十二節至十八節
[00:11:15.860 --> 00:11:18.020]  從十二節至十八節
[00:11:18.020 --> 00:11:21.300]  就要告訴我們怎樣面對這些矛盾
[00:11:21.300 --> 00:11:23.260]  就要告訴我們怎樣面對這樣的矛盾
[00:11:23.260 --> 00:11:25.660]  使你和我的屬靈生命
[00:11:25.660 --> 00:11:27.140]  使你和我的屬靈生命
[00:11:27.140 --> 00:11:30.140]  可以更跳進另一個層次
[00:11:30.140 --> 00:11:32.740]  可以更跳進另一個層次
[00:11:32.740 --> 00:11:34.380]  更加貼近神的心牆
[00:11:34.380 --> 00:11:35.700]  更加貼近神的心牆
[00:11:35.700 --> 00:11:38.300]  我們先從這段經文第一章
[00:11:38.300 --> 00:11:40.420]  第十二至十四節先看一下
[00:11:40.420 --> 00:11:43.700]  我們先從這段經文一章
[00:11:43.700 --> 00:11:44.820]  十二至十四節
[00:11:44.820 --> 00:11:46.180]  十二至十四節
[00:11:46.180 --> 00:11:48.980]  這段聖經總共可以分為兩個部分
[00:11:48.980 --> 00:11:51.180]  這段聖經有兩個部分
[00:11:51.180 --> 00:11:52.380]  第一個部分我剛剛說過
[00:11:52.380 --> 00:11:54.900]  十二節至十四節
[00:11:54.900 --> 00:11:57.820]  第一個部分就是一章的十二至十四節
[00:11:57.820 --> 00:12:01.140]  講到我們怎樣去面對從外來的
[00:12:01.140 --> 00:12:04.300]  這種矛盾的一種秘訣
[00:12:04.300 --> 00:12:07.700]  講的就是怎樣應對從外而來的矛盾的秘訣
[00:12:07.700 --> 00:12:10.260]  而從第十五節至第十八節
[00:12:10.260 --> 00:12:11.700]  而從十五到十八節
[00:12:11.700 --> 00:12:14.020]  我們就看一下怎樣從內在
[00:12:14.020 --> 00:12:15.700]  所帶來的一些矛盾
[00:12:15.700 --> 00:12:18.020]  我們怎樣去面對的秘訣
[00:12:18.020 --> 00:12:19.740]  就是從內在的一個矛盾
[00:12:19.740 --> 00:12:21.100]  是怎樣帶來一個秘訣
[00:12:21.100 --> 00:12:23.740]  十二節至十四節這樣講
[00:12:23.740 --> 00:12:25.460]  十二到十四節這樣講
[00:12:25.460 --> 00:12:28.100]  弟兄們,我願意你們知道
[00:12:28.100 --> 00:12:32.140]  我所遭遇的事更是叫福音興旺
[00:12:32.140 --> 00:12:34.460]  以此我受的困所在
[00:12:34.460 --> 00:12:37.460]  御刑全軍和其餘的人中
[00:12:37.460 --> 00:12:40.500]  已經顯明是基督的緣故
[00:12:40.500 --> 00:12:41.020]  十四節
[00:12:41.020 --> 00:12:47.900]  並且那在主裡的弟兄多半因我
[00:12:47.900 --> 00:12:51.220]  受的困所就篤信不疑
[00:12:51.220 --> 00:12:56.180]  越發放膽傳神的道,無所懼怕
[00:12:56.180 --> 00:12:56.700]  十二節
[00:12:56.700 --> 00:12:58.500]  弟兄們,我願意你們知道
[00:12:58.500 --> 00:13:01.500]  我所遭遇的事更是叫福音興旺
[00:13:01.500 --> 00:13:03.620]  以此我受的困所在
[00:13:03.620 --> 00:13:05.620]  御刑全軍和其餘的人中
[00:13:05.620 --> 00:13:08.260]  已經顯明是為基督的緣故
[00:13:08.260 --> 00:13:11.020]  並且那在主裡的弟兄多半因我
[00:13:11.020 --> 00:13:13.580]  受的困所就篤信不疑
[00:13:13.580 --> 00:13:17.220]  越發放膽傳神的道,無所懼怕
[00:13:17.220 --> 00:13:20.060]  菲律賓書的作者保羅
[00:13:20.060 --> 00:13:21.540]  菲律賓書的作者保羅
[00:13:21.540 --> 00:13:23.900]  是一個毫無掩飾的一個人
[00:13:23.900 --> 00:13:25.220]  是一個毫無掩飾的人
[00:13:25.220 --> 00:13:27.660]  用英文說是很透明的
[00:13:27.660 --> 00:13:29.020]  是一個毫無掩飾的
[00:13:29.020 --> 00:13:31.140]  很高透明度的一個人
[00:13:31.140 --> 00:13:32.860]  是一個很高透明度的人
[00:13:32.860 --> 00:13:34.580]  他不單止在前文第一章
[00:13:34.580 --> 00:13:36.420]  第三節到第十一節裏面
[00:13:36.420 --> 00:13:38.540]  將他原本向神的說話
[00:13:38.540 --> 00:13:40.220]  告訴信徒知道
[00:13:40.220 --> 00:13:42.460]  他在前面三章到十一章的時候
[00:13:42.460 --> 00:13:44.660]  將神的話告訴信徒知道
[00:13:44.660 --> 00:13:46.980]  他如今將他自己
[00:13:46.980 --> 00:13:50.140]  如何去處理從外在精緻帶來
[00:13:50.140 --> 00:13:53.660]  給他的矛盾壓力的秘訣
