
[00:00:00.000 --> 00:00:04.800]  丙始媒《詩歌奇音典》的作者
[00:07:01.800 --> 00:07:03.800]  他多有抱負
[00:07:03.800 --> 00:07:06.800]  他想說警惡除奸 對不起
[00:07:06.800 --> 00:07:09.800]  警務處不會再請他
[00:07:09.800 --> 00:07:10.800]  因為他留了案底
[00:07:10.800 --> 00:07:14.800]  一次不忠 就百次不容
[00:07:14.800 --> 00:07:18.800]  這是一個很殘酷的現實
[00:07:18.800 --> 00:07:22.800]  但上帝沒有按這件事對我們
[00:07:22.800 --> 00:07:24.800]  我想我們不止一次不忠
[00:07:24.800 --> 00:07:27.800]  我們是多次不忠
[00:07:27.800 --> 00:07:30.800]  但今天我們竟然能夠站在上帝的面前
[00:07:30.800 --> 00:07:32.800]  我們竟然能夠坐在這裡敬拜上帝
[00:07:32.800 --> 00:07:34.800]  去侍奉上帝
[00:07:34.800 --> 00:07:38.800]  因為上帝仍然給我們機會
[00:07:38.800 --> 00:07:43.800]  對我們不離不棄的愛
[00:07:43.800 --> 00:07:47.800]  若拿的名字的意思是甲子
[00:07:47.800 --> 00:07:49.800]  甲子是傳訊息的
[00:07:49.800 --> 00:07:51.800]  但若拿竟然不去傳訊息
[00:07:51.800 --> 00:07:53.800]  竟然去逃跑
[00:07:53.800 --> 00:07:57.800]  可以說他是死罪一條
[00:07:57.800 --> 00:07:59.800]  但神給他機會
[00:07:59.800 --> 00:08:02.800]  不但沒有刺他死刑
[00:08:02.800 --> 00:08:08.800]  並且奇妙地使用一條大魚救回他的命
[00:08:08.800 --> 00:08:10.800]  在大魚裡面
[00:08:10.800 --> 00:08:13.800]  若拿感受到死亡的臨近
[00:08:13.800 --> 00:08:15.800]  他就覺得自己在地獄裡面
[00:08:15.800 --> 00:08:17.800]  在陰間裡面
[00:08:17.800 --> 00:08:21.800]  和死亡好像面對面那種逼近
[00:08:21.800 --> 00:08:27.800]  以致讓若拿很認真的去反思自己的生命
[00:08:27.800 --> 00:08:31.800]  重塑自己和上帝的關係
[00:08:31.800 --> 00:08:36.800]  體會到救恩是出於神
[00:08:36.800 --> 00:08:40.800]  就因為這三日三夜在魚肚裡
[00:08:40.800 --> 00:08:42.800]  先知的生命改變
[00:08:42.800 --> 00:08:45.800]  他再次回到上帝的身邊
[00:08:45.800 --> 00:08:52.800]  神就給他機會再次履行做先知的責任
[00:08:52.800 --> 00:08:55.800]  神不但對先知忍耐等候
[00:08:55.800 --> 00:08:58.800]  神對尼尼美這個外邦國家
[00:08:58.800 --> 00:09:02.800]  同樣是忍耐等候
[00:09:02.800 --> 00:09:05.800]  他叫先知說再過四日
[00:09:05.800 --> 00:09:08.800]  尼尼美要傾覆了
[00:09:08.800 --> 00:09:13.800]  上帝不要即時向尼尼美執行死刑
[00:09:13.800 --> 00:09:15.800]  神給警告
[00:09:15.800 --> 00:09:20.800]  以下有四十日給他們有思想有悔改的機會
[00:09:20.800 --> 00:09:22.800]  這是上帝不離不棄
[00:09:22.800 --> 00:09:28.800]  對尼尼美忍耐等候的一個很實在的例子
[00:09:28.800 --> 00:09:31.800]  同樣我們也聽到一些
[00:09:31.800 --> 00:09:36.800]  蒙召全世界讀神學的頂子母他們都說
[00:09:36.800 --> 00:09:40.800]  其實上帝在很久之前已經呼召他們
[00:09:40.800 --> 00:09:42.800]  甚至給了印證他們
[00:09:42.800 --> 00:09:45.800]  但他們總是用很多藉口
[00:09:45.800 --> 00:09:48.800]  例如說我都未儲夠錢
[00:09:48.800 --> 00:09:50.800]  例如說我都未結婚
[00:09:50.800 --> 00:09:52.800]  例如說我爸媽不喜歡的
[00:09:52.800 --> 00:09:56.800]  總之任何藉口任何理由都要逃避
[00:09:56.800 --> 00:09:59.800]  甚至延遲上帝對他們的呼召
[00:09:59.800 --> 00:10:02.800]  上帝沒有因為這樣激殺他們
[00:10:02.800 --> 00:10:05.800]  上帝沒有因為這樣放棄他們
[00:10:05.800 --> 00:10:08.800]  最終神的愛感動他們
[00:10:08.800 --> 00:10:11.800]  使他們仍然回應上帝的呼召
[00:10:11.800 --> 00:10:14.800]  這個我們聽到一些神學生或者神學傳道
[00:10:14.800 --> 00:10:17.800]  他們說這些見證
[00:10:17.800 --> 00:10:19.800]  同樣在我們當中
[00:10:19.800 --> 00:10:22.800]  我相信未信耶穌的時候
[00:10:22.800 --> 00:10:24.800]  可能我們用很多時間去拜偶像
[00:10:24.800 --> 00:10:27.800]  我們很熱心去拜偶像得罪上帝
[00:10:27.800 --> 00:10:30.800]  或許我們都是一班
[00:10:30.800 --> 00:10:36.800]  曾經離開上帝離開教會很多年的基督叛徒
[00:10:36.800 --> 00:10:39.800]  但神藉著不同的經歷
[00:10:39.800 --> 00:10:43.800]  不同的方法挽回我們
[00:10:43.800 --> 00:10:46.800]  使我們悔改回到祂的身邊
[00:10:46.800 --> 00:10:49.800]  重要的不是回來接受這場生命堂
[00:10:49.800 --> 00:10:53.800]  重要的是神的愛將我們挽回到祂的裡面
[00:10:53.800 --> 00:10:55.800]  讓我們知道離開祂
[00:10:55.800 --> 00:10:57.800]  我不能做什麼
[00:10:57.800 --> 00:11:00.800]  神不僅愛以色列祂的選民
[00:11:00.800 --> 00:11:05.800]  神也愛拯救真正悔改尋求祂的人
[00:11:05.800 --> 00:11:07.800]  神會給予機會人
[00:11:07.800 --> 00:11:12.800]  而且忍耐等候人的悔改和迴轉
[00:11:12.800 --> 00:11:13.800]  正如彼得說
[00:11:13.800 --> 00:11:14.800]  我們一起看螢幕
[00:11:14.800 --> 00:11:17.800]  主所應許的尚未成就
[00:11:17.800 --> 00:11:19.800]  有人以為神是擔言
[00:11:19.800 --> 00:11:20.800]  其實不是
[00:11:20.800 --> 00:11:22.800]  神是寬容你們
[00:11:22.800 --> 00:11:24.800]  不願有人沉淪
[00:11:24.800 --> 00:11:27.800]  乃願人人都悔改
[00:11:27.800 --> 00:11:30.800]  神不離不棄忍耐等候
[00:11:30.800 --> 00:11:35.800]  這是真神的愛一個很重要的特徵
[00:11:35.800 --> 00:11:37.800]  第二方面
[00:11:37.800 --> 00:11:39.800]  從這段經文的記載裡
[00:11:39.800 --> 00:11:45.800]  真神的愛是充滿憐憫令人難猜
[00:11:45.800 --> 00:11:46.800]  有一段很長的經文
[00:11:46.800 --> 00:11:47.800]  我很想大家一起讀
[00:11:47.800 --> 00:11:49.800]  這是來自和修本
[00:11:49.800 --> 00:11:50.800]  我們一起讀
[00:11:50.800 --> 00:12:19.800]  (主持人翻譯)
[00:12:19.800 --> 00:12:27.800]  (主持人翻譯)
[00:12:50.800 --> 00:13:02.800]  (主持人翻譯)
[00:13:02.800 --> 00:13:04.800]  當你看這個記載的時候
[00:13:04.800 --> 00:13:05.800]  你都會認同
[00:13:05.800 --> 00:13:09.800]  神的愛真是令人難猜
[00:13:09.800 --> 00:13:12.800]  一個這樣的民族都會改變
[00:13:12.800 --> 00:13:14.800]  而且他們的回應行為
[00:13:14.800 --> 00:13:16.800]  不單止是上至君王
[00:13:16.800 --> 00:13:17.800]  下至百姓
[00:13:17.800 --> 00:13:22.800]  甚至連牲畜都要被愛
[00:13:22.800 --> 00:13:25.800]  這幅圖畫很特別
[00:13:25.800 --> 00:13:29.800]  當動物肚餓的時候會怎樣
[00:13:29.800 --> 00:13:32.800]  牠不會說現在主人很淒涼
[00:13:32.800 --> 00:13:33.800]  我們要跟牠合作
[00:13:33.800 --> 00:13:34.800]  不會的
[00:13:34.800 --> 00:13:36.800]  就像小朋友一樣肚餓就叫
[00:13:36.800 --> 00:13:37.800]  送飯又怎樣
[00:13:37.800 --> 00:13:39.800]  我也照樣叫
[00:13:39.800 --> 00:13:42.800]  特首又怎樣
[00:13:42.800 --> 00:13:45.800]  我也照樣叫
[00:13:45.800 --> 00:13:47.800]  為什麼要這樣
[00:13:47.800 --> 00:13:48.800]  一會兒我再解釋
[00:13:48.800 --> 00:13:51.800]  這裡聖經記載極大的城
[00:13:51.800 --> 00:13:53.800]  其實元朗的文字
[00:13:53.800 --> 00:13:57.800]  你們被認為是上帝的大城
[00:13:57.800 --> 00:14:00.800]  原來這個城市在神面前是很重要的
[00:14:00.800 --> 00:14:04.800]  這個城市雖然是很重要
[00:14:04.800 --> 00:14:05.800]  是一個大城
[00:14:05.800 --> 00:14:08.800]  但最後在主前612年的時候
[00:14:08.800 --> 00:14:12.800]  被巴比倫攻破成為廢墟
[00:14:12.800 --> 00:14:16.800]  為什麼被譽為神的大城
[00:14:16.800 --> 00:14:20.800]  如果按照尼尼尼這個本城
[00:14:20.800 --> 00:14:23.800]  它的城周只不過是12公里
[00:14:23.800 --> 00:14:26.800]  不需要行三歷
[00:14:26.800 --> 00:14:29.800]  而尼尼尼城要行三歷的路程
[00:14:29.800 --> 00:14:32.800]  是因為尼尼尼城本城之外
[00:14:32.800 --> 00:14:34.800]  還有另外三個城市
[00:14:34.800 --> 00:14:36.800]  這個我在第一章的時候曾經說過
[00:14:36.800 --> 00:14:38.800]  我不再詳細說了
[00:14:38.800 --> 00:14:41.800]  換言之尼尼尼大城是包括四個城市
[00:14:41.800 --> 00:14:45.800]  如果仙芝要行整個城周
[00:14:45.800 --> 00:14:47.800]  是要三日的路程
[00:14:47.800 --> 00:14:50.800]  結果仙芝只行一日
[00:14:50.800 --> 00:14:52.800]  所以嚴格來說
[00:14:52.800 --> 00:14:53.800]  日南沒有錯
[00:14:53.800 --> 00:14:55.800]  他履行了仙芝的責任
[00:14:55.800 --> 00:14:57.800]  因為經過退休
[00:14:57.800 --> 00:14:59.800]  在餘福裡靈性高超
[00:14:59.800 --> 00:15:02.800]  於是就點對講
[00:15:02.800 --> 00:15:05.800]  講完之後他就不再行
[00:15:05.800 --> 00:15:07.800]  還有兩個城他還沒行
[00:15:07.800 --> 00:15:08.800]  不過很奇妙
[00:15:08.800 --> 00:15:10.800]  雖然仙芝沒有履行
[00:15:10.800 --> 00:15:12.800]  上帝給他的責任
[00:15:12.800 --> 00:15:15.800]  但整個工作不會因此受到損
[00:15:15.800 --> 00:15:20.800]  曾經說那些消息傳到百姓的時候
[00:15:20.800 --> 00:15:23.800]  他們就披麻蒙灰禁食
[00:15:23.800 --> 00:15:25.800]  不單止禁食
[00:15:25.800 --> 00:15:27.800]  當皇帝知道的時候
[00:15:27.800 --> 00:15:29.800]  他甚至宣告
[00:15:29.800 --> 00:15:30.800]  不單止你們要禁食
[00:15:30.800 --> 00:15:34.800]  連你們的牛羊生畜都要禁食
[00:15:34.800 --> 00:15:35.800]  你想想
[00:15:35.800 --> 00:15:38.800]  動物沒得吃的時候會怎樣
[00:15:38.800 --> 00:15:40.800]  就悲鳴
[00:15:40.800 --> 00:15:43.800]  整個城市就落在一個很痛苦
[00:15:43.800 --> 00:15:47.800]  很悲哀的裡面
[00:15:47.800 --> 00:15:51.800]  真神的愛是令人難猜的
[00:15:51.800 --> 00:15:52.800]  為什麼呢
[00:15:52.800 --> 00:15:53.800]  不要忘記
[00:15:53.800 --> 00:15:58.800]  利尼尼城是一個怎樣的城市
[00:15:58.800 --> 00:15:59.800]  聖經說
[00:15:59.800 --> 00:16:02.800]  他們的惡已經達到神的面前
[00:16:02.800 --> 00:16:05.800]  在一章一節有記載
[00:16:05.800 --> 00:16:09.800]  古代近多歷史甚至描述
[00:16:09.800 --> 00:16:12.800]  亞述過利尼尼城的國家
[00:16:12.800 --> 00:16:16.800]  他們是殘酷不仁的
[00:16:16.800 --> 00:16:17.800]  對待敵人
[00:16:17.800 --> 00:16:18.800]  他們會勾他們的舌頭
[00:16:18.800 --> 00:16:20.800]  挽他們的眼
[00:16:20.800 --> 00:16:23.800]  當他們攻破敵人的城的時候
[00:16:23.800 --> 00:16:25.800]  他們會大屠殺
[00:16:25.800 --> 00:16:26.800]  一個不留
[00:16:26.800 --> 00:16:28.800]  男女老少絕不留情
[00:16:28.800 --> 00:16:31.800]  都很像今天的伊斯蘭國
[00:16:31.800 --> 00:16:34.800]  所以在樓書三章一節有記載
[00:16:34.800 --> 00:16:37.800]  禍災者流人血的城
[00:16:37.800 --> 00:16:40.800]  充滿荒詐和強暴
[00:16:40.800 --> 00:16:43.800]  搶奪的事總不止息
[00:16:43.800 --> 00:16:47.800]  一個流人血不眨眼的城市
[00:16:47.800 --> 00:16:49.800]  這樣的百姓
[00:16:49.800 --> 00:16:52.800]  上帝竟然向我們宣告審判
[00:16:52.800 --> 00:16:54.800]  也給機會我們的信息
[00:16:54.800 --> 00:16:56.800]  但更令人難猜的
[00:16:56.800 --> 00:16:59.800]  竟然那些百姓是悔改
[00:16:59.800 --> 00:17:03.800]  由上到下的悔改
[00:17:03.800 --> 00:17:05.800]  不要忘記神是怎樣
[00:17:05.800 --> 00:17:07.800]  神是忌邪的
[00:17:07.800 --> 00:17:09.800]  神一定不會放過你們尼城的人
[00:17:09.800 --> 00:17:12.800]  但好像樓先知一章二節所說
[00:17:12.800 --> 00:17:15.800]  又說是忌邪施暴的神
[00:17:15.800 --> 00:17:17.800]  又說施暴帶有憤怒
[00:17:17.800 --> 00:17:18.800]  向敵人施暴
[00:17:18.800 --> 00:17:20.800]  向他的仇敵懷怒
[00:17:20.800 --> 00:17:23.800]  神應該是這樣才對
[00:17:23.800 --> 00:17:26.800]  但神竟然透過先知說
[00:17:26.800 --> 00:17:28.800]  再過四十日
[00:17:28.800 --> 00:17:30.800]  你們尼城要篇幅
[00:17:30.800 --> 00:17:33.800]  給四十日的機會
[00:17:33.800 --> 00:17:35.800]  以神的屬性
[00:17:35.800 --> 00:17:38.800]  以尼尼比城的底
[00:17:38.800 --> 00:17:42.800]  這些完全是令人難猜的作為
[00:17:42.800 --> 00:17:45.800]  才承受這個責任
[00:17:45.800 --> 00:17:46.800]  真是不容易
[00:17:46.800 --> 00:17:49.800]  他是深入虎穴
[00:17:49.800 --> 00:17:53.800]  向這班很兇的尼尼比城的人
[00:17:53.800 --> 00:17:55.800]  宣告審判信息
[00:17:55.800 --> 00:17:56.800]  簡單來說
[00:17:56.800 --> 00:17:57.800]  他是送死
[00:17:57.800 --> 00:17:59.800]  隨時沒命
[00:17:59.800 --> 00:18:02.800]  但尼尼比城的人的回應
[00:18:02.800 --> 00:18:05.800]  是超過先知
[00:18:05.800 --> 00:18:08.800]  超過我們今天人所能想像
[00:18:08.800 --> 00:18:11.800]  他們是穿麻布
[00:18:11.800 --> 00:18:12.800]  表示什麼
[00:18:12.800 --> 00:18:15.800]  是表示悔改傷痛
[00:18:15.800 --> 00:18:16.800]  坐在灰中
[00:18:16.800 --> 00:18:20.800]  表示一種絕望無助
[00:18:20.800 --> 00:18:24.800]  甚至生畜都要禁食
[00:18:24.800 --> 00:18:27.800]  是表示整個城市
[00:18:27.800 --> 00:18:29.800]  都落入一個非常迫切
[00:18:29.800 --> 00:18:33.800]  悲哀的處境
[00:18:33.800 --> 00:18:35.800]  一個這樣的民族
[00:18:35.800 --> 00:18:38.800]  竟然由上到下都悔改
[00:18:38.800 --> 00:18:40.800]  求告以色列神
[00:18:40.800 --> 00:18:43.800]  是不是很難令我們相信呢?
[00:18:43.800 --> 00:18:45.800]  這個情況就好像
[00:18:45.800 --> 00:18:46.800]  如果有一天
[00:18:46.800 --> 00:18:47.800]  伊斯蘭國有些成員說
[00:18:47.800 --> 00:18:49.800]  我要信耶穌
[00:18:49.800 --> 00:18:53.800]  是令人難以察度的
[00:18:53.800 --> 00:18:55.800]  其實不會
[00:18:55.800 --> 00:18:57.800]  連外邦的水手
[00:18:57.800 --> 00:18:59.800]  當他們面對快要死的時候
[00:18:59.800 --> 00:19:03.800]  他們都向上帝大大的求告
[00:19:03.800 --> 00:19:06.800]  對上帝大大的敬畏
[00:19:06.800 --> 00:19:07.800]  相反
[00:19:07.800 --> 00:19:10.800]  以色列神的指紋卻做不到
[00:19:10.800 --> 00:19:12.800]  聖經記載約拿怎樣
[00:19:12.800 --> 00:19:14.800]  逃到船艙底等死
[00:19:14.800 --> 00:19:16.800]  不叩告上帝
[00:19:16.800 --> 00:19:20.800]  正如神透過先知說
[00:19:20.800 --> 00:19:25.800]  即我僕人眾先知所傳給你的律法
[00:19:25.800 --> 00:19:27.800]  他們卻不聽從
[00:19:27.800 --> 00:19:29.800]  緊硬著頸看
[00:19:29.800 --> 00:19:31.800]  效法他們列祖
[00:19:31.800 --> 00:19:35.800]  神即先知警告以色列指紋
[00:19:35.800 --> 00:19:37.800]  但他們竟然不聽
[00:19:37.800 --> 00:19:41.800]  硬頸繼續效法他們列祖
[00:19:41.800 --> 00:19:45.800]  做一些違背上帝的事情
[00:19:45.800 --> 00:19:48.800]  應該愛神的不愛神
[00:19:48.800 --> 00:19:50.800]  沒可能愛神的
[00:19:50.800 --> 00:19:53.800]  竟然回應上帝的愛
[00:19:53.800 --> 00:19:55.800]  這個如果不是神蹟
[00:19:55.800 --> 00:19:58.800]  還有什麼解釋呢?
[00:19:58.800 --> 00:20:00.800]  正如耶穌說
[00:20:00.800 --> 00:20:02.800]  一個邪惡淫亂的世代
[00:20:02.800 --> 00:20:04.800]  求看神蹟
[00:20:04.800 --> 00:20:06.800]  除了先知約拿的神蹟之外
[00:20:06.800 --> 00:20:09.800]  再沒有神蹟了
[00:20:09.800 --> 00:20:12.800]  約拿三日三夜在漁福裡
[00:20:12.800 --> 00:20:16.800]  人子也要三日三夜在地裡
[00:20:16.800 --> 00:20:18.800]  當審判的時候
[00:20:18.800 --> 00:20:20.800]  你們的人要起來
[00:20:20.800 --> 00:20:22.800]  定這世代的罪
[00:20:22.800 --> 00:20:26.800]  因為他們聽了約拿所傳的
[00:20:26.800 --> 00:20:28.800]  就悔改
[00:20:28.800 --> 00:20:31.800]  一個罪惡滔天的民族
[00:20:31.800 --> 00:20:33.800]  一再去悔改
[00:20:33.800 --> 00:20:36.800]  耶穌說他們可以有資格
[00:20:36.800 --> 00:20:38.800]  去定世人的罪
