
[00:00:00.000 --> 00:00:01.720]  弟兄姊妹大家好嗎?
[00:02:29.640 --> 00:02:34.360]  差不多等了十四年
[00:02:34.360 --> 00:02:37.920]  等了十四年才判刑
[00:02:37.920 --> 00:02:41.000]  我想你們代入角色
[00:02:41.000 --> 00:02:43.480]  那一群的受害者
[00:02:43.480 --> 00:02:45.760]  Kenneth和Nicola
[00:02:45.760 --> 00:02:47.760]  他們的家人
[00:02:47.760 --> 00:02:50.600]  在這十四年一路等候的判刑
[00:02:50.600 --> 00:02:54.480]  他們的心情是怎樣呢
[00:02:54.480 --> 00:02:57.600]  我們不說在監獄那兩個囚犯
[00:02:57.600 --> 00:03:01.040]  我們說受害者的家屬
[00:03:01.040 --> 00:03:02.880]  十四年一路這樣等
[00:03:02.880 --> 00:03:06.040]  一路這樣等
[00:03:06.040 --> 00:03:07.840]  有時我想想如果是我的時候
[00:03:07.840 --> 00:03:09.120]  我會怎樣呢
[00:03:09.120 --> 00:03:10.960]  我會覺得很痛苦
[00:03:10.960 --> 00:03:12.720]  一天都沒有一個了結
[00:03:12.720 --> 00:03:14.320]  有了一個了結就會好一點
[00:03:14.320 --> 00:03:16.160]  我覺得很漫長
[00:03:16.160 --> 00:03:18.000]  甚至可能我內心裡
[00:03:18.000 --> 00:03:20.240]  每一天我都很想著
[00:03:20.240 --> 00:03:23.280]  很憎恨這些囚犯
[00:03:23.280 --> 00:03:24.160]  我可能會問
[00:03:24.160 --> 00:03:26.800]  為什麼還不判他們刑
[00:03:26.800 --> 00:03:29.920]  不判他們死刑都判他們終身監禁
[00:03:29.920 --> 00:03:32.240]  他們罪有應得
[00:03:32.240 --> 00:03:35.520]  因為他們殺害我的親人
[00:03:35.520 --> 00:03:38.400]  這是一個血海深仇
[00:03:38.400 --> 00:03:40.520]  如果你是家屬的時候
[00:03:40.520 --> 00:03:43.320]  你的心裡會怎樣想呢
[00:03:43.320 --> 00:03:45.440]  在聖經裡
[00:03:45.440 --> 00:03:51.200]  藥室也在經歷一段血海深仇
[00:03:51.200 --> 00:03:52.200]  我試著一路說的時候
[00:03:52.200 --> 00:03:54.480]  你試著代入藥室的角色
[00:03:54.480 --> 00:03:58.840]  藥室有十個哥哥
[00:03:58.840 --> 00:04:00.960]  他是雅各的兒子
[00:04:00.960 --> 00:04:02.520]  下一張
[00:04:02.520 --> 00:04:04.600]  我們看看藥室的情況
[00:04:04.600 --> 00:04:05.560]  他有十個
[00:04:05.560 --> 00:04:09.960]  但這十個哥哥是同父異母的
[00:04:09.960 --> 00:04:12.920]  在這個環境裡長大的時候
[00:04:12.920 --> 00:04:16.880]  但是父親很偏心藥室
[00:04:16.880 --> 00:04:19.520]  買東西做事都是先給藥室
[00:04:19.520 --> 00:04:25.440]  一件很漂亮的衣服採衣也是給藥室
[00:04:25.440 --> 00:04:28.840]  這班哥哥很嫉妒
[00:04:28.840 --> 00:04:32.920]  甚至很憎恨藥室
[00:04:32.920 --> 00:04:35.520]  所以有一天他們有機會來了
[00:04:35.520 --> 00:04:37.120]  荒山野嶺
[00:04:37.120 --> 00:04:39.480]  藥室來找他們的時候
[00:04:39.480 --> 00:04:45.720]  看到藥室來的時候
[00:04:45.720 --> 00:04:47.720]  就想著做低他
[00:04:47.720 --> 00:04:50.880]  殺死他
[00:04:50.880 --> 00:04:52.240]  不過後來大哥就說
[00:04:52.240 --> 00:04:54.880]  不要,那個始終是我們兄弟
[00:04:54.880 --> 00:04:56.080]  就找個洞
[00:04:56.080 --> 00:04:57.960]  推了他進去那個洞裡
[00:04:57.960 --> 00:05:00.240]  後來有些人經過
[00:05:00.240 --> 00:05:01.600]  就賣了給那些人
[00:05:01.600 --> 00:05:04.920]  去埃及做奴隸
[00:05:04.920 --> 00:05:07.240]  給自己親生兄弟
[00:05:07.240 --> 00:05:08.600]  又想殺自己
[00:05:08.600 --> 00:05:11.520]  甚至賣自己去做奴隸
[00:05:11.520 --> 00:05:15.080]  藥室的心情是怎麼樣呢?
[00:05:15.080 --> 00:05:18.160]  我們看看藥室人生的歷練是怎樣
[00:05:18.160 --> 00:05:20.200]  去到埃及的時候做奴隸
[00:05:20.200 --> 00:05:21.760]  他去到一個戶尉長
[00:05:21.760 --> 00:05:22.760]  一個埃及的大臣
[00:05:22.760 --> 00:05:25.120]  叫波提弗的家裡面
[00:05:25.120 --> 00:05:26.160]  但很有趣
[00:05:26.160 --> 00:05:29.480]  他被這個主人賞識他
[00:05:29.480 --> 00:05:32.240]  做這個家裡面的主管
[00:05:32.240 --> 00:05:33.640]  但很可惜
[00:05:33.640 --> 00:05:36.000]  因為藥室太帥了
[00:05:36.000 --> 00:05:40.200]  所以就被他的女主人看中了
[00:05:40.200 --> 00:05:41.760]  女主人後來有一天
[00:05:41.760 --> 00:05:43.240]  男主人不在的時候
[00:05:43.240 --> 00:05:46.440]  就進去色誘藥室
[00:05:46.440 --> 00:05:47.880]  但藥室就不被他色誘
[00:05:47.880 --> 00:05:48.800]  我不知道為什麼
[00:05:48.800 --> 00:05:49.560]  可能藥室很堅定
[00:05:49.560 --> 00:05:51.800]  或者可能女主人很醜
[00:05:51.800 --> 00:05:52.840]  聖經沒有說
[00:05:52.840 --> 00:05:54.320]  總之藥室很堅定
[00:05:54.320 --> 00:05:57.040]  拒絕了他的女主人
[00:05:57.040 --> 00:06:00.160]  但是禍又繼續這樣來了
[00:06:00.160 --> 00:06:04.360]  女主人就告他
[00:06:04.360 --> 00:06:08.280]  告他非禮甚至強姦
[00:06:08.280 --> 00:06:14.280]  於是藥室就被拉到監倉裡面坐牢
[00:06:14.280 --> 00:06:16.640]  而坐牢的時候又很特別
[00:06:16.640 --> 00:06:20.480]  坐牢的監獄長很喜歡藥室
[00:06:20.480 --> 00:06:23.680]  明明他是囚犯
[00:06:23.680 --> 00:06:26.160]  找藥室管理其他囚犯
[00:06:26.160 --> 00:06:28.040]  做其他囚犯的主管
[00:06:28.040 --> 00:06:28.640]  多厲害
[00:06:28.640 --> 00:06:31.800]  去到做囚犯之中的囚犯
[00:06:31.800 --> 00:06:33.360]  囚犯之王
[00:06:33.360 --> 00:06:34.400]  管理其他的人
[00:06:34.400 --> 00:06:38.120]  所有事情都交給藥室負責
[00:06:38.120 --> 00:06:42.440]  而後來在埃及有兩個官員
[00:06:42.440 --> 00:06:44.160]  一個負責酒精
[00:06:44.160 --> 00:06:45.360]  一個是善長
[00:06:45.360 --> 00:06:47.320]  因為得罪了法老王
[00:06:47.320 --> 00:06:49.120]  就要坐牢
[00:06:49.120 --> 00:06:53.000]  但兩個人分別就做了兩個不同的夢
[00:06:53.000 --> 00:06:56.520]  藥室就在監獄裡為他們解了夢
[00:06:56.520 --> 00:07:01.320]  一個就說善長快要死了
[00:07:01.320 --> 00:07:04.040]  另外酒精就說
[00:07:04.040 --> 00:07:07.240]  酒精你將會沒事出去復職
[00:07:07.240 --> 00:07:09.200]  過了沒多久真是的
[00:07:09.200 --> 00:07:11.600]  藥室解夢中了
[00:07:11.600 --> 00:07:15.640]  善長被他掛了死了
[00:07:15.640 --> 00:07:19.240]  而酒精出去真的復職了
[00:07:19.240 --> 00:07:20.560]  藥室跟酒精說
[00:07:20.560 --> 00:07:23.320]  當你出去出監的時候
[00:07:23.320 --> 00:07:25.720]  請你紀念我
[00:07:25.720 --> 00:07:28.840]  但酒精出去的時候就忘記了
[00:07:28.840 --> 00:07:32.760]  忘記了藥室曾經幫助過他救過他
[00:07:32.760 --> 00:07:34.760]  他可能答應藥室
[00:07:34.760 --> 00:07:37.480]  當他出監的時候要救藥室出監
[00:07:37.480 --> 00:07:40.800]  但酒精沒有做到
[00:07:40.800 --> 00:07:42.560]  直到後來
[00:07:42.560 --> 00:07:45.640]  埃及法老王做了一個很奇怪的夢
[00:07:45.640 --> 00:07:47.640]  周圍問所有的人
[00:07:47.640 --> 00:07:48.640]  快點解給我聽
[00:07:48.640 --> 00:07:50.720]  沒有人解都給他聽
[00:07:50.720 --> 00:07:52.440]  直到酒精就想起
[00:07:52.440 --> 00:07:54.320]  我在監獄裡有個人很厲害的
[00:07:54.320 --> 00:07:55.720]  幫我解了一個夢
[00:07:55.720 --> 00:07:59.480]  引誘了藥室幫法老王解了這個夢
[00:07:59.480 --> 00:08:02.600]  這個夢大概是告訴他
[00:08:02.600 --> 00:08:05.800]  埃及有七年豐收年
[00:08:05.800 --> 00:08:07.280]  但七年豐收年之後
[00:08:07.280 --> 00:08:10.680]  有七年的饑荒
[00:08:10.680 --> 00:08:14.480]  當藥室為埃及王解了這個夢的時候
[00:08:14.480 --> 00:08:16.720]  法老王就和藥室一起
[00:08:16.720 --> 00:08:20.680]  預備怎樣面對七年的饑荒
[00:08:20.680 --> 00:08:24.720]  所以藥室在法老王面前很受重用
[00:08:24.720 --> 00:08:26.240]  一人之下
[00:08:26.240 --> 00:08:27.440]  萬人之上
[00:08:27.440 --> 00:08:30.120]  成為埃及地的宰相
[00:08:30.120 --> 00:08:30.960]  很特別
[00:08:30.960 --> 00:08:32.920]  這段經文背景是講什麼呢?
[00:08:32.920 --> 00:08:37.520]  就是講藥室當時
[00:08:37.520 --> 00:08:41.680]  當時一大塊地方就面對著饑荒
[00:08:41.680 --> 00:08:44.600]  藥室的父親、爺爺和哥哥
[00:08:44.600 --> 00:08:46.840]  他們那個地方也正在遇到饑荒
[00:08:46.840 --> 00:08:50.400]  所以他們要去埃及地去借糧
[00:08:50.400 --> 00:08:54.640]  就在那裡重遇藥室
[00:08:54.640 --> 00:08:58.320]  藥室是寬恕他們
[00:08:58.320 --> 00:09:01.480]  原諒他們
[00:09:01.480 --> 00:09:03.160]  藥室是主動的
[00:09:03.160 --> 00:09:05.920]  他們的哥哥不認得他們
[00:09:05.920 --> 00:09:09.320]  但是藥室主動和他們相認
[00:09:09.320 --> 00:09:10.600]  原諒他們
[00:09:10.600 --> 00:09:13.400]  甚至給他們糧食
[00:09:13.400 --> 00:09:16.600]  救他們成家
[00:09:16.600 --> 00:09:18.240]  所以我們今天就要問一個問題
[00:09:18.240 --> 00:09:22.240]  怎樣面對七年的饑荒
[00:09:22.240 --> 00:09:27.000]  為什麼藥室可以這樣寬恕、原諒
[00:09:27.000 --> 00:09:29.680]  接納他們這些哥哥呢?
[00:09:29.680 --> 00:09:32.480]  甚至要救他們
[00:09:32.480 --> 00:09:33.920]  各位弟兄姊妹
[00:09:33.920 --> 00:09:35.320]  同樣今天
[00:09:35.320 --> 00:09:38.240]  可能每一個人在我們生命當中
[00:09:38.240 --> 00:09:40.720]  都有些人得罪我們
[00:09:40.720 --> 00:09:42.040]  甚至有些人
[00:09:42.040 --> 00:09:43.040]  可能是我們的親人
[00:09:43.040 --> 00:09:45.040]  可能是我們很信任的人
[00:09:45.040 --> 00:09:47.040]  曾經深深地相信我們
[00:09:47.040 --> 00:09:48.280]  甚至有些人
[00:09:48.280 --> 00:09:52.360]  可能是我們的親人、很信任的人
[00:09:52.360 --> 00:09:55.800]  曾經深深地傷害過我們
[00:09:55.800 --> 00:10:00.000]  我們今天怎樣面對他們呢?
[00:10:00.000 --> 00:10:03.080]  我們看三件事情
[00:10:03.080 --> 00:10:05.240]  為什麼藥室可以做到這件事
[00:10:05.240 --> 00:10:08.280]  去原諒、遙恕、寬恕他們呢?
[00:10:08.280 --> 00:10:12.320]  因為藥室透過這麼多年的人生經歷
[00:10:12.320 --> 00:10:14.760]  他能夠學習到從神的角度
[00:10:14.760 --> 00:10:16.280]  去看他的生命
[00:10:16.280 --> 00:10:17.040]  我再說一次
[00:10:17.040 --> 00:10:19.280]  因為藥室經歷了這麼多年
[00:10:19.280 --> 00:10:22.160]  其實最少有二十二年
[00:10:22.160 --> 00:10:23.360]  你說二十二年怎樣算呢?
[00:10:23.360 --> 00:10:25.440]  你們回小組慢慢看聖經
[00:10:25.440 --> 00:10:28.280]  算起碼二十二年出來
[00:10:28.280 --> 00:10:30.280]  為什麼這二十多年裡
[00:10:30.280 --> 00:10:34.040]  藥室面對這麼多不開心、不如意的事情
[00:10:34.040 --> 00:10:36.120]  但他仍然能夠學習到
[00:10:36.120 --> 00:10:39.600]  從神的角度去看他所遭遇的事情
[00:10:39.600 --> 00:10:41.440]  第一件事他看到的是
[00:10:41.440 --> 00:10:43.480]  看到神的同在
[00:10:43.480 --> 00:10:44.800]  在第二節到第五節
[00:10:44.800 --> 00:10:45.640]  我們一起再讀
[00:10:45.640 --> 00:10:47.040]  預備一、二、三
[00:11:15.640 --> 00:11:18.680]  自從主人派藥室管理家務
[00:11:18.680 --> 00:11:20.760]  和他一切所有的
[00:11:20.760 --> 00:11:23.320]  耶和華就因藥室的緣故
[00:11:23.320 --> 00:11:26.080]  賜福了埃及人的家
[00:11:26.080 --> 00:11:29.160]  凡家裡和天間一切所有的
[00:11:29.160 --> 00:11:31.800]  都蒙耶和華賜福
[00:11:31.800 --> 00:11:33.360]  很有趣
[00:11:33.360 --> 00:11:35.480]  為什麼藥室在危難當中
[00:11:35.480 --> 00:11:37.280]  或者在不如意裡面
[00:11:37.280 --> 00:11:40.120]  他經歷了很多神和他在一起
[00:11:40.120 --> 00:11:43.280]  神對他生命上的帶領和保守
[00:11:43.280 --> 00:11:45.360]  你看到經文裡面不斷重複
[00:11:45.360 --> 00:11:47.040]  耶和華和他同在
[00:11:47.040 --> 00:11:49.120]  耶和華使他所做的事情
[00:11:49.120 --> 00:11:50.200]  都能夠順利
[00:11:50.200 --> 00:11:54.000]  或者我們看下一章
[00:11:54.000 --> 00:11:56.480]  在另外他落到監獄一樣都是這樣
[00:11:56.480 --> 00:11:57.760]  你看看紅色字也是
[00:11:57.760 --> 00:11:59.640]  耶和華和藥室同在
[00:11:59.640 --> 00:12:04.120]  使他所做的事情都順利
[00:12:04.120 --> 00:12:06.160]  藥室這二十年裡面
[00:12:06.160 --> 00:12:08.280]  他的路不是容易走的
[00:12:08.280 --> 00:12:10.120]  他都遇到很多的困難
[00:12:10.120 --> 00:12:13.400]  他曾經被他的親哥哥出賣
[00:12:13.400 --> 00:12:16.440]  很小的時候十幾歲就離開自己的家鄉
[00:12:16.440 --> 00:12:19.840]  去到別的地方做奴隸
[00:12:19.840 --> 00:12:21.240]  不像我們這些年輕的弟兄姐妹
[00:12:21.240 --> 00:12:22.840]  或者你們曾經經歷過
[00:12:22.840 --> 00:12:24.640]  你們可能很小的時候都離開自己的家鄉
[00:12:24.640 --> 00:12:26.160]  去外國讀書去生活
[00:12:26.160 --> 00:12:28.280]  但我們不是做奴隸
[00:12:28.280 --> 00:12:29.440]  我們都有自己的自由
[00:12:29.440 --> 00:12:31.920]  自己的生活去闖自己的天地
[00:12:31.920 --> 00:12:33.200]  但藥室不是
[00:12:33.200 --> 00:12:34.520]  藥室是沒有自由的
[00:12:34.520 --> 00:12:38.920]  被帶離開自己爸爸的附任之下
[00:12:38.920 --> 00:12:41.280]  去過去的生活
[00:12:41.280 --> 00:12:45.680]  去到又被女主人誣陷他要坐牢
[00:12:45.680 --> 00:12:46.720]  幫助了那個酒精
[00:12:46.720 --> 00:12:48.040]  酒精又不理他
[00:12:48.040 --> 00:12:49.880]  忘恩負義
[00:12:49.880 --> 00:12:51.280]  其實這些事情混在一起
[00:12:51.280 --> 00:12:52.680]  很生氣的
[00:12:52.680 --> 00:12:56.040]  在心裡面這麼多怨憤
[00:12:56.040 --> 00:12:58.920]  但是藥室在這麼多危難裡面
[00:12:58.920 --> 00:13:03.080]  他仍然看得到神的保守和帶領
[00:13:03.080 --> 00:13:04.680]  我們看看藥室有什麼帶領
[00:13:04.680 --> 00:13:07.920]  其實他的哥哥原本是想殺死他
[00:13:07.920 --> 00:13:10.280]  但到最後沒有殺到他
[00:13:10.280 --> 00:13:12.920]  還有人經過謾罵他做奴隸
[00:13:12.920 --> 00:13:14.840]  保存他的生命
[00:13:14.840 --> 00:13:17.560]  那個女主人告他非禮強姦
[00:13:17.560 --> 00:13:19.360]  其實他是奴隸
[00:13:19.360 --> 00:13:22.400]  應該很容易立刻拉出去斬
[00:13:22.400 --> 00:13:24.120]  但沒有斬他
[00:13:24.120 --> 00:13:27.320]  關他坐牢而已
[00:13:27.320 --> 00:13:30.720]  另外我們看到他去到哪裡
[00:13:30.720 --> 00:13:33.320]  都受到很多人的賞識
[00:13:33.320 --> 00:13:34.560]  有上帝給他的
[00:13:34.560 --> 00:13:38.800]  有神給他的智慧能力
[00:13:38.800 --> 00:13:42.480]  在45章第8節
[00:13:42.480 --> 00:13:43.240]  我們一起再讀
[00:13:43.240 --> 00:13:45.080]  預備 1 2 3
[00:13:45.080 --> 00:13:46.480]  這樣看來
[00:13:46.480 --> 00:13:50.800]  差我到這裡來的不是你們乃是神
[00:13:50.800 --> 00:13:53.440]  他又使我如白露的褲
[00:13:53.440 --> 00:13:55.360]  作他全家的主
[00:13:55.360 --> 00:13:58.600]  並埃及全地的宰相
[00:13:58.600 --> 00:14:01.000]  藥室他自己回顧自己一生的時候
[00:14:01.000 --> 00:14:02.000]  你留意了
[00:14:02.000 --> 00:14:06.960]  是神使得他今時今日所得的東西
[00:14:06.960 --> 00:14:09.840]  不是他自己很努力賺回來的
[00:14:09.840 --> 00:14:12.920]  是神給他的
[00:14:12.920 --> 00:14:14.840]  神一直沒有離開過他
[00:14:14.840 --> 00:14:17.280]  無論他是在失意的時候
[00:14:17.280 --> 00:14:18.280]  被賣的時候
[00:14:18.280 --> 00:14:19.840]  被誣告的時候
[00:14:19.840 --> 00:14:21.920]  因為他風光的時候
[00:14:21.920 --> 00:14:23.520]  神一直都沒有離開過他
[00:14:23.520 --> 00:14:25.600]  與他同在
[00:14:25.600 --> 00:14:27.400]  好 各位弟兄姊妹
[00:14:27.400 --> 00:14:30.280]  我們是不是有手掌
[00:14:30.280 --> 00:14:30.760]  是不是
[00:14:30.760 --> 00:14:32.720]  我請你跟我做一個動作先好不好
[00:14:32.720 --> 00:14:34.400]  好 遞你的手先
[00:14:34.400 --> 00:14:37.120]  手掌 然後手掌放在前面
[00:14:37.120 --> 00:14:38.560]  眼睛前面
[00:14:38.560 --> 00:14:40.400]  距離自己的眼睛越來越近
[00:14:40.400 --> 00:14:41.800]  越來越近
[00:14:41.800 --> 00:14:43.920]  對了 近一點
[00:14:43.920 --> 00:14:45.200]  有那麼近就那麼近
[00:14:45.200 --> 00:14:47.360]  好 然後我想問一下你
[00:14:47.360 --> 00:14:50.320]  你現在的眼睛看到些什麼
[00:14:50.320 --> 00:14:51.360]  手掌
[00:14:51.360 --> 00:14:52.480]  OK
[00:14:52.480 --> 00:14:54.520]  然後你試一下把手掌再拉遠一點
[00:14:54.520 --> 00:14:56.240]  放遠一點
[00:14:56.240 --> 00:14:57.120]  OK
[00:14:57.120 --> 00:14:58.720]  好 再遠一點
[00:14:58.720 --> 00:14:59.640]  再遠一點
[00:14:59.640 --> 00:15:03.040]  看到些什麼
[00:15:03.040 --> 00:15:04.320]  看到什麼
[00:15:04.320 --> 00:15:05.240]  帥哥
[00:15:05.240 --> 00:15:06.800]  OK
[00:15:06.800 --> 00:15:07.800]  看到
[00:15:07.800 --> 00:15:09.000]  看到我們十字架
[00:15:09.000 --> 00:15:10.000]  是不是
[00:15:10.000 --> 00:15:11.680]  看到我們的上帝
[00:15:11.680 --> 00:15:12.400]  有時都是
[00:15:12.400 --> 00:15:13.480]  如果我們
[00:15:13.480 --> 00:15:15.680]  將我們生活上面
[00:15:15.680 --> 00:15:16.880]  很多
[00:15:16.880 --> 00:15:18.520]  很多不如意的東西
[00:15:18.520 --> 00:15:20.240]  整天放在我們心頭
[00:15:20.240 --> 00:15:21.680]  我們看到的
[00:15:21.680 --> 00:15:23.160]  都是我們不開心
[00:15:23.160 --> 00:15:25.840]  不如意的事情
[00:15:25.840 --> 00:15:28.760]  但如果我們可以再看遠一點
[00:15:28.760 --> 00:15:30.160]  甚至我們旁邊
[00:15:30.160 --> 00:15:33.680]  我們的耶穌一直沒有離開過我們
[00:15:33.680 --> 00:15:36.160]  神祂有很多的恩典
[00:15:36.160 --> 00:15:37.480]  很多的帶領
[00:15:37.480 --> 00:15:39.440]  如果我們每一天去學習
[00:15:39.440 --> 00:15:41.840]  數算主的恩典的時候
[00:15:41.840 --> 00:15:43.240]  相信我們每一天
[00:15:43.240 --> 00:15:47.440]  都能夠帶著感恩的心去睡覺
[00:15:47.440 --> 00:15:48.680]  今天
[00:15:48.680 --> 00:15:52.040]  你看不看到上帝的恩典
[00:15:52.040 --> 00:15:52.720]  可能你會說
[00:15:52.720 --> 00:15:54.480]  我面對一些挑戰
[00:15:54.480 --> 00:15:55.760]  很難面對
[00:15:55.760 --> 00:15:57.960]  甚至我面對一些傷害
[00:15:57.960 --> 00:16:01.320]  是很多年都抹不開
[00:16:01.320 --> 00:16:03.040]  但在這些同時
[00:16:03.040 --> 00:16:05.200]  你看不看到神
[00:16:05.200 --> 00:16:06.600]  祂和你同在
[00:16:06.600 --> 00:16:08.360]  祂的手怎樣帶領你
[00:16:08.360 --> 00:16:09.800]  面對這些事情
[00:16:09.800 --> 00:16:11.640]  第二點
[00:16:11.640 --> 00:16:15.120]  若失是他看到神的計劃
[00:16:15.120 --> 00:16:16.560]  在
[00:16:16.560 --> 00:16:17.800]  第五節到第七節
[00:16:17.800 --> 00:16:19.360]  這裡聽我讀出
[00:16:19.360 --> 00:16:21.400]  現在不要因為我
[00:16:21.400 --> 00:16:23.480]  邁到這裏自憂自恨
[00:16:23.480 --> 00:16:25.680]  這時神差我在你們耳先來
[00:16:25.680 --> 00:16:27.200]  為要保存生命
[00:16:27.200 --> 00:16:29.520]  現在這地的饑荒已經兩年了
[00:16:29.520 --> 00:16:30.840]  還有五年不能耕種
[00:16:30.840 --> 00:16:31.920]  不能收成
[00:16:31.920 --> 00:16:34.280]  神差我在你們耳先來
[00:16:34.280 --> 00:16:36.880]  為要給你們全流如種在世上
[00:16:36.880 --> 00:16:38.880]  又要大師拯救
[00:16:38.880 --> 00:16:41.000]  保存你們的生命
[00:16:41.000 --> 00:16:43.200]  這裏若失確確肯定
[00:16:43.200 --> 00:16:44.400]  他自己的人生
[00:16:44.400 --> 00:16:46.920]  在上帝的計劃當中
[00:16:46.920 --> 00:16:49.000]  是神讓他經歷到
[00:16:49.000 --> 00:16:50.480]  這些人生的事情
[00:16:50.480 --> 00:16:52.880]  人生的磨練
[00:16:52.880 --> 00:16:54.520]  以致到他今時今日
[00:16:54.520 --> 00:16:56.440]  能夠得到宰相的位
[00:16:56.440 --> 00:16:57.600]  以致到他今時今日
[00:16:57.600 --> 00:16:59.320]  能夠有這個大權
[00:16:59.320 --> 00:17:03.040]  他喜歡糧食給誰就給誰
[00:17:03.040 --> 00:17:06.080]  以致當他的兄弟來問他借糧的時候
[00:17:06.080 --> 00:17:08.480]  可以給糧他的兄弟
[00:17:08.480 --> 00:17:10.840]  他很見得到神的計劃
[00:17:10.840 --> 00:17:13.760]  原來神是要藉著他
[00:17:13.760 --> 00:17:16.760]  保存其他人的生命
[00:17:16.760 --> 00:17:18.280]  這個計劃很特別
[00:17:18.280 --> 00:17:20.040]  神要藉著若失
[00:17:20.040 --> 00:17:25.160]  去保存他哥哥他爸爸的生命
[00:17:25.160 --> 00:17:26.560]  不單是這樣
[00:17:26.560 --> 00:17:28.920]  不只是親情這麼簡單
[00:17:28.920 --> 00:17:33.080]  背後其實是顯示到上帝的計劃
[00:17:33.080 --> 00:17:37.160]  我們看看《創世紀》第17章6至8節
[00:17:37.160 --> 00:17:37.800]  很熟悉的了
[00:17:37.800 --> 00:17:38.680]  我們一起再讀
[00:17:38.680 --> 00:17:40.240]  預備 1 2 3
[00:17:58.920 --> 00:18:08.360]  (念經)
[00:18:08.360 --> 00:18:11.000]  上帝揀選這個民族
[00:18:11.000 --> 00:18:11.760]  記不記得
[00:18:11.760 --> 00:18:13.280]  和阿伯拉罕說
[00:18:13.280 --> 00:18:15.960]  子孫眾多賜給地他們
[00:18:15.960 --> 00:18:19.760]  和他們立這個永遠的約
[00:18:19.760 --> 00:18:23.200]  一直延續到瓦國這一代
[00:18:23.200 --> 00:18:26.080]  他們地面對著大饑荒
[00:18:26.080 --> 00:18:27.320]  所以這次約瑟
[00:18:27.320 --> 00:18:29.840]  不單是拯救了他哥哥的生命
