
[00:00:00.000 --> 00:00:08.000]  我相信大家都看過一套很經典的電影系列
[00:02:13.000 --> 00:02:16.000]  鼓勵他們這麼簡單的說話
[00:02:16.000 --> 00:02:19.000]  因為聖經一開始講到
[00:02:19.000 --> 00:02:23.000]  「萬軍的耶和華如此說的」
[00:02:23.000 --> 00:02:28.000]  意思是這個應許是從神而來的
[00:02:28.000 --> 00:02:33.000]  當神說他會再回到耶路撒冷
[00:02:33.000 --> 00:02:37.000]  即是說他曾經離開過耶路撒冷
[00:02:37.000 --> 00:02:42.000]  現在因為他心裡為了這個地方再一次火熱
[00:02:42.000 --> 00:02:45.000]  他就定義回到耶路撒冷
[00:02:45.000 --> 00:02:47.000]  我們要問的問題是
[00:02:47.000 --> 00:02:50.000]  既然神這麼愛這個城市
[00:02:50.000 --> 00:02:53.000]  為什麼他要離開這個城市呢?
[00:02:53.000 --> 00:02:57.000]  又或者他何時離開這個城市呢?
[00:02:57.000 --> 00:02:59.000]  要解答這些問題
[00:02:59.000 --> 00:03:03.000]  我們要回到之前的歷史
[00:03:03.000 --> 00:03:08.000]  當摩西 以色列的民族英雄
[00:03:08.000 --> 00:03:10.000]  將要離世的時候
[00:03:10.000 --> 00:03:12.000]  神就跟摩西說
[00:03:12.000 --> 00:03:14.000]  在《生命記》裡面有這樣的記載
[00:03:14.000 --> 00:03:15.000]  神就說
[00:03:15.000 --> 00:03:18.000]  「你摩西必和你的列祖同睡」
[00:03:18.000 --> 00:03:20.000]  即是說你將要離世了
[00:03:20.000 --> 00:03:22.000]  這群百姓要起來
[00:03:22.000 --> 00:03:26.000]  然後他們要進入我所應許他們的地方
[00:03:26.000 --> 00:03:28.000]  就是迦南美地
[00:03:28.000 --> 00:03:31.000]  不過在這個地方裡
[00:03:31.000 --> 00:03:36.000]  這群百姓會隨從外邦神行邪淫
[00:03:36.000 --> 00:03:37.000]  離棄我
[00:03:37.000 --> 00:03:42.000]  違背我和百姓所立過的約
[00:03:42.000 --> 00:03:43.000]  即是說
[00:03:43.000 --> 00:03:48.000]  在這群百姓未進入神所應許的迦南美地之前
[00:03:48.000 --> 00:03:51.000]  神已經知道這群百姓是會犯罪
[00:03:51.000 --> 00:03:53.000]  是會離棄神的
[00:03:53.000 --> 00:03:54.000]  神就說
[00:03:54.000 --> 00:03:56.000]  當這群人離棄神的時候
[00:03:56.000 --> 00:03:57.000]  神就說
[00:03:57.000 --> 00:04:00.000]  「我必離棄他們
[00:04:00.000 --> 00:04:02.000]  以免不顧他們
[00:04:02.000 --> 00:04:05.000]  以致他們被吞滅」
[00:04:05.000 --> 00:04:09.000]  甚至有許多的禍患災難
[00:04:09.000 --> 00:04:12.000]  臨到這群以色列人
[00:04:12.000 --> 00:04:14.000]  歷史告訴我們
[00:04:14.000 --> 00:04:20.000]  從約書亞帶領百姓進入迦南美地
[00:04:20.000 --> 00:04:24.000]  一直到猶大國被毀滅
[00:04:24.000 --> 00:04:28.000]  這段時間裡經歷了大約六百六十年
[00:04:28.000 --> 00:04:29.000]  不短的時間
[00:04:29.000 --> 00:04:31.000]  而在這幾百年的歷史裡
[00:04:31.000 --> 00:04:36.000]  除了約書亞的時期
[00:04:36.000 --> 00:04:37.000]  到了後期
[00:04:37.000 --> 00:04:40.000]  無論是士思時代還是君王時代
[00:04:40.000 --> 00:04:43.000]  其實以色列人都是重重複複
[00:04:43.000 --> 00:04:45.000]  反反覆覆
[00:04:45.000 --> 00:04:50.000]  去犯了拜偶像的罪
[00:04:50.000 --> 00:04:55.000]  到了後期的時候
[00:04:55.000 --> 00:04:58.000]  罪惡滿盈到一個地步
[00:04:58.000 --> 00:05:01.000]  神不得不離開
[00:05:01.000 --> 00:05:04.000]  祂所愛惜的耶路撒冷
[00:05:04.000 --> 00:05:08.000]  離開祂所愛惜的聖殿
[00:05:08.000 --> 00:05:13.000]  而神離開這個景象
[00:05:13.000 --> 00:05:15.000]  就記載在以西傑書
[00:05:15.000 --> 00:05:18.000]  如果我們看以西傑書第十章
[00:05:18.000 --> 00:05:19.000]  那裡說到
[00:05:19.000 --> 00:05:24.000]  耶和華的榮耀從基路伯那裡上升
[00:05:24.000 --> 00:05:26.000]  停在門欄以上
[00:05:26.000 --> 00:05:29.000]  第十八節說
[00:05:29.000 --> 00:05:32.000]  耶和華的榮耀從殿門欄那裡上升
[00:05:32.000 --> 00:05:34.000]  停在基路伯那裡以上
[00:05:34.000 --> 00:05:37.000]  再停在耶和華殿的東門口
[00:05:37.000 --> 00:05:41.000]  然後再停在城東那座山上
[00:05:41.000 --> 00:05:43.000]  我想大家留意
[00:05:43.000 --> 00:05:47.000]  神的榮耀離開耶路撒冷
[00:05:47.000 --> 00:05:49.000]  是有一個路線圖的
[00:05:49.000 --> 00:05:53.000]  首先祂從基路伯那裡上升
[00:05:53.000 --> 00:05:58.000]  然後停在斯恩座
[00:05:58.000 --> 00:06:02.000]  基路伯其實就是斯恩座的所在
[00:06:02.000 --> 00:06:05.000]  然後在斯恩座
[00:06:05.000 --> 00:06:07.000]  神的榮耀是彰顯的
[00:06:07.000 --> 00:06:08.000]  在斯恩座
[00:06:08.000 --> 00:06:10.000]  神的榮耀彰顯
[00:06:10.000 --> 00:06:12.000]  和祂跟百姓說話
[00:06:12.000 --> 00:06:15.000]  傳講說話的一個地方
[00:06:15.000 --> 00:06:20.000]  當聖殿不再聖潔
[00:06:20.000 --> 00:06:24.000]  當斯恩座已經沒有
[00:06:24.000 --> 00:06:29.000]  因為罪惡而沒有恩可以再施的時候
[00:06:29.000 --> 00:06:31.000]  神的榮耀就要離開
[00:06:31.000 --> 00:06:33.000]  當神的榮耀離開斯恩座
[00:06:33.000 --> 00:06:36.000]  祂就停在門欄上
[00:06:36.000 --> 00:06:39.000]  然後去到殿的東門口
[00:06:39.000 --> 00:06:43.000]  然後再去到城東那座山上
[00:06:43.000 --> 00:06:47.000]  為什麼停那麼多站呢?
[00:06:47.000 --> 00:06:50.000]  是不是聖靈那時候坐巴士要停那麼多站呢?
[00:06:50.000 --> 00:06:52.000]  我相信當然不是
[00:06:52.000 --> 00:06:55.000]  我相信理由是很簡單
[00:06:55.000 --> 00:06:57.000]  我想大家想一想
[00:06:57.000 --> 00:07:01.000]  如果你是離開一個你所厭惡的地方
[00:07:01.000 --> 00:07:03.000]  很不喜歡的地方
[00:07:03.000 --> 00:07:04.000]  你要離開
[00:07:04.000 --> 00:07:05.000]  你會怎樣呢?
[00:07:05.000 --> 00:07:07.000]  頭也不回
[00:07:07.000 --> 00:07:09.000]  這樣離開的
[00:07:09.000 --> 00:07:14.000]  但是當我們離開一個我們所眷戀
[00:07:14.000 --> 00:07:16.000]  很不捨得的地方的時候
[00:07:16.000 --> 00:07:18.000]  你會怎樣呢?
[00:07:18.000 --> 00:07:20.000]  當然我們會停下來
[00:07:20.000 --> 00:07:24.000]  回頭看一個我們不想離開的地方
[00:07:24.000 --> 00:07:26.000]  聖經告訴我們
[00:07:26.000 --> 00:07:27.000]  神單只是一次
[00:07:27.000 --> 00:07:30.000]  兩次、三次的停在那裡
[00:07:30.000 --> 00:07:33.000]  來看他不願意離開
[00:07:33.000 --> 00:07:37.000]  不捨得離開的城和殿
[00:07:37.000 --> 00:07:39.000]  在這個景象裡面
[00:07:39.000 --> 00:07:41.000]  神愛他子民的心
[00:07:41.000 --> 00:07:45.000]  或者是神對他聖神的不捨之情
[00:07:45.000 --> 00:07:48.000]  可以說在這裡表露無遺
[00:07:48.000 --> 00:07:53.000]  這個就是神的榮耀離開聖殿的原則
[00:07:53.000 --> 00:07:59.000]  這個就是神依依不捨離開耶路撒冷的景象
[00:07:59.000 --> 00:08:03.000]  在猶大國被殲滅之後
[00:08:03.000 --> 00:08:11.000]  在很多的百姓被驅離耶路撒冷之後
[00:08:11.000 --> 00:08:16.000]  在很多的家庭被破滅之後
[00:08:16.000 --> 00:08:21.000]  在70年的流亡日子過去之後
[00:08:21.000 --> 00:08:26.000]  以色列民可以說這群不信服的百姓
[00:08:26.000 --> 00:08:31.000]  承擔了、接受了他們當得的懲罰
[00:08:31.000 --> 00:08:34.000]  然後神就說
[00:08:34.000 --> 00:08:36.000]  在這個時候
[00:08:36.000 --> 00:08:39.000]  我為錫安心裡極其火熱
[00:08:39.000 --> 00:08:41.000]  我為他火熱
[00:08:41.000 --> 00:08:43.000]  我要向他的仇敵發烈
[00:08:43.000 --> 00:08:46.000]  現在我要回到錫安
[00:08:46.000 --> 00:08:49.000]  要住在耶路撒冷的當中
[00:08:49.000 --> 00:08:51.000]  沒錯,在過去的日子
[00:08:51.000 --> 00:08:54.000]  整個耶路撒冷城被罪惡所充滿
[00:08:54.000 --> 00:08:56.000]  甚至去到一個地步
[00:08:56.000 --> 00:08:58.000]  拜偶像的事情
[00:08:58.000 --> 00:09:01.000]  竟然在聖殿裡發生
[00:09:01.000 --> 00:09:03.000]  不過現在神說
[00:09:03.000 --> 00:09:05.000]  這些事情不會再發生
[00:09:05.000 --> 00:09:10.000]  現在王者在臨
[00:09:10.000 --> 00:09:14.000]  耶路撒冷必稱為誠實的城
[00:09:14.000 --> 00:09:16.000]  萬軍的耶和華的山
[00:09:16.000 --> 00:09:19.000]  必稱為聖山
[00:09:19.000 --> 00:09:26.000]  當耶路撒冷再一次在神的同在裡
[00:09:26.000 --> 00:09:28.000]  百姓開始回來
[00:09:28.000 --> 00:09:30.000]  聖城與聖殿開始被重建
[00:09:30.000 --> 00:09:32.000]  我想大家留意一件事
[00:09:32.000 --> 00:09:35.000]  不要只看經文就算了
[00:09:35.000 --> 00:09:39.000]  我們要認真去明白當中的意思
[00:09:39.000 --> 00:09:42.000]  實際上當日這個情況發生
[00:09:42.000 --> 00:09:44.000]  如果沒有神的恩典
[00:09:44.000 --> 00:09:45.000]  神的賜福
[00:09:45.000 --> 00:09:46.000]  神的保守
[00:09:46.000 --> 00:09:51.000]  你很難想像會有這樣的事情發生
[00:09:51.000 --> 00:09:55.000]  當耶路撒冷被攻陷的時候
[00:09:55.000 --> 00:09:57.000]  當時在耶路撒冷
[00:09:57.000 --> 00:10:01.000]  所有年青力壯的百姓
[00:10:01.000 --> 00:10:07.000]  全部都要被搬到巴比倫那裡
[00:10:07.000 --> 00:10:09.000]  放逐到巴比倫那裡
[00:10:09.000 --> 00:10:11.000]  就是說剩下在耶路撒冷的人
[00:10:11.000 --> 00:10:14.000]  全部都是老弱的人
[00:10:14.000 --> 00:10:17.000]  而他們一走就離開了70年
[00:10:17.000 --> 00:10:20.000]  大家想像一下70年有多少代
[00:10:20.000 --> 00:10:22.000]  可以有三四代了
[00:10:22.000 --> 00:10:25.000]  我相信大家今天都是移民的
[00:10:25.000 --> 00:10:28.000]  移民來到澳洲這個地方居住
[00:10:28.000 --> 00:10:30.000]  我們很清楚知道
[00:10:30.000 --> 00:10:32.000]  如果我們的子女在這裡出生
[00:10:32.000 --> 00:10:35.000]  你要他們說一個很流利的中文
[00:10:35.000 --> 00:10:37.000]  容易嗎
[00:10:37.000 --> 00:10:39.000]  不容易
[00:10:39.000 --> 00:10:42.000]  不要說我們下一代說中文要很流利
[00:10:42.000 --> 00:10:43.000]  大家想像一下
[00:10:43.000 --> 00:10:44.000]  我們的孫子
[00:10:44.000 --> 00:10:45.000]  我們的第三代
[00:10:45.000 --> 00:10:46.000]  我們的第四代
[00:10:46.000 --> 00:10:50.000]  他們能夠說得很流利中文的機會
[00:10:50.000 --> 00:10:52.000]  你猜有多高
[00:10:52.000 --> 00:10:55.000]  我相信不高
[00:10:55.000 --> 00:10:58.000]  不要說語言
[00:10:58.000 --> 00:11:00.000]  甚至我們中國人的血統
[00:11:00.000 --> 00:11:02.000]  可能三四代之後
[00:11:02.000 --> 00:11:06.000]  我們中國人的血統只剩下一兩成
[00:11:06.000 --> 00:11:07.000]  不要搞錯
[00:11:07.000 --> 00:11:08.000]  我這裡並不是說
[00:11:08.000 --> 00:11:10.000]  我們一定要持守中國人的血統
[00:11:10.000 --> 00:11:12.000]  一定要說中國人的話語
[00:11:12.000 --> 00:11:15.000]  因為這些比起我們生命的舊恩
[00:11:15.000 --> 00:11:16.000]  現在都是次要的
[00:11:16.000 --> 00:11:17.000]  我這裡想提出的是
[00:11:17.000 --> 00:11:20.000]  其實在70年裡面
[00:11:20.000 --> 00:11:23.000]  可以發生很多事
[00:11:23.000 --> 00:11:25.000]  70年
[00:11:25.000 --> 00:11:27.000]  但是對於這一幫的以色列人來說
[00:11:27.000 --> 00:11:30.000]  他們大部分仍然是持有
[00:11:30.000 --> 00:11:33.000]  純種的希伯來血統
[00:11:33.000 --> 00:11:35.000]  他們說話是說他們自己的語言
[00:11:35.000 --> 00:11:36.000]  更加重要的是
[00:11:36.000 --> 00:11:39.000]  他們仍然是帶著懺悔的心
[00:11:39.000 --> 00:11:42.000]  願意回到耶路撒冷這個城市裡面
[00:11:42.000 --> 00:11:45.000]  重建聖殿與聖城
[00:11:45.000 --> 00:11:47.000]  不過
[00:11:47.000 --> 00:11:49.000]  歷史告訴我們
[00:11:49.000 --> 00:11:54.000]  當聖殿的工程一開始沒多久之後
[00:11:54.000 --> 00:12:00.000]  外在的勢力就逼使他們的建築工程要停止
[00:12:00.000 --> 00:12:03.000]  一停就停了十幾二十年
[00:12:03.000 --> 00:12:04.000]  沒辦法了
[00:12:04.000 --> 00:12:07.000]  這幫百姓的時間精力
[00:12:07.000 --> 00:12:10.000]  他們的火熱慢慢地消失
[00:12:10.000 --> 00:12:13.000]  他們唯有將他們的時間精力
[00:12:13.000 --> 00:12:16.000]  轉投在他們自己的生活圈子裡面
[00:12:16.000 --> 00:12:20.000]  這個警況我們可以在其他的先知書裡面
[00:12:20.000 --> 00:12:21.000]  可以看得到的
[00:12:21.000 --> 00:12:24.000]  我們看這個哈該書的一章
[00:12:24.000 --> 00:12:25.000]  那裡說到
[00:12:25.000 --> 00:12:28.000]  當時的哈該跟百姓說
[00:12:28.000 --> 00:12:32.000]  這殿仍然荒涼
[00:12:32.000 --> 00:12:35.000]  你們自己仍然住在天花板的房屋嗎
[00:12:35.000 --> 00:12:37.000]  這個告訴我們
[00:12:37.000 --> 00:12:39.000]  他們其實回到的時候
[00:12:39.000 --> 00:12:42.000]  他們生活不是很慘
[00:12:42.000 --> 00:12:43.000]  不是很窮
[00:12:43.000 --> 00:12:47.000]  因為起碼他們仍然有天花板的房屋居住
[00:12:47.000 --> 00:12:49.000]  不過同一時間
[00:12:49.000 --> 00:12:50.000]  這段經文也告訴我們
[00:12:50.000 --> 00:12:53.000]  他們也不是很風生水起
[00:12:53.000 --> 00:12:54.000]  為什麼
[00:12:54.000 --> 00:12:56.000]  因為接著那幾節的經文就是說
[00:12:56.000 --> 00:12:58.000]  無論他們種了多少
[00:12:58.000 --> 00:13:00.000]  收的卻少
[00:13:00.000 --> 00:13:02.000]  無論他們想吃多少
[00:13:02.000 --> 00:13:03.000]  不過吃的也吃不飽
[00:13:03.000 --> 00:13:05.000]  渴也渴不滿足
[00:13:05.000 --> 00:13:07.000]  穿衣服也穿得暖
[00:13:07.000 --> 00:13:08.000]  賺到工錢
[00:13:08.000 --> 00:13:09.000]  袋子就像穿洞一樣
[00:13:09.000 --> 00:13:11.000]  工錢都不見了
[00:13:11.000 --> 00:13:12.000]  簡單來說
[00:13:12.000 --> 00:13:16.000]  當日回歸之後的耶路撒冷
[00:13:16.000 --> 00:13:21.000]  並不是一個超級繁榮豐盛的地方
[00:13:21.000 --> 00:13:25.000]  絕對不是一個令人很想去的地方
[00:13:25.000 --> 00:13:26.000]  用今天的語言
[00:13:26.000 --> 00:13:28.000]  我想大概可以這樣形容
[00:13:28.000 --> 00:13:30.000]  當日的耶路撒冷
[00:13:30.000 --> 00:13:32.000]  你去的時候不會餓死你
[00:13:32.000 --> 00:13:34.000]  不過也不會發達
[00:13:34.000 --> 00:13:37.000]  我相信如果大家考慮移民的時候
[00:13:37.000 --> 00:13:38.000]  這些地方
[00:13:38.000 --> 00:13:42.000]  必定不會是我們第一個選擇的地方
[00:13:42.000 --> 00:13:44.000]  在這裡神就跟撒加利亞說
[00:13:44.000 --> 00:13:46.000]  我要從東方
[00:13:46.000 --> 00:13:48.000]  從西方
[00:13:48.000 --> 00:13:50.000]  救回我的民
[00:13:50.000 --> 00:13:52.000]  我要領這一幫人回來
[00:13:52.000 --> 00:13:56.000]  使他們住在耶路撒冷當中
[00:13:56.000 --> 00:13:57.000]  我想大家想一想
[00:13:57.000 --> 00:13:59.000]  如果你是當時的以色列民
[00:13:59.000 --> 00:14:02.000]  神要帶你回來耶路撒冷住
[00:14:02.000 --> 00:14:04.000]  你會有什麼感覺
[00:14:04.000 --> 00:14:08.000]  我想大家需要記得的一樣東西就是
[00:14:08.000 --> 00:14:10.000]  當神第一次
[00:14:10.000 --> 00:14:14.000]  第一次允許以色列民去這個允許之地的時候
[00:14:14.000 --> 00:14:15.000]  那時候很不同
[00:14:15.000 --> 00:14:16.000]  為什麼
[00:14:16.000 --> 00:14:21.000]  因為當時的迦南地是一個流奶與麥的地方
[00:14:21.000 --> 00:14:22.000]  很吸引的
[00:14:22.000 --> 00:14:24.000]  但是這次卻是不同的
[00:14:24.000 --> 00:14:26.000]  這次帶他們回去的耶路撒冷
[00:14:26.000 --> 00:14:29.000]  已經是不再是流奶與麥
[00:14:29.000 --> 00:14:31.000]  是什麼
[00:14:31.000 --> 00:14:35.000]  很大可能是流汗與流血的地方
[00:14:35.000 --> 00:14:38.000]  做到殘都可能吃不飽
[00:14:38.000 --> 00:14:40.000]  所以從實際的角度來說
[00:14:40.000 --> 00:14:46.000]  回去耶路撒冷的吸引力不大
[00:14:46.000 --> 00:14:48.000]  為什麼
[00:14:48.000 --> 00:14:53.000]  因為人總是渴求去一些地方
[00:14:53.000 --> 00:14:55.000]  那些地方怎樣
[00:14:55.000 --> 00:14:56.000]  我們可以怎樣
[00:14:56.000 --> 00:14:58.000]  安享晚年
[00:14:58.000 --> 00:15:02.000]  小朋友有好的成長環境
[00:15:02.000 --> 00:15:05.000]  年輕人有好的發展機會
[00:15:05.000 --> 00:15:08.000]  這些才是理想居住的地方
[00:15:08.000 --> 00:15:10.000]  如果一個國家一個地方
[00:15:10.000 --> 00:15:12.000]  符合不到這些條件的時候
[00:15:12.000 --> 00:15:15.000]  很難吸引移民
[00:15:15.000 --> 00:15:18.000]  我舉一些例子大家就會更加明白
[00:15:18.000 --> 00:15:20.000]  我們舉阿富汗做例子
[00:15:20.000 --> 00:15:25.000]  大家知不知道阿富汗的平均壽命是多長
[00:15:25.000 --> 00:15:28.000]  阿富汗的平均壽命
[00:15:28.000 --> 00:15:30.000]  在19年做過一個調查
[00:15:30.000 --> 00:15:35.000]  平均年齡是不超過65歲
[00:15:35.000 --> 00:15:38.000]  大家知不知道澳洲的平均年齡是多少
[00:15:38.000 --> 00:15:42.000]  平均年齡是83歲
[00:15:42.000 --> 00:15:44.000]  差不多相差20年
[00:15:44.000 --> 00:15:45.000]  大家想一想
[00:15:45.000 --> 00:15:50.000]  如果今天的活力悅耳堂在阿富汗
[00:15:50.000 --> 00:15:53.000]  大家想像會怎樣
[00:15:53.000 --> 00:15:57.000]  如果今天活力悅耳堂在阿富汗
[00:15:57.000 --> 00:16:00.000]  我們會很感恩
[00:16:00.000 --> 00:16:02.000]  因為我們不在阿富汗
[00:16:02.000 --> 00:16:06.000]  但是大家知不知道
[00:16:06.000 --> 00:16:11.000]  在阿富汗的嬰孩死亡率有多高
[00:16:11.000 --> 00:16:17.000]  根據2018年國際兒童基金會的報告
[00:16:17.000 --> 00:16:22.000]  阿富汗的兒童有40%
[00:16:22.000 --> 00:16:25.000]  有四成的兒童過不了一歲生日
[00:16:25.000 --> 00:16:27.000]  這麼恐怖的地方
[00:16:27.000 --> 00:16:29.000]  你會不會願意住在那裡
[00:16:29.000 --> 00:16:34.000]  我不知道薩加利亞時候的耶路撒冷
[00:16:34.000 --> 00:16:37.000]  有沒有這麼慘情
[00:16:37.000 --> 00:16:39.000]  不過我們看聖經的時候
[00:16:39.000 --> 00:16:41.000]  聖經是告訴我們
[00:16:41.000 --> 00:16:43.000]  事實就是說
[00:16:43.000 --> 00:16:46.000]  無論任何時候
[00:16:46.000 --> 00:16:49.000]  一個地方的生活條件下降的時候
[00:16:49.000 --> 00:16:51.000]  甚至變得很差的時候
[00:16:51.000 --> 00:16:54.000]  首當其衝的一群人是什麼人
[00:16:54.000 --> 00:16:58.000]  最脆弱的一群
[00:16:58.000 --> 00:17:01.000]  而一個社會最脆弱的一群
[00:17:01.000 --> 00:17:06.000]  往往是包括老年人和嬰孩
[00:17:06.000 --> 00:17:13.000]  當然神絕對不會引領他的百姓
[00:17:13.000 --> 00:17:17.000]  無緣無故地進入痛苦或災難
[00:17:17.000 --> 00:17:19.000]  所以在聖經裡面
[00:17:19.000 --> 00:17:24.000]  神也都允許了回歸耶路撒冷的百姓
[00:17:24.000 --> 00:17:25.000]  他這樣說
[00:17:25.000 --> 00:17:27.000]  將來在耶路撒冷這個地方
[00:17:27.000 --> 00:17:31.000]  必再有年老的男女坐在街上
[00:17:31.000 --> 00:17:37.000]  也都有小孩在街上玩耍
[00:17:37.000 --> 00:17:39.000]  很明顯當神有這樣的允許的時候
[00:17:39.000 --> 00:17:41.000]  就是說當日的耶路撒冷
[00:17:41.000 --> 00:17:44.000]  並沒有老人家在街上
[00:17:44.000 --> 00:17:47.000]  也沒有小孩在街上玩
[00:17:47.000 --> 00:17:50.000]  不僅如此
[00:17:50.000 --> 00:17:52.000]  不僅沒有了這樣的情況
[00:17:52.000 --> 00:17:55.000]  甚至當時的百姓
[00:17:55.000 --> 00:18:00.000]  也很難去期望想像將來
[00:18:00.000 --> 00:18:04.000]  有一些更好的情況出現
[00:18:04.000 --> 00:18:05.000]  因為神接著說
[00:18:05.000 --> 00:18:10.000]  「這是在愚聖的民眼中看為稀奇
[00:18:10.000 --> 00:18:14.000]  在我眼中也看為稀奇嗎?」
[00:18:14.000 --> 00:18:17.000]  意思就是說眾賢百姓
[00:18:17.000 --> 00:18:21.000]  當日無法想像將來有這樣的美好的一天
[00:18:21.000 --> 00:18:24.000]  但是在神手中
[00:18:24.000 --> 00:18:26.000]  沒有難成的事
[00:18:26.000 --> 00:18:27.000]  沒錯
[00:18:27.000 --> 00:18:29.000]  當神離開耶路撒冷之後
[00:18:29.000 --> 00:18:31.000]  整個城市被破壞
[00:18:31.000 --> 00:18:33.000]  變得頹垣敗瓦
[00:18:33.000 --> 00:18:37.000]  變成一個不再吸引人居住的城市
[00:18:37.000 --> 00:18:38.000]  但是現在
[00:18:38.000 --> 00:18:39.000]  聖經告訴我們
[00:18:39.000 --> 00:18:41.000]  王者在臨
[00:18:41.000 --> 00:18:42.000]  不僅在臨
[00:18:42.000 --> 00:18:45.000]  他們也呼喚百姓回歸
[00:18:45.000 --> 00:18:51.000]  更加允許繁榮昌盛的未來
[00:18:51.000 --> 00:18:56.000]  大家覺得像不像一個童話故事
[00:18:56.000 --> 00:18:57.000]  很開心
[00:18:57.000 --> 00:18:59.000]  很甜蜜的一個結束
[00:18:59.000 --> 00:19:00.000]  在這個結束中
[00:19:00.000 --> 00:19:05.000]  所有童話中的人物永遠開心地生活
[00:19:05.000 --> 00:19:07.000]  英文很熟悉
[00:19:07.000 --> 00:19:09.000]  Live happily forever
[00:19:09.000 --> 00:19:13.000]  當然我們知道童話之所以為童話
[00:19:13.000 --> 00:19:14.000]  為什麼是童話
[00:19:14.000 --> 00:19:16.000]  因為童話的故事
[00:19:16.000 --> 00:19:21.000]  永遠是在最美麗的一刻結束
[00:19:21.000 --> 00:19:23.000]  之後它不再說
[00:19:23.000 --> 00:19:27.000]  你不會看到童話會繼續說
[00:19:27.000 --> 00:19:29.000]  一個英俊的王子
[00:19:29.000 --> 00:19:32.000]  當他曲頭變成大肚腩之後
[00:19:32.000 --> 00:19:36.000]  又或者當一個美麗的公主
[00:19:36.000 --> 00:19:39.000]  變成黑天鵝白天鵝之後
[00:19:39.000 --> 00:19:41.000]  他不會再說這些了
[00:19:41.000 --> 00:19:43.000]  再說的時候就不是童話了
[00:19:43.000 --> 00:19:48.000]  人總是覺得幸福是必然
[00:19:48.000 --> 00:19:51.000]  幸福是自己會發生的
[00:19:51.000 --> 00:19:54.000]  我記得在我還沒有做牧師
[00:19:54.000 --> 00:19:58.000]  我仍然在社會工作的時候
[00:19:58.000 --> 00:20:03.000]  有一次我的上司很大聲地罵我的同事
[00:20:03.000 --> 00:20:08.000]  你媽媽不是在社會工作的
[00:20:08.000 --> 00:20:11.000]  麻煩你自己收拾你的手尾
[00:20:11.000 --> 00:20:14.000]  你吃完那些碗自己洗
[00:20:14.000 --> 00:20:16.000]  你媽媽不是在幫你洗的
[00:20:16.000 --> 00:20:18.000]  我很記得這一番說話
[00:20:18.000 --> 00:20:22.000]  我在想如果我是我的上司的時候
[00:20:22.000 --> 00:20:24.000]  我就會矯正這個上司的說話
[00:20:24.000 --> 00:20:26.000]  就算你媽媽在做事的時候
[00:20:26.000 --> 00:20:27.000]  也不是你媽媽幫你洗
[00:20:27.000 --> 00:20:29.000]  是你幫你媽媽洗
[00:20:29.000 --> 00:20:34.000]  事實就是說
[00:20:34.000 --> 00:20:39.000]  很多時候我們覺得幸福是必然的
[00:20:39.000 --> 00:20:42.000]  很多時候自然而然
[00:20:42.000 --> 00:20:45.000]  我們覺得我們不需要努力爭取幸福
[00:20:45.000 --> 00:20:48.000]  幸福是應該有在我們的生活裡面出現的
