
[00:00:00.000 --> 00:00:05.800]  我唔知大家有冇畀人畫過你嘅樣呀?
[00:02:57.600 --> 00:02:59.600]  最高峰
[00:02:59.600 --> 00:03:01.600]  佢話我畫唔似呀
[00:03:01.600 --> 00:03:03.200]  先係犀利呀
[00:03:03.200 --> 00:03:05.400]  真係好矛盾
[00:03:05.400 --> 00:03:08.200]  有人話我睇啲文章
[00:03:08.200 --> 00:03:10.400]  畢加索佢想畫乜嘢呢
[00:03:10.400 --> 00:03:14.400]  畫佢點樣去睇呢個事物
[00:03:14.400 --> 00:03:15.800]  點睇呢個人
[00:03:15.800 --> 00:03:17.400]  點睇佢嘅靈魂
[00:03:17.400 --> 00:03:20.200]  透過你嘅畫去睇佢嘅靈魂
[00:03:20.200 --> 00:03:24.000]  你嘅靈魂點樣睇唔睇到呀
[00:03:24.000 --> 00:03:26.000]  你嘅靈魂點呀
[00:03:26.000 --> 00:03:27.000]  真係
[00:03:27.000 --> 00:03:29.800]  佢畫呢一樣嘢真係唔怪之唔似啦
[00:03:29.800 --> 00:03:31.000]  係咪呀
[00:03:31.000 --> 00:03:34.000]  你睇到睇唔明佢畫乜嘢啦
[00:03:34.000 --> 00:03:36.200]  睇唔明啦
[00:03:36.200 --> 00:03:41.400]  所以
[00:03:41.400 --> 00:03:46.000]  隔離嗰幅畫呢畢加索畫嘅係冇新蚊仔畫畫㗎嘛
[00:03:46.000 --> 00:03:50.200]  佢畫一個快樂嘅女孩呀
[00:03:50.200 --> 00:03:52.400]  我都識畫啦咁樣呀
[00:03:52.400 --> 00:03:57.800]  咁你就嚟呢畫就好有錢好值錢㗎啦
[00:03:57.800 --> 00:04:02.400]  神點去繪畫佢嘅教會
[00:04:02.400 --> 00:04:04.000]  如果神要畫
[00:04:04.000 --> 00:04:06.000]  這城浸信會
[00:04:06.000 --> 00:04:12.200]  佢點樣係畫一幅圖畫呢
[00:04:12.200 --> 00:04:17.600]  即係今日呢我哋試下從呢個嘅角度
[00:04:17.600 --> 00:04:20.400]  去睇呢一段嘅聖經
[00:04:20.400 --> 00:04:23.000]  我睇一本嘅注釋書
[00:04:23.000 --> 00:04:26.200]  即係嚟到去講呢一段嘅聖經
[00:04:26.200 --> 00:04:29.800]  當我哋睇呢段聖經嘅時候呢我哋覺得
[00:04:29.800 --> 00:04:31.600]  即係好瑣碎
[00:04:31.600 --> 00:04:33.800]  講好多嘅條例呀
[00:04:33.800 --> 00:04:37.200]  講呢好多唔同嘅情況呀
[00:04:37.200 --> 00:04:39.400]  即係陣間我哋一路讀一路睇嘅時候
[00:04:39.400 --> 00:04:40.400]  你就發現呢
[00:04:40.400 --> 00:04:43.400]  有好多唔同嘅狀況
[00:04:43.400 --> 00:04:46.000]  究竟佢講啲乜嘢嘢呢
[00:04:46.000 --> 00:04:49.400]  究竟佢點樣樣呢
[00:04:49.400 --> 00:04:52.200]  即係其實原來
[00:04:52.200 --> 00:04:56.200]  即係摩西
[00:04:56.200 --> 00:04:58.200]  神透過摩西
[00:04:58.200 --> 00:05:00.200]  佢想繪畫
[00:05:00.200 --> 00:05:01.800]  神嘅百姓
[00:05:01.800 --> 00:05:03.600]  神嘅子民
[00:05:03.600 --> 00:05:07.600]  究竟嘅模樣係點樣樣
[00:05:07.600 --> 00:05:10.000]  好多時候呢我哋以為呢
[00:05:10.000 --> 00:05:11.800]  基督徒嘅模樣
[00:05:11.800 --> 00:05:14.400]  就坐喺呢度敬拜神
[00:05:14.400 --> 00:05:16.200]  基督徒嘅模樣
[00:05:16.200 --> 00:05:18.600]  就係合住手嚟到祈禱
[00:05:18.600 --> 00:05:20.800]  呢個係虔誠嘅模樣
[00:05:20.800 --> 00:05:23.800]  無錯呢個係基督徒應該有嘅
[00:05:23.800 --> 00:05:25.600]  對神嗰個態度
[00:05:25.600 --> 00:05:27.200]  不過呢
[00:05:27.200 --> 00:05:28.800]  個問題喺度啦
[00:05:28.800 --> 00:05:30.600]  對神咁樣樣
[00:05:30.600 --> 00:05:32.400]  對人又點樣樣呢
[00:05:32.400 --> 00:05:35.600]  今日呢我哋坐喺呢一度聽崇拜
[00:05:35.600 --> 00:05:37.600]  即係嚟到去一齊敬拜神
[00:05:37.600 --> 00:05:39.000]  透過詩歌
[00:05:39.000 --> 00:05:40.800]  透過神嘅說話
[00:05:40.800 --> 00:05:43.000]  透過我哋嘅服侍
[00:05:43.000 --> 00:05:44.400]  嚟到去敬拜神
[00:05:44.400 --> 00:05:46.000]  無錯呢個係表達
[00:05:46.000 --> 00:05:48.200]  你對神嘅態度
[00:05:48.200 --> 00:05:49.800]  但係同樣
[00:05:49.800 --> 00:05:50.800]  神問我哋
[00:05:50.800 --> 00:05:52.800]  我哋對人嘅態度點樣樣
[00:05:52.800 --> 00:05:54.000]  點樣表達
[00:05:54.000 --> 00:05:58.000]  呢一個我哋屬於神嘅人
[00:05:58.000 --> 00:05:59.400]  如果今日
[00:05:59.400 --> 00:06:01.000]  我哋坐喺呢一度
[00:06:01.000 --> 00:06:02.800]  好虔誠咁樣樣
[00:06:02.800 --> 00:06:04.600]  但係當我哋
[00:06:04.600 --> 00:06:06.600]  一散咗會
[00:06:06.600 --> 00:06:08.200]  我哋連
[00:06:08.200 --> 00:06:10.000]  周圍左右嘅
[00:06:10.000 --> 00:06:12.800]  我哋嘅弟兄姊妹都唔打過招呼
[00:06:12.800 --> 00:06:14.200]  你會覺得
[00:06:14.200 --> 00:06:15.200]  呢一班
[00:06:15.200 --> 00:06:16.600]  屬神嘅人
[00:06:16.600 --> 00:06:18.600]  佢哋嘅關係如何
[00:06:18.600 --> 00:06:20.600]  佢哋彼此之間
[00:06:20.600 --> 00:06:22.200]  係唔係真係
[00:06:22.200 --> 00:06:23.800]  咁愛神呢
[00:06:23.800 --> 00:06:25.800]  如果我哋喺第一成見到面
[00:06:25.800 --> 00:06:26.800]  都唔打過招呼
[00:06:26.800 --> 00:06:28.200]  或者甚至落到底下
[00:06:28.200 --> 00:06:29.800]  都唔睬人嘅
[00:06:29.800 --> 00:06:32.800]  或者你仲爭樓梯上嘅
[00:06:32.800 --> 00:06:36.800]  或者如果你搭車
[00:06:36.800 --> 00:06:38.800]  兩個爭位坐嘅
[00:06:38.800 --> 00:06:41.400]  呢一個係唔係
[00:06:41.400 --> 00:06:43.800]  神想佢嘅百姓
[00:06:43.800 --> 00:06:46.600]  係咁樣樣去表達
[00:06:46.600 --> 00:06:48.600]  呢一個就係神嘅指紋
[00:06:48.600 --> 00:06:52.800]  當我哋睇生命記嘅時候
[00:06:52.800 --> 00:06:56.000]  我哋雖然睇好多好嘅條例
[00:06:56.000 --> 00:06:59.600]  但係呢條例背後其實都有意思
[00:06:59.600 --> 00:07:02.600]  呢一條例反映著
[00:07:02.600 --> 00:07:04.600]  以色列嘅百姓
[00:07:04.600 --> 00:07:07.000]  同當時嘅迦南人
[00:07:07.000 --> 00:07:09.600]  佢哋嘅生活好唔同
[00:07:09.600 --> 00:07:12.600]  其中呢喺我哋呢段聖經
[00:07:12.600 --> 00:07:14.600]  第十六節咁樣話
[00:07:14.600 --> 00:07:17.200]  佢話不可因子殺父
[00:07:17.200 --> 00:07:19.600]  也不可因父殺子
[00:07:19.600 --> 00:07:23.000]  凡被殺的都為本身嘅罪
[00:07:23.000 --> 00:07:25.800]  呢個對今日時代嚟講
[00:07:25.800 --> 00:07:28.800]  好...梗係啦
[00:07:28.800 --> 00:07:32.600]  點會負債子還
[00:07:32.600 --> 00:07:35.200]  點會爸爸做錯嘢
[00:07:35.200 --> 00:07:38.800]  會個仔要受罰
[00:07:38.800 --> 00:07:39.800]  冇可能
[00:07:39.800 --> 00:07:43.800]  不過如果你了解當時嘅環境
[00:07:43.800 --> 00:07:47.600]  你起屋起得唔好
[00:07:47.600 --> 00:07:50.800]  冧咗宅死人哋嘅仔
[00:07:50.800 --> 00:07:54.800]  咁要邊個負責
[00:07:54.800 --> 00:07:56.800]  我哋今日人就話咩
[00:07:56.800 --> 00:07:58.800]  梗係起屋嘅人
[00:07:58.800 --> 00:07:59.800]  但好奇怪
[00:07:59.800 --> 00:08:00.800]  當時係點呀
[00:08:00.800 --> 00:08:02.800]  邊個負責
[00:08:02.800 --> 00:08:04.800]  如果宅死人哋嘅仔
[00:08:04.800 --> 00:08:06.800]  邊個要死
[00:08:06.800 --> 00:08:09.800]  起屋嗰個人嘅仔要死
[00:08:09.800 --> 00:08:11.800]  你話好奇怪
[00:08:11.800 --> 00:08:13.800]  唔係喎
[00:08:13.800 --> 00:08:15.800]  即係從佢另一個角度
[00:08:15.800 --> 00:08:17.800]  因為人哋嘅仔死咗
[00:08:17.800 --> 00:08:19.800]  所以你嘅仔都要死埋
[00:08:19.800 --> 00:08:22.800]  即係個觀念好唔同
[00:08:22.800 --> 00:08:26.800]  不過就係個唔同裏面
[00:08:26.800 --> 00:08:29.800]  神話你係屬於我嘅
[00:08:29.800 --> 00:08:32.800]  你呢一班屬於我嘅群體
[00:08:32.800 --> 00:08:39.800]  有別當時嘅人嘅做法嘅諗法嘅作風
[00:08:39.800 --> 00:08:45.800]  呢一個就係神指紋好獨特嘅一個咁樣嘅身份
[00:08:45.800 --> 00:08:47.800]  當我哋睇呢段經文嘅時候
[00:08:47.800 --> 00:08:49.800]  我哋會有好多
[00:08:49.800 --> 00:08:52.800]  即係喺背景上面
[00:08:52.800 --> 00:08:55.800]  喺文化上面好多嘅差異
[00:08:55.800 --> 00:08:58.800]  其實呢即係每個時代都有唔同嘅表達
[00:08:58.800 --> 00:09:00.800]  當我哋話愛
[00:09:00.800 --> 00:09:03.800]  即係上一代嘅男士
[00:09:03.800 --> 00:09:06.800]  如果呢佢好顧家搵錢返嚟養家嘅
[00:09:06.800 --> 00:09:08.800]  呢個係愛嘅表達
[00:09:08.800 --> 00:09:10.800]  但係呢個愛嘅表達
[00:09:10.800 --> 00:09:12.800]  喺而家呢個時代
[00:09:12.800 --> 00:09:14.800]  即係係咪咁呢
[00:09:14.800 --> 00:09:16.800]  我都唔單止要搵錢
[00:09:16.800 --> 00:09:18.800]  老婆都話我夠搵錢
[00:09:18.800 --> 00:09:20.800]  愛點表達呢
[00:09:20.800 --> 00:09:24.800]  愛嘅時候可能呢就係你生日嘅時候送蝴蝶花畀佢係咪呀
[00:09:24.800 --> 00:09:27.800]  愛嘅表達可能呢你就幫手做家務係咪呀
[00:09:27.800 --> 00:09:29.800]  你唔係淨係搵錢呀
[00:09:29.800 --> 00:09:31.800]  所以時代
[00:09:31.800 --> 00:09:33.800]  有時候對一樣嘢
[00:09:33.800 --> 00:09:36.800]  即係有唔同嘅表達
[00:09:36.800 --> 00:09:38.800]  所以今日呢你睇呢段聖經
[00:09:38.800 --> 00:09:41.800]  即係有好多唔同嘅情況
[00:09:41.800 --> 00:09:45.800]  未必我哋今日係直接嘅
[00:09:45.800 --> 00:09:48.800]  舊約咁寫我哋今日呢就咁樣去做
[00:09:48.800 --> 00:09:50.800]  係等於啦
[00:09:50.800 --> 00:09:52.800]  即係有啲可以咁樣做
[00:09:52.800 --> 00:09:54.800]  但有啲未必可以咁樣做
[00:09:54.800 --> 00:09:57.800]  你會諗下個背後嘅精神係邊度呢
[00:09:57.800 --> 00:10:00.800]  今日我點將呢個精神
[00:10:00.800 --> 00:10:02.800]  可以應用喺
[00:10:02.800 --> 00:10:05.800]  我哋今日人與人之嘅關係
[00:10:05.800 --> 00:10:08.800]  應用喺我哋弟兄姊妹之間相處嘅關係
[00:10:08.800 --> 00:10:10.800]  應用喺唔同嘅情況
[00:10:10.800 --> 00:10:14.800]  所以呢喺廿四章其實去列舉好多嘅情況
[00:10:14.800 --> 00:10:16.800]  好多喺人際上面
[00:10:16.800 --> 00:10:18.800]  喺去無論家庭嘅裏面
[00:10:18.800 --> 00:10:20.800]  喺社區嘅當中
[00:10:20.800 --> 00:10:22.800]  喺呢個嘅群體嘅裏面
[00:10:22.800 --> 00:10:24.800]  喺呢個社會裏面唔同嘅狀況
[00:10:24.800 --> 00:10:27.800]  點樣去表達愛
[00:10:27.800 --> 00:10:30.800]  點樣表達愛神
[00:10:30.800 --> 00:10:32.800]  你需要去愛人
[00:10:32.800 --> 00:10:36.800]  所以呢今日呢我哋就嚟到思想
[00:10:36.800 --> 00:10:38.800]  喺第一段
[00:10:38.800 --> 00:10:41.800]  即係講第一個愛
[00:10:41.800 --> 00:10:43.800]  愛自己人
[00:10:43.800 --> 00:10:45.800]  愛妻子
[00:10:45.800 --> 00:10:47.800]  即係呢一段聖經
[00:10:47.800 --> 00:10:48.800]  你一睇
[00:10:48.800 --> 00:10:52.800]  你會好似講離婚咁樣
[00:10:52.800 --> 00:10:56.800]  講好似可唔可以夫妻離婚之後
[00:10:56.800 --> 00:10:58.800]  服唔服一合咁樣
[00:10:58.800 --> 00:11:00.800]  不過呢
[00:11:00.800 --> 00:11:03.800]  究竟佢係咪講離婚呢
[00:11:03.800 --> 00:11:05.800]  呢一段唔係講離婚
[00:11:05.800 --> 00:11:09.800]  聖經就從來都唔贊同人離婚
[00:11:09.800 --> 00:11:11.800]  呢一段聖經
[00:11:11.800 --> 00:11:14.800]  唔能夠成為我哋離婚嘅
[00:11:14.800 --> 00:11:16.800]  嗰個嘅一個
[00:11:16.800 --> 00:11:19.800]  即係可以做嘅
[00:11:19.800 --> 00:11:23.800]  支持我哋咁樣做嘅一個做法嘅經文
[00:11:23.800 --> 00:11:26.800]  喺呢個嘅新漢語聖經
[00:11:26.800 --> 00:11:29.800]  佢呢就喺第一節
[00:11:29.800 --> 00:11:32.800]  廿四章第一節到到第十三節呢
[00:11:32.800 --> 00:11:36.800]  呢一段聖經呢佢仲有一個嘅標題
[00:11:36.800 --> 00:11:40.800]  呢個標題叫做人道同埋尊嚴
[00:11:40.800 --> 00:11:42.800]  換句說話嚟講
[00:11:42.800 --> 00:11:45.800]  佢講咁多嘅內容呀
[00:11:45.800 --> 00:11:47.800]  咁多嘅情況呀
[00:11:47.800 --> 00:11:49.800]  佢都係表達緊
[00:11:49.800 --> 00:11:51.800]  乜嘢係關愛
[00:11:51.800 --> 00:11:55.800]  關愛係畀人有尊嚴
[00:11:55.800 --> 00:11:58.800]  關愛係畀一個人道
[00:11:58.800 --> 00:12:01.800]  嗰個做法畀呢啲人
[00:12:01.800 --> 00:12:03.800]  呢個就係關愛
[00:12:03.800 --> 00:12:04.800]  所以呢
[00:12:04.800 --> 00:12:06.800]  即係我哋從呢個角度
[00:12:06.800 --> 00:12:08.800]  去睇呢一段嘅經文或者睇
[00:12:08.800 --> 00:12:10.800]  我哋以下嘅經文
[00:12:10.800 --> 00:12:12.800]  所以關愛係咩嘢呢
[00:12:12.800 --> 00:12:14.800]  喺呢段聖經話畀我知道
[00:12:14.800 --> 00:12:18.800]  佢話喺一個咁樣男性嘅社會
[00:12:18.800 --> 00:12:20.800]  做太太嘅
[00:12:20.800 --> 00:12:22.800]  喺家庭裏面嘅
[00:12:22.800 --> 00:12:26.800]  呢一個呢係一個弱勢嘅社群嚟嘅
[00:12:26.800 --> 00:12:28.800]  呢一個呢係脆弱嘅
[00:12:28.800 --> 00:12:30.800]  係一個咁樣嘅群體嚟嘅
[00:12:30.800 --> 00:12:36.800]  婦女喺呢一個咁樣嘅嘅家庭裏面
[00:12:36.800 --> 00:12:38.800]  所以聖經佢話
[00:12:38.800 --> 00:12:39.800]  人若娶妻以後
[00:12:39.800 --> 00:12:41.800]  見他有乜嘢不合理嘅事
[00:12:41.800 --> 00:12:43.800]  不喜悅去
[00:12:43.800 --> 00:12:46.800]  男人就可以同佢離婚
[00:12:46.800 --> 00:12:49.800]  即係其實舊約裏面
[00:12:49.800 --> 00:12:51.800]  都好似冇乜見過
[00:12:51.800 --> 00:12:53.800]  女人同男人離婚
[00:12:53.800 --> 00:12:55.800]  只係男人優自己老婆
[00:12:55.800 --> 00:12:57.800]  咁呢就
[00:12:57.800 --> 00:12:59.800]  喺呢句說話裏面
[00:12:59.800 --> 00:13:01.800]  你會覺得
[00:13:01.800 --> 00:13:05.800]  即係產生一個咁樣嘅問題
[00:13:05.800 --> 00:13:09.800]  佢話呢見佢嘅太太有不合理事
[00:13:09.800 --> 00:13:10.800]  不合理嘅事
[00:13:10.800 --> 00:13:12.800]  乜嘢叫不合理事呢
[00:13:12.800 --> 00:13:13.800]  咁呢就
[00:13:13.800 --> 00:13:14.800]  舊約
[00:13:14.800 --> 00:13:15.800]  即係好多
[00:13:15.800 --> 00:13:16.800]  即係人
[00:13:16.800 --> 00:13:19.800]  即係要同太太離婚呢
[00:13:19.800 --> 00:13:21.800]  有啲小則
[00:13:21.800 --> 00:13:25.800]  即係煮飯咸咗都可以同佢離婚嘅
[00:13:25.800 --> 00:13:27.800]  你話方唔方貌呢
[00:13:27.800 --> 00:13:30.800]  即係喺舊約社會佢唔鍾意咁呀
[00:13:30.800 --> 00:13:31.800]  男人咁大呀
[00:13:31.800 --> 00:13:33.800]  即係唔鍾意
[00:13:33.800 --> 00:13:34.800]  唔合理
[00:13:34.800 --> 00:13:36.800]  或者呢
[00:13:36.800 --> 00:13:37.800]  佢生唔到
[00:13:37.800 --> 00:13:38.800]  同佢離婚
[00:13:38.800 --> 00:13:39.800]  或者呢
[00:13:39.800 --> 00:13:40.800]  佢有啲殘缺
[00:13:40.800 --> 00:13:41.800]  同佢離婚
[00:13:41.800 --> 00:13:44.800]  對舊約嘅男性
[00:13:44.800 --> 00:13:45.800]  喺咁嘅社會呢
[00:13:45.800 --> 00:13:46.800]  好似
[00:13:46.800 --> 00:13:47.800]  女人
[00:13:47.800 --> 00:13:49.800]  即係冇乜保障呀
[00:13:49.800 --> 00:13:50.800]  鍾意
[00:13:50.800 --> 00:13:52.800]  即係點樣可以咁樣
[00:13:52.800 --> 00:13:54.800]  就咁樣離婚呢
[00:13:54.800 --> 00:13:55.800]  咁呢
[00:13:55.800 --> 00:13:56.800]  不過呢
[00:13:56.800 --> 00:13:57.800]  即係聖經
[00:13:57.800 --> 00:13:59.800]  喺呢段聖經唔係
[00:13:59.800 --> 00:14:00.800]  即係講離婚
[00:14:00.800 --> 00:14:01.800]  得唔得呀
[00:14:01.800 --> 00:14:03.800]  佢如果要同佢離婚呢
[00:14:03.800 --> 00:14:04.800]  好重要
[00:14:04.800 --> 00:14:05.800]  嗰個過程
[00:14:05.800 --> 00:14:06.800]  反而重要
[00:14:06.800 --> 00:14:09.800]  嗰個過程點保障嗰個女呢
[00:14:09.800 --> 00:14:11.800]  嗰個女性呢
[00:14:11.800 --> 00:14:12.800]  就係要將
[00:14:12.800 --> 00:14:14.800]  要寫休書呀
[00:14:14.800 --> 00:14:16.800]  點解休書咁重要呢
[00:14:16.800 --> 00:14:19.800]  呢個結婚呢個離婚書
[00:14:19.800 --> 00:14:22.800]  係表達嗰個男性
[00:14:22.800 --> 00:14:24.800]  去放棄去支配
[00:14:24.800 --> 00:14:26.800]  呢個嘅女性
[00:14:26.800 --> 00:14:29.800]  嗰個放棄呢個權利
[00:14:29.800 --> 00:14:32.800]  以至呢個嘅女性
[00:14:32.800 --> 00:14:34.800]  呢位女士
[00:14:34.800 --> 00:14:36.800]  可以重新得著自由
[00:14:36.800 --> 00:14:40.800]  並且可以有呢個權利去凌駕他人
[00:14:40.800 --> 00:14:41.800]  唔會畀人
[00:14:41.800 --> 00:14:43.800]  嚟到去
[00:14:43.800 --> 00:14:45.800]  誣告佢奸淫
[00:14:45.800 --> 00:14:47.800]  所以呢呢個離婚書好重要
[00:14:47.800 --> 00:14:49.800]  仲要交喺佢嘅手裏面
[00:14:49.800 --> 00:14:51.800]  打發佢返屋企
[00:14:51.800 --> 00:14:52.800]  即係如果
[00:14:52.800 --> 00:14:54.800]  寫一封離婚書佢冇手啦
[00:14:54.800 --> 00:14:56.800]  冇憑據呀
[00:14:56.800 --> 00:14:57.800]  佢好容易
[00:14:57.800 --> 00:14:59.800]  喺呢個社會裏面
[00:14:59.800 --> 00:15:01.800]  被嚟到去誣告
[00:15:01.800 --> 00:15:02.800]  甚至呢
[00:15:02.800 --> 00:15:04.800]  畀講閒話
[00:15:04.800 --> 00:15:06.800]  咁跟住呢
[00:15:06.800 --> 00:15:08.800]  就講咗
[00:15:08.800 --> 00:15:10.800]  一個咁樣嘅
[00:15:10.800 --> 00:15:12.800]  好複雜嘅情況
[00:15:12.800 --> 00:15:14.800]  如果個後夫又同佢離婚
[00:15:14.800 --> 00:15:15.800]  咁呢
[00:15:15.800 --> 00:15:17.800]  就或者佢嘅後夫死咗之後
[00:15:17.800 --> 00:15:18.800]  咁樣點呢
[00:15:18.800 --> 00:15:19.800]  第四節
[00:15:19.800 --> 00:15:21.800]  講出嗰個嘅禁令
[00:15:21.800 --> 00:15:23.800]  就係個前夫
[00:15:23.800 --> 00:15:26.800]  唔可以再除返佢
[00:15:26.800 --> 00:15:28.800]  即係點解呢
[00:15:28.800 --> 00:15:31.800]  有解經嘅學者就話
[00:15:31.800 --> 00:15:34.800]  即係當時嘅社會
[00:15:34.800 --> 00:15:36.800]  有啲男人好衰嘅
[00:15:36.800 --> 00:15:38.800]  點解要取返佢呢
[00:15:38.800 --> 00:15:40.800]  就為咗老婆嗰啲嫁妝費
[00:15:40.800 --> 00:15:42.800]  嘩真係
[00:15:42.800 --> 00:15:46.800]  即係當然我都唔係好能夠了解
[00:15:46.800 --> 00:15:47.800]  不過
[00:15:47.800 --> 00:15:50.800]  真係有咁樣嘅情況
[00:15:50.800 --> 00:15:51.800]  甚至
[00:15:51.800 --> 00:15:53.800]  即係即係有一個
[00:15:53.800 --> 00:15:55.800]  即係當講尊嚴嘅時候
[00:15:55.800 --> 00:15:57.800]  有人嚟到會話
[00:15:57.800 --> 00:15:59.800]  即係女性
[00:15:59.800 --> 00:16:01.800]  如果係咁樣
[00:16:01.800 --> 00:16:03.800]  好似夫之則來
[00:16:03.800 --> 00:16:05.800]  妃之則去
[00:16:05.800 --> 00:16:08.800]  你唔鍾意就去返你前夫度
[00:16:08.800 --> 00:16:10.800]  或者前夫攞返
[00:16:10.800 --> 00:16:14.800]  即係而家我又想取返你
[00:16:14.800 --> 00:16:17.800]  女性嗰種嘅尊嚴
[00:16:17.800 --> 00:16:19.800]  失卻咗
[00:16:19.800 --> 00:16:21.800]  離婚嘅人
[00:16:21.800 --> 00:16:26.800]  佢既然寫咗呢個離婚書
[00:16:26.800 --> 00:16:29.800]  佢就唔能夠再反悔
[00:16:29.800 --> 00:16:32.800]  比佢唔能夠再反悔
[00:16:32.800 --> 00:16:33.800]  如果呢
[00:16:33.800 --> 00:16:37.800]  你睇呢一個嘅比對嘅時候
[00:16:37.800 --> 00:16:39.800]  有本色經書
[00:16:39.800 --> 00:16:42.800]  將生命記廿四章
[00:16:42.800 --> 00:16:44.800]  同埋何西亞書
[00:16:44.800 --> 00:16:46.800]  嘅一個比對
[00:16:46.800 --> 00:16:48.800]  你就發現
[00:16:48.800 --> 00:16:50.800]  生命記廿四章離婚
[00:16:50.800 --> 00:16:51.800]  點解呢
[00:16:51.800 --> 00:16:53.800]  係人心裏面嗰個硬
[00:16:53.800 --> 00:16:57.800]  呢個唔係神賞人咁樣
[00:16:57.800 --> 00:17:00.800]  但人於人心裏面嗰個硬
[00:17:00.800 --> 00:17:02.800]  所以容許佢咁樣做
[00:17:02.800 --> 00:17:06.800]  但何西亞書係太太不忠
[00:17:06.800 --> 00:17:09.800]  引致丈夫要同佢離婚
[00:17:09.800 --> 00:17:12.800]  但係喺生命記廿四章
[00:17:12.800 --> 00:17:14.800]  喺咁樣嘅情況底下
[00:17:14.800 --> 00:17:16.800]  佢哋唔可以復合
[00:17:16.800 --> 00:17:18.800]  但係喺何西亞書
[00:17:18.800 --> 00:17:21.800]  呢個太太不忠
[00:17:21.800 --> 00:17:24.800]  然後離婚咗之後
[00:17:24.800 --> 00:17:27.800]  佢太太落入一個更加
[00:17:27.800 --> 00:17:30.800]  好慘嘅狀況裏面
[00:17:30.800 --> 00:17:32.800]  神叫何西亞先知
[00:17:32.800 --> 00:17:35.800]  再同佢太太復合
[00:17:35.800 --> 00:17:37.800]  換句說話嚟講
[00:17:37.800 --> 00:17:41.800]  神唔係話唔可以復合
[00:17:41.800 --> 00:17:43.800]  不過喺唔同嘅情況
