
[00:00:00.000 --> 00:00:02.000]  貞子妹,早晨!
[00:04:00.000 --> 00:04:03.000]  我們都會呈獻我們的金錢來奉獻
[00:04:03.000 --> 00:04:06.000]  原來上帝喜悅的
[00:04:06.000 --> 00:04:09.000]  是我們要甘心樂意的奉獻
[00:04:09.000 --> 00:04:12.000]  所以奉獻是不可以勉強的
[00:04:12.000 --> 00:04:14.000]  是上帝他給我們有機會
[00:04:14.000 --> 00:04:19.000]  他邀請我們來帶一些禮物來回應他
[00:04:19.000 --> 00:04:23.000]  於是當時的以色列人他們怎樣呢
[00:04:23.000 --> 00:04:26.000]  他們真的按照上帝的吩咐
[00:04:26.000 --> 00:04:28.000]  拿一些禮物來
[00:04:28.000 --> 00:04:32.000]  給摩西去建這個敬拜上帝的
[00:04:32.000 --> 00:04:34.000]  一個會幕聖所
[00:04:34.000 --> 00:04:37.000]  我們發現經文一路記載
[00:04:37.000 --> 00:04:40.000]  但是到了第36章的時候
[00:04:40.000 --> 00:04:45.000]  聖經說那些百姓的奉獻多到不得了
[00:04:45.000 --> 00:04:49.000]  在初一及記36章5至6節那裡說
[00:04:49.000 --> 00:04:52.000]  百姓送來的禮物很多
[00:04:52.000 --> 00:04:57.000]  已經超過耶和華吩咐建造之工需要的了
[00:04:57.000 --> 00:05:02.000]  摩西吩咐他們就在刑中傳令說
[00:05:02.000 --> 00:05:07.000]  男女不必再為聖所的禮物做任何的工
[00:05:07.000 --> 00:05:12.000]  這樣才使百姓停止不再拿禮物來
[00:05:12.000 --> 00:05:14.000]  嘩 你有沒有見過
[00:05:14.000 --> 00:05:17.000]  牧師跟你說教會太多錢了
[00:05:17.000 --> 00:05:19.000]  叫你不用再奉獻了
[00:05:19.000 --> 00:05:21.000]  我就沒有聽過
[00:05:21.000 --> 00:05:23.000]  通常都是說不夠不夠
[00:05:23.000 --> 00:05:27.000]  不過聖經這裡是很不同的
[00:05:27.000 --> 00:05:30.000]  經文形容耶和華吩咐
[00:05:30.000 --> 00:05:33.000]  那些人帶禮物來 他們就帶來了
[00:05:33.000 --> 00:05:37.000]  多到超過耶和華吩咐的吩咐
[00:05:37.000 --> 00:05:40.000]  作為神學院新任的院長
[00:05:40.000 --> 00:05:43.000]  我知道院長最沉重的責任
[00:05:43.000 --> 00:05:47.000]  就是要確保神學院的資源夠用
[00:05:47.000 --> 00:05:52.000]  所以經文說禮物居然可以超出需要
[00:05:52.000 --> 00:05:53.000]  我讀到這裡
[00:05:53.000 --> 00:05:57.000]  我覺得這個不單止是一個嚮往的目標
[00:05:57.000 --> 00:06:00.000]  也給我一個很大的鼓勵
[00:06:00.000 --> 00:06:03.000]  因為我知道只要大英姊妹願意
[00:06:03.000 --> 00:06:06.000]  只要上帝去招聚大家的時候
[00:06:06.000 --> 00:06:13.000]  上帝的聖所就可以有超出需要的資源去建造
[00:06:13.000 --> 00:06:15.000]  不是我們可以做些什麼
[00:06:15.000 --> 00:06:17.000]  也不是我一個人的力量
[00:06:17.000 --> 00:06:21.000]  而是所有屬神的百姓
[00:06:21.000 --> 00:06:25.000]  都要一齊來參與去建造上帝的聖所
[00:06:25.000 --> 00:06:27.000]  支持上帝的工作
[00:06:27.000 --> 00:06:28.000]  所以奉獻
[00:06:28.000 --> 00:06:30.000]  有時候我們想
[00:06:30.000 --> 00:06:33.000]  今年稅務年度快要結束了
[00:06:33.000 --> 00:06:35.000]  我要奉獻去哪裡呢
[00:06:35.000 --> 00:06:37.000]  有時候我們會想
[00:06:37.000 --> 00:06:39.000]  我們怎樣去回應神
[00:06:39.000 --> 00:06:41.000]  但其實不是
[00:06:41.000 --> 00:06:44.000]  其實是上帝首先把一些資源
[00:06:44.000 --> 00:06:50.000]  把一些財富能力因此賜給我們
[00:06:50.000 --> 00:06:52.000]  我們成為祂的一個管家
[00:06:52.000 --> 00:06:56.000]  然後祂給我們遇到不同的機會
[00:06:56.000 --> 00:06:58.000]  可能你也有不同的負擔
[00:06:58.000 --> 00:07:00.000]  我們就可以用奉獻
[00:07:00.000 --> 00:07:04.000]  來去參與上帝的工作
[00:07:04.000 --> 00:07:07.000]  當時的以色列民
[00:07:07.000 --> 00:07:09.000]  他們帶什麼禮物來呢
[00:07:09.000 --> 00:07:11.000]  第三至七節說
[00:07:11.000 --> 00:07:18.000]  有金銀銅藍色紫色珠紅色線細麻山楊毛染紅的公羊皮
[00:07:18.000 --> 00:07:22.000]  精美的皮料金盒寬木點燈的油
[00:07:22.000 --> 00:07:28.000]  做高油的香料做香的香料紅馬路和寶石
[00:07:28.000 --> 00:07:32.000]  這些其實是當時最好的金屬
[00:07:32.000 --> 00:07:33.000]  很貴重的
[00:07:33.000 --> 00:07:38.000]  然後有布料皮草木油香料和寶石
[00:07:38.000 --> 00:07:41.000]  而且這裡列出來的順序
[00:07:41.000 --> 00:07:44.000]  其實是由貴到便宜
[00:07:44.000 --> 00:07:46.000]  所以要奉獻的禮物
[00:07:46.000 --> 00:07:49.000]  是最優質最好的
[00:07:49.000 --> 00:07:52.000]  按我們不同的人的能力
[00:07:52.000 --> 00:07:54.000]  上帝賜給我們的
[00:07:54.000 --> 00:07:56.000]  我們就將我們最好的
[00:07:56.000 --> 00:07:59.000]  來回應神
[00:07:59.000 --> 00:08:03.000]  第八節說到一個聖所
[00:08:03.000 --> 00:08:06.000]  那個聖所是敬拜上帝的地方
[00:08:06.000 --> 00:08:09.000]  當然對於當時來說就是會幕
[00:08:09.000 --> 00:08:16.000]  但是也更加包括所有說上帝要臨在的地方
[00:08:16.000 --> 00:08:19.000]  聖所是以色列人迎接
[00:08:19.000 --> 00:08:22.000]  和體會上帝如何與他們同在
[00:08:22.000 --> 00:08:24.000]  在他們中間的方法
[00:08:24.000 --> 00:08:29.000]  上帝會向他們啟示應該怎樣去敬拜
[00:08:29.000 --> 00:08:32.000]  而且以色列民他們就準備
[00:08:32.000 --> 00:08:35.000]  這樣去遵從上帝的吩咐
[00:08:35.000 --> 00:08:41.000]  通過聖所裏面的一些很仔細的設計
[00:08:41.000 --> 00:08:44.000]  上帝要教導他們怎樣去預備
[00:08:44.000 --> 00:08:47.000]  以及迎接上主的臨在
[00:08:47.000 --> 00:08:50.000]  有時候我們今天去讀那些經文
[00:08:50.000 --> 00:08:53.000]  好像很多仔細的東西
[00:08:53.000 --> 00:08:56.000]  不知道為什麼要說得這麼詳細
[00:08:56.000 --> 00:08:59.000]  原來上帝是要吩咐的百姓
[00:08:59.000 --> 00:09:01.000]  預備好他們自己
[00:09:01.000 --> 00:09:04.000]  建造好一個聖所
[00:09:04.000 --> 00:09:07.000]  上帝的目的是要在他們的當中
[00:09:07.000 --> 00:09:09.000]  是要來到他們的裏面
[00:09:09.000 --> 00:09:13.000]  所以他通過摩西去呼召那些人
[00:09:13.000 --> 00:09:16.000]  來奉獻禮物建立這個聖所
[00:09:16.000 --> 00:09:21.000]  於是所有的百姓都有份參與在其中
[00:09:21.000 --> 00:09:24.000]  而且最重要的這個指示
[00:09:24.000 --> 00:09:26.000]  是由耶和華發出的
[00:09:26.000 --> 00:09:31.000]  清楚地表明祭司他們專注的忠心
[00:09:31.000 --> 00:09:34.000]  最後並不是那個聖所
[00:09:34.000 --> 00:09:38.000]  亦都不是他們的聖職的秩序或者制度
[00:09:38.000 --> 00:09:41.000]  而是最終上帝要在他們當中
[00:09:41.000 --> 00:09:47.000]  以至他們能夠單單去仰望這位獨一的耶和華上帝
[00:09:47.000 --> 00:09:51.000]  和周圍那些外邦人怎樣去敬拜神明
[00:09:51.000 --> 00:09:53.000]  怎樣去自己想像很不同
[00:09:53.000 --> 00:09:55.000]  是上帝去話事
[00:09:55.000 --> 00:09:57.000]  去掌權在他們當中
[00:09:57.000 --> 00:10:00.000]  在曠野漂流的日子
[00:10:00.000 --> 00:10:05.000]  以色列人他們沒有固定的地方去居住
[00:10:05.000 --> 00:10:08.000]  上帝就在會幕那裏臨到他們
[00:10:08.000 --> 00:10:11.000]  你記得會幕還會有雲柱火柱
[00:10:11.000 --> 00:10:13.000]  他們何時行何時停
[00:10:13.000 --> 00:10:16.000]  去哪裏都是上帝話事
[00:10:16.000 --> 00:10:18.000]  都是上帝的帶領
[00:10:18.000 --> 00:10:21.000]  比起祭司要怎樣獻祭
[00:10:21.000 --> 00:10:23.000]  怎樣去設計會幕
[00:10:23.000 --> 00:10:25.000]  會幕怎樣去動等等
[00:10:25.000 --> 00:10:28.000]  我們這些人常常會想的東西
[00:10:28.000 --> 00:10:31.000]  更加重要的事是
[00:10:31.000 --> 00:10:34.000]  為什麼以色列人要這麼謹慎認真
[00:10:34.000 --> 00:10:36.000]  做這一切的事呢
[00:10:36.000 --> 00:10:41.000]  都是因為耶和華要臨在他們當中
[00:10:41.000 --> 00:10:47.000]  去到出海及記二十九章四十二至四十四節那裏
[00:10:47.000 --> 00:10:50.000]  經文就記載耶和華神說
[00:10:50.000 --> 00:10:54.000]  我要在那裏與你們相會
[00:10:54.000 --> 00:10:56.000]  和你說話
[00:10:56.000 --> 00:10:59.000]  我要在那裏與以色列人相會
[00:10:59.000 --> 00:11:03.000]  會幕就要因我的榮耀成為聖
[00:11:03.000 --> 00:11:07.000]  我要使會幕和祭壇分別為聖
[00:11:07.000 --> 00:11:11.000]  也要使亞倫和他的兒子分別為聖
[00:11:11.000 --> 00:11:15.000]  作侍奉我的祭司
[00:11:15.000 --> 00:11:18.000]  耶和華和以色列人相遇的地方
[00:11:18.000 --> 00:11:20.000]  祂臨在的會幕
[00:11:20.000 --> 00:11:23.000]  是要成為神聖的聖所
[00:11:23.000 --> 00:11:25.000]  這個是最重要的
[00:11:25.000 --> 00:11:26.000]  三至四節
[00:11:26.000 --> 00:11:28.000]  四十四節就講了三次了
[00:11:28.000 --> 00:11:31.000]  要成為聖要分別為聖
[00:11:31.000 --> 00:11:35.000]  會幕祭壇和祭司都要分別為聖
[00:11:35.000 --> 00:11:37.000]  都是要屬於耶和華的
[00:11:37.000 --> 00:11:40.000]  那怎樣成聖呢
[00:11:40.000 --> 00:11:44.000]  是因我的榮耀成為聖
[00:11:44.000 --> 00:11:47.000]  所以是因為上帝祂的工作
[00:11:47.000 --> 00:11:49.000]  祂的榮耀
[00:11:49.000 --> 00:11:51.000]  不是人可以做到什麼
[00:11:51.000 --> 00:11:53.000]  人是按照上帝的吩咐
[00:11:53.000 --> 00:11:55.000]  來去預備
[00:11:55.000 --> 00:11:58.000]  然後上帝能夠臨在
[00:11:58.000 --> 00:12:00.000]  祂的榮耀臨在當中
[00:12:00.000 --> 00:12:04.000]  使他們分別為聖
[00:12:04.000 --> 00:12:08.000]  以色列人他們進了加南英去之地的時候
[00:12:08.000 --> 00:12:10.000]  後來開始有聖殿
[00:12:10.000 --> 00:12:12.000]  又有敬拜耶和華的會堂
[00:12:12.000 --> 00:12:16.000]  就再不需要有這些會幕或者帳幕了
[00:12:16.000 --> 00:12:20.000]  不過帳幕作為一個居住
[00:12:20.000 --> 00:12:22.000]  上帝居住在他們當中的比喻
[00:12:22.000 --> 00:12:24.000]  或者形象
[00:12:24.000 --> 00:12:27.000]  在新約的聖經繼續出現
[00:12:27.000 --> 00:12:29.000]  保羅的比喻裏面
[00:12:29.000 --> 00:12:32.000]  又為這個會幕或者帳幕
[00:12:32.000 --> 00:12:35.000]  添了一重新的意義
[00:12:35.000 --> 00:12:38.000]  你記得保羅是一個織帳棚的人
[00:12:38.000 --> 00:12:41.000]  所以其實他織織下帳棚
[00:12:41.000 --> 00:12:43.000]  都織出一些道理來
[00:12:43.000 --> 00:12:48.000]  在哥林多後書5章1至4節那裏
[00:12:48.000 --> 00:12:50.000]  那裏說因為我們知道
[00:12:50.000 --> 00:12:54.000]  我們在這地上的帳棚若拆毀了
[00:12:54.000 --> 00:12:57.000]  我們將有神所造的居所
[00:12:57.000 --> 00:12:59.000]  不是人手所造的
[00:12:59.000 --> 00:13:02.000]  而是在天上永存的
[00:13:02.000 --> 00:13:04.000]  我們在這帳篷裏嘆息
[00:13:04.000 --> 00:13:08.000]  渴望得到那從天上來的居所
[00:13:08.000 --> 00:13:10.000]  好像穿上衣服
[00:13:10.000 --> 00:13:14.000]  倘若脫下也不至於赤身了
[00:13:14.000 --> 00:13:17.000]  其實我們在這帳篷裏的人
[00:13:17.000 --> 00:13:22.000]  老虎嘆息並不是願意脫下地上的帳篷
[00:13:22.000 --> 00:13:26.000]  而是願意穿上天上的居所
[00:13:26.000 --> 00:13:30.000]  好使者必死的被生命吞滅了
[00:13:30.000 --> 00:13:33.000]  保羅用了帳棚來形容
[00:13:33.000 --> 00:13:35.000]  我們在地上的身體
[00:13:35.000 --> 00:13:37.000]  而這個身體這個救我
[00:13:37.000 --> 00:13:40.000]  是會過去的是脫下的
[00:13:40.000 --> 00:13:43.000]  以至到我們可以穿上新人
[00:13:43.000 --> 00:13:45.000]  不是人手所造的
[00:13:45.000 --> 00:13:48.000]  而是天上永存的房屋
[00:13:48.000 --> 00:13:51.000]  《新有聖經》還有另外一個地方
[00:13:51.000 --> 00:13:55.000]  用帳篷來比喻我們地上的身體
[00:13:55.000 --> 00:13:57.000]  就在另一位仕途彼得
[00:13:57.000 --> 00:13:59.000]  在彼得後書
[00:13:59.000 --> 00:14:01.000]  彼得晚年的時候
[00:14:01.000 --> 00:14:02.000]  那裏這樣說
[00:14:02.000 --> 00:14:06.000]  那裏說我認為趁著我還在這帳篷的時候
[00:14:06.000 --> 00:14:08.000]  應該激發你們的記憶
[00:14:08.000 --> 00:14:13.000]  因為知道我脫離這帳篷的時候快到了
[00:14:13.000 --> 00:14:16.000]  正如我們的主耶穌所指示我的
[00:14:16.000 --> 00:14:20.000]  帳篷和建築物有些不同
[00:14:20.000 --> 00:14:22.000]  它不只是在一個地方
[00:14:22.000 --> 00:14:24.000]  它可以周圍去移動
[00:14:24.000 --> 00:14:27.000]  正如《舊約聖經》裏面的會幕
[00:14:27.000 --> 00:14:29.000]  可以周圍去移動
[00:14:29.000 --> 00:14:31.000]  而上帝的榮光
[00:14:31.000 --> 00:14:34.000]  雲處火處就臨在其中
[00:14:34.000 --> 00:14:37.000]  帶著祂的百姓前行
[00:14:37.000 --> 00:14:39.000]  或者去停頓
[00:14:39.000 --> 00:14:42.000]  我記得當年我在神學院
[00:14:42.000 --> 00:14:47.000]  進修讀道學碩士課程的時候
[00:14:47.000 --> 00:14:50.000]  我也跟其他的神學生一樣
[00:14:50.000 --> 00:14:51.000]  我很想尋找一下
[00:14:51.000 --> 00:14:54.000]  究竟上帝在我人生裏
[00:14:54.000 --> 00:14:55.000]  在我生命裏面
[00:14:55.000 --> 00:14:57.000]  是有什麼呼喚的
[00:14:57.000 --> 00:15:00.000]  祂呼召我去哪一個方向
[00:15:00.000 --> 00:15:05.000]  又或者是上帝給我什麼生命主題
[00:15:05.000 --> 00:15:08.000]  當時我的老師就跟我們說
[00:15:08.000 --> 00:15:13.000]  我們每一個人在神裏面
[00:15:13.000 --> 00:15:15.000]  其實都有一個指向
[00:15:15.000 --> 00:15:18.000]  祂會呼召我們去某一個方向
[00:15:18.000 --> 00:15:20.000]  是一個生命的主題
[00:15:20.000 --> 00:15:22.000]  又或者我們可以理解為
[00:15:22.000 --> 00:15:24.000]  上帝呼喚我們的
[00:15:24.000 --> 00:15:27.000]  一個真正在祂裏面的名字
[00:15:27.000 --> 00:15:28.000]  一個名字
[00:15:28.000 --> 00:15:30.000]  就好像阿伯蘭
[00:15:30.000 --> 00:15:32.000]  後來他叫做阿伯拉罕
[00:15:32.000 --> 00:15:33.000]  雅各
[00:15:33.000 --> 00:15:36.000]  他跟天使摔跤之後
[00:15:36.000 --> 00:15:40.000]  神告訴他他的名字叫做以色列
[00:15:40.000 --> 00:15:42.000]  我們在上帝裏面的名字
[00:15:42.000 --> 00:15:44.000]  是幫助我們發現
[00:15:44.000 --> 00:15:46.000]  祂創造我們的原意
[00:15:46.000 --> 00:15:49.000]  和一個很獨特的使命
[00:15:49.000 --> 00:15:51.000]  這個神聖的呼喚
[00:15:51.000 --> 00:15:55.000]  有時候好像一個沒辦法解釋的負擔
[00:15:55.000 --> 00:15:58.000]  令到我們心裏面有一團火
[00:15:58.000 --> 00:16:00.000]  祂不是那麼特別
[00:16:00.000 --> 00:16:01.000]  可能你心裏面都有
[00:16:01.000 --> 00:16:03.000]  有某些群體特別是
[00:16:03.000 --> 00:16:05.000]  你很想去服侍的
[00:16:05.000 --> 00:16:07.000]  雖然不知道可以怎樣做
[00:16:07.000 --> 00:16:10.000]  甚至乎是自己做不到的
[00:16:10.000 --> 00:16:12.000]  但總是很想去做
[00:16:12.000 --> 00:16:15.000]  這是創造主給我們的一些使命
[00:16:15.000 --> 00:16:17.000]  或者是負擔
[00:16:17.000 --> 00:16:19.000]  其實呼召、召命
[00:16:19.000 --> 00:16:22.000]  就是一件這麼簡單的事
[00:16:22.000 --> 00:16:25.000]  我進去神學院初初去讀書的時候
[00:16:25.000 --> 00:16:26.000]  其實我都不知道
[00:16:26.000 --> 00:16:29.000]  上帝要怎樣來帶領我
[00:16:29.000 --> 00:16:31.000]  我知道唯一一件事就是
[00:16:31.000 --> 00:16:33.000]  我願意將我自己
[00:16:33.000 --> 00:16:37.000]  完完全全交給上帝用
[00:16:37.000 --> 00:16:39.000]  所以我讀神學的時候
[00:16:39.000 --> 00:16:43.000]  我曾經很專心地找尋
[00:16:43.000 --> 00:16:46.000]  究竟上帝給我一個什麼方向
[00:16:46.000 --> 00:16:49.000]  祂給我一個什麼名字
[00:16:49.000 --> 00:16:52.000]  我真的很想知道
[00:16:52.000 --> 00:16:55.000]  我從未出母腹以前
[00:16:55.000 --> 00:16:57.000]  天父已經賜給我
[00:16:57.000 --> 00:17:01.000]  一個真我的特質
[00:17:01.000 --> 00:17:05.000]  大概禱告了一個月之後
[00:17:05.000 --> 00:17:08.000]  有一天在神學院的午會上
[00:17:08.000 --> 00:17:12.000]  有一位專門研究信仰與藝術的老師
[00:17:12.000 --> 00:17:14.000]  就跟我們分享
[00:17:14.000 --> 00:17:16.000]  《舊約》中出開及記當中
[00:17:16.000 --> 00:17:18.000]  有一個人物
[00:17:18.000 --> 00:17:21.000]  那個人物叫做比薩列
[00:17:21.000 --> 00:17:24.000]  比薩列就是被上帝挑選
[00:17:24.000 --> 00:17:27.000]  去建這個會幕
[00:17:27.000 --> 00:17:28.000]  興建會幕
[00:17:28.000 --> 00:17:31.000]  而且經文還說出
[00:17:31.000 --> 00:17:34.000]  當中有很多的工匠跟他一起
[00:17:34.000 --> 00:17:36.000]  他們的手藝非常精湛
[00:17:36.000 --> 00:17:39.000]  都是很傑出的藝術家
[00:17:39.000 --> 00:17:40.000]  經文這樣說
[00:17:40.000 --> 00:17:43.000]  《齋及記》三十六章一節
[00:17:43.000 --> 00:17:46.000]  那裡說比薩列和阿荷尼亞伯
[00:17:46.000 --> 00:17:48.000]  以及一切心裡有智慧
[00:17:48.000 --> 00:17:51.000]  夢耶和華賜智慧和聰明
[00:17:51.000 --> 00:17:55.000]  懂得做聖所所各樣用途之功的人
[00:17:55.000 --> 00:17:59.000]  都照耶和華所吩咐的去做
[00:17:59.000 --> 00:18:01.000]  這個時候
[00:18:01.000 --> 00:18:04.000]  我心裡突然間有一個感動
[00:18:04.000 --> 00:18:05.000]  那個感動說
[00:18:05.000 --> 00:18:08.000]  你的名字就是比薩列
[00:18:08.000 --> 00:18:10.000]  我心裡想
[00:18:10.000 --> 00:18:13.000]  比薩列根本不可能
[00:18:13.000 --> 00:18:17.000]  因為我自小有家族遺傳的手陣
[00:18:17.000 --> 00:18:21.000]  不單止我做不到手工藝
[00:18:21.000 --> 00:18:24.000]  而且無論美術繪畫
[00:18:24.000 --> 00:18:27.000]  或者最重要就是那些毛筆字
[00:18:27.000 --> 00:18:31.000]  所有要手作和藝術要做的事
[00:18:31.000 --> 00:18:33.000]  我全部都做不到
[00:18:33.000 --> 00:18:36.000]  所以我很快就有一個結論了
[00:18:36.000 --> 00:18:37.000]  一定是我聽錯了
[00:18:37.000 --> 00:18:40.000]  那個名字不可能是比薩列
[00:18:40.000 --> 00:18:44.000]  很快下午就上課了
[00:18:44.000 --> 00:18:48.000]  今天上的課是《舊約聖經》
[00:18:48.000 --> 00:18:51.000]  由另外一位老師去教的
[00:18:51.000 --> 00:18:53.000]  神學院精彩的地方
[00:18:53.000 --> 00:18:55.000]  就是有不同專長的老師
[00:18:55.000 --> 00:18:57.000]  從不同的很多的角度
[00:18:57.000 --> 00:19:00.000]  去看同一件事情或者經文
[00:19:00.000 --> 00:19:04.000]  令到經文和事情都立體起來
[00:19:04.000 --> 00:19:07.000]  這位舊約的老師告訴我們
[00:19:07.000 --> 00:19:11.000]  比薩列他並不是一個藝術家
[00:19:11.000 --> 00:19:13.000]  因為他手裡所做的
[00:19:13.000 --> 00:19:16.000]  大致到繪畫整體的設計
[00:19:16.000 --> 00:19:18.000]  小致到要擺設什麼
[00:19:18.000 --> 00:19:21.000]  每一件微小的事物
[00:19:21.000 --> 00:19:25.000]  每一個細節都按照上帝的吩咐去做
[00:19:25.000 --> 00:19:28.000]  《聖經》裡面很詳細地形容
[00:19:28.000 --> 00:19:30.000]  興建會幕的要求
[00:19:30.000 --> 00:19:34.000]  而比薩列他只是一個執行的人
[00:19:34.000 --> 00:19:39.000]  他要分毫不差地完成上帝的指示
[00:19:39.000 --> 00:19:41.000]  所以比薩列是一個
[00:19:41.000 --> 00:19:44.000]  按照上帝心意做事的人
[00:19:44.000 --> 00:19:46.000]  他不是一個藝術家
[00:19:46.000 --> 00:19:49.000]  這個時候我心裡有一個
[00:19:49.000 --> 00:19:51.000]  茅塞頓開的感覺
[00:19:51.000 --> 00:19:54.000]  我是一個回響我系的主
[00:19:54.000 --> 00:19:57.000]  我要按照你的心意去做每一件事情
[00:19:57.000 --> 00:19:59.000]  分毫不差
[00:19:59.000 --> 00:20:00.000]  我終於明白
[00:20:00.000 --> 00:20:03.000]  我的名字是比薩列
[00:20:03.000 --> 00:20:06.000]  不過原來這個答案
[00:20:06.000 --> 00:20:08.000]  只是一連串發現的開始
[00:20:08.000 --> 00:20:11.000]  因為一個建造會幕的人
[00:20:11.000 --> 00:20:13.000]  那即是怎樣呢
[00:20:13.000 --> 00:20:15.000]  都仍然很抽象
[00:20:15.000 --> 00:20:16.000]  後來我畢業
[00:20:16.000 --> 00:20:19.000]  我在香港浸信教會
[00:20:19.000 --> 00:20:20.000]  開始有一年的時間
[00:20:20.000 --> 00:20:22.000]  我做全時間的傳道
[00:20:22.000 --> 00:20:23.000]  有一位姊妹
[00:20:23.000 --> 00:20:25.000]  她看到我回教會服侍
[00:20:25.000 --> 00:20:26.000]  她就和我說
[00:20:26.000 --> 00:20:28.000]  很開心你回來做傳道
[00:20:28.000 --> 00:20:31.000]  你就是那個建立教會
[00:20:31.000 --> 00:20:33.000]  建造聖殿的人
[00:20:33.000 --> 00:20:35.000]  我當時心裡想
[00:20:35.000 --> 00:20:37.000]  建立大英姊妹的生命
[00:20:37.000 --> 00:20:40.000]  的確是我心裡很大的負擔
[00:20:40.000 --> 00:20:43.000]  我很期望和大家一起同行
[00:20:43.000 --> 00:20:45.000]  一起去成長
[00:20:45.000 --> 00:20:47.000]  但是建造會幕
[00:20:47.000 --> 00:20:50.000]  並不是建造聖殿
[00:20:50.000 --> 00:20:54.000]  好像還有些什麼還沒有配合
[00:20:54.000 --> 00:20:56.000]  直至十幾年前
