
[00:00:00.000 --> 00:00:04.680]  非常開心可以跟大家分享一個很特別的課題
[00:03:07.520 --> 00:03:10.520]  我說原來做過一個統計
[00:03:10.520 --> 00:03:12.520]  有錢的家庭進大學會多一點
[00:03:12.520 --> 00:03:13.520]  為什麼呢?
[00:03:13.520 --> 00:03:15.520]  我說很簡單而已
[00:03:15.520 --> 00:03:17.520]  他們可能媽媽不用做事
[00:03:17.520 --> 00:03:20.520]  就一直堵著兒子來讀書
[00:03:20.520 --> 00:03:21.520]  或者堵著女兒
[00:03:21.520 --> 00:03:23.520]  我小時候被家裡管得很嚴
[00:03:23.520 --> 00:03:24.520]  就堵著做功課
[00:03:24.520 --> 00:03:26.520]  就要讀書
[00:03:26.520 --> 00:03:28.520]  可以叫我好一點
[00:03:28.520 --> 00:03:31.520]  但是有些人可能父母都要出去做事
[00:03:31.520 --> 00:03:34.520]  小朋友沒有那種自律的能力
[00:03:34.520 --> 00:03:36.520]  小學可能他不是很勤力
[00:03:36.520 --> 00:03:38.520]  可能進不了一間好的中學
[00:03:38.520 --> 00:03:40.520]  於是就未必那麼容易進大學了
[00:03:40.520 --> 00:03:43.520]  也有些人譬如好像我媽媽那樣
[00:03:43.520 --> 00:03:45.520]  她很想讀書
[00:03:45.520 --> 00:03:47.520]  但是那個年代是沒有機會給她讀書的
[00:03:47.520 --> 00:03:50.520]  所以這裡很重要的一件事情是什麼呢?
[00:03:50.520 --> 00:03:53.520]  就是說到我們最重要
[00:03:53.520 --> 00:03:55.520]  是要把握住機會
[00:03:55.520 --> 00:03:57.520]  特別我們年輕的時候
[00:03:57.520 --> 00:03:59.520]  還要去勤力
[00:03:59.520 --> 00:04:01.520]  如果你不勤力的時候
[00:04:01.520 --> 00:04:02.520]  少壯不努力
[00:04:02.520 --> 00:04:03.520]  老大怎樣?
[00:04:03.520 --> 00:04:04.520]  就徒相悲
[00:04:04.520 --> 00:04:06.520]  這個是中國人教的
[00:04:06.520 --> 00:04:08.520]  另外一個很現實的
[00:04:08.520 --> 00:04:09.520]  是什麼呢?
[00:04:09.520 --> 00:04:10.520]  很悲哀的
[00:04:10.520 --> 00:04:14.520]  他說到窮在路邊怎麼樣?
[00:04:14.520 --> 00:04:16.520]  無人問
[00:04:16.520 --> 00:04:20.520]  接著富在心山有遠親
[00:04:20.520 --> 00:04:22.520]  這個是的
[00:04:22.520 --> 00:04:23.520]  你窮的
[00:04:23.520 --> 00:04:26.520]  你真的死了都沒有人知道的
[00:04:26.520 --> 00:04:28.520]  沒有人理你的
[00:04:28.520 --> 00:04:30.520]  但是如果你有錢
[00:04:30.520 --> 00:04:33.520]  每個人都會跟你認親認戚
[00:04:33.520 --> 00:04:37.520]  這個跟聖經所講的很相似
[00:04:37.520 --> 00:04:41.520]  你留意到聖經針言第14章20怎麼說呢?
[00:04:41.520 --> 00:04:46.520]  貧窮人連鄰舍也恨他
[00:04:46.520 --> 00:04:48.520]  富足人朋友最多
[00:04:48.520 --> 00:04:50.520]  這個聖經說的
[00:04:50.520 --> 00:04:51.520]  你窮的
[00:04:51.520 --> 00:04:53.520]  一會兒又過來借這個
[00:04:53.520 --> 00:04:54.520]  又借那個
[00:04:54.520 --> 00:04:57.520]  可能你一會兒又要問他
[00:04:57.520 --> 00:04:59.520]  可不可以先給點東西用
[00:04:59.520 --> 00:05:01.520]  那些人都覺得你煩
[00:05:01.520 --> 00:05:03.520]  還有是什麼呢?
[00:05:03.520 --> 00:05:05.520]  另外一段經文
[00:05:05.520 --> 00:05:07.520]  在針言第19章第7節
[00:05:07.520 --> 00:05:10.520]  貧窮人弟兄都恨他
[00:05:10.520 --> 00:05:13.520]  何況他的朋友更遠離他
[00:05:13.520 --> 00:05:17.520]  他用言語追隨
[00:05:17.520 --> 00:05:18.520]  他們卻走了
[00:05:18.520 --> 00:05:19.520]  意思是什麼呢?
[00:05:19.520 --> 00:05:21.520]  你的兄弟姊妹窮
[00:05:21.520 --> 00:05:23.520]  經常問你借錢你也煩
[00:05:23.520 --> 00:05:26.520]  連兄弟姊妹都不理你
[00:05:26.520 --> 00:05:28.520]  更何況你的朋友
[00:05:28.520 --> 00:05:30.520]  你說幫幫我
[00:05:30.520 --> 00:05:32.520]  那些人都理你多餘
[00:05:32.520 --> 00:05:35.520]  這個就帶出了一個現實
[00:05:35.520 --> 00:05:37.520]  可能你說
[00:05:37.520 --> 00:05:39.520]  聖經都這麼說的
[00:05:39.520 --> 00:05:41.520]  這麼大劑的
[00:05:41.520 --> 00:05:43.520]  我們中國人很流行的
[00:05:43.520 --> 00:05:46.520]  見高就拜 見低就踩
[00:05:46.520 --> 00:05:49.520]  甚至有時憎人富貴 厭人貧
[00:05:49.520 --> 00:05:51.520]  但是留意剛才我們讀
[00:05:51.520 --> 00:05:54.520]  貧窮人連鄰舍也恨他
[00:05:54.520 --> 00:05:55.520]  富足人朋友最多
[00:05:55.520 --> 00:05:58.520]  這個只是講出一個事實
[00:05:58.520 --> 00:06:00.520]  但是我們不要忘記
[00:06:00.520 --> 00:06:02.520]  第21節是怎樣呢
[00:06:02.520 --> 00:06:04.520]  聽我讀完第21節
[00:06:04.520 --> 00:06:08.520]  藐視鄰舍的 借人有罪
[00:06:08.520 --> 00:06:11.520]  憐憫貧窮的 借人有福
[00:06:11.520 --> 00:06:13.520]  原來雖然貧窮人
[00:06:13.520 --> 00:06:15.520]  鄰舍都怕了他
[00:06:15.520 --> 00:06:16.520]  是人都怕了他
[00:06:16.520 --> 00:06:18.520]  但是他不是因為賭錢
[00:06:18.520 --> 00:06:19.520]  欠下巨債
[00:06:19.520 --> 00:06:21.520]  不是亂睡
[00:06:21.520 --> 00:06:23.520]  那時候他真的可能加貧
[00:06:23.520 --> 00:06:26.520]  你去關心他 你去幫助他
[00:06:26.520 --> 00:06:27.520]  你是會得到祝福的
[00:06:27.520 --> 00:06:30.520]  一會兒我們會探討這件事
[00:06:30.520 --> 00:06:32.520]  中國人這句話
[00:06:32.520 --> 00:06:34.520]  都很令我們得到幫助的
[00:06:34.520 --> 00:06:37.520]  善有善報 怎樣
[00:06:37.520 --> 00:06:39.520]  惡有惡報
[00:06:39.520 --> 00:06:40.520]  下面還有一句
[00:06:40.520 --> 00:06:41.520]  一會兒我們再講
[00:06:41.520 --> 00:06:42.520]  不知道大家知不知道
[00:06:42.520 --> 00:06:43.520]  下面那句是什麼
[00:06:43.520 --> 00:06:45.520]  這個就是怎樣呢
[00:06:45.520 --> 00:06:47.520]  就是講報應
[00:06:47.520 --> 00:06:49.520]  中國人經常都講報應的
[00:06:49.520 --> 00:06:51.520]  所以他們就會做些好事
[00:06:51.520 --> 00:06:53.520]  但是聖經裡面
[00:06:53.520 --> 00:06:55.520]  都會講報應的
[00:06:55.520 --> 00:06:58.520]  我們看看聖經裡面怎麼講
[00:06:58.520 --> 00:07:01.520]  在馬丁堡第16章第27節
[00:07:01.520 --> 00:07:02.520]  他說到什麼呢
[00:07:02.520 --> 00:07:05.520]  人只要在他父的榮耀裡
[00:07:05.520 --> 00:07:07.520]  同著眾人降臨
[00:07:07.520 --> 00:07:10.520]  那時候他要照各人的行為
[00:07:10.520 --> 00:07:11.520]  報應各人
[00:07:11.520 --> 00:07:14.520]  這個是講報應了
[00:07:14.520 --> 00:07:17.520]  羅馬書第二章第6到第7節
[00:07:17.520 --> 00:07:21.520]  他必照各人的行為報應各人
[00:07:21.520 --> 00:07:23.520]  凡行心行善
[00:07:23.520 --> 00:07:26.520]  有榮耀尊貴和不能扭壞之福的
[00:07:26.520 --> 00:07:29.520]  就要永生報應他們
[00:07:29.520 --> 00:07:31.520]  所以他跟人家講
[00:07:31.520 --> 00:07:32.520]  都可以講報應的
[00:07:32.520 --> 00:07:34.520]  善有善報惡有惡報
[00:07:34.520 --> 00:07:36.520]  你做得好你會得到祝福
[00:07:36.520 --> 00:07:37.520]  你做得不好的時候
[00:07:37.520 --> 00:07:39.520]  一定會有刑罰
[00:07:39.520 --> 00:07:40.520]  不過
[00:07:40.520 --> 00:07:43.520]  我們一定要超越了這個思維
[00:07:43.520 --> 00:07:46.520]  所以中國人就會講報應
[00:07:46.520 --> 00:07:48.520]  大家知道所以就會做好事
[00:07:48.520 --> 00:07:51.520]  那時候已經過世很多年了
[00:07:51.520 --> 00:07:53.520]  那個叫做可霸的
[00:07:53.520 --> 00:07:54.520]  慈善家來的
[00:07:54.520 --> 00:07:56.520]  說東華三院
[00:07:56.520 --> 00:08:00.520]  保良局籌款捐款過千萬
[00:08:00.520 --> 00:08:02.520]  但是不要忘記他做什麼
[00:08:02.520 --> 00:08:04.520]  他做煙草業的
[00:08:04.520 --> 00:08:07.520]  很多人因為吸煙肺癌而死
[00:08:07.520 --> 00:08:09.520]  他做些壞事
[00:08:09.520 --> 00:08:10.520]  但他做些好事
[00:08:10.520 --> 00:08:12.520]  將來落到陰間就可以扣數了
[00:08:12.520 --> 00:08:13.520]  所以這個叫什麼
[00:08:13.520 --> 00:08:15.520]  要積些陰德
[00:08:15.520 --> 00:08:17.520]  這些叫陰功
[00:08:17.520 --> 00:08:18.520]  但我們的信仰絕對不是這樣
[00:08:18.520 --> 00:08:20.520]  我們講報應的
[00:08:20.520 --> 00:08:22.520]  絕對不是靠你做什麼好事
[00:08:22.520 --> 00:08:24.520]  而是你真的要認罪
[00:08:24.520 --> 00:08:26.520]  當你認罪悔改你才可以得救
[00:08:26.520 --> 00:08:30.520]  我們做好事是因為我們生命的流露
[00:08:30.520 --> 00:08:33.520]  善有善報惡有惡報
[00:08:33.520 --> 00:08:35.520]  後面那句是什麼呢
[00:08:35.520 --> 00:08:38.520]  若然未報
[00:08:38.520 --> 00:08:40.520]  時辰未到
[00:08:40.520 --> 00:08:41.520]  這個是對的
[00:08:41.520 --> 00:08:44.520]  有時候我們看到有些壞人
[00:08:44.520 --> 00:08:47.520]  反而他們做壞事
[00:08:47.520 --> 00:08:48.520]  殺人放火
[00:08:48.520 --> 00:08:50.520]  金腰帶
[00:08:50.520 --> 00:08:52.520]  但收橋整路
[00:08:52.520 --> 00:08:53.520]  沒有燒鞋
[00:08:53.520 --> 00:08:56.520]  所以很多人會覺得
[00:08:56.520 --> 00:08:59.520]  我寧願離開
[00:08:59.520 --> 00:09:01.520]  繼續做壞事
[00:09:01.520 --> 00:09:04.520]  但是聖經裡面
[00:09:04.520 --> 00:09:06.520]  給我們看到一樣很重要的事
[00:09:06.520 --> 00:09:08.520]  在彼得後書
[00:09:08.520 --> 00:09:11.520]  第三章第七到第九節
[00:09:11.520 --> 00:09:14.520]  他講到現在全留的世代
[00:09:14.520 --> 00:09:17.520]  他們不敬虔的人會受審判
[00:09:17.520 --> 00:09:20.520]  他們會被火鳥焚燒
[00:09:20.520 --> 00:09:22.520]  但是第九節怎麼講呢
[00:09:22.520 --> 00:09:23.520]  大家留意
[00:09:23.520 --> 00:09:24.520]  第八節
[00:09:24.520 --> 00:09:25.520]  親愛的弟兄們
[00:09:25.520 --> 00:09:27.520]  有一件事你不可忘記
[00:09:27.520 --> 00:09:30.520]  主漢一日如千年
[00:09:30.520 --> 00:09:32.520]  千年如一日
[00:09:32.520 --> 00:09:33.520]  第九節
[00:09:33.520 --> 00:09:35.520]  主所應許的尚未成就
[00:09:35.520 --> 00:09:37.520]  有人以為他是擔言
[00:09:37.520 --> 00:09:38.520]  其實不是擔言
[00:09:38.520 --> 00:09:40.520]  乃是寬容你們
[00:09:40.520 --> 00:09:41.520]  不願一人沉淪
[00:09:41.520 --> 00:09:44.520]  乃願人人都悔改
[00:09:44.520 --> 00:09:46.520]  這裡很重要
[00:09:46.520 --> 00:09:47.520]  他怎麼講呢
[00:09:47.520 --> 00:09:49.520]  他說到
[00:09:49.520 --> 00:09:50.520]  今天
[00:09:50.520 --> 00:09:52.520]  神必定會審判
[00:09:52.520 --> 00:09:54.520]  會報應各人
[00:09:54.520 --> 00:09:55.520]  但我們說不是
[00:09:55.520 --> 00:09:56.520]  現實見到
[00:09:56.520 --> 00:09:58.520]  那些壞人可能很厲害
[00:09:58.520 --> 00:10:02.520]  反而他們有很多錢
[00:10:02.520 --> 00:10:04.520]  其實詩篇都給我們看到
[00:10:04.520 --> 00:10:05.520]  三十七篇
[00:10:05.520 --> 00:10:06.520]  七十三篇都給我們看到
[00:10:06.520 --> 00:10:07.520]  有些人都說
[00:10:07.520 --> 00:10:08.520]  那我做來幹什麼
[00:10:08.520 --> 00:10:09.520]  我做得好
[00:10:09.520 --> 00:10:10.520]  反而更壞
[00:10:10.520 --> 00:10:11.520]  但是
[00:10:11.520 --> 00:10:13.520]  我們仍然要記得
[00:10:13.520 --> 00:10:15.520]  神有祂自己的時間
[00:10:15.520 --> 00:10:17.520]  今天神未去審判
[00:10:17.520 --> 00:10:18.520]  是給人什麼
[00:10:18.520 --> 00:10:19.520]  有機會去悔改
[00:10:19.520 --> 00:10:20.520]  你想想
[00:10:20.520 --> 00:10:21.520]  如果我們一壞
[00:10:21.520 --> 00:10:22.520]  神立刻審判我們
[00:10:22.520 --> 00:10:24.520]  我想你和我都不能坐在那裡
[00:10:24.520 --> 00:10:25.520]  是不是
[00:10:25.520 --> 00:10:27.520]  所以我們都會跟我們講
[00:10:27.520 --> 00:10:28.520]  是的
[00:10:28.520 --> 00:10:29.520]  有報應的
[00:10:29.520 --> 00:10:31.520]  所以我們一定要怎麼樣
[00:10:31.520 --> 00:10:32.520]  不要做壞事
[00:10:32.520 --> 00:10:34.520]  還有我們要去仰望神
[00:10:34.520 --> 00:10:35.520]  好了
[00:10:35.520 --> 00:10:36.520]  這些就是很相同的
[00:10:36.520 --> 00:10:38.520]  我們又看一下
[00:10:38.520 --> 00:10:40.520]  一些中國傳統的教導
[00:10:40.520 --> 00:10:43.520]  和聖經是有一定的差異的
[00:10:43.520 --> 00:10:44.520]  不是錯
[00:10:44.520 --> 00:10:46.520]  只是有些不同的
[00:10:46.520 --> 00:10:48.520]  聖經怎麼說呢
[00:10:48.520 --> 00:10:49.520]  一寸光陰
[00:10:49.520 --> 00:10:51.520]  一寸金
[00:10:51.520 --> 00:10:53.520]  寸金難買怎麼樣
[00:10:53.520 --> 00:10:55.520]  寸光陰
[00:10:55.520 --> 00:10:57.520]  這個是真的
[00:10:57.520 --> 00:10:59.520]  但是我又發覺現實不是這樣
[00:10:59.520 --> 00:11:03.520]  現實是錢可以買到光陰的
[00:11:03.520 --> 00:11:05.520]  很簡單舉個例子
[00:11:05.520 --> 00:11:07.520]  我昨天
[00:11:07.520 --> 00:11:09.520]  就由我住的地方
[00:11:09.520 --> 00:11:12.520]  就去洛杉磯
[00:11:12.520 --> 00:11:14.520]  我不知道洛杉磯中文是什麼
[00:11:14.520 --> 00:11:16.520]  是近著米頓堅的
[00:11:16.520 --> 00:11:18.520]  那個地方你帶人去講道
[00:11:18.520 --> 00:11:20.520]  你講都不信
[00:11:20.520 --> 00:11:22.520]  我八點多出門
[00:11:22.520 --> 00:11:25.520]  弄到下午兩點多才到
[00:11:25.520 --> 00:11:27.520]  用了五六個小時
[00:11:27.520 --> 00:11:28.520]  為什麼呢
[00:11:28.520 --> 00:11:29.520]  我要坐車出去火車站
[00:11:29.520 --> 00:11:31.520]  然後我坐車去倫敦
[00:11:31.520 --> 00:11:35.520]  但是原來我買的是平價車票
[00:11:35.520 --> 00:11:37.520]  就不能夠坐快車
[00:11:37.520 --> 00:11:39.520]  要等差不多一個小時
[00:11:39.520 --> 00:11:41.520]  然後坐一輛慢車暫停
[00:11:41.520 --> 00:11:44.520]  去到一個米頓堅這個地方
[00:11:44.520 --> 00:11:46.520]  但是它是鐵路維修
[00:11:46.520 --> 00:11:48.520]  接著又要轉巴士
[00:11:48.520 --> 00:11:51.520]  巴士又要脫班
[00:11:51.520 --> 00:11:52.520]  哇
[00:11:52.520 --> 00:11:53.520]  我弄了多久
[00:11:53.520 --> 00:11:56.520]  我用香港來說
[00:11:56.520 --> 00:11:58.520]  如果你有錢就買到光陰
[00:11:58.520 --> 00:12:01.520]  當年我在大埔大園村
[00:12:01.520 --> 00:12:03.520]  就是銘恩堂
[00:12:03.520 --> 00:12:05.520]  有間分堂就是在什麼
[00:12:05.520 --> 00:12:06.520]  就是在粉嶺
[00:12:06.520 --> 00:12:08.520]  那時候在和合石前面的村屋
[00:12:08.520 --> 00:12:09.520]  我怎麼去呢
[00:12:09.520 --> 00:12:13.520]  我要坐K巴去火車站
[00:12:13.520 --> 00:12:16.520]  然後搭兩個站的火車
[00:12:16.520 --> 00:12:18.520]  從大埔去到粉嶺
[00:12:18.520 --> 00:12:21.520]  然後再轉271
[00:12:21.520 --> 00:12:22.520]  就是一隻巴士
[00:12:22.520 --> 00:12:24.520]  那才去到教會
[00:12:24.520 --> 00:12:26.520]  我曾經計算過
[00:12:26.520 --> 00:12:29.520]  由我出門口到我去教會
[00:12:29.520 --> 00:12:32.520]  是用了45分鐘以上
[00:12:32.520 --> 00:12:33.520]  但是如果我坐的士
[00:12:33.520 --> 00:12:36.520]  由大園村去教會
[00:12:36.520 --> 00:12:39.520]  是十多分鐘就行了
[00:12:39.520 --> 00:12:41.520]  如果我有錢的話
[00:12:41.520 --> 00:12:43.520]  我是省了半個小時
[00:12:43.520 --> 00:12:47.520]  所以原來有錢是可以買到光陰的
[00:12:47.520 --> 00:12:49.520]  問題是你買了之後
[00:12:49.520 --> 00:12:50.520]  你怎麼用
[00:12:50.520 --> 00:12:52.520]  這個才是最重要
[00:12:52.520 --> 00:12:53.520]  好了
[00:12:53.520 --> 00:12:55.520]  看不看到這張圖片
[00:12:55.520 --> 00:12:57.520]  很大的感受
[00:12:57.520 --> 00:12:58.520]  這張圖片怎麼說
[00:12:58.520 --> 00:13:00.520]  兩個小朋友
[00:13:00.520 --> 00:13:01.520]  他們長大了
[00:13:01.520 --> 00:13:03.520]  談戀愛了
[00:13:03.520 --> 00:13:04.520]  結婚了
[00:13:04.520 --> 00:13:07.520]  後來與子皆老
[00:13:07.520 --> 00:13:10.520]  最後太太去世了
[00:13:10.520 --> 00:13:16.520]  然後丈夫就守在墓旁邊
[00:13:16.520 --> 00:13:18.520]  最後兩個都死了
[00:13:18.520 --> 00:13:20.520]  我自己也有很大的感受
[00:13:20.520 --> 00:13:23.520]  剛剛昨天收到一個消息
[00:13:23.520 --> 00:13:25.520]  就是我會友的爸爸
[00:13:25.520 --> 00:13:28.520]  突然間跌倒了
[00:13:28.520 --> 00:13:30.520]  不知什麼原因暴斃
[00:13:30.520 --> 00:13:32.520]  還有我現在會友的哥哥
[00:13:32.520 --> 00:13:35.520]  也是在香港壯年
[00:13:35.520 --> 00:13:36.520]  跌倒了
[00:13:36.520 --> 00:13:39.520]  感染了急性白血病
[00:13:39.520 --> 00:13:43.520]  不知道與他吸煙是否有關係
[00:13:43.520 --> 00:13:44.520]  他跟我們說
[00:13:44.520 --> 00:13:46.520]  每天吸10支煙以上
[00:13:46.520 --> 00:13:48.520]  每天喝五六罐汽水
[00:13:48.520 --> 00:13:49.520]  可樂
[00:13:49.520 --> 00:13:51.520]  還有很多鹹魚
[00:13:51.520 --> 00:13:53.520]  不知道有沒有關係
[00:13:53.520 --> 00:13:54.520]  他跟我們說
[00:13:54.520 --> 00:13:58.520]  原來人生隨時都會走的
[00:13:58.520 --> 00:14:00.520]  我們有沒有把握光陰
[00:14:00.520 --> 00:14:01.520]  這個很重要
[00:14:01.520 --> 00:14:04.520]  你留意到有人怎樣說
[00:14:04.520 --> 00:14:05.520]  風的一生
[00:14:05.520 --> 00:14:06.520]  很好笑
[00:14:06.520 --> 00:14:10.520]  10歲的時候是風趣天真
[00:14:10.520 --> 00:14:13.520]  20歲的時候風姿卓弱
[00:14:13.520 --> 00:14:14.520]  多可愛
[00:14:14.520 --> 00:14:17.520]  30歲風華正茂
[00:14:17.520 --> 00:14:18.520]  最漂亮
[00:14:18.520 --> 00:14:21.520]  40歲仍然風韻猶存
[00:14:21.520 --> 00:14:23.520]  多可愛
[00:14:23.520 --> 00:14:25.520]  50歲我們現在多數風花雪月
[00:14:25.520 --> 00:14:27.520]  不要說那麼多無謂的事
[00:14:27.520 --> 00:14:29.520]  大家開心心
[00:14:29.520 --> 00:14:31.520]  60歲怎樣
[00:14:31.520 --> 00:14:33.520]  風濕骨痛
[00:14:33.520 --> 00:14:35.520]  70歲怎樣
[00:14:35.520 --> 00:14:36.520]  風雨飄搖
[00:14:36.520 --> 00:14:39.520]  80歲我們叫風足殘年
[00:14:39.520 --> 00:14:42.520]  90歲已經老人癡呆
[00:14:42.520 --> 00:14:43.520]  風顛無常
[00:14:43.520 --> 00:14:46.520]  如果你100歲才死
[00:14:46.520 --> 00:14:48.520]  可以風光大葬
[00:14:48.520 --> 00:14:50.520]  人生有多少個10年
[00:14:50.520 --> 00:14:53.520]  所以我們要把握時間
[00:14:53.520 --> 00:14:55.520]  聖經裡面怎麼說
[00:14:55.520 --> 00:14:57.520]  詩篇90篇是摩西所寫的
[00:14:57.520 --> 00:15:00.520]  摩西帶領以色列人出拉丘
[00:15:00.520 --> 00:15:02.520]  第一代的人全部死在曠野
[00:15:02.520 --> 00:15:04.520]  那40年裡面
[00:15:04.520 --> 00:15:08.520]  只有迦勒和約書也能進去迦南地
[00:15:08.520 --> 00:15:10.520]  所以摩西寫下了這篇詩篇
[00:15:10.520 --> 00:15:13.520]  對人生有很大的感慨
[00:15:13.520 --> 00:15:15.520]  我們一生的年日是70歲
[00:15:15.520 --> 00:15:18.520]  若是強壯呢
[00:15:18.520 --> 00:15:20.520]  可以到80歲
[00:15:20.520 --> 00:15:22.520]  但其中所驚誇的不過是
[00:15:22.520 --> 00:15:24.520]  勞苦受罰
[00:15:24.520 --> 00:15:26.520]  轉眼成空便如飛而去
[00:15:26.520 --> 00:15:28.520]  我們渡盡的年歲
[00:15:28.520 --> 00:15:30.520]  好像一聲嘆息
[00:15:30.520 --> 00:15:32.520]  所以你留意到
[00:15:32.520 --> 00:15:34.520]  我們中國人60歲可以擺大手
[00:15:34.520 --> 00:15:36.520]  人生70股來稀
[00:15:36.520 --> 00:15:38.520]  所以說到強壯可以活到80歲
[00:15:38.520 --> 00:15:40.520]  但最大不幸是甚麼
[00:15:40.520 --> 00:15:41.520]  勞苦受罰
[00:15:41.520 --> 00:15:43.520]  特別我們大家工作
[00:15:43.520 --> 00:15:44.520]  體力勞動
[00:15:44.520 --> 00:15:47.520]  大家來到飲食業裡面工作
[00:15:47.520 --> 00:15:48.520]  你想想
[00:15:48.520 --> 00:15:49.520]  站在這裡煮東西
[00:15:49.520 --> 00:15:50.520]  多累啊
[00:15:50.520 --> 00:15:52.520]  就算做樓面那些
[00:15:52.520 --> 00:15:54.520]  走來走去
[00:15:54.520 --> 00:15:58.520]  我的女兒都在酒店裡工作
[00:15:58.520 --> 00:16:00.520]  有時她都要來
[00:16:00.520 --> 00:16:01.520]  去服侍那些人
[00:16:01.520 --> 00:16:03.520]  她自己帶著手錶
[00:16:03.520 --> 00:16:04.520]  她跟我說
[00:16:04.520 --> 00:16:06.520]  一天行二萬多步
