
[00:00:00.000 --> 00:00:01.760]  頂住妹主女平安
[00:01:37.360 --> 00:01:39.360]  不過基本上是很一致的
[00:01:39.360 --> 00:01:41.360]  和很有連貫性的
[00:01:41.360 --> 00:01:45.360]  聖靈的工作是上帝能力的彰顯
[00:01:45.360 --> 00:01:49.360]  聖靈的同在意思就是說上帝的同在
[00:01:49.360 --> 00:01:52.360]  基本上兩者是一樣的
[00:01:52.360 --> 00:01:55.360]  聖靈這個詞在新約裏面出現
[00:01:55.360 --> 00:01:58.360]  但是在舊約你不會見到這樣的
[00:01:58.360 --> 00:02:00.360]  基本上在舊約你會見到的是什麼
[00:02:00.360 --> 00:02:02.360]  是神的靈
[00:02:02.360 --> 00:02:03.360]  Spirit of God
[00:02:03.360 --> 00:02:07.360]  或者是上主的靈或者是耶和華的靈
[00:02:07.360 --> 00:02:10.360]  就會是這樣翻譯的
[00:02:10.360 --> 00:02:12.360]  聖靈
[00:02:12.360 --> 00:02:14.360]  聖父聖子聖靈
[00:02:14.360 --> 00:02:18.360]  很明顯聖靈就是三一神裏面的其中一位
[00:02:18.360 --> 00:02:20.360]  父子靈
[00:02:20.360 --> 00:02:23.360]  聖父的工作我們經常覺得
[00:02:23.360 --> 00:02:25.360]  在舊約裏面常常出現
[00:02:25.360 --> 00:02:27.360]  聖父的工作好像是創造的
[00:02:27.360 --> 00:02:30.360]  聖父好像坐在高高的寶座上
[00:02:30.360 --> 00:02:33.360]  和我們好像較為遙遠一點
[00:02:33.360 --> 00:02:35.360]  聖子耶穌的工作
[00:02:35.360 --> 00:02:37.360]  是歷史的人物來到世界上
[00:02:37.360 --> 00:02:39.360]  他成就了救恩
[00:02:39.360 --> 00:02:41.360]  我們很認識他的故事
[00:02:41.360 --> 00:02:43.360]  但是當他離開的時候
[00:02:43.360 --> 00:02:47.360]  只不過好像和2000多年前的歷史一樣
[00:02:47.360 --> 00:02:50.360]  又和我們較為有一個距離
[00:02:50.360 --> 00:02:52.360]  唯有聖靈
[00:02:52.360 --> 00:02:55.360]  聖靈是居住在我們心裏面
[00:02:55.360 --> 00:02:57.360]  自從聖靈在吾秦寺開始
[00:02:57.360 --> 00:03:00.360]  來到信徒的心裏面
[00:03:00.360 --> 00:03:01.360]  包括了我們看到
[00:03:01.360 --> 00:03:03.360]  使徒行傳和新約書信裏面
[00:03:03.360 --> 00:03:05.360]  和跟著的教會歷史
[00:03:05.360 --> 00:03:07.360]  直到今天
[00:03:07.360 --> 00:03:11.360]  聖靈的工作都是活潑運行
[00:03:11.360 --> 00:03:13.360]  在信徒的生命裏面
[00:03:13.360 --> 00:03:16.360]  因為聖靈就住在我們裏面
[00:03:16.360 --> 00:03:17.360]  是不是?
[00:03:17.360 --> 00:03:19.360]  是不是住在我們裏面?
[00:03:19.360 --> 00:03:20.360]  你知不知道?
[00:03:20.360 --> 00:03:22.360]  是的,就是住在我們裏面
[00:03:22.360 --> 00:03:24.360]  特別來到今天
[00:03:24.360 --> 00:03:25.360]  這個世代
[00:03:25.360 --> 00:03:27.360]  我們都強調
[00:03:27.360 --> 00:03:29.360]  強調是經驗
[00:03:29.360 --> 00:03:31.360]  我們常常說
[00:03:31.360 --> 00:03:32.360]  不要說那麼多
[00:03:32.360 --> 00:03:33.360]  讓我先試試
[00:03:33.360 --> 00:03:35.360]  讓我先感覺一下
[00:03:35.360 --> 00:03:36.360]  最重要是感覺對
[00:03:36.360 --> 00:03:38.360]  說的是那個經驗
[00:03:38.360 --> 00:03:40.360]  去經歷一下,經驗一下
[00:03:40.360 --> 00:03:42.360]  當我經驗到是好的時候
[00:03:42.360 --> 00:03:44.360]  我就會覺得是好的
[00:03:44.360 --> 00:03:46.360]  所以當我們今天認識聖靈
[00:03:46.360 --> 00:03:48.360]  除了去頭腦上認識
[00:03:48.360 --> 00:03:49.360]  更重要的是
[00:03:49.360 --> 00:03:51.360]  我們是否能夠經歷到聖靈呢?
[00:03:51.360 --> 00:03:53.360]  聖靈的作為
[00:03:53.360 --> 00:03:55.360]  在每一個信徒那裏
[00:03:55.360 --> 00:03:57.360]  都是不一樣的
[00:03:57.360 --> 00:03:59.360]  但是它是明顯
[00:03:59.360 --> 00:04:01.360]  讓我們可以透過一些
[00:04:01.360 --> 00:04:02.360]  其他人的經歷
[00:04:02.360 --> 00:04:03.360]  或者自己的經歷
[00:04:03.360 --> 00:04:05.360]  可以讓我們看到
[00:04:05.360 --> 00:04:07.360]  聖靈是真實的
[00:04:07.360 --> 00:04:10.360]  也是豐富和使我們
[00:04:10.360 --> 00:04:13.360]  的崇靈生命更加的真確
[00:04:13.360 --> 00:04:15.360]  究竟很少用到
[00:04:15.360 --> 00:04:16.360]  聖靈這個名詞
[00:04:16.360 --> 00:04:17.360]  我剛才說過
[00:04:17.360 --> 00:04:19.360]  基本上是用神的靈
[00:04:19.360 --> 00:04:21.360]  在創世紀
[00:04:21.360 --> 00:04:23.360]  我們一打開聖經
[00:04:23.360 --> 00:04:25.360]  第一章第一節就出現了
[00:04:25.360 --> 00:04:26.360]  起初是怎樣的?
[00:04:26.360 --> 00:04:28.360]  神創造天地
[00:04:28.360 --> 00:04:30.360]  地是空虛混沌
[00:04:30.360 --> 00:04:31.360]  淵面黑暗
[00:04:31.360 --> 00:04:35.360]  神的靈運行在水面上
[00:04:35.360 --> 00:04:37.360]  原來上帝的創造
[00:04:37.360 --> 00:04:39.360]  不單止天父在這裏
[00:04:39.360 --> 00:04:41.360]  聖靈在這裏
[00:04:41.360 --> 00:04:43.360]  你看新約的時候
[00:04:43.360 --> 00:04:45.360]  哥羅世書也說到是誰
[00:04:45.360 --> 00:04:47.360]  耶穌基督也在這裏
[00:04:47.360 --> 00:04:50.360]  希伯來書也這樣說
[00:04:50.360 --> 00:04:52.360]  沒錯
[00:04:52.360 --> 00:04:54.360]  在創世的時候
[00:04:54.360 --> 00:04:56.360]  神的靈已經出現了
[00:04:56.360 --> 00:04:58.360]  祂是創造主
[00:04:58.360 --> 00:05:01.360]  祂是滿有能力和權柄的神
[00:05:01.360 --> 00:05:03.360]  原本是空虛混沌
[00:05:03.360 --> 00:05:05.360]  淵面黑暗
[00:05:05.360 --> 00:05:07.360]  英文是chaos
[00:05:07.360 --> 00:05:09.360]  混亂
[00:05:09.360 --> 00:05:11.360]  也不知道是甚麼
[00:05:11.360 --> 00:05:13.360]  但是上帝
[00:05:13.360 --> 00:05:15.360]  上帝的靈就讓它成為
[00:05:15.360 --> 00:05:18.360]  有系統有秩序的一個世界
[00:05:18.360 --> 00:05:20.360]  你再揭下去
[00:05:20.360 --> 00:05:21.360]  你看創世紀是怎樣的?
[00:05:21.360 --> 00:05:23.360]  光分晝夜
[00:05:23.360 --> 00:05:25.360]  然後有空氣有水
[00:05:25.360 --> 00:05:27.360]  地和海樹木和菜蔬
[00:05:27.360 --> 00:05:29.360]  然後有星星
[00:05:29.360 --> 00:05:31.360]  最後有動物
[00:05:31.360 --> 00:05:33.360]  然後有人
[00:05:33.360 --> 00:05:35.360]  是很有秩序的
[00:05:35.360 --> 00:05:38.360]  於是將混亂變成了秩序
[00:05:38.360 --> 00:05:41.360]  萬物都變得井井有條
[00:05:41.360 --> 00:05:43.360]  並且各有共融
[00:05:43.360 --> 00:05:48.360]  所以約伯記第33章第4節那裏這樣說
[00:05:48.360 --> 00:05:50.360]  不如我們一起讀吧
[00:05:50.360 --> 00:05:52.360]  神的靈造我
[00:05:52.360 --> 00:05:54.360]  全者的氣使我得生
[00:05:54.360 --> 00:05:56.360]  是呀
[00:05:56.360 --> 00:05:58.360]  一口靈氣吹進我們的鼻孔裏
[00:05:58.360 --> 00:06:00.360]  我們成為有靈的活人
[00:06:00.360 --> 00:06:02.360]  不單止是對於人
[00:06:02.360 --> 00:06:04.360]  他發出
[00:06:04.360 --> 00:06:06.360]  你發出你的靈
[00:06:06.360 --> 00:06:08.360]  他們便受造
[00:06:08.360 --> 00:06:10.360]  你使地面更換一生
[00:06:10.360 --> 00:06:12.360]  有沒有留意過他字是甚麼他字?
[00:06:12.360 --> 00:06:15.360]  就是使萬物都更生
[00:06:15.360 --> 00:06:18.360]  神的靈不單止使我們有生命的氣息
[00:06:18.360 --> 00:06:22.360]  靈更是讓大地都更生
[00:06:22.360 --> 00:06:24.360]  靈
[00:06:24.360 --> 00:06:26.360]  有聖經學者形容為風
[00:06:26.360 --> 00:06:28.360]  翻譯做風
[00:06:28.360 --> 00:06:30.360]  其實我覺得
[00:06:30.360 --> 00:06:32.360]  這個形容是非常之好
[00:06:32.360 --> 00:06:34.360]  風是好像無處不在
[00:06:34.360 --> 00:06:37.360]  風就是囂觀在萬物之中
[00:06:37.360 --> 00:06:39.360]  這個靈風
[00:06:39.360 --> 00:06:41.360]  就去維持
[00:06:41.360 --> 00:06:43.360]  去令萬物生長
[00:06:43.360 --> 00:06:45.360]  更加去更新了大地
[00:06:45.360 --> 00:06:47.360]  另外聖靈和上帝
[00:06:47.360 --> 00:06:49.360]  神女同工
[00:06:49.360 --> 00:06:51.360]  德國神學家
[00:06:51.360 --> 00:06:53.360]  就去形容
[00:06:53.360 --> 00:06:56.360]  他說這個是一個創造的團契
[00:06:56.360 --> 00:06:58.360]  這個字很深
[00:06:58.360 --> 00:06:59.360]  很簡單
[00:06:59.360 --> 00:07:01.360]  創造的團契
[00:07:01.360 --> 00:07:02.360]  為甚麼是團契?
[00:07:02.360 --> 00:07:04.360]  因為在創造裏面已經出現這個團契
[00:07:04.360 --> 00:07:07.360]  這個團契就是三一神的團契
[00:07:07.360 --> 00:07:11.360]  父子聖靈一起來合力去做
[00:07:11.360 --> 00:07:13.360]  亦都是因這個創造的團契
[00:07:13.360 --> 00:07:17.360]  讓我們今天去看重這個團契
[00:07:17.360 --> 00:07:20.360]  去彼此的關係
[00:07:20.360 --> 00:07:22.360]  亦都是因這個團契
[00:07:22.360 --> 00:07:24.360]  這個創造的團契
[00:07:24.360 --> 00:07:27.360]  令到萬物都可以彼此來溝通
[00:07:27.360 --> 00:07:31.360]  神的靈亦都居住在萬物當中
[00:07:31.360 --> 00:07:33.360]  我們人與人可以溝通
[00:07:33.360 --> 00:07:35.360]  人可以和動物溝通
[00:07:35.360 --> 00:07:38.360]  所以如果去海洋公園看表演
[00:07:38.360 --> 00:07:40.360]  可以訓練到那些海豚
[00:07:40.360 --> 00:07:42.360]  我以前認識一個牧師在夏威夷住的
[00:07:42.360 --> 00:07:44.360]  可能大家認識他
[00:07:44.360 --> 00:07:46.360]  他訓練了一條魚
[00:07:46.360 --> 00:07:48.360]  他的花園有個水池
[00:07:48.360 --> 00:07:51.360]  那條魚是錦鯉
[00:07:51.360 --> 00:07:53.360]  他靠近那條魚就靠近
[00:07:53.360 --> 00:07:55.360]  我們靠近那條魚游走了
[00:07:55.360 --> 00:07:59.360]  原來都有一個溝通在裏面
[00:07:59.360 --> 00:08:00.360]  在今天
[00:08:00.360 --> 00:08:03.360]  聖靈幫助我們去醒覺到
[00:08:03.360 --> 00:08:07.360]  上帝的存在
[00:08:07.360 --> 00:08:10.360]  讓我們去知道創造主
[00:08:10.360 --> 00:08:14.360]  就是這位掌管宇宙萬物
[00:08:14.360 --> 00:08:18.360]  萬物都是在祂手中的這位上帝
[00:08:18.360 --> 00:08:20.360]  我們醒覺到
[00:08:20.360 --> 00:08:22.360]  上帝就在這裏
[00:08:22.360 --> 00:08:25.360]  祂和我們很接近
[00:08:25.360 --> 00:08:28.360]  聖靈也透過受造的萬物
[00:08:28.360 --> 00:08:32.360]  帶給我們去體會
[00:08:32.360 --> 00:08:34.360]  去被安慰
[00:08:34.360 --> 00:08:36.360]  好像大家所熟悉的一首詩歌
[00:08:36.360 --> 00:08:38.360]  「這是天賦世界」大家都會唱
[00:08:38.360 --> 00:08:40.360]  「這是天賦世界」
[00:08:40.360 --> 00:08:42.360]  這首歌其中一個歌詞是甚麼
[00:08:42.360 --> 00:08:44.360]  「這是天賦世界」
[00:08:44.360 --> 00:08:46.360]  萬物顯祂光彩
[00:08:46.360 --> 00:08:51.360]  父神無處不在
[00:08:51.360 --> 00:08:53.360]  認識我和師母的人都會知道
[00:08:53.360 --> 00:08:58.360]  我和師母很喜歡去旅遊
[00:08:58.360 --> 00:09:04.360]  所以有一年我們第一次去紐西蘭
[00:09:04.360 --> 00:09:06.360]  這個故事可能大家都聽過
[00:09:06.360 --> 00:09:07.360]  我想再講一次
[00:09:07.360 --> 00:09:09.360]  去到一個地方叫Dunedin
[00:09:09.360 --> 00:09:11.360]  那個地方很美的
[00:09:11.360 --> 00:09:13.360]  那天早上我們開車就出去了
[00:09:13.360 --> 00:09:15.360]  沿著湖邊走
[00:09:15.360 --> 00:09:16.360]  去到一個地方
[00:09:16.360 --> 00:09:18.360]  湖水很清澈
[00:09:18.360 --> 00:09:19.360]  我拍了一張這樣的照片
[00:09:19.360 --> 00:09:21.360]  雖然那張照片只是可以
[00:09:21.360 --> 00:09:23.360]  僅僅覺得它漂亮
[00:09:23.360 --> 00:09:25.360]  也不是太行
[00:09:25.360 --> 00:09:26.360]  但大致上
[00:09:26.360 --> 00:09:28.360]  加上你的想像力
[00:09:28.360 --> 00:09:30.360]  湖水清澈
[00:09:30.360 --> 00:09:32.360]  然後見底
[00:09:32.360 --> 00:09:35.360]  然後反映到這艘船完全的倒影
[00:09:35.360 --> 00:09:37.360]  然後在清脆的山坡
[00:09:37.360 --> 00:09:39.360]  有一群很肥的羊在吃草
[00:09:39.360 --> 00:09:41.360]  我看這麼美快點掉下車
[00:09:41.360 --> 00:09:42.360]  就拍照
[00:09:42.360 --> 00:09:45.360]  拍完照也不理師母那麼多
[00:09:45.360 --> 00:09:46.360]  拍了一大輪
[00:09:46.360 --> 00:09:49.360]  想著一次回去可以威風一下
[00:09:49.360 --> 00:09:51.360]  這麼美的照片
[00:09:51.360 --> 00:09:52.360]  一上車
[00:09:52.360 --> 00:09:54.360]  原來師母沒有下車
[00:09:54.360 --> 00:09:55.360]  我看著她
[00:09:55.360 --> 00:09:57.360]  她坐在司機位旁邊
[00:09:57.360 --> 00:09:59.360]  哭得整個臉都花了
[00:09:59.360 --> 00:10:00.360]  我看著她
[00:10:00.360 --> 00:10:02.360]  我問她做什麼
[00:10:02.360 --> 00:10:03.360]  她說
[00:10:03.360 --> 00:10:05.360]  她說你看看
[00:10:05.360 --> 00:10:07.360]  你看看
[00:10:07.360 --> 00:10:10.360]  在世間上竟然有這麼美的美景
[00:10:10.360 --> 00:10:12.360]  何況是天堂呢
[00:10:14.360 --> 00:10:17.360]  師母為什麼會說這些話呢
[00:10:17.360 --> 00:10:20.360]  當時我們去這個旅程的時候
[00:10:20.360 --> 00:10:22.360]  大約是一月
[00:10:22.360 --> 00:10:24.360]  其實之前那一年
[00:10:24.360 --> 00:10:25.360]  暑假的時間
[00:10:25.360 --> 00:10:27.360]  我和師母都不在香港的時間
[00:10:27.360 --> 00:10:29.360]  師母的媽媽
[00:10:29.360 --> 00:10:31.360]  就在我們不在香港的時間
[00:10:31.360 --> 00:10:32.360]  昏迷
[00:10:32.360 --> 00:10:34.360]  然後到我們趕回來的時候
[00:10:34.360 --> 00:10:38.360]  都沒有機會跟她說最後一些話
[00:10:38.360 --> 00:10:41.360]  心裏面很多的遺憾
[00:10:41.360 --> 00:10:44.360]  接著那幾個月我還記得
[00:10:44.360 --> 00:10:47.360]  師母無端端坐在那裏就會哭
[00:10:47.360 --> 00:10:49.360]  我相信在座都會有人經歷
[00:10:49.360 --> 00:10:51.360]  那些親人離開
[00:10:51.360 --> 00:10:55.360]  那種不捨得的遺憾
[00:10:55.360 --> 00:10:58.360]  想不到的
[00:10:58.360 --> 00:11:01.360]  上帝就用了他自己創造的美景
[00:11:01.360 --> 00:11:03.360]  去安慰我們
[00:11:03.360 --> 00:11:05.360]  就是說你看看
[00:11:05.360 --> 00:11:09.360]  媽媽既然是虔誠的基督徒
[00:11:09.360 --> 00:11:13.360]  在地上有這麼美麗的景況
[00:11:13.360 --> 00:11:15.360]  何況是天堂呢
[00:11:15.360 --> 00:11:19.360]  你還有什麼需要去值得去掛慮呢
[00:11:19.360 --> 00:11:22.360]  接著我們沒有說任何話
[00:11:22.360 --> 00:11:24.360]  就坐在那裏
[00:11:24.360 --> 00:11:29.360]  就讓上帝的創造和他的愛
[00:11:29.360 --> 00:11:32.360]  去擁抱著安慰著我們
[00:11:32.360 --> 00:11:35.360]  這個就是聖靈的感動
[00:11:35.360 --> 00:11:38.360]  讓我們透過他自己本身的創造
[00:11:38.360 --> 00:11:40.360]  再一次去安慰
[00:11:40.360 --> 00:11:42.360]  讓他的愛再一次透過
[00:11:42.360 --> 00:11:45.360]  這個美麗的創造物
[00:11:45.360 --> 00:11:48.360]  來擁抱著我們
[00:11:48.360 --> 00:11:50.360]  《新約福音書》的記載
[00:11:50.360 --> 00:11:52.360]  耶穌的一生有很多的片段
[00:11:52.360 --> 00:11:55.360]  和聖靈很有關係
[00:11:55.360 --> 00:11:58.360]  在《瑪利福音》這章十八節那裏去說
[00:11:58.360 --> 00:12:00.360]  不如我們一起讀吧
[00:12:00.360 --> 00:12:02.360]  耶穌基督降生的事
[00:12:02.360 --> 00:12:03.360]  記載下面
[00:12:03.360 --> 00:12:06.360]  他母親瑪利亞已經許配了藥室
[00:12:06.360 --> 00:12:08.360]  還沒有凝聚
[00:12:08.360 --> 00:12:11.360]  瑪利亞就從聖靈懷了孕
[00:12:11.360 --> 00:12:14.360]  另外耶穌受浸的時候
[00:12:14.360 --> 00:12:15.360]  耶穌受了浸
[00:12:15.360 --> 00:12:17.360]  隨即從水裏上來
[00:12:17.360 --> 00:12:19.360]  天忽然為他開了
[00:12:19.360 --> 00:12:21.360]  他就看見神的靈
[00:12:21.360 --> 00:12:23.360]  彷彿甲子降下
[00:12:23.360 --> 00:12:25.360]  落在他身上
[00:12:25.360 --> 00:12:27.360]  很多的片段
[00:12:27.360 --> 00:12:29.360]  聖靈都隨伴著
[00:12:29.360 --> 00:12:33.360]  在地上成為人的樣式的耶穌
[00:12:33.360 --> 00:12:35.360]  耶穌曾經這樣說
[00:12:35.360 --> 00:12:37.360]  當他離開世界之後
[00:12:37.360 --> 00:12:39.360]  他會叫聖靈來到我們當中
[00:12:39.360 --> 00:12:41.360]  他說我要求父
[00:12:41.360 --> 00:12:43.360]  父就另外賜你們一位保衛師
[00:12:43.360 --> 00:12:46.360]  叫祂永遠與你們同在
[00:12:46.360 --> 00:12:48.360]  就是真理的聖靈
[00:12:48.360 --> 00:12:50.360]  這一節的經文
[00:12:50.360 --> 00:12:53.360]  最吸引著我的眼的就是
[00:12:53.360 --> 00:12:55.360]  永遠
[00:12:55.360 --> 00:12:57.360]  永遠
[00:12:57.360 --> 00:12:59.360]  與你們同在
[00:12:59.360 --> 00:13:01.360]  耶穌基督在世三十多年
[00:13:01.360 --> 00:13:03.360]  成就了救恩
[00:13:03.360 --> 00:13:05.360]  就離開了
[00:13:05.360 --> 00:13:07.360]  唯有聖靈
[00:13:07.360 --> 00:13:09.360]  耶穌基督離開之後
[00:13:09.360 --> 00:13:11.360]  永遠與我們同在
[00:13:11.360 --> 00:13:13.360]  兄姐妹你信不信
[00:13:13.360 --> 00:13:15.360]  聖靈永遠常常
[00:13:15.360 --> 00:13:17.360]  在我們裏面
[00:13:17.360 --> 00:13:19.360]  你信不信
[00:13:19.360 --> 00:13:21.360]  你必須要相信
[00:13:21.360 --> 00:13:23.360]  這位保衛師
[00:13:23.360 --> 00:13:25.360]  是不斷
[00:13:25.360 --> 00:13:27.360]  直到永遠與我們在一起
[00:13:27.360 --> 00:13:29.360]  保衛師的意思
[00:13:29.360 --> 00:13:31.360]  是甚麼呢
[00:13:31.360 --> 00:13:33.360]  保衛師是有代求者
[00:13:33.360 --> 00:13:35.360]  或者是幫助者的意思
[00:13:35.360 --> 00:13:37.360]  和合本翻譯做
[00:13:37.360 --> 00:13:39.360]  保衛師很有意思的
[00:13:39.360 --> 00:13:41.360]  是含有保護
[00:13:41.360 --> 00:13:43.360]  和施恩衛
[00:13:43.360 --> 00:13:45.360]  兩者加起來的意思
[00:13:45.360 --> 00:13:47.360]  是保護和施恩衛的意思
[00:13:47.360 --> 00:13:49.360]  如你看這一節的經文
[00:13:49.360 --> 00:13:51.360]  和合本有一個很小小的字
[00:13:51.360 --> 00:13:53.360]  就是講到
[00:13:53.360 --> 00:13:55.360]  是一個訓衛師
[00:13:55.360 --> 00:13:57.360]  不單止去教訓
[00:13:57.360 --> 00:13:59.360]  也去安慰
[00:13:59.360 --> 00:14:01.360]  就像剛才
[00:14:01.360 --> 00:14:03.360]  當我們看到美景的時候
[00:14:03.360 --> 00:14:05.360]  聖靈就透過
[00:14:05.360 --> 00:14:07.360]  上帝的創造
[00:14:07.360 --> 00:14:09.360]  這個美景來安慰我們
[00:14:09.360 --> 00:14:13.360]  聖靈
[00:14:13.360 --> 00:14:15.360]  成為我們
[00:14:15.360 --> 00:14:19.360]  無時無刻的幫助
[00:14:19.360 --> 00:14:21.360]  是上上
[00:14:21.360 --> 00:14:23.360]  在我們旁邊的幫助
[00:14:23.360 --> 00:14:25.360]  兄姐妹這個很重要
[00:14:25.360 --> 00:14:27.360]  永遠與我們在一起的
[00:14:27.360 --> 00:14:29.360]  觀念
[00:14:29.360 --> 00:14:31.360]  無論在任何挑戰困難裡
[00:14:31.360 --> 00:14:33.360]  我們不是單打獨鬥
[00:14:33.360 --> 00:14:35.360]  而是有聖靈
[00:14:35.360 --> 00:14:37.360]  陪伴著我們提醒我們
[00:14:37.360 --> 00:14:39.360]  安慰著我們
[00:14:39.360 --> 00:14:41.360]  聖靈另一個很重要的工作
[00:14:41.360 --> 00:14:43.360]  就是當我們去
[00:14:43.360 --> 00:14:45.360]  傳福音的時候
[00:14:45.360 --> 00:14:47.360]  當我們將耶穌基督的生平
[00:14:47.360 --> 00:14:49.360]  祂的作為來向人類
[00:14:49.360 --> 00:14:51.360]  宣講的時候
[00:14:51.360 --> 00:14:53.360]  聖靈就幫助我們
[00:14:53.360 --> 00:14:55.360]  去感動人心
[00:14:55.360 --> 00:14:57.360]  讓人去明白
[00:14:57.360 --> 00:14:59.360]  耶穌基督是誰
[00:14:59.360 --> 00:15:01.360]  所以在讓福音十五章
[00:15:01.360 --> 00:15:03.360]  第26節那裡說
[00:15:03.360 --> 00:15:05.360]  但我要從腐乳裡猜保衛斯來
[00:15:05.360 --> 00:15:07.360]  就是從腐出來真理的
[00:15:07.360 --> 00:15:09.360]  聖靈他來你就要
[00:15:09.360 --> 00:15:11.360]  為我作見證
[00:15:11.360 --> 00:15:13.360]  是要為
[00:15:13.360 --> 00:15:15.360]  耶穌基督作見證
[00:15:15.360 --> 00:15:17.360]  讓人明白
[00:15:17.360 --> 00:15:19.360]  我有一個很好的朋友
[00:15:19.360 --> 00:15:21.360]  他很喜歡音樂的
[00:15:21.360 --> 00:15:23.360]  他就告訴我他信主的經歷
[00:15:23.360 --> 00:15:25.360]  就是一次當他去到
[00:15:25.360 --> 00:15:27.360]  一間教會去聽
[00:15:27.360 --> 00:15:29.360]  唱尼塞亞神曲的時候
[00:15:29.360 --> 00:15:31.360]  這個漢德爾的Messiah
[00:15:31.360 --> 00:15:35.360]  大家都知道
[00:15:35.360 --> 00:15:37.360]  漢德爾的Messiah
[00:15:37.360 --> 00:15:39.360]  如果你唱過你聽過
[00:15:39.360 --> 00:15:41.360]  其實是說什麼呢
[00:15:41.360 --> 00:15:43.360]  就是去敘述透過音樂敘述
[00:15:43.360 --> 00:15:45.360]  耶穌基督的出生
[00:15:45.360 --> 00:15:47.360]  祂的生平祂的生活
[00:15:47.360 --> 00:15:49.360]  祂的受死以至於復活
[00:15:49.360 --> 00:15:51.360]  是整個耶穌基督的故事
[00:15:51.360 --> 00:15:53.360]  透過音樂去敘述出來
[00:15:53.360 --> 00:15:55.360]  他說當他聽到
[00:15:55.360 --> 00:15:57.360]  其中一首呂高音
[00:15:57.360 --> 00:15:59.360]  的獨唱曲
[00:15:59.360 --> 00:16:03.360]  就是「我知我的救贖主活著」
[00:16:03.360 --> 00:16:09.360]  可能你都聽過這一首的歌
[00:16:09.360 --> 00:16:11.360]  當然呂高音比我唱得更優美
[00:16:11.360 --> 00:16:13.360]  得多
[00:16:13.360 --> 00:16:15.360]  他說當他聽到這首歌
[00:16:15.360 --> 00:16:17.360]  知道是他的救贖主
[00:16:17.360 --> 00:16:19.360]  活著的時候
[00:16:19.360 --> 00:16:21.360]  他就按不住
[00:16:21.360 --> 00:16:23.360]  內心的眼淚的湧現
[00:16:23.360 --> 00:16:25.360]  在那一刻
[00:16:25.360 --> 00:16:27.360]  他就順著
[00:16:27.360 --> 00:16:29.360]  這個就好像
[00:16:29.360 --> 00:16:31.360]  這一節的經文說
[00:16:31.360 --> 00:16:33.360]  聖靈來到就是要
[00:16:33.360 --> 00:16:35.360]  為我作見證
[00:16:35.360 --> 00:16:37.360]  就是耶穌基督去作見證
[00:16:37.360 --> 00:16:39.360]  讓人明白當他聽到
[00:16:39.360 --> 00:16:41.360]  耶穌基督的生平的作為的時候
[00:16:41.360 --> 00:16:43.360]  就接受了
[00:16:43.360 --> 00:16:45.360]  祂做個人的救主
[00:16:47.360 --> 00:16:49.360]  聖靈的工作
[00:16:49.360 --> 00:16:51.360]  也都在
[00:16:51.360 --> 00:16:53.360]  基督徒的生命上面
[00:16:53.360 --> 00:16:55.360]  特別在基督徒生命的開始
[00:16:55.360 --> 00:16:57.360]  耶穌的教導
[00:16:57.360 --> 00:16:59.360]  祂這樣說
[00:16:59.360 --> 00:17:01.360]  祂說他既來了
[00:17:01.360 --> 00:17:03.360]  就要叫世人為罪為義
