
[00:00:00.000 --> 00:00:03.420]  今天我想和大家分享一個小故事
[00:02:22.300 --> 00:02:25.300]  也不需要敬拜天使
[00:02:25.300 --> 00:02:28.120]  在哥羅西書二章十節
[00:02:28.120 --> 00:02:30.600]  保羅問了一個問題
[00:02:30.600 --> 00:02:33.820]  他說:既然你們跟基督同死
[00:02:33.820 --> 00:02:37.020]  擺脫了那些星宿之靈
[00:02:37.020 --> 00:02:43.540]  你們為什麼仍然跟世俗的人一樣生活?
[00:02:43.540 --> 00:02:53.540]  繼續守不可動這個、不可常那個、不可摸這個這一類禁忌呢?
[00:02:53.540 --> 00:02:55.540]  在今天的經文
[00:02:55.540 --> 00:03:00.540]  就教導基督徒究竟要怎樣生活
[00:03:00.540 --> 00:03:03.540]  讓我們一起來思想
[00:03:03.540 --> 00:03:08.540]  學習活出一個跟世俗人不一樣的生命
[00:03:08.540 --> 00:03:12.540]  活出一個豐富的生命
[00:03:12.540 --> 00:03:15.540]  在三章一節一開始的時候
[00:03:15.540 --> 00:03:19.540]  他說:你們已經跟基督一起復活
[00:03:19.540 --> 00:03:24.540]  你們必須追求天上的事
[00:03:24.540 --> 00:03:29.540]  這個可以說是一個世界觀或者是眼界的改變
[00:03:29.540 --> 00:03:32.540]  很多人是不相信有永恆的生命
[00:03:32.540 --> 00:03:37.540]  他們不相信基督復活和升天的事
[00:03:37.540 --> 00:03:40.540]  但是對我們相信的人來說
[00:03:40.540 --> 00:03:45.540]  我們知道有屬靈世界的存在
[00:03:45.540 --> 00:03:50.540]  人是不只在世上活一次
[00:03:50.540 --> 00:03:53.540]  人是有靈的
[00:03:53.540 --> 00:03:57.540]  無論一個人信不信耶穌
[00:03:57.540 --> 00:04:02.540]  他的靈都是會永遠活著的
[00:04:02.540 --> 00:04:08.540]  只不過生存在兩個不同的地方
[00:04:08.540 --> 00:04:10.540]  信的人就活在天堂
[00:04:10.540 --> 00:04:15.540]  不信的人就活在地獄
[00:04:15.540 --> 00:04:18.540]  根據聖經的看法
[00:04:18.540 --> 00:04:20.540]  未信耶穌的人
[00:04:20.540 --> 00:04:24.540]  從屬靈的角度來看都是死的
[00:04:24.540 --> 00:04:27.540]  在二弗所書二章第一節就這樣說
[00:04:27.540 --> 00:04:32.540]  從前你們因犯罪違抗上帝的命令
[00:04:32.540 --> 00:04:35.540]  你們在靈性上是死了
[00:04:35.540 --> 00:04:37.540]  而在第五節就說
[00:04:37.540 --> 00:04:46.540]  我們的靈性在為命的罪中死了的時候
[00:04:46.540 --> 00:04:51.540]  他使我們與基督一同復活
[00:04:51.540 --> 00:04:57.540]  信了耶穌的人已經和主耶穌一起復活了
[00:04:57.540 --> 00:04:59.540]  復活之後
[00:04:59.540 --> 00:05:01.540]  基督已經升了上天
[00:05:01.540 --> 00:05:06.540]  但是我們仍然要在地上生活
[00:05:06.540 --> 00:05:13.540]  我們要怎樣去活出一個已經復活的生命呢?
[00:05:13.540 --> 00:05:20.540]  三章一節說你們必須追求天上的事
[00:05:20.540 --> 00:05:27.540]  天上的事就包括了天父所關心的事
[00:05:27.540 --> 00:05:30.540]  尤其是天國的降臨
[00:05:30.540 --> 00:05:34.540]  所以主耶穌教導他的門徒祈禱的時候
[00:05:34.540 --> 00:05:36.540]  就是我們所謂的主禱文
[00:05:36.540 --> 00:05:37.540]  一開始就說
[00:05:37.540 --> 00:05:39.540]  我們在天上的父
[00:05:39.540 --> 00:05:42.540]  願祢的國降臨
[00:05:42.540 --> 00:05:45.540]  願祢的子兒行在地上
[00:05:45.540 --> 00:05:48.540]  如同行在天上
[00:05:48.540 --> 00:05:53.540]  而在俄羅斯書三章二節就教導我們
[00:05:53.540 --> 00:05:55.540]  要專心於天上的事
[00:05:55.540 --> 00:05:58.540]  而不是地上的事
[00:05:58.540 --> 00:06:04.540]  在這裡很強調天上和地上的一個對比
[00:06:04.540 --> 00:06:08.540]  如果我們真的關心天上的事
[00:06:08.540 --> 00:06:13.540]  這樣就會帶來一個價值觀的改變
[00:06:13.540 --> 00:06:17.540]  我們不會再著眼於世界上
[00:06:17.540 --> 00:06:20.540]  認為有價值的事
[00:06:20.540 --> 00:06:22.540]  或者有價值的東西
[00:06:22.540 --> 00:06:27.540]  而是會用天上的眼光來判斷事物的價值
[00:06:27.540 --> 00:06:33.540]  一般世人會以什麼作為判斷價值的標準呢?
[00:06:33.540 --> 00:06:38.540]  很多人都是以一個自我中心來做的
[00:06:38.540 --> 00:06:40.540]  基督徒就不能這樣
[00:06:40.540 --> 00:06:45.540]  我們要以基督為中心去做判斷
[00:06:45.540 --> 00:06:47.540]  當我們做決定的時候
[00:06:47.540 --> 00:06:49.540]  我們問的問題是
[00:06:49.540 --> 00:06:53.540]  天父究竟喜不喜歡我們這樣做呢?
[00:06:53.540 --> 00:06:59.540]  我做這件事對天國有沒有益處呢?
[00:06:59.540 --> 00:07:01.540]  其實在世上的事情
[00:07:01.540 --> 00:07:03.540]  正如司徒約翰所說
[00:07:03.540 --> 00:07:05.540]  是離不開三樣東西的
[00:07:05.540 --> 00:07:06.540]  肉體的慾望
[00:07:06.540 --> 00:07:07.540]  眼目的慾望
[00:07:07.540 --> 00:07:10.540]  和人的虛榮
[00:07:10.540 --> 00:07:16.540]  今天的人最喜歡用成功來衡量人的價值
[00:07:16.540 --> 00:07:18.540]  李嘉誠很成功
[00:07:18.540 --> 00:07:20.540]  馬雲很成功
[00:07:20.540 --> 00:07:25.540]  他們的書和演講最受人歡迎
[00:07:25.540 --> 00:07:28.540]  這種要追求成功的心態
[00:07:28.540 --> 00:07:31.540]  有時也會影響基督徒
[00:07:31.540 --> 00:07:35.540]  所以很多基督徒不斷追求世上的成功
[00:07:35.540 --> 00:07:38.540]  而不會去追求實行上帝的旨意
[00:07:38.540 --> 00:07:40.540]  也不會努力去傳福音
[00:07:40.540 --> 00:07:41.540]  領人歸主
[00:07:41.540 --> 00:07:44.540]  擴展上帝的國度
[00:07:44.540 --> 00:07:47.540]  但我們要記得
[00:07:47.540 --> 00:07:51.540]  地上的事是會過去的
[00:07:51.540 --> 00:07:54.540]  在世上成功的人士
[00:07:54.540 --> 00:07:58.540]  很快也會被人遺忘
[00:07:58.540 --> 00:08:01.540]  所羅門曾經很富有
[00:08:01.540 --> 00:08:04.540]  現在有多少人看他寫的書呢?
[00:08:04.540 --> 00:08:06.540]  在上一個世紀
[00:08:06.540 --> 00:08:08.540]  宋子民很富有
[00:08:08.540 --> 00:08:14.540]  現在有沒有人向他學習自負之道呢?
[00:08:14.540 --> 00:08:19.540]  但天國裡面的事是永存的
[00:08:19.540 --> 00:08:23.540]  三章四節提醒我們
[00:08:23.540 --> 00:08:26.540]  基督是你們的真生命
[00:08:26.540 --> 00:08:28.540]  當祂顯現的時候
[00:08:28.540 --> 00:08:30.540]  你們也要跟祂一起顯現
[00:08:30.540 --> 00:08:33.540]  分享祂的榮耀
[00:08:33.540 --> 00:08:37.540]  天上的事是永恆的
[00:08:37.540 --> 00:08:41.540]  地上的事只不過是暫時
[00:08:41.540 --> 00:08:44.540]  正如傳道書的作者提醒我們
[00:08:44.540 --> 00:08:47.540]  往昔的事沒有人追念
[00:08:47.540 --> 00:08:49.540]  今後發生的事
[00:08:49.540 --> 00:08:53.540]  也一樣沒有人記住
[00:08:53.540 --> 00:08:56.540]  追求成功的人要記住
[00:08:56.540 --> 00:08:59.540]  成功之後的人
[00:08:59.540 --> 00:09:02.540]  一樣會老會死
[00:09:02.540 --> 00:09:07.540]  人生在地上短暫的輝煌
[00:09:07.540 --> 00:09:11.540]  只不過像煙花一樣
[00:09:11.540 --> 00:09:15.540]  轉眼就會消失
[00:09:15.540 --> 00:09:19.540]  經文三章第五至十五節提到
[00:09:19.540 --> 00:09:23.540]  我們要怎樣去活出一個新的生命
[00:09:23.540 --> 00:09:25.540]  有了新生命的人
[00:09:25.540 --> 00:09:31.540]  一定要在生活上表現出來
[00:09:31.540 --> 00:09:36.540]  新生命是由聖靈所賜的
[00:09:36.540 --> 00:09:39.540]  但是新生活
[00:09:39.540 --> 00:09:46.540]  就要我們自己努力和聖靈的幫助
[00:09:46.540 --> 00:09:49.540]  我們先看三章五節到九節
[00:09:49.540 --> 00:09:53.540]  三章五節一開始就要求我們
[00:09:53.540 --> 00:09:57.540]  要致死
[00:09:57.540 --> 00:09:59.540]  上帝沒有浪費我們
[00:09:59.540 --> 00:10:02.540]  不過就要求我們
[00:10:02.540 --> 00:10:06.540]  要將自己的舊我殺死
[00:10:06.540 --> 00:10:07.540]  不是自殺
[00:10:07.540 --> 00:10:11.540]  只是殺死那些邪惡的慾望
[00:10:11.540 --> 00:10:15.540]  包括淫亂污穢邪情惡慾和貪婪
[00:10:15.540 --> 00:10:20.540]  這裏注明貪婪是一種扮偶像
[00:10:20.540 --> 00:10:24.540]  淫亂污穢邪情惡慾
[00:10:24.540 --> 00:10:28.540]  其實都是性方面的犯罪
[00:10:28.540 --> 00:10:30.540]  在古代的世界裏面
[00:10:30.540 --> 00:10:36.540]  婚前或婚外的性關係都是非常普遍的
[00:10:36.540 --> 00:10:40.540]  並且在以前的羅馬時代的世界
[00:10:40.540 --> 00:10:44.540]  是一種被認許的生活習慣
[00:10:44.540 --> 00:10:48.540]  那時候的人認為性的欲念
[00:10:48.540 --> 00:10:51.540]  應該是獲得滿足的
[00:10:51.540 --> 00:10:54.540]  而且是不應該加以制止的
[00:10:54.540 --> 00:10:56.540]  我們今時今日的社會
[00:10:56.540 --> 00:10:58.540]  都是差不多很多
[00:10:58.540 --> 00:11:01.540]  我們有很多色情曖昧
[00:11:01.540 --> 00:11:03.540]  但隨著科技的進步
[00:11:03.540 --> 00:11:06.540]  那些色情的東西就上了互聯網
[00:11:06.540 --> 00:11:10.540]  甚至可能在我們的手機那裏彈出來
[00:11:10.540 --> 00:11:13.540]  性的慾望其實不是不好的
[00:11:13.540 --> 00:11:16.540]  神所做的事都是好的
[00:11:16.540 --> 00:11:20.540]  但是當我們放縱自己的慾望
[00:11:20.540 --> 00:11:24.540]  不接受上帝的限制的時候
[00:11:24.540 --> 00:11:28.540]  才會變成罪惡
[00:11:28.540 --> 00:11:30.540]  這裏第五個慾望
[00:11:30.540 --> 00:11:32.540]  特別是談到貪婪
[00:11:32.540 --> 00:11:34.540]  貪婪要附加說明
[00:11:34.540 --> 00:11:38.540]  說貪婪就是拜偶像
[00:11:38.540 --> 00:11:43.540]  貪婪和拜偶像有什麼共同點呢?
[00:11:43.540 --> 00:11:49.540]  為什麼貪婪就等於拜偶像呢?
[00:11:49.540 --> 00:11:52.540]  貪婪這個字的原文
[00:11:52.540 --> 00:11:55.540]  其實是由兩個希臘文的字組成的
[00:11:55.540 --> 00:12:00.540]  意思就是說希望獲得多一些的東西
[00:12:00.540 --> 00:12:03.540]  希臘人就叫這種慾望
[00:12:03.540 --> 00:12:08.540]  是做不能滿足的慾望
[00:12:08.540 --> 00:12:15.540]  就好像有人想用水去灌滿一個有個洞的碗
[00:12:15.540 --> 00:12:20.540]  如果那個碗漏水是很難滿的
[00:12:20.540 --> 00:12:23.540]  正所謂慾望難填
[00:12:23.540 --> 00:12:28.540]  我記得有一次看一個見證的視頻裏面
[00:12:28.540 --> 00:12:31.540]  有一位富翁就被人問
[00:12:31.540 --> 00:12:34.540]  你都這麼有錢了還繼續賺
[00:12:34.540 --> 00:12:37.540]  那你究竟要多賺多少才夠呢?
[00:12:37.540 --> 00:12:39.540]  那個富翁回答都很幽默
[00:12:39.540 --> 00:12:42.540]  他說我只想賺多一元
[00:12:42.540 --> 00:12:45.540]  賺多一元我就可以了
[00:12:45.540 --> 00:12:49.540]  其實這個是貪婪的真實寫照
[00:12:49.540 --> 00:12:54.540]  貪婪這種慾望就是為了滿足自己
[00:12:54.540 --> 00:12:57.540]  就是將自己偶像化
[00:12:57.540 --> 00:13:01.540]  因此貪婪的人就等於崇拜自己
[00:13:01.540 --> 00:13:03.540]  將自己變成了偶像
[00:13:03.540 --> 00:13:09.540]  而不再以上帝為中心
[00:13:09.540 --> 00:13:16.540]  救我救人除了有慾望要自死之外
[00:13:16.540 --> 00:13:22.540]  原來還有一些情緒和習慣都要改變
[00:13:22.540 --> 00:13:24.540]  不知道從前有沒有人提醒你
[00:13:24.540 --> 00:13:29.540]  原來信了主連情緒都要改變
[00:13:29.540 --> 00:13:32.540]  在三章第八節裏說
[00:13:32.540 --> 00:13:36.540]  但是你們必須跟著這些事
[00:13:36.540 --> 00:13:41.540]  不可再有憤怒、暴戾和仇恨
[00:13:41.540 --> 00:13:46.540]  不可說毀謗、污穢的話
[00:13:46.540 --> 00:13:51.540]  我們要留意這裡說你們必須跟著
[00:13:51.540 --> 00:13:55.540]  跟著和自死的意義其實都很相同
[00:13:55.540 --> 00:13:57.540]  自死跟著,跟著自死
[00:13:57.540 --> 00:13:59.540]  都有相同的意思
[00:13:59.540 --> 00:14:01.540]  就是我們要自己立志
[00:14:01.540 --> 00:14:05.540]  要自己努力去做的事
[00:14:05.540 --> 00:14:08.540]  而不是聖靈會做的
[00:14:08.540 --> 00:14:11.540]  聖靈會幫助和鼓勵我們
[00:14:11.540 --> 00:14:17.540]  但是我們自己都要立志努力去做
[00:14:17.540 --> 00:14:21.540]  有些情緒和行為反應
[00:14:21.540 --> 00:14:24.540]  不是那麼容易跟著
[00:14:24.540 --> 00:14:26.540]  讓我們一起來思想一下
[00:14:26.540 --> 00:14:29.540]  這裡提到要跟著的情緒
[00:14:29.540 --> 00:14:31.540]  憤怒、暴戾和仇恨
[00:14:31.540 --> 00:14:34.540]  都是一些破壞性的情緒
[00:14:34.540 --> 00:14:36.540]  不單止破壞人際關係
[00:14:36.540 --> 00:14:39.540]  也會損害自己的健康
[00:14:39.540 --> 00:14:44.540]  在詩篇37章8節提醒我們
[00:14:44.540 --> 00:14:48.540]  不要氣憤、不要發怒、不要懊惱
[00:14:48.540 --> 00:14:51.540]  這對你有害無益
[00:14:51.540 --> 00:14:54.540]  最近我思想這支經文的時候
[00:14:54.540 --> 00:14:56.540]  我想想很可能這個有害無益
[00:14:56.540 --> 00:14:58.540]  其實是我們的身體
[00:14:58.540 --> 00:15:00.540]  現在醫學都告訴我們
[00:15:00.540 --> 00:15:04.540]  發怒對身體有壞影響
[00:15:04.540 --> 00:15:09.540]  這些情緒不能促進人的感情
[00:15:09.540 --> 00:15:12.540]  更加難以建立關係
[00:15:12.540 --> 00:15:16.540]  基督徒要小心控制和跟著
[00:15:16.540 --> 00:15:19.540]  當我們有怒氣的時候
[00:15:19.540 --> 00:15:22.540]  我們說話就會口不擇言
[00:15:22.540 --> 00:15:26.540]  很容易會用語言去宣洩
[00:15:26.540 --> 00:15:29.540]  很可能是保羅繼續說
[00:15:29.540 --> 00:15:35.540]  不可說毀蚌污穢的話的原因
[00:15:35.540 --> 00:15:39.540]  毀蚌對我們現代人來說的意義
[00:15:39.540 --> 00:15:42.540]  就是無中生有
[00:15:42.540 --> 00:15:47.540]  來破壞別人名譽的壞話
[00:15:47.540 --> 00:15:50.540]  但在新約時代這個字的意義
[00:15:50.540 --> 00:15:52.540]  不單止是無中生有
[00:15:52.540 --> 00:16:01.540]  並且是以一種侮辱和嘲笑的態度所說出的惡言
[00:16:01.540 --> 00:16:03.540]  我都想起一件事
[00:16:03.540 --> 00:16:05.540]  當我看到這裡的時候
[00:16:05.540 --> 00:16:09.540]  有一次教會裡面有兩位姊妹
[00:16:09.540 --> 00:16:12.540]  由於一些誤會就開始吵架
[00:16:12.540 --> 00:16:13.540]  吵得很厲害
[00:16:13.540 --> 00:16:16.540]  幾乎想打架
[00:16:16.540 --> 00:16:18.540]  當時還有些非基督徒在那裡
[00:16:18.540 --> 00:16:21.540]  要幫忙勸教
[00:16:21.540 --> 00:16:24.540]  後來我勸其中一位姊妹提醒她
[00:16:24.540 --> 00:16:26.540]  她是基督徒
[00:16:26.540 --> 00:16:28.540]  不能有這樣的反應
[00:16:28.540 --> 00:16:33.540]  她甚至想連基督徒都暫時不做
[00:16:33.540 --> 00:16:35.540]  有人後來告訴我
[00:16:35.540 --> 00:16:37.540]  她是東北人
[00:16:37.540 --> 00:16:39.540]  脾氣一般都是比較大的
[00:16:39.540 --> 00:16:43.540]  不過過後是沒事的
[00:16:43.540 --> 00:16:45.540]  假如是真的話
[00:16:45.540 --> 00:16:50.540]  這個人是受到文化的限制
[00:16:50.540 --> 00:16:55.540]  所以不能控制暴戾的脾氣
[00:16:55.540 --> 00:16:57.540]  不顧自己的體面
[00:16:57.540 --> 00:17:01.540]  也不顧基督的體面
[00:17:01.540 --> 00:17:06.540]  這就是保羅在這裡教導信徒
[00:17:06.540 --> 00:17:09.540]  是不應該做的事
[00:17:09.540 --> 00:17:11.540]  既然信了主
[00:17:11.540 --> 00:17:13.540]  我們就一定要好好學習
[00:17:13.540 --> 00:17:19.540]  控制和改變自己的情緒和言語
[00:17:19.540 --> 00:17:21.540]  不能讓那些壞情緒
[00:17:21.540 --> 00:17:23.540]  好像野馬一樣
[00:17:23.540 --> 00:17:25.540]  不受控制
[00:17:25.540 --> 00:17:28.540]  雅各書三九十字提醒我們
[00:17:28.540 --> 00:17:30.540]  眾贊和助奏
[00:17:30.540 --> 00:17:34.540]  都是從同一張嘴巴出來
[00:17:34.540 --> 00:17:36.540]  弟兄姊妹們
[00:17:36.540 --> 00:17:40.540]  這是不應該的
[00:17:40.540 --> 00:17:43.540]  這是不應該的
[00:17:43.540 --> 00:17:46.540]  污穢的話就是講粗口
[00:17:46.540 --> 00:17:50.540]  其實講粗口是一種習慣
[00:17:50.540 --> 00:17:55.540]  也可能會受一些微文化的影響
[00:17:55.540 --> 00:17:57.540]  我講微文化的意思
[00:17:57.540 --> 00:18:01.540]  不是社會的大氣候
[00:18:01.540 --> 00:18:05.540]  只不過是某一個群體的文化
[00:18:05.540 --> 00:18:07.540]  在香港我知道一般
[00:18:07.540 --> 00:18:11.540]  如果是三行或者做餐館的工人
[00:18:11.540 --> 00:18:16.540]  他們是習慣了講粗口的群體
[00:18:16.540 --> 00:18:20.540]  一開口一定先出三字經
[00:18:20.540 --> 00:18:22.540]  然後再講其他東西
[00:18:22.540 --> 00:18:27.540]  要求一些在粗口文化裡長大的人
[00:18:27.540 --> 00:18:29.540]  或者成長的人
[00:18:29.540 --> 00:18:31.540]  改變他們的習慣
[00:18:31.540 --> 00:18:34.540]  是一個很大的挑戰
[00:18:34.540 --> 00:18:36.540]  除了污言穢語
[00:18:36.540 --> 00:18:39.540]  跟我們的新身份不相稱之外
[00:18:39.540 --> 00:18:42.540]  三章九節又提到一樣東西
[00:18:42.540 --> 00:18:45.540]  不可彼此欺騙
[00:18:45.540 --> 00:18:49.540]  彼此欺騙當然不能反映出上帝的形象
[00:18:49.540 --> 00:18:51.540]  我們既然是上帝的兒女
[00:18:51.540 --> 00:18:55.540]  我們應該效法的是上帝的信實
[00:18:55.540 --> 00:19:00.540]  主耶穌在馬太福音第五章三十四至三十七節
[00:19:00.540 --> 00:19:02.540]  教導我們說話應該怎麼說呢
[00:19:02.540 --> 00:19:04.540]  但是我告訴你們
[00:19:04.540 --> 00:19:07.540]  你們根本不可以發誓
[00:19:07.540 --> 00:19:09.540]  你們說話
[00:19:09.540 --> 00:19:14.540]  是就說是
[00:19:14.540 --> 00:19:19.540]  不是就說不是
[00:19:19.540 --> 00:19:23.540]  再多說便是出於那邪惡者
[00:19:23.540 --> 00:19:27.540]  其實這裡主耶穌不是說在法庭裡不可以發誓
[00:19:27.540 --> 00:19:30.540]  而是說在我們日常的生活裡
[00:19:30.540 --> 00:19:36.540]  我們不要用發誓來博取別人的信任
[00:19:36.540 --> 00:19:38.540]  如果我們時要靠發誓
[00:19:38.540 --> 00:19:42.540]  我發誓來使別人相信我們所說的話
[00:19:42.540 --> 00:19:45.540]  或者我們所應許的承諾
[00:19:45.540 --> 00:19:50.540]  就表明我們平時說話是毫無誠信的
[00:19:50.540 --> 00:19:52.540]  所以才要教
[00:19:52.540 --> 00:19:56.540]  我發誓,你相信我吧,我發誓
[00:19:56.540 --> 00:20:01.540]  我相信如果基督徒是習慣性說欺騙的話
[00:20:01.540 --> 00:20:04.540]  或者是一些不誠實的話
[00:20:04.540 --> 00:20:07.540]  是很難跟別人傳福音的
[00:20:07.540 --> 00:20:09.540]  誰會相信你呢
[00:20:09.540 --> 00:20:11.540]  不用說了
[00:20:11.540 --> 00:20:15.540]  所以我們在教會裡弟兄姊妹之間
[00:20:15.540 --> 00:20:21.540]  我們要學習不可彼此欺騙
[00:20:21.540 --> 00:20:25.540]  普羅教我們過基督徒的生活
[00:20:25.540 --> 00:20:27.540]  又要自死慾望
[00:20:27.540 --> 00:20:30.540]  又要跟著一些負面的情緒
[00:20:30.540 --> 00:20:33.540]  還要小心言行
[00:20:33.540 --> 00:20:38.540]  做基督徒是不是很難呢
[00:20:38.540 --> 00:20:43.540]  真的不容易
[00:20:43.540 --> 00:20:46.540]  就好像一個小孩子成長期間
[00:20:46.540 --> 00:20:50.540]  都要學很多東西,又要經歷一些磨練
[00:20:50.540 --> 00:20:53.540]  但我們不必氣餒
[00:20:53.540 --> 00:20:55.540]  三章十字那裡說
[00:20:55.540 --> 00:21:04.540]  喚醒了這身惡,由創造主按照自己的形象不斷地加以更新
[00:21:04.540 --> 00:21:08.540]  能夠完全地認識他
[00:21:08.540 --> 00:21:11.540]  不斷更新的意思就是說
[00:21:11.540 --> 00:21:15.540]  這是一個不斷進步的過程
[00:21:15.540 --> 00:21:17.540]  是不斷地進步的
[00:21:17.540 --> 00:21:20.540]  上主不是要我們一信耶穌之後
[00:21:20.540 --> 00:21:26.540]  明天立即就變成聖人,頭上有個光圈
[00:21:26.540 --> 00:21:27.540]  不是
[00:21:27.540 --> 00:21:30.540]  上帝給我們有成長的空間
[00:21:30.540 --> 00:21:33.540]  是會要求我們,幫助我們
[00:21:33.540 --> 00:21:36.540]  是不斷地加以更新的
[00:21:36.540 --> 00:21:40.540]  但是我們必須要立志
[00:21:40.540 --> 00:21:42.540]  和不斷地去學習
[00:21:42.540 --> 00:21:46.540]  怎樣去依靠上主來成長
[00:21:46.540 --> 00:21:52.540]  就是說我們不需要過份注重改變一些壞行為
[00:21:52.540 --> 00:21:55.540]  不知道大家有沒有試過,我也試過
[00:21:55.540 --> 00:21:59.540]  留意某個壞行為不斷改進
[00:21:59.540 --> 00:22:04.540]  其實讓我們生命成長更加有效的方法
[00:22:04.540 --> 00:22:10.540]  是努力去發展新人的生活模式
[00:22:10.540 --> 00:22:14.540]  在十二節到第十四節教導我們
[00:22:14.540 --> 00:22:17.540]  學習新的情緒
[00:22:17.540 --> 00:22:20.540]  和怎樣去待人接物
[00:22:20.540 --> 00:22:23.540]  保羅勸導我們要培養的情緒
[00:22:23.540 --> 00:22:32.540]  就是要有憐憫、慈愛、謙遜、溫柔和忍耐的心
[00:22:32.540 --> 00:22:35.540]  如果所有在教會裏面的信徒
[00:22:35.540 --> 00:22:38.540]  都能夠培養這些情緒
[00:22:38.540 --> 00:22:42.540]  我相信教會自然能夠和和合共處
[00:22:42.540 --> 00:22:44.540]  不知道大家同不同意
[00:22:44.540 --> 00:22:47.540]  我們要學習憐憫
[00:22:47.540 --> 00:22:50.540]  憐憫就是說我們能夠同情別人
[00:22:50.540 --> 00:22:53.540]  同情體諒別人的心懷
[00:22:53.540 --> 00:22:57.540]  慈愛就比較主動一點
[00:22:57.540 --> 00:23:03.540]  我們更加會主動去關心去幫助其他人
[00:23:03.540 --> 00:23:08.540]  謙遜就不是華人那種的習慣
[00:23:08.540 --> 00:23:12.540]  甚麼都說我不懂你來吧
[00:23:12.540 --> 00:23:14.540]  不是這樣的方式
[00:23:14.540 --> 00:23:18.540]  謙遜是要正確認識自己
[00:23:18.540 --> 00:23:25.540]  明白自己即使我們真的有些事做得比別人好
[00:23:25.540 --> 00:23:31.540]  我們都會記住這是因為上主給我們的恩典
[00:23:31.540 --> 00:23:34.540]  而不會誇耀自己
[00:23:34.540 --> 00:23:39.540]  更加好的就是肥勒比書二章三節提到
[00:23:39.540 --> 00:23:42.540]  看別人比自己高明
[00:23:42.540 --> 00:23:48.540]  意思不是說我們要貶低自己的強項
[00:23:48.540 --> 00:23:51.540]  不是說一叫到請你做某件事
[00:23:51.540 --> 00:23:53.540]  不是我不行的
[00:23:53.540 --> 00:23:56.540]  你比我厲害很多你來吧
[00:23:56.540 --> 00:23:59.540]  或者某人比我更厲害讓他來吧
[00:23:59.540 --> 00:24:02.540]  不是這樣的意思
[00:24:02.540 --> 00:24:05.540]  不是強行說別人比自己好
[00:24:05.540 --> 00:24:09.540]  那不是謙遜那是虛假虛偽
[00:24:09.540 --> 00:24:11.540]  這些是欺騙的話
[00:24:11.540 --> 00:24:15.540]  不可比之說是欺騙的話
[00:24:15.540 --> 00:24:21.540]  謙遜的意思是要找出和欣賞別人的強項
[00:24:21.540 --> 00:24:25.540]  知道自己的強項或者弱點
[00:24:25.540 --> 00:24:29.540]  也是看到別人的強項
[00:24:29.540 --> 00:24:33.540]  尤其是別人做的事真的比自己好
[00:24:33.540 --> 00:24:35.540]  我們要承認
[00:24:35.540 --> 00:24:38.540]  荔枝五湖四海的弟兄姊妹
[00:24:38.540 --> 00:24:40.540]  一起在一個地方相處
