
[00:00:00.000 --> 00:00:03.680]  各位弟兄姊妹、各位朋友
[00:08:17.400 --> 00:08:21.000]  那可能是你對自己認識不足
[00:08:21.000 --> 00:08:23.080]  如果你真的不是這樣的話
[00:08:23.080 --> 00:08:25.600]  你不是兩者兼備只是其中一樣的話
[00:08:25.600 --> 00:08:30.360]  那反而可能是為你製造人際間的難題
[00:08:30.360 --> 00:08:32.520]  是什麼人很難體會到
[00:08:32.520 --> 00:08:35.640]  原來人是兩者兼備的呢?
[00:08:35.640 --> 00:08:38.480]  就是小孩子
[00:08:38.480 --> 00:08:40.880]  當父母一罵他的時候
[00:08:40.880 --> 00:08:42.240]  他就覺得
[00:08:42.240 --> 00:08:46.360]  你罵我呀?你不再愛我了?
[00:08:46.360 --> 00:08:47.840]  他們是沒有辦法
[00:08:47.840 --> 00:08:50.480]  他們是很困難接受兩者兼備的
[00:08:50.480 --> 00:08:55.760]  但是真實的人是兩樣都兼備的
[00:08:55.760 --> 00:08:57.760]  如果你是父母
[00:08:57.760 --> 00:09:01.560]  你一定罵過你的子女
[00:09:01.560 --> 00:09:03.320]  你一定對他們發怒
[00:09:03.320 --> 00:09:05.440]  你一定曾經責備過他們
[00:09:05.440 --> 00:09:07.360]  但是發怒和責備
[00:09:07.360 --> 00:09:13.800]  一定不會是你和你的兒女關係的全部
[00:09:13.800 --> 00:09:16.760]  你和他們的關係正常的話
[00:09:16.760 --> 00:09:22.120]  必定仍然包括了慈愛和連罰
[00:09:22.120 --> 00:09:24.360]  大家有沒有想過
[00:09:24.360 --> 00:09:28.600]  憤怒是怎樣轉化為連罰的呢?
[00:09:28.600 --> 00:09:33.320]  到底是什麼在產生這個轉化呢?
[00:09:33.320 --> 00:09:35.760]  如果要明白當中的運作
[00:09:35.760 --> 00:09:40.040]  我們需要探究一下憤怒這種情緒
[00:09:40.040 --> 00:09:43.600]  有人說憤怒其實是一種衍生情緒
[00:09:43.600 --> 00:09:45.440]  secondary emotion
[00:09:45.440 --> 00:09:48.400]  是對於某些基本情緒的反應
[00:09:48.400 --> 00:09:55.240]  例如失望、嫉妒、羞愧、傷痛等等
[00:09:55.240 --> 00:09:57.680]  我們想想剛才那位父親
[00:09:57.680 --> 00:09:59.840]  新聞裡面提到的那位父親
[00:09:59.840 --> 00:10:02.240]  他半夜三更回家的時候
[00:10:02.240 --> 00:10:06.680]  發覺他女兒仍然在打遊戲機
[00:10:06.680 --> 00:10:11.040]  於是他就很憤怒
[00:10:11.040 --> 00:10:18.800]  他為什麼這麼憤怒呢?
[00:10:18.800 --> 00:10:22.880]  如果他感受到
[00:10:22.880 --> 00:10:27.480]  或者他知道他自己看到女兒
[00:10:27.480 --> 00:10:29.120]  半夜三更在打遊戲機
[00:10:29.120 --> 00:10:32.520]  而不是在睡覺,他心痛的話
[00:10:32.520 --> 00:10:35.080]  他的憤怒就有機會被轉化
[00:10:35.080 --> 00:10:38.720]  他的回應就有可能不同
[00:10:38.720 --> 00:10:40.360]  作為父母的
[00:10:40.360 --> 00:10:45.320]  從你的兒女娃娃一聲出世開始
[00:10:45.320 --> 00:10:50.920]  你一定曾經為你的兒女感覺過心痛
[00:10:50.920 --> 00:10:54.440]  可能是你的兒女患病的時候
[00:10:54.440 --> 00:10:57.200]  可能是你的兒女受傷的時候
[00:10:57.200 --> 00:10:59.680]  也可能是你的兒女做了一些
[00:10:59.680 --> 00:11:03.280]  令你失望的事情的時候
[00:11:03.280 --> 00:11:07.360]  詩人說「父親怎樣憐恤他的兒女
[00:11:07.360 --> 00:11:11.240]  耶和華也怎樣憐恤敬畏他的人」
[00:11:11.240 --> 00:11:14.480]  耶和華對人的憐恤、憐憫
[00:11:14.480 --> 00:11:18.960]  忍受不住父母對兒女的心痛
[00:11:18.960 --> 00:11:22.680]  很可能就是因為這種心痛
[00:11:22.680 --> 00:11:25.680]  將上帝的憤怒轉化為憐恤
[00:11:25.680 --> 00:11:28.440]  表現為寬恕
[00:11:28.440 --> 00:11:32.080]  所以,祂沒有按我們的罪過來待我們
[00:11:32.080 --> 00:11:40.320]  也沒有按我們的罪孽來報應我們
[00:11:40.320 --> 00:11:43.520]  既憤怒,又心痛
[00:11:43.520 --> 00:11:46.280]  既失望,又憐恕
[00:11:46.280 --> 00:11:52.160]  既要輸,但你又不想放下你的要求
[00:11:52.160 --> 00:11:54.600]  你不會任由祂
[00:11:54.600 --> 00:11:57.000]  祂做錯了之後
[00:11:57.000 --> 00:11:58.360]  你不會任由祂
[00:11:58.360 --> 00:12:01.800]  你是會有要求的
[00:12:01.800 --> 00:12:05.040]  如果你感到自己的情緒多元和複雜
[00:12:05.040 --> 00:12:07.360]  甚至有時互相矛盾
[00:12:07.360 --> 00:12:09.400]  你不需要感到驚訝
[00:12:09.400 --> 00:12:13.200]  因為上帝和我們的關係都是這樣的
[00:12:13.200 --> 00:12:15.280]  人一方面令上帝感到憤怒
[00:12:15.280 --> 00:12:18.000]  但同時間上帝又會心痛
[00:12:18.000 --> 00:12:19.680]  一方面蒙上帝的憐恕
[00:12:19.680 --> 00:12:23.920]  但上帝又不會放下對我們的要求
[00:12:23.920 --> 00:12:27.280]  詩人繼續寫第十一節
[00:12:27.280 --> 00:12:28.880]  「天離地何等的高
[00:12:28.880 --> 00:12:30.960]  他的慈愛向敬畏他的人
[00:12:30.960 --> 00:12:32.720]  有時何等的大」
[00:12:32.720 --> 00:12:34.880]  向誰?
[00:12:34.880 --> 00:12:37.680]  他的慈愛向誰展現?
[00:12:37.680 --> 00:12:39.760]  就是向敬畏他的人
[00:12:39.760 --> 00:12:41.200]  父親怎樣連恤他的兒女?
[00:12:41.200 --> 00:12:42.320]  十三節
[00:12:42.320 --> 00:12:45.520]  耶和華又怎樣連恤敬畏他的人?
[00:12:45.520 --> 00:12:47.840]  祂連恤誰?
[00:12:47.840 --> 00:12:51.880]  敬畏他的人
[00:12:51.880 --> 00:12:57.160]  上帝沒有放下他的要求
[00:12:57.160 --> 00:13:00.280]  上帝的慈愛並非盲目
[00:13:00.280 --> 00:13:02.960]  上帝的連恤並非放縱
[00:13:02.960 --> 00:13:05.840]  上帝的恩典是帶著血和淚
[00:13:05.840 --> 00:13:09.400]  上帝的寬恕並非放棄公義
[00:13:09.400 --> 00:13:12.040]  這些看似互相矛盾的情感
[00:13:12.040 --> 00:13:14.400]  在上帝和我們的互動中呈現
[00:13:14.400 --> 00:13:21.240]  其實亦在人與人之間的關係中呈現
[00:13:21.240 --> 00:13:25.680]  剛才我們讀過《舊約經課》創世紀五十章
[00:13:25.680 --> 00:13:27.640]  十五至二十一節
[00:13:27.640 --> 00:13:29.600]  那裏記載了一個故事
[00:13:29.600 --> 00:13:35.040]  是約瑟和他的兄弟恩怨情仇的故事
[00:13:35.040 --> 00:13:40.720]  請翻開創世紀五十章
[00:13:40.720 --> 00:13:44.160]  創世紀五十章
[00:13:44.160 --> 00:13:46.200]  第十五節
[00:13:46.200 --> 00:13:48.240]  一開始時這裡說
[00:13:48.240 --> 00:13:50.960]  「約瑟的哥哥們見父親死了
[00:13:50.960 --> 00:13:53.680]  就說『或者約瑟懷恨我們
[00:13:53.680 --> 00:13:56.280]  照著我們從前代他一切的惡
[00:13:56.280 --> 00:14:00.160]  足足地報復我們』」
[00:14:00.160 --> 00:14:04.840]  我們不再重述約瑟和他哥哥們的恩怨情仇
[00:14:04.840 --> 00:14:06.520]  你也可能知道
[00:14:06.520 --> 00:14:09.280]  但是從這裡這一句
[00:14:09.280 --> 00:14:11.920]  我們會看到
[00:14:11.920 --> 00:14:13.680]  他的哥哥這樣說
[00:14:13.680 --> 00:14:17.920]  他們承認我們從前代他一切的惡
[00:14:17.920 --> 00:14:20.960]  我們可以知道這不是幻想
[00:14:20.960 --> 00:14:23.920]  不是純粹約瑟的感受
[00:14:23.920 --> 00:14:27.240]  是真有其事
[00:14:27.240 --> 00:14:30.360]  約瑟曾經被他們的哥哥惡待
[00:14:30.360 --> 00:14:32.000]  是一個事實
[00:14:32.000 --> 00:14:33.840]  所以他們的哥哥知道
[00:14:33.840 --> 00:14:36.040]  約瑟懷恨我們
[00:14:36.040 --> 00:14:37.400]  是有背景的
[00:14:37.400 --> 00:14:38.640]  是有原因的
[00:14:38.640 --> 00:14:43.320]  是有理由的
[00:14:43.320 --> 00:14:45.960]  約瑟的確很憤怒
[00:14:45.960 --> 00:14:48.920]  甚至很憤恨
[00:14:48.920 --> 00:14:50.920]  被哥哥出賣
[00:14:50.920 --> 00:14:53.440]  甚至置之死地
[00:14:53.440 --> 00:14:56.080]  怎會不憤怒呢?
[00:14:56.080 --> 00:14:57.960]  但是除了憤怒之外
[00:14:57.960 --> 00:15:00.600]  他還有沒有其他情緒呢?
[00:15:00.600 --> 00:15:03.240]  或者到了這一刻
[00:15:03.240 --> 00:15:04.640]  除了憤怒之外
[00:15:04.640 --> 00:15:06.280]  還有什麼情緒呢?
[00:15:06.280 --> 00:15:09.560]  會不會有其他情緒比憤怒更加藏在心底裡
[00:15:09.560 --> 00:15:11.440]  藏得更深?
[00:15:11.440 --> 00:15:12.960]  會不會除了憤怒之外
[00:15:12.960 --> 00:15:18.720]  有其他感覺在自己心底裡更真摯和直接呢?
[00:15:18.720 --> 00:15:19.640]  第十六節
[00:15:19.640 --> 00:15:21.280]  第十七節
[00:15:21.280 --> 00:15:24.040]  他們打發人去見約瑟說
[00:15:24.040 --> 00:15:26.760]  「你父親未死以先吩咐說
[00:15:26.760 --> 00:15:28.160]  你們要對約瑟這樣說
[00:15:28.160 --> 00:15:30.520]  從前你哥哥惡待你
[00:15:30.520 --> 00:15:35.360]  求你要恕他們的罪過和罪惡」
[00:15:35.360 --> 00:15:38.240]  他們對約瑟說者說
[00:15:38.240 --> 00:15:41.920]  「約瑟就哭了」
[00:15:41.920 --> 00:15:44.520]  「約瑟就哭了」
[00:15:44.520 --> 00:15:47.280]  其實已經不是第一次了
[00:15:47.280 --> 00:15:49.920]  由重遇他的兄弟開始
[00:15:49.920 --> 00:15:52.680]  約瑟其實已經哭了幾次
[00:15:52.680 --> 00:15:55.360]  只是他的兄弟未必知道而已
[00:15:55.360 --> 00:15:58.760]  或者你都會體會到約瑟的心情
[00:15:58.760 --> 00:16:00.800]  其實在不少狀況之下
[00:16:00.800 --> 00:16:05.640]  眼淚只能夠暗暗地自己流
[00:16:05.640 --> 00:16:08.360]  而不能夠對人哭
[00:16:08.360 --> 00:16:13.920]  因為你會感覺到在別人面前哭
[00:16:13.920 --> 00:16:16.440]  只會暴露自己的傷口
[00:16:16.440 --> 00:16:18.680]  只會更加傷痛
[00:16:18.680 --> 00:16:20.280]  是
[00:16:20.280 --> 00:16:27.240]  哭是受傷和感覺到痛楚的最直接反應
[00:16:27.240 --> 00:16:29.560]  你試想想
[00:16:29.560 --> 00:16:31.360]  一個小朋友
[00:16:31.360 --> 00:16:36.200]  嬰兒初出世的時候
[00:16:36.200 --> 00:16:39.000]  你打一支針在他的手上
[00:16:39.000 --> 00:16:40.920]  他第一個反應是甚麼?
[00:16:40.920 --> 00:16:42.680]  多數是哭
[00:16:42.680 --> 00:16:43.640]  為甚麼?
[00:16:43.640 --> 00:16:45.960]  痛
[00:16:45.960 --> 00:16:47.720]  他跌倒時
[00:16:47.720 --> 00:16:49.680]  最直接反應是甚麼?
[00:16:49.680 --> 00:16:50.280]  哭
[00:16:50.280 --> 00:16:51.280]  為甚麼?
[00:16:51.280 --> 00:16:53.080]  痛
[00:16:53.080 --> 00:16:54.360]  哭
[00:16:54.360 --> 00:16:58.640]  流眼淚是痛的一個最直接反應
[00:16:58.640 --> 00:17:00.280]  為甚麼之後不再哭呢?
[00:17:00.280 --> 00:17:02.280]  因為大人告訴他們
[00:17:02.280 --> 00:17:06.080]  不要哭
[00:17:06.080 --> 00:17:08.600]  當人不再哭的時候
[00:17:08.600 --> 00:17:11.400]  會不會連自己的心痛
[00:17:11.400 --> 00:17:14.080]  會不會連自己的心傷
[00:17:14.080 --> 00:17:16.960]  都再感受不到呢?
[00:17:16.960 --> 00:17:19.160]  感受不到心傷和心痛
[00:17:19.160 --> 00:17:23.880]  剩下的會不會只是憤怒呢?
[00:17:23.880 --> 00:17:26.800]  若失哭了
[00:17:26.800 --> 00:17:29.920]  可見若失除了憤怒之外
[00:17:29.920 --> 00:17:32.480]  更多的可能是傷心
[00:17:32.480 --> 00:17:34.800]  更多的可能是心痛
[00:17:34.800 --> 00:17:36.800]  他傷心甚麼呢?
[00:17:36.800 --> 00:17:39.520]  傷心自己被哥哥傷害
[00:17:39.520 --> 00:17:41.320]  他更加傷心自己的哥哥
[00:17:41.320 --> 00:17:46.120]  做了這麼邪惡的行為
[00:17:46.120 --> 00:17:48.840]  為甚麼他們會做這樣的事呢?
[00:17:48.840 --> 00:17:50.600]  他心痛甚麼呢?
[00:17:50.600 --> 00:17:52.240]  他心痛自己的哥哥
[00:17:52.240 --> 00:17:55.560]  被自己的過犯所捆綁
[00:17:55.560 --> 00:17:57.760]  若失已經表達了寬恕
[00:17:57.760 --> 00:18:00.440]  但他們不接受
[00:18:00.440 --> 00:18:02.600]  或者他們沒有信心去接受
[00:18:02.600 --> 00:18:09.160]  他仍然生活在擔憂和恐懼之下
[00:18:09.160 --> 00:18:11.080]  若失的確憤怒
[00:18:11.080 --> 00:18:14.040]  不過若失和他哥哥的故事
[00:18:14.040 --> 00:18:15.800]  發展到這個場景
[00:18:15.800 --> 00:18:19.160]  主導的可能不再是憤怒
[00:18:19.160 --> 00:18:22.000]  而是心傷和心痛
[00:18:22.000 --> 00:18:23.800]  當當事人感覺到
[00:18:23.800 --> 00:18:26.600]  在憤怒之下的心痛和心傷的時候
[00:18:26.600 --> 00:18:30.040]  並且有合適的條件和環境
[00:18:30.040 --> 00:18:33.320]  去讓這些心傷和心痛表達的時候
[00:18:33.320 --> 00:18:36.080]  事情的發展可能會不同
[00:18:36.080 --> 00:18:37.560]  如何不同呢?
[00:18:37.560 --> 00:18:40.280]  讓我們看完這個故事的結局
[00:18:40.280 --> 00:18:41.720]  第十八節
[00:18:41.720 --> 00:18:42.920]  他的哥哥們有來
[00:18:42.920 --> 00:18:44.560]  撫服在他的面前說
[00:18:44.560 --> 00:18:45.720]  「我們是你的僕人」
[00:18:45.720 --> 00:18:46.920]  若失對他們說
[00:18:46.920 --> 00:18:48.000]  「不要害怕」
[00:18:48.000 --> 00:18:49.640]  「我豈能代替上帝」
[00:18:49.640 --> 00:18:51.480]  「從前你們的意思是要害我」
[00:18:51.480 --> 00:18:53.600]  「但上帝的意思原來是好的」
[00:18:53.600 --> 00:18:55.120]  「要保存許多人的性命」
[00:18:55.120 --> 00:18:56.640]  「成就今天的光景」
[00:18:56.640 --> 00:18:58.760]  「現在你們不要害怕」
[00:18:58.760 --> 00:19:02.080]  「我必養活你們和你們的孩子夫人」
[00:19:02.080 --> 00:19:03.800]  於是若失用親愛的話
[00:19:03.800 --> 00:19:06.760]  安慰他們
[00:19:06.760 --> 00:19:09.440]  當我們聽了若失的故事
[00:19:09.440 --> 00:19:12.040]  看了詩篇之後
[00:19:12.040 --> 00:19:13.800]  或者我們以為
[00:19:13.800 --> 00:19:15.440]  我們就是若失
[00:19:15.440 --> 00:19:18.440]  我們就是那位被人傷害
[00:19:18.440 --> 00:19:19.880]  現在要問
[00:19:19.880 --> 00:19:23.520]  我歡不歡恕他的人
[00:19:23.520 --> 00:19:26.600]  《福音書經課》
[00:19:26.600 --> 00:19:29.080]  彼得也是這樣想
[00:19:29.080 --> 00:19:36.600]  回到《馬太福音》十八章二十一節
[00:19:36.600 --> 00:19:37.760]  《馬太福音》十八章二十一節
[00:19:37.760 --> 00:19:41.120]  彼得就進前來對耶穌說
[00:19:41.120 --> 00:19:43.680]  「主啊!我弟兄得罪我」
[00:19:43.680 --> 00:19:45.680]  「我當判恕他幾次呢?」
[00:19:45.680 --> 00:19:49.040]  「到七次可以嗎?」
[00:19:49.040 --> 00:19:51.560]  是的
[00:19:51.560 --> 00:19:53.800]  我們以為我們是上帝
[00:19:53.800 --> 00:19:55.200]  很多人得罪我們
[00:19:55.200 --> 00:19:56.600]  我們以為我們是若失
[00:19:56.600 --> 00:19:58.120]  很多人傷害過我們
[00:19:58.120 --> 00:20:00.440]  我歡恕他幾次呢?
[00:20:00.440 --> 00:20:07.400]  我們很容易感受到別人得罪我們
[00:20:07.400 --> 00:20:11.720]  我們很容易感受到別人虧欠我們
[00:20:11.720 --> 00:20:16.640]  於是我們就從這個角度來看
[00:20:16.640 --> 00:20:19.840]  其實會不會可能
[00:20:19.840 --> 00:20:22.560]  都可能真是別人得罪我們
[00:20:22.560 --> 00:20:24.040]  別人傷害我們
[00:20:24.040 --> 00:20:25.760]  但會不會有時候
[00:20:25.760 --> 00:20:27.480]  可能我們自己敏感
[00:20:27.480 --> 00:20:30.240]  亦都可能我們自己脆弱
[00:20:30.240 --> 00:20:31.160]  《福音書經課》
[00:20:31.160 --> 00:20:35.080]  耶穌將這個故事調轉來看
[00:20:35.080 --> 00:20:36.320]  不是這個角度
[00:20:36.320 --> 00:20:38.760]  不如試試從另外一個角度來看
[00:20:38.760 --> 00:20:39.920]  另外一個角度
[00:20:39.920 --> 00:20:43.880]  其實會不會我們就是那個得罪人的人
[00:20:43.880 --> 00:20:46.000]  我們就是那個傷害人的人
[00:20:46.000 --> 00:20:47.960]  我們就是那個虧欠人的人呢?
[00:20:47.960 --> 00:20:55.120]  如果是這樣的話,那又怎樣呢?
[00:20:55.120 --> 00:21:00.880]  耶穌開始講故事
[00:21:18.920 --> 00:21:21.360]  天國好象下面這個故事
[00:21:21.360 --> 00:21:23.400]  不是好象這個要算帳
[00:21:23.400 --> 00:21:24.840]  是整個故事
[00:21:24.840 --> 00:21:28.800]  講故事的中心
[00:21:28.800 --> 00:21:35.280]  我們當被迫去面對自己的虧欠的時候
[00:21:35.280 --> 00:21:37.560]  當被帶到人前
[00:21:37.560 --> 00:21:42.160]  要被迫償還我們對別人的痛和怒的時候
[00:21:42.160 --> 00:21:44.440]  當閉路電視
[00:21:44.440 --> 00:21:48.160]  顯示我們所虧欠的東西出來的時候
[00:21:48.160 --> 00:21:50.360]  我們無可狡辯的時候
[00:21:50.360 --> 00:21:54.880]  我們會深深感受到自己的困境和無助
