
[00:00:00.000 --> 00:00:02.520]  今天跟大家一起來分享一個課題
[00:05:15.600 --> 00:05:16.800]  「從此
[00:05:16.800 --> 00:05:18.520]  他們途中
[00:05:18.520 --> 00:05:20.000]  多有退去的
[00:05:20.000 --> 00:05:22.600]  不再和他同行」
[00:05:22.600 --> 00:05:25.840]  有很多人半途而廢
[00:05:25.840 --> 00:05:28.800]  放棄跟隨耶穌
[00:05:28.800 --> 00:05:30.800]  同樣今天
[00:05:30.800 --> 00:05:33.360]  如果我們環顧教會
[00:05:33.360 --> 00:05:36.720]  或者我們看回過去一些日子
[00:05:36.720 --> 00:05:39.360]  你會否發現有很多基督徒
[00:05:39.360 --> 00:05:40.960]  都是半途而廢
[00:05:42.000 --> 00:05:43.680]  很可能有些人
[00:05:43.680 --> 00:05:45.720]  當他患病的時候
[00:05:45.720 --> 00:05:47.160]  他很期望
[00:05:47.160 --> 00:05:49.440]  可以得到醫治
[00:05:49.440 --> 00:05:52.240]  他們會找牧者去探訪他
[00:05:52.240 --> 00:05:55.720]  我昨天也去過兩間醫院
[00:05:55.720 --> 00:05:57.240]  探望一些人
[00:05:57.240 --> 00:05:59.000]  特別有一位伯伯
[00:05:59.000 --> 00:06:00.320]  他本身是醫生
[00:06:00.320 --> 00:06:02.600]  我上兩星期去探望他的時候
[00:06:02.600 --> 00:06:03.320]  跟他傳福音
[00:06:03.320 --> 00:06:04.760]  他相信了耶穌
[00:06:04.760 --> 00:06:06.040]  他也洗了禮
[00:06:06.040 --> 00:06:07.400]  他有癌症
[00:06:07.400 --> 00:06:10.560]  有些人可能在病中得到醫治
[00:06:10.560 --> 00:06:11.880]  哎呀!跟隨耶穌了
[00:06:12.320 --> 00:06:15.720]  但是如果他沒有好好地打穩那個根基
[00:06:15.720 --> 00:06:17.760]  繼續來親近神的時候
[00:06:17.760 --> 00:06:19.880]  當他遇到另外一些衝擊的時候
[00:06:19.880 --> 00:06:22.480]  很容易他就會放棄這個信仰
[00:06:22.480 --> 00:06:25.000]  有些人可能在困難當中
[00:06:25.000 --> 00:06:26.560]  他向神來禱告
[00:06:26.560 --> 00:06:28.640]  「神下求你幫我能夠得到過渡」
[00:06:28.640 --> 00:06:29.920]  「過渡了之後」
[00:06:29.920 --> 00:06:32.120]  「我會更加好地毀身給你」
[00:06:32.120 --> 00:06:35.000]  但是當平安穩妥之後
[00:06:35.000 --> 00:06:38.360]  慢慢這個英許就拋諸於路後
[00:06:38.360 --> 00:06:41.720]  他們沒有好好地跟隨神
[00:06:41.720 --> 00:06:43.800]  沒有好好地追求認識
[00:06:43.800 --> 00:06:46.560]  他們有時候甚至誤解了
[00:06:46.560 --> 00:06:48.760]  信了耶穌是一帆風順
[00:06:48.760 --> 00:06:49.760]  事事順利
[00:06:49.760 --> 00:06:51.040]  平坦大道
[00:06:51.040 --> 00:06:54.920]  於是他們就會在困難當中質疑神
[00:06:54.920 --> 00:06:57.640]  就好像可能在這個疫情裡面
[00:06:57.640 --> 00:06:58.600]  有很多人說
[00:06:58.600 --> 00:06:59.360]  糟了
[00:06:59.360 --> 00:07:00.840]  現在這樣子的時候
[00:07:00.840 --> 00:07:03.280]  那些外賣店完全沒有生意了
[00:07:03.280 --> 00:07:05.880]  但是其實香港這些外賣店
[00:07:05.880 --> 00:07:07.880]  反而是多了生意
[00:07:07.880 --> 00:07:10.880]  因為是盡量少去餐室
[00:07:10.960 --> 00:07:12.880]  或者在食肆裡面來吃東西
[00:07:12.880 --> 00:07:15.760]  所以外賣的情況就會多了
[00:07:15.760 --> 00:07:17.800]  但當然我會知道
[00:07:17.800 --> 00:07:19.160]  在北愛、在英國
[00:07:19.160 --> 00:07:20.400]  未必是這樣的情形
[00:07:20.400 --> 00:07:23.120]  有時候我們都陷在這個困難當中
[00:07:23.120 --> 00:07:24.880]  我們會不會質疑神呢?
[00:07:24.880 --> 00:07:26.560]  所以今天
[00:07:26.560 --> 00:07:28.160]  我們要很清楚
[00:07:28.160 --> 00:07:30.200]  原來我們這個信仰
[00:07:30.200 --> 00:07:32.280]  並不是一帆風順的信仰
[00:07:32.280 --> 00:07:36.320]  主耶穌絕對沒有濫收門徒的
[00:07:36.320 --> 00:07:39.400]  主耶穌有些人要來跟隨祂的時候
[00:07:39.400 --> 00:07:41.240]  耶穌挑戰他,跟他說
[00:07:41.240 --> 00:07:42.480]  你想清楚
[00:07:42.480 --> 00:07:44.800]  狐狸有動
[00:07:44.800 --> 00:07:46.920]  天空的飛鳥有窩
[00:07:46.920 --> 00:07:50.000]  但是人子連枕首的地方都沒有
[00:07:50.000 --> 00:07:51.400]  所以你要跟隨我的時候
[00:07:51.400 --> 00:07:52.800]  你要想清楚
[00:07:52.800 --> 00:07:54.200]  記住
[00:07:54.200 --> 00:07:55.640]  今天
[00:07:55.640 --> 00:07:57.400]  天國需要的是
[00:07:57.400 --> 00:07:58.480]  精兵
[00:07:58.480 --> 00:08:00.440]  是願意毀身
[00:08:00.440 --> 00:08:02.360]  願意付代價的人
[00:08:02.360 --> 00:08:04.440]  我們這個信仰的路上
[00:08:04.440 --> 00:08:05.560]  是會有挑戰
[00:08:05.560 --> 00:08:06.520]  是會有困難
[00:08:06.520 --> 00:08:07.480]  會有挫敗
[00:08:08.240 --> 00:08:09.760]  但是神會給予我們力量
[00:08:09.760 --> 00:08:11.560]  也請你記得
[00:08:11.560 --> 00:08:13.560]  原來我們的捨棄
[00:08:13.560 --> 00:08:15.360]  絕對不是捨棄
[00:08:15.360 --> 00:08:17.680]  我們會得到的是更多
[00:08:17.680 --> 00:08:20.280]  好了,第一種就是半途而廢
[00:08:20.280 --> 00:08:22.360]  第二種是
[00:08:22.360 --> 00:08:24.640]  懦夫的信仰
[00:08:24.640 --> 00:08:28.720]  很多時候有些人認為神蹟
[00:08:28.720 --> 00:08:31.080]  就是去彰顯神的榮耀
[00:08:31.080 --> 00:08:33.560]  於是有些人就會來帶去相信
[00:08:33.560 --> 00:08:35.240]  但是其實是錯的
[00:08:35.440 --> 00:08:38.960]  今天基督教的信仰不是建基於神的神蹟
[00:08:38.960 --> 00:08:41.360]  而是建基於主耶穌
[00:08:41.360 --> 00:08:43.760]  和聖經的話語
[00:08:43.760 --> 00:08:46.280]  因為每個不同的宗教
[00:08:46.280 --> 00:08:47.960]  都有它的神蹟出現
[00:08:47.960 --> 00:08:50.880]  甚至有些人很主觀的時候
[00:08:50.880 --> 00:08:52.760]  你在面前行神蹟
[00:08:52.760 --> 00:08:55.760]  他一樣的不會來帶去相信
[00:08:55.760 --> 00:08:58.200]  《讓福音》十二章三十七節
[00:08:58.200 --> 00:09:02.520]  「他雖然在他們面前行了許多神蹟
[00:09:02.520 --> 00:09:05.160]  他們還是不信」
[00:09:05.760 --> 00:09:07.480]  所以你記住有些人很主觀的
[00:09:07.480 --> 00:09:08.920]  你跟他說什麼的時候
[00:09:08.920 --> 00:09:10.600]  已經有一個主觀的想法
[00:09:10.600 --> 00:09:13.000]  他就完全的充耳不聞
[00:09:13.000 --> 00:09:14.520]  他真的可以腦殘
[00:09:14.520 --> 00:09:16.440]  不來帶去接受
[00:09:16.440 --> 00:09:20.600]  所以耶穌能夠趕鬼的時候
[00:09:20.600 --> 00:09:22.320]  但是有些人可以扭曲
[00:09:22.320 --> 00:09:24.680]  說耶穌靠著鬼王來趕鬼
[00:09:24.680 --> 00:09:27.320]  雖然是這樣的
[00:09:27.320 --> 00:09:28.920]  這段經文很清楚
[00:09:28.920 --> 00:09:30.040]  《讓福音》第十二章
[00:09:30.040 --> 00:09:33.000]  說有些人很偏激的
[00:09:33.000 --> 00:09:34.600]  很剛硬的不信
[00:09:35.200 --> 00:09:36.480]  但是也有一些人
[00:09:36.480 --> 00:09:39.000]  因為耶穌行的神蹟而相信
[00:09:39.000 --> 00:09:41.600]  但是他們的信仰是一個懦夫的信仰
[00:09:41.600 --> 00:09:43.760]  我們一起帶大家去看
[00:09:43.760 --> 00:09:45.520]  《讓福音》第十二章
[00:09:45.520 --> 00:09:48.120]  四十二到四十三節
[00:09:48.120 --> 00:09:49.920]  「雖然如此
[00:09:49.920 --> 00:09:52.760]  官長中卻有好些信他的
[00:09:52.760 --> 00:09:55.440]  只因法理錯人的緣故
[00:09:55.440 --> 00:09:57.320]  就不承認
[00:09:57.320 --> 00:09:59.600]  恐怕被趕出會堂
[00:09:59.600 --> 00:10:02.840]  這是因他們愛人的榮耀
[00:10:03.080 --> 00:10:05.880]  過於愛神的榮耀」
[00:10:05.880 --> 00:10:08.360]  你留意到
[00:10:08.360 --> 00:10:10.600]  有些官長信了耶穌
[00:10:10.600 --> 00:10:12.080]  做官的了
[00:10:12.080 --> 00:10:15.360]  但是原來當時法理錯人
[00:10:15.360 --> 00:10:17.560]  他們的宗教力量很強
[00:10:17.560 --> 00:10:20.880]  而猶太人往往就是在聖殿
[00:10:20.880 --> 00:10:22.280]  在會堂裡面
[00:10:22.280 --> 00:10:23.960]  來帶人去生活的
[00:10:23.960 --> 00:10:26.960]  是他們群體居所的地方
[00:10:26.960 --> 00:10:28.920]  就是說他們活動的地方
[00:10:28.920 --> 00:10:31.480]  如果這群官長信了耶穌
[00:10:31.480 --> 00:10:33.280]  但是法理錯人很憎恨耶穌
[00:10:33.280 --> 00:10:35.000]  這時候可能這群人
[00:10:35.000 --> 00:10:36.920]  就會被人杯葛
[00:10:36.920 --> 00:10:38.840]  被人割席
[00:10:38.840 --> 00:10:40.720]  甚至被人拒絕
[00:10:40.720 --> 00:10:43.880]  不讓他們參加這些活動
[00:10:43.880 --> 00:10:46.080]  所以《聖經》裡面有一句話就是
[00:10:46.080 --> 00:10:48.360]  這群人雖然信了主
[00:10:48.360 --> 00:10:50.760]  但是他們愛人的榮耀
[00:10:50.760 --> 00:10:52.880]  他們不想失去自己的權力
[00:10:52.880 --> 00:10:54.840]  是過於神的榮耀
[00:10:54.840 --> 00:10:59.560]  於是他們不敢承認他們的信仰
[00:10:59.880 --> 00:11:02.160]  他們只是默默的來去相信
[00:11:02.160 --> 00:11:05.200]  記不記得尼哥底姆
[00:11:05.200 --> 00:11:08.600]  他是晚上才來找耶穌的
[00:11:08.600 --> 00:11:10.840]  但是其實我們很難
[00:11:10.840 --> 00:11:13.720]  來去做一個隱藏的信徒
[00:11:13.720 --> 00:11:15.680]  《聖經》說我們是
[00:11:15.680 --> 00:11:17.320]  世上的鹽和鋼
[00:11:17.320 --> 00:11:19.280]  承造在山上
[00:11:19.280 --> 00:11:21.480]  是要被人來去看到的
[00:11:21.480 --> 00:11:25.600]  我們絕對不能夠隱藏我們的身份
[00:11:25.600 --> 00:11:26.680]  這個很重要
[00:11:28.640 --> 00:11:31.160]  後來耶穌被捕
[00:11:31.160 --> 00:11:32.680]  被審判
[00:11:32.680 --> 00:11:34.320]  但是你有沒有留意
[00:11:34.320 --> 00:11:36.880]  那個審判是絕不公平的
[00:11:36.880 --> 00:11:39.840]  沒有理由晚上來審耶穌
[00:11:39.840 --> 00:11:42.200]  但是這群做官的
[00:11:42.200 --> 00:11:45.440]  有沒有為耶穌來去發聲
[00:11:45.440 --> 00:11:47.640]  有沒有維護主呢?
[00:11:47.640 --> 00:11:50.880]  有沒有為公義來發出這個呼喊呢?
[00:11:50.880 --> 00:11:54.760]  那時候他們信心更加不足夠
[00:11:54.760 --> 00:11:56.880]  於是他們沉默不言
[00:11:57.800 --> 00:12:00.160]  就好像彼拉多一樣
[00:12:00.160 --> 00:12:02.800]  彼拉多很清楚耶穌是沒有罪的
[00:12:02.800 --> 00:12:05.880]  但是礙於群眾的壓力
[00:12:05.880 --> 00:12:07.320]  他很無奈
[00:12:07.320 --> 00:12:09.320]  後來終於要釘耶穌上十字架
[00:12:09.320 --> 00:12:11.360]  他就來到彼拉多洗手
[00:12:11.360 --> 00:12:14.080]  就說這個罪不歸到我身上
[00:12:14.080 --> 00:12:16.880]  但是這個是自我安慰
[00:12:16.880 --> 00:12:18.920]  還有大家記不記得
[00:12:18.920 --> 00:12:20.440]  有一個生來黑眼的人
[00:12:20.440 --> 00:12:21.680]  耶穌醫好他
[00:12:21.680 --> 00:12:24.880]  後來那些偏激的法利塞人和文士
[00:12:24.880 --> 00:12:26.000]  否定耶穌
[00:12:26.000 --> 00:12:29.640]  於是就問那個盲眼的人的父母
[00:12:29.640 --> 00:12:32.160]  你的兒子是不是一生出來就盲眼的?
[00:12:32.160 --> 00:12:34.080]  他都不敢來回答
[00:12:34.080 --> 00:12:38.600]  原來這群人就是怕失去了自己的地位
[00:12:38.600 --> 00:12:40.280]  就像我剛才所說
[00:12:40.280 --> 00:12:43.160]  這些人愛人的榮耀
[00:12:43.160 --> 00:12:45.520]  是過於神的榮耀
[00:12:45.520 --> 00:12:47.880]  於是他就站在神那邊
[00:12:47.880 --> 00:12:50.200]  我想我們也有這些經歷
[00:12:50.200 --> 00:12:53.080]  我十三歲開始信耶穌
[00:12:53.080 --> 00:12:54.840]  但是當我剛剛信耶穌的時候
[00:12:54.840 --> 00:12:56.360]  我都不敢告訴別人
[00:12:56.360 --> 00:12:57.800]  不敢告訴家人
[00:12:57.800 --> 00:12:59.160]  不敢告訴同學
[00:12:59.160 --> 00:13:01.160]  因為我家人是非常迷信的
[00:13:01.160 --> 00:13:03.000]  如果我告訴他們的時候
[00:13:03.000 --> 00:13:04.760]  我是不會有好結果的
[00:13:04.760 --> 00:13:06.880]  終於他們知道的時候
[00:13:06.880 --> 00:13:08.240]  都一樣罵
[00:13:08.240 --> 00:13:09.920]  又封鎖我的經濟
[00:13:09.920 --> 00:13:12.000]  但是最大的事情是什麼呢?
[00:13:12.000 --> 00:13:12.920]  那些同學
[00:13:12.920 --> 00:13:14.760]  一開始我也不想讓他們知道
[00:13:14.760 --> 00:13:16.960]  但是後來都告訴他們
[00:13:16.960 --> 00:13:18.320]  於是那些同學怎樣呢?
[00:13:18.320 --> 00:13:19.480]  經常罵我
[00:13:19.480 --> 00:13:20.360]  惹我生氣
[00:13:20.360 --> 00:13:21.920]  當我仍然發脾氣的時候
[00:13:21.920 --> 00:13:24.120]  你做基督徒為什麼要做到這樣?
[00:13:24.240 --> 00:13:25.480]  都挺辛苦的
[00:13:25.480 --> 00:13:27.840]  但是有一句話
[00:13:27.840 --> 00:13:30.520]  很想大家離大去細微
[00:13:30.520 --> 00:13:34.240]  在永恆的事上做得對
[00:13:34.240 --> 00:13:38.160]  總比活在世上的時間
[00:13:38.160 --> 00:13:40.480]  你做一些事情被認為好
[00:13:40.480 --> 00:13:42.840]  但是其實是不對
[00:13:42.840 --> 00:13:44.760]  但是來得更加好
[00:13:44.760 --> 00:13:45.920]  意思是什麼呢?
[00:13:45.920 --> 00:13:49.600]  我寧願做神要我做的事
[00:13:49.600 --> 00:13:51.880]  可能我為公義而發聲
[00:13:52.040 --> 00:13:54.920]  我離大去伸張一些不平的事
[00:13:54.920 --> 00:13:57.960]  可能你指出一些人的錯誤的時候
[00:13:57.960 --> 00:13:59.320]  你會被人討厭
[00:13:59.320 --> 00:14:00.520]  被人生氣
[00:14:00.520 --> 00:14:02.000]  甚至被人杯葛你
[00:14:02.000 --> 00:14:04.560]  但是是不是因為這樣的緣故
[00:14:04.560 --> 00:14:05.280]  我就沉默呢?
[00:14:05.280 --> 00:14:05.800]  不是
[00:14:05.800 --> 00:14:08.160]  我們知道如果我們這樣做的時候
[00:14:08.160 --> 00:14:09.880]  神是祝福和悅立的
[00:14:09.880 --> 00:14:12.640]  於是我就不會委曲求全
[00:14:12.640 --> 00:14:15.640]  我不會離大去放棄我自己的原則
[00:14:15.640 --> 00:14:16.880]  這個是很重要的
[00:14:16.880 --> 00:14:18.880]  剛才我說
[00:14:18.880 --> 00:14:20.800]  有很多的年輕人
[00:14:20.920 --> 00:14:22.280]  當他信主的時候
[00:14:22.280 --> 00:14:24.840]  可能家庭不是信耶穌
[00:14:24.840 --> 00:14:26.280]  他們會有壓力
[00:14:26.280 --> 00:14:27.960]  有些同事
[00:14:27.960 --> 00:14:30.480]  怕被人離大去取笑的時候
[00:14:30.480 --> 00:14:31.640]  怕被同事取笑
[00:14:31.640 --> 00:14:35.040]  於是不敢離大去講自己的身份
[00:14:35.040 --> 00:14:36.880]  其實對於他們來說
[00:14:36.880 --> 00:14:38.320]  是沒有好處的
[00:14:38.320 --> 00:14:39.960]  很簡單舉個例子
[00:14:39.960 --> 00:14:42.400]  現在疫情不要多說了
[00:14:42.400 --> 00:14:44.840]  當有一個年輕人出來工作
[00:14:44.840 --> 00:14:46.920]  他又不敢告訴別人他是基督徒
[00:14:46.920 --> 00:14:48.760]  但是同事當然不知道
[00:14:48.760 --> 00:14:50.400]  可能他們很喜歡去喝酒
[00:14:50.400 --> 00:14:52.400]  去酒吧或者去玩
[00:14:52.400 --> 00:14:55.000]  今天是星期五
[00:14:55.000 --> 00:14:57.640]  然後放幾天假
[00:14:57.640 --> 00:14:59.200]  什麼復活節呢?
[00:14:59.200 --> 00:15:02.040]  和你一起上大陸吧
[00:15:02.040 --> 00:15:04.080]  我們去唱卡拉OK吧
[00:15:04.080 --> 00:15:07.200]  很多很棒的東西
[00:15:07.200 --> 00:15:10.280]  但是你作為基督徒你怎麼辦?
[00:15:10.280 --> 00:15:12.960]  我們應該會退卻的
[00:15:12.960 --> 00:15:14.840]  今天不行
[00:15:14.840 --> 00:15:16.280]  這幾天我也有事要做
[00:15:16.280 --> 00:15:17.200]  好吧,那你退吧
[00:15:17.200 --> 00:15:18.600]  你退得一次
[00:15:18.600 --> 00:15:20.120]  你退不了第二次
[00:15:20.280 --> 00:15:21.240]  你退不了第二次
[00:15:21.240 --> 00:15:22.400]  你退不了第三次
[00:15:22.400 --> 00:15:24.560]  但是如果你一早表明你是基督徒
[00:15:24.560 --> 00:15:25.720]  我信耶穌的
[00:15:25.720 --> 00:15:27.920]  我會參加一些其他的活動
[00:15:27.920 --> 00:15:29.960]  但是你要上去這些場所
[00:15:29.960 --> 00:15:31.680]  我不會做這些事情
[00:15:31.680 --> 00:15:33.720]  因為我的信仰是不許可的
[00:15:33.720 --> 00:15:34.960]  你得到的是什麼?
[00:15:34.960 --> 00:15:35.920]  你瘋了嗎?
[00:15:35.920 --> 00:15:38.240]  你講這些是傻的嗎?
[00:15:38.240 --> 00:15:40.240]  你可能被人家取笑
[00:15:40.240 --> 00:15:44.920]  但是你卻可以為自己封了這個後路
[00:15:44.920 --> 00:15:47.680]  當然在這個社會裡面
[00:15:47.680 --> 00:15:49.880]  你要來講真話
[00:15:50.040 --> 00:15:51.360]  不是這麼容易的
[00:15:51.360 --> 00:15:53.920]  在這個疫情裡面
[00:15:53.920 --> 00:15:56.760]  香港一個我們很尊重的醫生
[00:15:56.760 --> 00:15:57.880]  袁國勇
[00:15:57.880 --> 00:15:59.880]  寫了一篇文章
[00:15:59.880 --> 00:16:04.960]  他說這個疫情其實可能是來自於我們中國人的一個陋習
[00:16:04.960 --> 00:16:06.240]  就是什麼呢?
[00:16:06.240 --> 00:16:08.800]  我們喜歡來這裡吃野味
[00:16:08.800 --> 00:16:10.560]  我們已經有很多食物
[00:16:10.560 --> 00:16:11.480]  還要吃野味
[00:16:11.480 --> 00:16:13.360]  於是可能會交叉感染
[00:16:13.360 --> 00:16:16.520]  誰知道這篇文章出了之後
[00:16:16.520 --> 00:16:18.360]  引起軒然大波
[00:16:18.360 --> 00:16:20.480]  很多人來但是他責備
[00:16:20.480 --> 00:16:21.800]  不夠一天
[00:16:21.800 --> 00:16:24.680]  他就收回這篇文章了
[00:16:24.680 --> 00:16:27.040]  他為他所講的
[00:16:27.040 --> 00:16:28.680]  他說我是一個醫生
[00:16:28.680 --> 00:16:29.960]  我不懂政治
[00:16:29.960 --> 00:16:31.520]  所以我要道歉
[00:16:31.520 --> 00:16:34.960]  但其實他沒有否定他所講的內容
