
[00:00:00.000 --> 00:00:03.000]  我們一起感恩 一起祈禱
[00:02:55.000 --> 00:03:02.000]  這反映了很多信徒對聖經真理的掌握不足夠
[00:03:02.000 --> 00:03:06.000]  他們對聖經認真的態度
[00:03:06.000 --> 00:03:10.000]  可能與一個未信的朋友並不相差很遠
[00:03:10.000 --> 00:03:17.000]  我們要問 如果他們所信的不是建基在聖經的真理裏
[00:03:17.000 --> 00:03:20.000]  其實建基在甚麼裏呢?
[00:03:20.000 --> 00:03:23.000]  他們所信的究竟是否真理呢?
[00:03:23.000 --> 00:03:26.000]  他們所信的究竟是否能夠救他們呢?
[00:03:26.000 --> 00:03:28.000]  這件事很重要
[00:03:28.000 --> 00:03:31.000]  可能今天真理面對最大的挑戰
[00:03:31.000 --> 00:03:36.000]  未必是那種明刀明槍的假教導
[00:03:36.000 --> 00:03:40.000]  我們不會知道
[00:03:40.000 --> 00:03:48.000]  而是那些重要的變成不重要
[00:03:48.000 --> 00:03:52.000]  相反那些不重要的就變成重要
[00:03:52.000 --> 00:03:53.000]  這些未必是錯的
[00:03:53.000 --> 00:03:57.000]  但這些事會令整件事失去焦點
[00:03:57.000 --> 00:04:01.000]  會讓真理被沖淡
[00:04:01.000 --> 00:04:06.000]  今天我們繼續看提摩泰後書第二章
[00:04:06.000 --> 00:04:11.000]  作者保羅勉勵宿靈上的兒子提摩泰
[00:04:11.000 --> 00:04:15.000]  提摩泰牧養以弗所教會
[00:04:15.000 --> 00:04:21.000]  保羅叫他將真道交託給那忠心又能教導別人的人
[00:04:21.000 --> 00:04:23.000]  要同作基督的精兵
[00:04:23.000 --> 00:04:27.000]  去到後半章 即是今天我們看第十四節開始的經文
[00:04:27.000 --> 00:04:37.000]  保羅叫提摩泰提醒眾人不屑在言語上爭辯
[00:04:37.000 --> 00:04:43.000]  這讓我們看到可能當時弗所教會的場景中
[00:04:43.000 --> 00:04:47.000]  也有不少這樣的爭辯情況出現
[00:04:47.000 --> 00:04:50.000]  整段經文我們也會看到
[00:04:50.000 --> 00:04:52.000]  今天整段也是
[00:04:52.000 --> 00:04:56.000]  保羅也是不停叫提摩泰不要為此爭辯
[00:04:56.000 --> 00:05:03.000]  相反要潔力在神面前作一個經得起考驗無愧的工人
[00:05:03.000 --> 00:05:09.000]  按著正義講解真理的話
[00:05:09.000 --> 00:05:17.000]  不如我們先跳到第十六節看看當時的處境是怎樣
[00:05:17.000 --> 00:05:27.000]  要遠避世俗的空談 世俗的空談這個字有不實在
[00:05:27.000 --> 00:05:30.000]  沒有腳踏實地的意思
[00:05:30.000 --> 00:05:36.000]  這些不一定是謊話 不一定是歪理
[00:05:36.000 --> 00:05:40.000]  用我們今天比較流行的一種說法
[00:05:40.000 --> 00:05:48.000]  可能就是一些沒有營養的說話 有沒有聽過這樣說
[00:05:48.000 --> 00:05:51.000]  小朋友很喜歡吃薯片
[00:05:51.000 --> 00:05:53.000]  我不知道你認識的小朋友是不是
[00:05:53.000 --> 00:05:56.000]  幸好我兒子還未懂得吃 還很小
[00:05:56.000 --> 00:05:59.000]  大人也喜歡吃 我其實也很喜歡
[00:05:59.000 --> 00:06:02.000]  吃薯片是不會吃死人的
[00:06:02.000 --> 00:06:05.000]  不過吃太多就肯定不好
[00:06:05.000 --> 00:06:09.000]  長期地吃 習慣了長期地吃
[00:06:09.000 --> 00:06:12.000]  甚至乎是在不應該的時候吃
[00:06:12.000 --> 00:06:16.000]  例如吃飯之前 肯定就不好
[00:06:16.000 --> 00:06:21.000]  因為會令人應該吃的就沒有去吃
[00:06:21.000 --> 00:06:24.000]  就會對人真正應該有胃口
[00:06:24.000 --> 00:06:29.000]  對一些有益的食物就不再有興趣
[00:06:29.000 --> 00:06:34.000]  所以如果你天天拿薯片做正餐的話
[00:06:34.000 --> 00:06:40.000]  真的不會有事 你不會突然死掉
[00:06:40.000 --> 00:06:43.000]  最多只是爆肺脂
[00:06:43.000 --> 00:06:46.000]  但是長期你一定會營養不良
[00:06:46.000 --> 00:06:51.000]  然後就會引發其他的疾病
[00:06:51.000 --> 00:06:54.000]  同樣都是 這些空談
[00:06:54.000 --> 00:06:58.000]  本身好像不是什麼大不了的東西
[00:06:58.000 --> 00:07:02.000]  那一刻沒有壞 又不是叫你去拜另一個神
[00:07:02.000 --> 00:07:07.000]  那種破壞力 可能一點都不少
[00:07:07.000 --> 00:07:10.000]  有人不太喜歡看聖經
[00:07:10.000 --> 00:07:15.000]  不過很喜歡去探索外太空的生物
[00:07:15.000 --> 00:07:19.000]  也有人不太喜歡研究聖經的歷史
[00:07:19.000 --> 00:07:23.000]  但是很喜歡去研究恐龍的東西
[00:07:23.000 --> 00:07:26.000]  其實我個人絕對不排除
[00:07:26.000 --> 00:07:29.000]  可以有外太空的生物 可以有恐龍
[00:07:29.000 --> 00:07:32.000]  一定有的 經常都挖出來
[00:07:32.000 --> 00:07:36.000]  但是這些東西完全不影響我的信仰
[00:07:36.000 --> 00:07:38.000]  這些東西不會影響聖經的可靠性
[00:07:38.000 --> 00:07:40.000]  更加重要的是這些東西
[00:07:40.000 --> 00:07:42.000]  存在也好 不存在也好
[00:07:42.000 --> 00:07:45.000]  不會影響我怎樣做人
[00:07:45.000 --> 00:07:49.000]  但是聖經裡面所講的東西就很影響
[00:07:49.000 --> 00:07:51.000]  不過如果我們可以想像
[00:07:51.000 --> 00:07:52.000]  如果我們團契周會
[00:07:52.000 --> 00:07:54.000]  我們用一個整個的周會
[00:07:54.000 --> 00:07:57.000]  甚至不止 用三個一系列的周會
[00:07:57.000 --> 00:08:00.000]  就是探討外太空的生物的時候
[00:08:00.000 --> 00:08:03.000]  會發生什麼事呢
[00:08:03.000 --> 00:08:07.000]  可能一些重要的東西就變得不重要
[00:08:07.000 --> 00:08:11.000]  相對來說不重要的東西就變得重要
[00:08:11.000 --> 00:08:13.000]  這樣會不會就像保羅所講的
[00:08:13.000 --> 00:08:17.000]  就是使人進到一個更加不敬虔的地步呢
[00:08:17.000 --> 00:08:19.000]  我們可以想像
[00:08:19.000 --> 00:08:21.000]  一個本應是屬靈的群體
[00:08:21.000 --> 00:08:23.000]  如果當中有一半人
[00:08:23.000 --> 00:08:26.000]  甚至乎當中有領袖
[00:08:26.000 --> 00:08:29.000]  是沒有穩定的敬拜生活的
[00:08:29.000 --> 00:08:33.000]  也沒有一起安靜禱告的習慣
[00:08:33.000 --> 00:08:36.000]  這個群體會怎樣呢
[00:08:36.000 --> 00:08:40.000]  其實這個群體依然可以有很穩定的人數
[00:08:40.000 --> 00:08:44.000]  甚至乎可能有很吸引的話題
[00:08:44.000 --> 00:08:46.000]  很吸引的活動在當中
[00:08:46.000 --> 00:08:48.000]  但是就沒有一種
[00:08:48.000 --> 00:08:52.000]  我們說中向的一種屬靈的元素
[00:08:52.000 --> 00:08:56.000]  這群人在靈性上
[00:08:56.000 --> 00:09:01.000]  慢慢就會一起進到一個更加不敬虔的地步
[00:09:01.000 --> 00:09:04.000]  好像一個毒瘡越爛越大
[00:09:04.000 --> 00:09:06.000]  就像聖經所形容
[00:09:06.000 --> 00:09:08.000]  保羅在十七節那裡
[00:09:08.000 --> 00:09:11.000]  很不客氣地點了兩個人的名字出來
[00:09:11.000 --> 00:09:12.000]  一個叫許米娜
[00:09:12.000 --> 00:09:14.000]  一個叫做肥里圖
[00:09:14.000 --> 00:09:17.000]  這兩個人的破壞力應該都不小
[00:09:17.000 --> 00:09:19.000]  相信他們的空談
[00:09:19.000 --> 00:09:22.000]  甚至乎已經去到一個可能是錯的
[00:09:22.000 --> 00:09:24.000]  偏離真理的地步
[00:09:24.000 --> 00:09:25.000]  因為他們說
[00:09:25.000 --> 00:09:26.000]  不是可能 簡直是
[00:09:26.000 --> 00:09:29.000]  說復活的事已經過了
[00:09:29.000 --> 00:09:31.000]  即使我們信徒
[00:09:31.000 --> 00:09:35.000]  現在我們信了耶穌
[00:09:35.000 --> 00:09:37.000]  其實我們將來有沒有復活都不要緊
[00:09:37.000 --> 00:09:39.000]  有沒有肉身的復活
[00:09:39.000 --> 00:09:42.000]  這些說話肯定是有問題的
[00:09:42.000 --> 00:09:45.000]  這些言論足以扭曲了我們的人生觀
[00:09:45.000 --> 00:09:48.000]  足以扭曲了我們的末世觀
[00:09:48.000 --> 00:09:51.000]  以致到我們可能覺得
[00:09:51.000 --> 00:09:56.000]  我們未必再需要為我們死後的事負責
[00:09:56.000 --> 00:09:58.000]  很有問題
[00:09:58.000 --> 00:10:00.000]  接著可以再衍生出
[00:10:00.000 --> 00:10:02.000]  可能我們生活會放縱
[00:10:02.000 --> 00:10:04.000]  做什麼都可以都不奇怪
[00:10:04.000 --> 00:10:07.000]  這些論點衍生出來的東西
[00:10:07.000 --> 00:10:12.000]  這個論點本身全部是超級錯的
[00:10:12.000 --> 00:10:14.000]  為什麼這樣說呢
[00:10:14.000 --> 00:10:16.000]  既然這些東西如果真的有人這樣說
[00:10:16.000 --> 00:10:19.000]  一定是有市場的
[00:10:19.000 --> 00:10:22.000]  有人說就有人聽
[00:10:22.000 --> 00:10:23.000]  這裡這兩個人
[00:10:23.000 --> 00:10:30.000]  我相信不是沒有人認識的
[00:10:30.000 --> 00:10:31.000]  當時教會裡
[00:10:31.000 --> 00:10:34.000]  我相信是有頭有臉的
[00:10:34.000 --> 00:10:35.000]  我相信他們是聰明的
[00:10:35.000 --> 00:10:37.000]  有學識 有口才的人
[00:10:37.000 --> 00:10:38.000]  甚至可能是有錢的
[00:10:38.000 --> 00:10:41.000]  有地位 有影響力的人
[00:10:41.000 --> 00:10:44.000]  在教會裡可能不難找到這些人
[00:10:44.000 --> 00:10:46.000]  但是保羅在這裡
[00:10:46.000 --> 00:10:49.000]  如果他不點名
[00:10:49.000 --> 00:10:54.000]  提摩泰未必真的會醒覺到
[00:10:54.000 --> 00:10:55.000]  真的有這些人
[00:10:55.000 --> 00:10:59.000]  或者他們真的在做一件這麼錯的事
[00:10:59.000 --> 00:11:02.000]  而是必須要指斥的
[00:11:02.000 --> 00:11:04.000]  保羅在這裡就勸勉提摩泰
[00:11:04.000 --> 00:11:08.000]  要在耶穌基督的恩典上要剛勤起來
[00:11:08.000 --> 00:11:11.000]  不要怕得罪人
[00:11:11.000 --> 00:11:13.000]  在這個位置上
[00:11:13.000 --> 00:11:15.000]  所以我們也要同樣留意
[00:11:15.000 --> 00:11:18.000]  要剛強
[00:11:18.000 --> 00:11:21.000]  的確在真理裡
[00:11:21.000 --> 00:11:23.000]  我們再看
[00:11:23.000 --> 00:11:26.000]  我們要堅持宣講真道
[00:11:26.000 --> 00:11:28.000]  往往可能是要付代價的
[00:11:28.000 --> 00:11:30.000]  要經得起考驗
[00:11:30.000 --> 00:11:32.000]  所以保羅勸勉提摩泰
[00:11:32.000 --> 00:11:34.000]  你當竭力在神面前
[00:11:34.000 --> 00:11:37.000]  作一個經得起考驗無愧的工人
[00:11:37.000 --> 00:11:41.000]  按著正義講解真理的話
[00:11:41.000 --> 00:11:43.000]  耶穌在大使命裡說
[00:11:43.000 --> 00:11:45.000]  凡我所吩咐你們的
[00:11:45.000 --> 00:11:47.000]  都教訓他們遵守
[00:11:47.000 --> 00:11:49.000]  就在這裡所說
[00:11:49.000 --> 00:11:50.000]  分辨真理
[00:11:50.000 --> 00:11:51.000]  持守真理
[00:11:51.000 --> 00:11:52.000]  宣講真理
[00:11:52.000 --> 00:11:55.000]  都是主給我們信徒的責任
[00:11:55.000 --> 00:11:56.000]  是所有信徒
[00:11:56.000 --> 00:11:59.000]  不只是牧者的責任
[00:11:59.000 --> 00:12:03.000]  首先我們怎樣分辨真理
[00:12:03.000 --> 00:12:06.000]  魏抄是怎樣被發現出來的
[00:12:06.000 --> 00:12:10.000]  驗抄機當然是一個方法
[00:12:10.000 --> 00:12:14.000]  不過有沒有人帶著驗抄機
[00:12:14.000 --> 00:12:16.000]  隨身放在褲袋裡
[00:12:16.000 --> 00:12:17.000]  沒有人
[00:12:17.000 --> 00:12:19.000]  不能夠這樣做
[00:12:19.000 --> 00:12:22.000]  同樣也是
[00:12:22.000 --> 00:12:26.000]  牧者不會這樣放在褲袋裡
[00:12:26.000 --> 00:12:29.000]  不會無端端放在我們身邊
[00:12:29.000 --> 00:12:33.000]  況且牧者也可能會搞錯
[00:12:33.000 --> 00:12:36.000]  但聖經本身的真理是可以驗證的
[00:12:36.000 --> 00:12:38.000]  我們要確認這一點
[00:12:38.000 --> 00:12:40.000]  我們每一個的信徒
[00:12:40.000 --> 00:12:45.000]  我們自己都是真理的代言人
[00:12:45.000 --> 00:12:49.000]  我們自己如果不是很好的
[00:12:49.000 --> 00:12:50.000]  做好的時候
[00:12:50.000 --> 00:12:54.000]  我們身邊的非信徒
[00:12:54.000 --> 00:12:56.000]  都會見到我們的時候
[00:12:56.000 --> 00:12:59.000]  其實他就覺得你就是真理
[00:12:59.000 --> 00:13:03.000]  你就代表你所信的真理
[00:13:03.000 --> 00:13:05.000]  就算我們自己不敢看
[00:13:05.000 --> 00:13:08.000]  也不敢看我們
[00:13:08.000 --> 00:13:09.000]  不可以少的就是
[00:13:09.000 --> 00:13:10.000]  如果我們可以想像
[00:13:10.000 --> 00:13:14.000]  做一個銀行的職員
[00:13:14.000 --> 00:13:15.000]  其實他要靠的是什麼
[00:13:15.000 --> 00:13:17.000]  就是靠他的知識
[00:13:17.000 --> 00:13:18.000]  他的經驗
[00:13:18.000 --> 00:13:23.000]  這裡說的不是對那些魏抄的認識
[00:13:23.000 --> 00:13:25.000]  而是對真抄
[00:13:25.000 --> 00:13:27.000]  他經常可以見到的
[00:13:27.000 --> 00:13:32.000]  真銀子的知識和經驗
[00:13:32.000 --> 00:13:34.000]  所以同樣也是
[00:13:34.000 --> 00:13:37.000]  我們更加多的讀經
[00:13:37.000 --> 00:13:38.000]  至少我們都
[00:13:38.000 --> 00:13:42.000]  全本的聖經我們先讀過的時候
[00:13:42.000 --> 00:13:44.000]  我們才有一些印象
[00:13:44.000 --> 00:13:48.000]  我們才有一點點的資格去懷疑
[00:13:48.000 --> 00:13:51.000]  我聽到某某說一些話的時候
[00:13:51.000 --> 00:13:53.000]  聖經好像沒有這樣說
[00:13:53.000 --> 00:13:55.000]  我們才能夠有這樣的信心
[00:13:55.000 --> 00:13:58.000]  去作出這樣的懷疑
[00:13:58.000 --> 00:13:59.000]  沒錯
[00:13:59.000 --> 00:14:00.000]  可能今天我們
[00:14:00.000 --> 00:14:01.000]  我們現在很多時候
[00:14:01.000 --> 00:14:03.000]  我們都不用實體的聖經
[00:14:03.000 --> 00:14:05.000]  我們用電腦
[00:14:05.000 --> 00:14:06.000]  我們用手機
[00:14:06.000 --> 00:14:09.000]  電腦現在很厲害
[00:14:09.000 --> 00:14:11.000]  很容易有一個搜尋的功能
[00:14:11.000 --> 00:14:12.000]  很容易的
[00:14:12.000 --> 00:14:14.000]  其實我們要去當中
[00:14:14.000 --> 00:14:16.000]  打一個字下去去找就行了
[00:14:16.000 --> 00:14:18.000]  但是如果你
[00:14:18.000 --> 00:14:22.000]  聖經裡面可能有一些字眼
[00:14:22.000 --> 00:14:24.000]  你都沒有一個基本的印象的時候
[00:14:24.000 --> 00:14:27.000]  其實你打個什麼字下去找呢
[00:14:27.000 --> 00:14:30.000]  我們都要有一些印象才行
[00:14:30.000 --> 00:14:31.000]  過去四個月裡面
[00:14:31.000 --> 00:14:34.000]  我和一班弟兄姊妹一起
[00:14:34.000 --> 00:14:36.000]  我教成人諸學
[00:14:36.000 --> 00:14:39.000]  一個徒手查經法的諸學
[00:14:39.000 --> 00:14:40.000]  我很感恩
[00:14:40.000 --> 00:14:43.000]  當中見到很多弟兄姊妹
[00:14:43.000 --> 00:14:44.000]  很努力
[00:14:44.000 --> 00:14:46.000]  很用心去預習
[00:14:46.000 --> 00:14:48.000]  去做功課
[00:14:48.000 --> 00:14:50.000]  這件事很重要
[00:14:50.000 --> 00:14:53.000]  聽我說完一大堆的理論又怎樣
[00:14:53.000 --> 00:14:55.000]  努力去練習
[00:14:55.000 --> 00:14:57.000]  這樣才容易
[00:14:57.000 --> 00:15:01.000]  能夠明白消化去實踐出來
[00:15:01.000 --> 00:15:03.000]  有一個追求真理的
[00:15:03.000 --> 00:15:09.000]  甚至再加上一個客觀正解的一種方法
[00:15:09.000 --> 00:15:11.000]  就能夠幫助我們
[00:15:11.000 --> 00:15:15.000]  我們的口可以講得出正義
[00:15:15.000 --> 00:15:20.000]  然後我們的身可以活出來
[00:15:20.000 --> 00:15:25.000]  這樣我們才有條件去做無愧的工人
[00:15:25.000 --> 00:15:29.000]  近日內地有教科書被揭發
[00:15:29.000 --> 00:15:32.000]  扭曲聖經養學方第八章的內容
[00:15:32.000 --> 00:15:36.000]  有人將一個行刑的時候被捉的婦人
[00:15:36.000 --> 00:15:39.000]  拿出來問耶穌你怎樣
[00:15:39.000 --> 00:15:40.000]  那件事很出名
[00:15:40.000 --> 00:15:42.000]  大家一定聽過
[00:15:42.000 --> 00:15:46.000]  這本教科書所引述的內容
[00:15:46.000 --> 00:15:52.000]  就說耶穌拿起石頭將這個婦人扔死了
[00:15:52.000 --> 00:15:55.000]  這麼出名的聖經故事
[00:15:55.000 --> 00:15:57.000]  我們當然知道
[00:15:57.000 --> 00:16:01.000]  真正的聖經當然沒有這樣說
[00:16:01.000 --> 00:16:04.000]  事後有人說
[00:16:04.000 --> 00:16:11.000]  原來扭曲了的內容
[00:16:11.000 --> 00:16:13.000]  早在十年之前
[00:16:13.000 --> 00:16:16.000]  原來在一張文章裡已經出現了
[00:16:16.000 --> 00:16:21.000]  這本教科書不小心引用了這篇文章
[00:16:21.000 --> 00:16:25.000]  這本教科書已經收回了
[00:16:25.000 --> 00:16:28.000]  你怎樣看這個解釋
[00:16:28.000 --> 00:16:30.000]  有人說是篡改
[00:16:30.000 --> 00:16:34.000]  有人說是錯誤引用
[00:16:34.000 --> 00:16:36.000]  怎樣看你自己看吧
[00:16:36.000 --> 00:16:40.000]  不過我覺得比起別人怎樣的動機
[00:16:40.000 --> 00:16:42.000]  更加重要的一件事
[00:16:42.000 --> 00:16:44.000]  是我們自己有沒有發現
[00:16:44.000 --> 00:16:46.000]  我們自己有沒有首先發現
[00:16:46.000 --> 00:16:48.000]  以致我們不要傻乎乎
[00:16:48.000 --> 00:16:50.000]  我們先信以為真
[00:16:50.000 --> 00:16:52.000]  我們先接收
[00:16:52.000 --> 00:16:56.000]  不單止因為我們自己要避免
[00:16:56.000 --> 00:16:59.000]  受到一些假的道理誤導
[00:16:59.000 --> 00:17:01.000]  其實也是為了我們身邊的人
[00:17:01.000 --> 00:17:02.000]  可以想像一下
[00:17:02.000 --> 00:17:05.000]  如果我們自己都懵然不知的時候
[00:17:05.000 --> 00:17:07.000]  不單止我們自己可能
[00:17:07.000 --> 00:17:10.000]  我們自己的生活
[00:17:10.000 --> 00:17:12.000]  我們自己整個人會受到影響
[00:17:12.000 --> 00:17:14.000]  而且我們也可能無意中
[00:17:14.000 --> 00:17:18.000]  我們也都會影響到我們身邊的人
[00:17:18.000 --> 00:17:20.000]  就好像我拿了一張假人紙
[00:17:20.000 --> 00:17:21.000]  如果我自己都不知道是假的時候
[00:17:21.000 --> 00:17:22.000]  我會怎樣
[00:17:22.000 --> 00:17:24.000]  我可能會給你用
[00:17:24.000 --> 00:17:26.000]  你也會用假人紙
[00:17:26.000 --> 00:17:27.000]  是否與你無關
[00:17:27.000 --> 00:17:29.000]  當然是與我無關
[00:17:29.000 --> 00:17:30.000]  與我無關與你無關
[00:17:30.000 --> 00:17:32.000]  影響可以很大
[00:17:32.000 --> 00:17:34.000]  但我們自己可以懵然不知
[00:17:34.000 --> 00:17:36.000]  那種問題可以很大
[00:17:36.000 --> 00:17:39.000]  所以我們每一個人都是責無旁貸
[00:17:39.000 --> 00:17:42.000]  我們都必須在真理上去努力
[00:17:42.000 --> 00:17:44.000]  不過無論如何
[00:17:44.000 --> 00:17:45.000]  第十九節
[00:17:45.000 --> 00:17:47.000]  我相信這個很重要
[00:17:47.000 --> 00:17:50.000]  寶羅比提摩他有一個很大的肯定
[00:17:50.000 --> 00:17:54.000]  神鞏固的根基屹立不移
[00:17:54.000 --> 00:17:56.000]  所以我們可以去剛強起來
[00:17:56.000 --> 00:18:00.000]  這個根基可以是指教會
[00:18:00.000 --> 00:18:02.000]  前書說過
[00:18:02.000 --> 00:18:06.000]  教會是真理的柱石和根基
[00:18:06.000 --> 00:18:07.000]  我們要竭力
[00:18:07.000 --> 00:18:09.000]  作主喜悅的工人的時候
[00:18:09.000 --> 00:18:11.000]  主是知道
[00:18:11.000 --> 00:18:14.000]  當然如果是心術不正的同樣主
[00:18:14.000 --> 00:18:16.000]  也會知道這個意思
[00:18:16.000 --> 00:18:18.000]  不過同樣的說話
[00:18:18.000 --> 00:18:20.000]  也可以是一個警告
[00:18:20.000 --> 00:18:23.000]  其實上帝知道誰在抵擋他
[00:18:23.000 --> 00:18:26.000]  上帝是不會冷眼旁觀的
[00:18:26.000 --> 00:18:28.000]  無論如何
[00:18:28.000 --> 00:18:31.000]  如果不清楚的就搞清楚
[00:18:31.000 --> 00:18:34.000]  如果不是真的
[00:18:34.000 --> 00:18:36.000]  全心活在真理裏面的
[00:18:36.000 --> 00:18:38.000]  現在就快快遠離
[00:18:38.000 --> 00:18:42.000]  這些假道理的不義
[00:18:42.000 --> 00:18:45.000]  這個就是教會
[00:18:45.000 --> 00:18:49.000]  教會就是基督和屬於他的人
[00:18:49.000 --> 00:18:52.000]  一起所建立出來的
[00:18:52.000 --> 00:18:54.000]  大家都有份
[00:18:54.000 --> 00:18:58.000]  一方面主自己會兼顧他自己的真理
[00:18:58.000 --> 00:18:59.000]  兼顧他自己的教會
[00:18:59.000 --> 00:19:02.000]  同樣我們也需要一同去竭力
[00:19:02.000 --> 00:19:07.000]  當中去做好我們自己有的那一份
[00:19:07.000 --> 00:19:09.000]  我們再看第二十節
[00:19:09.000 --> 00:19:11.000]  大會人家不但有金器銀器
[00:19:11.000 --> 00:19:13.000]  也有木器瓦器
[00:19:13.000 --> 00:19:15.000]  有作為貴重之用的
[00:19:15.000 --> 00:19:17.000]  有作為卑賤之用的
[00:19:17.000 --> 00:19:19.000]  引了致潔出來卑賤的事
[00:19:19.000 --> 00:19:21.000]  必成為貴重的器皿
[00:19:21.000 --> 00:19:23.000]  成為聖潔合乎主用
[00:19:23.000 --> 00:19:27.000]  預備行各樣的善事
[00:19:27.000 --> 00:19:31.000]  我們信徒作為主的器皿其實無他
[00:19:31.000 --> 00:19:35.000]  我們就是很想被主去體寵
[00:19:35.000 --> 00:19:37.000]  被主去使用
[00:19:37.000 --> 00:19:39.000]  人人都不同
[00:19:39.000 --> 00:19:42.000]  你是金器也好銀器也好
[00:19:42.000 --> 00:19:45.000]  你是木器瓦器也好
[00:19:45.000 --> 00:19:48.000]  這裡說合乎主的使用
[00:19:48.000 --> 00:19:51.000]  只有一個條件
[00:19:51.000 --> 00:19:54.000]  什麼條件?
[00:19:54.000 --> 00:19:56.000]  聖潔
[00:19:56.000 --> 00:19:58.000]  以首先的致潔
[00:19:58.000 --> 00:20:04.000]  整段經文的核心信息就是在說這件事
[00:20:04.000 --> 00:20:06.000]  我們有什麼要致潔呢?
[00:20:06.000 --> 00:20:08.000]  不要忘記
[00:20:08.000 --> 00:20:14.000]  整段講的是保羅叫提摩太太不要跟別人爭辯
[00:20:14.000 --> 00:20:18.000]  不要對著空談或偏離真道
[00:20:18.000 --> 00:20:21.000]  我們要記住這個背景
[00:20:21.000 --> 00:20:24.000]  我們一起再看第二十二節
[00:20:24.000 --> 00:20:28.000]  保羅叫提摩太太要逃避年輕人的私慾
[00:20:28.000 --> 00:20:41.000]  與那以純潔的心求告主的人追求公義、信實、仁愛、和平
[00:20:41.000 --> 00:20:42.000]  很熟悉吧?
[00:20:42.000 --> 00:20:44.000]  可能字眼轉了一點
[00:20:44.000 --> 00:20:47.000]  「和」本「公義信德」
[00:20:47.000 --> 00:20:49.000]  「公義信實」
[00:20:49.000 --> 00:20:50.000]  很多人都懂得背
[00:20:50.000 --> 00:20:52.000]  這是聖經的金句
[00:20:52.000 --> 00:20:54.000]  年輕人的私慾
[00:20:54.000 --> 00:21:00.000]  可能很快我們會想起聖方面的試探
[00:21:00.000 --> 00:21:04.000]  在字面上確實可以這樣理解
[00:21:04.000 --> 00:21:09.000]  不過如果我們套在爭辯的場景裡
[00:21:09.000 --> 00:21:11.000]  或者我們可以理解成為
[00:21:11.000 --> 00:21:17.000]  年輕人可能比較勇於積極回應
[00:21:17.000 --> 00:21:20.000]  可能會急躁、火爆
[00:21:20.000 --> 00:21:23.000]  會有他好勝的一面
[00:21:23.000 --> 00:21:26.000]  以當時六十歲的保羅來說
[00:21:26.000 --> 00:21:32.000]  眼中三十多歲的提摩太太也算年輕
[00:21:32.000 --> 00:21:35.000]  不過我想這裡絕對的意思
[00:21:35.000 --> 00:21:37.000]  不只是關於年輕人的事
[00:21:37.000 --> 00:21:39.000]  我們要聽清楚
[00:21:39.000 --> 00:21:41.000]  只不過有這樣的特質
[00:21:41.000 --> 00:21:43.000]  他真的有所堅持
[00:21:43.000 --> 00:21:45.000]  有立場、據理力爭
[00:21:45.000 --> 00:21:50.000]  我們經常說真理越辯越明
[00:21:50.000 --> 00:21:54.000]  但是前提是堅持的是否道理
[00:21:54.000 --> 00:21:55.000]  是否真理
[00:21:55.000 --> 00:21:59.000]  還是會否心底裡跪著的
[00:21:59.000 --> 00:22:03.000]  是個人甚至整個群體的喜好
[00:22:03.000 --> 00:22:07.000]  一種感受甚至利益
[00:22:07.000 --> 00:22:09.000]  這個真的要反思
[00:22:09.000 --> 00:22:11.000]  可以是整個群體
