
[00:00:00.000 --> 00:00:06.240]  撒姆爾大衛傳第九講
[00:01:43.640 --> 00:01:45.840]  當撒姆爾帶領以色列人
[00:01:45.840 --> 00:01:49.120]  當他禱告行在神的旨意的時候
[00:01:49.120 --> 00:01:52.440]  神就帶領他勝過菲利士人
[00:01:52.440 --> 00:01:55.760]  但是在說撒姆爾上結束的時候
[00:01:55.760 --> 00:02:00.080]  我們見到掃羅沒有行在神的旨意裡面
[00:02:00.080 --> 00:02:01.680]  他離棄神
[00:02:01.680 --> 00:02:05.560]  就算到最後他希望得到神的
[00:02:05.560 --> 00:02:09.000]  尋求神的旨意 得到神的帶領
[00:02:09.000 --> 00:02:11.440]  但是神已經離棄了他
[00:02:11.440 --> 00:02:14.400]  神甚至是容許菲利士人
[00:02:14.400 --> 00:02:16.480]  來戰勝以色列人
[00:02:16.480 --> 00:02:20.480]  而最後掃羅是死在戰場
[00:02:20.480 --> 00:02:22.800]  撒姆爾上和撒姆爾下
[00:02:22.800 --> 00:02:25.400]  成為一個強烈的對比
[00:02:25.400 --> 00:02:29.320]  兩卷書講述兩個王
[00:02:29.320 --> 00:02:31.800]  撒姆爾上是講述掃羅
[00:02:31.800 --> 00:02:35.160]  是一個為人所喜悅的王
[00:02:35.160 --> 00:02:40.720]  最後他是衰落 失敗 而致死亡
[00:02:40.720 --> 00:02:42.440]  但是撒姆爾下
[00:02:42.440 --> 00:02:46.120]  是講述一個蒙神喜悅的王
[00:02:46.120 --> 00:02:47.720]  就是大衛
[00:02:47.720 --> 00:02:50.520]  他被神由一個牧童人
[00:02:50.520 --> 00:02:52.640]  由一個牧羊人 一個牧童
[00:02:52.640 --> 00:02:55.360]  帶領他成為以色列人的王
[00:02:55.360 --> 00:02:57.880]  因為他是合神心意的人
[00:02:57.880 --> 00:03:01.240]  我們見到從大衛和掃羅的身上
[00:03:01.240 --> 00:03:03.760]  成為強烈的對比
[00:03:03.760 --> 00:03:06.760]  撒姆爾上有兩卷書
[00:03:06.760 --> 00:03:09.120]  28章和31章
[00:03:09.120 --> 00:03:11.880]  就是講述掃羅最後的事蹟
[00:03:11.880 --> 00:03:15.520]  亦都是我們今天要講的經文
[00:03:15.520 --> 00:03:18.280]  今天的這篇道
[00:03:18.280 --> 00:03:21.200]  可以分為三個時刻
[00:03:21.200 --> 00:03:23.400]  第一個時刻是什麼
[00:03:23.400 --> 00:03:25.000]  是很可怕
[00:03:25.000 --> 00:03:28.480]  是一個恐懼痛苦的晚上
[00:03:28.480 --> 00:03:31.280]  就是掃羅的交鬼
[00:03:31.280 --> 00:03:33.440]  在聖經裡面有很多的事情
[00:03:33.440 --> 00:03:35.440]  都是晚上發生
[00:03:35.440 --> 00:03:37.800]  但是由於今天的這段經文
[00:03:37.800 --> 00:03:42.080]  最為詭異 最為戲劇化
[00:03:42.080 --> 00:03:45.400]  是一個死人回到陽間
[00:03:45.400 --> 00:03:50.200]  來作為指證來宣告一個國王的命運
[00:03:50.200 --> 00:03:54.480]  這個死了的人來到陽間就是撒姆爾
[00:03:54.480 --> 00:03:57.200]  他所宣佈這個王的押韻
[00:03:57.200 --> 00:03:59.920]  這個王就是掃羅
[00:03:59.920 --> 00:04:04.520]  這次是撒姆爾和掃羅最後一次的見面
[00:04:04.520 --> 00:04:09.880]  但這絕對不是一個愉快的場面
[00:04:09.880 --> 00:04:13.280]  經文在28章的第三節
[00:04:13.280 --> 00:04:18.440]  再一次提到撒姆爾已經死了
[00:04:18.440 --> 00:04:20.600]  我們可能會覺得很奇怪
[00:04:20.600 --> 00:04:24.400]  因為早在撒姆爾上的25章第一節
[00:04:24.400 --> 00:04:27.640]  已經告訴我們撒姆爾已經死了
[00:04:27.640 --> 00:04:30.200]  為什麼這裡又重複呢
[00:04:30.200 --> 00:04:32.440]  我相信是有兩個原因
[00:04:32.440 --> 00:04:37.200]  第一個原因是從以色列人的觀點來看
[00:04:37.200 --> 00:04:40.760]  以色列人再次陷入困境
[00:04:40.760 --> 00:04:44.720]  但是這次他們再沒有撒姆爾來幫助他們
[00:04:44.720 --> 00:04:47.680]  因為撒姆爾已經死了
[00:04:47.680 --> 00:04:50.560]  菲律師人來攻擊他們
[00:04:50.560 --> 00:04:54.680]  他們沒有辦法抗拒
[00:04:54.680 --> 00:04:57.880]  因為撒姆爾已經死了
[00:04:57.880 --> 00:05:03.240]  第二個原因可能是從掃羅的觀點來看
[00:05:03.240 --> 00:05:05.360]  撒姆爾在世的時候
[00:05:05.360 --> 00:05:11.200]  時時都會被掃羅的忠告勸告他
[00:05:11.200 --> 00:05:14.720]  但是現在掃羅也面臨押韻
[00:05:14.720 --> 00:05:17.960]  但是撒姆爾已經去世了
[00:05:17.960 --> 00:05:22.120]  撒姆爾在生的時候可以幫助掃羅
[00:05:22.120 --> 00:05:25.360]  帶領以色列人戰勝菲律師人
[00:05:25.360 --> 00:05:29.000]  就好像撒姆爾上的第七章一樣
[00:05:29.000 --> 00:05:32.240]  但是現在撒姆爾死了
[00:05:32.240 --> 00:05:34.920]  掃羅來犧牲
[00:05:34.920 --> 00:05:39.400]  所以以色列的人民對神也失去信心
[00:05:39.400 --> 00:05:40.960]  而今天我們看到
[00:05:40.960 --> 00:05:46.760]  掃羅已經決定要向女巫來尋求幫助
[00:05:46.760 --> 00:05:49.920]  這個可以說是以色列人
[00:05:49.920 --> 00:05:53.400]  其中一個最黑暗的時刻
[00:05:53.400 --> 00:05:56.160]  不是說神放棄了以色列人
[00:05:56.160 --> 00:05:58.920]  而是以色列人放棄了神
[00:05:58.920 --> 00:06:03.280]  記不記得以色列人首先要立一位王
[00:06:03.280 --> 00:06:06.360]  他們不再要神來帶領他們
[00:06:06.360 --> 00:06:09.720]  他們要立王神就由他們立掃羅
[00:06:09.720 --> 00:06:13.880]  以致導致他們離棄神
[00:06:13.880 --> 00:06:19.800]  當時以色列人聚集在耶穌聶這個地方
[00:06:19.800 --> 00:06:23.320]  菲律師人呢 聚集在亞忽
[00:06:23.320 --> 00:06:26.760]  如果你記得的話 我上次跟大家講過
[00:06:26.760 --> 00:06:30.520]  當菲律師人的領袖見到阿吉王
[00:06:30.520 --> 00:06:33.480]  帶著兵馬來到他們的面前
[00:06:33.480 --> 00:06:35.240]  他們覺得很奇怪
[00:06:35.240 --> 00:06:38.760]  因為他們見到大衛在阿吉王的後面
[00:06:38.760 --> 00:06:40.320]  他們立刻就問
[00:06:40.320 --> 00:06:43.760]  菲律師人為什麼在我們的軍營裡面
[00:06:43.760 --> 00:06:48.320]  以色列人為什麼會在我們的當中
[00:06:48.320 --> 00:06:53.200]  希伯來人為什麼會在我們的軍隊裡面
[00:06:53.200 --> 00:06:55.760]  後來他們就不相信大衛
[00:06:55.760 --> 00:07:00.800]  他們要將大衛打發回去洗格拉這個地方
[00:07:00.800 --> 00:07:02.920]  然後當大衛離開了
[00:07:02.920 --> 00:07:06.960]  菲律師人就向耶穌聶進軍
[00:07:06.960 --> 00:07:09.600]  最後去到書念這個地方
[00:07:09.600 --> 00:07:18.120]  他們準備攻擊駐軍在基利波山的以色列軍隊
[00:07:18.120 --> 00:07:22.720]  菲律師人這次來攻打以色列人
[00:07:22.720 --> 00:07:26.120]  以色列人完全沒有再好準備
[00:07:26.120 --> 00:07:28.240]  為什麼他們沒有再好準備
[00:07:28.240 --> 00:07:31.400]  因為掃羅掛著追趕大衛
[00:07:31.400 --> 00:07:36.480]  他根本沒有預備好怎樣來迎戰菲律師人
[00:07:36.480 --> 00:07:39.360]  這個就是他失敗的原因
[00:07:39.360 --> 00:07:42.480]  當他們看到菲律師人聚集在一起
[00:07:42.480 --> 00:07:43.840]  要攻打他們
[00:07:43.840 --> 00:07:48.240]  他們感到非常非常之的戰驚
[00:07:48.240 --> 00:07:51.480]  在3號以上的28章第三節
[00:07:51.480 --> 00:07:58.000]  說到掃羅在國內趕出所有交鬼行巫術的人
[00:07:58.000 --> 00:08:00.480]  根據摩西的律法
[00:08:00.480 --> 00:08:03.040]  一切交鬼行巫術的人
[00:08:03.040 --> 00:08:08.160]  都會受到詛咒都會受到懲罰
[00:08:08.160 --> 00:08:11.840]  有很多這些通靈的手法
[00:08:11.840 --> 00:08:16.080]  交鬼行巫術都是死罪
[00:08:16.080 --> 00:08:18.800]  在《樹出埃及記》的22章
[00:08:18.800 --> 00:08:21.440]  《利未記》的19章和20章
[00:08:21.440 --> 00:08:24.880]  還有《生命記》的18章都告訴我們
[00:08:24.880 --> 00:08:28.160]  如果任何人是用通靈的手法
[00:08:28.160 --> 00:08:31.840]  來交鬼行巫術是死罪
[00:08:31.840 --> 00:08:37.440]  一個人尋求通靈可以透過什麼手法
[00:08:37.440 --> 00:08:39.800]  可以透過占卜
[00:08:39.800 --> 00:08:42.240]  可以透過體相
[00:08:42.240 --> 00:08:45.240]  甚至透過風水
[00:08:45.240 --> 00:08:49.600]  有人說 牧師你不要亂說
[00:08:49.600 --> 00:08:54.200]  古代風水是有它的原因的
[00:08:54.200 --> 00:08:57.160]  如果你建一間屋在河邊
[00:08:57.160 --> 00:08:59.360]  河水氾濫就會怎樣
[00:08:59.360 --> 00:09:01.440]  會有水災
[00:09:01.440 --> 00:09:03.920]  所以不要在河邊來建屋
[00:09:03.920 --> 00:09:06.800]  如果你建一間屋在山谷那裡
[00:09:06.800 --> 00:09:08.320]  很適風的
[00:09:08.320 --> 00:09:10.720]  就會有風災
[00:09:10.720 --> 00:09:14.200]  古代的風水就是看這些東西
[00:09:14.200 --> 00:09:17.200]  所以你說有原因的風水
[00:09:17.200 --> 00:09:19.640]  不是迷信
[00:09:19.640 --> 00:09:23.280]  但是今時今日的風水是什麼
[00:09:23.280 --> 00:09:26.480]  幫助看風水的人
[00:09:26.480 --> 00:09:29.240]  得到好運
[00:09:29.240 --> 00:09:33.360]  得到富有
[00:09:33.360 --> 00:09:37.200]  所以就變成了通靈
[00:09:37.200 --> 00:09:41.520]  你說 我想富有 我想好運
[00:09:41.520 --> 00:09:44.760]  為什麼會變成了通靈
[00:09:44.760 --> 00:09:47.120]  如果不是神令你富有
[00:09:47.120 --> 00:09:48.920]  不是神令你好運
[00:09:48.920 --> 00:09:51.440]  是誰令你富有好運
[00:09:51.440 --> 00:09:53.000]  是邪靈
[00:09:53.000 --> 00:09:54.760]  是撒旦
[00:09:54.760 --> 00:09:59.440]  所以這一切體相 風水 占卜
[00:09:59.440 --> 00:10:03.160]  都是和邪靈有關
[00:10:03.160 --> 00:10:06.240]  邪靈開始的地方是哪裡
[00:10:06.240 --> 00:10:07.880]  是巴比倫
[00:10:07.880 --> 00:10:14.160]  記不記得在《創世紀》的十一章
[00:10:14.160 --> 00:10:16.400]  那些希伯來人怎樣
[00:10:16.400 --> 00:10:18.920]  那些人還不是希伯來人
[00:10:18.920 --> 00:10:23.440]  那些人希望建一座塔頂通天
[00:10:23.440 --> 00:10:25.040]  用來做什麼
[00:10:25.040 --> 00:10:27.520]  傳揚他們的名
[00:10:27.520 --> 00:10:29.840]  傳揚人的名
[00:10:29.840 --> 00:10:34.360]  這就是世上第一個假的宗教
[00:10:34.360 --> 00:10:38.080]  後面是有邪靈在搗亂
[00:10:38.080 --> 00:10:41.040]  是為了人的益處
[00:10:41.040 --> 00:10:43.760]  現在的人 你說今天
[00:10:43.760 --> 00:10:46.560]  看風水 占卜
[00:10:46.560 --> 00:10:49.160]  體相 為了什麼
[00:10:49.160 --> 00:10:53.260]  為了希望得到益處 有好處
[00:10:53.260 --> 00:10:56.360]  能夠有富貴 能夠有好運
[00:10:56.360 --> 00:10:58.840]  也是以人為中心
[00:10:58.840 --> 00:11:00.040]  有沒有看到
[00:11:00.040 --> 00:11:03.720]  假的宗教就是以人為中心
[00:11:03.720 --> 00:11:06.000]  後面是有邪靈 為什麼
[00:11:06.000 --> 00:11:09.840]  因為撒旦知道每個人都會為了自己
[00:11:09.840 --> 00:11:11.920]  希望尋求這些東西
[00:11:11.920 --> 00:11:19.760]  所以撒旦就用這些假宗教來迷惑人
[00:11:19.760 --> 00:11:22.840]  真的宗教是以神為中心
[00:11:22.840 --> 00:11:24.280]  是榮耀神
[00:11:24.280 --> 00:11:29.280]  任何假的宗教都是以人為中心
[00:11:29.280 --> 00:11:34.000]  最初我說邪靈
[00:11:34.000 --> 00:11:37.160]  這些假宗教在於巴比倫
[00:11:37.160 --> 00:11:40.400]  我們知道歷史告訴我們
[00:11:40.400 --> 00:11:43.400]  波斯是戰勝了巴比倫
[00:11:43.400 --> 00:11:45.280]  征服了巴比倫
[00:11:45.280 --> 00:11:49.040]  所以這些假宗教的系統
[00:11:49.040 --> 00:11:52.240]  就搬去了別伽摩這個地方
[00:11:52.240 --> 00:11:53.920]  記不記得別伽摩
[00:11:53.920 --> 00:11:56.280]  啟示錄的二章十三節
[00:11:56.280 --> 00:11:59.520]  說是有撒旦坐位之處
[00:11:59.520 --> 00:12:03.680]  所以當波斯征服了巴比倫
[00:12:03.680 --> 00:12:07.240]  這個假的宗教就搬去了別伽摩
[00:12:07.240 --> 00:12:09.960]  然後當羅馬帝國的時候
[00:12:09.960 --> 00:12:12.320]  就搬去了羅馬
[00:12:12.320 --> 00:12:14.240]  聖經告訴我們
[00:12:14.240 --> 00:12:16.200]  到末世的時候
[00:12:16.200 --> 00:12:18.080]  這個假的宗教系統
[00:12:18.080 --> 00:12:20.840]  再一次會搬回巴比倫
[00:12:20.840 --> 00:12:24.120]  啟示錄的十七章和第十八章
[00:12:24.120 --> 00:12:28.040]  所以我們看到邪靈假宗教的始末
[00:12:28.040 --> 00:12:30.520]  都在巴比倫
[00:12:30.520 --> 00:12:34.600]  我們應該要很留意局勢
[00:12:34.600 --> 00:12:36.160]  留意這個世界的局勢
[00:12:36.160 --> 00:12:38.480]  如果我們看到巴比倫
[00:12:38.480 --> 00:12:40.600]  再次在處興旺的時候
[00:12:40.600 --> 00:12:43.840]  我們就知道末世來臨的時候
[00:12:43.840 --> 00:12:47.280]  已經是很接近
[00:12:47.280 --> 00:12:52.160]  在撒姆以上的二十八章第五節
[00:12:52.160 --> 00:12:54.960]  說蘇羅漢見斐利士的軍女
[00:12:54.960 --> 00:12:57.960]  就懼怕心中發戰
[00:12:57.960 --> 00:13:00.680]  這個戰就是戰經的戰
[00:13:00.680 --> 00:13:03.400]  同樣這個字發戰這個字
[00:13:03.400 --> 00:13:06.120]  在西乃山
[00:13:06.120 --> 00:13:11.400]  當神頒律法給以色列人的時候
[00:13:11.400 --> 00:13:16.240]  當時的西乃山大大震動
[00:13:16.240 --> 00:13:18.800]  所有的人都非常震驚
[00:13:18.800 --> 00:13:21.560]  因為是頒發神的話語
[00:13:21.560 --> 00:13:23.840]  我們看到蘇羅很有趣
[00:13:23.840 --> 00:13:26.240]  他是當敵人來攻打他的時候
[00:13:26.240 --> 00:13:29.000]  他心中發戰
[00:13:29.000 --> 00:13:34.240]  但是當撒姆爾告訴他神的話語的時候
[00:13:34.240 --> 00:13:36.560]  蘇羅的心有沒有發戰
[00:13:36.560 --> 00:13:38.200]  他完全沒有發戰
[00:13:38.200 --> 00:13:40.640]  他完全都沒有聽到
[00:13:40.640 --> 00:13:43.480]  反而他就是被敵人的軍隊
[00:13:43.480 --> 00:13:46.400]  令到他心中發戰
[00:13:46.400 --> 00:13:49.160]  蘇羅背叛神
[00:13:49.160 --> 00:13:52.440]  最後現在希望尋求神的旨意
[00:13:52.440 --> 00:13:54.560]  但是已經太遲了
[00:13:54.560 --> 00:13:57.320]  撒姆以上的二十八章第六節
[00:13:57.320 --> 00:14:03.000]  說耶和華沒有藉著烏靈和先知回答他
[00:14:03.000 --> 00:14:04.600]  烏靈是什麼
[00:14:04.600 --> 00:14:06.600]  尋求神旨意
[00:14:06.600 --> 00:14:10.040]  是大祭司用來尋求神旨意
[00:14:10.040 --> 00:14:12.280]  在《術以忽得》裡面
[00:14:12.280 --> 00:14:16.560]  你說 以忽得已經被大衛奪走了
[00:14:16.560 --> 00:14:19.040]  哪裏還有以忽得啊 蘇羅
[00:14:19.040 --> 00:14:22.360]  我相信他是找人再做過以忽得
[00:14:22.360 --> 00:14:24.360]  再做過烏靈討明
[00:14:24.360 --> 00:14:26.560]  希望尋求神的旨意
[00:14:26.560 --> 00:14:29.520]  但是最後神都沒有回答他
[00:14:29.520 --> 00:14:31.760]  因為他一生大部份的時間
[00:14:31.760 --> 00:14:34.560]  都不是走在神的旨意裡面
[00:14:34.560 --> 00:14:37.600]  所以最後神放棄了他
[00:14:37.600 --> 00:14:40.640]  這個也是讓我們借鏡
[00:14:40.640 --> 00:14:42.200]  我們要小心
[00:14:42.200 --> 00:14:46.320]  千萬不要繼續沉溺在罪裡面
[00:14:46.320 --> 00:14:49.440]  我們應該是有一個警醒的心
[00:14:49.440 --> 00:14:50.840]  就好像大衛一樣
[00:14:50.840 --> 00:14:53.080]  大衛就是一個合神心意的人
[00:14:53.080 --> 00:14:55.880]  他對自己的罪非常警醒
[00:14:55.880 --> 00:14:57.600]  所以我們要學大衛
[00:14:57.600 --> 00:14:59.880]  不要學蘇羅
[00:14:59.880 --> 00:15:02.720]  這個也令我想起
[00:15:02.720 --> 00:15:06.520]  在《真言》裡面所羅門王的教導
[00:15:06.520 --> 00:15:10.640]  《真言》的一章二十八至三十一節說
[00:15:10.640 --> 00:15:15.240]  那時你們必呼求我 我卻不答應
[00:15:15.240 --> 00:15:18.680]  狠切的尋找我 卻尋不見
[00:15:18.680 --> 00:15:20.880]  因為你們恨乎自色
[00:15:20.880 --> 00:15:23.800]  不喜愛敬畏耶和華
[00:15:23.800 --> 00:15:28.120]  不聽我的勸誡 藐視我一切的雜備
[00:15:28.120 --> 00:15:30.720]  所以必吃自潔的果子
[00:15:30.720 --> 00:15:34.280]  充滿自切的計謀
[00:15:34.280 --> 00:15:37.000]  這個就是蘇羅
[00:15:37.000 --> 00:15:38.400]  當他背叛神
[00:15:38.400 --> 00:15:41.800]  他現在希望再一次尋求神的旨意
[00:15:41.800 --> 00:15:43.720]  已經是太遲了
[00:15:43.720 --> 00:15:47.440]  當神不去回應蘇羅的時候
[00:15:47.440 --> 00:15:48.640]  他會怎樣呢
[00:15:48.640 --> 00:15:51.560]  撒母以上的二十八章第七節
[00:15:51.560 --> 00:15:54.200]  蘇羅吩咐神復說
[00:15:54.200 --> 00:15:57.000]  當為我找一個交鬼的婦人
[00:15:57.000 --> 00:15:59.000]  我好去問他
[00:15:59.000 --> 00:16:04.200]  神復說在忍多爾有一個交鬼的婦人
[00:16:04.200 --> 00:16:09.680]  蘇羅最後決定去找這個女母交鬼的婦人
[00:16:09.680 --> 00:16:13.880]  由這一點讓我們看到蘇羅是一個怎樣的人
[00:16:13.880 --> 00:16:18.800]  是一個明知故犯 假冒為善的人
[00:16:18.800 --> 00:16:21.360]  為什麼我說他明知故犯
[00:16:21.360 --> 00:16:25.280]  他曾經在撒母以上的二十八章第三節
[00:16:25.280 --> 00:16:30.200]  將所有國內交鬼和行巫術的人趕出去
[00:16:30.200 --> 00:16:32.160]  他知道是不對的
[00:16:32.160 --> 00:16:35.080]  但現在他自己走去交鬼
[00:16:35.080 --> 00:16:37.240]  他是明知故犯
[00:16:37.240 --> 00:16:39.920]  為什麼我說他假冒為善
[00:16:39.920 --> 00:16:43.800]  他趕了這些交鬼和行巫術的人出去
[00:16:43.800 --> 00:16:47.040]  但他自己是相信這些
[00:16:47.040 --> 00:16:50.600]  他不相信也不會去找交鬼的女母
[00:16:50.600 --> 00:16:52.120]  所以他是假冒為善
[00:16:52.120 --> 00:16:58.080]  當他趕這些交鬼和行巫術的人出去以色列的時候
[00:16:58.080 --> 00:17:01.680]  就在一個月黑風高的晚上
[00:17:01.680 --> 00:17:05.960]  就是當他要和匪理士人爭戰前的一晚
[00:17:05.960 --> 00:17:07.080]  他怎樣
[00:17:07.080 --> 00:17:09.640]  改變了自己的裝束
[00:17:09.640 --> 00:17:13.080]  脫了他的黃袍 穿上便服
[00:17:13.080 --> 00:17:17.400]  帶著兩個人去見那個交鬼的婦人
[00:17:17.400 --> 00:17:20.600]  那個交鬼的婦人在忍多爾
[00:17:20.600 --> 00:17:24.960]  由基利波山去到忍多爾
[00:17:24.960 --> 00:17:27.280]  大概是十里的路程
[00:17:27.280 --> 00:17:30.320]  還要經過匪理士人的領土
[00:17:30.320 --> 00:17:32.760]  所以是非常之危險
[00:17:32.760 --> 00:17:37.160]  他不想被人知道他自己是以色列王
[00:17:37.160 --> 00:17:41.000]  忍多爾是屬於馬拿西茲派
[00:17:41.000 --> 00:17:44.600]  神叫以色列人進入迦南地的時候
[00:17:44.600 --> 00:17:47.880]  是要把所有這些人都趕出去
[00:17:47.880 --> 00:17:53.080]  但是馬拿西茲派就不能趕出所有的敵人
[00:17:53.080 --> 00:17:59.720]  以致在馬拿西茲派還有很多這些交鬼和行巫術的人在
[00:17:59.720 --> 00:18:03.840]  忍基爾就是一個特別的地方
[00:18:03.840 --> 00:18:07.920]  而忍基爾是在迷吉多平原
[00:18:07.920 --> 00:18:11.120]  這個是希伯來文 迷吉多平原
[00:18:11.120 --> 00:18:15.240]  但是當我說希伯來文
[00:18:15.240 --> 00:18:18.720]  但是當這個名字我用希臘文說給你們聽
[00:18:18.720 --> 00:18:20.880]  你們可能會覺得很熟悉
[00:18:20.880 --> 00:18:23.520]  就是哈米吉多頓
[00:18:23.520 --> 00:18:26.240]  記不記得哈米吉多頓這個地方
[00:18:26.240 --> 00:18:28.320]  在啟示錄告訴我們
[00:18:28.320 --> 00:18:34.920]  人類最後一場的真戰就會在哈米吉多頓
[00:18:34.920 --> 00:18:37.160]  在述聖經裡面 巴勒
[00:18:37.160 --> 00:18:41.120]  記不記得史詩記的第四章和第五章
[00:18:41.120 --> 00:18:46.800]  他戰勝他的敵人也都在哈米吉多頓這個地方
[00:18:46.800 --> 00:18:50.120]  蘇羅也不想這個交鬼的婦人
[00:18:50.120 --> 00:18:53.480]  知道他自己就是以色列人的王
[00:18:53.480 --> 00:18:57.240]  但是這個交鬼的婦人是非常之小心
[00:18:57.240 --> 00:19:00.720]  他是要蘇羅答應
[00:19:00.720 --> 00:19:03.360]  如果他幫助蘇羅交鬼的話
[00:19:03.360 --> 00:19:05.360]  蘇羅不會供他出來
[00:19:05.360 --> 00:19:08.680]  不會使他受到雜罰
[00:19:08.680 --> 00:19:11.120]  於是蘇羅就向他起誓
[00:19:11.120 --> 00:19:18.360]  蘇羅向婦人指著耶和華起誓說
[00:19:18.360 --> 00:19:21.200]  我指著永生的耶和華起誓
[00:19:21.200 --> 00:19:24.400]  你必不因這事受刑
[00:19:24.400 --> 00:19:26.440]  所以蘇羅就應許
[00:19:26.440 --> 00:19:27.880]  發了誓
[00:19:27.880 --> 00:19:32.560]  不會將罪幹給這個婦人
[00:19:32.560 --> 00:19:36.040]  其實我們看到蘇羅交鬼
[00:19:36.040 --> 00:19:39.400]  和蘇羅被撒姆爾高喇
[00:19:39.400 --> 00:19:45.560]  兩件事成為了很強烈的對比
[00:19:45.560 --> 00:19:49.480]  蘇羅被撒姆爾高喇是一個日頭
[00:19:49.480 --> 00:19:51.040]  日光日白
[00:19:51.040 --> 00:19:56.520]  現在他是晚上去找這個交鬼的婦人
[00:19:56.520 --> 00:19:58.360]  還有不同的地方
[00:19:58.360 --> 00:20:01.320]  當蘇羅被撒姆爾高喇之後
[00:20:01.320 --> 00:20:03.480]  他在伯特利這個地方
[00:20:03.480 --> 00:20:05.320]  來講預言
[00:20:05.320 --> 00:20:07.880]  也可以說是敬拜神
[00:20:07.880 --> 00:20:09.480]  伯特利這個地方
[00:20:09.480 --> 00:20:12.160]  這個名字的意思是什麼
[00:20:12.160 --> 00:20:13.920]  是神之家
[00:20:13.920 --> 00:20:15.680]  他在神的家裡面
[00:20:15.680 --> 00:20:18.080]  講預言敬拜神
[00:20:18.080 --> 00:20:21.680]  現在他是晚上去到忍多爾
[00:20:21.680 --> 00:20:24.960]  忍多爾這個地方的意思是什麼
[00:20:24.960 --> 00:20:27.640]  居住之泉
[00:20:27.640 --> 00:20:29.920]  是什麼東西居住在那裡
[00:20:29.920 --> 00:20:32.480]  是邪靈居住在那裡
[00:20:32.480 --> 00:20:33.600]  有沒有看到
[00:20:33.600 --> 00:20:36.120]  是很大很大的對比
[00:20:36.120 --> 00:20:39.440]  他在伯特利是講預言
[00:20:39.440 --> 00:20:41.160]  他是敬拜神
[00:20:41.160 --> 00:20:43.080]  但是他在忍多爾
[00:20:43.080 --> 00:20:46.640]  發了一個他不應該發的誓
[00:20:46.640 --> 00:20:50.560]  他明知道這些都是不為神所喜悅的
[00:20:50.560 --> 00:20:52.840]  他知道這些都是死罪
[00:20:52.840 --> 00:20:55.920]  但是他仍然願意發這個誓
[00:20:55.920 --> 00:20:57.880]  幫助這個交鬼的婦人
[00:20:57.880 --> 00:21:00.240]  說他不會受到懲罰
[00:21:00.240 --> 00:21:02.880]  他絕對不應該發這個誓
[00:21:02.880 --> 00:21:03.880]  而因為這樣
[00:21:03.880 --> 00:21:07.880]  他也正式放棄了他的皇位
[00:21:07.880 --> 00:21:10.160]  非常之諷刺
[00:21:10.160 --> 00:21:14.760]  當蘇羅當撒姆爾在世的時候
[00:21:14.760 --> 00:21:17.480]  他根本不聽撒姆爾的話
[00:21:17.480 --> 00:21:19.800]  現在撒姆爾死了他又怎樣
[00:21:19.800 --> 00:21:24.200]  千方百計希望找回撒姆爾的靈魂上來
[00:21:24.200 --> 00:21:25.280]  跟他聊天
[00:21:25.280 --> 00:21:26.680]  給他指示
