
[00:00:00.000 --> 00:00:05.940]  過去和大家查過聖經裏面 特別是舊約裏面的祈禱
[00:03:20.340 --> 00:03:23.640]  就有《沿河殺機》
[00:03:23.640 --> 00:03:25.840]  這些全部都是電影名字
[00:03:25.840 --> 00:03:29.340]  有一套電影叫做
[00:03:29.340 --> 00:03:32.340]  《請問我是誰?》
[00:03:32.340 --> 00:03:33.340]  那記不記得呢?
[00:03:33.340 --> 00:03:35.340]  是轉化成一套電影叫做
[00:03:35.340 --> 00:03:37.840]  《An English Patient》
[00:03:37.840 --> 00:03:40.140]  就是《別問我是誰?》
[00:03:40.140 --> 00:03:43.540]  是講一個英國的病人
[00:03:43.540 --> 00:03:45.140]  但是打仗毀了容
[00:03:45.140 --> 00:03:46.640]  不知道大家有沒有看過這套電影
[00:03:46.640 --> 00:03:49.140]  好,如果要毀身
[00:03:49.140 --> 00:03:52.640]  我們一定要知道我們毀身的對象是誰
[00:03:52.640 --> 00:03:53.940]  他是否可靠
[00:03:53.940 --> 00:03:55.640]  是否可以信賴
[00:03:55.640 --> 00:03:59.940]  是否可以值得你去信任呢?
[00:03:59.940 --> 00:04:02.940]  如果你要找一個接班人
[00:04:02.940 --> 00:04:05.340]  去繼承你的工作
[00:04:05.340 --> 00:04:08.140]  那時候你的心願是怎樣呢?
[00:04:08.140 --> 00:04:09.940]  是否很想發揚光大
[00:04:09.940 --> 00:04:13.740]  可以將你的理念給你清楚知道
[00:04:13.740 --> 00:04:16.640]  然後讓它繼續傳承下去呢?
[00:04:16.640 --> 00:04:19.140]  大家知道我六年前
[00:04:19.140 --> 00:04:21.740]  就提早離開美金堂
[00:04:21.740 --> 00:04:22.740]  我不是叫退休
[00:04:22.740 --> 00:04:24.140]  我叫轉型
[00:04:24.140 --> 00:04:25.440]  我喜歡到處去港島
[00:04:25.440 --> 00:04:26.740]  喜歡去關心人
[00:04:26.740 --> 00:04:29.740]  就不想每個星期都要開執事會
[00:04:29.740 --> 00:04:32.740]  於是我就要交棒了
[00:04:32.740 --> 00:04:35.440]  但是我用了三年的時間來鋪排
[00:04:35.440 --> 00:04:38.740]  我一定要揀選一個我自己認為
[00:04:38.740 --> 00:04:40.140]  信得過
[00:04:40.140 --> 00:04:43.340]  甚至和我的理念是很相同的人
[00:04:43.340 --> 00:04:45.940]  一起來帶去交給他
[00:04:45.940 --> 00:04:47.940]  由他繼續去做
[00:04:47.940 --> 00:04:52.540]  其實主耶穌面臨到一個很迫切的需要
[00:04:52.540 --> 00:04:55.940]  就是他離世的日子越來越近
[00:04:55.940 --> 00:04:57.740]  時日無多
[00:04:57.740 --> 00:04:59.940]  他就要找接班人
[00:04:59.940 --> 00:05:03.740]  但是有誰對他有深切的了解呢?
[00:05:03.740 --> 00:05:07.340]  有誰能夠對他有深切的認識呢?
[00:05:07.340 --> 00:05:11.240]  有誰可以在他的角度裡毀身盡力
[00:05:11.240 --> 00:05:12.940]  甚至犧牲呢?
[00:05:12.940 --> 00:05:16.740]  耶穌就要在十二個門徒裡去揀選
[00:05:16.740 --> 00:05:18.240]  因為這個接班人
[00:05:18.240 --> 00:05:24.140]  直接影響著他那個侍奉的目標
[00:05:24.140 --> 00:05:27.640]  是否會有好的擴展
[00:05:27.640 --> 00:05:29.640]  基督教的存亡
[00:05:29.640 --> 00:05:32.240]  某個程度上都是很在乎他的
[00:05:32.240 --> 00:05:36.340]  所以他一定要好好的離開
[00:05:36.340 --> 00:05:38.240]  就是有一個好的接班人
[00:05:38.240 --> 00:05:40.840]  如果那個接班人不好的時候
[00:05:40.840 --> 00:05:43.840]  很可能他很辛苦建立的東西
[00:05:43.840 --> 00:05:46.540]  就可能被毀誅一旦了
[00:05:46.540 --> 00:05:49.440]  英女皇離開了我們
[00:05:49.440 --> 00:05:53.640]  現在查理斯王子就變成為國君
[00:05:53.640 --> 00:05:57.440]  究竟他可不可以秉承媽媽那種親和力
[00:05:57.440 --> 00:06:00.040]  有沒有這樣的歷練呢?
[00:06:00.040 --> 00:06:02.540]  因為他從皇室裡面來成長
[00:06:02.540 --> 00:06:04.140]  他成長的過程裡面
[00:06:04.140 --> 00:06:06.340]  其實沒有媽媽經歷這麼多的
[00:06:06.340 --> 00:06:09.140]  當然有些人令人擔心的
[00:06:09.140 --> 00:06:11.640]  我還沒看那個報導
[00:06:11.640 --> 00:06:13.640]  就說到當他吃東西
[00:06:13.640 --> 00:06:15.140]  看到桌上的東西骯髒
[00:06:15.140 --> 00:06:16.240]  馬上黑臉
[00:06:16.240 --> 00:06:18.240]  叫人要拿走
[00:06:18.240 --> 00:06:21.640]  這些會不會都有些至高氣揚呢?
[00:06:21.640 --> 00:06:23.440]  這是第一個問題
[00:06:23.440 --> 00:06:27.940]  這次耶穌就要給門徒一個測試、考驗
[00:06:27.940 --> 00:06:29.640]  就要問門徒
[00:06:29.640 --> 00:06:32.640]  你說我是誰?
[00:06:32.640 --> 00:06:34.340]  我們一起來看
[00:06:34.340 --> 00:06:39.340]  《馬大福音》第十六章十三到第十七節
[00:06:39.340 --> 00:06:42.340]  我們一起來聽Doris讀出
[00:06:42.340 --> 00:06:44.840]  耶穌到了蓋薩利亞
[00:06:44.840 --> 00:06:46.340]  被立給的境內
[00:06:46.340 --> 00:06:47.840]  就問門徒說
[00:06:47.840 --> 00:06:48.940]  人說我
[00:06:48.940 --> 00:06:50.240]  人指是誰?
[00:06:50.240 --> 00:06:51.240]  他們說
[00:06:51.240 --> 00:06:53.640]  有人說是施洗的約翰
[00:06:53.640 --> 00:06:55.440]  有人說是以利亞
[00:06:55.440 --> 00:06:57.440]  又有人說是耶利米
[00:06:57.440 --> 00:06:59.940]  或是先知類的一位
[00:06:59.940 --> 00:07:01.740]  西蒙比德回答說
[00:07:01.740 --> 00:07:04.740]  你是基督 是永生神的兒子
[00:07:04.740 --> 00:07:06.240]  耶穌對他說
[00:07:06.240 --> 00:07:09.240]  西門巴 約拿 你是有福的
[00:07:09.240 --> 00:07:13.740]  因為這不是屬血肉的指示來的
[00:07:13.740 --> 00:07:17.240]  乃是我在天上的父指示的
[00:07:17.240 --> 00:07:22.740]  我們要了解當時的地理背景
[00:07:22.740 --> 00:07:26.240]  耶穌為什麼要選擇這個地方
[00:07:26.240 --> 00:07:28.740]  去問門徒呢?
[00:07:28.740 --> 00:07:32.240]  原來耶穌特別要選擇這個地方
[00:07:32.240 --> 00:07:34.240]  記不記得我們讀過一件經文
[00:07:34.240 --> 00:07:37.740]  就是蓋薩利亞被立給
[00:07:37.740 --> 00:07:42.240]  如果你要做一些特別的事情
[00:07:42.240 --> 00:07:44.740]  你也要選擇一些特別的地方
[00:07:44.740 --> 00:07:46.740]  很簡單舉個例
[00:07:46.740 --> 00:07:49.240]  一對戀人談戀愛
[00:07:49.240 --> 00:07:51.240]  到了某個時候成熟了
[00:07:51.240 --> 00:07:58.740]  他就向那個女孩求婚
[00:07:58.740 --> 00:08:01.240]  當他要求婚的時候
[00:08:01.240 --> 00:08:02.740]  他當然要選擇什麼呢?
[00:08:02.740 --> 00:08:05.240]  可能是一個很浪漫的餐廳
[00:08:05.240 --> 00:08:07.740]  或者是一個很幽靜的地方
[00:08:07.740 --> 00:08:09.240]  然後突然之間
[00:08:09.240 --> 00:08:11.240]  就會拿一束花出來
[00:08:11.240 --> 00:08:13.740]  或者是拿一個求婚戒指出來
[00:08:13.740 --> 00:08:15.740]  他不會在街市那裡
[00:08:15.740 --> 00:08:17.740]  走Costco就說
[00:08:17.740 --> 00:08:20.240]  你可不可以嫁給我 不要玩
[00:08:20.240 --> 00:08:22.240]  所以你要留意到
[00:08:22.240 --> 00:08:25.740]  選擇那個地方是很重要的
[00:08:25.740 --> 00:08:28.740]  好了 耶穌選擇這個地方
[00:08:28.740 --> 00:08:31.740]  其實對他來說是非常不利的
[00:08:31.740 --> 00:08:33.240]  很奇怪
[00:08:33.240 --> 00:08:36.740]  他不是選擇對有利的地方
[00:08:36.740 --> 00:08:39.740]  好了 如果大家有機會去以色列的時候
[00:08:39.740 --> 00:08:44.240]  我們一定會去蓋薩利亞被立給這個地方的
[00:08:44.240 --> 00:08:47.240]  這個地方就在加利利海以北
[00:08:47.240 --> 00:08:50.240]  大概是25里的黑門山路
[00:08:50.240 --> 00:08:53.240]  是約旦河的發源地
[00:08:53.240 --> 00:08:56.240]  也是猶太人對這個地方
[00:08:56.240 --> 00:08:58.240]  有很深厚的感情
[00:08:58.240 --> 00:08:59.740]  特別是約旦河
[00:08:59.740 --> 00:09:03.240]  就好像中國人對黃河
[00:09:03.240 --> 00:09:05.740]  特別有深感情一樣
[00:09:05.740 --> 00:09:10.240]  也是很多外籍人居住的地方
[00:09:10.240 --> 00:09:12.240]  記住 這個地方裡面
[00:09:12.240 --> 00:09:16.240]  原來很多很多人拜偶像
[00:09:16.240 --> 00:09:19.740]  特別是拜巴力阿蘭的神
[00:09:19.740 --> 00:09:23.240]  這個地方宗教非常濃郁
[00:09:23.240 --> 00:09:26.740]  所以有很多危訛高聳
[00:09:26.740 --> 00:09:30.740]  很大的那些廟宇
[00:09:30.740 --> 00:09:31.740]  很簡單舉個例子
[00:09:31.740 --> 00:09:33.240]  如果你在香港記不記得
[00:09:33.240 --> 00:09:37.240]  有什麼智年靜院 黃大仙祠
[00:09:37.240 --> 00:09:39.740]  他們佔地很多
[00:09:39.740 --> 00:09:42.740]  和他們的建築美不美是一回事
[00:09:42.740 --> 00:09:45.240]  至少他們覺得是金碧輝煌的
[00:09:45.240 --> 00:09:48.740]  和一些可能在住宅區裡面
[00:09:48.740 --> 00:09:50.740]  二樓開的那些教會
[00:09:50.740 --> 00:09:53.240]  建築相差很遠的
[00:09:53.240 --> 00:09:59.240]  好 蓋薩尼亞不僅被拜偶像
[00:09:59.240 --> 00:10:01.740]  還有一個很重要的就是什麼呢
[00:10:01.740 --> 00:10:05.240]  那裡有一個為蓋薩 當時的皇帝
[00:10:05.240 --> 00:10:08.740]  建的白色大理石的廟
[00:10:08.740 --> 00:10:11.740]  是危訛高聳的
[00:10:11.740 --> 00:10:14.240]  是大希律王所建的
[00:10:14.240 --> 00:10:16.240]  所以你一去到這些廟裡面
[00:10:16.240 --> 00:10:18.740]  你自然會肅然起敬
[00:10:18.740 --> 00:10:20.240]  就好像我們去到一些
[00:10:20.240 --> 00:10:22.240]  座堂式的教堂
[00:10:22.240 --> 00:10:26.240]  那個心境自然也會敬甜一點
[00:10:26.240 --> 00:10:29.240]  及後希律的兒子 肥歷
[00:10:29.240 --> 00:10:32.240]  他要美化這個神廟
[00:10:32.240 --> 00:10:34.740]  覺得已經很美 但還不夠
[00:10:34.740 --> 00:10:36.240]  還要整頓多一點
[00:10:36.240 --> 00:10:39.740]  於是後來這個地方就改了名字
[00:10:39.740 --> 00:10:42.240]  就叫做蓋薩尼亞了
[00:10:42.240 --> 00:10:45.240]  就是說 蓋薩的城市
[00:10:45.240 --> 00:10:48.740]  再加上自己的名字叫做 肥立比
[00:10:48.740 --> 00:10:51.240]  他原本是叫肥歷的
[00:10:51.240 --> 00:10:55.240]  所以就叫做 蓋薩尼亞 肥立比
[00:10:55.240 --> 00:10:58.240]  跟蓋薩尼亞有分別的
[00:10:58.240 --> 00:11:00.240]  如果你有機會去以色列的時候
[00:11:00.240 --> 00:11:01.740]  蓋薩尼亞是很美的
[00:11:01.740 --> 00:11:03.240]  是對著海邊
[00:11:03.240 --> 00:11:05.240]  你看到有很美的
[00:11:05.240 --> 00:11:08.240]  當日那些地下水道
[00:11:08.240 --> 00:11:09.740]  去這個地方裡面
[00:11:09.740 --> 00:11:11.740]  甚至現在已經很進步了
[00:11:11.740 --> 00:11:13.740]  有一套很大的地方
[00:11:13.740 --> 00:11:15.740]  給你看一套很簡單的電影
[00:11:15.740 --> 00:11:17.240]  講到這個地方怎麼來
[00:11:17.240 --> 00:11:19.740]  但是去建設的時候
[00:11:19.740 --> 00:11:21.740]  所以是有分別的
[00:11:21.740 --> 00:11:23.740]  蓋薩尼亞 肥立比
[00:11:23.740 --> 00:11:26.240]  跟蓋薩尼亞是有些分別的
[00:11:26.240 --> 00:11:28.740]  不知道你熟不熟悉香港
[00:11:28.740 --> 00:11:30.240]  很簡單舉個例子
[00:11:30.240 --> 00:11:32.240]  我做學生工作
[00:11:32.240 --> 00:11:34.240]  有一次有個學生
[00:11:34.240 --> 00:11:36.740]  來了我們教會
[00:11:36.740 --> 00:11:39.240]  我就問他 誰帶你回來的
[00:11:39.240 --> 00:11:41.740]  他說 你在哪裡讀書的
[00:11:41.740 --> 00:11:46.740]  他就低著頭 說 蓋薩尼亞
[00:11:46.740 --> 00:11:49.740]  我就說 哇 厲害
[00:11:49.740 --> 00:11:52.740]  是名校 很難進去的
[00:11:52.740 --> 00:11:54.740]  他說 不要玩了 牧師
[00:11:54.740 --> 00:11:56.740]  我不是那間蓋薩尼亞
[00:11:56.740 --> 00:11:57.740]  我說 哪一間蓋薩尼亞
[00:11:57.740 --> 00:11:59.240]  大家知道是哪一間嗎
[00:11:59.240 --> 00:12:01.240]  是上水蓋薩尼亞
[00:12:01.240 --> 00:12:03.240]  上水蓋薩尼亞也是名校
[00:12:03.240 --> 00:12:04.740]  劈油的 你明白嗎
[00:12:04.740 --> 00:12:06.740]  所以如果是上水蓋薩尼亞
[00:12:06.740 --> 00:12:09.240]  跟九六的喇沙 大家都叫喇沙
[00:12:09.240 --> 00:12:11.240]  是有很大分別的
[00:12:11.240 --> 00:12:13.240]  我住的大埔區
[00:12:13.240 --> 00:12:16.240]  一間叫加密中學 叫加密柏宇
[00:12:16.240 --> 00:12:17.740]  這一間是Band 1的
[00:12:17.740 --> 00:12:19.740]  另一間叫加密聖道
[00:12:19.740 --> 00:12:21.740]  就低了一兩級的
[00:12:21.740 --> 00:12:22.740]  所以有不同的
[00:12:22.740 --> 00:12:24.240]  所以你記住了
[00:12:24.240 --> 00:12:25.740]  蓋薩尼亞 肥立比
[00:12:25.740 --> 00:12:27.740]  跟蓋薩尼亞是不同的
[00:12:27.740 --> 00:12:31.740]  好了 主耶穌就跟那12個的門徒
[00:12:31.740 --> 00:12:36.240]  在這麼多很宏偉的廟宇
[00:12:36.240 --> 00:12:38.740]  拜不同的神
[00:12:38.740 --> 00:12:41.740]  跟那個君王的地方裡面
[00:12:41.740 --> 00:12:44.740]  跟猶太人會想到過去的歷史
[00:12:44.740 --> 00:12:46.240]  在這個時候
[00:12:46.240 --> 00:12:48.240]  耶穌就在這個地方問他們
[00:12:48.240 --> 00:12:52.740]  你說我是誰呢
[00:12:52.740 --> 00:12:54.740]  你不要忘記
[00:12:54.740 --> 00:12:56.740]  耶穌當時是什麼
[00:12:56.740 --> 00:12:59.240]  他沒有豐厚的財富
[00:12:59.240 --> 00:13:02.240]  被人視為一個木匠的兒子
[00:13:02.240 --> 00:13:05.740]  雖然他教的信息
[00:13:05.740 --> 00:13:08.240]  似乎是有些人很受歡迎
[00:13:08.240 --> 00:13:11.240]  但仍然到無家可歸
[00:13:11.240 --> 00:13:13.240]  甚至有些人開始要迫害他
[00:13:13.240 --> 00:13:15.740]  而且迫害他的人是越來越多
[00:13:15.740 --> 00:13:18.740]  反對的聲音是越來越大
[00:13:18.740 --> 00:13:24.240]  但是耶穌卻是要得到答案
[00:13:24.240 --> 00:13:27.240]  就是你們認為我是誰呢
[00:13:27.240 --> 00:13:28.740]  所以主耶穌將自己放在
[00:13:28.740 --> 00:13:30.740]  這個世界宗教歷史
[00:13:30.740 --> 00:13:33.740]  和很輝煌的背景裡面
[00:13:33.740 --> 00:13:37.740]  邀請他們來跟我比較
[00:13:37.740 --> 00:13:41.740]  門徒認為我是一個怎樣的人
[00:13:41.740 --> 00:13:43.740]  很簡單舉個例
[00:13:43.740 --> 00:13:50.740]  如果我是一個很厲害的遊艇俱樂部裡面
[00:13:50.740 --> 00:13:54.740]  附近有些人坐在桌子裡面
[00:13:54.740 --> 00:14:00.740]  有梁朝偉、有李嘉誠、有四叔
[00:14:00.740 --> 00:14:03.740]  他們都在吃東西
[00:14:03.740 --> 00:14:05.740]  我就問我的信徒
[00:14:05.740 --> 00:14:07.740]  你說我是誰?
[00:14:07.740 --> 00:14:09.740]  如果在這些處境裡比下去的時候
[00:14:09.740 --> 00:14:12.740]  我的社會地位是很卑微的
[00:14:12.740 --> 00:14:14.740]  是不能比的 是不是?
[00:14:14.740 --> 00:14:16.740]  所以你留意到耶穌
[00:14:16.740 --> 00:14:19.740]  把自己放在一個很特別的地方裡面
[00:14:19.740 --> 00:14:22.740]  問門徒我是誰呢?
[00:14:22.740 --> 00:14:26.740]  好了 我看看其他人給他什麼答案
[00:14:26.740 --> 00:14:31.740]  再來看第16章第14節
[00:14:31.740 --> 00:14:35.740]  他們說有人說是施洗的約翰
[00:14:35.740 --> 00:14:37.740]  有人說是以利亞
[00:14:37.740 --> 00:14:39.740]  有人說是耶利米
[00:14:39.740 --> 00:14:41.740]  或是先知裡的一位
[00:14:41.740 --> 00:14:44.740]  耶穌先去問
[00:14:44.740 --> 00:14:48.740]  你們說我是誰呢?
[00:14:48.740 --> 00:14:50.740]  然後引導他們
[00:14:50.740 --> 00:14:54.740]  講出你們個人的看法是怎樣
[00:14:54.740 --> 00:14:59.740]  於是門徒就引述別人對他的看法
[00:14:59.740 --> 00:15:02.740]  其實門徒都給面子的
[00:15:02.740 --> 00:15:06.740]  他只是把一些人正面的看法
[00:15:06.740 --> 00:15:09.740]  都告訴耶穌
[00:15:09.740 --> 00:15:11.740]  當時我已經講了很多人
[00:15:11.740 --> 00:15:13.740]  已經反對耶穌 憎恨耶穌
[00:15:13.740 --> 00:15:15.740]  甚至迫害耶穌
[00:15:15.740 --> 00:15:20.740]  但是門徒就沒有去將這些負面的東西
[00:15:20.740 --> 00:15:24.740]  講出來 要講好這個故事
[00:15:24.740 --> 00:15:25.740]  然後就來大陸去講
[00:15:25.740 --> 00:15:27.740]  那些人來大陸是去稱讚你的
[00:15:27.740 --> 00:15:29.740]  那些人說你是什麼呢?
[00:15:29.740 --> 00:15:32.740]  是施洗約翰 是以利亞
[00:15:32.740 --> 00:15:34.740]  又是耶利米
[00:15:34.740 --> 00:15:37.740]  或者是先知其中的一個
[00:15:37.740 --> 00:15:40.740]  我們又再問一問
[00:15:40.740 --> 00:15:44.740]  為什麼門徒不是說你是以利沙
[00:15:44.740 --> 00:15:46.740]  以利沙就更厲害了
[00:15:46.740 --> 00:15:47.740]  行雙倍的神蹟
[00:15:47.740 --> 00:15:49.740]  或者是摩西呢?
[00:15:49.740 --> 00:15:51.740]  好 原來我們有原因的
[00:15:51.740 --> 00:15:55.740]  第一 就是施洗約翰
[00:15:55.740 --> 00:15:57.740]  很奇怪
[00:15:57.740 --> 00:16:00.740]  施洗約翰是同時代的人
[00:16:00.740 --> 00:16:02.740]  記不記得和耶穌同時出現的
[00:16:02.740 --> 00:16:06.740]  為什麼會說他是施洗約翰呢?
[00:16:06.740 --> 00:16:08.740]  如果我問那些人
[00:16:08.740 --> 00:16:09.740]  你說我是誰呢?
[00:16:09.740 --> 00:16:12.740]  那些人不會說你是梁朝偉
[00:16:12.740 --> 00:16:14.740]  你是梁振英 王才
[00:16:14.740 --> 00:16:15.740]  當然不是 是不是?
[00:16:15.740 --> 00:16:19.740]  因為我們是同時代的 不會這樣說錯的
[00:16:19.740 --> 00:16:21.740]  原來施洗約翰是什麼?
[00:16:21.740 --> 00:16:26.740]  是被猶太人很尊崇的一個宗教人物
[00:16:26.740 --> 00:16:28.740]  記得我曾經說過
[00:16:28.740 --> 00:16:30.740]  在馬拉基書之後
[00:16:30.740 --> 00:16:32.740]  有400年多
[00:16:32.740 --> 00:16:35.740]  就是完全沒有再和這幫人
[00:16:35.740 --> 00:16:40.740]  來大陸有任何的溝通 交往 啟示
[00:16:40.740 --> 00:16:42.740]  所以叫做黑暗時期
[00:16:42.740 --> 00:16:44.740]  因為他們不斷地來大陸背叛神
[00:16:44.740 --> 00:16:46.740]  雖然有宗教的儀式
[00:16:46.740 --> 00:16:49.740]  但是沒有真真正正的敬虔的實意
[00:16:49.740 --> 00:16:53.740]  好了 直到施洗約翰的出生
[00:16:53.740 --> 00:16:55.740]  是一個突破了
[00:16:55.740 --> 00:16:58.740]  就是他的父親撒加利亞
[00:16:58.740 --> 00:17:00.740]  在他獻祭的時候
[00:17:00.740 --> 00:17:01.740]  有天使和他說
[00:17:01.740 --> 00:17:04.740]  你雖然年紀大
[00:17:04.740 --> 00:17:07.740]  但是你和你的妻子將會有一個兒子
[00:17:07.740 --> 00:17:09.740]  這個兒子是神所揀選的
[00:17:09.740 --> 00:17:11.740]  還要起名為約翰
[00:17:11.740 --> 00:17:14.740]  你記不記得撒加利亞就說不是吧
[00:17:14.740 --> 00:17:16.740]  第一就是我這麼老了
[00:17:16.740 --> 00:17:17.740]  哪有兒子啊
[00:17:17.740 --> 00:17:19.740]  第二就是我們族譜裡面
[00:17:19.740 --> 00:17:21.740]  都沒有約翰這個名字的
[00:17:21.740 --> 00:17:24.740]  為什麼要叫做約翰啊
[00:17:24.740 --> 00:17:26.740]  天使就說你這麼多東西說
[00:17:26.740 --> 00:17:28.740]  於是就給了一點點懲罰
[00:17:28.740 --> 00:17:30.740]  叫他做什麼 啞了
[00:17:30.740 --> 00:17:31.740]  記不記得他出來的時候
[00:17:31.740 --> 00:17:41.740]  那些人就很開心 不是因為啞了就不用聽他說道了
[00:17:41.740 --> 00:17:45.740]  而是知道神再一次介入他們的生命當中
[00:17:45.740 --> 00:17:47.740]  所以當施洗約翰一出現的時候
[00:17:47.740 --> 00:17:52.740]  那些人就很重視施洗約翰了
[00:17:52.740 --> 00:17:56.740]  就覺得神再一次的進入他們的裡面
[00:17:56.740 --> 00:18:02.740]  原來他們被視為施洗約翰神再差派來的先知
[00:18:02.740 --> 00:18:05.740]  甚至有些人是什麼呢
[00:18:05.740 --> 00:18:07.740]  就是很尊崇施洗約翰
[00:18:07.740 --> 00:18:10.740]  就好像彌賽亞要來的時候
[00:18:10.740 --> 00:18:14.740]  就會彌帶去怎麼樣呢 出現的
[00:18:14.740 --> 00:18:18.740]  好 我們看看馬帝福音
[00:18:18.740 --> 00:18:20.740]  第14章第一到第二節
[00:18:20.740 --> 00:18:21.740]  我們再彌帶去看
[00:18:21.740 --> 00:18:23.740]  因為那時施洗約翰已經被殺了
[00:18:23.740 --> 00:18:25.740]  好 我們一齊彌帶去看這段經文
[00:18:25.740 --> 00:18:30.740]  那時昏風的王希律正見耶穌的名聲
[00:18:30.740 --> 00:18:35.740]  就對神卜說 這是施洗約翰從死裡復活
[00:18:35.740 --> 00:18:39.740]  所以這些義能從他裡面發出來
[00:18:39.740 --> 00:18:43.740]  看不看到 原來耶穌有很多神蹟
[00:18:43.740 --> 00:18:47.740]  當時那個昏風的王希律就說
[00:18:47.740 --> 00:18:49.740]  啊 有人這麼厲害
[00:18:49.740 --> 00:18:52.740]  是不是施洗約翰死裡面復活
[00:18:52.740 --> 00:18:56.740]  以致降臨在身上的能力
[00:18:56.740 --> 00:18:58.740]  我們中國人就比較熟悉
[00:18:58.740 --> 00:19:01.740]  我們的鬼故鬼上身
[00:19:01.740 --> 00:19:03.740]  就是鬼上我們身
[00:19:03.740 --> 00:19:05.740]  那就可以做很多事情 是不是
[00:19:05.740 --> 00:19:10.740]  他就以為施洗約翰上了耶穌的身
[00:19:10.740 --> 00:19:13.740]  那你想想 原來連這個外邦的王
[00:19:13.740 --> 00:19:15.740]  都會有這個看法
[00:19:15.740 --> 00:19:16.740]  那是什麼意思呢
[00:19:16.740 --> 00:19:18.740]  施洗約翰為什麼會死呢
