
[00:00:00.000 --> 00:00:01.880]  再和大家說一聲早安
[00:02:06.800 --> 00:02:09.760]  他們覺得看到媽媽平時都是炒蛋
[00:02:09.760 --> 00:02:11.520]  煎煙肉
[00:02:11.520 --> 00:02:12.640]  焗多士
[00:02:12.640 --> 00:02:14.160]  塗麵包這樣很容易的
[00:02:14.160 --> 00:02:15.920]  所以他們也決定要這樣做
[00:02:15.920 --> 00:02:19.520]  所以在那天的母親節的星期日早上
[00:02:19.520 --> 00:02:21.280]  當爸爸媽媽仍然沒有起床的時候
[00:02:21.280 --> 00:02:22.960]  他們兩個已經敲門了
[00:02:22.960 --> 00:02:24.480]  爸爸媽媽我們要進來
[00:02:24.480 --> 00:02:25.920]  一開門的時候
[00:02:25.920 --> 00:02:30.080]  兩個小孩子就送上了兩杯鮮榨的橙汁
[00:02:30.080 --> 00:02:34.400]  也在後花園裡面摘了一枝玫瑰在托盤上
[00:02:34.400 --> 00:02:36.560]  做了一份最新鮮的報紙
[00:02:36.560 --> 00:02:40.640]  你知道他們外國人都很流行這樣去看報紙
[00:02:40.640 --> 00:02:42.240]  他們就和爸爸媽媽說
[00:02:42.240 --> 00:02:44.080]  媽媽今天是母親節
[00:02:44.080 --> 00:02:45.040]  母親節快樂
[00:02:45.040 --> 00:02:46.720]  你們先不要下床
[00:02:46.720 --> 00:02:50.240]  等我們送上酒店級五星級服務的早餐
[00:02:50.240 --> 00:02:53.040]  就請你們留在床上看報紙
[00:02:53.040 --> 00:02:54.880]  早餐很快就會送上來了
[00:02:54.880 --> 00:02:56.400]  爸爸媽媽很開心
[00:02:56.400 --> 00:02:59.120]  如果你是爸爸媽媽
[00:02:59.120 --> 00:03:00.720]  你們的子女都是這樣
[00:03:00.720 --> 00:03:05.440]  他們乖乖的留在床上等候早餐遊戲
[00:03:05.440 --> 00:03:07.600]  他們在看報紙很安靜
[00:03:07.600 --> 00:03:11.760]  但已經聽到外面廚房又打破東西
[00:03:11.760 --> 00:03:13.840]  但爸爸媽媽仍然留在床上
[00:03:13.840 --> 00:03:16.480]  很安靜的等候早餐出現
[00:03:16.480 --> 00:03:17.600]  過了一會兒
[00:03:17.600 --> 00:03:19.120]  兩兄弟得意忘形
[00:03:19.120 --> 00:03:23.440]  好像操兵一樣慢慢走進廚房當中
[00:03:23.440 --> 00:03:26.560]  捧著兩盤熱騰騰的好菜
[00:03:26.560 --> 00:03:28.720]  嘩,是什麼好菜式呢?
[00:03:28.720 --> 00:03:30.560]  就是炒到十分鐘
[00:03:30.560 --> 00:03:31.920]  滷了的蛋
[00:03:31.920 --> 00:03:33.200]  煎黑了的煙肉
[00:03:33.200 --> 00:03:35.440]  和焗到焦了的麵包
[00:03:35.440 --> 00:03:37.040]  但爸爸媽媽看到
[00:03:37.040 --> 00:03:38.640]  嘩,正啊
[00:03:38.640 --> 00:03:40.080]  好像眼睛發光一樣
[00:03:40.080 --> 00:03:41.600]  嘩,狼吞虎嚥地吃
[00:03:41.600 --> 00:03:43.440]  一邊吃嘩嘩,好味啊好味啊
[00:03:43.440 --> 00:03:47.360]  從來沒吃過這麼好吃的早餐
[00:03:47.360 --> 00:03:49.760]  如果你的子女
[00:03:49.760 --> 00:03:52.480]  第一次這樣送一份早餐給你的時候
[00:03:52.480 --> 00:03:55.200]  不知道你會覺得怎樣呢?
[00:03:55.200 --> 00:03:56.720]  為什麼這麼好吃呢?
[00:03:56.720 --> 00:03:58.400]  因為當中有愛
[00:03:58.400 --> 00:04:01.440]  愛就是一個最神奇美妙的調味料
[00:04:01.440 --> 00:04:04.880]  連焦了的麵包都會覺得很好吃
[00:04:04.880 --> 00:04:06.880]  作者提醒我們
[00:04:06.880 --> 00:04:08.000]  在世界上
[00:04:08.000 --> 00:04:11.040]  這位作者去了很多不同的地方
[00:04:11.040 --> 00:04:13.280]  去觀摩不同教會的崇拜
[00:04:13.280 --> 00:04:14.400]  的確
[00:04:14.400 --> 00:04:18.880]  很多崇拜很多教會都有很出色的優秀的表現
[00:04:18.880 --> 00:04:22.400]  成為了很多教會要學習的典範
[00:04:22.400 --> 00:04:24.160]  崇拜的榜樣
[00:04:24.160 --> 00:04:25.920]  但作者提醒我們
[00:04:25.920 --> 00:04:28.800]  即使我們崇拜做到最好的時候
[00:04:28.800 --> 00:04:33.200]  也只不過是一個像剛才的母親節早餐一樣
[00:04:33.200 --> 00:04:36.400]  我們其實都是一班侍奉的業餘者
[00:04:36.400 --> 00:04:38.640]  愛好業餘者的搞作
[00:04:38.640 --> 00:04:41.200]  但只是出於愛的奉上
[00:04:41.200 --> 00:04:44.640]  就像小孩子在廚房裡面
[00:04:44.640 --> 00:04:48.000]  無論我們的祈禱可能是過熱
[00:04:48.000 --> 00:04:51.040]  或者我的講道是半生不熟
[00:04:51.040 --> 00:04:54.480]  我們的敬拜行動可能是甩甩漏漏
[00:04:54.480 --> 00:04:56.560]  但只要是愛的奉上
[00:04:56.560 --> 00:05:00.000]  我們的天賦也會起源
[00:05:00.000 --> 00:05:02.880]  接著作者也提出了另一個的比喻
[00:05:02.880 --> 00:05:05.440]  是另一位崇拜學者的比喻
[00:05:05.440 --> 00:05:09.840]  他用小孩子來比喻我們作為崇拜的敬拜者
[00:05:09.840 --> 00:05:11.840]  但他用了另一個格調
[00:05:11.840 --> 00:05:17.920]  他說其實崇拜也是一個極之危險的時刻
[00:05:17.920 --> 00:05:22.480]  就像一個小孩子在地板上玩化學實驗
[00:05:22.480 --> 00:05:26.720]  拿著一個黃色的炸藥隨時要謀殺主義的崇拜
[00:05:26.720 --> 00:05:29.360]  就像現在的北韓
[00:05:29.360 --> 00:05:32.880]  有個像小孩子一樣隨時要玩火
[00:05:32.880 --> 00:05:35.200]  隨時挑起戰爭
[00:05:35.200 --> 00:05:36.800]  其實是什麼意思呢?
[00:05:36.800 --> 00:05:39.040]  這樣的比喻提醒我們什麼呢?
[00:05:39.040 --> 00:05:41.440]  我們有沒有想過我們經常在敬拜的時候
[00:05:41.440 --> 00:05:43.440]  提醒主啊,祢臨在我們當中
[00:05:43.440 --> 00:05:45.440]  請上帝在我們裡面
[00:05:45.440 --> 00:05:48.960]  很容易地邀請上帝在我們當中
[00:05:48.960 --> 00:05:51.360]  但可能我們會忘記了
[00:05:51.360 --> 00:05:55.760]  我們只是在一個很跌落深谷的邊緣也不清楚
[00:05:55.760 --> 00:05:57.760]  可能大家還沒聽明白
[00:05:57.760 --> 00:06:00.480]  其實我們一直祈禱求神臨在我們當中
[00:06:00.480 --> 00:06:02.880]  我們有沒有想過我們所敬拜的
[00:06:02.880 --> 00:06:04.880]  禱告的對象是哪一位呢?
[00:06:04.880 --> 00:06:07.440]  我們隨隨便便請神在我們當中
[00:06:07.440 --> 00:06:10.720]  我們所敬拜禱告的對象就是那位
[00:06:10.720 --> 00:06:13.920]  創天造的主,由無變有的主
[00:06:13.920 --> 00:06:16.400]  祂能夠令到月亮星宿歌唱
[00:06:16.400 --> 00:06:18.400]  祂也能夠粉碎烈國
[00:06:18.400 --> 00:06:21.200]  懲罰暴君,震動大地
[00:06:21.200 --> 00:06:23.440]  那位三一的上帝
[00:06:23.440 --> 00:06:26.720]  祂一句話就能夠令到整個宇宙世界毀滅
[00:06:26.720 --> 00:06:30.640]  我們只是在和這位上帝去敬拜
[00:06:30.640 --> 00:06:32.640]  正如在《春埃及記》
[00:06:32.640 --> 00:06:35.200]  當摩西遇見上帝的時候
[00:06:35.200 --> 00:06:38.160]  神對摩西說:你不要近前來
[00:06:38.160 --> 00:06:42.400]  你腳上所穿的鞋要脫下來
[00:06:42.400 --> 00:06:46.080]  因為你所站的就是聖地
[00:06:46.080 --> 00:06:49.600]  當我們今天崇拜開始的時候
[00:06:49.600 --> 00:06:52.240]  仍然匆匆忙忙地走進禮堂
[00:06:52.240 --> 00:06:55.040]  我們在禮堂裡面仍然可能在談論
[00:06:55.040 --> 00:06:58.400]  待會崇拜之後去哪裏吃飯
[00:06:58.400 --> 00:07:02.400]  或者在想下次再有假期的時候去哪裏旅行
[00:07:02.400 --> 00:07:05.600]  我們要注意到我們這位神聖的上帝
[00:07:05.600 --> 00:07:11.200]  宇宙的大君王已經臨隔在我們崇拜當中
[00:07:11.200 --> 00:07:15.440]  這位崇拜學者更加建議崇拜師事招待最好
[00:07:15.440 --> 00:07:19.120]  每個人參與崇拜不單要派一份粥餡給他
[00:07:19.120 --> 00:07:22.720]  更加要給他一個救生衣和閃光燈
[00:07:22.720 --> 00:07:24.000]  為什麼呢?
[00:07:24.000 --> 00:07:28.400]  更加要用皮鞭鞭好好坐在裏面
[00:07:28.400 --> 00:07:30.880]  因為我們敬拜的上帝
[00:07:30.880 --> 00:07:34.560]  可能是因為我們對祂的不敬、傲慢
[00:07:34.560 --> 00:07:35.920]  我們的不認真
[00:07:35.920 --> 00:07:39.680]  忽然就會大發雷霆在我們當中
[00:07:39.680 --> 00:07:42.560]  讓我們好好思想崇拜對我們的意義
[00:07:42.560 --> 00:07:44.320]  我們應該怎樣去敬拜我們的主
[00:07:44.320 --> 00:07:46.320]  我們同心禱告
[00:07:46.320 --> 00:07:47.600]  秋天父我們感謝祢
[00:07:47.600 --> 00:07:51.840]  今天讓我們能夠一齊回到教會去敬拜讚美祢
[00:07:51.840 --> 00:07:55.760]  當我們去參與崇拜成為一個敬拜者的時候
[00:07:55.760 --> 00:07:58.080]  求上帝一定教導我們
[00:07:58.080 --> 00:08:01.360]  透過今天的聖經、上帝的話語
[00:08:01.360 --> 00:08:04.000]  透過你揀選的僕人
[00:08:04.000 --> 00:08:08.160]  讓你的話語能夠進入我們內心
[00:08:08.160 --> 00:08:11.600]  求聖靈打開我們每人耳朵、熟練的心窗
[00:08:11.600 --> 00:08:14.400]  讓你的話語能夠轉化我們的生命
[00:08:14.400 --> 00:08:16.480]  又讓我作為主的僕人
[00:08:16.480 --> 00:08:19.040]  當我去分享上帝你的道的時候
[00:08:19.040 --> 00:08:21.120]  是按著正義分解
[00:08:21.120 --> 00:08:23.680]  有聖靈你的帶領和使用
[00:08:23.680 --> 00:08:28.080]  以致我只是上帝你一個私人的工具
[00:08:28.080 --> 00:08:32.400]  讓上帝的話語就叫我流通到每一個弟兄姐妹的心裏
[00:08:32.400 --> 00:08:34.160]  求上帝你親切的帶領
[00:08:34.160 --> 00:08:34.960]  禱告、教託
[00:08:34.960 --> 00:08:37.120]  奉耶穌基督得四名字祈求
[00:08:37.120 --> 00:08:38.480]  阿們
[00:08:38.480 --> 00:08:39.920]  我今天會用三段經文
[00:08:39.920 --> 00:08:44.800]  也會和大家去宣讀我們崇拜宣言的其中三段
[00:08:44.800 --> 00:08:47.760]  第一段經文揀選了《以弗所書》五章十八至二十一節
[00:08:47.760 --> 00:08:48.880]  我請大家一起幫我讀
[00:08:48.880 --> 00:08:50.480]  一、二、三
[00:08:50.480 --> 00:09:00.720]  「不要醉酒,眾詞靈歌彼此對說」
[00:09:00.720 --> 00:09:03.280]  「勾唱心和地讚美主」
[00:09:03.280 --> 00:09:06.160]  「凡事要奉我們主耶穌基督的名」
[00:09:06.160 --> 00:09:08.400]  「常常感謝父神」
[00:09:08.400 --> 00:09:13.200]  「又當全敬畏基督的心彼此信服」
[00:09:13.200 --> 00:09:14.080]  因為有三段經文
[00:09:14.080 --> 00:09:19.360]  所以我不可以很詳細將每段經文的背景交代得太詳細
[00:09:19.360 --> 00:09:22.800]  但我相信這段經文是大家很熟悉的《以弗所書》
[00:09:22.800 --> 00:09:27.440]  保羅用醉酒和聖靈充滿作了一個對比
[00:09:27.440 --> 00:09:29.520]  可能你會覺得兩樣東西都很不相伯仲
[00:09:29.520 --> 00:09:33.760]  醉酒、聖靈充滿是神聖的
[00:09:33.760 --> 00:09:36.400]  不知道大家有沒有經歷過醉酒的經歷
[00:09:36.400 --> 00:09:38.000]  我當然沒有經歷過
[00:09:38.000 --> 00:09:41.040]  但我相信那個人可能是完全失去知覺
[00:09:41.040 --> 00:09:42.800]  被肉體情慾所操控
[00:09:42.800 --> 00:09:43.600]  失去了理智
[00:09:43.600 --> 00:09:46.640]  所以說酒能使人放蕩
[00:09:46.640 --> 00:09:49.760]  但保羅想比較的是另一種生活態度
[00:09:49.760 --> 00:09:52.400]  就是我們不要被肉體操控
[00:09:52.400 --> 00:09:55.440]  而是願意被聖靈充滿
[00:09:55.440 --> 00:09:58.480]  將自己交給聖靈去掌管
[00:09:58.480 --> 00:10:02.800]  「聖靈充滿」這個字是帶著一個現狀的時態
[00:10:02.800 --> 00:10:06.240]  意思就是說不是這一刻做完就一次過
[00:10:06.240 --> 00:10:08.080]  而是不斷持續的
[00:10:08.080 --> 00:10:10.320]  而且帶有一個命令的語句
[00:10:10.320 --> 00:10:13.760]  是希望讀者,即以弗所教會,也包括我們
[00:10:13.760 --> 00:10:16.000]  都願意被聖靈充滿
[00:10:16.000 --> 00:10:17.520]  和一個被動詞
[00:10:17.520 --> 00:10:18.880]  意思就是說
[00:10:18.880 --> 00:10:21.280]  不是說你要被聖靈充滿,聖靈要充滿你
[00:10:21.280 --> 00:10:23.280]  而是上帝的恩典
[00:10:23.280 --> 00:10:26.400]  聖靈就會藉著神的恩典
[00:10:26.400 --> 00:10:28.400]  充滿在我們當中
[00:10:28.400 --> 00:10:30.400]  怎樣才算是被聖靈充滿呢?
[00:10:30.400 --> 00:10:32.800]  這個我有一點點的經歷
[00:10:32.800 --> 00:10:35.600]  可能用一個游泳的比喻會比較容易
[00:10:35.600 --> 00:10:39.520]  有沒有人是懂得游泳的?
[00:10:39.520 --> 00:10:42.080]  應該是誰不懂得游泳的?
[00:10:42.080 --> 00:10:43.920]  可能你比較少這樣的經驗
[00:10:43.920 --> 00:10:45.440]  我的經驗就是
[00:10:45.440 --> 00:10:47.440]  去到海灘
[00:10:47.440 --> 00:10:50.400]  當你完全放鬆自己
[00:10:50.400 --> 00:10:52.800]  慢慢你就會浮在水面
[00:10:52.800 --> 00:10:54.800]  可能有些人會很害怕
[00:10:54.800 --> 00:10:58.000]  你們熟悉水性會比較容易做到
[00:10:58.000 --> 00:11:00.000]  就好像你願意放鬆自己
[00:11:00.000 --> 00:11:01.280]  讓聖靈帶著你
[00:11:01.280 --> 00:11:02.880]  聖靈就好像一個水
[00:11:02.880 --> 00:11:04.880]  托著你浮在水面一樣
[00:11:04.880 --> 00:11:06.880]  讓聖靈充滿你的時候
[00:11:06.880 --> 00:11:10.560]  就是由聖靈帶著你去做合神心意的事
[00:11:10.560 --> 00:11:12.560]  聖靈是誰?
[00:11:12.560 --> 00:11:15.600]  好像我們在教會裡比較少提
[00:11:15.600 --> 00:11:16.720]  一提到聖靈
[00:11:16.720 --> 00:11:19.120]  就會令人想起那些靈恩派
[00:11:19.120 --> 00:11:23.120]  嘰哩咕嚕,講方言,哭哭啼啼
[00:11:23.120 --> 00:11:26.400]  所以我們方派就比較少提聖靈
[00:11:26.400 --> 00:11:27.600]  但其實
[00:11:27.600 --> 00:11:31.360]  聖靈是三維一體上帝的一個很重要的位分
[00:11:31.360 --> 00:11:32.640]  位格
[00:11:32.640 --> 00:11:34.640]  是我們要敬拜的對象
[00:11:34.640 --> 00:11:36.960]  當耶穌要升天之前
[00:11:36.960 --> 00:11:40.800]  祂就求天父差遣聖靈進入我們每個人的內心
[00:11:40.800 --> 00:11:43.840]  所以當你相信主耶穌那一刻
[00:11:43.840 --> 00:11:45.840]  聖靈就在你的心裡面
[00:11:45.840 --> 00:11:47.840]  所以現在聖靈在不在你心裡面?
[00:11:47.840 --> 00:11:49.840]  是,在你心裡面
[00:11:49.840 --> 00:11:50.880]  要肯定一點
[00:11:50.880 --> 00:11:54.080]  雖然有時候感受不到
[00:11:54.080 --> 00:11:55.680]  但只要你願意
[00:11:55.680 --> 00:11:57.680]  好像剛才的說法在水裡面
[00:11:57.680 --> 00:11:58.880]  讓你的生命
[00:11:58.880 --> 00:12:01.840]  讓你的靈交給聖靈去掌握的時候
[00:12:01.840 --> 00:12:03.840]  你慢慢就會感受得到
[00:12:03.840 --> 00:12:06.480]  在經文裡面我們要被聖靈充滿
[00:12:06.480 --> 00:12:08.480]  在這個主動詞底下
[00:12:08.480 --> 00:12:11.040]  有四個詞彙在裡面出現
[00:12:11.040 --> 00:12:13.040]  包括我們要口唱心和
[00:12:13.040 --> 00:12:14.240]  是第一
[00:12:14.240 --> 00:12:15.840]  讚美主是第二
[00:12:15.840 --> 00:12:18.240]  第三是要感謝父神
[00:12:18.240 --> 00:12:20.240]  第四是要彼此信服
[00:12:20.240 --> 00:12:22.240]  而且彼此
[00:12:22.240 --> 00:12:23.920]  這個詞出現了兩次
[00:12:23.920 --> 00:12:25.920]  彼此對說,彼此信服
[00:12:25.920 --> 00:12:28.320]  這個彼此的詞令我很深體會
[00:12:28.320 --> 00:12:30.320]  特別在八號風球
[00:12:30.320 --> 00:12:35.360]  我們主的崇拜都試過在這個暑假有兩次停了
[00:12:35.360 --> 00:12:37.360]  大家沒有回來
[00:12:37.360 --> 00:12:39.360]  其實有人會回來的
[00:12:39.360 --> 00:12:40.800]  我也回來
[00:12:40.800 --> 00:12:42.800]  見到沒有人
[00:12:42.800 --> 00:12:43.680]  都不知道怎麼敬拜
[00:12:43.680 --> 00:12:46.160]  但感謝主有兩位弟兄姊妹都回來
[00:12:46.160 --> 00:12:47.280]  我們可以一起
[00:12:47.280 --> 00:12:49.040]  一個群體性的敬拜
[00:12:49.040 --> 00:12:51.040]  彼此對說
[00:12:51.040 --> 00:12:52.480]  口唱心和讚美主
[00:12:52.480 --> 00:12:53.920]  一個人怎麼敬拜呢
[00:12:53.920 --> 00:12:56.960]  一個人可能回家去靈修禱告讀經
[00:12:56.960 --> 00:13:00.800]  但是敬拜崇拜是一個群體性的集會
[00:13:00.800 --> 00:13:03.600]  需要弟兄姊妹回來彼此對說
[00:13:03.600 --> 00:13:05.920]  彼此對說,口唱心和
[00:13:05.920 --> 00:13:08.320]  這個口唱心和原文的意思就是
[00:13:08.320 --> 00:13:12.000]  用我們去說出眾讚神的字句
[00:13:12.000 --> 00:13:15.040]  用口說出眾讚神的字句
[00:13:15.040 --> 00:13:17.440]  當然可能會有音樂陪襯
[00:13:17.440 --> 00:13:19.440]  但其實最重要的是什麼
[00:13:19.440 --> 00:13:22.960]  是你所說的話是眾讚神的字句
[00:13:22.960 --> 00:13:26.480]  帶出了一點就是原來音樂不是最重要的
[00:13:26.480 --> 00:13:29.680]  音樂的風格不是最重要的
[00:13:29.680 --> 00:13:32.320]  當我們教會在七月八月份
[00:13:32.320 --> 00:13:33.840]  我們請了劉亦偉傳道
[00:13:33.840 --> 00:13:37.680]  跟我們進行一個崇拜更新的課程訓練
[00:13:37.680 --> 00:13:40.880]  他其中提到教會的詩歌歷史
[00:13:40.880 --> 00:13:42.800]  原來在今時今日
[00:13:42.800 --> 00:13:44.800]  我們現代的流行曲是怎樣的
[00:13:44.800 --> 00:13:48.160]  你覺得是先有音樂還是先有歌詞
[00:13:48.160 --> 00:13:50.720]  多數是先有音樂的
[00:13:50.720 --> 00:13:51.680]  有一個作曲家
[00:13:51.680 --> 00:13:54.000]  譬如我比較熟悉的顧家輝
[00:13:54.000 --> 00:13:56.800]  他作了一首歌交給黃之謙填詞
[00:13:56.800 --> 00:13:59.840]  但在我們基督教的詩歌歷史裡面
[00:13:59.840 --> 00:14:01.200]  是相反的
[00:14:01.200 --> 00:14:04.960]  先有歌詞,後有詩歌
[00:14:04.960 --> 00:14:07.600]  當然近幾十年未必是這樣
[00:14:07.600 --> 00:14:10.160]  但之前的歷史大部分都是這樣
[00:14:10.160 --> 00:14:14.240]  而歌詞多數是出於上帝的華語聖經
[00:14:14.240 --> 00:14:17.040]  先有一個很正確的神學思想的歌詞
[00:14:17.040 --> 00:14:19.680]  然後請音樂家套上音樂
[00:14:19.680 --> 00:14:25.680]  以致我們能夠在眾讚上帝的歌曲裡面有旋律
[00:14:25.680 --> 00:14:31.840]  所以讓我們看到音樂在眾讚裡面是一個輔助的角色
[00:14:31.840 --> 00:14:33.200]  不是主導的角色
[00:14:33.200 --> 00:14:34.400]  但很有趣的
[00:14:34.400 --> 00:14:37.360]  當我們有時有些新朋友打來教會
[00:14:37.360 --> 00:14:39.120]  想參與崇拜的就會問
[00:14:39.120 --> 00:14:42.080]  你們崇拜的音樂風格是什麼
[00:14:42.080 --> 00:14:45.440]  如果風格不適合他
[00:14:45.440 --> 00:14:49.120]  他可能會說我再想想
[00:14:49.120 --> 00:14:52.080]  有時傳統音樂風格或現代音樂風格
[00:14:52.080 --> 00:14:55.600]  竟然取決於是否回到崇拜的原因
[00:14:55.600 --> 00:14:59.600]  似乎我們真的有時被音樂主導過龍
[00:14:59.600 --> 00:15:01.920]  所以我口唱生活想帶出的是
[00:15:01.920 --> 00:15:06.000]  我們在崇拜唱的時候
[00:15:06.000 --> 00:15:11.040]  唱出眾讚上帝的歌曲裡面的詞是最重要的
[00:15:11.040 --> 00:15:13.280]  當然也不會忽略音樂
[00:15:13.280 --> 00:15:15.440]  所以我們讚美這個詞在原文
[00:15:15.440 --> 00:15:21.440]  都說會用音樂、樂器或琴弦去奏出一些音樂
[00:15:21.440 --> 00:15:27.200]  讓我們能夠在音樂之下唱出眾讚上帝的字句
[00:15:27.200 --> 00:15:29.760]  還有感謝和信服
[00:15:29.760 --> 00:15:32.080]  但當我們說到感謝和信服的時候
[00:15:32.080 --> 00:15:33.920]  我們要留意一件事
[00:15:33.920 --> 00:15:36.000]  這裡說我們怎樣才能夠感謝父神
[00:15:36.000 --> 00:15:37.120]  在第20節說
[00:15:37.120 --> 00:15:42.320]  凡事都要奉我們主耶穌基督的名去感謝父神
[00:15:42.320 --> 00:15:45.040]  我們為什麼能夠感謝父神呢
[00:15:45.040 --> 00:15:47.280]  是因為奉了主耶穌基督的名
[00:15:47.280 --> 00:15:48.720]  如果沒有主耶穌基督
[00:15:48.720 --> 00:15:51.120]  我們仍然不認識我們的天父
[00:15:51.120 --> 00:15:54.320]  我們仍然像流浪的罪人一樣
[00:15:54.320 --> 00:15:58.320]  但因為耶穌基督寫在十字架上的「成就救恩」
[00:15:58.320 --> 00:16:01.360]  讓我們恢復與天父神異類的身份
[00:16:01.360 --> 00:16:04.720]  我們才能夠凡事去感謝父神
[00:16:04.720 --> 00:16:07.360]  有一節我讀到的時候覺得很奇妙
[00:16:07.360 --> 00:16:10.960]  他說要當傳敬畏基督的心彼此信服
[00:16:10.960 --> 00:16:12.400]  信服上帝我就很明白了
[00:16:12.400 --> 00:16:15.600]  為什麼我們在第一次會之間能夠彼此信服呢
[00:16:15.600 --> 00:16:19.840]  原來在二弗所書後面更加會提及
[00:16:19.840 --> 00:16:21.280]  妻子要信服丈夫
[00:16:21.280 --> 00:16:23.520]  僕人要信服主人等等
[00:16:23.520 --> 00:16:25.360]  為什麼能夠彼此信服呢
[00:16:25.360 --> 00:16:28.160]  因為要傳遞敬畏基督的心
[00:16:28.160 --> 00:16:29.920]  也是因為耶穌基督
[00:16:29.920 --> 00:16:31.360]  我們因為耶穌基督
[00:16:31.360 --> 00:16:34.560]  成為教會的元首、教會的頭
[00:16:34.560 --> 00:16:37.360]  我們弟兄姊妹就好像教會的身體一部分
[00:16:37.360 --> 00:16:38.640]  就是因為連於耶穌基督
[00:16:38.640 --> 00:16:41.200]  我們身體之間要彼此信服
[00:16:41.200 --> 00:16:43.040]  我們的手要與腳配合
[00:16:43.040 --> 00:16:46.800]  我們的眼要與我們的耳配合等等
[00:16:46.800 --> 00:16:51.040]  手腳眼耳鼻身體五官
[00:16:51.040 --> 00:16:52.320]  身體要彼此信服
[00:16:52.320 --> 00:16:54.240]  不然身體會怎樣呢
[00:16:54.240 --> 00:16:55.120]  會生病
[00:16:55.120 --> 00:16:55.920]  會有問題
[00:16:55.920 --> 00:16:57.120]  或者以為你神經病
[00:16:57.120 --> 00:16:59.120]  手亂打自己
[00:16:59.120 --> 00:17:03.200]  所以原來我們能夠感謝
[00:17:03.200 --> 00:17:04.240]  能夠信服
[00:17:04.240 --> 00:17:07.680]  都是因為主耶穌基督的名
[00:17:07.680 --> 00:17:11.120]  和敬畏耶穌基督的心
[00:17:11.120 --> 00:17:14.080]  而最重要的就是我們在崇拜當中
[00:17:14.080 --> 00:17:16.720]  帶出我們敬拜上帝的情懷
[00:17:16.720 --> 00:17:18.080]  口唱心和
[00:17:18.080 --> 00:17:19.280]  讚美主
[00:17:19.280 --> 00:17:20.480]  感謝父神
[00:17:20.480 --> 00:17:21.840]  彼此信服
[00:17:21.840 --> 00:17:23.600]  其實我們還有很多的表達
[00:17:23.600 --> 00:17:26.640]  可以在我們崇拜當中表達的情懷
