
[00:00:00.000 --> 00:00:03.500]  OK,那麼今天我們來到一個新的講道的系列
[00:05:04.500 --> 00:05:05.500]  不會 乖跟不乖
[00:05:05.500 --> 00:05:06.500]  你就是他父母
[00:05:06.500 --> 00:05:07.500]  你永遠是他父母
[00:05:07.500 --> 00:05:09.500]  他永遠是你孩子
[00:05:09.500 --> 00:05:13.500]  他說婚姻剛好就是從客戶關係
[00:05:13.500 --> 00:05:17.500]  轉變成一個約的關係的一個過程
[00:05:17.500 --> 00:05:19.500]  他說那張紙是告訴你
[00:05:19.500 --> 00:05:22.500]  現在你們從客戶關係
[00:05:22.500 --> 00:05:24.500]  開始變成約的關係了
[00:05:24.500 --> 00:05:26.500]  有法律的約束
[00:05:26.500 --> 00:05:27.500]  不可以說隨便說
[00:05:27.500 --> 00:05:29.500]  今天我看到一個比較年輕的
[00:05:29.500 --> 00:05:31.500]  好像家境也比你好
[00:05:31.500 --> 00:05:33.500]  那我就走了就跟他了
[00:05:33.500 --> 00:05:35.500]  那你還是停留在客戶關係
[00:05:35.500 --> 00:05:37.500]  就是你跟Cafe Latte的關係差不多
[00:05:37.500 --> 00:05:39.500]  所以他說那張紙很重要
[00:05:39.500 --> 00:05:41.500]  因為那張紙提醒你說
[00:05:41.500 --> 00:05:43.500]  現在你們的關係
[00:05:43.500 --> 00:05:45.500]  從客戶關係轉到
[00:05:45.500 --> 00:05:47.500]  一個永恆約的關係
[00:05:47.500 --> 00:05:49.500]  那麼這個關係跟以前就不一樣
[00:05:49.500 --> 00:05:50.500]  為什麼要提這個
[00:05:50.500 --> 00:05:54.500]  因為前面必須要先提耶穌基督
[00:05:54.500 --> 00:05:56.500]  再提這個才make sense
[00:05:56.500 --> 00:05:58.500]  因為他前面告訴我們說
[00:05:58.500 --> 00:06:01.500]  原來主耶穌基督跟我們的關係
[00:06:01.500 --> 00:06:03.500]  也是一個約的關係
[00:06:03.500 --> 00:06:06.500]  如果主跟你的關係不是約的關係
[00:06:06.500 --> 00:06:07.500]  是客戶關係
[00:06:07.500 --> 00:06:08.500]  你哪一天乖
[00:06:08.500 --> 00:06:10.500]  敬拜神的時候非常的
[00:06:10.500 --> 00:06:12.500]  那個禮拜又有靈修有禱告
[00:06:12.500 --> 00:06:13.500]  又準時來教會
[00:06:13.500 --> 00:06:15.500]  又十一奉獻非常忠心
[00:06:15.500 --> 00:06:16.500]  那麼那個禮拜
[00:06:16.500 --> 00:06:18.500]  神對你不錯
[00:06:18.500 --> 00:06:20.500]  神覺得你是祂的兒女
[00:06:20.500 --> 00:06:21.500]  改天你不乖了
[00:06:21.500 --> 00:06:23.500]  你就不是祂兒女
[00:06:23.500 --> 00:06:25.500]  那就不是約的關係
[00:06:25.500 --> 00:06:27.500]  是客戶的關係
[00:06:27.500 --> 00:06:30.500]  所以因為我們之所以要尊重婚約
[00:06:30.500 --> 00:06:33.500]  是因為我們的神是這樣對我們
[00:06:33.500 --> 00:06:36.500]  神對我們每一個只要是祂的兒女
[00:06:36.500 --> 00:06:38.500]  對神來說就是一個約的關係
[00:06:38.500 --> 00:06:40.500]  所以因為有這個關係
[00:06:40.500 --> 00:06:42.500]  我們才會說懂得說
[00:06:42.500 --> 00:06:43.500]  我跟其他人相處的時候
[00:06:43.500 --> 00:06:45.500]  我開始從一個客戶關係
[00:06:45.500 --> 00:06:49.500]  懂得把它當成是一個約的關係來相處
[00:06:49.500 --> 00:06:50.500]  就不會說他不乖
[00:06:50.500 --> 00:06:52.500]  他怎麼哪一天講一句話得罪我
[00:06:52.500 --> 00:06:54.500]  又再也不理他
[00:06:54.500 --> 00:06:56.500]  你就懂得說怎麼去容忍
[00:06:56.500 --> 00:06:57.500]  怎麼去包容
[00:06:57.500 --> 00:06:59.500]  怎麼去赦免
[00:06:59.500 --> 00:07:01.500]  饒恕你身邊的過犯
[00:07:01.500 --> 00:07:05.500]  這就是為什麼保羅總是任何的書信
[00:07:05.500 --> 00:07:08.500]  一定先花時間告訴你耶穌基督是誰
[00:07:08.500 --> 00:07:09.500]  祂為你做了什麼
[00:07:09.500 --> 00:07:10.500]  為什麼你需要這樣做
[00:07:10.500 --> 00:07:12.500]  然後再告訴你說
[00:07:12.500 --> 00:07:14.500]  接下來你應該這樣應用
[00:07:14.500 --> 00:07:16.500]  因為如果我們沒經歷過
[00:07:16.500 --> 00:07:18.500]  神跟你的關係這麼美好
[00:07:18.500 --> 00:07:19.500]  你就不懂得說
[00:07:19.500 --> 00:07:21.500]  對人的時候是這樣對人
[00:07:21.500 --> 00:07:22.500]  所以這是有關係
[00:07:22.500 --> 00:07:25.500]  那麼今天我們會繼續往下看
[00:07:25.500 --> 00:07:28.500]  今天我們上次我們看完一些負面的
[00:07:28.500 --> 00:07:30.500]  保羅都說這五樣東西不要做
[00:07:30.500 --> 00:07:32.500]  今天我們來看五樣正面的
[00:07:32.500 --> 00:07:34.500]  就是這五樣東西你們需要做
[00:07:34.500 --> 00:07:37.500]  那麼第一點我想跟大家分享的是
[00:07:37.500 --> 00:07:39.500]  一個新的人際關係
[00:07:39.500 --> 00:07:40.500]  在保羅告訴我們說
[00:07:40.500 --> 00:07:42.500]  原來耶穌基督跟我們新的主之後
[00:07:42.500 --> 00:07:45.500]  我們開始了一個新的人際關係
[00:07:45.500 --> 00:07:49.500]  在哥羅西書三章十一十二節那邊說
[00:07:49.500 --> 00:07:52.500]  在此不分希臘人 猶太人
[00:07:52.500 --> 00:07:56.500]  受割離的 未受割離的 外化人
[00:07:56.500 --> 00:08:00.500]  西古提人 唯奴的 自主的
[00:08:00.500 --> 00:08:02.500]  唯有基督是包括一切
[00:08:02.500 --> 00:08:04.500]  又住在個人之內
[00:08:04.500 --> 00:08:06.500]  所以你們祭祀神的選民
[00:08:06.500 --> 00:08:11.500]  聖潔蒙愛的人就要純
[00:08:11.500 --> 00:08:16.500]  憐憫 恩慈 謙虛 溫柔 忍耐的心
[00:08:16.500 --> 00:08:18.500]  那麼第一個我們需要知道
[00:08:18.500 --> 00:08:21.500]  我們開始了一個新的人際關係
[00:08:21.500 --> 00:08:23.500]  跟以前是不一樣的
[00:08:23.500 --> 00:08:26.500]  以前的人際關係在耶穌基督還沒來之前
[00:08:26.500 --> 00:08:29.500]  他們羅馬帝國時代的人際關係
[00:08:29.500 --> 00:08:32.500]  是分很多種類的
[00:08:32.500 --> 00:08:35.500]  比方說他說分希臘人 猶太人
[00:08:35.500 --> 00:08:36.500]  就是語言不一樣
[00:08:36.500 --> 00:08:38.500]  希臘人是絕對覺得說
[00:08:38.500 --> 00:08:40.500]  我們是最優秀的民族
[00:08:40.500 --> 00:08:43.500]  因為我們的最厲害的那個人
[00:08:43.500 --> 00:08:44.500]  亞歷山大大帝
[00:08:44.500 --> 00:08:46.500]  自從他統治全世界之後
[00:08:46.500 --> 00:08:49.500]  他就開始推廣全民希臘文
[00:08:49.500 --> 00:08:53.500]  就像我們現在國內推展全國普通話
[00:08:53.500 --> 00:08:55.500]  就整個羅馬
[00:08:55.500 --> 00:08:58.500]  但是希臘帝國都要講希臘文
[00:08:58.500 --> 00:09:00.500]  所以到那時候他就覺得希臘文很厲害
[00:09:00.500 --> 00:09:01.500]  那麼猶太人當然覺得
[00:09:01.500 --> 00:09:03.500]  我們傳統的語言猶太
[00:09:03.500 --> 00:09:05.500]  希伯來文最厲害
[00:09:05.500 --> 00:09:08.500]  其實兩種都覺得非常難懂
[00:09:08.500 --> 00:09:10.500]  我覺得中文比較好懂
[00:09:10.500 --> 00:09:12.500]  這兩種都很難懂
[00:09:12.500 --> 00:09:13.500]  他說不分
[00:09:13.500 --> 00:09:16.500]  以前是分希臘人講什麼語言
[00:09:16.500 --> 00:09:17.500]  猶太人
[00:09:17.500 --> 00:09:20.500]  然後他分禮儀也是一個分
[00:09:20.500 --> 00:09:22.500]  就是不同的禮儀也要分
[00:09:22.500 --> 00:09:25.500]  然後外化人跟西古提人也要分
[00:09:25.500 --> 00:09:27.500]  就是文化也要分
[00:09:27.500 --> 00:09:28.500]  西古提人很有意思
[00:09:28.500 --> 00:09:31.500]  因為西古提人這邊講的是
[00:09:31.500 --> 00:09:33.500]  西古提人在當時
[00:09:33.500 --> 00:09:38.500]  被羅馬跟希臘的人認為是
[00:09:38.500 --> 00:09:39.500]  比方說我這樣分級好了
[00:09:39.500 --> 00:09:42.500]  就是最低等的叫禽獸
[00:09:42.500 --> 00:09:45.500]  畜生之後叫家禽
[00:09:45.500 --> 00:09:47.500]  就是貓貓狗狗
[00:09:47.500 --> 00:09:49.500]  就野獸畜生家禽
[00:09:49.500 --> 00:09:51.500]  然後家禽再上一等
[00:09:51.500 --> 00:09:53.500]  好一點叫奴隸
[00:09:53.500 --> 00:09:55.500]  奴隸跟家禽差不多
[00:09:55.500 --> 00:09:57.500]  那麼奴隸再上來就是自由人
[00:09:57.500 --> 00:09:58.500]  然後就到不同的人
[00:09:58.500 --> 00:10:00.500]  就一直升上去
[00:10:00.500 --> 00:10:03.500]  以前人覺得西古提人
[00:10:03.500 --> 00:10:06.500]  稍微比畜生好一點點
[00:10:06.500 --> 00:10:08.500]  就以前人是這樣形容他們
[00:10:08.500 --> 00:10:10.500]  就是如果要分等級的話
[00:10:10.500 --> 00:10:12.500]  就是他們是家禽之後
[00:10:12.500 --> 00:10:13.500]  就他們的文化
[00:10:13.500 --> 00:10:16.500]  連你家裡養一隻狗都不如
[00:10:16.500 --> 00:10:19.500]  他們稍微比外面的野獸好一點點
[00:10:19.500 --> 00:10:20.500]  所以可見他們覺得
[00:10:20.500 --> 00:10:23.500]  西古提人是很野蠻的民族
[00:10:23.500 --> 00:10:25.500]  就什麼捉到你攻你的城
[00:10:25.500 --> 00:10:27.500]  進來就燒殺擄掠
[00:10:27.500 --> 00:10:30.500]  然後就把你全家吃掉那種
[00:10:30.500 --> 00:10:32.500]  就他們的行為是非常野蠻
[00:10:32.500 --> 00:10:34.500]  所以當時人覺得是
[00:10:34.500 --> 00:10:37.500]  他們是不可以算為是文化人
[00:10:37.500 --> 00:10:38.500]  但是很奇怪
[00:10:38.500 --> 00:10:40.500]  他說保羅在這邊說
[00:10:40.500 --> 00:10:42.500]  他說自從耶穌基督來了之後
[00:10:42.500 --> 00:10:46.500]  他的救恩把這一切全部打破
[00:10:46.500 --> 00:10:48.500]  在神面前每一個都變成平等
[00:10:48.500 --> 00:10:51.500]  無論你是說中文說英文
[00:10:51.500 --> 00:10:53.500]  說西班牙文說希伯來文
[00:10:53.500 --> 00:10:56.500]  還是說你平時生活喜歡什麼禮儀
[00:10:56.500 --> 00:11:00.500]  還是說你的文化程度到什麼地方
[00:11:00.500 --> 00:11:01.500]  所有的階級為奴的
[00:11:01.500 --> 00:11:03.500]  就是奴隸跟自主的
[00:11:03.500 --> 00:11:06.500]  他說全部都沒有再分了
[00:11:06.500 --> 00:11:08.500]  他說再止不再分這些
[00:11:08.500 --> 00:11:09.500]  以前是不斷的分
[00:11:09.500 --> 00:11:11.500]  那現在不再分
[00:11:11.500 --> 00:11:13.500]  所以這是一個新的人際關係
[00:11:13.500 --> 00:11:15.500]  就是所有人來到神面前
[00:11:15.500 --> 00:11:16.500]  都一律平等
[00:11:16.500 --> 00:11:17.500]  只要你願意
[00:11:17.500 --> 00:11:19.500]  你都能夠成為神的兒女
[00:11:19.500 --> 00:11:21.500]  那位創造天地的神
[00:11:21.500 --> 00:11:23.500]  他可以成為你的天父
[00:11:23.500 --> 00:11:25.500]  所以因為有了這樣的關係
[00:11:25.500 --> 00:11:28.500]  他說所以接下來才說
[00:11:28.500 --> 00:11:30.500]  你們既然是神的選民
[00:11:30.500 --> 00:11:33.500]  你們也是在這新的關係裡面的裡面了
[00:11:33.500 --> 00:11:37.500]  所以你們開始要用一個新的方式
[00:11:37.500 --> 00:11:39.500]  來與人相處
[00:11:39.500 --> 00:11:41.500]  以前成為主人的可能我
[00:11:41.500 --> 00:11:42.500]  認為我的slave
[00:11:42.500 --> 00:11:44.500]  我的奴隸好像就是
[00:11:44.500 --> 00:11:46.500]  跟家裡寵物差不多的地位
[00:11:46.500 --> 00:11:48.500]  你隨便怎麼對待都可以
[00:11:48.500 --> 00:11:49.500]  那以前你可以覺得說
[00:11:49.500 --> 00:11:52.500]  西古提恩斯很野蠻的
[00:11:52.500 --> 00:11:53.500]  不想跟他打交道
[00:11:53.500 --> 00:11:55.500]  那現在你成為基督徒
[00:11:55.500 --> 00:11:57.500]  你就不能夠再這樣對他
[00:11:57.500 --> 00:11:58.500]  你不能夠說他這麼野蠻
[00:11:58.500 --> 00:12:00.500]  就像個畜生一樣不理他
[00:12:00.500 --> 00:12:02.500]  你不能夠再這樣
[00:12:02.500 --> 00:12:03.500]  你也不能夠認為說
[00:12:03.500 --> 00:12:04.500]  我是受割你
[00:12:04.500 --> 00:12:05.500]  沒受割你也不理你
[00:12:05.500 --> 00:12:08.500]  或者是任何的東西
[00:12:08.500 --> 00:12:12.500]  無論是語言文化禮儀
[00:12:12.500 --> 00:12:14.500]  還是階級
[00:12:14.500 --> 00:12:16.500]  東西所有都打破
[00:12:16.500 --> 00:12:18.500]  所以這是一個新的關係
[00:12:18.500 --> 00:12:19.500]  因為有了新的關係
[00:12:19.500 --> 00:12:21.500]  保羅則接下來告訴我們
[00:12:21.500 --> 00:12:23.500]  我們需要有一個新的相處的方式
[00:12:23.500 --> 00:12:24.500]  所以第二點
[00:12:24.500 --> 00:12:26.500]  今天是跟大家想分享是
[00:12:26.500 --> 00:12:28.500]  我們知道這新的關係
[00:12:28.500 --> 00:12:31.500]  我們就要有一個新的相處的方式
[00:12:31.500 --> 00:12:32.500]  跟別人相處的方式
[00:12:32.500 --> 00:12:34.500]  那麼這相處的方式有幾點
[00:12:34.500 --> 00:12:35.500]  我想分享
[00:12:35.500 --> 00:12:36.500]  第一點就是
[00:12:36.500 --> 00:12:39.500]  我們要用新的品格彼此的相處
[00:12:39.500 --> 00:12:40.500]  新的品格
[00:12:40.500 --> 00:12:41.500]  就剛剛哥羅西書
[00:12:41.500 --> 00:12:43.500]  我們有讀過的三章十二節
[00:12:43.500 --> 00:12:44.500]  那邊說所以
[00:12:44.500 --> 00:12:46.500]  就是既然你們有了新的關係
[00:12:46.500 --> 00:12:48.500]  現在不再分這些東西了
[00:12:48.500 --> 00:12:52.500]  所以你們既是神的選民
[00:12:52.500 --> 00:12:53.500]  聖潔蒙愛的人
[00:12:53.500 --> 00:12:55.500]  就要穿或者說
[00:12:55.500 --> 00:13:00.500]  純謙卑憐憫恩慈
[00:13:00.500 --> 00:13:03.500]  謙虛溫柔忍耐的心
[00:13:03.500 --> 00:13:06.500]  所以說這邊有提到五個不同的品格
[00:13:06.500 --> 00:13:08.500]  我首先說明品格跟性格不一樣
[00:13:08.500 --> 00:13:11.500]  就性格是你大概三歲到五歲
[00:13:11.500 --> 00:13:12.500]  你的性格就定了
[00:13:12.500 --> 00:13:13.500]  就是無論你是外向
[00:13:13.500 --> 00:13:15.500]  你喜歡什麼
[00:13:15.500 --> 00:13:17.500]  品格是指
[00:13:17.500 --> 00:13:18.500]  不是指
[00:13:18.500 --> 00:13:22.500]  品格是指比方說尊重
[00:13:22.500 --> 00:13:24.500]  負責任
[00:13:24.500 --> 00:13:25.500]  你不能說我天生就是個
[00:13:25.500 --> 00:13:26.500]  不會尊重的人
[00:13:26.500 --> 00:13:27.500]  這是我的性格
[00:13:27.500 --> 00:13:28.500]  尊重不是性格
[00:13:28.500 --> 00:13:29.500]  尊重是品格
[00:13:29.500 --> 00:13:32.500]  品格是後天去建立的
[00:13:32.500 --> 00:13:35.500]  所以你不能像外向跟內向
[00:13:35.500 --> 00:13:37.500]  我說我是內向我不想改
[00:13:37.500 --> 00:13:39.500]  性格可以不用改
[00:13:39.500 --> 00:13:41.500]  品格你不能說
[00:13:41.500 --> 00:13:43.500]  我天生就是這個品格
[00:13:43.500 --> 00:13:45.500]  對我們天生都沒什麼品
[00:13:45.500 --> 00:13:48.500]  但是後天就需要開始建立
[00:13:48.500 --> 00:13:50.500]  一些比較好的品格跟相處
[00:13:50.500 --> 00:13:53.500]  那麼這邊品格講到有五個
[00:13:53.500 --> 00:13:55.500]  他說第一個叫聯名
[00:13:55.500 --> 00:13:57.500]  那麼聯名的品格
[00:13:57.500 --> 00:13:59.500]  在當時來講
[00:13:59.500 --> 00:14:01.500]  當時的人用聯名這個字的時候
[00:14:01.500 --> 00:14:02.500]  是形容什麼
[00:14:02.500 --> 00:14:03.500]  形容很簡單
[00:14:03.500 --> 00:14:04.500]  他們形容是
[00:14:04.500 --> 00:14:09.500]  一個強者對弱勢群體的關懷跟容忍
[00:14:09.500 --> 00:14:10.500]  就這麼簡單
[00:14:10.500 --> 00:14:12.500]  是當時社會非常需要
[00:14:12.500 --> 00:14:14.500]  也是今天社會非常需要
[00:14:14.500 --> 00:14:16.500]  其實我們一直都以為
[00:14:16.500 --> 00:14:21.500]  我們活在一個弱又強實的時代
[00:14:21.500 --> 00:14:23.500]  然後你稍微差一點
[00:14:23.500 --> 00:14:25.500]  別人就把你吞掉
[00:14:25.500 --> 00:14:27.500]  我們活在一個社會
[00:14:27.500 --> 00:14:30.500]  不是太懂得去關懷弱勢的群體
[00:14:30.500 --> 00:14:34.500]  我們會繼續的摸奪他們所有的權利
[00:14:34.500 --> 00:14:37.500]  但是在耶穌基督裡面
[00:14:37.500 --> 00:14:40.500]  他說既然你們是新的關係
[00:14:40.500 --> 00:14:44.500]  就要懂得去關懷真正的弱勢群體
[00:14:44.500 --> 00:14:47.500]  所以我也很感恩這次有機會
[00:14:47.500 --> 00:14:50.500]  聯體有機會能夠跟文化更新協會
[00:14:50.500 --> 00:14:52.500]  能夠去四川的災區
[00:14:52.500 --> 00:14:53.500]  去能夠看訪他們
[00:14:53.500 --> 00:14:58.500]  因為文化更新協會就是一個基督教成立
[00:14:58.500 --> 00:15:00.500]  然後一直都是
[00:15:00.500 --> 00:15:02.500]  他們的工作就是一直在關心
[00:15:02.500 --> 00:15:06.500]  一些弱勢團體的一個機構
[00:15:06.500 --> 00:15:07.500]  他們開孤兒院
[00:15:07.500 --> 00:15:10.500]  去農村裡面開小學
[00:15:10.500 --> 00:15:13.500]  讓沒錢讀書的人有機會讀書
[00:15:13.500 --> 00:15:15.500]  所以那是基督教開始
[00:15:15.500 --> 00:15:19.500]  有了這種的品格是關心
[00:15:19.500 --> 00:15:23.500]  以前羅馬帝國是非常弱肉強食的一個帝國
[00:15:23.500 --> 00:15:25.500]  就是他們是靠打仗
[00:15:25.500 --> 00:15:26.500]  發展他們的帝國出來
[00:15:26.500 --> 00:15:28.500]  所以他們不會說很有憐憫
[00:15:28.500 --> 00:15:31.500]  說懂得去關懷那些弱勢群體
[00:15:31.500 --> 00:15:34.500]  但是他說新的人類的關係
[00:15:34.500 --> 00:15:36.500]  新的相處方式需要有憐憫
[00:15:36.500 --> 00:15:39.500]  所以第二個叫恩慈
[00:15:39.500 --> 00:15:42.500]  恩慈這個字不容易懂
[00:15:42.500 --> 00:15:44.500]  我可以跟你解釋
[00:15:44.500 --> 00:15:46.500]  以前的人怎麼看恩慈
[00:15:46.500 --> 00:15:52.500]  比方說當時很有名的作家約瑟夫
[00:15:52.500 --> 00:15:56.500]  當他提到其中一個品格叫恩慈的時候
[00:15:56.500 --> 00:15:59.500]  他舉的例子是舉以撒
[00:15:59.500 --> 00:16:02.500]  你知道舊約有兩個人是相反性格的
[00:16:02.500 --> 00:16:03.500]  一個是以撒
[00:16:03.500 --> 00:16:06.500]  一個是他的兒子雅各
[00:16:06.500 --> 00:16:08.500]  雅各比較像今天的那種
[00:16:08.500 --> 00:16:10.500]  就是很aggressive
