
[00:00:00.000 --> 00:00:01.320]  請大家一起祈禱
[00:03:51.240 --> 00:03:52.560]  難以避免的看第一章
[00:03:52.560 --> 00:03:53.360]  第一章是很好的
[00:03:53.360 --> 00:03:53.960]  他說什麼
[00:03:53.960 --> 00:03:55.520]  從猶大來的訊息
[00:03:55.520 --> 00:03:59.680]  被老漁民在猶大省
[00:03:59.680 --> 00:04:01.080]  聽到什麼訊息呢
[00:04:01.080 --> 00:04:04.840]  就是尼希米當時還在書山城
[00:04:04.840 --> 00:04:07.080]  即是在馬道波斯的首都
[00:04:07.080 --> 00:04:08.840]  在書山城做這個走證的時候
[00:04:08.840 --> 00:04:10.440]  聽到一些猶大省的人來到
[00:04:10.440 --> 00:04:11.320]  他就很緊張
[00:04:11.320 --> 00:04:13.520]  問我的同鄉怎麼樣
[00:04:13.520 --> 00:04:14.520]  他說什麼呢
[00:04:14.520 --> 00:04:20.000]  他首先說的不是說城牆和城門
[00:04:20.320 --> 00:04:21.200]  首先說什麼呢
[00:04:21.200 --> 00:04:24.400]  是在猶大省的漁民
[00:04:24.400 --> 00:04:26.240]  他們是很慘的
[00:04:26.240 --> 00:04:27.320]  他們受了凌辱
[00:04:27.320 --> 00:04:29.840]  首先是說那個人
[00:04:29.840 --> 00:04:31.360]  說那個人
[00:04:31.360 --> 00:04:34.320]  而神也首先透過這本書
[00:04:34.320 --> 00:04:35.280]  是說那個人
[00:04:35.280 --> 00:04:36.280]  是說尼希米
[00:04:36.280 --> 00:04:39.240]  原來神所看的是那個人
[00:04:39.240 --> 00:04:41.200]  聖殿的那些
[00:04:41.200 --> 00:04:42.800]  聖城的那些情況是後話
[00:04:42.800 --> 00:04:44.680]  但是這個是什麼人呢
[00:04:44.680 --> 00:04:46.800]  這個人是當他聽到
[00:04:46.800 --> 00:04:48.320]  和巴去這樣的時候
[00:04:48.320 --> 00:04:50.160]  他的心是愛上
[00:04:51.200 --> 00:04:52.880]  我不知道大家回教會
[00:04:52.880 --> 00:04:54.080]  看到弟兄姊妹
[00:04:54.080 --> 00:04:55.720]  她是淑女的狀況
[00:04:55.720 --> 00:04:57.920]  是有困難的時候
[00:04:57.920 --> 00:04:59.680]  或者是婚姻狀況
[00:04:59.680 --> 00:05:01.440]  她的信仰有動搖的時候
[00:05:01.440 --> 00:05:03.240]  你真的多不多是愛上
[00:05:03.240 --> 00:05:05.800]  其實是很少的
[00:05:05.800 --> 00:05:07.920]  我猜
[00:05:07.920 --> 00:05:12.320]  因為可能你為自己的淑女情況
[00:05:12.320 --> 00:05:13.520]  愛上的都不多了
[00:05:13.520 --> 00:05:14.840]  為你的配偶
[00:05:14.840 --> 00:05:16.440]  為子女的情況
[00:05:16.440 --> 00:05:17.800]  可能為子女會多一點
[00:05:17.800 --> 00:05:19.600]  為子女的淑女情況
[00:05:19.600 --> 00:05:20.280]  你愛上會多一點
[00:05:20.400 --> 00:05:21.840]  但是為其他那些人
[00:05:21.840 --> 00:05:22.600]  可能會少一點
[00:05:22.600 --> 00:05:24.120]  但是他就有一個有血有肉
[00:05:24.120 --> 00:05:25.320]  尼希米
[00:05:25.320 --> 00:05:28.560]  有血有肉的一個信徒
[00:05:28.560 --> 00:05:34.040]  當然他現在表達是很慘情
[00:05:34.040 --> 00:05:36.840]  但是你看到整個記載的時候
[00:05:36.840 --> 00:05:37.840]  今天我的課題是什麼
[00:05:37.840 --> 00:05:38.920]  講歡喜快樂
[00:05:38.920 --> 00:05:40.240]  所以會由很慘情
[00:05:40.240 --> 00:05:41.720]  變成慢慢慢慢很歡喜快樂的
[00:05:41.720 --> 00:05:43.120]  有一個經歷的
[00:05:43.120 --> 00:05:45.680]  但是當我們看整個尼希米記的時候
[00:05:45.680 --> 00:05:46.560]  我想問大家
[00:05:46.560 --> 00:05:49.080]  如果尼希米記整體來講
[00:05:49.280 --> 00:05:51.000]  包括十三章
[00:05:51.000 --> 00:05:52.000]  我今天講了十二章
[00:05:52.000 --> 00:05:52.800]  包括十三章
[00:05:52.800 --> 00:05:55.080]  你覺得整體尼希米記的信息
[00:05:55.080 --> 00:05:57.440]  是想帶來一個非常正面的信息
[00:05:57.440 --> 00:06:00.360]  還是帶來一個不是那麼正面的信息
[00:06:00.360 --> 00:06:02.520]  說回來
[00:06:02.520 --> 00:06:04.120]  你覺得是喜劇還是悲劇
[00:06:04.120 --> 00:06:10.240]  喜劇還是悲劇我覺得
[00:06:10.240 --> 00:06:13.240]  喜劇舉手
[00:06:13.240 --> 00:06:16.160]  大家聽了這麼多次
[00:06:16.160 --> 00:06:17.360]  聽了兩個月起碼三個月
[00:06:17.360 --> 00:06:18.040]  喜劇舉手
[00:06:18.040 --> 00:06:19.200]  悲劇舉手
[00:06:19.280 --> 00:06:24.080]  我留待下個星期
[00:06:24.080 --> 00:06:25.360]  下個星期鄭師傅會講
[00:06:25.360 --> 00:06:27.920]  鄭師傅你不是鄭師傅會講嗎
[00:06:27.920 --> 00:06:29.960]  不要緊
[00:06:29.960 --> 00:06:31.400]  你回去看一看
[00:06:31.400 --> 00:06:32.800]  究竟它最終是喜劇還是悲劇
[00:06:32.800 --> 00:06:34.000]  今天講的十二章
[00:06:34.000 --> 00:06:36.160]  十二章應該是喜劇的
[00:06:36.160 --> 00:06:37.720]  若然在十二章收場
[00:06:37.720 --> 00:06:39.360]  就應該是喜劇
[00:06:39.360 --> 00:06:41.880]  但是十三章看下去的時候
[00:06:41.880 --> 00:06:42.760]  你會發覺
[00:06:42.760 --> 00:06:44.000]  喜劇當中
[00:06:44.000 --> 00:06:46.600]  原來都頗悲哀
[00:06:47.120 --> 00:06:49.480]  但是就要透過這個十二章
[00:06:49.480 --> 00:06:50.920]  這麼開心快樂
[00:06:50.920 --> 00:06:52.880]  才帶到十三章
[00:06:52.880 --> 00:06:53.920]  那種悲
[00:06:53.920 --> 00:06:55.000]  換句話說
[00:06:55.000 --> 00:06:56.520]  十二章的喜
[00:06:56.520 --> 00:06:57.880]  在那一剎那是很開心的
[00:06:57.880 --> 00:07:00.360]  但是隱藏著的是十三章的悲
[00:07:00.360 --> 00:07:02.560]  而隱藏著的是什麼呢
[00:07:02.560 --> 00:07:04.040]  就是整個舊約
[00:07:04.040 --> 00:07:06.080]  包括回歸
[00:07:06.080 --> 00:07:07.520]  應該是很喜樂的
[00:07:07.520 --> 00:07:08.760]  應該是吧
[00:07:08.760 --> 00:07:11.760]  但是若然舊約回歸是很喜樂的時候
[00:07:11.760 --> 00:07:13.840]  就不需要有微笑在理
[00:07:13.840 --> 00:07:16.160]  不需要了是吧
[00:07:16.880 --> 00:07:18.040]  這個是整個舊約
[00:07:18.040 --> 00:07:19.040]  在脈絡的時候
[00:07:19.040 --> 00:07:20.720]  有時都是難以要去
[00:07:20.720 --> 00:07:22.240]  就是需要去拿捏的
[00:07:22.240 --> 00:07:25.040]  而特別是第一章
[00:07:25.040 --> 00:07:26.440]  他定了的調是什麼呢
[00:07:26.440 --> 00:07:28.120]  尼希米他怎麼形容自己呢
[00:07:28.120 --> 00:07:29.600]  因為他聽到這件事之後去禱告
[00:07:29.600 --> 00:07:30.640]  而他求神
[00:07:30.640 --> 00:07:30.960]  他說
[00:07:30.960 --> 00:07:31.480]  神啊
[00:07:31.480 --> 00:07:32.320]  求你聽
[00:07:32.320 --> 00:07:33.520]  什麼人禱告呢
[00:07:33.520 --> 00:07:35.520]  聽些遵守你誡命
[00:07:35.520 --> 00:07:38.600]  他形容自己是一些敬畏神的人
[00:07:38.600 --> 00:07:39.960]  你聽這些人去禱告呢
[00:07:39.960 --> 00:07:41.480]  而在當中
[00:07:41.480 --> 00:07:43.320]  他是一個認罪禱告
[00:07:43.320 --> 00:07:45.520]  也都他認罪之餘
[00:07:45.520 --> 00:07:46.600]  他去求神
[00:07:46.600 --> 00:07:47.000]  神啊
[00:07:47.000 --> 00:07:48.840]  你紀念你的約
[00:07:48.840 --> 00:07:49.960]  因為你是信實的
[00:07:49.960 --> 00:07:51.960]  而約當中
[00:07:51.960 --> 00:07:53.920]  就牽涉整個舊約的脈絡
[00:07:53.920 --> 00:07:55.440]  約當中
[00:07:55.440 --> 00:07:57.160]  有福有禍
[00:07:57.160 --> 00:07:59.360]  而為什麼是要避怒
[00:07:59.360 --> 00:08:00.760]  就是因為禍
[00:08:00.760 --> 00:08:02.200]  而為什麼有禍呢
[00:08:02.200 --> 00:08:04.640]  是因為他們不聽從神
[00:08:04.640 --> 00:08:06.760]  所以這個是因
[00:08:06.760 --> 00:08:08.720]  成庇位
[00:08:08.720 --> 00:08:10.560]  是禍
[00:08:10.560 --> 00:08:11.320]  是個果
[00:08:11.320 --> 00:08:12.720]  他很清楚
[00:08:12.720 --> 00:08:14.200]  他很清楚
[00:08:14.200 --> 00:08:15.400]  所以他就求神
[00:08:15.400 --> 00:08:16.760]  所以第一章講完之後呢
[00:08:16.760 --> 00:08:17.920]  他就大膽去求
[00:08:17.920 --> 00:08:18.640]  他哭泣
[00:08:18.640 --> 00:08:19.520]  他禁食
[00:08:19.520 --> 00:08:20.440]  那之後呢
[00:08:20.440 --> 00:08:21.560]  他亦都是
[00:08:21.560 --> 00:08:23.160]  去到個王面前
[00:08:23.160 --> 00:08:24.720]  去大膽去問
[00:08:24.720 --> 00:08:26.000]  但特別提到呢
[00:08:26.000 --> 00:08:26.400]  就是
[00:08:26.400 --> 00:08:27.480]  尼稀米
[00:08:27.480 --> 00:08:28.560]  是不是先知啊
[00:08:28.560 --> 00:08:31.560]  他是不是王啊
[00:08:31.560 --> 00:08:34.000]  他是不是祭司啊
[00:08:34.000 --> 00:08:38.080]  他是一個走靜
[00:08:38.080 --> 00:08:39.920]  換句說話呢
[00:08:39.920 --> 00:08:41.080]  可以進入一個
[00:08:41.080 --> 00:08:42.720]  可以幾嶄新的時代
[00:08:42.720 --> 00:08:44.680]  無論是他也好
[00:08:44.680 --> 00:08:46.400]  或者以斯帖也好
[00:08:46.400 --> 00:08:47.800]  他們都不是
[00:08:47.800 --> 00:08:48.600]  好像舊約所講的
[00:08:48.600 --> 00:08:50.040]  那三個受高者
[00:08:50.040 --> 00:08:52.600]  先知王或者祭司的身份
[00:08:52.600 --> 00:08:54.120]  似乎一個普通人
[00:08:54.120 --> 00:08:55.160]  當然他也是普通人
[00:08:55.160 --> 00:08:56.160]  但他是走靜
[00:08:56.160 --> 00:08:58.240]  但其實神透過一個普通人呢
[00:08:58.240 --> 00:09:01.440]  是去帶出一個更新復興
[00:09:01.440 --> 00:09:05.040]  背後神好像有個訊息
[00:09:05.040 --> 00:09:05.760]  給我們看
[00:09:05.760 --> 00:09:07.160]  新約的那個向道
[00:09:07.160 --> 00:09:08.360]  已經是一個新的方向
[00:09:08.360 --> 00:09:09.000]  正在來
[00:09:09.000 --> 00:09:11.240]  到第二章的時候
[00:09:11.240 --> 00:09:12.280]  他講到
[00:09:12.280 --> 00:09:13.520]  他怎樣去在神面
[00:09:13.520 --> 00:09:14.600]  在王面前呢
[00:09:14.600 --> 00:09:15.600]  去求他
[00:09:15.600 --> 00:09:17.200]  但他求很大膽的
[00:09:17.200 --> 00:09:18.560]  不單止只是求
[00:09:18.560 --> 00:09:19.320]  就是說
[00:09:19.320 --> 00:09:20.080]  去
[00:09:20.080 --> 00:09:21.080]  就是
[00:09:21.080 --> 00:09:22.760]  要回去建成
[00:09:22.760 --> 00:09:24.840]  已經很大膽的了
[00:09:24.840 --> 00:09:25.360]  是不是
[00:09:25.360 --> 00:09:28.000]  你被毀了的一個省
[00:09:28.000 --> 00:09:29.400]  現在還要回去建成
[00:09:29.400 --> 00:09:30.400]  城拿來做什麼的
[00:09:30.400 --> 00:09:32.000]  城拿來做什麼的
[00:09:32.000 --> 00:09:34.240]  保護
[00:09:34.240 --> 00:09:36.600]  你自己入城裡面的這個保護呢
[00:09:36.600 --> 00:09:38.960]  Cheswood你不會整個城堡
[00:09:38.960 --> 00:09:40.280]  保護著Cheswood這樣嗎
[00:09:40.280 --> 00:09:42.280]  你在Cheswood整個城堡
[00:09:42.280 --> 00:09:42.920]  保護著Cheswood
[00:09:42.920 --> 00:09:43.640]  即是代表什麼
[00:09:44.840 --> 00:09:46.360]  準備不要讓其他Villeby
[00:09:46.360 --> 00:09:47.840]  Linco等人這樣打你
[00:09:47.840 --> 00:09:51.400]  你國裡面不會有自己的城堡
[00:09:51.400 --> 00:09:53.480]  但他竟然問這個問題
[00:09:53.480 --> 00:09:54.440]  而不僅如此
[00:09:54.440 --> 00:09:55.320]  他還要夠膽
[00:09:55.320 --> 00:09:56.720]  拿那些材料
[00:09:56.720 --> 00:09:58.120]  拿過路那些
[00:09:58.120 --> 00:10:00.040]  這些你見到他很大膽的
[00:10:00.040 --> 00:10:01.960]  但開始在第二章裡面
[00:10:01.960 --> 00:10:03.680]  他透露了少許玄機
[00:10:03.680 --> 00:10:05.120]  這個是喜劇還是悲劇
[00:10:05.120 --> 00:10:07.040]  透露了什麼呢
[00:10:07.040 --> 00:10:08.080]  有一個人
[00:10:08.080 --> 00:10:09.000]  大家是否覺得
[00:10:09.000 --> 00:10:10.240]  看這些聖經的時候
[00:10:10.240 --> 00:10:13.800]  很多的名字是很難記的
[00:10:13.800 --> 00:10:14.960]  也不會記的
[00:10:14.960 --> 00:10:16.560]  所以剛才你們說的時候
[00:10:16.560 --> 00:10:18.160]  全部都飛了
[00:10:18.160 --> 00:10:19.040]  無論人名也好
[00:10:19.040 --> 00:10:19.480]  地名也好
[00:10:19.480 --> 00:10:20.360]  全部都飛了
[00:10:20.360 --> 00:10:21.200]  我想問問你
[00:10:21.200 --> 00:10:23.080]  若然全本書
[00:10:23.080 --> 00:10:24.320]  有些人名是要記的
[00:10:24.320 --> 00:10:25.720]  你覺得哪個人名要記
[00:10:25.720 --> 00:10:26.520]  除了
[00:10:26.520 --> 00:10:28.560]  尼希米之外
[00:10:28.560 --> 00:10:33.200]  我給你兩個人名記好嗎
[00:10:33.200 --> 00:10:33.640]  方便你
[00:10:33.640 --> 00:10:34.640]  你回去慢慢找
[00:10:34.640 --> 00:10:36.600]  一個人名叫
[00:10:36.600 --> 00:10:37.800]  伊利亞實
[00:10:37.800 --> 00:10:40.920]  你說為什麼要記這個人名呢
[00:10:40.920 --> 00:10:42.560]  一個人名叫
[00:10:44.600 --> 00:10:46.000]  多比亞
[00:10:46.000 --> 00:10:48.200]  那你見到這個
[00:10:48.200 --> 00:10:49.480]  你見到多比亞出現了嗎
[00:10:49.480 --> 00:10:52.400]  多比亞在這裡寫什麼呢
[00:10:52.400 --> 00:10:54.000]  在第二章開始
[00:10:54.000 --> 00:10:55.800]  當他說要回去的時候
[00:10:55.800 --> 00:10:57.240]  他插了一句說話
[00:10:57.240 --> 00:10:58.680]  那個論述的時候
[00:10:58.680 --> 00:10:59.360]  他畫了一句說話
[00:10:59.360 --> 00:11:00.920]  就是說當時
[00:11:00.920 --> 00:11:02.120]  有
[00:11:02.120 --> 00:11:03.240]  和倫人
[00:11:03.240 --> 00:11:04.720]  這個三巴拉
[00:11:04.720 --> 00:11:07.640]  和這個作神僕的雁灣人
[00:11:07.640 --> 00:11:09.040]  多比亞
[00:11:09.040 --> 00:11:10.760]  他們是很不高興
[00:11:10.760 --> 00:11:11.160]  很生氣
[00:11:11.160 --> 00:11:12.040]  對這件事很生氣
[00:11:13.200 --> 00:11:14.040]  多比亞
[00:11:14.040 --> 00:11:15.240]  這個就是伏線
[00:11:15.240 --> 00:11:18.960]  多比亞在整個尼希米來講
[00:11:18.960 --> 00:11:20.280]  是好人還是壞人
[00:11:20.280 --> 00:11:21.680]  是神的僕人還是神的敵人
[00:11:21.680 --> 00:11:25.800]  從這裡所講
[00:11:25.800 --> 00:11:28.480]  是神的敵人
[00:11:28.480 --> 00:11:29.520]  他是攻擊著
[00:11:29.520 --> 00:11:31.280]  回去建城牆的人
[00:11:31.280 --> 00:11:32.760]  OK
[00:11:32.760 --> 00:11:34.520]  他也是叫做異族人
[00:11:34.520 --> 00:11:36.560]  但是這個人
[00:11:36.560 --> 00:11:38.440]  到底在下一章的時候
[00:11:38.440 --> 00:11:40.320]  是成為關鍵人物
[00:11:40.320 --> 00:11:42.720]  這個人經常會出現的
[00:11:42.720 --> 00:11:44.040]  這個人是一個外敵
[00:11:44.040 --> 00:11:45.800]  但是這個人
[00:11:45.800 --> 00:11:47.600]  以及以利亞實有什麼關係呢
[00:11:47.600 --> 00:11:49.920]  以利亞實的關係
[00:11:49.920 --> 00:11:51.560]  在第十三章會講到
[00:11:51.560 --> 00:11:55.640]  以利亞實是其中一個大祭司
[00:11:55.640 --> 00:11:58.560]  他亦都會講管庫房的
[00:11:58.560 --> 00:12:00.200]  那你有沒有留意
[00:12:00.200 --> 00:12:01.480]  整個尼希米記
[00:12:01.480 --> 00:12:02.840]  整天都會講庫房的
[00:12:02.840 --> 00:12:04.480]  有沒有人留意到
[00:12:04.480 --> 00:12:06.640]  你要留意一下
[00:12:06.640 --> 00:12:08.240]  庫房為什麼這麼重要呢
[00:12:08.240 --> 00:12:12.040]  因為他們其中一個的納約
[00:12:12.040 --> 00:12:14.800]  上個禮拜是講到這個
[00:12:14.800 --> 00:12:15.680]  再前個禮拜
[00:12:15.680 --> 00:12:19.920]  講到他們一起納約
[00:12:19.920 --> 00:12:21.480]  他納約之後
[00:12:21.480 --> 00:12:23.080]  就在納約當中簽名
[00:12:23.080 --> 00:12:25.680]  在這個約當中
[00:12:25.680 --> 00:12:27.360]  特別有三樣東西
[00:12:27.360 --> 00:12:28.600]  他們說要跟從神
[00:12:28.600 --> 00:12:30.200]  有三樣東西他們不做的
[00:12:30.200 --> 00:12:31.200]  你知道哪三樣東西他們不做嗎
[00:12:31.200 --> 00:12:33.480]  死了
[00:12:33.480 --> 00:12:34.200]  聽了這麼多堂之後
[00:12:34.200 --> 00:12:35.320]  你都不記得哪三樣東西他們不做
[00:12:35.320 --> 00:12:37.360]  你記住這三樣東西他們不做
[00:12:37.360 --> 00:12:37.880]  第一樣東西
[00:12:37.880 --> 00:12:40.920]  不可以跟外族人通婚
[00:12:42.040 --> 00:12:42.960]  第二樣東西
[00:12:42.960 --> 00:12:46.600]  不可以在安息日去有買賣
[00:12:46.600 --> 00:12:48.680]  第三樣東西
[00:12:48.680 --> 00:12:55.400]  就是不可以疏忽在政殿敬拜的人
[00:12:55.400 --> 00:12:56.800]  在公職的人
[00:12:56.800 --> 00:12:57.600]  這三樣東西
[00:12:57.600 --> 00:12:59.800]  他用這三樣實際的行動
[00:12:59.800 --> 00:13:02.520]  去代表了怎麼能夠一個屬靈的根生
[00:13:02.520 --> 00:13:05.640]  下一章十三章會講到
[00:13:05.640 --> 00:13:07.080]  我今天講十二章
[00:13:07.080 --> 00:13:07.960]  下一章會講到
[00:13:07.960 --> 00:13:10.040]  有一段期間
[00:13:11.280 --> 00:13:14.160]  尼希米會回到馬代波斯
[00:13:14.160 --> 00:13:17.320]  回到馬代波斯之後
[00:13:17.320 --> 00:13:18.600]  他發現什麼狀況呢
[00:13:18.600 --> 00:13:20.840]  發現以利亞實
[00:13:20.840 --> 00:13:22.320]  這個大祭司
[00:13:22.320 --> 00:13:25.920]  和這個多比亞
[00:13:25.920 --> 00:13:26.720]  這個愛迪
[00:13:26.720 --> 00:13:28.440]  是兩個通婚
[00:13:28.440 --> 00:13:30.160]  那就是犯了什麼
[00:13:30.160 --> 00:13:32.360]  不可以跟外族人通婚
[00:13:32.360 --> 00:13:35.320]  之餘他是管庫房的
[00:13:35.320 --> 00:13:38.840]  他把其中一間大房和其他房
[00:13:39.440 --> 00:13:42.320]  讓了給多比亞和其他人住
[00:13:42.320 --> 00:13:44.200]  妥不妥當
[00:13:44.200 --> 00:13:46.320]  大家覺得妥不妥當
[00:13:46.320 --> 00:13:47.800]  不妥當
[00:13:47.800 --> 00:13:51.680]  這個是十三章的結尾
[00:13:51.680 --> 00:13:55.800]  那你看這兩章的時候
[00:13:55.800 --> 00:13:56.960]  你看到三章結尾
[00:13:56.960 --> 00:13:57.880]  那很慘
[00:13:57.880 --> 00:13:59.400]  十二章應該很高興快樂
[00:13:59.400 --> 00:14:00.480]  為什麼十三章會這樣呢
[00:14:00.480 --> 00:14:04.960]  這個就是成為整個尼希米記的最後一章
[00:14:04.960 --> 00:14:06.480]  但今天我們看十二章
[00:14:06.480 --> 00:14:08.360]  看他怎樣歡喜快樂
[00:14:09.280 --> 00:14:10.640]  歡喜快樂之餘
[00:14:10.640 --> 00:14:12.720]  看十三章是一個很大的寫照
[00:14:12.720 --> 00:14:17.480]  哪怕他們回來之後
[00:14:17.480 --> 00:14:19.160]  大家一起慶高採烈
[00:14:19.160 --> 00:14:22.280]  大家一起去上下齊心
[00:14:22.280 --> 00:14:23.800]  去建一個城牆
[00:14:23.800 --> 00:14:25.600]  甚至乎大家立約
[00:14:25.600 --> 00:14:27.800]  但是這裡立完約之後
[00:14:27.800 --> 00:14:30.000]  想不到尼希米一走
[00:14:30.000 --> 00:14:33.240]  他們就犯下這麼大的錯
[00:14:33.240 --> 00:14:33.960]  或者這麼大的罪
[00:14:33.960 --> 00:14:36.800]  整段經文
[00:14:36.800 --> 00:14:39.360]  也都會發覺很多他們數點人數的
[00:14:39.360 --> 00:14:40.280]  有多少人回來
[00:14:40.280 --> 00:14:40.840]  多少人回來
[00:14:40.840 --> 00:14:41.560]  是不是
