
[00:00:00.000 --> 00:00:02.520]  在羅馬書第五、第六、第七章
[00:01:34.200 --> 00:01:36.400]  說的是猶太人的命運
[00:01:36.400 --> 00:01:39.320]  似乎九到十一章不太關我們事
[00:01:39.320 --> 00:01:40.400]  因爲我們不是猶太人
[00:01:40.400 --> 00:01:42.400]  但是我們下個禮拜講下去的時候
[00:01:42.400 --> 00:01:45.400]  你就會知道跟我們有很深切的關係
[00:01:45.400 --> 00:01:48.200]  猶太人的
[00:01:48.200 --> 00:01:49.800]  我們簡單地問
[00:01:50.120 --> 00:01:54.200]  如果律法不能夠靠行律法輕易的話
[00:01:54.200 --> 00:01:56.200]  猶太人還有沒有得救呢
[00:01:56.200 --> 00:01:58.400]  這個就是保羅的問題
[00:01:58.400 --> 00:02:00.080]  九到十一章要回答
[00:02:00.080 --> 00:02:02.400]  猶太人還有沒有得救的問題
[00:02:02.400 --> 00:02:04.520]  跟你旁邊的兄弟們說一聲
[00:02:04.520 --> 00:02:06.000]  你還有沒有得救呢
[00:02:06.000 --> 00:02:09.720]  是今天要回答的問題
[00:02:09.720 --> 00:02:12.320]  我們知道第二個保羅提到的
[00:02:12.320 --> 00:02:13.280]  在第七章裏面
[00:02:13.280 --> 00:02:14.920]  我們上次已經提到了
[00:02:14.920 --> 00:02:16.520]  上次我們講過
[00:02:16.520 --> 00:02:18.120]  在《解經家》裏面有兩種解釋
[00:02:18.120 --> 00:02:20.920]  第一種解釋是第七章形容在信主之前的情況
[00:02:20.920 --> 00:02:22.920]  第二個解釋是信主之後的情況
[00:02:22.920 --> 00:02:24.920]  但是我理解和有部分《解經家》
[00:02:24.920 --> 00:02:26.320]  都支持這種看法就是說
[00:02:26.320 --> 00:02:29.320]  這一種是在信主前和信主之後都會存在的
[00:02:29.320 --> 00:02:31.320]  兩種的律在我們心中的掙扎
[00:02:31.320 --> 00:02:32.120]  我講得這麼快
[00:02:32.120 --> 00:02:33.120]  因爲這些已經講過了
[00:02:33.120 --> 00:02:34.120]  我是重溫的
[00:02:34.120 --> 00:02:36.120]  因爲今天要講的非常多
[00:02:36.120 --> 00:02:39.120]  保羅就說是沒有分別的
[00:02:39.120 --> 00:02:40.320]  信和不信的人
[00:02:40.320 --> 00:02:41.720]  都是裏面有兩個律在掙扎
[00:02:41.720 --> 00:02:43.320]  但是信了主的人
[00:02:43.320 --> 00:02:48.120]  就有選擇可以靠着耶穌基督得勝
[00:02:48.120 --> 00:02:50.120]  沒有人可以靠自己的行爲
[00:02:50.120 --> 00:02:51.120]  正因爲這樣
[00:02:51.120 --> 00:02:52.120]  在第八章第一節裏面
[00:02:52.120 --> 00:02:54.120]  保羅就說如今那些在基督耶穌裏面
[00:02:54.120 --> 00:02:56.120]  就不定罪了
[00:02:56.120 --> 00:02:58.120]  和李嘉仁提前說一聲
[00:02:58.120 --> 00:03:00.120]  你已經無罪釋放了
[00:03:00.120 --> 00:03:02.120]  提前姐妹
[00:03:02.120 --> 00:03:03.120]  在你和我來說
[00:03:03.120 --> 00:03:06.120]  不覺得我們沒有什麼很深的感受
[00:03:06.120 --> 00:03:08.120]  但是不要忘記保羅說
[00:03:08.120 --> 00:03:09.120]  在幕後裏面
[00:03:09.120 --> 00:03:11.120]  我們面對白色的大寶座
[00:03:11.120 --> 00:03:12.120]  每一個人
[00:03:12.120 --> 00:03:13.120]  無論信主不信主
[00:03:13.120 --> 00:03:14.120]  全部要復活
[00:03:14.120 --> 00:03:16.120]  在白色大寶座裏面要受審判
[00:03:16.120 --> 00:03:18.120]  我們受審判不是靠律法
[00:03:18.120 --> 00:03:19.120]  所以我們得救
[00:03:19.120 --> 00:03:21.120]  可以得着赦免
[00:03:21.120 --> 00:03:22.120]  我們不是靠自己的行爲
[00:03:22.120 --> 00:03:23.120]  可以得着赦免
[00:03:23.120 --> 00:03:25.120]  是靠着神的救贖
[00:03:25.120 --> 00:03:27.120]  我們被稱爲無罪
[00:03:27.120 --> 00:03:29.120]  前幾天
[00:03:29.120 --> 00:03:32.120]  我在法庭裏面去聽過審訊
[00:03:32.120 --> 00:03:33.120]  不需要三分鐘
[00:03:33.120 --> 00:03:37.120]  法官的宣判就是上訴失敗
[00:03:37.120 --> 00:03:41.120]  當事人就立刻要入獄
[00:03:43.120 --> 00:03:46.120]  如果法官宣判無罪
[00:03:46.120 --> 00:03:49.120]  當事人就會幸高采烈
[00:03:49.120 --> 00:03:50.120]  這是很深的體會
[00:03:50.120 --> 00:03:52.120]  這幾年我不斷在法庭裏面遇到的
[00:03:52.120 --> 00:03:53.120]  碰到的
[00:03:53.120 --> 00:03:54.120]  見到的情況
[00:03:54.120 --> 00:03:55.120]  提前姐妹
[00:03:55.120 --> 00:03:56.120]  但是今天
[00:03:56.120 --> 00:03:58.120]  我們竟然不是靠自己的行爲
[00:03:58.120 --> 00:03:59.120]  不是靠律法
[00:03:59.120 --> 00:04:00.120]  我們被稱爲
[00:04:00.120 --> 00:04:01.120]  是不被定罪
[00:04:01.120 --> 00:04:03.120]  因爲是在基督裏面
[00:04:03.120 --> 00:04:06.120]  那個聖靈賜給我們的律
[00:04:06.120 --> 00:04:08.120]  是能夠釋放我們
[00:04:08.120 --> 00:04:11.120]  使我們脫離罪和死亡
[00:04:11.120 --> 00:04:12.120]  出發
[00:04:12.120 --> 00:04:13.120]  因爲人家軟弱的緣故
[00:04:13.120 --> 00:04:14.120]  有錯不能行
[00:04:14.120 --> 00:04:16.120]  所以耶穌基督就被拆離
[00:04:16.120 --> 00:04:19.120]  還了律法的債
[00:04:19.120 --> 00:04:20.120]  這個面對一個神學上
[00:04:20.120 --> 00:04:21.120]  是一個很大的問題
[00:04:21.120 --> 00:04:22.120]  提前姐妹
[00:04:22.120 --> 00:04:23.120]  你信了主很多年
[00:04:23.120 --> 00:04:25.120]  你都未必會問
[00:04:25.120 --> 00:04:27.120]  問了未必會懂得回答的問題
[00:04:27.120 --> 00:04:28.120]  我們要問
[00:04:28.120 --> 00:04:29.120]  基督釘十字架
[00:04:29.120 --> 00:04:32.120]  要付的那個屬價
[00:04:32.120 --> 00:04:35.120]  我說他要爲我們付的屬價
[00:04:35.120 --> 00:04:37.120]  是給誰呢
[00:04:37.120 --> 00:04:38.120]  如果是給魔鬼的
[00:04:38.120 --> 00:04:39.120]  說不通
[00:04:40.120 --> 00:04:42.120]  如果是給神的
[00:04:42.120 --> 00:04:44.120]  即是上帝自編自導自演
[00:04:44.120 --> 00:04:45.120]  開店又是他
[00:04:45.120 --> 00:04:46.120]  喫飯又是他
[00:04:46.120 --> 00:04:47.120]  給錢又是他
[00:04:47.120 --> 00:04:48.120]  收錢也是他
[00:04:48.120 --> 00:04:51.120]  那究竟給誰呢
[00:04:51.120 --> 00:04:58.120]  答案是要附上律法的要求
[00:04:58.120 --> 00:05:01.120]  本來這裏想解釋一件事
[00:05:01.120 --> 00:05:04.120]  如果今天你未信主之前
[00:05:04.120 --> 00:05:06.120]  被人抄了車牌要罰款
[00:05:06.120 --> 00:05:08.120]  不會因爲你信了耶穌之後
[00:05:08.120 --> 00:05:10.120]  罰款不需要還
[00:05:10.120 --> 00:05:11.120]  對不對
[00:05:11.120 --> 00:05:13.120]  沒有這回事
[00:05:13.120 --> 00:05:14.120]  我信了主
[00:05:14.120 --> 00:05:15.120]  我罪得赦免
[00:05:15.120 --> 00:05:16.120]  我罪得赦免
[00:05:16.120 --> 00:05:19.120]  所以我信主之前所有的罪都沒有事
[00:05:19.120 --> 00:05:20.120]  所以就算犯法
[00:05:20.120 --> 00:05:22.120]  我違規了
[00:05:22.120 --> 00:05:24.120]  罰款應該都不用還
[00:05:24.120 --> 00:05:25.120]  不是的
[00:05:25.120 --> 00:05:27.120]  本來沒有這回事
[00:05:27.120 --> 00:05:28.120]  我信主之後
[00:05:28.120 --> 00:05:30.120]  律法的要求我們仍然要付
[00:05:30.120 --> 00:05:31.120]  爲什麼我們不用付
[00:05:31.120 --> 00:05:34.120]  是因爲跟你姐妹說
[00:05:34.120 --> 00:05:37.120]  耶穌幫你埋下單
[00:05:37.120 --> 00:05:38.120]  你記不記得這件事
[00:05:38.120 --> 00:05:40.120]  耶穌幫我們付了
[00:05:40.120 --> 00:05:41.120]  不是我們不需要付
[00:05:41.120 --> 00:05:44.120]  救恩不是這麼賴皮的事情
[00:05:44.120 --> 00:05:46.120]  不是一件這麼無賴的事情
[00:05:46.120 --> 00:05:48.120]  救恩的複雜性的情況就是
[00:05:48.120 --> 00:05:50.120]  這筆錢要付
[00:05:50.120 --> 00:05:51.120]  我信了耶穌之後
[00:05:51.120 --> 00:05:52.120]  我仍然欠了律法的
[00:05:52.120 --> 00:05:54.120]  清義標準的能力
[00:05:54.120 --> 00:05:55.120]  我們做不到
[00:05:55.120 --> 00:05:57.120]  我信了主之後仍然做不到
[00:05:57.120 --> 00:05:58.120]  但是
[00:05:58.120 --> 00:06:00.120]  耶穌基督釘在十字架上
[00:06:00.120 --> 00:06:01.120]  幫我們付了
[00:06:01.120 --> 00:06:02.120]  這樣的時候
[00:06:02.120 --> 00:06:03.120]  我們要選擇
[00:06:03.120 --> 00:06:04.120]  是隨從肉體呢
[00:06:04.120 --> 00:06:06.120]  還是隨從聖靈
[00:06:06.120 --> 00:06:07.120]  再一步解釋
[00:06:07.120 --> 00:06:08.120]  在第八章第七節
[00:06:08.120 --> 00:06:09.120]  原來體貼肉體的
[00:06:09.120 --> 00:06:11.120]  就是同神爲敵
[00:06:11.120 --> 00:06:13.120]  因爲不服從神的律法
[00:06:13.120 --> 00:06:14.120]  也不能服
[00:06:14.120 --> 00:06:15.120]  這也解釋了
[00:06:15.120 --> 00:06:18.120]  在羅莫書第七章裏面的分別
[00:06:18.120 --> 00:06:19.120]  信主前和信主後
[00:06:19.120 --> 00:06:20.120]  我們有兩個律在掙扎
[00:06:20.120 --> 00:06:21.120]  但是
[00:06:21.120 --> 00:06:22.120]  在信主之前
[00:06:22.120 --> 00:06:25.120]  我們不能不信服肉體
[00:06:25.120 --> 00:06:27.120]  不能信服在神的裏面
[00:06:27.120 --> 00:06:28.120]  這個肉體
[00:06:28.120 --> 00:06:31.120]  不是說這個身體這麼簡單
[00:06:31.120 --> 00:06:32.120]  在希臘文的肉體
[00:06:32.120 --> 00:06:34.120]  是說我們裏面
[00:06:34.120 --> 00:06:37.120]  不斷帶動我們犯罪的那種情慾
[00:06:37.120 --> 00:06:39.120]  我們不得不服從它
[00:06:39.120 --> 00:06:40.120]  我們只能夠服從它
[00:06:40.120 --> 00:06:41.120]  所以你開始明白
[00:06:41.120 --> 00:06:42.120]  弟兄姊妹
[00:06:42.120 --> 00:06:44.120]  從這個
[00:06:44.120 --> 00:06:45.120]  既然是錄影的時候
[00:06:45.120 --> 00:06:46.120]  我說多一點
[00:06:46.120 --> 00:06:48.120]  從人民主義的興起
[00:06:48.120 --> 00:06:50.120]  人權的高漲底下
[00:06:50.120 --> 00:06:54.120]  基督教國家已經不存在了
[00:06:54.120 --> 00:06:55.120]  你可以說
[00:06:55.120 --> 00:06:56.120]  這個世界上
[00:06:56.120 --> 00:06:58.120]  沒有了基督教國家了
[00:06:58.120 --> 00:06:59.120]  爲什麼
[00:06:59.120 --> 00:07:01.120]  因爲人權已經高漲
[00:07:01.120 --> 00:07:03.120]  凌駕於任何法律裏面
[00:07:03.120 --> 00:07:07.120]  當人權凌駕於任何法律的精神裏面的時候
[00:07:07.120 --> 00:07:09.120]  大部分不信主的人
[00:07:09.120 --> 00:07:12.120]  就按照他裏面的情慾和肉體的需要
[00:07:12.120 --> 00:07:16.120]  來立法保障他的情慾的發泄
[00:07:16.120 --> 00:07:17.120]  你看看
[00:07:17.120 --> 00:07:18.120]  連德國
[00:07:18.120 --> 00:07:20.120]  這個基督教的國家
[00:07:20.120 --> 00:07:22.120]  現在在議會里面
[00:07:22.120 --> 00:07:24.120]  有人提倡
[00:07:24.120 --> 00:07:26.120]  哥哥和妹妹結婚
[00:07:26.120 --> 00:07:29.120]  是可以容許的
[00:07:29.120 --> 00:07:33.120]  比美國更先進
[00:07:33.120 --> 00:07:35.120]  想象一下各位兄弟姐妹
[00:07:35.120 --> 00:07:37.120]  爲什麼這些國家
[00:07:37.120 --> 00:07:39.120]  原本是基督教立國的國家
[00:07:39.120 --> 00:07:41.120]  爲什麼會去到這樣
[00:07:41.120 --> 00:07:42.120]  因爲人權的至上
[00:07:42.120 --> 00:07:45.120]  人權凌駕於基督教精神底下的時候
[00:07:45.120 --> 00:07:48.120]  由人的角度去立法的時候
[00:07:48.120 --> 00:07:50.120]  就出現了這麼多的問題
[00:07:50.120 --> 00:07:53.120]  遲些我要說一段很敏感的經文
[00:07:53.120 --> 00:07:55.120]  在羅馬書的經文裏面
[00:07:55.120 --> 00:07:57.120]  究竟信服掌權者怎麼理解
[00:07:57.120 --> 00:07:59.120]  羅馬書裏面解釋的信服掌權者
[00:07:59.120 --> 00:08:03.120]  大部分是從人民主義的角度去解釋
[00:08:03.120 --> 00:08:05.120]  如果從人民主義的角度去解釋的時候
[00:08:05.120 --> 00:08:06.120]  所以你會明白
[00:08:06.120 --> 00:08:08.120]  那個解經是解不通的
[00:08:08.120 --> 00:08:09.120]  解不通是什麼
[00:08:09.120 --> 00:08:13.120]  那個政權是值得我們信服的就信服
[00:08:13.120 --> 00:08:15.120]  不值得我們信服的就不信服
[00:08:15.120 --> 00:08:17.120]  你問你旁邊的姐妹
[00:08:17.120 --> 00:08:19.120]  什麼叫信服
[00:08:19.120 --> 00:08:21.120]  你問她什麼叫信服
[00:08:21.120 --> 00:08:23.120]  連這句話都說不通
[00:08:23.120 --> 00:08:25.120]  你明白我說嗎
[00:08:25.120 --> 00:08:26.120]  信服是什麼意思
[00:08:26.120 --> 00:08:28.120]  信服就是不需要的
[00:08:28.120 --> 00:08:29.120]  不可以的
[00:08:29.120 --> 00:08:30.120]  不應該的
[00:08:30.120 --> 00:08:32.120]  都要做的
[00:08:32.120 --> 00:08:35.120]  不明白嗎
[00:08:35.120 --> 00:08:38.120]  你的老闆是好人
[00:08:38.120 --> 00:08:39.120]  你信服他
[00:08:39.120 --> 00:08:41.120]  是必然的
[00:08:41.120 --> 00:08:42.120]  你老闆不是好人
[00:08:42.120 --> 00:08:44.120]  那你接着要做什麼
[00:08:44.120 --> 00:08:46.120]  都要信服他
[00:08:46.120 --> 00:08:48.120]  好人我就信服
[00:08:48.120 --> 00:08:49.120]  不好人就我不信服
[00:08:49.120 --> 00:08:50.120]  我爸好我就孝順他
[00:08:50.120 --> 00:08:51.120]  我爸不好就不孝順他
[00:08:51.120 --> 00:08:53.120]  這就叫不孝順
[00:08:53.120 --> 00:08:55.120]  聽不明白嗎
[00:08:55.120 --> 00:08:57.120]  從人民主義的解釋就是這樣解釋
[00:08:57.120 --> 00:08:59.120]  現在外面很多人用人民主義的解釋
[00:08:59.120 --> 00:09:02.120]  去解釋羅馬書的信服這個問題
[00:09:02.120 --> 00:09:04.120]  你這樣解釋是解不通的
[00:09:04.120 --> 00:09:07.120]  因爲連信服這個字都解錯
[00:09:07.120 --> 00:09:09.120]  我們說話很生氣的原因就是這樣
[00:09:09.120 --> 00:09:11.120]  你從人民主義去解釋的話
[00:09:11.120 --> 00:09:14.120]  所有的聖經就是人都大了
[00:09:14.120 --> 00:09:16.120]  人喜歡怎麼說就怎麼說
[00:09:16.120 --> 00:09:17.120]  人喜歡怎麼說就怎麼說
[00:09:17.120 --> 00:09:19.120]  按着處境怎麼說就怎麼說
[00:09:19.120 --> 00:09:21.120]  不用理聖經怎麼說
[00:09:21.120 --> 00:09:24.120]  但這些是神學院裏面教聖經的人
[00:09:24.120 --> 00:09:26.120]  恐怖在這裏
[00:09:26.120 --> 00:09:28.120]  聽姐妹
[00:09:28.120 --> 00:09:31.120]  所以我說你要聽是聽最好的
[00:09:31.120 --> 00:09:32.120]  跟你間諜怎麼說
[00:09:32.120 --> 00:09:34.120]  你要聽是聽最好的
[00:09:34.120 --> 00:09:36.120]  那聽誰是最好的
[00:09:36.120 --> 00:09:38.120]  跟他說鮑惠昆
[00:09:38.120 --> 00:09:44.120]  可惜他不講羅馬書
[00:09:44.120 --> 00:09:47.120]  因爲他不講我纔講的
[00:09:47.120 --> 00:09:50.120]  我經常勸他寫羅馬書註釋
[00:09:50.120 --> 00:09:55.120]  這個普羅話體貼肉體是沒有體貼信服上帝的
[00:09:55.120 --> 00:09:58.120]  而且屬肉體的人是不能得神的喜悅
[00:09:58.120 --> 00:09:59.120]  因爲他沒有信服上帝
[00:09:59.120 --> 00:10:01.120]  沒有行神所喜悅的東西
[00:10:01.120 --> 00:10:03.120]  就不能得到神的喜悅
[00:10:03.120 --> 00:10:05.120]  但信了耶穌的人有一個例外
[00:10:05.120 --> 00:10:09.120]  就是他可以揀選隨從聖靈跟你間諜怎麼說
[00:10:09.120 --> 00:10:11.120]  你是可以選擇的
[00:10:20.120 --> 00:10:26.120]  因爲聖靈使你們必死的身體又活過來了
[00:10:26.120 --> 00:10:28.120]  如果這樣怎麼理解
[00:10:28.120 --> 00:10:29.120]  普羅話
[00:10:29.120 --> 00:10:37.120]  因爲肉體的債我們不需要再想了
[00:10:37.120 --> 00:10:38.120]  因爲已經給了
[00:10:38.120 --> 00:10:39.120]  誰給了我沒有給
[00:10:39.120 --> 00:10:40.120]  是耶穌給了
[00:10:40.120 --> 00:10:42.120]  如果耶穌已經給了肉體的債
[00:10:42.120 --> 00:10:45.120]  你和我不需要再理會肉體和律法之間的關係
[00:10:45.120 --> 00:10:46.120]  我已經死了
[00:10:46.120 --> 00:10:47.120]  而債已經給了
[00:10:47.120 --> 00:10:48.120]  我要你的是什麼
[00:10:48.120 --> 00:10:51.120]  跟你間諜說一聲你要順從聖靈
[00:10:51.120 --> 00:10:54.120]  在香港六十年代的時候
[00:10:54.120 --> 00:10:56.120]  有一個問題出現
[00:10:56.120 --> 00:10:58.120]  就是很多梅爾
[00:10:58.120 --> 00:11:01.120]  那時候的梅爾就是一個藝人
[00:11:01.120 --> 00:11:03.120]  他就有一個靈音派的講員
[00:11:03.120 --> 00:11:04.120]  去到教會講道
[00:11:04.120 --> 00:11:06.120]  就和他講語言說
[00:11:06.120 --> 00:11:07.120]  上帝會大大使用你
[00:11:07.120 --> 00:11:09.120]  跟着從那一刻開始
[00:11:09.120 --> 00:11:11.120]  這個梅爾就開始經歷講方言
[00:11:11.120 --> 00:11:14.120]  經歷講方言之後就在不同的教會里面在講道
[00:11:14.120 --> 00:11:17.120]  你想象六十年代福音派的教會
[00:11:17.120 --> 00:11:19.120]  容許一個女性在講道
[00:11:19.120 --> 00:11:21.120]  已經是很大的突破
[00:11:21.120 --> 00:11:23.120]  再加上梅爾當時講道
[00:11:23.120 --> 00:11:25.120]  每去一間教會講道
[00:11:25.120 --> 00:11:27.120]  都會令到教會分裂
[00:11:27.120 --> 00:11:28.120]  因爲他說
[00:11:28.120 --> 00:11:29.120]  他這個邏輯是這樣的
[00:11:29.120 --> 00:11:30.120]  他邏輯是說
[00:11:30.120 --> 00:11:32.120]  你怎麼知道你得救
[00:11:32.120 --> 00:11:35.120]  我信耶穌就得救了
[00:11:35.120 --> 00:11:36.120]  他承認心裏相信
[00:11:36.120 --> 00:11:38.120]  遲點我會背那段經文
[00:11:38.120 --> 00:11:39.120]  是不是
[00:11:39.120 --> 00:11:40.120]  那就得救了
[00:11:40.120 --> 00:11:41.120]  他說好
[00:11:41.120 --> 00:11:42.120]  你得救
[00:11:42.120 --> 00:11:43.120]  你背那段經文
[00:11:43.120 --> 00:11:44.120]  不一定是發生在你身上
[00:11:44.120 --> 00:11:45.120]  你怎麼知道在你身上
[00:11:45.120 --> 00:11:46.120]  你會得救
[00:11:46.120 --> 00:11:47.120]  因爲我有聖靈在我裏面
[00:11:47.120 --> 00:11:49.120]  你怎麼知道聖靈在你裏面
[00:11:49.120 --> 00:11:50.120]  你怎麼知道
[00:11:50.120 --> 00:11:51.120]  問問你旁邊的人
[00:11:51.120 --> 00:11:52.120]  你怎麼知道聖靈在你裏面
[00:11:52.120 --> 00:11:54.120]  你怎麼知道
[00:11:54.120 --> 00:11:55.120]  你看到沒有摸到
[00:11:55.120 --> 00:11:56.120]  拿出來給我看看
[00:11:56.120 --> 00:11:57.120]  不知道是不是
[00:11:57.120 --> 00:11:58.120]  摸不到
[00:11:58.120 --> 00:11:59.120]  梅爾他們說
[00:11:59.120 --> 00:12:02.120]  你講方言就證明聖靈在你裏面
[00:12:02.120 --> 00:12:04.120]  你沒有講方言
[00:12:04.120 --> 00:12:05.120]  Speaking in tongues
[00:12:05.120 --> 00:12:07.120]  你不懂得講方言
[00:12:07.120 --> 00:12:08.120]  聖靈不在你裏面
[00:12:08.120 --> 00:12:09.120]  你懂得講方言
[00:12:09.120 --> 00:12:10.120]  聖靈在你裏面
[00:12:10.120 --> 00:12:11.120]  聖靈在你裏面
[00:12:11.120 --> 00:12:12.120]  你就會講方言
[00:12:12.120 --> 00:12:14.120]  根據羅馬書第八章
[00:12:14.120 --> 00:12:16.120]  這個說法是錯的
[00:12:16.120 --> 00:12:20.120]  我清楚地告訴你
[00:12:20.120 --> 00:12:22.120]  這個說法是錯的
[00:12:22.120 --> 00:12:23.120]  爲什麼
[00:12:23.120 --> 00:12:24.120]  聖靈在我們裏面
[00:12:24.120 --> 00:12:25.120]  保羅沒有說
[00:12:25.120 --> 00:12:27.120]  這整段經文第八章
[00:12:27.120 --> 00:12:29.120]  沒有提到聖靈在我們裏面
[00:12:29.120 --> 00:12:31.120]  他碰過任何講方言的問題
[00:12:31.120 --> 00:12:33.120]  他反而要說的是什麼
[00:12:33.120 --> 00:12:34.120]  他反而要說的是
[00:12:34.120 --> 00:12:36.120]  因爲凡是被神靈引導的
[00:12:36.120 --> 00:12:37.120]  都是神的兒女
[00:12:37.120 --> 00:12:38.120]  跟你解釋清楚
[00:12:38.120 --> 00:12:39.120]  你是神的兒女
[00:12:39.120 --> 00:12:41.120]  我們怎麼知道聖靈在我們裏面
[00:12:41.120 --> 00:12:43.120]  因爲我是神的兒女
[00:12:43.120 --> 00:12:44.120]  心態上開始改變
[00:12:44.120 --> 00:12:45.120]  態度上開始改變
[00:12:45.120 --> 00:12:47.120]  我以下說的話
[00:12:47.120 --> 00:12:49.120]  令到你的情緒不安的話
[00:12:49.120 --> 00:12:50.120]  我很抱歉
[00:12:50.120 --> 00:12:51.120]  不是我的問題
[00:12:51.120 --> 00:12:52.120]  是聖經的問題
[00:12:52.120 --> 00:12:54.120]  保羅說什麼
[00:12:54.120 --> 00:12:55.120]  保羅說
[00:12:55.120 --> 00:12:57.120]  從今以後我們不是奴僕的心
[00:12:57.120 --> 00:12:59.120]  我們是一個兒女的心
[00:12:59.120 --> 00:13:02.120]  我們很叫阿爸阿父
[00:13:02.120 --> 00:13:04.120]  在舊約才知道
[00:13:04.120 --> 00:13:06.120]  兒女的心要轉回父親
[00:13:06.120 --> 00:13:08.120]  父親的心要轉回兒女
[00:13:08.120 --> 00:13:09.120]  這段經文在猶太人來說
[00:13:09.120 --> 00:13:11.120]  是無法指明的
[00:13:12.120 --> 00:13:13.120]  在猶太式經來說
[00:13:13.120 --> 00:13:14.120]  是無法指明的
[00:13:14.120 --> 00:13:15.120]  爲什麼
[00:13:15.120 --> 00:13:16.120]  猶太人接受不了
[00:13:16.120 --> 00:13:17.120]  上帝有兒子
[00:13:17.120 --> 00:13:19.120]  猶太人接受不了
[00:13:19.120 --> 00:13:21.120]  上帝可以成爲我們的父親
[00:13:21.120 --> 00:13:24.120]  所以耶穌一出來就說
[00:13:24.120 --> 00:13:25.120]  阿爸阿父
[00:13:25.120 --> 00:13:26.120]  教我們祈禱
[00:13:26.120 --> 00:13:27.120]  阿爸阿父
[00:13:27.120 --> 00:13:31.120]  這個完全是前往的說話
[00:13:31.120 --> 00:13:32.120]  耶穌說
[00:13:32.120 --> 00:13:33.120]  賦予我緣爲一
[00:13:33.120 --> 00:13:34.120]  更加是前往的說話
[00:13:34.120 --> 00:13:35.120]  在猶太人來說
[00:13:35.120 --> 00:13:37.120]  是無法接受這個教導的
[00:13:37.120 --> 00:13:39.120]  但是救恩就要改變整個心態
[00:13:39.120 --> 00:13:41.120]  聖靈在我們心中居住的時候
[00:13:41.120 --> 00:13:43.120]  我們不是帶着奴僕的心
[00:13:43.120 --> 00:13:44.120]  而是帶着兒子的心
[00:13:44.120 --> 00:13:45.120]  兒女的心
[00:13:45.120 --> 00:13:46.120]  我們怎麼理解呢
[00:13:46.120 --> 00:13:49.120]  以後的舉例會令到你情緒不安
[00:13:49.120 --> 00:13:51.120]  有些人信了耶穌之後
[00:13:51.120 --> 00:13:54.120]  仍然還是行律法的心態
[00:13:54.120 --> 00:13:56.120]  Do and Don't
[00:13:56.120 --> 00:14:00.120]  奴僕是怎樣的各位
[00:14:00.120 --> 00:14:03.120]  爲什麼你會喜歡你家裏
[00:14:03.120 --> 00:14:05.120]  或者爲什麼你不喜歡你家裏
[00:14:05.120 --> 00:14:06.120]  原因就在這裏
[00:14:06.120 --> 00:14:09.120]  在你家裏的費用
[00:14:09.120 --> 00:14:12.120]  以後我舉的例子是正常的
[00:14:12.120 --> 00:14:13.120]  這個正常的例子
[00:14:13.120 --> 00:14:14.120]  這把尺子落到你家裏
[00:14:14.120 --> 00:14:15.120]  或者落到你公司裏
