
[00:00:00.000 --> 00:00:01.340]  各位大英姐妹 你們好
[00:01:58.100 --> 00:02:01.140]  但是及後就終於統一全國了
[00:02:01.140 --> 00:02:04.140]  前後加起來有四十年那麼久
[00:02:04.140 --> 00:02:08.700]  大衛可以算是以色列角度之中最顯赫的王
[00:02:08.700 --> 00:02:13.240]  因為很多很多的外敵都被他打敗
[00:02:13.240 --> 00:02:17.900]  當然聖經最多的記載就是說他和菲律師人的戰爭
[00:02:17.900 --> 00:02:19.600]  特別當他還沒作王之前
[00:02:19.600 --> 00:02:23.100]  但是作王之後神都給他有很多的祝福
[00:02:23.100 --> 00:02:25.940]  他戰勝了很多的外敵
[00:02:25.940 --> 00:02:28.300]  也擴展了他的版圖
[00:02:28.300 --> 00:02:31.200]  為國家奠下了很美好的根基
[00:02:31.200 --> 00:02:33.560]  雖然所羅門在位的時候
[00:02:33.560 --> 00:02:36.440]  看似是最豐富的時候
[00:02:36.440 --> 00:02:40.540]  因為其他各國都來到朝貢
[00:02:40.540 --> 00:02:44.800]  但是人民仍然以大衛是最理想的王
[00:02:44.800 --> 00:02:50.640]  大衛的成功因素除了他自己努力之外
[00:02:50.640 --> 00:02:52.540]  還有神的祝福
[00:02:52.540 --> 00:02:56.340]  另外的因素是我們絕對不能夠忽略的
[00:02:56.340 --> 00:02:58.260]  那麼第一
[00:02:58.260 --> 00:03:03.460]  原來很重要我們要知道什麼時候要退下來
[00:03:03.460 --> 00:03:07.360]  那麼大衛慢慢慢慢年事已高了
[00:03:07.360 --> 00:03:09.740]  縱使他御駕親征
[00:03:09.740 --> 00:03:11.700]  但是歲月不饒人
[00:03:11.700 --> 00:03:14.200]  再不是當年的猛將
[00:03:14.200 --> 00:03:16.400]  往往力有不逮
[00:03:16.400 --> 00:03:23.700]  所以他那些下屬是不太想他出征的
[00:03:23.700 --> 00:03:26.640]  我們一起去看《撒泊爾記》下第21章
[00:03:26.640 --> 00:03:29.140]  第15到第17節
[00:03:46.400 --> 00:04:04.200]  這裏很清楚地去講
[00:04:04.200 --> 00:04:08.740]  大衛其實仍然會和下屬出去打仗
[00:04:08.740 --> 00:04:10.740]  和菲律師人打仗
[00:04:10.740 --> 00:04:12.740]  但是你有沒有留意到第15節說
[00:04:12.740 --> 00:04:16.240]  其實打了不久大衛已經很累了
[00:04:16.240 --> 00:04:17.540]  為什麼呢
[00:04:17.540 --> 00:04:19.040]  事不宜遲
[00:04:19.040 --> 00:04:22.040]  不是在壯年的時候這麼好的體魄
[00:04:22.040 --> 00:04:27.540]  甚至差點被菲律師的勇士殺死
[00:04:27.540 --> 00:04:31.540]  幸好阿比西幫助到大衛
[00:04:31.540 --> 00:04:33.540]  救回大衛一命
[00:04:33.540 --> 00:04:36.740]  所以後來那幫人馬上跟大衛說
[00:04:36.740 --> 00:04:38.040]  謝謝你 謝謝你
[00:04:38.040 --> 00:04:40.040]  以後你也不要和我們一起出戰
[00:04:40.040 --> 00:04:43.140]  很怕你會怎樣呢 被殺
[00:04:43.140 --> 00:04:45.940]  那就影響了我們了
[00:04:45.940 --> 00:04:49.440]  其實這次不是第一次這樣的情形出現
[00:04:49.440 --> 00:04:51.440]  如果我們上兩次都有看
[00:04:51.440 --> 00:04:53.940]  當他被鴨鯊龍背叛的時候
[00:04:53.940 --> 00:04:56.740]  被二子背叛 他要逃亡
[00:04:56.740 --> 00:04:58.740]  本來他想出戰
[00:04:58.740 --> 00:05:01.540]  但是那些人都叫他千萬不要
[00:05:01.540 --> 00:05:03.940]  你等我們來吧
[00:05:03.940 --> 00:05:07.440]  我自己很深的體會到一件事就是
[00:05:07.440 --> 00:05:10.440]  我們有時候就會忽略了這些
[00:05:10.440 --> 00:05:13.440]  在十號二章第18章第2到第4節
[00:05:13.440 --> 00:05:15.940]  就應該有武打出來
[00:05:15.940 --> 00:05:18.440]  糟了 這可能不是最新版本
[00:05:18.440 --> 00:05:21.940]  幸好阿比西護駕
[00:05:21.940 --> 00:05:23.940]  有時候我們知道自己
[00:05:23.940 --> 00:05:27.940]  如果不知道自己什麼時候要退役的話
[00:05:27.940 --> 00:05:29.440]  就很麻煩了
[00:05:29.440 --> 00:05:31.440]  很簡單舉一個例子
[00:05:31.440 --> 00:05:33.440]  有些歌星我們都很懷念
[00:05:33.440 --> 00:05:35.440]  譬如我自己最喜歡的是什麼呢
[00:05:35.440 --> 00:05:37.440]  大家都知道我喜歡關正傑
[00:05:37.440 --> 00:05:39.940]  他真的急流勇退過了加拿大
[00:05:39.940 --> 00:05:42.940]  怎樣重金禮聘都不出來
[00:05:42.940 --> 00:05:45.440]  所以我們仍然存留那個形象
[00:05:45.440 --> 00:05:50.440]  就是當年他最後演唱會那些的景象
[00:05:50.440 --> 00:05:52.940]  我也很喜歡聽許冠傑的
[00:05:52.940 --> 00:05:54.940]  後來他退出歌壇的時候
[00:05:54.940 --> 00:05:56.440]  當然有看演唱會
[00:05:56.440 --> 00:05:58.940]  但是後來他再復出的時候
[00:05:58.940 --> 00:06:00.940]  可能我未必接受到
[00:06:00.940 --> 00:06:04.940]  穿著炮炮紋的衣服 很胖
[00:06:04.940 --> 00:06:07.940]  我用我自己個人來說就是慘不忍睹
[00:06:07.940 --> 00:06:09.940]  所以後來都不要再去看了
[00:06:09.940 --> 00:06:12.940]  所以有時候我們知道自己什麼時候退下來
[00:06:12.940 --> 00:06:15.940]  我自己都跟太太說
[00:06:15.940 --> 00:06:17.940]  如果有一天你聽我說到
[00:06:17.940 --> 00:06:19.940]  但我遲不達意
[00:06:19.940 --> 00:06:21.940]  或者不斷重複
[00:06:21.940 --> 00:06:23.940]  沒有什麼力量的時候
[00:06:23.940 --> 00:06:25.940]  你一定要拉我下來
[00:06:25.940 --> 00:06:26.940]  不要讓我再去講到
[00:06:26.940 --> 00:06:27.940]  為什麼呢
[00:06:27.940 --> 00:06:29.940]  其實我在安息禮裡面
[00:06:29.940 --> 00:06:31.940]  有一個很大的感受
[00:06:31.940 --> 00:06:34.940]  在安息禮裡面就見到我少年時代
[00:06:34.940 --> 00:06:38.940]  就是一位的牧者
[00:06:38.940 --> 00:06:40.940]  他當年已經做了牧師了
[00:06:40.940 --> 00:06:42.940]  在少年時代裡面
[00:06:42.940 --> 00:06:43.940]  他是做學生工作的
[00:06:43.940 --> 00:06:46.940]  說我很欣賞他講話很好的
[00:06:46.940 --> 00:06:48.940]  又很精靈
[00:06:48.940 --> 00:06:50.940]  誰知道那次的安息禮裡面
[00:06:50.940 --> 00:06:53.940]  短短是十幾分鐘的分享
[00:06:53.940 --> 00:06:56.940]  我發覺到他自己會遲不達意
[00:06:56.940 --> 00:06:59.940]  甚至可能連死者的名字都講錯
[00:06:59.940 --> 00:07:01.940]  我發覺很大件事
[00:07:01.940 --> 00:07:04.940]  當然因為已經年事已高
[00:07:04.940 --> 00:07:06.940]  所以我有一個很大的感受
[00:07:06.940 --> 00:07:08.940]  知道什麼時候會下來
[00:07:08.940 --> 00:07:10.940]  我自己也感恩
[00:07:10.940 --> 00:07:13.940]  神讓我開始建立命運堂
[00:07:13.940 --> 00:07:15.940]  第一次聚會只有四個人
[00:07:15.940 --> 00:07:16.940]  我2016年
[00:07:16.940 --> 00:07:18.940]  距離現在已經九年的時間了
[00:07:18.940 --> 00:07:21.940]  就是我離開命運堂了
[00:07:21.940 --> 00:07:23.940]  當時我們有六間教會
[00:07:23.940 --> 00:07:25.940]  有二千多人
[00:07:25.940 --> 00:07:27.940]  譬如我們現在參加的John
[00:07:27.940 --> 00:07:29.940]  都會在當中
[00:07:29.940 --> 00:07:32.940]  我們租了音福堂
[00:07:32.940 --> 00:07:34.940]  幾千人一起去聚會
[00:07:34.940 --> 00:07:36.940]  我就離開
[00:07:36.940 --> 00:07:37.940]  很多人都很驚訝
[00:07:37.940 --> 00:07:39.940]  你建立了這間教會
[00:07:39.940 --> 00:07:43.940]  為什麼可以這麼毅然的放手呢
[00:07:43.940 --> 00:07:45.940]  我覺得教會我很愛他們
[00:07:45.940 --> 00:07:46.940]  到現在都很愛
[00:07:46.940 --> 00:07:47.940]  但不是我的
[00:07:47.940 --> 00:07:49.940]  是神的產業來的
[00:07:49.940 --> 00:07:50.940]  我盡力而為
[00:07:50.940 --> 00:07:52.940]  和順著神的心意去做就行了
[00:07:52.940 --> 00:07:56.940]  所以你留意到當日的識別會
[00:07:56.940 --> 00:08:00.940]  我還唱順後逆流
[00:08:00.940 --> 00:08:04.940]  晚上我們在倫敦酒樓
[00:08:04.940 --> 00:08:05.940]  如果沒有記錯的時候
[00:08:05.940 --> 00:08:06.940]  我們兩層樓
[00:08:06.940 --> 00:08:09.940]  我們放了差不多一百圍酒
[00:08:09.940 --> 00:08:11.940]  去識別我
[00:08:11.940 --> 00:08:13.940]  所以這個也是一個
[00:08:13.940 --> 00:08:16.940]  懂得什麼時候離開
[00:08:16.940 --> 00:08:19.940]  其實不是我做了什麼
[00:08:19.940 --> 00:08:21.940]  其實我很深體會到
[00:08:21.940 --> 00:08:23.940]  一個教會
[00:08:23.940 --> 00:08:24.940]  一個社會
[00:08:24.940 --> 00:08:25.940]  一個國家
[00:08:25.940 --> 00:08:28.940]  要成功是絕對絕對
[00:08:28.940 --> 00:08:30.940]  不只是那個領導
[00:08:30.940 --> 00:08:33.940]  是和我們合拍的人是怎麼樣
[00:08:33.940 --> 00:08:36.940]  質素高不高這個很重要的
[00:08:36.940 --> 00:08:38.940]  事實上你留意到
[00:08:38.940 --> 00:08:40.940]  在實務記下23章
[00:08:40.940 --> 00:08:43.940]  第8到39節
[00:08:43.940 --> 00:08:44.940]  是很長的
[00:08:44.940 --> 00:08:48.940]  全部記載了大衛的勇士
[00:08:48.940 --> 00:08:50.940]  有些是較為詳細的記載
[00:08:50.940 --> 00:08:52.940]  有些只是提一提名字而已
[00:08:52.940 --> 00:08:54.940]  不過我想跟大家講講
[00:08:54.940 --> 00:08:57.940]  有一個人記載在這個勇士之列
[00:08:57.940 --> 00:08:58.940]  這個人是誰呢
[00:08:58.940 --> 00:09:00.940]  就是烏尼亞
[00:09:00.940 --> 00:09:02.940]  就是在實務記下的
[00:09:02.940 --> 00:09:04.940]  第23章的29節
[00:09:04.940 --> 00:09:07.940]  不要忘記
[00:09:07.940 --> 00:09:10.940]  烏尼亞其實是被大衛用計
[00:09:10.940 --> 00:09:13.940]  叫若壓去殺了他
[00:09:13.940 --> 00:09:16.940]  所以若壓就推他去前線打仗
[00:09:16.940 --> 00:09:17.940]  但是沒有後援
[00:09:17.940 --> 00:09:19.940]  以致烏尼亞被殺
[00:09:19.940 --> 00:09:21.940]  但是聖經的作者
[00:09:21.940 --> 00:09:23.940]  仍然是將烏尼亞
[00:09:23.940 --> 00:09:26.940]  放在這個名錄裡面
[00:09:26.940 --> 00:09:27.940]  是很重要的
[00:09:27.940 --> 00:09:30.940]  另外一次
[00:09:30.940 --> 00:09:31.940]  只是輕輕一提
[00:09:31.940 --> 00:09:34.940]  但是很令我有感觸的
[00:09:34.940 --> 00:09:37.940]  就是大衛在逃亡的時候
[00:09:37.940 --> 00:09:45.940]  他想起自己的故鄉
[00:09:45.940 --> 00:09:47.940]  百里行城
[00:09:47.940 --> 00:09:49.940]  他說 啊
[00:09:49.940 --> 00:09:51.940]  如果有人種百里行城的水
[00:09:51.940 --> 00:09:52.940]  打來給我喝
[00:09:52.940 --> 00:09:54.940]  我就很開心了
[00:09:54.940 --> 00:09:56.940]  就正如我
[00:09:56.940 --> 00:09:59.940]  絕對不會為了食物移回香港
[00:09:59.940 --> 00:10:00.940]  但是我也很懷念
[00:10:00.940 --> 00:10:02.940]  香港的乳豬
[00:10:02.940 --> 00:10:04.940]  這四年我沒有吃過乳豬
[00:10:04.940 --> 00:10:06.940]  但是未來可能有機會吃了
[00:10:06.940 --> 00:10:12.940]  又喜歡吃回香港的角仔
[00:10:12.940 --> 00:10:13.940]  我在這裡
[00:10:13.940 --> 00:10:16.940]  我太太買了市集的角仔
[00:10:16.940 --> 00:10:17.940]  但是完全沒有吃
[00:10:17.940 --> 00:10:19.940]  但是當大衛說
[00:10:19.940 --> 00:10:22.940]  很想喝百里行的水的時候
[00:10:22.940 --> 00:10:24.940]  有三個勇士
[00:10:24.940 --> 00:10:26.940]  竟然聽到之後
[00:10:26.940 --> 00:10:30.940]  就穿過菲律師人的軍營
[00:10:30.940 --> 00:10:32.940]  走去百里行那裡
[00:10:32.940 --> 00:10:33.940]  拿水給他喝
[00:10:33.940 --> 00:10:34.940]  23章第16節
[00:10:34.940 --> 00:10:36.940]  這個是很美麗
[00:10:36.940 --> 00:10:39.940]  他們不單單忠心於大衛
[00:10:39.940 --> 00:10:42.940]  更加體貼到大衛的心意
[00:10:42.940 --> 00:10:47.940]  於是就去為大衛打水
[00:10:47.940 --> 00:10:50.940]  但是大衛怎麼看到這些水之後
[00:10:50.940 --> 00:10:51.940]  有什麼反應呢
[00:10:51.940 --> 00:10:53.940]  好 我們一起來看看
[00:10:53.940 --> 00:10:55.940]  23章第16、17兩節
[00:11:20.940 --> 00:11:21.940]  你有沒有留意到
[00:11:21.940 --> 00:11:23.940]  在這幫勇士當中
[00:11:23.940 --> 00:11:26.940]  他特別提這三個人是做什麼呢
[00:11:26.940 --> 00:11:28.940]  就是他很體貼大衛的心
[00:11:28.940 --> 00:11:32.940]  所以我看到一個教會
[00:11:32.940 --> 00:11:35.940]  一個社會或者國家
[00:11:35.940 --> 00:11:37.940]  一個機構
[00:11:37.940 --> 00:11:39.940]  他們要有好的發展
[00:11:39.940 --> 00:11:41.940]  除了一個生命力
[00:11:41.940 --> 00:11:46.940]  有質素高的領導人之外
[00:11:46.940 --> 00:11:48.940]  就是他的合拍者
[00:11:48.940 --> 00:11:50.940]  第一會不會跟他同心
[00:11:50.940 --> 00:11:52.940]  會不會體貼到他的心意
[00:11:52.940 --> 00:11:53.940]  知道他是怎麼樣
[00:11:53.940 --> 00:11:54.940]  然後互相的配合
[00:11:54.940 --> 00:11:56.940]  而不是明爭暗鬥
[00:11:56.940 --> 00:11:59.940]  互相的去戳對方的背脊
[00:11:59.940 --> 00:12:02.940]  然後希望可以騎著他來上位
[00:12:02.940 --> 00:12:06.940]  你看到今天宣佈了
[00:12:06.940 --> 00:12:11.940]  說新加坡他們的財政預算
[00:12:11.940 --> 00:12:14.940]  很好 非常好的收入
[00:12:14.940 --> 00:12:18.940]  現在還派錢給他們的市民
[00:12:18.940 --> 00:12:20.940]  我們香港的特區政府
[00:12:20.940 --> 00:12:24.940]  下個星期三就會公佈財政預算
[00:12:24.940 --> 00:12:25.940]  但是現在已經知道
[00:12:25.940 --> 00:12:27.940]  幾千億的赤字
[00:12:27.940 --> 00:12:29.940]  但是新加坡他們這麼厲害
[00:12:29.940 --> 00:12:31.940]  但是他們的公務人數
[00:12:31.940 --> 00:12:33.940]  比香港少很多
[00:12:33.940 --> 00:12:35.940]  所以有時候你看看
[00:12:35.940 --> 00:12:37.940]  究竟多有沒有用呢
[00:12:37.940 --> 00:12:40.940]  你看看現在議會裡面的質素是怎麼樣
[00:12:40.940 --> 00:12:43.940]  同樣我覺得教會是很重要
[00:12:43.940 --> 00:12:45.940]  一定要互相的配合
[00:12:45.940 --> 00:12:48.940]  就算這次我們的茶驚
[00:12:48.940 --> 00:12:49.940]  不是這次
[00:12:49.940 --> 00:12:51.940]  我們一直以來的茶驚是這樣的
[00:12:51.940 --> 00:12:54.940]  我只懂得怎麼寫講章
[00:12:54.940 --> 00:12:55.940]  做 PowerPoint
[00:12:55.940 --> 00:12:57.940]  我去完旅行回來
[00:12:57.940 --> 00:12:59.940]  我都會在我的教會群組裡面
[00:12:59.940 --> 00:13:02.940]  發出一個通告就是怎麼樣呢
[00:13:02.940 --> 00:13:03.940]  我發覺我現在懂得做 PowerPoint
[00:13:03.940 --> 00:13:05.940]  但是原來都不是很高技巧
[00:13:05.940 --> 00:13:07.940]  就是很基本的東西我懂得
[00:13:07.940 --> 00:13:09.940]  我很想找人要教我
[00:13:09.940 --> 00:13:12.940]  怎樣去做 怎樣去用字體
[00:13:12.940 --> 00:13:14.940]  怎樣來做得好看一點
[00:13:14.940 --> 00:13:16.940]  因為它的條件是怎麼樣呢
[00:13:16.940 --> 00:13:18.940]  一定要在我那部電腦那裡
[00:13:18.940 --> 00:13:19.940]  因為我用慣了
[00:13:19.940 --> 00:13:20.940]  我去別人那部電腦學了
[00:13:20.940 --> 00:13:21.940]  我未必回來用得到
[00:13:21.940 --> 00:13:23.940]  那我要去學
[00:13:23.940 --> 00:13:25.940]  譬如那時候就算在香港都好
[00:13:25.940 --> 00:13:26.940]  我在港島
[00:13:26.940 --> 00:13:28.940]  有人跟我打講章
[00:13:28.940 --> 00:13:29.940]  做 PowerPoint
[00:13:29.940 --> 00:13:31.940]  有人要控制音響
[00:13:31.940 --> 00:13:32.940]  現在都是的
[00:13:32.940 --> 00:13:34.940]  就是以往跟我讀經
[00:13:34.940 --> 00:13:36.940]  又跟我們上網上載
[00:13:36.940 --> 00:13:40.940]  有很多的東西是需要互相配合的
[00:13:40.940 --> 00:13:42.940]  如果沒有了這樣的時候
[00:13:42.940 --> 00:13:44.940]  就絕對不可能的
[00:13:44.940 --> 00:13:48.940]  所以今天教會一定要有好的發展
[00:13:48.940 --> 00:13:50.940]  就要有好的團隊
[00:13:50.940 --> 00:13:53.940]  有生命力 有信心 有遠見的領袖
[00:13:53.940 --> 00:13:55.940]  更加有忠心 有好的配合
[00:13:55.940 --> 00:13:57.940]  這樣才會有一個發展
[00:13:57.940 --> 00:13:58.940]  不然絕對不容易的
[00:13:58.940 --> 00:14:01.940]  我想說很感動
[00:14:01.940 --> 00:14:03.940]  不知道大家有沒有看過這部電影
[00:14:03.940 --> 00:14:07.940]  這部叫做《沖天大火災》
[00:14:07.940 --> 00:14:10.940]  我很感動
[00:14:10.940 --> 00:14:11.940]  為什麼在中間那裡
[00:14:11.940 --> 00:14:13.940]  原來就是 Alex 和 Yvonne
[00:14:13.940 --> 00:14:17.940]  他們一家買來送給我的
[00:14:17.940 --> 00:14:20.940]  我剛剛九月的時候
[00:14:20.940 --> 00:14:21.940]  去年去日本
[00:14:21.940 --> 00:14:26.940]  在跳蚤市場裡面
[00:14:26.940 --> 00:14:28.940]  找到一本雜誌
[00:14:28.940 --> 00:14:29.940]  是日文來的
[00:14:29.940 --> 00:14:31.940]  都是講《沖天大火災》
[00:14:31.940 --> 00:14:34.940]  為什麼我這麼喜歡這部電影
[00:14:34.940 --> 00:14:35.940]  除了真的很好看
[00:14:35.940 --> 00:14:38.940]  有些當年的大明星之外
[00:14:38.940 --> 00:14:40.940]  很大的懷念
[00:14:40.940 --> 00:14:44.940]  就是我和我媽媽去看電影
[00:14:44.940 --> 00:14:46.940]  我媽媽是不懂得看西片的
[00:14:46.940 --> 00:14:48.940]  但是我也捉了她去看西片
[00:14:48.940 --> 00:14:50.940]  還在娛樂戲院看
[00:14:50.940 --> 00:14:51.940]  在中環
[00:14:51.940 --> 00:14:53.940]  很想媽媽去看這部電影
[00:14:53.940 --> 00:14:55.940]  真的很好看
[00:14:55.940 --> 00:14:57.940]  我媽媽四十多歲就離開世界
[00:14:57.940 --> 00:14:59.940]  我一直都很懷念我媽媽
[00:14:59.940 --> 00:15:02.940]  我經常都很想找這部電影
[00:15:02.940 --> 00:15:04.940]  我走這麼多年的活動
[00:15:04.940 --> 00:15:06.940]  都還沒有找到這部影碟
[00:15:06.940 --> 00:15:08.940]  但是我不知道原來亞馬遜有
[00:15:08.940 --> 00:15:10.940]  或者有也未必會寫
[00:15:10.940 --> 00:15:11.940]  但是我很感謝
[00:15:11.940 --> 00:15:14.940]  Yvonne的一家送給我
[00:15:14.940 --> 00:15:18.940]  另外我和我爸爸都看過西片的
[00:15:18.940 --> 00:15:19.940]  看什麼呢
[00:15:19.940 --> 00:15:20.940]  就是《Dirty Harry》
[00:15:20.940 --> 00:15:22.940]  《勒手神探》 奪命槍
[00:15:22.940 --> 00:15:24.940]  這些是我和我爸爸媽媽
[00:15:24.940 --> 00:15:26.940]  一些回憶很大的感受
[00:15:26.940 --> 00:15:29.940]  還要多謝一位姐妹
[00:15:29.940 --> 00:15:30.940]  參加我們的茶經班
[00:15:30.940 --> 00:15:32.940]  我還沒有正式見過她
[00:15:32.940 --> 00:15:34.940]  她是託人
[00:15:34.940 --> 00:15:35.940]  她原來回了香港
[00:15:35.940 --> 00:15:37.940]  買了一些角仔
[00:15:37.940 --> 00:15:38.940]  又託人交給我
[00:15:38.940 --> 00:15:40.940]  真的很好吃
[00:15:40.940 --> 00:15:45.940]  就好像剛才大衛所說
[00:15:45.940 --> 00:15:47.940]  他很想喝百里行城的水
[00:15:47.940 --> 00:15:50.940]  我真的很想吃香港的角仔
[00:15:50.940 --> 00:15:51.940]  但我就不像大衛那樣
[00:15:51.940 --> 00:15:53.940]  哎呀 他這麼浪費錢
[00:15:53.940 --> 00:15:54.940]  我不要了
[00:15:54.940 --> 00:15:55.940]  我已經吃完了
[00:15:55.940 --> 00:15:57.940]  所以很重要就是
[00:15:57.940 --> 00:16:00.940]  究竟有沒有好一點的人來配合呢
[00:16:00.940 --> 00:16:02.940]  好了 接著我們來看看
[00:16:02.940 --> 00:16:05.940]  大衛他歌頌上帝
[00:16:05.940 --> 00:16:07.940]  在《薩姆爾記》完結之前
[00:16:07.940 --> 00:16:09.940]  這是最後的
[00:16:09.940 --> 00:16:12.940]  第22章記了大衛所寫的詩歌
[00:16:12.940 --> 00:16:14.940]  但我想弄清楚
[00:16:14.940 --> 00:16:17.940]  雖然是編排在大衛臨終的時候
[00:16:17.940 --> 00:16:19.940]  然後才出這首詩歌
[00:16:19.940 --> 00:16:21.940]  但這首詩歌絕對不是
[00:16:21.940 --> 00:16:23.940]  大衛臨死的時候寫的
[00:16:23.940 --> 00:16:25.940]  為什麼呢
[00:16:25.940 --> 00:16:28.940]  在第22章第一節裡面
[00:16:28.940 --> 00:16:30.940]  就有這樣的記載了
[00:16:30.940 --> 00:16:33.940]  當耶和華救大衛脫離一切
[00:16:33.940 --> 00:16:36.940]  仇敵和掃羅之仇的日子
[00:16:36.940 --> 00:16:38.940]  他向耶和華念這詩
[00:16:38.940 --> 00:16:40.940]  這裡很清楚說到
[00:16:40.940 --> 00:16:46.940]  是大衛逃避了掃羅的追殺之後的作品
[00:16:46.940 --> 00:16:48.940]  在詩歌裡面
[00:16:48.940 --> 00:16:50.940]  他很清楚稱自己
[00:16:50.940 --> 00:16:52.940]  是一個完全人
[00:16:52.940 --> 00:16:54.940]  是沒有犯錯的
[00:16:54.940 --> 00:16:55.940]  第21節
[00:16:55.940 --> 00:16:57.940]  耶和華按著我的公義報答我
[00:16:57.940 --> 00:17:00.940]  按著我手中的清潔賞賜我
[00:17:00.940 --> 00:17:03.940]  他覺得自己是
[00:17:03.940 --> 00:17:05.940]  在神面前可以站得穩
[00:17:05.940 --> 00:17:07.940]  因為他是行公義
[00:17:07.940 --> 00:17:09.940]  他是會清潔的
[00:17:09.940 --> 00:17:11.940]  我們再看24到25節
[00:17:11.940 --> 00:17:13.940]  我在祂面前作了完全人
[00:17:13.940 --> 00:17:16.940]  我也保守自己遠離我的罪孽
[00:17:16.940 --> 00:17:18.940]  所以耶和華按我的公義
[00:17:18.940 --> 00:17:21.940]  按我在祂眼前的清潔賞賜我
[00:17:21.940 --> 00:17:23.940]  他也說清楚
[00:17:23.940 --> 00:17:26.940]  他說我就是在神面前做了完全人了
[00:17:26.940 --> 00:17:28.940]  但是大家都知道
[00:17:28.940 --> 00:17:30.940]  大衛後來作了王之後
[00:17:30.940 --> 00:17:32.940]  那個國勢已經穩定的時候
[00:17:32.940 --> 00:17:36.940]  他就慢慢的放棄了
[00:17:36.940 --> 00:17:38.940]  他自己一些很好的生活
[00:17:38.940 --> 00:17:39.940]  很糜爛
[00:17:39.940 --> 00:17:41.940]  後來還犯了姦淫
[00:17:41.940 --> 00:17:43.940]  然後殺人
[00:17:43.940 --> 00:17:46.940]  甚至有虛假的事情發生
[00:17:46.940 --> 00:17:49.940]  所以這個詩篇
[00:17:49.940 --> 00:17:51.940]  絕對不是大衛
[00:17:51.940 --> 00:17:53.940]  在這些事之後所寫的
[00:17:53.940 --> 00:17:56.940]  如果他沒有這樣的把握
[00:17:56.940 --> 00:17:58.940]  說自己是完全人的
[00:17:58.940 --> 00:18:02.940]  即是他逃避數羅追世的時候所寫的
[00:18:02.940 --> 00:18:05.940]  聖經的作者在編撰的時候
[00:18:05.940 --> 00:18:07.940]  有這個安排有意思的
[00:18:07.940 --> 00:18:12.940]  因為是作為大衛一生終結的一個回顧
[00:18:12.940 --> 00:18:15.940]  那時候正如安息禮
[00:18:15.940 --> 00:18:17.940]  安息禮裡面有術士
[00:18:17.940 --> 00:18:21.940]  就是說死者生前一些的片段
[00:18:21.940 --> 00:18:24.940]  大部份都會忍惡揚善
[00:18:24.940 --> 00:18:26.940]  難道那個離世的人
[00:18:26.940 --> 00:18:28.940]  沒有不好的事情嗎
[00:18:28.940 --> 00:18:29.940]  但是也沒有理由
[00:18:29.940 --> 00:18:31.940]  死了之後還繼續去講他
