
[00:00:00.000 --> 00:00:04.860]  慶祝大家平安,我們很開心能夠一同來敬拜上帝
[00:07:01.700 --> 00:07:03.700]  你不要跟他們在一起
[00:07:03.700 --> 00:07:08.700]  保羅這幾句話是對已忽所的信徒說的
[00:07:08.700 --> 00:07:11.700]  他們是信了主的人
[00:07:11.700 --> 00:07:13.700]  他還特別警告他們
[00:07:13.700 --> 00:07:16.700]  而在第五節還提醒他們
[00:07:16.700 --> 00:07:19.700]  提到犯了淫亂污穢或貪婪的人
[00:07:19.700 --> 00:07:25.700]  是不能成為基督和上帝國的子民
[00:07:25.700 --> 00:07:27.700]  不能成為
[00:07:27.700 --> 00:07:32.700]  信徒有沒有可能犯罪呢?
[00:07:32.700 --> 00:07:35.700]  信徒有沒有可能說一些淫亂污穢的話
[00:07:35.700 --> 00:07:38.700]  如果一說就被開除天國國籍
[00:07:38.700 --> 00:07:44.700]  是不是真的那麼嚴重呢?
[00:07:44.700 --> 00:07:46.700]  言語的事我不敢下結論
[00:07:46.700 --> 00:07:51.700]  但是貪心就不是一件小的事情
[00:07:51.700 --> 00:07:54.700]  因為保羅曾經說過
[00:07:54.700 --> 00:07:57.700]  貪財是萬惡之根
[00:07:57.700 --> 00:08:03.700]  而保羅在這裡說貪婪等於拜偶像
[00:08:03.700 --> 00:08:06.700]  那就是更加嚴重
[00:08:06.700 --> 00:08:08.700]  貪婪的人可以說是
[00:08:08.700 --> 00:08:10.700]  譬如他是貪錢
[00:08:10.700 --> 00:08:15.700]  他是以錢財物質代替了上帝
[00:08:15.700 --> 00:08:19.700]  故此他們不能成為天國的子民
[00:08:19.700 --> 00:08:22.700]  主耶穌也警告過我們
[00:08:22.700 --> 00:08:26.700]  他說沒有人能夠侍候兩個主人
[00:08:26.700 --> 00:08:30.700]  他不是要厭惡這個喜愛那個
[00:08:30.700 --> 00:08:33.700]  就是體重這個興愛那個
[00:08:33.700 --> 00:08:36.700]  你們不可能同時做上帝的僕人
[00:08:36.700 --> 00:08:41.700]  又做錢財的奴隸
[00:08:41.700 --> 00:08:43.700]  五章六節還提醒我們
[00:08:43.700 --> 00:08:49.700]  不要讓任何人用空口白話欺騙你們
[00:08:49.700 --> 00:08:51.700]  我經常提醒大家
[00:08:51.700 --> 00:08:55.700]  一次得救永遠得救這些說法
[00:08:55.700 --> 00:08:57.700]  如果有人堅持這個論調
[00:08:57.700 --> 00:09:01.700]  那些人真是屬於空口白話派
[00:09:01.700 --> 00:09:04.700]  沒有全面正確理解聖經
[00:09:04.700 --> 00:09:08.700]  他們一般來說只是高舉愛作為口號
[00:09:08.700 --> 00:09:12.700]  特別是有一些叫做白白恩典派的人
[00:09:12.700 --> 00:09:15.700]  說到一個很誇張的情況
[00:09:15.700 --> 00:09:17.700]  即使有人離開信仰
[00:09:17.700 --> 00:09:20.700]  神的愛是那麼偉大
[00:09:20.700 --> 00:09:22.700]  那個人也不會失去救恩
[00:09:22.700 --> 00:09:25.700]  不會從神的手中流失
[00:09:25.700 --> 00:09:28.700]  也說縱然一位信徒
[00:09:28.700 --> 00:09:32.700]  因為各種實際的原因而成為非信徒
[00:09:32.700 --> 00:09:36.700]  他的救恩也不受影響
[00:09:36.700 --> 00:09:38.700]  空口白話
[00:09:38.700 --> 00:09:43.700]  這些說法根本是侮辱上帝的公義
[00:09:43.700 --> 00:09:46.700]  五章七節教我們
[00:09:46.700 --> 00:09:48.700]  遇到空口白話的人
[00:09:48.700 --> 00:09:51.700]  不要跟他們來往
[00:09:51.700 --> 00:09:53.700]  遠離他們
[00:09:53.700 --> 00:09:56.700]  我們的親人我們可能無可選擇
[00:09:56.700 --> 00:10:03.700]  但是朋友我們可以自由選擇
[00:10:03.700 --> 00:10:07.700]  由第八節到第十七節就是今天的主題
[00:10:07.700 --> 00:10:11.700]  保羅鼓勵我們不要做下流可知的事
[00:10:11.700 --> 00:10:16.700]  信徒還要活在光明中
[00:10:16.700 --> 00:10:21.700]  第八節說你們的生活必須像光明的人
[00:10:21.700 --> 00:10:24.700]  這不是一個基督徒的選項
[00:10:24.700 --> 00:10:28.700]  不是讓我們選擇過生活的方式
[00:10:28.700 --> 00:10:31.700]  而是必須的
[00:10:31.700 --> 00:10:34.700]  你不要說我今天開心就選擇活在光明中
[00:10:34.700 --> 00:10:37.700]  不開心就選擇活在黑暗中
[00:10:37.700 --> 00:10:38.700]  不是的
[00:10:38.700 --> 00:10:41.700]  聖經說我們必須活像光明的人
[00:10:41.700 --> 00:10:44.700]  光明的人的生活應該怎樣呢
[00:10:44.700 --> 00:10:47.700]  第九節給了我們一個答案
[00:10:47.700 --> 00:10:53.700]  結出一切豐盛的果實就是良善正義和真理
[00:10:53.700 --> 00:10:57.700]  其實這三樣的聖情都是上帝的聖情
[00:10:57.700 --> 00:11:01.700]  上帝當然是活在光明中
[00:11:01.700 --> 00:11:06.700]  我們也應該像上帝一樣活在光明中
[00:11:06.700 --> 00:11:10.700]  良善可以說是對人的態度
[00:11:10.700 --> 00:11:13.700]  要著重人愛和寬容
[00:11:13.700 --> 00:11:15.700]  四張一開始的時候說了
[00:11:15.700 --> 00:11:17.700]  他不會和人做朋友
[00:11:17.700 --> 00:11:21.700]  不會想著利用或者謀算其他人
[00:11:21.700 --> 00:11:23.700]  反而是樂於助人
[00:11:23.700 --> 00:11:28.700]  公義就是正直公平無可指責
[00:11:28.700 --> 00:11:32.700]  所以在這裡會著重尊重神和別人的權利
[00:11:32.700 --> 00:11:35.700]  不會佔別人的便宜
[00:11:35.700 --> 00:11:38.700]  真理在行為方面來說
[00:11:38.700 --> 00:11:41.700]  就是不會弄虛作假
[00:11:41.700 --> 00:11:43.700]  做人要言而有信
[00:11:43.700 --> 00:11:46.700]  正直坦率
[00:11:46.700 --> 00:11:49.700]  在第十節和第十七節
[00:11:49.700 --> 00:11:53.700]  都提到有關上帝的旨意
[00:11:53.700 --> 00:11:58.700]  我最近聽一位神學家講一些道理
[00:11:58.700 --> 00:12:02.700]  他提醒了我
[00:12:02.700 --> 00:12:08.700]  神的旨意其實清楚記載在聖經裡
[00:12:08.700 --> 00:12:14.700]  不過神對每一個人的導引有不同
[00:12:14.700 --> 00:12:18.700]  基督徒怎樣做人怎樣生活
[00:12:18.700 --> 00:12:23.700]  在二法所書四至六章講得很清楚
[00:12:23.700 --> 00:12:25.700]  如果你什麼聖經都不記得
[00:12:25.700 --> 00:12:27.700]  你讀熟這三章照著去行
[00:12:27.700 --> 00:12:29.700]  你一定是活在光明中
[00:12:29.700 --> 00:12:31.700]  但如果有人問
[00:12:31.700 --> 00:12:34.700]  我選擇職業應該做什麼
[00:12:34.700 --> 00:12:36.700]  我應該結婚還是不結婚
[00:12:36.700 --> 00:12:43.700]  這些就是屬於上帝對我們人生的導引問題
[00:12:43.700 --> 00:12:46.700]  如果我們和上帝有好的關係
[00:12:46.700 --> 00:12:50.700]  上帝一定會清楚引導我們
[00:12:50.700 --> 00:12:54.700]  這個結論我已經看了很多基督教名人的傳記
[00:12:54.700 --> 00:12:56.700]  和我自己親身經歷
[00:12:56.700 --> 00:13:02.700]  如果有人想知道上帝對你人生的引導
[00:13:02.700 --> 00:13:04.700]  你首先要做好的
[00:13:04.700 --> 00:13:06.700]  就是要和上帝有好的關係
[00:13:06.700 --> 00:13:10.700]  他一定會藉著不同的方法指引你
[00:13:10.700 --> 00:13:13.700]  當行的路
[00:13:13.700 --> 00:13:19.700]  十一至十五節講到不要做別人在黑暗中所做的壞事
[00:13:19.700 --> 00:13:21.700]  保羅沒有說什麼壞事
[00:13:21.700 --> 00:13:24.700]  只是暗地裡所做的勾當
[00:13:24.700 --> 00:13:28.700]  提一提也是很可恥的
[00:13:28.700 --> 00:13:31.700]  對我們來說如果我們想做一件事
[00:13:31.700 --> 00:13:37.700]  我們又不確定做好還是不做好
[00:13:37.700 --> 00:13:40.700]  其實我們有一個很簡單的方法
[00:13:40.700 --> 00:13:44.700]  我們想一想我做這件事可不可以告訴別人
[00:13:44.700 --> 00:13:46.700]  可不可以告訴牧師
[00:13:46.700 --> 00:13:49.700]  如果你覺得這件事我要秘密進行
[00:13:49.700 --> 00:13:50.700]  不要告訴別人
[00:13:50.700 --> 00:13:52.700]  千萬不要告訴牧師
[00:13:52.700 --> 00:13:55.700]  多數你做的事不是行在光明中
[00:13:55.700 --> 00:13:58.700]  不是行在光明中的事你不要做
[00:13:58.700 --> 00:14:03.700]  十八節開始的時候
[00:14:03.700 --> 00:14:05.700]  保羅勸導信徒
[00:14:05.700 --> 00:14:06.700]  不要魚走
[00:14:06.700 --> 00:14:09.700]  要被聖靈充滿
[00:14:09.700 --> 00:14:11.700]  在同一節經文裡面
[00:14:11.700 --> 00:14:15.700]  他用到魚走和被聖靈充滿做一個對比
[00:14:15.700 --> 00:14:17.700]  為什麼呢
[00:14:17.700 --> 00:14:20.700]  一個喝醉酒的人
[00:14:20.700 --> 00:14:24.700]  其實可以說他是被酒精充滿了
[00:14:24.700 --> 00:14:29.700]  被酒精充滿的人已經不受自己理性去控制他的行為
[00:14:29.700 --> 00:14:33.700]  近來我們在雪梨都知道有很多人
[00:14:33.700 --> 00:14:36.700]  醉酒駕駛或者喝醉酒打人
[00:14:36.700 --> 00:14:38.700]  打到死了
[00:14:39.700 --> 00:14:42.700]  醉酒打人或者駕駛
[00:14:42.700 --> 00:14:47.700]  其實很容易引致人命傷亡財產損失
[00:14:47.700 --> 00:14:52.700]  由於魚走的人被酒精控制了
[00:14:52.700 --> 00:14:55.700]  失去了理性
[00:14:55.700 --> 00:14:57.700]  要被聖靈充滿
[00:14:57.700 --> 00:15:01.700]  也要人放下自己的控制
[00:15:01.700 --> 00:15:03.700]  不要自己控制自己的生命
[00:15:03.700 --> 00:15:06.700]  也不要企圖控制自己的生命
[00:15:06.700 --> 00:15:08.700]  在《少林寺傳》第二章
[00:15:08.700 --> 00:15:11.700]  大家熟悉聖經就知道
[00:15:11.700 --> 00:15:13.700]  那段經文記載了
[00:15:13.700 --> 00:15:16.700]  聖靈第一次降臨下來的時候
[00:15:16.700 --> 00:15:18.700]  使徒們的表現
[00:15:18.700 --> 00:15:21.700]  其實很可能是有些不受控制
[00:15:21.700 --> 00:15:23.700]  以致有些人以為
[00:15:23.700 --> 00:15:26.700]  他回恩喝醉酒
[00:15:26.700 --> 00:15:29.700]  但彼得又可以馬上站起來講道
[00:15:29.700 --> 00:15:32.700]  可見
[00:15:32.700 --> 00:15:35.700]  聖靈充滿和被酒精充滿
[00:15:35.700 --> 00:15:37.700]  外表上可能有些類似
[00:15:37.700 --> 00:15:40.700]  但完全不同
[00:15:40.700 --> 00:15:43.700]  我再補充一些有關聖靈的事
[00:15:43.700 --> 00:15:46.700]  一個重新得救的基督徒
[00:15:46.700 --> 00:15:49.700]  一定有聖靈住在他裡面
[00:15:49.700 --> 00:15:51.700]  但基督徒有聖靈
[00:15:51.700 --> 00:15:54.700]  不代表他一定被聖靈充滿
[00:15:54.700 --> 00:15:57.700]  因為聖靈是一個很溫柔的靈
[00:15:57.700 --> 00:16:01.700]  他不會強迫性地來充滿我們
[00:16:01.700 --> 00:16:03.700]  有時我想如果我們強迫性地
[00:16:03.700 --> 00:16:04.700]  被聖靈充滿
[00:16:04.700 --> 00:16:06.700]  做些事全部是聖靈控制
[00:16:06.700 --> 00:16:09.700]  人就會變成機械人
[00:16:09.700 --> 00:16:11.700]  失去自己的意志
[00:16:11.700 --> 00:16:14.700]  所以保羅在十九至二十節
[00:16:14.700 --> 00:16:17.700]  講到我們要被聖靈充滿的時候
[00:16:17.700 --> 00:16:18.700]  不是這樣的
[00:16:18.700 --> 00:16:21.700]  但也有表現
[00:16:21.700 --> 00:16:22.700]  有什麼表現呢?
[00:16:22.700 --> 00:16:26.700]  就是我們會從心底發出音樂
[00:16:26.700 --> 00:16:28.700]  頌讚主向他歌唱
[00:16:28.700 --> 00:16:31.700]  要奉我們主耶穌基督的名
[00:16:31.700 --> 00:16:35.700]  常常為各樣的事感謝上帝
[00:16:35.700 --> 00:16:40.700]  即使發生了一些不如人意的事
[00:16:40.700 --> 00:16:42.700]  都能夠感謝上帝
[00:16:42.700 --> 00:16:45.700]  有時可以唱詩的讚美上帝的人
[00:16:45.700 --> 00:16:48.700]  就是被聖靈充滿的表現
[00:16:48.700 --> 00:16:51.700]  而不是像一些靈恩派教會說
[00:16:51.700 --> 00:16:52.700]  你被聖靈充滿
[00:16:52.700 --> 00:16:53.700]  你要講方言才行
[00:16:53.700 --> 00:16:55.700]  不講方言怎麼知道呢?
[00:16:55.700 --> 00:16:57.700]  不是的,聖經不是這樣說的
[00:16:57.700 --> 00:16:59.700]  聖靈充滿的人是唱詩讚美神的
[00:16:59.700 --> 00:17:02.700]  是說感謝的
[00:17:02.700 --> 00:17:06.700]  保羅講完基督徒怎樣活在光明中之後
[00:17:06.700 --> 00:17:09.700]  亦在五章二十一節至六章九節
[00:17:09.700 --> 00:17:16.700]  講到光明的基督徒怎樣活在關係中
[00:17:16.700 --> 00:17:19.700]  他首先講的是夫妻關係
[00:17:19.700 --> 00:17:22.700]  我想夫妻關係真的很特別
[00:17:22.700 --> 00:17:24.700]  在聖經裡面
[00:17:24.700 --> 00:17:29.700]  講到人和人的關係之中
[00:17:29.700 --> 00:17:31.700]  第一種的關係
[00:17:31.700 --> 00:17:33.700]  就是夫妻關係
[00:17:33.700 --> 00:17:35.700]  記載在《創世紀》裡
[00:17:35.700 --> 00:17:39.700]  所以保羅在這裡也引用了《創世紀》的說話
[00:17:39.700 --> 00:17:42.700]  因此人要離開父母
[00:17:42.700 --> 00:17:44.700]  跟妻子結合
[00:17:44.700 --> 00:17:47.700]  兩個人成為一體
[00:17:47.700 --> 00:17:51.700]  所以除了和上帝的關係之外
[00:17:51.700 --> 00:17:55.700]  夫妻的關係是最重要的
[00:17:55.700 --> 00:17:59.700]  並且我們可以從這次經文看到
[00:17:59.700 --> 00:18:02.700]  夫妻關係是排他性的
[00:18:02.700 --> 00:18:05.700]  連父母都要離開
[00:18:05.700 --> 00:18:11.700]  夫妻關係當中絕對不能容納第三者
[00:18:11.700 --> 00:18:13.700]  對現代人來說
[00:18:13.700 --> 00:18:16.700]  五章二十二節真的很困難
[00:18:16.700 --> 00:18:19.700]  作妻子的你們要信服自己的丈夫
[00:18:19.700 --> 00:18:22.700]  好像信服主
[00:18:22.700 --> 00:18:25.700]  要了解這節經文的意思和應用
[00:18:25.700 --> 00:18:29.700]  我們一定要從五章二十一節開始說
[00:18:29.700 --> 00:18:34.700]  因為很多不願信服丈夫的基督徒妻子
[00:18:34.700 --> 00:18:39.700]  就會引用五章二十一節說
[00:18:39.700 --> 00:18:41.700]  你們要彼此信服
[00:18:41.700 --> 00:18:43.700]  因為你們是敬畏基督的
[00:18:43.700 --> 00:18:45.700]  要彼此信服
[00:18:45.700 --> 00:18:51.700]  不只是妻子信服丈夫
[00:18:51.700 --> 00:18:55.700]  我要解釋一下信服這個字
[00:18:55.700 --> 00:18:57.700]  要說希臘文
[00:18:57.700 --> 00:19:03.700]  希臘文的字本來是一個軍事的用詞
[00:19:03.700 --> 00:19:05.700]  在軍隊裡面
[00:19:05.700 --> 00:19:09.700]  下級要信服上級的安排
[00:19:09.700 --> 00:19:13.700]  當然還有上級一定要信服
[00:19:13.700 --> 00:19:17.700]  所以這個信服是一個層疊式
[00:19:17.700 --> 00:19:19.700]  一個架構式的信服
[00:19:19.700 --> 00:19:22.700]  不是一個平衡的
[00:19:22.700 --> 00:19:25.700]  彼此平等的信服
[00:19:25.700 --> 00:19:30.700]  是一個戰場上的事例
[00:19:30.700 --> 00:19:32.700]  有一位澳洲的將軍
[00:19:32.700 --> 00:19:34.700]  叫做Pompey Elliot
[00:19:34.700 --> 00:19:36.700]  我忘記拍照了
[00:19:36.700 --> 00:19:39.700]  但你上Google就找到他了
[00:19:39.700 --> 00:19:40.700]  Pompey Elliot
[00:19:40.700 --> 00:19:43.700]  他本來是一位律師
[00:19:43.700 --> 00:19:44.700]  在墨爾本執業的
[00:19:44.700 --> 00:19:46.700]  但在第一次世界大戰的時候
[00:19:46.700 --> 00:19:48.700]  他去了參軍
[00:19:48.700 --> 00:19:51.700]  他帶領了澳洲的第十五兵團
[00:19:51.700 --> 00:19:53.700]  在法國那裡
[00:19:53.700 --> 00:19:55.700]  打了一場很重要的勝仗
[00:19:55.700 --> 00:20:00.700]  奠定了盟軍日後勝了德國
[00:20:00.700 --> 00:20:03.700]  而結束了第一次世界大戰
[00:20:03.700 --> 00:20:05.700]  當時在法國有一個地方
[00:20:05.700 --> 00:20:08.700]  是一個很重要的軍事據點
[00:20:08.700 --> 00:20:12.700]  本來是被德國的軍隊佔領的
[00:20:12.700 --> 00:20:14.700]  Elliot就認為不行
[00:20:14.700 --> 00:20:16.700]  一定要搶回這個據點
[00:20:16.700 --> 00:20:18.700]  他想到一個辦法
[00:20:18.700 --> 00:20:20.700]  他想到一個出奇制勝的方法
[00:20:20.700 --> 00:20:25.700]  就是要在晚上帶著四千五百個士兵
[00:20:25.700 --> 00:20:27.700]  攜帶輕便的武器
[00:20:27.700 --> 00:20:30.700]  就要去突襲這個據點
[00:20:30.700 --> 00:20:34.700]  那裡有一萬個德國士兵守住
[00:20:34.700 --> 00:20:37.700]  並且有很多重型的武器
[00:20:37.700 --> 00:20:39.700]  他這個計劃
[00:20:39.700 --> 00:20:42.700]  只是和一些高級將領來分享
[00:20:42.700 --> 00:20:45.700]  大家同意他的計劃
[00:20:45.700 --> 00:20:49.700]  但是他不是最高元帥
[00:20:49.700 --> 00:20:51.700]  他也要信服上司
[00:20:51.700 --> 00:20:57.700]  他就要向盟軍統帥請求批准
[00:20:57.700 --> 00:21:02.700]  結果盟軍統帥在他們準備出發之前
[00:21:02.700 --> 00:21:06.700]  幾分鐘才批准他們可以出發
[00:21:06.700 --> 00:21:10.700]  這種就是層疊式的信服
[00:21:10.700 --> 00:21:12.700]  一級信服一級
[00:21:12.700 --> 00:21:16.700]  並不是說下級信服上級
[00:21:16.700 --> 00:21:18.700]  有時候是相反的
[00:21:18.700 --> 00:21:20.700]  上級也要信服下級
[00:21:20.700 --> 00:21:23.700]  不可能的
[00:21:23.700 --> 00:21:25.700]  下級一定要信服上級
[00:21:25.700 --> 00:21:27.700]  即使任務叫你去死
[00:21:27.700 --> 00:21:29.700]  很可能會死
[00:21:29.700 --> 00:21:32.700]  四千五百人去打一萬人
[00:21:32.700 --> 00:21:35.700]  打真仗一定會有人死
[00:21:35.700 --> 00:21:37.700]  不可能說絕對安全
[00:21:37.700 --> 00:21:39.700]  即使要死
[00:21:39.700 --> 00:21:41.700]  你做兵的就要信服上級
[00:21:41.700 --> 00:21:42.700]  叫你去衝鋒陷陣
[00:21:42.700 --> 00:21:44.700]  你就要去
[00:21:44.700 --> 00:21:47.700]  這叫信服
[00:21:47.700 --> 00:21:49.700]  五章二十一節說
[00:21:49.700 --> 00:21:51.700]  這個信服
[00:21:51.700 --> 00:21:55.700]  是要出於敬畏基督的心
[00:21:55.700 --> 00:21:57.700]  夫妻之間彼此信服的意思
[00:21:57.700 --> 00:22:00.700]  其實是夫妻兩個都信服基督
[00:22:00.700 --> 00:22:01.700]  不是兩個人
[00:22:01.700 --> 00:22:02.700]  有時你信服我
[00:22:02.700 --> 00:22:04.700]  有時我信服你
[00:22:04.700 --> 00:22:07.700]  是大家一起信服基督
[00:22:07.700 --> 00:22:09.700]  上主對婚姻的設計
[00:22:09.700 --> 00:22:11.700]  是妻子要信服丈夫
[00:22:11.700 --> 00:22:13.700]  這個不用討論
[00:22:13.700 --> 00:22:14.700]  很清楚的
[00:22:14.700 --> 00:22:16.700]  你不信服才想了很多理由
[00:22:16.700 --> 00:22:19.700]  說不用信服
[00:22:19.700 --> 00:22:22.700]  所以在下文
[00:22:22.700 --> 00:22:24.700]  五章二十二至二十四節
[00:22:24.700 --> 00:22:27.700]  聖經都是吩咐妻子要信服丈夫
[00:22:27.700 --> 00:22:29.700]  而在二十五至三十節
